Block,Time,SASAN,DHAULIGNGA,SEWA2,ANTA_GF,CHAMERA2,DULHASTI,ANTA_LF,RAPPC,DADRI_LF,SINGRAULI,SALAL,RAPPB,AURY_LF,CHAMERA3,URI,PARBATI3,DADRI_RF,UNCHAHAR2,ANTA_RF,UNCHAHAR3,DADRT2,DADRI_CRF,URI2,AURY_RF,BSIUL,RIHAND1,RIHAND3,AURY_CRF,TANDA2,UNCHAHAR1,KISHANGANGA,JHAJJAR,UNCHAHAR4,CHAMERA1,FSTPP I & II,KHSTPP-I,BRBCL,KHSTPP-II,TALA,NAPP,TEHRI,TANAKPUR,AURY_GF,RAMPUR,KOLDAM,RIHAND2,KOTESHWR,SINGRAULI_HYDRO,ANTA_CRF,NJPC,DADRI_GF,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,400.213800,10.497254,0.000000,0.000000,46.884784,57.204862,0.000000,66.213651,0.000000,144.678910,51.672048,0.000000,0.000000,33.671372,33.617959,0.000000,0.000000,23.877490,0.000000,15.101884,367.387181,0.000000,33.984178,0.000000,12.607315,51.612113,110.135744,0.000000,5.179665,12.086843,5.375272,173.883969,2.357298,0.000000,11.615481,33.773308,18.975292,115.198352,0.000000,48.365524,0.000000,1.733680,0.000000,5.821160,0.000000,98.159588,0.000000,0.759987,0.000000,150.809651,0.000000,0,0,0,0,0

49,12:00-12:15,400.213800,10.497254,0.000000,0.000000,46.884784,57.204862,0.000000,66.213651,0.000000,144.994318,51.672048,0.000000,0.000000,33.671372,33.617959,0.000000,0.000000,23.877490,0.000000,15.101884,367.387181,0.000000,33.984178,0.000000,12.607315,78.574729,126.231783,0.000000,5.179665,12.086843,5.375272,173.883969,2.357298,0.000000,11.615481,33.773308,19.334000,105.873854,0.000000,48.365524,0.000000,1.857514,0.000000,5.106542,0.000000,120.238146,0.000000,0.759987,0.000000,132.389329,0.000000,0,0,0,0,0

50,12:15-12:30,400.213800,10.497254,0.000000,0.000000,46.884784,57.204862,0.000000,66.213651,0.000000,144.994318,51.672048,0.000000,0.000000,33.671372,39.487762,0.000000,0.000000,23.877490,0.000000,15.101884,367.387181,0.000000,33.984178,0.000000,12.607315,78.574729,126.231783,0.000000,5.179665,12.086843,5.375272,173.883969,2.357298,0.000000,11.615481,36.754997,19.334006,105.873854,0.000000,48.365524,0.000000,1.857514,0.000000,4.109054,0.000000,120.238146,0.000000,0.759987,0.000000,106.428525,0.000000,0,0,0,0,0

51,12:30-12:45,400.213800,10.497254,0.000000,0.000000,46.884784,57.204862,0.000000,66.213651,0.000000,144.994318,64.590060,0.000000,0.000000,33.671372,39.487762,0.000000,0.000000,23.877490,0.000000,15.101884,367.387181,0.000000,33.984178,0.000000,12.607315,78.574729,126.231783,0.000000,5.179665,12.086843,5.375272,173.883969,2.357298,0.000000,11.615481,36.754997,19.334006,105.873854,0.000000,48.365524,0.000000,1.857514,0.000000,4.109054,0.000000,120.238146,0.000000,0.759987,0.000000,106.428525,0.000000,0,0,0,0,0

52,12:45-13:00,400.213800,10.497254,0.000000,0.000000,46.884784,57.204862,0.000000,66.213651,0.000000,144.994318,76.732992,0.000000,0.000000,33.671372,39.487762,0.000000,0.000000,23.877490,0.000000,15.101884,367.387181,0.000000,33.984178,0.000000,12.607315,78.574729,126.231783,0.000000,5.179665,12.086843,5.375272,173.883969,2.357298,0.000000,11.615481,36.754997,19.334006,105.873854,0.000000,48.365524,0.000000,1.857514,0.000000,4.109054,0.000000,120.238146,0.000000,0.759987,0.000000,106.428525,0.000000,0,0,0,0,0

53,13:00-13:15,400.213800,10.497254,0.000000,0.000000,46.884784,57.204862,0.000000,66.213651,0.000000,144.994318,76.732992,0.000000,0.000000,33.671372,33.617959,0.000000,0.000000,23.877490,0.000000,15.101884,370.287281,0.000000,33.984178,0.000000,12.607315,78.574729,126.231783,0.000000,5.179665,12.086843,5.375272,173.860995,2.357298,0.000000,11.615481,34.635314,19.334006,115.198352,0.000000,48.365524,0.000000,9.163736,0.000000,4.109054,0.000000,120.238146,0.000000,0.759987,0.000000,106.428525,0.000000,0,0,0,0,0

54,13:15-13:30,400.213800,10.497254,0.000000,0.000000,46.884784,57.204862,0.000000,66.213651,0.000000,144.994318,76.732992,0.000000,0.000000,33.671372,33.617959,0.000000,0.000000,23.877490,0.000000,15.101884,370.287281,0.000000,33.984178,0.000000,12.607315,78.574729,126.231783,0.000000,5.179665,12.086843,5.375272,173.860995,2.357298,0.000000,11.615481,34.635314,19.334006,115.198352,0.000000,48.365524,0.000000,9.163736,0.000000,4.109054,2.241488,120.238146,0.000000,0.759987,0.000000,106.428525,0.000000,0,0,0,0,0

55,13:30-13:45,400.213800,10.497254,0.000000,0.000000,46.884784,57.204862,0.000000,66.213651,0.000000,144.994318,76.732992,0.000000,0.000000,33.671372,33.617959,0.000000,0.000000,23.877490,0.000000,15.101884,370.287281,0.000000,33.984178,0.000000,12.607315,78.574729,126.231783,0.000000,5.179665,12.086843,5.375272,173.860995,2.357298,0.000000,11.615481,40.888565,19.334000,124.213036,0.000000,48.365524,0.000000,9.163736,0.000000,4.109054,2.241488,120.238146,0.000000,0.759987,0.000000,106.428525,0.000000,0,0,0,0,0

56,13:45-14:00,400.213800,10.497254,0.000000,0.000000,46.884784,57.204862,0.000000,66.213651,0.000000,144.994318,76.732992,0.000000,0.000000,33.671372,33.617959,0.000000,0.000000,23.877490,0.000000,15.101884,370.287281,0.000000,33.984178,0.000000,12.607315,78.574729,126.231783,0.000000,5.179665,12.086843,5.375272,173.860995,2.357298,0.000000,11.615481,35.758233,19.334000,126.734370,0.000000,48.365524,0.000000,1.733680,0.000000,4.109054,2.241488,120.238146,0.000000,0.759987,0.000000,106.428525,0.000000,0,0,0,0,0

57,14:00-14:15,400.213800,10.497254,0.000000,0.000000,46.884784,57.204862,0.000000,66.213651,0.000000,144.994318,76.732992,0.000000,0.000000,33.671372,33.617959,0.000000,0.000000,38.803628,0.000000,23.978413,374.363469,0.000000,33.984178,0.000000,12.607315,78.574729,126.231783,0.000000,5.179665,19.322303,5.375272,173.860995,2.987103,0.000000,12.093417,35.758233,19.334000,126.734370,0.000000,48.365524,0.000000,1.733680,0.000000,4.109054,2.241488,120.238146,0.000000,0.759987,0.000000,106.428525,0.000000,0,0,0,0,0

58,14:15-14:30,400.213800,10.497254,0.000000,0.000000,46.884784,57.204862,0.000000,66.213651,0.000000,144.994318,76.732992,0.000000,0.000000,33.671372,39.487762,0.000000,0.000000,38.803628,0.000000,23.978413,417.864969,0.000000,33.984178,0.000000,12.607315,78.574729,126.231783,0.000000,5.179665,19.322303,5.375272,173.860995,2.987103,13.581516,12.093417,35.758233,19.334000,142.684920,0.000000,48.365524,0.000000,1.733680,0.000000,4.109054,2.241488,120.238146,0.000000,0.759987,0.000000,106.428525,0.000000,0,0,0,0,0

59,14:30-14:45,400.213800,10.497254,0.000000,0.000000,46.884784,57.204862,0.000000,66.213651,0.000000,144.994318,76.732992,0.000000,0.000000,33.671372,39.487762,0.000000,0.000000,42.820309,0.000000,26.718603,530.839632,0.000000,33.984178,0.000000,12.607315,86.155941,126.231783,0.000000,5.179665,21.876421,5.375272,173.860995,2.987103,27.163033,12.093417,40.978413,19.334000,143.361610,0.000000,48.365524,0.000000,1.733680,0.000000,4.109054,2.241488,120.238146,0.000000,0.759987,0.000000,106.428525,0.000000,0,0,0,0,0

60,14:45-15:00,400.213800,10.497254,0.000000,0.000000,46.884784,57.204862,0.000000,66.213651,0.000000,144.994318,76.732992,0.000000,0.000000,33.671372,39.487762,0.000000,0.000000,43.411234,0.000000,26.718603,586.255215,0.000000,33.984178,0.000000,12.607315,86.685198,126.231783,0.000000,5.179665,21.876421,5.375272,173.860995,2.987103,27.163033,12.093417,41.075083,19.334000,143.361610,0.000000,48.365524,0.000000,1.733680,0.000000,4.109054,4.482977,120.238146,0.000000,0.759987,0.000000,106.428525,0.000000,0,0,0,0,0

61,15:00-15:15,400.213800,10.497254,4.598825,0.000000,46.884784,57.204862,0.000000,66.213651,0.000000,144.994318,76.732992,0.000000,0.000000,33.671372,33.617959,0.000000,0.000000,43.411234,0.000000,26.718603,634.590215,0.000000,33.984178,0.000000,12.607315,86.685198,126.231783,0.000000,5.179665,21.876421,5.375272,173.860995,2.987103,27.163033,12.093417,41.075083,19.334000,143.361610,0.000000,48.365524,0.000000,1.733680,0.000000,4.109054,4.482977,120.238146,0.000000,0.759987,0.000000,106.428525,0.000000,0,0,0,0,0

62,15:15-15:30,400.213800,10.497254,10.730591,0.000000,46.884784,57.204862,0.000000,66.213651,0.000000,144.994318,76.732992,0.000000,0.000000,33.671372,33.617959,0.000000,0.000000,43.411234,0.000000,26.718603,665.781706,0.000000,33.984178,0.000000,12.607315,86.685198,126.231783,0.000000,5.179665,21.876421,5.375272,173.860995,2.987103,27.163033,12.093417,41.075083,19.334000,143.361610,0.000000,48.365524,0.000000,1.733680,0.000000,4.659906,4.482977,120.238146,0.000000,0.759987,0.000000,120.647720,0.000000,0,0,0,0,0

63,15:30-15:45,400.213800,10.497254,16.862358,0.000000,46.884784,57.204862,0.000000,66.213651,0.000000,144.994318,76.732992,0.000000,0.000000,33.671372,33.617959,0.000000,0.000000,43.411234,0.000000,26.718603,665.781706,0.000000,33.984178,0.000000,12.607315,86.685198,126.231783,0.000000,5.179665,21.876421,5.375272,173.880426,2.987103,27.163033,12.093417,41.075083,19.334000,143.361610,0.000000,48.365524,0.000000,1.733680,0.000000,4.659906,4.482977,120.238146,0.000000,0.759987,0.000000,120.647720,0.000000,0,0,0,0,0

64,15:45-16:00,400.213800,10.497254,16.862358,0.000000,46.884784,57.204862,0.000000,66.213651,0.000000,144.994318,76.732992,0.000000,0.000000,33.671372,33.617959,0.000000,0.000000,43.411234,0.000000,26.718603,665.781706,0.000000,33.984178,0.000000,12.607315,86.685198,126.231783,0.000000,5.179665,21.876421,5.375272,173.880426,2.987103,27.163033,12.093417,41.075083,19.334000,143.361610,0.000000,48.365524,0.000000,1.733680,0.000000,4.659906,4.482977,120.238146,0.000000,0.759987,0.000000,120.647720,0.000000,0,0,0,0,0

65,16:00-16:15,400.213800,10.497254,16.862358,0.000000,46.884784,57.204862,0.000000,66.213651,0.000000,144.994318,76.732992,0.000000,0.000000,33.671372,33.617959,0.000000,0.000000,43.411234,0.000000,26.718603,593.279206,0.000000,33.984178,0.000000,12.607315,86.685198,126.231783,0.000000,5.179665,21.876421,5.375272,173.880426,2.987103,27.163033,12.093417,41.075083,19.334000,143.361610,0.000000,48.365524,0.000000,9.163736,0.000000,4.659906,4.482977,120.238146,0.000000,0.759987,0.000000,120.647720,0.000000,0,0,0,0,0

66,16:15-16:30,400.213800,10.497254,17.628829,0.000000,46.884784,57.204862,0.000000,66.213651,0.000000,144.994318,76.732992,0.000000,0.000000,33.671372,33.617959,0.000000,0.000000,43.411234,0.000000,26.718603,593.279206,0.000000,33.984178,0.000000,12.607315,86.685198,126.231783,0.000000,5.179665,21.876421,5.375272,173.880426,2.987103,27.163033,12.093417,41.075083,19.334002,143.361610,0.000000,48.365524,0.000000,9.163736,0.000000,4.659906,4.482977,120.238146,0.000000,0.759987,0.000000,120.647720,0.000000,0,0,0,0,0

67,16:30-16:45,400.213800,10.497254,18.174556,0.000000,46.884784,57.204862,0.000000,66.213651,0.000000,144.994318,76.732992,0.000000,0.000000,33.671372,33.617959,3.687350,0.000000,43.411234,0.000000,26.718603,593.279206,0.000000,33.984178,0.000000,12.607315,86.685198,126.231783,0.000000,5.179665,21.876421,5.375272,173.880426,2.987103,27.163033,12.093417,41.075083,19.334002,143.361610,0.000000,48.365524,0.000000,9.163736,0.000000,5.136317,4.482977,120.238146,0.000000,0.759987,0.000000,133.035656,0.000000,0,0,0,0,0

68,16:45-17:00,400.213800,10.497254,18.174556,0.000000,46.884784,57.204862,0.000000,66.213651,0.000000,144.994318,76.732992,0.000000,0.000000,33.671372,33.617959,4.129830,0.000000,43.411234,0.000000,26.718603,593.279206,0.000000,33.984178,0.000000,12.607315,86.685198,126.231783,0.000000,5.179665,21.876421,5.375272,148.456022,2.987103,27.163033,12.093417,41.075083,19.334002,143.361610,0.000000,48.365524,0.000000,9.163736,0.000000,5.136317,4.482977,120.238146,0.000000,0.759987,0.000000,133.035656,0.000000,0,0,0,0,0

69,17:00-17:15,400.213800,10.497254,18.174556,0.000000,46.884784,57.204862,0.000000,66.213651,0.000000,144.994318,76.732992,0.000000,0.000000,33.671372,33.617959,4.129830,0.000000,43.411234,0.000000,26.718603,593.279206,0.000000,33.984178,0.000000,12.607315,86.685198,126.231783,0.000000,5.179665,21.876421,5.375272,148.456022,2.987103,27.163033,12.093417,41.075083,19.334002,143.361610,0.000000,48.365524,0.000000,0.495337,0.000000,5.136317,4.482977,120.238146,0.000000,0.759987,0.000000,133.035656,0.000000,0,0,0,0,0

70,17:15-17:30,400.213800,10.497254,18.174556,0.000000,46.884784,57.204862,0.000000,66.213651,0.000000,144.994318,76.732992,0.000000,0.000000,33.671372,33.617959,4.129830,0.000000,43.411234,0.000000,26.718603,593.279206,0.000000,33.984178,0.000000,12.607315,86.685198,126.231783,0.000000,5.179665,21.876421,5.375272,148.456022,2.987103,27.163033,12.093417,41.075083,19.334002,143.361610,0.000000,48.365524,0.000000,0.495337,0.000000,5.136317,4.482977,120.238146,0.000000,0.759987,0.000000,133.035656,0.000000,0,0,0,0,0

71,17:30-17:45,400.213800,18.256095,18.174556,0.000000,46.884784,57.204862,0.000000,66.213651,0.000000,144.994318,76.732992,0.000000,0.000000,33.671372,33.617959,4.129830,0.000000,43.411234,0.000000,26.718603,593.279206,0.000000,33.984178,0.000000,12.607315,86.685198,126.231783,0.000000,5.179665,21.876421,5.375272,148.456022,2.987103,40.744549,12.093417,41.075083,19.334002,143.361610,0.000000,48.365524,0.000000,0.495337,0.000000,5.136317,4.482977,120.238146,0.000000,0.759987,0.000000,133.035656,0.000000,0,0,0,0,0

72,17:45-18:00,400.213800,21.040149,18.174556,0.000000,46.884784,57.204862,0.000000,66.213651,0.000000,144.994318,64.028408,0.000000,0.000000,33.671372,33.617959,4.129830,0.000000,43.411234,0.000000,26.718603,593.279206,0.000000,33.984178,0.000000,12.607315,86.685198,126.231783,0.000000,5.179665,21.876421,5.375272,173.880426,2.987103,40.744549,12.093417,41.075083,19.334002,143.361610,0.000000,48.365524,10.013630,0.495337,0.000000,5.136317,6.724464,120.238146,0.000000,0.759987,0.000000,133.035656,0.000000,0,0,0,0,0

73,18:00-18:15,400.213800,21.040149,18.174556,0.000000,46.884784,57.204862,0.000000,66.213651,0.000000,144.994318,64.028408,0.000000,0.000000,33.671372,33.617959,4.129830,0.000000,43.411234,0.000000,26.718603,598.898781,0.000000,33.984178,0.000000,12.607315,86.685198,126.231783,0.000000,5.179665,21.876421,5.375272,173.880426,2.987103,40.744549,12.093417,41.075083,19.334002,143.361610,0.000000,48.365524,20.027260,0.495337,0.000000,5.136317,6.724464,120.238146,0.000000,0.759987,0.000000,133.035656,0.000000,0,0,0,0,0

74,18:15-18:30,400.213800,42.086384,18.174556,0.000000,46.884784,57.204862,0.000000,66.213651,0.000000,144.994318,64.028408,0.000000,0.000000,33.671372,33.617959,4.129830,0.000000,43.411234,0.000000,26.718603,598.898781,0.000000,33.984178,0.000000,12.607315,86.685198,126.231783,0.000000,5.179665,21.876421,5.375272,173.880426,2.987103,40.744549,12.093417,41.075083,19.334006,143.361610,0.000000,48.365524,30.040890,0.495337,0.000000,6.074253,8.965952,120.238146,0.000000,0.759987,0.000000,159.642788,0.000000,0,0,0,0,0

75,18:30-18:45,400.213800,42.086384,18.174556,0.000000,46.884784,57.204862,0.000000,66.213651,0.000000,144.994318,68.521629,0.000000,0.000000,33.671372,33.617959,8.849638,0.000000,43.411234,0.000000,26.718603,599.399822,0.000000,33.984178,0.000000,12.607315,86.685198,126.231783,0.000000,5.179665,21.876421,5.375272,173.880426,2.987103,40.744549,12.093417,41.075083,19.334000,143.361610,0.000000,48.365524,40.054519,0.495337,0.000000,6.074253,8.965952,120.238146,9.472608,0.759987,0.000000,159.642788,0.000000,0,0,0,0,0

76,18:45-19:00,400.213800,42.086384,18.174556,0.000000,46.884784,57.204862,0.000000,66.213651,0.000000,144.994318,80.877989,0.000000,0.000000,33.671372,33.617959,13.274457,0.000000,43.411234,0.000000,26.718603,592.975428,0.000000,36.628765,0.000000,13.027346,86.685198,126.231783,0.000000,5.179665,21.876421,5.473004,148.456022,2.987103,40.744549,12.093417,41.075083,19.334000,143.361610,0.000000,48.365524,40.054519,7.553890,0.000000,6.074253,8.965952,120.238146,9.472608,0.759987,0.000000,159.642788,0.000000,0,0,0,0,0

77,19:00-19:15,400.213800,42.086384,18.174556,0.000000,46.884784,57.204862,0.000000,66.213651,0.000000,144.994318,80.877989,0.000000,0.000000,33.671372,33.084341,56.832373,0.000000,43.411234,0.000000,26.718603,665.491696,0.000000,36.628765,0.000000,13.027346,85.987772,126.231783,0.000000,5.179665,21.876421,5.473004,296.320131,2.987103,40.744549,12.093417,41.075083,19.334000,143.361610,0.000000,48.365524,40.054519,9.163736,0.000000,6.074253,8.965952,120.238146,9.472608,0.759987,0.000000,159.642788,0.000000,0,0,0,0,0

78,19:15-19:30,400.213800,42.086384,18.174556,0.000000,46.884784,57.204862,0.000000,66.213651,0.000000,144.994318,80.877989,0.000000,0.000000,33.671372,33.084341,56.832373,0.000000,43.411234,0.000000,26.718603,665.491696,0.000000,36.628765,0.000000,13.027346,85.987772,126.231783,0.000000,5.179665,21.876421,5.473004,405.334023,2.987103,40.744549,12.093417,41.075083,19.334000,143.361610,0.000000,48.365524,40.054519,9.163736,0.000000,6.074253,8.965952,120.238146,9.472608,0.759987,0.000000,159.642788,0.000000,0,0,0,0,0

79,19:30-19:45,400.213800,42.086384,18.174556,0.000000,46.884784,57.204862,0.000000,66.213651,0.000000,144.994318,80.877989,0.000000,0.000000,33.671372,33.084341,56.832373,0.000000,43.411234,0.000000,26.718603,665.491696,0.000000,36.628765,0.000000,13.027346,85.987772,126.231783,0.000000,5.179665,21.876421,5.473004,440.950635,2.987103,40.744549,12.093417,41.075083,19.334000,143.361610,0.000000,48.365524,40.054519,2.972022,0.000000,6.074253,8.965952,120.238146,9.472608,0.759987,0.000000,159.642788,0.000000,0,0,0,0,0

80,19:45-20:00,400.213800,42.086384,18.174556,0.000000,46.884784,57.204862,0.000000,66.213651,0.000000,144.994318,80.877989,0.000000,0.000000,33.671372,33.084341,56.832373,0.000000,43.411234,0.000000,26.718603,665.491696,0.000000,36.628765,0.000000,13.027346,85.987772,126.231783,0.000000,5.179665,21.876421,5.473004,440.950635,2.987103,40.744549,12.093417,41.075083,19.334000,143.361610,0.000000,48.365524,40.054519,2.972022,0.000000,6.074253,8.965952,120.238146,9.472608,0.759987,0.000000,159.642788,0.000000,0,0,0,0,0

81,20:00-20:15,400.213800,42.086384,18.174556,0.000000,46.884784,57.204862,0.000000,66.213651,0.000000,144.994318,80.877989,0.000000,0.000000,33.671372,33.084341,56.832373,0.000000,43.411234,0.000000,26.718603,665.491696,0.000000,36.628765,0.000000,13.027346,85.987772,126.231783,0.000000,5.179665,21.876421,5.473004,440.950635,2.987103,40.744549,12.093417,41.075083,19.334000,143.361610,0.000000,48.365524,40.054519,2.972022,0.000000,6.074253,8.965952,120.238146,9.472608,0.759987,0.000000,159.642788,0.000000,0,0,0,0,0

82,20:15-20:30,400.213800,42.086384,18.174556,0.000000,46.884784,57.204862,0.000000,66.213651,0.000000,144.994318,80.877989,0.000000,0.000000,33.671372,33.084341,56.832373,0.000000,43.411234,0.000000,26.718603,665.491696,0.000000,36.628765,0.000000,13.027346,85.987772,126.231783,0.000000,5.179665,21.876421,5.473004,440.950635,2.987103,40.744549,12.093417,41.075083,19.334000,143.361610,0.000000,48.365524,40.054519,2.972022,0.000000,6.074253,8.965952,120.238146,9.472608,0.759987,0.000000,159.642788,0.000000,0,0,0,0,0

83,20:30-20:45,400.213800,42.086384,18.174556,0.000000,46.884784,57.204862,0.000000,66.213651,0.000000,144.994318,80.877989,0.000000,0.000000,33.671372,33.084341,17.699275,0.000000,43.411234,0.000000,26.718603,665.491696,0.000000,36.628765,0.000000,13.027346,85.987772,126.231783,0.000000,5.179665,21.876421,5.473004,440.950635,2.987103,40.744549,12.093417,41.075083,19.334000,143.361610,0.000000,48.365524,40.054519,3.962697,0.000000,6.074253,8.965952,120.238146,9.472608,0.759987,0.000000,159.642788,0.000000,0,0,0,0,0

84,20:45-21:00,400.213800,42.086384,18.174556,0.000000,46.884784,57.204862,0.000000,66.213651,0.000000,144.994318,77.508073,0.000000,0.000000,33.671372,33.084341,17.699275,0.000000,43.411234,0.000000,26.718603,665.491696,0.000000,33.984178,0.000000,12.607315,85.987772,126.231783,0.000000,5.179665,21.876421,5.375272,440.950635,2.987103,40.744549,12.093417,41.075083,19.334000,143.361610,0.000000,48.365524,40.054519,1.486011,0.000000,6.074253,8.965952,120.238146,9.472608,0.759987,0.000000,159.642788,0.000000,0,0,0,0,0

85,21:00-21:15,400.213800,42.086384,18.174556,0.000000,46.884784,57.204862,0.000000,66.213651,0.000000,144.994318,77.508073,0.000000,0.000000,33.671372,33.084341,17.699275,0.000000,43.411234,0.000000,26.718603,665.491696,0.000000,33.984178,0.000000,12.607315,85.987772,126.231783,0.000000,5.179665,21.876421,5.375272,440.950635,2.987103,40.744549,12.093417,41.075083,19.334000,143.361610,0.000000,48.365524,40.054519,1.486011,0.000000,6.074253,8.965952,120.238146,9.472608,0.759987,0.000000,159.642788,0.000000,0,0,0,0,0

86,21:15-21:30,400.213800,42.086384,18.174556,0.000000,46.884784,57.204862,0.000000,66.213651,0.000000,144.994318,77.508073,0.000000,0.000000,33.671372,33.084341,17.699275,0.000000,43.411234,0.000000,26.718603,665.491696,0.000000,33.984178,0.000000,12.607315,85.987772,126.231783,0.000000,5.179665,21.876421,5.375272,440.950635,2.987103,40.744549,12.093417,41.075083,19.334000,143.361610,0.000000,48.365524,40.054519,1.486011,0.000000,6.074253,8.965952,120.238146,9.472608,0.759987,0.000000,159.642788,0.000000,0,0,0,0,0

87,21:30-21:45,400.213800,42.086384,18.174556,0.000000,46.884784,57.204862,0.000000,66.213651,0.000000,144.994318,77.508073,0.000000,0.000000,33.671372,33.084341,17.699275,0.000000,43.411234,0.000000,26.718603,665.491696,0.000000,33.984178,0.000000,12.607315,85.987772,126.231783,0.000000,5.179665,21.876421,5.375272,440.950635,2.987103,40.744549,12.093417,41.897860,19.334000,143.361610,0.000000,48.365524,40.054519,1.486011,0.000000,6.074253,8.965952,120.238146,9.472608,0.759987,0.000000,159.642788,0.000000,0,0,0,0,0

88,21:45-22:00,400.213800,42.086384,18.174556,0.000000,46.884784,57.204862,0.000000,66.213651,0.000000,144.994318,80.877989,0.000000,0.000000,33.671372,33.084341,17.699275,0.000000,43.411234,0.000000,26.718603,665.491696,0.000000,36.628765,0.000000,13.027346,85.987772,126.231783,0.000000,5.179665,21.876421,5.473004,440.950635,2.987103,40.744549,12.093417,41.955263,19.334000,143.361610,0.000000,48.365524,40.054519,9.163736,0.000000,6.074253,8.965952,120.238146,20.059640,0.759987,0.000000,159.642788,0.000000,0,0,0,0,0

89,22:00-22:15,400.213800,42.086384,18.174556,0.000000,46.884784,57.204862,0.000000,66.213651,0.000000,144.994318,80.877989,0.000000,0.000000,33.671372,33.084341,17.699275,0.000000,43.411234,0.000000,26.718603,665.491696,0.000000,36.628765,0.000000,13.027346,85.987772,126.231783,0.000000,5.179665,21.876421,5.473004,440.950635,2.987103,40.744549,12.093417,41.955263,19.334000,143.361610,0.000000,48.365524,40.054519,2.972022,0.000000,6.074253,8.965952,120.238146,20.059640,0.759987,0.000000,159.642788,0.000000,0,0,0,0,0

90,22:15-22:30,400.213800,42.086384,18.174556,0.000000,46.884784,57.204862,0.000000,66.213651,0.000000,144.994318,80.877989,0.000000,0.000000,33.671372,33.084341,17.699275,0.000000,43.411234,0.000000,26.718603,665.491696,0.000000,36.628765,0.000000,13.027346,85.987772,126.231783,0.000000,5.179665,21.876421,5.473004,440.950635,2.987103,40.744549,12.093417,41.955263,19.334000,143.361610,0.000000,48.365524,40.054519,2.972022,0.000000,6.074253,8.965952,120.238146,20.059640,0.759987,0.000000,159.642788,0.000000,0,0,0,0,0

91,22:30-22:45,400.213800,42.086384,18.174556,0.000000,46.884784,57.204862,0.000000,66.213651,0.000000,144.994318,80.877989,0.000000,0.000000,33.671372,33.084341,17.699275,20.300700,43.411234,17.438301,26.718603,665.491696,0.000000,36.628765,31.901100,13.027346,85.987772,126.231783,0.000000,5.179665,21.876421,5.473004,440.950635,2.987103,40.744549,12.093417,41.955263,19.334000,143.361610,0.000000,48.365524,40.054519,1.733680,0.000000,6.074253,8.965952,120.238146,20.059640,0.759987,0.000000,159.642788,0.000000,0,0,0,0,0

92,22:45-23:00,400.213800,42.086384,18.174556,0.000000,46.884784,57.204862,0.000000,66.213651,0.000000,144.994318,77.508073,0.000000,0.000000,33.671372,33.084341,17.699275,60.902100,43.411234,27.105301,26.718603,665.491696,0.000000,33.984178,52.145151,12.607315,85.987772,126.231783,0.000000,5.179665,21.876421,5.375272,440.950635,2.987103,40.744549,12.093417,41.955263,19.334000,143.361610,0.000000,48.365524,40.054519,1.486011,0.000000,5.136317,8.965952,120.238146,18.945215,0.759987,0.000000,133.035656,0.000000,0,0,0,0,0

93,23:00-23:15,400.213800,31.491763,18.174556,0.000000,46.884784,57.204862,0.000000,66.213651,0.000000,144.994318,77.508073,0.000000,0.000000,33.671372,33.084341,4.129830,66.498616,43.411234,27.105301,26.718603,665.491696,0.000000,33.984178,52.145151,12.607315,85.987772,126.231783,0.000000,5.179665,21.876421,5.375272,440.950635,2.987103,40.744549,12.093417,41.955263,19.334000,143.361610,0.000000,48.365524,40.054519,1.486011,0.000000,5.136317,8.965952,120.238146,18.945215,0.759987,0.000000,133.035656,0.000000,0,0,0,0,0

94,23:15-23:30,400.213800,20.994509,18.174556,0.000000,46.884784,57.204862,0.000000,66.213651,0.000000,144.994318,77.508073,0.000000,0.000000,33.671372,33.084341,4.129830,66.498616,43.411234,27.105301,26.718603,665.491696,0.000000,33.984178,52.145151,12.607315,85.987772,126.231783,0.000000,5.179665,21.876421,5.375272,440.950635,2.987103,40.744549,12.093417,41.955263,19.334000,143.361610,0.000000,48.365524,40.054519,1.486011,0.000000,5.136317,8.965952,120.238146,18.945215,0.759987,0.000000,133.035656,0.000000,0,0,0,0,0

95,23:30-23:45,400.213800,20.994509,18.174556,0.000000,46.884784,57.204862,0.000000,66.213651,0.000000,144.994318,77.508073,0.000000,0.000000,33.671372,33.084341,4.129830,66.498616,43.411234,27.105301,26.718603,665.491696,0.000000,33.984178,52.145151,12.607315,85.987772,126.231783,0.000000,5.179665,21.876421,5.375272,440.950635,2.987103,40.744549,12.093417,41.955263,19.334000,143.361610,0.000000,48.365524,40.054519,1.486011,0.000000,5.136317,8.965952,120.238146,18.945215,0.759987,0.000000,133.035656,0.000000,0,0,0,0,0

96,23:45-24:00,400.213800,20.994509,18.174556,0.000000,46.884784,57.204862,0.000000,66.213651,0.000000,144.994318,77.508073,0.000000,0.000000,33.671372,33.084341,4.129830,52.505189,43.411234,27.105301,26.718603,665.491696,0.000000,33.984178,52.145151,12.607315,85.987772,126.231783,0.000000,5.179665,21.876421,5.375272,440.950635,2.987103,40.744549,12.093417,41.955263,19.334000,143.361610,0.000000,48.365524,30.040890,1.486011,0.000000,5.136317,8.965952,120.238146,18.945215,0.759987,0.000000,133.035656,0.000000,0,0,0,0,0

