Block,Time,RIHAND3,SEWA2,NJPC,DADRI_RF,UNCHAHAR1,CHAMERA3,KISHANGANGA,UNCHAHAR3,DHAULIGNGA,ANTA_RF,ANTA_LF,RIHAND1,RIHAND2,SINGRAULI,RAPPC,SINGRAULI_HYDRO,UNCHAHAR4,TANAKPUR,AURY_GF,TANDA2,URI,DADRI_CRF,KOTESHWR,PARBATI3,URI2,JHAJJAR,NAPP,RAPPB,CHAMERA2,BSIUL,ANTA_GF,AURY_LF,AURY_CRF,DADRI_LF,DADRT2,SALAL,DULHASTI,RAMPUR,UNCHAHAR2,DADRI_GF,AURY_RF,TEHRI,ANTA_CRF,CHAMERA1,KOLDAM,KGSU3AND4,KKNP,TALA,SIMHST2,MAPS,TALST2,KSTPS7,VSTPS III,RSTPSU1TO6,KUDGI,VSTPS IV,FSTPP I & II,VSTPS I,GANDHAR-RLNG,NLCEXP,NTPL,KSTPS I&II,SASAN,KAWAS-NAPM,KAPS,KAWAS-RLNG,NLCTS2EXP,GADARWARA-I,BRBCL,NNTPP,GANDHAR-NAPM,NLCIIST2,NLCIIST1,SIPAT II,LARA-I,MOUDA_II,VSTPS V,KHSTPP-I,RSTPSU7,SOLAPUR,KHSTPP-II,VSTPS II,KAWAS-ComGas,VALLURNTECL,TAPS-II,GANDHAR-APM,GANDHAR-ComGas,KHARGONE-I,KGSU1AND2,KAWAS-zLIQ,SIPAT I,MOUDA,KAWAS-APM,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
55,13:30-13:45,122.281677,16.603562,0.000000,0.000000,5.357043,0.000000,2.466002,13.395944,0.000000,0.000000,0.000000,91.160263,116.646885,138.639811,57.737237,1.039333,0.000000,0.000000,0.000000,0.000000,48.549228,0.000000,8.420983,0.000000,33.486722,119.041099,43.356110,0.000000,13.943966,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.169066,0.000000,0.000000,22.073717,0.000000,0.000000,21.305703,0.000000,0.000000,0.000000,2.11,1.57,0.000000,0.00,0.24,0.00,1.296892,1.894035,7.67,0.00,2.593784,4.832500,2.283892,0.000000,1.77,1.83,2.704850,337.284338,0.000000,0.801770,0.000000,0.69,0.000000,14.497506,0.15,0.000000,0.42,0.82,1.807575,4.115478,3.394049,1.283059,11.598000,1.88,1.711898,99.350159,1.877873,0.000000,1.27,1.325166,0.000000,0.000000,1.711897,1.92,0.000000,4.426725,1.873177,0.000000,0,0,0,0,0

56,13:45-14:00,122.281677,16.603562,0.000000,0.000000,5.357043,0.000000,2.466002,13.395944,0.000000,0.000000,0.000000,91.160263,116.646885,138.639811,57.737237,1.039333,0.000000,0.000000,0.000000,0.000000,48.549228,0.000000,8.420983,0.000000,33.486722,119.041099,43.356110,0.000000,13.943966,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.169066,0.000000,0.000000,22.073717,0.000000,0.000000,25.539528,0.000000,0.000000,0.000000,2.11,1.57,0.000000,0.00,0.24,0.00,1.296892,1.894035,7.67,0.00,2.593784,4.832500,2.283892,0.000000,1.77,1.83,2.704850,337.284338,0.000000,0.801770,0.000000,0.69,0.000000,14.497506,0.15,0.000000,0.42,0.82,1.807575,4.115478,3.394049,1.283059,11.598000,1.88,1.711898,123.763949,1.877873,0.000000,1.27,1.325166,0.000000,0.000000,1.711897,1.92,0.000000,4.426725,1.873177,0.000000,0,0,0,0,0

57,14:00-14:15,122.281677,16.603562,0.000000,0.000000,5.373477,0.000000,2.466002,13.395944,0.000000,0.000000,0.000000,91.160263,116.646885,138.639811,57.737237,1.039333,0.000000,0.000000,0.000000,0.000000,48.549228,0.000000,0.000000,0.000000,33.486722,119.041099,43.356110,0.000000,13.943966,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.169066,0.000000,0.000000,22.073717,0.000000,0.000000,31.958553,0.000000,0.000000,0.000000,2.11,1.57,0.000000,0.00,0.24,0.00,1.296892,1.894035,7.67,0.00,2.593784,4.832500,2.283892,0.000000,1.77,1.83,2.704850,337.284338,0.000000,0.801770,0.000000,0.69,0.000000,14.497506,0.15,0.000000,0.42,0.82,1.807575,4.115478,3.394049,1.283059,11.598000,1.88,1.711898,123.763949,1.877873,0.000000,1.20,1.325166,0.000000,0.000000,1.711897,1.92,0.000000,4.426725,1.873177,0.000000,0,0,0,0,0

58,14:15-14:30,122.281677,16.603562,0.000000,0.000000,5.373477,10.205524,2.466002,13.395944,0.000000,0.000000,0.000000,91.160263,116.646885,138.639811,57.737237,1.039333,0.000000,0.000000,0.000000,0.000000,48.549228,0.000000,0.000000,0.000000,33.486722,119.041099,43.356110,0.000000,13.943966,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.169066,0.000000,0.000000,22.073717,0.000000,0.000000,31.958553,0.000000,0.000000,0.000000,2.11,1.57,0.000000,0.00,0.24,0.00,1.296892,1.894035,7.67,0.00,2.593784,4.832500,2.283892,0.000000,1.77,1.83,2.704850,337.284338,0.000000,0.801770,0.000000,0.69,0.000000,14.497506,0.15,0.000000,0.42,0.82,1.807575,4.115478,3.394049,1.283059,11.598000,1.88,1.711898,123.763949,1.877873,0.000000,1.20,1.325166,0.000000,0.000000,1.711897,1.92,0.000000,4.426725,1.873177,0.000000,0,0,0,0,0

59,14:30-14:45,122.281677,16.603562,0.000000,0.000000,5.357043,10.205524,2.466002,13.395944,0.000000,0.000000,0.000000,91.160263,116.646885,138.639811,57.737237,1.039333,0.000000,0.000000,0.000000,0.000000,48.549228,0.000000,0.000000,0.000000,33.486722,119.041099,43.356110,0.000000,11.382829,0.000000,0.000000,0.000000,0.000000,0.000000,22.912008,47.169066,0.000000,0.000000,22.073717,0.000000,0.000000,31.958553,0.000000,0.000000,0.000000,2.11,1.57,0.000000,0.00,0.24,0.00,1.296892,1.894035,7.67,0.00,2.593784,4.832500,2.283892,0.000000,1.77,1.83,2.733253,337.284338,0.000000,0.801770,0.000000,0.00,0.000000,14.497506,0.15,0.000000,0.42,0.82,1.807575,4.115478,3.394049,1.283059,11.598000,1.88,1.711898,123.763949,1.877873,0.000000,0.72,1.325166,0.000000,0.000000,1.711897,1.92,0.000000,4.426725,1.873177,0.000000,0,0,0,0,0

60,14:45-15:00,122.281677,16.603562,0.000000,0.000000,5.357043,10.205524,2.466002,13.395944,0.000000,0.000000,0.000000,91.160263,116.646885,138.639811,57.737237,1.039333,0.000000,0.000000,0.000000,0.000000,48.549228,0.000000,0.000000,0.000000,33.486722,119.041099,43.356110,0.000000,11.382829,0.000000,0.000000,0.000000,0.000000,0.000000,46.050973,47.169066,0.000000,0.000000,22.073717,0.000000,0.000000,31.958553,0.000000,0.000000,0.000000,2.11,1.57,0.000000,0.00,0.24,0.00,1.296892,1.894035,7.67,0.00,2.593784,4.832500,2.283892,0.000000,1.72,1.83,2.734251,337.284338,0.000000,0.801770,0.000000,0.00,0.000000,14.497506,0.15,0.000000,0.40,0.78,1.807575,4.115478,3.394049,1.283059,11.598000,1.88,1.711898,123.763949,1.877873,0.000000,0.72,1.325166,0.000000,0.000000,1.711897,1.92,0.000000,4.426725,1.873177,0.000000,0,0,0,0,0

61,15:00-15:15,122.281677,16.603562,0.000000,0.000000,5.357043,10.205524,2.466002,13.510510,9.027444,0.000000,0.000000,91.160263,116.646885,138.639811,57.737237,1.039333,0.000000,0.000000,0.000000,0.000000,48.549228,0.000000,0.000000,0.000000,33.486722,118.944449,43.356110,0.000000,11.382829,0.000000,0.000000,0.000000,0.000000,0.000000,69.316169,34.815263,0.000000,0.000000,23.536208,0.000000,0.000000,31.958553,0.000000,0.000000,0.000000,2.11,1.57,0.000000,0.00,0.24,0.00,1.296892,1.894035,7.67,0.00,2.593784,8.181809,2.283892,0.000000,1.72,1.83,2.734251,337.284338,0.000000,0.801770,0.000000,0.00,0.000000,14.497506,0.15,0.000000,0.40,0.78,1.807575,4.115478,3.394049,1.283059,14.402731,1.88,1.711898,94.455272,1.877873,0.000000,0.00,1.325166,0.000000,0.000000,1.711897,1.92,0.000000,4.426725,1.873177,0.000000,0,0,0,0,0

62,15:15-15:30,122.281677,16.603562,0.000000,0.000000,5.357043,10.205524,2.466002,13.510510,9.027444,0.000000,0.000000,91.160263,116.646885,138.639811,57.737237,1.039333,0.000000,0.000000,0.000000,0.000000,48.549228,0.000000,0.000000,0.000000,33.486722,118.944449,43.356110,0.000000,11.382829,0.000000,0.000000,0.000000,0.000000,0.000000,92.413276,34.815263,0.000000,0.000000,23.536208,0.000000,0.000000,31.958553,0.000000,0.000000,0.000000,2.11,1.57,0.000000,0.00,0.24,0.00,1.296892,1.894035,7.67,0.00,2.593784,8.181809,2.283892,0.000000,1.72,1.83,2.734251,337.284338,0.000000,0.801770,0.000000,0.00,0.000000,14.497506,0.15,0.000000,0.40,0.78,1.807575,4.115478,3.394049,1.283059,19.660362,1.88,1.711898,94.455272,1.877873,0.000000,0.00,1.325166,0.000000,0.000000,1.711897,1.92,0.000000,4.426725,1.873177,0.000000,0,0,0,0,0

63,15:30-15:45,122.281677,16.603562,19.789596,0.000000,5.357043,10.205524,2.466002,13.510510,9.027444,0.000000,0.000000,91.160263,116.646885,138.639811,57.737237,1.039333,0.000000,5.819007,0.000000,0.000000,48.549228,0.000000,0.000000,0.000000,33.486722,118.944449,43.356110,0.000000,11.382829,0.000000,0.000000,0.000000,0.000000,0.000000,92.413277,34.815263,17.307014,0.382484,23.536208,0.000000,0.000000,31.958553,0.000000,0.000000,0.000000,2.11,1.57,0.000000,0.00,0.24,0.00,1.296892,1.894035,7.67,0.00,2.593784,8.181809,2.283892,0.000000,1.72,1.83,2.734251,337.284338,0.000000,0.801770,0.000000,0.00,0.000000,14.497506,0.15,0.000000,0.40,0.78,1.807575,4.115478,3.394049,1.283059,19.819629,1.88,1.711898,94.455272,1.877873,0.000000,0.00,1.325166,0.000000,0.000000,1.711897,1.92,0.000000,4.426725,1.873177,0.000000,0,0,0,0,0

64,15:45-16:00,122.281677,16.603562,19.789596,0.000000,5.357043,10.205524,2.466002,13.174755,9.027444,0.000000,0.000000,91.160263,116.646885,138.639811,57.737237,1.039333,0.000000,5.819007,0.000000,0.000000,48.549228,0.000000,0.000000,0.000000,33.486722,118.944449,43.356110,0.000000,11.382829,0.000000,0.000000,0.000000,0.000000,0.000000,103.888669,34.815263,34.614029,0.382484,23.536208,0.000000,0.000000,31.958553,0.000000,0.000000,0.000000,2.11,1.57,0.000000,0.00,0.24,0.00,1.296892,1.894035,7.67,0.00,2.593784,8.181809,2.283892,0.000000,1.72,1.83,2.734251,337.284338,0.000000,0.801770,0.000000,0.00,0.000000,14.497506,0.15,0.000000,0.40,0.78,1.807575,4.115478,3.394049,1.283059,19.819629,1.88,1.711898,94.455272,1.877873,0.000000,0.00,1.325166,0.000000,0.000000,1.711897,1.92,0.000000,4.426725,1.873177,0.000000,0,0,0,0,0

65,16:00-16:15,122.281677,16.603562,19.789596,0.000000,5.359390,10.205524,2.466002,13.174755,9.027444,0.000000,0.000000,56.944730,116.646885,138.639811,57.737237,1.039333,0.000000,5.819007,0.000000,0.000000,48.549228,0.000000,0.000000,0.000000,33.486722,118.944449,43.356110,0.000000,11.382829,0.000000,0.000000,0.000000,0.000000,0.000000,126.870554,34.815263,52.099522,0.382484,23.536208,0.000000,0.000000,31.958553,0.000000,0.000000,0.000000,2.11,1.57,0.000000,0.00,0.24,0.00,1.296892,1.894035,7.56,0.00,2.593784,8.181809,2.283892,0.000000,1.72,1.83,2.734251,337.284338,0.000000,0.801770,0.000000,0.00,0.000000,14.497506,0.15,0.000000,0.40,0.78,1.807575,4.115478,3.394049,1.283059,19.819629,1.88,1.711898,94.455272,1.877873,0.000000,0.00,1.325166,0.000000,0.000000,1.711897,1.92,0.000000,4.426725,1.873177,0.000000,0,0,0,0,0

66,16:15-16:30,122.281677,16.603562,19.789596,0.000000,5.359390,10.205524,2.466002,13.174755,9.027444,0.000000,0.000000,56.944730,116.646885,138.639811,57.737237,1.039333,0.000000,5.819007,0.000000,0.000000,51.216768,0.000000,0.000000,0.000000,33.486722,118.944449,43.356110,0.000000,11.382829,0.000000,0.000000,0.000000,0.000000,0.000000,138.547163,34.815263,52.099522,0.382484,23.536208,0.000000,0.000000,31.958553,0.000000,0.000000,0.000000,2.11,1.57,0.000000,0.00,0.24,0.00,1.296892,1.894035,7.56,0.00,2.593784,8.181809,2.283892,0.000000,1.72,1.83,2.734251,337.284338,0.000000,0.801770,0.000000,0.00,0.000000,14.497506,0.15,0.000000,0.40,0.78,1.807575,4.115478,3.394049,1.283059,19.819629,1.88,1.711898,94.455272,1.877873,0.000000,0.00,1.325166,0.000000,0.000000,1.711897,1.92,0.000000,4.426725,1.873177,0.000000,0,0,0,0,0

67,16:30-16:45,122.281677,16.603562,19.789596,0.000000,5.662838,10.205524,2.466002,13.517472,9.027444,0.000000,0.000000,91.160263,116.646885,138.639811,57.737237,1.039333,0.000000,5.819007,0.000000,0.000000,51.216768,0.000000,0.000000,0.000000,33.486722,118.944449,43.356110,0.000000,11.382829,0.000000,0.000000,0.000000,0.000000,0.000000,161.604193,34.815263,52.099522,0.382484,23.536208,0.000000,0.000000,31.958553,0.000000,0.000000,0.000000,2.11,1.57,0.000000,0.00,0.24,0.00,1.296892,1.894035,7.56,0.00,2.593784,8.181809,2.283892,0.000000,1.72,1.83,2.734251,337.284338,0.000000,0.801770,0.000000,0.00,0.000000,14.497506,0.15,0.000000,0.40,0.78,1.807575,4.115478,3.394049,1.283059,19.819629,1.88,1.711898,142.573852,1.877873,0.000000,0.00,1.325166,0.000000,0.000000,1.711897,1.92,0.000000,4.546664,1.873177,0.000000,0,0,0,0,0

68,16:45-17:00,122.281677,16.603562,19.789596,0.000000,5.662838,10.205524,2.466002,13.517472,9.027444,0.000000,0.000000,91.160263,116.646885,138.639811,57.737237,1.039333,0.000000,5.819007,0.000000,0.000000,48.549228,0.000000,0.000000,0.000000,33.486722,118.944449,43.356110,0.000000,11.382829,0.000000,0.000000,0.000000,0.000000,0.000000,184.670761,34.815263,52.099522,0.382484,23.536208,0.000000,0.000000,31.958553,0.000000,0.000000,0.000000,2.11,1.57,0.000000,0.00,0.24,0.00,1.296892,1.894035,7.56,0.00,2.593784,8.181809,2.283892,0.000000,1.72,1.83,2.734251,337.284338,0.000000,0.801770,0.000000,0.00,0.000000,14.497506,0.15,0.000000,0.40,0.78,1.807575,4.115478,3.394049,1.283059,19.819629,1.88,1.711898,142.573852,1.877873,0.000000,0.00,1.325166,0.000000,0.000000,1.711897,1.92,0.000000,4.685000,1.873177,0.000000,0,0,0,0,0

69,17:00-17:15,122.281677,16.603562,19.789596,0.000000,5.662838,20.431190,2.466002,13.517472,9.027444,0.000000,0.000000,91.160263,116.646885,138.639811,57.737237,1.039333,0.000000,2.228556,0.000000,0.000000,48.549228,0.000000,0.000000,0.000000,33.486722,118.944449,43.356110,0.000000,11.382829,6.378900,0.000000,0.000000,0.000000,0.000000,207.674392,34.815263,52.099522,0.382484,23.536208,0.000000,0.000000,31.958553,0.000000,0.000000,0.000000,2.11,1.57,0.000000,0.00,0.24,0.00,1.296892,1.894035,7.56,0.00,2.593784,8.181809,2.294171,0.000000,1.72,1.83,2.734251,337.284338,0.000000,0.801770,0.000000,0.00,0.000000,14.497506,0.15,0.000000,0.40,0.78,1.807575,4.115478,3.394049,1.283059,19.819629,1.88,1.711898,142.573852,1.877873,0.000000,0.00,1.325166,0.000000,0.000000,1.711897,1.92,0.000000,4.906483,1.873177,0.000000,0,0,0,0,0

70,17:15-17:30,122.281677,16.603562,19.789596,0.000000,5.662838,20.431190,2.466002,13.517472,9.027444,0.000000,0.000000,91.160263,116.646885,138.639811,57.737237,1.039333,0.000000,2.228556,0.000000,0.000000,48.549228,0.000000,0.000000,0.000000,33.486722,118.944449,43.356110,0.000000,11.382829,6.378900,0.000000,0.000000,0.000000,0.000000,207.674393,34.815263,52.099522,0.382484,23.536208,0.000000,0.000000,31.958553,0.000000,0.000000,0.000000,2.11,1.57,0.000000,0.00,0.24,0.00,1.296892,1.894035,7.56,0.00,2.593784,8.181809,2.294320,0.000000,1.72,1.83,2.734251,337.284338,0.000000,0.801770,0.000000,0.00,0.000000,14.497506,0.15,0.000000,0.40,0.78,1.807575,4.115478,3.394049,1.283059,19.819629,1.88,1.711898,142.573852,1.877873,0.000000,0.00,1.325166,0.000000,0.000000,1.711897,1.92,0.000000,5.112410,1.873177,0.000000,0,0,0,0,0

71,17:30-17:45,122.281677,16.603562,19.789596,0.000000,5.662838,20.431190,2.466002,13.517472,9.027444,0.000000,0.000000,91.160263,116.646885,139.194309,57.737237,1.039333,0.000000,1.733321,0.000000,0.000000,48.549228,0.000000,0.000000,0.000000,33.486722,118.944449,43.356110,0.000000,11.382829,6.378900,0.000000,0.000000,0.000000,0.000000,219.117242,34.815263,52.099522,0.382484,23.536208,0.000000,0.000000,31.958553,0.000000,0.000000,0.000000,2.11,1.57,0.000000,0.00,0.24,0.00,1.296892,1.894035,7.56,0.00,2.593784,8.181809,2.294320,0.000000,1.72,1.83,2.734251,337.284338,0.000000,0.801770,0.000000,0.00,0.000000,14.497506,0.15,0.000000,0.40,0.78,1.807575,4.115478,3.394049,1.283059,19.819629,1.88,1.711898,142.573852,1.877873,0.000000,0.00,1.325166,0.000000,0.000000,1.711897,1.92,0.000000,5.135692,1.873177,0.000000,0,0,0,0,0

72,17:45-18:00,122.281677,16.603562,39.579192,0.000000,5.662838,20.431190,2.466002,13.517472,9.027444,0.000000,0.000000,91.160263,116.646885,139.201865,57.737237,1.039333,0.000000,1.733321,0.000000,0.000000,48.549228,0.000000,0.000000,0.000000,33.486722,118.944449,43.356110,0.000000,11.382829,6.378900,0.000000,0.000000,0.000000,0.000000,241.929458,34.815263,52.099522,0.764969,23.536208,0.000000,0.000000,31.958553,0.000000,13.514570,0.000000,2.11,1.57,0.000000,0.00,0.24,0.00,1.296892,1.894035,7.56,0.00,2.593784,8.181809,2.294320,0.000000,1.72,1.83,2.734251,337.284338,0.000000,0.801770,0.000000,0.00,0.000000,14.497506,0.15,0.000000,0.40,0.78,1.807575,4.115478,3.394049,1.283059,19.819629,1.88,1.711898,142.573852,1.877873,0.000000,0.00,1.325166,0.000000,0.000000,1.711897,1.92,0.000000,5.135692,1.873177,0.000000,0,0,0,0,0

73,18:00-18:15,122.281677,16.603562,59.368788,0.000000,5.662751,20.431190,2.466002,13.515785,9.582978,0.000000,0.000000,91.160263,116.646885,139.201865,57.737237,1.039333,0.000000,1.114278,0.000000,0.000000,48.549228,0.000000,8.420983,0.000000,33.486722,118.944449,43.356110,0.000000,11.382829,6.378900,0.000000,0.000000,0.000000,0.000000,250.324441,34.815263,52.099522,1.147453,23.536208,0.000000,0.000000,30.592802,0.000000,13.514570,1.028322,2.11,1.57,0.000000,0.00,0.24,0.00,1.296892,1.894035,7.56,0.00,2.593784,11.632694,2.294320,0.000000,1.72,1.83,2.734251,337.284338,0.000000,0.801770,0.000000,0.00,0.000000,14.497506,0.15,0.000000,0.40,0.78,1.807575,4.115478,3.394049,1.283059,23.076204,1.88,1.711898,142.573852,1.877873,0.000000,0.00,1.325166,0.000000,0.000000,1.711897,1.92,0.000000,5.135692,1.873177,0.000000,0,0,0,0,0

74,18:15-18:30,122.281677,16.603562,84.105782,0.000000,5.668399,30.647457,2.466002,13.515785,19.165958,0.000000,0.000000,91.160263,116.646885,139.201865,57.737237,1.039333,0.000000,1.114278,0.000000,0.000000,48.549228,0.000000,16.841964,0.000000,33.486722,118.944449,43.356110,0.000000,11.382829,6.334248,0.000000,0.000000,0.000000,0.000000,250.322909,34.815263,52.099522,1.618729,23.536208,0.000000,0.000000,31.958553,0.000000,27.105492,2.056644,2.11,1.57,0.000000,0.00,0.24,0.00,1.296892,1.894035,7.56,0.00,2.593784,12.635054,2.294320,0.000000,1.72,1.83,2.734251,337.284338,0.000000,0.801770,0.000000,0.00,0.000000,14.497506,0.15,0.000000,0.40,0.78,1.807575,4.115478,3.394049,1.283059,23.533830,1.88,1.711898,142.573852,1.877873,0.000000,0.00,1.325166,0.000000,0.000000,1.711897,1.92,0.000000,5.135692,1.873177,0.000000,0,0,0,0,0

75,18:30-18:45,122.281677,16.603562,108.842777,0.000000,5.669138,30.647457,2.466002,13.801563,28.748936,0.000000,0.000000,91.160263,116.646885,139.201865,57.737237,1.039333,0.000000,3.590451,0.000000,0.000000,48.549228,0.000000,25.262947,0.000000,33.486722,118.944449,43.356110,0.000000,28.115588,12.668495,0.000000,0.000000,0.000000,0.000000,250.322909,34.815263,52.099522,2.096835,28.928505,0.000000,0.000000,31.958553,0.000000,40.736119,3.084967,2.11,1.57,0.000000,0.00,0.24,0.00,1.296892,1.894035,7.63,0.00,2.593784,12.635054,2.294320,0.000000,1.72,1.83,2.734251,337.284338,0.000000,0.801770,0.000000,0.00,0.000000,14.497506,0.15,0.000000,0.40,0.78,1.807575,4.115478,3.394049,1.283059,22.835828,1.88,1.711898,142.573852,1.877873,0.000000,0.00,1.325166,0.000000,0.000000,1.711897,1.92,0.000000,5.135692,1.873177,0.000000,0,0,0,0,0

76,18:45-19:00,122.281677,16.603562,146.640906,0.000000,10.307046,30.647457,2.522047,14.091826,38.331915,0.000000,0.000000,91.160263,116.646885,139.201865,57.737237,1.039333,0.000000,3.590451,0.000000,0.000000,48.549228,0.000000,26.700676,0.000000,33.486722,155.188199,43.356110,0.000000,42.173383,19.002743,0.000000,0.000000,0.000000,0.000000,257.454147,47.169066,52.099522,2.786674,28.928505,0.000000,0.000000,31.958553,0.000000,40.736119,4.113289,2.11,1.57,0.000000,0.00,0.24,0.00,1.296892,1.894035,7.63,0.00,2.593784,12.635054,2.294320,0.000000,1.72,1.83,2.734251,337.284338,0.000000,0.801770,0.000000,0.00,0.000000,14.497506,0.15,0.000000,0.40,0.78,1.807575,4.115478,3.394049,1.283059,22.835828,1.88,1.711898,142.573852,1.877873,0.000000,0.00,1.325166,0.000000,0.000000,1.711897,1.92,0.000000,5.135692,1.873177,0.000000,0,0,0,0,0

77,19:00-19:15,122.281677,16.603562,146.640906,0.000000,10.443516,30.647457,2.522047,15.720026,38.331915,0.000000,0.000000,91.160263,116.646885,139.201865,57.737237,1.039333,0.000000,4.828537,0.000000,0.000000,48.549228,0.000000,26.700676,3.356113,33.486722,203.126599,43.356110,0.000000,42.173383,19.002743,0.000000,0.000000,0.000000,0.000000,257.451631,80.861256,52.099522,2.786674,42.087186,0.000000,0.000000,31.958553,0.000000,40.736119,4.113289,2.11,1.57,0.000000,0.00,0.24,0.00,1.296892,1.894035,7.60,0.00,2.593784,12.635054,2.294320,0.000000,1.72,1.83,2.734251,337.284338,0.000000,0.801770,0.000000,0.00,0.000000,14.497506,0.15,0.000000,0.40,0.78,1.807575,4.115478,3.394049,1.283059,22.725951,1.88,1.711898,142.573852,1.877873,0.000000,0.00,1.325166,0.000000,0.000000,1.711897,1.92,0.000000,5.135692,1.873177,0.000000,0,0,0,0,0

78,19:15-19:30,122.281677,16.603562,146.640906,0.000000,10.443516,30.647457,2.522047,15.720026,38.331915,0.000000,0.000000,91.160263,116.646885,139.201865,57.737237,1.039333,0.000000,4.828537,0.000000,0.000000,51.216768,0.000000,26.700676,8.054674,33.486722,203.126599,43.356110,0.000000,42.173383,19.002743,0.000000,0.000000,0.000000,0.000000,257.451631,80.861256,52.099522,2.786674,42.087186,0.000000,0.000000,31.958553,0.000000,40.736119,4.113289,2.11,1.57,0.000000,0.00,0.24,0.00,1.296892,1.894035,7.60,0.00,2.593784,17.462729,2.294320,0.000000,1.72,1.83,2.734251,337.284338,0.000000,0.801770,0.000000,0.00,0.000000,14.497506,0.15,0.000000,0.40,0.78,1.807575,4.115478,3.394049,1.283059,25.149659,1.88,1.711898,142.573852,1.877873,0.000000,0.00,1.325166,0.000000,0.000000,1.711897,1.92,0.000000,5.135692,1.873177,0.000000,0,0,0,0,0

79,19:30-19:45,122.281677,16.603562,146.640906,0.000000,10.443516,30.647457,2.522047,15.720026,38.331915,0.000000,0.000000,91.160263,116.646885,139.201865,57.737237,1.039333,0.000000,4.828537,0.000000,0.000000,51.216768,0.000000,26.700676,52.355375,33.486722,203.126599,43.356110,0.000000,42.173383,19.002743,0.000000,0.000000,0.000000,0.000000,257.451631,80.861256,52.099522,2.786674,42.087186,0.000000,0.000000,31.958553,0.000000,40.736119,4.113289,2.11,1.57,0.000000,0.00,0.24,0.00,1.296892,1.894035,7.60,0.00,2.593784,17.274254,2.294320,0.000000,1.69,1.83,2.734251,337.284338,0.000000,0.801770,0.000000,0.00,0.000000,14.497506,0.15,0.000000,0.40,0.78,1.807575,4.115478,3.394049,1.283059,25.149659,1.88,1.711898,142.573852,1.877873,0.000000,0.00,1.325166,0.000000,0.000000,1.711897,1.92,0.000000,5.135692,1.873177,0.000000,0,0,0,0,0

80,19:45-20:00,122.281677,16.603562,146.640906,0.000000,10.443516,30.647457,2.522047,15.720026,38.331915,0.000000,0.000000,91.160263,116.646885,139.201865,57.737237,1.039333,0.000000,4.828537,0.000000,0.000000,48.549228,0.000000,26.700676,52.355375,33.486722,203.126599,43.356110,0.000000,42.173383,19.002743,0.000000,0.000000,0.000000,0.000000,257.451631,80.861256,52.099522,2.786674,42.087186,0.000000,0.000000,31.958553,0.000000,40.736119,4.113289,2.11,1.57,0.000000,0.00,0.24,0.00,1.296892,1.894035,7.60,0.00,2.593784,17.274254,2.294320,0.000000,1.69,1.83,2.734251,337.284338,0.000000,0.801770,0.000000,0.00,0.000000,14.497506,0.15,0.000000,0.40,0.78,1.807575,4.115478,3.394049,1.283059,25.149659,1.88,1.711898,142.573852,1.877873,0.000000,0.00,1.325166,0.000000,0.000000,1.711897,1.92,0.000000,5.135692,1.873177,0.000000,0,0,0,0,0

81,20:00-20:15,122.281677,16.603562,146.640906,0.000000,14.774777,30.647457,2.522047,19.208608,38.331915,0.000000,0.000000,91.160263,116.646885,139.201865,57.737237,1.039333,0.000000,0.495235,0.000000,0.000000,48.549228,0.000000,26.700676,52.355375,33.486722,217.623545,43.356110,0.000000,42.173383,19.002743,0.000000,0.000000,0.000000,0.000000,293.212131,80.861256,52.099522,2.786674,42.087186,0.000000,0.000000,31.958553,0.000000,40.736119,4.113289,2.11,1.57,0.000000,0.00,0.24,0.00,1.296892,1.894035,7.52,0.00,2.593784,17.274254,2.314582,0.000000,1.69,1.83,2.734251,337.284338,0.000000,0.801770,0.000000,0.00,0.000000,14.497506,0.15,0.000000,0.40,0.78,1.807575,4.115478,3.394049,1.283059,23.786008,1.88,1.711898,119.036555,1.877873,0.000000,0.00,1.325166,0.000000,0.000000,1.711897,1.92,0.000000,5.135692,1.873177,0.000000,0,0,0,0,0

82,20:15-20:30,122.281677,16.603562,146.640906,0.000000,14.774777,30.647457,2.522047,19.208608,38.331915,0.000000,0.000000,91.160263,116.646885,139.201865,57.737237,1.039333,0.000000,0.495235,0.000000,0.000000,48.549228,0.000000,26.700676,52.355375,33.486722,217.623545,43.356110,0.000000,42.173383,19.002743,0.000000,0.000000,0.000000,0.000000,293.212131,80.861256,52.099522,2.786674,42.087186,0.000000,0.000000,31.958553,0.000000,40.736119,4.113289,2.11,1.57,0.000000,0.00,0.24,0.00,1.296892,1.894035,7.52,0.00,2.593784,17.274254,2.315177,0.000000,1.69,1.83,2.734251,337.284338,0.000000,0.801770,0.000000,0.00,0.000000,14.497506,0.15,0.000000,0.40,0.78,1.807575,4.115478,3.394049,1.283059,23.786008,1.88,1.711898,119.036555,1.877873,0.000000,0.00,1.325166,0.000000,0.000000,1.711897,1.92,0.000000,5.135692,1.873177,0.000000,0,0,0,0,0

