Block,Time,TEHRI,RAPPC,BSIUL,NJPC,CHAMERA2,RIHAND1,URI2,DULHASTI,DADRI_GF,TANDA2,KOTESHWR,AURY_CRF,ANTA_LF,UNCHAHAR4,DADRT2,UNCHAHAR1,AURY_RF,RAMPUR,KISHANGANGA,RIHAND3,DADRI_CRF,DADRI_LF,PARBATI3,SINGRAULI_HYDRO,UNCHAHAR3,CHAMERA3,TANAKPUR,JHAJJAR,RIHAND2,UNCHAHAR2,KOLDAM,AURY_GF,ANTA_CRF,DADRI_RF,RAPPB,ANTA_RF,DHAULIGNGA,AURY_LF,ANTA_GF,SEWA2,SALAL,URI,NAPP,SINGRAULI,CHAMERA1,NLCIIST2,NTPL,KAPS,BRBCL,NNTPP,KGSU3AND4,MOUDA_II,TALST2,SIMHST2,KHSTPP-II,MAPS,RSTPSU1TO6,KAWAS-zLIQ,KAWAS-APM,NLCEXP,KKNP,RSTPSU7,KSTPS I&II,TAPS-II,KAWAS-ComGas,FSTPP I & II,VALLURNTECL,NLCIIST1,KAWAS-RLNG,VSTPS V,TALA,NLCTS2EXP,KGSU1AND2,KUDGI,VSTPS II,VSTPS IV,VSTPS III,KAWAS-NAPM,KSTPS7,KHSTPP-I,SIPAT II,MOUDA,GANDHAR-RLNG,SASAN,GANDHAR-ComGas,LARA-I,GANDHAR-NAPM,KHARGONE-I,GADARWARA-I,GANDHAR-APM,SIPAT I,SOLAPUR,VSTPS I,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
52,12:45-13:00,0.000000,57.332561,0.000000,0.000000,28.124315,77.312040,31.784965,52.115693,0.000000,2.359089,8.423597,0.000000,0.000000,0.000000,182.400001,0.000000,0.000000,0.000000,2.466767,122.319536,0.000000,0.000000,0.000000,1.000423,13.593611,20.417383,0.000000,235.895939,116.683092,21.893226,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.608716,80.886355,51.232666,43.141307,121.333400,40.748764,0.41,1.40,0.792042,14.502010,0.14,1.06,3.395103,2.93,0.00,91.257025,0.23,5.85,0.000000,0.000000,0.79,1.57,1.88,2.870752,2.700657,0.000000,8.802327,2.30,0.85,0.000000,1.283457,0.000000,0.79,1.93,0.00,1.878456,2.594590,1.894622,0.000000,1.297295,25.226712,0.904068,1.873758,0.000000,337.389030,0.000000,4.116755,0.000000,3.424858,4.151343,0.000000,5.137286,1.712429,2.263736,0,0,0,0,0

53,13:00-13:15,0.000000,57.332561,0.000000,0.000000,28.124315,77.312040,31.784965,52.115693,0.000000,2.359089,8.423597,0.000000,0.000000,0.000000,182.386374,0.000000,0.000000,0.000000,2.466767,122.319536,0.000000,0.000000,0.000000,1.000423,13.593611,20.417383,0.000000,235.895939,116.683092,21.893226,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.608716,80.886355,47.496950,43.141307,121.333400,40.748764,0.41,1.40,0.792042,14.502010,0.14,1.06,3.395103,2.93,0.00,91.257025,0.23,5.85,0.000000,0.000000,0.79,1.57,1.88,2.870752,2.700657,0.000000,8.802327,2.30,0.85,0.000000,1.283457,0.000000,0.79,1.93,0.00,1.878456,2.594590,1.894622,0.000000,1.297295,25.226712,0.904068,1.873758,0.000000,337.389030,0.000000,4.116755,0.000000,3.424858,4.151343,0.000000,5.137286,1.712429,2.263736,0,0,0,0,0

54,13:15-13:30,0.000000,57.332561,0.000000,0.000000,28.124315,77.312040,31.784965,52.115693,0.000000,2.359089,8.423597,0.000000,0.000000,0.000000,182.400001,0.000000,0.000000,0.000000,2.466767,122.319536,0.000000,0.000000,0.000000,1.000423,13.593611,20.417383,0.000000,235.895939,116.683092,21.893226,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.608716,80.886355,47.496950,43.141307,121.333400,40.748764,0.41,1.40,0.792042,14.502010,0.14,1.06,3.395103,2.93,0.00,91.257025,0.23,5.85,0.000000,0.000000,0.79,1.57,1.88,2.870752,2.700657,0.000000,8.802327,2.30,0.85,0.000000,1.283457,0.000000,0.79,1.93,0.00,1.878456,2.594590,1.894622,0.000000,1.297295,25.226712,0.904068,1.873758,0.000000,337.389030,0.000000,4.116755,0.000000,3.424858,4.151343,0.000000,5.137286,1.712429,2.263736,0,0,0,0,0

55,13:30-13:45,0.000000,57.332561,0.000000,19.795739,28.124315,77.312040,31.784965,52.115693,0.000000,2.359089,8.423597,0.000000,0.000000,0.000000,182.386374,0.000000,0.000000,0.382602,2.466767,122.319536,0.000000,0.000000,0.000000,1.020039,13.593611,20.417383,3.096177,235.895939,116.683092,21.893226,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.608716,80.886355,47.496950,43.141307,121.333400,40.748764,0.41,1.40,0.792042,14.502010,0.14,1.06,3.395103,2.93,0.00,91.257025,0.23,5.85,0.000000,0.000000,0.81,1.57,1.88,2.870752,2.700657,0.000000,8.802327,2.30,0.85,0.000000,1.283457,0.000000,0.79,1.93,0.00,1.878456,2.594590,1.894622,0.000000,1.297295,25.226712,0.904068,1.873758,0.000000,337.389030,0.000000,4.116755,0.000000,3.424858,4.151343,0.000000,5.137286,1.712429,2.263736,0,0,0,0,0

56,13:45-14:00,0.000000,57.332561,0.000000,19.795739,28.124315,77.312040,31.784965,52.115693,0.000000,2.359089,8.423597,0.000000,0.000000,0.000000,182.400001,0.000000,0.000000,0.382602,2.466767,122.319536,0.000000,0.000000,0.000000,1.020039,13.593611,20.417383,8.669296,235.895939,116.683092,21.893226,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.608716,80.886355,47.496950,43.141307,121.333400,40.748764,0.41,1.40,0.792042,14.502010,0.14,1.06,3.395103,2.93,0.00,91.257025,0.23,5.85,0.000000,0.000000,0.81,1.57,1.88,2.870752,2.700657,0.000000,8.802327,2.30,0.85,0.000000,1.283457,0.000000,0.79,1.93,0.00,1.878456,2.594590,1.894622,0.000000,1.297295,25.226712,0.904068,1.873758,0.000000,337.389030,0.000000,4.116755,0.000000,3.424858,4.151343,0.000000,5.137286,1.712429,2.263736,0,0,0,0,0

57,14:00-14:15,0.000000,57.332561,0.000000,19.795739,28.124315,77.312040,31.784965,52.115693,0.000000,2.359089,8.423597,0.000000,0.000000,0.000000,182.182128,0.000000,0.000000,0.382602,2.466767,122.319536,0.000000,0.000000,0.000000,1.020039,13.540411,20.417383,8.669296,235.895939,116.683092,21.124273,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.608716,78.639512,47.496950,43.141307,121.333400,40.748764,0.43,1.40,0.792042,14.502010,0.14,1.06,3.395103,2.93,0.00,114.370072,0.23,5.85,0.000000,0.000000,0.81,1.57,1.88,2.870752,2.700657,0.000000,13.029080,2.30,0.85,0.000000,1.283457,0.000000,0.79,1.93,0.00,1.878456,2.594590,1.894622,0.000000,1.297295,36.997986,0.904068,1.873758,0.000000,337.389030,0.000000,4.116755,0.000000,3.424858,4.151343,0.000000,5.137286,1.712429,2.263736,0,0,0,0,0

58,14:15-14:30,0.000000,57.332561,0.000000,19.795739,28.124315,77.312040,31.784965,52.115693,0.000000,2.359089,8.423597,0.000000,0.000000,0.000000,182.196090,0.000000,0.000000,0.382602,2.466767,122.319536,0.000000,0.000000,0.000000,1.020039,13.540411,20.417383,8.669296,235.895939,116.683092,21.124273,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.608716,78.639512,47.496950,43.141307,121.333400,40.748764,0.43,1.40,0.792042,14.502010,0.14,1.06,3.395103,2.93,0.00,123.324911,0.23,5.85,0.000000,0.000000,0.81,1.57,1.88,2.870752,2.700657,0.000000,13.029080,2.30,0.85,0.000000,1.283457,0.000000,0.79,1.93,0.00,1.878456,2.594590,1.894622,0.000000,1.297295,36.997986,0.904068,1.873758,0.000000,337.389030,0.000000,4.116755,0.000000,3.424858,4.151343,0.000000,5.137286,1.712429,2.263736,0,0,0,0,0

59,14:30-14:45,0.000000,57.332561,0.000000,19.795739,28.124315,77.312040,31.784965,52.115693,0.000000,2.359089,8.423597,0.000000,0.000000,0.000000,182.182128,0.000000,0.000000,0.382602,2.466767,122.319536,0.000000,0.000000,0.000000,1.020039,13.540411,20.417383,8.669296,235.895939,116.683092,24.501516,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.608716,78.639512,47.496950,43.141307,121.333400,40.748764,0.43,1.40,0.792042,14.502010,0.15,1.06,3.395103,2.93,0.00,123.324911,0.23,5.85,0.000000,0.000000,0.81,1.57,1.88,2.870752,2.700657,0.000000,13.029080,2.30,0.85,0.000000,1.283457,0.000000,0.79,1.93,0.00,1.878456,2.594590,1.894622,0.000000,1.297295,36.997986,0.904068,1.873758,0.000000,337.389030,0.000000,4.116755,0.000000,3.424858,4.151343,0.000000,5.137286,1.712429,2.263736,0,0,0,0,0

60,14:45-15:00,0.000000,57.332561,0.000000,19.795739,28.124315,77.312040,31.784965,52.115693,0.000000,2.359089,8.423597,0.000000,0.000000,0.000000,182.623124,0.000000,0.000000,0.382602,2.466767,122.319536,0.000000,0.000000,0.000000,1.020039,14.004103,20.417383,8.669296,235.895939,116.683092,36.362508,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.608716,78.639512,47.496950,43.141307,121.333400,40.748764,0.41,1.40,0.792042,14.502010,0.15,1.06,3.395103,2.93,0.00,123.324911,0.23,5.85,0.000000,0.000000,0.81,1.57,1.88,2.870752,2.700657,0.000000,13.029080,2.30,0.81,0.000000,1.283457,0.000000,0.79,1.93,0.00,1.878456,2.594590,1.894622,0.000000,1.297295,36.997986,0.904068,1.873758,0.000000,337.389030,0.000000,4.116755,0.000000,3.424858,4.151343,0.000000,5.137286,1.712429,2.263736,0,0,0,0,0

61,15:00-15:15,0.000000,57.332561,0.000000,19.795739,28.124315,77.312040,34.186497,52.115693,0.000000,2.359089,8.423597,0.000000,0.000000,0.000000,182.614684,0.000000,0.000000,0.382602,2.466767,122.319536,0.000000,0.000000,0.000000,1.020039,14.004103,20.417383,8.669296,239.763139,116.683092,36.362508,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.608716,78.639512,47.496950,43.141307,121.333400,40.748764,0.41,1.40,0.792042,14.502010,0.15,1.06,3.395103,2.93,0.00,123.324911,0.23,5.85,0.000000,0.000000,0.79,1.57,1.88,2.870752,2.700657,0.000000,13.029080,2.30,0.81,0.000000,1.283457,0.000000,0.79,1.93,0.00,1.878456,2.594590,1.894622,0.000000,1.297295,36.997986,0.904068,1.873758,0.000000,337.389030,0.000000,4.116755,0.000000,3.424858,4.151343,0.000000,5.137286,1.712429,2.253304,0,0,0,0,0

62,15:15-15:30,0.000000,57.332561,0.000000,19.795739,28.124315,77.312040,34.186497,52.115693,0.000000,2.359089,8.423597,0.000000,0.000000,0.000000,182.623124,0.000000,0.000000,0.382602,2.466767,122.319536,0.000000,0.000000,0.000000,1.020039,14.004103,20.417383,8.669296,239.763139,116.683092,36.362508,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.608716,78.639512,47.496950,43.141307,121.333400,40.748764,0.41,1.40,0.792042,14.502010,0.15,1.06,3.395103,2.93,0.00,123.324911,0.23,5.85,0.000000,0.000000,0.79,1.57,1.88,2.870752,2.700657,0.000000,13.029080,2.30,0.81,0.000000,1.283457,0.000000,0.79,1.93,0.00,1.878456,2.594590,1.894622,0.000000,1.297295,36.997986,0.904068,1.873758,0.000000,337.389030,0.000000,4.116755,0.000000,3.424858,4.151343,0.000000,5.137286,1.712429,2.253304,0,0,0,0,0

63,15:30-15:45,0.000000,57.332561,0.000000,19.795739,28.124315,77.312040,31.784965,52.115693,0.000000,2.359089,8.423597,0.000000,0.000000,0.000000,182.614684,0.000000,0.000000,0.382602,2.466767,122.319536,0.000000,0.000000,0.000000,1.020039,13.788374,20.417383,1.238471,239.763139,116.683092,36.362508,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.752392,0.000000,0.000000,16.608716,78.639512,47.496950,43.141307,121.333400,40.748764,0.41,1.17,0.792042,14.502010,0.15,1.06,3.395103,2.93,0.00,123.324911,0.23,5.85,0.000000,0.000000,0.79,1.57,1.88,2.870752,2.700657,0.000000,13.029080,2.30,0.81,0.000000,1.283457,0.000000,0.79,1.93,0.00,1.878456,2.594590,1.894622,0.000000,1.297295,36.997986,0.904068,1.873758,0.000000,337.389030,0.000000,4.116755,0.000000,3.424858,4.151343,0.000000,5.137286,1.712429,2.253304,0,0,0,0,0

64,15:45-16:00,0.000000,57.332561,0.000000,19.795739,28.124315,77.312040,31.784965,52.115693,0.000000,2.359089,8.423597,0.000000,0.000000,0.000000,182.623124,0.000000,0.000000,0.382602,2.466767,122.319536,0.000000,0.000000,0.000000,1.020039,13.788374,20.417383,1.238471,239.763139,116.683092,36.362508,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.752392,0.000000,0.000000,16.608716,78.639512,47.496950,43.141307,121.333400,40.748764,0.41,1.01,0.792042,14.502010,0.15,1.06,3.395103,2.93,0.00,123.324911,0.23,5.85,0.000000,0.000000,0.79,1.57,1.88,2.870752,2.700657,0.000000,13.029080,2.30,0.81,0.000000,1.283457,0.000000,0.79,1.93,0.00,1.878456,2.594590,1.894622,0.000000,1.297295,36.997986,0.904068,1.873758,0.000000,337.389030,0.000000,4.116755,0.000000,3.424858,4.151343,0.000000,5.137286,1.712429,2.253304,0,0,0,0,0

65,16:00-16:15,0.000000,57.332561,0.000000,26.229354,28.124315,77.312040,31.784965,52.115693,0.000000,2.359089,8.423597,0.000000,0.000000,0.000000,180.185722,0.000000,0.000000,0.505583,2.466767,122.319536,0.000000,0.000000,0.000000,1.020039,11.592609,20.417383,0.619235,239.763139,116.683092,36.362508,0.872786,0.000000,0.000000,0.000000,0.000000,0.000000,19.171907,0.000000,0.000000,16.608716,78.639512,51.232666,43.141307,121.333400,40.748764,0.41,1.01,0.792042,14.502010,0.15,1.06,3.395103,2.93,0.00,123.324911,0.23,5.85,0.000000,0.000000,0.79,1.57,1.88,2.870752,2.700657,0.000000,13.029080,2.30,0.81,0.000000,1.283457,0.000000,0.79,1.93,0.00,1.878456,2.594590,1.894622,0.000000,1.297295,36.997986,0.904068,1.873758,0.000000,337.389030,0.000000,4.116755,0.000000,3.424858,4.151343,0.000000,5.137286,1.712429,2.253304,0,0,0,0,0

66,16:15-16:30,0.000000,57.332561,0.000000,39.591477,28.124315,77.312040,31.784965,52.115693,0.000000,2.359089,8.423597,0.000000,0.000000,0.000000,180.185722,0.000000,0.000000,0.765207,2.466767,122.319536,0.000000,0.000000,0.000000,1.020039,11.592609,20.417383,0.619235,239.763139,116.683092,36.362508,1.028641,0.000000,0.000000,0.000000,0.000000,0.000000,19.171907,0.000000,0.000000,16.608716,78.639512,51.232666,43.141307,121.333400,40.748764,0.41,1.01,0.792042,14.502010,0.15,1.06,3.395103,2.93,0.00,123.324911,0.23,5.85,0.000000,0.000000,0.79,1.57,1.88,2.870752,2.700657,0.000000,13.029080,2.30,0.81,0.000000,1.283457,0.000000,0.79,1.93,0.00,1.878456,2.594590,1.894622,0.000000,1.297295,36.997986,0.904068,1.873758,0.000000,337.389030,0.000000,4.116755,0.000000,3.424858,4.151343,0.000000,5.137286,1.712429,2.253304,0,0,0,0,0

67,16:30-16:45,0.000000,57.332561,0.000000,39.591477,28.124315,77.312040,31.784965,52.115693,0.000000,2.359089,8.423597,0.000000,0.000000,0.000000,180.185722,0.000000,0.000000,0.765207,2.466767,122.319536,0.000000,0.000000,0.000000,1.020039,11.592609,20.417383,0.619235,239.763139,116.683092,36.362508,2.057283,0.000000,0.000000,0.000000,0.000000,0.000000,19.171907,0.000000,0.000000,16.608716,78.639512,47.496950,43.141307,121.333400,40.748764,0.41,1.01,0.792042,14.502010,0.15,1.06,3.395103,2.93,0.00,123.324911,0.23,5.85,0.000000,0.000000,0.79,1.57,1.88,2.870752,2.700657,0.000000,13.029080,2.30,0.81,0.000000,1.283457,0.000000,0.79,1.93,0.00,1.878456,2.594590,1.894622,0.000000,1.297295,36.997986,0.904068,1.873758,0.000000,337.389030,0.000000,4.116755,0.000000,3.424858,4.151343,0.000000,5.137286,1.712429,2.232440,0,0,0,0,0

68,16:45-17:00,0.000000,57.332561,0.000000,39.591477,28.124315,77.312040,31.784965,52.115693,0.000000,2.359089,8.423597,0.000000,0.000000,0.000000,180.185722,0.000000,0.000000,0.765207,2.466767,122.319536,0.000000,0.000000,0.000000,1.020039,11.592609,20.417383,0.619235,239.763139,116.683092,36.362508,2.057283,0.000000,0.000000,0.000000,0.000000,0.000000,19.171907,0.000000,0.000000,16.608716,78.639512,47.496950,43.141307,121.333400,40.748764,0.41,1.01,0.792042,14.502010,0.15,1.06,3.395103,2.93,0.00,123.324911,0.23,5.85,0.000000,0.000000,0.79,1.57,1.88,2.870752,2.700657,0.000000,13.029080,2.30,0.81,0.000000,1.283457,0.000000,0.79,1.93,0.00,1.878456,2.594590,1.894622,0.000000,1.297295,36.997986,0.904068,1.873758,0.000000,337.389030,0.000000,4.116755,0.000000,3.424858,4.151343,0.000000,5.137286,1.712429,2.232440,0,0,0,0,0

69,17:00-17:15,8.880131,57.332561,0.000000,39.591477,28.124315,77.312040,31.784965,52.115693,0.000000,2.359089,8.423597,0.000000,0.000000,0.000000,182.566043,0.000000,0.000000,0.765207,2.466767,122.319536,0.000000,0.000000,0.000000,1.020039,13.788374,20.417383,0.990777,239.763139,116.683092,36.362508,2.057283,0.000000,0.000000,0.000000,0.000000,0.000000,19.171907,0.000000,0.000000,16.608716,78.639512,47.496950,43.141307,121.333400,40.748764,0.41,1.01,0.792042,14.502010,0.15,1.06,3.395103,2.93,0.00,123.324911,0.23,5.85,0.000000,0.000000,0.79,1.57,1.88,2.870752,2.700657,0.000000,13.029080,2.30,0.81,0.000000,1.283457,0.000000,0.79,1.93,0.00,1.878456,2.594590,1.894622,0.000000,1.297295,36.997986,0.904068,1.873758,0.000000,337.389030,0.000000,4.116755,0.000000,3.424858,4.151343,0.000000,5.137286,1.712429,2.232440,0,0,0,0,0

70,17:15-17:30,17.760263,57.332561,0.000000,39.591477,28.124315,77.312040,31.784965,52.115693,0.000000,2.359089,8.423597,0.000000,0.000000,0.000000,182.101662,0.000000,0.000000,0.765207,2.466767,122.319536,0.000000,0.000000,0.000000,1.020039,13.030876,20.417383,0.990777,239.763139,116.683092,36.362508,2.057283,0.000000,0.000000,0.000000,0.000000,0.000000,19.171907,0.000000,0.000000,16.608716,78.639512,47.496950,43.141307,121.333400,40.748764,0.41,1.01,0.792042,14.502010,0.15,1.06,3.395103,2.93,0.00,123.324911,0.23,5.85,0.000000,0.000000,0.79,1.57,1.88,2.870752,2.700657,0.000000,13.029080,2.30,0.81,0.000000,1.283457,0.000000,0.79,1.93,0.00,1.878456,2.594590,1.894622,0.000000,1.297295,36.997986,0.904068,1.873758,0.000000,337.389030,0.000000,4.116755,0.000000,3.424858,4.151343,0.000000,5.137286,1.712429,2.232440,0,0,0,0,0

71,17:30-17:45,17.760263,57.332561,0.000000,59.387216,42.186474,77.312040,31.784965,52.115693,0.000000,2.359089,8.423597,0.000000,0.000000,0.000000,182.102735,0.000000,0.000000,1.147809,2.466767,122.319536,0.000000,0.000000,0.000000,1.020039,13.030876,20.417383,0.495388,239.763139,116.683092,36.362508,2.057283,0.000000,0.000000,0.000000,0.000000,0.000000,19.171907,0.000000,0.000000,16.608716,78.639512,47.496950,43.141307,121.333400,40.748764,0.41,1.01,0.792042,14.502010,0.14,1.06,3.395103,2.93,0.00,123.324911,0.23,5.85,0.000000,0.000000,0.79,1.57,1.88,2.870752,2.700657,0.000000,13.029080,2.30,0.89,0.000000,1.283457,0.000000,0.79,1.93,0.00,1.878456,2.594590,1.894622,0.000000,1.297295,35.324455,0.904068,1.873758,0.000000,337.389030,0.000000,4.116755,0.000000,3.424858,4.151343,0.000000,5.137286,1.712429,2.232440,0,0,0,0,0

72,17:45-18:00,17.760263,57.332561,0.000000,59.387216,42.186474,77.312040,31.784965,52.115693,0.000000,2.359089,8.423597,0.000000,0.000000,0.000000,198.397511,0.000000,0.000000,1.147809,2.466767,122.319536,0.000000,0.000000,0.000000,1.020039,14.292343,20.417383,0.495388,239.763139,116.683092,23.951503,2.057283,0.000000,0.000000,0.000000,0.000000,0.000000,19.171907,0.000000,0.000000,16.608716,78.639512,47.496950,43.141307,121.333400,40.748764,0.42,1.01,0.792042,14.502010,0.15,1.06,3.395103,2.93,0.00,123.411923,0.23,5.85,0.000000,0.000000,0.79,1.57,1.88,2.870752,2.700657,0.000000,8.802327,2.30,0.98,0.000000,1.283457,0.000000,0.79,1.93,0.00,1.878456,2.594590,1.894622,0.000000,1.297295,24.712955,0.904068,1.873758,0.000000,337.389030,0.000000,4.116755,0.000000,3.424858,4.151343,0.000000,5.137286,1.712429,2.232440,0,0,0,0,0

73,18:00-18:15,17.760263,57.332561,0.000000,73.343211,42.186474,77.312040,31.784965,52.115693,0.000000,2.359089,8.423597,0.000000,0.000000,0.000000,232.235511,0.000000,0.000000,1.414266,2.466767,122.319536,0.000000,0.000000,0.000000,1.020039,14.310452,20.417383,0.495388,239.763139,116.683092,29.528779,1.662450,0.000000,0.000000,0.000000,0.000000,0.000000,16.671223,0.000000,0.000000,16.608716,78.639512,47.496950,43.141307,118.494295,39.563390,0.45,1.01,0.792042,14.502010,0.15,1.06,3.395103,2.93,0.00,113.367838,0.23,5.85,0.000000,0.000000,0.79,1.57,1.88,2.870752,2.700657,0.000000,12.301660,2.30,1.06,0.000000,1.283457,0.000000,0.79,1.93,0.00,1.878456,2.594590,1.894622,0.000000,1.297295,30.042428,0.904068,1.873758,0.000000,337.389030,0.000000,4.116755,0.000000,3.424858,4.151343,0.000000,5.137286,1.712429,2.232440,0,0,0,0,0

74,18:15-18:30,26.640394,57.332561,0.000000,89.080823,42.186474,77.312040,31.784965,52.115693,0.000000,2.359089,8.423597,0.000000,0.000000,0.000000,261.239511,0.000000,0.000000,1.714883,2.466767,122.319536,0.000000,0.000000,0.000000,1.020039,14.310452,20.417383,0.495388,239.763139,116.683092,29.528779,1.662450,0.000000,0.000000,0.000000,0.000000,0.000000,16.671223,0.000000,0.000000,16.608716,78.639512,47.496950,43.141307,118.494295,40.748764,0.47,1.01,0.792042,14.502010,0.15,1.06,3.395103,2.93,0.00,113.367838,0.23,5.85,0.000000,0.000000,0.79,1.57,1.88,2.870752,2.700657,0.000000,12.301660,2.30,1.15,0.000000,1.283457,0.000000,0.79,1.93,0.00,1.878456,2.594590,1.894622,0.000000,1.297295,30.409824,0.904068,1.873758,0.000000,337.389030,0.000000,4.116755,0.000000,3.424858,4.151343,0.000000,5.137286,1.712429,2.232440,0,0,0,0,0

75,18:30-18:45,26.640394,57.332561,0.000000,122.238685,42.186474,77.312040,31.784965,52.115693,0.000000,2.359089,8.423597,0.000000,0.000000,0.000000,243.809339,0.000000,0.000000,2.357110,2.466767,122.319536,0.000000,0.000000,0.000000,1.020039,14.321108,20.417383,8.545449,239.763139,116.683092,29.528779,3.085924,0.000000,0.000000,0.000000,0.000000,0.000000,28.757859,0.000000,0.000000,16.608716,74.145826,47.496950,43.141307,118.494295,40.748764,0.47,1.01,0.792042,14.502010,0.15,1.06,3.395103,2.93,0.00,113.367838,0.23,5.11,0.000000,0.000000,0.79,1.57,1.88,2.870752,2.700657,0.000000,12.301660,2.30,1.17,0.000000,1.283457,0.000000,0.79,1.93,0.00,1.878456,2.594590,1.894622,0.000000,1.297295,30.409824,0.904068,1.873758,0.000000,337.389030,0.000000,4.116755,0.000000,3.424858,4.151343,0.000000,5.137286,1.712429,2.232440,0,0,0,0,0

76,18:45-19:00,27.665025,57.332561,0.000000,146.686423,42.186474,77.312040,34.186497,52.115693,0.000000,2.359089,8.731776,0.000000,0.000000,0.000000,182.398297,0.000000,0.000000,2.787539,2.522830,122.319536,0.000000,0.000000,3.357155,1.020039,14.321108,30.656970,8.545449,239.763139,116.683092,29.528779,4.114565,0.000000,0.000000,0.000000,0.000000,0.000000,38.432727,0.000000,0.000000,16.608716,74.145826,47.496950,43.141307,118.494295,40.748764,0.48,1.01,0.792042,14.502010,0.15,1.06,3.395103,2.93,0.00,113.367838,0.23,5.11,0.000000,0.000000,0.79,1.57,1.88,2.870752,2.700657,0.000000,12.301660,2.30,1.26,0.000000,1.283457,0.000000,0.79,1.93,0.00,1.878456,2.594590,1.894622,0.000000,1.297295,30.409824,0.904068,1.873758,0.000000,337.389030,0.000000,4.116755,0.000000,3.424858,4.151343,0.000000,5.137286,1.712429,2.232440,0,0,0,0,0

77,19:00-19:15,27.665025,57.332561,0.000000,146.686423,42.186474,77.312040,34.186497,52.115693,0.000000,2.359089,8.731776,0.000000,0.000000,0.000000,182.289190,0.000000,0.000000,2.787539,2.522830,122.319536,0.000000,0.000000,5.371448,1.020039,14.293247,30.656970,8.545449,239.415091,116.683092,23.951503,4.114565,0.000000,0.000000,0.000000,0.000000,0.000000,38.432727,0.000000,0.000000,16.608716,74.145826,47.496950,43.141307,118.494295,40.748764,0.48,1.01,0.792042,14.502010,0.15,1.06,2.688648,2.93,0.00,122.805380,0.23,5.11,0.000000,0.000000,0.79,1.57,1.88,2.870752,2.700657,0.000000,16.528413,2.30,1.28,0.000000,1.283457,0.000000,0.79,1.93,0.00,1.878456,2.594590,1.894622,0.000000,1.297295,35.479143,0.904068,1.873758,0.000000,337.389030,0.000000,4.116755,0.000000,3.424858,4.151343,0.000000,5.137286,1.712429,2.232440,0,0,0,0,0

78,19:15-19:30,27.665025,57.332561,0.000000,146.686423,42.186474,77.312040,32.208765,52.115693,0.000000,2.359089,8.731776,0.000000,0.000000,0.000000,202.313051,0.000000,0.000000,2.787539,2.522830,122.319536,0.000000,0.000000,10.742898,1.020039,14.293247,30.656970,8.545449,239.415091,116.683092,23.951503,4.114565,0.000000,0.000000,0.000000,0.000000,0.000000,38.432727,0.000000,0.000000,16.608716,74.145826,51.232666,43.141307,128.735027,40.748764,0.48,1.01,0.792042,14.502010,0.15,1.06,2.688648,2.93,0.00,122.831843,0.23,5.11,0.000000,0.000000,0.79,1.57,1.88,2.870752,2.700657,0.000000,16.528413,2.30,1.28,0.000000,1.283457,0.000000,0.79,1.93,0.00,1.878456,2.594590,1.894622,0.000000,1.297295,35.479143,0.904068,1.873758,0.000000,337.389030,0.000000,4.116755,0.000000,3.424858,4.151343,0.000000,5.137286,1.712429,2.232440,0,0,0,0,0

79,19:30-19:45,27.665025,57.332561,0.000000,146.686423,42.186474,77.312040,32.208765,52.115693,0.000000,2.359089,8.731776,0.000000,0.000000,0.000000,221.649051,0.000000,0.000000,2.787539,2.522830,122.319536,0.000000,0.000000,52.505911,1.020039,14.288337,30.656970,8.545449,239.415091,116.683092,23.951503,4.114565,0.000000,0.000000,0.000000,0.000000,0.000000,38.432727,0.000000,0.000000,16.608716,74.145826,51.232666,43.141307,128.735027,40.748764,0.43,1.01,0.792042,14.502010,0.15,1.06,2.688648,2.93,0.00,142.618106,0.23,5.11,0.000000,0.000000,0.79,1.57,1.88,2.870752,2.700657,0.000000,16.528413,2.30,1.28,0.000000,1.283457,0.000000,0.79,1.93,0.00,1.878456,2.594590,1.894622,0.000000,1.297295,40.938292,0.904068,1.873758,0.000000,337.389030,0.000000,4.116755,0.000000,3.424858,4.151343,0.000000,5.137286,1.712429,2.232440,0,0,0,0,0

