Block,Time,FSTPP I & II,VSTPS III,TAPS-II,KAWAS-ComGas,KHSTPP-II,NLCIIST2,NTPL,NLCIIST1,MAPS,NLCEXP,VALLURNTECL,SIMHST2,KSTPS I&II,TALA,GANDHAR-ComGas,MOUDA_II,MOUDA,BRBCL,KGSU1AND2,LARA-I,KAPS,KHSTPP-I,VSTPS II,SOLAPUR,VSTPS IV,VSTPS I,KAWAS-APM,GANDHAR-APM,VSTPS V,KUDGI,TALST2,RSTPSU1TO6,KKNP,RSTPSU7,GANDHAR-RLNG,NLCTS2EXP,NNTPP,KGSU3AND4,SIPAT I,KAWAS-zLIQ,KSTPS7,GANDHAR-NAPM,KHARGONE-I,KAWAS-RLNG,KAWAS-NAPM,SASAN,SIPAT II,GADARWARA-I,RIHAND2,DADRI_CRF,AURY_CRF,TANDA2,UNCHAHAR4,KOLDAM,ANTA_GF,SEWA2,URI,URI2,KOTESHWR,RAMPUR,SALAL,RIHAND1,NAPP,UNCHAHAR2,AURY_LF,JHAJJAR,DADRT2,AURY_RF,ANTA_CRF,NJPC,RAPPC,RAPPB,DADRI_RF,DULHASTI,DHAULIGNGA,DADRI_GF,SINGRAULI,CHAMERA2,TANAKPUR,SINGRAULI_HYDRO,UNCHAHAR3,UNCHAHAR1,CHAMERA3,BSIUL,ANTA_LF,RIHAND3,DADRI_LF,CHAMERA1,AURY_GF,PARBATI3,ANTA_RF,TEHRI,KISHANGANGA,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
55,13:30-13:45,13.100013,1.887764,2.690880,0.000000,94.142538,0.42,3.64,0.85,0.23,1.71,2.29,1.78,2.860359,0.000000,0.000000,3.382812,1.866975,10.837149,1.93,4.101852,0.799115,23.616070,1.771981,3.412458,2.585197,2.099628,0.000000,0.000000,1.278811,8.99,2.92,5.83,1.55,1.87,0.000000,0.85,0.19,2.10,5.118688,0.000000,1.292598,0.000000,3.412459,0.000000,0.000000,336.167618,0.900795,2.068157,116.260677,0.000000,0.000000,1.031884,0.707995,0.000000,0.000000,16.548590,48.920227,33.781225,8.393101,0.469716,38.617734,90.858439,41.734238,22.498546,0.000000,233.489297,363.529143,0.000000,0.000000,24.359232,56.844293,0.000000,0.000000,51.927025,0.000000,0.000000,132.203292,0.000000,0.000000,1.035891,13.195713,11.563595,0.000000,12.626551,0.000000,121.876716,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.457837,0,0,0,0,0

56,13:45-14:00,13.100013,1.887764,2.690880,0.000000,94.142538,0.42,3.64,0.85,0.23,1.71,2.29,1.78,2.860359,0.000000,0.000000,3.382812,1.866975,10.837149,1.93,4.101852,0.799115,23.616070,1.771981,3.412458,2.585197,2.099628,0.000000,0.000000,1.278811,8.99,2.92,5.83,1.55,1.87,0.000000,0.85,0.19,2.10,5.118688,0.000000,1.292598,0.000000,3.412459,0.000000,0.000000,336.167618,0.900795,2.068157,116.260677,0.000000,0.000000,1.031884,0.707995,0.000000,0.000000,16.548590,48.920227,33.781225,8.393101,0.469716,38.617734,90.858439,41.734238,22.498546,0.000000,269.664275,363.529143,0.000000,0.000000,24.359232,56.844293,0.000000,0.000000,51.927025,0.000000,0.000000,132.203292,0.000000,0.000000,1.035891,13.195713,11.563595,0.000000,12.626551,0.000000,121.876716,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.457837,0,0,0,0,0

57,14:00-14:15,13.100013,1.887764,2.690880,0.000000,94.142538,0.42,3.64,0.85,0.23,1.71,2.29,1.78,2.860359,0.000000,0.000000,3.382812,1.866975,10.837149,1.93,4.101852,0.799115,23.616070,1.771981,3.412458,2.585197,2.099628,0.000000,0.000000,1.278811,8.99,2.92,5.83,1.55,1.87,0.000000,0.85,0.19,2.10,5.118688,0.000000,1.292598,0.000000,3.412459,0.000000,0.000000,336.167618,0.900795,2.068157,116.260677,0.000000,0.000000,1.031884,0.701078,0.000000,0.000000,16.548590,48.920227,33.781225,8.393101,0.469716,38.617734,90.858439,41.734238,22.498546,0.000000,317.829275,364.092468,0.000000,0.000000,24.359232,56.844293,0.000000,0.000000,51.927025,0.000000,0.000000,132.203292,0.000000,0.000000,1.035891,13.195713,11.563595,0.000000,12.626551,0.000000,121.876716,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.457837,0,0,0,0,0

58,14:15-14:30,13.100013,1.887764,2.690880,0.000000,94.142538,0.42,3.64,0.85,0.23,1.71,2.29,1.78,2.860359,0.000000,0.000000,3.382812,1.866975,10.837149,1.93,4.101852,0.799115,23.616070,1.771981,3.412458,2.585197,2.099628,0.000000,0.000000,1.278811,8.99,2.92,5.83,1.55,1.87,0.000000,0.85,0.19,2.10,5.118688,0.000000,1.292598,0.000000,3.412459,0.000000,0.000000,336.167618,0.900795,2.068157,116.260677,0.000000,0.000000,1.031884,0.701078,0.000000,0.000000,16.548590,48.920227,33.781225,8.393101,0.469716,38.617734,90.858439,41.734238,29.163426,0.000000,365.994275,364.382154,0.000000,0.000000,24.359232,56.844293,0.000000,0.000000,51.927025,0.000000,0.000000,132.203292,0.000000,0.000000,1.035891,13.195713,11.563595,0.000000,12.626551,0.000000,121.876716,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.457837,0,0,0,0,0

59,14:30-14:45,13.100013,1.887764,2.690880,0.000000,142.101802,0.42,3.64,0.85,0.23,1.71,2.29,1.78,2.860359,0.000000,0.000000,3.382812,1.866975,10.837149,1.93,4.101852,0.799115,31.867409,1.771981,3.412458,2.585197,2.245147,0.000000,0.000000,1.278811,8.99,2.92,5.83,1.55,1.87,0.000000,0.85,0.19,2.10,5.118688,0.000000,1.292598,0.000000,3.412459,0.000000,0.000000,336.167618,0.900795,2.068157,116.260677,0.000000,0.000000,1.031884,0.701078,0.000000,0.000000,16.548590,48.920227,33.781225,8.393101,0.469716,51.490312,90.858439,41.734238,29.163426,0.000000,413.851019,364.519384,0.000000,0.000000,24.359232,56.844293,0.000000,0.000000,51.927025,0.000000,0.000000,132.203292,0.000000,0.000000,1.035891,15.638309,11.742205,0.000000,12.626551,0.000000,121.876716,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.457837,0,0,0,0,0

60,14:45-15:00,18.206370,1.887764,2.690880,0.000000,142.101802,0.40,3.64,0.81,0.23,1.71,2.29,1.78,2.860359,0.000000,0.000000,3.382812,1.866975,10.837149,1.93,4.101852,0.799115,31.867409,1.771981,3.412458,2.585197,2.245147,0.000000,0.000000,1.278811,8.99,2.92,5.83,1.55,1.87,0.000000,0.85,0.19,2.10,5.118688,0.000000,1.292598,0.000000,3.412459,0.000000,0.000000,336.167618,0.900795,2.068157,116.260677,0.000000,0.000000,1.031884,0.701078,0.000000,0.000000,16.548590,48.920227,33.781225,8.393101,0.469716,81.712886,90.858439,41.734238,29.163426,0.000000,414.159275,364.519384,0.000000,0.000000,24.359232,56.844293,0.000000,0.000000,51.927025,0.000000,0.000000,132.203292,0.000000,0.000000,1.035891,15.638309,11.742205,0.000000,12.626551,0.000000,121.876716,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.457837,0,0,0,0,0

61,15:00-15:15,18.206370,1.887764,2.690880,0.000000,142.101802,0.40,3.64,0.81,0.23,1.76,2.29,1.78,2.798456,0.000000,0.000000,3.382812,1.866975,10.837149,1.93,4.101852,0.799115,31.867409,1.771981,3.412458,2.585197,2.245147,0.000000,0.000000,1.278811,7.06,2.92,5.83,1.55,1.87,0.000000,0.85,0.19,2.10,5.118688,0.000000,1.292598,0.000000,3.412459,0.000000,0.000000,336.167618,0.900795,2.068157,116.260677,0.000000,0.000000,1.031884,0.707995,0.000000,0.000000,16.548590,48.920227,34.344245,8.393101,0.469716,81.712886,90.858439,41.734238,41.944768,0.000000,414.159275,364.449503,0.000000,0.000000,24.359232,56.844293,0.000000,0.000000,51.927025,0.000000,0.000000,132.203292,0.000000,0.000000,1.035891,15.638309,11.742177,0.000000,12.626551,0.000000,121.876716,0.000000,13.165421,0.000000,0.000000,0.000000,9.188291,2.457837,0,0,0,0,0

62,15:15-15:30,18.206370,1.887764,2.690880,0.000000,142.101802,0.40,3.64,0.81,0.23,1.76,2.29,1.78,2.798456,0.000000,0.000000,3.382812,1.866975,10.837149,1.93,4.101852,0.799115,31.867409,1.771981,3.412458,2.585197,2.245147,0.000000,0.000000,1.278811,7.06,2.92,5.83,1.55,1.87,0.000000,0.85,0.19,2.10,5.118688,0.000000,1.292598,0.000000,3.412459,0.000000,0.000000,336.167618,0.900795,2.068157,116.260677,0.000000,0.000000,1.031884,0.735658,0.000000,0.000000,16.548590,48.920227,34.344245,8.393101,0.469716,81.712886,90.858439,41.734238,41.944779,0.000000,440.838113,364.384317,0.000000,0.000000,24.359232,56.844293,0.000000,0.000000,51.927025,0.000000,0.000000,132.203292,0.000000,0.000000,1.035891,15.638309,11.742177,0.000000,12.626551,0.000000,121.876716,0.000000,13.545925,0.000000,0.000000,0.000000,27.564872,2.457837,0,0,0,0,0

63,15:30-15:45,17.674628,1.887764,2.690880,0.000000,142.101802,0.40,3.64,0.81,0.23,1.76,2.29,1.78,2.798456,0.000000,0.000000,3.382812,1.866975,10.837149,1.93,4.101852,0.799115,31.867409,1.771981,3.412458,2.585197,2.245147,0.000000,0.000000,1.278811,5.99,2.92,5.83,1.55,1.87,0.000000,0.85,0.19,2.10,5.118688,0.000000,1.292598,0.000000,3.412459,0.000000,0.000000,336.167618,0.900795,2.068157,116.260677,0.000000,0.000000,1.031884,0.681000,0.000000,0.000000,16.548590,48.920227,34.344245,8.393101,0.469716,81.712886,90.858439,41.734238,41.944779,0.000000,440.838113,422.162179,0.000000,0.000000,24.359232,56.844293,0.000000,0.000000,51.927025,0.000000,0.000000,132.203292,0.000000,0.000000,1.035891,19.313298,14.811063,0.000000,6.313276,0.000000,121.876716,0.000000,22.830210,0.000000,0.000000,0.000000,27.564872,2.457837,0,0,0,0,0

64,15:45-16:00,17.674628,1.887764,2.690880,0.000000,142.101802,0.40,3.64,0.81,0.23,1.76,2.29,1.78,2.798456,0.000000,0.000000,3.382812,1.866975,10.837149,1.93,4.101852,0.799115,31.867409,1.771981,3.412458,2.585197,2.245147,0.000000,0.000000,1.278811,5.99,2.92,5.83,1.55,1.87,0.000000,0.85,0.19,2.10,5.118688,0.000000,1.292598,0.000000,3.412459,0.000000,0.000000,336.167618,0.900795,2.068157,116.260677,0.000000,0.000000,1.031884,0.681000,0.000000,0.000000,16.548590,48.920227,34.344245,8.393101,0.469716,51.490312,90.858439,41.734238,41.944779,0.000000,440.838113,427.620044,0.000000,0.000000,24.359232,56.844293,0.000000,0.000000,51.927025,0.000000,0.000000,132.203292,0.000000,0.000000,1.035891,19.313298,14.833086,0.000000,6.313276,0.000000,121.876716,0.000000,27.015748,0.000000,0.000000,0.000000,27.564872,2.457837,0,0,0,0,0

65,16:00-16:15,17.674628,1.887764,2.690880,0.000000,142.101802,0.40,3.64,0.81,0.23,1.76,2.29,1.78,2.798456,0.000000,0.000000,3.382812,1.866975,10.837149,1.93,4.101852,0.799115,31.867409,1.771981,3.412458,2.585197,2.245147,0.000000,0.000000,1.278811,5.99,2.92,5.83,1.55,1.87,0.000000,0.85,0.19,2.10,5.118688,0.000000,1.292598,0.000000,3.412459,0.000000,0.000000,336.167618,0.900795,2.068157,116.260677,0.000000,0.000000,2.350548,1.375213,0.000000,0.000000,16.548590,48.920227,33.781225,8.393101,0.762437,38.617734,90.858439,21.606281,41.944779,0.000000,446.704610,466.152044,0.000000,0.000000,39.448148,56.844293,0.000000,0.000000,51.927025,0.000000,0.000000,132.203292,13.897799,0.000000,1.035891,25.970568,19.020694,0.000000,6.313276,0.000000,121.876716,0.000000,27.015748,0.000000,0.000000,0.000000,27.564872,2.457837,0,0,0,0,0

66,16:15-16:30,17.674628,1.887764,2.690880,0.000000,142.101802,0.40,3.64,0.81,0.23,1.76,2.29,1.78,2.798456,0.000000,0.000000,3.382812,1.866975,10.837149,1.93,4.101852,0.799115,31.867409,1.771981,3.412458,2.585197,2.245147,0.000000,0.000000,1.278811,5.99,2.92,5.83,1.55,1.87,0.000000,0.85,0.19,2.10,5.118688,0.000000,1.292598,0.000000,3.412459,0.000000,0.000000,336.167618,0.900795,2.068157,116.260677,0.000000,0.000000,2.350548,1.375213,0.000000,0.000000,16.548590,51.047194,33.781225,8.393101,0.762437,38.617734,90.858439,21.606281,41.944779,0.000000,446.704610,473.430835,0.000000,0.000000,39.448148,56.844293,0.000000,0.000000,51.927025,0.000000,0.000000,132.203292,13.897799,0.000000,1.035891,25.970568,21.375627,10.171735,6.313276,0.000000,121.876716,0.000000,27.015748,0.000000,0.000000,0.000000,27.564872,2.457837,0,0,0,0,0

67,16:30-16:45,16.871236,1.887764,2.690880,0.000000,142.101802,0.40,3.64,0.81,0.23,1.76,2.29,1.78,2.798456,0.000000,0.000000,3.382812,1.866975,10.837149,1.93,4.101852,0.799115,31.867409,1.809456,3.412458,2.585197,2.265397,0.000000,0.000000,1.278811,5.99,2.92,5.83,1.55,1.87,0.000000,0.85,0.19,2.10,5.118688,0.000000,1.292598,0.000000,3.412459,0.000000,0.000000,336.167618,0.900795,2.068157,116.260677,0.000000,0.000000,2.350548,1.375213,0.000000,0.000000,16.548590,51.047194,33.781225,8.393101,0.762437,38.617734,90.858439,21.606281,41.944779,0.000000,446.704610,525.003605,0.000000,0.000000,39.448148,56.844293,0.000000,0.000000,51.927025,0.000000,0.000000,132.203292,13.897799,0.000000,1.035891,25.970568,21.375627,10.171735,6.313276,0.000000,121.876716,0.000000,27.015748,0.000000,0.000000,0.000000,27.564872,2.457837,0,0,0,0,0

68,16:45-17:00,16.871236,1.887764,2.690880,0.000000,142.101802,0.40,3.64,0.81,0.23,1.76,2.29,1.78,2.798456,0.000000,0.000000,3.382812,1.866975,10.837149,1.93,4.101852,0.799115,31.867409,1.812253,3.412458,2.585197,2.265936,0.000000,0.000000,1.278811,5.99,2.92,5.83,1.55,1.87,0.000000,0.85,0.19,2.10,5.118688,0.000000,1.292598,0.000000,3.412459,0.000000,0.000000,336.167618,0.900795,2.068157,116.260677,0.000000,0.000000,2.350548,1.375213,0.000000,0.000000,16.548590,48.920227,33.781225,8.393101,0.762437,38.617734,90.858439,21.606281,41.944779,0.000000,446.704610,525.003605,0.000000,0.000000,39.448148,56.844293,0.000000,0.000000,51.927025,0.000000,0.000000,132.203292,13.897799,0.000000,1.035891,25.970568,21.375627,20.363545,6.313276,0.000000,121.876716,0.000000,27.015748,0.000000,0.000000,0.000000,27.564872,2.457837,0,0,0,0,0

69,17:00-17:15,16.871236,1.887764,2.690880,0.000000,142.101802,0.40,3.64,0.81,0.23,1.76,2.29,1.78,2.798456,0.000000,0.000000,3.382812,1.866975,10.837149,1.93,4.101852,0.799115,31.867409,1.812253,3.412458,2.585197,2.265936,0.000000,0.000000,1.278811,5.99,2.92,5.83,1.55,1.87,0.000000,0.85,0.19,2.10,5.118688,0.000000,1.292598,0.000000,3.412459,0.000000,0.000000,336.167618,0.900795,2.068157,116.260677,0.000000,0.000000,2.350548,1.361336,0.000000,0.000000,16.548590,48.920227,33.781225,8.393101,1.238960,38.617734,90.858439,21.606281,41.944779,0.000000,436.936961,525.003605,0.000000,0.000000,64.103242,56.844293,0.000000,0.000000,51.927025,0.000000,0.000000,132.203292,28.022500,0.987190,1.035891,25.970568,21.375627,20.363545,6.313276,0.000000,121.876716,0.000000,27.015748,0.000000,0.000000,0.000000,28.789978,2.457837,0,0,0,0,0

70,17:15-17:30,16.871236,1.887764,2.690880,0.000000,142.101802,0.40,3.64,0.81,0.23,1.76,2.29,1.78,2.798456,0.000000,0.000000,3.382812,1.866975,10.837149,1.93,4.101852,0.799115,31.867409,1.812253,3.412458,2.585197,2.265936,0.000000,0.000000,1.278811,5.99,2.92,5.83,1.55,1.87,0.000000,0.85,0.19,2.10,5.118688,0.000000,1.292598,0.000000,3.412459,0.000000,0.000000,336.167618,0.900795,2.068157,116.260677,0.000000,0.000000,2.350548,1.361336,0.000000,0.000000,16.548590,48.920227,33.781225,8.393101,1.238960,38.617734,90.858439,21.606281,41.944779,0.000000,436.936961,525.003605,0.000000,0.000000,64.103242,56.844293,0.000000,0.000000,51.927025,0.000000,0.000000,132.203292,28.022500,0.987190,1.035891,25.970568,21.375627,20.363545,6.313276,0.000000,121.876716,0.000000,27.015748,0.000000,0.000000,0.000000,28.789978,2.457837,0,0,0,0,0

71,17:30-17:45,16.871236,1.887764,2.690880,0.000000,142.101802,0.40,3.64,0.81,0.23,1.71,2.29,1.78,2.798456,0.000000,0.000000,3.382812,1.866975,10.837149,1.93,4.101852,0.799115,31.282686,1.812253,3.412458,2.585197,2.265936,0.000000,0.000000,1.278811,5.99,2.92,5.83,1.55,1.87,0.000000,0.85,0.19,2.10,5.118688,0.000000,1.292598,0.000000,3.412459,0.000000,0.000000,336.167618,0.900795,2.068157,116.260677,0.000000,0.000000,2.350548,1.361336,0.000000,0.000000,16.548590,48.920227,33.781225,8.393101,1.238960,38.617734,90.858439,21.606281,41.944779,0.000000,436.936961,564.104338,0.000000,0.000000,64.103242,56.844293,0.000000,0.000000,51.927025,0.000000,0.000000,131.831939,28.022500,0.616994,1.035891,20.100796,16.853030,20.363545,6.313276,0.000000,121.876716,0.000000,27.015748,0.000000,0.000000,0.000000,28.789978,2.457837,0,0,0,0,0

72,17:45-18:00,16.871236,1.887764,2.690880,0.000000,142.101802,0.40,3.64,0.81,0.23,1.71,2.29,1.78,2.798456,0.000000,0.000000,3.382812,1.866975,10.837149,1.93,4.101852,0.799115,31.282686,1.812253,3.412458,2.585197,2.265936,0.000000,0.000000,1.278811,5.99,2.92,5.83,1.55,1.87,0.000000,0.85,0.19,2.10,5.118688,0.000000,1.292598,0.000000,3.412459,0.000000,0.000000,336.167618,0.900795,2.068157,116.260677,0.000000,0.000000,2.350548,1.361336,0.000000,0.000000,16.548590,48.920227,33.781225,8.393101,1.238960,38.617734,90.858439,21.606281,41.944779,0.000000,446.704610,564.104338,0.000000,0.000000,64.103242,56.844293,0.000000,0.000000,51.927025,0.000000,0.000000,131.831939,28.022500,0.616994,1.035891,20.100796,16.853030,20.363545,6.313276,0.000000,121.876716,0.000000,27.015748,0.000000,0.000000,0.000000,28.789978,2.457837,0,0,0,0,0

73,18:00-18:15,16.871236,1.887764,2.690880,0.000000,142.101802,0.40,3.64,0.81,0.23,1.71,2.29,1.78,2.798456,0.000000,0.000000,3.382812,1.866975,10.837149,1.93,4.101852,0.799115,31.282686,1.812253,3.412458,2.585197,2.265936,0.000000,0.000000,1.278811,5.99,2.92,5.83,1.55,1.87,0.000000,0.85,0.19,2.10,5.118688,0.000000,1.292598,0.000000,3.412459,0.000000,0.000000,336.167618,0.900795,2.068157,116.260677,0.000000,0.000000,2.350548,1.361336,0.000000,0.000000,16.548590,48.920227,33.781225,8.393101,1.082388,38.617734,90.858439,21.606281,41.944779,0.000000,446.704610,631.535338,0.000000,0.000000,56.213611,56.844293,0.000000,0.000000,44.471915,0.000000,0.000000,131.831939,13.897799,8.020917,1.035891,20.100796,16.853030,4.015159,6.251817,0.000000,121.876716,0.000000,27.015748,0.000000,0.000000,0.000000,27.564872,2.457837,0,0,0,0,0

74,18:15-18:30,16.871236,1.887764,2.690880,0.000000,142.101802,0.40,3.64,0.81,0.23,1.71,2.29,1.78,2.798456,0.000000,0.000000,3.382812,1.866975,10.837149,1.93,4.101852,0.799115,31.282686,1.812253,3.412458,2.585197,2.265936,0.000000,0.000000,1.278811,5.99,2.92,5.83,1.55,1.87,0.000000,0.85,0.19,2.10,5.118688,0.000000,1.292598,0.000000,3.412459,0.000000,0.000000,336.167618,0.900795,2.068157,116.260677,0.000000,0.000000,2.350548,1.361336,0.828216,0.000000,16.548590,48.920227,33.781225,8.393101,1.613370,38.617734,90.858439,21.606281,41.944779,0.000000,446.704610,631.535338,0.000000,0.000000,83.827316,56.844293,0.000000,0.000000,47.167182,9.551251,0.000000,131.831939,13.897799,8.020917,1.035891,20.100796,16.853030,4.015159,12.626551,0.000000,121.876716,0.000000,27.015748,0.000000,0.000000,0.000000,27.564872,2.457837,0,0,0,0,0

75,18:30-18:45,16.871236,1.887764,2.690880,0.000000,142.101802,0.40,3.64,0.81,0.23,1.71,2.29,1.78,2.798456,0.000000,0.000000,3.382812,1.866975,10.837149,1.93,4.101852,0.799115,31.282686,1.812253,3.412458,2.585197,2.265936,0.000000,0.000000,1.278811,5.99,2.92,5.83,1.55,1.87,0.000000,0.85,0.19,2.10,5.118688,0.000000,1.292598,0.000000,3.412459,0.000000,0.000000,336.167618,0.900795,2.068157,116.260677,0.000000,0.000000,2.350548,1.361336,2.049835,0.000000,16.548590,48.920227,33.781225,8.393101,2.089893,38.617734,90.858439,21.606281,41.944779,0.000000,446.704610,572.685823,0.000000,0.000000,108.482408,56.844293,0.000000,0.000000,51.927025,19.102501,0.000000,131.827605,28.022500,8.020917,1.035891,20.100796,16.853030,30.545986,12.626551,0.000000,121.876716,0.000000,27.015748,0.000000,0.000000,0.000000,28.789978,2.457837,0,0,0,0,0

76,18:45-19:00,16.871236,1.887764,2.690880,0.000000,142.101802,0.40,3.64,0.81,0.23,1.71,2.29,1.78,2.798456,0.000000,0.000000,3.382812,1.866975,10.837149,1.93,4.101852,0.799115,31.282686,1.812253,3.412458,2.585197,2.265936,0.000000,0.000000,1.278811,5.99,2.92,5.83,1.55,1.87,0.000000,0.85,0.19,2.10,5.118688,0.000000,1.292598,0.000000,3.412459,0.000000,0.000000,336.167618,0.900795,2.068157,116.260677,0.000000,0.000000,2.350548,1.361336,3.074752,0.000000,16.548590,48.920227,33.781225,17.400333,2.777447,38.617734,90.858439,21.606281,41.944779,0.000000,446.704610,505.737605,0.000000,0.000000,146.155390,56.844293,0.000000,0.000000,51.927025,28.653752,0.000000,131.827605,42.033750,8.020917,1.035891,25.970568,21.375627,30.545986,18.939827,0.000000,121.876716,0.000000,40.601245,0.000000,3.345001,0.000000,28.789978,2.513697,0,0,0,0,0

77,19:00-19:15,16.867383,1.887764,2.690880,0.000000,142.101802,0.40,3.64,0.81,0.23,1.71,2.29,1.78,2.798456,0.000000,0.000000,3.382812,1.866975,10.837149,1.93,4.101852,0.799115,31.278351,1.812253,3.412458,2.585197,2.265936,0.000000,0.000000,1.278811,5.99,2.92,5.83,1.55,1.87,0.000000,0.85,0.19,2.10,5.118688,0.000000,1.292598,0.000000,3.412459,0.000000,0.000000,336.167618,0.900795,2.068157,116.260677,0.000000,0.000000,2.350548,1.361336,4.099670,0.000000,16.548590,48.920227,33.781225,17.400333,2.777447,38.617734,90.858439,21.606281,41.944779,0.000000,446.704610,505.737605,0.000000,0.000000,146.155390,56.844293,0.000000,0.000000,51.927025,38.205002,0.000000,132.203292,42.033750,0.616994,1.035891,25.970568,21.375627,30.545986,18.939827,0.000000,121.876716,0.000000,40.601245,0.000000,3.345001,0.000000,28.789978,2.513697,0,0,0,0,0

78,19:15-19:30,16.867383,1.887764,2.690880,0.000000,142.101802,0.40,3.64,0.81,0.23,1.71,2.29,1.78,2.798456,0.000000,0.000000,3.382812,1.866975,10.837149,1.93,4.101852,0.799115,31.278351,1.812253,3.412458,2.585197,2.265936,0.000000,0.000000,1.278811,5.99,2.92,5.83,1.55,1.87,0.000000,0.85,0.19,2.10,5.118688,0.000000,1.292598,0.000000,3.412459,0.000000,0.000000,336.167618,0.900795,2.068157,116.260677,0.000000,0.000000,2.350548,1.361336,4.099670,0.000000,16.548590,51.047194,33.781225,17.400333,2.777447,38.617734,90.858439,21.606281,41.944779,0.000000,446.704610,505.737605,0.000000,0.000000,146.155390,56.844293,0.000000,0.000000,51.927025,38.205002,0.000000,132.203292,42.033750,0.616994,1.035891,25.970568,21.375627,30.545986,18.939827,0.000000,121.876716,0.000000,40.601245,0.000000,9.366005,0.000000,28.789978,2.513697,0,0,0,0,0

79,19:30-19:45,16.867383,1.887764,2.690880,0.000000,142.101802,0.40,3.64,0.81,0.23,1.71,2.29,1.78,2.798456,0.000000,0.000000,3.382812,1.866975,10.837149,1.93,4.101852,0.799115,31.278351,1.812253,3.412458,2.585197,2.265936,0.000000,0.000000,1.278811,5.99,2.92,5.83,1.55,1.87,0.000000,0.85,0.19,2.10,5.118688,0.000000,1.292598,0.000000,3.412459,0.000000,0.000000,336.167618,0.900795,2.068157,116.260677,0.000000,0.000000,2.350548,1.361336,4.099670,0.000000,16.548590,51.047194,33.781225,17.400333,2.777447,51.490312,90.858439,21.606281,41.944779,0.000000,446.704610,534.636605,0.000000,0.000000,146.155390,56.844293,0.000000,0.000000,51.927025,38.205002,0.000000,132.203292,42.033750,0.616994,1.035891,25.970568,21.375627,30.545986,18.939827,0.000000,121.876716,0.000000,40.601245,0.000000,34.788020,0.000000,28.789978,2.513697,0,0,0,0,0

80,19:45-20:00,16.867383,1.887764,2.690880,0.000000,142.101802,0.40,3.64,0.81,0.23,1.71,2.29,1.78,2.798456,0.000000,0.000000,3.382812,1.866975,10.837149,1.93,4.101852,0.799115,31.278351,1.812253,3.412458,2.585197,2.265936,0.000000,0.000000,1.278811,5.99,2.92,5.83,1.55,1.87,0.000000,0.85,0.19,2.10,5.118688,0.000000,1.292598,0.000000,3.412459,0.000000,0.000000,336.167618,0.900795,2.068157,116.260677,0.000000,0.000000,2.350548,1.361336,4.099670,0.000000,16.548590,48.920227,33.781225,17.400333,2.777447,81.712886,90.858439,21.606281,41.944779,0.000000,446.704610,582.801605,0.000000,0.000000,146.155390,56.844293,0.000000,0.000000,51.927025,38.205002,0.000000,132.203292,42.033750,0.616994,1.035891,25.970568,21.375627,30.545986,18.939827,0.000000,121.876716,0.000000,40.601245,0.000000,34.788020,0.000000,28.789978,2.513697,0,0,0,0,0

81,20:00-20:15,16.867383,1.887764,2.690880,0.000000,142.101802,0.40,3.64,0.81,0.23,1.71,2.29,1.78,2.798456,0.000000,0.000000,3.382812,1.866975,10.837149,1.93,4.101852,0.799115,31.278351,1.812253,3.412458,2.585197,2.265936,0.000000,0.000000,1.278811,5.99,2.92,5.83,1.55,1.87,0.000000,0.85,0.19,2.10,5.118688,0.000000,1.292598,0.000000,3.412459,0.000000,0.000000,336.167618,0.900795,2.068157,116.260677,0.000000,0.000000,2.350548,1.361336,4.099670,0.000000,16.548590,48.920227,33.781225,17.400333,2.777447,81.712886,90.858439,21.606281,41.944779,0.000000,441.632123,654.009540,0.000000,0.000000,146.155390,56.844293,0.000000,0.000000,51.927025,38.205002,0.000000,132.203292,42.033750,0.493595,1.035891,25.970568,21.375627,30.545986,18.939827,0.000000,121.876716,0.000000,40.601245,0.000000,34.370564,0.000000,28.789978,2.513697,0,0,0,0,0

82,20:15-20:30,16.867383,1.887764,2.690880,0.000000,142.101802,0.40,3.64,0.81,0.23,1.71,2.29,1.78,2.798456,0.000000,0.000000,3.382812,1.866975,10.837149,1.93,4.101852,0.799115,31.278351,1.812253,3.412458,2.585197,2.265936,0.000000,0.000000,1.278811,5.99,2.92,5.83,1.55,1.87,0.000000,0.85,0.19,2.10,5.118688,0.000000,1.292598,0.000000,3.412459,0.000000,0.000000,336.167618,0.900795,2.068157,116.260677,0.000000,0.000000,2.350548,1.361336,4.099670,0.000000,16.548590,48.920227,33.781225,17.400333,2.777447,81.712886,90.858439,21.606281,41.944779,0.000000,441.632123,663.506302,0.000000,0.000000,146.155390,56.844293,0.000000,0.000000,51.927025,38.205002,0.000000,132.203292,42.033750,0.493595,1.035891,25.970568,21.375627,30.545986,18.939827,0.000000,121.876716,0.000000,40.601245,0.000000,34.370564,0.000000,28.789978,2.513697,0,0,0,0,0

