Block,Time,DADRI_GF,RIHAND1,AURY_RF,DULHASTI,KISHANGANGA,SEWA2,ANTA_CRF,AURY_GF,UNCHAHAR2,AURY_CRF,RIHAND2,URI2,SINGRAULI_HYDRO,NJPC,DHAULIGNGA,TANAKPUR,RAPPB,KOLDAM,RAMPUR,TANDA2,UNCHAHAR4,CHAMERA3,DADRI_CRF,KOTESHWR,PARBATI3,BSIUL,CHAMERA2,NAPP,SALAL,JHAJJAR,SINGRAULI,ANTA_RF,DADRT2,KHSTPP-II,KUDGI,FSTPP I & II,KHSTPP-I,TALA,BRBCL,SASAN,UNCHAHAR1,AURY_LF,RIHAND3,UNCHAHAR3,ANTA_GF,ANTA_LF,RAPPC,TEHRI,CHAMERA1,DADRI_LF,DADRI_RF,URI,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
90,22:15-22:30,0.000000,44.459000,19.321398,47.780431,0.000000,15.274612,0.000000,0.000000,40.970032,0.000000,114.167812,30.553191,0.961436,149.510253,35.319915,11.390396,0.000000,0.000000,0.000000,0.000000,0.000000,29.537786,0.000000,38.881135,15.379431,0.000000,38.779169,37.366436,81.422792,583.277918,134.645531,0.000000,526.203290,142.573852,43.49,13.772625,30.506606,22.732080,14.497500,400.131000,11.726448,0.000000,119.522827,25.506032,0.000000,0.000000,49.304838,65.029986,41.230890,0.000000,22.099796,45.348180,0,0,0,0,0

91,22:30-22:45,0.000000,44.459000,19.321398,47.780431,0.000000,15.274612,0.000000,0.000000,40.970032,0.000000,114.167812,30.553191,0.961436,149.510253,35.319915,11.390396,0.000000,0.000000,0.000000,0.000000,0.000000,29.537786,0.000000,38.881135,15.379431,0.000000,38.779169,37.366436,81.422792,583.277918,134.645531,0.000000,477.878290,142.573852,43.49,13.772625,30.506606,22.732080,14.497500,400.131000,11.726448,0.000000,119.522827,25.506032,0.000000,0.000000,49.304838,65.029986,41.230890,0.000000,22.099796,45.348180,0,0,0,0,0

92,22:45-23:00,0.000000,44.459000,19.321398,47.780431,0.000000,15.274612,0.000000,0.000000,40.970032,0.000000,114.167812,30.553191,0.961436,149.510253,35.319915,11.390396,0.000000,0.000000,0.000000,0.000000,0.000000,29.537786,0.000000,38.881135,15.379431,0.000000,38.779169,37.366436,81.422792,583.277918,134.645531,0.000000,477.878290,142.573852,43.49,13.772625,30.506606,22.732080,14.497500,400.131000,11.726448,0.000000,119.522827,25.506032,0.000000,0.000000,49.304838,65.029986,41.230890,0.000000,22.099796,45.348180,0,0,0,0,0

93,23:00-23:15,0.000000,44.459000,19.321398,47.780431,0.000000,15.274612,0.000000,0.000000,40.970032,0.000000,114.167812,30.553191,0.961436,147.816993,35.319915,11.390396,0.000000,0.000000,0.000000,0.000000,0.000000,28.089204,0.000000,36.212822,15.379431,0.000000,38.186531,37.366436,81.422792,583.277918,134.645531,0.000000,439.218290,142.573852,33.83,13.772625,30.506606,28.415100,14.497500,400.131000,11.726448,0.000000,119.522827,22.148233,0.000000,0.000000,49.304838,65.029986,41.230890,0.000000,22.099796,45.348180,0,0,0,0,0

94,23:15-23:30,0.000000,44.459000,19.321398,47.780431,0.000000,15.274612,0.000000,0.000000,40.970032,0.000000,114.167812,30.553191,0.961436,147.816993,35.319915,11.390396,0.000000,0.000000,0.000000,0.000000,0.000000,28.089204,0.000000,36.212822,15.379431,0.000000,38.186531,37.366436,81.422792,583.277918,134.645531,0.000000,439.218290,142.573852,33.83,13.772625,30.506606,28.415100,14.497500,400.131000,11.726448,0.000000,119.522827,19.136313,0.000000,0.000000,49.304838,65.029986,41.230890,0.000000,22.099796,45.348180,0,0,0,0,0

95,23:30-23:45,0.000000,44.459000,19.321398,47.780431,0.000000,15.274612,0.000000,0.000000,40.970032,0.000000,114.167812,30.553191,0.961436,147.816993,35.319915,11.390396,0.000000,0.000000,0.000000,0.000000,0.000000,28.089204,0.000000,36.212822,15.379431,0.000000,38.186531,37.366436,81.422792,583.277918,134.645531,0.000000,439.218290,142.573852,33.83,13.772625,30.506606,28.415100,14.497500,400.131000,11.726448,0.000000,119.522827,19.136313,0.000000,0.000000,49.304838,65.029986,41.230890,0.000000,22.099796,45.348180,0,0,0,0,0

96,23:45-24:00,0.000000,44.459000,19.321398,47.780431,0.000000,15.274612,0.000000,0.000000,40.970032,0.000000,114.167812,30.553191,0.961436,147.816993,35.319915,11.390396,0.000000,0.000000,0.000000,0.000000,0.000000,28.089204,0.000000,36.212822,15.379431,0.000000,38.186531,37.366436,81.422792,583.277918,134.645531,0.000000,439.218290,142.573852,33.83,13.772625,30.506606,28.415100,14.497500,400.131000,11.726448,0.000000,119.522827,19.136313,0.000000,0.000000,49.304838,65.029986,41.230890,0.000000,22.099796,45.348180,0,0,0,0,0

