Block,Time,CHAMERA1,CHAMERA2,DADRT2,DHAULIGNGA,DULHASTI,JHAJJAR,KOLDAM,KOTESHWR,NAPP,RAMPUR,BSIUL,CHAMERA3,KISHANGANGA,RAPPB,NJPC,PARBATI3,RIHAND1,RIHAND3,SALAL,SINGRAULI,SINGRAULI_HYDRO,TANAKPUR,TEHRI,UNCHAHAR1,UNCHAHAR2,UNCHAHAR4,URI,URI2,RAPPC,RIHAND2,TANDA2,UNCHAHAR3,SEWA2,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,TALST2,VALLURNTECL,NTPL,NLCIIST2,NLCTS2EXP,NNTPP,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,SIMHST2,RSTPSU1TO6,RSTPSU7,SIMHST1,KUDGI,MAPS,NLCEXP,NLCIIST1,TALA,FSTPP I & II,BRBCL,KHSTPP-I,KHSTPP-II,TAPS-II,VSTPS V,VSTPS I,KSTPS7,SOLAPUR,GADARWARA-I,KSTPS I&II,SIPAT II,KHARGONE-I,SIPAT I,VSTPS IV,MOUDA_II,VSTPS III,MOUDA,VSTPS II,LARA-I,KAPS,SASAN,KAWAS-APM,KAWAS-NAPM,KAWAS-RLNG,KAWAS-zLIQ,KAWAS-ComGas,GANDHAR-APM,GANDHAR-NAPM,GANDHAR-RLNG,GANDHAR-ComGas
65,16:00-16:15,42.14808,43.576274,689.346319,9.915136,53.90535,661.459879,0,0,45.567181,0.395742,0,31.709733,2.551476,0,20.475526,0,94.319983,126.520837,61.586,141.894467,1.075357,3.2025,33.702163,22.710586,43.545976,1.427606,52.992,34.64741,59.738476,120.694688,2.525983,26.963602,17.179062,0,6.080757,91.211347,0,0,6.41457,30.906565,0,0,72.0861,0,0,3.03,2.03,3.78,0.42,0.89,0.22,2,2.18,0.91,0,1.85,7.95,1.94,0,9.33,0.25,1.78,0.81,0,20.73185,20.0018,46.39908,147.515625,1.361689,1.318423,2.293256,1.332638,3.518162,4.26444,2.839815,1.857394,3.518162,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,276.75,0,0,0.00254,0,0.017145,0,0,0.001846,0.020965

66,16:15-16:30,42.14808,43.576274,689.346319,9.915136,53.90535,661.459879,0,0,45.567181,0.395742,0,31.709733,2.551476,0,20.475526,0,94.319983,126.520837,61.586,141.894467,1.075357,3.2025,33.702163,22.710586,43.545976,1.427606,52.992,34.64741,59.738476,120.694688,2.525983,26.963602,17.179062,0,6.080757,91.211347,0,0,6.41457,30.906565,0,0,72.0861,0,0,3.03,2.03,3.78,0.42,0.89,0.22,2,2.18,0.91,0,1.85,7.95,1.94,0,9.33,0.25,1.78,0.81,0,20.73185,20.0018,46.39908,147.515625,1.361689,1.318423,2.293256,1.332638,3.518162,4.26444,2.839815,1.857394,3.518162,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,276.75,0,0,0.00254,0,0.017145,0,0,0.001846,0.020965

67,16:30-16:45,42.14808,43.576274,689.346319,9.915136,53.90535,661.459879,0,0,45.567181,0.395742,0,31.709733,2.551476,0,20.475526,0,94.319983,126.520837,61.586,141.894467,1.075357,1.9215,33.702163,22.710586,43.545976,1.427606,50.232,34.64741,59.738476,120.694688,2.525983,26.963602,17.179062,0,6.080757,91.211347,0,0,6.41457,30.906565,0,0,72.0861,0,0,3.03,2.03,3.78,0.42,0.89,0.21,2,2.18,0.91,0,1.85,7.95,1.94,0,9.33,0.25,1.78,0.81,0,20.73185,20.0018,46.39908,147.515625,1.361689,1.318423,2.293256,1.332638,3.518162,4.26444,2.839815,1.857394,3.518162,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,276.75,0,0,0.00254,0,0.017145,0,0,0.001846,0.021039

68,16:45-17:00,42.14808,43.576274,689.346319,9.915136,53.90535,661.459879,0,0,45.567181,0.395742,0,31.709733,2.551476,0,20.475526,3.47244,94.319983,126.520837,61.586,141.894467,1.075357,1.9215,33.702163,22.710586,43.545976,1.427606,50.232,34.64741,59.738476,120.694688,2.525983,26.963602,17.179062,0,6.080757,91.211347,0,0,6.41457,30.906565,0,0,72.0861,0,0,3.03,2.03,3.78,0.42,0.89,0.21,2,2.18,0.91,0,1.85,7.95,1.94,0,9.33,0.25,1.78,0.81,0,20.73185,20.0018,46.39908,147.515625,1.361689,1.318423,2.293256,1.332638,3.518162,4.26444,2.839815,1.857394,3.518162,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,276.75,0,0,0.00254,0,0.017145,0,0,0.001846,0.021039

69,17:00-17:15,42.14808,43.576274,689.346319,9.915136,53.90535,661.459879,0,0,45.567181,0.395742,0,31.709733,2.551476,0,20.475526,18.056691,94.319983,126.520837,61.586,141.894467,1.075357,2.3058,33.702163,22.710586,43.545976,1.427606,50.232,34.64741,59.738476,120.694688,2.525983,26.963602,17.179062,0,6.080757,91.211347,0,0,6.41457,30.906565,0,0,72.0861,0,0,3.03,2.03,3.78,0.42,0.88,0.21,2,2.18,0.91,0,1.85,7.95,1.94,0,9.33,0.25,1.73,0.81,0,20.73185,20.0018,46.39908,147.515625,1.361689,1.318423,2.293256,1.332638,3.518162,4.26444,2.839815,1.857394,3.518162,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,276.75,0,0,0.00254,0,0.017145,0,0,0.001846,0.021039

70,17:15-17:30,42.14808,43.576274,689.346319,9.915136,53.90535,661.459879,0,0,45.567181,0.395742,0,31.709733,2.551476,0,20.475526,18.056691,94.319983,126.520837,61.586,141.894467,1.075357,2.3058,33.702163,22.710586,43.545976,1.427606,50.232,34.64741,59.738476,120.694688,2.525983,26.963602,17.179062,0,6.080757,91.211347,0,0,6.41457,30.906565,0,0,72.0861,0,0,3.03,2.03,3.78,0.42,0.88,0.21,2,2.18,0.91,0,1.85,7.95,1.94,0,9.33,0.25,1.73,0.81,0,20.73185,20.0018,46.39908,147.515625,1.361689,1.318423,2.293256,1.332638,3.518162,4.26444,2.839815,1.857394,3.518162,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,276.75,0,0,0.00254,0,0.017145,0,0,0.001846,0.021039

71,17:30-17:45,42.14808,43.576274,689.346319,9.915136,53.90535,661.459879,0,0,45.567181,0.395742,0,31.709733,2.551476,0,20.475526,18.056691,94.319983,126.520837,61.586,141.894467,1.075357,1.7934,33.702163,22.710586,43.545976,1.427606,50.232,34.64741,59.738476,120.694688,2.525983,26.963602,17.179062,0,6.080757,91.211347,0,0,6.41457,30.906565,0,0,72.0861,0,0,3.03,2.03,3.78,0.42,0.88,0.21,2,2.18,0.91,0,1.85,7.82,1.94,0,9.33,0.25,1.73,0.81,0,20.73185,20.0018,46.39908,147.515625,1.361689,1.318423,2.293256,1.332638,3.518162,4.26444,2.839815,1.857394,3.518162,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,276.75,0,0,0.00254,0,0.017145,0,0,0.001846,0.021039

72,17:45-18:00,42.14808,43.576274,689.346319,9.915136,53.90535,661.459879,1.063965,0,45.567181,0.791484,0,31.709733,2.551476,0,40.951052,3.889133,94.319983,126.520837,61.586,141.894467,1.075357,1.7934,33.702163,22.710586,43.545976,1.427606,50.232,34.64741,59.738476,120.694688,2.525983,26.963602,17.179062,0,6.080757,91.211347,0,0,6.41457,30.906565,0,0,72.0861,0,0,3.03,2.03,3.78,0.42,0.88,0.21,2,2.18,0.91,0,1.85,7.82,1.94,0,9.33,0.25,1.73,0.81,0,20.73185,20.0018,46.39908,147.515625,1.361689,1.318423,2.293256,1.332638,3.518162,4.26444,2.839815,1.857394,3.518162,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,276.75,0,0,0.00254,0,0.017145,0,0,0.001846,0.021039

73,18:00-18:15,42.14808,43.576274,689.346319,9.915136,53.90535,661.459879,0.85977,8.712864,45.567181,1.187226,0,31.709733,2.551476,0,61.426578,18.056691,94.319983,126.520837,48.804,141.894467,1.075357,1.7934,33.702163,22.710586,43.545976,1.427606,50.232,34.64741,59.738476,120.694688,2.525983,26.963602,17.179062,0,6.080757,91.211347,0,0,6.41457,31.489708,0,0,72.0861,0,0,3.03,2.03,3.78,0.42,0.88,0.21,2,2.18,0.91,0,1.85,7.82,1.94,0,9.33,0.25,1.73,0.81,0,20.73185,20.0018,46.39908,147.515625,1.361689,1.318423,2.293256,1.332638,3.518162,4.26444,2.839815,1.857394,3.518162,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,276.75,0,0,0.00254,0,0.017145,0,0,0.001846,0.021039

74,18:15-18:30,42.14808,43.576274,689.346319,19.830272,53.90535,661.459879,2.46109,17.425726,45.567181,1.674836,0,31.709733,2.551476,0,87.020986,18.056691,94.319983,126.520837,48.804,141.894467,1.075357,1.7934,33.702163,22.710586,43.545976,1.427606,50.232,34.64741,59.738476,120.694688,2.525983,26.963602,17.179062,0,6.080757,91.211347,0,0,6.41457,31.489708,0,0,72.0861,0,0,3.03,2.03,3.78,0.42,0.88,0.21,2,2.18,0.91,0,1.85,7.82,1.94,0,9.33,0.25,1.73,0.81,0,20.73185,20.0018,46.39908,147.515625,1.361689,1.318423,2.293256,1.332638,3.518162,4.26444,2.839815,1.857394,3.518162,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,276.75,0,0,0.00254,0,0.017145,0,0,0.001846,0.021039

75,18:30-18:45,42.14808,43.576274,689.346319,29.745407,53.90535,661.459879,3.191895,26.563608,45.567181,2.169514,0,31.709733,2.551476,0,112.615393,3.889133,94.319983,126.520837,48.804,141.894467,1.075357,1.7934,33.702163,22.710586,43.545976,1.427606,50.232,34.64741,59.738476,120.694688,2.525983,26.963602,17.179062,0,6.080757,91.211347,0,0,6.41457,31.489708,0,0,72.0861,0,0,3.03,2.03,3.78,0.42,0.88,0.21,2,2.18,0.91,0,1.85,7.82,1.94,0,9.33,0.25,1.73,0.81,0,20.73185,20.0018,46.39908,147.515625,1.361689,1.318423,2.293256,1.332638,3.518162,4.26444,2.839815,1.857394,3.518162,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,276.75,0,0,0.00254,0,0.017145,0,0,0.001846,0.021039

76,18:45-19:00,42.14808,43.63516,689.346319,39.660543,53.90535,661.459879,4.255859,27.626152,45.567181,2.883263,0,31.709733,2.609464,0,151.723648,3.889133,94.319983,126.520837,48.804,141.894467,1.075357,1.7934,33.702163,22.710586,43.545976,1.427606,50.232,34.64741,59.738476,120.694688,2.525983,26.963602,17.179062,0,6.080757,91.211347,0,0,6.41457,32.072852,0,0,72.0861,0,0,3.03,2.03,3.78,0.42,0.88,0.21,2,2.18,0.91,0,1.85,7.82,1.94,0,9.33,0.25,1.73,0.81,0,20.73185,20.0018,46.39908,147.515625,1.361689,1.318423,2.293256,1.332638,3.518162,4.26444,2.839815,1.857394,3.518162,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,276.75,0,0,0.00254,0,0.017145,0,0,0.001846,0.021039

77,19:00-19:15,42.14808,43.63516,689.346319,39.660543,53.90535,661.459879,4.255859,27.626152,45.567181,2.883263,0,31.709733,2.609464,0,151.723648,3.889133,94.319983,126.520837,48.804,141.894467,1.075357,1.7934,33.702163,22.710586,43.545976,1.427606,50.232,34.64741,59.738476,120.694688,2.525983,26.963602,17.179062,0,6.080757,91.211347,0,0,6.41457,32.072852,0,0,72.0861,0,0,3.03,2.03,3.78,0.42,0.88,0.21,2,2.18,0.91,0,1.85,7.74,1.94,0,9.33,0.25,1.73,0.81,0,20.73185,18.0236,46.39908,147.515625,1.361689,1.318423,2.293256,1.332638,3.518162,4.26444,2.839815,1.857394,3.518162,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,276.75,0,0,0.00254,0,0.017462,0,0,0.001846,0.021112

78,19:15-19:30,42.14808,43.63516,689.346319,39.660543,53.90535,661.459879,4.255859,27.626152,45.567181,2.883263,0,31.709733,2.609464,0,151.723648,6.944881,94.319983,126.520837,48.804,141.894467,1.075357,1.7934,33.702163,22.710586,43.545976,1.427606,52.992,34.64741,59.738476,120.694688,2.525983,26.963602,17.179062,0,6.080757,91.211347,0,0,6.41457,32.072852,0,0,72.0861,0,0,3.03,2.03,3.78,0.42,0.88,0.21,2,2.18,0.91,0,1.85,7.74,1.94,0,9.33,0.25,1.73,0.81,0,20.73185,15.386,46.39908,147.515625,1.361689,1.318423,2.293256,1.332638,3.518162,4.26444,2.839815,1.857394,3.518162,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,276.75,0,0,0.00254,0,0.017462,0,0,0.001846,0.021112

79,19:30-19:45,42.14808,43.63516,689.346319,39.660543,53.90535,661.459879,4.255859,27.626152,45.567181,2.883263,0,31.709733,2.609464,0,151.723648,36.113381,94.319983,126.520837,48.804,141.894467,1.075357,1.7934,33.702163,22.710586,43.545976,1.427606,52.992,34.64741,59.738476,120.694688,2.525983,26.963602,17.179062,0,6.080757,91.211347,0,0,6.41457,32.655994,0,0,72.0861,0,0,3.03,2.03,3.78,0.42,0.88,0.21,2,2.18,0.91,0,1.85,7.74,1.94,0,9.33,0.25,1.73,0.81,0,20.73185,15.386,46.39908,147.515625,1.361689,1.318423,2.293256,1.332638,3.518162,4.26444,2.839815,1.857394,3.518162,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,276.75,0,0,0.00254,0,0.017462,0,0,0.001846,0.021112

80,19:45-20:00,42.14808,43.63516,689.346319,39.660543,53.90535,661.459879,4.255859,27.626152,45.567181,2.883263,0,31.709733,2.609464,0,151.723648,54.170072,94.319983,126.520837,48.804,141.894467,1.075357,1.7934,33.702163,22.710586,43.545976,1.427606,50.232,34.64741,59.738476,120.694688,2.525983,26.963602,17.179062,0,6.080757,91.211347,0,0,6.41457,32.655994,0,0,72.0861,0,0,3.03,2.03,3.78,0.42,0.88,0.21,2,2.18,0.91,0,1.85,7.74,1.94,0,9.33,0.25,1.73,0.81,0,20.73185,15.386,46.39908,147.515625,1.361689,1.318423,2.293256,1.332638,3.518162,4.26444,2.839815,1.857394,3.518162,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,276.75,0,0,0.00254,0,0.017462,0,0,0.001846,0.021112

81,20:00-20:15,42.14808,43.63516,689.346319,39.660543,53.90535,661.459879,4.255859,27.626152,45.567181,2.883263,0,31.709733,2.609464,0,151.723648,54.170072,94.319983,126.520837,48.804,141.894467,1.075357,3.0744,33.702163,22.710586,43.545976,1.427606,50.232,34.64741,59.738476,120.694688,2.525983,26.963602,17.179062,0,6.080757,92.427499,0,0,6.41457,32.655994,0,0,72.0861,0,0,3.03,2.03,3.78,0.42,0.88,0.21,2,2.18,0.91,0,1.85,7.74,1.94,0,9.33,0.25,1.73,0.81,0,20.73185,15.386,46.39908,147.515625,1.361689,1.318423,2.293256,1.332638,3.518162,4.26444,2.839815,1.857394,3.518162,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,276.75,0,0,0.00254,0,0.017462,0,0,0.001846,0.021223

82,20:15-20:30,42.14808,43.63516,689.346319,39.660543,53.90535,661.459879,4.255859,27.626152,45.567181,2.883263,0,31.709733,2.609464,0,151.723648,54.170072,94.319983,126.520837,48.804,141.894467,1.075357,3.0744,33.702163,22.710586,43.545976,1.427606,50.232,34.64741,59.738476,120.694688,2.525983,26.963602,17.179062,0,6.080757,92.427499,0,0,6.41457,33.239137,0,0,72.0861,0,0,3.03,2.03,3.78,0.42,0.88,0.21,2,2.18,0.91,0,1.85,7.74,1.94,0,9.33,0.25,1.73,0.81,0,20.73185,15.386,46.39908,147.515625,1.361689,1.318423,2.293256,1.332638,3.518162,4.26444,2.839815,1.857394,3.518162,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,276.75,0,0,0.00254,0,0.017462,0,0,0.001846,0.021223

83,20:30-20:45,42.14808,43.63516,689.346319,39.660543,53.90535,661.459879,4.255859,27.626152,45.567181,2.883263,0,31.709733,2.609464,0,151.723648,54.170072,94.319983,126.520837,73.206,141.894467,1.075357,3.0744,33.702163,22.710586,43.545976,1.427606,50.232,34.64741,59.738476,120.694688,2.525983,26.963602,17.179062,0,6.080757,92.427499,0,0,6.41457,33.239137,0,0,72.0861,0,0,3.03,2.03,3.78,0.42,0.88,0.21,2,2.18,0.91,0,1.85,7.82,1.94,0,9.33,0.25,1.7,0.81,0,20.73185,15.386,46.39908,147.515625,1.361689,1.318423,2.293256,1.332638,3.518162,4.26444,2.839815,1.857394,3.518162,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,276.75,0,0,0.00254,0,0.017462,0,0,0.001846,0.021223

84,20:45-21:00,42.14808,43.63516,689.346319,39.660543,53.90535,661.459879,4.255859,26.563608,45.567181,2.367385,0,10.55926,2.551476,0,122.853156,54.170072,94.319983,126.520837,73.206,141.894467,1.075357,3.0744,33.702163,22.710586,43.545976,1.427606,50.232,34.64741,59.738476,120.694688,2.525983,26.963602,17.179062,0,6.080757,92.427499,0,0,6.41457,33.239137,0,0,72.0861,0,0,3.03,2.03,3.78,0.42,0.88,0.21,2,2.18,0.91,0,1.85,7.82,1.94,0,9.33,0.25,1.7,0.81,0,20.73185,15.386,46.39908,147.515625,1.361689,1.318423,2.293256,1.332638,3.518162,4.26444,2.839815,1.857394,3.518162,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,276.75,0,0,0.00254,0,0.017462,0,0,0.001846,0.021223

85,21:00-21:15,42.14808,43.63516,689.346319,29.745407,53.90535,661.459879,4.255859,26.563608,45.567181,1.575901,0,10.55926,2.551476,0,81.902104,18.056691,94.319983,126.520837,73.206,141.894467,1.075357,3.0744,33.702163,22.710586,43.545976,1.427606,50.232,34.64741,59.738476,120.694688,2.525983,26.963602,17.179062,0,6.080757,92.427499,0,0,6.41457,33.82228,0,0,72.0861,0,0,3.03,2.03,3.78,0.42,0.88,0.21,2,2.18,0.91,0,1.85,7.82,1.94,0,9.33,0.25,1.7,0.81,0,20.73185,15.386,46.39908,147.515625,1.361689,1.318423,2.293256,1.332638,3.518162,4.26444,2.839815,1.857394,3.518162,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,276.75,0,0,0.00254,0,0.017622,0,0,0.001846,0.021408

86,21:15-21:30,42.14808,43.63516,689.346319,19.830272,53.90535,661.459879,4.255859,26.563608,45.567181,1.575901,0,10.55926,2.551476,0,81.902104,3.47244,94.319983,126.520837,73.206,141.894467,1.075357,3.0744,33.702163,22.710586,43.545976,1.427606,50.232,34.64741,59.738476,120.694688,2.525983,26.963602,17.179062,0,6.080757,92.427499,0,0,6.41457,33.82228,0,0,72.0861,0,0,3.03,2.03,3.78,0.42,0.88,0.21,2,2.18,0.91,0,1.85,7.82,1.94,0,9.33,0.25,1.7,0.81,0,20.73185,15.386,46.39908,147.515625,1.361689,1.318423,2.293256,1.332638,3.518162,4.26444,2.839815,1.857394,3.518162,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,276.75,0,0,0.00254,0,0.017622,0,0,0.001846,0.021408

87,21:30-21:45,42.14808,43.63516,689.346319,19.830272,53.90535,661.459879,4.255859,26.563608,45.567181,1.703104,0,10.55926,2.551476,0,88.454272,3.47244,94.319983,126.520837,48.804,141.894467,1.075357,3.0744,33.702163,22.710586,43.545976,1.427606,50.232,34.64741,59.738476,120.694688,2.525983,26.963602,17.179062,0,6.080757,92.427499,0,0,6.41457,33.82228,0,0,72.0861,0,0,3.03,2.03,3.78,0.42,0.88,0.21,2,2.18,0.91,0,1.85,7.82,1.94,0,9.33,0.25,1.7,0.81,0,20.73185,15.386,46.39908,147.515625,1.361689,1.318423,2.293256,1.332638,3.518162,4.26444,2.839815,1.857394,3.518162,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,276.75,0,0,0.00254,0,0.017622,0,0,0.001846,0.021408

88,21:45-22:00,42.14808,43.63516,689.346319,19.830272,53.90535,661.459879,4.255859,26.563608,45.567181,1.950442,0,10.55926,2.551476,0,101.149098,3.47244,94.319983,126.520837,48.804,141.894467,1.075357,3.0744,33.702163,22.710586,43.545976,1.427606,50.232,34.64741,59.738476,120.694688,2.525983,26.963602,17.179062,0,6.080757,92.427499,0,0,6.41457,33.82228,0,0,72.0861,0,0,3.03,2.03,3.78,0.42,0.88,0.21,2,2.18,0.91,0,1.85,7.82,1.94,0,9.33,0.25,1.7,0.81,0,20.73185,15.386,46.39908,147.515625,1.361689,1.318423,2.293256,1.332638,3.518162,4.26444,2.839815,1.857394,3.518162,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,276.75,0,0,0.00254,0,0.017622,0,0,0.001846,0.021408

89,22:00-22:15,42.14808,43.63516,689.346319,19.830272,53.90535,661.459879,4.255859,27.626152,45.567181,2.438053,0,31.709733,2.609464,0,126.436373,3.47244,94.319983,126.520837,48.804,141.894467,1.075357,3.0744,33.702163,22.710586,43.545976,1.427606,50.232,34.64741,59.738476,120.694688,2.525983,26.963602,17.179062,0,6.080757,92.427499,0,0,6.41457,34.405422,0,0,72.0861,0,0,3.03,2.03,3.78,0.42,0.88,0.21,2,2.18,0.91,0,1.85,7.82,1.94,0,9.33,0.25,1.7,0.86,0,20.73185,15.386,46.39908,147.515625,1.361689,1.318423,2.303972,1.332638,3.518162,4.26444,2.839815,1.857394,3.518162,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,276.75,0,0,0.00254,0,0.017939,0,0,0.001846,0.021408

90,22:15-22:30,42.14808,43.63516,689.346319,19.830272,53.90535,661.459879,4.255859,27.626152,45.567181,2.438053,0,31.709733,2.609464,0,126.436373,3.47244,94.319983,126.520837,48.804,141.894467,1.075357,3.0744,33.702163,22.710586,43.545976,1.427606,50.232,34.64741,59.738476,120.694688,2.525983,26.963602,17.179062,0,6.080757,92.427499,0,0,6.41457,34.405422,0,0,72.0861,0,0,3.03,2.03,3.78,0.42,0.88,0.21,2,2.18,0.91,0,1.85,7.82,1.94,0,9.33,0.25,1.7,0.86,0,20.73185,15.386,46.39908,147.515625,1.361689,1.318423,2.303972,1.332638,3.518162,4.26444,2.839815,1.857394,3.518162,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,276.75,0,0,0.00254,0,0.017939,0,0,0.001846,0.021408

91,22:30-22:45,42.14808,43.63516,689.346319,19.830272,53.90535,661.459879,4.255859,27.626152,45.567181,2.438053,0,31.709733,2.609464,0,126.436373,3.47244,94.319983,126.520837,48.804,141.894467,1.075357,3.0744,33.702163,22.710586,43.545976,1.427606,50.232,34.64741,59.738476,120.694688,2.525983,26.963602,17.179062,0,6.080757,92.427499,0,0,6.41457,34.405422,0,0,72.0861,0,0,3.03,2.03,3.78,0.42,0.88,0.21,2,2.18,0.91,0,1.85,7.82,1.94,0,9.33,0.25,1.7,0.86,0,20.73185,15.386,46.39908,147.515625,1.361689,1.318423,2.303972,1.332638,3.518162,4.26444,2.839815,1.857394,3.518162,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,276.75,0,0,0.00254,0,0.017939,0,0,0.001846,0.021592

92,22:45-23:00,42.14808,43.63516,689.346319,9.915136,53.90535,661.459879,4.255859,27.626152,45.567181,2.438053,0,31.709733,2.609464,0,126.436373,3.47244,94.319983,126.520837,48.804,141.894467,1.075357,3.0744,33.702163,22.710586,43.545976,1.427606,50.232,34.64741,59.738476,120.694688,2.525983,26.963602,17.179062,0,6.080757,92.427499,0,0,6.41457,34.405422,0,0,72.0861,0,0,3.03,2.03,3.78,0.42,0.88,0.21,2,2.18,0.91,0,1.85,7.82,1.94,0,9.33,0.25,1.7,0.82,0,20.73185,15.386,46.39908,147.515625,1.361689,1.318423,2.303972,1.332638,3.518162,4.26444,2.839815,1.857394,3.518162,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,276.75,0,0,0.00254,0,0.017939,0,0,0.001846,0.021592

93,23:00-23:15,42.14808,43.63516,689.346319,9.915136,53.90535,661.459879,3.191895,26.13859,45.567181,1.462832,0,21.118518,2.551476,0,75.861824,0,94.319983,126.520837,48.804,141.894467,1.075357,1.1529,33.702163,22.710586,43.545976,1.427606,50.232,34.64741,59.738476,120.694688,2.525983,26.963602,17.179062,0,6.080757,92.427499,0,0,6.41457,34.405422,0,0,72.0861,0,0,3.03,2.54,3.78,0.42,0.88,0.21,2,2.18,0.91,0,1.85,7.82,1.94,0,9.33,0.25,1.7,0.82,0,20.73185,15.386,46.39908,147.515625,1.361689,1.318423,2.303972,1.332638,3.518162,4.26444,2.839815,1.857394,3.518162,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,276.75,0,0,0.00254,0,0.017939,0,0,0.001846,0.021592

94,23:15-23:30,42.14808,43.63516,689.346319,9.915136,53.90535,661.459879,2.966205,26.13859,45.567181,0.975221,0,21.118518,2.551476,0,50.574549,0,94.319983,126.520837,48.804,141.894467,1.075357,1.1529,33.702163,22.710586,43.545976,1.427606,50.232,34.64741,59.738476,120.694688,2.525983,26.963602,17.179062,0,6.080757,92.427499,0,0,6.41457,34.405422,0,0,72.0861,0,0,3.03,2.67,3.78,0.42,0.88,0.21,2,2.18,0.91,0,1.85,7.82,1.94,0,9.33,0.25,1.7,0.82,0,20.73185,15.386,46.39908,147.515625,1.361689,1.318423,2.303972,1.332638,3.518162,4.26444,2.839815,1.857394,3.518162,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,276.75,0,0,0.00254,0,0.017939,0,0,0.001846,0.021592

95,23:30-23:45,42.14808,43.63516,689.346319,9.915136,53.90535,661.459879,2.12793,26.13859,45.567181,0.975221,0,21.118518,2.551476,0,50.574549,0,94.319983,126.520837,48.804,141.894467,1.075357,1.1529,33.702163,22.710586,43.545976,1.427606,50.232,34.64741,59.738476,120.694688,2.525983,26.963602,17.179062,0,6.080757,92.427499,0,0,6.41457,34.405422,0,0,72.0861,0,0,3.03,2.79,3.78,0.42,0.88,0.21,2,2.18,0.91,0,1.85,7.82,1.94,0,9.33,0.25,1.7,0.82,0,20.73185,15.386,46.39908,147.515625,1.361689,1.318423,2.303972,1.332638,3.518162,4.26444,2.839815,1.857394,3.518162,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,276.75,0,0,0.00254,0,0.017939,0,0,0.001846,0.021777

96,23:45-24:00,42.14808,43.63516,689.346319,0,53.90535,661.459879,1.063965,26.13859,45.567181,0.975221,0,21.118518,2.551476,0,50.574549,0,94.319983,126.520837,48.804,141.894467,1.075357,1.1529,33.702163,22.710586,43.545976,1.427606,50.232,34.64741,59.738476,120.694688,2.525983,26.963602,17.179062,0,6.080757,92.427499,0,0,6.41457,34.405422,0,0,72.0861,0,0,3.03,2.92,3.78,0.42,0.88,0.21,2,2.18,0.91,0,1.85,7.82,1.94,0,9.33,0.25,1.7,0.82,0,20.73185,15.386,46.39908,147.515625,1.361689,1.318423,2.303972,1.332638,3.518162,4.26444,2.839815,1.857394,3.518162,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,276.75,0,0,0.00254,0,0.017939,0,0,0.001846,0.021777

