Block,Time,DADRI_CRF,AURY_LF,ANTA_LF,ANTA_RF,DADRT2,ANTA_GF,DADRI_LF,RAPPC,RAPPB,NJPC,SINGRAULI_HYDRO,RAMPUR,SEWA2,NAPP,JHAJJAR,CHAMERA3,BSIUL,URI2,RIHAND2,URI,AURY_RF,DULHASTI,TANAKPUR,PARBATI3,AURY_CRF,ANTA_CRF,UNCHAHAR4,UNCHAHAR1,DADRI_RF,KOTESHWR,UNCHAHAR3,TANDA2,CHAMERA1,AURY_GF,DHAULIGNGA,CHAMERA2,TEHRI,SALAL,KISHANGANGA,UNCHAHAR2,DADRI_GF,RIHAND3,SINGRAULI,KOLDAM,RIHAND1,KHSTPP-II,KUDGI,SASAN,BRBCL,TALA,KHSTPP-I,FSTPP I & II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,0.000000,0.000000,0.000000,0.000000,221.608997,0.000000,0.000000,49.034160,0.000000,147.740523,1.034856,0.000000,15.266710,37.243937,328.836060,27.185307,0.000000,30.407439,114.108750,45.324720,0.000000,15.864038,11.384503,0.000000,0.000000,0.000000,0.000000,11.574751,0.000000,33.336660,15.568539,0.000000,41.209560,0.000000,35.347582,0.000000,61.831728,80.819424,0.000000,25.314320,0.000000,119.460993,121.317525,0.000000,88.872000,94.996440,76.31,330.915375,14.490000,25.560360,26.454876,10.269063,0,0,0,0,0

48,11:45-12:00,0.000000,0.000000,0.000000,0.000000,221.608997,0.000000,0.000000,49.034160,0.000000,147.740523,1.034856,0.000000,15.266710,37.243937,328.836060,27.185307,0.000000,30.407439,114.108750,45.324720,0.000000,15.864038,11.384503,0.000000,0.000000,0.000000,0.000000,11.574751,0.000000,33.336660,15.568539,0.000000,41.209560,0.000000,35.347582,0.000000,61.831728,80.819424,0.000000,25.314320,0.000000,119.460993,121.317525,0.000000,88.872000,94.996440,79.21,330.915375,14.490000,25.560360,26.454876,10.269063,0,0,0,0,0

49,12:00-12:15,0.000000,0.000000,0.000000,0.000000,212.523910,0.000000,0.000000,49.034160,0.000000,147.740523,1.016377,0.000000,15.266710,37.243937,328.836060,27.185307,0.000000,30.407439,114.108750,45.324720,0.000000,15.864038,11.384503,0.000000,0.000000,0.000000,0.000000,11.412554,0.000000,33.336660,14.113743,0.000000,41.209560,0.000000,35.347582,0.000000,61.831728,81.380670,0.000000,25.314320,0.000000,119.460993,121.317525,0.000000,88.872000,94.996440,79.21,330.915375,14.490000,25.560360,26.454876,10.269063,0,0,0,0,0

50,12:15-12:30,0.000000,0.000000,0.000000,0.000000,212.520000,0.000000,0.000000,49.034160,0.000000,147.740523,1.016377,0.000000,15.266710,37.243937,328.836060,27.185307,0.000000,30.407439,114.108750,45.324720,0.000000,15.864038,11.384503,0.000000,0.000000,0.000000,0.000000,11.412554,0.000000,33.336660,14.113743,0.000000,41.209560,0.000000,35.347582,0.000000,61.831728,81.380670,0.000000,35.571018,0.000000,119.460993,121.317525,0.000000,88.872000,94.996440,82.11,330.915375,14.490000,25.560360,26.454876,10.269063,0,0,0,0,0

51,12:30-12:45,0.000000,0.000000,0.000000,0.000000,212.520000,0.000000,0.000000,49.034160,0.000000,147.740523,0.979418,0.000000,15.266710,37.243937,328.836060,27.185307,0.000000,12.994632,114.108750,45.324720,0.000000,15.864038,11.384503,0.000000,0.000000,0.000000,0.000000,11.412554,0.000000,33.336660,14.113743,0.000000,41.209560,0.000000,35.347582,0.000000,61.831728,80.819424,0.000000,35.571018,0.000000,119.460993,121.317525,0.000000,88.872000,94.996440,82.11,330.915375,14.490000,25.560360,26.454876,10.269063,0,0,0,0,0

52,12:45-13:00,0.000000,0.000000,0.000000,0.000000,212.520000,0.000000,0.000000,49.034160,0.000000,147.740523,0.979418,0.000000,15.266710,37.243937,328.836060,27.185307,0.000000,12.994632,114.108750,45.324720,0.000000,15.864038,11.384503,0.000000,0.000000,0.000000,0.000000,11.412554,0.000000,33.336660,14.113743,0.000000,41.209560,0.000000,35.347582,0.000000,61.831728,80.819424,0.000000,35.571018,0.000000,119.460993,121.317525,0.000000,88.872000,94.996440,84.04,330.915375,14.490000,25.560360,26.454876,10.269063,0,0,0,0,0

53,13:00-13:15,0.000000,0.000000,0.000000,0.000000,212.520000,0.000000,0.000000,49.034160,0.000000,147.740523,0.979418,0.000000,15.266710,37.243937,328.836060,27.185307,0.000000,30.407439,114.108750,45.324720,0.000000,15.864038,11.384503,0.000000,0.000000,0.000000,0.000000,11.412554,0.000000,31.431708,14.113743,0.000000,41.209560,0.000000,35.347582,0.000000,61.831728,80.819424,0.000000,35.571018,0.000000,119.460993,121.317525,0.000000,88.872000,94.996440,73.96,330.915375,14.490000,25.560360,26.454876,10.269063,0,0,0,0,0

54,13:15-13:30,0.000000,0.000000,0.000000,0.000000,212.520000,0.000000,0.000000,49.034160,0.000000,147.740523,0.979418,0.000000,15.266710,37.243937,328.836060,27.185307,0.000000,30.407439,114.108750,45.324720,0.000000,15.864038,11.384503,0.000000,0.000000,0.000000,0.000000,11.412554,0.000000,31.431708,14.113743,0.000000,41.209560,0.000000,35.347582,0.000000,61.831728,80.819424,0.000000,35.571018,0.000000,119.460993,121.317525,0.000000,88.872000,94.996440,72.45,330.915375,14.490000,25.560360,26.454876,10.269063,0,0,0,0,0

55,13:30-13:45,0.000000,0.000000,0.000000,0.000000,212.520000,0.000000,0.000000,49.034160,0.000000,147.740523,0.979418,0.000000,15.266710,37.243937,328.836060,27.185307,0.000000,30.407439,114.108750,45.324720,0.000000,15.864038,11.384503,0.000000,0.000000,0.000000,0.000000,11.412554,0.000000,31.431708,14.113743,0.000000,41.209560,0.000000,35.347582,0.000000,61.831728,80.819424,0.000000,40.948837,0.000000,119.460993,121.317525,0.000000,88.872000,94.996440,72.45,330.915375,14.490000,25.560360,28.728840,13.601763,0,0,0,0,0

56,13:45-14:00,0.000000,0.000000,0.000000,0.000000,212.520000,0.000000,0.000000,49.034160,0.000000,147.740523,0.979418,0.000000,15.266710,37.243937,328.836060,27.185307,0.000000,30.407439,114.108750,45.324720,0.000000,15.864038,11.384503,0.000000,0.000000,0.000000,0.000000,11.412554,0.000000,31.431708,14.113743,0.000000,41.209560,0.000000,35.347582,0.000000,61.831728,80.819424,0.000000,40.948837,0.000000,119.460993,121.317525,0.000000,88.872000,94.996440,72.45,330.915375,14.490000,25.560360,28.728840,13.601763,0,0,0,0,0

57,14:00-14:15,0.000000,0.000000,0.000000,0.000000,212.520000,0.000000,0.000000,49.034160,0.000000,147.740523,0.979418,0.000000,15.266710,37.243937,328.836060,27.185307,0.000000,30.407439,114.108750,45.324720,0.000000,15.864038,11.384503,0.000000,0.000000,0.000000,0.000000,11.412554,0.000000,31.431708,13.355392,0.000000,41.209560,0.000000,35.347582,0.000000,61.831728,80.819424,0.000000,28.652590,0.000000,119.460993,121.317525,0.000000,88.872000,80.527306,72.45,330.915375,14.490000,25.560360,26.607311,10.269063,0,0,0,0,0

58,14:15-14:30,0.000000,0.000000,0.000000,0.000000,221.608997,0.000000,0.000000,49.034160,0.000000,147.740523,0.979418,0.000000,15.266710,37.243937,328.836060,27.185307,0.000000,30.407439,114.108750,45.324720,0.000000,15.864038,11.384503,0.000000,0.000000,0.000000,0.000000,11.574751,0.000000,31.431708,15.568539,0.000000,41.209560,0.000000,35.347582,0.000000,61.831728,80.819424,0.000000,27.053120,0.000000,119.460993,121.317525,0.000000,88.872000,80.527306,72.45,330.915375,14.490000,25.560360,26.607311,10.269063,0,0,0,0,0

59,14:30-14:45,0.000000,0.000000,0.000000,0.000000,221.608997,0.000000,0.000000,49.034160,0.000000,147.740523,0.979418,0.000000,15.266710,37.243937,328.836060,27.185307,0.000000,30.407439,114.108750,45.324720,0.000000,15.864038,4.949784,0.000000,0.000000,0.000000,0.000000,11.574751,0.000000,31.431708,15.568539,0.000000,41.209560,0.000000,35.347582,0.000000,61.831728,80.819424,0.000000,27.053120,0.000000,119.460993,121.317525,0.000000,88.872000,80.527306,72.45,330.915375,14.490000,25.560360,26.607311,10.269063,0,0,0,0,0

60,14:45-15:00,0.000000,0.000000,0.000000,0.000000,221.608997,0.000000,0.000000,49.034160,0.000000,147.740523,0.979418,0.000000,15.266710,37.243937,369.408060,27.185307,0.000000,30.407439,114.108750,45.324720,0.000000,15.864038,4.949784,0.000000,0.000000,0.000000,0.000000,11.574751,0.000000,31.431708,15.568539,0.000000,41.209560,0.000000,35.347582,0.000000,61.831728,80.819424,0.000000,27.053120,0.000000,119.460993,121.317525,0.000000,88.872000,80.527306,72.45,330.915375,14.490000,25.560360,26.607311,10.269063,0,0,0,0,0

61,15:00-15:15,0.000000,0.000000,0.000000,0.000000,221.608997,0.000000,0.000000,49.034160,0.000000,147.740523,0.979418,0.000000,15.266710,37.243937,408.048060,27.185307,0.000000,30.812872,114.108750,45.324720,0.000000,15.864038,4.949784,0.000000,0.000000,0.000000,0.000000,11.574751,0.000000,32.384184,15.568539,0.000000,41.209560,0.000000,35.347582,0.000000,61.831728,80.819424,0.000000,27.053120,0.000000,119.460993,121.317525,0.000000,88.872000,80.527306,72.45,330.915375,14.490000,25.560360,26.607311,10.269063,0,0,0,0,0

62,15:15-15:30,0.000000,0.000000,0.000000,0.000000,221.608997,0.000000,0.000000,49.034160,0.000000,147.740523,0.979418,0.000000,15.266710,37.243937,408.048060,27.185307,0.000000,30.812872,114.108750,45.324720,0.000000,15.864038,11.384503,0.000000,0.000000,0.000000,0.000000,11.574751,0.000000,32.384184,15.568539,0.000000,41.209560,0.000000,35.347582,0.000000,61.831728,80.819424,0.000000,27.053120,0.000000,119.460993,121.317525,0.000000,88.872000,80.527306,72.45,330.915375,14.490000,25.560360,26.607311,10.269063,0,0,0,0,0

63,15:30-15:45,0.000000,0.000000,0.000000,0.000000,221.608997,0.000000,0.000000,49.034160,0.000000,147.740523,0.979418,0.000000,15.266710,37.243937,360.404940,27.185307,0.000000,30.812872,114.108750,45.324720,0.000000,15.864038,11.384503,0.000000,0.000000,0.000000,0.000000,11.576612,0.000000,32.384184,19.126414,0.000000,41.209560,0.000000,35.347582,0.000000,61.831728,80.819424,0.000000,32.624138,0.000000,119.460993,121.317525,0.000000,88.872000,92.650154,72.45,330.915375,14.490000,25.560360,29.491698,13.765500,0,0,0,0,0

64,15:45-16:00,0.000000,0.000000,0.000000,0.000000,221.608997,0.000000,0.000000,49.034160,0.000000,147.740523,0.979418,0.000000,15.266710,37.243937,360.404940,27.185307,0.000000,30.812872,114.108750,45.324720,0.000000,15.864038,11.384503,0.000000,0.000000,0.000000,0.000000,11.576612,0.000000,32.384184,19.126414,0.000000,41.209560,0.000000,35.347582,0.000000,61.831728,80.819424,0.000000,32.624138,0.000000,119.460993,121.317525,0.000000,88.872000,94.996440,72.45,330.915375,14.490000,25.560360,30.486960,13.765500,0,0,0,0,0

65,16:00-16:15,0.000000,0.000000,0.000000,0.000000,221.608997,0.000000,0.000000,49.034160,0.000000,147.740523,0.979418,0.000000,15.266710,37.243937,341.084940,1.230104,0.000000,31.317063,114.108750,45.324720,0.000000,15.864038,11.384503,0.000000,0.000000,0.000000,0.000000,11.573497,0.000000,32.384184,19.126414,0.000000,41.209560,0.000000,35.347582,0.000000,61.831728,80.819424,0.000000,32.624138,0.000000,119.460993,121.317525,0.000000,88.872000,94.996440,57.96,330.915375,14.490000,25.560360,30.486960,13.765500,0,0,0,0,0

66,16:15-16:30,0.000000,0.000000,0.000000,0.000000,221.608997,0.000000,0.000000,49.034160,0.000000,147.740523,0.979418,0.000000,15.266710,37.243937,341.084940,1.230104,0.000000,31.317063,114.108750,45.324720,0.000000,15.864038,11.384503,0.000000,0.000000,0.000000,0.000000,11.573497,0.000000,32.384184,19.126414,0.000000,41.209560,0.000000,35.347582,0.000000,61.831728,80.819424,0.000000,32.624138,0.000000,119.460993,121.317525,0.000000,88.872000,94.996440,57.96,330.915375,14.490000,25.560360,30.486960,13.765500,0,0,0,0,0

67,16:30-16:45,0.000000,0.000000,0.000000,0.000000,276.941477,0.000000,0.000000,49.034160,0.000000,147.740523,0.979418,0.000000,15.266710,37.243937,341.084940,1.230104,0.000000,31.317063,114.108750,45.324720,0.000000,15.864038,11.384503,0.000000,0.000000,0.000000,0.000000,11.573497,0.000000,32.384184,25.492837,0.000000,41.209560,0.000000,35.347582,0.000000,61.831728,80.819424,0.000000,40.948837,0.000000,119.460993,121.317525,0.000000,88.872000,94.996440,48.30,330.915375,14.490000,25.560360,30.486960,13.765500,0,0,0,0,0

68,16:45-17:00,0.000000,0.000000,0.000000,0.000000,334.901477,0.000000,0.000000,49.034160,0.000000,147.740523,0.979418,0.000000,15.266710,37.243937,341.084940,1.230104,0.000000,31.317063,114.108750,45.324720,0.000000,15.864038,11.384503,0.000000,0.000000,0.000000,0.000000,11.573497,0.000000,32.384184,25.492837,0.000000,41.209560,0.000000,35.347582,0.000000,61.831728,80.819424,0.000000,40.948837,0.000000,119.460993,121.317525,0.000000,88.872000,94.996440,48.30,330.915375,14.490000,25.560360,30.486960,13.765500,0,0,0,0,0

69,17:00-17:15,0.000000,0.000000,0.000000,0.000000,392.861477,0.000000,0.000000,49.034160,0.000000,147.740523,0.960938,0.000000,15.266710,37.243937,341.084940,1.230104,2.125200,30.812872,114.108750,50.123808,0.000000,15.864038,11.384503,0.000000,0.000000,0.000000,0.000000,11.573497,0.000000,32.384184,25.492837,0.000000,41.209560,0.000000,35.347582,0.000000,61.831728,80.819424,0.000000,40.948837,0.000000,119.460993,121.317525,0.000000,88.872000,94.996440,65.46,330.915375,14.490000,25.560360,30.486960,13.765500,0,0,0,0,0

70,17:15-17:30,0.000000,0.000000,0.000000,0.000000,450.821477,0.000000,0.000000,49.034160,0.000000,147.740523,0.960938,0.000000,15.266710,37.243937,341.084940,1.230104,5.313000,30.812872,114.108750,50.123808,0.000000,15.864038,11.384503,0.000000,0.000000,0.000000,0.000000,11.573497,0.000000,32.384184,25.492837,0.000000,41.209560,0.000000,35.347582,0.000000,61.831728,80.819424,0.000000,40.948837,0.000000,119.460993,121.317525,0.000000,88.872000,94.996440,82.11,330.915375,14.490000,25.560360,30.486960,13.765500,0,0,0,0,0

71,17:30-17:45,0.000000,0.000000,0.000000,0.000000,508.510997,0.000000,0.000000,49.034160,0.000000,147.740523,0.942459,0.000000,15.266710,37.243937,341.084940,27.185307,6.330971,30.812872,114.108750,45.324720,0.000000,15.864038,11.384503,0.000000,0.000000,0.000000,0.000000,11.573497,0.000000,32.384184,25.492837,0.000000,41.209560,0.000000,35.347582,0.000000,62.075160,80.819424,0.000000,40.948837,0.000000,119.460993,121.317525,0.000000,88.872000,94.996440,82.11,330.915375,14.490000,25.560360,30.486960,13.765500,0,0,0,0,0

72,17:45-18:00,0.000000,0.000000,0.000000,0.000000,566.470997,0.000000,0.000000,49.034160,0.000000,147.740523,0.942459,0.000000,15.266710,37.243937,341.084940,27.185307,6.330971,30.812872,114.108750,45.324720,0.000000,15.864038,11.384503,0.000000,0.000000,0.000000,0.000000,11.573497,0.000000,32.384184,25.492837,0.000000,41.209560,0.000000,35.347582,0.000000,62.075160,80.819424,0.000000,40.948837,0.000000,119.460993,121.317525,0.000000,88.872000,94.996440,72.45,330.915375,14.490000,25.560360,30.486960,13.765500,0,0,0,0,0

73,18:00-18:15,0.000000,0.000000,0.000000,0.000000,578.389409,0.000000,0.000000,49.034160,0.000000,147.740523,0.942459,0.000000,15.266710,37.243937,341.084940,27.185307,6.330971,30.812872,114.108750,45.324720,0.000000,15.864038,6.187230,0.000000,0.000000,0.000000,0.000000,11.573497,0.000000,32.384184,25.492837,0.000000,41.209560,0.000000,35.347582,0.000000,62.075160,80.819424,0.000000,40.948837,0.000000,119.460993,121.317525,0.000000,88.872000,94.996440,63.45,330.915375,14.490000,25.560360,30.486960,13.765500,0,0,0,0,0

74,18:15-18:30,0.000000,0.000000,0.000000,0.000000,578.389409,0.000000,0.000000,49.034160,0.000000,147.740523,0.942459,0.000000,15.266710,37.243937,361.370940,27.185307,6.330971,30.812872,114.108750,45.324720,0.000000,15.864038,6.187230,0.000000,0.000000,0.000000,0.000000,11.573314,0.000000,32.384184,25.492837,0.000000,41.209560,0.000000,35.347582,0.000000,62.075160,80.819424,0.000000,40.948837,0.000000,119.460993,121.317525,0.000000,88.872000,94.996440,57.96,330.915375,14.490000,25.560360,30.486960,13.765500,0,0,0,0,0

75,18:30-18:45,0.000000,0.000000,0.000000,0.000000,653.876494,0.000000,0.000000,49.034160,0.000000,147.740523,0.942459,0.000000,15.266710,37.243937,379.724940,27.185307,6.330971,30.812872,114.108750,45.324720,0.000000,15.864038,6.187230,0.000000,0.000000,0.000000,0.000000,11.573314,0.000000,32.384184,25.492837,0.000000,41.209560,0.000000,35.347582,0.000000,62.075160,80.819424,0.000000,40.948837,0.000000,119.460993,121.317525,0.000000,88.872000,94.996440,53.13,330.915375,14.490000,25.560360,30.486960,13.765500,0,0,0,0,0

76,18:45-19:00,0.000000,0.000000,0.000000,0.000000,663.429439,0.000000,0.000000,49.034160,0.000000,147.740523,0.942459,0.000000,15.266710,37.243937,408.704940,27.185307,6.330971,30.812872,114.108750,50.123808,0.000000,15.864038,11.384503,0.000000,0.000000,0.000000,0.000000,10.764041,0.000000,32.384184,25.492837,0.000000,41.209560,0.000000,35.347582,0.000000,62.075160,80.819424,0.000000,40.948837,0.000000,119.460993,121.317525,0.000000,88.872000,94.996440,48.30,330.915375,14.490000,25.560360,30.486960,13.765500,0,0,0,0,0

77,19:00-19:15,0.000000,0.000000,0.000000,0.000000,663.429439,0.000000,0.000000,49.034160,0.000000,149.432907,0.942459,0.000000,15.266710,37.243937,492.286433,27.554339,6.330971,30.812872,114.108750,50.123808,0.000000,15.864038,11.384503,0.000000,0.000000,0.000000,0.000000,13.727246,0.000000,38.480030,25.492837,0.000000,41.209560,0.000000,36.240842,0.000000,62.075160,80.819424,0.000000,40.948837,0.000000,119.460993,121.317525,0.000000,88.872000,94.996440,40.57,330.915375,14.490000,25.560360,29.318100,13.765500,0,0,0,0,0

78,19:15-19:30,0.000000,0.000000,0.000000,0.000000,663.429439,0.000000,0.000000,49.034160,0.000000,149.432907,0.942459,0.000000,15.266710,37.243937,529.590277,27.554339,6.330971,30.812872,114.108750,45.324720,0.000000,15.864038,11.384503,0.000000,0.000000,0.000000,0.000000,13.727246,0.000000,38.480030,25.492837,0.000000,41.209560,0.000000,36.240842,0.000000,62.075160,80.819424,0.000000,40.948837,0.000000,119.460993,121.317525,0.000000,88.872000,94.996440,38.64,330.915375,14.490000,25.560360,29.318100,13.765500,0,0,0,0,0

79,19:30-19:45,0.000000,0.000000,0.000000,0.000000,663.429439,0.000000,0.000000,49.034160,0.000000,149.432907,0.942459,0.000000,15.266710,37.243937,535.796827,27.554339,6.330971,30.812872,114.108750,45.324720,0.000000,31.728077,11.384503,0.000000,0.000000,0.000000,0.000000,19.305510,0.000000,38.480030,25.492837,0.000000,41.209560,0.000000,36.240842,0.000000,62.075160,80.819424,0.000000,40.948837,0.000000,119.460993,121.317525,0.000000,88.872000,94.996440,33.81,330.915375,14.490000,25.560360,29.318100,13.765500,0,0,0,0,0

80,19:45-20:00,0.000000,0.000000,0.000000,0.000000,663.429439,0.000000,0.000000,49.034160,0.000000,149.432907,0.942459,0.000000,15.266710,37.243937,516.476827,27.554339,6.330971,30.812872,114.108750,45.324720,0.000000,31.728077,11.384503,0.000000,0.000000,0.000000,0.000000,19.305510,0.000000,38.480030,25.492837,0.000000,41.209560,0.000000,36.240842,0.000000,62.075160,80.819424,0.000000,40.948837,0.000000,119.460993,121.317525,0.000000,88.872000,94.996440,28.98,330.915375,14.490000,25.560360,29.318100,13.765500,0,0,0,0,0

81,20:00-20:15,0.000000,0.000000,0.000000,0.000000,663.429439,0.000000,0.000000,49.034160,0.000000,149.432907,0.942459,0.000000,15.266710,37.243937,526.136827,27.554339,6.330971,30.812872,114.108750,45.324720,0.000000,31.728077,11.384503,0.000000,0.000000,0.000000,0.000000,19.305510,0.000000,38.480030,25.492837,0.000000,41.209560,0.000000,36.240842,0.000000,62.075160,80.819424,0.000000,40.948837,0.000000,119.460993,121.317525,0.000000,88.872000,94.996440,28.98,330.915375,14.490000,25.560360,29.318100,13.765500,0,0,0,0,0

82,20:15-20:30,0.000000,0.000000,0.000000,0.000000,663.429439,0.000000,0.000000,49.034160,0.000000,149.432907,0.942459,0.000000,15.266710,37.243937,516.476827,27.554339,6.330971,30.812872,114.108750,45.324720,0.000000,31.728077,11.384503,0.000000,0.000000,0.000000,0.000000,19.305510,0.000000,38.480030,25.492837,0.000000,41.209560,0.000000,36.240842,0.000000,62.075160,80.819424,0.000000,40.948837,0.000000,119.460993,121.317525,0.000000,88.872000,94.996440,24.15,330.915375,14.490000,25.560360,29.318100,13.765500,0,0,0,0,0

83,20:30-20:45,0.000000,0.000000,0.000000,0.000000,663.429439,0.000000,0.000000,49.034160,0.000000,149.432907,0.942459,0.000000,15.266710,37.243937,555.116827,27.554339,6.330971,30.812872,114.108750,45.324720,0.000000,31.728077,11.384503,0.000000,0.000000,0.000000,0.000000,19.305510,0.000000,38.480030,25.492837,0.000000,41.209560,0.000000,36.240842,0.000000,62.075160,80.819424,0.000000,40.948837,0.000000,119.460993,121.317525,0.000000,88.872000,94.996440,24.15,330.915375,14.490000,25.560360,29.318100,13.765500,0,0,0,0,0

84,20:45-21:00,0.000000,0.000000,0.000000,0.000000,663.429439,0.000000,0.000000,49.034160,0.000000,147.740523,0.942459,0.000000,15.266710,37.243937,613.076827,27.185307,6.330971,30.812872,114.108750,45.324720,0.000000,31.728077,11.384503,0.000000,0.000000,0.000000,0.000000,19.305510,0.000000,33.336660,25.492837,0.000000,41.209560,0.000000,35.347582,0.000000,62.075160,80.819424,0.000000,40.948837,0.000000,119.460993,121.317525,0.000000,88.872000,94.996440,19.32,330.915375,14.490000,25.560360,29.318100,13.765500,0,0,0,0,0

85,21:00-21:15,0.000000,0.000000,0.000000,0.000000,663.429439,0.000000,0.000000,49.034160,0.000000,147.740523,0.942459,0.000000,15.266710,37.243937,630.942997,27.185307,6.330971,30.812872,114.108750,45.324720,0.000000,31.728077,11.384503,0.000000,0.000000,0.000000,0.000000,19.305510,0.000000,33.336660,25.492837,0.000000,41.209560,0.000000,35.347582,0.000000,62.075160,80.819424,0.000000,40.948837,0.000000,119.460993,121.317525,0.000000,88.872000,94.996440,19.32,330.915375,14.490000,25.560360,29.318100,13.765500,0,0,0,0,0

86,21:15-21:30,0.000000,0.000000,0.000000,0.000000,663.429439,0.000000,0.000000,49.034160,0.000000,147.740523,0.942459,0.000000,15.266710,37.243937,630.942997,27.185307,6.330971,30.812872,114.108750,45.324720,0.000000,31.728077,11.384503,0.000000,0.000000,0.000000,0.000000,19.305510,0.000000,33.336660,25.492837,0.000000,41.209560,0.000000,35.347582,0.000000,62.075160,80.819424,0.000000,40.948837,0.000000,119.460993,121.317525,0.000000,88.872000,94.996440,19.32,330.915375,14.490000,25.560360,29.318100,13.765500,0,0,0,0,0

87,21:30-21:45,0.000000,0.000000,0.000000,0.000000,588.854239,0.000000,0.000000,49.034160,0.000000,147.740523,0.942459,0.000000,15.266710,37.243937,624.736447,27.185307,6.330971,30.812872,114.108750,45.324720,0.000000,31.728077,11.384503,0.000000,0.000000,0.000000,0.000000,14.693246,0.000000,33.336660,25.492837,0.000000,41.209560,0.000000,35.347582,0.000000,62.075160,80.819424,0.000000,40.948837,0.000000,119.460993,121.317525,0.000000,88.872000,94.996440,19.32,330.915375,14.490000,25.560360,29.318100,13.765500,0,0,0,0,0

88,21:45-22:00,0.000000,0.000000,0.000000,0.000000,506.611069,0.000000,0.000000,49.034160,0.000000,149.432907,0.942459,0.000000,15.266710,37.243937,624.736447,27.554339,6.330971,30.812872,114.108750,45.324720,0.000000,31.728077,11.384503,0.000000,0.000000,0.000000,0.000000,14.693246,0.000000,38.480030,25.492837,0.000000,41.209560,0.000000,36.240842,0.000000,62.075160,80.819424,0.000000,40.948837,0.000000,119.460993,121.317525,0.000000,88.872000,94.996440,19.32,330.915375,14.490000,25.560360,29.318100,13.765500,0,0,0,0,0

89,22:00-22:15,0.000000,0.000000,0.000000,0.000000,429.331069,0.000000,0.000000,49.034160,0.000000,149.432907,0.942459,0.000000,15.266710,37.243937,624.736447,27.554339,12.661942,30.812872,114.108750,45.324720,0.000000,31.728077,11.384503,0.000000,0.000000,0.000000,0.000000,14.693246,0.000000,38.480030,25.492837,0.000000,41.209560,0.000000,36.240842,0.000000,62.075160,80.819424,0.000000,40.948837,0.000000,119.460993,121.317525,0.000000,88.872000,94.996440,14.49,330.915375,14.490000,25.560360,29.318100,13.765500,0,0,0,0,0

90,22:15-22:30,0.000000,0.000000,0.000000,0.000000,377.167069,0.000000,0.000000,49.034160,0.000000,149.432907,0.942459,0.000000,15.266710,37.243937,624.736447,27.554339,12.661942,30.812872,114.108750,45.324720,0.000000,31.728077,11.384503,0.000000,0.000000,0.000000,0.000000,14.693246,0.000000,38.480030,25.492837,0.000000,41.209560,0.000000,36.240842,0.000000,62.075160,80.819424,0.000000,40.948837,0.000000,119.460993,121.317525,0.000000,88.872000,94.996440,14.49,330.915375,14.490000,25.560360,29.318100,13.765500,0,0,0,0,0

91,22:30-22:45,0.000000,0.000000,0.000000,0.000000,385.861069,0.000000,0.000000,49.034160,0.000000,149.432907,0.942459,0.000000,15.266710,37.243937,624.736447,27.554339,18.992912,30.812872,114.108750,45.324720,0.000000,31.728077,11.384503,0.000000,0.000000,0.000000,0.000000,14.693246,0.000000,38.480030,25.492837,0.000000,41.209560,0.000000,36.240842,0.000000,62.075160,80.819424,0.000000,40.948837,0.000000,119.460993,121.317525,0.000000,88.872000,94.996440,14.49,330.915375,14.490000,25.560360,29.318100,13.765500,0,0,0,0,0

92,22:45-23:00,0.000000,0.000000,0.000000,0.000000,393.589069,0.000000,0.000000,49.034160,0.000000,149.432907,0.942459,0.000000,15.266710,37.243937,624.736447,27.554339,18.992912,30.812872,114.108750,45.324720,0.000000,31.728077,11.384503,0.000000,0.000000,0.000000,0.000000,14.693246,0.000000,38.480030,25.492837,0.000000,41.209560,0.000000,36.240842,0.000000,62.075160,80.819424,0.000000,40.948837,0.000000,119.460993,121.317525,0.000000,88.872000,94.996440,14.49,330.915375,14.490000,25.560360,29.318100,13.765500,0,0,0,0,0

93,23:00-23:15,0.000000,0.000000,0.000000,0.000000,337.561069,0.000000,0.000000,49.034160,0.000000,147.740523,0.942459,0.000000,15.266710,37.243937,624.736447,28.046380,18.992912,30.812872,114.108750,45.324720,0.000000,31.728077,11.384503,0.000000,0.000000,0.000000,0.000000,14.693246,0.000000,33.336660,25.492837,0.000000,41.209560,0.000000,35.347582,0.000000,62.075160,80.819424,0.000000,40.948837,0.000000,119.460993,121.317525,0.000000,88.872000,94.996440,14.49,330.915375,14.490000,25.560360,29.318100,13.765500,0,0,0,0,0

94,23:15-23:30,0.000000,0.000000,0.000000,0.000000,338.527069,0.000000,0.000000,49.034160,0.000000,147.740523,0.942459,0.000000,15.266710,37.243937,624.736447,28.046380,18.992912,30.812872,114.108750,45.324720,0.000000,31.728077,11.384503,0.000000,0.000000,0.000000,0.000000,14.693246,0.000000,33.336660,25.492837,0.000000,41.209560,0.000000,35.347582,0.000000,62.075160,80.819424,0.000000,40.948837,0.000000,119.460993,121.317525,0.000000,88.872000,94.996440,14.49,330.915375,14.490000,25.560360,29.318100,13.765500,0,0,0,0,0

