Block,Time,DADRI_CRF,SINGRAULI_HYDRO,DADRI_RF,DHAULIGNGA,ANTA_GF,ANTA_RF,RIHAND2,CHAMERA1,RIHAND1,AURY_LF,AURY_RF,URI2,URI,AURY_GF,SINGRAULI,NJPC,KOLDAM,TEHRI,BSIUL,RAPPC,RIHAND3,DADRI_GF,UNCHAHAR1,SEWA2,DADRT2,SALAL,RAPPB,TANAKPUR,DULHASTI,UNCHAHAR2,AURY_CRF,KOTESHWR,TANDA2,RAMPUR,CHAMERA3,PARBATI3,UNCHAHAR4,ANTA_CRF,KISHANGANGA,ANTA_LF,CHAMERA2,NAPP,DADRI_LF,UNCHAHAR3,JHAJJAR,NLCEXP,KUDGI,RSTPSU7,KHSTPP-II,KGSU1AND2,SOLAPUR,SIMHST2,MOUDA_II,NNTPP,KAWAS-zLIQ,SIPAT I,SASAN,MAPS,KKNP,VSTPS IV,KSTPS7,KAWAS-RLNG,MOUDA,VSTPS II,KHARGONE-I,NLCIIST1,VSTPS I,KAWAS-APM,SIPAT II,NLCTS2EXP,TALA,BRBCL,VSTPS III,NLCIIST2,VSTPS V,VALLURNTECL,KHSTPP-I,GANDHAR-RLNG,GANDHAR-NAPM,GANDHAR-APM,RSTPSU1TO6,KAPS,TAPS-II,NTPL,FSTPP I & II,TALST2,GADARWARA-I,LARA-I,KAWAS-ComGas,KAWAS-NAPM,GANDHAR-ComGas,KSTPS I&II,KGSU3AND4,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
77,19:00-19:15,0.000000,1.075478,0.000000,40.273058,0.000000,0.000000,112.260330,40.584386,92.331090,0.000000,0.000000,31.428384,46.773830,0.000000,141.748509,150.187817,6.868676,49.651177,18.931962,62.846385,98.633432,0.000000,11.659434,17.436898,363.909130,46.993372,0.000000,6.044027,54.814796,28.270455,0.000000,34.334616,3.938161,4.619174,32.256539,0.000000,1.657536,0.000000,4.068498,0.000000,44.701835,45.735721,0.000000,13.925494,493.199884,1.67,8.65,1.87,94.103447,1.94,1.693819,1.78,3.358207,0.10,0.000000,3.387639,336.028028,0.24,0.00,2.566393,1.283197,0.000000,1.853390,1.858043,3.387639,0.48,2.321681,0.000000,1.788485,0.00,0.000000,14.443459,1.874035,1.04,1.269510,3.44,27.267402,0.000000,0.000000,0.000000,7.66,1.097871,1.311170,3.64,14.082798,2.92,4.106229,4.072013,0.000000,0.000000,0.000000,2.574826,2.10,0,0,0,0,0

78,19:15-19:30,0.000000,1.075478,0.000000,40.273058,0.000000,0.000000,117.887847,40.584386,92.331090,0.000000,0.000000,31.428384,51.025997,0.000000,141.748509,153.502307,6.868676,49.651177,18.931962,62.846385,118.600959,0.000000,11.659434,17.436898,363.906176,46.993372,0.000000,6.044027,54.814796,28.270455,0.000000,34.334616,3.938161,4.653390,32.256539,3.532374,1.657536,0.000000,4.068498,0.000000,44.701835,45.735721,0.000000,13.925494,541.344884,1.67,8.65,1.87,94.103447,1.94,1.693819,1.78,3.358207,0.11,0.000000,3.387639,336.028028,0.24,0.00,2.566393,1.283197,0.000000,1.853390,1.858043,3.387639,0.48,2.321681,0.000000,1.788485,0.00,0.000000,14.443459,1.874035,1.04,1.269510,3.44,27.267402,0.000000,0.000000,0.000000,7.66,1.097871,1.311170,3.64,14.082798,2.92,4.106229,4.072013,0.000000,0.000000,0.000000,2.574826,2.10,0,0,0,0,0

79,19:30-19:45,0.000000,1.075478,0.000000,40.273058,0.000000,0.000000,117.887847,40.584386,92.331090,0.000000,0.000000,31.428384,51.025997,0.000000,141.748509,153.502307,6.868676,49.651177,18.931962,62.846385,123.684601,0.000000,11.659434,17.436898,363.909130,46.993372,0.000000,6.044027,54.814796,28.270455,0.000000,34.334616,3.938161,4.653390,32.256539,18.368344,1.657536,0.000000,4.068498,0.000000,44.701835,45.735721,0.000000,13.925494,579.860884,1.67,8.65,1.87,94.103447,1.94,1.693819,1.78,3.358207,0.11,0.000000,3.387639,336.028028,0.24,0.00,2.566393,1.283197,0.000000,1.853390,1.858043,3.387639,0.48,2.321681,0.000000,1.788485,0.00,0.000000,14.443459,1.874035,1.10,1.269510,3.44,27.267402,0.000000,0.000000,0.000000,7.66,1.097871,1.311170,3.64,14.082798,2.92,4.106229,4.072013,0.000000,0.000000,0.000000,2.574826,2.10,0,0,0,0,0

80,19:45-20:00,0.000000,1.075478,0.000000,40.273058,0.000000,0.000000,117.887847,40.584386,92.331090,0.000000,0.000000,31.428384,46.773830,0.000000,141.748509,153.502307,6.868676,49.651177,18.931962,62.846385,123.684601,0.000000,11.659434,17.436898,363.906176,46.993372,0.000000,6.167374,54.814796,28.270455,0.000000,34.334616,3.938161,4.653390,32.256539,18.368344,1.657536,0.000000,4.068498,0.000000,44.701835,45.735721,0.000000,13.925494,579.860884,1.67,8.65,1.87,94.103447,1.94,1.693819,1.78,3.358207,0.11,0.000000,3.387639,336.028028,0.24,0.00,2.566393,1.283197,0.000000,1.853390,1.858043,3.387639,0.48,2.321681,0.000000,1.788485,0.00,0.000000,14.443459,1.874035,1.13,1.269510,3.44,27.267402,0.000000,0.000000,0.000000,7.66,1.097871,1.311170,3.64,14.082798,2.92,4.106229,4.072013,0.000000,0.000000,0.000000,2.574826,2.10,0,0,0,0,0

81,20:00-20:15,0.000000,1.075478,0.000000,40.273058,0.000000,0.000000,117.887847,40.584386,92.331090,0.000000,0.000000,31.428384,46.773830,0.000000,141.748509,153.502307,6.868676,49.651177,18.931962,62.846385,123.684601,0.000000,11.655310,17.436898,363.101720,46.993372,0.000000,6.167374,54.814796,28.270455,0.000000,34.334616,3.938161,4.653390,32.256539,36.736688,1.657536,0.000000,4.068498,0.000000,44.701835,45.735721,0.000000,13.576983,579.860884,1.67,8.65,1.87,94.103447,1.94,1.693819,1.78,3.358207,0.11,0.000000,3.387639,336.028028,0.24,0.00,2.566393,1.283197,0.000000,1.853390,1.858043,3.387639,0.48,2.249451,0.000000,1.788485,0.00,0.000000,14.443459,1.874035,1.15,1.269510,3.44,27.267402,0.000000,0.000000,0.000000,7.66,1.097871,1.311170,3.64,14.082798,2.92,4.106229,4.072013,0.000000,0.000000,0.000000,2.574826,2.10,0,0,0,0,0

82,20:15-20:30,0.000000,1.075478,0.000000,40.273058,0.000000,0.000000,117.887847,40.584386,92.331090,0.000000,0.000000,31.428384,46.773830,0.000000,141.748509,127.918589,6.868676,49.651177,18.931962,62.846385,123.684601,0.000000,11.655310,17.436898,363.097493,46.993372,0.000000,0.370042,54.814796,28.270455,0.000000,34.334616,3.938161,3.934851,32.256539,36.736688,1.657536,0.000000,4.068498,0.000000,44.701835,45.735721,0.000000,13.576983,579.860884,1.67,8.65,1.87,94.103447,1.94,1.693819,1.78,3.358207,0.11,0.000000,3.387639,336.028028,0.24,0.00,2.566393,1.283197,0.000000,1.853390,1.858043,3.387639,0.48,2.249451,0.000000,1.788485,0.00,0.000000,14.443459,1.874035,1.17,1.269510,3.44,27.267402,0.000000,0.000000,0.000000,7.66,1.097871,1.311170,3.64,14.082798,2.92,4.106229,4.072013,0.000000,0.000000,0.000000,2.574826,2.10,0,0,0,0,0

83,20:30-20:45,0.000000,1.075478,0.000000,40.273058,0.000000,0.000000,117.887847,40.584386,92.331090,0.000000,0.000000,31.428384,46.773830,0.000000,141.748509,124.293366,6.695225,49.651177,18.931962,62.846385,123.684601,0.000000,10.711963,17.436898,362.674953,46.993372,0.000000,0.000000,54.814796,28.270455,0.000000,34.334616,3.938161,3.820798,32.256539,36.736688,1.657536,0.000000,4.068498,0.000000,44.701835,45.735721,0.000000,13.869017,579.860884,1.67,8.65,1.87,94.103447,1.94,1.693819,1.78,3.358207,0.10,0.000000,3.387639,336.028028,0.24,0.00,2.566393,1.283197,0.000000,1.853390,1.858043,3.387639,0.48,2.288475,0.000000,1.788485,0.00,0.000000,14.443459,1.874035,1.20,1.269510,3.44,27.267402,0.000000,0.000000,0.000000,7.66,1.097871,1.311170,3.64,14.082798,2.92,4.106229,4.072013,0.000000,0.000000,0.000000,2.574826,2.10,0,0,0,0,0

84,20:45-21:00,0.000000,1.075478,0.000000,20.136529,0.000000,0.000000,117.887847,40.584386,92.331090,0.000000,0.000000,31.428384,46.773830,0.000000,141.748509,98.398915,4.856639,49.651177,6.310654,62.846385,123.684601,0.000000,10.711963,17.436898,362.670021,46.993372,0.000000,0.000000,54.814796,28.270455,0.000000,26.823919,3.938161,3.022423,22.645862,36.736688,1.657536,0.000000,4.068498,0.000000,29.710734,45.735721,0.000000,13.869017,579.860884,1.67,8.65,1.87,94.103447,1.94,1.693819,1.78,3.358207,0.10,0.000000,3.387639,336.028028,0.24,0.00,2.566393,1.283197,0.000000,1.853390,1.858043,3.387639,0.49,2.290725,0.000000,1.788485,0.00,0.000000,14.443459,1.874035,1.23,1.269510,3.44,27.267402,0.000000,0.000000,0.000000,7.66,1.097871,1.311170,3.64,14.082798,2.92,4.106229,4.072013,0.000000,0.000000,0.000000,2.574826,2.10,0,0,0,0,0

85,21:00-21:15,0.000000,1.075478,0.000000,17.510025,0.000000,0.000000,117.887847,40.584386,92.331090,0.000000,0.000000,31.428384,46.773830,0.000000,141.748509,98.398915,4.856639,49.651177,6.310654,62.846385,123.684601,0.000000,11.858513,17.436898,364.209265,34.685584,0.000000,0.000000,54.814796,42.681567,0.000000,26.823919,3.938161,3.022423,22.645862,7.064747,2.301331,0.000000,4.068498,0.000000,29.710734,45.735721,0.000000,14.476336,588.666797,1.67,8.65,1.87,134.566756,1.94,1.693819,1.78,3.358207,0.10,0.000000,3.387639,336.028028,0.24,0.00,2.566393,1.283197,0.000000,1.853390,1.858043,3.387639,0.49,2.290725,0.000000,1.788485,0.00,0.000000,14.443459,1.874035,1.26,1.269510,3.44,40.036901,0.000000,0.000000,0.000000,7.66,1.097871,1.311170,3.64,19.960917,2.92,4.106229,4.072013,0.000000,0.000000,0.000000,2.574826,2.10,0,0,0,0,0

86,21:15-21:30,0.000000,1.075478,0.000000,8.317262,0.000000,0.000000,117.887847,40.584386,92.331090,0.000000,0.000000,31.428384,46.773830,0.000000,141.748509,98.398915,4.856639,49.651177,6.310654,62.846385,123.684601,0.000000,11.858513,17.436898,383.535684,34.685584,0.000000,0.000000,54.814796,42.681567,0.000000,26.823919,3.938161,3.022423,22.645862,3.532374,2.301331,0.000000,4.068498,0.000000,29.710734,45.735721,0.000000,14.476336,588.666797,1.67,8.65,1.87,142.042795,1.94,1.693819,1.78,3.358207,0.10,0.000000,3.387639,336.028028,0.24,0.00,2.566393,1.283197,0.000000,1.853390,1.858043,3.387639,0.49,2.290725,0.000000,1.788485,0.00,0.000000,14.443459,1.874035,1.28,1.269510,3.44,40.036901,0.000000,0.000000,0.000000,7.66,1.097871,1.311170,3.64,19.960917,2.92,4.106229,4.072013,0.000000,0.000000,0.000000,2.574826,2.10,0,0,0,0,0

87,21:30-21:45,0.000000,1.075478,0.000000,0.000000,0.000000,0.000000,117.887847,40.584386,92.331090,0.000000,0.000000,31.428384,46.773830,0.000000,141.748509,98.398915,4.856639,49.651177,6.310654,62.846385,123.684601,0.000000,11.858513,17.436898,412.422684,34.685584,0.000000,0.000000,54.814796,42.681567,0.000000,26.823919,3.938161,3.022423,22.645862,0.000000,2.301331,0.000000,4.068498,0.000000,44.701835,45.735721,0.000000,14.476336,588.666797,1.67,8.65,1.87,142.042795,1.94,1.693819,1.78,3.358207,0.10,0.000000,3.387639,336.028028,0.24,0.00,2.566393,1.283197,0.000000,1.853390,1.858043,3.387639,0.49,2.290725,0.000000,1.788485,0.00,0.000000,14.443459,1.874035,1.31,1.269510,3.44,40.036901,0.000000,0.000000,0.000000,7.66,1.097871,1.311170,3.64,19.960917,2.92,4.106229,4.072013,0.000000,0.000000,0.000000,2.574826,2.10,0,0,0,0,0

88,21:45-22:00,0.000000,1.075478,0.000000,0.000000,0.000000,0.000000,117.887847,40.584386,92.331090,0.000000,0.000000,31.428384,46.773830,0.000000,141.748509,98.398915,5.116817,49.651177,12.621308,62.846385,123.684601,0.000000,11.858513,17.436898,437.458084,34.685584,0.000000,0.000000,54.814796,42.681567,0.000000,26.823919,3.938161,3.022423,22.645862,0.000000,2.301331,0.000000,4.068498,0.000000,44.701835,45.735721,0.000000,14.476336,588.666797,1.67,8.65,1.87,142.042795,1.94,1.693819,1.78,3.358207,0.10,0.000000,3.387639,336.028028,0.24,0.00,2.566393,1.283197,0.000000,1.853390,1.858043,3.387639,0.49,2.290725,0.000000,1.788485,0.00,0.000000,14.443459,1.874035,1.34,1.269510,3.44,40.036901,0.000000,0.000000,0.000000,7.66,1.097871,1.311170,3.64,19.960917,2.92,4.106229,4.072013,0.000000,0.000000,0.000000,2.574826,2.10,0,0,0,0,0

89,22:00-22:15,0.000000,1.075478,0.000000,0.000000,0.000000,0.000000,117.887847,40.584386,92.331090,0.000000,0.000000,31.428384,46.773830,0.000000,141.748509,93.220024,6.868676,49.651177,18.931962,62.846385,123.684601,0.000000,10.707010,17.436898,363.527427,34.685584,0.000000,0.000000,54.814796,42.681567,0.000000,27.896876,3.938161,2.862748,32.256539,0.000000,2.301331,0.000000,4.068498,0.000000,44.701835,45.735721,0.000000,13.514850,559.639984,1.67,8.65,1.87,142.042795,1.94,1.693819,1.78,3.358207,0.10,0.000000,3.387639,336.028028,0.24,0.00,2.566393,1.283197,0.000000,1.853390,1.858043,3.387639,0.51,2.290725,0.000000,1.788485,0.00,0.000000,14.443459,1.874035,1.40,1.269510,3.44,40.036901,0.000000,0.000000,0.000000,7.66,1.097871,1.311170,3.64,19.960917,2.92,4.106229,4.072013,0.000000,0.000000,0.000000,2.574826,2.10,0,0,0,0,0

90,22:15-22:30,0.000000,1.075478,0.000000,0.000000,0.000000,0.000000,117.887847,40.584386,92.331090,0.000000,0.000000,31.428384,46.773830,0.000000,141.748509,93.220024,6.868676,49.651177,18.931962,62.846385,123.684601,0.000000,10.707010,17.436898,363.523437,34.685584,0.000000,0.000000,54.814796,42.681567,0.000000,27.896876,3.938161,2.862748,32.256539,0.000000,2.301331,0.000000,4.068498,0.000000,44.701835,45.735721,0.000000,13.514850,559.639984,1.67,8.65,1.87,142.042795,1.94,1.693819,1.78,3.358207,0.10,0.000000,3.387639,336.028028,0.24,0.00,2.566393,1.283197,0.000000,1.853390,1.858043,3.387639,0.51,2.290725,0.000000,1.788485,0.00,0.000000,14.443459,1.874035,1.42,1.269510,3.44,40.036901,0.000000,0.000000,0.000000,7.66,1.097871,1.311170,3.64,19.960917,2.92,4.106229,4.072013,0.000000,0.000000,0.000000,2.574826,2.10,0,0,0,0,0

91,22:30-22:45,0.000000,1.075478,0.000000,0.000000,0.000000,0.000000,117.887847,40.584386,92.331090,0.000000,0.000000,31.428384,46.773830,0.000000,141.748509,93.220024,6.868676,49.651177,18.931962,62.846385,123.684601,0.000000,10.707010,17.436898,363.527427,34.685584,0.000000,0.000000,54.814796,42.681567,0.000000,27.896876,3.938161,2.862748,32.256539,0.000000,1.196467,0.000000,4.068498,0.000000,44.701835,45.735721,0.000000,12.811894,540.381984,1.67,8.65,1.87,142.042795,1.94,1.693819,1.78,3.358207,0.10,0.000000,3.387639,336.028028,0.24,0.00,2.566393,1.283197,0.000000,1.853390,1.858043,3.387639,0.51,2.290725,0.000000,1.788485,0.00,0.000000,14.443459,1.874035,1.42,1.269510,3.44,40.036901,0.000000,0.000000,0.000000,7.66,1.097871,1.311170,3.64,19.960917,2.92,4.106229,4.072013,0.000000,0.000000,0.000000,2.574826,2.10,0,0,0,0,0

92,22:45-23:00,0.000000,1.075478,0.000000,0.000000,0.000000,0.000000,117.887847,40.584386,92.331090,0.000000,0.000000,31.428384,46.773830,0.000000,141.748509,93.220024,6.868676,49.651177,18.931962,62.846385,123.684601,0.000000,10.707010,17.436898,363.523437,34.685584,0.000000,0.000000,54.814796,42.681567,0.000000,27.896876,3.938161,2.862748,32.256539,0.000000,1.196467,0.000000,4.068498,0.000000,44.701835,45.735721,0.000000,12.811894,540.381984,1.67,8.65,1.87,142.042795,1.94,1.693819,1.78,3.358207,0.10,0.000000,3.387639,336.028028,0.24,0.00,2.566393,1.283197,0.000000,1.853390,1.858043,3.387639,0.49,2.290725,0.000000,1.788485,0.00,0.000000,14.443459,1.874035,1.38,1.269510,3.44,40.036901,0.000000,0.000000,0.000000,7.66,1.097871,1.311170,3.64,19.960917,2.92,4.106229,4.072013,0.000000,0.000000,0.000000,2.574826,2.10,0,0,0,0,0

93,23:00-23:15,0.000000,1.075478,0.000000,0.000000,0.000000,0.000000,117.887847,40.584386,92.331090,0.000000,0.000000,31.131890,46.773830,0.000000,141.748509,82.862244,5.151506,49.651177,12.621308,62.846385,123.684601,0.000000,10.707010,17.436898,363.527427,34.685584,0.000000,0.000000,54.814796,28.270455,0.000000,26.823919,3.938161,2.543397,21.503887,0.000000,1.196467,0.000000,4.068498,0.000000,44.701835,45.735721,0.000000,12.711081,540.381984,1.67,8.65,1.87,103.732447,1.94,1.693819,1.78,3.358207,0.10,0.000000,3.387639,336.028028,0.24,0.00,2.566393,1.283197,0.000000,1.853390,1.858043,3.387639,0.49,2.290725,0.000000,1.788485,0.00,0.000000,14.443459,1.874035,1.43,1.269510,3.44,27.267402,0.000000,0.000000,0.000000,7.66,1.097871,1.311170,3.64,14.082798,2.92,4.106229,4.072013,0.000000,0.000000,0.000000,2.574826,2.10,0,0,0,0,0

94,23:15-23:30,0.000000,1.075478,0.000000,0.000000,0.000000,0.000000,117.887847,40.584386,92.331090,0.000000,0.000000,31.131890,46.773830,0.000000,141.748509,62.146683,4.683188,49.651177,12.621308,62.846385,123.684601,0.000000,10.707010,17.436898,363.523437,34.685584,0.000000,0.000000,54.814796,28.270455,0.000000,26.823919,3.938161,1.916102,21.503887,0.000000,1.196467,0.000000,4.068498,0.000000,29.801223,45.735721,0.000000,12.811894,540.381984,1.67,8.65,1.87,103.732447,1.94,1.693819,1.78,3.358207,0.10,0.000000,3.387639,336.028028,0.24,0.00,2.566393,1.283197,0.000000,1.853390,1.858043,3.387639,0.49,2.290725,0.000000,1.788485,0.00,0.000000,14.443459,1.874035,1.44,1.269510,3.44,27.267402,0.000000,0.000000,0.000000,7.66,1.097871,1.311170,3.64,14.082798,2.92,4.106229,4.072013,0.000000,0.000000,0.000000,2.574826,2.10,0,0,0,0,0

95,23:30-23:45,0.000000,1.075478,0.000000,0.000000,0.000000,0.000000,117.887847,40.584386,92.331090,0.000000,0.000000,31.131890,46.773830,0.000000,141.748509,41.845433,3.122125,49.651177,12.621308,62.846385,123.684601,0.000000,10.707010,17.436898,363.532199,34.685584,0.000000,0.000000,54.814796,28.270455,0.000000,26.823919,3.938161,1.288807,21.503887,0.000000,1.188480,0.000000,4.068498,0.000000,29.801223,45.735721,0.000000,12.711081,540.381984,1.67,8.65,1.87,142.042795,1.94,1.693819,1.78,3.358207,0.10,0.000000,3.387639,336.028028,0.24,0.00,2.566393,1.283197,0.000000,1.853390,1.858043,3.387639,0.49,2.290725,0.000000,1.788485,0.00,0.000000,14.443459,1.874035,1.44,1.269510,3.44,27.267402,0.000000,0.000000,0.000000,7.66,1.097871,1.311170,3.64,14.082798,2.92,4.106229,4.072013,0.000000,0.000000,0.000000,2.574826,2.10,0,0,0,0,0

96,23:45-24:00,0.000000,1.075478,0.000000,0.000000,0.000000,0.000000,117.887847,40.584386,92.331090,0.000000,0.000000,31.131890,46.773830,0.000000,141.748509,41.741856,3.122125,49.651177,12.621308,62.846385,123.684601,0.000000,10.707010,17.436898,363.252612,34.685584,0.000000,0.000000,54.814796,28.270455,0.000000,26.823919,3.938161,1.288807,21.503887,0.000000,1.196467,0.000000,4.068498,0.000000,29.801223,45.735721,0.000000,12.811894,540.381984,1.67,8.65,1.87,142.042795,1.94,1.693819,1.78,3.358207,0.10,0.000000,3.387639,336.028028,0.24,0.00,2.566393,1.283197,0.000000,1.853390,1.858043,3.387639,0.49,2.290725,0.000000,1.788485,0.00,0.000000,14.443459,1.874035,1.44,1.269510,3.44,27.267402,0.000000,0.000000,0.000000,7.66,1.097871,1.311170,3.64,14.082798,2.92,4.106229,4.072013,0.000000,0.000000,0.000000,2.574826,2.10,0,0,0,0,0

