Block,Time,BSIUL,CHAMERA1,CHAMERA3,CHAMERA2,SINGRAULI,TANAKPUR,TANDA2,UNCHAHAR1,UNCHAHAR2,UNCHAHAR3,URI,URI2,SINGRAULI_HYDRO,TEHRI,UNCHAHAR4,DHAULIGNGA,JHAJJAR,SEWA2,KISHANGANGA,KOTESHWR,NAPP,NJPC,RAPPB,RAPPC,RIHAND1,DADRT2,DULHASTI,RIHAND2,SALAL,RIHAND3,KOLDAM,PARBATI3,RAMPUR,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,NNTPP,NTPL,RSTPSU1TO6,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,RSTPSU7,VALLURNTECL,SIMHST1,SIMHST2,TALST2,BRBCL,FSTPP I & II,TALA,KHSTPP-II,KHSTPP-I,SASAN
57,14:00-14:15,0,42.66,0,0,92.25,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,0.9565,0,0,36.5917,653.1525,15.804048,0,7.888,39.7296,152.9405,0,50.76,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,8.145,0,55.929,0,0,0,37.8,0,5.48,39.456,33.976,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,16.958,27.93,147.515625,32.171,418.77

58,14:15-14:30,0,42.66,0,0,92.25,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,0.9565,0,0,36.5917,653.1525,15.804048,0,7.888,39.7296,152.9405,0,50.76,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,8.145,0,55.929,0,0,0,37.8,0,5.48,39.456,33.976,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,16.958,27.93,147.515625,32.171,418.77

59,14:30-14:45,0,42.66,0,0,96,11.7852,0,19.985,42.392196,26.39091,34.776,31.897382,0.9565,0,0,36.5917,653.1525,15.804048,0,7.888,39.7296,152.9405,0,50.76,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,8.145,0,55.929,0,0,0,37.8,0,3.288,39.456,36.168,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,16.958,27.93,147.515625,34.79931,418.77

60,14:45-15:00,0,42.66,0,0,96,11.7852,0,19.985,42.392196,26.39091,34.776,31.897382,0.9565,0,0,36.5917,653.1525,15.804048,0,7.888,39.7296,152.9405,0,50.76,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,8.145,0,55.929,0,0,0,37.8,0,3.288,39.456,36.168,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,16.958,27.93,147.515625,34.79931,418.77

61,15:00-15:15,0,42.66,0,0,97.5,11.7852,0,19.985,42.392196,26.39091,34.776,31.897382,0.9565,0,0,36.5917,653.1525,15.804048,0,7.888,39.7296,152.9405,0,50.76,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,8.145,0,55.929,0,0,0,37.8,0,3.288,39.456,36.168,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,16.958,27.93,147.515625,34.79931,418.77

62,15:15-15:30,0,42.66,0,0,97.5,11.7852,0,19.985,42.392196,26.39091,34.776,31.897382,0.9565,0,0,36.5917,653.1525,15.804048,0,7.888,39.7296,152.9405,0,50.76,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,8.145,0,55.929,0,0,0,37.8,0,3.288,39.456,36.168,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,16.958,27.93,147.515625,34.79931,418.77

63,15:30-15:45,0,42.66,0,0,97.5,11.7852,0,19.985,42.392196,26.39091,34.776,31.897382,0.9565,0,0,36.5917,653.1525,15.804048,0,7.888,39.7296,152.9405,0,50.76,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,8.145,0,55.929,0,0,0,37.8,0,3.288,39.456,36.168,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,16.958,27.93,147.515625,34.79931,418.77

64,15:45-16:00,0,42.66,0,0,97.5,11.7852,0,19.985,42.392196,26.39091,34.776,31.897382,0.9565,0,0,36.5917,653.1525,15.804048,0,7.888,39.7296,152.9405,0,50.76,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,8.145,0,55.929,0,0,0,37.8,0,3.288,39.456,36.168,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,16.958,27.93,147.515625,34.79931,418.77

65,16:00-16:15,0,42.66,0,0,95.25,11.7852,0,19.985,42.392196,26.39091,34.776,31.897382,0.9565,0,0,36.5917,653.1525,15.804048,0,7.888,39.7296,152.9405,0,50.76,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,8.145,0,55.929,0,0,0,36.75,0,3.288,39.456,36.168,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,16.958,27.93,147.515625,34.79931,418.77

66,16:15-16:30,0,42.66,0,0,95.25,11.7852,0,19.985,42.392196,26.39091,34.776,31.897382,0.9565,0,0,36.5917,653.1525,15.804048,0,7.888,39.7296,152.9405,0,50.76,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,8.145,0,55.929,0,0,0,36.75,0,3.288,39.456,36.168,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,16.958,27.93,147.515625,34.79931,418.77

67,16:30-16:45,0,42.66,0,0,95.25,11.7852,0,19.985,42.392196,26.39091,34.776,31.897382,0.9565,0,0,36.5917,653.1525,15.804048,0,7.888,39.7296,152.9405,0,50.76,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,8.145,0,55.929,0,0,0,36.75,0,3.288,39.456,36.168,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,16.958,27.93,147.515625,34.79931,418.77

68,16:45-17:00,0,42.66,0,0,95.25,11.7852,0,19.985,42.392196,26.39091,34.776,31.897382,0.9565,0,0,36.5917,653.1525,15.804048,0,7.888,39.7296,152.9405,0,50.76,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,8.145,0,55.929,0,0,0,36.75,0,3.288,39.456,36.168,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,16.958,27.93,147.515625,34.79931,418.77

69,17:00-17:15,0,42.66,0,0,95.25,11.7852,0,19.985,42.392196,26.39091,34.776,31.897382,1.01389,0,0,36.5917,653.1525,15.804048,0,7.888,39.7296,152.9405,0,50.76,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,8.145,0,55.929,0,0,0,40.95,0,3.288,39.456,36.168,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,16.958,27.93,147.515625,34.79931,418.77

70,17:15-17:30,0,42.66,0,0,95.25,11.7852,0,19.985,42.392196,26.39091,34.776,31.897382,1.01389,0,0,36.5917,653.1525,15.804048,0,7.888,39.7296,152.9405,0,50.76,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,8.145,0,55.929,0,0,0,40.95,0,3.288,39.456,36.168,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,16.958,27.93,147.515625,34.79931,418.77

71,17:30-17:45,0,42.66,0,0,95.25,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,1.01389,0,0,36.5917,653.1525,15.804048,0,7.888,39.7296,152.9405,0,50.76,92,686.779958,32.8448,118.125,82.502,123.665625,0,0,0,0,8.145,0,55.929,0,0,0,40.95,0,3.288,39.456,36.168,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,16.958,27.93,147.515625,32.171,418.77

72,17:45-18:00,0,42.66,0,0,95.25,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,1.01389,0,0,36.5917,653.1525,15.804048,0,7.888,39.7296,152.9405,0,50.76,92,686.779958,32.8448,118.125,82.502,123.665625,0,0,0,0,8.145,0,55.929,0,0,0,40.95,0,3.288,39.456,36.168,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,16.958,27.93,147.515625,32.171,418.77

73,18:00-18:15,0,42.66,0,0,102.75,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,1.01389,12.6,0,36.5917,653.1525,15.804048,0,7.888,39.7296,152.9405,0,50.76,92,686.779958,32.8448,118.125,82.502,123.665625,0,0,0,0,8.145,0,55.929,0,0,0,36.75,0,3.288,39.456,36.168,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,16.958,27.93,147.515625,32.171,417.375

74,18:15-18:30,0,42.66,0,0,105,11.7852,0,19.985,42.392196,26.39091,51.888,31.897382,1.01389,25.2,0,36.5917,653.1525,15.804048,0,7.888,39.7296,152.9405,0,50.76,92,686.779958,32.8448,118.125,82.502,123.665625,0,0,0,0,8.145,0,55.929,0,0,0,36.75,0,3.288,39.456,36.168,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,16.958,27.93,147.515625,32.171,417.375

75,18:30-18:45,0,42.66,0,0,108.75,11.7852,0,19.985,42.392196,26.39091,51.888,31.897382,1.01389,25.2,0,36.5917,653.1525,15.804048,0,7.888,39.7296,152.9405,0,50.76,92,686.779958,32.8448,118.125,82.502,123.665625,0,0,0,0,8.145,0,55.929,0,0,0,36.75,0,3.288,28.496,47.128,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,16.958,27.93,147.515625,32.171,417.375

76,18:45-19:00,0,42.66,0,0,108.75,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,1.01389,51.156,0,36.5917,653.1525,15.804048,0,7.888,39.7296,152.9405,0,50.76,92,686.779958,32.8448,118.125,82.502,123.665625,0,0,0,0,8.145,0,55.929,0,0,0,36.75,0,3.288,28.496,47.128,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,16.958,27.93,147.515625,32.171,417.375

77,19:00-19:15,0,42.66,0,0,108.75,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,1.01389,51.156,0,37.5164,653.1525,15.804048,0,8.381,39.7296,154.69245,0,50.76,92,686.779958,32.8448,118.125,82.502,123.665625,0,0,0,0,8.145,0,57.015,0,0,0,36.75,0,3.288,26.304,49.32,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,16.958,27.048,147.515625,32.171,417.375

78,19:15-19:30,0,42.66,0,0,108.75,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,1.01389,51.156,0,37.5164,653.1525,15.804048,0,8.381,39.7296,154.69245,0,50.76,92,686.779958,32.8448,118.125,82.502,123.665625,0,0,0,0,8.145,0,55.929,0,0,0,36.75,0,3.288,26.304,49.32,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,16.958,27.048,147.515625,32.171,417.375

79,19:30-19:45,0,42.66,0,0,108.75,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,1.01389,51.156,0,37.5164,653.1525,15.804048,0,8.381,39.7296,154.69245,0,50.76,92,686.779958,32.8448,118.125,82.502,123.665625,0,0,0,0,8.145,0,55.929,0,0,0,36.75,0,3.288,21.92,49.32,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,16.958,27.048,147.515625,32.171,417.375

80,19:45-20:00,0,42.66,0,0,108.75,11.7852,0,19.985,42.392196,26.39091,51.888,31.897382,1.01389,51.156,0,37.5164,653.1525,15.804048,0,8.381,39.7296,154.69245,0,50.76,92,686.779958,32.8448,118.125,82.502,123.665625,0,0,0,0,8.145,0,55.929,0,0,0,36.75,0,3.288,16.44,54.8,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,16.958,27.048,147.515625,32.171,417.375

81,20:00-20:15,0,42.66,0,0,109.5,11.7852,0,19.985,42.392196,26.39091,51.888,31.897382,1.01389,51.156,0,37.5164,653.1525,15.804048,0,8.381,39.7296,154.69245,0,50.76,92,686.779958,32.8448,118.125,82.502,123.665625,0,0,0,0,8.145,0,55.929,0,0,0,36.75,0,3.288,5.48,56.992,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,17.653,27.048,147.515625,32.171,417.375

82,20:15-20:30,0,42.66,0,0,109.5,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,1.01389,51.156,0,37.5164,653.1525,15.804048,0,8.381,39.7296,154.69245,0,50.76,92,686.779958,32.8448,118.125,82.502,123.665625,0,0,0,0,8.145,0,55.929,0,0,0,36.75,0,3.288,0,62.472,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,17.653,27.048,147.515625,32.171,417.375

83,20:30-20:45,0,42.66,0,0,109.5,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,1.01389,51.156,0,37.5164,653.1525,15.804048,0,8.381,39.7296,154.69245,0,50.76,92,686.779958,32.8448,118.125,82.502,123.665625,0,0,0,0,8.145,0,55.929,0,0,0,36.75,0,3.288,0,71.24,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,18.07,27.048,147.515625,32.171,417.375

84,20:45-21:00,0,42.66,0,0,109.5,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,1.01389,51.156,0,36.5917,653.1525,15.804048,0,7.888,39.7296,152.9405,0,50.76,92,686.779958,32.8448,118.125,82.502,123.665625,0,0,0,0,8.145,0,55.929,0,0,0,36.75,0,3.288,0,75.624,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,18.07,27.048,147.515625,32.171,417.375

85,21:00-21:15,0,42.66,0,0,117,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,1.01389,51.156,0,36.5917,653.1525,15.804048,0,7.888,39.7296,152.9405,0,50.76,92,686.779958,32.8448,118.125,82.502,123.665625,0,0,0,0,8.145,0,55.929,0,0,0,36.75,0,3.288,0,76.72,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,18.07,27.048,147.515625,32.171,417.375

86,21:15-21:30,0,42.66,0,0,119.25,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,1.01389,51.156,0,36.5917,653.1525,15.804048,0,7.888,39.7296,152.9405,0,50.76,92,686.779958,32.8448,118.125,82.502,123.665625,0,0,0,0,8.145,0,55.929,0,0,0,36.75,0,3.288,0,77.816,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,18.07,27.048,147.515625,32.171,417.375

87,21:30-21:45,0,42.66,0,0,121.5,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,1.01389,51.156,0,36.5917,653.1525,15.804048,0,7.888,39.7296,152.9405,0,50.76,92,686.779958,32.8448,118.125,82.502,123.665625,0,0,0,0,8.145,0,55.929,0,0,0,36.75,0,3.288,0,77.816,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,18.765,27.048,147.515625,32.171,417.375

88,21:45-22:00,0,42.66,0,0,123,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,1.01389,51.156,0,37.5164,653.1525,15.804048,0,16.762,39.7296,154.69245,0,50.76,92,686.779958,32.8448,118.125,82.502,123.665625,0,0,0,0,8.145,0,55.929,0,0,0,36.75,0,3.288,0,77.816,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,18.765,27.048,147.515625,32.171,417.375

89,22:00-22:15,0,42.66,0,0,123,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,1.01389,51.156,0,37.5164,653.1525,15.804048,0,16.762,39.7296,154.69245,0,50.76,92,686.779958,32.8448,118.125,82.502,123.665625,0,0,0,0,8.145,0,55.929,0,0,0,36.75,0,3.288,0,77.816,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,18.765,27.048,147.515625,32.171,417.375

90,22:15-22:30,0,42.66,0,0,123,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,1.01389,51.156,0,37.5164,653.1525,15.804048,0,16.762,39.7296,154.69245,0,50.76,92,686.779958,32.8448,118.125,82.502,123.665625,0,0,0,0,8.145,0,55.929,0,0,0,36.75,0,3.288,0,77.816,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,18.765,27.048,147.515625,32.171,417.375

91,22:30-22:45,0,42.66,0,0,123,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,1.01389,51.156,0,37.5164,653.1525,15.804048,0,16.762,39.7296,154.69245,0,50.76,92,686.779958,32.8448,118.125,82.502,123.665625,0,0,0,0,8.145,0,55.929,0,0,0,36.75,0,3.288,0,77.816,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,18.765,27.93,147.515625,32.171,417.375

92,22:45-23:00,0,42.66,0,0,123,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,1.01389,51.156,0,37.5164,653.1525,15.804048,0,16.762,39.7296,154.69245,0,50.76,92,686.779958,32.8448,118.125,82.502,123.665625,0,0,0,0,8.145,0,55.929,0,0,0,36.75,0,3.288,0,77.816,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,18.765,27.93,147.515625,32.171,417.375

93,23:00-23:15,0,42.66,0,0,123,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,1.01389,51.156,0,36.5917,653.1525,0,0,16.1704,39.7296,152.9405,0,50.76,92,686.779958,16.4224,118.125,82.502,123.665625,0,0,0,0,8.145,0,55.929,0,0,0,36.75,0,3.288,0,77.816,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,18.765,27.93,147.515625,32.171,417.375

94,23:15-23:30,0,42.66,0,0,123,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,1.01389,51.156,0,36.5917,653.1525,0,0,15.9732,39.7296,152.9405,0,50.76,92,686.779958,16.4224,118.125,82.502,123.665625,0,0,0,0,8.145,0,55.929,0,0,0,36.75,0,3.288,0,77.816,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,18.765,27.93,147.515625,32.171,417.375

95,23:30-23:45,0,42.66,0,0,130.5,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,1.01389,51.156,0,36.5917,653.1525,0,0,8.381,39.7296,152.9405,0,50.76,92,686.779958,16.4224,118.125,82.502,123.665625,0,0,0,0,8.145,0,55.929,0,0,0,36.75,0,3.288,0,77.816,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,18.765,27.93,147.515625,32.171,417.375

96,23:45-24:00,0,42.66,0,0,134.25,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,1.01389,51.156,0,36.5917,653.1525,0,0,8.2824,39.7296,152.9405,0,50.76,92,686.779958,16.4224,118.125,82.502,123.665625,0,0,0,0,8.145,0,55.929,0,0,0,36.75,0,3.288,0,77.816,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,18.765,27.93,147.515625,32.171,417.375

