Block,Time,DADRI_RF,DULHASTI,NAPP,TANAKPUR,DHAULIGNGA,CHAMERA2,SEWA2,BSIUL,UNCHAHAR1,RIHAND1,CHAMERA1,RAPPB,TEHRI,NJPC,JHAJJAR,AURY_RF,UNCHAHAR3,DADRT2,KOLDAM,DADRI_LF,SALAL,TANDA2,URI,ANTA_CRF,UNCHAHAR2,SINGRAULI_HYDRO,RIHAND3,RAPPC,ANTA_LF,AURY_GF,URI2,ANTA_RF,CHAMERA3,AURY_LF,UNCHAHAR4,DADRI_GF,AURY_CRF,RIHAND2,DADRI_CRF,ANTA_GF,KOTESHWR,RAMPUR,SINGRAULI,BRBCL,KHSTPP-II,KISHANGANGA,TALA,PARBATI3,KKNP,KAWAS-RLNG,TALST2,KAWAS-APM,VSTPS IV,KUDGI,SOLAPUR,KHARGONE-I,KHSTPP-I,VALLURNTECL,NLCIIST2,SIPAT I,GADARWARA-I,RSTPSU1TO6,LARA-I,KAWAS-ComGas,SIMHST2,KAWAS-NAPM,MAPS,KGSU1AND2,GANDHAR-RLNG,SASAN,VSTPS V,NNTPP,GANDHAR-NAPM,GANDHAR-ComGas,MOUDA,FSTPP I & II,RSTPSU7,VSTPS III,KGSU3AND4,KAWAS-zLIQ,MOUDA_II,GANDHAR-APM,KAPS,NLCTS2EXP,NTPL,SIPAT II,KSTPS I&II,NLCIIST1,KSTPS7,TAPS-II,NLCEXP,VSTPS II,VSTPS I,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
55,13:30-13:45,0.000000,0.000000,46.271052,1.238086,0.000000,0.000000,17.502089,12.668495,4.051181,47.745003,0.000000,0.000000,0.000000,0.000000,236.021813,0.000000,13.869954,183.057150,0.000000,0.000000,47.169066,0.000000,48.549228,0.000000,20.117977,1.059132,104.449075,62.775129,0.000000,0.000000,35.283775,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,103.832062,0.000000,0.000000,8.831140,0.000000,98.812599,14.497506,38.660000,4.133308,7.103775,0.000000,1.57,0.000000,2.93,0.000000,2.575988,9.02,1.700152,3.400305,12.467850,3.45,0.42,5.100457,2.060791,7.68,4.087237,0.000000,1.79,0.000000,0.23,1.93,0.000000,337.284338,1.274256,0.10,0.000000,0.000000,1.860319,0.000000,1.88,1.881042,2.11,0.000000,3.370763,0.000000,0.546886,0.93,3.65,1.795171,2.773880,0.82,1.287995,1.316072,1.72,1.864989,2.299289,0,0,0,0,0

56,13:45-14:00,0.000000,0.000000,46.271052,1.238086,0.000000,0.000000,17.502089,12.668495,4.051181,47.745003,0.000000,0.000000,0.000000,0.000000,236.021813,0.000000,13.869954,183.057150,0.000000,0.000000,47.169066,0.000000,48.549228,0.000000,20.117977,1.059132,104.449075,62.775129,0.000000,0.000000,35.283775,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,103.832062,0.000000,0.000000,8.831140,0.000000,98.812599,14.497506,38.660000,4.133308,7.103775,0.000000,1.57,0.000000,2.93,0.000000,2.575988,9.02,1.700152,3.400305,12.467850,3.45,0.42,5.100457,2.060791,7.68,4.087237,0.000000,1.79,0.000000,0.23,1.93,0.000000,337.284338,1.274256,0.10,0.000000,0.000000,1.860319,0.000000,1.88,1.881042,2.11,0.000000,3.370763,0.000000,0.546886,0.93,3.65,1.795171,2.773880,0.82,1.287995,1.316072,1.72,1.864989,2.299289,0,0,0,0,0

57,14:00-14:15,0.000000,0.000000,46.271052,1.238086,0.000000,0.000000,17.502089,12.668495,4.051181,47.745003,0.000000,0.000000,0.000000,0.000000,236.021813,0.000000,13.869954,183.043704,0.000000,0.000000,47.169066,0.000000,48.549228,0.000000,20.117977,1.059132,124.147022,62.775129,0.000000,0.000000,35.283775,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,103.832062,0.000000,0.000000,0.000000,0.000000,98.812599,14.497506,38.660000,4.133308,7.103775,0.000000,1.57,0.000000,2.93,0.000000,2.575988,9.02,1.700152,3.400305,12.467850,3.45,0.42,5.100457,2.060791,7.68,4.087237,0.000000,1.79,0.000000,0.23,1.93,0.000000,337.284338,1.274256,0.09,0.000000,0.000000,1.860319,0.000000,1.88,1.881042,2.11,0.000000,3.370763,0.000000,0.546886,0.93,3.65,1.795171,2.773880,0.82,1.287995,1.316072,1.72,1.864989,2.299289,0,0,0,0,0

58,14:15-14:30,0.000000,0.000000,46.271052,1.238086,0.000000,0.000000,17.502089,12.668495,4.051181,47.745003,0.000000,0.000000,0.000000,0.000000,236.021813,0.000000,13.825179,183.057150,0.000000,0.000000,47.169066,0.000000,48.549228,0.000000,20.117977,1.059132,124.147022,62.775129,0.000000,0.000000,35.283775,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,103.832062,0.000000,0.000000,0.000000,0.000000,98.812599,14.497506,38.660000,4.133308,7.103775,0.000000,1.57,0.000000,2.93,0.000000,2.575988,9.02,1.700152,3.400305,12.467850,3.45,0.42,5.100457,2.060791,7.68,4.087237,0.000000,1.79,0.000000,0.23,1.93,0.000000,337.284338,1.274256,0.07,0.000000,0.000000,1.860319,0.000000,1.88,1.881042,2.11,0.000000,3.370763,0.000000,0.546886,0.93,3.65,1.795171,2.773880,0.82,1.287995,1.316072,1.72,1.864989,2.299289,0,0,0,0,0

59,14:30-14:45,0.000000,18.277083,46.271052,1.238086,0.000000,0.000000,17.502089,12.668495,4.051181,47.745003,0.000000,0.000000,0.000000,20.793010,236.021813,0.000000,13.825179,183.043704,0.000000,0.000000,47.169066,0.000000,48.549228,0.000000,21.776378,1.059132,59.564144,62.775129,0.000000,0.000000,35.283775,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,64.797253,0.000000,0.000000,0.000000,0.641088,86.298978,14.497506,38.660000,4.133308,7.103775,0.000000,1.57,0.000000,2.93,0.000000,2.575988,9.02,1.700152,3.049971,12.467850,3.45,0.42,5.100457,2.060791,7.68,4.087237,0.000000,1.79,0.000000,0.23,1.93,0.000000,337.284338,1.274256,0.07,0.000000,0.000000,1.860319,0.000000,1.88,1.881042,2.11,0.000000,3.370763,0.000000,0.546886,0.93,3.65,1.795171,2.773880,0.82,1.287995,1.316072,1.72,1.864989,2.299289,0,0,0,0,0

60,14:45-15:00,0.000000,36.554168,46.271052,1.238086,0.000000,3.784494,17.502089,12.668495,4.051181,47.745003,0.000000,0.000000,0.000000,41.586021,236.021813,0.000000,13.825179,183.057150,0.000000,0.000000,47.169066,0.000000,48.549228,0.000000,21.776378,1.059132,52.255067,62.775129,0.000000,0.000000,35.283775,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,64.797253,0.000000,0.000000,0.000000,1.282177,86.298978,14.497506,72.737920,4.133308,7.103775,0.000000,1.57,0.000000,2.93,0.000000,2.575988,9.02,1.700152,2.533398,12.467850,3.45,0.41,5.100457,2.060791,7.68,4.087237,0.000000,1.79,0.000000,0.23,1.93,0.000000,337.284338,1.274256,0.07,0.000000,0.000000,1.860319,0.000000,1.88,1.881042,2.11,0.000000,3.370763,0.000000,0.546886,0.93,3.65,1.795171,2.773880,0.78,1.287995,1.316072,1.72,1.864989,2.299289,0,0,0,0,0

61,15:00-15:15,0.000000,36.554168,46.271052,1.238086,0.000000,14.835217,17.502089,12.668495,4.051181,49.152991,0.000000,0.000000,11.726308,41.586021,236.021813,0.000000,13.825179,183.050944,0.000000,0.000000,47.169066,0.000000,48.549228,0.000000,21.776378,1.059132,52.255067,62.775129,0.000000,0.000000,35.283775,0.000000,10.781503,0.000000,0.000000,0.000000,0.000000,64.897156,0.000000,0.000000,0.000000,1.282177,86.298978,14.497506,72.737920,4.133308,7.103775,0.000000,1.57,0.000000,2.93,0.000000,2.575988,9.02,1.700152,2.016827,12.467850,3.45,0.41,5.100457,2.060791,7.68,4.087237,0.000000,0.89,0.000000,0.23,1.93,0.000000,337.284338,1.274256,0.07,0.000000,0.000000,1.860319,0.000000,1.88,1.881042,2.11,0.000000,3.370763,0.000000,0.546886,0.93,3.65,1.795171,2.773880,0.78,1.287995,1.316072,1.72,1.864989,2.299289,0,0,0,0,0

62,15:15-15:30,0.000000,52.546615,46.271052,1.238086,0.000000,29.912641,17.502089,12.668495,4.051181,49.152991,0.000000,0.000000,23.599195,41.586021,236.113868,0.000000,13.825179,183.130054,0.000000,0.000000,47.169066,0.000000,48.549228,0.000000,21.959044,1.059132,52.255067,62.775129,0.000000,0.000000,35.283775,0.000000,10.781503,0.000000,0.000000,0.000000,0.000000,64.897156,0.000000,0.000000,0.000000,1.282177,86.298978,14.497506,72.737920,4.133308,7.103775,0.000000,1.57,0.000000,2.93,0.000000,2.575988,9.02,1.700152,1.700152,12.467850,3.45,0.41,5.100457,2.060791,7.68,4.087237,0.000000,0.89,0.000000,0.23,1.93,0.000000,337.284338,1.274256,0.07,0.000000,0.000000,1.860319,0.000000,1.88,1.881042,2.11,0.000000,3.370763,0.000000,0.546886,0.93,3.65,1.795171,2.773880,0.78,1.287995,1.316072,1.72,1.864989,2.299289,0,0,0,0,0

63,15:30-15:45,0.000000,55.019733,46.271052,1.238086,0.000000,29.912641,17.502089,12.668495,4.051181,49.503686,0.000000,0.000000,35.398792,51.358735,236.113868,0.000000,13.884609,183.143292,0.000000,0.000000,47.169066,0.000000,48.549228,0.000000,21.959044,1.059132,55.271513,62.775129,0.000000,0.000000,35.283775,0.000000,21.584285,0.000000,0.000000,0.000000,0.000000,64.929688,0.000000,0.000000,0.000000,1.579825,86.298978,14.497506,38.660000,4.133308,7.103775,0.000000,1.57,0.000000,2.93,0.000000,2.575988,9.02,1.700152,1.700152,12.467850,3.45,0.41,5.100457,2.060791,7.68,4.087237,0.000000,0.89,0.000000,0.23,1.93,0.000000,337.284338,1.274256,0.07,0.000000,0.000000,1.860319,0.000000,1.88,1.881042,2.11,0.000000,3.370763,0.000000,0.546886,0.93,3.65,1.795171,2.773880,0.78,1.287995,1.316072,1.72,1.864989,2.299289,0,0,0,0,0

64,15:45-16:00,0.000000,55.019733,46.271052,1.238086,0.000000,29.912641,17.502089,12.668495,4.051181,49.503686,0.000000,0.000000,35.398792,51.358735,236.113868,0.000000,13.884609,183.130054,0.000000,0.000000,47.169066,0.000000,48.549228,0.000000,21.959044,1.059132,55.271513,62.775129,0.000000,0.000000,35.283775,0.000000,21.584285,0.000000,0.000000,0.000000,0.000000,64.929688,0.000000,0.000000,0.000000,1.579825,86.298978,14.497506,38.660000,4.133308,7.103775,0.000000,1.57,0.000000,2.93,0.000000,2.575988,9.02,1.700152,1.700152,12.467850,3.45,0.41,5.100457,2.060791,7.68,4.087237,0.000000,0.89,0.000000,0.23,1.93,0.000000,337.284338,1.274256,0.07,0.000000,0.000000,1.860319,0.000000,1.88,1.881042,2.11,0.000000,3.370763,0.000000,0.546886,0.93,3.65,1.795171,2.773880,0.78,1.287995,1.316072,1.72,1.864989,2.299289,0,0,0,0,0

65,16:00-16:15,0.000000,55.019733,46.271052,0.247617,0.000000,29.912641,17.502089,12.668495,4.051181,49.503686,0.000000,0.000000,35.398792,51.358735,236.113868,0.000000,13.884609,183.143292,0.000000,0.000000,47.169066,0.000000,48.549228,0.000000,22.067070,1.059132,52.189663,62.775129,0.000000,0.000000,36.307528,0.000000,21.584285,0.000000,0.000000,0.000000,0.000000,65.280503,0.000000,0.000000,0.000000,1.579825,86.298978,14.497506,38.660000,4.133308,7.103775,0.000000,1.57,0.000000,2.93,0.000000,2.575988,9.02,1.700152,1.700152,12.467850,3.45,0.41,5.100457,2.060791,7.68,4.087237,0.000000,0.89,0.000000,0.23,1.93,0.000000,337.284338,1.274256,0.07,0.000000,0.000000,1.860319,0.000000,1.88,1.881042,2.11,0.000000,3.370763,0.000000,0.546886,0.93,3.65,1.795171,2.773880,0.78,1.287995,1.316072,1.72,1.864989,2.299289,0,0,0,0,0

66,16:15-16:30,0.000000,55.019733,46.271052,0.247617,0.000000,29.912641,17.502089,12.668495,4.051181,49.503686,13.514570,0.000000,35.398792,51.358735,236.113868,0.000000,13.884609,183.130054,0.000000,0.000000,47.169066,0.000000,51.216768,0.000000,22.067070,1.059132,52.189663,62.775129,0.000000,0.000000,36.307528,0.000000,21.584285,0.000000,0.000000,0.000000,0.000000,65.280503,0.000000,0.000000,0.000000,1.579825,86.298978,14.497506,38.660000,4.133308,7.103775,0.000000,1.57,0.000000,2.93,0.000000,2.575988,9.02,1.700152,1.700152,12.467850,3.45,0.41,5.100457,2.060791,7.68,4.087237,0.000000,0.89,0.000000,0.23,1.93,0.000000,337.284338,1.274256,0.07,0.000000,0.000000,1.860319,0.000000,1.88,1.881042,2.11,0.000000,3.370763,0.000000,0.546886,0.93,3.65,1.795171,2.773880,0.78,1.287995,1.316072,1.72,1.864989,2.299289,0,0,0,0,0

67,16:30-16:45,0.000000,55.019733,46.271052,0.247617,10.105907,29.912641,17.502089,12.668495,4.051181,49.503686,27.157413,0.000000,35.398792,51.358735,236.337764,0.000000,13.884609,183.143292,0.000000,0.000000,58.399796,0.000000,51.216768,0.000000,22.160183,1.059132,55.218150,62.775129,0.000000,0.000000,35.283775,0.000000,21.584285,0.000000,0.000000,0.000000,0.000000,65.280503,0.000000,0.000000,0.000000,1.579825,86.298978,14.497506,38.660000,4.133308,7.103775,0.000000,1.57,0.000000,2.93,0.000000,2.575988,9.02,1.700152,1.700152,12.467850,3.45,0.41,5.100457,0.000000,7.68,4.087237,0.000000,0.89,0.000000,0.23,1.93,0.000000,337.284338,1.274256,0.07,0.000000,0.000000,1.860319,2.899500,1.88,1.881042,2.11,0.000000,3.370763,0.000000,0.546886,0.93,3.65,1.795171,2.773880,0.78,1.287995,1.316072,1.72,1.864989,2.299289,0,0,0,0,0

68,16:45-17:00,0.000000,55.019733,46.271052,0.247617,10.105907,29.912641,17.502089,12.651485,4.051181,49.503686,27.157413,0.000000,35.398792,51.358735,236.337764,0.000000,13.884609,183.153474,0.000000,0.000000,58.399796,0.000000,48.549228,0.000000,22.160183,1.059132,55.218150,62.775129,0.000000,0.000000,35.283775,0.000000,21.584285,0.000000,0.000000,0.000000,0.000000,65.280503,0.000000,0.000000,0.000000,1.579825,86.298978,14.497506,38.660000,4.133308,7.103775,0.000000,1.57,0.000000,2.93,0.000000,2.575988,9.02,1.700152,1.700152,12.467850,3.45,0.41,5.100457,0.000000,7.68,4.087237,0.000000,0.89,0.000000,0.23,1.93,0.000000,337.284338,1.274256,0.07,0.000000,0.000000,1.860319,2.899500,1.88,1.881042,2.11,0.000000,3.370763,0.000000,0.546886,0.93,3.65,1.795171,2.773880,0.78,1.287995,1.316072,1.72,1.864989,2.299289,0,0,0,0,0

69,17:00-17:15,0.000000,55.019733,46.271052,0.247617,10.105907,29.912641,17.502089,6.166270,4.051181,48.469164,40.736119,0.000000,35.398792,51.358735,236.113868,0.000000,13.884609,183.148383,0.000000,0.000000,58.399796,0.000000,48.549228,0.000000,22.160183,1.059132,55.218150,62.775129,0.000000,0.000000,35.283775,0.000000,21.584285,0.000000,0.000000,0.000000,0.000000,65.280503,0.000000,0.000000,0.000000,1.579825,86.298978,14.497506,38.660000,4.133308,6.677548,0.000000,1.57,0.000000,2.93,0.000000,2.575988,9.02,1.700152,1.700152,12.467850,3.45,0.41,3.400305,0.000000,7.68,4.087237,0.000000,0.89,0.000000,0.23,1.93,0.000000,337.284338,1.274256,0.07,0.000000,0.000000,1.860319,2.899500,1.88,1.881042,2.11,0.000000,3.370763,0.000000,0.546886,0.93,3.65,1.795171,2.773880,0.78,1.287995,1.316072,1.72,1.864989,2.299289,0,0,0,0,0

70,17:15-17:30,0.000000,55.019733,46.271052,0.247617,10.105907,44.868962,17.502089,6.166270,4.051181,48.469164,40.736119,0.000000,35.398792,51.358735,236.113868,0.000000,13.884609,183.135146,0.000000,0.000000,58.399796,0.000000,48.549228,0.000000,22.160183,1.059132,99.616575,62.775129,0.000000,0.000000,35.283775,0.000000,21.584285,0.000000,0.000000,0.000000,0.000000,65.280503,0.000000,0.000000,0.000000,1.579825,98.812599,14.497506,38.660000,4.133308,6.677548,0.000000,1.57,0.000000,2.93,0.000000,2.575988,9.02,1.700152,1.700152,12.467850,3.45,0.41,3.400305,0.000000,7.68,4.087237,0.000000,0.89,0.000000,0.23,1.93,0.000000,337.284338,1.274256,0.07,0.000000,0.000000,1.860319,2.899500,1.88,1.881042,2.11,0.000000,3.370763,0.000000,0.546886,0.93,3.65,1.795171,2.773880,0.78,1.287995,1.316072,1.72,1.864989,2.299289,0,0,0,0,0

71,17:30-17:45,0.000000,55.019733,46.271052,1.485704,10.105907,44.868962,17.502089,6.166270,4.051181,92.676288,40.736119,0.000000,35.398792,51.358735,236.113868,0.000000,13.884609,183.148383,0.000000,0.000000,58.399796,0.000000,48.549228,0.000000,22.160183,1.038763,114.114075,62.775129,0.000000,0.000000,35.283775,0.000000,21.584285,0.000000,0.000000,0.000000,0.000000,103.832062,0.000000,0.000000,0.000000,1.579825,98.812599,14.497506,38.660000,4.133308,6.677548,0.000000,1.57,0.000000,2.93,0.000000,2.575988,9.02,1.700152,1.700152,12.467850,3.45,0.44,3.400305,0.000000,7.68,4.087237,0.000000,0.89,0.000000,0.23,1.93,0.000000,337.284338,1.274256,0.07,0.000000,0.000000,1.860319,2.899500,1.88,1.881042,2.11,0.000000,3.370763,0.000000,0.546886,0.93,3.65,1.795171,2.773880,0.78,1.287995,1.316072,1.72,1.864989,2.299289,0,0,0,0,0

72,17:45-18:00,0.000000,55.019733,46.271052,1.485704,10.105907,44.868962,17.502089,6.166270,4.051181,92.676288,40.736119,0.000000,35.398792,62.379031,236.113868,0.000000,13.884609,183.135146,0.000000,0.000000,58.399796,0.000000,48.549228,0.000000,22.160183,1.038763,124.147022,62.775129,0.000000,0.000000,35.283775,0.000000,21.584285,0.000000,0.000000,0.000000,0.000000,118.328595,0.000000,0.000000,0.000000,1.923265,98.812599,14.497506,38.660000,4.133308,6.677548,0.000000,1.57,0.000000,2.93,0.000000,2.575988,9.02,1.700152,1.700152,12.467850,3.45,0.46,3.400305,0.000000,7.68,4.087237,0.000000,0.89,0.000000,0.23,1.93,0.000000,337.284338,1.274256,0.07,0.000000,0.000000,1.860319,2.899500,1.88,1.881042,2.11,0.000000,3.370763,0.000000,0.546886,0.93,3.65,1.795171,2.773880,0.78,1.287995,1.316072,1.72,1.864989,2.299289,0,0,0,0,0

73,18:00-18:15,0.000000,51.404297,46.271052,1.485704,10.105907,44.868962,17.502089,6.166270,3.983526,92.676288,34.359075,0.000000,35.398792,62.379031,232.280714,0.000000,13.924014,182.579583,1.723588,0.000000,58.399796,0.000000,48.549228,0.000000,22.848039,1.038763,124.147022,62.775129,0.000000,0.000000,35.283775,0.000000,21.584285,0.000000,0.000000,0.000000,0.000000,118.328595,0.000000,0.000000,8.831140,1.923265,98.812599,14.497506,67.171750,4.133308,6.677548,0.000000,1.57,0.000000,2.93,0.000000,2.575988,9.02,1.700152,1.700152,12.400195,3.45,0.46,3.400305,0.000000,7.68,4.087237,0.000000,0.89,0.000000,0.23,1.93,0.000000,337.284338,1.274256,0.08,0.000000,0.000000,1.860319,2.899500,1.88,1.881042,2.11,0.000000,3.370763,0.000000,0.546886,0.93,3.65,1.795171,2.773880,0.86,1.287995,1.316072,1.72,1.864989,2.299289,0,0,0,0,0

74,18:15-18:30,0.000000,51.404297,46.271052,1.485704,20.211813,44.868962,17.502089,6.334248,3.983526,92.676288,34.359075,0.000000,35.398792,93.568547,232.280714,0.000000,14.158379,182.629666,3.986888,0.000000,58.399796,0.000000,48.549228,0.000000,23.069069,1.038763,124.147022,62.775129,0.000000,0.000000,35.283775,0.000000,32.377135,0.000000,0.000000,0.000000,0.000000,118.328595,0.000000,0.000000,17.662279,2.873451,98.812599,14.497506,67.171750,4.133308,6.677548,0.000000,1.57,0.000000,2.93,0.000000,2.575988,9.02,1.700152,1.700152,12.400195,3.45,0.46,3.400305,0.000000,7.68,4.087237,0.000000,0.89,0.000000,0.23,1.93,0.000000,337.284338,1.274256,0.09,0.000000,0.000000,1.860319,2.899500,1.88,1.881042,2.11,0.000000,3.370763,0.000000,0.546886,0.93,3.65,1.795171,2.773880,0.89,1.287995,1.316072,1.72,1.864989,2.299289,0,0,0,0,0

75,18:30-18:45,0.000000,55.019733,46.271052,1.485704,30.317720,44.868962,17.502089,12.438855,3.983526,92.676288,40.736119,0.000000,35.398792,119.559810,232.280714,0.000000,14.158379,182.651414,5.170767,0.000000,58.399796,0.000000,48.549228,0.000000,23.069069,1.038763,124.147022,62.775129,0.000000,0.000000,35.712323,0.000000,32.377135,0.000000,0.000000,0.000000,0.000000,118.328595,0.000000,0.000000,26.493419,3.674811,98.812599,14.497506,67.171750,4.133308,6.677548,0.000000,1.57,0.000000,2.93,0.000000,2.575988,9.02,1.700152,1.700152,12.400195,3.45,0.46,3.400305,0.000000,7.68,4.087237,0.000000,0.89,0.000000,0.23,1.93,0.000000,337.284338,1.274256,0.11,0.000000,0.000000,1.860319,2.899500,1.88,1.881042,2.11,0.000000,3.370763,0.000000,0.546886,0.93,3.65,1.795171,2.773880,0.89,1.287995,1.316072,1.72,1.864989,2.299289,0,0,0,0,0

76,18:45-19:00,0.000000,55.019733,46.271052,1.485704,40.423627,44.868962,17.502089,19.002743,3.983526,92.676288,40.736119,0.000000,35.398792,128.396839,232.280714,0.000000,14.158379,182.629666,6.894356,0.000000,58.399796,0.000000,48.549228,0.000000,23.069069,1.038763,124.147022,62.775129,0.000000,0.000000,35.712323,0.000000,32.377135,0.000000,0.000000,0.000000,0.000000,118.328595,0.000000,0.000000,28.001174,3.949563,98.812599,14.497506,67.171750,4.227248,6.677548,0.000000,1.57,0.000000,2.93,0.000000,2.575988,9.02,1.700152,1.700152,12.400195,3.45,0.41,3.400305,0.000000,7.68,4.087237,0.000000,0.89,0.000000,0.23,1.93,0.000000,337.284338,1.274256,0.11,0.000000,0.000000,1.860319,2.899500,1.88,1.881042,2.11,0.000000,3.370763,0.000000,0.546886,0.93,3.65,1.795171,2.773880,0.88,1.287995,1.316072,1.72,1.864989,2.299289,0,0,0,0,0

77,19:00-19:15,0.000000,55.019733,46.271052,1.485704,40.423627,44.868962,17.502089,19.002743,3.983526,92.676288,40.736119,0.000000,35.398792,154.076207,232.280714,0.000000,12.755108,178.380741,6.894356,0.000000,58.399796,0.000000,48.549228,0.000000,22.084453,1.059132,124.147022,62.775129,0.000000,0.000000,35.712323,0.000000,32.377135,0.000000,0.000000,0.000000,0.000000,118.328595,0.000000,0.000000,28.001174,4.670788,98.812599,14.497506,77.317572,4.227248,6.677548,3.545580,1.57,0.000000,2.93,0.000000,2.575988,9.02,1.700152,1.700152,12.429190,3.45,0.41,3.400305,0.000000,7.68,4.087237,0.000000,0.89,0.000000,0.23,1.93,0.000000,337.284338,1.274256,0.12,0.000000,0.000000,1.860319,7.925300,1.88,1.881042,2.11,0.000000,3.370763,0.000000,0.546886,0.93,3.65,1.795171,2.773880,0.88,1.287995,1.316072,1.72,1.864989,2.299289,0,0,0,0,0

78,19:15-19:30,0.000000,55.019733,46.271052,1.485704,40.423627,44.868962,17.502089,19.002743,7.143981,92.676288,40.736119,0.000000,35.398792,154.076207,232.280714,0.000000,12.755108,178.380741,6.894356,0.000000,58.399796,0.000000,51.216768,0.000000,25.113343,1.059132,124.147022,62.775129,0.000000,0.000000,35.712323,0.000000,32.377135,0.000000,0.000000,0.000000,0.000000,118.328595,0.000000,0.000000,28.001174,4.670788,98.812599,14.497506,89.343260,4.227248,6.677548,7.091160,1.57,0.000000,2.93,0.000000,2.575988,9.02,1.700152,1.700152,18.788760,3.45,0.41,3.400305,0.000000,7.68,4.087237,0.000000,0.89,0.000000,0.23,1.93,0.000000,337.284338,1.274256,0.12,0.000000,0.000000,1.860319,7.925300,1.88,1.881042,2.11,0.000000,3.370763,0.000000,0.546886,0.93,3.65,1.795171,2.773880,0.88,1.287995,1.316072,1.72,1.864989,2.299289,0,0,0,0,0

79,19:30-19:45,0.000000,55.019733,46.271052,1.485704,40.423627,44.868962,17.502089,19.002743,7.143981,92.676288,40.736119,0.000000,35.398792,154.076207,214.909857,0.000000,14.158379,182.629666,6.894356,0.000000,46.045993,0.000000,51.216768,0.000000,25.113343,1.059132,124.147022,62.775129,0.000000,0.000000,35.712323,0.000000,32.377135,0.000000,0.000000,0.000000,0.000000,118.328595,0.000000,0.000000,28.001174,4.670788,98.812599,14.497506,60.348260,4.227248,6.677548,36.874036,1.57,0.000000,2.93,0.000000,2.575988,9.02,1.700152,1.700152,18.788760,3.45,0.41,3.543492,0.000000,7.68,3.950996,0.000000,0.89,0.000000,0.23,1.93,0.000000,337.284338,1.274256,0.13,0.000000,0.000000,1.860319,7.925300,1.88,1.881042,2.11,0.000000,3.370763,0.000000,0.546886,0.93,3.65,1.795171,2.773880,0.88,1.287995,1.316072,1.72,1.864989,2.257861,0,0,0,0,0

80,19:45-20:00,0.000000,55.019733,46.271052,1.485704,40.423627,44.868962,17.502089,19.002743,7.143981,92.676288,40.736119,0.000000,35.398792,154.076207,214.909857,0.000000,14.158379,182.651414,6.894356,0.000000,46.045993,0.000000,48.549228,0.000000,25.113343,1.059132,124.147022,62.775129,0.000000,0.000000,35.712323,0.000000,32.377135,0.000000,0.000000,0.000000,0.000000,118.328595,0.000000,0.000000,28.001174,4.670788,98.812599,14.497506,60.348260,4.227248,6.677548,36.874036,1.57,0.000000,2.93,0.000000,2.575988,9.02,1.700152,1.700152,18.788760,3.45,0.41,3.710593,0.000000,7.68,3.950996,0.000000,0.89,0.000000,0.23,1.93,0.000000,337.284338,1.274256,0.14,0.000000,0.000000,1.860319,7.925300,1.88,1.881042,2.11,0.000000,3.370763,0.000000,0.546886,0.93,3.65,1.795171,2.773880,0.88,1.287995,1.316072,1.72,1.864989,2.257861,0,0,0,0,0

81,20:00-20:15,0.000000,55.019733,46.271052,1.485704,40.423627,44.868962,17.502089,19.002743,7.143981,92.676288,40.736119,0.000000,35.398792,128.396839,225.006703,0.000000,14.158379,182.867332,6.894356,0.000000,46.045993,0.000000,48.549228,0.000000,25.113343,1.059132,124.147022,62.775129,0.000000,0.000000,35.712323,0.000000,32.377135,0.000000,0.000000,0.000000,0.000000,118.328595,0.000000,0.000000,28.001174,3.949563,103.967589,14.497506,60.348260,4.227248,6.677548,36.874036,1.57,0.000000,2.93,0.000000,2.575988,9.02,1.700152,1.700152,18.788760,3.45,0.41,3.875456,0.000000,7.68,3.950996,0.000000,0.89,0.000000,0.23,1.93,0.000000,337.284338,1.274256,0.15,0.000000,0.000000,1.860319,7.925300,1.88,1.881042,2.11,0.000000,3.370763,0.000000,0.546886,0.93,3.65,1.795171,2.598688,0.78,1.287995,1.316072,1.72,1.864989,2.257861,0,0,0,0,0

82,20:15-20:30,0.000000,55.019733,46.271052,1.485704,40.423627,44.868962,17.502089,19.002743,3.983526,92.676288,40.736119,0.000000,35.398792,102.717471,225.776179,0.000000,14.158379,182.888580,6.894356,0.000000,46.045993,0.000000,48.549228,0.000000,22.259502,1.059132,124.147022,62.775129,0.000000,0.000000,35.712323,0.000000,32.377135,0.000000,0.000000,0.000000,0.000000,118.328595,0.000000,0.000000,28.001174,3.159650,104.174522,14.497506,94.426180,4.227248,6.677548,36.874036,1.57,0.000000,2.93,0.000000,2.575988,9.02,1.700152,1.700152,12.429190,3.45,0.41,4.074812,0.000000,7.68,3.950996,0.000000,0.89,0.000000,0.23,1.93,0.000000,337.284338,1.274256,0.16,0.000000,0.000000,1.860319,7.925300,1.88,1.881042,2.11,0.000000,3.370763,0.000000,0.546886,0.93,3.65,1.795171,2.598688,0.78,1.287995,1.316072,1.72,1.864989,2.257861,0,0,0,0,0

