Block,Time,DHAULIGNGA,DADRI_LF,DADRI_RF,DADRI_CRF,RAPPC,UNCHAHAR1,SINGRAULI_HYDRO,TEHRI,ANTA_CRF,RIHAND3,KOLDAM,SEWA2,PARBATI3,AURY_LF,NJPC,DADRI_GF,URI,CHAMERA3,SINGRAULI,CHAMERA2,URI2,DADRT2,RIHAND2,AURY_GF,AURY_CRF,RAPPB,BSIUL,RAMPUR,TANDA2,JHAJJAR,KOTESHWR,AURY_RF,ANTA_LF,ANTA_GF,KISHANGANGA,RIHAND1,NAPP,DULHASTI,UNCHAHAR3,UNCHAHAR2,UNCHAHAR4,CHAMERA1,TANAKPUR,ANTA_RF,SALAL,VALLURNTECL,KSTPS7,SIPAT II,KUDGI,FSTPP I & II,GANDHAR-RLNG,TAPS-II,TALST2,KAWAS-NAPM,SASAN,GANDHAR-NAPM,RSTPSU7,KHARGONE-I,NLCIIST2,GADARWARA-I,MAPS,MOUDA_II,KAWAS-APM,VSTPS II,KGSU1AND2,KAPS,VSTPS V,SIMHST2,BRBCL,MOUDA,VSTPS III,SIPAT I,NLCIIST1,RSTPSU1TO6,KHSTPP-I,KAWAS-zLIQ,NTPL,KAWAS-RLNG,GANDHAR-APM,KGSU3AND4,KHSTPP-II,VSTPS IV,VSTPS I,GANDHAR-ComGas,KKNP,KSTPS I&II,SOLAPUR,NNTPP,LARA-I,NLCTS2EXP,KAWAS-ComGas,NLCEXP,TALA,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
55,13:30-13:45,0.000000,0.000000,0.000000,0.000000,62.950813,0.000000,1.016289,0.000000,0.000000,123.890121,0.000000,17.465872,0.000000,0.000000,0.000000,0.000000,48.448764,0.000000,127.998795,0.000000,32.668553,363.820322,118.083735,0.000000,0.000000,0.000000,12.642280,0.000000,3.944705,339.895626,8.812865,0.000000,0.000000,0.000000,6.187132,45.235146,46.660082,0.000000,13.108428,10.217720,0.000000,0.000000,0.370657,0.000000,34.743219,3.44,1.285329,1.791457,9.00,2.893500,0.000000,1.313349,2.92,0.000000,301.321856,0.000000,1.87,3.393268,1.49,1.974265,0.23,3.363787,0.000000,1.861130,1.94,1.099695,1.271619,1.78,14.467514,1.856470,1.877149,4.661459,1.00,7.67,17.361000,0.000000,3.65,0.000000,0.000000,2.10,91.408544,2.570658,2.232517,0.000000,0.00,2.709864,1.696634,0.19,4.078779,0.00,0.000000,1.77,0.000000,0,0,0,0,0

56,13:45-14:00,0.000000,0.000000,0.000000,0.000000,62.950813,0.000000,1.016289,0.000000,0.000000,123.890121,0.000000,17.465872,0.000000,0.000000,0.000000,0.000000,48.448764,0.000000,127.998795,0.000000,32.668553,363.820322,118.083735,0.000000,0.000000,0.000000,12.642280,0.000000,3.944705,339.895626,8.812865,0.000000,0.000000,0.000000,6.187132,45.235146,46.660082,0.000000,13.108428,10.217720,0.000000,0.000000,0.370657,0.000000,34.743219,3.44,1.285329,1.791457,9.00,2.893500,0.000000,1.313349,2.92,0.000000,301.647375,0.000000,1.87,3.393268,1.49,1.974265,0.23,3.363787,0.000000,1.861130,1.94,1.099695,1.271619,1.78,14.467514,1.856470,1.877149,4.661459,1.00,7.67,17.361000,0.000000,3.65,0.000000,0.000000,2.10,142.278820,2.570658,2.232517,0.000000,0.00,2.709864,1.696634,0.19,4.078779,0.00,0.000000,1.77,0.000000,0,0,0,0,0

57,14:00-14:15,0.000000,0.000000,0.000000,0.000000,62.950813,0.000000,1.016289,0.000000,0.000000,123.890121,0.000000,17.465872,0.000000,0.000000,0.000000,0.000000,48.448764,0.000000,127.998795,0.000000,32.668553,363.820322,118.083735,0.000000,0.000000,0.000000,12.642280,0.000000,3.944705,337.770408,8.812865,0.000000,0.000000,0.000000,6.187132,45.235146,46.660082,0.000000,13.108428,10.217720,0.000000,0.000000,0.000000,0.000000,34.743219,3.44,1.285329,1.791457,9.00,2.893500,0.000000,1.313349,2.92,0.000000,301.647375,0.000000,1.87,3.393268,1.49,1.974265,0.23,3.363787,0.000000,1.861130,1.94,1.099695,1.271619,1.78,14.467514,1.856470,1.877149,4.661459,1.00,7.67,17.361000,0.000000,3.65,0.000000,0.000000,2.10,142.278820,2.570658,2.232517,0.000000,0.00,2.709864,1.696634,0.19,4.078779,0.00,0.000000,1.77,0.000000,0,0,0,0,0

58,14:15-14:30,0.000000,0.000000,0.000000,0.000000,62.950813,0.000000,1.016289,0.000000,0.000000,123.890121,0.000000,17.465872,0.000000,0.000000,0.000000,0.000000,48.448764,0.000000,127.998795,0.000000,32.668553,363.820322,118.083735,0.000000,0.000000,0.000000,12.642280,0.000000,3.944705,337.770408,8.812865,0.000000,0.000000,0.000000,6.187132,45.235146,46.660082,17.811780,13.108428,22.763261,0.000000,0.000000,0.000000,0.000000,34.743219,3.44,1.285329,1.791457,9.00,9.027720,0.000000,1.313349,2.92,0.000000,301.647375,0.000000,1.87,3.393268,1.49,1.974265,0.23,3.363787,0.000000,1.861130,1.94,1.099695,1.271619,1.78,14.467514,1.856470,1.877149,4.661459,1.00,7.67,27.735837,0.000000,3.65,0.000000,0.000000,2.10,142.278820,2.570658,2.232517,0.000000,0.00,2.709864,1.696634,0.19,4.078779,0.00,0.000000,1.77,0.000000,0,0,0,0,0

59,14:30-14:45,0.000000,0.000000,0.000000,0.000000,62.950813,0.000000,1.016289,0.000000,0.000000,123.890121,0.000000,17.465872,0.000000,0.000000,0.000000,0.000000,48.448764,0.000000,127.998795,0.000000,32.668553,363.820322,118.083735,0.000000,0.000000,0.000000,12.642280,0.000000,3.944705,337.770408,8.812865,0.000000,0.000000,0.000000,6.187132,45.235146,46.660082,18.239262,13.108428,22.763261,0.000000,0.000000,0.000000,0.000000,34.743219,3.44,1.285329,1.791457,9.00,9.027720,0.000000,1.313349,2.92,0.000000,301.647375,0.000000,1.87,3.393268,1.49,1.974265,0.23,3.363787,0.000000,1.861130,1.94,1.099695,1.271619,1.78,14.467514,1.856470,1.877149,4.661459,1.00,7.67,27.735837,0.000000,3.65,0.000000,0.000000,2.10,142.278820,2.570658,2.232517,0.000000,0.00,2.709864,1.696634,0.19,4.078779,0.00,0.000000,1.77,0.000000,0,0,0,0,0

60,14:45-15:00,0.000000,0.000000,0.000000,0.000000,62.950813,0.000000,1.016289,0.000000,0.000000,123.890121,0.000000,17.465872,0.000000,0.000000,0.000000,0.000000,48.448764,0.000000,127.998795,0.000000,32.668553,363.820322,118.083735,0.000000,0.000000,0.000000,12.642280,0.000000,3.944705,337.770408,8.812865,0.000000,0.000000,0.000000,6.187132,45.235146,46.660082,36.478524,13.108428,22.763261,0.000000,0.000000,0.000000,0.000000,34.743219,3.44,1.285329,1.791457,9.00,9.027720,0.000000,1.313349,2.92,0.000000,301.647375,0.000000,1.87,3.393268,1.47,1.974265,0.23,3.363787,0.000000,1.861130,1.94,1.099695,1.271619,1.78,14.467514,1.856470,1.877149,4.661459,0.98,7.67,27.735837,0.000000,3.65,0.000000,0.000000,2.10,142.278820,2.570658,2.232517,0.000000,0.00,2.709864,1.696634,0.19,4.078779,0.00,0.000000,1.77,0.000000,0,0,0,0,0

61,15:00-15:15,0.000000,0.000000,0.000000,0.000000,62.950813,0.000000,1.016289,23.111533,0.000000,123.890121,0.000000,17.465872,0.000000,0.000000,0.000000,0.000000,48.448764,0.000000,127.998795,0.000000,32.668553,363.820322,118.083735,0.000000,0.000000,0.000000,12.642280,0.000000,3.944705,337.770408,8.812865,0.000000,0.000000,0.000000,6.187132,45.235146,46.660082,36.478524,13.045474,22.763261,0.000000,0.000000,0.000000,0.000000,34.743219,3.44,1.285329,1.791457,9.00,9.027720,0.000000,1.313349,2.92,0.000000,301.647375,0.000000,1.87,3.393268,1.47,1.974265,0.23,3.363787,0.000000,1.861130,1.94,1.099695,1.271619,1.78,14.467514,1.856470,1.877149,4.780329,0.98,7.67,27.735837,0.000000,3.65,0.000000,0.000000,2.10,142.278820,2.570658,2.232517,0.000000,0.00,2.709864,1.696634,0.19,4.078779,0.00,0.000000,1.77,0.000000,0,0,0,0,0

62,15:15-15:30,0.000000,0.000000,0.000000,0.000000,62.950813,0.000000,1.016289,34.667300,0.000000,123.890121,0.000000,17.465872,0.000000,0.000000,0.000000,0.000000,48.448764,0.000000,127.998795,0.000000,32.668553,363.820322,118.083735,0.000000,0.000000,0.000000,12.642280,0.000000,3.944705,337.770408,8.812865,0.000000,0.000000,0.000000,6.187132,45.235146,46.660082,52.437879,13.045474,22.763261,0.000000,0.000000,0.000000,0.000000,34.743219,3.44,1.285329,1.791457,9.00,9.027720,0.000000,1.313349,2.92,0.000000,301.647375,0.000000,1.87,3.393268,1.47,1.974265,0.23,3.363787,0.000000,1.861130,1.94,1.099695,1.271619,1.78,14.467514,1.856470,1.877149,4.917431,0.98,7.67,27.735837,0.000000,3.65,0.000000,0.000000,2.10,142.278820,2.570658,2.232517,0.000000,0.00,2.709864,1.696634,0.19,4.078779,0.00,0.000000,1.77,0.000000,0,0,0,0,0

63,15:30-15:45,0.000000,0.000000,0.000000,0.000000,62.950813,0.000000,1.016289,48.563476,0.000000,123.890121,0.000000,17.465872,0.000000,0.000000,0.000000,0.000000,51.110784,0.000000,127.998795,0.000000,31.926086,363.820322,118.083735,0.000000,0.000000,0.000000,12.642280,0.000000,3.944705,368.634408,8.812865,0.000000,0.000000,0.000000,6.187132,45.235146,46.660082,54.905879,13.640700,22.763261,0.000000,0.000000,0.000000,0.000000,34.743219,3.44,1.285329,1.791457,9.00,9.027720,0.000000,1.313349,2.92,0.000000,301.647375,0.000000,1.87,3.393268,1.47,1.974265,0.23,3.363787,0.000000,1.861130,1.94,1.099695,1.271619,1.78,14.467514,1.856470,1.877149,5.066828,0.98,7.67,27.735837,0.000000,3.65,0.000000,0.000000,2.10,142.278820,2.570658,2.232517,0.000000,0.00,2.709864,1.696634,0.19,4.078779,0.00,0.000000,1.77,0.000000,0,0,0,0,0

64,15:45-16:00,0.000000,0.000000,0.000000,0.000000,62.950813,0.000000,1.016289,48.563476,0.000000,123.890121,0.000000,17.465872,0.000000,0.000000,20.749983,0.000000,51.110784,0.000000,127.998795,0.000000,31.926086,363.820322,118.083735,0.000000,0.000000,0.000000,12.642280,0.639762,3.944705,368.634408,8.812865,0.000000,0.000000,0.000000,6.187132,45.235146,46.660082,54.905879,13.640700,22.763261,0.000000,0.000000,0.000000,0.000000,34.743219,3.44,1.285329,1.791457,9.00,9.027720,0.000000,1.313349,2.92,0.000000,301.647375,0.000000,1.87,3.393268,1.47,1.974265,0.23,3.363787,0.000000,1.861130,1.94,1.099695,1.271619,1.78,14.467514,1.856470,1.877149,5.089903,0.98,7.67,27.735837,0.000000,3.65,0.000000,0.000000,2.10,142.278820,2.570658,2.232517,0.000000,0.00,2.709864,1.696634,0.19,4.078779,0.00,0.000000,1.77,0.000000,0,0,0,0,0

65,16:00-16:15,0.000000,0.000000,0.000000,0.000000,62.950813,0.000000,1.016289,48.563476,0.000000,123.890121,0.000000,17.465872,0.000000,0.000000,41.499966,0.000000,48.448764,0.000000,127.998795,0.000000,31.926086,364.133912,118.083735,0.000000,0.000000,0.000000,12.642280,1.279524,3.944705,368.634408,8.812865,0.000000,0.000000,0.000000,6.187132,45.235146,46.660082,54.905879,13.129011,22.763261,0.000000,0.000000,0.000000,0.000000,34.743219,3.44,1.285329,1.791457,9.00,9.027720,0.000000,1.313349,2.92,0.000000,301.647375,0.000000,1.87,3.393268,1.47,1.974265,0.23,3.363787,0.000000,1.861130,1.94,1.099695,1.271619,1.78,14.467514,1.856470,1.877149,5.089903,0.98,7.67,27.735837,0.000000,3.65,0.000000,0.000000,2.10,142.278820,2.570658,2.232517,0.000000,0.00,2.709864,1.696634,0.19,4.078779,0.00,0.000000,1.77,0.000000,0,0,0,0,0

66,16:15-16:30,0.000000,0.000000,0.000000,0.000000,62.950813,0.000000,1.016289,48.563476,0.000000,123.890121,0.000000,17.465872,0.000000,0.000000,41.499966,0.000000,48.448764,0.000000,127.998795,0.000000,31.926086,364.133912,118.083735,0.000000,0.000000,0.000000,12.642280,1.279524,3.944705,368.634408,8.812865,0.000000,0.000000,0.000000,6.187132,45.235146,46.660082,54.905879,13.129011,22.763261,0.000000,0.000000,0.000000,0.000000,34.743219,3.44,1.285329,1.791457,9.00,9.027720,0.000000,1.313349,2.92,0.000000,301.647375,0.000000,1.87,3.393268,1.47,1.974265,0.23,3.363787,0.000000,1.861130,1.94,1.099695,1.271619,1.78,14.467514,1.856470,1.877149,5.089903,0.98,7.67,27.735837,0.000000,3.65,0.000000,0.000000,2.10,142.278820,2.570658,2.232517,0.000000,0.00,2.709864,1.696634,0.19,4.078779,0.00,0.000000,1.77,0.000000,0,0,0,0,0

67,16:30-16:45,0.000000,0.000000,0.000000,0.000000,62.950813,0.000000,1.016289,48.563476,0.000000,123.890121,0.000000,17.465872,0.000000,0.000000,41.499966,0.000000,48.448764,0.000000,127.998795,0.000000,31.926086,364.396064,118.083735,0.000000,0.000000,0.000000,12.642280,1.279524,3.944705,399.498408,8.812865,0.000000,0.000000,0.000000,6.187132,45.235146,46.660082,54.905879,13.317924,26.485111,0.000000,0.000000,0.000000,0.000000,34.743219,3.44,1.285329,1.791457,9.00,14.106198,0.000000,1.313349,2.92,0.000000,301.647375,0.000000,1.87,3.393268,1.47,1.974265,0.23,3.363787,0.000000,1.861130,1.94,1.099695,1.271619,1.78,14.467514,1.856470,1.877149,5.089903,0.98,7.61,28.092702,0.000000,3.65,0.000000,0.000000,2.10,142.278820,2.570658,2.232517,0.000000,0.00,2.709864,1.696634,0.19,4.078779,0.00,0.000000,1.78,0.000000,0,0,0,0,0

68,16:45-17:00,0.000000,0.000000,0.000000,0.000000,62.950813,0.000000,1.016289,48.563476,0.000000,123.890121,0.000000,17.465872,0.000000,0.000000,41.499966,0.000000,48.448764,0.000000,127.998795,0.000000,31.926086,364.396064,118.083735,0.000000,0.000000,0.000000,12.642280,1.279524,3.944705,417.823908,8.812865,0.000000,0.000000,0.000000,6.187132,45.235146,46.660082,54.905879,13.854824,28.174106,0.000000,0.000000,0.000000,0.000000,34.743219,3.44,1.285329,1.791457,9.00,14.106198,0.000000,1.313349,2.92,0.000000,301.647375,0.000000,1.87,3.393268,1.47,1.974265,0.23,3.363787,0.000000,1.861130,1.94,1.099695,1.271619,1.78,14.467514,1.856470,1.877149,5.089903,0.98,7.61,28.092702,0.000000,3.65,0.000000,0.000000,2.10,142.278820,2.570658,2.232517,0.000000,0.00,2.709864,1.696634,0.19,4.078779,0.00,0.000000,1.78,0.000000,0,0,0,0,0

69,17:00-17:15,0.000000,0.000000,0.000000,0.000000,62.950813,0.000000,1.016289,48.563476,0.000000,123.890121,0.000000,17.465872,0.000000,0.000000,41.499966,0.000000,48.448764,0.000000,127.998795,3.776663,31.926086,364.396064,118.083735,0.000000,0.000000,0.000000,12.642280,1.279524,3.944705,427.468908,8.812865,0.000000,0.000000,0.000000,6.187132,45.235146,46.660082,54.905879,13.854824,28.317431,0.000000,0.000000,0.000000,0.000000,34.743219,3.44,1.285329,1.791457,9.00,14.106198,0.000000,1.313349,2.92,0.000000,301.647375,0.000000,1.87,3.393268,1.47,1.974265,0.23,3.363787,0.000000,1.861130,1.94,1.099695,1.271619,1.78,14.467514,1.856470,1.877149,5.089903,0.98,7.61,28.092702,0.000000,3.65,0.000000,0.000000,2.10,142.278820,2.570658,2.232517,0.000000,0.00,2.709864,1.696634,0.19,4.078779,0.00,0.000000,1.78,0.000000,0,0,0,0,0

70,17:15-17:30,0.000000,0.000000,0.000000,0.000000,62.950813,0.000000,1.016289,48.563476,0.000000,123.890121,0.000000,17.465872,0.000000,0.000000,41.499966,0.000000,48.448764,10.617624,127.998795,14.804518,31.926086,364.396064,118.083735,0.000000,0.000000,0.000000,12.642280,1.279524,3.944705,440.239274,8.812865,0.000000,0.000000,0.000000,6.187132,45.235146,46.660082,54.905879,13.854824,28.317431,0.000000,0.000000,0.000000,0.000000,34.743219,3.44,1.285329,1.791457,9.00,19.994085,0.000000,1.313349,2.92,0.000000,301.647375,0.000000,1.87,3.393268,1.47,1.974265,0.23,3.363787,0.000000,1.861130,1.94,1.099695,1.271619,1.78,14.467514,1.856470,1.877149,5.089903,0.98,7.61,42.737960,0.000000,3.65,0.000000,0.000000,2.10,142.278820,2.570658,2.232517,0.000000,0.00,2.709864,1.696634,0.19,4.078779,0.00,0.000000,1.78,0.000000,0,0,0,0,0

71,17:30-17:45,0.000000,0.000000,0.000000,0.000000,62.950813,0.000000,1.016289,47.978374,0.000000,123.890121,0.000000,17.465872,0.000000,0.000000,41.499966,0.000000,48.448764,10.759192,127.998795,14.804518,31.926086,396.711485,118.083735,0.000000,0.000000,0.000000,12.642280,1.279524,3.944705,440.239274,8.812865,0.000000,0.000000,0.000000,6.187132,45.235146,46.660082,54.905879,13.424160,35.140083,0.000000,0.000000,0.000000,0.000000,34.743219,3.44,1.285329,1.791457,9.00,19.994085,0.000000,1.313349,2.92,0.000000,301.647375,0.000000,1.87,3.393268,1.47,1.974265,0.23,3.363787,0.000000,1.861130,1.94,1.099695,1.271619,1.78,14.467514,1.856470,1.877149,5.089903,0.98,7.61,42.736995,0.000000,3.65,0.000000,0.000000,2.10,142.278820,2.570658,2.232517,0.000000,0.00,2.709864,1.696634,0.19,4.078779,0.00,0.000000,1.78,0.000000,0,0,0,0,0

72,17:45-18:00,0.000000,0.000000,0.000000,0.000000,62.950813,0.000000,1.016289,46.223067,0.000000,123.890121,0.000000,17.465872,0.000000,0.000000,62.249949,0.000000,48.448764,10.759192,127.998795,29.760103,31.926086,396.711485,118.083735,0.000000,0.000000,0.000000,12.642280,1.919286,3.944705,411.304274,8.812865,0.000000,0.000000,0.000000,6.187132,45.235146,46.660082,54.905879,13.424160,41.926101,0.000000,0.000000,0.000000,0.000000,34.743219,3.44,1.285329,1.791457,9.00,19.994085,0.000000,1.313349,2.92,0.000000,301.647375,0.000000,1.87,3.393268,1.47,1.974265,0.23,3.363787,0.000000,1.861130,1.94,1.099695,1.271619,1.78,14.467514,1.856470,1.877149,5.089903,0.98,7.61,42.736995,0.000000,3.65,0.000000,0.000000,2.10,142.278820,2.570658,2.232517,0.000000,0.00,2.709864,1.696634,0.19,4.078779,0.00,0.000000,1.78,0.000000,0,0,0,0,0

73,18:00-18:15,10.084994,0.000000,0.000000,0.000000,62.950813,0.000000,1.016289,46.223067,0.000000,123.890121,1.720022,17.465872,0.000000,0.000000,62.249949,0.000000,48.448764,21.539619,127.998795,29.760103,31.926086,387.066485,118.083735,0.000000,0.000000,0.000000,12.642280,1.919286,3.944705,411.304274,8.812865,0.000000,0.000000,0.000000,6.187132,45.235146,46.660082,54.905879,13.462392,42.752489,0.000000,0.000000,0.000000,0.000000,34.743219,3.44,1.285329,1.791457,9.00,19.994085,0.000000,1.313349,2.92,0.000000,301.647375,0.000000,1.87,3.393268,1.47,1.974265,0.23,3.363787,0.000000,1.861130,1.94,1.099695,1.271619,1.78,14.467514,1.856470,1.877149,5.089903,0.98,7.61,42.736995,0.000000,3.65,0.000000,0.000000,2.10,142.278820,2.570658,2.232517,0.000000,0.00,2.680725,1.696634,0.19,4.078779,0.00,0.000000,1.78,0.000000,0,0,0,0,0

74,18:15-18:30,20.169989,0.000000,0.000000,0.000000,62.950813,0.000000,1.016289,48.563476,0.000000,123.890121,3.440045,17.465872,0.000000,0.000000,93.374923,0.000000,48.448764,21.539619,127.998795,29.850743,31.926086,387.066485,118.083735,0.000000,0.000000,0.000000,12.642280,2.867505,3.944705,411.304274,8.812865,0.000000,0.000000,0.000000,6.187132,45.235146,46.660082,54.905879,13.462392,42.752489,0.000000,12.191280,0.000000,0.000000,34.743219,3.44,1.285329,1.791457,9.00,19.994085,0.000000,1.313349,2.92,0.000000,301.647375,0.000000,1.87,3.393268,1.47,1.974265,0.23,3.363787,0.000000,1.861130,1.94,1.099695,1.271619,1.78,14.467514,1.856470,1.877149,5.089903,0.98,7.61,42.736995,0.000000,3.65,0.000000,0.000000,2.10,142.278820,2.570658,2.232517,0.000000,0.00,2.680725,1.696634,0.19,4.078779,0.00,0.000000,1.78,0.000000,0,0,0,0,0

75,18:30-18:45,30.254983,0.000000,0.000000,0.000000,62.950813,0.000000,1.016289,48.563476,0.000000,123.890121,5.160066,17.465872,0.000000,0.000000,119.312402,0.000000,48.448764,21.539619,127.998795,29.850743,31.926086,387.066485,118.083735,0.000000,0.000000,0.000000,12.642280,3.667206,3.944705,459.529274,17.625730,0.000000,0.000000,0.000000,6.187132,45.235146,46.660082,54.905879,13.462392,42.752489,0.000000,27.101215,0.617762,0.000000,34.743219,3.44,1.285329,1.791457,9.00,19.994085,0.000000,1.313349,2.92,0.000000,301.647375,0.000000,1.87,3.393268,1.47,1.974265,0.23,3.363787,0.000000,1.861130,1.94,1.099695,1.271619,1.78,14.467514,1.856470,1.877149,5.089903,0.98,7.61,42.736995,0.000000,3.65,0.000000,0.000000,2.10,142.278820,2.570658,2.232517,0.000000,0.00,2.680725,1.696634,0.19,4.078779,0.00,0.000000,1.78,0.000000,0,0,0,0,0

76,18:45-19:00,40.339977,0.000000,0.000000,0.000000,62.950813,0.000000,1.016289,48.563476,0.000000,123.890121,6.880089,17.465872,0.000000,0.000000,128.131145,0.000000,48.448764,32.310138,127.998795,44.776114,31.926086,387.066485,118.083735,0.000000,0.000000,0.000000,12.642280,3.941390,3.944705,555.979274,25.793752,0.000000,0.000000,0.000000,6.299626,45.235146,46.660082,54.905879,13.462392,42.752489,0.000000,40.651823,0.617762,0.000000,34.743219,3.44,1.285329,1.791457,9.00,19.994085,0.000000,1.313349,2.92,0.000000,301.647375,0.000000,1.87,3.393268,1.47,1.974265,0.23,3.363787,0.000000,1.861130,1.94,1.099695,1.271619,1.78,14.467514,1.856470,1.877149,5.089903,0.98,7.61,42.736995,0.000000,3.65,0.000000,0.000000,2.10,142.278820,2.570658,2.232517,0.000000,0.00,2.680725,1.696634,0.19,4.078779,0.00,0.000000,1.78,0.000000,0,0,0,0,0

77,19:00-19:15,40.339977,0.000000,0.000000,0.000000,62.950813,0.000000,1.016289,48.563476,0.000000,123.890121,6.880089,17.465872,0.000000,0.000000,128.131145,0.000000,48.448764,32.310138,127.998795,44.776114,31.926086,429.920281,118.083735,0.000000,0.000000,0.000000,12.642280,3.941390,3.944705,642.294115,25.793752,0.000000,0.000000,0.000000,6.299626,45.235146,46.660082,54.905879,26.379075,42.752489,0.000000,40.651823,0.617762,0.000000,34.743219,3.44,1.285329,1.791457,9.00,19.994085,0.000000,1.313349,2.92,0.000000,301.647375,0.000000,1.87,3.393268,1.47,1.974265,0.23,3.363787,0.000000,1.861130,1.94,1.099695,1.271619,1.78,14.467514,1.856470,1.877149,5.089903,0.98,7.61,42.736995,0.000000,3.65,0.000000,0.000000,2.10,142.278820,2.570658,2.232517,0.000000,0.00,2.680725,1.696634,0.19,4.078779,0.00,0.000000,1.78,0.000000,0,0,0,0,0

78,19:15-19:30,40.339977,0.000000,0.000000,0.000000,62.950813,0.000000,1.016289,48.563476,0.000000,123.890121,6.880089,17.465872,4.245892,0.000000,128.131145,0.000000,51.110784,32.310138,127.998795,44.776114,31.926086,429.920281,118.083735,0.000000,0.000000,0.000000,12.642280,3.941390,3.944705,642.294115,25.793752,0.000000,0.000000,0.000000,6.299626,45.235146,46.660082,54.905879,26.379075,42.752489,0.000000,40.651823,0.617762,0.000000,34.743219,3.44,1.285329,1.791457,9.00,19.994085,0.000000,1.313349,2.92,0.000000,301.647375,0.000000,1.87,3.393268,1.47,1.974265,0.23,3.363787,0.000000,1.861130,1.94,1.099695,1.271619,1.78,14.467514,1.856470,1.877149,5.089903,0.98,7.61,42.736995,0.000000,3.65,0.000000,0.000000,2.10,142.278820,2.570658,2.232517,0.000000,0.00,2.680725,1.696634,0.19,4.078779,0.00,0.000000,1.78,0.000000,0,0,0,0,0

79,19:30-19:45,40.339977,0.000000,0.000000,0.000000,62.950813,0.000000,1.016289,48.563476,0.000000,123.890121,6.880089,17.465872,18.398866,0.000000,128.131145,0.000000,51.110784,32.310138,127.998795,30.213302,31.926086,429.920281,118.083735,0.000000,0.000000,0.000000,12.642280,3.941390,3.944705,642.294115,25.793752,0.000000,0.000000,0.000000,6.299626,45.235146,46.660082,54.905879,26.379075,42.752489,0.000000,40.651823,6.424727,0.000000,34.743219,3.44,1.285329,1.791457,9.00,19.994085,0.000000,1.313349,2.92,0.000000,285.371438,0.000000,1.87,3.393268,1.47,1.974265,0.23,3.363787,0.000000,1.861130,1.94,1.099695,1.271619,1.78,14.467514,1.856470,1.877149,5.089903,0.98,7.61,42.736995,0.000000,3.65,0.000000,0.000000,2.10,142.278820,2.570658,2.232517,0.000000,0.00,2.680725,1.696634,0.19,4.078779,0.00,0.000000,1.78,0.000000,0,0,0,0,0

80,19:45-20:00,40.339977,0.000000,0.000000,0.000000,62.950813,0.000000,1.016289,48.563476,0.000000,123.890121,6.880089,17.465872,18.398866,0.000000,128.131145,0.000000,48.448764,32.310138,127.998795,30.213302,31.926086,429.920281,118.083735,0.000000,0.000000,0.000000,12.642280,3.941390,3.944705,642.294115,25.793752,0.000000,0.000000,0.000000,6.299626,45.235146,46.660082,54.905879,26.379075,42.752489,0.000000,40.651823,6.424727,0.000000,34.743219,3.44,1.285329,1.791457,9.00,19.994085,0.000000,1.313349,2.92,0.000000,285.371438,0.000000,1.87,3.393268,1.47,1.974265,0.23,3.363787,0.000000,1.861130,1.94,1.099695,1.271619,1.78,14.467514,1.856470,1.877149,5.089903,0.98,7.61,42.736995,0.000000,3.65,0.000000,0.000000,2.10,142.278820,2.570658,2.232517,0.000000,0.00,2.680725,1.696634,0.19,4.078779,0.00,0.000000,1.78,0.000000,0,0,0,0,0

81,20:00-20:15,40.339977,0.000000,0.000000,0.000000,62.950813,0.000000,1.016289,48.563476,0.000000,123.890121,6.880089,17.465872,18.398866,0.000000,128.131145,0.000000,48.448764,32.310138,127.998795,30.213302,31.926086,467.535781,118.083735,0.000000,0.000000,0.000000,12.642280,3.941390,3.944705,642.294115,25.793752,0.000000,0.000000,0.000000,6.299626,45.235146,46.660082,54.905879,26.379075,42.752489,0.000000,40.651823,6.424727,0.000000,34.743219,3.44,1.285329,1.791457,9.00,19.994085,0.000000,1.313349,2.92,0.000000,279.946125,0.000000,1.87,3.393268,1.47,1.974265,0.23,3.363787,0.000000,1.861130,1.94,1.099695,1.271619,1.78,14.467514,1.856470,1.877149,5.089903,0.98,7.61,42.736995,0.000000,3.65,0.000000,0.000000,2.10,142.278820,2.570658,2.211845,0.000000,0.00,2.680725,1.696634,0.19,4.078779,0.00,0.000000,1.78,0.000000,0,0,0,0,0

82,20:15-20:30,40.339977,0.000000,0.000000,0.000000,62.950813,0.000000,1.016289,48.563476,0.000000,123.890121,6.880089,17.465872,18.398866,0.000000,128.131145,0.000000,48.448764,32.310138,127.998795,30.213302,31.926086,458.855281,118.083735,0.000000,0.000000,0.000000,12.642280,3.941390,3.944705,642.294115,25.793752,0.000000,0.000000,0.000000,6.299626,45.235146,46.660082,54.905879,26.379075,42.752489,0.000000,40.651823,6.424727,0.000000,34.743219,3.44,1.285329,1.791457,9.00,19.994085,0.000000,1.313349,2.92,0.000000,279.946125,0.000000,1.87,3.393268,1.47,1.974265,0.23,3.363787,0.000000,1.861130,1.94,1.099695,1.271619,1.78,14.467514,1.856470,1.877149,5.089903,0.98,7.61,42.736995,0.000000,3.65,0.000000,0.000000,2.10,142.278820,2.570658,2.211845,0.000000,0.00,2.680725,1.696634,0.19,4.078779,0.00,0.000000,1.78,0.000000,0,0,0,0,0

