Block,Time,UNCHAHAR2,DHAULIGNGA,TEHRI,URI,SEWA2,BSIUL,URI2,RAPPB,KOTESHWR,DADRT2,CHAMERA3,AURY_LF,AURY_GF,PARBATI3,CHAMERA2,DADRI_GF,RAPPC,RIHAND2,DULHASTI,DADRI_LF,ANTA_CRF,RIHAND3,NJPC,JHAJJAR,SINGRAULI,UNCHAHAR1,TANAKPUR,KOLDAM,DADRI_CRF,TANDA2,ANTA_GF,NAPP,ANTA_LF,UNCHAHAR3,CHAMERA1,AURY_CRF,RIHAND1,KISHANGANGA,ANTA_RF,DADRI_RF,UNCHAHAR4,SALAL,RAMPUR,AURY_RF,SINGRAULI_HYDRO,GADARWARA-I,KAWAS-zLIQ,GANDHAR-RLNG,NLCEXP,TALA,KKNP,KAWAS-APM,NLCIIST2,VALLURNTECL,VSTPS IV,KAWAS-RLNG,KAWAS-NAPM,SOLAPUR,RSTPSU7,FSTPP I & II,KHSTPP-I,SASAN,KAPS,LARA-I,NLCIIST1,KHARGONE-I,GANDHAR-ComGas,VSTPS V,MAPS,MOUDA_II,SIMHST2,KSTPS7,SIPAT II,TALST2,VSTPS II,RSTPSU1TO6,VSTPS III,NLCTS2EXP,VSTPS I,TAPS-II,KGSU3AND4,KSTPS I&II,KAWAS-ComGas,KUDGI,BRBCL,KHSTPP-II,MOUDA,GANDHAR-NAPM,NNTPP,GANDHAR-APM,SIPAT I,NTPL,KGSU1AND2,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
83,20:30-20:45,42.100250,38.432727,27.665025,51.232666,16.608717,19.008642,33.621431,0.000000,8.731776,666.463483,30.656971,0.000000,0.000000,52.371626,43.695166,0.000000,59.163821,116.683092,52.115693,0.000000,0.000000,122.319536,146.686423,486.492987,101.950631,20.206023,8.545449,4.114564,0.000000,2.359089,0.000000,42.684785,0.000000,26.064928,40.748764,0.000000,91.188559,2.522830,19.168602,79.952705,1.366282,80.886355,2.787538,67.369747,0.843494,4.151343,0.000000,0.021377,0.79,0.000000,1.57,0.000000,0.87,2.30,2.594590,0.019033,0.000000,1.712429,1.88,16.591738,41.666180,308.892600,0.792042,4.116755,0.45,3.424858,0.000000,1.283457,0.24,3.395103,1.79,1.297295,0.904068,2.82,1.878456,5.85,1.894622,0.86,2.274169,2.700657,1.06,2.870752,0.000000,9.02,14.502010,142.618106,1.873758,0.000000,0.19,0.000000,5.137286,1.40,1.93,0,0,0,0,0

84,20:45-21:00,42.100250,38.432727,27.665025,51.232666,16.608717,19.008642,33.621431,0.000000,8.423596,666.463483,30.656971,0.000000,0.000000,52.371626,42.186473,0.000000,59.163821,116.683092,52.115693,0.000000,0.000000,122.319536,146.686423,486.492987,101.950631,20.206023,8.545449,4.114564,0.000000,2.359089,0.000000,42.684785,0.000000,26.064928,40.748764,0.000000,91.188559,2.466768,19.168602,79.952705,1.366282,80.886355,2.787538,67.369747,0.843494,4.151343,0.000000,0.021377,0.79,0.000000,1.57,0.000000,0.81,2.30,2.594590,0.019033,0.000000,1.712429,1.88,16.591738,41.666180,308.892600,0.792042,4.116755,0.45,3.424858,0.000000,1.283457,0.24,3.395103,1.79,1.297295,0.904068,2.82,1.878456,5.85,1.894622,0.86,2.274169,2.700657,1.06,2.870752,0.000000,9.02,14.502010,142.618106,1.873758,0.000000,0.19,0.000000,5.137286,1.40,1.93,0,0,0,0,0

85,21:00-21:15,42.100250,38.432727,27.665025,49.097971,16.608717,19.008642,33.621431,0.000000,8.423596,666.463483,30.656971,0.000000,0.000000,17.457209,42.186473,0.000000,59.163821,116.683092,52.115693,0.000000,0.000000,122.319536,146.686423,486.492987,101.950631,20.206023,8.545449,4.114564,0.000000,2.359089,0.000000,42.684785,0.000000,26.064928,40.748764,0.000000,91.188559,2.466768,19.168602,79.952705,1.366282,80.886355,2.787538,67.369747,0.843494,4.151343,0.000000,0.021377,0.79,0.000000,1.57,0.000000,0.81,2.30,2.594590,0.019157,0.000000,1.712429,1.88,16.591738,41.666180,308.892600,0.792042,4.116755,0.40,3.424858,0.000000,1.283457,0.24,3.395103,1.64,1.297295,0.904068,2.83,1.878456,5.85,1.894622,0.86,2.274169,2.700657,1.06,2.870752,0.000000,9.02,14.502010,142.618106,1.873758,0.000000,0.19,0.000000,5.137286,1.40,1.93,0,0,0,0,0

86,21:15-21:30,42.100250,38.432727,27.665025,49.097971,16.608717,19.008642,33.621431,0.000000,8.423596,666.463483,30.656971,0.000000,0.000000,16.114346,42.186473,0.000000,59.163821,116.683092,52.115693,0.000000,0.000000,122.319536,146.686423,486.492987,101.950631,20.206023,2.972330,4.114564,0.000000,2.359089,0.000000,42.684785,0.000000,26.064928,40.748764,0.000000,91.188559,2.466768,19.168602,79.952705,1.366282,80.886355,2.787538,67.369747,0.843494,4.151343,0.000000,0.021377,0.79,0.000000,1.57,0.000000,0.81,2.30,2.594590,0.019157,0.000000,1.712429,1.88,16.591738,41.666180,308.892600,0.792042,4.116755,0.40,3.424858,0.000000,1.283457,0.24,3.395103,1.51,1.297295,0.904068,2.83,1.878456,5.85,1.894622,0.86,2.274169,2.700657,1.06,2.870752,0.000000,9.02,14.502010,142.618106,1.873758,0.000000,0.19,0.000000,5.137286,1.40,1.93,0,0,0,0,0

87,21:30-21:45,42.100250,38.432727,27.665025,49.097971,16.608717,19.008642,33.621431,0.000000,8.423596,666.463483,30.656971,0.000000,0.000000,16.114346,42.186473,0.000000,59.163821,116.683092,52.115693,0.000000,0.000000,122.319536,146.686423,486.492987,101.950631,20.749126,2.972330,4.114564,0.000000,2.359089,0.000000,42.684785,0.000000,26.064928,40.748764,0.000000,91.188559,2.466768,19.168602,79.952705,1.366282,80.886355,2.787538,67.369747,0.843494,4.151343,0.000000,0.021915,0.79,0.000000,1.57,0.000000,0.81,2.30,2.594590,0.019157,0.000000,1.712429,1.88,16.591738,41.666180,308.892600,0.792042,4.116755,0.40,3.424858,0.000000,1.283457,0.24,3.395103,1.42,1.297295,0.904068,2.83,1.878456,5.85,1.894622,0.86,2.274169,2.700657,1.06,2.870752,0.000000,9.02,14.502010,142.618106,1.873758,0.000000,0.19,0.000000,5.137286,1.40,1.93,0,0,0,0,0

88,21:45-22:00,42.100250,38.432727,27.665025,49.097971,16.608717,19.008642,33.621431,0.000000,8.423596,666.463483,30.656971,0.000000,0.000000,16.114346,42.186473,0.000000,59.163821,116.683092,52.115693,0.000000,0.000000,122.319536,146.686423,486.492987,101.950631,20.772029,2.972330,4.114564,0.000000,2.359089,0.000000,42.684785,0.000000,26.064928,40.748764,0.000000,91.188559,2.466768,19.168602,79.952705,1.366282,80.886355,2.787538,67.369747,0.843494,4.151343,0.000000,0.021915,0.79,0.000000,1.57,0.000000,0.81,2.30,2.594590,0.019157,0.000000,1.712429,1.88,16.591738,41.666180,308.892600,0.792042,4.116755,0.40,3.424858,0.000000,1.283457,0.24,3.395103,1.42,1.297295,0.904068,2.83,1.878456,5.85,1.894622,0.86,2.274169,2.700657,1.06,2.870752,0.000000,9.02,14.502010,142.618106,1.873758,0.000000,0.19,0.000000,5.137286,1.40,1.93,0,0,0,0,0

89,22:00-22:15,42.100250,38.432727,27.665025,49.097971,16.608717,19.008642,33.621431,0.000000,17.463553,666.463483,30.656971,0.000000,0.000000,16.114346,43.695166,0.000000,59.163821,116.683092,52.115693,0.000000,0.000000,122.319536,146.686423,486.492987,101.950631,20.772029,2.972330,4.114564,0.000000,2.359089,0.000000,42.684785,0.000000,26.064928,40.748764,0.000000,91.188559,2.522830,19.168602,79.952705,1.366282,80.886355,2.787538,67.369747,0.843494,4.151343,0.000000,0.021915,0.79,0.000000,1.57,0.000000,0.84,2.30,2.594590,0.019157,0.000000,1.712429,1.88,16.591738,38.731942,308.892600,0.792042,4.116755,0.42,3.424858,0.000000,1.283457,0.24,3.395103,1.42,1.297295,0.904068,2.83,1.878456,5.85,1.894622,0.84,2.274169,2.700657,1.06,2.870752,0.000000,9.02,14.502010,142.618106,1.873758,0.000000,0.19,0.000000,5.137286,1.40,1.93,0,0,0,0,0

90,22:15-22:30,42.100250,38.432727,27.665025,49.097971,16.608717,19.008642,33.621431,0.000000,17.463553,666.463483,30.656971,0.000000,0.000000,16.114346,43.695166,0.000000,59.163821,116.683092,52.115693,0.000000,0.000000,122.319536,146.686423,486.492987,101.950631,20.772029,2.972330,4.114564,0.000000,2.359089,0.000000,42.684785,0.000000,26.064928,40.748764,0.000000,91.188559,2.522830,19.168602,79.952705,1.366282,80.886355,2.787538,67.369747,0.843494,4.151343,0.000000,0.021915,0.79,0.000000,1.57,0.000000,0.85,2.30,2.594590,0.019157,0.000000,1.712429,1.88,16.591738,35.797704,308.892600,0.792042,4.116755,0.42,3.424858,0.000000,1.283457,0.24,3.395103,1.42,1.297295,0.904068,2.83,1.878456,5.85,1.894622,0.84,2.274169,2.700657,1.06,2.870752,0.000000,9.02,14.502010,142.618106,1.873758,0.000000,0.19,0.000000,5.137286,1.40,1.93,0,0,0,0,0

91,22:30-22:45,42.100250,38.432727,27.665025,49.097971,16.608717,19.008642,33.621431,0.000000,17.463553,666.463483,30.656971,0.000000,0.000000,3.760014,43.695166,0.000000,59.163821,116.683092,52.115693,0.000000,0.000000,122.319536,146.686423,486.492987,101.950631,20.772029,1.486165,4.114564,0.000000,2.359089,0.000000,42.684785,0.000000,26.064928,40.748764,0.000000,91.188559,2.522830,19.168602,79.952705,1.366282,80.886355,2.787538,67.369747,0.843494,4.151343,0.000000,0.021915,0.79,0.000000,1.57,0.000000,0.85,2.30,2.594590,0.019157,0.000000,1.712429,1.88,16.591738,33.643973,308.892600,0.792042,4.116755,0.42,3.424858,0.000000,1.283457,0.24,3.395103,1.42,1.297295,0.904068,2.83,1.878456,5.85,1.894622,0.84,2.274169,2.700657,1.06,2.870752,0.000000,9.02,14.502010,142.618106,1.873758,0.000000,0.19,0.000000,5.137286,1.40,1.93,0,0,0,0,0

92,22:45-23:00,42.100250,38.432727,27.665025,49.097971,16.608717,19.008642,33.621431,0.000000,17.463553,666.463483,30.656971,0.000000,0.000000,3.760014,43.695166,0.000000,59.163821,116.683092,52.115693,0.000000,0.000000,122.319536,146.686423,486.492987,101.950631,20.772029,1.486165,4.114564,0.000000,2.359089,0.000000,42.684785,0.000000,26.064928,40.748764,0.000000,91.188559,2.522830,19.168602,79.952705,1.366282,80.886355,2.787538,67.369747,0.843494,4.151343,0.000000,0.021915,0.79,0.000000,1.57,0.000000,0.81,2.30,2.594590,0.019157,0.000000,1.712429,1.88,16.591738,33.643973,308.892600,0.792042,4.116755,0.40,3.424858,0.000000,1.283457,0.24,3.395103,1.42,1.297295,0.904068,2.83,1.878456,5.85,1.894622,0.84,2.274169,2.700657,1.06,2.870752,0.000000,9.02,14.502010,142.618106,1.873758,0.000000,0.19,0.000000,5.137286,1.40,1.93,0,0,0,0,0

93,23:00-23:15,42.100250,28.757859,26.640394,49.097971,16.608717,19.008642,33.621431,0.000000,8.423596,666.463483,30.656971,0.000000,0.000000,3.760014,42.186473,0.000000,59.163821,116.683092,52.115693,0.000000,0.000000,122.319536,122.238685,486.492987,101.950631,20.772029,1.486165,4.114564,0.000000,2.359089,0.000000,42.684785,0.000000,26.064928,40.748764,0.000000,91.188559,2.466768,19.168602,79.952705,1.366282,80.886355,2.357110,67.369747,0.843494,4.151343,0.000000,0.021915,0.79,0.000000,1.57,0.000000,0.81,2.30,2.594590,0.019157,0.000000,1.712429,1.88,16.591738,33.643973,308.892600,0.792042,4.116755,0.40,3.424858,0.000000,1.283457,0.24,3.395103,1.42,1.297295,0.904068,2.86,1.878456,5.85,1.894622,0.84,2.274169,2.700657,1.06,2.870752,0.000000,9.02,14.502010,142.618106,1.873758,0.000000,0.19,0.000000,5.137286,1.40,1.93,0,0,0,0,0

94,23:15-23:30,42.100250,28.757859,26.640394,49.097971,16.608717,19.008642,33.621431,0.000000,8.423596,666.463483,30.656971,0.000000,0.000000,3.760014,42.186473,0.000000,59.163821,116.683092,52.115693,0.000000,0.000000,122.319536,120.160133,486.492987,101.950631,20.772029,1.486165,4.114564,0.000000,2.359089,0.000000,42.684785,0.000000,26.064928,40.748764,0.000000,91.188559,2.466768,19.168602,79.952705,1.366282,80.886355,2.316116,67.369747,0.843494,4.151343,0.000000,0.021915,0.79,0.000000,1.57,0.000000,0.81,2.30,2.594590,0.019157,0.000000,1.712429,1.88,16.591738,33.643973,308.892600,0.792042,4.116755,0.40,3.424858,0.000000,1.283457,0.24,3.395103,1.42,1.297295,0.904068,2.86,1.878456,5.85,1.894622,0.84,2.274169,2.700657,1.06,2.870752,0.000000,9.02,14.502010,142.618106,1.873758,0.000000,0.19,0.000000,5.137286,1.40,1.93,0,0,0,0,0

95,23:30-23:45,42.100250,28.757859,26.640394,49.097971,16.608717,19.008642,33.621431,0.000000,8.423596,666.463483,30.656971,0.000000,0.000000,3.760014,42.186473,0.000000,59.163821,116.683092,52.115693,0.000000,0.000000,122.319536,122.238685,486.492987,101.950631,20.772029,1.114624,4.114564,0.000000,2.359089,0.000000,42.684785,0.000000,26.064928,40.748764,0.000000,91.188559,2.466768,19.168602,79.952705,1.366282,80.886355,2.357110,67.369747,0.843494,4.151343,0.000000,0.021987,0.79,0.000000,1.57,0.000000,0.81,2.30,2.594590,0.019157,0.000000,1.712429,1.88,16.591738,33.643973,308.892600,0.792042,4.116755,0.40,3.424858,0.000000,1.283457,0.24,3.395103,1.42,1.297295,0.904068,2.86,1.878456,5.85,1.894622,0.84,2.274169,2.700657,1.06,2.870752,0.000000,9.02,14.502010,142.618106,1.873758,0.000000,0.19,0.000000,5.137286,1.40,1.93,0,0,0,0,0

96,23:45-24:00,42.100250,19.171906,26.640394,49.097971,16.608717,19.008642,33.621431,0.000000,8.423596,666.463483,30.656971,0.000000,0.000000,3.760014,42.186473,0.000000,59.163821,116.683092,52.115693,0.000000,0.000000,122.319536,128.078428,486.492987,101.950631,20.772029,1.114624,4.114564,0.000000,2.359089,0.000000,42.684785,0.000000,26.064928,40.748764,0.000000,91.188559,2.466768,19.168602,79.952705,1.366282,80.886355,2.466425,67.369747,0.843494,4.151343,0.000000,0.021987,0.79,0.000000,1.57,0.000000,0.81,2.30,2.594590,0.019157,0.000000,1.712429,1.88,16.591738,33.643973,308.892600,0.792042,4.116755,0.40,3.424858,0.000000,1.283457,0.24,3.395103,1.42,1.297295,0.904068,2.86,1.878456,5.85,1.894622,0.84,2.274169,2.700657,1.06,2.870752,0.000000,9.02,14.034626,142.618106,1.873758,0.000000,0.19,0.000000,5.137286,1.40,1.93,0,0,0,0,0

