Block,Time,RAMPUR,SINGRAULI_HYDRO,CHAMERA2,DADRI_LF,TANAKPUR,ANTA_CRF,TANDA2,SEWA2,RAPPC,ANTA_RF,CHAMERA1,DADRT2,JHAJJAR,ANTA_GF,DHAULIGNGA,CHAMERA3,URI2,TEHRI,UNCHAHAR4,AURY_LF,KISHANGANGA,NJPC,UNCHAHAR3,DADRI_CRF,DADRI_GF,RIHAND2,KOTESHWR,SINGRAULI,DULHASTI,URI,RIHAND3,UNCHAHAR2,AURY_CRF,RAPPB,UNCHAHAR1,DADRI_RF,RIHAND1,SALAL,KOLDAM,BSIUL,AURY_RF,PARBATI3,ANTA_LF,NAPP,AURY_GF,MAPS,VSTPS V,GANDHAR-APM,KGSU3AND4,TALST2,GANDHAR-ComGas,VSTPS III,VSTPS II,KHSTPP-I,NLCTS2EXP,GADARWARA-I,KAWAS-RLNG,SIPAT I,NLCEXP,KAWAS-ComGas,KAWAS-APM,FSTPP I & II,NLCIIST2,VSTPS IV,KHARGONE-I,KSTPS I&II,NTPL,KSTPS7,RSTPSU7,MOUDA_II,SASAN,VALLURNTECL,GANDHAR-RLNG,KAWAS-NAPM,KUDGI,KAWAS-zLIQ,TAPS-II,NNTPP,VSTPS I,KHSTPP-II,RSTPSU1TO6,MOUDA,LARA-I,NLCIIST1,GANDHAR-NAPM,BRBCL,KGSU1AND2,SOLAPUR,SIPAT II,KKNP,KAPS,TALA,SIMHST2,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
55,13:30-13:45,0.000000,1.039333,13.943965,0.000000,1.238086,0.000000,0.000000,16.603563,57.737237,0.000000,40.736119,0.000000,119.089424,0.000000,9.027443,10.205525,33.486722,31.958553,0.000000,0.000000,2.466002,0.000000,9.853951,0.000000,0.000000,116.646885,8.420983,138.106664,0.000000,45.881688,122.281677,26.175140,0.000000,0.000000,6.876744,0.000000,91.160264,34.815263,0.000000,19.002743,0.000000,0.000000,0.000000,44.040680,0.000000,0.24,1.283059,0.000000,2.11,0.00,0.000000,1.894035,1.877873,26.655007,0.84,0.000000,0.000000,4.426725,1.72,0.000000,0.000000,8.498241,0.42,2.593784,1.711897,2.675449,1.83,1.296892,1.88,3.394049,337.284338,1.07,0.000000,0.000000,1.93,0.000000,1.325166,0.18,2.283892,113.306419,7.63,1.873177,4.115478,0.82,0.000000,14.497506,1.92,1.711898,1.807575,1.57,0.801770,0.000000,0.00,0,0,0,0,0

56,13:45-14:00,0.000000,1.039333,13.943965,0.000000,1.238086,0.000000,0.000000,16.603563,57.737237,0.000000,40.736119,0.000000,119.089424,0.000000,9.027443,10.205525,33.486722,31.958553,0.000000,0.000000,2.466002,0.000000,9.853951,0.000000,0.000000,116.646885,8.420983,138.106664,0.000000,45.881688,122.281677,26.175140,0.000000,0.000000,6.876744,0.000000,91.160264,34.815263,0.000000,19.002743,0.000000,0.000000,0.000000,44.040680,0.000000,0.24,1.283059,0.000000,2.11,0.00,0.000000,1.894035,1.877873,26.655007,0.84,0.000000,0.000000,4.426725,1.72,0.000000,0.000000,8.498241,0.42,2.593784,1.711897,2.675449,1.83,1.296892,1.88,3.394049,337.284338,1.07,0.000000,0.000000,1.93,0.000000,1.325166,0.18,2.283892,113.306419,7.63,1.873177,4.115478,0.82,0.000000,14.497506,1.92,1.711898,1.807575,1.57,0.801770,0.000000,0.00,0,0,0,0,0

57,14:00-14:15,0.000000,1.039333,13.943965,0.000000,1.238086,0.000000,0.000000,16.603563,57.737237,0.000000,40.736119,0.000000,119.089424,0.000000,9.027443,10.205525,33.486722,31.958553,0.000000,0.000000,2.466002,0.000000,9.853951,0.000000,0.000000,116.646885,8.420983,138.106664,0.000000,48.549228,122.281677,14.945569,0.000000,0.000000,6.876744,0.000000,91.160264,34.815263,0.000000,19.002743,0.000000,0.000000,0.000000,44.040680,0.000000,0.24,1.283059,0.000000,2.11,0.00,0.000000,1.894035,1.877873,11.791300,0.84,0.000000,0.000000,4.426725,1.72,0.000000,0.000000,2.899500,0.42,2.593784,1.711897,2.587248,1.83,1.296892,1.88,3.394049,337.284338,1.07,0.000000,0.000000,1.93,0.000000,1.325166,0.18,2.283892,95.213539,7.63,1.873177,4.115478,0.82,0.000000,14.497506,1.92,1.711898,1.807575,1.57,0.801770,0.000000,0.00,0,0,0,0,0

58,14:15-14:30,0.000000,1.039333,13.943965,0.000000,1.238086,0.000000,0.000000,16.603563,57.737237,0.000000,40.736119,0.000000,119.089424,0.000000,9.027443,10.205525,33.486722,31.958553,0.000000,0.000000,2.466002,0.000000,9.853951,0.000000,0.000000,116.646885,8.420983,138.106664,0.000000,48.549228,122.281677,14.945569,0.000000,0.000000,6.876744,0.000000,91.160264,34.815263,0.000000,19.002743,0.000000,0.000000,0.000000,44.040680,0.000000,0.24,1.283059,0.000000,2.11,0.00,0.000000,1.894035,1.877873,11.791300,0.84,0.000000,0.000000,4.426725,1.72,0.000000,0.000000,2.899500,0.42,2.593784,1.711897,2.587248,1.83,1.296892,1.88,3.394049,337.284338,1.07,0.000000,0.000000,1.93,0.000000,1.325166,0.18,2.283892,95.213539,7.63,1.873177,4.115478,0.82,0.000000,14.497506,1.92,1.711898,1.807575,1.57,0.801770,0.000000,0.00,0,0,0,0,0

59,14:30-14:45,0.000000,1.039333,13.943965,0.000000,1.238086,0.000000,0.000000,16.603563,57.737237,0.000000,40.736119,0.000000,119.089424,0.000000,9.027443,10.205525,33.486722,31.958553,0.000000,0.000000,2.466002,0.000000,9.853951,0.000000,0.000000,116.646885,8.420983,138.106664,12.168995,48.549228,122.281677,14.945569,0.000000,0.000000,6.876744,0.000000,91.160264,34.815263,0.000000,19.002743,0.000000,0.000000,0.000000,44.040680,0.000000,0.24,1.283059,0.000000,2.11,0.00,0.000000,1.894035,1.877873,11.791300,0.84,0.000000,0.000000,4.426725,1.69,0.000000,0.000000,2.899500,0.42,2.593784,1.711897,2.587248,1.83,1.296892,1.88,3.394049,337.284338,0.99,0.000000,0.000000,1.93,0.000000,1.325166,0.18,2.283892,95.213539,7.63,1.873177,4.115478,0.82,0.000000,14.497506,1.92,1.711898,1.807575,1.57,0.801770,0.000000,0.00,0,0,0,0,0

60,14:45-15:00,0.000000,1.039333,13.943965,0.000000,1.238086,0.000000,0.000000,16.603563,57.737237,0.000000,40.736119,0.000000,119.089424,0.000000,9.027443,10.205525,33.486722,31.958553,0.000000,0.000000,2.466002,0.000000,9.853951,0.000000,0.000000,116.646885,8.420983,138.106664,17.307015,48.549228,122.281677,14.945569,0.000000,0.000000,6.876744,0.000000,91.160264,34.815263,0.000000,19.002743,0.000000,0.000000,0.000000,44.040680,0.000000,0.24,1.283059,0.000000,2.11,0.00,0.000000,1.894035,1.877873,11.791300,0.84,0.000000,0.000000,4.426725,1.69,0.000000,0.000000,2.899500,0.41,2.593784,1.711897,2.587248,1.83,1.296892,1.88,3.394049,337.284338,0.99,0.000000,0.000000,1.93,0.000000,1.325166,0.18,2.283892,95.213539,7.63,1.873177,4.115478,0.78,0.000000,14.497506,1.92,1.711898,1.807575,1.57,0.801770,0.000000,0.00,0,0,0,0,0

61,15:00-15:15,0.000000,1.039333,13.943965,0.000000,0.000000,0.000000,0.000000,16.603563,57.737237,0.000000,40.736119,0.000000,118.992774,0.000000,9.027443,10.205525,33.486722,31.958553,0.000000,0.000000,2.466002,0.000000,13.740082,0.000000,0.000000,116.646885,8.420983,137.666907,34.614029,48.549228,122.281677,14.694279,0.000000,0.000000,6.809089,0.000000,91.160264,34.815263,0.000000,19.002743,0.000000,0.000000,0.000000,44.040680,0.000000,0.24,1.283059,0.000000,2.11,0.00,0.000000,1.894035,1.877873,14.207550,0.84,0.000000,0.000000,4.426725,1.69,0.000000,0.000000,3.315095,0.41,2.593784,1.711897,2.528446,1.83,1.296892,1.88,3.394049,337.284338,0.85,0.000000,0.000000,1.93,0.000000,1.325166,0.18,2.283892,95.213539,7.63,1.873177,4.115478,0.77,0.000000,14.497506,1.92,1.711898,1.807575,1.57,0.801770,0.000000,0.00,0,0,0,0,0

62,15:15-15:30,0.000000,1.039333,13.943965,0.000000,0.000000,0.000000,0.000000,16.603563,57.737237,0.000000,40.736119,0.000000,118.992774,0.000000,9.027443,10.205525,33.486722,31.958553,0.000000,0.000000,2.466002,0.000000,13.740082,0.000000,0.000000,116.646885,8.420983,137.666907,49.757666,48.549228,122.281677,14.694279,0.000000,0.000000,6.809089,0.000000,91.160264,34.815263,0.000000,19.002743,0.000000,0.000000,0.000000,44.040680,0.000000,0.24,1.283059,0.000000,2.11,0.00,0.000000,1.894035,1.877873,14.207550,0.84,0.000000,0.000000,4.426725,1.69,0.000000,0.000000,3.315095,0.41,2.593784,1.711897,2.528446,1.83,1.296892,1.88,3.394049,337.284338,0.85,0.000000,0.000000,1.93,0.000000,1.325166,0.18,2.283892,95.213539,7.63,1.873177,4.115478,0.77,0.000000,14.497506,1.92,1.711898,1.807575,1.57,0.801770,0.000000,0.00,0,0,0,0,0

63,15:30-15:45,0.000000,1.039333,13.943965,0.000000,0.000000,0.000000,0.000000,16.603563,57.737237,0.000000,40.736119,0.000000,118.992774,0.000000,9.027443,10.205525,33.486722,31.958553,0.000000,0.000000,2.466002,0.000000,12.348223,0.000000,0.000000,116.646885,8.420983,137.666907,49.757666,48.549228,122.281677,13.012569,0.000000,0.000000,6.809089,0.000000,91.160264,34.815263,0.000000,19.002743,0.000000,0.000000,0.000000,44.040680,0.000000,0.24,1.283059,0.000000,2.11,0.00,0.000000,1.894035,1.877873,11.791300,0.84,0.000000,0.000000,4.426725,1.69,0.000000,0.000000,2.899500,0.41,2.593784,1.711897,2.528446,1.83,1.296892,1.88,3.394049,337.284338,0.00,0.000000,0.000000,1.93,0.000000,1.325166,0.18,2.283892,47.087880,7.63,1.873177,4.115478,0.77,0.000000,14.497506,1.92,1.711898,1.807575,1.57,0.801770,0.000000,0.00,0,0,0,0,0

64,15:45-16:00,0.000000,1.039333,13.943965,0.000000,0.000000,0.000000,0.000000,16.603563,57.737237,0.000000,40.736119,0.000000,118.992774,0.000000,9.027443,10.205525,33.486722,31.958553,0.000000,0.000000,2.466002,0.000000,12.348223,0.000000,0.000000,116.646885,8.420983,137.666907,49.757666,48.549228,122.281677,16.808678,0.000000,0.000000,6.809089,0.000000,91.160264,34.815263,0.000000,12.668495,0.000000,0.000000,0.000000,44.040680,0.000000,0.24,1.283059,0.000000,2.11,0.00,0.000000,1.894035,1.877873,17.938240,0.84,0.000000,0.000000,4.426725,1.69,0.000000,0.000000,7.814249,0.41,2.593784,1.711897,2.528446,1.83,1.296892,1.88,3.394049,337.284338,0.00,0.000000,0.000000,1.93,0.000000,1.325166,0.18,2.283892,65.209852,7.63,1.873177,4.115478,0.77,0.000000,14.497506,1.92,1.711898,1.807575,1.57,0.801770,0.000000,0.00,0,0,0,0,0

65,16:00-16:15,0.000000,1.039333,13.943965,0.000000,0.000000,0.000000,0.000000,16.603563,57.737237,0.000000,40.736119,0.000000,134.408449,0.000000,9.027443,10.205525,33.486722,31.958553,0.000000,0.000000,2.466002,0.000000,13.525389,0.000000,0.000000,116.646885,8.420983,134.892789,52.099521,45.881688,122.281677,18.386309,0.000000,0.000000,9.969544,0.000000,91.160264,34.815263,0.000000,12.668495,0.000000,0.000000,0.000000,44.040680,0.000000,0.24,1.283059,0.000000,2.11,0.00,0.000000,1.894035,1.877873,17.938240,0.84,0.000000,0.000000,4.426725,1.67,0.000000,0.000000,7.814249,0.41,2.593784,1.711897,2.528446,1.83,1.296892,1.88,3.394049,337.284338,0.00,0.000000,0.000000,1.93,0.000000,1.325166,0.18,2.283892,65.209852,7.63,1.873177,4.115478,0.77,0.000000,14.497506,1.92,1.711898,1.807575,1.57,0.801770,0.000000,0.00,0,0,0,0,0

66,16:15-16:30,0.382485,1.039333,13.943965,0.000000,0.000000,0.000000,0.000000,16.603563,57.737237,0.000000,40.736119,0.000000,134.408449,0.000000,9.027443,10.205525,33.486722,31.958553,0.000000,0.000000,2.466002,19.789596,13.525389,0.000000,0.000000,116.646885,8.420983,134.892789,52.099521,45.881688,122.281677,18.386309,0.000000,0.000000,9.969544,0.000000,91.160264,34.815263,0.000000,12.668495,0.000000,0.000000,0.000000,44.040680,0.000000,0.24,1.283059,0.000000,2.11,0.00,0.000000,1.894035,1.877873,17.938240,0.84,0.000000,0.000000,4.426725,1.67,0.000000,0.000000,7.814249,0.41,2.593784,1.711897,2.528446,1.83,1.296892,1.88,3.394049,337.284338,0.00,0.000000,0.000000,1.93,0.000000,1.325166,0.18,2.283892,65.209852,7.63,1.873177,4.115478,0.77,0.000000,14.497506,1.92,1.711898,1.807575,1.57,0.801770,0.000000,0.00,0,0,0,0,0

67,16:30-16:45,0.382485,1.039333,13.943965,0.000000,1.857130,0.000000,0.000000,16.603563,57.737237,0.000000,40.736119,0.000000,134.408449,0.000000,9.027443,20.431190,33.486722,31.958553,0.000000,0.000000,2.466002,19.789596,14.002513,0.000000,0.000000,116.646885,8.420983,134.892789,52.099521,45.881688,122.281677,18.386309,0.000000,0.000000,9.969544,0.000000,91.160264,34.815263,0.000000,12.668495,0.000000,0.000000,0.000000,44.040680,0.000000,0.24,1.283059,0.000000,2.11,0.00,0.000000,1.894035,1.877873,17.858118,0.84,0.000000,0.000000,4.426725,1.67,0.000000,0.000000,6.824940,0.41,1.296892,1.711897,2.528446,1.83,1.296892,1.88,3.394049,337.284338,0.00,0.000000,0.000000,1.93,0.000000,1.325166,0.17,2.273463,113.335414,7.48,1.873177,4.115478,0.77,0.000000,14.497506,1.92,1.711898,1.807575,1.57,0.801770,0.000000,0.00,0,0,0,0,0

68,16:45-17:00,0.382485,1.039333,13.943965,0.000000,5.819007,0.000000,0.000000,16.603563,57.737237,0.000000,40.736119,0.000000,134.408449,0.000000,9.027443,20.431190,33.486722,31.958553,0.000000,0.000000,2.466002,19.789596,14.002513,0.000000,0.000000,116.646885,8.420983,134.892789,52.099521,45.881688,122.281677,18.386309,0.000000,0.000000,9.969544,0.000000,91.160264,34.815263,0.000000,12.651485,0.000000,0.000000,0.000000,44.040680,0.000000,0.24,1.283059,0.000000,2.11,0.00,0.000000,1.894035,1.877873,16.317516,0.84,0.000000,0.000000,4.426725,1.67,0.000000,0.000000,6.824940,0.41,1.296892,1.711897,2.528446,1.83,1.296892,1.88,3.394049,337.284338,0.00,0.000000,0.000000,1.93,0.000000,1.325166,0.17,2.273463,113.335414,7.48,1.873177,4.115478,0.77,0.000000,14.497506,1.92,1.711898,1.807575,1.57,0.801770,0.000000,0.00,0,0,0,0,0

69,17:00-17:15,0.382485,1.039333,28.115588,0.000000,6.190432,0.000000,0.000000,16.603563,57.737237,0.000000,40.736119,0.000000,149.953538,0.000000,9.027443,20.431190,33.486722,31.958553,0.000000,0.000000,2.466002,19.789596,21.853628,0.000000,0.000000,116.646885,8.420983,133.393980,52.099521,46.948704,122.281677,18.386309,0.000000,0.000000,17.674277,0.000000,91.160264,34.815263,0.000000,12.651485,0.000000,0.000000,0.000000,44.040680,0.000000,0.24,1.283059,0.000000,2.11,0.00,0.000000,1.894035,1.877873,16.317516,0.79,0.000000,0.000000,4.426725,1.67,0.000000,0.000000,10.712976,0.41,1.245016,1.711897,2.528446,1.83,1.296892,1.88,3.394049,337.284338,0.00,0.000000,0.000000,1.93,0.000000,1.325166,0.17,2.263034,142.277278,7.48,1.873177,4.115478,0.77,0.000000,14.497506,1.92,1.711898,1.807575,1.57,0.801770,0.000000,0.00,0,0,0,0,0

70,17:15-17:30,0.382485,1.039333,28.115588,0.000000,6.190432,0.000000,0.000000,16.603563,57.737237,0.000000,40.736119,0.000000,149.953538,0.000000,9.027443,20.431190,33.486722,31.958553,0.000000,0.000000,2.466002,19.789596,21.853628,0.000000,0.000000,116.646885,8.420983,133.393980,52.099521,46.948704,122.281677,31.548880,0.000000,0.000000,17.674277,0.000000,91.160264,34.815263,0.000000,12.651485,0.000000,0.000000,0.000000,44.040680,0.000000,0.24,1.283059,0.000000,2.11,0.00,0.000000,1.894035,1.877873,23.235915,0.79,0.000000,0.000000,4.426725,1.67,0.000000,0.000000,10.712976,0.41,1.245016,1.711897,2.528446,1.83,1.296892,1.88,3.394049,337.284338,0.00,0.000000,0.000000,1.93,0.000000,1.325166,0.17,2.263034,142.573852,7.48,1.873177,4.115478,0.77,0.000000,14.497506,1.92,1.711898,1.807575,1.57,0.801770,0.000000,0.00,0,0,0,0,0

71,17:30-17:45,0.382485,1.039333,28.115588,0.000000,5.819007,0.000000,0.000000,16.603563,57.737237,0.000000,40.736119,0.000000,149.953538,0.000000,9.027443,20.431190,33.486722,31.958553,0.000000,0.000000,2.466002,19.789596,21.853628,0.000000,0.000000,116.646885,8.420983,133.393980,52.099521,48.015720,122.281677,31.548880,0.000000,0.000000,17.674277,0.000000,91.160264,34.815263,0.000000,12.651485,0.000000,0.000000,0.000000,44.040680,0.000000,0.24,1.283059,0.000000,2.11,0.00,0.000000,1.894035,1.877873,27.950946,0.79,0.000000,0.000000,4.426725,1.67,0.000000,0.000000,10.712976,0.41,1.245016,1.711897,2.528446,1.83,1.296892,1.88,3.394049,337.284338,0.00,0.000000,0.000000,1.93,0.000000,1.325166,0.17,2.263034,142.573852,7.48,1.873177,4.115478,0.77,0.000000,14.497506,1.92,1.711898,1.807575,1.57,0.801770,0.000000,0.00,0,0,0,0,0

72,17:45-18:00,0.764969,1.039333,28.115588,0.000000,6.438050,0.000000,0.000000,16.603563,57.737237,0.000000,40.736119,0.000000,149.953538,0.000000,9.027443,20.431190,33.486722,31.958553,0.000000,0.000000,2.466002,39.579192,21.853628,0.000000,0.000000,116.646885,8.420983,133.393980,52.099521,48.015720,122.281677,31.548880,0.000000,0.000000,17.674277,0.000000,91.160264,34.815263,0.000000,12.651485,0.000000,0.000000,0.000000,44.040680,0.000000,0.24,1.283059,0.000000,2.11,0.00,0.000000,1.894035,1.877873,28.004338,0.79,0.000000,0.000000,4.426725,1.67,0.000000,0.000000,10.712976,0.41,1.245016,1.711897,2.528446,1.83,1.296892,1.88,3.394049,337.284338,0.00,0.000000,0.000000,1.93,0.000000,1.325166,0.17,2.263034,142.573852,7.48,1.873177,4.115478,0.77,0.000000,14.497506,1.92,1.711898,1.807575,1.57,0.801770,0.000000,0.00,0,0,0,0,0

73,18:00-18:15,1.147454,1.039333,28.115588,0.000000,6.438050,0.000000,0.000000,16.603563,57.737237,0.000000,40.736119,0.000000,149.953538,0.000000,9.027443,20.431190,33.486722,31.958553,0.000000,0.000000,2.466002,59.368788,21.853628,0.000000,0.000000,116.646885,8.420983,133.019278,52.099521,51.216768,122.281677,31.548880,0.000000,0.000000,17.674277,0.000000,91.160264,34.815263,0.830968,12.651485,0.000000,0.000000,0.000000,44.040680,0.000000,0.24,1.283059,0.000000,2.11,0.00,0.000000,1.894035,1.877873,37.601682,0.79,0.000000,0.000000,4.426725,1.67,0.000000,0.000000,15.675811,0.41,1.245016,1.711897,2.528446,1.83,1.296892,1.88,3.394049,337.284338,0.00,0.000000,0.000000,1.93,0.000000,1.325166,0.17,2.263034,142.573852,7.48,1.873177,4.115478,0.77,0.000000,14.497506,1.92,1.711898,1.807575,1.57,0.801770,0.000000,0.00,0,0,0,0,0

74,18:15-18:30,1.618729,1.039333,28.115588,0.000000,0.619043,0.000000,0.000000,16.603563,57.737237,0.000000,40.736119,0.000000,186.197288,0.000000,19.165958,20.431190,33.486722,31.958553,0.000000,0.000000,2.466002,84.105783,21.853628,0.000000,0.000000,116.646885,8.420983,133.019278,52.099521,51.216768,122.281677,41.338751,0.000000,0.000000,17.674277,0.000000,91.160264,34.815263,2.056644,12.651485,0.000000,0.000000,0.000000,44.040680,0.000000,0.24,1.283059,0.000000,2.11,0.00,0.000000,1.894035,1.877873,37.601682,0.79,0.000000,0.000000,4.426725,1.67,0.000000,0.000000,15.676533,0.41,1.245016,1.711897,2.528446,1.83,1.296892,1.88,3.394049,337.284338,0.00,0.000000,0.000000,1.93,0.000000,1.325166,0.17,2.263034,102.699450,7.48,1.873177,4.115478,0.77,0.000000,14.497506,1.92,1.711898,1.807575,1.57,0.801770,0.000000,0.00,0,0,0,0,0

75,18:30-18:45,2.096835,1.039333,28.115588,0.000000,0.619043,0.000000,0.000000,16.603563,57.737237,0.000000,40.736119,0.000000,252.398214,0.000000,28.748936,20.431190,33.486722,31.958553,0.000000,0.000000,2.466002,108.842777,26.056840,0.000000,0.000000,116.646885,16.841964,133.019278,52.099521,48.549228,122.281677,42.087186,0.000000,0.000000,21.443627,0.000000,91.160264,47.169066,3.084967,12.438855,0.000000,0.000000,0.000000,44.040680,0.000000,0.24,1.283059,0.000000,2.11,0.00,0.000000,1.894035,1.877873,37.601682,0.79,0.000000,0.000000,4.426725,1.67,0.000000,0.000000,15.676533,0.41,1.245016,1.711897,2.528446,1.83,1.296892,1.88,3.394049,337.284338,0.00,0.000000,0.000000,1.93,0.000000,1.325166,0.17,2.263034,102.699450,7.48,1.873177,4.115478,0.77,0.000000,14.497506,1.92,1.711898,1.807575,1.57,0.801770,0.000000,0.00,0,0,0,0,0

76,18:45-19:00,2.786674,1.039333,42.173382,0.000000,0.619043,0.000000,0.000000,16.603563,57.737237,0.000000,41.230890,0.000000,252.485199,0.000000,38.331915,30.647457,33.486722,31.958553,0.000000,0.000000,2.522047,146.640906,26.056840,0.000000,0.000000,116.646885,26.700676,133.019278,52.099521,48.549228,122.281677,42.087186,0.000000,0.000000,21.443627,0.000000,91.160264,68.507453,4.113288,19.002743,0.000000,0.000000,0.000000,44.040680,0.000000,0.24,1.283059,0.000000,2.11,0.00,0.000000,1.894035,1.877873,37.601682,0.79,0.000000,0.000000,4.426725,1.67,0.000000,0.000000,15.676533,0.41,1.245016,1.711897,2.528446,1.83,1.296892,1.88,3.394049,337.284338,0.00,0.000000,0.000000,1.93,0.000000,1.325166,0.17,2.263034,102.699450,7.48,1.873177,4.115478,0.77,0.000000,14.497506,1.92,1.711898,1.807575,1.57,0.801770,0.000000,0.00,0,0,0,0,0

77,19:00-19:15,2.786674,1.039333,42.173382,0.000000,0.619043,0.000000,0.000000,16.603563,57.737237,0.000000,41.230890,0.000000,251.914964,0.000000,38.331915,30.647457,33.486722,31.958553,0.000000,0.000000,2.522047,146.640906,24.887858,0.000000,0.000000,116.646885,26.700676,133.019278,52.099521,48.549228,122.281677,42.087186,0.000000,0.000000,21.443627,0.000000,91.160264,68.507453,4.113288,19.002743,0.000000,3.356113,0.000000,44.040680,0.000000,0.24,1.283059,0.000000,2.11,0.00,0.000000,1.894035,1.877873,26.399948,0.79,0.000000,0.000000,4.426725,1.67,0.000000,0.000000,15.676533,0.41,1.245016,1.711897,2.528446,1.83,1.296892,1.88,3.394049,337.284338,0.00,0.000000,0.000000,1.93,0.000000,1.325166,0.17,2.263034,95.049234,7.48,1.873177,4.115478,0.77,0.000000,12.351870,1.92,1.711898,1.807575,1.57,0.801770,0.000000,0.00,0,0,0,0,0

78,19:15-19:30,2.786674,1.039333,42.173382,0.000000,0.619043,0.000000,0.000000,16.603563,57.737237,0.000000,41.230890,0.000000,251.914964,0.000000,38.331915,30.647457,33.486722,31.958553,0.000000,0.000000,2.522047,146.640906,26.056840,0.000000,0.000000,116.646885,26.700676,133.019278,52.099521,48.549228,122.281677,42.087186,0.000000,0.000000,21.443627,0.000000,91.160264,68.507453,4.113288,19.002743,0.000000,8.054673,0.000000,44.040680,0.000000,0.24,1.283059,0.000000,2.11,0.00,0.000000,1.894035,1.877873,26.399948,0.79,0.000000,0.000000,4.426725,1.67,0.000000,0.000000,15.676533,0.41,1.245016,1.711897,2.528446,1.83,1.296892,1.88,3.394049,337.284338,0.00,0.000000,0.000000,1.93,0.000000,1.325166,0.17,2.263034,95.049234,7.48,1.873177,4.115478,0.77,0.000000,12.351870,1.92,1.711898,1.807575,1.57,0.801770,0.000000,0.00,0,0,0,0,0

79,19:30-19:45,2.786674,1.039333,42.173382,0.000000,5.819007,0.000000,0.000000,16.603563,57.737237,0.000000,41.230890,0.000000,251.914964,0.000000,38.331915,30.647457,33.486722,31.958553,0.000000,0.000000,2.522047,146.640906,26.056840,0.000000,0.000000,116.646885,26.700676,133.019278,52.099521,48.549228,122.281677,42.087186,0.000000,0.000000,21.443627,0.000000,91.160264,68.507453,4.113288,19.002743,0.000000,52.355375,0.000000,44.040680,0.000000,0.24,1.283059,0.000000,2.11,0.00,0.000000,1.894035,1.877873,26.399948,0.80,0.000000,0.000000,4.426725,1.67,0.000000,0.000000,15.676533,0.41,1.404871,1.711897,2.528446,1.83,1.296892,1.88,3.394049,337.284338,0.00,0.000000,0.000000,1.93,0.000000,1.325166,0.17,2.263034,95.049234,7.48,1.873177,4.115478,0.77,0.000000,12.351870,1.92,1.711898,1.807575,1.57,0.801770,0.000000,0.00,0,0,0,0,0

80,19:45-20:00,2.786674,1.039333,42.173382,0.000000,5.819007,0.000000,0.000000,16.603563,57.737237,0.000000,41.230890,0.000000,251.914964,0.000000,38.331915,30.647457,33.486722,31.958553,0.000000,0.000000,2.522047,146.640906,26.056840,0.000000,0.000000,116.646885,26.700676,133.019278,52.099521,51.216768,122.281677,42.087186,0.000000,0.000000,21.443627,0.000000,91.160264,68.507453,4.113288,19.002743,0.000000,52.355375,0.000000,44.040680,0.000000,0.24,1.283059,0.000000,2.11,0.00,0.000000,1.894035,1.877873,26.399948,0.82,0.000000,0.000000,4.426725,1.67,0.000000,0.000000,15.676533,0.41,1.517844,1.711897,2.528446,1.83,1.296892,1.88,3.394049,337.284338,0.00,0.000000,0.000000,1.93,0.000000,1.325166,0.17,2.263034,95.049234,7.48,1.873177,4.115478,0.77,0.000000,12.351870,1.92,1.711898,1.807575,1.57,0.801770,0.000000,0.00,0,0,0,0,0

81,20:00-20:15,2.786674,1.039333,42.173382,0.000000,0.619043,0.000000,0.000000,16.603563,57.737237,0.000000,41.230890,0.000000,276.077464,0.000000,38.331915,30.647457,33.486722,31.958553,0.000000,0.000000,2.522047,146.640906,26.056840,0.000000,0.000000,116.646885,26.700676,133.580062,52.099521,51.216768,122.281677,42.087186,0.000000,0.000000,21.443627,0.000000,91.160264,68.507453,4.113288,19.002743,0.000000,52.355375,0.000000,44.040680,0.000000,0.24,1.283059,0.000000,2.11,0.00,0.000000,1.894035,1.877873,26.399948,0.83,0.000000,0.000000,4.426725,1.67,0.000000,0.000000,15.676533,0.41,1.636005,1.711897,2.528446,1.83,1.296892,1.88,3.394049,337.284338,0.00,0.000000,0.000000,1.93,0.000000,1.325166,0.17,2.263034,95.049234,7.48,1.873177,4.115478,0.77,0.000000,12.351870,1.92,1.711898,1.807575,1.57,0.801770,0.000000,0.00,0,0,0,0,0

82,20:15-20:30,2.786674,1.039333,42.173382,0.000000,0.619043,0.000000,0.000000,16.603563,57.737237,0.000000,41.230890,0.000000,276.077464,0.000000,38.331915,30.647457,33.486722,31.958553,0.000000,0.000000,2.522047,146.640906,26.056840,0.000000,0.000000,116.646885,26.700676,133.580062,52.099521,48.549228,122.281677,42.087186,0.000000,0.000000,21.443627,0.000000,91.160264,47.169066,4.113288,19.002743,0.000000,52.355375,0.000000,44.040680,0.000000,0.24,1.283059,0.000000,2.11,0.00,0.000000,1.894035,1.877873,26.399948,0.84,0.000000,0.000000,4.426725,1.67,0.000000,0.000000,15.676533,0.41,1.660022,1.711897,2.528446,1.83,1.296892,1.88,3.394049,337.284338,0.00,0.000000,0.000000,1.93,0.000000,1.325166,0.17,2.263034,95.049234,7.48,1.873177,4.115478,0.77,0.000000,12.351870,1.92,1.711898,1.807575,1.57,0.801770,0.000000,0.00,0,0,0,0,0

