Block,Time,CHAMERA1,CHAMERA2,BSIUL,UNCHAHAR4,URI2,SEWA2,SINGRAULI,TANAKPUR,TANDA2,TEHRI,UNCHAHAR2,UNCHAHAR3,UNCHAHAR1,SINGRAULI_HYDRO,URI,KOTESHWR,NAPP,NJPC,RAMPUR,RAPPC,RIHAND1,RIHAND2,SALAL,DADRT2,DHAULIGNGA,JHAJJAR,KISHANGANGA,DULHASTI,RAPPB,RIHAND3,CHAMERA3,PARBATI3,KOLDAM,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,TALST2,VALLURNTECL,NTPL,NLCIIST2,NLCTS2EXP,NNTPP,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,SIMHST2,RSTPSU1TO6,RSTPSU7,SIMHST1,KUDGI,MAPS,NLCEXP,NLCIIST1,BRBCL,FSTPP I & II,TALA,KHSTPP-II,KHSTPP-I,VSTPS I,VSTPS II,VSTPS III,VSTPS IV,VSTPS V,LARA-I,MOUDA,SIPAT I,SIPAT II,SOLAPUR,MOUDA_II,TAPS-II,SASAN,GADARWARA-I,KHARGONE-I,KSTPS I&II,KSTPS7,KAPS,GANDHAR-APM,GANDHAR-NAPM,GANDHAR-RLNG,GANDHAR-ComGas,KAWAS-APM,KAWAS-NAPM,KAWAS-RLNG,KAWAS-zLIQ,KAWAS-ComGas
64,15:45-16:00,42.14808,29.090107,0,1.427606,0,17.179062,144.026761,0,2.525983,0,43.545976,26.963602,22.193777,1.034778,49.128,8.712863,44.386683,46.069933,0.89042,59.009958,79.966942,60.347344,66.815,689.346318,9.915136,672.483041,2.551477,53.905351,0,126.520838,21.118518,0,0,0,26.824566,12.82914,0,0,72.0861,0,0,0,85.130591,0,0,3.03,2.38,1.04,0.44,0.71,0.14,2,1.09,1.62,0,1.84,6.05,1.94,0,7.94,0.24,0.84,1.32,15.386,20.73185,0,147.515625,44.918,2.309102,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,2.809353,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.007209,0.014864,0,0,0.001598,0,0.018377

65,16:00-16:15,42.14808,29.090107,0,1.427606,0,17.179062,144.026761,1.281,2.525983,0,43.545976,26.963602,22.193776,1.034778,49.128,8.712863,44.386683,71.664341,1.385097,59.009958,79.966942,60.347344,84.826,689.346318,9.915136,672.483041,2.551477,53.905351,0,126.520838,21.118518,0,0,0,26.824566,12.82914,0,0,72.0861,0,0,0,87.562894,0,0,3.03,2.38,1.04,0.44,0.71,0.14,2,1.09,1.62,0,1.84,6.05,1.94,0,7.94,0.24,0.84,1.32,15.386,20.73185,0,147.515625,44.918,2.309102,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,2.809353,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.007209,0.014864,0,0,0.001598,0,0.018537

66,16:15-16:30,42.14808,29.090107,0,1.427606,0,17.179062,144.026761,1.281,2.525983,0,43.545976,26.963602,22.193777,1.034778,52.992,8.712863,44.386683,71.664341,1.385097,59.009958,79.966942,60.347344,84.826,689.346318,9.915136,672.483041,2.551477,53.905351,0,126.520838,21.118518,0,0,0,26.824566,12.82914,0,0,72.0861,0,0,0,87.562894,0,0,3.03,2.38,1.04,0.44,0.71,0.14,2,1.09,1.62,0,1.84,6.05,1.94,0,7.94,0.24,0.84,1.32,15.386,20.73185,0,147.515625,44.918,2.309102,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,2.809353,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.007209,0.014864,0,0,0.001598,0,0.018537

67,16:30-16:45,42.14808,29.090107,0,1.427606,0,17.179062,144.026761,8.967,2.525983,0,43.545976,26.963602,22.193777,1.034778,52.992,8.712863,44.386683,71.664341,1.385097,59.009958,79.966942,60.347344,84.826,706.57923,19.830271,672.48304,2.551477,53.905351,0,126.520838,21.118518,0,1.063965,0,26.824566,12.82914,0,0,72.0861,0,0,0,87.562894,0,0,3.03,2.38,1.04,0.44,0.71,0.14,2,1.09,1.62,0,1.84,6.05,1.94,0,7.94,0.24,0.84,1.32,15.386,20.73185,0,147.515625,43.704,2.276732,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,2.809353,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.007209,0.014864,0,0,0.001598,0,0.018537

68,16:45-17:00,42.14808,29.090107,0,1.427606,0,17.179062,144.026761,8.967,2.525983,0,43.545976,26.963602,20.451722,1.034778,49.128,8.712863,44.386683,71.664341,1.385097,59.009958,79.966942,60.347344,84.826,706.57923,19.830271,672.48304,2.551477,53.905351,0,126.520838,21.118518,0,1.063965,0,26.824566,12.82914,0,0,72.0861,0,0,0,87.562894,0,0,3.03,2.38,1.04,0.44,0.71,0.14,2,1.09,1.62,0,1.84,6.05,1.94,0,7.94,0.24,0.84,1.32,15.386,20.73185,0,147.515625,43.704,2.276732,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,2.809353,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.007209,0.014864,0,0,0.001598,0,0.018537

69,17:00-17:15,42.14808,29.090107,0,1.427606,0,17.179062,144.026761,9.3513,2.525983,9.185076,43.545976,26.963602,19.743287,1.034778,49.128,8.712863,44.386683,71.664341,1.385097,59.009958,79.966942,60.347344,84.826,706.579231,19.830271,672.48304,2.551477,53.905351,0,126.520838,21.118518,0,1.063965,0,26.824566,13.995426,0,0,72.0861,0,0,0,87.562894,0,0,3.03,2.38,1.04,0.44,0.71,0.14,2,1.09,1.62,0,1.84,6.05,1.94,0,7.94,0.24,0.82,1.32,15.386,20.73185,0,147.515625,43.704,2.276732,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,2.809353,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.007209,0.014864,0,0,0.001598,0,0.018537

70,17:15-17:30,42.14808,29.090107,0,1.427606,0,17.179062,144.026761,9.3513,2.525983,18.370152,43.545976,26.963602,19.743287,1.034778,49.128,8.712863,44.386683,71.664341,1.385097,59.009958,79.966942,60.347344,79.016,706.579231,19.830271,672.48304,2.551477,53.905351,0,126.520838,21.118518,0,1.063965,0,26.824566,13.995426,0,0,72.0861,0,0,0,87.562894,0,0,3.03,2.38,1.04,0.44,0.71,0.14,2,1.09,1.62,0,1.84,6.05,1.94,0,7.94,0.24,0.82,1.32,15.386,20.73185,0,147.515625,43.704,2.276732,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,2.809353,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.007209,0.014864,0,0,0.001598,0,0.018537

71,17:30-17:45,42.14808,29.090107,0,1.427606,0,17.179062,144.026761,0,2.525983,18.370152,43.545976,26.963602,20.904656,1.034778,49.128,8.712863,44.386683,75.861824,1.462832,59.009958,79.966942,60.347344,79.016,728.969328,19.830271,672.48304,2.551477,53.905351,0,126.520838,21.118518,0,1.063965,0,26.824566,13.995426,0,0,72.0861,0,0,0,87.562894,0,0,3.03,2.38,1.04,0.44,0.71,0.14,2,1.09,1.62,0,1.84,6.05,1.94,0,7.94,0.24,0.82,1.32,15.386,20.73185,0,147.515625,43.704,2.276732,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,2.809353,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.007209,0.014864,0,0,0.001598,0,0.018537

72,17:45-18:00,42.14808,43.63516,0,1.427606,0,17.179062,144.026761,0,2.525983,18.370152,43.545976,26.963602,20.904656,1.034778,49.128,8.712863,44.386683,75.861824,1.462832,59.009958,79.966942,60.347344,79.016,728.969328,19.830271,672.48304,2.551477,53.905351,0,126.520838,21.118518,0,1.063965,0,26.824566,13.995426,0,0,72.0861,0,0,0,87.562894,0,0,3.03,2.38,1.04,0.44,0.71,0.14,2,1.09,1.62,0,1.84,6.05,1.94,0,7.94,0.24,0.82,1.32,15.386,20.73185,0,147.515625,43.704,2.276732,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,2.809353,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.007209,0.014864,0,0,0.001598,0,0.018537

73,18:00-18:15,40.922,43.63516,0,1.427606,0,17.179062,144.026761,0,2.525983,18.370152,43.545976,26.963602,20.904656,1.034778,49.128,8.712863,44.386683,61.426578,1.187226,59.009958,79.966942,60.347344,79.016,728.969328,17.243715,672.48304,2.551477,53.905351,0,126.520838,21.118518,0,1.450861,0,26.824566,13.995426,0,0,72.0861,0,0,0,87.562894,0,0,3.03,2.38,1.04,0.44,0.77,0.14,2,1.09,1.62,0,1.84,6.05,1.94,0,7.94,0.24,0.82,1.32,15.386,20.73185,0,147.515625,43.704,2.276732,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,2.809353,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.007432,0.014864,0,0,0.001598,0,0.018537

74,18:15-18:30,42.14808,43.63516,0,1.427606,0,17.179062,144.026761,0,2.525983,27.555228,43.545976,26.963602,20.904656,1.034778,49.128,8.712863,44.386683,81.902104,1.575901,59.009958,79.966942,60.347344,79.016,728.969328,17.243715,672.48304,2.551477,53.905351,0,126.520838,21.118518,0,1.719539,0,26.824566,13.995426,0,0,72.0861,0,0,0,87.562894,0,0,3.03,2.38,1.04,0.44,0.82,0.14,2,1.09,1.62,0,1.84,6.05,1.94,0,7.94,0.24,0.82,1.32,15.386,20.73185,0,147.515625,43.704,2.276732,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,2.809353,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.007432,0.014864,0,0,0.001598,0,0.018537

75,18:30-18:45,42.14808,43.63516,0,1.427606,0,17.179062,144.026761,0,2.525983,27.555228,43.545976,26.963602,20.904656,1.034778,49.128,8.712863,44.386683,126.436373,2.438053,59.009958,79.966942,60.347344,70.301,728.969328,29.745407,672.48304,2.551477,53.905351,0,126.520838,21.118518,0,3.191894,0,26.824566,13.995426,0,0,72.0861,0,0,0,87.562894,0,0,3.03,2.38,1.04,0.44,0.82,0.14,2,1.09,1.62,0,1.84,6.05,1.94,0,7.94,0.24,0.82,1.32,15.386,20.73185,0,147.515625,43.704,2.276732,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.078937,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.007432,0.014864,0,0,0.001598,0,0.018537

76,18:45-19:00,42.14808,43.63516,0,1.427606,0,17.179062,144.026761,0,2.525983,28.615044,43.545976,26.963602,20.904656,1.034778,49.128,9.031626,44.386683,151.723648,2.883262,59.009958,79.966942,60.347344,70.301,728.969328,39.75251,672.48304,2.609464,53.905351,0,126.520838,31.709734,0,4.255859,0,26.824566,13.995426,0,0,72.0861,0,0,0,87.562894,0,0,3.03,2.38,1.04,0.44,0.82,0.14,2,1.09,1.62,0,1.84,6.05,1.94,0,7.94,0.24,0.82,1.32,18.0236,20.73185,0,147.515625,43.704,2.276732,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.348522,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.007432,0.014864,0,0,0.001598,0,0.018537

77,19:00-19:15,42.14808,43.63516,0,1.427606,0,17.179062,144.026761,0,2.525983,28.615044,43.545976,26.963602,20.904656,1.034778,49.128,9.031626,44.386683,151.723648,2.883262,59.009958,79.966942,60.347344,70.301,728.969327,39.75251,672.48304,2.609464,53.905351,0,126.520838,31.709734,3.472441,4.255859,0,26.824566,15.161711,0,0,72.0861,0,0,0,87.562894,0,0,3.03,2.38,1.04,0.44,0.82,0.14,2,1.09,1.62,0,1.84,6.05,1.94,0,7.94,0.24,0.82,1.32,15.386,20.73185,0,147.515625,43.704,2.276732,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.007432,0.014864,0,0,0.001598,0,0.018697

78,19:15-19:30,42.14808,43.63516,0,1.427606,0,17.179062,144.026761,0,2.525983,28.615044,43.545976,26.963602,20.904656,1.034778,52.992,9.031626,44.386683,151.723648,2.883262,59.009958,79.966942,60.347344,70.301,728.969327,39.75251,672.483041,2.609464,53.905351,0,126.520838,31.709734,8.333857,4.255859,0,26.824566,15.161711,0,0,72.0861,0,0,0,87.562894,0,0,3.03,2.38,1.04,0.44,0.82,0.14,2,1.09,1.62,0,1.84,6.05,1.94,0,7.94,0.24,0.82,1.32,15.386,20.73185,0,147.515625,43.704,2.276732,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.007432,0.014864,0,0,0.001598,0,0.018697

79,19:30-19:45,42.14808,43.63516,0,1.427606,0,17.179062,144.026761,1.281,2.525983,28.615044,43.545976,26.963602,20.904656,1.034778,52.992,9.031626,44.386683,151.723648,2.883262,59.009958,79.966942,60.347344,67.977,728.969328,39.75251,672.483041,2.609464,53.905351,0,126.520838,31.709734,54.30897,4.255859,0,26.824566,15.161711,0,0,72.0861,0,0,0,87.562894,0,0,3.03,2.38,1.04,0.5,0.82,0.14,2,1.09,1.62,0,1.84,6.05,1.94,0,7.94,0.24,0.82,1.32,15.386,20.73185,0,147.515625,33.385,2.287522,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.007432,0.014864,0,0,0.001598,0,0.018697

80,19:45-20:00,42.14808,43.63516,0,1.427606,0,17.179062,144.026761,1.281,2.525983,28.615044,43.545976,26.963602,20.904656,1.034778,49.128,9.031626,44.386683,151.723648,2.883262,59.009958,79.966942,60.347344,67.977,728.969328,39.75251,672.48304,2.609464,53.905351,0,126.520838,31.709734,54.30897,4.255859,0,26.824566,15.161711,0,0,72.0861,0,0,0,87.562894,0,0,3.03,2.38,1.04,0.5,0.82,0.14,2,1.09,1.62,0,1.84,6.05,1.94,0,7.94,0.24,0.82,1.32,15.386,20.73185,0,147.515625,33.385,2.287522,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.007432,0.014864,0,0,0.001598,0,0.018697

81,20:00-20:15,42.14808,43.63516,0,1.427606,0,17.179062,144.026761,8.967,2.525983,28.615044,43.545976,26.963602,20.904656,1.034778,49.128,9.031626,44.386683,151.723648,2.883262,59.009958,79.966942,60.347344,62.748,728.969328,39.75251,672.48304,2.609464,53.905351,0,126.520838,31.709734,54.30897,4.255859,0,26.824566,15.161711,0,0,72.0861,0,0,0,89.995196,0,0,3.03,2.38,1.04,0.5,0.82,0.14,2,1.09,1.62,0,1.84,6.05,1.94,0,7.94,0.24,0.82,1.32,15.386,20.73185,0,147.515625,33.385,2.287522,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.007617,0.014864,0,0,0.001598,0,0.018856

82,20:15-20:30,42.14808,43.63516,0,1.427606,0,17.179062,144.026761,8.967,2.525983,28.615044,43.545976,26.963602,20.904656,1.034778,49.128,9.031626,44.386683,151.723648,2.883262,59.009958,79.966942,60.347344,62.748,728.969328,39.75251,672.48304,2.609464,53.905351,0,126.520838,31.709734,54.30897,4.255859,0,26.824566,15.161711,0,0,72.0861,0,0,0,89.995196,0,0,3.03,2.38,1.04,0.5,0.82,0.14,2,1.09,1.62,0,1.84,6.05,1.94,0,7.94,0.24,0.82,1.32,15.386,20.73185,0,147.515625,33.385,2.287522,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.007617,0.014864,0,0,0.001598,0,0.018856

83,20:30-20:45,42.14808,43.63516,0,1.427606,0,17.179062,144.026761,8.967,2.525983,28.615044,43.545976,26.963602,20.904656,1.034778,49.128,9.031626,44.386683,151.723648,2.883262,59.009958,79.966942,60.347344,62.748,728.969328,39.75251,672.483041,2.609464,53.905351,0,126.520838,31.709734,54.30897,4.255859,0,26.824566,15.161711,0,0,72.0861,0,0,0,89.995196,0,0,3.03,2.38,1.04,0.5,0.82,0.14,2,1.09,1.62,0,1.84,6.05,1.94,0,7.94,0.24,0.82,1.32,15.386,20.73185,0,147.515625,33.385,2.287522,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.007617,0.014864,0,0,0.001598,0,0.018856

84,20:45-21:00,42.14808,43.63516,0,1.427606,0,17.179062,144.026761,8.967,2.525983,28.615044,43.545976,26.963602,20.904656,1.034778,49.128,8.712863,44.386683,151.723648,2.883262,59.009958,79.966942,60.347344,62.748,728.969328,39.75251,672.483041,2.551477,53.905351,0,126.520838,31.709734,54.30897,4.255859,0,26.824566,15.161711,0,0,72.0861,0,0,0,89.995196,0,0,3.03,2.38,1.04,0.5,0.82,0.14,2,1.09,1.62,0,1.84,6.05,1.94,0,7.94,0.24,0.82,1.32,15.386,20.73185,0,147.515625,33.385,2.287522,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.007617,0.014864,0,0,0.001598,0,0.018856

85,21:00-21:15,42.14808,43.63516,0,1.427606,0,17.179062,144.026761,0.6405,2.525983,28.615044,43.545976,26.963602,19.743287,1.034778,49.128,8.712863,44.386683,151.723648,2.883262,59.009958,79.966942,60.347344,62.748,728.969328,25.865571,661.459879,2.551477,53.905351,0,126.520838,31.709734,18.056691,4.255859,0,26.824566,16.327997,0,0,72.0861,0,0,0,89.995196,0,0,3.03,2.38,1.04,0.5,0.82,0.14,2,1.09,1.62,0,1.84,6.05,1.94,0,7.94,0.24,0.82,1.32,15.386,20.73185,0,147.515625,33.385,2.287522,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.007804,0.014864,0,0,0.001598,0,0.019017

86,21:15-21:30,42.14808,43.63516,0,1.427606,0,17.179062,144.026761,0.6405,2.525983,28.615044,43.545976,26.963602,19.743287,1.034778,49.128,8.712863,44.386683,151.723648,2.883262,59.009958,79.966942,60.347344,62.748,728.969328,25.865571,661.459879,2.551477,53.905351,0,126.520838,31.709734,16.667714,4.255859,0,26.824566,16.327997,0,0,72.0861,0,0,0,89.995196,0,0,3.03,2.38,1.04,0.5,0.82,0.14,2,1.09,1.62,0,1.84,6.05,1.94,0,7.94,0.24,0.82,1.32,15.386,20.73185,0,147.515625,33.385,2.287522,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.007804,0.014864,0,0,0.001598,0,0.019017

87,21:30-21:45,42.14808,43.63516,0,1.427606,0,17.179062,144.026761,0.6405,2.525983,28.615044,43.545976,26.963602,19.743287,1.034778,49.128,8.712863,44.386683,151.723648,2.883262,59.009958,79.966942,60.347344,62.748,728.969327,25.865571,661.459879,2.551477,53.905351,0,126.520838,31.709734,3.472441,4.255859,0,26.824566,16.327997,0,0,72.0861,0,0,0,89.995196,0,0,3.03,2.38,1.04,0.44,0.82,0.14,2,1.09,1.62,0,1.84,6.05,1.94,0,7.94,0.24,0.82,1.32,15.386,20.73185,0,147.515625,33.385,2.287522,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.007804,0.014864,0,0,0.001598,0,0.019017

88,21:45-22:00,42.14808,43.63516,0,1.427606,0,17.179062,144.026761,0.6405,2.525983,28.615044,43.545976,26.963602,19.743287,1.034778,49.128,8.712863,44.386683,151.723648,2.883262,59.009958,79.966942,60.347344,62.748,751.359425,25.865571,661.459879,2.551477,53.905351,0,126.520838,31.709734,3.472441,4.255859,0,26.824566,16.327997,0,0,72.0861,0,0,0,89.995196,0,0,3.03,2.38,1.04,0.44,0.82,0.14,2,1.09,1.62,0,1.84,6.05,1.94,0,7.94,0.24,0.82,1.32,15.386,20.73185,0,147.515625,33.385,2.287522,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.007804,0.014864,0,0,0.001598,0,0.019017

89,22:00-22:15,42.14808,43.63516,0,1.427606,0,17.179062,144.026761,0.6405,2.525983,28.615044,43.545976,26.963602,19.743287,1.034778,49.128,17.425726,44.386683,151.723648,2.883262,59.009958,79.966942,60.347344,62.748,751.359425,39.75251,661.459879,2.609464,53.905351,0,126.520838,31.709734,3.472441,4.255859,0,26.824566,16.327997,0,0,72.0861,0,0,0,92.427499,0,0,3.03,2.38,1.04,0.45,0.82,0.14,2,1.09,1.62,0,1.84,6.05,1.94,0,7.94,0.24,0.82,1.37,15.386,20.73185,0,147.515625,33.385,2.287522,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.007989,0.014864,0,0,0.001598,0,0.019017

90,22:15-22:30,42.14808,43.63516,0,1.427606,0,17.179062,144.026761,0.6405,2.525983,28.615044,43.545976,26.963602,19.743287,1.034778,49.128,17.425726,44.386683,151.723648,2.883262,59.009958,79.966942,60.347344,62.748,751.359426,39.75251,661.459879,2.609464,53.905351,0,126.520838,31.709734,3.472441,4.255859,0,26.824566,16.327997,0,0,72.0861,0,0,0,92.427499,0,0,3.03,2.38,1.04,0.45,0.82,0.14,2,1.09,1.62,0,1.84,6.05,1.94,0,7.94,0.24,0.82,1.37,15.386,20.73185,0,147.515625,33.385,2.287522,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.007989,0.014864,0,0,0.001598,0,0.019017

91,22:30-22:45,42.14808,43.63516,0,1.427606,0,17.179062,144.026761,0.6405,2.525983,28.615044,43.545976,26.963602,19.743287,1.034778,13.248,17.425726,44.386683,151.723648,2.883262,59.009958,79.966942,60.347344,62.748,742.955675,39.75251,661.459879,2.609464,53.905351,0,126.520838,31.709734,3.472441,4.255859,0,26.824566,16.327997,0,0,72.0861,0,0,0,92.427499,0,0,3.03,2.38,1.04,0.45,0.82,0.14,2,1.09,1.62,0,1.84,6.05,1.94,0,7.94,0.24,0.82,1.37,15.386,20.73185,0,147.515625,33.385,2.287522,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.007989,0.014864,0,0,0.001598,0,0.019017

92,22:45-23:00,42.14808,43.63516,0,1.427606,0,17.179062,144.026761,0.6405,2.525983,28.615044,43.545976,26.963602,19.743287,1.034778,4.416,17.425726,44.386683,151.723648,2.883262,59.009958,79.966942,60.347344,62.748,720.565578,39.75251,661.459879,2.609464,53.905351,0,126.520838,31.709734,0,4.255859,0,26.824566,16.327997,0,0,72.0861,0,0,0,92.427499,0,0,3.03,2.38,1.04,0.44,0.82,0.14,2,1.09,1.62,0,1.84,6.05,1.94,0,7.94,0.24,0.82,1.33,15.386,20.73185,0,147.515625,33.385,2.287522,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.007989,0.014864,0,0,0.001598,0,0.019017

93,23:00-23:15,42.14808,43.63516,0,1.427606,0,17.179062,144.026761,0.6405,2.525983,27.555228,43.545976,26.963602,19.743287,1.034778,4.416,17.213218,44.386683,125.71973,2.423919,59.009958,79.966942,60.347344,62.748,698.17548,39.75251,661.459879,2.551477,53.905351,0,126.520838,31.709734,0,4.255859,0,26.824566,16.327997,0,0,72.0861,0,0,0,92.427499,0,0,3.03,2.38,1.04,0.44,0.82,0.14,2,1.09,1.62,0,1.84,6.05,1.94,0,7.94,0.24,0.82,1.33,15.386,20.73185,0,147.515625,33.385,2.298312,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.008175,0.014864,0,0,0.001598,0,0.019017

94,23:15-23:30,42.14808,43.63516,0,1.427606,0,17.179062,144.026761,0.6405,2.525983,27.555228,43.545976,26.963602,19.743287,1.034778,13.248,17.213218,44.386683,122.853156,2.367385,59.009958,79.966942,60.347344,62.748,689.353782,39.75251,661.459879,2.551477,53.905351,0,126.520838,31.709734,0,4.255859,0,26.824566,16.327997,0,0,72.0861,0,0,0,92.427499,0,0,3.03,2.38,1.04,0.44,0.82,0.14,2,1.09,1.62,0,1.84,6.05,1.94,0,7.94,0.24,0.82,1.33,15.386,20.73185,0,147.515625,33.385,2.298312,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.008175,0.014864,0,0,0.001598,0,0.019017

95,23:30-23:45,42.14808,43.63516,0,1.427606,0,17.179062,144.026761,0.6405,2.525983,27.555228,43.545976,26.963602,19.743287,1.034778,49.128,8.712863,44.386683,97.258749,1.872707,59.009958,79.966942,60.347344,62.748,689.353782,39.660543,661.459879,2.551477,53.905351,0,126.520838,31.709734,0,4.255859,0,26.824566,16.327997,0,0,72.0861,0,0,0,92.427499,0,0,3.03,2.38,1.04,0.44,0.84,0.14,2,1.09,1.62,0,1.84,6.05,1.94,0,7.94,0.24,0.82,1.33,15.386,20.73185,0,147.515625,33.385,2.298312,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.008175,0.014864,0,0,0.001598,0,0.019017

