Block,Time,SEWA2,SINGRAULI,TANAKPUR,TANDA2,UNCHAHAR1,UNCHAHAR2,UNCHAHAR4,URI2,UNCHAHAR3,TEHRI,SINGRAULI_HYDRO,URI,SALAL,RAPPB,RAPPC,RIHAND2,RIHAND3,BSIUL,CHAMERA1,CHAMERA3,DADRT2,DULHASTI,JHAJJAR,KOLDAM,KOTESHWR,NJPC,CHAMERA2,NAPP,RIHAND1,KISHANGANGA,PARBATI3,RAMPUR,DHAULIGNGA,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,NNTPP,NTPL,RSTPSU1TO6,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,RSTPSU7,VALLURNTECL,SIMHST1,SIMHST2,TALST2,BRBCL,FSTPP I & II,TALA,KHSTPP-II,KHSTPP-I,SASAN
53,13:00-13:15,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.6122,26.39091,67.032,0.99476,46.92,83.664,0,50.8869,118.125,123.665624,6.5538,42.66,29.062808,686.772522,49.436556,664.03722,0,35.496,152.9405,39.51012,39.516,92,0,0,0,36.5917,0,33.6,0,6.3,0,65.16,0,2.172,0,41.648,21.92,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,24.99,147.515625,34.79931,418.77

54,13:15-13:30,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.6122,26.39091,67.032,0.99476,46.92,83.664,0,50.8869,118.125,123.665624,6.5538,42.66,29.062808,686.772522,49.436556,664.03722,0,35.496,152.9405,39.51012,39.516,92,0,0,0,36.5917,0,33.6,0,6.3,0,65.16,0,2.172,0,41.648,21.92,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,24.99,147.515625,34.79931,418.77

55,13:30-13:45,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.6122,26.39091,67.032,0.99476,46.92,83.664,0,50.8869,118.125,123.665624,6.5538,42.66,29.062808,686.772522,49.436556,664.03722,0,35.496,152.9405,39.51012,39.516,92,0,0,0,36.5917,0,33.6,0,6.3,0,65.16,0,2.172,0,41.648,21.92,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,24.99,147.515625,34.79931,418.77

56,13:45-14:00,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.6122,26.39091,67.032,0.99476,46.92,83.664,0,50.8869,118.125,123.665624,6.5538,42.66,29.062808,686.772522,49.436556,664.03722,0,35.496,152.9405,39.51012,39.516,92,0,0,0,36.5917,0,33.6,0,6.3,0,65.16,0,2.172,0,41.648,21.92,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,24.99,147.515625,34.79931,418.77

57,14:00-14:15,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.6122,26.39091,67.032,0.99476,46.92,83.664,0,50.8869,118.125,123.665624,6.5538,42.66,29.062808,686.772522,49.436556,664.03722,0,35.496,152.9405,39.51012,39.516,92,0,0,0,36.5917,0,33.6,0,6.3,0,65.16,0,2.172,0,41.648,21.92,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,24.99,147.515625,34.79931,418.77

58,14:15-14:30,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.6122,26.39091,67.032,0.99476,46.92,83.664,0,50.8869,118.125,123.665624,6.5538,42.66,29.062808,686.772522,49.436556,664.03722,0,35.496,152.9405,39.51012,39.516,92,0,0,0,36.5917,0,33.6,0,6.3,0,65.16,0,2.172,0,41.648,21.92,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,24.99,147.515625,34.79931,418.77

59,14:30-14:45,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.6122,26.39091,67.032,0.99476,46.92,83.664,0,50.8869,118.125,123.665624,6.5538,42.66,29.062808,686.772522,49.436556,664.03722,0,35.496,152.9405,39.51012,39.516,92,0,0,0,36.5917,0,33.6,0,6.3,0,65.16,0,2.172,0,41.648,21.92,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,24.99,147.515625,34.79931,418.77

60,14:45-15:00,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.6122,26.39091,67.032,0.99476,46.92,83.664,0,50.8869,118.125,123.665624,6.5538,42.66,29.062808,686.772522,49.436556,664.03722,0,35.496,152.9405,39.51012,39.516,92,0,0,0,36.5917,0,33.6,0,6.3,0,65.16,0,2.172,0,41.648,21.92,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,24.99,147.515625,34.79931,418.77

61,15:00-15:15,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.6122,26.39091,67.032,0.99476,46.92,83.664,0,50.8869,118.125,123.665624,6.5538,42.66,29.062808,686.772522,49.436556,662.97,0,35.496,152.9405,39.51012,39.516,92,0,0,0,36.5917,0,33.6,0,6.3,0,66.246,0,2.172,0,41.648,21.92,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,24.99,147.515625,34.79931,418.77

62,15:15-15:30,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.6122,26.39091,67.032,0.99476,46.92,83.664,0,50.8869,118.125,123.665624,6.5538,42.66,29.062808,686.772522,49.436556,639.87,0,35.496,152.9405,39.51012,39.516,92,0,0,0,36.5917,0,33.6,0,6.3,0,66.246,0,2.172,0,41.648,21.92,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,24.99,147.515625,34.79931,418.77

63,15:30-15:45,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.6122,26.39091,67.032,0.99476,46.92,83.664,0,50.8869,118.125,123.665624,6.5538,42.66,29.062808,686.772522,49.436556,616.77,0,35.496,152.9405,39.51012,39.516,92,0,0,0,36.5917,0,33.6,0,6.3,0,66.246,0,2.172,0,63.568,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,24.99,147.515625,34.79931,418.77

64,15:45-16:00,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.6122,26.39091,67.032,0.99476,46.92,83.664,0,50.8869,118.125,123.665624,6.5538,42.66,29.062808,686.772522,49.436556,593.67,0,35.496,152.9405,39.51012,39.516,92,0,0,0,36.5917,0,33.6,0,6.3,0,66.246,0,2.172,0,63.568,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,24.99,147.515625,34.79931,418.77

65,16:00-16:15,15.804048,139.3125,11.7852,0,19.985,42.392196,0,32.41932,26.39091,67.032,0.99476,46.92,83.664,0,50.8869,118.125,123.665624,6.5538,42.66,29.062808,686.772522,49.436556,570.57,0,35.496,152.9405,39.51012,39.516,92,0,0,0,36.5917,0,33.6,0,6.3,0,66.246,0,2.172,0,63.568,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,24.99,147.515625,32.171,418.77

66,16:15-16:30,15.804048,139.3125,11.7852,0,19.985,42.392196,0,32.41932,26.39091,67.032,0.99476,46.92,83.664,0,50.8869,118.125,123.665624,6.5538,42.66,29.062808,686.772522,49.436556,545.07222,0,35.496,152.9405,39.51012,39.516,92,0,3.1825,0,36.5917,0,33.6,0,6.3,0,66.246,0,2.172,0,63.568,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,24.99,147.515625,32.171,418.77

67,16:30-16:45,15.804048,139.3125,11.7852,0,19.985,42.392196,0,32.41932,26.39091,67.032,0.99476,46.92,83.664,0,50.8869,118.125,123.665624,6.5538,42.66,29.062808,703.948527,49.436556,545.07222,0,35.496,152.9405,39.51012,39.516,92,0,15.276,0,27.3447,0,33.6,0,6.3,0,66.246,0,2.172,0,63.568,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,24.99,147.515625,32.171,416.25

68,16:45-17:00,15.804048,139.3125,11.7852,0,19.985,42.392196,0,32.41932,26.39091,67.032,0.99476,46.92,83.664,0,50.8869,118.125,123.665624,6.5538,42.66,29.062808,703.948527,49.436556,545.07222,0,35.496,152.9405,26.34008,39.516,92,0,15.276,0,27.3447,0,33.6,0,6.3,0,66.246,0,2.172,0,63.568,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,24.99,147.515625,32.171,416.25

69,17:00-17:15,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.6122,26.39091,67.032,0.99476,51.888,83.664,0,50.8869,118.125,123.665624,6.5538,42.66,29.062808,703.948527,32.8448,664.03722,0,35.496,152.9405,26.34008,39.516,92,0,15.276,0,27.3447,0,33.6,0,6.3,0,66.246,0,2.172,0,63.568,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,24.99,147.515625,32.171,416.25

70,17:15-17:30,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.6122,26.39091,67.032,0.99476,51.888,83.664,0,50.8869,118.125,123.665624,6.5538,42.66,29.062808,703.948527,32.8448,664.03722,0,35.496,152.9405,26.34008,39.516,92,0,15.276,0,27.3447,0,33.6,0,6.3,0,66.246,0,2.172,0,63.568,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,24.99,147.515625,32.171,416.25

71,17:30-17:45,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.6122,26.39091,67.032,0.99476,46.92,83.664,0,50.8869,118.125,123.665624,6.5538,42.66,29.062808,703.948527,32.8448,664.03722,0,35.496,152.9405,39.51012,39.516,92,0,2.546,0,27.3447,0,33.6,0,6.3,0,66.246,0,2.172,0,63.568,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,27.93,147.515625,32.171,416.25

72,17:45-18:00,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.6122,26.39091,67.032,0.99476,46.92,83.664,0,50.8869,118.125,123.665624,6.5538,42.66,29.062808,703.948527,32.8448,664.03722,0,35.496,152.9405,39.51012,39.516,92,0,2.546,0,36.5917,0,33.6,0,6.3,0,66.246,0,2.172,0,63.568,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,27.93,147.515625,32.171,416.25

73,18:00-18:15,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.6122,26.39091,67.032,0.99476,46.92,83.664,0,50.8869,118.125,123.665624,6.5538,42.66,29.062808,703.948527,32.8448,664.03722,0,35.496,152.9405,39.51012,39.516,92,0,2.546,0,36.5917,0,33.6,0,6.3,0,66.246,0,2.172,0,63.568,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,27.93,147.515625,32.171,416.25

74,18:15-18:30,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.6122,26.39091,67.032,0.99476,46.92,83.664,0,50.8869,118.125,123.665624,6.5538,42.66,29.062808,703.948527,32.8448,664.03722,0,35.496,152.9405,39.51012,39.516,92,0,2.546,0,36.5917,0,33.6,0,6.3,0,66.246,0,2.172,0,63.568,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,27.93,147.515625,32.171,416.25

75,18:30-18:45,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.6122,26.39091,67.032,0.99476,46.92,84.245,0,50.8869,118.125,123.665624,6.5538,42.66,29.062808,703.948527,32.8448,664.03722,0,35.496,152.9405,26.34008,39.516,89,0,2.546,0,36.5917,0,33.6,0,6.3,0,66.246,0,2.172,0,63.568,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,27.93,147.515625,32.171,416.25

76,18:45-19:00,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.6122,26.39091,67.032,0.99476,46.92,84.245,0,50.8869,118.125,123.665624,6.5538,42.66,29.062808,703.948527,32.8448,664.03722,0,35.496,152.9405,26.34008,39.516,89,0,10.184,0,36.5917,0,33.6,0,6.3,0,66.246,0,2.172,0,63.568,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,27.93,147.515625,32.171,416.25

77,19:00-19:15,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.6122,26.39091,67.032,0.99476,46.92,84.245,0,50.8869,118.125,123.665624,7.6461,42.66,30.5616,703.948527,49.436556,664.03722,0,40.2288,154.69245,26.34008,39.516,89,0,48.374,0,37.5164,0,33.6,0,6.3,0,66.246,0,2.172,0,63.568,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,27.93,147.515625,32.171,414

78,19:15-19:30,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.6122,26.39091,67.032,0.99476,46.92,84.245,0,50.8869,118.125,123.665624,7.6461,42.66,30.5616,703.948527,49.436556,664.03722,0,40.2288,154.69245,26.34008,39.516,89,0,48.374,0,37.5164,0,39.9,0,0,0,66.246,0,2.172,0,63.568,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,27.93,147.515625,32.171,414

79,19:30-19:45,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.6122,26.39091,67.032,0.99476,46.92,84.245,0,50.8869,118.125,123.665624,13.1076,42.66,30.5616,703.948527,49.436556,664.03722,0,40.2288,154.69245,40.1233,39.516,89,0,48.374,0,37.5164,0,39.9,0,0,0,66.246,0,2.172,0,63.568,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,27.93,147.515625,32.171,414

80,19:45-20:00,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.6122,26.39091,67.032,0.99476,46.92,84.245,0,50.8869,118.125,123.665624,13.1076,42.66,30.5616,686.779958,49.436556,664.03722,0,40.2288,154.69245,40.1233,39.516,89,0,48.374,0,37.5164,0,39.9,0,0,0,66.246,0,2.172,0,63.568,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,27.93,147.515625,32.171,414

81,20:00-20:15,15.804048,139.3125,11.7852,0,18.843,42.392196,0,31.6122,26.39091,67.032,0.99476,51.888,84.245,0,50.8869,118.125,123.665624,13.1076,42.66,30.5616,686.779958,49.436556,664.03722,0,40.2288,154.69245,40.1233,39.516,89,0,48.374,0,37.5164,0,39.9,0,0,0,66.246,0,2.172,0,63.568,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,27.93,147.515625,32.171,414

82,20:15-20:30,15.804048,139.3125,11.7852,0,18.843,42.392196,0,31.6122,26.39091,67.032,0.99476,51.888,84.245,0,50.8869,118.125,123.665624,13.1076,42.66,30.5616,686.779958,49.436556,664.03722,0,40.2288,154.69245,40.1233,39.516,89,0,48.374,0,37.5164,0,39.9,0,0,0,66.246,0,2.172,0,63.568,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,27.93,147.515625,32.171,414

83,20:30-20:45,15.804048,139.3125,11.7852,0,18.843,42.392196,0,31.6122,26.39091,67.032,0.99476,46.92,84.245,0,50.8869,118.125,123.665624,13.1076,42.66,30.5616,686.779958,49.436556,664.03722,0,40.2288,154.69245,40.1233,39.516,89,0,10.184,0,37.5164,0,39.9,0,0,0,66.246,0,2.172,0,63.568,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,27.93,147.515625,32.171,414

84,20:45-21:00,15.804048,139.3125,11.7852,0,18.843,42.392196,0,31.6122,26.39091,67.032,0.99476,46.92,84.245,0,50.8869,118.125,123.665624,7.6461,42.66,29.062808,686.779958,49.436556,664.03722,0,35.496,152.9405,39.51012,39.516,89,0,3.1825,0,36.5917,0,39.9,0,0,0,66.246,0,2.172,0,63.568,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,27.93,147.515625,32.171,414

85,21:00-21:15,15.804048,139.3125,11.7852,0,18.843,42.392196,0,31.6122,26.39091,67.032,0.99476,46.92,84.245,0,50.8869,118.125,123.665624,7.6461,42.66,29.062808,686.779958,49.436556,664.03722,0,35.496,152.9405,39.51012,39.516,89,0,3.1825,0,36.5917,0,39.9,0,0,0,66.246,0,2.172,0,63.568,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,27.93,147.515625,32.171,414

86,21:15-21:30,15.804048,139.3125,11.7852,0,18.843,42.392196,0,31.6122,26.39091,67.032,0.99476,46.92,84.245,0,50.8869,118.125,123.665624,7.6461,42.66,29.062808,686.779958,49.436556,664.03722,0,35.496,152.9405,39.51012,39.516,89,0,3.1825,0,36.5917,0,39.9,0,0,0,66.246,0,2.172,0,63.568,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,27.93,147.515625,32.171,414

87,21:30-21:45,15.804048,139.3125,11.7852,0,18.843,42.392196,0,31.6122,26.39091,67.032,0.99476,46.92,84.245,0,50.8869,118.125,123.665624,19.6614,42.66,29.062808,686.779958,49.436556,653.1525,0,35.496,152.9405,39.51012,39.516,89,0,3.1825,0,36.5917,0,39.9,0,0,0,66.246,0,2.172,0,63.568,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,27.93,147.515625,32.171,414

88,21:45-22:00,15.804048,139.3125,11.7852,0,18.843,42.392196,0,31.6122,26.39091,67.032,0.99476,46.92,84.245,0,50.8869,118.125,123.665624,19.6614,42.66,30.5616,686.779958,49.436556,653.1525,0,40.2288,154.69245,40.1233,39.516,89,0,3.1825,0,37.5164,0,39.9,0,0,0,66.246,0,2.172,0,63.568,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,27.93,147.515625,32.171,414

89,22:00-22:15,15.804048,139.3125,11.7852,0,18.843,42.392196,0,31.6122,26.39091,67.032,0.99476,46.92,84.245,0,50.8869,118.125,123.665624,19.6614,42.66,30.5616,686.779958,49.436556,653.1525,0,40.2288,154.69245,40.1233,39.516,89,0,3.1825,0,37.5164,0,39.9,0,0,0,49.956,0,2.172,0,63.568,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,27.93,147.515625,32.171,414

90,22:15-22:30,15.804048,139.3125,11.7852,0,18.843,42.392196,0,31.6122,26.39091,67.032,0.99476,46.92,84.245,0,50.8869,118.125,123.665624,19.6614,42.66,30.5616,686.779958,49.436556,653.1525,0,40.2288,154.69245,40.1233,39.516,89,0,3.1825,0,37.5164,0,39.9,0,0,0,49.956,0,2.172,0,63.568,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,27.93,147.515625,32.171,414

91,22:30-22:45,15.804048,139.3125,11.7852,0,18.843,42.392196,0,31.6122,26.39091,67.032,0.99476,46.92,84.245,0,50.8869,118.125,123.665624,19.6614,42.66,30.5616,686.779958,49.436556,653.1525,0,40.2288,154.69245,40.1233,39.516,89,0,3.1825,0,37.5164,0,39.9,0,0,0,49.956,0,2.172,0,63.568,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,27.93,147.515625,32.171,414

92,22:45-23:00,15.804048,139.3125,11.7852,0,18.843,42.392196,0,31.6122,26.39091,67.032,0.99476,46.92,84.245,0,50.8869,118.125,123.665624,19.6614,42.66,30.5616,686.779958,49.436556,653.1525,0,40.2288,154.69245,40.1233,39.516,89,0,3.1825,0,37.5164,0,39.9,0,0,0,49.956,0,2.172,0,63.568,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,27.93,147.515625,32.171,414

93,23:00-23:15,15.804048,139.3125,11.7852,0,18.843,42.392196,0,31.6122,26.39091,67.032,0.99476,46.92,84.245,0,50.8869,118.125,123.665624,19.6614,42.66,29.062808,686.779958,49.436556,653.1525,0,35.496,152.9405,39.51012,39.516,89,0,15.9125,0,36.5917,0,39.9,0,0,0,49.956,0,2.172,0,63.568,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,27.93,147.515625,32.171,414

94,23:15-23:30,15.804048,139.3125,11.7852,0,18.843,42.392196,0,31.6122,26.39091,67.032,0.99476,46.92,84.245,0,50.8869,118.125,123.665624,19.6614,42.66,29.062808,686.779958,49.436556,653.1525,0,35.496,152.9405,39.51012,39.516,89,0,15.9125,0,36.5917,0,39.9,0,0,0,49.956,0,2.172,0,54.8,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,27.93,147.515625,32.171,414

95,23:30-23:45,15.804048,139.3125,11.7852,0,18.843,42.392196,0,31.6122,26.39091,67.032,0.99476,46.92,84.245,0,50.8869,118.125,123.665624,19.6614,42.66,29.062808,686.779958,49.436556,653.1525,0,35.496,152.9405,39.51012,39.516,89,0,19.095,0,36.5917,0,42,0,0,0,49.956,0,2.172,0,60.28,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,27.93,147.515625,32.171,414

96,23:45-24:00,15.804048,139.3125,11.7852,0,18.843,42.392196,0,31.6122,26.39091,67.032,0.99476,46.92,84.245,0,50.8869,118.125,123.665624,19.6614,42.66,29.062808,686.779958,49.436556,653.1525,0,35.496,152.9405,39.51012,39.516,89,0,19.095,0,36.5917,0,42,0,0,0,49.956,0,2.172,0,60.28,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,27.93,147.515625,32.171,414

