Block,Time,SEWA2,SINGRAULI,TANAKPUR,TANDA2,UNCHAHAR1,UNCHAHAR2,UNCHAHAR4,URI2,UNCHAHAR3,TEHRI,SINGRAULI_HYDRO,URI,SALAL,RAPPB,RAPPC,RIHAND2,RIHAND3,BSIUL,CHAMERA1,CHAMERA3,DADRT2,DULHASTI,JHAJJAR,KOLDAM,KOTESHWR,NJPC,CHAMERA2,NAPP,RIHAND1,KISHANGANGA,PARBATI3,RAMPUR,DHAULIGNGA,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,NNTPP,NTPL,RSTPSU1TO6,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,RSTPSU7,VALLURNTECL,SIMHST1,SIMHST2,TALST2,BRBCL,FSTPP I & II,TALA,KHSTPP-II,KHSTPP-I,SASAN
56,13:45-14:00,15.804048,125.5875,11.7852,0,19.985,42.392196,0,31.897383,26.39091,65.016,1.01389,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,0,686.779958,32.8448,653.1525,0,35.496,152.9405,0,39.0888,92,0,0,0,36.5917,0,25.2,0,14.7,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,98.34375,34.79931,346.5

57,14:00-14:15,15.804048,125.5875,11.7852,0,19.985,42.392196,0,31.897383,26.39091,65.016,1.01389,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,0,686.779958,32.8448,653.1525,0,35.496,152.9405,0,39.0888,92,0,0,0,36.5917,0,25.2,0,14.7,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,98.34375,34.79931,347.625

58,14:15-14:30,15.804048,125.5875,11.7852,0,19.985,42.392196,0,31.897383,26.39091,65.016,1.01389,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,0,686.779958,32.8448,653.1525,0,35.496,152.9405,0,39.0888,92,0,0,0,36.5917,0,25.2,0,14.7,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,98.34375,34.79931,347.625

59,14:30-14:45,15.804048,125.5875,11.7852,0,19.985,42.392196,0,31.897383,26.39091,65.016,1.01389,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,0,686.779958,32.8448,653.1525,0,35.496,152.9405,0,39.0888,92,0,0,0,36.5917,0,25.2,0,14.7,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,98.34375,34.79931,347.625

60,14:45-15:00,15.804048,125.5875,11.7852,0,19.985,42.392196,0,31.897383,26.39091,65.016,1.01389,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,0,686.779958,32.8448,653.1525,0,35.496,152.9405,0,39.0888,92,0,0,0,36.5917,0,25.2,0,14.7,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,98.34375,34.79931,347.625

61,15:00-15:15,15.804048,125.5875,11.7852,0,19.985,42.392196,0,31.897383,26.39091,65.016,1.01389,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,0,686.779958,32.8448,653.1525,0,35.496,152.9405,0,39.0888,92,0,0,0,36.5917,0,25.2,0,14.7,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,98.34375,34.79931,347.625

62,15:15-15:30,15.804048,125.5875,11.7852,0,19.985,42.392196,0,31.897383,26.39091,65.016,1.01389,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,0,686.779958,32.8448,653.1525,0,35.496,152.9405,0,39.0888,92,0,0,0,36.5917,0,25.2,0,14.7,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,98.34375,34.79931,347.625

63,15:30-15:45,15.804048,125.5875,11.7852,0,19.985,42.392196,0,31.6122,26.39091,65.016,1.01389,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,0,686.779958,32.8448,653.1525,0,35.496,152.9405,0,39.0888,92,0,0,0,36.5917,0,25.2,0,14.7,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,98.34375,34.79931,347.625

64,15:45-16:00,15.804048,125.5875,11.7852,0,19.985,42.392196,0,31.6122,26.39091,65.016,1.01389,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,0,686.779958,32.8448,653.1525,0,35.496,152.9405,0,39.0888,92,0,0,0,36.5917,0,25.2,0,14.7,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,98.34375,34.79931,347.625

65,16:00-16:15,15.804048,125.5875,11.7852,0,19.985,42.392196,0,32.41932,26.39091,65.016,1.01389,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,0,686.779958,32.8448,653.1525,0,35.496,152.9405,0,39.0888,92,0,0,0,36.5917,0,25.2,0,14.7,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,98.34375,34.79931,347.625

66,16:15-16:30,15.804048,125.5875,11.7852,0,19.985,42.392196,0,32.41932,26.39091,65.016,1.01389,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,0,686.779958,32.8448,653.1525,0,35.496,152.9405,0,39.0888,92,0,0,0,36.5917,0,25.2,0,14.7,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,98.34375,34.79931,347.625

67,16:30-16:45,15.804048,125.5875,11.7852,0,19.985,42.392196,0,32.41932,26.39091,65.016,1.01389,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,0,686.779958,32.8448,653.1525,0,35.496,152.9405,0,39.0888,92,0,0,0,36.5917,0,25.2,0,14.7,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,98.34375,34.79931,347.625

68,16:45-17:00,15.804048,125.5875,11.7852,0,19.985,42.392196,0,32.41932,26.39091,65.016,1.01389,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,0,686.779958,32.8448,653.1525,0,35.496,152.9405,0,39.0888,92,0,0,0,36.5917,0,25.2,0,14.7,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,98.34375,34.79931,347.625

69,17:00-17:15,15.804048,125.5875,11.7852,0,19.985,42.392196,0,31.6122,26.39091,65.016,1.01389,51.888,83.664,0,50.76,118.125,123.665624,0,42.66,0,686.779958,32.8448,653.1525,0,35.496,152.9405,0,39.0888,92,0,0,0,36.5917,0,26.25,0,13.65,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,98.34375,34.79931,347.625

70,17:15-17:30,15.804048,125.5875,11.7852,0,19.985,42.392196,0,31.6122,26.39091,65.016,1.01389,51.888,83.664,0,50.76,118.125,123.665624,0,42.66,0,686.779958,32.8448,653.1525,0,35.496,152.9405,0,39.0888,92,0,0,0,36.5917,0,26.25,0,13.65,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,98.34375,34.79931,347.625

71,17:30-17:45,15.804048,125.5875,11.7852,0,19.985,42.392196,0,31.6122,26.39091,65.016,1.01389,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,0,686.779958,49.436556,653.1525,0,35.496,152.9405,0,39.0888,92,0,0,0,36.5917,0,26.25,0,13.65,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,98.34375,34.79931,347.625

72,17:45-18:00,15.804048,125.5875,11.7852,0,19.985,42.392196,0,31.6122,26.39091,65.016,1.01389,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,0,686.779958,49.436556,653.1525,0,35.496,152.9405,0,39.0888,92,0,0,0,36.5917,0,26.25,0,13.65,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,98.34375,34.79931,347.625

73,18:00-18:15,15.804048,125.5875,11.7852,0,19.985,42.392196,0,31.6122,26.39091,65.016,1.01389,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,0,686.779958,49.436556,653.1525,0,35.496,152.9405,0,39.0888,92,0,0,0,36.5917,0,26.25,0,13.65,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,98.34375,34.79931,345.375

74,18:15-18:30,15.804048,125.5875,11.7852,0,19.985,42.392196,0,31.6122,26.39091,65.016,1.01389,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,0,686.779958,49.436556,653.1525,0,35.496,152.9405,0,39.0888,92,0,0,0,36.5917,0,26.25,0,13.65,0,61.902,0,5.43,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,98.34375,34.79931,345.375

75,18:30-18:45,15.804048,125.5875,11.7852,0,19.985,42.392196,0,31.6122,26.39091,65.016,1.01389,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,0,686.779958,49.436556,653.1525,0,35.496,152.9405,0,39.0888,92,0,0,0,36.5917,0,26.25,0,13.65,0,61.902,0,5.43,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,98.34375,34.79931,345.375

76,18:45-19:00,15.804048,125.5875,9.7356,0,19.985,42.392196,0,31.6122,26.39091,65.016,1.01389,51.888,83.664,0,50.76,118.125,123.665624,0,42.66,17.8276,686.779958,49.436556,653.1525,0,35.496,152.9405,0,39.0888,92,0,0,0,36.5917,0,26.25,0,13.65,0,61.902,0,5.43,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,98.34375,34.79931,345.375

77,19:00-19:15,15.804048,125.5875,9.7356,0,19.985,42.392196,0,31.6122,26.39091,65.016,1.01389,51.888,83.664,0,50.76,118.125,123.665624,0,42.66,30.5616,686.779958,49.436556,653.1525,0,40.0316,154.69245,0,39.0888,92,0,0,0,37.5164,0,26.25,0,13.65,0,61.902,0,5.43,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,98.34375,34.79931,345.375

78,19:15-19:30,15.804048,125.5875,9.7356,0,19.985,42.392196,0,31.6122,26.39091,65.016,1.01389,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,30.5616,686.779958,49.436556,653.1525,0,40.0316,154.69245,0,39.0888,92,0,0,0,37.5164,0,26.25,0,13.65,0,61.902,0,5.43,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,98.34375,34.79931,345.375

79,19:30-19:45,15.804048,125.5875,9.7356,0,19.985,42.392196,0,31.6122,26.39091,65.016,1.01389,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,30.5616,686.779958,49.436556,653.1525,0,40.0316,154.69245,0,39.0888,92,0,0,0,37.5164,0,26.25,0,13.65,0,61.902,0,5.43,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,98.34375,34.79931,345.375

80,19:45-20:00,15.804048,125.5875,9.7356,0,19.985,42.392196,0,31.6122,26.39091,65.016,1.01389,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,30.5616,686.779958,49.436556,653.1525,0,40.0316,154.69245,0,39.0888,92,0,0,0,37.5164,0,26.25,0,13.65,0,61.902,0,5.43,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,98.34375,34.79931,345.375

81,20:00-20:15,15.804048,125.5875,9.7356,0,19.985,42.392196,0,31.6122,26.39091,65.016,1.01389,46.92,83.083,0,50.76,118.125,123.665624,0,42.66,30.5616,686.779958,49.436556,653.1525,0,40.0316,154.69245,0,39.0888,92,0,0,0,37.5164,0,26.25,0,13.65,0,61.902,0,5.43,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,98.34375,32.171,345.375

82,20:15-20:30,15.804048,125.5875,9.7356,0,19.985,42.392196,0,31.6122,26.39091,65.016,1.01389,46.92,83.083,0,50.76,118.125,123.665624,0,42.66,30.5616,686.779958,49.436556,653.1525,0,40.0316,154.69245,0,39.0888,92,0,0,0,37.5164,0,26.25,0,13.65,0,61.902,0,5.43,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,98.34375,32.171,345.375

83,20:30-20:45,15.804048,125.5875,9.7356,0,19.985,42.392196,0,31.6122,26.39091,65.016,1.01389,46.92,83.083,0,50.76,118.125,123.665624,0,42.66,30.5616,686.779958,49.436556,653.1525,0,40.0316,154.69245,0,39.0888,92,0,0,0,37.5164,0,26.25,0,13.65,0,61.902,0,5.43,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,98.34375,32.171,345.375

84,20:45-21:00,15.804048,125.5875,9.7356,0,19.985,42.392196,0,31.6122,26.39091,65.016,1.01389,46.92,83.083,0,50.76,118.125,123.665624,0,42.66,29.062808,686.779958,49.436556,653.1525,0,35.496,152.9405,0,39.0888,92,0,0,0,36.5917,0,26.25,0,13.65,0,61.902,0,5.43,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,98.34375,32.171,345.375

85,21:00-21:15,15.804048,125.5875,9.7356,0,19.985,42.392196,0,31.6122,26.39091,65.016,1.01389,46.92,83.083,0,50.76,118.125,123.665624,0,42.66,29.062808,686.779958,49.436556,653.1525,0,35.496,152.9405,0,39.0888,92,0,0,0,36.5917,0,26.25,0,13.65,0,61.902,0,5.43,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,104.9,32.171,345.375

86,21:15-21:30,15.804048,125.5875,9.7356,0,19.985,42.392196,0,31.6122,26.39091,65.016,1.01389,46.92,83.083,0,50.76,118.125,123.665624,0,42.66,29.062808,686.779958,49.436556,653.1525,0,35.496,152.9405,0,39.0888,92,0,0,0,36.5917,0,39.9,0,0,0,61.902,0,5.43,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,110.145,32.171,345.375

87,21:30-21:45,15.804048,125.5875,9.7356,0,19.985,42.392196,0,31.6122,26.39091,65.016,1.01389,46.92,83.083,0,50.76,118.125,123.665624,0,42.66,29.062808,686.779958,49.436556,653.1525,0,35.496,152.9405,0,39.0888,92,0,0,0,36.5917,0,39.9,0,0,0,61.902,0,5.43,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,115.39,32.171,345.375

88,21:45-22:00,15.804048,125.5875,9.7356,0,19.985,42.392196,0,31.6122,26.39091,65.016,1.01389,46.92,83.083,0,50.76,118.125,123.665624,0,42.66,30.5616,686.779958,49.436556,653.1525,0,40.0316,154.69245,0,39.0888,92,0,0,0,37.5164,0,39.9,0,0,0,61.902,0,5.43,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,115.39,32.171,345.375

89,22:00-22:15,15.804048,125.5875,9.7356,0,19.985,42.392196,0,31.6122,26.39091,65.016,1.01389,46.92,83.083,0,50.76,118.125,123.665624,0,42.66,30.5616,686.779958,49.436556,653.1525,0,40.0316,154.69245,0,39.0888,92,0,0,0,37.5164,0,39.9,0,0,0,61.902,0,5.43,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,125.88,32.171,345.375

90,22:15-22:30,15.804048,125.5875,9.7356,0,19.985,42.392196,0,31.6122,26.39091,65.016,1.01389,46.92,83.083,0,50.76,118.125,123.665624,0,42.66,30.5616,686.779958,49.436556,653.1525,0,40.0316,154.69245,0,39.0888,92,0,0,0,37.5164,0,39.9,0,0,0,61.902,0,5.43,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,125.88,32.171,345.375

91,22:30-22:45,15.804048,125.5875,4.3554,0,19.985,42.392196,0,31.6122,26.39091,65.016,0.99476,46.92,83.083,0,50.76,118.125,123.665624,0,42.66,30.5616,686.779958,49.436556,653.1525,0,40.0316,154.69245,0,39.0888,92,0,0,0,37.5164,0,39.9,0,0,0,61.902,0,5.43,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,131.125,32.171,345.375

92,22:45-23:00,15.804048,125.5875,4.3554,0,19.985,42.392196,0,31.6122,26.39091,65.016,0.99476,46.92,83.083,0,50.76,118.125,123.665624,0,42.66,30.5616,686.779958,49.436556,653.1525,0,40.0316,154.69245,0,39.0888,92,0,0,0,37.5164,0,39.9,0,0,0,61.902,0,5.43,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,131.125,32.171,345.375

93,23:00-23:15,15.804048,125.5875,3.0744,0,19.985,42.392196,0,31.6122,26.39091,65.016,0.99476,46.92,82.502,0,50.76,118.125,123.665624,0,42.66,29.062808,686.779958,49.436556,653.1525,0,35.496,152.9405,0,39.0888,92,0,0,0,36.5917,0,39.9,0,0,0,61.902,0,5.43,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,136.37,32.171,345.375

94,23:15-23:30,15.804048,125.5875,9.7356,0,19.985,42.392196,0,31.6122,26.39091,65.016,0.99476,46.92,82.502,0,50.76,118.125,123.665624,0,42.66,29.062808,686.779958,49.436556,653.1525,0,35.496,152.9405,0,39.0888,92,0,0,0,36.5917,0,39.9,0,0,0,61.902,0,5.43,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,136.37,32.171,345.375

95,23:30-23:45,15.804048,125.5875,9.7356,0,19.985,42.392196,0,31.6122,26.39091,65.016,0.99476,46.92,82.502,0,50.76,118.125,123.665624,0,42.66,29.062808,686.779958,49.436556,653.1525,0,35.496,152.9405,0,39.0888,92,0,0,0,36.5917,0,39.9,0,0,0,61.902,0,5.43,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,32.171,345.375

96,23:45-24:00,15.804048,125.5875,9.7356,0,19.985,42.392196,0,31.6122,26.39091,65.016,0.99476,46.92,82.502,0,50.76,118.125,123.665624,0,42.66,29.062808,686.779958,49.436556,653.1525,0,35.496,152.9405,0,39.0888,92,0,0,0,36.5917,0,39.9,0,0,0,61.902,0,5.43,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,32.171,345.375

