Block,Time,AURY_LF,DULHASTI,DADRI_CRF,AURY_GF,UNCHAHAR4,URI,NAPP,DHAULIGNGA,TEHRI,TANAKPUR,CHAMERA1,RIHAND1,ANTA_LF,RAMPUR,SALAL,DADRI_RF,RAPPC,RIHAND2,NJPC,URI2,PARBATI3,DADRI_GF,UNCHAHAR1,KOLDAM,DADRT2,UNCHAHAR3,TANDA2,SINGRAULI,DADRI_LF,KOTESHWR,KISHANGANGA,AURY_CRF,CHAMERA2,ANTA_CRF,ANTA_GF,UNCHAHAR2,RIHAND3,JHAJJAR,AURY_RF,BSIUL,ANTA_RF,SINGRAULI_HYDRO,SEWA2,RAPPB,CHAMERA3,FSTPP I & II,LARA-I,MOUDA_II,KAWAS-RLNG,VALLURNTECL,SIMHST2,KHSTPP-II,VSTPS I,KAWAS-ComGas,GANDHAR-RLNG,RSTPSU1TO6,MAPS,MOUDA,GADARWARA-I,VSTPS II,VSTPS V,SASAN,KGSU1AND2,NLCTS2EXP,TALA,KAWAS-NAPM,KSTPS I&II,GANDHAR-NAPM,NLCIIST1,NLCIIST2,SIPAT II,KHARGONE-I,KAWAS-zLIQ,KGSU3AND4,NLCEXP,KAPS,KAWAS-APM,GANDHAR-ComGas,VSTPS III,KUDGI,NNTPP,BRBCL,GANDHAR-APM,TAPS-II,RSTPSU7,KSTPS7,KKNP,KHSTPP-I,SIPAT I,VSTPS IV,SOLAPUR,TALST2,NTPL,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
55,13:30-13:45,0.000000,52.099522,0.000000,0.000000,0.000000,48.549228,44.040679,0.000000,32.368278,1.609512,41.230890,56.944730,0.000000,0.000000,34.815263,0.000000,57.737237,88.514293,0.000000,33.486722,0.000000,0.000000,4.064229,0.000000,0.000000,13.705205,0.000000,134.894405,0.000000,8.420983,2.466002,0.000000,42.173383,0.000000,0.000000,21.796999,122.281677,119.379374,0.000000,19.002743,0.000000,1.039333,16.603562,0.000000,30.616571,2.802850,4.087237,3.370763,0.000000,3.45,0.00,45.908750,2.195717,0.000000,0.000000,7.68,0.24,1.860319,0.000000,1.864989,1.274256,267.478875,1.93,0.85,0.000000,0.000000,2.773880,0.000000,0.82,0.42,1.795171,1.700152,0.000000,2.11,1.72,1.107445,0.000000,0.000000,1.881042,9.02,0.19,14.497506,0.000000,1.316072,1.88,1.287995,1.44,9.500695,2.665289,2.575988,1.700152,2.82,3.65,0,0,0,0,0

56,13:45-14:00,0.000000,52.099522,0.000000,0.000000,0.000000,48.549228,44.040679,0.000000,32.368278,1.609512,41.230890,56.944730,0.000000,0.000000,34.815263,0.000000,57.737237,88.514293,0.000000,33.486722,0.000000,0.000000,4.064229,0.000000,0.000000,13.705205,0.000000,134.894405,0.000000,8.420983,2.466002,0.000000,42.173383,0.000000,0.000000,21.796999,122.281677,119.379374,0.000000,19.002743,0.000000,1.039333,16.603562,0.000000,30.616571,2.802850,4.087237,3.370763,0.000000,3.45,0.00,45.908750,2.195717,0.000000,0.000000,7.68,0.24,1.860319,0.000000,1.864989,1.274256,267.478875,1.93,0.85,0.000000,0.000000,2.773880,0.000000,0.82,0.42,1.795171,1.700152,0.000000,2.11,1.72,1.107445,0.000000,0.000000,1.881042,9.02,0.19,14.497506,0.000000,1.316072,1.88,1.287995,1.46,9.500695,2.665289,2.575988,1.700152,2.82,3.65,0,0,0,0,0

57,14:00-14:15,0.000000,52.099522,0.000000,0.000000,0.000000,48.549228,44.040679,0.000000,32.368278,5.819007,41.230890,56.944730,0.000000,0.000000,34.815263,0.000000,57.737237,88.514293,0.000000,33.486722,0.000000,0.000000,4.064229,0.000000,0.000000,13.705205,0.000000,135.946054,0.000000,8.420983,2.466002,0.000000,42.173383,0.000000,0.000000,21.796999,122.281677,119.379374,0.000000,19.002743,0.000000,1.039333,16.603562,0.000000,30.616571,2.802850,4.087237,3.370763,0.000000,3.45,0.00,45.328850,2.216432,0.000000,0.000000,7.68,0.24,1.860319,0.000000,1.864989,1.274256,267.478875,1.93,0.85,0.000000,0.000000,2.773880,0.000000,0.82,0.42,1.795171,1.700152,0.000000,2.11,1.72,1.107445,0.000000,0.000000,1.881042,9.02,0.19,14.497506,0.000000,1.316072,1.88,1.287995,1.46,9.500695,2.665289,2.575988,1.700152,2.82,3.65,0,0,0,0,0

58,14:15-14:30,0.000000,52.099522,0.000000,0.000000,0.000000,48.549228,44.040679,0.000000,32.368278,5.819007,41.230890,56.944730,0.000000,0.000000,34.815263,0.000000,57.737237,88.514293,0.000000,33.486722,0.000000,0.000000,4.064229,0.000000,0.000000,13.940220,0.000000,135.946054,0.000000,8.420983,2.466002,0.000000,42.173383,0.000000,0.000000,21.664607,122.281677,119.379374,0.000000,19.002743,0.000000,1.039333,16.603562,0.000000,30.616571,2.802850,4.087237,3.370763,0.000000,3.45,0.00,74.574270,2.216432,0.000000,0.000000,7.68,0.24,1.860319,0.000000,1.864989,1.274256,267.478875,1.93,0.85,0.000000,0.000000,2.773880,0.000000,0.82,0.42,1.795171,1.700152,0.000000,2.11,1.72,1.107445,0.000000,0.000000,1.881042,9.02,0.19,14.497506,0.000000,1.316072,1.88,1.287995,1.47,9.500695,2.665289,2.575988,1.700152,2.82,3.65,0,0,0,0,0

59,14:30-14:45,0.000000,52.099522,0.000000,0.000000,0.000000,48.549228,44.040679,0.000000,32.368278,3.095216,41.230890,56.944730,0.000000,0.000000,34.815263,0.000000,57.737237,88.514293,0.000000,33.486722,0.000000,0.000000,4.064229,0.000000,0.000000,13.940220,0.000000,135.946054,0.000000,8.420983,2.466002,0.000000,42.173383,0.000000,0.000000,21.664607,122.281677,119.379374,0.000000,19.002743,0.000000,1.039333,16.603562,0.000000,30.616571,2.802850,4.087237,3.370763,0.000000,3.45,0.00,74.187670,2.216432,0.000000,0.000000,7.68,0.24,1.860319,0.000000,1.864989,1.274256,267.478875,1.93,0.85,0.000000,0.000000,2.773880,0.000000,0.82,0.42,1.795171,1.700152,0.000000,2.11,1.72,1.107445,0.000000,0.000000,1.881042,9.02,0.19,14.497506,0.000000,1.316072,1.88,1.287995,1.49,9.181750,2.665289,2.575988,1.700152,2.86,3.65,0,0,0,0,0

60,14:45-15:00,0.000000,52.099522,0.000000,0.000000,0.000000,51.216768,44.040679,0.000000,32.368278,3.095216,41.230890,56.944730,0.000000,0.000000,34.815263,0.000000,57.737237,88.514293,0.000000,33.486722,0.000000,0.000000,4.064229,0.000000,0.000000,13.940220,0.000000,135.946054,0.000000,8.420983,2.466002,0.000000,42.173383,0.000000,0.000000,21.664607,122.281677,119.379374,0.000000,19.002743,0.000000,1.039333,16.603562,0.000000,30.616571,2.802850,4.087237,3.370763,0.000000,3.45,0.00,74.187670,2.216432,0.000000,0.000000,7.68,0.24,1.860319,0.000000,1.864989,1.274256,267.478875,1.93,0.85,0.000000,0.000000,2.773880,0.000000,0.78,0.41,1.795171,1.700152,0.000000,2.11,1.67,1.107445,0.000000,0.000000,1.881042,9.02,0.19,14.497506,0.000000,1.316072,1.88,1.287995,1.50,9.181750,2.665289,2.575988,1.700152,2.86,3.65,0,0,0,0,0

61,15:00-15:15,0.000000,52.099522,0.000000,0.000000,0.000000,51.216768,44.040679,0.000000,32.368278,3.095216,41.230890,91.160263,0.000000,0.000000,34.815263,0.000000,57.737237,116.646885,0.000000,33.486722,0.000000,0.000000,4.064229,0.000000,0.000000,13.940220,0.000000,135.946054,0.000000,8.420983,2.466002,0.000000,42.173383,0.000000,0.000000,21.664607,122.281677,119.379374,0.000000,12.668495,0.000000,1.039333,16.603562,0.000000,20.431190,2.802850,4.087237,3.370763,0.000000,3.45,0.00,73.636765,2.216432,0.000000,0.000000,7.68,0.24,1.860319,0.000000,1.864989,1.274256,267.478875,1.93,0.85,0.000000,0.000000,2.773880,0.000000,0.78,0.41,1.795171,1.700152,0.000000,2.11,1.67,1.107445,0.000000,0.000000,1.881042,9.02,0.19,14.497506,0.000000,1.316072,1.88,1.287995,1.52,9.027110,2.665289,2.575988,1.700152,2.86,3.65,0,0,0,0,0

62,15:15-15:30,0.000000,52.099522,0.000000,0.000000,0.000000,48.549228,44.040679,0.000000,32.368278,3.095216,41.230890,91.160263,0.000000,0.000000,34.815263,0.000000,57.737237,116.646885,0.000000,33.486722,0.000000,0.000000,4.064229,0.000000,0.000000,13.940220,0.000000,135.946054,0.000000,8.420983,2.466002,0.000000,42.173383,0.000000,0.000000,21.664607,122.281677,119.379374,0.000000,12.668495,0.000000,1.039333,16.603562,0.000000,20.431190,2.802850,4.087237,3.370763,0.000000,3.45,0.00,73.636765,2.216432,0.000000,0.000000,7.68,0.24,1.860319,0.000000,1.864989,1.274256,267.478875,1.93,0.85,0.000000,0.000000,2.773880,0.000000,0.78,0.41,1.795171,1.700152,0.000000,2.11,1.67,1.107445,0.000000,0.000000,1.881042,9.02,0.19,14.497506,0.000000,1.316072,1.88,1.287995,1.53,9.027110,2.665289,2.575988,1.700152,2.86,3.65,0,0,0,0,0

63,15:30-15:45,0.000000,52.099522,0.000000,0.000000,0.000000,48.549228,44.040679,0.000000,32.368278,5.571389,41.230890,91.160263,0.000000,0.000000,34.815263,0.000000,57.737237,116.646885,0.000000,33.486722,0.000000,0.000000,4.064229,0.000000,0.000000,13.940220,0.000000,135.946054,0.000000,8.420983,2.466002,0.000000,42.173383,0.000000,0.000000,23.081464,122.281677,119.379374,0.000000,12.668495,0.000000,1.039333,16.603562,0.000000,20.431190,14.038799,4.087237,3.370763,0.000000,3.45,0.00,93.972022,2.216432,0.000000,0.000000,7.68,0.24,1.860319,0.000000,1.864989,1.274256,267.478875,1.93,0.85,0.000000,0.000000,2.773880,0.000000,0.78,0.41,1.795171,1.700152,0.000000,2.11,1.67,1.107445,0.000000,0.000000,1.881042,9.02,0.19,14.497506,0.000000,1.316072,1.88,1.287995,1.54,29.817588,2.665289,2.575988,1.700152,2.86,3.65,0,0,0,0,0

64,15:45-16:00,0.000000,52.099522,0.000000,0.000000,0.000000,48.549228,44.040679,0.000000,32.368278,5.571389,41.230890,91.160263,0.000000,0.000000,34.815263,0.000000,57.737237,116.646885,0.000000,33.486722,0.000000,0.000000,4.064229,0.000000,0.000000,13.940220,0.000000,135.946054,0.000000,8.420983,2.466002,0.000000,42.173383,0.000000,0.000000,23.081464,122.281677,119.379374,0.000000,12.668495,0.000000,1.039333,16.603562,0.000000,20.431190,14.038799,4.087237,3.370763,0.000000,3.45,0.00,93.972022,2.216432,0.000000,0.000000,7.68,0.24,1.860319,0.000000,1.864989,1.274256,267.478875,1.93,0.85,0.000000,0.000000,2.773880,0.000000,0.78,0.41,1.795171,1.700152,0.000000,2.11,1.67,1.107445,0.000000,0.000000,1.881042,9.02,0.19,14.497506,0.000000,1.316072,1.88,1.287995,1.54,29.817588,2.665289,2.575988,1.700152,2.86,3.65,0,0,0,0,0

65,16:00-16:15,0.000000,52.099522,0.000000,0.000000,0.000000,48.549228,44.040679,0.000000,32.368278,6.809476,41.230890,91.160263,0.000000,0.000000,34.815263,0.000000,57.737237,116.646885,0.000000,33.486722,0.000000,0.000000,4.064229,1.028322,0.000000,13.965361,0.000000,135.946054,0.000000,8.420983,2.466002,0.000000,42.173383,0.000000,0.000000,23.098002,122.281677,119.379374,0.000000,12.668495,0.000000,1.039333,16.603562,0.000000,20.431190,14.038799,4.087237,3.370763,0.000000,3.45,0.00,93.972022,2.216432,0.000000,0.000000,6.69,0.24,1.860319,0.000000,1.864989,1.274256,267.478875,1.93,0.84,0.000000,0.000000,2.773880,0.000000,0.78,0.41,1.795171,1.700152,0.000000,2.11,1.67,1.107445,0.000000,0.000000,1.881042,9.02,0.19,14.497506,0.000000,1.316072,1.88,1.287995,1.54,29.817588,2.665289,2.575988,1.700152,2.86,3.65,0,0,0,0,0

66,16:15-16:30,0.000000,52.099522,0.000000,0.000000,0.000000,48.549228,44.040679,0.000000,32.368278,6.809476,41.230890,91.160263,0.000000,0.382484,34.815263,0.000000,57.737237,116.646885,19.789596,33.486722,0.000000,0.000000,4.064229,2.378644,0.000000,13.965361,0.000000,135.946054,0.000000,8.420983,2.466002,0.000000,42.173383,0.000000,0.000000,23.098002,122.281677,119.379374,0.000000,12.668495,0.000000,1.039333,16.603562,0.000000,20.431190,14.038799,4.087237,3.370763,0.000000,3.45,0.00,93.972022,2.216432,0.000000,0.000000,6.10,0.24,1.860319,0.000000,1.864989,1.274256,267.478875,1.93,0.84,0.000000,0.000000,2.773880,0.000000,0.78,0.41,1.795171,1.700152,0.000000,2.11,1.67,1.107445,0.000000,0.000000,1.881042,9.02,0.19,14.497506,0.000000,1.316072,1.88,1.287995,1.54,28.159944,2.665289,2.575988,1.700152,2.86,3.65,0,0,0,0,0

67,16:30-16:45,0.000000,52.099522,0.000000,0.000000,0.000000,48.549228,44.040679,0.000000,32.368278,6.809476,41.230890,91.160263,0.000000,0.382484,34.815263,0.000000,57.737237,116.646885,19.789596,33.486722,0.000000,0.000000,4.064229,2.378644,0.000000,13.965361,0.000000,135.946054,0.000000,8.420983,2.466002,0.000000,28.030217,0.000000,0.000000,27.865355,122.281677,119.379374,0.000000,12.651485,0.000000,1.039333,16.603562,0.000000,20.431190,14.038799,4.087237,3.370763,0.000000,3.45,0.00,93.972022,2.216432,0.000000,0.000000,6.10,0.24,1.860319,0.000000,1.864989,1.274256,267.478875,1.93,0.84,0.000000,0.000000,2.773880,0.000000,0.78,0.41,1.795171,1.700152,0.000000,2.11,1.67,1.107445,0.000000,0.000000,1.881042,9.02,0.19,14.497506,0.000000,1.316072,1.88,1.287995,1.54,28.159944,2.665289,2.575988,1.700152,2.86,3.65,0,0,0,0,0

68,16:45-17:00,0.000000,52.099522,0.000000,0.000000,0.000000,48.549228,44.040679,0.000000,32.368278,6.809476,41.230890,91.160263,0.000000,0.382484,34.815263,0.000000,57.737237,116.646885,19.789596,33.486722,0.000000,0.000000,4.064229,3.905546,0.000000,13.965361,0.000000,135.946054,0.000000,8.420983,2.466002,0.000000,28.030217,0.000000,0.000000,27.865355,122.281677,119.379374,0.000000,12.651485,0.000000,1.039333,16.603562,0.000000,20.431190,14.038799,4.087237,3.370763,0.000000,3.45,0.00,93.972022,2.216432,0.000000,0.000000,6.10,0.24,1.860319,0.000000,1.864989,1.274256,267.478875,1.93,0.84,0.000000,0.000000,2.773880,0.000000,0.78,0.41,1.795171,1.700152,0.000000,2.11,1.67,1.107445,0.000000,0.000000,1.881042,9.02,0.19,14.497506,0.000000,1.316072,1.88,1.287995,1.54,28.159944,2.665289,2.575988,1.700152,2.86,3.65,0,0,0,0,0

69,17:00-17:15,0.000000,52.099522,0.000000,0.000000,0.000000,48.549228,44.040679,0.000000,32.368278,6.809476,41.230890,91.160263,0.000000,0.382484,34.815263,0.000000,57.737237,116.646885,19.789596,33.486722,0.000000,0.000000,4.064229,4.113289,0.000000,13.957416,0.000000,135.946054,0.000000,8.420983,2.466002,0.000000,28.115588,0.000000,0.000000,27.865355,122.281677,119.379374,0.000000,12.651485,0.000000,1.039333,16.603562,0.000000,20.431190,14.038799,4.087237,3.370763,0.000000,3.45,0.00,122.535170,2.216432,0.000000,0.000000,6.45,0.24,1.860319,0.000000,1.864989,1.274256,267.478875,1.93,0.84,0.000000,0.000000,2.773880,0.000000,0.78,0.41,1.795171,1.700152,0.000000,2.11,1.67,1.107445,0.000000,0.000000,1.881042,9.02,0.19,14.497506,0.000000,1.316072,1.88,1.287995,1.29,28.159944,2.784405,2.575988,1.700152,2.86,3.65,0,0,0,0,0

70,17:15-17:30,0.000000,52.099522,0.000000,0.000000,0.000000,48.549228,44.040679,0.000000,32.368278,6.809476,41.230890,91.160263,0.000000,0.382484,34.815263,0.000000,57.737237,116.646885,19.789596,33.486722,0.000000,0.000000,4.064229,4.113289,0.000000,13.957416,0.000000,135.946054,0.000000,8.420983,2.466002,0.000000,28.115588,0.000000,0.000000,27.865355,122.281677,119.379374,0.000000,12.651485,0.000000,1.039333,16.603562,0.000000,20.431190,14.038799,4.087237,3.370763,0.000000,3.45,0.00,141.259176,2.216432,0.000000,0.000000,6.69,0.24,1.860319,0.000000,1.864989,1.274256,267.478875,1.93,0.84,0.000000,0.000000,2.773880,0.000000,0.78,0.41,1.795171,1.700152,0.000000,2.11,1.67,1.107445,0.000000,0.000000,1.881042,9.02,0.19,14.497506,0.000000,1.316072,1.88,1.287995,1.29,28.159944,2.802675,2.575988,1.700152,2.86,3.65,0,0,0,0,0

71,17:30-17:45,0.000000,52.099522,0.000000,0.000000,0.000000,48.549228,44.040679,0.000000,32.368278,6.809476,41.230890,91.160263,0.000000,0.382484,34.815263,0.000000,57.737237,116.646885,19.789596,33.486722,0.000000,0.000000,4.064229,4.113289,0.000000,13.957416,0.000000,135.946054,0.000000,8.420983,2.466002,0.000000,28.115588,0.000000,0.000000,27.865355,122.281677,128.222849,0.000000,18.966596,0.000000,1.039333,16.603562,0.000000,20.431190,14.038799,4.087237,3.370763,0.000000,3.45,0.00,142.573852,2.216432,0.000000,0.000000,6.69,0.24,1.860319,0.000000,1.864989,1.274256,270.414619,1.93,0.84,0.000000,0.000000,2.773880,0.000000,0.78,0.41,1.795171,1.700152,0.000000,2.11,1.67,1.107445,0.000000,0.000000,1.881042,9.02,0.19,14.497506,0.000000,1.316072,1.88,1.287995,1.29,28.159944,2.878530,2.575988,1.700152,2.86,3.65,0,0,0,0,0

72,17:45-18:00,0.000000,52.099522,0.000000,0.000000,0.000000,48.549228,44.040679,0.000000,32.368278,6.809476,41.230890,91.160263,0.000000,0.764969,34.815263,0.000000,57.737237,116.646885,39.579192,33.486722,0.000000,0.000000,4.064229,4.113289,0.000000,13.957416,0.000000,135.946054,0.000000,8.420983,2.466002,0.000000,28.115588,0.000000,0.000000,27.865355,122.281677,123.796279,0.000000,18.966596,0.000000,1.039333,16.603562,0.000000,20.431190,14.038799,4.087237,3.370763,0.000000,3.45,0.00,142.573852,2.216432,0.000000,0.000000,6.87,0.24,1.860319,0.000000,1.864989,1.274256,270.740812,1.93,0.84,0.000000,0.000000,2.773880,0.000000,0.78,0.41,1.795171,1.700152,0.000000,2.11,1.67,1.107445,0.000000,0.000000,1.881042,9.02,0.19,14.497506,0.000000,1.316072,1.88,1.287995,0.82,28.159944,2.885107,2.575988,1.700152,2.86,3.65,0,0,0,0,0

73,18:00-18:15,0.000000,52.099522,0.000000,0.000000,0.000000,48.549228,44.040679,9.166328,32.163415,6.809476,41.230890,91.160263,0.000000,1.147453,34.815263,0.000000,57.737237,116.646885,59.368788,33.486722,0.000000,0.000000,7.339891,4.113289,0.000000,13.114773,0.000000,135.946054,0.000000,8.420983,2.466002,0.000000,28.115588,0.000000,0.000000,27.451306,122.281677,134.485769,0.000000,18.966596,0.000000,1.039333,16.603562,0.000000,20.431190,20.035545,4.087237,3.370763,0.000000,3.45,0.00,142.573852,2.216432,0.000000,0.000000,7.07,0.24,1.860319,0.000000,1.864989,1.274256,270.740812,1.93,0.84,0.000000,0.000000,2.773880,0.000000,0.78,0.41,1.795171,1.700152,0.000000,2.11,1.67,1.107445,0.000000,0.000000,1.881042,9.02,0.19,11.143745,0.000000,1.316072,1.88,1.287995,0.00,37.611125,2.960962,2.575988,1.700152,2.86,3.65,0,0,0,0,0

74,18:15-18:30,0.000000,52.099522,0.000000,0.000000,0.000000,48.549228,44.040679,19.165958,32.368278,6.809476,41.230890,91.160263,0.000000,1.618729,34.815263,0.000000,57.737237,116.646885,84.105782,33.486722,0.000000,0.000000,7.339891,4.113289,0.000000,13.114773,0.000000,135.946054,0.000000,8.420983,2.466002,0.000000,28.115588,0.000000,0.000000,27.865355,122.281677,161.064519,0.000000,18.966596,0.000000,1.039333,16.603562,0.000000,20.431190,20.035545,4.087237,3.370763,0.000000,3.45,0.00,142.573852,2.216432,0.000000,0.000000,7.41,0.24,1.860319,0.000000,1.864989,1.274256,270.740812,1.93,0.84,0.000000,0.000000,2.773880,0.000000,0.78,0.41,1.795171,1.700152,0.000000,2.11,1.67,1.107445,0.000000,0.000000,1.881042,9.02,0.19,11.143745,0.000000,1.316072,1.88,1.287995,0.00,37.611125,3.043393,2.575988,1.700152,2.86,3.65,0,0,0,0,0

75,18:30-18:45,0.000000,52.099522,0.000000,0.000000,0.000000,48.549228,44.040679,28.748936,32.368278,6.809476,41.230890,91.160263,0.000000,2.096835,34.815263,0.000000,57.737237,116.646885,108.842777,33.486722,0.000000,0.000000,14.436266,4.113289,0.000000,18.016623,0.000000,135.946054,0.000000,16.841964,2.466002,0.000000,28.115588,0.000000,0.000000,42.087186,122.281677,152.945919,0.000000,18.966596,0.000000,1.039333,16.603562,0.000000,20.431190,20.035545,4.087237,3.370763,0.000000,3.45,0.00,142.573852,2.216432,0.000000,0.000000,7.48,0.24,1.860319,0.000000,1.864989,1.274256,270.740812,1.93,0.84,0.000000,0.000000,2.773880,0.000000,0.78,0.41,1.795171,1.700152,0.000000,2.11,1.67,1.107445,0.000000,0.000000,1.881042,9.02,0.19,11.143745,0.000000,1.316072,1.88,1.287995,0.00,37.601682,3.223018,2.575988,1.700152,2.86,3.65,0,0,0,0,0

76,18:45-19:00,0.000000,52.099522,0.000000,0.000000,0.000000,48.549228,44.040679,38.331915,32.368278,4.828537,41.230890,91.160263,0.000000,2.786674,34.815263,0.000000,57.737237,116.646885,146.640906,33.486722,0.000000,0.000000,15.045397,4.113289,0.000000,18.016623,0.000000,135.946054,0.000000,26.700676,2.522047,0.000000,42.173383,0.000000,0.000000,42.087186,122.281677,177.524723,0.000000,19.002743,0.000000,1.039333,16.603562,0.000000,30.647457,20.035545,4.087237,3.370763,0.000000,3.45,0.00,142.573852,2.216432,0.000000,0.000000,7.48,0.24,1.860319,0.000000,1.864989,1.274256,270.740812,1.93,0.84,0.000000,0.000000,2.773880,0.000000,0.78,0.41,1.795171,1.700152,0.000000,2.11,1.67,1.107445,0.000000,0.000000,1.881042,9.02,0.19,11.143745,0.000000,1.316072,1.88,1.287995,0.00,37.601682,3.442836,2.575988,1.700152,2.86,3.65,0,0,0,0,0

77,19:00-19:15,0.000000,52.099522,0.000000,0.000000,0.000000,48.549228,44.040679,38.331915,32.368278,2.971408,41.230890,91.160263,0.000000,2.786674,47.169066,0.000000,57.737237,116.646885,146.640906,33.486722,3.356113,0.000000,15.045397,4.113289,0.000000,18.016623,0.000000,135.946054,0.000000,26.700676,2.522047,0.000000,42.173383,0.000000,0.000000,42.087186,122.281677,191.605919,0.000000,19.002743,0.000000,1.039333,16.603562,0.000000,30.647457,20.035545,4.087237,3.370763,0.000000,2.89,0.00,142.573852,2.216432,0.000000,0.000000,7.48,0.24,1.860319,0.000000,1.864989,1.274256,284.332219,1.93,0.84,0.000000,0.000000,2.773880,0.000000,0.78,0.41,1.795171,1.700152,0.000000,2.11,1.69,1.107445,0.000000,0.000000,1.881042,9.02,0.19,11.143745,0.000000,1.316072,1.88,1.287995,0.00,37.601682,3.662654,2.575988,1.700152,2.86,3.65,0,0,0,0,0

78,19:15-19:30,0.000000,52.099522,0.000000,0.000000,0.000000,51.216768,44.040679,38.331915,32.368278,2.971408,41.230890,91.160263,0.000000,2.786674,80.861256,0.000000,57.737237,116.646885,146.640906,33.486722,6.712228,0.000000,15.045397,4.113289,0.000000,18.016623,0.000000,135.946054,0.000000,26.700676,2.522047,0.000000,42.173383,0.000000,0.000000,42.087186,122.281677,191.605919,0.000000,19.002743,0.000000,1.039333,16.603562,0.000000,30.647457,20.035545,4.087237,3.370763,0.000000,2.89,0.00,103.201923,2.216432,0.000000,0.000000,7.48,0.24,1.860319,0.000000,1.864989,1.274256,300.641906,1.93,0.84,0.000000,0.000000,2.773880,0.000000,0.78,0.41,1.795171,1.700152,0.000000,2.11,1.69,1.107445,0.000000,0.000000,1.881042,9.02,0.19,11.143745,0.000000,1.316072,1.88,1.287995,0.00,37.601682,3.847980,2.575988,1.700152,2.86,3.65,0,0,0,0,0

79,19:30-19:45,0.000000,52.099522,0.000000,0.000000,0.000000,51.216768,44.040679,38.331915,32.368278,2.971408,41.230890,91.160263,0.000000,2.786674,80.861256,0.000000,57.737237,116.646885,146.640906,33.486722,34.903584,0.000000,15.045397,4.113289,0.000000,18.016623,0.000000,135.946054,0.000000,26.700676,2.522047,0.000000,42.173383,0.000000,0.000000,42.087186,122.281677,191.605919,0.000000,19.002743,0.000000,1.039333,16.603562,0.000000,30.647457,20.035545,4.087237,3.370763,0.000000,2.89,0.00,103.201923,2.216432,0.000000,0.000000,7.48,0.24,1.860319,0.000000,1.864989,1.274256,313.327219,1.93,0.84,0.000000,0.000000,2.773880,0.000000,0.78,0.41,1.795171,1.700152,0.000000,2.11,1.69,1.107445,0.000000,0.000000,1.881042,9.02,0.19,11.143745,0.000000,1.316072,1.88,1.287995,0.00,37.601682,4.012843,2.575988,1.700152,2.86,3.65,0,0,0,0,0

80,19:45-20:00,0.000000,52.099522,0.000000,0.000000,0.000000,48.549228,44.040679,38.331915,32.368278,4.952346,41.230890,91.160263,0.000000,2.786674,80.861256,0.000000,57.737237,116.646885,146.640906,33.486722,34.903584,0.000000,15.045397,4.113289,0.000000,18.016623,0.000000,135.946054,0.000000,26.700676,2.522047,0.000000,42.173383,0.000000,0.000000,42.087186,122.281677,191.605919,0.000000,19.002743,0.000000,1.039333,16.603562,0.000000,30.647457,20.035545,4.087237,3.370763,0.000000,2.89,0.00,103.201923,2.216432,0.000000,0.000000,7.48,0.24,1.860319,0.000000,1.864989,1.274256,318.763781,1.93,0.84,0.000000,0.000000,2.773880,0.000000,0.78,0.41,1.795171,1.700152,0.000000,2.11,1.69,1.107445,0.000000,0.000000,1.881042,9.02,0.19,11.143745,0.000000,1.316072,1.88,1.287995,0.00,37.601682,4.177707,2.575988,1.700152,2.86,3.65,0,0,0,0,0

81,20:00-20:15,0.000000,52.099522,0.000000,0.000000,0.000000,48.549228,44.040679,38.331915,32.368278,3.714260,41.230890,91.160263,0.000000,2.786674,80.861256,0.000000,57.737237,116.646885,146.640906,33.486722,52.355375,0.000000,10.307046,4.113289,0.000000,18.016623,0.000000,135.946054,0.000000,26.700676,2.522047,0.000000,42.173383,0.000000,0.000000,42.087186,122.281677,189.672919,0.000000,19.002743,0.000000,1.039333,16.603562,0.000000,30.647457,20.035545,4.087237,3.370763,0.000000,2.89,0.00,103.201923,2.216432,0.000000,0.000000,7.48,0.24,1.860319,0.000000,1.864989,1.274256,324.200344,1.93,0.85,0.000000,0.000000,2.773880,0.000000,0.78,0.41,1.795171,1.700152,0.000000,2.11,1.69,1.107445,0.000000,0.000000,1.881042,9.02,0.19,11.143745,0.000000,1.316072,1.88,1.287995,0.00,37.601682,4.302232,2.575988,1.700152,2.86,3.65,0,0,0,0,0

82,20:15-20:30,0.000000,52.099522,0.000000,0.000000,0.000000,48.549228,44.040679,38.331915,32.368278,3.714260,41.230890,91.160263,0.000000,2.786674,47.169066,0.000000,57.737237,116.646885,146.640906,33.486722,52.355375,0.000000,10.307046,4.113289,0.000000,18.016623,0.000000,135.946054,0.000000,26.700676,2.522047,0.000000,42.173383,0.000000,0.000000,42.087186,122.281677,189.672919,0.000000,19.002743,0.000000,1.039333,16.603562,0.000000,30.647457,20.035545,4.087237,3.370763,0.000000,2.89,0.00,103.201923,2.216432,0.000000,0.000000,7.48,0.24,1.860319,0.000000,1.864989,1.274256,329.636906,1.93,0.85,0.000000,0.000000,2.773880,0.000000,0.78,0.41,1.795171,1.700152,0.000000,2.11,1.69,1.107445,0.000000,0.000000,1.881042,9.02,0.19,11.143745,0.000000,1.316072,1.88,1.287995,0.00,37.601682,4.389779,2.575988,1.700152,2.86,3.65,0,0,0,0,0

