Block,Time,BSIUL,CHAMERA1,SINGRAULI,TANAKPUR,TANDA2,UNCHAHAR1,UNCHAHAR2,UNCHAHAR4,URI,SINGRAULI_HYDRO,TEHRI,URI2,UNCHAHAR3,SEWA2,CHAMERA2,CHAMERA3,DADRT2,DHAULIGNGA,JHAJJAR,KISHANGANGA,KOTESHWR,NAPP,PARBATI3,RAMPUR,RAPPB,RIHAND1,RIHAND2,RIHAND3,DULHASTI,KOLDAM,SALAL,NJPC,RAPPC,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,TALST2,VALLURNTECL,NTPL,NLCIIST2,NLCTS2EXP,NNTPP,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,SIMHST2,RSTPSU1TO6,RSTPSU7,SIMHST1,KUDGI,MAPS,NLCEXP,NLCIIST1,TALA,KHSTPP-II,KHSTPP-I,FSTPP I & II,BRBCL,TAPS-II,LARA-I,GADARWARA-I,KSTPS7,KSTPS I&II,KHARGONE-I,VSTPS I,SOLAPUR,SIPAT II,VSTPS V,SIPAT I,VSTPS IV,MOUDA_II,VSTPS III,MOUDA,VSTPS II,KAPS,SASAN,GANDHAR-APM,GANDHAR-NAPM,GANDHAR-RLNG,GANDHAR-ComGas,KAWAS-APM,KAWAS-NAPM,KAWAS-RLNG,KAWAS-zLIQ,KAWAS-ComGas
65,16:00-16:15,0,0,141.071977,5.7645,4.233847,22.444045,44.326064,2.392833,47.472,1.074768,25.933764,33.870973,27.350811,18.108732,3.915669,11.155202,691.093984,0,667.076637,6.337881,9.137237,46.492646,0,1.326619,0,95.888555,122.432091,128.451291,56.879504,0,75.53,43.02744,64.950987,0,33.612519,0,0,0,72.930503,0,0,0,44.111182,44.111182,0,3.03,3.57,3.78,1.33,1.57,0.23,2.02,2.18,1.61,0,1.85,5.91,1.94,0,9.33,0.25,1.83,0.91,0,147.515625,40.3655,20.73185,12.089,1.371098,4.258125,4.2939,1.341844,2.969333,3.542468,2.352264,1.771234,1.870228,1.32753,3.43512,2.683687,3.51169,1.959684,1.938104,1.942962,0.829559,275.625,0,0,0.008956,0.010925,0,0,0.005753,0,0.012911

66,16:15-16:30,0,0,141.071977,5.7645,4.233847,22.444045,44.326064,2.392833,52.992,1.074768,25.933764,33.870973,27.350811,18.108732,15.349422,11.155202,691.093984,0,667.076637,6.337881,9.137237,46.492646,0,1.326619,0,95.888555,122.432091,128.451291,56.879504,3.566661,75.53,43.02744,64.950987,0,33.612519,0,0,0,72.930503,0,0,0,44.111182,44.111182,0,3.03,3.57,3.78,1.33,1.62,0.23,2.02,2.18,1.61,0,1.85,5.91,1.94,0,9.33,0.25,1.83,0.91,0,147.515625,40.3655,20.73185,12.089,1.371098,4.258125,4.2939,1.341844,2.969333,3.542468,2.352264,1.771234,1.870228,1.32753,3.43512,2.683687,3.51169,1.959684,1.938104,1.942962,0.829559,275.625,0,0,0.008956,0.010925,0,0,0.005753,0,0.012911

67,16:30-16:45,0,0,141.071977,5.7645,4.233847,20.024645,44.326064,2.392833,52.992,1.074768,25.933764,33.870973,27.350811,18.108732,15.349422,11.155202,691.093984,0,667.076637,6.337881,9.137237,46.492646,0,1.326619,0,95.888555,122.432091,128.451291,56.879504,5.349991,75.53,43.02744,64.950987,0,33.612519,0,0,0,72.930503,0,0,0,44.111182,44.111182,0,3.03,3.57,3.78,1.33,1.7,0.23,2.02,2.18,1.61,0,1.85,5.91,1.94,0,9.33,0.25,1.8,0.91,0,147.515625,40.9725,20.73185,12.089,1.371098,4.258125,4.2939,1.341844,2.969333,3.542468,2.352264,1.771234,1.870228,1.32753,3.43512,2.683687,3.51169,1.959684,1.938104,1.942962,0.829559,275.625,0,0,0.008956,0.010925,0,0,0.008948,0,0.008917

68,16:45-17:00,0,0,141.071977,5.7645,4.233847,17.61699,44.326064,2.392833,47.472,1.074768,25.933764,33.870973,27.350811,18.108732,30.855472,22.310403,691.093984,0,667.076637,6.337881,18.274474,46.492646,0,1.326619,0,95.888555,122.432091,128.451291,56.879504,5.349991,75.53,43.02744,64.950987,0,33.612519,0,0,0,72.930503,0,0,0,44.111182,44.111182,0,3.03,3.57,3.78,1.33,1.78,0.23,2.02,2.18,1.61,0,1.85,5.91,1.94,0,9.33,0.25,1.8,0.91,0,147.515625,40.9725,20.73185,12.089,1.371098,4.258125,4.2939,1.341844,2.969333,3.542468,2.352264,1.771234,1.870228,1.32753,3.43512,2.683687,3.51169,1.959684,1.938104,1.942962,0.829559,275.625,0,0,0.008956,0.010925,0,0,0.008949,0,0.008118

69,17:00-17:15,0,11.85,141.071977,6.1488,4.233847,17.61699,44.326064,2.392833,4.416,1.074768,25.933764,33.870973,27.350811,18.108732,30.855472,22.310403,691.093984,0,667.076637,6.337881,18.274474,46.492646,0,1.326619,0,95.888555,122.432091,128.451291,56.879504,5.349991,76.692,43.02744,64.950987,0,33.612519,0,0,0,72.930503,0,0,0,49.949427,43.462487,0,3.03,3.57,3.78,1.29,1.8,0.23,2.02,2.18,1.61,0,1.85,5.91,1.94,0,9.33,0.25,1.8,0.87,0,147.515625,40.9725,20.73185,12.089,1.371098,4.258125,4.2939,1.341844,2.969333,3.542468,2.352264,1.771234,1.870228,1.32753,3.43512,2.683687,3.51169,1.959684,1.938104,1.942962,0.829559,275.625,0,0,0.010182,0.009699,0,0,0.012145,0,0.00652

70,17:15-17:30,0,14.04936,141.071977,6.1488,4.233847,17.61699,44.326064,2.392833,4.416,1.074768,25.933764,33.870973,27.350811,18.108732,46.424172,22.310403,691.093984,0,667.076637,6.337881,18.274474,46.492646,0,1.326619,0,95.888555,122.432091,128.451291,56.879504,5.349991,76.692,43.02744,64.950987,0,33.612519,0,0,0,72.930503,0,0,0,49.949427,43.462487,0,3.03,3.57,3.78,1.29,1.8,0.23,2.02,2.18,1.61,0,1.85,5.91,1.94,0,9.33,0.25,1.8,0.87,0,147.515625,40.9725,20.73185,12.089,1.371098,4.258125,4.2939,1.341844,2.969333,3.542468,2.352264,1.771234,1.870228,1.32753,3.43512,2.683687,3.51169,1.959684,1.938104,1.942962,0.829559,275.625,0,0,0.011928,0.007953,0,0,0.012145,0,0.00652

71,17:30-17:45,0,14.04936,137.109282,0,4.233847,17.61699,44.326064,2.392833,13.248,1.074768,25.933764,33.870973,27.350811,18.108732,46.424172,22.310403,691.093984,0,667.076637,6.337881,27.85743,46.492646,0,1.326619,0,95.888555,122.432091,128.451291,56.879504,5.349991,76.692,43.02744,64.950987,0,33.612519,0,0,0,72.930503,0,0,0,57.733753,35.678161,0,3.03,3.57,3.78,1.37,1.8,0.23,2.02,2.18,1.61,0,1.85,5.91,0.83,0,9.33,0.25,1.8,0.87,0,147.515625,40.9725,20.73185,12.089,1.371098,4.258125,4.2939,1.341844,2.969333,3.542468,2.352264,1.771234,1.870228,1.32753,3.43512,2.683687,3.51169,1.959684,1.938104,1.942962,0.829559,275.625,0,0,0.011929,0.007953,0,0,0.012145,0,0.00652

72,17:45-18:00,0,28.09872,141.071977,0,4.233847,17.61699,44.326064,2.392833,48.576,1.074768,25.933764,33.870973,27.350811,18.108732,46.424172,22.310403,691.093984,0,667.076637,6.337881,27.85743,46.492646,0,2.451875,0,95.888555,122.432091,128.451291,56.879504,5.349991,76.692,79.708333,64.950987,0,33.612519,0,0,0,72.930503,0,0,0,57.733753,35.678161,0,3.03,3.57,3.78,1.37,1.8,0.23,2.02,2.18,1.61,0,1.85,5.91,0.83,0,9.33,0.25,1.8,0.87,0,147.515625,40.9725,20.73185,12.089,1.371098,4.258125,4.2939,1.341844,2.969333,3.542468,2.352264,1.771234,1.870228,1.32753,3.43512,2.683687,3.51169,1.959684,1.938104,1.942962,0.829559,275.625,0,0,0.011929,0.007953,0,0,0.012145,0,0.00652

73,18:00-18:15,0,28.09872,137.109282,0,4.233847,17.61699,44.326064,2.392833,48.576,1.074768,25.933764,33.870973,27.350811,18.108732,46.424172,22.310403,691.093984,0,667.076637,6.337881,27.85743,46.492646,0,2.155756,0,95.888555,122.432091,128.451291,56.879504,5.349991,76.692,69.91959,64.950987,0,33.612519,0,0,0,72.930503,0,0,0,60.328528,33.083386,0,3.03,3.57,3.78,1.37,1.8,0.23,2.02,2.18,1.61,0,1.85,5.91,1.08,0,9.33,0.25,1.8,0.87,0,147.515625,40.9725,20.73185,12.089,1.371098,4.258125,4.2939,1.341844,2.969333,3.542468,2.352264,1.771234,1.870228,1.32753,3.43512,2.683687,3.51169,1.959684,1.938104,1.942962,0.829559,275.625,0,0,0.011929,0.007953,0,0,0.012145,0,0.00652

74,18:15-18:30,0,28.09872,133.146585,0,4.233847,17.61699,44.326064,2.392833,48.576,1.074768,39.128135,33.870973,27.350811,18.108732,46.424172,22.310403,691.093984,10.456189,667.076637,6.337881,27.85743,46.492646,0,3.269167,0,95.888555,122.432091,128.451291,56.92678,5.349991,76.692,106.277777,64.950987,0,33.612519,0,0,0,72.930503,0,0,0,60.328528,33.083386,0,3.03,3.57,3.78,1.37,1.8,0.23,2.02,2.18,1.61,0,1.85,5.91,1.08,0,9.33,0.25,1.8,0.87,0,147.515625,40.9725,20.73185,12.089,1.371098,4.258125,4.2939,1.341844,2.969333,3.542468,2.352264,1.771234,1.870228,1.32753,3.43512,2.683687,3.51169,1.959684,1.938104,1.942962,0.829559,275.625,0,0,0.011929,0.007953,0,0,0.012145,0,0.00652

75,18:30-18:45,0,42.14808,133.146585,0.6405,4.233847,17.61699,44.326064,2.392833,48.576,1.074768,51.867529,33.870973,27.350811,18.108732,46.424172,22.33242,691.093984,20.912378,667.076637,6.337881,27.85743,46.492646,0,3.802184,0,95.888555,122.432091,128.451291,56.92678,5.349991,76.692,123.70389,64.950987,0,33.612519,0,0,0,72.930502,0,0,0,60.328528,33.083386,0,3.03,3.57,3.78,1.37,1.8,0.23,2.02,2.18,1.61,0,1.85,5.91,1.28,0,9.33,0.25,1.8,0.87,0,147.515625,40.9725,20.73185,13.188,1.371098,4.116188,4.2939,1.341844,2.969333,3.542468,2.352264,1.771234,1.870228,1.32753,3.43512,2.683687,3.51169,1.959684,1.938104,1.942962,0.829559,275.625,0,0,0.014381,0.0055,0,0,0.012944,0,0.005721

76,18:45-19:00,0,42.14808,133.146585,0.6405,4.233847,17.61699,44.326064,2.392833,47.472,1.074768,51.867529,33.870973,27.350811,18.108732,46.424172,33.499365,691.093984,31.368567,667.076637,6.337881,39.000402,46.492646,3.668474,4.832683,0,95.888555,122.432091,128.451291,56.92678,5.349991,76.692,159.416665,64.950987,0,33.612519,0,0,0,72.930502,0,0,0,92.114527,0,0,3.03,3.57,3.78,1.37,1.8,0.23,2.02,2.18,1.61,0,1.85,5.91,1.49,0,9.33,0.25,1.8,0.87,0,147.515625,40.9725,20.73185,14.287,1.371098,4.116188,4.2939,1.341844,2.969333,3.542468,2.352264,1.771234,1.870228,1.32753,3.43512,2.683687,3.51169,1.959684,1.938104,1.942962,0.829559,275.625,0,0,0.016834,0.003048,0,0,0.015021,0,0.003643

77,19:00-19:15,0,42.14808,133.146585,0.6405,4.233847,21.081665,44.326064,2.392833,52.992,1.074768,51.867529,33.870973,27.350811,18.108732,46.424172,33.499365,691.093984,41.824756,667.076637,6.337881,39.000402,46.492646,8.804338,4.832683,0,95.888555,122.432091,128.451291,56.92678,5.349991,76.692,159.416665,64.950987,0,33.612519,0,0,0,72.930502,0,0,0,92.114527,0,0,3.03,3.57,3.78,1.37,1.52,0.23,2.02,2.18,1.61,0,1.85,5.91,1.78,0,9.33,0.25,1.8,0.87,0,147.515625,40.9725,20.73185,15.00135,1.371098,4.116188,4.2939,1.341844,2.969333,3.542468,2.352264,1.771234,1.870228,1.32753,3.43512,2.683687,3.51169,1.959684,1.938104,1.942962,0.829559,253.125,0,0,0.01609,0.003976,0,0,0.018408,0,0

78,19:15-19:30,0,42.14808,133.146585,0.6405,4.233847,22.444045,44.326064,2.392833,52.992,1.074768,51.867529,33.870973,27.350811,18.108732,46.424172,33.499365,691.093984,41.824756,667.076637,6.337881,39.000402,46.492646,38.152132,4.832683,0,95.888555,122.432091,128.451291,56.92678,5.349991,76.692,159.416665,64.950987,0,33.612519,0,0,0,72.930502,0,0,0,92.114527,0,0,3.03,3.57,3.78,1.37,1.52,0.23,2.02,2.18,1.61,0,1.85,5.91,1.94,0,9.33,0.25,1.8,0.87,0,147.515625,40.9725,20.73185,15.00135,1.371098,4.116188,4.2939,1.341844,2.969333,3.542468,2.352264,1.771234,1.870228,1.32753,3.43512,2.683687,3.51169,1.959684,1.938104,1.942962,0.829559,230.625,0,0,0.017317,0.00275,0,0,0.018408,0,0

79,19:30-19:45,0,42.14808,133.146585,0.6405,4.233847,22.444045,44.326064,2.392833,47.472,1.074768,51.867529,33.870973,27.350811,18.108732,46.424172,33.499365,691.093984,41.824756,667.076637,6.337881,39.000402,46.492646,38.152132,4.832683,0,95.888555,122.432091,128.451291,56.92678,5.349991,76.692,159.416665,64.950987,0,33.612519,0,0,0,72.930502,0,0,0,92.114527,0,0,3.03,3.57,3.78,1.37,1.52,0.23,2.02,2.18,1.61,0,1.85,5.91,1.94,0,9.33,0.25,1.8,0.87,0,147.515625,41.276,20.73185,15.00135,1.371098,4.116188,4.2939,1.341844,2.969333,3.542468,2.373844,1.771234,1.870228,1.32753,3.43512,2.683687,3.51169,1.959684,1.938104,1.942962,0.829559,204.75,0,0,0.018543,0.002043,0,0,0.018408,0,0

80,19:45-20:00,0,42.14808,133.146585,0.6405,4.233847,22.444045,44.326064,2.392833,47.472,1.074768,51.867529,33.870973,27.350811,18.108732,46.424172,33.499365,691.093984,41.824756,667.076637,6.337881,39.000402,46.492646,38.152132,4.832683,0,95.888555,122.432091,128.451291,56.92678,5.349991,76.692,159.416665,64.950987,0,33.612518,0,0,0,72.930502,0,0,0,92.114527,0,0,3.03,3.57,3.78,1.37,1.52,0.23,2.02,2.18,1.61,0,1.85,5.91,1.94,0,9.33,0.25,1.8,0.87,0,147.515625,41.276,20.73185,15.00135,1.371098,4.116188,4.2939,1.341844,2.969333,3.542468,2.373844,1.771234,1.870228,1.32753,3.43512,2.683687,3.51169,1.959684,1.938104,1.942962,0.829559,204.75,0,0,0.019769,0.000817,0,0,0.018408,0,0

81,20:00-20:15,0,42.14808,133.146585,0.6405,4.233847,22.444045,44.326064,2.392833,48.576,1.074768,51.867529,33.870973,27.350811,18.108732,46.424172,33.499365,691.093984,41.824756,667.076637,6.337881,39.000402,46.492646,38.152132,4.832683,0,95.888555,122.432091,128.451291,56.92678,5.349991,76.692,159.416665,64.950987,0,33.612518,0,0,0,72.930502,0,0,0,92.114527,0,0,3.03,3.57,3.78,1.37,1.52,0.23,2.02,2.18,1.61,0,1.85,5.91,1.94,0,9.33,0.25,1.8,0.87,0,147.515625,41.276,20.73185,15.00135,1.371098,4.116188,4.2939,1.341844,2.969333,3.542468,2.373844,1.771234,1.870228,1.32753,3.349242,2.683687,3.51169,1.959684,1.938104,1.942962,0.829559,204.75,0,0,0.019881,0.000706,0,0,0.018408,0,0

82,20:15-20:30,0,42.14808,133.146585,0.6405,4.233847,22.444045,44.326064,2.392833,48.576,1.074768,51.867529,33.870973,27.350811,18.108732,46.424172,33.499365,691.093984,31.368567,667.076637,6.337881,39.000402,46.492646,38.152132,4.832683,0,95.888555,122.432091,128.451291,56.92678,5.349991,76.692,159.416665,64.950987,0,33.612519,0,0,0,72.930502,0,0,0,92.114527,0,0,3.03,3.57,3.78,1.37,1.52,0.23,2.02,2.18,1.61,0,1.85,5.91,1.94,0,9.33,0.25,1.8,0.87,0,147.515625,41.276,20.73185,15.00135,1.371098,4.116188,4.2939,1.341844,2.969333,3.542468,2.373844,1.771234,1.870228,1.32753,3.349242,2.683687,3.51169,1.959684,1.938104,1.942962,0.829559,204.75,0,0,0.019881,0.000706,0,0,0.018408,0,0

83,20:30-20:45,0,42.14808,133.146585,0.6405,4.233847,22.444045,44.326064,2.392833,48.576,1.074768,51.867529,33.870973,27.350811,18.108732,46.424172,33.499365,691.093984,20.912378,566.218896,6.337881,39.000402,46.492646,38.152132,4.832683,0,95.888555,122.432091,128.451291,56.92678,5.349991,76.692,159.416665,64.950987,0,33.612519,0,0,0,72.930502,0,0,0,97.304078,0,0,3.03,3.57,3.78,1.23,1.65,0.23,2.02,2.18,1.61,0,1.85,5.91,1.94,0,9.33,0.25,1.8,0.87,0,147.515625,41.276,20.73185,15.00135,1.371098,4.116188,4.2939,1.341844,2.969333,3.542468,2.352264,1.771234,1.870228,1.32753,3.349242,2.683687,3.51169,1.959684,1.938104,1.942962,0.829559,204.75,0,0,0.019881,0.000706,0,0,0.018408,0,0

84,20:45-21:00,0,28.09872,133.146585,0.6405,4.233847,22.444045,44.326064,2.392833,48.576,1.074768,39.128135,33.870973,27.350811,18.108732,46.424172,33.499365,691.093984,20.912378,566.218896,6.337881,27.85743,46.492646,4.402169,3.802184,0,95.888555,122.432091,128.451291,56.92678,5.349991,76.692,123.70389,64.950987,0,33.612519,0,0,0,72.930502,0,0,0,97.304078,0,0,3.03,3.57,3.78,1.14,1.65,0.23,2.02,2.18,1.61,0,1.85,5.91,1.94,0,9.33,0.25,1.8,0.87,0,147.515625,41.276,20.73185,15.00135,1.371098,4.116188,4.2939,1.341844,2.969333,3.542468,2.352264,1.771234,1.870228,1.32753,3.349242,2.683687,3.51169,1.959684,1.938104,1.942962,0.829559,204.75,0,0,0.020067,0,0,0,0.018408,0,0

85,21:00-21:15,0,28.09872,133.939125,0.6405,4.233847,21.903791,44.326064,2.392833,48.576,1.074768,25.782105,33.870973,27.350811,18.108732,46.424172,33.499365,691.093984,20.912378,566.218896,6.337881,27.85743,46.492646,3.668474,2.712461,0,95.888555,122.432091,128.451291,56.92678,5.349991,76.692,88.206252,64.950987,0,33.612519,0,0,0,72.930502,0,0,0,97.304078,0,0,3.03,3.57,3.78,1.1,1.67,0.23,2.02,2.18,1.61,0,1.85,5.91,1.94,0,9.33,0.25,1.8,0.86,0,147.515625,41.5795,20.73185,15.00135,1.371098,4.116188,4.2939,1.341844,2.969333,3.542468,2.352264,1.771234,1.870228,1.32753,3.349242,2.683687,3.51169,1.959684,1.938104,1.942962,0.829559,204.75,0,0,0.020067,0,0,0,0.018408,0,0

86,21:15-21:30,0,28.09872,133.939125,0.6405,4.233847,21.903791,44.326064,2.392833,48.576,1.074768,0,33.870973,27.350811,18.108732,46.424172,33.499365,691.093984,20.912378,566.218896,6.337881,27.85743,46.492646,0,1.989928,0,95.888555,122.432091,128.451291,56.92678,5.349991,76.692,64.54116,64.950987,0,33.612519,0,0,0,72.930502,0,0,0,97.304078,0,0,3.03,3.57,3.78,0.85,1.67,0.23,2.02,2.18,1.61,0,1.85,5.91,1.94,0,9.33,0.25,1.8,0.85,0,147.515625,41.5795,20.73185,15.00135,1.371098,4.116188,4.2939,1.341844,2.969333,3.542468,2.352264,1.771234,1.870228,1.32753,3.349242,2.683687,3.51169,1.959684,1.938104,1.942962,0.829559,204.75,0,0,0.020067,0,0,0,0.018408,0,0

87,21:30-21:45,0,28.09872,133.939125,0.6405,4.233847,21.903791,44.326064,2.392833,48.576,1.053695,0,33.870973,27.350811,18.108732,46.424172,33.499365,691.093984,20.912378,566.218896,6.337881,27.85743,46.492646,0,1.989928,0,95.888555,122.432091,128.451291,56.92678,5.349991,76.692,64.54116,64.950987,0,33.612519,0,0,0,70.371538,0,0,0,97.304078,0,0,3.03,3.57,3.78,0.85,1.67,0.23,2.02,2.18,1.61,0,1.85,5.91,1.94,0,9.33,0.25,1.8,0.85,0,147.515625,41.5795,20.73185,15.00135,1.371098,4.116188,4.2939,1.341844,2.969333,3.542468,2.352264,1.771234,1.870228,1.32753,3.349242,2.683687,3.51169,1.959684,1.938104,1.942962,0.829559,204.75,0,0,0.020067,0,0,0,0.018408,0,0

88,21:45-22:00,0,42.14808,133.939125,0.6405,4.233847,21.903791,44.326064,2.392833,48.576,1.053695,0,33.870973,27.350811,18.108732,46.424172,33.499365,691.093984,20.912378,566.218896,6.337881,27.85743,46.492646,0,1.989928,0,95.888555,122.432091,128.451291,56.92678,5.349991,76.692,64.54116,64.950987,0,33.612519,0,0,0,70.371538,0,0,0,97.304078,0,0,3.03,3.57,3.78,0.85,1.67,0.23,2.02,2.18,1.61,0,1.85,5.91,1.94,0,9.33,0.25,1.8,0.85,0,147.515625,41.5795,20.73185,15.00135,1.371098,4.116188,4.2939,1.341844,2.969333,3.542468,2.352264,1.771234,1.870228,1.32753,3.349242,2.683687,3.51169,1.959684,1.938104,1.942962,0.829559,204.75,0,0,0.020067,0,0,0,0.018408,0,0

89,22:00-22:15,0,42.14808,133.939125,0.6405,4.233847,21.903791,44.326064,2.392833,48.576,1.053695,0,33.870973,27.350811,18.108732,46.424172,33.499365,691.093984,20.912378,566.218896,6.337881,27.85743,46.492646,0,2.641393,0,95.888555,122.432091,128.451291,56.92678,5.349991,76.692,86.05488,64.950987,0,33.612519,0,0,0,70.371538,0,0,0,97.304078,0,0,3.03,3.57,3.78,0.87,1.7,0.23,2.02,2.18,1.61,0,1.85,5.91,1.94,0,9.33,0.25,1.8,0.88,0,147.515625,41.5795,20.73185,15.00135,1.371098,4.116188,4.2939,1.341844,2.969333,3.542468,2.352264,1.771234,1.870228,1.32753,3.349242,2.683687,3.51169,1.959684,1.938104,0.971481,0.829559,204.75,0,0,0.020067,0,0,0,0.018568,0,0

90,22:15-22:30,0,42.14808,133.939125,0.6405,4.233847,21.903791,44.326064,2.392833,48.576,1.053695,0,33.870973,27.350811,18.108732,46.424172,33.499365,691.093984,20.912378,566.218896,6.337881,27.85743,46.492646,0,2.641393,0,95.888555,122.432091,128.451291,56.92678,5.349991,76.692,86.05488,64.950987,0,33.612519,0,0,0,70.371538,0,0,0,97.304078,0,0,3.03,3.57,3.78,0.87,1.7,0.23,2.02,2.18,1.61,0,1.85,5.91,1.94,0,9.33,0.25,1.8,0.88,0,147.515625,41.5795,20.73185,15.00135,1.371098,4.116188,4.2939,1.341844,2.969333,3.542468,2.352264,1.771234,1.870228,1.32753,3.349242,2.683687,3.51169,1.959684,1.938104,0.971481,0.829559,204.75,0,0,0.020067,0,0,0,0.018568,0,0

91,22:30-22:45,0,13.983,133.939125,0.6405,4.233847,21.903791,44.326064,2.392833,48.576,1.053695,0,33.870973,27.350811,18.108732,46.424172,33.499365,691.093984,20.912378,566.218896,6.337881,27.85743,46.492646,0,2.641393,0,95.888555,122.432091,128.451291,56.92678,5.349991,76.692,86.05488,64.950987,0,33.612519,0,0,0,70.371538,0,0,0,97.304078,0,0,3.03,3.57,3.78,0.87,1.7,0.23,2.02,2.18,1.61,0,1.85,5.91,1.94,0,9.33,0.25,1.8,0.88,0,147.515625,41.5795,20.73185,15.00135,1.371098,4.172962,4.2939,1.341844,2.969333,3.542468,2.330683,1.771234,1.870228,1.32753,3.349242,2.683687,3.51169,1.959684,1.938104,0.971481,0.829559,204.75,0,0,0.020067,0,0,0,0.018568,0,0

92,22:45-23:00,0,0,133.939125,0.6405,4.233847,21.903791,44.326064,2.392833,48.576,1.053695,0,33.870973,27.350811,18.108732,46.424172,33.499365,691.093984,20.912378,566.218896,6.337881,27.85743,46.492646,0,1.989928,0,95.888555,122.432091,128.451291,56.92678,5.349991,76.692,64.54116,64.950987,0,33.612519,0,0,0,70.371537,0,0,0,97.304078,0,0,3.03,3.57,3.78,0.86,1.7,0.23,2.02,2.18,1.61,0,1.85,5.91,1.94,0,9.33,0.25,1.8,0.85,0,147.515625,41.5795,20.73185,15.00135,1.371098,4.172962,4.2939,1.341844,2.969333,3.542468,2.330683,1.771234,1.870228,1.32753,3.349242,2.683687,3.51169,1.959684,1.938104,0.971481,0.829559,204.75,0,0,0.020067,0,0,0,0.018568,0,0

93,23:00-23:15,0,13.983,133.939125,0.6405,4.233847,21.903791,44.326064,2.392833,48.576,1.053695,0,33.870973,27.350811,18.108732,46.424172,33.499365,691.093984,20.912378,566.218896,6.337881,18.274474,46.492646,0,1.326619,0,95.888555,122.432091,128.451291,56.92678,5.349991,76.692,43.02744,64.950987,0,38.592151,0,0,0,70.371538,0,0,0,97.304078,0,0,3.03,3.57,3.78,0.86,1.7,0.23,2.02,2.18,1.61,0,1.85,5.91,1.94,0,9.33,0.25,1.8,0.85,0,147.515625,41.5795,20.73185,15.75966,1.371098,4.172962,4.2939,1.341844,2.969333,3.542468,2.330683,1.771234,1.870228,1.32753,3.349242,2.683687,3.51169,1.959684,1.938104,0.971481,0.829559,208.125,0,0,0.020067,0,0,0,0.018568,0,0

94,23:15-23:30,0,13.983,133.939125,0.6405,4.233847,21.903791,44.326064,2.392833,48.576,1.053695,0,33.870973,27.350811,18.108732,46.424172,33.499365,691.093984,10.456189,566.218896,6.337881,18.274474,46.492646,0,1.314774,0,95.888555,122.432091,128.451291,56.92678,5.349991,76.692,42.704734,64.950987,0,38.592151,0,0,0,70.371537,0,0,0,97.304078,0,0,3.03,3.57,3.78,0.86,1.7,0.23,2.02,2.18,1.61,0,1.85,5.91,1.94,0,9.33,0.25,1.8,0.85,0,147.515625,41.5795,20.73185,15.75966,1.371098,4.172962,4.2939,1.341844,2.969333,3.542468,2.330683,1.771234,1.870228,1.32753,3.349242,2.683687,3.51169,1.959684,1.938104,0.971481,0.829559,208.125,0,0,0.020067,0,0,0,0.018568,0,0

95,23:30-23:45,0,13.983,133.939125,0.6405,4.233847,21.903791,44.326064,2.392833,48.576,1.053695,0,33.870973,27.350811,18.108732,46.424172,33.499365,691.093984,10.456189,566.218896,6.337881,19.388771,46.492646,4.108691,1.622739,0,95.888555,122.432091,128.451291,56.92678,5.349991,76.692,52.708614,64.950987,0,38.592151,0,0,0,70.371538,0,0,0,97.304078,0,0,3.03,3.57,3.78,0.86,1.7,0.23,2.02,2.18,1.61,0,1.85,5.91,1.94,0,9.33,0.25,1.8,0.85,0,147.515625,41.5795,20.73185,15.75966,1.371098,4.172962,4.2939,1.341844,2.969333,3.542468,2.330683,1.771234,1.870228,1.32753,3.43512,2.683687,3.51169,1.959684,1.938104,0.971481,0.829559,208.125,0,0,0.020067,0,0,0,0.012176,0,0

96,23:45-24:00,0,13.983,133.939125,0.6405,4.233847,21.903791,44.326064,2.392833,48.576,1.053695,0,33.870973,27.350811,18.108732,46.424172,33.499365,691.093984,0,566.218896,6.337881,19.388771,46.492646,4.108691,1.622739,0,95.888555,122.432091,128.451291,56.92678,5.349991,76.692,52.708614,64.950987,0,38.592151,0,0,0,70.371537,0,0,0,97.304078,0,0,3.03,3.57,3.78,0.86,1.7,0.23,2.02,2.18,1.61,0,1.85,5.91,1.94,0,9.33,0.25,1.8,0.85,0,147.515625,41.5795,20.73185,15.75966,1.371098,4.172962,4.2939,1.341844,2.969333,3.542468,2.330683,1.771234,1.870228,1.32753,3.43512,2.683687,3.51169,1.959684,1.938104,0.971481,0.829559,208.125,0,0,0.020067,0,0,0,0.005784,0,0

