Block,Time,TEHRI,RIHAND2,JHAJJAR,UNCHAHAR2,ANTA_GF,AURY_GF,RAPPB,SALAL,PARBATI3,ANTA_LF,DADRI_GF,DADRI_LF,CHAMERA1,RIHAND1,URI2,SEWA2,AURY_RF,DADRT2,SINGRAULI_HYDRO,AURY_LF,CHAMERA2,KOTESHWR,KISHANGANGA,ANTA_CRF,RIHAND3,UNCHAHAR3,RAPPC,DHAULIGNGA,NJPC,TANAKPUR,ANTA_RF,DADRI_RF,DADRI_CRF,UNCHAHAR1,RAMPUR,NAPP,CHAMERA3,KOLDAM,BSIUL,AURY_CRF,URI,TANDA2,UNCHAHAR4,MOUDA_II,KAWAS-NAPM,KUDGI,SASAN,SINGRAULI,KHSTPP-II,SIMHST2,SOLAPUR,MAPS,KAWAS-zLIQ,GANDHAR-RLNG,GANDHAR-NAPM,NLCTS2EXP,VSTPS II,KSTPS I&II,KAWAS-APM,SIPAT I,NTPL,TAPS-II,VSTPS V,KHARGONE-I,KGSU1AND2,VSTPS IV,KKNP,BRBCL,KHSTPP-I,VALLURNTECL,GANDHAR-APM,TALST2,KSTPS7,DULHASTI,NLCIIST1,GANDHAR-ComGas,RSTPSU7,SIPAT II,TALA,NLCIIST2,GADARWARA-I,VSTPS I,KGSU3AND4,VSTPS III,MOUDA,NLCEXP,KAPS,NNTPP,KAWAS-RLNG,KAWAS-ComGas,LARA-I,FSTPP I & II,RSTPSU1TO6,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
55,13:30-13:45,0.000000,116.260677,349.513617,22.209057,0.000000,0.000000,0.000000,76.451919,3.345001,0.000000,0.000000,0.000000,0.000000,88.133473,33.781224,16.548589,0.000000,363.640927,1.055438,0.000000,42.033751,8.393102,2.457837,0.000000,121.876716,13.898308,56.844293,0.000000,47.337779,0.000000,0.000000,0.000000,0.000000,11.683814,0.912201,36.389524,30.545986,0.000000,12.626551,0.000000,48.920227,2.350548,0.739534,3.382812,0.000000,4.94,336.167618,138.740979,60.177447,1.78,3.412458,0.24,0.000000,0.000000,0.000000,0.85,1.871655,2.860359,0.000000,5.118688,3.64,2.690880,1.278811,3.412459,1.93,2.585197,1.56,14.449498,17.435537,2.29,0.000000,2.92,1.292598,51.927025,0.85,0.000000,1.87,0.900795,0.000000,0.42,4.136314,2.297118,1.06,1.887764,1.866975,0.79,0.789175,0.19,0.000000,0.000000,4.101852,6.347954,5.83,0,0,0,0,0

56,13:45-14:00,0.000000,116.260677,349.513617,22.209057,0.000000,0.000000,0.000000,76.451919,3.345001,0.000000,0.000000,0.000000,0.000000,88.133473,33.781224,16.548589,0.000000,363.591569,1.055438,0.000000,42.033751,8.393102,2.457837,0.000000,121.876716,13.898308,56.844293,0.000000,47.337779,0.000000,0.000000,0.000000,0.000000,11.683814,0.912201,36.389524,30.545986,0.000000,12.626551,0.000000,48.920227,2.350548,0.739534,3.382812,0.000000,4.94,336.167618,138.740979,60.177447,1.78,3.412458,0.24,0.000000,0.000000,0.000000,0.85,1.871655,2.860359,0.000000,5.118688,3.64,2.690880,1.278811,3.412459,1.93,2.585197,1.56,14.449498,17.435537,2.29,0.000000,2.92,1.292598,51.927025,0.85,0.000000,1.87,0.900795,0.000000,0.42,4.136314,2.297118,1.06,1.887764,1.866975,0.79,0.789175,0.19,0.000000,0.000000,4.101852,6.347954,5.83,0,0,0,0,0

57,14:00-14:15,0.000000,116.260677,348.932825,20.617196,0.000000,0.000000,0.000000,76.451919,3.345001,0.000000,0.000000,0.000000,0.000000,88.133473,33.781224,16.548589,0.000000,363.640927,1.055438,0.000000,42.033751,8.393102,2.457837,0.000000,121.876716,13.488442,56.844293,0.000000,59.172223,0.000000,0.000000,0.000000,0.000000,11.678229,1.143654,37.526698,30.545986,0.000000,12.626551,0.000000,48.920227,2.350548,0.738230,3.382812,0.000000,3.87,336.167618,138.740979,60.177447,1.78,3.412458,0.24,0.000000,0.000000,0.000000,0.85,1.871655,2.860359,0.000000,5.118688,3.64,2.690880,1.278811,3.412459,1.93,2.585197,1.56,14.449498,17.435537,2.29,0.000000,2.92,1.292598,51.927025,0.85,0.000000,1.87,0.900795,0.000000,0.42,4.136314,2.297118,1.06,1.887764,1.866975,0.79,0.789175,0.19,0.000000,0.000000,4.101852,6.347954,5.83,0,0,0,0,0

58,14:15-14:30,0.000000,116.260677,348.932825,20.617196,0.000000,0.000000,0.000000,76.451919,3.345001,0.000000,0.000000,0.000000,0.000000,88.133473,33.781224,16.548589,0.000000,363.591569,1.055438,0.000000,42.033751,8.393102,2.457837,0.000000,121.876716,13.488442,56.844293,0.000000,59.172223,0.000000,0.000000,0.000000,0.000000,11.678229,1.143654,37.526698,30.545986,0.000000,12.626551,0.000000,48.920227,2.350548,0.738230,3.382812,0.000000,0.00,336.167618,138.740979,94.142538,1.78,3.412458,0.24,0.000000,0.000000,0.000000,0.85,1.871655,2.860359,0.000000,5.118688,3.64,2.690880,1.278811,3.412459,1.93,2.585197,1.56,14.449498,24.158373,2.29,0.000000,2.92,1.292598,51.927025,0.85,0.000000,1.87,0.900795,0.000000,0.42,4.136314,2.297118,1.06,1.887764,1.866975,0.79,0.789175,0.19,0.000000,0.000000,4.101852,11.688393,5.83,0,0,0,0,0

59,14:30-14:45,0.000000,116.260677,361.686494,28.207062,0.000000,0.000000,0.000000,76.451919,3.345001,0.000000,0.000000,0.000000,0.000000,88.133473,33.781224,16.548589,0.000000,363.649376,1.055438,0.000000,42.033751,8.393102,2.457837,0.000000,121.876716,13.488442,56.844293,0.000000,59.172223,0.000000,0.000000,0.000000,0.000000,11.678229,1.143654,37.526698,30.545986,0.000000,12.626551,0.000000,48.920227,2.350548,0.737056,3.382812,0.000000,0.00,336.167618,138.740979,113.408538,1.78,3.412458,0.24,0.000000,0.000000,0.000000,0.85,1.871655,2.860359,0.000000,5.118688,3.64,2.690880,1.278811,3.412459,1.93,2.585197,1.56,14.449498,25.793706,2.29,0.000000,2.92,1.292598,51.927025,0.85,0.000000,1.87,0.900795,0.000000,0.42,4.136314,2.286724,1.06,1.887764,1.866975,0.79,0.789175,0.19,0.000000,0.000000,4.101852,11.688393,5.83,0,0,0,0,0

60,14:45-15:00,0.000000,116.260677,361.686494,28.207062,0.000000,0.000000,0.000000,76.451919,3.345001,0.000000,0.000000,0.000000,0.000000,88.133473,33.781224,16.548589,0.000000,363.600019,1.055438,0.000000,42.033751,8.393102,2.457837,0.000000,121.876716,13.488442,56.844293,0.000000,59.172223,0.000000,0.000000,0.000000,0.000000,11.678229,1.143654,37.526698,30.545986,0.000000,12.626551,0.000000,48.920227,2.350548,0.737056,3.382812,0.000000,0.00,336.167618,138.740979,142.101802,1.78,3.412458,0.24,0.000000,0.000000,0.000000,0.85,1.871655,2.860359,0.000000,5.118688,3.64,2.690880,1.278811,3.412459,1.93,2.585197,1.56,14.449498,35.700476,2.29,0.000000,2.92,1.292598,51.927025,0.81,0.000000,1.87,0.900795,0.000000,0.40,4.136314,2.286724,1.06,1.887764,1.866975,0.79,0.789175,0.19,0.000000,0.000000,4.101852,17.406831,5.83,0,0,0,0,0

61,15:00-15:15,0.000000,116.260677,361.686494,28.207062,0.000000,0.000000,0.000000,64.362890,3.345001,0.000000,0.000000,0.000000,0.000000,88.133473,34.344245,16.548589,0.000000,363.649376,1.055438,0.000000,42.033751,8.393102,2.457837,0.000000,121.876716,13.087685,56.844293,0.000000,59.172223,0.000000,0.000000,0.000000,0.000000,11.678229,1.143654,38.663871,30.545986,0.000000,12.626551,0.000000,48.920227,2.350548,0.724565,3.382812,0.000000,0.00,336.167618,138.740979,142.101802,1.78,3.412458,0.24,0.000000,0.000000,0.000000,0.85,1.871655,2.860359,0.000000,5.118688,3.64,2.690880,1.278811,3.412459,1.93,2.585197,1.56,14.449498,35.700476,2.29,0.000000,2.92,1.292598,51.927025,0.81,0.000000,1.87,0.900795,0.000000,0.40,4.136314,2.286724,1.06,1.887764,1.866975,0.79,0.789175,0.19,0.000000,0.000000,4.101852,17.406831,5.83,0,0,0,0,0

62,15:15-15:30,0.000000,116.260677,361.686494,41.947839,0.000000,0.000000,0.000000,64.362890,3.345001,0.000000,0.000000,0.000000,0.000000,88.133473,34.344245,16.548589,0.000000,363.600019,1.055438,0.000000,42.033751,8.393102,2.457837,0.000000,121.876716,13.087685,56.844293,0.000000,59.172223,0.000000,0.000000,0.000000,0.000000,11.678229,1.143654,38.663871,30.545986,0.000000,12.626551,0.000000,48.920227,2.350548,0.724565,3.382812,0.000000,0.00,336.167618,138.740979,142.101802,1.78,3.412458,0.24,0.000000,0.000000,0.000000,0.85,1.871655,2.860359,0.000000,5.118688,3.64,2.690880,1.278811,3.412459,1.93,2.585197,1.56,14.449498,35.700476,2.29,0.000000,2.92,1.292598,51.927025,0.81,0.000000,1.87,0.900795,0.000000,0.40,4.136314,2.286724,1.06,1.887764,1.866975,0.79,0.789175,0.19,0.000000,0.000000,4.101852,17.406831,5.83,0,0,0,0,0

63,15:30-15:45,0.000000,116.260677,367.209189,41.947839,0.000000,0.000000,0.000000,64.922567,3.345001,0.000000,0.000000,0.000000,0.000000,88.133473,34.344245,16.548589,0.000000,363.649376,1.055438,0.000000,42.033751,8.393102,2.457837,0.000000,121.876716,18.458369,56.844293,0.000000,59.172223,1.233987,0.000000,0.000000,0.000000,14.405188,1.143654,38.663871,30.545986,0.000000,12.626551,0.000000,48.920227,2.350548,1.375213,3.382812,0.000000,0.00,336.167618,138.740979,142.101802,1.78,3.412458,0.24,0.000000,0.000000,0.000000,0.85,1.871655,2.860359,0.000000,5.118688,3.64,2.690880,1.278811,3.412459,1.93,2.585197,1.56,14.449498,35.700476,2.29,0.000000,2.92,1.292598,51.927025,0.81,0.000000,1.87,0.900795,0.000000,0.40,4.136314,2.286724,1.06,1.887764,1.866975,0.79,0.789175,0.19,0.000000,0.000000,4.101852,17.406831,5.83,0,0,0,0,0

64,15:45-16:00,0.000000,116.260677,367.209189,41.947839,0.000000,0.000000,0.000000,64.922567,3.345001,0.000000,0.000000,0.000000,0.000000,88.133473,34.344245,16.548589,0.000000,363.600019,1.055438,0.000000,42.033751,8.393102,2.457837,0.000000,121.876716,18.458369,56.844293,0.000000,59.172223,8.637911,0.000000,0.000000,0.000000,14.405188,1.143654,38.663871,30.545986,0.000000,12.626551,0.000000,48.920227,2.350548,1.375213,3.382812,0.000000,0.00,336.167618,138.740979,142.101802,1.78,3.412458,0.24,0.000000,0.000000,0.000000,0.85,1.871655,2.860359,0.000000,5.118688,3.64,2.690880,1.278811,3.412459,1.93,2.585197,1.56,14.449498,35.700476,2.29,0.000000,2.92,1.292598,51.927025,0.81,0.000000,1.87,0.900795,0.000000,0.40,4.136314,2.286724,1.06,1.887764,1.866975,0.79,0.789175,0.19,0.000000,0.000000,4.101852,17.406831,5.83,0,0,0,0,0

65,16:00-16:15,0.000000,116.260677,367.209189,41.947839,0.000000,0.000000,0.000000,64.922567,3.345001,0.000000,0.000000,0.000000,13.533748,88.133473,33.781224,16.548589,0.000000,363.484853,1.055438,0.000000,42.033751,8.393102,2.457837,0.000000,121.876716,18.458369,56.844293,0.000000,59.172223,8.637911,0.000000,0.000000,0.000000,14.405188,1.143654,39.801043,30.545986,0.000000,12.626551,0.000000,48.920227,2.350548,1.375213,3.382812,0.000000,0.00,336.167618,138.740979,142.101802,1.78,3.412458,0.24,0.000000,0.000000,0.000000,0.85,1.871655,2.860359,0.000000,5.118688,3.64,2.690880,1.278811,3.412459,1.93,2.585197,1.56,14.449498,35.700476,2.29,0.000000,2.92,1.292598,51.927025,0.81,0.000000,1.87,0.900795,0.000000,0.40,4.136314,2.286724,1.06,1.887764,1.866975,0.79,0.789175,0.19,0.000000,0.000000,4.101852,16.603439,5.83,0,0,0,0,0

66,16:15-16:30,0.000000,116.260677,367.209189,41.947839,0.000000,0.000000,0.000000,64.922567,3.345001,0.000000,0.000000,0.000000,27.067497,88.133473,33.781224,16.548589,0.000000,363.501304,1.055438,0.000000,42.033751,8.393102,2.457837,0.000000,121.876716,18.458369,56.844293,0.000000,59.172223,8.637911,0.000000,0.000000,0.000000,14.405188,1.143654,39.801043,30.545986,0.000000,12.626551,0.000000,51.047194,2.350548,1.375213,3.382812,0.000000,0.00,336.167618,138.740979,142.101802,1.78,3.412458,0.24,0.000000,0.000000,0.000000,0.85,1.871655,2.860359,0.000000,5.118688,3.64,2.690880,1.278811,3.412459,1.93,2.585197,1.56,14.449498,35.700476,2.29,0.000000,2.92,1.292598,51.927025,0.81,0.000000,1.87,0.900795,0.000000,0.40,4.136314,2.286724,1.06,1.887764,1.866975,0.79,0.789175,0.19,0.000000,0.000000,4.101852,16.603439,5.83,0,0,0,0,0

67,16:30-16:45,0.000000,116.260677,367.209189,41.947839,0.000000,0.000000,0.000000,64.922567,3.345001,0.000000,0.000000,0.000000,27.067497,88.133473,33.781224,16.548589,0.000000,363.476403,1.055438,0.000000,42.033751,8.393102,2.457837,0.000000,121.876716,18.458369,56.844293,0.000000,59.172223,8.637911,0.000000,0.000000,0.000000,14.405188,1.143654,39.801043,30.545986,0.828216,12.626551,0.000000,51.047194,2.350548,1.375213,3.382812,0.000000,0.00,336.167618,138.740979,142.101802,1.78,3.412458,0.24,0.000000,0.000000,0.000000,0.85,1.871655,2.860359,0.000000,5.118688,3.64,2.690880,1.278811,3.412459,1.93,2.585197,1.56,14.449498,35.700476,2.29,0.000000,2.92,1.292598,51.927025,0.81,0.000000,1.87,0.900795,0.000000,0.40,4.136314,2.286724,1.06,1.887764,1.866975,0.79,0.789175,0.19,0.000000,0.000000,4.101852,16.603439,5.83,0,0,0,0,0

68,16:45-17:00,0.000000,116.260677,367.209189,41.947839,0.000000,0.000000,0.000000,64.922567,3.345001,0.000000,0.000000,0.000000,27.067497,88.133473,33.781224,16.548589,0.000000,363.492856,1.055438,0.000000,42.033751,8.393102,2.457837,0.000000,121.876716,22.027396,56.844293,0.000000,59.172223,8.637911,0.000000,0.000000,0.000000,17.816330,1.143654,39.801043,30.545986,1.656432,12.626551,0.000000,48.920227,2.350548,1.375213,3.382812,0.000000,0.00,336.167618,138.740979,142.101802,1.78,3.412458,0.24,0.000000,0.000000,0.000000,0.85,1.871655,2.860359,0.000000,5.118688,3.64,2.690880,1.278811,3.412459,1.93,2.585197,1.56,14.449498,35.700476,2.29,0.000000,2.92,1.292598,51.927025,0.81,0.000000,1.87,0.900795,0.000000,0.40,4.136314,2.286724,1.06,1.887764,1.866975,0.79,0.789175,0.19,0.000000,0.000000,4.101852,16.603439,5.83,0,0,0,0,0

69,17:00-17:15,8.847984,116.260677,342.457581,41.947839,0.000000,0.000000,0.000000,64.922567,16.056009,0.000000,0.000000,0.000000,27.067497,88.133473,33.781224,16.548589,0.000000,363.476403,1.055438,0.000000,42.033751,8.393102,2.457837,0.000000,121.876716,22.027396,56.844293,0.000000,78.896297,0.740392,0.000000,0.000000,0.000000,15.387947,1.518065,40.938216,30.545986,2.484648,12.626551,0.000000,48.920227,2.350548,1.361336,3.382812,0.000000,0.66,336.167618,138.740979,142.101802,1.78,3.412458,0.24,0.000000,0.000000,0.000000,0.85,1.871655,2.860359,0.000000,5.118688,3.29,2.690880,1.278811,3.412459,1.93,2.585197,1.56,14.449498,35.700476,2.29,0.000000,2.92,1.292598,51.927025,0.81,0.000000,1.87,0.900795,0.000000,0.40,4.136314,2.286724,1.06,1.887764,1.866975,0.79,0.789175,0.19,0.000000,0.000000,4.101852,16.603439,5.83,0,0,0,0,0

70,17:15-17:30,17.695967,116.260677,342.457581,41.947839,0.000000,0.000000,0.000000,64.922567,16.056009,0.000000,0.000000,0.000000,27.067497,88.133473,33.781224,16.548589,0.000000,363.492856,1.055438,0.000000,42.033751,8.393102,2.457837,0.000000,121.876716,22.027396,56.844293,0.000000,78.896297,0.740392,0.000000,0.000000,0.000000,15.387947,1.518065,40.938216,30.545986,2.588175,12.626551,0.000000,48.920227,2.350548,1.361336,3.382812,0.000000,0.66,336.167618,138.740979,142.101802,1.78,3.412458,0.24,0.000000,0.000000,0.000000,0.85,1.871655,2.860359,0.000000,5.118688,3.29,2.690880,1.278811,3.412459,1.93,2.585197,1.56,14.449498,35.700476,2.29,0.000000,2.92,1.292598,51.927025,0.81,0.000000,1.87,0.900795,0.000000,0.40,4.136314,2.286724,1.06,1.887764,1.866975,0.79,0.789175,0.19,0.000000,0.000000,4.101852,16.603439,5.83,0,0,0,0,0

71,17:30-17:45,17.695967,116.260677,342.457581,41.947839,0.000000,0.000000,0.000000,64.922567,3.345001,0.000000,0.000000,0.000000,13.533748,88.133473,33.499715,16.548589,0.000000,363.476403,1.055438,0.000000,42.033751,8.393102,2.457837,0.000000,121.876716,22.027396,56.844293,9.551250,78.896297,0.246797,0.000000,0.000000,0.000000,15.387947,1.518065,40.938216,30.545986,3.064400,12.626551,0.000000,48.920227,2.350548,1.361336,3.382812,0.000000,0.66,336.167618,138.740979,142.101802,1.78,3.412458,0.24,0.000000,0.000000,0.000000,0.85,1.871655,2.860359,0.000000,5.118688,3.29,2.690880,1.278811,3.412459,1.93,2.585197,1.56,14.449498,35.700476,2.29,0.000000,2.92,1.292598,51.927025,0.81,0.000000,1.87,0.900795,0.000000,0.40,4.136314,2.286724,1.06,1.887764,1.866975,0.79,0.789175,0.19,0.000000,0.000000,4.101852,16.469540,5.83,0,0,0,0,0

72,17:45-18:00,17.695967,116.260677,342.457581,41.947839,0.000000,0.000000,0.000000,64.922567,3.345001,0.000000,0.000000,0.000000,13.533748,88.133473,33.499715,16.548589,0.000000,363.492856,1.055438,0.000000,42.033751,8.393102,2.457837,0.000000,121.876716,22.027396,56.844293,9.551250,78.896297,0.246797,0.000000,0.000000,0.000000,15.387947,1.518065,40.938216,30.545986,3.074752,12.626551,0.000000,48.920227,2.350548,1.361336,3.382812,0.000000,0.66,336.167618,138.740979,142.101802,1.78,3.412458,0.24,0.000000,0.000000,0.000000,0.85,1.871655,2.860359,0.000000,5.118688,3.29,2.690880,1.278811,3.412459,1.93,2.585197,1.56,14.449498,35.700476,2.29,0.000000,2.92,1.292598,51.927025,0.81,0.000000,1.87,0.900795,0.000000,0.40,4.136314,2.286724,1.06,1.887764,1.866975,0.79,0.789175,0.19,0.000000,0.000000,4.101852,16.469540,5.83,0,0,0,0,0

73,18:00-18:15,17.695967,116.260677,347.385741,41.947839,0.000000,0.000000,0.000000,64.922567,3.345001,0.000000,0.000000,0.000000,12.176112,88.133473,33.499715,16.548589,0.000000,363.308270,1.055438,0.000000,42.033751,8.393102,2.457837,0.000000,121.876716,18.458369,56.844293,9.551250,59.172223,0.246797,0.000000,0.000000,0.000000,12.845220,1.143654,42.075388,30.545986,2.484648,6.251817,0.000000,48.920227,2.350548,1.361336,3.382812,0.000000,0.66,336.167618,138.740979,142.101802,1.78,3.412458,0.24,0.000000,0.000000,0.000000,0.85,1.871655,2.860359,0.000000,5.118688,3.29,2.690880,1.278811,3.412459,1.93,2.585197,1.56,14.449498,35.700476,2.29,0.000000,2.92,1.292598,51.927025,0.81,0.000000,1.87,0.900795,0.000000,0.40,4.136314,2.297118,1.06,1.887764,1.866975,0.79,0.789175,0.19,0.000000,0.000000,4.101852,16.469540,5.83,0,0,0,0,0

74,18:15-18:30,26.543951,116.260677,347.385741,41.947839,0.000000,0.000000,0.000000,64.922567,3.345001,0.000000,0.000000,0.000000,12.176112,88.133473,33.499715,16.548589,0.000000,363.324857,1.055438,0.000000,42.033751,8.393102,2.457837,0.000000,121.876716,18.458369,56.844293,19.102501,59.172223,0.246797,0.000000,0.000000,0.000000,12.845220,1.143654,42.075388,30.545986,2.588175,6.251817,0.000000,48.920227,2.350548,1.361336,3.382812,0.000000,0.00,336.167618,138.740979,142.101802,1.78,3.412458,0.24,0.000000,0.000000,0.000000,0.85,1.871655,2.860359,0.000000,5.118688,3.29,2.690880,1.278811,3.412459,1.93,2.585197,1.56,14.449498,35.700476,2.29,0.000000,2.92,1.292598,51.927025,0.87,0.000000,1.87,0.900795,0.000000,0.40,4.136314,2.297118,1.06,1.887764,1.866975,0.79,0.789175,0.19,0.000000,0.000000,4.101852,16.469540,5.83,0,0,0,0,0

75,18:30-18:45,26.543951,116.260677,344.872925,41.947839,0.000000,0.000000,0.000000,64.922567,16.056009,0.000000,0.000000,0.000000,27.067497,88.133473,33.499715,16.548589,0.000000,347.547843,1.055438,0.000000,42.033751,8.393102,2.457837,0.000000,121.876716,18.458369,56.844293,19.102501,79.192158,0.246797,0.000000,0.000000,0.000000,12.845220,1.518065,42.075388,30.545986,3.074752,12.626551,0.000000,48.920227,2.350548,1.361336,3.382812,0.000000,0.66,336.167618,138.740979,142.101802,1.78,3.412458,0.24,0.000000,0.000000,0.000000,0.85,1.871655,2.860359,0.000000,5.118688,3.29,2.690880,1.278811,3.412459,1.93,2.585197,1.56,14.449498,35.700476,2.29,0.000000,2.92,1.292598,51.927025,0.87,0.000000,1.87,0.900795,0.000000,0.40,4.136314,2.297118,1.06,1.887764,1.866975,0.79,0.789175,0.19,0.000000,0.000000,4.101852,16.469540,5.83,0,0,0,0,0

76,18:45-19:00,27.564872,116.260677,344.872925,41.947839,0.000000,0.000000,0.000000,66.041921,16.056009,0.000000,0.000000,0.000000,40.601245,88.133473,33.499715,16.548589,0.000000,347.577093,1.055438,0.000000,42.033751,8.700165,2.513697,0.000000,121.876716,18.458369,56.844293,28.653751,121.796158,0.246797,0.000000,0.000000,0.000000,12.845220,2.348576,42.075388,30.545986,4.099670,18.939827,0.000000,48.920227,2.350548,1.361336,3.382812,0.000000,0.66,336.167618,138.740979,142.101802,1.78,3.412458,0.24,0.000000,0.000000,0.000000,0.85,1.871655,2.860359,0.000000,5.118688,3.29,2.690880,1.278811,3.412459,1.93,2.585197,1.56,14.449498,35.700476,2.29,0.000000,2.92,1.292598,55.522512,0.87,0.000000,1.87,0.900795,0.000000,0.40,4.136314,2.297118,1.06,1.887764,1.866975,0.79,0.789175,0.19,0.000000,0.000000,4.101852,16.469540,5.83,0,0,0,0,0

77,19:00-19:15,27.564872,116.260677,386.769381,41.947839,0.000000,0.000000,0.000000,64.922567,12.042007,0.000000,0.000000,0.000000,40.601245,88.133473,33.499715,16.548589,0.000000,353.987671,1.055438,0.000000,42.033751,8.700165,2.513697,0.000000,121.876716,18.458369,56.844293,38.293593,146.155390,0.246797,0.000000,0.000000,0.000000,12.845220,2.777447,42.530258,30.545986,4.099670,18.939827,0.000000,48.920227,2.350548,1.361336,3.382812,0.000000,8.66,336.167618,138.740979,142.101802,1.78,3.412458,0.24,0.000000,0.000000,0.000000,0.85,1.871655,2.860359,0.000000,5.118688,3.29,2.690880,1.278811,3.412459,1.93,2.585197,1.56,14.449498,35.700476,2.29,0.000000,2.92,1.292598,55.522512,0.87,0.000000,1.87,0.900795,0.000000,0.40,4.136314,2.297118,1.06,1.887764,1.866975,0.79,0.789175,0.19,0.000000,0.000000,4.101852,16.469540,5.83,0,0,0,0,0

78,19:15-19:30,27.564872,116.260677,454.875558,41.947839,0.000000,0.000000,0.000000,64.922567,16.056009,0.000000,0.000000,0.000000,40.601245,88.133473,33.499715,16.548589,0.000000,346.595436,1.055438,0.000000,42.033751,8.700165,2.513697,0.000000,121.876716,21.187155,56.844293,38.293593,146.155390,0.246797,0.000000,0.000000,0.000000,14.633646,2.777447,42.530258,30.545986,4.099670,18.939827,0.000000,51.047194,2.350548,1.361336,3.382812,0.000000,8.66,336.167618,138.740979,142.101802,1.78,3.412458,0.24,0.000000,0.000000,0.000000,0.85,1.871655,2.860359,0.000000,5.118688,3.29,2.690880,1.278811,3.412459,1.93,2.585197,1.56,14.449498,35.700476,2.29,0.000000,2.92,1.292598,55.522512,0.87,0.000000,1.87,0.900795,0.000000,0.40,4.136314,2.297118,1.06,1.887764,1.866975,0.79,0.789175,0.19,0.000000,0.000000,4.101852,16.469540,5.83,0,0,0,0,0

79,19:30-19:45,27.564872,116.260677,483.774558,41.947839,0.000000,0.000000,0.000000,63.803212,52.182030,0.000000,0.000000,0.000000,40.601245,88.133473,33.499715,16.548589,0.000000,479.470987,1.055438,0.000000,42.033751,8.700165,2.513697,0.000000,121.876716,25.572324,56.844293,38.293593,146.155390,1.110589,0.000000,0.000000,0.000000,17.650787,2.777447,42.530258,30.545986,4.099670,18.939827,0.000000,51.047194,2.350548,1.361336,3.382812,0.000000,8.66,336.167618,138.740979,142.101802,1.78,3.412458,0.24,0.000000,0.000000,0.000000,0.85,1.871655,2.860359,0.000000,5.118688,3.29,2.690880,1.278811,3.412459,1.93,2.585197,1.56,14.449498,35.700476,2.29,0.000000,2.92,1.292598,53.339345,0.87,0.000000,1.87,0.900795,0.000000,0.40,4.136314,2.297118,1.06,1.887764,1.866975,0.79,0.789175,0.19,0.000000,0.000000,4.101852,16.469540,5.83,0,0,0,0,0

80,19:45-20:00,27.564872,116.260677,483.774558,41.947839,0.000000,0.000000,0.000000,63.803212,52.182030,0.000000,0.000000,0.000000,40.601245,88.133473,33.499715,16.548589,0.000000,538.735640,1.055438,0.000000,42.033751,8.700165,2.513697,0.000000,121.876716,25.970568,56.844293,38.293593,146.155390,1.110589,0.000000,0.000000,0.000000,17.898114,2.777447,42.530258,30.545986,4.099670,18.939827,0.000000,48.920227,2.350548,1.361336,3.382812,0.000000,8.66,336.167618,138.740979,142.101802,1.78,3.412458,0.24,0.000000,0.000000,0.000000,0.85,1.871655,2.860359,0.000000,5.118688,3.29,2.690880,1.278811,3.412459,1.93,2.585197,1.56,14.449498,35.700476,2.29,0.000000,2.92,1.292598,51.927025,0.87,0.000000,1.87,0.900795,0.000000,0.40,4.136314,2.297118,1.06,1.887764,1.866975,0.79,0.789175,0.19,0.000000,0.000000,4.101852,16.469540,5.83,0,0,0,0,0

81,20:00-20:15,27.564872,116.260677,483.774558,41.947839,0.000000,0.000000,0.000000,63.803212,52.182030,0.000000,0.000000,0.000000,40.601245,88.133473,33.499715,16.548589,0.000000,588.682745,1.055438,0.000000,42.033751,8.700165,2.513697,0.000000,121.876716,25.970568,56.844293,38.293593,146.155390,1.110589,0.000000,0.000000,0.000000,17.898114,2.777447,42.530258,30.545986,4.099670,18.939827,0.000000,48.920227,2.350548,1.361336,3.382812,0.000000,8.66,336.167618,138.740979,142.101802,1.78,3.412458,0.24,0.000000,0.000000,0.000000,0.85,1.871655,2.860359,0.000000,5.118688,3.29,2.690880,1.278811,3.412459,1.93,2.585197,1.56,14.449498,35.700476,2.29,0.000000,2.92,1.292598,51.927025,0.80,0.000000,1.87,0.900795,0.000000,0.40,4.136314,2.297118,1.06,1.887764,1.866975,0.79,0.789175,0.19,0.000000,0.000000,4.101852,16.600540,5.83,0,0,0,0,0

82,20:15-20:30,27.564872,116.260677,483.774558,41.947839,0.000000,0.000000,0.000000,63.803212,52.182030,0.000000,0.000000,0.000000,40.601245,88.133473,33.499715,16.548589,0.000000,638.629850,1.055438,0.000000,42.033751,8.700165,2.513697,0.000000,121.876716,25.970568,56.844293,38.293593,146.155390,1.110589,0.000000,0.000000,0.000000,17.898114,2.777447,42.530258,30.545986,4.099670,18.939827,0.000000,48.920227,2.350548,1.361336,3.382812,0.000000,8.66,336.167618,138.740979,142.101802,1.78,3.412458,0.24,0.000000,0.000000,0.000000,0.85,1.871655,2.860359,0.000000,5.118688,3.29,2.690880,1.278811,3.412459,1.93,2.585197,1.56,14.449498,35.700476,2.29,0.000000,2.92,1.292598,51.927025,0.80,0.000000,1.87,0.900795,0.000000,0.40,4.136314,2.297118,1.06,1.887764,1.866975,0.79,0.789175,0.19,0.000000,0.000000,4.101852,16.603439,5.83,0,0,0,0,0

