Block,Time,DHAULIGNGA,RAPPB,SEWA2,PARBATI3,NAPP,UNCHAHAR3,DULHASTI,DADRI_GF,CHAMERA3,BSIUL,ANTA_CRF,AURY_LF,TANDA2,NJPC,ANTA_GF,UNCHAHAR1,CHAMERA2,DADRT2,KISHANGANGA,RAPPC,AURY_RF,ANTA_RF,CHAMERA1,RAMPUR,SINGRAULI,KOLDAM,SALAL,URI2,DADRI_LF,DADRI_CRF,ANTA_LF,UNCHAHAR4,RIHAND1,UNCHAHAR2,TALA,KGSU1AND2,TAPS-II,SASAN,KAWAS-NAPM,SIPAT II,NLCIIST1,KHSTPP-I,FSTPP I & II,KUDGI,KAWAS-ComGas,KKNP,NLCEXP,MOUDA_II,KHARGONE-I,MOUDA,KAWAS-RLNG,NLCIIST2,TALST2,KSTPS7,GADARWARA-I,NNTPP,VSTPS III,KGSU3AND4,VSTPS II,KSTPS I&II,LARA-I,GANDHAR-APM,KAWAS-zLIQ,KHSTPP-II,NLCTS2EXP,SOLAPUR,SIMHST2,GANDHAR-ComGas,SIPAT I,VALLURNTECL,VSTPS I,MAPS,GANDHAR-RLNG,VSTPS IV,RSTPSU1TO6,VSTPS V,NTPL,KAWAS-APM,GANDHAR-NAPM,KAPS,BRBCL,RSTPSU7,RIHAND3,URI,AURY_CRF,JHAJJAR,TEHRI,KOTESHWR,SINGRAULI_HYDRO,TANAKPUR,AURY_GF,RIHAND2,DADRI_RF,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
55,13:30-13:45,0.000000,0.000000,16.608716,3.760014,42.114133,15.540440,52.115693,0.000000,30.656970,19.008642,0.000000,0.000000,2.359089,0.000000,0.000000,0.000000,42.186474,365.329737,2.466767,57.050827,0.000000,0.000000,40.748764,0.000000,98.197779,0.000000,80.324644,32.208765,0.000000,0.000000,0.000000,0.742221,91.188559,23.089426,0.000000,1.93,2.700657,404.866836,0.000000,0.904068,0.76,23.266525,7.030473,9.02,0.000000,1.57,0.88,3.395103,3.424858,1.873758,0.000000,0.42,2.89,1.297295,4.151343,0.14,1.451029,1.06,1.878456,2.870752,4.116755,0.000000,0.000000,74.210698,1.57,1.712429,0.00,0.000000,5.137286,2.30,2.295032,0.23,0.000000,2.594590,5.85,1.283457,1.40,0.000000,0.000000,0.792042,14.502010,1.88,122.319536,46.963277,0.000000,164.820177,0.000000,8.423597,0.882726,1.238471,0.000000,116.683092,0.000000,0,0,0,0,0

56,13:45-14:00,0.000000,0.000000,16.608716,3.760014,42.114133,14.233768,52.115693,0.000000,30.656970,19.008642,0.000000,0.000000,2.359089,0.000000,0.000000,0.000000,42.186474,365.146103,2.466767,57.050827,0.000000,0.000000,40.748764,0.000000,98.197779,0.000000,80.324644,32.208765,0.000000,0.000000,0.000000,0.742221,91.188559,23.089426,0.000000,1.93,2.700657,404.866836,0.000000,0.904068,0.76,23.266525,7.030473,9.02,0.000000,1.57,0.88,3.395103,3.424858,1.873758,0.000000,0.42,2.89,1.297295,4.151343,0.14,1.531866,1.06,1.878456,2.870752,4.116755,0.000000,0.000000,74.210698,1.57,1.712429,0.00,0.000000,5.137286,2.30,2.295032,0.23,0.000000,2.594590,5.85,1.283457,1.40,0.000000,0.000000,0.792042,14.502010,1.88,122.319536,51.232666,0.000000,217.111015,0.000000,8.423597,0.882726,8.669296,0.000000,116.683092,0.000000,0,0,0,0,0

57,14:00-14:15,0.000000,0.000000,16.608716,3.760014,42.114133,14.233768,52.115693,0.000000,30.656970,19.008642,0.000000,0.000000,2.359089,0.000000,0.000000,0.000000,42.186474,365.117760,2.466767,57.050827,0.000000,0.000000,40.748764,0.000000,98.197779,0.000000,80.324644,32.208765,0.000000,0.000000,0.000000,0.742221,91.188559,23.089426,0.000000,1.93,2.700657,404.866836,0.000000,0.904068,0.76,23.102169,6.692093,9.02,0.000000,1.57,0.88,3.395103,3.424858,1.873758,0.000000,0.42,2.93,1.297295,4.151343,0.14,1.612703,1.06,1.878456,2.870752,4.116755,0.000000,0.000000,73.669290,1.57,1.712429,0.00,0.000000,5.137286,2.30,2.295032,0.23,0.000000,2.594590,5.85,1.283457,1.40,0.000000,0.000000,0.792042,14.502010,1.88,122.319536,51.232666,0.000000,215.283763,0.000000,8.423597,0.921959,8.669296,0.000000,116.683092,0.000000,0,0,0,0,0

58,14:15-14:30,0.000000,0.000000,16.608716,3.760014,42.114133,16.816616,52.115693,0.000000,30.656970,19.008642,0.000000,0.000000,2.359089,0.000000,0.000000,0.000000,42.186474,365.117760,2.466767,57.050827,0.000000,0.000000,40.748764,0.000000,98.197779,0.000000,80.324644,32.208765,0.000000,0.000000,0.000000,0.742221,91.188559,23.089426,0.000000,1.93,2.700657,404.866836,0.000000,0.904068,0.76,23.102169,6.692093,9.02,0.000000,1.57,0.88,3.395103,3.424858,1.873758,0.000000,0.42,2.93,1.297295,4.151343,0.14,1.713749,1.06,1.878456,2.870752,4.116755,0.000000,0.000000,73.669290,1.57,1.712429,0.00,0.000000,5.137286,2.30,2.295032,0.23,0.000000,2.594590,5.85,1.283457,1.40,0.000000,0.000000,0.792042,14.502010,1.88,122.319536,46.963277,0.000000,215.283763,0.000000,8.423597,0.921959,8.669296,0.000000,116.683092,0.000000,0,0,0,0,0

59,14:30-14:45,0.000000,0.000000,16.608716,3.760014,42.114133,16.816616,52.115693,0.000000,30.656970,19.008642,0.000000,0.000000,2.359089,0.000000,0.000000,0.000000,42.186474,365.104245,2.466767,57.050827,0.000000,0.000000,40.748764,0.000000,100.150812,0.000000,80.324644,32.208765,0.000000,0.000000,0.000000,0.742221,91.188559,23.092857,0.000000,1.93,2.700657,404.866836,0.000000,0.904068,0.64,23.266525,6.692093,9.02,0.000000,1.57,0.88,3.395103,3.424858,1.873758,0.000000,0.42,2.93,1.297295,4.151343,0.14,1.794587,1.06,1.878456,2.870752,4.116755,0.000000,0.000000,72.277098,1.57,1.712429,0.00,0.000000,5.137286,2.30,2.295032,0.23,0.000000,2.594590,5.85,1.283457,1.40,0.000000,0.000000,0.792042,14.502010,1.88,122.319536,47.496950,0.000000,215.341771,0.000000,8.423597,0.921959,8.669296,0.000000,116.683092,0.000000,0,0,0,0,0

60,14:45-15:00,0.000000,0.000000,16.608716,3.760014,42.114133,16.816616,52.115693,0.000000,30.656970,19.008642,0.000000,0.000000,2.359089,19.795739,0.000000,0.000000,42.186474,365.412139,2.466767,57.050827,0.000000,0.000000,40.748764,0.382602,100.150812,0.000000,80.324644,32.208765,0.000000,0.000000,0.000000,0.742221,91.188559,23.092857,0.000000,1.93,2.700657,404.866836,0.000000,0.904068,0.61,23.266525,6.692093,9.02,0.000000,1.57,0.88,3.395103,3.424858,1.873758,0.000000,0.42,2.93,1.297295,4.151343,0.14,1.875424,1.06,1.878456,2.870752,4.116755,0.000000,0.000000,72.277098,1.57,1.712429,0.00,0.000000,5.137286,2.30,2.295032,0.23,0.000000,2.594590,5.85,1.283457,1.40,0.000000,0.000000,0.792042,14.502010,1.88,122.319536,47.496950,0.000000,215.341771,0.000000,8.423597,0.921959,1.238471,0.000000,116.683092,0.000000,0,0,0,0,0

61,15:00-15:15,0.000000,0.000000,16.608716,3.760014,42.114133,16.816616,52.115693,0.000000,30.656970,19.008642,0.000000,0.000000,2.359089,19.795739,0.000000,0.000000,42.186474,365.401485,2.466767,57.050827,0.000000,0.000000,40.748764,0.382602,100.150812,0.000000,80.324644,34.186497,0.000000,0.000000,0.000000,0.759093,91.188559,23.054527,0.000000,1.93,2.700657,404.866836,0.000000,0.904068,0.36,29.826843,6.692093,9.02,0.000000,1.57,0.88,3.395103,3.424858,1.873758,0.000000,0.42,2.86,1.297295,4.151343,0.14,1.894622,1.06,1.878456,2.870752,4.116755,0.000000,0.000000,87.877022,1.57,1.712429,0.00,0.000000,5.137286,2.30,2.295032,0.23,0.000000,2.594590,5.85,1.283457,1.17,0.000000,0.000000,0.792042,14.502010,1.88,122.319536,47.496950,0.000000,215.341771,0.000000,8.423597,0.921959,1.857706,0.000000,116.683092,0.000000,0,0,0,0,0

62,15:15-15:30,0.000000,0.000000,16.608716,3.760014,42.114133,16.816616,52.115693,0.000000,30.656970,12.672428,0.000000,0.000000,2.359089,20.686547,0.000000,0.000000,42.186474,365.412139,2.466767,57.050827,0.000000,0.000000,40.748764,0.396268,100.150812,0.000000,80.324644,34.186497,0.000000,0.000000,0.000000,0.547668,91.188559,23.054527,0.000000,1.93,2.700657,404.866836,0.000000,0.904068,0.36,29.826843,6.692093,9.02,0.000000,1.57,0.88,3.395103,3.424858,1.873758,0.000000,0.42,2.86,1.297295,4.151343,0.14,1.894622,1.06,1.878456,2.870752,4.116755,0.000000,0.000000,94.001191,1.57,1.712429,0.00,0.000000,5.137286,2.30,2.295032,0.23,0.000000,2.594590,5.85,1.283457,1.01,0.000000,0.000000,0.792042,14.502010,1.88,122.319536,47.496950,0.000000,215.341771,0.000000,8.423597,0.921959,1.857706,0.000000,116.683092,0.000000,0,0,0,0,0

63,15:30-15:45,0.000000,0.000000,16.608716,3.760014,42.114133,16.816616,52.115693,0.000000,30.656970,12.672428,0.000000,0.000000,2.359089,44.540411,0.000000,0.000000,42.186474,365.403616,2.466767,57.050827,0.000000,0.000000,40.748764,0.860857,100.150812,0.000000,80.324644,33.497116,0.000000,0.000000,0.000000,0.335666,91.188559,23.054527,0.000000,1.93,2.700657,404.866836,0.000000,0.904068,0.36,29.826843,6.692093,9.02,0.000000,1.57,0.88,3.395103,3.424858,1.873758,0.000000,0.42,2.86,1.297295,4.151343,0.14,1.894622,1.06,1.878456,2.870752,4.116755,0.000000,0.000000,94.001191,1.57,1.712429,0.00,0.000000,5.137286,2.30,2.295032,0.23,0.000000,2.594590,5.85,1.283457,1.01,0.000000,0.000000,0.792042,14.502010,1.88,122.319536,47.496950,0.000000,215.341771,0.000000,8.423597,0.921959,1.857706,0.000000,116.683092,0.000000,0,0,0,0,0

64,15:45-16:00,0.000000,0.000000,16.608716,3.760014,42.114133,16.816616,52.115693,0.000000,30.656970,12.672428,0.000000,0.000000,2.359089,74.234020,0.000000,0.000000,42.186474,365.414270,2.466767,57.050827,0.000000,0.000000,40.748764,1.427930,100.150812,0.000000,80.324644,33.497116,0.000000,0.000000,0.000000,0.123666,91.188559,23.054527,0.000000,1.93,2.700657,404.866836,0.000000,0.904068,0.36,29.826843,6.692093,9.02,0.000000,1.57,0.88,3.395103,3.424858,1.873758,0.000000,0.42,2.86,1.297295,4.151343,0.14,1.894622,1.06,1.878456,2.870752,4.116755,0.000000,0.000000,94.001191,1.57,1.712429,0.00,0.000000,5.137286,2.30,2.295032,0.23,0.000000,2.594590,5.85,1.283457,1.01,0.000000,0.000000,0.792042,14.502010,1.88,122.319536,47.496950,0.000000,215.341771,0.000000,8.423597,0.921959,1.857706,0.000000,116.683092,0.000000,0,0,0,0,0

65,16:00-16:15,0.000000,0.000000,16.608716,3.760014,42.114133,16.816616,52.115693,0.000000,30.656970,12.672428,0.000000,0.000000,2.359089,97.790948,0.000000,0.000000,42.186474,365.405640,2.466767,57.050827,0.000000,0.000000,40.748764,1.885687,100.150812,0.000000,80.324644,33.497116,0.000000,0.000000,0.000000,0.000000,91.188559,23.092857,0.000000,1.93,2.700657,404.866836,0.000000,0.904068,0.36,29.826843,6.692093,9.02,0.000000,1.57,0.88,3.395103,3.424858,1.873758,0.000000,0.42,2.86,1.297295,4.151343,0.14,1.894622,1.06,1.878456,2.870752,4.116755,0.000000,0.000000,133.156591,1.57,1.712429,0.00,0.000000,5.137286,2.30,2.295032,0.23,0.000000,2.594590,5.85,1.283457,1.01,0.000000,0.000000,0.792042,14.502010,1.88,122.319536,47.496950,0.000000,215.341771,0.000000,8.423597,0.921959,8.669296,0.000000,116.683092,0.000000,0,0,0,0,0

66,16:15-16:30,0.000000,0.000000,16.608716,3.760014,42.114133,16.816616,52.115693,0.000000,30.656970,12.672428,0.000000,0.000000,2.359089,97.790948,0.000000,0.000000,42.186474,365.405640,2.466767,57.050827,0.000000,0.000000,40.748764,1.885687,100.150812,0.000000,80.324644,33.497116,0.000000,0.000000,0.000000,0.000000,91.188559,23.092857,0.000000,1.93,2.700657,404.866836,0.000000,0.904068,0.36,29.826843,6.692093,9.02,0.000000,1.57,0.88,3.395103,3.424858,1.873758,0.000000,0.42,2.86,1.297295,4.151343,0.14,1.894622,1.06,1.878456,2.870752,4.116755,0.000000,0.000000,116.841841,1.57,1.712429,0.00,0.000000,5.137286,2.30,2.295032,0.23,0.000000,2.594590,5.85,1.283457,1.01,0.000000,0.000000,0.792042,14.502010,1.88,122.319536,51.232666,0.000000,215.341771,0.000000,8.423597,0.921959,8.669296,0.000000,116.683092,0.000000,0,0,0,0,0

67,16:30-16:45,0.000000,0.000000,16.608716,3.760014,42.114133,16.623256,52.115693,0.000000,30.656970,12.672428,0.000000,0.000000,2.359089,97.790948,0.000000,0.000000,42.186474,365.405640,2.466767,57.050827,0.000000,0.000000,40.748764,1.885687,100.930923,0.000000,80.324644,33.497116,0.000000,0.000000,0.000000,0.000000,91.188559,23.079959,0.000000,1.93,2.700657,404.866836,0.000000,0.904068,0.36,22.947481,6.614749,9.02,0.000000,1.57,0.86,3.395103,3.424858,1.873758,0.000000,0.42,2.86,1.297295,4.151343,0.14,1.894622,1.06,1.878456,2.870752,4.116755,0.000000,0.000000,72.277098,1.57,1.712429,0.00,0.000000,5.137286,2.30,2.295032,0.23,0.000000,2.594590,5.85,1.283457,1.01,0.000000,0.000000,0.792042,14.502010,1.88,122.319536,51.232666,0.000000,215.312767,0.000000,8.423597,0.921959,8.669296,0.000000,116.683092,0.000000,0,0,0,0,0

68,16:45-17:00,0.000000,0.000000,16.608716,3.760014,42.114133,16.623256,52.115693,0.000000,30.656970,12.672428,0.000000,0.000000,2.359089,97.790948,0.000000,0.000000,42.186474,365.405640,2.466767,57.050827,0.000000,0.000000,40.748764,1.885687,100.930923,0.000000,80.324644,33.497116,0.000000,0.000000,0.000000,0.000000,91.188559,23.079959,0.000000,1.93,2.700657,404.866836,0.000000,0.904068,0.36,22.947481,6.614749,9.02,0.000000,1.57,0.86,3.395103,3.424858,1.873758,0.000000,0.42,2.86,1.297295,4.151343,0.14,1.894622,1.06,1.878456,2.870752,4.116755,0.000000,0.000000,72.277098,1.57,1.712429,0.00,0.000000,5.137286,2.30,2.295032,0.23,0.000000,2.594590,5.85,1.283457,1.01,0.000000,0.000000,0.792042,14.502010,1.88,122.319536,47.496950,0.000000,215.312767,0.000000,8.423597,0.921959,3.096177,0.000000,116.683092,0.000000,0,0,0,0,0

69,17:00-17:15,9.585953,0.000000,16.608716,3.760014,42.114133,16.623256,52.115693,0.000000,30.656970,12.672428,0.000000,0.000000,2.359089,97.790948,0.000000,0.000000,42.186474,365.405640,2.466767,57.050827,0.000000,0.000000,40.748764,1.885687,100.930923,0.000000,80.324644,33.497116,0.000000,0.000000,0.000000,0.000000,91.188559,28.116188,0.000000,1.93,2.700657,404.866836,0.000000,0.904068,0.36,29.672155,10.114082,9.02,0.000000,1.57,0.86,3.395103,3.424858,1.873758,0.000000,0.38,2.86,1.297295,4.151343,0.14,1.894622,1.06,1.878456,2.870752,4.116755,0.000000,0.000000,94.484591,1.57,1.712429,0.00,0.000000,5.137286,2.30,2.253304,0.23,0.000000,2.594590,5.85,1.283457,1.01,0.000000,0.000000,0.792042,14.502010,1.88,122.319536,47.496950,0.000000,215.312767,8.675206,8.423597,0.921959,3.467718,0.000000,116.683092,0.000000,0,0,0,0,0

70,17:15-17:30,9.585953,0.000000,16.608716,3.760014,42.114133,16.623256,52.115693,0.000000,30.656970,19.008642,0.000000,0.000000,2.359089,97.790948,0.000000,0.000000,42.186474,365.405640,2.466767,57.050827,0.000000,0.000000,40.748764,1.885687,100.930923,0.000000,80.324644,33.497116,0.000000,0.000000,0.000000,0.000000,91.188559,28.116188,0.000000,1.93,2.700657,404.866836,0.000000,0.904068,0.36,29.672155,10.114082,9.02,0.000000,1.57,0.86,3.395103,3.424858,1.873758,0.000000,0.38,2.86,1.297295,4.151343,0.14,1.894622,1.06,1.878456,2.870752,4.116755,0.000000,0.000000,94.484591,1.57,1.712429,0.00,0.000000,5.137286,2.30,2.253304,0.23,0.000000,2.594590,5.85,1.283457,1.01,0.000000,0.000000,0.792042,14.502010,1.88,122.319536,47.496950,0.000000,215.312767,17.760263,8.423597,0.921959,3.467718,0.000000,116.683092,0.000000,0,0,0,0,0

71,17:30-17:45,9.585953,0.000000,16.608716,3.760014,42.114133,16.623256,52.115693,0.000000,30.656970,19.008642,0.000000,0.000000,2.359089,97.790948,0.000000,0.000000,42.186474,365.405640,2.466767,57.050827,0.000000,0.000000,40.748764,1.885687,100.930923,0.935129,80.324644,33.497116,0.000000,0.000000,0.000000,0.000000,91.188559,28.116188,0.000000,1.93,2.700657,404.866836,0.000000,0.904068,0.36,29.672155,10.114082,9.02,0.000000,1.57,0.86,3.395103,3.424858,1.873758,0.000000,0.38,2.86,1.297295,4.151343,0.14,1.894622,1.06,1.878456,2.870752,4.116755,0.000000,0.000000,94.484591,1.57,1.712429,0.00,0.000000,5.137286,2.30,2.284601,0.23,0.000000,2.594590,5.85,1.283457,1.01,0.000000,0.000000,0.792042,14.502010,1.88,122.319536,47.496950,0.000000,215.312767,17.760263,8.423597,0.921959,2.972330,0.000000,116.683092,0.000000,0,0,0,0,0

72,17:45-18:00,9.585953,0.000000,16.608716,3.760014,42.114133,16.623256,52.115693,0.000000,30.656970,19.008642,0.000000,0.000000,2.359089,97.790948,0.000000,0.000000,42.186474,365.405640,2.466767,57.050827,0.000000,0.000000,40.748764,1.885687,100.930923,2.057283,80.324644,33.497116,0.000000,0.000000,0.000000,0.000000,91.188559,28.116188,0.000000,1.93,2.700657,404.866836,0.000000,0.904068,0.36,29.672155,10.114082,9.02,0.000000,1.57,0.86,3.395103,3.424858,1.873758,0.000000,0.38,2.86,1.297295,4.151343,0.14,1.894622,1.06,1.878456,2.870752,4.116755,0.000000,0.000000,94.484591,1.57,1.712429,0.00,0.000000,5.137286,2.30,2.284601,0.23,0.000000,2.594590,5.85,1.283457,1.01,0.000000,0.000000,0.792042,14.502010,1.88,122.319536,47.496950,0.000000,215.312767,17.760263,8.423597,0.921959,2.972330,0.000000,116.683092,0.000000,0,0,0,0,0

73,18:00-18:15,19.171907,0.000000,16.608716,0.000000,42.114133,16.623256,52.115693,0.000000,30.656970,19.008642,0.000000,0.000000,2.359089,75.223807,0.000000,0.000000,42.186474,365.408836,2.466767,57.050827,0.000000,0.000000,40.748764,1.448427,101.963465,1.662450,80.324644,33.497116,0.000000,0.000000,0.000000,0.000000,91.188559,23.103423,10.147339,1.93,2.700657,404.866836,0.000000,0.904068,0.39,29.672155,10.114082,9.02,0.000000,1.57,0.86,3.395103,3.424858,1.873758,0.000000,0.41,2.89,1.297295,4.151343,0.14,1.894622,1.06,1.878456,2.870752,4.116755,0.000000,0.000000,94.484591,1.57,1.712429,0.00,0.000000,5.137286,2.30,2.284601,0.23,0.000000,2.594590,5.85,1.283457,1.01,0.000000,0.000000,0.792042,14.502010,1.88,122.319536,47.496950,0.000000,215.312767,17.760263,8.423597,0.921959,2.972330,0.000000,116.683092,0.000000,0,0,0,0,0

74,18:15-18:30,19.171907,0.000000,16.608716,0.000000,42.114133,16.623256,52.115693,0.000000,30.656970,19.008642,0.000000,0.000000,2.359089,79.182954,0.000000,0.000000,42.186474,365.408836,2.466767,57.050827,0.000000,0.000000,40.748764,1.523581,101.963465,1.662450,80.324644,33.497116,0.000000,0.000000,0.000000,0.000000,91.188559,23.103423,10.147339,1.93,2.700657,404.866836,0.000000,0.904068,0.39,29.672155,10.114082,9.02,0.000000,1.57,0.86,3.395103,3.424858,1.873758,0.000000,0.42,2.89,1.297295,4.151343,0.14,1.894622,1.06,1.878456,2.870752,4.116755,0.000000,0.000000,94.484591,1.57,1.712429,0.00,0.000000,5.137286,2.30,2.284601,0.23,0.000000,2.594590,5.85,1.283457,1.01,0.000000,0.000000,0.792042,14.502010,1.88,122.319536,47.496950,0.000000,215.312767,26.640394,8.423597,0.921959,2.972330,0.000000,116.683092,0.000000,0,0,0,0,0

75,18:30-18:45,16.671223,0.000000,16.608716,0.000000,42.114133,16.623256,52.115693,0.000000,30.656970,19.008642,0.000000,0.000000,2.359089,122.238685,0.000000,0.000000,42.186474,365.747554,2.466767,57.050827,0.000000,0.000000,40.748764,2.357110,101.963465,2.493676,80.324644,33.497116,0.000000,0.000000,0.000000,0.000000,91.188559,23.118576,9.237774,1.93,2.700657,404.866836,0.000000,0.904068,0.00,29.672155,10.114082,0.00,0.000000,1.57,0.00,3.395103,3.424858,1.873758,0.000000,0.00,0.00,1.297295,4.151343,0.00,1.894622,1.06,1.878456,2.870752,4.116755,0.000000,0.000000,94.484591,0.00,1.712429,0.00,0.000000,5.137286,0.00,2.284601,0.23,0.000000,2.594590,0.00,1.283457,0.00,0.000000,0.000000,0.792042,14.502010,0.00,122.319536,47.496950,0.000000,215.312767,26.640394,8.423597,0.921959,2.972330,0.000000,116.683092,0.000000,0,0,0,0,0

76,18:45-19:00,28.757859,0.000000,16.608716,0.000000,42.114133,16.623256,52.115693,0.000000,30.656970,19.008642,0.000000,0.000000,2.359089,146.686423,0.000000,0.000000,42.186474,365.988467,2.522830,57.050827,0.000000,0.000000,40.748764,2.787539,101.963465,3.324901,80.324644,34.186497,0.000000,0.000000,0.000000,0.000000,91.188559,23.118576,9.237774,1.93,2.700657,404.866836,0.000000,0.904068,0.00,29.672155,10.114082,0.00,0.000000,1.57,0.00,3.395103,3.424858,1.873758,0.000000,0.00,0.00,1.297295,4.151343,0.00,1.894622,1.06,1.878456,2.870752,4.116755,0.000000,0.000000,94.484591,0.00,1.712429,0.00,0.000000,5.137286,0.00,2.284601,0.23,0.000000,2.594590,0.00,1.283457,0.00,0.000000,0.000000,0.792042,14.502010,0.00,122.319536,47.496950,0.000000,215.312767,27.665025,8.731776,0.921959,2.972330,0.000000,116.683092,0.000000,0,0,0,0,0

77,19:00-19:15,38.432727,0.000000,16.608716,3.357155,42.114133,16.719936,52.115693,0.000000,30.656970,19.008642,0.000000,0.000000,2.359089,146.686423,0.000000,0.000000,42.186474,364.930314,2.522830,57.050827,0.000000,0.000000,40.748764,2.787539,101.963465,4.114565,80.324644,34.186497,0.000000,0.000000,0.000000,0.000000,91.188559,22.931298,9.237774,1.93,2.700657,404.866836,0.000000,0.904068,0.00,29.672155,10.114082,0.00,0.000000,1.57,0.00,3.395103,3.424858,1.873758,0.000000,0.00,0.00,1.297295,4.151343,0.00,1.894622,1.06,1.878456,2.870752,4.116755,0.000000,0.000000,94.484591,0.00,1.712429,0.00,0.000000,5.137286,0.00,2.284601,0.23,0.000000,2.594590,0.00,1.283457,1.00,0.000000,0.000000,0.792042,14.502010,0.00,122.319536,47.496950,0.000000,237.162447,27.665025,8.731776,0.921959,2.972330,0.000000,116.683092,0.000000,0,0,0,0,0

78,19:15-19:30,38.432727,0.000000,16.608716,10.742898,42.114133,16.719936,52.115693,0.000000,30.656970,19.008642,0.000000,0.000000,2.359089,146.686423,0.000000,0.000000,42.186474,355.108695,2.522830,57.050827,0.000000,0.000000,40.748764,2.787539,101.963465,4.114565,80.324644,32.491298,0.000000,0.000000,0.000000,0.000000,91.188559,22.881140,9.237774,1.93,2.700657,404.866836,0.000000,0.904068,0.00,29.672155,10.114082,0.00,0.000000,1.57,0.00,3.395103,3.424858,1.873758,0.000000,0.00,0.00,1.297295,4.151343,0.00,1.894622,1.06,1.878456,2.870752,4.116755,0.000000,0.000000,94.484591,0.00,1.712429,0.00,0.000000,5.137286,0.00,2.284601,0.23,0.000000,2.594590,0.00,1.283457,1.00,0.000000,0.000000,0.792042,14.502010,0.00,122.319536,51.232666,0.000000,237.162447,27.665025,8.731776,0.921959,2.972330,0.000000,116.683092,0.000000,0,0,0,0,0

79,19:30-19:45,38.432727,0.000000,16.608716,52.505911,42.114133,22.482934,52.115693,0.000000,30.656970,19.008642,0.000000,0.000000,2.359089,146.686423,0.000000,0.000000,42.186474,311.445049,2.522830,57.050827,0.000000,0.000000,40.748764,2.787539,101.963465,4.114565,80.324644,32.491298,0.000000,0.000000,0.000000,0.000000,91.188559,29.129395,9.237774,1.93,2.700657,404.866836,0.000000,0.904068,0.00,42.977419,11.441278,0.00,0.000000,1.57,0.00,3.395103,3.424858,1.873758,0.000000,0.00,0.00,1.297295,4.151343,0.00,1.894622,1.06,1.878456,2.870752,4.116755,0.000000,0.000000,140.285070,0.00,1.712429,0.00,0.000000,5.137286,0.00,2.284601,0.23,0.000000,2.594590,0.00,1.283457,0.00,0.000000,0.000000,0.792042,14.502010,0.00,122.319536,51.232666,0.000000,221.171575,27.665025,8.731776,0.921959,1.981553,0.000000,116.683092,0.000000,0,0,0,0,0

80,19:45-20:00,38.432727,0.000000,16.608716,52.505911,42.114133,22.482934,52.115693,0.000000,30.656970,19.008642,0.000000,0.000000,2.359089,146.686423,0.000000,0.000000,42.186474,311.445049,2.522830,57.050827,0.000000,0.000000,40.748764,2.787539,101.963465,4.114565,80.324644,32.491298,0.000000,0.000000,0.000000,0.000000,91.188559,36.185094,9.237774,1.93,2.700657,404.866836,0.000000,0.904068,0.00,44.525394,13.421423,0.00,0.000000,1.57,0.00,3.395103,3.424858,1.873758,0.000000,0.00,0.00,1.297295,4.151343,0.00,1.894622,1.06,1.878456,2.870752,4.116755,0.000000,0.000000,142.593235,0.00,1.712429,0.00,0.000000,5.137286,0.00,2.284601,0.23,0.000000,2.594590,0.00,1.283457,0.00,0.000000,0.000000,0.792042,14.502010,0.00,122.319536,47.496950,0.000000,221.171575,27.665025,8.731776,0.921959,1.981553,0.000000,116.683092,0.000000,0,0,0,0,0

81,20:00-20:15,38.432727,0.000000,16.608716,52.505911,42.114133,22.482934,52.115693,0.000000,30.656970,19.008642,0.000000,0.000000,2.359089,146.686423,0.000000,0.000000,42.186474,311.445049,2.522830,57.050827,0.000000,0.000000,40.748764,2.787539,101.963465,4.114565,80.324644,33.497116,0.000000,0.000000,0.000000,0.000000,91.188559,36.391512,7.105980,1.93,2.700657,404.866836,0.000000,0.904068,0.00,44.525394,13.778527,0.00,0.000000,1.57,0.00,3.395103,3.424858,1.873758,0.000000,0.00,0.00,1.297295,4.151343,0.00,1.894622,1.06,1.878456,2.870752,4.116755,0.000000,0.000000,142.593235,0.00,1.712429,0.00,0.000000,5.137286,0.00,2.294912,0.23,0.000000,2.594590,0.00,1.283457,0.00,0.000000,0.000000,0.792042,14.502010,0.00,122.319536,47.496950,0.000000,221.171575,27.665025,8.731776,0.921959,1.981553,0.000000,116.683092,0.000000,0,0,0,0,0

82,20:15-20:30,38.432727,0.000000,16.608716,52.505911,42.114133,22.482934,52.115693,0.000000,30.656970,19.008642,0.000000,0.000000,2.359089,146.686423,0.000000,0.000000,42.186474,311.445049,2.522830,57.050827,0.000000,0.000000,40.748764,2.787539,101.963465,4.114565,80.324644,33.497116,0.000000,0.000000,0.000000,0.000000,91.188559,36.391512,7.105980,1.93,2.700657,404.866836,0.000000,0.904068,0.00,44.525394,13.778527,0.00,0.000000,1.57,0.00,3.395103,3.424858,1.873758,0.000000,0.00,0.00,1.297295,4.151343,0.00,1.894622,1.06,1.878456,2.870752,4.116755,0.000000,0.000000,142.593235,0.00,1.712429,0.00,0.000000,5.137286,0.00,2.295032,0.23,0.000000,2.594590,0.00,1.283457,0.00,0.000000,0.000000,0.792042,14.502010,0.00,122.319536,47.496950,0.000000,221.171575,27.665025,8.731776,0.921959,1.981553,0.000000,116.683092,0.000000,0,0,0,0,0

