Block,Time,UNCHAHAR4,RAPPB,RIHAND1,DADRT2,BSIUL,TANDA2,DADRI_RF,DADRI_LF,ANTA_CRF,ANTA_GF,TEHRI,JHAJJAR,TANAKPUR,SINGRAULI,DULHASTI,UNCHAHAR2,RIHAND2,CHAMERA2,ANTA_RF,URI,RIHAND3,URI2,SEWA2,AURY_GF,AURY_RF,RAPPC,KOTESHWR,UNCHAHAR3,PARBATI3,AURY_CRF,NJPC,UNCHAHAR1,ANTA_LF,SINGRAULI_HYDRO,KOLDAM,DHAULIGNGA,KISHANGANGA,DADRI_CRF,SALAL,DADRI_GF,RAMPUR,CHAMERA1,CHAMERA3,NAPP,AURY_LF,FSTPP I & II,KHSTPP-II,SASAN,KHSTPP-I,TALA,BRBCL,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.000000,0.000000,88.439600,442.198000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.433400,1.847138,118.600388,0.000000,35.205690,113.553562,0.000000,0.000000,38.205907,118.879765,6.465704,0.000000,0.000000,0.000000,52.211279,17.061152,3.845200,0.000000,0.000000,0.000000,2.883900,0.000000,0.570080,0.000000,0.000000,0.000000,0.000000,2.234061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.438078,129.075674,402.563601,33.452577,0.000000,14.420798,0,0,0,0,0

49,12:00-12:15,0.000000,0.000000,88.439600,422.010700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.433400,1.847138,118.600388,0.000000,35.205690,113.553562,0.000000,0.000000,8.490202,118.879765,6.465704,0.000000,0.000000,0.000000,52.211279,17.061152,3.845200,0.000000,0.000000,0.000000,2.883900,0.000000,0.570080,0.000000,0.000000,0.000000,0.000000,2.234061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.438078,129.075674,402.563601,33.452577,0.000000,14.420798,0,0,0,0,0

50,12:15-12:30,0.000000,0.000000,88.439600,427.778500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.433400,1.847138,118.600388,0.000000,35.205690,113.553562,0.000000,0.000000,6.367651,118.879765,6.465704,0.000000,0.000000,0.000000,52.211279,17.061152,3.845200,0.000000,0.000000,0.000000,2.883900,0.000000,0.570080,0.000000,0.000000,0.000000,0.000000,2.234061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.438078,129.075674,402.563601,33.452577,0.000000,14.420798,0,0,0,0,0

51,12:30-12:45,0.000000,0.000000,88.439600,399.900800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.433400,1.847138,118.600388,0.000000,35.205690,113.553562,0.000000,0.000000,6.367651,118.879765,6.465704,0.000000,0.000000,0.000000,52.211279,17.061152,3.845200,0.000000,0.000000,0.000000,2.883900,0.000000,0.570080,0.000000,0.000000,0.000000,0.000000,2.234061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.008792,129.073751,402.563601,33.452577,0.000000,14.420798,0,0,0,0,0

52,12:45-13:00,0.000000,0.000000,88.439600,386.442600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.433400,1.847138,118.600388,0.000000,23.664995,113.553562,0.000000,0.000000,6.367651,118.879765,6.465704,0.000000,0.000000,0.000000,52.211279,17.061152,3.845200,0.000000,0.000000,0.000000,2.883900,0.000000,0.570080,0.000000,0.000000,0.000000,0.000000,2.234061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.008792,129.073751,402.563601,33.452577,0.000000,14.420798,0,0,0,0,0

53,13:00-13:15,0.000000,0.000000,88.439600,347.029300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.433400,1.847138,118.600388,0.000000,23.664995,113.553562,0.000000,0.000000,6.367651,118.879765,6.465704,0.000000,0.000000,0.000000,52.211279,17.061152,3.845200,0.000000,0.000000,0.000000,2.883900,0.000000,0.570080,0.000000,0.000000,0.000000,0.000000,2.234061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.138915,129.073751,402.563601,33.452577,0.000000,14.420798,0,0,0,0,0

54,13:15-13:30,0.000000,0.000000,88.439600,347.029300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.433400,1.847138,118.600388,0.000000,23.664995,113.553562,0.000000,0.000000,6.367651,118.879765,6.465704,0.000000,0.000000,0.000000,52.211279,17.061152,3.845200,0.000000,0.000000,0.000000,2.883900,0.000000,0.570080,0.000000,0.000000,0.000000,0.000000,2.234061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.620073,129.073751,402.563601,33.452577,0.000000,14.420798,0,0,0,0,0

55,13:30-13:45,0.000000,0.000000,88.439600,347.029300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.433400,1.847138,118.600388,0.000000,23.664995,113.553562,0.000000,0.000000,6.367651,118.879765,6.465704,0.000000,0.000000,0.000000,52.211279,17.061152,3.845200,0.000000,0.000000,0.000000,2.883900,0.000000,0.570080,0.000000,0.000000,0.000000,0.000000,1.340437,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.620073,129.073751,402.563601,33.452577,0.000000,14.420798,0,0,0,0,0

56,13:45-14:00,0.000000,0.000000,88.439600,347.029300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.433400,1.847138,118.600388,0.000000,23.664995,113.553562,0.000000,0.000000,6.367651,118.879765,6.465704,0.000000,0.000000,0.000000,52.211279,17.061152,3.845200,0.000000,0.000000,0.000000,2.883900,0.000000,0.570080,0.000000,0.000000,0.000000,0.000000,1.340437,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.620073,129.073751,402.563601,33.452577,0.000000,14.420798,0,0,0,0,0

57,14:00-14:15,0.000000,0.000000,88.439600,347.029300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.433400,3.694276,118.600388,0.000000,23.664995,113.553562,0.000000,0.000000,4.245101,118.879765,6.465704,0.000000,0.000000,0.000000,52.211279,8.530576,3.845200,0.000000,0.000000,0.000000,2.883900,0.000000,0.570080,0.000000,0.000000,0.000000,0.000000,1.340437,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.620073,129.073751,402.563601,33.452577,0.000000,14.420798,0,0,0,0,0

58,14:15-14:30,0.000000,0.000000,88.439600,347.029300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.433400,3.694276,118.600388,0.000000,23.664995,113.553562,0.000000,0.000000,4.245101,118.879765,6.465704,0.000000,0.000000,0.000000,52.211279,8.530576,3.845200,0.000000,0.000000,0.000000,2.883900,0.000000,0.570080,0.000000,0.000000,0.000000,0.000000,1.340437,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.620073,129.073751,402.563601,33.452577,0.000000,14.420798,0,0,0,0,0

59,14:30-14:45,0.000000,0.000000,88.439600,395.094300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.433400,3.694276,118.600388,0.000000,23.664995,113.553562,0.000000,0.000000,4.245101,118.879765,6.465704,0.000000,0.000000,0.000000,52.211279,8.530576,3.845200,0.000000,0.000000,0.000000,2.883900,0.000000,0.570080,0.000000,0.000000,0.000000,0.000000,1.340437,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.008792,129.073751,402.563601,33.452577,0.000000,14.420798,0,0,0,0,0

60,14:45-15:00,0.000000,0.000000,88.439600,443.159300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.433400,3.694276,118.600388,0.000000,35.204632,113.553562,0.000000,0.000000,4.245101,118.879765,6.465704,0.000000,0.000000,0.000000,52.211279,8.530576,3.845200,0.000000,0.000000,0.000000,2.883900,0.000000,0.570080,0.000000,0.000000,0.000000,0.000000,1.340437,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.008792,129.073751,402.563601,33.452577,0.000000,14.420798,0,0,0,0,0

61,15:00-15:15,0.000000,0.000000,88.439600,491.224300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.433400,3.694276,118.600388,0.000000,35.205690,113.553562,0.000000,0.000000,4.245101,118.879765,6.465704,0.000000,0.000000,0.000000,52.211279,8.530576,3.845200,0.000000,0.000000,0.000000,2.883900,0.000000,0.570080,0.000000,0.000000,0.000000,0.000000,1.340437,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.438078,129.073751,402.563601,33.452577,0.000000,14.420798,0,0,0,0,0

62,15:15-15:30,0.000000,0.000000,88.439600,567.758200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.433400,3.694276,118.600388,0.000000,35.205690,113.553562,0.000000,0.000000,4.245101,118.879765,6.465704,0.000000,0.000000,0.000000,52.211279,8.530576,3.845200,0.000000,0.000000,0.000000,2.883900,0.000000,0.570080,0.000000,0.000000,0.000000,0.000000,1.340437,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.438078,129.073751,402.563601,33.452577,0.000000,14.420798,0,0,0,0,0

63,15:30-15:45,0.000000,0.000000,88.439600,567.758200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.433400,8.004264,118.600388,0.000000,35.205690,113.553562,0.000000,0.000000,4.245101,118.879765,6.465704,0.000000,0.000000,0.000000,52.211279,8.530576,3.845200,0.000000,0.000000,0.000000,2.883900,0.000000,0.570080,0.000000,0.000000,0.000000,0.000000,1.340437,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.438078,129.073751,402.563601,33.452577,0.000000,14.420798,0,0,0,0,0

64,15:45-16:00,0.000000,0.000000,88.439600,567.758200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.433400,8.004264,118.600388,0.000000,35.205690,113.553562,0.000000,0.000000,4.245101,118.879765,6.465704,0.000000,0.000000,0.000000,52.211279,8.530576,3.845200,0.000000,0.000000,0.000000,2.883900,0.000000,0.570080,0.000000,0.000000,0.000000,0.000000,1.340437,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.438078,129.073751,402.563601,33.452577,0.000000,14.420798,0,0,0,0,0

65,16:00-16:15,0.000000,0.000000,88.439600,567.758200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,115.356000,8.004264,118.600388,0.000000,35.205690,113.553562,0.000000,0.000000,4.245101,118.879765,6.465704,0.000000,0.000000,0.000000,52.211279,8.530576,3.845200,0.000000,0.000000,0.000000,2.883900,0.000000,0.570080,0.000000,0.000000,0.000000,0.000000,1.340437,0.000000,0.000000,0.000000,9.303308,0.000000,0.000000,17.438078,129.073751,402.563601,33.452577,0.000000,14.420798,0,0,0,0,0

66,16:15-16:30,0.000000,0.000000,88.439600,567.758200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.112380,148.040200,8.004264,118.600388,0.000000,35.205690,113.553562,12.660359,0.000000,4.245101,118.879765,6.465704,0.000000,0.000000,0.000000,52.211279,8.530576,3.845200,0.000000,0.000000,0.000000,2.883900,0.000000,0.570080,0.000000,0.000000,0.000000,0.000000,1.340437,0.000000,0.000000,0.000000,9.303308,0.000000,0.000000,17.438078,129.073751,402.563601,33.452577,0.000000,14.420798,0,0,0,0,0

67,16:30-16:45,0.000000,0.000000,88.439600,596.597200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.917579,199.950400,8.004264,118.600388,0.000000,37.859028,113.553562,12.660359,0.000000,4.245101,118.879765,6.465704,0.000000,0.000000,0.000000,52.211279,8.530576,8.896174,0.000000,0.000000,18.207022,4.971652,0.000000,0.570080,0.000000,0.000000,0.000000,0.000000,1.340437,0.000000,0.000000,0.000000,9.303308,0.000000,0.000000,17.438303,129.073751,402.563601,33.452577,0.000000,14.420798,0,0,0,0,0

68,16:45-17:00,0.000000,0.000000,88.439600,633.471610,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.917579,213.408600,8.004264,118.600388,0.000000,40.749603,113.553562,12.660359,0.000000,4.245101,118.879765,6.465704,0.000000,0.000000,0.000000,52.211279,8.530576,14.226855,0.000000,0.000000,44.971344,5.881522,0.000000,0.570080,0.000000,0.000000,0.000000,0.000000,1.340437,0.000000,0.000000,0.000000,9.303308,0.000000,0.000000,17.438303,129.073751,402.563601,33.452577,0.000000,14.420798,0,0,0,0,0

69,17:00-17:15,0.000000,0.000000,88.439600,656.403640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.917579,213.408600,6.033984,118.600388,15.841120,40.749603,113.553562,12.660359,0.000000,4.245101,118.879765,6.465704,0.000000,0.000000,0.000000,52.211279,8.530576,14.226855,0.000000,0.000000,67.457017,5.881522,0.000000,0.570080,0.000000,0.000000,0.000000,0.000000,1.340437,0.000000,0.000000,0.000000,9.303308,0.000000,0.000000,17.438303,129.073751,402.563601,33.452577,0.000000,14.420798,0,0,0,0,0

70,17:15-17:30,0.000000,0.000000,88.439600,656.403640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.876368,213.408600,6.033984,118.600388,15.841120,40.749603,113.553562,12.660359,0.000000,5.306376,118.879765,6.465704,4.356804,0.000000,0.000000,52.211279,8.530576,14.226855,0.000000,0.000000,89.942689,5.881522,0.000000,0.570080,0.000000,0.000000,0.000000,0.000000,1.340437,0.000000,0.000000,0.000000,9.303308,0.000000,0.000000,17.438303,129.073751,402.563601,33.452577,0.000000,14.420798,0,0,0,0,0

71,17:30-17:45,0.000000,0.000000,88.439600,656.403640,2.114860,0.000000,0.000000,0.000000,0.000000,0.000000,44.876368,229.750700,1.723995,118.600388,15.841120,40.749603,113.553562,12.660359,0.000000,5.306376,118.879765,6.465704,10.128288,0.000000,0.000000,52.211279,8.530576,14.226855,3.671205,0.000000,113.793888,5.881522,0.000000,0.570080,0.000000,7.619264,0.000000,0.000000,1.340437,0.000000,0.000000,6.758900,18.606615,0.000000,0.000000,17.438303,129.075674,402.563601,33.452577,0.000000,14.420798,0,0,0,0,0

72,17:45-18:00,0.000000,0.000000,88.439600,656.403640,12.536890,0.000000,0.000000,0.000000,0.000000,0.000000,44.876368,229.750700,0.492570,118.600388,47.523361,40.749603,113.553562,25.320719,0.000000,6.367651,118.879765,6.465704,10.128288,0.000000,0.000000,52.211279,25.591729,14.226855,15.717651,0.000000,113.793888,5.881522,0.000000,0.570080,0.000000,17.564943,0.000000,0.000000,1.340437,0.000000,0.000000,13.365915,19.585911,0.000000,0.000000,17.438303,129.075674,402.563601,33.452577,0.000000,14.420798,0,0,0,0,0

73,18:00-18:15,0.000000,0.000000,88.439600,656.403640,12.536890,0.000000,0.000000,0.000000,0.000000,0.000000,44.876368,229.750700,0.492570,118.600388,47.523361,40.749603,113.553562,25.320719,0.000000,38.205907,118.879765,6.465704,10.128288,0.000000,0.000000,52.211279,25.591729,14.226855,15.717651,0.000000,134.914033,5.881522,0.000000,0.570080,0.000000,26.347414,0.000000,0.000000,1.340437,0.000000,0.000000,21.263956,19.585911,0.000000,0.000000,17.438303,129.075674,402.563601,33.452577,0.000000,14.420798,0,0,0,0,0

74,18:15-18:30,0.000000,0.000000,88.439600,656.403640,12.536890,0.000000,0.000000,0.000000,0.000000,0.000000,44.876368,213.408600,0.492570,118.600388,47.523361,40.749603,113.553562,25.320719,0.000000,38.205907,118.879765,6.465704,10.128288,0.000000,0.000000,52.211279,25.591729,14.226855,15.717651,0.000000,134.914033,5.881522,0.000000,0.570080,0.000000,35.129886,0.000000,0.000000,1.340437,0.000000,0.000000,25.061091,19.585911,0.000000,0.000000,17.438303,129.075674,402.563601,33.452577,0.000000,14.420798,0,0,0,0,0

75,18:30-18:45,0.000000,0.000000,88.439600,656.403640,12.536890,0.000000,0.000000,0.000000,0.000000,0.000000,44.876368,213.408600,0.492570,118.600388,47.523361,40.749603,113.553562,25.320719,0.000000,5.306376,118.879765,6.465704,10.128288,0.000000,0.000000,52.211279,25.591729,14.226855,15.717651,0.000000,134.914033,5.881522,0.000000,0.570080,0.000000,35.129886,0.000000,0.000000,1.340437,0.000000,0.000000,25.061091,19.585911,0.000000,0.000000,17.438303,138.353149,402.563601,33.452577,0.000000,14.420798,0,0,0,0,0

76,18:45-19:00,0.000000,0.000000,88.439600,656.403640,12.536890,0.000000,0.000000,0.000000,0.000000,0.000000,44.876368,213.408600,0.492570,118.600388,47.523361,40.749603,113.553562,25.320719,0.000000,4.245101,118.879765,6.465704,10.128288,0.000000,0.000000,52.211279,25.591729,14.226855,15.717651,0.000000,134.914033,5.881522,0.000000,0.570080,0.000000,35.129886,0.000000,0.000000,13.404367,0.000000,0.000000,25.061091,19.585911,0.000000,0.000000,17.438303,141.806770,402.563601,33.452577,0.000000,14.420798,0,0,0,0,0

77,19:00-19:15,0.000000,0.000000,88.439600,656.403640,12.536890,0.000000,0.000000,0.000000,0.000000,0.000000,44.876368,213.293244,6.033984,118.600388,47.523361,40.749603,113.553562,25.320719,0.000000,4.245101,88.763558,6.465704,10.128288,0.000000,0.000000,52.211279,25.591729,14.226855,15.717651,0.000000,117.617362,5.881522,0.000000,0.570080,0.000000,35.129886,0.000000,0.000000,68.138867,0.000000,0.000000,25.061091,19.585911,0.000000,0.000000,17.438303,138.575721,402.563601,33.452577,0.000000,14.420798,0,0,0,0,0

78,19:15-19:30,0.000000,0.000000,88.439600,656.403640,1.057430,0.000000,0.000000,0.000000,0.000000,0.000000,44.876368,213.293244,6.033984,118.600388,47.523361,40.749603,113.553562,25.320719,0.000000,6.367651,88.763558,6.465704,4.484945,0.000000,0.000000,52.211279,9.478418,14.226855,3.671205,0.000000,89.942689,5.881522,0.000000,0.570080,0.000000,26.413448,0.000000,0.000000,68.138867,0.000000,0.000000,13.505650,18.606615,0.000000,0.000000,17.438303,138.575721,402.563601,33.452577,0.000000,14.420798,0,0,0,0,0

79,19:30-19:45,0.000000,0.000000,88.439600,629.626410,1.057430,0.000000,0.000000,0.000000,0.000000,0.000000,44.876368,213.408600,6.033984,118.600388,31.682241,40.749603,113.553562,25.320719,0.000000,38.205907,88.763558,6.465704,4.484945,0.000000,0.000000,52.211279,0.000000,14.226855,0.000000,0.000000,67.457017,5.881522,0.000000,0.570080,0.000000,7.619264,0.000000,0.000000,68.138867,0.000000,0.000000,6.075416,18.606615,0.000000,0.000000,17.267351,138.575721,402.563601,33.452577,0.000000,14.420798,0,0,0,0,0

80,19:45-20:00,0.000000,0.000000,88.439600,608.132800,1.057430,0.000000,0.000000,0.000000,0.000000,0.000000,44.876368,190.337400,6.033984,118.600388,31.682241,40.749603,113.553562,25.320719,0.000000,38.205907,88.763558,6.465704,0.000000,0.000000,0.000000,52.211279,0.000000,14.226855,0.000000,0.000000,44.971344,5.881522,0.000000,0.570080,0.000000,7.619264,0.000000,0.000000,68.138867,0.000000,0.000000,0.000000,9.303308,0.000000,0.000000,17.267351,138.575721,402.563601,33.452577,0.000000,14.420798,0,0,0,0,0

81,20:00-20:15,0.000000,0.000000,88.439600,565.835600,1.057430,0.000000,0.000000,0.000000,0.000000,0.000000,44.876368,138.013841,0.492570,118.600388,15.841120,40.749603,113.553562,12.660359,0.000000,7.428926,88.763558,6.465704,0.000000,0.000000,0.000000,52.211279,0.000000,3.845200,0.000000,0.000000,22.485672,2.883900,0.000000,0.570080,0.000000,0.000000,0.000000,0.000000,12.287337,0.000000,0.000000,0.000000,9.303308,0.000000,0.000000,17.267351,138.575721,402.563601,33.452577,0.000000,14.420798,0,0,0,0,0

82,20:15-20:30,0.000000,0.000000,88.439600,565.835600,1.057430,0.000000,0.000000,0.000000,0.000000,0.000000,44.876368,114.942641,0.492570,118.600388,0.000000,40.749603,113.553562,12.660359,0.000000,6.367651,88.763558,6.465704,0.000000,0.000000,0.000000,52.211279,0.000000,3.845200,0.000000,0.000000,0.000000,2.883900,0.000000,0.570080,0.000000,0.000000,0.000000,0.000000,1.340437,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.267351,138.575721,402.563601,33.452577,0.000000,14.420798,0,0,0,0,0

83,20:30-20:45,0.000000,0.000000,88.439600,565.835600,1.057430,0.000000,0.000000,0.000000,0.000000,0.000000,44.876368,114.942641,0.492570,118.600388,0.000000,36.166990,113.553562,0.000000,0.000000,6.367651,88.763558,6.465704,0.000000,0.000000,0.000000,52.211279,0.000000,3.845200,0.000000,0.000000,0.000000,2.883900,0.000000,0.570080,0.000000,0.000000,0.000000,0.000000,1.340437,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.438078,141.806770,402.563601,33.452577,0.000000,14.420798,0,0,0,0,0

84,20:45-21:00,0.000000,0.000000,88.439600,565.835600,1.057430,0.000000,0.000000,0.000000,0.000000,0.000000,44.876368,114.942641,0.492570,118.600388,0.000000,24.626295,113.553562,0.000000,0.000000,11.674027,88.763558,6.465704,0.000000,0.000000,0.000000,52.211279,0.000000,3.845200,0.000000,0.000000,0.000000,2.883900,0.000000,0.570080,0.000000,0.000000,0.000000,0.000000,1.340437,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.438078,141.806770,402.563601,33.452577,0.000000,14.420798,0,0,0,0,0

85,21:00-21:15,0.000000,0.000000,88.439600,565.835600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.876368,114.942641,0.492570,118.600388,0.000000,24.626295,113.553562,0.000000,0.000000,14.857853,97.702867,6.465704,0.000000,0.000000,0.000000,52.211279,0.000000,3.845200,0.000000,0.000000,0.000000,2.883900,0.000000,0.570080,0.000000,0.000000,0.000000,0.000000,1.340437,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.620073,141.806770,402.563601,33.452577,0.000000,14.420798,0,0,0,0,0

86,21:15-21:30,0.000000,0.000000,88.439600,565.835600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.876368,114.942641,0.492570,118.600388,0.000000,24.626295,113.553562,0.000000,0.000000,14.857853,111.073849,6.465704,0.000000,0.000000,0.000000,52.211279,0.000000,3.845200,0.000000,0.000000,0.000000,2.883900,0.000000,0.570080,0.000000,0.000000,0.000000,0.000000,1.340437,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.620073,141.806770,402.563601,33.452577,0.000000,14.420798,0,0,0,0,0

87,21:30-21:45,0.000000,0.000000,88.439600,565.835600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.876368,114.942641,0.492570,118.600388,0.000000,24.626295,113.553562,0.000000,0.000000,14.857853,118.844659,7.112274,0.000000,0.000000,0.000000,52.211279,0.000000,3.845200,0.000000,0.000000,0.000000,2.883900,0.000000,0.570080,0.000000,0.000000,0.000000,0.000000,1.340437,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.620073,141.806770,402.563601,33.452577,0.000000,14.420798,0,0,0,0,0

88,21:45-22:00,0.000000,0.000000,88.439600,565.835600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,33.975226,114.942641,2.462851,118.600388,0.000000,24.626295,113.553562,0.000000,0.000000,14.857853,118.879765,7.112274,0.000000,0.000000,0.000000,52.211279,0.000000,3.845200,0.000000,0.000000,0.000000,2.883900,0.000000,0.570080,0.000000,0.000000,0.000000,0.000000,1.340437,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.620073,141.806770,402.563601,33.452577,0.000000,14.420798,0,0,0,0,0

89,22:00-22:15,0.000000,0.000000,88.439600,565.835600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.917579,114.942641,2.462851,118.600388,0.000000,24.626295,113.553562,0.000000,0.000000,14.857853,118.879765,7.112274,0.000000,0.000000,0.000000,52.211279,0.000000,3.845200,0.000000,0.000000,0.000000,2.883900,0.000000,0.570080,0.000000,0.000000,0.000000,0.000000,1.340437,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.620073,123.094369,402.563601,30.723917,0.000000,14.420798,0,0,0,0,0

90,22:15-22:30,0.000000,0.000000,88.439600,565.835600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.917579,114.942641,2.462851,118.600388,0.000000,24.626295,113.553562,0.000000,0.000000,14.857853,118.879765,7.112274,0.000000,0.000000,0.000000,52.211279,0.000000,3.845200,0.000000,0.000000,0.000000,2.883900,0.000000,0.570080,0.000000,0.000000,0.000000,0.000000,1.340437,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.620073,123.094369,402.563601,30.723917,0.000000,14.420798,0,0,0,0,0

91,22:30-22:45,0.000000,0.000000,88.439600,565.835600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.917579,113.020041,2.462851,118.600388,0.000000,24.626295,113.553562,0.000000,0.000000,14.857853,118.879765,9.051985,0.000000,0.000000,0.000000,52.211279,8.530576,3.845200,0.000000,0.000000,0.000000,2.883900,0.000000,0.570080,0.000000,0.000000,0.000000,0.000000,1.340437,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.620073,123.094369,402.563601,30.723917,0.000000,14.420798,0,0,0,0,0

92,22:45-23:00,0.000000,0.000000,88.439600,532.560200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.917579,113.020041,2.462851,118.600388,0.000000,24.626295,113.553562,0.000000,0.000000,14.857853,118.879765,9.051985,0.000000,0.000000,0.000000,52.211279,8.530576,3.845200,0.000000,0.000000,0.000000,2.883900,0.000000,0.570080,0.000000,0.000000,0.000000,0.000000,1.340437,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.620073,123.094369,402.563601,30.723917,0.000000,14.420798,0,0,0,0,0

93,23:00-23:15,0.000000,0.000000,88.439600,484.495200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.958789,113.020041,2.462851,118.600388,0.000000,24.626295,113.553562,0.000000,0.000000,11.674027,118.879765,9.051985,0.000000,0.000000,0.000000,52.211279,8.530576,3.845200,0.000000,0.000000,0.000000,2.883900,0.000000,0.570080,0.000000,0.000000,0.000000,0.000000,1.340437,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.620073,123.094369,402.563601,30.723917,0.000000,14.420798,0,0,0,0,0

94,23:15-23:30,0.000000,0.000000,88.439600,436.430200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.958789,113.020041,2.462851,118.600388,0.000000,24.626295,113.553562,0.000000,0.000000,11.674027,118.879765,9.051985,0.000000,0.000000,0.000000,52.211279,8.530576,3.845200,0.000000,0.000000,0.000000,2.883900,0.000000,0.570080,0.000000,0.000000,0.000000,0.000000,1.340437,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.620073,123.094369,402.563601,30.723917,0.000000,14.420798,0,0,0,0,0

95,23:30-23:45,0.000000,0.000000,88.439600,388.365200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.958789,113.020041,2.462851,118.600388,0.000000,24.626295,113.553562,0.000000,0.000000,11.674027,118.879765,9.051985,0.000000,0.000000,0.000000,52.211279,8.530576,3.845200,0.000000,0.000000,0.000000,2.883900,0.000000,0.570080,0.000000,0.000000,0.000000,0.000000,1.340437,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.620073,123.094369,402.563601,30.723917,0.000000,14.420798,0,0,0,0,0

96,23:45-24:00,0.000000,0.000000,88.439600,345.106700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.958789,113.020041,2.462851,118.600388,0.000000,24.626295,113.553562,0.000000,0.000000,11.674027,118.879765,10.345126,0.000000,0.000000,0.000000,52.211279,8.530576,3.845200,0.000000,0.000000,0.000000,2.883900,0.000000,0.570080,0.000000,0.000000,0.000000,0.000000,1.340437,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.620073,123.094369,402.563601,30.723917,0.000000,14.420798,0,0,0,0,0

