timeslot,discomcode,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL,APSEPL_FTG,PARBATI2,KHURJA,GHATAMPUR,RAPPD,TEHRIPSP,Total_EXPP,OpenAccess,InterDiscomTransfer,Losses,idtexbil,Total
30,BRPL,71DSBRPL2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,59.0000,0.0000,13.2037,75.0000,0.0000,0.0000,0.0000,0.0000,38.2400,2.9000,38.2000,0.0000,84.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.7100,66.1500,54.0000,75.4000,59.9400,33.1200,5.1400,10.7000,6.6200,19.4300,62.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.7200,0.0000,0.0000,16.3500,0.0000,0.0000,1.8300,31.4100,5.8900,0.0000,0.0000,0.0000,22.1600,16.8600,0.0000,7.5700,5.4000,5.0600,26.3500,7.4400,39.8000,1.5200,2.8600,1.9300,0.0000,0.0000,0.0000,0.0000,0.0700,0.0000,7.0000,39.4600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.2500,0.0000,0.0000,38.6700,0.0000,13.0000,0.0000,0.0000,12.6000,36.6700,0.0000,3.7400,4.7600,0.0000,8.6200,5.0898,22.2000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8600,0.0000,0.0000,0.0000,4.8900,5.8000,3.9600,11.4200,0.0000,1175.8235,636.91,0.00,13.8315,0.00,1798.9020
31,BRPL,71DSBRPL2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,59.0000,0.0000,13.2037,75.0000,0.0000,0.0000,0.0000,0.0000,38.2400,2.9000,38.2000,0.0000,84.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.7100,66.1500,54.0000,75.4000,59.9400,33.1200,5.1400,10.7000,6.6200,19.4300,62.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.7200,0.0000,0.0000,16.3500,0.0000,0.0000,1.8300,31.4100,6.1100,0.0000,0.0000,0.0000,22.1600,16.8600,0.0000,7.5700,5.4000,5.0600,26.3500,7.4400,39.8000,1.5200,2.8600,1.9300,0.0000,0.0000,0.0000,0.0000,0.0700,0.0000,7.0000,44.6402,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,43.9900,0.0000,0.0000,51.7200,0.0000,19.0000,0.0000,0.0000,12.3000,36.6700,0.0000,3.7400,4.7600,0.0000,8.6200,5.0898,22.2000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4400,0.0000,0.0000,0.0000,2.6000,5.8000,3.9600,11.4200,0.0000,1197.0037,637.91,0.00,13.9641,0.00,1820.9496
32,BRPL,71DSBRPL2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,59.0000,0.0000,13.2037,75.0000,0.0000,0.0000,0.0000,0.0000,38.2400,2.9000,38.2000,0.0000,84.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.7100,66.1500,54.0000,75.4000,59.9400,33.1200,5.1400,10.7000,6.6200,19.4300,62.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.7200,0.0000,0.0000,16.3500,0.0000,0.0000,1.8300,31.4100,6.1700,0.0000,0.0000,0.0000,22.1600,16.8600,0.0000,7.5700,5.4000,5.0600,26.3500,7.4400,39.8000,1.5200,2.8600,1.9300,0.0000,0.0000,0.0000,0.0000,0.0700,0.0000,7.0000,47.5005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,42.4900,0.0000,0.0000,67.3800,0.0000,25.0000,0.0000,0.0000,12.0000,36.6700,0.0000,3.7400,4.7600,0.0000,8.6200,5.0898,23.2100,0.0000,0.0000,0.0000,0.0000,0.0000,3.4700,0.0000,0.0000,0.0000,2.6000,5.8000,3.9600,11.4200,0.0000,1221.8240,617.91,0.00,13.9794,0.00,1825.7546
33,BRPL,71DSBRPL2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,28.0000,0.0000,12.2037,75.0000,0.0000,0.0000,0.0000,0.0000,20.2700,2.9000,38.2000,0.0000,84.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.2100,66.1400,54.0000,75.4000,59.9400,33.1200,5.1400,10.7000,6.6200,19.4300,62.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.7200,0.0000,0.0000,16.3500,0.0000,0.0000,1.8300,31.4100,6.1500,0.0000,0.0000,0.0000,21.8800,16.8600,0.0000,7.5700,5.4000,5.0600,26.3500,1.9000,39.8000,1.5200,2.8600,1.9300,0.0000,0.0000,0.0000,0.0000,0.0700,0.0000,7.0000,47.5002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.5100,0.0000,0.0000,85.7000,0.0000,36.0000,0.0000,0.0000,11.7000,36.6700,0.0000,3.7400,4.7600,0.0000,8.6200,5.0898,23.2100,0.0000,0.0000,0.0000,0.0000,0.0000,4.5100,0.0000,0.0000,0.0000,2.6000,5.8000,3.9600,11.4200,0.0000,1201.5837,653.63,0.00,14.1002,0.00,1841.1135
34,BRPL,71DSBRPL2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.0300,0.0000,12.2037,75.0000,0.0000,0.0000,0.0000,0.0000,20.2700,2.9000,38.2000,0.0000,84.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7800,0.0000,0.0000,4.8500,66.1500,54.5200,75.5800,59.9400,33.6600,5.1400,10.7000,6.6200,19.4300,62.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.7200,0.0000,0.0000,16.3500,0.0000,0.0000,1.8300,31.4100,6.2300,0.0000,0.0000,0.0000,21.8800,16.8600,0.0000,7.5700,5.4000,5.0600,26.3500,1.9000,39.8000,1.5200,2.8600,1.9300,0.0000,0.0000,0.0000,0.0000,0.0700,0.0000,7.0000,47.5002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.5100,0.0000,0.0000,103.1800,0.0000,43.0000,0.0000,0.0000,11.4000,36.6700,0.0000,3.7400,4.7600,0.0000,8.6200,5.0898,22.2100,0.0000,0.0000,0.0000,0.0000,0.0000,5.3200,0.0000,0.0000,0.0000,2.6000,5.8000,3.9600,11.4200,0.0000,1228.3537,635.60,0.00,14.1683,0.00,1849.7854
35,BRPL,71DSBRPL2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.0300,0.0000,12.2037,75.0000,0.0000,0.0000,0.0000,0.0000,20.2700,2.9000,38.2000,0.0000,84.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.8500,66.1500,54.5200,75.5800,59.9400,33.6600,5.2100,11.0900,6.8500,19.4300,62.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.7200,0.0000,0.0000,16.3500,0.0000,0.0000,1.8300,31.4100,6.4800,0.0000,0.0000,0.0000,21.8800,16.8600,0.0000,7.5700,5.4000,5.0600,26.3500,1.9000,39.8000,1.5200,2.8600,1.9300,0.0000,0.0000,0.0000,0.0000,0.0700,0.0000,7.0000,47.5002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,49.9900,0.0000,0.0000,119.4100,0.0000,47.0000,0.0000,0.0000,11.1000,36.6700,0.0000,3.7400,4.7600,0.0000,8.6200,5.0898,22.2100,0.0000,0.0000,0.0000,0.0000,0.0000,6.1100,0.0000,0.0000,0.0000,2.6000,5.8000,3.9600,11.4200,0.0000,1246.7137,638.60,0.00,14.3349,0.00,1870.9788
36,BRPL,71DSBRPL2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.0300,0.0000,12.2037,75.0000,0.0000,0.0000,0.0000,0.0000,20.2700,2.9000,38.2000,0.0000,84.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.8500,66.1500,54.5200,75.5800,59.9400,33.6600,5.2100,11.0900,6.8500,19.4300,62.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.7200,0.0000,0.0000,16.3500,0.0000,0.0000,1.8300,31.4100,6.5200,0.0000,0.0000,0.0000,21.8800,16.8600,0.0000,7.5700,5.4000,5.0600,26.3500,1.9000,39.8000,1.5200,2.8600,1.9300,0.0000,0.0000,0.0000,0.0000,0.0700,0.0000,7.0000,47.5002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,49.5000,0.0000,0.0000,134.6900,0.0000,54.0000,0.0000,0.0000,10.8000,36.6700,0.0000,3.7400,4.7600,0.0000,8.6200,5.0898,22.2100,0.0000,0.0000,0.0000,0.0000,0.0000,6.9000,0.0000,0.0000,0.0000,2.6000,5.8000,3.9600,11.4200,0.0000,1269.0337,634.60,0.00,14.4778,0.00,1889.1559
37,BRPL,71DSBRPL2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.0300,0.0000,12.2037,75.0000,0.0000,0.0000,0.0000,0.0000,20.2700,2.9000,38.2000,0.0000,84.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.8500,66.1500,54.5200,75.5800,59.9400,33.6600,5.2100,11.0900,6.8500,19.4300,62.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.7200,0.0000,0.0000,16.3500,0.0000,0.0000,1.8300,31.4100,6.5800,0.0000,0.0000,0.0000,21.8800,16.8600,0.0000,7.5700,5.4000,5.0600,26.3500,1.9000,39.8000,1.5200,2.8600,1.9300,0.0000,0.0000,0.0000,0.0000,0.0700,0.0000,7.0000,47.5002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,42.4900,0.0000,0.0000,148.5000,0.0000,60.0000,0.0000,0.0000,10.5000,36.6700,0.0000,3.7400,4.7600,0.0000,8.6200,5.0898,22.2100,0.0000,0.0000,0.0000,0.0000,0.0000,7.6600,0.0000,0.0000,0.0000,2.6000,5.8000,3.9600,11.4200,0.0000,1282.3537,673.30,0.00,14.8836,0.00,1940.7701
38,BRPL,71DSBRPL2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.0300,0.0000,12.2037,75.0000,0.0000,0.0000,0.0000,0.0000,20.2700,2.9000,38.2000,0.0000,84.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.8500,66.1500,54.5200,75.5800,59.9400,33.6600,5.2100,11.0900,6.8500,19.4300,62.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.7200,0.0000,0.0000,16.3500,0.0000,0.0000,1.8300,31.4100,6.5800,0.0000,0.0000,0.0000,21.8800,16.8600,0.0000,7.5700,5.4000,5.0600,26.3500,1.9000,39.8000,1.5200,2.8600,1.9300,0.0000,0.0000,0.0000,0.0000,0.0700,0.0000,7.0000,47.5002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,42.4900,0.0000,0.0000,161.1500,0.0000,63.0000,0.0000,0.0000,10.5000,36.6700,0.0000,3.7400,4.7600,0.0000,8.6200,5.0898,21.2000,0.0000,0.0000,0.0000,0.0000,0.0000,8.3700,0.0000,0.0000,0.0000,2.6000,5.8000,3.9600,11.4200,0.0000,1297.7037,704.25,0.00,15.2447,0.00,1986.7090
39,BRPL,71DSBRPL2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.0300,0.0000,12.2037,75.0000,0.0000,0.0000,0.0000,0.0000,20.2700,2.9000,25.4700,0.0000,84.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.8500,66.1500,54.5200,75.5800,59.9400,33.6600,5.2100,11.0900,6.8500,19.4300,62.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.7200,0.0000,0.0000,16.3500,0.0000,0.0000,1.2200,31.4100,6.5800,0.0000,0.0000,0.0000,21.8800,16.8600,0.0000,7.5700,5.4000,5.0600,26.3500,1.9000,39.8000,1.5200,2.8600,1.9300,0.0000,0.0000,0.0000,0.0000,0.0700,0.0000,7.0000,47.5002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,42.4900,0.0000,0.0000,172.4800,0.0000,68.0000,0.0000,0.0000,10.5000,36.6700,0.0000,3.7400,4.7600,0.0000,8.6200,5.0898,22.2000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0400,0.0000,0.0000,0.0000,2.6000,5.8000,3.9600,11.4200,0.0000,1302.3637,722.26,0.00,15.4216,0.00,2009.2021
40,BRPL,71DSBRPL2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.0300,0.0000,12.2037,75.0000,0.0000,0.0000,0.0000,0.0000,20.2700,2.9000,25.4700,0.0000,84.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.8500,66.1500,54.5200,75.5800,59.9400,33.6600,5.2100,11.0900,6.8500,19.4300,62.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.7200,0.0000,0.0000,16.3500,0.0000,0.0000,1.2200,31.4100,6.5800,0.0000,0.0000,0.0000,21.8800,16.8600,0.0000,7.5700,5.4000,5.0600,26.3500,1.9000,39.8000,1.5200,2.8600,1.9300,0.0000,0.0000,0.0000,0.0000,0.0700,0.0000,7.0000,47.5002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,42.4900,0.0000,0.0000,183.0600,0.0000,73.0000,0.0000,0.0000,10.8000,36.6700,0.0000,3.7400,4.7600,0.0000,8.6200,5.0898,22.2000,0.0000,0.0000,0.0000,0.0000,0.0000,9.6600,0.0000,0.0000,0.0000,2.6000,5.8000,3.9600,11.4200,0.0000,1318.8637,744.26,0.00,15.7219,0.00,2047.4018
41,BRPL,71DSBRPL2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.0300,0.0000,11.2037,75.0000,0.0000,0.0000,0.0000,0.0000,20.2700,2.9000,25.4700,0.0000,84.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.8500,66.1500,54.5200,75.5800,59.9400,33.6600,5.2100,11.0900,6.8500,12.3600,62.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.7200,0.0000,0.0000,16.3500,0.0000,0.0000,1.2200,31.4100,6.5800,0.0000,0.0000,0.0000,21.8800,16.8600,0.0000,7.5700,0.0000,4.8800,26.3500,1.8900,38.4800,1.5200,2.8600,0.7500,0.0000,0.0000,0.0000,0.0000,0.0700,0.0000,7.0000,47.5002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,49.9900,0.0000,0.0000,192.9700,0.0000,78.0000,0.0000,0.0000,14.0000,36.6700,0.0000,2.0200,4.7600,0.0000,4.3400,5.0898,22.2000,0.0000,0.0000,0.0000,0.0000,0.0000,10.2300,0.0000,0.0000,0.0000,2.6000,5.8000,2.1700,11.4200,0.0000,1321.0937,770.25,0.00,15.9420,0.00,2075.4017
42,BRPL,71DSBRPL2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.0300,0.0000,11.2037,75.0000,0.0000,0.0000,0.0000,0.0000,20.2700,2.9000,25.4700,0.0000,84.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.8500,66.1500,54.5200,75.5800,59.9400,33.6600,5.2100,11.0900,6.8500,10.6800,62.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.7200,0.0000,0.0000,16.3500,0.0000,0.0000,1.2200,31.4100,6.5800,0.0000,0.0000,0.0000,21.8800,16.8600,0.0000,7.5700,0.0000,4.8800,26.3500,1.8900,38.4800,1.5200,2.8600,0.7500,0.0000,0.0000,0.0000,0.0000,0.0700,0.0000,7.0000,47.5002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,49.0100,0.0000,0.0000,202.8200,0.0000,83.0000,0.0000,0.0000,13.6700,36.6700,0.0000,2.0200,4.7600,0.0000,4.3400,5.0898,21.7000,0.0000,0.0000,0.0000,0.0000,0.0000,10.7500,0.0000,0.0000,0.0000,2.6000,5.8000,2.1700,11.4200,0.0000,1332.9737,791.00,0.00,16.1965,0.00,2107.7772
43,BRPL,71DSBRPL2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.0300,0.0000,11.2037,75.0000,0.0000,0.0000,0.0000,0.0000,20.2700,2.9000,25.4700,0.0000,84.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.8500,66.1500,54.5200,75.5800,59.9400,33.6600,5.2100,11.0900,6.8500,10.6800,62.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.7200,0.0000,0.0000,16.3500,0.0000,0.0000,1.2200,31.4100,6.7100,0.0000,0.0000,0.0000,21.8800,16.8600,0.0000,7.5700,0.0000,4.8800,26.3500,1.8900,38.4800,1.5200,2.8600,0.7500,0.0000,0.0000,0.0000,0.0000,0.0700,0.0000,7.0000,47.5002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,56.9300,0.0000,0.0000,212.0900,0.0000,87.0000,0.0000,0.0000,13.6700,36.6700,0.0000,2.0200,4.7600,0.0000,4.3400,5.0898,21.7000,0.0000,0.0000,0.0000,0.0000,0.0000,11.2300,0.0000,0.0000,0.0000,2.6000,5.8000,2.1700,11.4200,0.0000,1354.7737,823.41,0.00,16.6193,0.00,2161.5644
44,BRPL,71DSBRPL2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.0300,0.0000,11.2037,75.0000,0.0000,0.0000,0.0000,0.0000,20.2700,2.9000,25.4700,0.0000,84.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.8500,66.1500,54.5200,75.5800,59.9400,33.6600,5.2100,11.0900,6.8500,10.6800,62.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.7200,0.0000,0.0000,16.3500,0.0000,0.0000,1.2200,31.4100,6.7100,0.0000,0.0000,0.0000,21.8800,16.8600,0.0000,7.5700,0.0000,4.8800,26.3500,1.8900,38.4800,1.5200,2.8600,0.7500,0.0000,0.0000,0.0000,0.0000,0.0700,0.0000,7.0000,47.5002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,54.3700,0.0000,0.0000,220.8000,0.0000,92.0000,0.0000,0.0000,14.0000,36.6700,0.0000,2.0200,4.7600,0.0000,4.3400,5.0898,21.7000,0.0000,0.0000,0.0000,0.0000,0.0000,11.6500,0.0000,0.0000,0.0000,2.6000,5.8000,2.1700,11.4200,0.0000,1366.6737,836.52,0.00,16.8144,0.00,2186.3793
45,BRPL,71DSBRPL2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.0300,0.0000,10.2037,75.0000,0.0000,0.0000,0.0000,0.0000,20.2700,2.9000,25.4700,0.0000,84.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.8500,66.1500,54.5200,75.5800,59.9400,33.6600,5.2100,11.0900,6.8500,10.6800,62.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.7200,0.0000,0.0000,16.3500,0.0000,0.0000,1.2200,31.4100,6.8300,0.0000,0.0000,0.0000,22.4700,16.8600,0.0000,7.5700,0.0000,0.0000,26.3500,1.8900,38.4800,1.5200,2.8600,0.7500,0.0000,0.0000,0.0000,0.0000,0.0700,0.0000,7.0000,47.5002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,54.0900,0.0000,0.0000,230.0000,0.0000,95.0000,0.0000,0.0000,13.6700,36.6700,0.0000,2.0200,4.7600,0.0000,4.3400,5.0898,21.7000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,0.0000,0.0000,0.0000,2.6000,5.8000,2.1700,11.4200,0.0000,1373.4437,928.60,0.00,17.5854,0.00,2284.4583
46,BRPL,71DSBRPL2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.0300,0.0000,10.2037,75.0000,0.0000,0.0000,0.0000,0.0000,20.2700,2.9000,25.4700,0.0000,84.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.8500,66.1500,54.5200,75.5800,59.9400,33.6600,5.2100,11.0900,6.8500,10.6800,62.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.7200,0.0000,0.0000,16.3500,0.0000,0.0000,1.2200,31.4100,6.8300,0.0000,0.0000,0.0000,22.4700,16.8600,0.0000,7.5700,0.0000,0.0000,26.3500,1.8900,38.4800,1.5200,2.8600,0.7500,0.0000,0.0000,0.0000,0.0000,0.0700,0.0000,7.0000,47.5002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,54.1800,0.0000,0.0000,245.8300,0.0000,96.0000,0.0000,0.0000,13.0000,36.6700,0.0000,2.0200,4.7600,0.0000,4.3400,5.0898,21.7000,0.0000,0.0000,0.0000,0.0000,0.0000,12.3000,0.0000,0.0000,0.0000,2.6000,5.8000,2.1700,11.4200,0.0000,1389.9937,929.35,0.00,17.7204,0.00,2301.6233
47,BRPL,71DSBRPL2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.0300,0.0000,10.2037,75.0000,0.0000,0.0000,0.0000,0.0000,20.2700,2.9000,25.4700,0.0000,84.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.8500,66.1500,54.5200,75.5800,59.9400,33.6600,5.2100,11.0900,6.8500,10.6800,62.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.7200,0.0000,0.0000,16.3500,0.0000,0.0000,1.2200,31.4100,6.8300,0.0000,0.0000,0.0000,21.1900,16.8600,0.0000,7.5700,0.0000,0.0000,26.3500,1.8900,39.8000,1.5200,2.8600,0.7500,0.0000,0.0000,0.0000,0.0000,0.0700,0.0000,7.0000,47.5002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,54.6400,0.0000,0.0000,245.8300,0.0000,98.0000,0.0000,0.0000,13.6700,36.6700,0.0000,2.0200,4.7600,0.0000,4.3400,5.0898,21.7000,0.0000,0.0000,0.0000,0.0000,0.0000,12.5400,0.0000,0.0000,0.0000,2.6000,5.8000,2.1700,11.4200,0.0000,1393.4037,951.97,0.00,17.9234,0.00,2327.4503
48,BRPL,71DSBRPL2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.0300,0.0000,10.2037,75.0000,0.0000,0.0000,0.0000,0.0000,20.2700,2.9000,25.4700,0.0000,84.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.8500,66.1500,54.5200,75.5800,59.9400,33.6600,5.2100,11.0900,6.8500,10.6800,62.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.7200,0.0000,0.0000,16.3500,0.0000,0.0000,1.2400,31.4100,6.8300,0.0000,0.0000,0.0000,21.1900,16.8600,0.0000,7.5700,0.0000,0.0000,26.3500,1.8900,39.8000,1.5200,2.8600,0.7500,0.0000,0.0000,0.0000,0.0000,0.0700,0.0000,7.0000,47.5002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,55.2300,0.0000,0.0000,245.8300,0.0000,98.0000,0.0000,0.0000,14.6700,36.6700,0.0000,2.0200,4.7600,0.0000,4.3400,5.0898,21.7000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7200,0.0000,0.0000,0.0000,2.6000,5.8000,2.1700,11.4200,0.0000,1395.1937,968.67,0.00,18.0676,0.00,2345.7961
