Timeslot,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL,APSEPL_FTG,PARBATI2,KHURJA,GHATAMPUR,RAPPD,TEHRIPSP
74,71IS2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.5900,0.0000,32.0000,265.0000,0.0000,0.0000,0.0000,0.0000,87.0600,196.8800,70.3700,0.0000,269.9999,0.0000,0.0000,115.7800,100.5500,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,363.6300,0.0000,0.0000,17.5600,62.2800,92.6800,89.1600,404.2000,150.1800,21.0600,43.5300,27.0300,44.2400,142.6600,0.0000,0.0000,0.0000,0.0000,7.0100,0.0000,10.0800,18.2700,0.0000,24.4100,0.0000,0.0000,2.8200,66.5000,6.4700,0.0000,0.0000,0.0000,51.1500,36.8300,27.1200,31.4700,22.5600,10.5900,57.5000,19.2700,37.0200,1.3600,6.2900,2.3000,0.0000,0.0000,0.0000,0.0000,1.1200,5.4400,8.6100,0.0000,5.9500,1.8700,6.1600,0.0000,0.0000,0.0000,103.9500,34.6500,34.6500,21.1700,4.2400,5.0000,3.0000,0.0000,28.6700,36.6700,36.6700,6.2000,8.4100,0.0000,15.6800,12.2000,25.2300,3.0000,0.0000,1.0000,2.0000,0.0000,0.7800,1.0200,1.0200,0.0000,29.1100,10.2800,7.0700,24.9300,0.0000
75,71IS2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.5900,0.0000,32.0000,265.0000,0.0000,0.0000,0.0000,0.0000,87.0600,223.9100,92.0200,0.0000,285.8000,0.0000,0.0000,115.7800,100.5500,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,422.1700,0.0000,0.0000,17.5600,62.2800,92.6800,89.1600,404.2000,150.1800,21.0600,43.0600,27.0300,44.2400,142.6600,0.0000,0.0000,0.0000,0.0000,7.0100,0.0000,10.0900,18.2700,0.0000,24.4100,0.0000,0.0000,3.6800,66.5000,6.1500,0.0000,0.0000,0.0000,51.1500,36.8300,27.1200,31.4700,33.8700,10.5900,57.5000,22.2500,51.5900,1.3600,6.2900,2.3100,0.0000,0.0000,0.0000,0.0000,1.1200,5.6900,8.4100,0.0000,2.8800,1.8700,6.1600,0.0000,0.0000,0.0000,102.7800,34.2700,34.2700,13.2500,2.6500,2.0000,1.0000,0.0000,28.6700,36.6700,36.6700,6.0900,8.4100,0.0000,15.6800,12.2000,25.2300,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,36.3900,10.2800,7.0700,24.9300,0.0000
76,71IS2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.5900,0.0000,32.0000,265.0000,0.0000,0.0000,0.0000,0.0000,87.0600,223.9100,124.5100,0.0000,285.8000,0.0000,0.0000,115.7800,100.5500,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,480.3600,0.0000,0.0000,17.5600,62.2800,92.6800,89.1600,404.2000,150.1800,21.0600,43.0600,27.0300,44.2400,142.6600,0.0000,0.0000,0.0000,0.0000,9.3500,8.8600,10.0900,18.2700,0.0000,24.4100,0.0000,0.0000,4.9900,66.5000,6.1500,0.0000,0.0000,0.0000,51.1500,36.8300,27.1200,47.2100,33.8700,10.5900,57.4900,26.7000,81.8800,1.3600,6.2900,2.3100,0.0000,0.0000,0.0000,0.0000,1.1200,5.6900,8.0100,0.0000,0.6100,1.8700,6.1600,0.0000,0.0000,0.0000,102.7800,34.2700,34.2700,7.3000,1.4600,1.0000,1.0000,0.0000,28.3300,36.6700,36.6700,6.0900,8.4100,0.0000,15.6800,12.2000,26.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,43.6700,10.2800,7.0700,24.9300,0.0000
77,71IS2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.5900,0.0000,32.0000,265.0000,0.0000,0.0000,0.0000,0.0000,87.0600,225.8400,156.9800,0.0000,290.0000,0.0000,0.0000,115.7800,100.5500,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,537.3900,0.0000,0.0000,17.5600,62.2800,92.6800,89.1600,404.2000,150.1800,21.0600,43.0600,27.0300,44.2400,142.6600,0.0000,0.0000,0.0000,0.0000,10.2800,17.6900,10.0900,18.2700,0.0000,24.4100,0.0000,0.0000,6.2900,66.5000,6.1500,0.0000,0.0000,0.0000,51.1500,36.8300,40.6800,47.2100,33.8700,21.1800,57.4900,56.3700,81.8800,6.0400,12.5900,2.3100,0.0000,0.0000,0.0000,0.0000,1.1200,3.1200,8.0100,0.0000,0.0000,1.8700,6.5400,0.0000,0.0000,0.0000,101.0600,33.6900,33.6900,3.9900,0.8000,0.0000,0.0000,0.0000,27.3300,36.6700,36.6700,6.0900,8.4100,0.0000,15.6800,12.2000,26.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,47.3000,10.2800,7.0700,24.9300,0.0000
78,71IS2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.5900,0.0000,32.0000,265.0000,0.0000,0.0000,0.0000,0.0000,87.0600,225.8400,176.5000,0.0000,290.0000,0.0000,0.0000,115.7800,100.5500,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,592.2800,0.0000,0.0000,17.5600,62.2800,92.6800,89.1600,404.2000,150.1800,21.0600,43.0700,27.0300,44.2400,142.6600,0.0000,0.0000,0.0000,0.0000,10.2800,27.2500,11.2100,19.4100,0.0000,24.4100,0.0000,0.0000,6.9700,66.5000,6.1900,0.0000,0.0000,0.0000,51.1500,38.8300,41.4700,49.6800,35.6100,42.3200,57.5400,76.2200,81.8800,6.0400,19.7500,2.3100,0.0000,0.0000,0.0000,0.0000,1.1200,4.5200,8.0100,0.0000,0.0000,1.8700,6.5400,0.0000,0.0000,0.0000,99.9200,33.3000,33.3000,1.6600,0.3300,0.0000,0.0000,0.0000,27.0000,36.6700,36.6700,6.0900,8.5600,0.0000,15.6800,12.2000,26.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,54.5600,10.2800,7.0700,24.9300,0.0000
79,71IS2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.5900,0.0000,32.0000,265.0000,0.0000,0.0000,0.0000,0.0000,87.0600,225.8400,176.5000,0.0000,290.0000,0.0000,0.0000,115.7800,100.5500,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,611.3100,0.0000,0.0000,17.5600,62.2800,92.6800,89.1600,404.2000,150.1800,21.0600,43.0700,27.0300,44.2400,142.6600,0.0000,0.0000,0.0000,0.0000,10.2800,27.2500,11.2100,19.4100,0.0000,24.4100,0.0000,0.0000,6.9700,66.5000,6.3000,0.0000,0.0000,0.0000,51.1500,38.8300,41.4700,49.6800,35.6100,42.3200,57.5400,76.2200,81.8800,6.0400,19.7500,2.3100,0.0000,0.0000,0.0000,0.0000,1.1200,4.5200,7.0000,0.0000,0.0000,1.8700,5.3900,0.0000,0.0000,0.0000,98.1600,32.7300,32.7300,0.7400,0.1500,0.0000,0.0000,0.0000,27.0000,36.6700,36.6700,6.0900,8.5600,0.0000,15.6800,12.2000,26.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,54.5600,10.2800,7.0700,24.9300,0.0000
80,71IS2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.5900,0.0000,32.0000,265.0000,0.0000,0.0000,0.0000,0.0000,87.0600,225.8400,176.5000,0.0000,290.0000,0.0000,0.0000,115.7800,100.5500,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,611.3100,0.0000,0.0000,17.5600,62.2800,92.6800,89.1600,404.2000,150.1800,21.0600,43.0700,27.0300,44.2400,142.6600,0.0000,0.0000,0.0000,0.0000,10.2800,27.2500,11.2100,19.4100,0.0000,24.4100,0.0000,0.0000,6.9700,66.5000,6.3600,0.0000,0.0000,0.0000,51.1500,38.8300,41.4700,49.6800,35.6100,42.3200,57.5400,76.2200,81.8800,6.0400,19.7500,2.3100,0.0000,0.0000,0.0000,0.0000,1.1200,4.5200,7.0000,0.0000,0.0000,1.8700,5.3900,0.0000,0.0000,0.0000,92.4000,30.8000,30.8000,0.0000,0.0000,0.0000,0.0000,0.0000,26.6700,36.6700,36.6700,6.0900,8.5600,0.0000,15.6800,12.2000,26.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,54.5600,10.2800,7.0700,24.9300,0.0000
81,71IS2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.5900,0.0000,32.0000,271.7710,0.0000,0.0000,0.0000,0.0000,87.0600,225.8400,176.5000,0.0000,295.0000,0.0000,0.0000,115.7800,100.5500,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,611.3100,0.0000,0.0000,17.5600,62.2800,92.6800,89.1600,404.2000,150.1800,21.0600,43.0700,27.0300,44.2400,142.6600,0.0000,0.0000,0.0000,0.0000,10.2800,27.2500,11.2100,19.4100,0.0000,24.4100,0.0000,0.0000,6.9700,66.5000,6.4700,0.0000,0.0000,0.0000,51.1500,38.8300,41.4700,49.6800,35.6100,42.3200,57.5400,76.2200,81.8800,1.3600,19.7500,2.3100,0.0000,0.0000,0.0000,0.0000,1.1200,4.5200,7.0000,0.0000,0.0000,1.8700,5.3900,0.0000,0.0000,0.0000,67.5000,22.5000,22.5000,0.0000,0.0000,0.0000,0.0000,0.0000,24.3300,36.6700,36.6700,6.0900,8.5600,0.0000,15.6800,12.2000,26.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,54.5600,10.2800,7.0700,24.9300,0.0000
82,71IS2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.5900,0.0000,32.0000,271.7710,0.0000,0.0000,0.0000,0.0000,87.0600,225.8400,176.5000,0.0000,295.0000,0.0000,0.0000,115.7800,100.5500,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,611.3100,0.0000,0.0000,17.5600,62.2800,92.6800,89.1600,404.2000,150.1800,21.0600,43.0700,27.0300,44.2400,142.6600,0.0000,0.0000,0.0000,0.0000,10.2800,27.2500,11.2100,19.4100,0.0000,24.4100,0.0000,0.0000,6.9700,66.5000,6.6500,0.0000,0.0000,0.0000,51.1500,38.8300,41.4700,49.6800,35.6100,42.3200,57.5400,76.2200,51.5900,1.3600,19.7500,2.3100,0.0000,0.0000,0.0000,0.0000,1.1200,4.5200,7.0000,0.0000,0.0000,1.8700,5.3900,0.0000,0.0000,0.0000,66.4900,22.1700,22.1700,0.0000,0.0000,0.0000,0.0000,0.0000,23.6700,36.6700,36.6700,6.0900,8.5600,0.0000,15.6800,12.2000,26.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,54.5600,10.2800,7.0700,24.9300,0.0000
83,71IS2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.5900,0.0000,32.0000,271.7710,0.0000,0.0000,0.0000,0.0000,87.0600,225.8400,176.5000,0.0000,295.0000,0.0000,0.0000,115.7800,100.5500,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,277.9100,0.0000,0.0000,17.5600,62.2800,92.6800,89.1600,404.2000,150.1800,21.0600,43.0600,27.0300,44.2400,142.6600,0.0000,0.0000,0.0000,0.0000,10.2800,27.2500,11.2100,19.4200,0.0000,24.4100,0.0000,0.0000,6.9700,66.5000,5.2000,0.0000,0.0000,0.0000,50.0800,38.8300,41.4700,49.6700,35.6100,42.3200,57.5500,76.2200,51.5900,1.3600,19.7500,2.3100,0.0000,0.0000,0.0000,0.0000,1.1200,5.0600,7.0000,0.0000,0.0000,1.8700,5.3900,0.0000,0.0000,0.0000,64.9900,21.6700,21.6700,0.0000,0.0000,0.0000,0.0000,0.0000,23.0000,36.6700,36.6700,6.0900,8.5600,0.0000,15.6800,12.2000,26.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,54.5600,10.2800,7.0700,24.9300,0.0000
84,71IS2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.5900,0.0000,32.0000,271.7710,0.0000,0.0000,0.0000,0.0000,87.0600,225.8400,176.5000,0.0000,295.0000,0.0000,0.0000,115.7800,100.5500,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,277.9100,0.0000,0.0000,17.5600,62.2800,92.6800,89.1600,404.2000,150.1800,21.0600,43.0600,27.0300,44.2400,142.6600,0.0000,0.0000,0.0000,0.0000,10.2800,27.2500,11.2100,19.4200,0.0000,24.4100,0.0000,0.0000,6.9700,66.5000,5.3500,0.0000,0.0000,0.0000,50.0800,38.8300,41.4700,49.6700,35.6100,42.3200,57.5500,76.2200,51.5900,1.3600,19.7500,2.3100,0.0000,0.0000,0.0000,0.0000,1.1200,5.0600,7.0000,0.0000,0.0000,1.8700,5.3900,0.0000,0.0000,0.0000,62.5100,20.8300,20.8300,0.0000,0.0000,0.0000,0.0000,0.0000,22.3300,36.6700,36.6700,6.0900,8.5600,0.0000,15.6800,12.2000,26.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,54.5600,10.2800,7.0700,24.9300,0.0000
85,71IS2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.5900,0.0000,34.0000,272.0410,0.0000,0.0000,0.0000,0.0000,87.0600,225.8400,176.5000,0.0000,295.0000,0.0000,0.0000,115.7800,100.5500,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,277.9100,0.0000,0.0000,17.5600,62.2800,92.6800,89.1600,404.2000,150.1800,21.0600,43.0600,27.0300,44.2400,142.6600,0.0000,0.0000,0.0000,0.0000,10.2800,27.2500,11.2100,19.4200,0.0000,24.4100,0.0000,0.0000,6.9700,66.5000,5.4700,0.0000,0.0000,0.0000,50.0800,38.8400,41.4700,49.6700,35.6100,42.3200,57.5500,76.2200,51.5900,1.3600,19.7500,2.3100,0.0000,0.0000,0.0000,0.0000,1.1200,5.0600,7.0000,0.0000,0.0000,1.8700,5.7700,0.0000,0.0000,0.0000,78.0000,26.0000,26.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.0000,36.6700,36.6700,6.0900,8.5600,0.0000,15.6800,12.2000,26.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,54.5600,10.2800,7.0700,24.9300,0.0000
86,71IS2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.5900,0.0000,34.0000,272.0410,0.0000,0.0000,0.0000,0.0000,87.0600,225.8400,174.8700,0.0000,295.0000,0.0000,0.0000,115.7800,100.5500,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,277.9100,0.0000,0.0000,17.5600,62.2800,92.6800,89.1600,404.2000,130.1100,21.0600,43.0600,27.0300,44.2400,142.6600,0.0000,0.0000,0.0000,0.0000,10.2800,26.5600,10.0900,18.2800,0.0000,24.4100,0.0000,0.0000,6.8000,66.5000,5.7900,0.0000,0.0000,0.0000,50.0800,36.8300,40.6800,47.2100,33.8700,42.3200,57.5400,13.3600,51.5900,1.3600,6.2900,2.3100,0.0000,0.0000,0.0000,0.0000,1.1200,5.0600,7.0000,0.0000,0.0000,1.8700,5.7700,0.0000,0.0000,0.0000,76.5000,25.5000,25.5000,0.0000,0.0000,0.0000,0.0000,0.0000,20.6700,36.6700,36.6700,6.0900,8.4100,0.0000,15.6800,12.2000,26.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,43.6700,10.2800,7.0700,24.9300,0.0000
87,71IS2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.5900,0.0000,34.0000,290.0000,0.0000,0.0000,0.0000,0.0000,87.0600,225.8400,174.8700,0.0000,295.0000,0.0000,0.0000,115.7800,100.5500,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,277.9100,0.0000,0.0000,17.5600,62.2800,92.6800,89.1600,404.2000,130.1100,21.0600,43.0600,27.0300,44.2400,142.6600,0.0000,0.0000,0.0000,0.0000,10.2800,26.5600,10.0900,18.2800,0.0000,24.4100,0.0000,0.0000,6.8000,66.5000,5.9600,0.0000,0.0000,0.0000,50.0800,36.8300,40.6800,47.2100,33.8700,42.3200,57.5400,14.8400,51.5900,1.3600,6.2900,2.3100,0.0000,0.0000,0.0000,0.0000,1.1200,5.0600,7.8000,0.0000,0.0000,1.8700,5.7700,0.0000,0.0000,0.0000,75.0000,25.0000,25.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,36.6700,36.6700,6.0900,8.4100,0.0000,15.6800,12.2000,26.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,43.6700,10.2800,7.0700,24.9300,0.0000
88,71IS2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.5900,0.0000,34.0000,290.0000,0.0000,0.0000,0.0000,0.0000,87.0600,225.8400,176.5000,0.0000,295.0000,0.0000,0.0000,115.7800,100.5500,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,277.9100,0.0000,0.0000,17.5600,62.2800,92.6800,89.1600,404.2000,130.1100,21.0600,43.0600,27.0300,44.2400,142.6600,0.0000,0.0000,0.0000,0.0000,10.2800,27.2500,11.2100,19.4100,0.0000,24.4100,0.0000,0.0000,6.9700,66.5000,6.0100,0.0000,0.0000,0.0000,50.0800,38.8400,41.4700,49.6800,35.6100,42.3200,57.5400,76.2200,51.5900,1.3600,19.7500,2.3100,0.0000,0.0000,0.0000,0.0000,1.1200,5.0600,8.2000,0.0000,0.0000,1.8700,5.7700,0.0000,0.0000,0.0000,73.9900,24.6700,24.6700,0.0000,0.0000,0.0000,0.0000,0.0000,19.0000,36.6700,36.6700,6.0900,8.5600,0.0000,15.6800,12.2000,26.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,54.5600,10.2800,7.0700,24.9300,0.0000
89,71IS2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.5900,0.0000,34.0000,290.0000,0.0000,0.0000,0.0000,0.0000,87.0600,225.8400,176.5000,0.0000,295.0000,0.0000,0.0000,115.7800,100.5500,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,277.9100,0.0000,0.0000,17.5600,62.2800,92.6800,89.1700,404.2000,130.1100,21.0600,43.0600,27.0300,44.2400,142.6600,0.0000,0.0000,0.0000,0.0000,10.2800,27.2500,11.2100,19.4100,0.0000,24.4100,0.0000,0.0000,6.9700,66.5000,4.3300,0.0000,0.0000,0.0000,50.0800,38.8400,41.4700,49.6800,35.6100,42.3200,57.5400,76.2200,51.5900,1.3600,19.7500,2.3100,0.0000,0.0000,0.0000,0.0000,1.1200,4.9000,8.0000,0.0000,0.0000,1.8700,5.7700,0.0000,0.0000,0.0000,71.5100,23.8300,23.8300,0.0000,0.0000,0.0000,0.0000,0.0000,16.6700,36.6700,36.6700,6.0900,8.5600,0.0000,15.6800,12.2000,27.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,54.5600,10.2800,7.0700,24.9300,0.0000
90,71IS2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.5900,0.0000,34.0000,290.0000,0.0000,0.0000,0.0000,0.0000,87.0600,225.8400,176.5000,0.0000,295.0000,0.0000,0.0000,115.7800,100.5500,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,277.9100,0.0000,0.0000,17.5600,62.2800,92.6800,89.1700,404.2000,130.1100,21.0600,43.0600,27.0300,44.2400,142.6600,0.0000,0.0000,0.0000,0.0000,10.2800,27.2500,11.2100,19.4100,0.0000,24.4100,0.0000,0.0000,6.9700,66.5000,4.5300,0.0000,0.0000,0.0000,50.0800,38.8400,41.4700,49.6800,35.6100,42.3200,57.5400,76.2200,51.5900,1.3600,19.7500,2.3100,0.0000,0.0000,0.0000,0.0000,1.1200,4.9000,8.0000,0.0000,0.0000,1.8700,5.7700,0.0000,0.0000,0.0000,70.0100,23.3300,23.3300,0.0000,0.0000,0.0000,0.0000,0.0000,16.3300,36.6700,36.6700,6.0900,8.5600,0.0000,15.6800,12.2000,26.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,54.5600,10.2800,7.0700,24.9300,0.0000
91,71IS2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.5900,0.0000,34.0000,290.0000,0.0000,0.0000,0.0000,0.0000,87.0600,225.8400,176.5000,0.0000,295.0000,0.0000,0.0000,115.7800,100.5500,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,277.9100,0.0000,0.0000,17.5600,62.2800,92.6800,89.1700,404.2000,150.1800,21.0600,43.0600,27.0300,44.2400,142.6600,0.0000,0.0000,0.0000,0.0000,10.2800,27.2500,11.2100,19.4200,0.0000,24.4100,0.0000,0.0000,6.9700,66.5000,4.6000,0.0000,0.0000,0.0000,50.0800,38.8400,41.4700,49.6700,35.6100,42.3200,57.5500,76.2200,51.5900,1.3600,19.7500,2.3100,0.0000,0.0000,0.0000,0.0000,1.1200,4.9000,8.0000,0.0000,0.0000,1.8700,5.7700,0.0000,0.0000,0.0000,67.5000,22.5000,22.5000,0.0000,0.0000,0.0000,0.0000,0.0000,16.0000,36.6700,36.6700,6.0900,8.5600,0.0000,15.6800,12.2000,26.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,54.5600,10.2800,7.0700,24.9300,0.0000
92,71IS2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.5900,0.0000,34.0001,290.0000,0.0000,0.0000,0.0000,0.0000,87.0600,245.1400,174.8700,0.0000,295.0000,0.0000,0.0000,115.7800,100.5500,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,277.9100,0.0000,0.0000,17.5600,62.2800,92.6800,89.1700,404.2000,150.1800,21.0600,43.0600,27.0300,44.2400,142.6600,0.0000,0.0000,0.0000,0.0000,7.0100,17.6900,10.0800,18.2700,0.0000,24.4100,0.0000,0.0000,6.8000,66.5000,4.7200,0.0000,0.0000,0.0000,50.0800,36.8300,40.6800,47.1900,33.8700,21.1600,57.5000,41.5200,51.5900,1.3600,6.2900,2.3100,0.0000,0.0000,0.0000,0.0000,1.1200,4.9000,9.0000,0.0000,0.0000,1.8700,5.7700,0.0000,0.0000,0.0000,62.5100,20.8300,20.8300,0.0000,0.0000,0.0000,0.0000,0.0000,16.0000,36.6700,36.6700,6.0900,8.4100,0.0000,15.6800,12.2000,26.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,36.3900,10.2800,7.0700,24.9300,0.0000
93,71IS2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.5900,0.0000,34.0001,290.0000,0.0000,0.0000,0.0000,0.0000,87.0600,245.1400,174.8700,0.0000,295.0000,0.0000,0.0000,115.7800,100.5500,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,277.9100,0.0000,0.0000,17.5600,62.2800,92.6800,89.1700,404.2000,150.1800,21.0600,43.0600,27.0300,44.2400,142.6600,0.0000,19.2900,35.0900,34.4500,4.6700,9.0900,10.0800,12.1800,0.0000,24.4100,0.0000,0.0000,6.8000,66.5000,4.7900,0.0000,0.0000,0.0000,50.0800,36.8300,40.6800,47.1900,33.8700,10.5800,57.5000,48.9400,51.5900,1.3600,6.2900,2.3100,0.0000,0.0000,0.0000,0.0000,1.1200,4.9000,11.2100,0.0000,0.0000,1.8700,5.6200,0.0000,0.0000,0.0000,49.9900,16.6700,16.6700,0.0000,0.0000,0.0000,0.0000,0.0000,15.6700,36.6700,36.6700,6.0900,8.4100,0.0000,15.6800,12.2000,26.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,36.3900,10.2800,7.0700,24.9300,0.0000
94,71IS2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.5900,0.0000,34.0001,290.0000,0.0000,0.0000,0.0000,0.0000,87.0600,245.1400,174.8700,0.0000,295.0000,0.0000,0.0000,115.7800,100.5500,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,277.9100,0.0000,0.0000,17.5600,62.2800,92.6800,89.1700,404.2000,150.1800,21.0600,43.0600,27.0300,44.2400,142.6600,0.0000,22.1500,35.0900,34.4500,4.6700,9.0900,10.0800,12.1800,0.0000,24.4100,0.0000,0.0000,6.8000,66.5000,4.8900,0.0000,0.0000,0.0000,50.0800,36.8300,40.6800,47.1900,33.8700,10.5800,57.5000,48.9400,51.5900,1.3600,6.2900,2.3100,0.0000,0.0000,0.0000,0.0000,1.1200,4.9000,12.8100,0.0000,0.0000,1.8700,5.6200,0.0000,0.0000,0.0000,49.0100,16.3300,16.3300,0.0000,0.0000,0.0000,0.0000,0.0000,15.6700,36.6700,36.6700,6.0900,8.4100,0.0000,15.6800,12.2000,26.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,36.3900,10.2800,7.0700,24.9300,0.0000
