timeslot,discomcode,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,SBSRBYPL,SBSRTPDDL,RSTOSU7,RSTPS1TO6,TALST2,SIMHST2,KUDGI,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,MAPS,KGSU1AND2,KGSU3AND4,KKNP,VALLURNTECL,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,VSTPS_I,VSTPS_II,VSTPS_III,VSTPS_IV,VSTPS_V,LARA_I,SIPAT_I,SIPAT_II,KSTPS_I_II,MOUDA,MOUDA_II,SOLAPUR,GAN_NAPM,KAWASCMGAS,GAN_COMGAS,GAN_RLNG,KHARGONE_I,KSTPS7,KAWAS_RLNG,GADARWAR_I,KAWAS_ZLIQ,TAPS_II,KAWAS_APM,GAN_APM,Total_EXPP,OpenAccess,InterDiscomTransfer,Losses,idtexbil,Total
27,BRPL,48DSBRPL2022/10/16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,102.3900,0.0000,12.2757,-0.1415,0.0000,0.0000,0.0000,0.0000,38.3800,44.2000,16.1200,0.0000,-0.9339,0.0000,0.0000,0.0000,0.0000,0.0000,0.0800,0.0000,0.0000,0.0000,0.0000,0.0000,423.2900,0.0000,0.0000,8.8200,29.4500,49.2000,69.4100,50.1400,26.6700,0.0000,18.0300,11.2200,19.7400,62.7600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0900,0.0000,0.0000,27.0900,0.0000,0.0000,0.0000,21.6200,8.7600,0.0000,0.0000,0.0000,2.8200,2.8700,0.0000,5.5600,4.1200,15.5300,13.1000,14.0900,8.4000,4.8500,2.7900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3200,10.4999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,26.0300,0.0000,0.0000,0.0800,0.0000,2.5900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.5400,14.9600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1177.8102,-65.61,0.00,14.4897,0.00,1097.7105
28,BRPL,48DSBRPL2022/10/16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,102.3900,0.0000,12.2757,-0.1415,0.0000,0.0000,0.0000,0.0000,38.3800,44.2000,16.1200,0.0000,-0.9339,0.0000,0.0000,0.0000,0.0000,0.0000,0.4100,0.0000,0.0000,0.0000,0.0000,0.0000,423.2900,0.0000,0.0000,8.8200,29.4500,49.2000,69.4100,50.1400,26.6700,0.0000,18.0300,11.2200,19.7400,62.7600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0900,0.0000,0.0000,27.0900,0.0000,0.0000,0.0000,21.6200,8.7600,0.0000,0.0000,0.0000,2.8200,2.8700,0.0000,5.5600,4.1200,15.5300,13.1000,14.0900,25.2000,4.8500,2.7900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3100,10.4999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24.3500,0.0000,0.0000,3.1200,0.0000,4.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.4000,13.8800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1196.4902,-22.59,0.00,15.0298,0.00,1158.8704
29,BRPL,48DSBRPL2022/10/16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,102.3900,0.0000,13.5681,-0.1415,0.0000,0.0000,0.0000,0.0000,38.3800,44.2000,16.1200,0.0000,-0.9339,0.0000,0.0000,0.0000,0.0000,0.0000,1.0800,0.0000,0.0000,0.0000,0.0000,0.0000,423.2900,0.0000,0.0000,8.8200,29.4500,49.2000,69.4100,50.1400,26.6700,0.0000,18.0300,11.2200,19.7400,62.7600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0900,0.0000,0.0000,27.0900,0.0000,0.0000,0.0000,21.6200,8.7600,0.0000,0.0000,0.0000,22.5400,2.8700,0.0000,5.5600,0.0000,11.6300,13.1000,14.0900,50.3800,4.8500,2.7900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3300,10.4999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22.0600,0.0000,0.0000,11.7800,0.0000,6.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.1600,12.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1243.1426,-111.12,0.00,14.8314,0.00,1117.1912
30,BRPL,48DSBRPL2022/10/16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,102.3900,0.0000,13.5681,-0.1415,0.0000,0.0000,0.0000,0.0000,38.3800,44.2000,16.1200,0.0000,-0.9339,0.0000,0.0000,0.0000,0.0000,0.0000,1.9100,0.0000,0.0000,0.0000,0.0000,0.0000,423.2900,0.0000,0.0000,8.8200,29.4500,49.2000,69.4100,50.1400,26.6700,0.0000,18.0300,11.2200,19.7400,62.7600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0900,2.2500,0.0000,27.0900,0.0000,0.0000,0.0000,21.6200,8.7600,0.0000,0.0000,0.0000,22.5400,2.8700,0.0000,5.5600,0.0000,11.6300,13.1000,14.0900,50.3800,4.8500,2.7900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3200,10.4999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.3000,0.0000,0.0000,25.3300,0.0000,10.2600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.9300,11.7200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1261.2026,-122.30,0.00,14.9726,0.00,1123.9300
31,BRPL,48DSBRPL2022/10/16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,102.3900,0.0000,12.9219,-0.1415,0.0000,0.0000,0.0000,0.0000,38.3800,44.2000,9.9500,0.0000,-0.9339,0.0000,0.0000,0.0000,0.0000,0.0000,2.9800,0.0000,0.0000,0.0000,0.0000,0.0000,423.2900,0.0000,0.0000,8.8200,29.4500,49.2000,69.4100,50.1400,26.6700,0.0000,18.0300,11.2200,19.7400,62.7600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0900,2.2500,0.0000,27.0900,0.0000,0.0000,0.0000,21.6200,8.7600,0.0000,0.0000,0.0000,3.7600,2.8700,0.0000,0.0000,0.0000,11.6300,13.1000,5.8800,50.3800,4.9000,2.7900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3900,10.4999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.6600,0.0000,0.0000,43.6400,0.0000,14.0800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.9600,10.6400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1253.4664,-111.11,0.00,15.1696,0.00,1127.1868
32,BRPL,48DSBRPL2022/10/16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,102.3900,0.0000,12.9219,-0.1415,0.0000,0.0000,0.0000,0.0000,38.3800,44.2000,9.9500,0.0000,-0.9339,0.0000,0.0000,0.0000,0.0000,0.0000,4.2400,0.0000,0.0000,0.0000,0.0000,0.0000,423.2900,0.0000,0.0000,8.8200,29.4500,49.2000,69.4100,50.1400,26.6700,0.0000,18.0300,11.2200,19.7400,62.7600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0900,2.2500,0.0000,27.0900,0.0000,0.0000,0.0000,21.6200,8.7600,0.0000,0.0000,0.0000,1.4100,2.5800,0.0000,0.0000,0.0000,11.6300,13.1000,5.8800,50.3800,4.9000,2.7900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3700,15.5002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29.3300,0.0000,0.0000,64.3400,0.0000,18.3500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.9800,9.5600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1279.6467,-102.66,0.00,15.3840,0.00,1161.6027
33,BRPL,48DSBRPL2022/10/16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,102.3900,0.0000,12.9219,-0.1415,0.0000,0.0000,0.0000,0.0000,38.3800,44.2000,9.9500,0.0000,-0.9339,0.0000,0.0000,0.0000,0.0000,0.0000,5.0400,0.0000,0.0000,0.0000,0.0000,0.0000,346.4600,0.0000,0.0000,8.8200,29.4500,49.2000,69.4100,50.1400,26.6700,0.0000,18.0300,11.2200,19.7400,62.7600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0900,2.2500,0.0000,27.0900,0.0000,0.0000,0.0000,21.6200,8.7600,0.0000,0.0000,0.0000,1.4100,2.5800,0.0000,0.0000,0.0000,11.6300,13.1000,5.8800,50.3800,4.8500,2.7900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2700,33.5001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,28.3300,0.0000,0.0000,85.5900,0.0000,26.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.1200,8.4800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1248.7066,-29.87,0.00,15.6749,0.00,1203.1617
34,BRPL,48DSBRPL2022/10/16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,102.3900,0.0000,12.9219,-0.1415,0.0000,0.0000,0.0000,0.0000,38.3800,44.2000,9.9500,0.0000,-0.9339,0.0000,0.0000,0.0000,0.0000,0.0000,6.8600,0.0000,0.0000,0.0000,0.0000,0.0000,269.6400,0.0000,0.0000,8.8200,29.4500,49.2000,69.4100,50.1400,26.6700,0.0000,18.0300,11.2200,19.7400,62.7600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0900,4.4900,0.0000,27.0900,0.0000,0.0000,0.0000,21.6200,8.7600,0.0000,0.0000,0.0000,1.4100,2.5800,0.0000,0.0000,0.0000,11.6300,13.1000,5.8800,50.3800,4.8500,2.7900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3700,33.5001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.3300,0.0000,0.0000,107.0700,0.0000,30.9500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.1500,7.8400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1200.5866,13.84,0.00,15.1273,0.00,1199.2993
35,BRPL,48DSBRPL2022/10/16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,102.3900,0.0000,12.9219,-0.1415,0.0000,0.0000,0.0000,0.0000,38.3800,44.2000,9.9500,0.0000,-0.9339,0.0000,0.0000,0.0000,0.0000,0.0000,8.1100,0.0000,0.0000,0.0000,0.0000,0.0000,218.2900,0.0000,0.0000,8.8200,29.4500,49.2000,69.4100,50.1400,26.6700,0.0000,18.0300,11.2200,19.7400,62.7600,0.0000,0.0000,0.0000,0.0000,0.0000,9.9400,6.0900,4.4900,0.0000,27.0900,0.0000,0.0000,0.0000,21.6200,8.7600,0.0000,0.0000,0.0000,1.4100,2.5800,0.0000,0.0000,0.0000,11.6300,13.1000,1.3400,25.2000,4.8500,2.7900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2300,33.5001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,25.6600,0.0000,0.0000,128.0000,0.0000,36.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.2400,8.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1155.4766,54.75,0.00,15.0793,0.00,1195.1473
36,BRPL,48DSBRPL2022/10/16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,102.3900,0.0000,12.9219,-0.1415,0.0000,0.0000,0.0000,0.0000,38.3800,44.2000,9.9500,0.0000,-0.9339,0.0000,0.0000,0.0000,0.0000,0.0000,9.3400,0.0000,0.0000,0.0000,0.0000,0.0000,218.2900,0.0000,0.0000,8.8200,29.4500,49.2000,69.4100,50.1400,26.6700,0.0000,18.0300,11.2200,19.7400,62.7600,0.0000,0.0000,0.0000,0.0000,0.0000,9.9400,6.0900,4.4900,0.0000,27.0900,0.0000,0.0000,0.0000,21.6200,8.7600,0.0000,0.0000,0.0000,1.4100,2.5800,0.0000,0.0000,0.0000,11.6300,13.1000,1.3400,8.4000,4.8500,2.7900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3100,33.5001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,25.1600,0.0000,0.0000,147.9000,0.0000,45.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.4300,8.1600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1168.6666,-31.24,77.30,14.4278,0.00,1200.2988
37,BRPL,48DSBRPL2022/10/16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,102.3900,0.0000,12.9219,-0.1415,0.0000,0.0000,0.0000,0.0000,38.3800,44.2000,9.9500,0.0000,-0.9339,0.0000,0.0000,0.0000,0.0000,0.0000,10.6000,0.0000,0.0000,0.0000,0.0000,0.0000,218.2900,0.0000,0.0000,8.8200,29.4500,49.2000,69.4100,50.1400,26.6700,0.0000,18.0300,11.2200,19.7400,62.7600,0.0000,0.0000,0.0000,0.0000,0.0000,9.9400,0.0000,4.4900,0.0000,27.0900,0.0000,0.0000,0.0000,21.6200,8.7600,0.0000,0.0000,0.0000,1.4100,2.5800,0.0000,0.0000,0.0000,7.7600,13.1000,1.3400,16.8000,4.8500,2.7900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2300,38.4999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23.8300,0.0000,0.0000,166.2200,0.0000,49.1200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.5400,7.9300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1193.9964,20.48,0.00,15.0508,0.00,1199.4256
38,BRPL,48DSBRPL2022/10/16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,102.3900,0.0000,12.9219,-0.1415,0.0000,0.0000,0.0000,0.0000,38.3800,44.2000,9.9500,0.0000,-0.9339,0.0000,0.0000,0.0000,0.0000,0.0000,11.7000,0.0000,0.0000,0.0000,0.0000,0.0000,218.2900,0.0000,0.0000,8.8200,29.4500,49.2000,69.4100,50.1400,26.6700,0.0000,18.0300,11.2200,19.7400,62.7600,0.0000,0.0000,0.0000,0.0000,0.0000,10.2600,0.0000,4.4900,0.0000,27.0900,0.0000,0.0000,0.0000,21.6200,8.7600,0.0000,0.0000,0.0000,1.4100,2.5800,0.0000,0.0000,0.0000,7.7600,13.1000,1.3400,16.8000,4.8500,2.7900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6100,38.4999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22.7300,0.0000,0.0000,183.8100,0.0000,54.4100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.7800,8.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1218.1664,50.02,0.00,15.5138,0.00,1252.6726
39,BRPL,48DSBRPL2022/10/16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,102.3900,0.0000,12.9219,-0.1415,0.0000,0.0000,0.0000,0.0000,38.3800,44.2000,9.9500,0.0000,-0.9339,0.0000,0.0000,0.0000,0.0000,0.0000,12.7100,0.0000,0.0000,0.0000,0.0000,0.0000,218.2900,0.0000,0.0000,8.8200,29.4500,49.2000,69.4100,50.1400,26.6700,0.0000,18.0300,11.2200,19.7400,62.7600,0.0000,0.0000,0.0000,0.0000,0.0000,10.2600,0.0000,4.4900,0.0000,27.0900,0.0000,0.0000,0.0000,21.6200,8.7600,0.0000,0.0000,0.0000,1.4100,2.5800,0.0000,0.0000,0.0000,7.7600,13.1000,1.3400,16.8000,4.8500,2.7900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.7500,38.4999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.1800,0.0000,0.0000,199.7000,0.0000,59.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.4000,4.5300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1234.1164,48.09,0.00,15.6282,0.00,1266.5782
40,BRPL,48DSBRPL2022/10/16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,102.3900,0.0000,12.9219,-0.1415,0.0000,0.0000,0.0000,0.0000,38.3800,44.2000,9.9500,0.0000,-0.9339,0.0000,0.0000,0.0000,0.0000,0.0000,13.5600,0.0000,0.0000,0.0000,0.0000,0.0000,218.2900,0.0000,0.0000,8.8200,29.4500,49.2000,69.4100,50.1400,26.6700,0.0000,18.0300,11.2200,19.7400,62.7600,0.0000,0.0000,0.0000,0.0000,0.0000,10.2600,0.0000,2.2500,0.0000,27.0900,0.0000,0.0000,0.0000,21.6200,8.7600,0.0000,0.0000,0.0000,1.8800,2.5800,0.0000,0.0000,0.0000,7.7600,13.1000,1.3400,16.8000,4.8500,2.7900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6900,38.4999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,19.4300,0.0000,0.0000,213.6200,0.0000,63.1700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.9800,4.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1249.3864,25.07,0.00,15.5526,0.00,1258.9038
41,BRPL,48DSBRPL2022/10/16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,102.3900,0.0000,12.9219,-0.1415,0.0000,0.0000,0.0000,0.0000,38.3800,44.2000,9.9500,0.0000,-0.9339,0.0000,0.0000,0.0000,0.0000,0.0000,14.3800,0.0000,0.0000,0.0000,0.0000,0.0000,218.2900,0.0000,0.0000,8.8200,29.4500,49.2000,69.4100,50.1400,26.6700,0.0000,18.0300,11.2200,19.7400,62.7600,0.0000,0.0000,0.0000,0.0000,0.0000,10.2600,0.0000,0.0000,0.0000,27.0900,0.0000,0.0000,0.0000,21.6200,8.7600,0.0000,0.0000,0.0000,1.8800,2.2900,0.0000,0.0000,0.0000,7.4800,13.1000,1.3400,16.8000,4.8500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6100,38.4999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,17.7000,0.0000,0.0000,226.3300,0.0000,68.6400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.6600,4.8900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1260.6764,93.09,0.00,16.2433,0.00,1337.5231
42,BRPL,48DSBRPL2022/10/16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,102.3900,0.0000,12.9219,-0.1415,0.0000,0.0000,0.0000,0.0000,38.3800,44.2000,16.1200,0.0000,-0.9339,0.0000,0.0000,0.0000,0.0000,0.0000,15.1300,0.0000,0.0000,0.0000,0.0000,0.0000,218.2900,0.0000,0.0000,8.8200,29.4500,49.2000,69.4100,50.1400,26.6700,0.0000,18.0300,11.2200,19.7400,62.7600,0.0000,0.0000,0.0000,0.0000,0.0000,10.2600,0.0000,0.0000,0.0000,27.0900,0.0000,0.0000,0.0000,21.6200,8.7600,0.0000,0.0000,0.0000,1.8800,2.2900,0.0000,0.0000,0.0000,7.4800,13.1000,0.0000,16.8000,4.8500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6500,38.4999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.7400,0.0000,0.0000,237.1300,0.0000,74.5300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.3600,5.0400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1276.8764,66.57,0.00,16.1459,0.00,1327.3005
