timeslot,revisionno,discomcode,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL,APSEPL_FTG,PARBATI2,KHURJA,GHATAMPUR,RAPPD,TEHRIPSP
31,72EnBRPL2025/06/06,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.1150,0.0000,32.3934,82.0410,0.0000,0.0000,0.0000,0.0000,39.6158,20.0584,38.2020,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.4133,0.0000,0.0000,0.0000,0.0000,0.0000,514.3378,0.0000,0.0000,7.9934,69.0000,56.0000,78.0000,62.1036,35.0000,9.6947,20.3830,12.4667,20.1285,65.1334,0.0000,24.1786,37.6116,35.6869,0.0000,0.0000,7.0480,0.0000,0.0000,16.9392,0.0000,0.0000,1.9028,32.5415,6.3289,0.0000,0.0000,0.0000,23.0316,17.5803,0.0000,7.5697,5.3973,5.0583,27.1375,7.8027,39.8737,1.5152,2.8636,2.2742,0.0000,0.0000,295.7350,0.0000,0.0777,0.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,43.9900,0.0000,0.0000,51.7200,0.0000,19.0000,0.0000,0.0000,12.3000,36.6700,0.0000,4.0398,5.0055,0.0000,9.2853,5.0898,22.2000,0.0000,300.0000,0.0000,0.0000,0.0000,2.4400,0.0000,0.0000,0.0000,2.8130,6.2511,4.3255,12.3128,0.0000
32,72EnBRPL2025/06/06,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.1150,0.0000,32.3934,82.0410,0.0000,0.0000,0.0000,0.0000,39.6158,20.0584,38.2020,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,1.2634,0.0000,0.0000,0.0000,0.0000,0.0000,514.3378,0.0000,0.0000,7.9934,69.0000,56.0000,78.0000,62.1036,35.0000,9.6947,20.3830,12.4667,20.1285,65.1334,0.0000,24.1786,37.6116,35.6869,0.0000,0.0000,7.0480,0.0000,0.0000,16.9392,0.0000,0.0000,1.9028,32.5415,6.3948,0.0000,0.0000,0.0000,23.0316,17.5803,0.0000,7.5697,5.3973,5.0583,27.1375,7.8027,39.8737,1.5152,2.8636,2.2742,0.0000,0.0000,295.7350,0.0000,0.0777,0.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,42.4900,0.0000,0.0000,67.3800,0.0000,25.0000,0.0000,0.0000,12.0000,36.6700,0.0000,4.0398,5.0055,0.0000,9.2853,5.0898,23.2100,0.0000,300.0000,0.0000,0.0000,0.0000,3.4700,0.0000,0.0000,0.0000,2.8130,6.2511,4.3255,12.3128,0.0000
33,72EnBRPL2025/06/06,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.1150,0.0000,32.3934,82.0410,0.0000,0.0000,0.0000,0.0000,39.6158,20.0584,38.2020,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,2.8934,0.0000,0.0000,0.0000,0.0000,0.0000,514.3378,0.0000,0.0000,7.9934,69.0000,56.0000,78.0000,62.1036,35.0000,9.6947,20.3830,12.4667,20.1285,65.1334,0.0000,23.8713,37.6116,35.6869,0.0000,0.0000,7.0480,0.0000,0.0000,16.9392,0.0000,0.0000,1.9028,32.5415,6.3772,0.0000,0.0000,0.0000,23.0316,17.5803,0.0000,7.5697,5.3973,5.0583,27.1375,1.9853,39.8737,1.5152,2.8636,2.2742,0.0000,0.0000,295.7350,0.0000,0.0777,0.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.5100,0.0000,0.0000,85.7000,0.0000,36.0000,0.0000,0.0000,11.7000,36.6700,0.0000,4.0398,5.0055,0.0000,9.2853,5.0898,23.2100,0.0000,300.0000,0.0000,0.0000,0.0000,4.5100,0.0000,0.0000,0.0000,2.8130,6.2511,4.3255,12.3128,0.0000
34,72EnBRPL2025/06/06,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.1150,0.0000,32.3934,82.0410,0.0000,0.0000,0.0000,0.0000,39.6158,20.0584,38.2020,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,2.8934,0.0000,0.0000,0.0000,0.0000,0.0000,514.3378,0.0000,0.0000,7.9934,68.5295,56.4767,78.3101,62.1036,34.8655,9.6947,20.3830,12.4667,20.1285,65.1334,0.0000,23.8713,37.6116,35.6869,0.0000,0.0000,7.0480,0.0000,0.0000,16.9392,0.0000,0.0000,1.9028,32.5415,6.4562,0.0000,0.0000,0.0000,23.0316,17.5803,0.0000,7.5697,5.3973,5.0583,27.1375,1.9853,39.8737,1.5152,2.8636,2.2742,0.0000,0.0000,295.7350,0.0000,0.0777,0.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.5100,0.0000,0.0000,103.1800,0.0000,43.0000,0.0000,0.0000,11.4000,36.6700,0.0000,4.0398,5.0055,0.0000,9.2853,5.0898,22.2100,0.0000,300.0000,0.0000,0.0000,0.0000,5.3200,0.0000,0.0000,0.0000,2.8130,6.2511,4.3255,12.3128,0.0000
35,72EnBRPL2025/06/06,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.1150,0.0000,32.3934,82.0410,0.0000,0.0000,0.0000,0.0000,39.6158,20.0584,38.2020,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,3.8334,0.0000,0.0000,0.0000,0.0000,0.0000,514.3378,0.0000,0.0000,7.9934,68.5295,56.4767,78.3101,62.1036,34.8655,9.6947,20.3830,12.4667,20.1285,65.1334,0.0000,23.8713,37.6116,35.6869,0.0000,0.0000,7.0480,0.0000,0.0000,16.9392,0.0000,0.0000,1.9028,32.5415,6.7154,0.0000,0.0000,0.0000,23.0316,17.5803,0.0000,7.5697,5.3973,5.0583,27.1375,1.9853,39.8737,1.5152,2.8636,2.2742,0.0000,0.0000,295.7350,0.0000,0.0777,0.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,49.9900,0.0000,0.0000,119.4100,0.0000,47.0000,0.0000,0.0000,11.1000,36.6700,0.0000,4.0398,5.0055,0.0000,9.2853,5.0898,22.2100,0.0000,300.0000,0.0000,0.0000,0.0000,6.1100,0.0000,0.0000,0.0000,2.8130,6.2511,4.3255,12.3128,0.0000
36,72EnBRPL2025/06/06,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.1150,0.0000,32.3934,82.0410,0.0000,0.0000,0.0000,0.0000,39.6158,20.0584,38.2020,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,4.7368,0.0000,0.0000,0.0000,0.0000,0.0000,514.3378,0.0000,0.0000,7.9934,68.5295,56.4767,78.3101,62.1036,34.8655,9.6947,20.3830,12.4667,20.1285,65.1334,0.0000,23.8713,37.6116,35.6869,0.0000,0.0000,7.0480,0.0000,0.0000,16.9392,0.0000,0.0000,1.9028,32.5415,6.7549,0.0000,0.0000,0.0000,23.0316,17.5803,0.0000,7.5697,5.3973,5.0583,27.1375,1.9853,39.8737,1.5152,2.8636,2.2742,0.0000,0.0000,295.7350,0.0000,0.0777,0.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,49.5000,0.0000,0.0000,134.6900,0.0000,54.0000,0.0000,0.0000,10.8000,36.6700,0.0000,4.0398,5.0055,0.0000,9.2853,5.0898,22.2100,0.0000,300.0000,0.0000,0.0000,0.0000,6.9000,0.0000,0.0000,0.0000,2.8130,6.2511,4.3255,12.3128,0.0000
37,72EnBRPL2025/06/06,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.1150,0.0000,32.3934,82.0410,0.0000,0.0000,0.0000,0.0000,39.6158,20.0584,38.2020,0.0000,91.8335,0.0000,0.0000,0.0000,0.0000,0.0000,5.1301,0.0000,0.0000,0.0000,0.0000,0.0000,514.3378,0.0000,0.0000,7.9934,68.5295,56.4767,78.3101,62.1036,34.8655,9.6947,20.3830,12.4667,20.1285,65.1334,0.0000,23.8713,37.6116,35.6869,0.0000,0.0000,7.0480,0.0000,0.0000,16.9392,0.0000,0.0000,1.9028,32.5415,6.8164,0.0000,0.0000,0.0000,23.0316,17.5803,0.0000,7.5697,5.3973,5.0583,27.1375,1.9853,39.8737,1.5152,2.8636,2.2742,0.0000,0.0000,291.0655,0.0000,0.0777,0.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,42.4900,0.0000,0.0000,148.5000,0.0000,60.0000,0.0000,0.0000,10.5000,36.6700,0.0000,4.0398,5.0055,0.0000,9.2853,5.0898,22.2100,0.0000,300.0000,0.0000,0.0000,0.0000,7.6600,0.0000,0.0000,0.0000,2.8130,6.2511,4.3255,12.3128,0.0000
38,72EnBRPL2025/06/06,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.1150,0.0000,32.3934,82.0410,0.0000,0.0000,0.0000,0.0000,39.6158,20.0584,38.2020,0.0000,91.8335,0.0000,0.0000,0.0000,0.0000,0.0000,6.1235,0.0000,0.0000,0.0000,0.0000,0.0000,514.3378,0.0000,0.0000,7.9934,68.5295,56.4767,78.3101,62.1036,34.8655,9.6947,20.3830,12.4667,20.1285,65.1334,0.0000,23.8713,37.6116,35.6869,0.0000,0.0000,7.0480,0.0000,0.0000,16.9392,0.0000,0.0000,1.9028,32.5415,6.8164,0.0000,0.0000,0.0000,23.0316,17.5803,0.0000,7.5697,5.3973,5.0583,27.1375,1.9853,39.8737,1.5152,2.8636,2.2742,0.0000,0.0000,291.0655,0.0000,0.0777,0.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,42.4900,0.0000,0.0000,161.1500,0.0000,63.0000,0.0000,0.0000,10.5000,36.6700,0.0000,4.0398,5.0055,0.0000,9.2853,5.0898,21.2000,0.0000,300.0000,0.0000,0.0000,0.0000,8.3700,0.0000,0.0000,0.0000,2.8130,6.2511,4.3255,12.3128,0.0000
39,72EnBRPL2025/06/06,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.1150,0.0000,32.3934,82.0410,0.0000,0.0000,0.0000,0.0000,39.6158,20.0584,25.4710,0.0000,91.8335,0.0000,0.0000,0.0000,0.0000,0.0000,7.6735,0.0000,0.0000,0.0000,0.0000,0.0000,514.3378,0.0000,0.0000,7.9934,68.5295,56.4767,78.3101,62.1036,34.8655,9.6947,20.3830,12.4667,20.1285,65.1334,0.0000,23.8713,37.6116,35.6869,0.0000,0.0000,7.0480,0.0000,0.0000,16.9392,0.0000,0.0000,1.2685,32.5415,6.8164,0.0000,0.0000,0.0000,23.0316,17.5803,0.0000,7.5697,5.3973,5.0583,27.1375,1.9853,39.8737,1.5152,2.8636,2.2742,0.0000,0.0000,291.0655,0.0000,0.0777,0.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,42.4900,0.0000,0.0000,172.4800,0.0000,68.0000,0.0000,0.0000,10.5000,36.6700,0.0000,4.0398,5.0055,0.0000,9.2853,5.0898,22.2000,0.0000,300.0000,0.0000,0.0000,0.0000,9.0400,0.0000,0.0000,0.0000,2.8130,6.2511,4.3255,12.3128,0.0000
40,72EnBRPL2025/06/06,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.1150,0.0000,32.3934,82.0410,0.0000,0.0000,0.0000,0.0000,39.6158,20.0584,25.4710,0.0000,91.8335,0.0000,0.0000,0.0000,0.0000,0.0000,9.1468,0.0000,0.0000,0.0000,0.0000,0.0000,514.3378,0.0000,0.0000,7.9934,68.5295,56.4767,78.3101,62.1036,34.8655,9.6947,20.3830,12.4667,20.1285,65.1334,0.0000,23.8713,37.6116,35.6869,0.0000,0.0000,7.0480,0.0000,0.0000,16.9392,0.0000,0.0000,1.2685,32.5415,6.8164,0.0000,0.0000,0.0000,23.0316,17.5803,0.0000,7.5697,5.3973,5.0583,27.1375,1.9853,39.8737,1.5152,2.8636,2.2742,0.0000,0.0000,291.0655,0.0000,0.0777,0.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,42.4900,0.0000,0.0000,183.0600,0.0000,73.0000,0.0000,0.0000,10.8000,36.6700,0.0000,4.0398,5.0055,0.0000,9.2853,5.0898,22.2000,0.0000,300.0000,0.0000,0.0000,0.0000,9.6600,0.0000,0.0000,0.0000,2.8130,6.2511,4.3255,12.3128,0.0000
41,72EnBRPL2025/06/06,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.1150,0.0000,32.3934,80.6265,0.0000,0.0000,0.0000,0.0000,39.6158,20.0584,25.4710,0.0000,91.8335,0.0000,0.0000,0.0000,0.0000,0.0000,10.4069,0.0000,0.0000,0.0000,0.0000,0.0000,514.3378,0.0000,0.0000,7.9934,68.5295,56.4767,78.3101,62.1036,34.8655,9.6947,20.3830,12.4667,20.1285,65.1334,0.0000,23.8713,37.6116,35.6869,0.0000,0.0000,7.0480,0.0000,0.0000,16.9392,0.0000,0.0000,1.2685,32.5415,6.8164,0.0000,0.0000,0.0000,23.0316,17.5803,0.0000,7.5697,0.0000,5.0583,27.1375,1.9853,39.8737,1.5152,2.8636,2.2742,0.0000,0.0000,291.0655,0.0000,0.0777,0.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,49.9900,0.0000,0.0000,192.9700,0.0000,78.0000,0.0000,0.0000,14.0000,36.6700,0.0000,4.0398,5.0055,0.0000,9.2853,5.0898,22.2000,0.0000,300.0000,0.0000,0.0000,0.0000,10.2300,0.0000,0.0000,0.0000,2.8130,6.2511,4.3255,12.3128,0.0000
42,72EnBRPL2025/06/06,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.1150,0.0000,32.3934,80.6265,0.0000,0.0000,0.0000,0.0000,39.6158,20.0584,25.4710,0.0000,91.8335,0.0000,0.0000,0.0000,0.0000,0.0000,11.4102,0.0000,0.0000,0.0000,0.0000,0.0000,514.3378,0.0000,0.0000,7.9934,68.5295,56.4767,78.3101,62.1036,34.8655,9.6947,20.3830,12.4667,20.1285,65.1334,0.0000,23.8713,37.6116,35.6869,0.0000,0.0000,7.0480,0.0000,0.0000,16.9392,0.0000,0.0000,1.2685,32.5415,6.8164,0.0000,0.0000,0.0000,23.0316,17.5803,0.0000,7.5697,0.0000,5.0583,27.1375,1.9853,39.8737,1.5152,2.8636,2.2742,0.0000,0.0000,291.0655,0.0000,0.0777,0.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,49.0100,0.0000,0.0000,202.8200,0.0000,83.0000,0.0000,0.0000,13.6700,36.6700,0.0000,4.0398,5.0055,0.0000,9.2853,5.0898,21.7000,0.0000,300.0000,0.0000,0.0000,0.0000,10.7500,0.0000,0.0000,0.0000,2.8130,6.2511,4.3255,12.3128,0.0000
43,72EnBRPL2025/06/06,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.1150,0.0000,32.3934,80.6265,0.0000,0.0000,0.0000,0.0000,39.6158,20.0584,25.4710,0.0000,91.8335,0.0000,0.0000,0.0000,0.0000,0.0000,12.3336,0.0000,0.0000,0.0000,0.0000,0.0000,514.3378,0.0000,0.0000,7.9934,68.5295,56.4767,78.3101,62.1036,34.8655,9.6947,20.3830,12.4667,20.1285,65.1334,0.0000,23.8713,37.6116,35.6869,0.0000,0.0000,7.0480,0.0000,0.0000,16.9392,0.0000,0.0000,1.2685,32.5415,6.9481,0.0000,0.0000,0.0000,23.0316,17.5803,0.0000,7.5697,0.0000,5.0583,27.1375,1.9853,39.8737,1.5152,2.8636,2.2742,0.0000,0.0000,291.0655,0.0000,0.0777,0.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,56.9300,0.0000,0.0000,212.0900,0.0000,87.0000,0.0000,0.0000,13.6700,36.6700,0.0000,4.0398,5.0055,0.0000,9.2853,5.0898,21.7000,0.0000,300.0000,0.0000,0.0000,0.0000,11.2300,0.0000,0.0000,0.0000,2.8130,6.2511,4.3255,12.3128,0.0000
44,72EnBRPL2025/06/06,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.1150,0.0000,32.3934,80.6265,0.0000,0.0000,0.0000,0.0000,39.6158,20.0584,25.4710,0.0000,91.8335,0.0000,0.0000,0.0000,0.0000,0.0000,13.1169,0.0000,0.0000,0.0000,0.0000,0.0000,514.3378,0.0000,0.0000,7.9934,68.5295,56.4767,78.3101,62.1036,34.8655,9.6947,20.3830,12.4667,20.1285,65.1334,0.0000,23.8713,37.6116,35.6869,0.0000,0.0000,7.0480,0.0000,0.0000,16.9392,0.0000,0.0000,1.2685,32.5415,6.9481,0.0000,0.0000,0.0000,23.0316,17.5803,0.0000,7.5697,0.0000,5.0583,27.1375,1.9853,39.8737,1.5152,2.8636,2.2742,0.0000,0.0000,291.0655,0.0000,0.0777,0.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,54.3700,0.0000,0.0000,220.8000,0.0000,92.0000,0.0000,0.0000,14.0000,36.6700,0.0000,4.0398,5.0055,0.0000,9.2853,5.0898,21.7000,0.0000,300.0000,0.0000,0.0000,0.0000,11.6500,0.0000,0.0000,0.0000,2.8130,6.2511,4.3255,12.3128,0.0000
45,72EnBRPL2025/06/06,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.1150,0.0000,32.3934,80.6265,0.0000,0.0000,0.0000,0.0000,39.6158,20.0584,25.4710,0.0000,91.8335,0.0000,0.0000,0.0000,0.0000,0.0000,13.6736,0.0000,0.0000,0.0000,0.0000,0.0000,514.3378,0.0000,0.0000,7.9934,68.5295,56.4767,78.3101,62.1036,34.8655,9.6947,20.3830,12.4667,20.1285,65.1334,0.0000,23.5687,37.6116,35.6869,0.0000,0.0000,7.0480,0.0000,0.0000,16.9392,0.0000,0.0000,1.2685,32.5415,7.0755,0.0000,0.0000,0.0000,23.2732,17.5803,0.0000,7.5697,0.0000,0.0000,27.1375,1.9853,39.8737,1.5152,2.8636,2.2742,0.0000,0.0000,291.0655,0.0000,0.0777,0.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,54.0900,0.0000,0.0000,230.0000,0.0000,95.0000,0.0000,0.0000,13.6700,36.6700,0.0000,4.0398,5.0055,0.0000,9.2853,5.0898,21.7000,0.0000,300.0000,0.0000,0.0000,0.0000,12.0000,0.0000,0.0000,0.0000,2.8130,6.2511,4.3255,12.3128,0.0000
46,72EnBRPL2025/06/06,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.1150,0.0000,32.3934,80.6265,0.0000,0.0000,0.0000,0.0000,39.6158,20.0584,25.4710,0.0000,91.8335,0.0000,0.0000,0.0000,0.0000,0.0000,14.1770,0.0000,0.0000,0.0000,0.0000,0.0000,514.3378,0.0000,0.0000,7.9934,68.5295,56.4767,78.3101,62.1036,34.8655,9.6947,20.3830,12.4667,20.1285,65.1334,0.0000,23.5687,37.6116,35.6869,0.0000,0.0000,7.0480,0.0000,0.0000,16.9392,0.0000,0.0000,1.2685,32.5415,7.0755,0.0000,0.0000,0.0000,23.2732,17.5803,0.0000,7.5697,0.0000,0.0000,27.1375,1.9853,39.8737,1.5152,2.8636,2.2742,0.0000,0.0000,291.0655,0.0000,0.0777,0.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,54.1800,0.0000,0.0000,245.8300,0.0000,96.0000,0.0000,0.0000,13.0000,36.6700,0.0000,4.0398,5.0055,0.0000,9.2853,5.0898,21.7000,0.0000,300.0000,0.0000,0.0000,0.0000,12.3000,0.0000,0.0000,0.0000,2.8130,6.2511,4.3255,12.3128,0.0000
47,72EnBRPL2025/06/06,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.1150,0.0000,32.3934,80.6265,0.0000,0.0000,0.0000,0.0000,39.6158,20.0584,25.4710,0.0000,91.8335,0.0000,0.0000,0.0000,0.0000,0.0000,14.4503,0.0000,0.0000,0.0000,0.0000,0.0000,514.3378,0.0000,0.0000,7.9934,68.5295,56.4767,78.3101,62.1036,34.8655,9.6947,20.3830,12.4667,20.1285,65.1334,0.0000,23.5687,37.6116,35.6869,0.0000,0.0000,7.0480,0.0000,0.0000,16.9392,0.0000,0.0000,1.2685,32.5415,7.0755,0.0000,0.0000,0.0000,22.3070,17.5803,0.0000,7.5697,0.0000,0.0000,27.1375,1.9853,39.8737,1.5152,2.8636,2.2742,0.0000,0.0000,291.0655,0.0000,0.0777,0.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,54.6400,0.0000,0.0000,245.8300,0.0000,98.0000,0.0000,0.0000,13.6700,36.6700,0.0000,4.0398,5.0055,0.0000,9.2853,5.0898,21.7000,0.0000,300.0000,0.0000,0.0000,0.0000,12.5400,0.0000,0.0000,0.0000,2.8130,6.2511,4.3255,12.3128,0.0000
48,72EnBRPL2025/06/06,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.1150,0.0000,32.3934,80.6265,0.0000,0.0000,0.0000,0.0000,39.6158,20.0584,25.4710,0.0000,91.8335,0.0000,0.0000,0.0000,0.0000,0.0000,14.6203,0.0000,0.0000,0.0000,0.0000,0.0000,514.3378,0.0000,0.0000,7.9934,68.5295,56.4767,78.3101,62.1036,34.8655,9.6947,20.3830,12.4667,20.1285,65.1334,0.0000,23.5687,37.6116,35.6869,0.0000,0.0000,7.0480,0.0000,0.0000,16.9392,0.0000,0.0000,1.2685,32.5415,7.0755,0.0000,0.0000,0.0000,22.3070,17.5803,0.0000,7.5697,0.0000,0.0000,27.1375,1.9853,39.8737,1.5152,2.8636,2.2742,0.0000,0.0000,291.0655,0.0000,0.0777,0.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,55.2300,0.0000,0.0000,245.8300,0.0000,98.0000,0.0000,0.0000,14.6700,36.6700,0.0000,4.0398,5.0055,0.0000,9.2853,5.0898,21.7000,0.0000,300.0000,0.0000,0.0000,0.0000,12.7200,0.0000,0.0000,0.0000,2.8130,6.2511,4.3255,12.3128,0.0000
49,72EnBRPL2025/06/06,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.1150,0.0000,32.3934,80.6265,0.0000,0.0000,0.0000,0.0000,39.6158,20.0584,25.4710,0.0000,90.2770,0.0000,0.0000,0.0000,0.0000,0.0000,14.6936,0.0000,0.0000,0.0000,0.0000,0.0000,514.3378,0.0000,0.0000,7.9934,68.5295,56.4767,78.3101,62.1036,34.8655,9.6947,20.3830,12.4667,20.1285,65.1334,0.0000,23.2567,37.6116,35.6869,0.0000,0.0000,7.0480,0.0000,0.0000,16.9392,0.0000,0.0000,1.2685,32.5415,7.0755,0.0000,0.0000,0.0000,22.3070,17.5803,0.0000,7.5697,0.0000,0.0000,27.1375,1.9853,39.8737,1.5152,2.8636,2.2742,0.0000,0.0000,286.3960,0.0000,0.0798,0.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,42.4900,0.0000,0.0000,245.8300,0.0000,98.0000,0.0000,0.0000,11.6700,36.6700,0.0000,4.0398,4.9769,0.0000,9.2853,5.0898,24.2200,0.0000,300.0000,0.0000,0.0000,0.0000,12.8600,0.0000,0.0000,0.0000,2.8130,6.2511,4.3255,12.3128,0.0000
50,72EnBRPL2025/06/06,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.1150,0.0000,32.3934,80.6265,0.0000,0.0000,0.0000,0.0000,39.6158,20.0584,25.4710,0.0000,90.2770,0.0000,0.0000,0.0000,0.0000,0.0000,14.7136,0.0000,0.0000,0.0000,0.0000,0.0000,514.3378,0.0000,0.0000,7.9934,68.5295,56.4767,78.3101,62.1036,34.8655,9.6947,20.3830,12.4667,20.1285,65.1334,0.0000,23.2567,37.6116,35.6869,0.0000,0.0000,7.0480,0.0000,0.0000,16.9392,0.0000,0.0000,1.2685,32.5415,7.0755,0.0000,0.0000,0.0000,22.3070,17.5803,0.0000,7.5697,0.0000,0.0000,27.1375,1.9853,39.8737,1.5152,2.8636,2.2742,0.0000,0.0000,286.3960,0.0000,0.0798,0.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,43.0100,0.0000,0.0000,245.8300,0.0000,98.0000,0.0000,0.0000,12.6700,36.6700,0.0000,4.0398,4.9769,0.0000,9.2853,5.0898,24.2200,0.0000,300.0000,0.0000,0.0000,0.0000,12.9500,0.0000,0.0000,0.0000,2.8130,6.2511,4.3255,12.3128,0.0000
