Timeslot,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,SBSRBYPL,SBSRTPDDL,RSTOSU7,RSTPS1TO6,TALST2,SIMHST2,KUDGI,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,MAPS,KGSU1AND2,KGSU3AND4,KKNP,VALLURNTECL,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,VSTPS_I,VSTPS_II,VSTPS_III,VSTPS_IV,VSTPS_V,LARA_I,SIPAT_I,SIPAT_II,KSTPS_I_II,MOUDA,MOUDA_II,SOLAPUR,GAN_NAPM,KAWASCMGAS,GAN_COMGAS,GAN_RLNG,KHARGONE_I,KSTPS7,KAWAS_RLNG,GADARWAR_I,KAWAS_ZLIQ,TAPS_II,KAWAS_APM,GAN_APM
69,48IS2022/10/16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,232.4900,0.0000,35.0000,-0.5001,0.0000,0.0000,0.0000,0.0000,87.3700,315.5100,65.5600,0.0000,-3.0000,0.0000,0.0000,70.7200,80.7300,272.4500,14.5200,0.0000,0.0000,0.0000,0.0000,0.0000,402.8800,0.0000,0.0000,17.5800,43.5800,114.4300,119.7900,338.0500,134.9500,0.0000,26.7500,21.0100,44.7200,142.9000,0.0000,0.0000,0.0000,0.0000,0.2200,62.2100,8.7800,5.2400,0.0000,40.2100,0.0000,0.0000,0.3600,50.9700,18.2300,0.0000,0.0000,0.0000,2.6700,5.2200,0.0000,13.1200,9.6000,18.1100,15.2600,0.0000,22.5100,11.1700,1.0700,0.0000,0.0000,0.0000,0.0000,0.0000,0.7200,5.6500,19.3100,0.0000,14.5300,5.4100,5.4700,0.0000,0.0000,0.0000,6.3200,2.1100,2.1100,63.3000,12.6600,24.8100,12.2700,12.7100,25.4100,1.8600,7.7500,2.9100,1.7300,0.0000,1.2500,0.4600,1.9500,0.8400,0.0800,3.6500,0.2500,1.9400,2.0900,1.4900,3.4000,0.9200,4.4100,4.4100,0.0000,0.0000,1.9200,1.8700,1.8800,2.6100,1.2900,4.1400,5.1700,1.7900,2.8000,2.5900,3.4200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3100,0.0000,0.0000,0.0000,2.1800,0.0000,0.0000
68,48IS2022/10/16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,232.4900,0.0000,35.0000,-0.5001,0.0000,0.0000,0.0000,0.0000,87.3700,267.0700,65.5600,0.0000,-3.0000,0.0000,0.0000,70.7200,80.7300,272.4500,18.0300,0.0000,0.0000,0.0000,0.0000,0.0000,402.8800,0.0000,0.0000,17.5800,43.5800,114.4300,119.7900,338.0500,134.9500,0.0000,26.7500,21.0100,44.7200,142.9000,0.0000,0.0000,0.0000,0.0000,0.2200,46.6700,8.7800,5.2400,0.0000,40.2100,0.0000,0.0000,0.3600,50.9700,18.2300,0.0000,0.0000,0.0000,2.6700,5.2200,0.0000,13.1200,9.6000,17.4100,15.2600,0.0000,22.5100,11.1700,6.3500,0.0000,0.0000,0.0000,0.0000,0.0000,0.7200,5.6500,19.8500,0.0000,21.0000,5.3100,5.1600,0.0000,0.0000,0.0000,6.1600,2.0500,2.0600,84.1100,16.8200,31.3900,15.9500,14.1000,28.2100,1.8600,7.7500,2.9100,1.7300,0.0000,1.2500,0.4600,1.9500,0.8400,0.0800,3.6500,0.2500,1.9400,2.0900,1.4900,3.4000,0.9300,4.1200,4.1200,0.0000,0.0000,1.9200,1.8700,1.8800,2.6100,1.2900,4.1400,5.1700,1.7900,2.8000,2.5900,3.4200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3100,0.0000,0.0000,0.0000,2.1800,0.0000,0.0000
67,48IS2022/10/16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,232.4900,0.0000,35.0000,-0.5001,0.0000,0.0000,0.0000,0.0000,87.3700,247.6900,65.5600,0.0000,-3.0000,0.0000,0.0000,70.7200,80.7300,272.4500,21.6900,0.0000,0.0000,0.0000,0.0000,0.0000,388.7100,0.0000,0.0000,15.0700,43.5800,114.4300,119.7900,338.0500,134.9500,0.0000,26.7500,17.0300,44.7200,142.9000,0.0000,0.0000,0.0000,0.0000,0.2200,46.6700,8.7800,0.0000,0.0000,40.2100,0.0000,0.0000,0.3600,50.9700,18.2300,0.0000,0.0000,0.0000,2.6700,5.2200,0.0000,13.1200,9.6000,17.4100,15.2600,0.0000,22.5100,11.1700,6.3500,0.0000,0.0000,0.0000,0.0000,0.0000,0.7200,5.6500,20.2700,0.0000,27.8700,5.3100,5.1600,0.0000,0.0000,0.0000,6.0700,2.0300,2.0200,104.9200,20.9800,37.8200,19.8500,18.3300,36.6700,1.8600,7.7500,2.9100,1.7300,0.0000,1.2500,0.4600,1.9500,0.8400,0.0800,3.6500,0.2500,1.9400,2.0900,1.4900,3.4000,0.9400,4.2100,4.2100,0.0000,0.0000,1.9200,1.8700,1.8800,2.6100,1.2900,4.1400,5.1700,1.7900,2.8000,2.5900,3.4200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3100,0.0000,0.0000,0.0000,2.1800,0.0000,0.0000
66,48IS2022/10/16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,232.4900,0.0000,35.0000,-0.5001,0.0000,0.0000,0.0000,0.0000,87.3700,247.6900,65.5600,0.0000,-3.0000,0.0000,0.0000,70.7200,80.7300,272.4500,25.1100,0.0000,0.0000,0.0000,0.0000,0.0000,311.2900,0.0000,0.0000,15.0700,43.5800,114.4300,119.7900,338.0500,134.9500,0.0000,26.7500,17.0300,44.7200,142.9000,0.0000,0.0000,0.0000,0.0000,0.2200,46.6700,8.7800,0.0000,0.0000,40.2100,0.0000,0.0000,0.3600,50.9700,18.2300,0.0000,0.0000,0.0000,2.6700,5.2200,0.0000,13.1200,9.6000,17.4100,15.2600,0.0000,22.5100,11.1700,6.3500,0.0000,0.0000,0.0000,0.0000,0.0000,0.7000,5.6500,20.8600,0.0000,35.9200,5.3100,5.1600,0.0000,0.0000,0.0000,5.8900,1.9600,1.9700,125.4800,25.0900,44.4900,23.8500,21.0000,42.0000,1.8600,7.7500,2.9100,1.7300,0.0000,1.2500,0.5200,2.1100,0.8400,0.0800,3.6500,0.2500,1.9400,2.0900,1.4900,3.4000,0.9600,3.9600,3.9600,0.0000,0.0000,1.9200,1.8700,1.8800,2.6100,1.2900,4.1400,5.1700,1.7900,2.8000,2.5900,3.4200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3100,0.0000,0.0000,0.0000,2.1800,0.0000,0.0000
65,48IS2022/10/16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,232.4900,0.0000,35.0000,-0.5001,0.0000,0.0000,0.0000,0.0000,68.3200,247.6900,65.5600,0.0000,-3.0000,0.0000,0.0000,70.7200,80.7300,272.4500,28.3200,0.0000,0.0000,0.0000,0.0000,0.0000,261.2900,0.0000,0.0000,15.0700,43.5800,114.4300,119.7900,338.0500,134.9500,0.0000,26.7500,17.0300,44.7200,142.9000,0.0000,0.0000,0.0000,0.0000,0.2200,29.5900,8.7800,0.0000,0.0000,40.2100,0.0000,0.0000,0.3600,50.9700,18.2300,0.0000,0.0000,0.0000,2.6700,5.2200,0.0000,13.1200,9.6000,17.4100,15.2600,0.0000,22.5100,11.1700,6.3500,0.0000,0.0000,0.0000,0.0000,0.0000,0.7000,5.6500,21.2700,0.0000,43.0000,5.3100,5.1600,0.0000,0.0000,0.0000,5.7700,1.9200,1.9300,144.5000,28.9000,50.4000,27.8700,25.0300,50.0600,1.8600,7.7500,2.9100,1.7300,0.0000,1.2500,0.5200,2.1100,0.8400,0.0800,3.6500,0.2500,1.9400,2.0900,1.4900,3.4000,1.0600,4.0900,4.0900,0.0000,0.0000,1.9200,1.8700,1.8800,2.6100,1.2900,4.1400,5.1700,1.7900,2.8000,2.5900,3.4200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3100,0.0000,0.0000,0.0000,2.1800,0.0000,0.0000
64,48IS2022/10/16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,232.4900,0.0000,35.0000,-0.5001,0.0000,0.0000,0.0000,0.0000,68.3200,247.6900,65.5600,0.0000,-3.0000,0.0000,0.0000,70.7200,80.7300,272.4500,31.7700,0.0000,0.0000,0.0000,0.0000,0.0000,231.2900,0.0000,0.0000,15.0700,43.5800,114.4300,119.7900,338.0500,134.9500,0.0000,26.7500,17.0300,44.7200,142.9000,0.0000,0.0000,0.0000,0.0000,0.2200,29.5900,8.7800,0.0000,0.0000,40.2100,0.0000,0.0000,0.3600,50.9700,18.2300,0.0000,0.0000,0.0000,51.3300,5.2200,0.0000,13.1200,9.6000,17.4100,15.2600,0.0000,11.2600,11.1700,6.3500,0.0000,0.0000,0.0000,0.0000,0.0000,0.7000,5.6500,22.2700,0.0000,50.0100,5.2200,5.1600,0.0000,0.0000,0.0000,6.1400,2.0500,2.0300,162.7500,32.5500,55.6300,31.5100,28.4300,56.8700,1.8600,7.7500,2.9100,1.7300,0.0000,1.2500,0.5200,2.1100,0.8400,0.0900,3.6500,0.2500,1.9400,2.0900,1.4900,3.4000,1.0400,3.7500,3.7500,0.0000,0.0000,1.9200,1.8700,1.8800,2.6100,1.2900,4.1400,5.1700,1.7900,2.8000,2.5900,3.4200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3100,0.0000,0.0000,0.0000,2.1800,0.0000,0.0000
63,48IS2022/10/16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,200.8200,0.0000,35.0000,-0.5001,0.0000,0.0000,0.0000,0.0000,55.5200,247.6900,65.5600,0.0000,-3.0000,0.0000,0.0000,70.7200,46.4500,272.4500,35.0400,0.0000,0.0000,0.0000,0.0000,0.0000,231.2900,0.0000,0.0000,10.7600,43.5800,114.4300,119.7900,338.0500,134.9500,0.0000,26.7500,17.0300,44.7200,142.9000,0.0000,0.0000,0.0000,0.0000,0.0000,14.8000,8.7800,0.0000,0.0000,40.2100,0.0000,0.0000,0.3600,50.9700,18.2300,0.0000,0.0000,0.0000,51.3300,5.2200,0.0000,13.1200,9.6000,17.4100,15.2600,0.0000,11.2600,11.1700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7000,5.6500,19.5600,0.0000,56.8600,5.2200,5.1600,0.0000,0.0000,0.0000,8.5700,2.8600,2.8600,179.5800,35.9100,58.1600,34.6800,32.7300,65.4600,1.8600,7.7500,2.9100,1.7300,0.0000,1.2500,0.5200,2.1100,0.8400,0.0900,3.6500,0.2500,1.9400,2.0900,1.4900,3.4000,2.2400,3.3700,3.3700,0.0000,0.0000,1.9200,1.8700,1.8800,2.6100,1.2900,4.1400,5.1700,1.7900,2.8000,2.5900,3.4200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3100,0.0000,0.0000,0.0000,2.1800,0.0000,0.0000
62,48IS2022/10/16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,200.8200,0.0000,35.0000,-0.5001,0.0000,0.0000,0.0000,0.0000,55.5200,247.6900,69.4100,0.0000,-3.0000,0.0000,0.0000,70.7200,46.4500,272.4500,37.8600,0.0000,0.0000,0.0000,0.0000,0.0000,231.2900,0.0000,0.0000,10.7600,43.5800,114.4300,119.7900,338.0500,134.9500,0.0000,26.7500,17.0300,37.0800,121.9500,0.0000,0.0000,0.0000,0.0000,0.0000,14.8000,8.7800,0.0000,0.0000,40.2100,0.0000,0.0000,0.3800,50.9700,19.3700,0.0000,0.0000,0.0000,4.2800,5.2200,0.0000,13.0100,9.6000,17.4100,15.2600,0.0000,11.2600,11.1700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7000,5.4500,19.4500,0.0000,63.5400,5.2200,5.1600,0.0000,0.0000,0.0000,8.5800,2.8600,2.8600,195.5800,39.1200,63.2200,37.7600,32.4300,64.8600,1.8600,7.7500,2.9100,1.7300,0.0000,1.9100,0.5200,2.1100,0.8400,0.0900,3.6500,0.2500,1.9400,2.0900,1.4900,3.4000,2.1400,3.5100,3.5100,0.0000,0.0000,1.9200,1.8700,1.8800,2.6100,1.2900,4.1400,5.1700,1.7900,2.8000,2.5900,3.4200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3100,0.0000,0.0000,0.0000,2.1800,0.0000,0.0000
61,48IS2022/10/16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,200.8200,0.0000,35.0000,-0.5001,0.0000,0.0000,0.0000,0.0000,55.5200,247.6900,69.4100,0.0000,-3.0000,0.0000,0.0000,70.7200,46.4500,272.4500,40.3500,0.0000,0.0000,0.0000,0.0000,0.0000,231.2900,0.0000,0.0000,10.7600,43.5800,114.4300,119.7900,338.0500,134.9500,0.0000,26.7500,17.0300,37.0800,121.9500,0.0000,0.0000,0.0000,0.0000,0.0000,14.8000,8.7800,0.0000,0.0000,40.2100,0.0000,0.0000,0.3800,50.9700,19.3700,0.0000,0.0000,0.0000,4.2800,5.2200,0.0000,13.0100,9.6000,17.4100,15.2600,0.0000,11.2600,11.1700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7000,5.4500,18.6700,0.0000,69.3900,5.2200,5.1600,0.0000,0.0000,0.0000,8.6900,2.9000,2.8900,210.1300,42.0300,67.3400,40.3400,39.0500,78.1200,1.8600,7.7500,2.9100,1.7300,0.0000,1.9100,0.5200,2.1100,0.8400,0.0900,3.6500,0.2500,1.9400,2.0900,1.4900,3.4000,2.0000,3.5000,3.5000,0.0000,0.0000,1.9200,1.8700,1.8800,2.6100,1.2900,4.1400,5.1700,1.7900,2.8000,2.5900,3.4200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3100,0.0000,0.0000,0.0000,2.1800,0.0000,0.0000
60,48IS2022/10/16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,200.8200,0.0000,34.0000,-0.5001,0.0000,0.0000,0.0000,0.0000,55.5200,247.6900,69.4100,0.0000,-3.0000,0.0000,0.0000,70.7200,46.4500,272.4500,42.5100,0.0000,0.0000,0.0000,0.0000,0.0000,231.2900,0.0000,0.0000,10.7600,43.5800,114.4300,119.7900,338.0500,134.9500,0.0000,26.7500,17.0300,37.0800,121.9500,0.0000,0.0000,0.0000,0.0000,0.0000,14.8000,8.7800,0.0000,0.0000,40.2100,0.0000,0.0000,0.3800,50.9700,19.3700,0.0000,0.0000,0.0000,4.2800,5.2200,0.0000,13.0100,9.6000,17.4100,15.2600,0.0000,11.2600,11.1700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3800,5.4500,17.9700,0.0000,83.6800,5.1200,5.1600,0.0000,0.0000,0.0000,8.6800,2.8900,2.8900,223.1300,44.6200,72.1200,42.0600,37.8300,75.6800,1.8600,7.7500,2.9100,1.7300,0.0000,1.9100,0.5200,2.1100,0.8400,0.0900,3.6500,0.2500,1.9400,2.0900,1.4900,3.4000,2.1900,3.6200,3.6200,0.0000,0.0000,1.9200,1.8700,1.8800,2.6100,1.2900,4.1400,5.1700,1.7900,2.8000,2.5900,3.4200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3100,0.0000,0.0000,0.0000,2.1800,0.0000,0.0000
59,48IS2022/10/16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,200.8200,0.0000,34.0000,-0.5001,0.0000,0.0000,0.0000,0.0000,55.5200,247.6900,69.4100,0.0000,-3.0000,0.0000,0.0000,70.7200,46.4500,272.4500,44.7000,0.0000,0.0000,0.0000,0.0000,0.0000,231.2900,0.0000,0.0000,10.7600,43.5800,114.4300,119.7900,338.0500,134.9500,0.0000,26.7500,17.0300,37.0800,121.9500,0.0000,0.0000,0.0000,0.0000,0.0000,14.8000,8.7800,0.0000,0.0000,40.2100,0.0000,0.0000,0.3800,50.9700,19.3700,0.0000,0.0000,0.0000,4.2800,5.2200,0.0000,13.0100,9.6000,17.4100,15.2600,0.0000,11.2600,11.1700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3800,5.4500,17.2000,0.0000,87.2100,5.1200,5.1600,0.0000,0.0000,0.0000,8.6400,2.8800,2.8800,234.9300,46.9800,77.4600,43.2900,42.6600,85.3400,1.8600,7.7500,2.9100,1.7300,0.0000,1.9100,0.5300,2.1500,0.8400,0.0900,3.6500,0.2500,1.9400,2.0900,1.4900,3.4000,2.1900,3.3500,3.3500,0.0000,0.0000,1.9200,1.8700,1.8800,2.6100,1.2900,4.1400,5.1700,1.7900,2.8000,2.5900,3.4200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3100,0.0000,0.0000,0.0000,2.1800,0.0000,0.0000
58,48IS2022/10/16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,200.8200,0.0000,34.0000,-0.5001,0.0000,0.0000,0.0000,0.0000,55.5200,247.6900,37.4700,0.0000,-3.0000,0.0000,0.0000,70.7200,46.4500,272.4500,46.3500,0.0000,0.0000,0.0000,0.0000,0.0000,231.2900,0.0000,0.0000,10.7600,43.5800,114.4300,119.7900,338.0500,134.9500,0.0000,26.7500,17.0300,37.0800,121.9500,0.0000,0.0000,0.0000,0.0000,0.0000,14.8000,8.7800,0.0000,0.0000,40.2100,0.0000,0.0000,0.2000,50.9700,19.3700,0.0000,0.0000,0.0000,4.2800,5.2200,0.0000,13.0100,9.6000,17.4100,15.2600,0.0000,11.2600,11.1700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3800,5.4500,16.4100,0.0000,90.0400,5.1200,5.1600,0.0000,0.0000,0.0000,8.7400,2.9100,2.9200,244.6300,48.9200,80.1600,45.5000,42.6600,85.3400,1.8600,7.7500,2.9100,1.7300,0.0000,1.9100,0.5300,2.1500,0.8400,0.0900,3.6500,0.2500,1.9400,2.0900,1.4900,3.4000,2.3000,3.6000,3.6000,0.0000,0.0000,1.9200,1.8700,1.8800,2.6100,1.2900,4.1400,5.1700,1.7900,2.8000,2.5900,3.4200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3100,0.0000,0.0000,0.0000,2.1800,0.0000,0.0000
57,48IS2022/10/16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,163.1400,0.0000,34.0000,-0.5001,0.0000,0.0000,0.0000,0.0000,55.5200,247.6900,23.1400,0.0000,-3.0000,0.0000,0.0000,70.7200,46.4500,272.4500,47.7900,0.0000,0.0000,0.0000,0.0000,0.0000,231.2900,0.0000,0.0000,10.7600,43.5800,114.4300,119.7900,338.0500,134.9500,0.0000,26.7500,17.0300,37.0800,121.9500,0.0000,0.0000,0.0000,0.0000,0.0000,14.8000,8.7800,0.0000,0.0000,40.2100,0.0000,0.0000,0.1300,50.9700,19.3700,0.0000,0.0000,0.0000,4.2800,5.2200,0.0000,13.0100,9.6000,17.4100,15.2600,0.0000,11.2600,11.1700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3800,5.4500,15.1400,0.0000,92.6200,5.1200,5.1600,0.0000,0.0000,0.0000,8.8400,2.9500,2.9400,247.4300,49.4900,80.9300,45.3000,42.3300,84.6700,1.8600,7.7500,2.9100,1.7300,0.0000,1.9100,0.5300,2.1500,0.8400,0.0900,3.6500,0.2500,1.9400,2.0900,1.4900,3.4000,2.0300,3.3500,3.3500,0.0000,0.0000,1.9200,1.8700,1.8800,2.6100,1.2900,4.1400,5.1700,1.7900,2.8000,2.5900,3.4200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3100,0.0000,0.0000,0.0000,2.1800,0.0000,0.0000
56,48IS2022/10/16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,163.1400,0.0000,34.0000,-0.5001,0.0000,0.0000,0.0000,0.0000,55.5200,247.6900,23.1400,0.0000,-3.0000,0.0000,0.0000,70.7200,46.4500,272.4500,49.1100,0.0000,0.0000,0.0000,0.0000,0.0000,231.2900,0.0000,0.0000,10.7600,43.5800,114.4300,119.7900,338.0500,134.9500,0.0000,26.7500,17.0300,37.0800,121.9500,0.0000,0.0000,0.0000,0.0000,0.0000,14.8000,8.7800,0.0000,0.0000,40.2100,0.0000,0.0000,0.1300,50.9700,19.3700,0.0000,0.0000,0.0000,4.2800,5.2200,0.0000,0.0000,9.6000,17.4100,15.2600,0.0000,11.2600,11.1700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3800,5.3000,14.1300,0.0000,94.4000,5.0300,5.1600,0.0000,0.0000,0.0000,8.9700,2.9900,2.9900,248.2100,49.6400,81.7700,46.1800,42.3300,84.6700,1.8600,7.7500,2.9100,1.7300,0.0000,1.9100,0.5300,2.1500,0.8400,0.0900,3.6500,0.2500,1.9400,2.0900,1.4900,3.4000,2.0800,3.6500,3.6500,0.0000,0.0000,1.9200,1.8700,1.8800,2.6100,1.2900,4.1400,5.1700,1.7900,2.8000,2.5900,3.4200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3100,0.0000,0.0000,0.0000,2.1800,0.0000,0.0000
55,48IS2022/10/16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,163.1400,0.0000,34.0000,-0.5001,0.0000,0.0000,0.0000,0.0000,55.5200,247.6900,23.1400,0.0000,-3.0000,0.0000,0.0000,70.7200,46.4500,272.4500,50.3100,0.0000,0.0000,0.0000,0.0000,0.0000,231.2900,0.0000,0.0000,10.7600,43.5800,114.4300,119.7900,338.0500,134.9500,0.0000,26.7500,17.0300,37.0800,121.9500,0.0000,0.0000,0.0000,0.0000,0.0000,14.8000,8.7800,0.0000,0.0000,40.2100,0.0000,0.0000,0.1300,50.9700,19.3700,0.0000,0.0000,0.0000,4.2800,5.2200,0.0000,0.0000,9.6000,17.4100,15.2600,0.0000,11.2600,11.1700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3800,5.3000,7.1400,0.0000,95.5100,5.0300,5.1600,0.0000,0.0000,0.0000,9.3200,3.1100,3.1100,248.2100,49.6400,85.1200,46.4400,42.3300,84.6700,1.8600,7.7500,2.9100,1.7300,0.0000,1.9100,0.5300,2.1500,0.8400,0.0900,3.6500,0.2500,1.9400,2.0900,1.4900,3.4000,2.0500,3.3800,3.3800,0.0000,0.0000,1.9200,1.8700,1.8800,2.6100,1.2900,4.1400,5.1700,1.7900,2.8000,2.5900,3.4200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3100,0.0000,0.0000,0.0000,2.1800,0.0000,0.0000
54,48IS2022/10/16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,163.1400,0.0000,34.0000,-0.5001,0.0000,0.0000,0.0000,0.0000,55.5200,247.6900,18.7400,0.0000,-3.0000,0.0000,0.0000,70.7200,46.4500,272.4500,51.1800,0.0000,0.0000,0.0000,0.0000,0.0000,231.2900,0.0000,0.0000,10.7600,43.5800,114.4300,119.7900,338.0500,134.9500,0.0000,26.7500,17.0300,37.0800,121.9500,0.0000,0.0000,0.0000,0.0000,0.0000,14.8000,8.7800,0.0000,0.0000,40.2100,0.0000,0.0000,0.1000,50.9700,19.3700,0.0000,0.0000,0.0000,4.2800,5.2200,0.0000,0.0000,0.0000,17.4100,15.2600,0.0000,11.2600,11.1700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3800,5.3000,5.8900,0.0000,119.9000,5.0300,5.1600,0.0000,0.0000,0.0000,9.1200,3.0400,3.0500,248.2100,49.6400,86.3300,46.0400,42.3300,84.6700,1.8600,7.7500,2.9100,1.7300,0.0000,1.9100,0.5300,2.1500,0.8400,0.0900,3.6500,0.2500,1.9400,2.0900,1.4900,3.4000,2.2200,3.3400,3.3400,0.0000,0.0000,1.9200,1.8700,1.8800,2.6100,1.2900,4.1400,5.1700,1.7900,2.8000,2.5900,3.4200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3100,0.0000,0.0000,0.0000,2.1800,0.0000,0.0000
53,48IS2022/10/16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,163.1400,0.0000,35.0000,-0.5001,0.0000,0.0000,0.0000,0.0000,55.5200,247.6900,18.7400,0.0000,-3.0000,0.0000,0.0000,70.7200,46.4500,272.4500,51.6300,0.0000,0.0000,0.0000,0.0000,0.0000,231.2900,0.0000,0.0000,10.7600,43.5800,114.4300,119.7900,338.0500,134.9500,0.0000,26.7500,17.0300,37.0800,121.9500,0.0000,0.0000,0.0000,0.0000,0.0000,14.8000,8.7800,0.0000,0.0000,40.2100,0.0000,0.0000,0.1000,50.9700,19.9400,0.0000,0.0000,0.0000,4.2800,5.2200,0.0000,0.0000,0.0000,17.4100,16.2700,0.0000,22.5100,11.1700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3800,5.3000,4.9200,0.0000,128.3900,5.0300,5.1600,0.0000,0.0000,0.0000,3.4600,1.1500,1.1600,248.2100,49.6400,87.2700,47.5500,42.0000,84.0000,1.8600,7.7500,2.9100,1.7300,0.0000,1.9100,0.5300,2.1500,0.8400,0.0900,3.6500,0.2500,1.9400,2.0900,1.4900,3.4000,2.3100,3.4600,3.4600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
