timeslot,discomcode,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,SBSRBYPL,SBSRTPDDL,RSTOSU7,RSTPS1TO6,TALST2,SIMHST2,KUDGI,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,MAPS,KGSU1AND2,KGSU3AND4,KKNP,VALLURNTECL,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,VSTPS_I,VSTPS_II,VSTPS_III,VSTPS_IV,VSTPS_V,LARA_I,SIPAT_I,SIPAT_II,KSTPS_I_II,MOUDA,MOUDA_II,SOLAPUR,GAN_NAPM,KAWASCMGAS,GAN_COMGAS,GAN_RLNG,KHARGONE_I,KSTPS7,KAWAS_RLNG,GADARWAR_I,KAWAS_ZLIQ,TAPS_II,KAWAS_APM,GAN_APM,KAPS,Total_EXPP,OpenAccess,InterDiscomTransfer,Losses,idtexbil,Total
27,BRPL,50DSBRPL2022/10/17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,104.4300,0.0000,3.3332,-0.1415,0.0000,0.0000,0.0000,0.0000,38.1700,46.2400,29.6900,0.0000,-0.9339,0.0000,0.0000,0.0000,0.0000,0.0000,0.0800,0.0000,0.0000,0.0000,0.0000,0.0000,215.1100,0.0000,0.0000,8.7800,30.0500,49.9800,70.5900,49.8600,26.5200,0.0000,17.9300,11.1600,19.6300,62.4100,0.0000,0.0000,0.0000,0.0000,0.0000,10.3900,6.0500,4.4600,0.0000,26.9300,0.0000,0.0000,0.0000,21.5200,8.3300,0.0000,0.0000,0.0000,1.4000,2.2700,0.0000,5.5300,4.0900,15.4500,6.5100,14.0000,50.1000,4.8200,2.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3600,33.5650,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.5500,0.0000,0.0000,0.0300,0.0000,2.5900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.9000,4.4500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1018.9528,307.65,0.00,16.1476,0.00,1310.4552
28,BRPL,50DSBRPL2022/10/17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,104.4300,0.0000,3.3332,-0.1415,0.0000,0.0000,0.0000,0.0000,38.1700,46.2400,29.6900,0.0000,-0.9339,0.0000,0.0000,0.0000,0.0000,0.0000,0.4200,0.0000,0.0000,0.0000,0.0000,0.0000,215.1100,0.0000,0.0000,8.7800,30.0500,49.9800,70.5900,49.8600,26.5200,0.0000,17.9300,11.1600,19.6300,62.4100,0.0000,0.0000,0.0000,0.0000,0.0000,10.3900,6.0500,4.4600,0.0000,26.9300,0.0000,0.0000,0.0000,21.5200,8.3300,0.0000,0.0000,0.0000,1.4000,2.2700,0.0000,5.5300,4.0900,15.4500,6.5100,14.0000,50.1000,4.8200,2.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3300,46.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.5200,0.0000,0.0000,2.9900,0.0000,4.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.9500,4.0800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1035.7278,316.71,0.00,16.2626,0.00,1336.1752
29,BRPL,50DSBRPL2022/10/17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,105.0000,0.0000,3.3332,-0.1415,0.0000,0.0000,0.0000,0.0000,38.1700,46.2400,29.6900,0.0000,-0.9339,0.0000,0.0000,0.0000,0.0000,0.0000,1.1000,0.0000,0.0000,0.0000,0.0000,0.0000,292.2600,0.0000,0.0000,8.7800,30.0500,49.9800,70.5900,49.8600,26.5200,0.0000,17.9300,11.1600,19.6300,62.4100,0.0000,0.0000,0.0000,0.0000,0.0000,10.3900,6.0500,4.4600,0.0000,26.9300,0.0000,0.0000,0.0000,21.5200,8.3300,0.0000,0.0000,0.0000,1.4000,2.2700,0.0000,5.5300,4.0900,15.4500,6.5100,14.0000,50.1000,4.8200,2.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3900,46.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.5200,0.0000,0.0000,11.4700,0.0000,6.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8600,3.5700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1124.8078,245.39,0.00,16.4129,0.00,1353.7849
30,BRPL,50DSBRPL2022/10/17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,105.1200,0.0000,3.3332,-0.1415,0.0000,0.0000,0.0000,0.0000,38.1700,46.2400,19.8000,0.0000,-0.9339,0.0000,0.0000,0.0000,0.0000,0.0000,1.9500,0.0000,0.0000,0.0000,0.0000,0.0000,345.1100,0.0000,0.0000,8.7800,30.0500,49.9800,70.5900,49.8600,26.5200,0.0000,17.9300,11.1600,19.6300,62.4100,0.0000,0.0000,0.0000,0.0000,0.0000,10.3900,6.0500,4.4600,0.0000,26.9300,0.0000,0.0000,0.0000,21.5200,8.3300,0.0000,0.0000,0.0000,1.4000,2.2700,0.0000,5.5300,4.0900,15.4500,6.5100,14.0000,50.1000,4.8200,2.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2100,46.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.5200,0.0000,0.0000,24.9700,0.0000,10.2600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8200,3.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1185.1378,172.83,0.00,16.2978,0.00,1341.6700
31,BRPL,50DSBRPL2022/10/17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,104.4300,0.0000,12.2757,-0.1415,0.0000,0.0000,0.0000,0.0000,38.1700,46.2400,9.9000,0.0000,-0.9339,0.0000,0.0000,0.0000,0.0000,0.0000,3.0400,0.0000,0.0000,0.0000,0.0000,0.0000,345.1100,0.0000,0.0000,8.7800,30.0500,49.9800,70.5900,49.8600,26.5200,0.0000,17.9300,11.1500,19.6300,62.4100,0.0000,0.0000,0.0000,0.0000,0.0000,8.4100,6.0500,2.1900,0.0000,26.9300,0.0000,0.0000,0.0000,21.5200,8.3300,0.0000,0.0000,0.0000,1.4000,2.2700,0.0000,5.5300,4.0900,15.4500,6.5100,5.8400,50.1000,4.8800,2.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3000,46.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.5200,0.0000,0.0000,43.2700,0.0000,14.0800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8300,2.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1194.0103,151.58,0.00,16.1792,0.00,1329.4111
32,BRPL,50DSBRPL2022/10/17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,104.4300,0.0000,12.2757,-0.1415,0.0000,0.0000,0.0000,0.0000,38.1700,46.2400,9.9000,0.0000,-0.9339,0.0000,0.0000,0.0000,0.0000,0.0000,4.3300,0.0000,0.0000,0.0000,0.0000,0.0000,345.1100,0.0000,0.0000,8.7800,30.0500,49.9800,70.5900,49.8600,26.5200,0.0000,17.9300,11.1500,19.6300,62.4100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0500,2.2300,0.0000,26.9300,0.0000,0.0000,0.0000,21.5200,8.3300,0.0000,0.0000,0.0000,1.4000,2.2700,0.0000,5.5300,4.0900,15.4500,6.5100,5.8400,25.0500,4.8800,2.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2300,46.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.5200,0.0000,0.0000,63.8900,0.0000,18.3500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8700,2.4600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1186.4503,129.16,0.00,15.9041,0.00,1299.7062
33,BRPL,50DSBRPL2022/10/17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,104.4300,0.0000,12.2757,-0.1415,0.0000,0.0000,0.0000,0.0000,38.1700,46.2400,9.9000,0.0000,-0.9339,0.0000,0.0000,0.0000,0.0000,0.0000,5.1400,0.0000,0.0000,0.0000,0.0000,0.0000,342.1600,0.0000,0.0000,8.7800,30.0500,49.9800,70.5900,49.8600,26.5200,0.0000,17.9300,10.6300,19.6300,62.4100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0500,0.0000,0.0000,26.9300,0.0000,0.0000,0.0000,21.5200,8.3300,0.0000,0.0000,0.0000,1.8700,2.2700,0.0000,1.4100,4.0900,15.4500,6.5100,5.8400,8.3500,4.8200,2.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3900,46.4998,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.5200,0.0000,0.0000,85.2700,0.0000,26.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8800,2.4300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1191.1001,228.73,0.00,16.8097,0.00,1403.0204
34,BRPL,50DSBRPL2022/10/17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,104.4300,0.0000,12.2757,-0.1415,0.0000,0.0000,0.0000,0.0000,38.1700,46.2400,9.9000,0.0000,-0.9339,0.0000,0.0000,0.0000,0.0000,0.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,342.1600,0.0000,0.0000,8.7800,30.0500,49.9800,70.5900,49.8600,26.5200,0.0000,17.9300,11.1500,19.6300,62.4100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0500,0.0000,0.0000,26.9300,0.0000,0.0000,0.0000,21.5200,8.3300,0.0000,0.0000,0.0000,22.4200,2.2700,0.0000,1.4100,4.0900,15.4500,6.5100,1.3300,8.3500,4.8200,2.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2000,46.4998,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.5200,0.0000,0.0000,106.7300,0.0000,30.9500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.7300,2.4100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1235.2901,214.54,0.00,17.0573,0.00,1432.7728
35,BRPL,50DSBRPL2022/10/17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,104.4300,0.0000,12.2757,-0.1415,0.0000,0.0000,0.0000,0.0000,38.1700,46.2400,9.9000,0.0000,-0.9339,0.0000,0.0000,0.0000,0.0000,0.0000,8.2800,0.0000,0.0000,0.0000,0.0000,0.0000,342.1600,0.0000,0.0000,8.7800,30.0500,49.9800,70.5900,49.8600,26.5200,0.0000,17.9300,11.1500,19.6300,62.4100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0500,0.0000,0.0000,26.9300,0.0000,0.0000,0.0000,21.5200,8.3300,0.0000,0.0000,0.0000,1.8700,2.2700,0.0000,1.4100,4.0900,15.4500,6.5100,1.3300,8.3500,4.8200,2.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2600,46.4998,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.5200,0.0000,0.0000,127.7700,0.0000,36.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.7000,2.5200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1242.5801,99.20,0.00,16.0952,0.00,1325.6849
36,BRPL,50DSBRPL2022/10/17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,104.4300,0.0000,12.2757,-0.1415,0.0000,0.0000,0.0000,0.0000,38.1700,46.2400,9.9000,0.0000,-0.9339,0.0000,0.0000,0.0000,0.0000,0.0000,9.5300,0.0000,0.0000,0.0000,0.0000,0.0000,292.1600,0.0000,0.0000,8.7800,30.0500,49.9800,70.5900,49.8600,26.5200,0.0000,17.9300,11.1500,19.6300,62.4100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0500,0.0000,0.0000,26.9300,0.0000,0.0000,0.0000,21.5200,8.3300,0.0000,0.0000,0.0000,1.4000,2.2700,0.0000,1.4100,4.0900,15.4500,6.5100,1.3300,8.3500,4.8200,2.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2800,46.4998,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.5200,0.0000,0.0000,147.7300,0.0000,45.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.7600,2.5500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1222.3801,123.54,0.00,16.1206,0.00,1329.7995
37,BRPL,50DSBRPL2022/10/17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,104.4300,0.0000,12.2757,-0.1415,0.0000,0.0000,0.0000,0.0000,38.1700,46.2400,9.9000,0.0000,-0.9339,0.0000,0.0000,0.0000,0.0000,0.0000,10.8200,0.0000,0.0000,0.0000,0.0000,0.0000,292.1600,0.0000,0.0000,8.7800,30.0500,49.9800,70.5900,49.8600,26.5200,0.0000,17.9900,11.1500,19.6300,62.4100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,26.9300,0.0000,0.0000,0.0000,21.5200,8.3300,0.0000,0.0000,0.0000,1.4000,2.2700,0.0000,1.4100,4.0900,11.5700,6.5100,1.3300,8.3500,4.8200,2.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3200,46.4998,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.5200,0.0000,0.0000,166.4800,0.0000,49.1200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8200,2.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1236.6101,118.19,0.00,16.1874,0.00,1338.6127
38,BRPL,50DSBRPL2022/10/17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,104.4300,0.0000,12.2757,-0.1415,0.0000,0.0000,0.0000,0.0000,38.1700,46.2400,9.9000,0.0000,-0.9339,0.0000,0.0000,0.0000,0.0000,0.0000,11.9300,0.0000,0.0000,0.0000,0.0000,0.0000,292.1600,0.0000,0.0000,8.7800,30.0500,49.9800,70.5900,49.8600,26.5200,0.0000,17.9900,11.1500,19.6300,62.4100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,26.9300,0.0000,0.0000,0.0000,21.5200,8.3300,0.0000,0.0000,0.0000,1.4000,2.2700,0.0000,1.4100,4.0900,11.5700,6.5100,1.3300,8.3500,4.8200,2.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2700,46.4998,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.5200,0.0000,0.0000,184.1900,0.0000,54.4100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8200,2.3600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1260.3601,149.70,0.00,16.6639,0.00,1393.3962
39,BRPL,50DSBRPL2022/10/17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,104.4300,0.0000,12.2757,-0.1415,0.0000,0.0000,0.0000,0.0000,38.1700,46.2400,9.9000,0.0000,-0.9339,0.0000,0.0000,0.0000,0.0000,0.0000,12.9700,0.0000,0.0000,0.0000,0.0000,0.0000,369.6400,0.0000,0.0000,8.7800,30.0500,49.9800,70.5900,49.8600,26.5200,0.0000,17.9300,11.1500,19.6300,62.4100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,26.9300,0.0000,0.0000,0.0000,21.5200,8.3300,0.0000,0.0000,0.0000,1.4000,2.2700,0.0000,1.4100,4.0900,11.5700,6.5100,0.0000,8.3500,4.8200,2.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3200,46.4998,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.5200,0.0000,0.0000,200.3700,0.0000,59.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8900,2.4100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1358.4301,61.00,0.00,16.7373,0.00,1402.6928
40,BRPL,50DSBRPL2022/10/17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,104.4300,0.0000,12.2757,-0.1415,0.0000,0.0000,0.0000,0.0000,38.1700,46.2400,9.9000,0.0000,-0.9339,0.0000,0.0000,0.0000,0.0000,0.0000,13.8300,0.0000,0.0000,0.0000,0.0000,0.0000,392.1600,0.0000,0.0000,8.7800,30.0500,49.9800,70.5900,49.8600,26.5200,0.0000,17.9300,11.1500,19.6300,62.4100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,26.9300,0.0000,0.0000,0.0000,21.5200,8.3300,0.0000,0.0000,0.0000,1.4000,2.2700,0.0000,1.4100,4.0900,11.5700,6.5100,0.0000,8.3500,4.8200,2.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2200,46.4998,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.5200,0.0000,0.0000,214.8500,0.0000,63.1700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8500,2.3400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1400.2501,68.00,0.00,17.1593,0.00,1451.0908
41,BRPL,50DSBRPL2022/10/17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,104.4300,0.0000,12.2757,-0.1415,0.0000,0.0000,0.0000,0.0000,38.1700,46.2400,9.9000,0.0000,-0.9339,0.0000,0.0000,0.0000,0.0000,0.0000,14.6700,0.0000,0.0000,0.0000,0.0000,0.0000,392.1600,0.0000,0.0000,8.7800,30.0500,49.9800,70.5900,49.8600,26.5200,0.0000,17.9900,11.1500,19.6300,62.4100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,26.9300,0.0000,0.0000,0.0000,21.5200,7.8300,0.0000,0.0000,0.0000,1.4000,2.2700,0.0000,5.5300,4.0900,11.5700,6.5100,0.0000,8.3500,4.8200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3300,46.4998,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.5200,0.0000,0.0000,228.0300,0.0000,68.6400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.7300,2.4100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1420.7101,85.60,0.00,17.4868,0.00,1488.8233
42,BRPL,50DSBRPL2022/10/17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,104.4300,0.0000,12.9219,-0.1415,0.0000,0.0000,0.0000,0.0000,38.1700,45.3100,9.9000,0.0000,-0.9339,0.0000,0.0000,0.0000,0.0000,0.0000,15.4400,0.0000,0.0000,0.0000,0.0000,0.0000,392.1600,0.0000,0.0000,8.7800,30.0500,49.9800,70.5900,49.8600,26.5200,0.0000,17.9900,11.1500,19.6300,62.4100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,26.9300,0.0000,0.0000,0.0000,21.5200,7.8300,0.0000,0.0000,0.0000,1.4000,2.2700,0.0000,5.5300,4.0900,11.5700,6.5100,0.0000,8.3500,4.8200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.2700,46.4998,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.5200,0.0000,0.0000,239.4400,0.0000,74.5300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.9000,2.3600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1439.5563,75.61,0.00,17.5580,0.00,1497.6083
