Timeslot,Revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,SBSRBYPL,SBSRTPDDL,RSTOSU7,RSTPS1TO6,TALST2,SIMHST2,KUDGI,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,MAPS,KGSU1AND2,KGSU3AND4,KKNP,VALLURNTECL,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,VSTPS_I,VSTPS_II,VSTPS_III,VSTPS_IV,VSTPS_V,LARA_I,SIPAT_I,SIPAT_II,KSTPS_I_II,MOUDA,MOUDA_II,SOLAPUR,GAN_NAPM,KAWASCMGAS,GAN_COMGAS,GAN_RLNG,KHARGONE_I,KSTPS7,KAWAS_RLNG,GADARWAR_I,KAWAS_ZLIQ,TAPS_II,KAWAS_APM,GAN_APM,KAPS
16:00-16:15,50DC2022/10/17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240.00,0.00,84.00,120.00,0.00,0.00,203.00,0.00,90.20,666.19,47.77,0.00,320.00,0.00,0.00,66.17,83.34,270.93,29.73,0.00,0.00,0.00,0.00,0.00,218.12,0.00,0.00,20.75,82.08,120.66,126.48,339.75,144.14,22.21,43.53,26.96,46.40,147.52,0.00,7.57,35.71,5.64,0.14,32.11,9.06,0.00,12.00,41.50,0.00,0.00,0.26,52.74,18.82,0.00,0.00,81.22,3.31,5.38,0.00,13.54,9.91,18.64,31.51,0.00,11.62,11.53,0.00,1.41,0.00,0.00,930.00,0.00,0.74,5.50,17.59,0.00,55.35,5.10,4.83,36.21,36.27,7.90,5.12,1.71,1.71,143.08,28.62,50.40,27.46,22.00,44.00,1.92,8.00,3.00,1.79,9.45,1.43,0.44,1.41,0.90,0.08,3.77,0.26,2.00,2.16,1.54,3.51,0.77,3.55,3.55,2.49,0.00,2.02,1.93,1.94,2.70,1.33,4.28,5.34,1.85,2.89,2.68,3.54,3.56,0.00,0.02,0.01,0.00,3.56,1.35,0.00,4.31,0.00,2.25,0.00,0.00,0.33
15:45-16:00,50DC2022/10/17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240.00,0.00,84.00,120.00,0.00,0.00,203.00,0.00,90.20,666.19,47.77,0.00,320.00,0.00,0.00,70.33,83.34,270.93,33.34,0.00,0.00,0.00,0.00,0.00,218.12,0.00,0.00,20.75,82.08,120.66,126.48,339.75,144.14,22.21,43.53,26.96,46.40,147.52,0.00,7.57,35.71,5.64,0.00,32.11,9.06,0.00,12.00,41.50,0.00,0.00,0.26,52.74,17.93,0.00,0.00,81.22,3.31,5.38,0.00,13.54,9.91,18.64,31.51,0.00,11.62,11.53,6.55,1.41,0.00,0.00,930.00,0.00,0.74,5.42,17.72,0.00,64.15,5.00,4.83,36.21,36.27,7.90,5.45,1.82,1.81,161.79,32.36,55.63,31.11,28.00,56.00,1.92,8.00,3.00,1.79,9.45,1.43,0.44,1.41,0.77,0.08,3.77,0.26,2.00,2.16,1.54,3.51,0.76,3.39,3.39,2.49,0.00,2.02,1.93,1.94,2.70,1.33,4.28,5.34,1.85,2.89,2.68,3.54,3.56,0.00,0.02,0.01,0.00,3.56,1.35,0.00,4.31,0.00,2.25,0.00,0.00,0.33
15:30-15:45,50DC2022/10/17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240.00,0.00,84.00,120.00,0.00,0.00,203.00,0.00,90.20,666.19,47.77,0.00,320.00,0.00,0.00,70.33,83.34,270.93,36.81,0.00,0.00,0.00,0.00,0.00,218.12,0.00,0.00,20.75,82.08,120.66,126.48,339.75,144.14,22.21,43.53,26.96,46.40,147.52,0.00,7.57,35.71,5.64,0.00,32.11,9.06,0.00,12.00,41.50,0.00,0.00,0.26,52.74,17.93,0.00,0.00,81.22,3.31,5.38,0.00,0.00,9.91,18.64,31.51,0.00,34.86,11.53,6.55,1.41,0.00,0.00,930.00,0.00,0.74,5.42,17.92,0.00,72.16,5.00,4.83,36.21,36.27,7.90,5.49,1.83,1.82,179.16,35.83,58.16,34.29,28.33,56.67,1.92,8.00,3.00,1.79,9.45,1.43,0.44,1.41,0.90,0.08,3.77,0.26,2.00,2.16,1.54,3.51,0.84,3.39,3.39,2.49,0.00,2.02,1.93,1.94,2.70,1.33,4.28,5.34,1.85,2.89,2.68,3.54,3.56,0.00,0.02,0.01,0.00,3.56,1.35,0.00,4.31,0.00,2.25,0.00,0.00,0.33
15:15-15:30,50DC2022/10/17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240.00,0.00,84.00,120.00,0.00,0.00,203.00,0.00,90.20,666.19,47.77,0.00,320.00,0.00,0.00,70.33,83.34,270.93,39.78,0.00,0.00,0.00,0.00,0.00,218.12,0.00,0.00,20.75,82.08,120.66,126.48,339.75,144.14,22.21,43.53,26.96,46.40,147.52,0.00,7.57,35.71,5.64,0.00,16.06,9.06,0.00,12.00,41.50,0.00,0.00,0.26,52.74,18.82,0.00,0.00,81.22,3.31,5.38,0.00,0.00,9.91,18.64,15.76,0.00,69.72,11.53,6.55,1.41,0.00,0.00,930.00,0.00,0.74,5.27,20.11,0.00,79.87,5.00,4.83,36.21,36.27,7.90,5.36,1.79,1.79,195.23,39.05,63.22,37.36,30.66,61.34,1.92,8.00,3.00,1.79,9.45,1.43,0.44,1.41,0.90,0.08,3.77,0.26,2.00,2.16,1.54,3.51,0.73,3.58,3.58,2.49,0.00,2.02,1.93,1.94,2.70,1.33,4.28,5.34,1.85,2.89,2.68,3.54,3.56,0.00,0.02,0.01,0.00,3.56,1.35,0.00,4.31,0.00,2.25,0.00,0.00,0.33
15:00-15:15,50DC2022/10/17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240.00,0.00,84.00,120.00,0.00,0.00,203.00,0.00,90.20,666.19,43.52,0.00,320.00,0.00,0.00,70.33,83.34,270.93,42.40,0.00,0.00,0.00,0.00,0.00,218.12,0.00,0.00,20.75,82.08,120.66,126.48,339.75,144.14,22.21,43.53,26.96,46.40,147.52,0.00,7.57,35.71,5.64,0.00,15.60,9.06,0.00,12.00,41.50,0.00,0.00,0.24,52.74,18.82,0.00,0.00,81.22,3.31,5.38,0.00,0.00,9.91,18.64,15.76,0.00,69.72,11.53,6.55,1.41,0.00,0.00,930.00,0.00,0.74,5.27,18.07,0.00,86.86,5.00,4.83,36.21,36.27,7.90,5.43,1.81,1.81,209.94,41.99,67.34,40.32,34.33,68.67,1.92,8.00,3.00,1.79,9.45,1.43,0.44,1.41,0.90,0.08,3.77,0.26,2.00,2.16,1.54,3.51,0.78,2.59,2.59,2.49,0.00,2.02,1.93,1.94,2.70,1.33,4.28,5.34,1.85,2.89,2.68,3.54,3.56,0.00,0.02,0.01,0.00,3.56,1.35,0.00,4.31,0.00,2.25,0.00,0.00,0.33
14:45-15:00,50DC2022/10/17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240.00,0.00,84.00,120.00,0.00,0.00,203.00,0.00,90.20,666.19,43.52,0.00,320.00,0.00,0.00,70.33,83.34,270.93,44.64,0.00,0.00,0.00,0.00,0.00,218.12,0.00,0.00,20.75,82.08,120.66,126.48,345.38,144.14,22.21,43.53,26.96,46.40,147.52,0.00,7.57,35.71,5.64,0.00,15.60,9.06,0.00,12.00,41.50,0.00,0.00,0.24,52.74,18.82,0.00,0.00,81.22,3.31,10.76,0.00,0.00,0.00,18.64,15.76,0.00,69.72,11.53,6.55,1.41,0.00,0.00,930.00,0.00,0.74,5.12,16.07,0.00,95.61,4.91,4.83,36.21,36.27,7.90,7.65,2.55,2.55,223.01,44.60,72.12,42.06,37.33,74.67,1.92,8.00,3.00,1.79,9.45,1.43,0.44,1.41,0.90,0.08,3.77,0.26,2.00,2.16,1.54,3.51,2.01,2.47,2.47,2.49,0.00,2.02,1.93,1.94,2.70,1.33,4.28,5.34,1.85,2.89,2.68,3.54,3.56,0.00,0.02,0.01,0.00,3.56,1.35,0.00,4.31,0.00,2.25,0.00,0.00,0.33
14:30-14:45,50DC2022/10/17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240.00,0.00,84.00,120.00,0.00,0.00,203.00,0.00,90.20,666.19,43.52,0.00,320.00,0.00,0.00,70.33,83.34,270.93,46.95,0.00,0.00,0.00,0.00,0.00,218.12,0.00,0.00,20.75,82.08,120.66,126.48,345.38,144.14,22.21,43.53,26.96,46.40,147.52,0.00,7.57,35.71,5.64,0.00,15.60,9.06,0.00,12.00,41.50,0.00,0.00,0.24,52.74,18.82,0.00,0.00,81.22,3.31,26.90,0.00,0.00,0.00,18.64,15.76,0.00,69.72,11.53,6.55,1.41,0.00,0.00,930.00,0.00,0.74,5.12,13.11,0.00,101.56,4.91,4.83,36.21,36.27,7.90,7.64,2.55,2.54,234.89,46.98,77.46,43.29,40.00,80.00,1.92,8.00,3.00,1.79,9.45,1.43,0.45,1.44,0.81,0.08,3.77,0.26,2.00,2.16,1.54,3.51,1.99,2.62,2.62,2.49,0.00,2.02,1.93,1.94,2.70,1.33,4.28,5.34,1.85,2.89,2.68,3.54,3.56,0.00,0.02,0.01,0.00,3.56,1.35,0.00,4.31,0.00,2.25,0.00,0.00,0.33
14:15-14:30,50DC2022/10/17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240.00,0.00,84.00,120.00,0.00,0.00,203.00,0.00,90.20,655.27,43.52,0.00,320.00,0.00,0.00,70.33,83.34,270.93,48.71,0.00,0.00,0.00,0.00,0.00,218.12,0.00,0.00,20.75,76.95,120.66,126.48,345.38,144.14,22.21,43.53,26.96,46.40,147.52,0.00,7.57,35.71,5.64,0.00,0.00,9.06,0.00,12.00,41.50,0.00,0.00,0.24,52.74,18.82,0.00,0.00,81.22,3.31,26.90,0.00,0.00,0.00,18.64,15.76,0.00,34.86,11.53,6.55,1.41,0.00,0.00,930.00,0.00,0.74,5.12,11.13,0.00,106.98,4.91,4.83,36.21,36.27,7.90,7.61,2.54,2.52,245.52,49.10,80.16,45.50,42.66,85.34,1.92,8.00,3.00,1.79,9.45,1.43,0.45,1.44,0.68,0.08,3.77,0.26,2.00,2.16,1.54,3.51,1.93,2.47,2.47,2.49,0.00,2.02,1.93,1.94,2.70,1.33,4.28,5.34,1.85,2.89,2.68,3.54,3.56,0.00,0.02,0.01,0.00,3.56,1.35,0.00,4.31,0.00,2.25,0.00,0.00,0.33
14:00-14:15,50DC2022/10/17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240.00,0.00,84.00,120.00,0.00,0.00,203.00,0.00,90.20,655.27,43.52,0.00,320.00,0.00,0.00,70.33,83.34,270.93,50.20,0.00,0.00,0.00,0.00,0.00,218.12,0.00,0.00,20.75,76.95,120.66,126.48,345.38,144.14,22.21,43.53,26.96,46.40,147.52,0.00,7.57,35.71,5.64,0.00,0.00,9.06,0.00,12.00,41.50,0.00,0.00,0.24,52.74,18.82,0.00,0.00,81.22,3.31,26.90,0.00,0.00,0.00,18.64,15.76,0.00,23.24,11.53,6.55,1.41,0.00,0.00,930.00,0.00,0.74,5.12,10.11,0.00,111.68,4.91,4.83,36.21,36.27,7.90,7.59,2.53,2.52,249.04,49.81,80.93,45.30,42.33,84.67,1.92,8.00,3.00,1.79,9.45,1.43,0.45,1.44,0.74,0.08,3.77,0.26,2.00,2.16,1.54,3.51,1.87,2.59,2.59,2.49,0.00,2.02,1.93,1.94,2.70,1.33,4.28,5.34,1.85,2.89,2.68,3.54,3.56,0.00,0.02,0.01,0.00,3.56,1.35,0.00,4.31,0.00,2.25,0.00,0.00,0.33
13:45-14:00,50DC2022/10/17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240.00,0.00,84.00,120.00,0.00,0.00,203.00,0.00,90.20,655.27,47.77,0.00,320.00,0.00,0.00,70.33,83.34,270.93,51.61,0.00,0.00,0.00,0.00,0.00,218.12,0.00,0.00,20.75,76.95,120.66,126.48,345.38,144.14,22.21,43.53,26.96,46.40,147.52,0.00,7.57,35.71,5.64,0.00,0.00,9.06,0.00,12.00,41.50,0.00,0.00,0.26,52.74,18.82,0.00,0.00,81.22,3.31,26.90,0.00,0.00,0.00,18.64,15.76,0.00,23.24,11.53,6.55,1.41,0.00,0.00,930.00,0.00,0.74,4.96,13.62,0.00,115.82,4.72,4.83,36.21,36.27,7.90,7.55,2.52,2.50,249.29,49.86,81.77,46.18,42.33,84.67,1.92,8.00,3.00,1.79,9.45,1.43,0.45,1.44,0.90,0.08,3.77,0.26,2.00,2.16,1.54,3.51,1.81,2.54,2.54,2.49,0.00,2.02,1.93,1.94,2.70,1.33,4.28,5.34,1.85,2.89,2.68,3.54,3.56,0.00,0.02,0.01,0.00,3.56,1.35,0.00,4.31,0.00,2.25,0.00,0.00,0.33
13:30-13:45,50DC2022/10/17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240.00,0.00,84.00,120.00,0.00,0.00,203.00,0.00,90.20,655.27,23.88,0.00,320.00,0.00,0.00,70.33,83.34,270.93,52.84,0.00,0.00,0.00,0.00,0.00,218.12,0.00,0.00,20.75,76.95,120.66,126.48,345.38,144.14,22.21,43.53,26.96,46.40,147.52,0.00,7.57,35.71,5.64,0.00,0.00,9.06,0.00,12.00,41.50,0.00,0.00,0.13,52.74,18.82,0.00,0.00,81.22,52.99,10.76,0.00,0.00,0.00,18.64,15.76,0.00,23.24,11.53,6.55,1.41,0.00,0.00,930.00,0.00,0.74,4.96,11.75,0.00,119.35,4.72,4.83,36.21,36.27,7.90,7.52,2.51,2.50,249.29,49.86,85.12,46.44,42.33,84.67,1.92,8.00,3.00,1.79,9.45,1.43,0.45,1.44,0.90,0.08,3.77,0.26,2.00,2.16,1.54,3.51,1.85,2.51,2.51,2.49,0.00,2.02,1.93,1.94,2.70,1.33,4.28,5.34,1.85,2.89,2.68,3.54,3.56,0.00,0.02,0.01,0.00,3.56,1.35,0.00,4.31,0.00,2.25,0.00,0.00,0.33
13:15-13:30,50DC2022/10/17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240.00,0.00,84.00,120.00,0.00,0.00,203.00,0.00,90.20,655.27,23.88,0.00,320.00,0.00,0.00,70.33,83.34,270.93,53.81,0.00,0.00,0.00,0.00,0.00,218.12,0.00,0.00,20.75,71.82,120.66,126.48,348.98,144.14,22.21,43.53,26.96,46.40,147.52,0.00,7.57,35.71,5.64,0.00,0.00,9.06,0.00,12.00,41.50,0.00,0.00,0.13,52.74,18.82,0.00,0.00,81.22,3.31,10.76,0.00,0.00,0.00,18.64,15.76,0.00,23.24,11.53,0.00,1.41,0.00,0.00,930.00,0.00,0.74,4.96,10.01,0.00,127.74,4.72,4.83,36.21,36.27,7.90,7.52,2.51,2.50,249.29,49.86,86.33,46.04,42.33,84.67,1.92,8.00,3.00,1.79,9.45,1.53,0.45,1.44,0.90,0.09,3.77,0.26,2.00,2.16,1.54,3.51,1.78,2.38,2.38,2.49,0.00,2.02,1.93,1.94,2.70,1.33,4.28,5.34,1.85,2.89,2.68,3.54,3.56,0.00,0.02,0.01,0.00,3.56,1.35,0.00,4.31,0.00,2.25,0.00,0.00,0.33
13:00-13:15,50DC2022/10/17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240.00,0.00,84.00,120.00,0.00,0.00,203.00,0.00,90.20,655.27,23.88,0.00,320.00,0.00,0.00,70.33,83.34,270.93,53.96,0.00,0.00,0.00,0.00,0.00,218.12,0.00,0.00,20.75,71.82,120.66,126.48,348.98,144.14,22.21,43.53,26.96,46.40,147.52,0.00,7.57,35.71,5.64,0.00,0.00,9.06,0.00,12.00,41.50,0.00,0.00,0.13,52.74,18.82,0.00,0.00,81.22,3.31,10.76,0.00,0.00,0.00,18.64,15.76,0.00,23.24,12.30,0.00,1.41,0.00,0.00,930.00,0.00,0.74,4.96,8.46,0.00,129.98,4.72,4.83,36.21,36.27,7.90,7.52,2.51,2.50,249.29,49.86,87.27,47.55,42.00,84.00,1.92,8.00,3.00,1.79,9.45,1.53,0.45,1.44,0.90,0.09,3.77,0.26,2.00,2.16,1.54,3.51,1.93,2.44,2.44,2.49,0.00,2.02,1.93,1.94,2.70,1.33,4.28,5.34,1.85,2.89,2.68,3.54,3.56,0.00,0.02,0.01,0.00,3.56,1.35,0.00,4.31,0.00,2.25,0.00,0.00,0.33
12:45-13:00,50DC2022/10/17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240.00,0.00,84.00,120.00,0.00,0.00,203.00,0.00,90.20,655.27,23.88,0.00,320.00,0.00,0.00,70.33,83.34,270.93,53.96,0.00,0.00,0.00,0.00,0.00,218.12,0.00,0.00,20.75,69.77,120.66,126.48,348.98,144.14,22.21,43.53,26.96,46.40,147.52,0.00,7.57,35.71,5.64,0.00,0.00,9.06,0.00,12.00,41.50,0.00,0.00,0.13,52.74,18.82,0.00,0.00,81.22,3.31,10.76,0.00,0.00,0.00,18.64,15.76,0.00,23.24,11.53,0.00,1.41,0.00,0.00,930.00,0.00,0.74,4.96,6.99,0.00,131.06,4.63,4.59,36.21,36.27,7.90,7.52,2.51,2.50,249.29,49.86,87.39,46.81,42.00,84.00,1.92,8.00,3.00,1.79,9.45,1.43,0.45,1.44,0.87,0.09,3.77,0.26,2.00,2.16,1.54,3.51,1.80,2.54,2.54,2.49,0.00,2.02,1.93,1.94,2.70,1.33,4.28,5.34,1.85,2.89,2.68,3.54,3.56,0.00,0.02,0.01,0.00,3.56,1.35,0.00,4.31,0.00,2.25,0.00,0.00,0.33
12:30-12:45,50DC2022/10/17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240.00,0.00,84.00,120.00,0.00,0.00,203.00,0.00,90.20,655.27,23.88,0.00,320.00,0.00,0.00,70.33,83.34,270.93,51.96,0.00,0.00,0.00,0.00,0.00,218.12,0.00,0.00,20.75,65.66,120.66,126.48,348.98,144.14,22.21,43.53,26.96,46.40,147.52,0.00,7.57,35.71,5.64,0.00,0.00,9.06,0.00,12.00,41.50,0.00,0.00,0.13,52.74,18.82,0.00,0.00,81.22,3.31,10.76,0.00,0.00,0.00,18.64,15.76,0.00,23.24,11.53,0.00,1.41,0.00,0.00,930.00,0.00,0.74,4.96,5.72,0.00,130.99,4.63,4.59,36.21,36.27,7.90,7.52,2.51,2.50,249.29,49.86,87.39,46.32,42.00,84.00,1.92,8.00,3.00,1.79,9.45,1.43,0.47,1.49,0.90,0.09,3.77,0.26,2.00,2.16,1.54,3.51,1.78,2.66,2.66,2.49,0.00,2.02,1.93,1.94,2.70,1.33,4.28,5.34,1.85,2.89,2.68,3.54,3.56,0.00,0.02,0.01,0.00,3.56,1.35,0.00,4.31,0.00,2.25,0.00,0.00,0.33
12:15-12:30,50DC2022/10/17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240.00,0.00,84.00,120.00,0.00,0.00,203.00,0.00,90.20,655.27,23.88,0.00,320.00,0.00,0.00,70.33,83.34,270.93,51.96,0.00,0.00,0.00,0.00,0.00,218.12,0.00,0.00,20.75,61.56,120.66,126.48,348.98,144.14,22.21,43.53,26.96,46.40,147.52,0.00,7.57,35.71,5.64,0.00,0.00,9.06,0.00,12.00,41.50,0.00,0.00,0.13,52.74,18.82,0.00,0.00,81.22,3.31,5.38,0.00,0.00,0.00,18.64,15.76,0.00,23.24,11.53,0.00,1.41,0.00,0.00,930.00,0.00,0.74,4.96,4.47,0.00,130.38,4.63,4.59,36.32,36.27,7.90,7.52,2.51,2.50,249.29,49.86,86.61,45.99,42.00,84.00,1.92,8.00,3.00,1.79,9.45,1.53,0.47,1.56,0.90,0.09,3.77,0.26,2.00,2.16,1.54,3.51,1.92,2.62,2.62,2.49,0.00,2.02,1.93,1.94,2.70,1.33,4.28,5.34,1.85,2.89,2.68,3.54,3.56,0.00,0.02,0.01,0.00,3.56,1.35,0.00,4.31,0.00,2.25,0.00,0.00,0.33
12:00-12:15,50DC2022/10/17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240.00,0.00,84.00,120.00,0.00,0.00,203.00,0.00,90.20,655.27,23.88,0.00,320.00,0.00,0.00,70.33,83.34,270.93,51.96,0.00,0.00,0.00,0.00,0.00,218.12,0.00,0.00,20.75,57.46,120.66,126.48,348.98,144.14,22.21,43.53,26.96,46.40,147.52,0.00,7.57,35.71,5.64,0.00,0.00,9.06,0.00,12.00,41.50,0.00,0.00,0.13,52.74,18.82,0.00,0.00,81.22,3.31,5.38,0.00,0.00,0.00,18.64,15.76,0.00,23.24,11.53,0.00,1.41,0.00,0.00,930.00,0.00,0.74,4.96,3.78,0.00,129.10,4.63,4.59,36.32,36.27,7.90,7.52,2.51,2.50,249.29,49.86,86.22,46.69,42.33,84.67,1.92,8.00,3.00,1.79,9.45,1.53,0.47,1.56,0.90,0.09,3.77,0.26,2.00,2.16,1.54,3.51,1.71,2.41,2.41,2.49,0.00,2.02,1.93,1.94,2.70,1.33,4.28,5.34,1.85,2.89,2.68,3.54,3.56,0.00,0.02,0.01,0.00,3.56,1.35,0.00,4.31,0.00,2.25,0.00,0.00,0.33
11:45-12:00,50DC2022/10/17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240.00,0.00,84.00,120.00,0.00,0.00,203.00,0.00,90.20,655.27,23.88,0.00,320.00,0.00,0.00,70.33,83.34,270.93,51.96,0.00,0.00,0.00,0.00,0.00,218.12,0.00,0.00,20.75,46.17,120.66,126.48,348.98,144.14,22.21,43.53,26.96,46.40,147.52,0.00,7.57,35.71,5.64,0.00,0.00,0.00,0.00,12.00,41.50,0.00,0.00,0.13,52.74,17.64,0.00,0.00,81.22,3.31,5.38,0.00,0.00,0.00,27.97,15.76,0.00,11.62,11.53,0.00,1.41,0.00,0.00,950.00,0.00,0.74,5.19,2.70,0.00,135.99,4.63,4.59,36.43,36.27,7.90,7.52,2.51,2.50,249.29,49.86,85.80,46.30,42.33,84.67,1.92,8.00,3.00,1.79,9.45,1.53,0.47,1.56,0.90,0.09,3.77,0.26,2.00,2.16,1.54,3.51,1.84,2.55,2.55,2.49,0.00,2.02,1.93,1.94,2.70,1.33,4.28,5.34,1.85,2.89,2.68,3.54,3.56,0.00,0.02,0.01,0.00,3.56,1.35,0.00,4.31,0.00,2.25,0.00,0.00,0.33
11:30-11:45,50DC2022/10/17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240.00,0.00,84.00,120.00,0.00,0.00,203.00,0.00,90.20,655.27,23.88,0.00,320.00,0.00,0.00,70.33,83.34,270.93,51.96,0.00,0.00,0.00,0.00,0.00,218.12,0.00,0.00,20.75,46.17,120.66,126.48,348.98,144.14,22.21,43.53,26.96,46.40,147.52,0.00,7.57,35.71,5.64,0.00,0.00,0.00,0.00,12.00,41.50,0.00,0.00,0.13,52.74,17.64,0.00,0.00,81.22,3.31,5.38,0.00,0.00,0.00,27.97,15.76,0.00,11.62,11.53,0.00,1.41,0.00,0.00,950.00,0.00,0.74,5.19,2.13,0.00,133.82,4.63,4.59,36.43,36.27,7.90,7.52,2.51,2.50,249.29,49.86,85.56,46.64,42.33,84.67,1.92,8.00,3.00,1.79,9.45,1.53,0.47,1.56,0.90,0.09,3.77,0.26,2.00,2.16,1.54,3.51,1.69,2.53,2.53,2.49,0.00,2.02,1.93,1.94,2.70,1.33,4.28,5.34,1.85,2.89,2.68,3.54,3.56,0.00,0.02,0.01,0.00,3.56,1.35,0.00,4.31,0.00,2.25,0.00,0.00,0.33
11:15-11:30,50DC2022/10/17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240.00,0.00,84.00,120.00,0.00,0.00,203.00,0.00,90.20,655.27,23.88,0.00,320.00,0.00,0.00,70.33,83.34,270.93,51.74,0.00,0.00,0.00,0.00,0.00,218.12,0.00,0.00,20.75,46.17,120.66,126.48,348.98,144.14,22.21,43.53,26.96,46.40,147.52,0.00,7.57,35.71,5.64,0.00,0.00,0.00,0.00,12.00,41.50,0.00,0.00,0.13,52.74,18.23,0.00,0.00,81.22,52.99,5.38,0.00,0.00,0.00,27.97,15.76,0.00,11.62,11.53,0.00,1.41,0.00,0.00,950.00,0.00,0.74,5.19,1.69,0.00,131.55,4.63,4.59,36.43,36.27,7.90,7.52,2.51,2.50,249.29,49.86,85.02,45.04,42.33,84.67,1.92,8.00,3.00,1.79,9.45,1.29,0.51,1.68,0.90,0.08,3.77,0.26,2.00,2.16,1.54,3.51,1.77,2.53,2.53,2.49,0.00,2.02,1.93,1.94,2.70,1.33,4.28,5.34,1.85,2.89,2.68,3.54,3.56,0.00,0.02,0.01,0.00,3.56,1.35,0.00,4.31,0.00,2.25,0.00,0.00,0.33
11:00-11:15,50DC2022/10/17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240.00,0.00,84.00,120.00,0.00,0.00,203.00,0.00,90.20,655.27,23.88,0.00,320.00,0.00,0.00,70.33,83.34,270.93,50.72,0.00,0.00,0.00,0.00,0.00,218.12,0.00,0.00,20.75,46.17,120.66,126.48,348.98,144.14,22.21,43.53,26.96,46.40,147.52,0.00,7.57,35.71,5.64,0.00,0.00,0.00,0.00,12.00,41.50,0.00,0.00,0.13,52.74,18.23,0.00,0.00,81.22,52.99,5.38,0.00,13.43,9.91,27.97,15.76,0.00,11.62,11.53,0.00,1.41,0.00,0.00,950.00,0.00,0.74,5.19,1.79,0.00,128.27,4.63,4.59,36.43,36.27,7.90,7.52,2.51,2.50,249.29,49.86,83.61,44.46,42.66,85.34,1.92,8.00,3.00,1.79,9.45,1.29,0.51,1.68,0.87,0.08,3.77,0.26,2.00,2.16,1.54,3.51,1.87,2.43,2.43,2.49,0.00,2.02,1.93,1.94,2.70,1.33,4.28,5.34,1.85,2.89,2.68,3.54,3.56,0.00,0.02,0.01,0.00,3.56,1.35,0.00,4.31,0.00,2.25,0.00,0.00,0.33
