Block,Time,TANDA2,NAPP,UNCHAHAR1,ANTA_LF,CHAMERA3,NJPC,KISHANGANGA,DADRT2,KOTESHWR,DADRI_RF,DHAULIGNGA,TANAKPUR,DADRI_GF,BSIUL,DADRI_CRF,CHAMERA1,AURY_LF,UNCHAHAR4,ANTA_RF,RIHAND2,RIHAND1,ANTA_GF,URI2,UNCHAHAR2,SEWA2,URI,AURY_RF,VSTPS V,VSTPS I,RAPPB,CHAMERA2,DADRI_LF,RIHAND3,ANTA_CRF,JHAJJAR,VSTPS II,KHARGONE-I,SINGRAULI,KSTPS7,GANDHAR-RLNG,KAWAS-zLIQ,RAPPC,KAPS,BRBCL,DULHASTI,SALAL,GADARWARA-I,GANDHAR-APM,AURY_GF,KHSTPP-II,UNCHAHAR3,AURY_CRF,RAMPUR,TEHRI,TALA,KHSTPP-I,KSTPS I&II,VSTPS III,KOLDAM,FSTPP I & II,LARA-I,VSTPS IV,SOLAPUR,KAWAS-NAPM,SINGRAULI_HYDRO,KAWAS-RLNG,SIPAT II,KAWAS-APM,GANDHAR-NAPM,SASAN,MOUDA_II,PARBATI3,GANDHAR-ComGas,TAPS-II,MOUDA,KAWAS-ComGas,SIPAT I,TALST2,NLCIIST2,KGSU3AND4,RSTPSU7,NLCEXP,NLCTS2EXP,KGSU1AND2,NNTPP,NLCIIST1,NTPL,MAPS,RSTPSU1TO6,SIMHST2,KKNP,VALLURNTECL,KUDGI,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
55,13:30-13:45,3.938161,44.767769,11.704671,0.000000,10.741344,0.000000,6.102746,365.290202,0.000000,0.000000,0.000000,0.123347,0.000000,0.000000,0.000000,40.584386,0.000000,1.200262,0.000000,117.887847,92.331090,0.000000,35.282808,22.908450,17.436898,47.836872,0.000000,1.269510,2.228813,0.000000,14.779958,0.000000,123.684601,0.000000,348.475393,0.929022,3.387639,128.969983,1.283197,0.000000,0.000000,62.541305,1.095147,11.102237,54.814796,76.420173,4.106229,0.000000,0.000000,142.042795,13.850484,0.000000,0.000000,0.000000,0.000000,21.922055,2.839546,1.874035,0.000000,8.049844,4.072013,2.566393,1.693819,0.000000,1.034894,0.000000,1.788485,0.000000,0.000000,191.737462,3.358207,0.000000,0.000000,1.311170,1.853390,0.000000,3.312359,2.92,0.90,2.10,1.87,1.81,0.76,1.94,0.22,0.91,3.64,0.24,5.69,1.78,0.00,3.44,8.98,0,0,0,0,0

56,13:45-14:00,3.938161,44.767769,11.822284,0.000000,10.741344,0.000000,6.102746,365.289776,8.798246,0.000000,0.000000,0.123347,0.000000,0.000000,0.000000,40.584386,0.000000,1.200262,0.000000,117.887847,92.331090,0.000000,35.282808,28.270455,17.436898,47.836872,0.000000,1.269510,2.228813,0.000000,14.779958,0.000000,123.684601,0.000000,348.475393,0.929022,3.387639,128.969983,1.283197,0.000000,0.000000,62.541305,1.095147,11.102237,54.814796,76.420173,4.106229,0.000000,0.000000,142.042795,14.219580,0.000000,0.000000,0.000000,0.000000,25.616185,2.839546,1.874035,0.000000,12.880245,4.072013,2.566393,1.693819,0.000000,1.034894,0.000000,1.788485,0.000000,0.000000,191.737462,3.358207,0.000000,0.000000,1.311170,1.853390,0.000000,3.312359,2.92,0.90,2.10,1.87,1.81,0.76,1.94,0.22,0.91,3.64,0.24,5.69,1.78,0.00,3.44,8.98,0,0,0,0,0

57,14:00-14:15,3.938161,44.767769,11.552593,0.000000,10.741344,0.000000,4.068498,365.121499,8.798246,0.000000,0.000000,0.123347,0.000000,0.000000,0.000000,40.584386,0.000000,1.196467,0.000000,117.887847,92.331090,0.000000,30.390654,28.270455,17.436898,47.836872,0.000000,1.269510,2.228813,0.000000,29.710734,0.000000,123.684601,0.000000,345.430994,0.929022,3.387639,128.969983,1.283197,0.000000,0.000000,62.541305,1.095147,11.102237,54.814796,76.420173,4.106229,0.000000,0.000000,142.042795,14.202981,0.000000,0.000000,0.000000,0.000000,38.575700,2.839546,1.874035,0.000000,19.960917,4.072013,2.566393,1.693819,0.000000,1.034894,0.000000,1.788485,0.000000,0.000000,191.737462,3.358207,0.000000,0.000000,1.311170,1.853390,0.000000,3.312359,2.92,0.90,2.10,1.87,1.81,0.76,1.94,0.22,0.91,3.64,0.24,5.69,1.78,0.00,3.44,8.98,0,0,0,0,0

58,14:15-14:30,3.938161,44.767769,11.552593,0.000000,21.503887,0.000000,4.068498,365.120970,8.798246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.584386,0.000000,1.196467,0.000000,117.887847,92.331090,0.000000,30.390654,28.270455,17.436898,47.836872,0.000000,1.269510,2.228813,0.000000,29.710734,0.000000,123.684601,0.000000,398.801597,0.929022,3.387639,128.969983,1.283197,0.000000,0.000000,62.541305,1.095147,11.102237,54.814796,76.420173,4.106229,0.000000,0.000000,142.042795,14.202981,0.000000,0.000000,0.000000,0.000000,38.575700,2.839546,1.874035,0.000000,19.960917,4.072013,2.566393,1.693819,0.000000,1.034894,0.000000,1.788485,0.000000,0.000000,191.737462,3.358207,0.000000,0.000000,1.311170,1.853390,0.000000,3.312359,2.92,0.90,2.10,1.87,1.81,0.76,1.94,0.22,0.91,3.64,0.24,5.69,1.78,0.00,3.44,8.98,0,0,0,0,0

59,14:30-14:45,3.938161,44.767769,11.661641,0.000000,21.503887,0.000000,4.068498,365.287162,8.798246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.584386,0.000000,1.196467,0.000000,117.887847,92.331090,0.000000,30.390654,28.087504,17.436898,47.836872,0.000000,1.269510,2.228813,0.000000,29.710734,0.000000,123.684601,0.000000,416.355264,0.929022,3.037241,128.969983,1.283197,0.000000,0.000000,62.541305,1.095147,11.102237,54.814796,76.420173,4.106229,0.000000,0.000000,139.725649,14.260310,0.000000,0.000000,0.000000,0.000000,26.205901,2.839546,1.874035,0.000000,13.013979,4.072013,2.566393,1.693819,0.000000,1.014603,0.000000,1.788485,0.000000,0.000000,191.737462,3.358207,0.000000,0.000000,1.311170,1.853390,0.000000,3.284983,2.92,0.90,2.10,1.87,1.81,0.76,1.94,0.22,0.91,3.64,0.24,5.86,1.78,0.00,3.44,8.98,0,0,0,0,0

60,14:45-15:00,3.938161,44.767769,11.661641,0.000000,21.503887,0.000000,4.068498,365.287162,8.798246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.584386,0.000000,1.196467,0.000000,117.887847,92.331090,0.000000,30.390654,28.040707,17.436898,47.836872,0.000000,1.269510,2.228813,0.000000,44.701835,0.000000,123.684601,0.000000,451.019664,0.929022,2.522593,128.969983,1.283197,0.000000,0.000000,62.541305,1.095147,11.102237,54.814796,76.420173,4.106229,0.000000,0.000000,139.725649,14.260310,0.000000,0.000000,0.000000,0.000000,26.205901,2.839546,1.874035,0.000000,13.013979,4.072013,2.566393,1.693819,0.000000,1.014603,0.000000,1.788485,0.000000,0.000000,191.737462,3.358207,0.000000,0.000000,1.311170,1.853390,0.000000,3.284983,2.92,0.87,2.10,1.87,1.81,0.76,1.94,0.22,0.88,3.64,0.24,5.87,1.78,0.00,3.44,8.98,0,0,0,0,0

61,15:00-15:15,3.938161,44.767769,11.652455,0.000000,21.503887,0.000000,4.068498,365.008531,8.798246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.584386,0.000000,1.196467,0.000000,117.887847,92.331090,0.000000,30.390654,28.087504,17.436898,47.836872,0.000000,1.269510,2.228813,0.000000,44.701835,0.000000,123.684601,0.000000,473.166364,0.929022,2.007947,128.969983,1.283197,0.000000,0.000000,62.541305,1.095147,11.102237,54.814796,76.420173,4.106229,0.000000,0.000000,139.725649,14.240520,0.000000,0.000000,12.412794,0.000000,26.205901,2.839546,1.874035,0.000000,13.013979,4.072013,2.566393,1.693819,0.000000,0.974019,0.000000,1.788485,0.000000,0.000000,191.737462,3.358207,0.000000,0.000000,1.311170,1.853390,0.000000,3.284983,2.92,0.87,2.10,1.87,1.81,0.76,1.94,0.22,0.88,3.64,0.24,5.87,1.78,0.00,3.44,8.98,0,0,0,0,0

62,15:15-15:30,3.938161,44.767769,11.661641,0.000000,21.503887,0.000000,4.068498,365.009122,8.798246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.584386,0.000000,1.196467,0.000000,117.887847,92.331090,0.000000,30.390654,28.087504,17.436898,47.836872,0.000000,1.269510,2.228813,0.000000,44.701835,0.000000,123.684601,0.000000,479.906664,0.929022,1.866966,128.969983,1.283197,0.000000,0.000000,62.541305,1.095147,11.102237,54.814796,76.420173,4.106229,0.000000,0.000000,106.566940,14.260310,0.000000,0.000000,37.238383,0.000000,26.205901,2.839546,1.874035,1.387611,13.013979,4.072013,2.566393,1.693819,0.000000,0.974019,0.000000,1.788485,0.000000,0.000000,191.737462,3.358207,0.000000,0.000000,1.311170,1.853390,0.000000,3.284983,2.92,0.87,2.10,1.87,1.81,0.76,1.94,0.22,0.88,3.64,0.24,6.05,1.78,0.00,3.44,8.98,0,0,0,0,0

63,15:30-15:45,3.938161,44.767769,11.661641,0.000000,21.503887,0.000000,4.068498,365.008531,8.798246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.584386,0.000000,1.196467,0.000000,117.887847,92.331090,0.000000,30.390654,28.087504,17.436898,47.836872,0.000000,1.269510,2.228813,0.000000,44.701835,0.000000,123.684601,0.000000,417.318164,0.929022,1.866966,128.969983,1.283197,0.000000,0.000000,62.541305,1.095147,11.102237,54.814796,76.420173,4.106229,0.000000,0.000000,103.732447,14.260310,0.000000,0.000000,49.651177,0.000000,26.205901,2.839546,1.874035,1.387611,13.013979,4.072013,2.566393,1.693819,0.000000,0.974019,0.000000,1.788485,0.000000,0.000000,191.737462,3.358207,0.000000,0.000000,1.311170,1.853390,0.000000,3.284983,2.92,0.87,2.10,1.87,1.76,0.76,1.94,0.22,0.88,3.64,0.24,6.08,1.78,0.00,3.44,8.98,0,0,0,0,0

64,15:45-16:00,3.938161,44.767769,11.661641,0.000000,21.503887,0.000000,4.068498,365.009122,8.798246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.584386,0.000000,1.196467,0.000000,117.887847,92.331090,0.000000,30.390654,28.087504,17.436898,47.836872,0.000000,1.269510,2.228813,0.000000,44.701835,0.000000,123.684601,0.000000,423.095564,0.929022,1.866966,128.969983,1.283197,0.000000,0.000000,62.541305,1.095147,11.102237,54.814796,76.420173,4.106229,0.000000,0.000000,103.732447,14.260310,0.000000,0.000000,49.651177,0.000000,26.205901,2.839546,1.874035,1.387611,13.013979,4.072013,2.566393,1.693819,0.000000,0.974019,0.000000,1.788485,0.000000,0.000000,191.737462,3.358207,0.000000,0.000000,1.311170,1.853390,0.000000,3.284983,2.92,0.87,2.10,1.87,1.76,0.76,1.94,0.22,0.88,3.64,0.24,6.08,1.78,0.00,3.44,8.98,0,0,0,0,0

65,16:00-16:15,3.938161,44.767769,11.674170,0.000000,21.503887,0.000000,4.068498,365.571675,8.798246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.584386,0.000000,1.229736,0.000000,117.887847,92.331090,0.000000,35.282808,27.914182,17.436898,51.025997,0.000000,1.269510,2.228813,0.000000,44.701835,0.000000,123.684601,0.000000,419.436544,0.929022,1.866966,128.969983,1.283197,0.000000,0.000000,62.541305,1.095147,11.102237,54.814796,76.420173,4.106229,0.000000,0.000000,102.836950,14.286775,0.000000,0.000000,49.651177,0.000000,26.032579,2.839546,1.874035,1.387611,12.946576,4.072013,2.566393,1.693819,0.000000,0.974019,0.000000,1.788485,0.000000,0.000000,191.737462,3.358207,0.000000,0.000000,1.311170,1.853390,0.000000,3.202859,2.92,0.87,2.10,1.87,1.76,0.76,1.94,0.22,0.88,3.64,0.24,6.25,1.78,0.00,3.44,8.98,0,0,0,0,0

66,16:15-16:30,3.938161,44.767769,11.674170,0.000000,21.503887,0.000000,4.068498,365.631642,8.798246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.584386,0.000000,1.229736,0.000000,117.887847,92.331090,0.000000,35.282808,27.914182,17.436898,51.025997,0.000000,1.269510,2.228813,0.000000,44.701835,0.000000,123.684601,0.000000,427.139744,0.929022,1.866966,128.969983,1.283197,0.000000,0.000000,62.541305,1.095147,11.102237,54.814796,76.420173,4.106229,0.000000,0.000000,102.836950,14.286775,0.000000,0.000000,49.651177,0.000000,26.032579,2.839546,1.874035,1.387611,12.946576,4.072013,2.566393,1.693819,0.000000,0.974019,0.000000,1.788485,0.000000,0.000000,191.737462,3.358207,0.000000,0.000000,1.311170,1.853390,0.000000,3.202859,2.92,0.87,2.10,1.87,1.76,0.76,1.94,0.22,0.88,3.64,0.24,6.27,1.78,0.00,3.44,8.98,0,0,0,0,0

67,16:30-16:45,3.938161,44.767769,11.673761,0.000000,21.503887,20.715561,4.068498,363.885064,8.798246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.584386,0.000000,1.229433,0.000000,117.887847,92.331090,0.000000,35.282808,27.914182,17.436898,47.836872,0.000000,1.269510,2.228813,0.000000,29.710734,0.000000,123.684601,0.000000,431.482423,0.929022,1.866966,127.443711,1.283197,0.000000,0.000000,62.541305,1.095147,11.102237,54.814796,76.420173,4.106229,0.000000,0.000000,98.917947,14.286775,0.000000,0.638700,49.651177,0.000000,26.032579,2.839546,1.874035,1.387611,12.946576,4.072013,2.566393,1.693819,0.000000,0.974019,0.000000,1.788485,0.000000,0.000000,191.737462,3.358207,0.000000,0.000000,1.311170,1.853390,0.000000,3.202859,2.92,0.87,2.10,1.87,1.76,0.76,1.94,0.22,0.88,3.64,0.24,6.44,1.78,0.00,3.44,8.98,0,0,0,0,0

68,16:45-17:00,3.938161,44.767769,11.673761,0.000000,21.503887,20.715561,4.068498,363.885080,8.798246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.584386,0.000000,1.229433,0.000000,117.887847,92.331090,0.000000,35.282808,27.914182,17.436898,47.836872,0.000000,1.269510,2.228813,0.000000,29.710734,0.000000,123.684601,0.000000,437.259823,0.929022,1.866966,127.443711,1.283197,0.000000,0.000000,62.541305,1.095147,11.102237,54.814796,76.420173,4.106229,0.000000,0.000000,98.917947,14.286775,0.000000,0.638700,49.651177,0.000000,26.032579,2.839546,1.874035,1.387611,12.946576,4.072013,2.566393,1.693819,0.000000,0.974019,0.000000,1.788485,0.000000,0.000000,191.737462,3.358207,0.000000,0.000000,1.311170,1.853390,0.000000,3.202859,2.92,0.87,2.10,1.87,1.76,0.76,1.94,0.22,0.88,3.64,0.24,6.47,1.78,0.00,3.44,8.98,0,0,0,0,0

69,17:00-17:15,3.938161,44.767769,11.534261,0.000000,21.503887,20.715561,4.068498,364.744980,8.798246,0.000000,0.000000,0.370042,0.000000,0.000000,0.000000,40.584386,0.000000,1.204690,0.000000,117.887847,92.331090,0.000000,30.390654,27.914182,17.436898,47.836872,0.000000,1.269510,2.228813,0.000000,29.710734,0.000000,123.684601,0.000000,440.148523,0.929022,1.866966,127.439911,1.283197,0.000000,0.000000,62.541305,1.095147,11.102237,36.418010,76.420173,4.106229,0.000000,0.000000,98.917947,14.140072,0.000000,0.638700,49.651177,0.000000,26.032579,2.839546,1.874035,1.387611,12.946576,4.072013,2.566393,1.693819,0.000000,0.974019,0.000000,1.788485,0.000000,0.000000,191.737462,3.358207,0.000000,0.000000,1.311170,1.853390,0.000000,3.202859,2.92,0.87,2.10,1.87,1.76,0.76,1.94,0.22,0.88,3.64,0.24,6.64,1.78,0.00,3.44,8.98,0,0,0,0,0

70,17:15-17:30,3.938161,44.767769,11.534261,0.000000,21.503887,20.715561,4.068498,367.580431,8.798246,0.000000,0.000000,0.370042,0.000000,0.000000,0.000000,40.584386,0.000000,1.204690,0.000000,117.887847,92.331090,0.000000,30.390654,27.914182,17.436898,47.836872,0.000000,1.269510,2.228813,0.000000,44.701835,0.000000,123.684601,0.000000,443.037223,0.929022,1.866966,127.439911,1.283197,0.000000,0.000000,62.541305,1.095147,11.102237,36.418010,76.420173,4.106229,0.000000,0.000000,98.917947,14.140072,0.000000,0.638700,49.651177,0.000000,26.032579,2.839546,1.874035,1.387611,12.946576,4.072013,2.566393,1.693819,0.000000,0.974019,0.000000,1.788485,0.000000,0.000000,191.737462,3.358207,0.000000,0.000000,1.311170,1.853390,0.000000,3.202859,2.92,0.87,2.10,1.87,1.76,0.76,1.94,0.22,0.88,3.64,0.24,6.66,1.78,0.00,3.44,8.98,0,0,0,0,0

71,17:30-17:45,3.938161,44.767769,11.534261,0.000000,32.256539,41.431122,4.068498,377.594591,8.798246,0.000000,0.000000,1.233475,0.000000,0.000000,0.000000,40.584386,0.000000,1.204690,0.000000,117.887847,92.331090,0.000000,30.390654,27.914182,17.436898,47.836872,0.000000,1.269510,2.228813,0.000000,44.701835,0.000000,123.684601,0.000000,437.259823,0.929022,1.866966,127.439911,1.283197,0.000000,0.000000,62.541305,1.095147,11.102237,36.418010,76.420173,4.106229,0.000000,0.000000,142.042795,14.140072,0.000000,1.277401,49.651177,0.000000,26.032579,2.839546,1.874035,3.364958,12.946576,4.072013,2.566393,1.693819,0.000000,0.974019,0.000000,1.788485,0.000000,0.000000,191.737462,3.358207,0.000000,0.000000,1.311170,1.853390,0.000000,3.202859,2.92,0.87,2.10,1.87,1.78,0.76,1.94,0.22,0.88,3.64,0.24,6.84,1.78,0.00,3.44,8.98,0,0,0,0,0

72,17:45-18:00,3.938161,44.767769,11.534261,0.000000,32.256539,62.146683,4.068498,377.594591,8.798246,0.000000,0.000000,1.233475,0.000000,0.000000,0.000000,40.584386,0.000000,1.204690,0.000000,117.887847,92.331090,0.000000,30.390654,27.914182,17.436898,47.836872,0.000000,1.269510,2.228813,0.000000,44.701835,0.000000,123.684601,0.000000,420.890523,0.929022,1.866966,127.439911,1.283197,0.000000,0.000000,62.541305,1.095147,11.102237,36.418010,76.420173,4.106229,0.000000,0.000000,142.042795,14.140072,0.000000,1.916102,49.651177,0.000000,26.032579,2.839546,1.874035,3.434338,12.946576,4.072013,2.566393,1.693819,0.000000,0.974019,0.000000,1.788485,0.000000,0.000000,191.737462,3.358207,0.000000,0.000000,1.311170,1.853390,0.000000,3.202859,2.92,0.87,2.10,1.87,1.78,0.76,1.94,0.22,0.88,3.64,0.24,6.86,1.78,0.00,3.44,8.98,0,0,0,0,0

73,18:00-18:15,3.938161,44.767769,11.534782,0.000000,32.256539,75.611798,4.068498,425.325544,8.798246,0.000000,10.068264,1.233475,0.000000,0.000000,0.000000,40.584386,0.000000,1.205047,0.000000,117.887847,92.331090,0.000000,30.390654,27.914182,17.436898,51.025997,0.000000,1.269510,2.228813,0.000000,44.701835,0.000000,123.684601,0.000000,464.338409,0.929022,1.866966,128.526351,1.283197,0.000000,0.000000,62.541305,1.095147,11.102237,36.418010,76.420173,4.106229,0.000000,0.000000,142.042795,14.137970,0.000000,2.326695,49.651177,0.000000,26.032579,2.839546,1.874035,3.434338,12.946576,4.072013,2.566393,1.693819,0.000000,0.974019,0.000000,1.788485,0.000000,0.000000,191.737462,3.358207,0.000000,0.000000,1.311170,1.853390,0.000000,3.300710,2.92,0.87,2.10,1.87,1.76,0.76,1.94,0.22,0.88,3.64,0.24,7.16,1.78,0.00,3.44,8.98,0,0,0,0,0

74,18:15-18:30,3.938161,44.767769,11.534261,0.000000,32.256539,93.220024,4.068498,465.382184,17.596491,0.000000,20.136529,1.233475,0.000000,0.000000,0.000000,40.584386,0.000000,1.204690,0.000000,117.887847,92.331090,0.000000,30.390654,27.914182,17.436898,51.025997,0.000000,1.269510,2.228813,0.000000,44.701835,0.000000,123.684601,0.000000,533.494885,0.929022,1.866966,128.526351,1.283197,0.000000,0.000000,62.541305,1.095147,11.102237,36.418010,76.420173,4.106229,0.000000,0.000000,142.042795,14.140072,0.000000,2.862748,49.651177,0.000000,26.032579,2.839546,1.874035,5.151506,12.946576,4.072013,2.566393,1.693819,0.000000,0.974019,0.000000,1.788485,0.000000,0.000000,191.737462,3.358207,0.000000,0.000000,1.311170,1.853390,0.000000,3.312359,2.92,0.87,2.10,1.87,1.76,0.76,1.94,0.22,0.88,3.64,0.24,7.25,1.78,0.00,3.44,8.98,0,0,0,0,0

75,18:30-18:45,3.938161,44.767769,21.087414,0.000000,32.256539,119.114476,4.068498,458.094090,26.394737,0.000000,30.204793,5.550637,0.000000,0.000000,0.000000,40.584386,0.000000,2.301331,0.000000,117.887847,92.331090,0.000000,30.390654,42.681567,17.436898,47.836872,0.000000,1.269510,2.228813,0.000000,44.701835,0.000000,123.684601,0.000000,576.651923,0.929022,1.866966,128.526351,1.283197,0.000000,0.000000,62.541305,1.095147,11.102237,36.418010,76.420173,4.106229,0.000000,0.000000,142.042795,26.335315,0.000000,3.661123,49.651177,0.000000,38.403129,2.839546,1.874035,5.151506,19.850261,4.072013,2.566393,1.693819,0.000000,0.974019,0.000000,1.788485,0.000000,0.000000,191.737462,3.358207,0.000000,0.000000,1.311170,1.853390,0.000000,3.339005,2.92,0.87,2.10,1.87,1.76,0.76,1.94,0.22,0.88,3.64,0.24,7.43,1.78,0.00,3.44,8.98,0,0,0,0,0

76,18:45-19:00,3.938161,44.767769,21.087414,0.000000,32.256539,145.008927,4.117912,439.138180,35.407574,0.000000,40.273058,5.427290,0.000000,0.000000,0.000000,40.584386,0.000000,2.301331,0.000000,117.887847,92.331090,0.000000,30.390654,42.681567,17.436898,47.836872,0.000000,1.269510,2.228813,0.000000,44.701835,0.000000,123.684601,0.000000,576.651923,0.929022,1.866966,128.526351,1.283197,0.000000,0.000000,62.541305,1.095147,11.102237,54.814796,76.420173,4.106229,0.000000,0.000000,142.042795,26.335315,0.000000,4.459498,49.651177,0.000000,37.943652,2.839546,1.874035,6.868676,19.629102,4.072013,2.566393,1.693819,0.000000,0.974019,0.000000,1.788485,0.000000,0.000000,191.737462,3.358207,0.000000,0.000000,1.311170,1.853390,0.000000,3.339733,2.92,0.87,2.10,1.87,1.76,0.76,1.94,0.22,0.88,3.64,0.24,7.45,1.78,0.00,3.44,8.98,0,0,0,0,0

77,19:00-19:15,3.938161,44.767769,21.087414,0.000000,32.256539,153.502307,4.117912,438.836090,35.407574,0.000000,40.273058,5.427290,0.000000,0.000000,0.000000,40.584386,0.000000,2.301331,0.000000,117.887847,92.331090,0.000000,30.390654,42.681567,17.436898,47.836872,0.000000,1.269510,2.228813,0.000000,44.701835,0.000000,123.684601,0.000000,576.651923,0.929022,1.866966,128.526351,1.283197,0.000000,0.000000,62.541305,1.095147,11.102237,54.814796,76.420173,4.106229,0.000000,0.000000,142.042795,26.335315,0.000000,4.653390,49.651177,0.000000,37.943652,2.839546,1.874035,6.868676,19.629102,4.072013,2.566393,1.693819,0.000000,0.974019,0.000000,1.788485,0.000000,0.000000,191.737462,3.358207,0.000000,0.000000,1.311170,1.853390,0.000000,3.437584,2.92,0.87,2.10,1.87,1.76,0.76,1.94,0.22,0.88,3.64,0.24,7.45,1.78,0.00,3.44,8.98,0,0,0,0,0

78,19:15-19:30,3.938161,44.767769,21.087414,0.000000,32.256539,153.502307,4.117912,438.836090,35.407574,0.000000,40.273058,5.550637,0.000000,0.000000,0.000000,40.584386,0.000000,2.301331,0.000000,117.887847,92.331090,0.000000,30.390654,42.681567,17.436898,47.836872,0.000000,1.269510,2.228813,0.000000,44.701835,0.000000,123.684601,0.000000,576.651923,0.929022,1.866966,128.526351,1.283197,0.000000,0.000000,62.541305,1.095147,11.102237,54.814796,76.420173,4.106229,0.000000,0.000000,142.042795,26.335315,0.000000,4.653390,49.651177,0.000000,37.943652,2.839546,1.874035,6.868676,19.629102,4.072013,2.566393,1.693819,0.000000,0.974019,0.000000,1.788485,0.000000,0.000000,191.737462,3.358207,4.238849,0.000000,1.311170,1.853390,0.000000,3.449232,2.92,0.87,2.10,1.87,1.76,0.76,1.94,0.22,0.88,3.64,0.24,7.45,1.78,0.00,3.44,8.98,0,0,0,0,0

79,19:30-19:45,3.938161,44.767769,21.087414,0.000000,32.256539,153.502307,4.117912,506.239090,35.407574,0.000000,40.273058,5.550637,0.000000,0.000000,0.000000,40.584386,0.000000,2.301331,0.000000,117.887847,92.331090,0.000000,35.282808,42.681567,17.436898,47.836872,0.000000,1.269510,2.228813,0.000000,44.701835,0.000000,123.684601,0.000000,576.651923,0.929022,1.866966,128.526351,1.283197,0.000000,0.000000,62.541305,1.095147,11.102237,54.814796,76.420173,4.106229,0.000000,0.000000,142.042795,26.335315,0.000000,4.653390,49.651177,0.000000,37.943652,2.839546,1.874035,6.868676,19.629102,4.072013,2.566393,1.693819,0.000000,0.974019,0.000000,1.788485,0.000000,0.000000,191.737462,3.358207,18.368344,0.000000,1.311170,1.853390,0.000000,3.501070,2.92,0.87,2.10,1.87,1.76,0.76,1.94,0.22,0.88,3.64,0.24,7.45,1.78,0.00,3.44,8.98,0,0,0,0,0

80,19:45-20:00,3.938161,44.767769,21.087414,0.000000,32.256539,153.502307,4.117912,554.384090,35.407574,0.000000,40.273058,5.550637,0.000000,0.000000,0.000000,40.584386,0.000000,2.301331,0.000000,117.887847,92.331090,0.000000,35.282808,42.681567,17.436898,47.836872,0.000000,1.269510,2.228813,0.000000,44.701835,0.000000,123.684601,0.000000,576.651923,0.929022,1.866966,128.526351,1.283197,0.000000,0.000000,62.541305,1.095147,11.102237,54.814796,76.420173,4.106229,0.000000,0.000000,142.042795,26.335315,0.000000,4.653390,49.651177,0.000000,37.943652,2.839546,1.874035,6.868676,19.629102,4.072013,2.566393,1.693819,0.000000,0.974019,0.000000,1.788485,0.000000,0.000000,191.737462,3.358207,36.736688,0.000000,1.311170,1.853390,0.000000,3.555819,2.92,0.87,2.10,1.87,1.76,0.76,1.94,0.22,0.88,3.64,0.24,7.45,1.78,0.00,3.44,8.98,0,0,0,0,0

81,20:00-20:15,3.938161,44.767769,21.087414,0.000000,32.256539,153.502307,4.117912,602.529090,35.407574,0.000000,40.273058,1.233475,0.000000,0.000000,0.000000,40.584386,0.000000,2.301331,0.000000,117.887847,92.331090,0.000000,35.282808,42.681567,17.436898,51.025997,0.000000,1.269510,2.228813,0.000000,44.701835,0.000000,123.684601,0.000000,576.651923,0.929022,1.866966,128.526351,1.283197,0.000000,0.000000,62.541305,1.095147,11.102237,54.814796,76.420173,4.106229,0.000000,0.000000,142.042795,26.335315,0.000000,4.653390,49.651177,0.000000,37.943652,2.839546,1.874035,6.868676,19.629102,4.072013,2.566393,1.693819,0.000000,0.974019,0.000000,1.788485,0.000000,0.000000,191.737462,3.358207,36.736688,0.000000,1.311170,1.853390,0.000000,3.558732,2.92,0.87,2.10,1.87,1.76,0.76,1.94,0.22,0.88,3.64,0.24,7.53,1.78,0.00,3.44,8.98,0,0,0,0,0

82,20:15-20:30,3.938161,44.767769,21.087414,0.000000,32.256539,153.502307,4.117912,665.450561,35.407574,0.000000,40.273058,0.000000,0.000000,0.000000,0.000000,40.584386,0.000000,2.301331,0.000000,117.887847,92.331090,0.000000,35.282808,42.681567,17.436898,51.025997,0.000000,1.269510,2.228813,0.000000,44.701835,0.000000,123.684601,0.000000,576.651923,0.929022,1.866966,128.526351,1.283197,0.000000,0.000000,62.541305,1.095147,11.102237,54.814796,76.420173,4.106229,0.000000,0.000000,142.042795,26.335315,0.000000,4.653390,49.651177,0.000000,37.943652,2.839546,1.874035,6.868676,19.629102,4.072013,2.566393,1.693819,0.000000,0.974019,0.000000,1.788485,0.000000,0.000000,191.737462,3.358207,36.736688,0.000000,1.311170,1.853390,0.000000,3.558732,2.92,0.87,2.10,1.87,1.76,0.76,1.94,0.22,0.88,3.64,0.24,7.53,1.78,0.00,3.44,8.98,0,0,0,0,0

