Block,Time,DHAULIGNGA,DULHASTI,JHAJJAR,KOLDAM,KISHANGANGA,CHAMERA3,CHAMERA2,DADRT2,PARBATI3,RAMPUR,RIHAND1,TEHRI,UNCHAHAR3,SINGRAULI_HYDRO,NJPC,RAPPC,URI2,TANDA2,UNCHAHAR2,RIHAND3,SINGRAULI,NAPP,SEWA2,UNCHAHAR1,RIHAND2,UNCHAHAR4,KOTESHWR,CHAMERA1,BSIUL,SALAL,URI,RAPPB,TANAKPUR,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,KGSU3AND4,KKNP,KKNPPU2,NLCTS2EXP,NNTPP,NTPL,MAPS,KGSU1AND2,RSTPSU1TO6,RSTPSU7,TALST2,SIMHST1,SIMHST2,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,KHSTPP-I,KHSTPP-II,FSTPP I & II,TALA,BRBCL,SASAN
59,14:30-14:45,0,0,653.1525,0,0,0,0,683.129127,0,0,92,0,26.39091,0.72694,0,54.567,4.7082,0,42.392196,123.665625,125.5875,22.428,0,10.91181,59.0625,0,8.874,0,0,2.324,4.416,0,0.2562,0,0,0,92.064,0,0,0,70.9158,0,0,0,30.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

60,14:45-15:00,0,0,653.1525,0,0,0,0,683.129127,0,0,92,0,26.39091,0.72694,0,54.567,4.7082,0,42.392196,123.665625,125.5875,22.428,0,10.91181,59.0625,0,8.874,0,0,2.324,2.8704,0,0,0,0,0,92.064,0,0,0,70.9158,0,0,0,30.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

61,15:00-15:15,0,0,653.1525,0,0,0,0,683.129127,0,0,92,0,26.39091,0.72694,0,54.567,4.7082,0,42.392196,123.665625,125.5875,22.428,0,10.91181,59.0625,0,8.874,0,0,2.324,2.8704,0,0,0,0,0,92.064,0,0,0,70.9158,0,0,0,30.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

62,15:15-15:30,0,0,653.1525,0,0,0,0,683.129127,0,0,92,0,26.39091,0.72694,0,54.567,4.7082,0,42.392196,123.665625,125.5875,22.428,0,10.91181,59.0625,0,8.874,0,0,2.324,2.8704,0,0,0,0,0,92.064,0,0,0,70.9158,0,0,0,30.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

63,15:30-15:45,0,0,653.1525,0,0,0,0,683.129127,0,0,92,15.561,26.39091,0.72694,0,54.567,4.7082,0,42.392196,123.665625,125.5875,22.428,0,10.91181,59.0625,0,8.874,0,0,2.324,2.8704,0,1.0248,0,0,0,92.064,0,0,0,70.9158,0,0,0,30.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

64,15:45-16:00,0,0,653.1525,0,0,0,0,683.129127,0,0,92,31.122,26.39091,0.72694,0,54.567,4.7082,0,42.392196,123.665625,125.5875,22.428,0,10.91181,59.0625,0,8.874,0,0,2.324,2.8704,0,1.0248,0,0,0,92.064,0,0,0,70.9158,0,0,0,30.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

65,16:00-16:15,0,0,653.1525,0,0,0,0,682.829127,0,0,92,31.122,26.39091,0.72694,0,54.567,4.7082,0,42.392196,123.665625,125.5875,22.428,0,10.91181,59.0625,0,8.874,0,0,2.324,2.8704,0,1.7934,0,0,0,92.064,0,0,0,70.9158,0,0,0,30.975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

66,16:15-16:30,0,0,653.1525,0,0,0,0,682.829127,0,0,92,31.122,26.39091,0.72694,17.046,54.567,4.7082,0,42.392196,123.665625,125.5875,22.428,0,10.91181,59.0625,0,8.874,0,0,2.324,2.8704,0,1.7934,0,0,0,92.064,0,0,0,70.9158,0,0,0,30.975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

67,16:30-16:45,0,0,653.1525,0,0,0,0,682.829127,0,0,92,46.683,26.39091,0.72694,23.3909,54.567,4.7082,0,42.392196,123.665625,125.5875,22.428,0,10.91181,59.0625,0,8.874,0,0,2.324,2.8704,0,1.7934,0,0,0,92.064,0,0,0,70.9158,0,0,0,30.975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

68,16:45-17:00,0,0,653.1525,0,0,0,0,682.829127,0,0,92,46.683,26.39091,0.72694,46.7818,54.567,4.7082,0,42.392196,123.665625,125.5875,22.428,0,10.91181,59.0625,0,8.874,0,0,2.324,2.8704,0,1.7934,0,0,0,92.064,0,0,0,70.9158,0,0,0,30.975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

69,17:00-17:15,9.136036,16.478852,653.1525,0,0,0,13.17004,682.829127,0,0,92,46.683,26.39091,0.72694,70.1727,54.567,4.7082,0,42.392196,123.665625,125.5875,22.428,0,10.91181,59.0625,0,8.874,0,0,2.324,2.8704,0,1.7934,0,0,0,92.064,0,0,0,70.9158,0,0,0,30.975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

70,17:15-17:30,18.272072,32.957704,653.1525,0,0,1.2734,13.17004,682.829127,0,0,92,46.683,26.39091,0.72694,75.76,54.567,4.7082,0,42.392196,123.665625,125.5875,22.428,0,10.91181,59.0625,0,17.748,0,1.1,12.782,2.8704,0,1.7934,0,0,0,92.064,0,0,0,70.9158,0,0,0,30.975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

71,17:30-17:45,18.272072,49.436556,653.1525,0,0,29.062808,26.7933,682.829127,3.819,0,92,46.683,26.39091,0.72694,93.5636,54.567,4.7082,0,42.392196,123.665625,125.5875,22.428,0,10.91181,59.0625,0,26.622,7.031,13.0416,55.776,4.1952,0,1.7934,0,0,0,92.064,0,0,0,70.9158,0,0,0,30.975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

72,17:45-18:00,27.408108,49.436556,653.1525,0,0,29.062808,26.7933,682.829127,16.350412,0,92,46.683,26.39091,0.72694,116.9545,54.567,4.7082,0,42.392196,123.665625,125.5875,22.428,0,10.91181,59.0625,0,26.622,13.904,13.0416,55.776,35.328,0,1.7934,0,0,0,92.064,0,0,0,70.9158,0,0,0,30.975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

73,18:00-18:15,27.408108,49.436556,653.1525,0,0,29.062808,26.7933,682.829127,16.350412,0,92,46.683,26.39091,0.72694,140.3454,54.567,4.7082,0,42.392196,123.665625,125.5875,22.428,0,10.91181,59.0625,0,26.622,22.12,13.0416,55.776,4.416,0,1.7934,0,0,0,92.064,0,0,0,71.4588,0,0,0,30.975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

74,18:15-18:30,27.408108,49.436556,653.1525,0,0,29.062808,26.7933,682.829127,16.350412,0,92,46.683,26.39091,0.72694,140.3454,54.567,4.7082,0,42.392196,123.665625,125.5875,22.428,0,10.91181,59.0625,0,26.622,26.07,13.0416,55.776,3.312,0,1.7934,0,0,0,92.064,0,0,0,71.4588,0,0,0,30.975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

75,18:30-18:45,27.408108,49.436556,435.435,0,0,29.062808,26.7933,682.829127,16.350412,0,92,46.683,26.39091,0.72694,132.58,54.567,4.7082,0,42.392196,123.665625,125.5875,22.428,0,10.91181,59.0625,0,26.622,26.07,13.0416,55.776,2.8704,0,1.7934,0,0,0,92.064,0,0,0,71.4588,0,0,0,30.975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

76,18:45-19:00,18.272072,49.436556,435.435,0,0,29.062808,26.7933,682.829127,16.350412,0,92,46.683,26.39091,0.72694,111.746,54.567,4.7082,0,42.392196,123.665625,125.5875,22.428,0,10.91181,59.0625,0,26.622,26.07,13.0416,55.776,2.8704,0,1.7934,0,0,0,92.064,0,0,0,71.4588,0,0,0,30.975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

77,19:00-19:15,18.272072,32.957704,435.435,0,0,1.2734,26.34008,682.829127,16.350412,0,92,46.683,26.39091,0.72694,94.7,54.567,4.7082,0,42.392196,123.665625,125.5875,22.428,0,10.91181,59.0625,0,17.748,26.07,6.5208,12.782,2.8704,0,1.7934,0,0,0,92.064,0,0,0,71.4588,0,0,0,30.975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

78,19:15-19:30,9.1149,32.957704,435.435,0,0,0,26.34008,682.829127,3.819,0,92,46.683,26.39091,0.72694,74.813,54.567,4.7082,0,42.392196,123.665625,125.5875,22.428,0,10.91181,59.0625,0,8.874,14.04936,6.5208,2.324,2.8704,0,1.7934,0,0,0,92.064,0,0,0,71.4588,0,0,0,30.975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

79,19:30-19:45,0,16.478852,435.435,0,0,0,13.17004,682.829127,0,0,92,46.683,26.39091,0.72694,40.2475,54.567,4.7082,0,42.392196,123.665625,125.5875,22.428,0,10.91181,59.0625,0,8.874,6.32,6.5208,2.324,2.8704,0,1.7934,0,0,0,92.064,0,0,0,71.4588,0,0,0,30.975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

80,19:45-20:00,0,16.478852,435.435,0,0,0,13.17004,682.829127,0,0,92,46.683,26.39091,0.72694,30.304,54.567,4.7082,0,42.392196,123.665625,125.5875,22.428,0,10.91181,59.0625,0,8.874,0,6.5208,2.324,2.8704,0,1.7934,0,0,0,92.064,0,0,0,71.4588,0,0,0,30.975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

81,20:00-20:15,0,16.478852,435.435,0,0,0,0,682.829127,0,0,92,46.683,26.39091,0.72694,17.046,54.567,4.7082,0,42.392196,123.665625,125.5875,22.428,0,10.91181,59.0625,0,8.874,0,0,2.324,2.8704,0,1.0248,0,0,0,92.064,0,0,0,71.4588,0,0,0,30.975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

82,20:15-20:30,0,16.478852,435.435,0,0,0,0,682.829127,0,0,92,46.683,26.39091,0.72694,0,54.567,4.7082,0,42.392196,123.665625,125.5875,22.428,0,10.91181,59.0625,0,8.874,0,0,2.324,2.8704,0,1.0248,0,0,0,92.064,0,0,0,71.4588,0,0,0,30.975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

83,20:30-20:45,0,16.478852,435.435,0,0,0,0,683.129127,0,0,92,46.683,26.39091,0.72694,0,54.567,4.7082,0,42.392196,123.665625,125.5875,22.428,0,10.91181,59.0625,0,8.874,0,0,2.324,35.328,0,1.0248,0,0,0,92.064,0,0,0,71.4588,0,0,0,30.975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

84,20:45-21:00,0,16.478852,435.435,0,0,0,0,683.129127,0,0,92,46.683,26.39091,0.72694,0,54.567,4.7082,0,42.392196,123.665625,125.5875,22.428,0,10.91181,59.0625,0,8.874,0,0,2.324,35.328,0,1.0248,0,0,0,92.064,0,0,0,71.4588,0,0,0,30.975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

85,21:00-21:15,0,16.478852,435.435,0,0,0,0,683.129127,0,0,92,46.683,26.39091,0.72694,0,54.567,4.7082,0,42.392196,123.665625,125.5875,22.428,0,10.91181,59.0625,0,8.874,0,0,2.324,3.9744,0,2.0496,0,0,0,92.064,0,0,0,71.4588,0,0,0,30.975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

86,21:15-21:30,0,16.478852,435.435,0,0,0,0,683.129127,0,0,92,46.683,26.39091,0.72694,0,54.567,4.7082,0,42.392196,123.665625,125.5875,22.428,0,10.91181,59.0625,0,8.874,0,0,2.324,3.0912,0,2.0496,0,0,0,92.064,0,0,0,71.4588,0,0,0,30.975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

87,21:30-21:45,0,16.478852,435.435,0,0,0,0,683.129127,0,0,92,46.683,26.39091,0.72694,19.4135,54.567,4.7082,0,33.57,123.665625,125.5875,22.428,0,10.91181,59.0625,0,8.874,0,0,2.324,3.0912,0,2.0496,0,0,0,92.064,0,0,0,71.4588,0,0,0,30.975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

88,21:45-22:00,0,16.478852,435.435,0,0,0,0,683.129127,0,0,92,31.122,26.39091,0.72694,19.4135,54.567,4.7082,0,33.57,123.665625,125.5875,22.428,0,10.91181,59.0625,0,8.874,0,0,2.324,3.0912,0,2.0496,0,0,0,92.064,0,0,0,71.4588,0,0,0,30.975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

89,22:00-22:15,0,16.478852,435.435,0,0,0,0,683.129127,0,0,92,0,26.39091,0.72694,19.4135,54.567,4.7082,0,33.57,123.665625,125.5875,22.428,0,10.91181,59.0625,0,8.874,0,0,2.324,3.0912,0,2.0496,0,0,0,92.064,0,0,0,71.4588,0,0,0,30.975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

90,22:15-22:30,0,0,462,0,0,0,0,683.129127,0,0,92,0,26.39091,0.72694,19.4135,54.567,4.7082,0,33.57,123.665625,125.5875,22.428,0,10.91181,59.0625,0,8.874,0,0,2.324,35.328,0,2.0496,0,0,0,92.064,0,0,0,71.4588,0,0,0,30.975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

91,22:30-22:45,0,0,485.1,0,0,0,0,683.129127,0,0,92,0,26.39091,0.72694,0,54.567,4.7082,0,33.57,123.665625,125.5875,22.428,0,10.91181,59.0625,0,8.874,0,0,2.324,3.312,0,0.5124,0,0,0,92.064,0,0,0,71.4588,0,0,0,30.975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

92,22:45-23:00,0,0,508.2,0,0,0,0,683.129127,0,0,92,0,26.39091,0.72694,0,54.567,4.7082,0,33.57,123.665625,125.5875,22.428,0,10.91181,59.0625,0,8.874,0,0,2.324,2.4288,0,0.5124,0,0,0,92.064,0,0,0,71.4588,0,0,0,30.975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

93,23:00-23:15,0,0,531.3,0,0,0,0,683.129127,0,0,92,0,26.39091,0.72694,0,54.567,4.7082,0,33.57,123.665625,125.5875,22.428,0,10.91181,59.0625,0,8.874,0,0,2.324,2.4288,0,0.5124,0,0,0,92.064,0,0,0,71.4588,0,0,0,30.975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

94,23:15-23:30,0,0,554.4,0,0,0,0,683.129127,0,0,92,0,26.39091,0.72694,0,54.567,4.7082,0,33.57,123.665625,125.5875,22.428,0,10.91181,59.0625,0,8.874,0,0,2.324,2.4288,0,0.5124,0,0,0,92.064,0,0,0,71.4588,0,0,0,30.975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

95,23:30-23:45,0,0,577.5,0,0,0,0,683.129127,0,0,92,0,26.39091,0.72694,0,54.567,4.7082,0,33.57,123.665625,125.5875,22.428,0,10.91181,59.0625,0,8.874,0,0,2.324,2.4288,0,0.8967,0,0,0,92.064,0,0,0,71.4588,0,0,0,30.975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

96,23:45-24:00,0,0,600.6,0,0,0,0,683.129127,0,0,92,0,26.39091,0.72694,0,54.567,4.7082,0,33.57,123.665625,125.5875,22.428,0,10.91181,59.0625,0,8.874,0,0,2.324,2.4288,0,0.8967,0,0,0,92.064,0,0,0,71.4588,0,0,0,30.975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

