Block,Time,URI,URI2,RIHAND2,RIHAND3,SEWA2,SINGRAULI,TANAKPUR,TEHRI,UNCHAHAR1,UNCHAHAR3,SALAL,SINGRAULI_HYDRO,UNCHAHAR2,UNCHAHAR4,TANDA2,NAPP,PARBATI3,RAMPUR,RAPPB,RIHAND1,CHAMERA1,CHAMERA2,DADRT2,DULHASTI,JHAJJAR,KISHANGANGA,KOTESHWR,KOLDAM,NJPC,RAPPC,CHAMERA3,DHAULIGNGA,BSIUL,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,NLCTS2EXP,NNTPP,SIMHST2,NTPL,RSTPSU1TO6,RSTPSU7,TALST2,SIMHST1,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,MAPS,FSTPP I & II,KHSTPP-I,KHSTPP-II,TALA,BRBCL,SASAN
49,12:00-12:15,40.848,38.350728,124.384996,130.580717,0,147.371693,12.0414,63.107597,22.630299,27.63898,79.597,1.212818,44.906625,3.094586,5.534085,48.981044,0,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,6.956103,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,50.181712,0,81.47076,0,0,0,81.591624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,8.673,15.00135,348.975

50,12:15-12:30,40.848,38.350728,124.384996,130.580717,0,147.371693,12.0414,63.107597,22.630299,27.63898,79.597,1.212818,44.906625,3.094586,5.534085,48.981044,0,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,6.956103,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,50.181712,0,81.47076,0,0,0,81.591624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,8.82,15.00135,348.975

51,12:30-12:45,40.848,27.165099,124.384996,130.580717,0,147.371693,12.0414,63.107597,22.630299,27.63898,79.597,1.212818,44.906625,3.094586,5.534085,48.981044,0,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,6.956103,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,50.181712,0,81.47076,0,0,0,81.591624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,8.967,15.00135,348.975

52,12:45-13:00,40.848,27.165099,124.384996,130.580717,0,147.371693,12.0414,63.107597,22.630299,27.63898,79.597,1.212818,44.906625,3.094586,5.534085,48.981044,0,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,198.292691,8.340651,31.125953,6.956103,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,50.181712,0,82.828606,0,0,0,81.591624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,8.967,15.00135,348.975

53,13:00-13:15,40.848,27.165099,124.384996,130.580717,0,147.371693,12.0414,63.107597,22.630299,27.63898,79.597,1.212818,44.906625,3.094586,5.534085,48.981044,0,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,198.292691,8.340651,31.125953,6.956103,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,50.181712,0,82.828606,0,0,0,81.591624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,8.82,15.00135,348.975

54,13:15-13:30,40.848,27.165099,124.384996,130.580717,0,147.371693,12.0414,63.107597,22.630299,27.63898,79.597,1.212818,44.906625,3.094586,5.534085,48.981044,0,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,198.292691,8.340651,31.125953,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,50.181712,0,82.828606,0,0,0,81.591624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,8.82,15.00135,348.975

55,13:30-13:45,40.848,27.165099,124.384996,130.580717,0,147.371693,12.0414,63.107597,22.630299,27.63898,79.597,1.212818,44.906625,3.094586,5.534085,48.981044,0,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,198.292691,8.340651,31.125953,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,50.181712,0,82.828606,0,0,0,81.591624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,8.82,15.00135,348.975

56,13:45-14:00,40.848,27.165099,124.384996,130.580717,0,147.371693,12.0414,63.107597,22.630299,27.63898,79.597,1.212818,44.906625,3.094586,5.534085,48.981044,0,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,198.292691,8.340651,31.125953,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,50.181712,0,82.828606,0,0,0,81.591624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,8.82,15.00135,348.975

57,14:00-14:15,40.848,27.165099,124.384996,130.580717,0,147.371693,12.0414,63.107597,22.630299,27.63898,79.597,1.212818,44.306625,3.094586,5.534085,48.981044,0,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,198.292691,8.340651,31.125953,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,50.181712,0,82.828606,0,0,0,81.591624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,8.82,15.00135,348.975

58,14:15-14:30,40.848,27.165099,124.384996,130.580717,0,147.371693,12.0414,63.107597,22.630299,27.63898,79.597,1.212818,44.306625,3.094586,5.534085,48.981044,0,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,198.292691,8.340651,31.125953,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,50.181712,0,82.828606,0,0,0,81.591624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,8.82,15.00135,348.975

59,14:30-14:45,39.744,27.165099,124.384996,130.580717,0,147.371693,12.0414,63.107597,22.630299,27.63898,79.597,1.212818,44.656625,3.094586,5.534085,48.981044,0,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,198.292691,8.340651,31.125953,10.211652,179.962454,67.823003,34.831253,43.536137,0,0,0,0,50.181712,0,82.828606,0,0,0,81.591624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,8.967,15.00135,348.975

60,14:45-15:00,39.744,27.165099,124.384996,130.580717,0,147.371693,12.0414,63.107597,22.630299,27.63898,79.597,1.212818,44.306625,3.094586,5.534085,48.981044,0,6.745515,0,97.055943,28.09872,48.499829,596.915948,59.175403,73.372691,8.340651,31.125953,10.211652,179.962454,67.823003,34.831253,43.536137,0,0,0,0,50.181712,0,82.828606,0,0,0,81.591624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,8.967,15.00135,348.975

61,15:00-15:15,39.744,27.165099,124.384996,130.580717,0,147.371693,12.0414,63.107597,22.630299,27.63898,79.597,1.212818,44.306625,3.094586,5.534085,48.981044,0,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,198.292691,8.340651,31.125953,10.211652,179.962454,67.823003,34.831253,43.536137,0,0,0,0,50.181712,0,82.828606,0,0,0,81.591624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,8.8494,15.00135,348.975

62,15:15-15:30,39.744,27.165099,124.384996,130.580717,0,147.371693,12.0414,63.107597,22.630299,27.63898,79.597,1.212818,44.306625,3.094586,5.534085,48.981044,0,6.745515,0,97.055943,28.09872,48.499829,688.415948,59.175403,71.342691,8.340651,31.125953,10.211652,179.962454,67.823003,34.831253,43.536137,0,0,0,0,50.181712,0,82.828606,0,0,0,81.591624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,8.8494,15.00135,348.975

63,15:30-15:45,40.848,27.165099,124.384996,130.580717,0,147.371693,12.0414,63.107597,22.630299,27.63898,79.597,1.212818,44.306625,3.094586,5.534085,48.981044,0,6.745515,0,97.055943,28.09872,48.499829,688.415948,59.175403,33.392691,8.340651,31.125953,10.211652,179.962454,67.823003,34.831253,43.536137,0,0,0,0,50.181712,0,82.828606,0,0,0,81.591624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,8.82,15.00135,348.975

64,15:45-16:00,40.848,27.165099,124.384996,130.580717,0,147.371693,12.0414,63.107597,22.630299,27.63898,79.597,1.212818,44.306625,3.094586,5.534085,48.981044,0,6.745515,0,97.055943,28.09872,48.499829,688.415948,59.175403,123.392691,8.340651,31.125953,10.211652,179.962454,67.823003,34.831253,43.536137,0,0,0,0,50.181712,0,82.828606,0,0,0,81.591624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,8.82,14.999919,348.975

65,16:00-16:15,40.848,27.165099,124.384996,130.580717,0,147.371693,12.0414,63.107597,22.630299,27.63898,79.597,1.212818,44.906625,3.094586,5.534085,48.981044,0,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,198.292691,8.340651,31.125953,10.211652,179.962454,67.823003,34.831253,43.536137,0,0,0,0,49.530002,0,82.828606,0,0,0,80.92284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,8.82,14.999919,348.975

66,16:15-16:30,40.848,27.165099,124.384996,130.580717,0,147.371693,12.0414,63.107597,22.630299,27.63898,79.597,1.212818,44.906625,3.094586,5.534085,48.981044,0,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,198.292691,8.340651,31.125953,10.211652,179.962454,67.823003,34.831253,43.536137,0,0,0,0,49.530002,0,82.828606,0,0,0,80.92284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,8.82,14.999909,348.975

67,16:30-16:45,40.848,38.350728,124.384996,130.580717,0,147.371693,12.0414,63.107597,22.630299,27.63898,79.597,1.212818,44.906625,3.094586,5.534085,48.981044,0,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,198.292691,8.340651,31.125953,10.211652,179.962454,67.823003,34.831253,43.536137,0,0,0,0,49.530002,0,82.828606,0,0,0,80.92284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,8.673,14.999909,348.975

68,16:45-17:00,40.848,38.350728,124.384996,130.580717,0,147.371693,12.0414,63.107597,22.630299,27.63898,79.597,1.212818,44.906625,3.094586,5.534085,48.981044,4.272092,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,198.292691,8.340651,31.125953,10.211652,179.962454,67.823003,34.831253,43.536137,0,0,0,0,49.530002,0,82.828606,0,0,0,80.92284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,8.673,14.999903,348.975

69,17:00-17:15,40.848,38.350728,124.384996,130.580717,0,147.371693,12.0414,63.107597,22.630299,27.63898,79.597,1.212818,44.906625,3.094586,5.534085,48.981044,4.272092,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,198.292691,8.340651,31.125953,10.211652,179.962454,67.823003,34.831253,43.536137,0,0,0,0,49.530002,0,82.828606,0,0,0,80.92284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,8.526,14.999903,348.975

70,17:15-17:30,40.848,38.350728,124.384996,130.580717,0,147.371693,12.0414,63.107597,22.630299,27.63898,79.597,1.212818,44.906625,3.094586,5.534085,48.981044,4.272092,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,198.292691,8.340651,31.125953,10.211652,179.962454,67.823003,34.831253,43.536137,0,0,0,0,49.530002,0,82.828606,0,0,0,80.92284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,8.526,14.999903,348.975

71,17:30-17:45,40.848,27.165099,124.384996,130.580717,0,147.371693,12.0414,63.107597,22.630299,27.63898,79.597,1.212818,44.906625,3.094586,5.534085,48.981044,4.272092,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,198.292691,8.340651,41.501271,10.211652,179.962454,67.823003,34.831253,43.536137,0,0,0,0,49.530002,0,82.828606,0,0,0,80.92284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,8.379,14.999903,348.975

72,17:45-18:00,40.848,27.165099,124.384996,130.580717,0,147.371693,12.0414,63.107597,22.630299,27.63898,79.597,1.212818,44.906625,3.094586,5.534085,48.981044,6.102988,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,198.292691,8.340651,41.501271,10.211652,179.962454,67.823003,34.831253,43.536137,0,0,0,0,49.530002,0,82.828606,0,0,0,80.92284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,8.232,14.999903,348.975

73,18:00-18:15,40.848,27.165099,124.384996,130.580717,0,147.371693,12.0414,63.107597,22.630299,27.63898,79.597,1.212818,44.306625,3.094586,5.534085,48.981044,9.154482,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,198.292691,8.340651,41.501271,10.211652,179.962454,67.823003,34.831253,43.536137,0,0,0,0,49.530001,0,82.828606,0,0,0,80.92284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,8.232,14.999903,348.975

74,18:15-18:30,40.848,27.165099,124.384996,130.580717,0,147.371693,12.0414,63.107597,22.630299,27.63898,79.597,1.212818,44.306625,3.094586,5.534085,48.981044,78.386778,6.745515,0,97.055943,28.09872,48.499829,688.415948,59.175403,198.292691,8.340651,41.501271,10.211652,179.962454,67.823003,34.831253,43.536137,1.1,0,0,0,49.530002,0,82.828606,0,0,0,80.92284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,8.085,14.999903,348.975

75,18:30-18:45,40.848,27.165099,124.384996,130.580717,0,142.539835,12.0414,63.107597,22.630299,27.63898,79.597,1.212818,44.306625,3.094586,5.534085,48.981044,78.386778,6.745515,0,97.055943,28.09872,48.499829,688.415948,59.175403,198.292691,8.340651,41.501271,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,49.530001,0,82.828606,0,0,0,80.92284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,8.085,14.999904,345.375

76,18:45-19:00,40.848,27.165099,124.384996,130.580717,9.514482,137.707976,12.9381,63.107597,22.630299,27.63898,79.597,1.212818,44.306625,3.094586,5.534085,48.981044,78.386778,6.922624,0,97.055943,28.09872,50.070673,688.415948,59.175403,198.292691,8.492299,45.651399,10.211652,182.023943,67.823003,34.831253,43.536137,19.6614,0,0,0,49.530002,0,82.828606,0,0,0,80.92284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,7.938,14.999905,345.375

77,19:00-19:15,40.848,27.165099,124.384996,130.580717,18.838674,137.707976,10.8885,63.107597,22.630299,27.63898,79.597,1.212818,44.306625,3.094586,5.534085,48.981044,78.386778,6.922624,0,97.055943,28.09872,50.070673,688.415948,59.175403,198.292691,8.492299,45.651399,10.211652,182.023943,67.823003,34.831253,43.536137,19.6614,0,0,0,49.530002,0,82.828606,0,0,0,80.922839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,7.938,14.999919,345.375

78,19:15-19:30,40.848,27.165099,124.384996,130.580717,18.838674,137.707976,10.8885,63.107597,22.630299,27.63898,79.597,1.212818,44.306625,3.094586,5.534085,48.981044,78.386778,6.922624,0,97.055943,28.09872,50.070673,688.415948,59.175403,198.292691,8.492299,45.651399,10.211652,182.023943,67.823003,34.831253,43.536137,19.6614,0,0,0,49.530002,0,82.828606,0,0,0,80.92284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,7.938,14.999919,345.375

79,19:30-19:45,40.848,27.165099,124.384996,130.580717,18.838674,137.707976,10.8885,63.107597,22.630299,27.63898,79.597,1.212818,44.306625,3.094586,5.534085,48.981044,78.386778,6.922624,0,97.055943,28.09872,50.070673,688.415948,59.175403,198.292691,8.492299,45.651399,10.211652,182.023943,67.823003,34.831253,43.536137,19.6614,0,0,0,49.530002,0,82.828606,0,0,0,80.92284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,7.938,14.999919,345.375

80,19:45-20:00,40.848,27.165099,124.384996,130.580717,18.838674,137.707976,10.8885,63.107597,22.630299,27.63898,79.597,1.212818,44.306625,3.094586,5.534085,48.981044,16.783217,6.922624,0,97.055943,28.09872,50.070673,688.415948,59.175403,198.292691,8.492299,45.651399,10.211652,182.023943,67.823003,34.831253,43.536137,19.6614,0,0,0,49.530002,0,82.828606,0,0,0,80.92284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,7.938,14.999919,345.375

81,20:00-20:15,40.848,28.763046,124.384996,130.580717,18.838674,137.707976,1.7934,63.107597,22.630299,27.63898,79.597,1.212818,44.306625,3.094586,5.534085,48.981044,16.783217,6.922624,0,97.055943,28.09872,50.070673,688.415948,59.175403,198.292691,8.492299,45.651399,10.211652,182.023943,67.823003,34.831253,43.536137,19.6614,0,0,0,50.181712,0,82.828606,0,0,0,80.92284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,8.085,14.999919,345.375

82,20:15-20:30,40.848,28.763046,124.384996,130.580717,18.838674,137.707976,1.7934,63.107597,22.630299,27.63898,79.597,1.212818,44.306625,3.094586,5.534085,48.981044,16.783217,6.922624,0,97.055943,28.09872,50.070673,688.415948,59.175403,198.292691,8.492299,45.651399,10.211652,182.023943,67.823003,34.831253,43.536137,19.6614,0,0,0,50.181712,0,82.828606,0,0,0,80.92284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,8.085,14.999919,345.375

83,20:30-20:45,40.848,28.763046,124.384996,130.580717,18.838674,137.707976,1.7934,63.107597,22.630299,27.63898,79.597,1.212818,44.306625,3.094586,5.534085,48.981044,16.783217,6.922624,0,97.055943,28.09872,50.070673,688.415948,59.175403,198.292691,8.492299,45.651399,10.211652,182.023943,67.823003,34.831253,43.536137,19.6614,0,0,0,50.181712,0,67.213377,0,0,0,80.92284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,8.379,14.999919,345.375

84,20:45-21:00,40.848,28.763046,124.384996,130.580717,9.514482,137.707976,9.9918,63.107597,22.630299,27.63898,79.597,1.212818,44.306625,3.094586,5.534085,48.981044,16.783217,6.745515,0,97.055943,28.09872,48.499829,688.415948,59.175403,198.292691,8.340651,39.195646,10.211652,179.962454,67.823003,34.831253,43.536137,1.1,0,0,0,50.181712,0,67.213377,0,0,0,80.92284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,8.526,14.999919,345.375

85,21:00-21:15,40.848,30.360993,124.384996,130.580717,9.514482,137.707976,9.9918,63.107597,21.01977,27.63898,79.597,1.212818,44.306625,3.094586,5.534085,48.981044,16.783217,6.745515,0,97.055943,28.09872,48.499829,688.415948,59.175403,198.292691,8.340651,39.195646,10.211652,179.962454,67.823003,34.831253,43.536137,1.1,0,0,0,50.181712,0,82.828606,0,0,0,80.92284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,78.675,8.526,14.999919,345.375

86,21:15-21:30,40.848,30.360993,124.384996,130.580717,9.514482,137.707976,9.9918,63.107597,21.01977,27.63898,79.597,1.212818,44.306625,3.094586,5.534085,48.981044,16.783217,6.745515,0,97.055943,28.09872,48.499829,688.415948,59.175403,198.292691,8.340651,39.195646,10.211652,179.962454,67.823003,34.831253,43.536137,1.1,0,0,0,50.181712,0,82.828606,0,0,0,80.92284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,78.675,8.673,14.999919,345.375

87,21:30-21:45,40.848,30.360993,124.384996,130.580717,9.514482,137.707976,9.9918,63.107597,21.01977,27.63898,79.597,1.212818,44.306625,3.094586,5.534085,48.981044,16.783217,6.745515,0,97.055943,28.09872,48.499829,688.415948,59.175403,198.292691,8.340651,39.195646,10.211652,179.962454,67.823003,34.831253,43.536137,3.3,0,0,0,50.181712,0,82.828606,0,0,0,80.92284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,78.675,8.967,14.999919,345.375

88,21:45-22:00,40.848,30.360993,124.384996,130.580717,18.838674,137.707976,10.8885,63.107597,21.01977,27.63898,79.597,1.212818,44.306625,3.094586,5.534085,48.981044,16.783217,6.922624,0,97.055943,28.09872,50.070673,688.415948,59.175403,198.292691,8.492299,45.651399,10.211652,182.023943,67.823003,34.831253,43.536137,19.6614,0,0,0,50.181712,0,82.828606,0,0,0,80.92284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,78.675,9.114,14.999919,345.375

89,22:00-22:15,40.848,30.360993,124.384996,130.580717,18.838674,137.707976,10.8885,63.107597,21.01977,27.63898,79.597,1.212818,44.306625,3.094586,5.534085,48.981044,16.783217,6.922624,0,97.055943,28.09872,50.070673,688.415948,59.175403,198.292691,8.492299,45.651399,10.211652,182.023943,67.823003,34.831253,43.536137,19.6614,0,0,0,51.485133,0,82.828606,0,0,0,80.92284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,78.675,9.261,14.999919,345.375

90,22:15-22:30,40.848,30.360993,124.384996,130.580717,18.838674,137.707976,10.8885,63.107597,21.01977,27.63898,79.597,1.212818,44.306625,3.094586,5.534085,48.981044,16.783217,6.922624,0,97.055943,28.09872,50.070673,688.415948,59.175403,198.292691,8.492299,45.651399,10.211652,182.023943,67.823003,34.831253,43.536137,19.6614,0,0,0,51.485133,0,82.828606,0,0,0,80.92284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,78.675,9.408,14.999919,345.375

91,22:30-22:45,40.848,30.360993,124.384996,130.580717,18.838674,137.707976,10.8885,63.107597,21.01977,27.63898,79.597,1.212818,44.306625,3.094586,5.534085,48.981044,4.272092,6.922624,0,97.055943,28.09872,50.070673,688.415948,59.175403,186.821382,8.492299,45.651399,10.211652,182.023943,67.823003,34.831253,43.536137,19.6614,0,0,0,51.485133,0,82.828606,0,0,0,80.92284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,78.675,9.555,14.999919,345.375

92,22:45-23:00,40.848,30.360993,124.384996,130.580717,9.514482,137.707976,9.9918,63.107597,21.01977,27.63898,79.597,1.212818,44.306625,3.094586,5.534085,48.981044,4.272092,6.745515,0,97.055943,28.09872,48.499829,688.415948,59.175403,186.821382,8.340651,39.195646,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,51.485133,0,82.828606,0,0,0,80.92284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,78.675,9.555,14.999919,345.375

93,23:00-23:15,40.848,30.360993,124.384996,130.580717,0,131.265497,9.9918,63.107597,21.01977,27.63898,79.597,1.212818,44.306625,3.094586,5.534085,48.981044,4.272092,6.745515,0,97.055943,28.09872,48.499829,688.415948,59.175403,186.821382,8.340651,39.195646,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,52.136844,0,82.828606,0,0,0,80.92284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,78.675,9.555,14.999919,345.375

94,23:15-23:30,40.848,30.360993,124.384996,130.580717,0,131.265497,9.9918,63.107597,21.01977,27.63898,79.597,1.212818,44.306625,3.094586,5.534085,48.981044,4.272092,6.745515,0,97.055943,28.09872,48.499829,688.415948,59.175403,186.821382,8.340651,39.195646,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,52.136844,0,82.828606,0,0,0,80.92284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,78.675,9.555,14.999919,345.375

95,23:30-23:45,40.848,30.360993,124.384996,130.580717,0,131.265497,9.9918,63.107597,21.01977,27.63898,79.597,1.212818,44.306625,3.094586,5.534085,48.981044,4.272092,6.745515,0,97.055943,28.09872,48.499829,688.415948,59.175403,186.821382,8.340651,39.195646,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,52.136844,0,82.828606,0,0,0,80.92284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,78.675,9.555,14.999919,345.375

96,23:45-24:00,40.848,30.360993,124.384996,130.580717,0,131.265497,9.9918,63.107597,21.01977,27.63898,79.597,1.212818,44.306625,3.094586,5.534085,48.981044,4.272092,6.745515,0,97.055943,28.09872,48.499829,688.415948,59.175403,186.821382,8.340651,39.195646,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,52.136844,0,82.828606,0,0,0,80.92284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,78.675,9.555,14.999919,345.375

