Block,Time,UNCHAHAR3,URI2,TANDA2,RIHAND3,SINGRAULI,UNCHAHAR2,SEWA2,UNCHAHAR1,UNCHAHAR4,TEHRI,SINGRAULI_HYDRO,RIHAND2,CHAMERA3,DHAULIGNGA,NAPP,KISHANGANGA,CHAMERA2,JHAJJAR,KOTESHWR,PARBATI3,RAMPUR,RIHAND1,DADRT2,DULHASTI,KOLDAM,NJPC,RAPPC,URI,TANAKPUR,SALAL,BSIUL,RAPPB,CHAMERA1,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,KGSU3AND4,KKNP,KKNPPU2,NLCTS2EXP,NNTPP,NTPL,MAPS,KGSU1AND2,RSTPSU1TO6,RSTPSU7,TALST2,SIMHST1,SIMHST2,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,KHSTPP-I,KHSTPP-II,FSTPP I & II,TALA,BRBCL,SASAN
59,14:30-14:45,26.39091,7.80216,0,61.832812,125.5875,42.392196,0,21.82362,0,14.112,0.80346,118.125,0,0,43.788,0,0,435.435,0,0,0,85,679.493168,0,0,0,54.567,3.312,1.0248,2.324,0,0,0,0,0,0,71.2416,0,0,14.7,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

60,14:45-15:00,26.39091,7.80216,0,61.832812,125.5875,42.392196,0,21.82362,0,28.35,0.80346,118.125,0,0,43.788,0,0,435.435,0,0,0,85,679.493168,0,0,0,54.567,3.312,1.0248,2.324,0,0,0,0,0,0,71.2416,0,0,14.7,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

61,15:00-15:15,26.39091,7.80216,0,61.832812,125.5875,42.392196,0,21.82362,0,28.35,0.80346,118.125,0,0,43.788,0,0,435.435,0,0,0,85,679.493168,0,0,0,54.567,3.312,1.0248,2.324,0,0,0,0,0,0,71.2416,0,0,14.7,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

62,15:15-15:30,26.39091,7.80216,0,61.832812,125.5875,42.392196,0,21.82362,0,43.47,0.80346,118.125,0,0,43.788,0,0,435.435,0,0,0,85,679.493168,0,0,0,54.567,3.312,1.0248,2.324,0,0,0,0,0,0,71.2416,0,0,14.7,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

63,15:30-15:45,26.39091,16.68048,0,61.832812,125.5875,42.392196,0,21.82362,0,43.47,0.80346,118.125,0,0,43.788,0,0,435.435,0,0,0,85,679.493168,0,0,0,54.567,5.52,1.0248,2.324,0,0,0,0,0,0,71.2416,0,0,14.7,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

64,15:45-16:00,26.39091,16.68048,0,61.832812,125.5875,42.392196,0,21.82362,0,43.47,0.80346,118.125,0,0,43.788,0,0,435.435,0,0,0,85,679.493168,0,0,0,54.567,38.088,1.0248,2.324,0,0,0,0,0,0,71.2416,0,0,14.7,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

65,16:00-16:15,26.39091,16.68048,0,61.832812,125.5875,42.392196,0,21.82362,0,43.47,0.80346,118.125,0,0,43.788,0,0,435.435,0,0,0,85,679.493168,0,0,0,54.567,38.088,1.0248,1.3944,0,0,0,0,0,0,71.2416,0,0,14.7,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

66,16:15-16:30,26.39091,16.68048,0,61.832812,125.5875,42.392196,0,21.82362,0,44.226,0.80346,118.125,0,0,43.788,0,0,435.435,0,0,0,85,679.193168,16.478852,0,0,54.567,5.52,1.0248,1.3944,0,0,0,0,0,0,71.2416,0,0,14.7,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

67,16:30-16:45,26.39091,16.68048,0,61.832812,125.5875,42.392196,0,21.82362,0,44.226,0.80346,118.125,0,0,43.788,0,0,435.435,9.0712,0,0,85,679.193168,16.478852,0,23.3909,54.567,3.312,1.0248,1.3944,0,0,0,0,0,0,71.2416,0,0,14.7,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

68,16:45-17:00,26.39091,16.68048,0,61.832812,125.5875,42.392196,0,21.82362,0,44.226,0.80346,118.125,0,0,43.788,0,0,435.435,9.0712,0,0,85,679.193168,16.478852,0,46.7818,54.567,3.312,1.0248,1.3944,0,0,0,0,0,0,71.2416,0,0,14.7,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

69,17:00-17:15,26.39091,7.80216,0,61.832812,125.5875,42.392196,0,21.82362,0,44.226,0.80346,118.125,0,0,43.788,0,3.3325,435.435,17.748,0,0,85,679.193168,32.957704,0,70.078,54.567,3.312,0.5124,1.3944,2.2,0,0,0,0,0,71.2416,0,0,14.7,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

70,17:15-17:30,26.39091,7.80216,0,61.832812,125.5875,42.392196,0,21.82362,0,44.226,0.80346,118.125,0,17.173,43.788,0,13.0634,435.435,26.622,0,0,85,679.193168,32.957704,0,93.5636,54.567,3.312,0.5124,6.972,6.5538,0,7.031,0,0,0,71.2416,0,0,14.7,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

71,17:30-17:45,26.39091,7.80216,0,61.832812,125.5875,42.392196,15.804048,21.82362,0,44.226,0.80346,118.125,0,27.408108,43.788,0,26.34008,435.435,39.44,0,0,85,679.193168,49.436556,0,116.9545,54.567,3.312,0.5124,41.832,19.5624,0,13.904,0,0,0,71.2416,0,0,14.7,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

72,17:45-18:00,26.39091,7.80216,0,61.832812,125.5875,42.392196,15.804048,21.82362,0,44.226,0.80346,118.125,0,27.408108,43.788,0,26.34008,435.435,39.44,0,0,85,679.193168,49.436556,0,116.9545,54.567,3.312,0.5124,41.832,19.5624,0,22.12,0,0,0,71.2416,0,0,14.7,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

73,18:00-18:15,26.39091,7.80216,0,61.832812,125.5875,42.392196,15.804048,21.82362,0,44.226,0.80346,118.125,0,27.408108,43.788,0,26.34008,435.435,39.44,0,0,85,679.193168,49.436556,0,116.9545,54.567,12.144,0.5124,41.832,13.0416,0,26.07,0,0,0,71.2416,0,0,15.225,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

74,18:15-18:30,26.39091,7.80216,0,61.832812,125.5875,42.392196,15.804048,21.82362,0,44.226,0.80346,118.125,0,27.3447,43.788,0,26.34008,435.435,39.44,0,0,85,679.193168,49.436556,0,116.9545,54.567,12.144,0.5124,41.832,13.0416,0,26.07,0,0,0,71.2416,0,0,15.225,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

75,18:30-18:45,26.39091,7.80216,0,61.832812,125.5875,42.392196,15.804048,21.82362,0,43.47,0.80346,118.125,0,27.3447,43.788,0,26.34008,435.435,39.44,0,0,85,679.193168,49.436556,0,116.9545,54.567,6.624,0.5124,41.832,13.0416,0,26.07,0,0,0,71.2416,0,0,15.225,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

76,18:45-19:00,26.39091,7.80216,0,61.832812,125.5875,42.392196,15.804048,21.82362,0,43.47,0.80346,118.125,0,17.173,43.788,0,26.34008,435.435,39.44,0,0,85,679.193168,49.436556,0,116.9545,54.567,6.624,0.5124,41.832,13.0416,0,26.07,0,0,0,71.2416,0,0,15.225,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

77,19:00-19:15,26.39091,7.80216,0,61.832812,125.5875,42.392196,0,21.82362,0,43.47,0.80346,118.125,0,8.5865,43.788,0,13.17004,435.435,18.734,0,0,85,679.193168,32.957704,0,93.5636,54.567,6.624,0.5124,6.972,6.5208,0,14.04936,0,0,0,71.2416,0,0,15.225,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

78,19:15-19:30,26.39091,7.80216,0,61.832812,125.5875,42.392196,0,21.82362,0,43.47,0.80346,118.125,0,0,43.788,0,13.17004,435.435,9.0712,0,0,85,679.193168,16.478852,0,46.403,54.567,6.624,0.5124,1.3944,6.5208,0,6.32,0,0,0,71.2416,0,0,15.225,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

79,19:30-19:45,26.39091,4.57368,0,61.832812,125.5875,42.392196,0,21.82362,0,43.47,0.80346,118.125,0,0,43.788,0,13.17004,435.435,9.0712,0,0,85,679.193168,16.478852,0,23.0121,54.567,3.312,0.5124,1.3944,0,0,0,0,0,0,71.2416,0,0,15.225,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

80,19:45-20:00,26.39091,4.57368,0,61.832812,125.5875,42.392196,0,21.82362,0,28.35,0.80346,118.125,0,0,43.788,0,13.17004,435.435,9.0712,0,0,85,679.193168,16.478852,0,14.1103,54.567,3.312,0.5124,1.3944,0,0,0,0,0,0,71.2416,0,0,15.225,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

81,20:00-20:15,26.39091,4.57368,0,61.832812,125.5875,42.392196,0,21.82362,0,28.35,0.80346,118.125,0,0,43.788,0,13.17004,435.435,9.0712,0,0,85,679.193168,16.478852,0,0,54.567,8.28,0.5124,1.3944,0,0,0,0,0,0,71.2416,0,0,15.225,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

82,20:15-20:30,26.39091,4.57368,0,61.832812,125.5875,42.392196,0,21.82362,0,28.35,0.80346,118.125,0,0,43.788,0,13.17004,435.435,9.0712,0,0,85,679.193168,16.478852,0,0,54.567,8.28,0.5124,1.3944,0,0,0,0,0,0,71.2416,0,0,15.225,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

83,20:30-20:45,26.39091,5.3808,0,61.832812,125.5875,42.392196,0,21.82362,0,28.35,0.80346,118.125,0,0,43.788,0,13.17004,435.435,9.0712,0,0,85,679.193168,0,0,0,54.567,8.28,0.5124,1.3944,0,0,0,0,0,0,71.2416,0,0,15.225,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

84,20:45-21:00,26.39091,5.3808,0,61.832812,125.5875,42.392196,0,21.82362,0,28.35,0.80346,118.125,0,0,43.788,0,13.17004,435.435,9.0712,0,0,85,679.193168,0,0,0,54.567,8.28,0.5124,1.3944,0,0,0,0,0,0,71.2416,0,0,15.225,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

85,21:00-21:15,26.39091,7.80216,0,61.832812,125.5875,42.392196,0,21.82362,0,14.112,0.80346,118.125,0,0,43.788,0,13.17004,435.435,9.0712,0,0,85,679.193168,0,0,0,54.567,13.248,0,1.3944,0,0,0,0,0,0,71.2416,0,0,15.225,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

86,21:15-21:30,26.39091,7.80216,0,61.832812,125.5875,42.392196,0,21.82362,0,14.112,0.80346,118.125,0,0,43.788,0,13.17004,435.435,9.0712,0,0,85,679.193168,0,0,0,54.567,13.248,0,1.3944,0,0,0,0,0,0,71.2416,0,0,15.225,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

87,21:30-21:45,26.39091,7.80216,0,61.832812,125.5875,42.392196,0,21.82362,0,14.112,0.80346,118.125,0,0,43.788,0,13.17004,435.435,9.0712,0,0,85,679.193168,0,0,0,54.567,13.248,0,1.3944,0,0,0,0,0,0,71.2416,0,0,15.225,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

88,21:45-22:00,26.39091,7.80216,0,61.832812,125.5875,42.392196,0,21.82362,0,14.112,0.80346,118.125,0,0,43.788,0,13.17004,435.435,9.0712,0,0,85,679.193168,0,0,0,54.567,13.248,0,1.3944,0,0,0,0,0,0,71.2416,0,0,15.225,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

89,22:00-22:15,26.39091,7.80216,0,61.832812,125.5875,42.392196,0,21.82362,0,0,0.80346,118.125,0,0,43.788,0,13.17004,435.435,9.0712,0,0,85,679.493168,0,0,0,54.567,13.248,0,1.3944,0,0,0,0,0,0,71.2416,0,0,15.225,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

90,22:15-22:30,26.39091,7.80216,0,61.832812,125.5875,42.392196,0,21.82362,0,0,0.80346,118.125,0,0,43.788,0,13.17004,435.435,9.0712,0,0,85,679.493168,0,0,0,54.567,13.248,0,1.3944,0,0,0,0,0,0,71.2416,0,0,15.225,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

91,22:30-22:45,26.39091,7.80216,0,61.832812,125.5875,42.392196,0,21.82362,0,0,0.80346,118.125,0,0,43.788,0,13.17004,435.435,9.0712,0,0,85,679.493168,0,0,0,54.567,13.248,0,1.3944,0,0,0,0,0,0,71.2416,0,0,15.225,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

92,22:45-23:00,26.39091,7.80216,0,61.832812,125.5875,42.392196,0,21.82362,0,0,0.80346,118.125,0,0,43.788,0,13.17004,435.435,9.0712,0,0,85,679.493168,0,0,0,54.567,13.248,0,1.3944,0,0,0,0,0,0,71.2416,0,0,15.225,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

93,23:00-23:15,26.39091,7.80216,0,61.832812,125.5875,42.392196,0,21.82362,0,0,0.80346,118.125,0,0,43.788,0,0,435.435,9.0712,0,0,85,679.493168,0,0,0,54.567,8.832,0,1.3944,0,0,0,0,0,0,71.2416,0,0,15.225,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,20.0018,418.77

94,23:15-23:30,26.39091,7.80216,0,61.832812,125.5875,42.392196,0,21.82362,0,0,0.80346,118.125,0,0,43.788,0,0,435.435,9.0712,0,0,85,679.493168,0,0,0,54.567,8.832,0,1.3944,0,0,0,0,0,0,71.2416,0,0,15.225,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,20.0018,418.77

95,23:30-23:45,26.39091,8.0712,0,61.832812,125.5875,42.392196,0,21.82362,0,0,0.80346,118.125,0,0,43.788,0,0,435.435,9.0712,0,0,85,679.493168,0,0,0,54.567,8.832,0,1.3944,0,0,0,0,0,0,71.2416,0,0,15.225,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,20.0018,418.77

96,23:45-24:00,26.39091,8.0712,0,61.832812,125.5875,42.392196,0,21.82362,0,0,0.80346,118.125,0,0,43.788,0,0,435.435,9.0712,0,0,85,679.493168,0,0,0,54.567,8.832,0,1.3944,0,0,0,0,0,0,71.2416,0,0,15.225,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,20.0018,418.77

