Block,Time,TEHRI,ANTA_GF,UNCHAHAR3,KISHANGANGA,KOLDAM,SEWA2,DADRI_GF,DADRI_CRF,AURY_LF,RAPPC,ANTA_LF,CHAMERA1,RIHAND3,UNCHAHAR2,UNCHAHAR4,RIHAND1,SINGRAULI,BSIUL,SALAL,RAPPB,DADRI_LF,DADRI_RF,JHAJJAR,NAPP,DADRT2,AURY_CRF,DHAULIGNGA,NJPC,RIHAND2,CHAMERA2,SINGRAULI_HYDRO,RAMPUR,ANTA_CRF,URI,ANTA_RF,PARBATI3,KOTESHWR,CHAMERA3,TANAKPUR,AURY_GF,AURY_RF,DULHASTI,URI2,TANDA2,UNCHAHAR1,KAWAS-RLNG,VSTPS IV,NNTPP,NLCTS2EXP,GANDHAR-APM,MOUDA_II,GANDHAR-RLNG,GANDHAR-NAPM,SIMHST2,RSTPSU1TO6,GADARWARA-I,KAWAS-NAPM,KKNP,TALST2,KHSTPP-II,KAWAS-zLIQ,RSTPSU7,NTPL,VSTPS III,SOLAPUR,NLCEXP,KHSTPP-I,SIPAT I,KUDGI,GANDHAR-ComGas,VALLURNTECL,FSTPP I & II,BRBCL,VSTPS I,KHARGONE-I,NLCIIST1,SIPAT II,KGSU3AND4,KAWAS-ComGas,NLCIIST2,KGSU1AND2,TALA,TAPS-II,KSTPS I&II,MAPS,SASAN,LARA-I,KAPS,KAWAS-APM,KSTPS7,VSTPS V,MOUDA,VSTPS II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
55,13:30-13:45,0.000000,0.000000,13.054081,2.468554,0.000000,16.620742,0.000000,0.000000,0.000000,57.092134,0.000000,40.778267,122.408100,12.292765,0.000000,77.368016,139.345891,0.000000,82.069155,0.000000,0.000000,0.000000,239.065986,42.944116,182.495549,0.000000,0.000000,0.000000,58.386055,28.144679,0.981517,0.000000,0.000000,47.531340,0.000000,0.000000,8.429695,20.432166,2.974482,0.000000,0.000000,52.153427,0.000000,2.360797,0.712006,0.000000,2.596468,0.14,0.69,0.000000,2.690594,0.000000,0.000000,1.78,5.85,4.154348,0.000000,1.57,2.93,142.721367,0.000000,1.88,1.29,1.895994,3.427337,0.81,42.283620,5.141006,7.68,0.000000,2.30,18.832000,14.512451,2.234056,3.427338,1.15,0.904723,1.05,0.000000,0.44,1.94,0.000000,2.702613,2.872831,0.23,337.633312,4.119736,0.794612,0.000000,1.298234,1.284386,1.875115,1.879816,0,0,0,0,0

56,13:45-14:00,0.000000,0.000000,13.054081,2.468554,0.000000,16.620742,0.000000,0.000000,0.000000,57.092134,0.000000,40.778267,122.408100,24.877231,0.000000,77.368016,139.345891,0.000000,82.069155,0.000000,0.000000,0.000000,239.065986,42.944116,182.483335,0.000000,0.000000,0.000000,58.386055,28.144679,0.981517,0.000000,0.000000,47.531340,0.000000,0.000000,8.429695,20.432166,2.974482,0.000000,0.000000,52.153427,0.000000,2.360797,1.695179,0.000000,2.596468,0.14,0.69,0.000000,2.690594,0.000000,0.000000,1.78,5.85,4.154348,0.000000,1.57,2.93,142.721367,0.000000,1.88,1.29,1.895994,3.427337,0.81,42.283620,5.141006,7.68,0.000000,2.30,18.832000,14.512451,2.234056,3.427338,1.15,0.904723,1.05,0.000000,0.44,1.94,0.000000,2.702613,2.872831,0.23,337.633312,4.119736,0.794612,0.000000,1.298234,1.284386,1.875115,1.879816,0,0,0,0,0

57,14:00-14:15,0.000000,0.000000,13.054081,2.468554,0.000000,16.620742,0.000000,0.000000,0.000000,57.092134,0.000000,40.778267,122.408100,24.877231,0.000000,77.368016,139.345891,0.000000,64.643512,0.000000,0.000000,0.000000,281.269656,42.944116,182.495549,0.000000,9.592894,0.000000,58.386055,28.144679,1.001148,0.000000,0.000000,47.531340,0.000000,0.000000,8.429695,20.432166,1.115431,0.000000,0.000000,52.153427,0.000000,2.360797,2.537898,0.000000,2.596468,0.14,0.69,0.000000,2.718049,0.000000,0.000000,0.89,5.85,4.154348,0.000000,1.57,2.93,142.721367,0.000000,1.88,1.01,1.895994,3.427337,0.81,42.283620,5.141006,7.68,0.000000,2.30,20.054702,14.512451,2.223617,3.427338,1.15,0.904723,1.05,0.000000,0.44,1.94,0.000000,2.702613,2.872831,0.23,337.633312,4.119736,0.794612,0.000000,1.298234,1.284386,1.875115,1.879816,0,0,0,0,0

58,14:15-14:30,0.000000,0.000000,8.118002,2.468554,0.000000,16.620742,0.000000,0.000000,0.000000,57.092134,0.000000,40.778267,122.408100,28.697098,0.000000,77.368016,139.345891,0.000000,64.643512,0.000000,0.000000,0.000000,340.324536,42.944116,182.495549,0.000000,9.592894,0.000000,58.386055,28.144679,1.001148,0.000000,0.000000,47.531340,0.000000,0.000000,8.429695,20.432166,1.115431,0.000000,0.000000,52.153427,0.000000,2.360797,4.504243,0.000000,2.596468,0.14,0.69,0.000000,2.718049,0.000000,0.000000,0.89,5.85,4.154348,0.000000,1.57,2.93,142.721367,0.000000,1.88,1.01,1.895994,3.427337,0.81,42.283620,5.141006,7.68,0.000000,2.30,20.056275,14.512451,2.223617,3.427338,1.15,0.904723,1.05,0.000000,0.44,1.94,0.000000,2.702613,2.872831,0.23,337.633312,4.119736,0.794612,0.000000,1.298234,1.284386,1.875115,1.879816,0,0,0,0,0

59,14:30-14:45,0.000000,0.000000,8.118002,2.468554,0.000000,16.620742,0.000000,0.000000,0.000000,57.092134,0.000000,40.778267,122.408100,30.265045,0.000000,77.368016,139.345891,0.000000,64.643512,0.000000,0.000000,0.000000,369.350585,42.944116,182.483335,0.000000,9.592894,0.000000,58.386055,28.144679,1.001148,0.000000,0.000000,47.531340,0.000000,0.000000,8.429695,20.432166,1.115431,0.000000,0.000000,52.153427,0.000000,2.360797,6.189681,0.000000,2.596468,0.14,0.69,0.000000,2.718049,0.000000,0.000000,0.89,5.85,4.154348,0.000000,1.57,2.93,142.721367,0.000000,1.88,1.01,1.895994,3.427337,0.81,42.283620,5.141006,7.68,0.000000,2.30,20.056275,14.512451,2.223617,3.427338,1.15,0.904723,1.05,0.000000,0.44,1.94,0.000000,2.702613,2.872831,0.23,337.633312,4.119736,0.794612,0.000000,1.298234,1.284386,1.875115,1.879816,0,0,0,0,0

60,14:45-15:00,0.000000,0.000000,8.118002,2.468554,0.000000,16.620742,0.000000,0.000000,0.000000,57.092134,0.000000,40.778267,122.408100,30.265045,0.000000,77.368016,139.345891,0.000000,64.643512,0.000000,0.000000,0.000000,398.379610,42.944116,182.526084,0.000000,9.592894,0.000000,58.386055,28.144679,1.001148,0.000000,0.000000,47.531340,0.000000,0.000000,8.429695,20.432166,1.115431,0.000000,0.000000,52.153427,0.000000,2.360797,8.436931,0.000000,2.596468,0.14,0.69,0.000000,2.718049,0.000000,0.000000,0.89,5.85,4.154348,0.000000,1.57,2.93,142.721367,0.000000,1.88,1.01,1.895994,3.427337,0.81,42.283620,5.141006,7.68,0.000000,2.30,20.056275,14.512451,2.223617,3.427338,1.12,0.904723,1.05,0.000000,0.43,1.94,0.000000,2.702613,2.872831,0.23,337.633312,4.119736,0.794612,0.000000,1.298234,1.284386,1.875115,1.879816,0,0,0,0,0

61,15:00-15:15,0.000000,0.000000,17.842248,2.468554,0.000000,16.620742,0.000000,0.000000,0.000000,57.092134,0.000000,40.778267,122.408100,42.130732,0.000000,77.368016,139.345891,0.000000,64.643512,0.000000,0.000000,0.000000,443.846118,42.944116,215.994859,0.000000,9.592894,0.000000,58.386055,28.144679,1.001148,0.000000,0.000000,47.531340,0.000000,0.000000,8.429695,20.432166,1.115431,0.000000,0.000000,52.153427,0.000000,2.360797,10.122369,0.000000,2.596468,0.14,0.69,0.000000,2.718049,0.000000,0.000000,0.89,5.85,4.154348,0.000000,1.57,2.93,142.721367,0.000000,1.88,1.01,1.895994,3.427337,0.81,42.283620,5.141006,7.68,0.000000,2.30,20.056275,14.512451,2.223617,3.427338,1.12,0.904723,1.05,0.000000,0.43,1.94,0.000000,2.702613,2.872831,0.23,337.633312,4.119736,0.794612,0.000000,1.298234,1.284386,1.875115,1.879816,0,0,0,0,0

62,15:15-15:30,0.000000,0.000000,17.842248,2.468554,0.000000,16.620742,0.000000,0.000000,0.000000,57.092134,0.000000,40.778267,122.408100,42.130732,0.000000,77.368016,139.345891,0.000000,64.643512,0.000000,0.000000,0.000000,472.435743,42.944116,217.349359,0.000000,9.592894,19.810071,58.386055,28.144679,1.001148,0.382880,0.000000,47.531340,0.000000,0.000000,8.429695,20.432166,1.115431,0.000000,0.000000,52.153427,0.000000,2.360797,17.891991,0.000000,2.596468,0.14,0.69,0.000000,2.718049,0.000000,0.000000,0.89,5.85,4.154348,0.000000,1.57,2.93,142.721367,0.000000,1.88,1.01,1.895994,3.427337,0.81,42.283620,5.141006,7.68,0.000000,2.30,20.056275,14.512451,2.223617,3.427338,1.12,0.904723,1.05,0.000000,0.43,1.94,0.000000,2.702613,2.872831,0.23,337.633312,4.119736,0.794612,0.000000,1.298234,1.284386,1.875115,1.879816,0,0,0,0,0

63,15:30-15:45,0.000000,0.000000,17.842248,2.468554,0.000000,16.620742,0.000000,0.000000,0.000000,57.092134,0.000000,40.778267,122.408100,42.130732,0.000000,77.368016,139.345891,0.000000,64.643512,0.000000,0.000000,0.000000,407.742702,42.944116,268.550524,0.000000,9.592894,39.620143,58.386055,28.144679,1.001148,0.765760,0.000000,47.531340,0.000000,0.000000,8.429695,20.432166,0.000000,0.000000,0.000000,52.153427,0.000000,2.360797,14.991478,0.000000,2.596468,0.14,0.69,0.000000,2.718049,0.000000,0.000000,0.89,5.85,4.154348,0.000000,1.57,2.93,142.721367,0.000000,1.88,1.01,1.895994,3.427337,0.81,42.283620,5.141006,7.68,0.000000,2.30,20.056275,14.512451,2.233931,3.427338,1.12,0.904723,1.05,0.000000,0.43,1.94,0.000000,2.702613,2.872831,0.23,337.633312,4.119736,0.794612,0.000000,1.298234,1.284386,1.875115,1.879816,0,0,0,0,0

64,15:45-16:00,0.000000,0.000000,17.842248,2.468554,0.000000,16.620742,0.000000,0.000000,0.000000,57.092134,0.000000,40.778267,122.408100,42.130732,0.000000,77.368016,139.345891,0.000000,64.643512,0.000000,0.000000,0.000000,407.742702,42.944116,343.126931,0.000000,9.592894,44.572660,58.386055,28.144679,1.001148,0.861481,0.000000,47.531340,0.000000,0.000000,8.429695,20.432166,0.000000,0.000000,0.000000,52.153427,0.000000,2.360797,14.993466,0.000000,2.596468,0.14,0.69,0.000000,2.718049,0.000000,0.000000,0.89,5.85,4.154348,0.000000,1.57,2.93,142.721367,0.000000,1.88,1.01,1.895994,3.427337,0.81,42.283620,5.141006,7.68,0.000000,2.30,20.056275,14.512451,2.234056,3.427338,1.12,0.904723,1.05,0.000000,0.43,1.94,0.000000,2.702613,2.872831,0.23,337.633312,4.119736,0.794612,0.000000,1.298234,1.284386,1.875115,1.879816,0,0,0,0,0

65,16:00-16:15,0.000000,0.000000,17.842248,2.468554,0.000000,16.620742,0.000000,0.000000,0.000000,57.092134,0.000000,40.778267,122.408100,42.130732,0.000000,77.368016,139.345891,0.000000,82.069155,0.000000,0.000000,0.000000,425.157702,42.944116,343.126931,0.000000,9.592894,69.335250,58.386055,28.144679,1.001148,1.340081,0.000000,47.531340,0.000000,0.000000,8.429695,20.432166,1.239368,0.000000,0.000000,52.153427,0.000000,2.360797,14.991509,0.000000,2.596468,0.14,0.69,0.000000,2.718049,0.000000,0.000000,0.89,5.85,4.154348,0.000000,1.57,2.93,142.721367,0.000000,1.88,1.01,1.895994,1.713669,0.81,42.283620,5.141006,7.68,0.000000,2.30,20.056275,14.512451,2.234056,3.427338,1.12,0.904723,1.05,0.000000,0.43,1.94,0.000000,2.702613,2.872831,0.23,337.633312,4.119736,0.794612,0.000000,1.298234,1.284386,1.875115,1.879816,0,0,0,0,0

66,16:15-16:30,0.000000,0.000000,17.842248,2.468554,0.000000,16.620742,0.000000,0.000000,0.000000,57.092134,0.000000,40.778267,122.408100,42.130732,0.000000,77.368016,139.345891,0.000000,82.069155,0.000000,0.000000,0.000000,439.670202,42.944116,343.126931,0.000000,9.592894,69.335250,58.386055,28.144679,1.001148,1.340081,0.000000,51.269760,0.000000,0.000000,8.429695,20.432166,1.239368,0.000000,0.000000,52.153427,0.000000,2.360797,14.991509,0.000000,2.596468,0.14,0.69,0.000000,2.718049,0.000000,0.000000,0.89,5.85,4.154348,0.000000,1.57,2.93,142.721367,0.000000,1.88,1.01,1.895994,1.713669,0.81,42.283620,5.141006,7.68,0.000000,2.30,20.056275,14.512451,2.234056,3.427338,1.12,0.904723,1.05,0.000000,0.43,1.94,0.000000,2.702613,2.872831,0.23,337.633312,4.119736,0.794612,0.000000,1.298234,1.284386,1.875115,1.879816,0,0,0,0,0

67,16:30-16:45,0.000000,0.000000,17.842248,2.468554,1.029386,16.620742,0.000000,0.000000,0.000000,57.092134,0.000000,40.778267,122.408100,42.130732,0.000000,77.368016,139.345891,0.000000,82.069155,0.000000,0.000000,0.000000,444.501709,42.944116,343.124359,0.000000,19.185787,69.335250,58.386055,28.144679,1.001148,1.340081,0.000000,51.269760,0.000000,0.000000,8.429695,20.432166,8.675572,0.000000,0.000000,52.153427,0.000000,2.360797,14.991509,0.000000,2.596468,0.14,0.69,0.000000,2.718049,0.000000,0.000000,0.89,5.85,4.154348,0.000000,1.57,2.93,142.721367,0.000000,1.88,1.01,1.895994,1.713669,0.81,42.283620,5.141006,7.68,0.000000,2.30,20.056275,14.512451,2.202738,3.427338,1.12,0.904723,1.05,0.000000,0.43,1.94,0.000000,2.702613,2.872831,0.23,337.633312,4.119736,0.794612,0.000000,1.298234,1.284386,1.875115,1.879816,0,0,0,0,0

68,16:45-17:00,0.000000,0.000000,17.842248,2.468554,1.029386,16.620742,0.000000,0.000000,0.000000,57.092134,0.000000,40.778267,122.408100,42.130732,0.000000,77.368016,139.345891,0.000000,82.069155,0.000000,0.000000,0.000000,453.212891,42.944116,343.124359,0.000000,19.185787,69.335250,58.386055,28.144679,1.001148,1.340081,0.000000,47.531340,0.000000,0.000000,8.429695,20.432166,8.675572,0.000000,0.000000,52.153427,0.000000,2.360797,13.815997,0.000000,2.596468,0.14,0.69,0.000000,2.718049,0.000000,0.000000,0.89,5.85,4.154348,0.000000,1.57,2.93,142.721367,0.000000,1.88,1.01,1.895994,1.713669,0.81,42.283620,5.141006,7.68,0.000000,2.30,20.056275,14.512451,2.202738,3.427338,1.12,0.904723,1.05,0.000000,0.43,1.94,0.000000,2.702613,2.872831,0.23,337.633312,4.119736,0.794612,0.000000,1.298234,1.284386,1.875115,1.879816,0,0,0,0,0

69,17:00-17:15,8.886561,0.000000,17.842248,2.468554,1.029386,16.620742,0.000000,0.000000,0.000000,57.092134,0.000000,40.778267,122.408100,42.130732,0.000000,77.368016,139.345891,0.000000,82.069155,0.000000,0.000000,0.000000,449.159066,42.944116,343.124359,0.000000,19.185787,69.335250,58.386055,28.144679,1.001148,1.340081,0.000000,47.531340,0.000000,0.000000,8.429695,20.432166,9.047383,0.000000,0.000000,52.153427,0.000000,2.360797,13.336310,0.000000,2.596468,0.14,0.69,0.000000,2.718049,0.000000,0.000000,0.89,5.85,4.154348,0.000000,1.57,2.93,142.721367,0.000000,1.88,1.01,1.895994,1.713669,0.79,42.283620,5.141006,7.68,0.000000,2.30,20.056275,14.512451,2.202738,3.427338,1.12,0.904723,1.05,0.000000,0.43,1.94,0.000000,2.702613,2.872831,0.23,337.633312,4.119736,0.794612,0.000000,1.298234,1.284386,1.875115,1.879816,0,0,0,0,0

70,17:15-17:30,17.773122,0.000000,17.842248,2.468554,1.029386,16.620742,0.000000,0.000000,0.000000,57.092134,0.000000,40.778267,122.408100,42.130732,0.000000,77.368016,139.345891,0.000000,76.447980,0.000000,0.000000,0.000000,425.352575,42.944116,343.124359,0.000000,19.185787,69.335250,58.386055,28.144679,1.001148,1.340081,0.000000,47.531340,0.000000,0.000000,8.429695,20.432166,9.047383,0.000000,0.000000,52.153427,0.000000,2.360797,13.336310,0.000000,2.596468,0.14,0.69,0.000000,2.718049,0.000000,0.000000,0.89,5.85,4.154348,0.000000,1.57,2.93,142.721367,0.000000,1.88,1.01,1.895994,1.713669,0.79,42.283620,5.141006,7.68,0.000000,2.30,20.056275,14.512451,2.202738,3.427338,1.12,0.904723,1.05,0.000000,0.43,1.94,0.000000,2.702613,2.872831,0.23,337.633312,4.119736,0.794612,0.000000,1.298234,1.284386,1.875115,1.879816,0,0,0,0,0

71,17:30-17:45,17.773122,0.000000,17.842248,2.468554,1.029386,16.620742,0.000000,0.000000,0.000000,57.092134,0.000000,40.778267,122.408100,42.130732,0.000000,77.368016,139.345891,0.000000,76.447980,0.000000,0.000000,0.000000,376.010075,42.944116,361.545559,0.000000,19.185787,73.396315,58.386055,28.144679,1.001148,1.415290,0.000000,47.531340,0.000000,0.000000,8.429695,20.432166,0.000000,0.000000,0.000000,52.153427,0.000000,2.360797,14.119888,0.000000,2.596468,0.14,0.69,0.000000,2.718049,0.000000,0.000000,0.89,5.85,4.154348,0.000000,1.57,2.93,142.721367,0.000000,1.88,1.01,1.895994,1.713669,0.79,42.283620,5.141006,0.00,0.000000,2.30,20.056275,14.512451,2.202738,3.427338,1.12,0.904723,1.05,0.000000,0.43,1.94,0.000000,2.702613,2.872831,0.23,337.633312,4.119736,0.794612,0.000000,1.298234,1.284386,1.875115,1.879816,0,0,0,0,0

72,17:45-18:00,17.773122,0.000000,17.842248,2.468554,1.029386,16.620742,0.000000,0.000000,0.000000,57.092134,0.000000,40.778267,122.408100,42.130732,0.000000,77.368016,139.345891,0.000000,76.447980,0.000000,0.000000,0.000000,317.957265,42.944116,361.545559,0.000000,19.185787,73.396315,58.386055,42.217017,1.001148,1.415290,0.000000,47.531340,0.000000,0.000000,8.429695,20.432166,0.000000,0.000000,0.000000,52.153427,0.000000,2.360797,14.119888,0.000000,2.596468,0.14,0.69,0.000000,2.718049,0.000000,0.000000,0.89,5.85,4.154348,0.000000,1.57,2.93,142.721367,0.000000,1.88,1.01,1.895994,1.713669,0.79,42.283620,5.141006,0.00,0.000000,2.30,20.056275,14.512451,2.202738,3.427338,1.12,0.904723,1.05,0.000000,0.43,1.94,0.000000,2.702613,2.872831,0.23,337.633312,4.119736,0.794612,0.000000,1.298234,1.284386,1.875115,1.879816,0,0,0,0,0

73,18:00-18:15,17.773122,0.000000,17.842248,2.468554,1.403708,16.620742,0.000000,0.000000,0.000000,57.092134,0.000000,39.592035,122.408100,42.130732,0.000000,77.368016,139.345891,0.000000,76.447980,0.000000,0.000000,0.000000,337.753598,42.944116,366.731359,0.000000,16.683294,59.430214,58.386055,42.217017,1.001148,1.148641,0.000000,47.531340,0.000000,0.000000,8.429695,20.432166,0.000000,0.000000,0.000000,52.153427,0.000000,2.360797,14.119888,0.000000,2.596468,0.14,0.73,0.000000,2.718049,0.000000,0.000000,0.89,5.85,4.154348,0.000000,1.57,2.93,142.721367,0.000000,1.88,1.01,1.895994,1.713669,0.79,42.283620,5.141006,0.00,0.000000,2.30,20.056275,14.512451,2.202738,3.427338,1.12,0.904723,1.05,0.000000,0.43,1.94,0.000000,2.702613,2.872831,0.23,337.633312,4.119736,0.794612,0.000000,1.298234,1.284386,1.875115,1.879816,0,0,0,0,0

74,18:15-18:30,26.659683,0.000000,17.842248,2.468554,1.663654,16.620742,0.000000,0.000000,0.000000,57.092134,0.000000,40.778267,122.408100,42.130732,0.708038,77.368016,139.345891,0.000000,76.447980,0.000000,0.000000,0.000000,423.306118,42.944116,366.731359,0.000000,16.683294,79.240286,58.386055,42.217017,1.001148,1.524684,0.000000,47.531340,0.000000,0.000000,8.429695,20.432166,0.000000,0.000000,0.000000,52.153427,0.000000,2.360797,14.119888,0.000000,2.596468,0.14,0.77,0.000000,2.718049,0.000000,0.000000,0.89,5.85,4.154348,0.000000,1.57,2.93,142.721367,0.000000,1.88,1.01,1.895994,1.713669,0.79,42.283620,5.141006,0.00,0.000000,2.30,20.056275,14.512451,2.202738,3.427338,1.12,0.904723,1.05,0.000000,0.43,1.94,0.000000,2.702613,2.872831,0.23,337.633312,4.119736,0.794612,0.000000,1.298234,1.284386,1.875115,1.879816,0,0,0,0,0

75,18:30-18:45,26.659683,0.000000,17.842248,2.468554,3.088157,16.620742,0.000000,0.000000,0.000000,57.092134,0.000000,40.778267,122.408100,42.130732,0.766970,77.368016,139.345891,0.000000,68.016218,0.000000,0.000000,0.000000,402.275404,42.944116,371.907484,0.000000,28.778681,122.327191,58.386055,42.217017,1.001148,2.358816,0.000000,47.531340,0.000000,0.000000,8.429695,20.432166,0.000000,0.000000,0.000000,52.153427,0.000000,2.360797,14.119888,0.000000,2.596468,0.14,0.79,0.000000,2.978872,0.000000,0.000000,0.89,5.85,4.154348,0.000000,1.57,2.93,142.721367,0.000000,1.88,1.01,1.895994,1.713669,0.79,42.283620,5.141006,0.00,0.000000,2.30,20.056275,14.512451,2.202738,3.427338,1.12,0.904723,1.05,0.000000,0.43,1.94,0.000000,2.702613,2.872831,0.23,337.633312,4.119736,0.794612,0.000000,1.298234,1.284386,1.875115,1.879816,0,0,0,0,0

76,18:45-19:00,27.685055,0.000000,17.842248,2.524656,4.117544,16.620742,0.000000,0.000000,0.000000,57.092134,0.000000,40.778267,122.408100,42.130732,0.855367,77.368016,139.345891,0.000000,68.016218,0.000000,0.000000,0.000000,333.437265,42.944116,371.907484,0.000000,38.460553,146.792629,58.386055,42.217017,1.001148,2.789556,0.000000,47.531340,0.000000,0.000000,8.738098,30.679168,0.000000,0.000000,0.000000,52.153427,0.000000,2.360797,14.119888,0.000000,2.596468,0.14,0.79,0.000000,3.239694,0.000000,0.000000,0.89,5.85,4.154348,0.000000,1.57,2.93,142.721367,0.000000,1.88,1.01,1.895994,1.713669,0.79,42.283620,5.141006,0.00,0.000000,2.30,20.056275,14.512451,2.202738,3.427338,1.12,0.904723,1.05,0.000000,0.43,1.94,0.000000,2.702613,2.872831,0.23,337.633312,4.119736,0.794612,0.000000,1.298234,1.284386,1.875115,1.879816,0,0,0,0,0

77,19:00-19:15,27.685055,0.000000,18.253436,2.524656,4.117544,16.620742,0.000000,0.000000,0.000000,57.092134,0.000000,40.778267,122.408100,42.130732,0.586671,77.368016,139.345891,0.000000,68.016218,0.000000,0.000000,0.000000,328.599765,42.944116,377.083609,0.000000,38.460553,146.792629,58.386054,42.217017,1.001148,2.789556,0.000000,47.531340,0.000000,3.359587,8.738098,30.679168,0.000000,0.000000,0.000000,52.153427,0.000000,2.360797,14.119888,0.000000,2.596468,0.14,0.79,0.000000,3.397561,0.000000,0.000000,0.89,5.85,4.154348,0.000000,1.57,2.93,142.721367,0.000000,1.88,1.01,1.895994,1.713669,0.79,42.279750,5.141006,0.00,0.000000,2.30,20.056275,14.512451,2.202738,3.427338,1.12,0.904723,1.05,0.000000,0.43,1.94,0.000000,2.702613,2.872831,0.23,337.633312,4.119736,0.794612,0.000000,1.298234,1.284386,1.875115,1.879816,0,0,0,0,0

78,19:15-19:30,27.685055,0.000000,18.253436,2.524656,4.117544,16.620742,0.000000,0.000000,0.000000,57.092134,0.000000,40.778267,122.408100,42.130732,0.589316,77.368016,139.345891,0.000000,68.016218,0.000000,0.000000,0.000000,323.762265,42.944116,377.083609,0.000000,38.460553,146.792629,58.386054,42.217017,1.001148,2.789556,0.000000,51.269760,0.000000,8.063007,8.738098,30.679168,0.000000,0.000000,0.000000,52.153427,0.000000,2.360797,14.119888,0.000000,2.596468,0.14,0.79,0.000000,3.397561,0.000000,0.000000,0.89,5.85,4.154348,0.000000,1.57,2.93,142.721367,0.000000,1.88,1.01,1.895994,1.713669,0.79,42.279750,5.141006,0.00,0.000000,2.30,20.056275,14.512451,2.202738,3.427338,1.12,0.904723,1.05,0.000000,0.43,1.94,0.000000,2.702613,2.872831,0.23,337.633312,4.119736,0.794612,0.000000,1.298234,1.284386,1.875115,1.879816,0,0,0,0,0

79,19:30-19:45,27.685055,0.000000,18.253436,2.524656,4.117544,16.620742,0.000000,0.000000,0.000000,57.092134,0.000000,40.778267,122.408100,42.130732,0.590175,77.368016,139.345891,0.000000,65.767748,0.000000,0.000000,0.000000,350.852265,42.944116,382.259734,0.000000,38.460553,146.792629,58.386054,42.217017,1.001148,2.789556,0.000000,51.269760,0.000000,52.543928,8.738098,30.679168,1.239368,0.000000,0.000000,52.153427,0.000000,2.360797,14.119888,0.000000,2.596468,0.14,0.79,0.000000,3.397561,0.000000,0.000000,0.89,5.85,4.154348,0.000000,1.57,2.93,142.721367,0.000000,1.88,1.01,1.895994,1.713669,0.79,32.299988,5.141006,0.00,0.000000,2.30,20.056275,14.512451,2.213058,3.427338,1.12,0.904723,1.05,0.000000,0.46,1.94,0.000000,2.702613,2.872831,0.23,337.633312,4.119736,0.794612,0.000000,1.298234,1.284386,1.875115,1.879816,0,0,0,0,0

80,19:45-20:00,27.685055,0.000000,18.253436,2.524656,4.117544,16.620742,0.000000,0.000000,0.000000,57.092134,0.000000,40.778267,122.408100,42.130732,0.590175,77.368016,139.345891,0.000000,65.767748,0.000000,0.000000,0.000000,346.982265,42.944116,382.259734,0.000000,38.460553,146.792629,58.386054,42.217017,1.001148,2.789556,0.000000,47.531340,0.000000,52.543928,8.738098,30.679168,1.239368,0.000000,0.000000,52.153427,0.000000,2.360797,14.119888,0.000000,2.596468,0.14,0.79,0.000000,3.397561,0.000000,0.000000,0.89,5.85,4.154348,0.000000,1.57,2.93,142.721367,0.000000,1.88,1.01,1.895994,1.713669,0.79,32.299988,5.141006,0.00,0.000000,2.30,20.056275,14.512451,2.213178,3.427338,1.12,0.904723,1.05,0.000000,0.48,1.94,0.000000,2.702613,2.872831,0.23,337.633312,4.119736,0.794612,0.000000,1.298234,1.284386,1.875115,1.879816,0,0,0,0,0

81,20:00-20:15,27.685055,0.000000,18.253436,2.524656,4.117544,16.620742,0.000000,0.000000,0.000000,57.092134,0.000000,40.778267,122.408100,42.130732,0.590175,77.368016,139.345891,0.000000,60.708690,0.000000,0.000000,0.000000,408.902265,42.944116,387.435859,0.000000,38.460553,146.792629,58.386054,42.217017,1.001148,2.789556,0.000000,47.531340,0.000000,52.543928,8.738098,30.679168,8.675572,0.000000,0.000000,52.153427,0.000000,2.360797,14.119888,0.000000,2.596468,0.14,0.79,0.000000,3.397561,0.000000,0.000000,0.89,5.85,4.154348,0.000000,1.57,2.93,142.721367,0.000000,1.88,1.01,1.895994,1.713669,0.79,32.299988,5.141006,0.00,0.000000,2.30,20.056275,14.512451,2.213178,3.427338,1.12,0.904723,1.05,0.000000,0.48,1.94,0.000000,2.702613,2.872831,0.23,337.633312,4.119736,0.794612,0.000000,1.298234,1.284386,1.875115,1.879816,0,0,0,0,0

82,20:15-20:30,27.685055,0.000000,18.253436,2.524656,4.117544,16.620742,0.000000,0.000000,0.000000,57.092134,0.000000,40.778267,122.408100,42.130732,0.590175,77.368016,139.345891,0.000000,60.708690,0.000000,0.000000,0.000000,403.097265,42.944116,387.435859,0.000000,38.460553,146.792629,58.386054,42.217017,1.001148,2.789556,0.000000,47.531340,0.000000,52.543928,8.738098,30.679168,8.675572,0.000000,0.000000,52.153427,0.000000,2.360797,14.119888,0.000000,2.596468,0.14,0.79,0.000000,3.397561,0.000000,0.000000,0.89,5.85,4.154348,0.000000,1.57,2.93,142.721367,0.000000,1.88,1.01,1.895994,1.713669,0.79,32.299988,5.141006,0.00,0.000000,2.30,20.056275,14.512451,2.213178,3.427338,1.12,0.904723,1.05,0.000000,0.48,1.94,0.000000,2.702613,2.872831,0.23,337.633312,4.119736,0.794612,0.000000,1.298234,1.284386,1.875115,1.879816,0,0,0,0,0

