Block,Time,WR/01102023/01102023/L_NR_2022_09,NR/01102023/02012046/L_NR_2021_17,NR/01102023/13082046/L_NR_2021_12,WR/01102023/29112042/L_NR_2019_05,NR/22102023/11042047/L_NR_2021_16,WR/01102023/29112042/RUMS(L_NR_2019_06),WR/01102023/30052048/L_NR_2022_10,SR/01102023/07102043/L_NR_2018_61,L_NR_2019_19,NR/01102023/25072045/L_NR_2021_15,NR/26072023/25122043/L_NR_2023_10,WR/01102023/24112044/L_NR_2020_07,NR/01102023/14082046/L_NR_2021_16,NR/01102023/08032047/L_NR_2021_14,WR/01102023/29112042/RUMS(L_NR_2019_07),NR/22102023/11042047/L_NR_2021_17,WR/01102023/16072048/L_NR_2022_08,NR/01102023/02122045/L_NR_2021_13,WR/01102023/01102023/L_NR_2020_06,WR/01102023/31032046/L_NR_2020_05,NR/26072023/31072042/L_NR_2023_07,NR/01102023/23072042/L_NR_2012_04,NR/01102023/19072037/LT-05,NR/01072024/31072024/Chanju/TPDDL/Jul01072024,NR/05072024/31072024/1000011449-JITPL-BRPL(DISCOM),NR/01102023/06022042/L_NR_2012_07,NR/01042024/23072042/NR/01102023/23072042/L_NR_2012_04,NR/16072024/31072024/NR/16072024/31072024/717758,NR/30092023/31122025/SH-07,NR/01102023/06022042/L_NR_2012_02,NR/01102023/30042040/GNA_LT_35,NR/01102023/05012040/L_NR_2020_02,NR/01072024/31072024/APPCPL/180/F25/TGNA/3250,NR/01072024/31072024/NDMC/D-54/EE(POWER)2024,NR/01102023/31052040/LT-31,NR/22072024/22072024/IEX_240721_01662,NR/01072024/31072024/IIPL/JPL(SH)-BRPL/BRPL T-249/24-25/1,NR/01102023/31102037/L_NR_2019_11,NR/01072024/31072024/	NR/01072024/31072024/TataPower-DDL/PMG/MSEDCL/Banking/12112023,NR/01072024/31072024/R2,NR/22072024/22072024/IEX_240721_01661,NR/30092023/26122029/SH-06,NR/01072024/31072024/IIPL/JPL(TM)-BRPL/BRPLT-169/24-25/02,NR/01102023/30042040/GNA_LT_36,NR/01102023/27052033/DIAPL(L_NR_2023_04),NR/01102023/15082037/GNA_NR_2012_01,NR/01102023/25122043/GNA_MEJA_DELHI,NR/01102023/22052037/LT-59,NR/01072024/31072024/NDMC/D-55/EE(POWER)2024,NR/01042024/31072024/LT_MEJA_DELHI
56,13:45-14:00,14,0,228.33,33,88,33,14,23.01,122.843098,43.5,79,7,0,87,33,42,6.66,45.67,7,21,186,0.000000,66.160000,13.170000,0.000000,87.010000,272.740000,0.000000,24.430000,261.890000,15.110000,5.150000,0.000000,12.420000,15.110000,0.000000,0.000000,9.590000,0.000000,0.000000,0.000000,24.430000,0.000000,15.480000,30.790000,81.990000,0.000000,8.690000,15.140000,11.810000

57,14:00-14:15,14,0,228.33,33,86,33,14,32.02,118.786682,43.5,76,7,0,87,33,41,6.66,45.67,7,21,179,0.000000,66.160000,12.430000,0.000000,87.010000,272.740000,0.000000,24.430000,261.890000,14.670000,5.290000,0.000000,12.420000,14.670000,0.000000,0.000000,9.820000,0.000000,0.000000,0.000000,24.430000,0.000000,15.030000,30.790000,100.490000,0.000000,9.940000,15.140000,11.810000

58,14:15-14:30,14,0,227.5,33,83,33,14,33.02,114.271969,42.5,73,7,0,86,33,40,6.66,45.5,7,21,172,0.000000,66.160000,12.430000,0.000000,87.010000,272.740000,0.000000,24.430000,261.890000,14.190000,5.290000,0.000000,12.420000,14.190000,0.000000,0.000000,9.820000,0.000000,0.000000,0.000000,24.430000,0.000000,14.550000,30.790000,100.490000,0.000000,9.940000,15.140000,13.740000

59,14:30-14:45,15,0,226.67,33,72,33,15,34.02,109.181947,41.5,64,7,0,83,33,36,6.66,45.33,7,21,151,0.000000,66.160000,12.430000,0.000000,87.010000,272.740000,0.000000,24.430000,261.890000,13.650000,5.290000,0.000000,12.420000,13.650000,0.000000,0.000000,9.820000,0.000000,0.000000,0.000000,24.430000,0.000000,13.990000,30.790000,100.490000,0.000000,9.940000,15.140000,13.740000

60,14:45-15:00,15,0,222.63,33,69,33,15,35.02,103.711636,40.5,61,8.33,0,77,33,34,6.66,44.53,8.34,25,144,0.000000,66.160000,12.430000,0.000000,87.010000,272.740000,0.000000,24.430000,261.890000,13.120000,5.290000,0.000000,12.420000,13.120000,0.000000,0.000000,9.820000,0.000000,0.000000,0.000000,24.430000,0.000000,13.460000,30.790000,100.490000,0.000000,9.940000,15.140000,13.740000

61,15:00-15:15,15,0,212.97,33,64,33,15,37.02,77.627711,37.5,57,10,0,67,33,31,6.66,42.59,10,30,133,0.000000,66.160000,12.430000,0.000000,87.010000,272.740000,0.000000,24.430000,261.890000,12.390000,5.660000,0.000000,12.420000,12.390000,0.000000,0.000000,10.360000,0.000000,0.000000,0.000000,24.430000,0.000000,12.700000,31.290000,100.490000,0.000000,10.090000,15.140000,13.740000

62,15:15-15:30,15,0,201.85,33,61,33,15,39.01,72.908227,35.5,54,11.67,0,62,33,29,6.66,40.37,11.66,35,126,0.000000,66.160000,12.430000,0.000000,87.010000,272.740000,0.000000,24.430000,261.890000,11.580000,5.660000,0.000000,12.420000,11.580000,0.000000,0.000000,10.360000,0.000000,0.000000,0.000000,24.430000,0.000000,11.880000,31.290000,100.490000,0.000000,10.090000,15.140000,13.740000

63,15:30-15:45,15,0,176.88,33,56,33,15,40.01,68.315506,31,51,13.33,0,53,33,27,6.66,35.38,13.34,40,119,0.000000,66.160000,12.430000,0.000000,76.480000,272.740000,0.000000,24.430000,227.240000,10.720000,5.660000,0.000000,12.420000,10.720000,0.000000,0.000000,10.360000,0.000000,0.000000,0.000000,24.430000,0.000000,10.980000,31.290000,53.050000,0.000000,10.090000,15.140000,13.740000

64,15:45-16:00,15,0,166.09,33,51,33,15,40.01,63.264488,28,46,15,0,50,33,24,7.51,33.22,15,45,109,0.000000,66.160000,12.430000,0.000000,76.480000,272.740000,0.000000,24.430000,227.240000,8.070000,5.660000,0.000000,12.420000,8.070000,0.000000,0.000000,10.360000,0.000000,0.000000,0.000000,24.430000,0.000000,8.270000,31.290000,53.050000,0.000000,10.090000,15.140000,13.740000

65,16:00-16:15,15,0,127.02,33,34,33,15,40.01,57.901438,25.5,30,8.33,0,43,33,16,8.51,25.4,8.34,25,70,0.000000,66.160000,12.430000,0.000000,57.590000,272.740000,0.000000,18.360000,179.010000,7.750000,6.030000,0.000000,12.420000,7.750000,0.000000,0.000000,10.360000,0.000000,0.000000,0.000000,18.360000,0.000000,7.960000,31.290000,53.050000,0.000000,10.090000,15.140000,5.790000

66,16:15-16:30,15,0,114.8,33,61,33,15,40.01,52.206854,23.5,27,8.67,0,38,33,29,8.79,22.96,8.66,26,63,0.000000,66.160000,12.430000,0.000000,57.590000,272.740000,0.000000,18.360000,130.780000,6.910000,6.030000,0.000000,12.420000,6.910000,0.000000,0.000000,10.360000,0.000000,0.000000,0.000000,18.360000,0.000000,7.090000,31.290000,53.050000,0.000000,10.090000,15.140000,5.790000

67,16:30-16:45,18.33,0,107.63,20.87,26,33,18.33,43.01,53.796267,23,31,9.17,0,31,22,12,9,21.53,9.16,27.5,74,0.000000,66.160000,12.430000,0.000000,57.590000,272.740000,0.000000,18.360000,110.930000,6.240000,6.030000,0.000000,12.420000,6.240000,0.000000,0.000000,10.360000,0.000000,0.000000,0.000000,18.360000,0.000000,6.390000,31.290000,53.050000,0.000000,10.090000,15.140000,5.790000

68,16:45-17:00,21.67,0,91.21,10.97,24,33,21.67,43.01,44.220785,18.5,28,9.33,0,25,12,11,9.34,18.24,9.34,28,64,0.000000,66.160000,12.430000,0.000000,57.590000,272.740000,0.000000,18.360000,110.930000,5.370000,6.030000,0.000000,12.420000,5.370000,0.000000,0.000000,10.360000,0.000000,0.000000,0.000000,18.360000,0.000000,5.500000,31.290000,53.050000,0.000000,10.090000,15.140000,5.790000

69,17:00-17:15,40,0,37.5,4.08,30,31.61,40,43.01,35.366877,15.5,24,23.67,0,23,7,15,13.34,7.5,23.66,71,56,0.000000,66.160000,12.700000,0.000000,57.590000,272.740000,0.000000,16.430000,145.580000,4.410000,6.590000,0.000000,12.420000,4.410000,0.000000,0.000000,10.590000,0.000000,0.000000,0.000000,16.430000,0.000000,4.520000,31.290000,81.990000,0.000000,10.320000,15.140000,5.790000

70,17:15-17:30,38.33,0,37.5,0.58,25,25.67,38.33,43.01,27.556326,12.5,19,22.67,0,18,1,12,12.66,7.5,22.66,68,46,0.000000,66.160000,12.700000,0.000000,57.590000,272.740000,0.000000,16.430000,145.580000,3.610000,6.590000,0.000000,12.420000,3.610000,0.000000,0.000000,10.590000,0.000000,0.000000,0.000000,16.430000,0.000000,3.700000,31.290000,100.490000,0.000000,10.320000,15.140000,5.790000

71,17:30-17:45,25,0,33.33,0,20,20.45,25,43.01,22.183525,9.5,18,21.67,0,15,0,10,16.66,6.67,21.66,65,42,0.000000,66.160000,12.700000,0.000000,60.400000,272.740000,0.000000,22.500000,205.990000,2.720000,6.950000,0.000000,12.420000,2.720000,0.000000,0.000000,10.590000,0.000000,0.000000,0.000000,22.500000,0.000000,2.790000,31.290000,100.490000,0.000000,10.320000,15.140000,5.790000

72,17:45-18:00,23.33,0,25,0,15,15.91,23.33,43.01,16.986242,7.5,12,20.5,0,13,0,7,16,5,20.5,61.5,28,0.000000,66.160000,12.700000,0.000000,60.400000,272.740000,0.000000,22.500000,205.990000,2.020000,6.950000,0.000000,12.420000,2.020000,0.000000,0.000000,10.590000,0.000000,0.000000,0.000000,22.500000,0.000000,2.060000,31.290000,100.490000,0.000000,10.320000,15.140000,5.790000

73,18:00-18:15,22.67,0,25,0,12,0,22.67,39.01,14.489986,7,7,15.67,0,11,0,5,22.66,5,15.66,47,18,0.000000,66.160000,13.170000,96.460000,79.380000,272.740000,48.230000,21.470000,261.890000,1.540000,7.420000,0.000000,12.420000,1.540000,0.000000,72.340000,10.590000,0.000000,24.120000,0.000000,21.470000,96.460000,1.580000,31.280000,100.490000,0.000000,10.320000,15.140000,5.790000

74,18:15-18:30,21.67,0,25,0,9,0,21.67,39.01,9.390213,5,4,13.67,0,8,0,5,22,5,13.66,41,11,0.000000,66.160000,13.170000,96.460000,79.380000,272.740000,48.230000,21.470000,261.890000,1.130000,7.420000,0.000000,12.420000,1.130000,0.000000,72.340000,10.590000,0.000000,24.120000,0.000000,21.470000,96.460000,1.160000,30.280000,100.490000,0.000000,10.320000,15.140000,5.790000

75,18:30-18:45,20,0,21.24,0,3,0,20,39.41,3.880898,3,3,10.83,0,6,0,1,21.66,4.25,10.84,32.5,7,0.000000,66.160000,13.170000,96.460000,79.380000,272.740000,48.230000,32.100000,261.890000,0.530000,7.420000,0.000000,12.420000,0.530000,0.000000,72.340000,10.590000,0.000000,24.120000,0.000000,10.830000,96.460000,0.540000,30.280000,100.490000,0.000000,10.320000,15.140000,5.790000

76,18:45-19:00,19.33,0,12.73,0,1,0,19.33,39.81,0.692321,3,1,10.33,0,4,0,1,21.34,2.54,10.34,31,4,0.000000,85.060000,13.170000,96.460000,79.380000,272.740000,48.230000,32.100000,261.890000,0.320000,7.420000,0.000000,12.420000,0.320000,0.000000,72.340000,10.590000,0.000000,24.120000,0.000000,10.830000,96.460000,0.320000,30.280000,100.490000,0.000000,10.320000,15.140000,5.790000

77,19:00-19:15,18.33,0,7.09,0,1,0,18.33,39.81,0,1,0,10,0,2,0,0,11.66,1.42,10,30,1,0.000000,115.310000,13.170000,96.460000,79.380000,272.740000,48.230000,30.870000,261.890000,0.060000,7.700000,0.000000,12.420000,0.060000,0.000000,72.340000,10.590000,0.000000,24.120000,0.000000,9.600000,96.460000,0.060000,30.280000,100.490000,0.000000,10.320000,15.140000,5.790000

78,19:15-19:30,18.33,0,2.37,0,1,0,18.33,40.01,0,0.5,0,9.67,0,1,0,0,11.66,0.47,9.66,29,1,0.000000,115.310000,13.170000,96.460000,79.380000,272.740000,48.230000,30.870000,261.890000,0.010000,7.700000,0.000000,12.420000,0.010000,0.000000,72.340000,10.590000,0.000000,24.120000,0.000000,9.600000,96.460000,0.010000,30.280000,100.490000,0.000000,10.320000,15.140000,5.790000

79,19:30-19:45,25.33,0,0.59,0,0,0,25.33,40.01,0,0,0,9.17,0,0,0,0,11.66,0.12,9.16,27.5,0,0.000000,115.310000,13.170000,96.460000,79.380000,272.740000,48.230000,30.870000,261.890000,0.000000,7.700000,0.000000,12.420000,0.000000,0.000000,72.340000,10.590000,0.000000,24.120000,0.000000,9.600000,96.460000,0.000000,31.280000,100.490000,0.000000,10.320000,15.140000,5.790000

80,19:45-20:00,25.33,0,0,0,0,0,25.33,40.01,0,0,0,8.67,0,0,0,0,11.66,0,8.66,26,0,0.000000,115.310000,13.170000,96.460000,79.380000,272.740000,48.230000,30.870000,261.890000,0.000000,7.700000,0.000000,12.420000,0.000000,0.000000,72.340000,10.590000,0.000000,24.120000,0.000000,9.600000,96.460000,0.000000,31.280000,100.490000,0.000000,10.320000,15.140000,13.460000

81,20:00-20:15,30,0,0,0,0,0,30,40.01,0,0,0,14.17,0,0,0,0,21.66,0,14.16,42.5,0,0.000000,115.310000,13.170000,96.460000,87.010000,272.740000,48.230000,30.870000,261.890000,0.000000,7.880000,0.000000,12.420000,0.000000,0.000000,72.340000,10.590000,0.000000,24.120000,96.460000,0.000000,96.460000,0.000000,31.280000,100.490000,0.000000,10.320000,15.140000,13.460000

82,20:15-20:30,29.33,0,0,0,0,0,29.33,40.01,0,0,0,14.33,0,0,0,0,20.66,0,14.34,43,0,0.000000,115.310000,13.170000,96.460000,87.010000,272.740000,48.230000,30.870000,261.890000,0.000000,7.880000,0.000000,12.420000,0.000000,0.000000,72.340000,10.590000,0.000000,24.120000,96.460000,0.000000,96.460000,0.000000,31.280000,100.490000,0.000000,10.320000,15.140000,13.460000

83,20:30-20:45,6.11,0,0,0,0,0,6.11,40.01,0,0,0,14.67,0,0,0,0,20,0,14.66,44,0,0.000000,115.310000,13.170000,96.460000,87.010000,272.740000,48.230000,30.870000,261.890000,0.000000,7.880000,0.000000,12.420000,0.000000,0.000000,72.340000,10.590000,0.000000,24.120000,96.460000,0.000000,96.460000,0.000000,31.290000,100.490000,0.000000,10.320000,15.140000,13.460000

84,20:45-21:00,5.92,0,0,0,0,0,5.92,40.01,0,0,0,15.33,0,0,0,0,19.34,0,15.34,46,0,0.000000,115.310000,13.170000,96.460000,87.010000,272.740000,48.230000,30.870000,261.890000,0.000000,7.880000,0.000000,12.420000,0.000000,0.000000,72.340000,10.590000,0.000000,24.120000,96.460000,0.000000,96.460000,0.000000,31.290000,100.490000,0.000000,10.320000,15.140000,13.460000

85,21:00-21:15,6.89,0,0,0,0,0,6.89,40.01,0,0,0,15.5,0,0,0,0,18.34,0,15.5,46.5,0,0.000000,115.310000,13.170000,96.460000,87.010000,272.740000,48.230000,30.870000,261.890000,0.000000,8.070000,0.000000,12.420000,0.000000,38.580000,72.340000,10.590000,0.000000,24.120000,96.460000,0.000000,96.460000,0.000000,31.290000,100.490000,0.000000,10.320000,15.140000,13.460000

86,21:15-21:30,8.89,0,0,0,0,0,8.89,40.01,0,0,0,15.83,0,0,0,0,17.34,0,15.84,47.5,0,0.000000,115.310000,13.170000,96.460000,87.010000,272.740000,48.230000,30.870000,261.890000,0.000000,8.070000,0.000000,12.420000,0.000000,38.580000,72.340000,10.590000,0.000000,24.120000,96.460000,0.000000,96.460000,0.000000,31.290000,100.490000,0.000000,10.320000,15.140000,13.460000

87,21:30-21:45,11.89,0,0,0,0,0,11.89,40.01,0,0,0,16,0,0,0,0,16.66,0,16,48,0,0.000000,115.310000,13.170000,96.460000,87.010000,272.740000,48.230000,30.870000,261.890000,0.000000,8.070000,0.000000,12.420000,0.000000,38.580000,72.340000,10.590000,0.000000,24.120000,96.460000,0.000000,96.460000,0.000000,31.290000,100.490000,0.000000,10.320000,15.140000,13.460000

88,21:45-22:00,16.31,0,0,0,0,0,16.31,40.01,0,0,0,16.33,0,0,0,0,16,0,16.34,49,0,0.000000,115.310000,13.170000,96.460000,87.010000,272.740000,48.230000,30.870000,261.890000,0.000000,8.070000,0.000000,12.420000,0.000000,38.580000,72.340000,10.590000,0.000000,24.120000,96.460000,0.000000,96.460000,0.000000,31.290000,100.490000,0.000000,10.320000,15.140000,13.460000

89,22:00-22:15,15.54,0,0,0,0,0,15.54,43.01,0,0,0,16.5,0,0,0,0,15,0,16.5,49.5,0,0.000000,115.310000,13.170000,96.460000,87.010000,272.740000,48.230000,30.870000,261.890000,0.000000,7.880000,0.000000,12.420000,0.000000,38.580000,72.340000,10.590000,0.000000,24.120000,144.690000,0.000000,96.460000,0.000000,31.290000,100.490000,0.000000,10.320000,15.140000,13.460000

90,22:15-22:30,14.79,0,0,0,0,0,14.79,43.01,0,0,0,17,0,0,0,0,15.34,0,17,51,0,0.000000,115.310000,13.170000,96.460000,87.010000,272.740000,48.230000,30.870000,261.890000,0.000000,7.880000,0.000000,12.420000,0.000000,38.580000,72.340000,10.590000,0.000000,24.120000,144.690000,0.000000,96.460000,0.000000,31.290000,100.490000,0.000000,10.320000,15.140000,13.460000

91,22:30-22:45,14.05,0,0,0,0,0,14.05,43.01,0,0,0,17.5,0,0,0,0,16,0,17.5,52.5,0,0.000000,115.310000,13.170000,96.460000,87.010000,272.740000,48.230000,30.870000,261.890000,0.000000,7.880000,0.000000,12.420000,0.000000,38.580000,72.340000,10.590000,0.000000,24.120000,144.690000,0.000000,96.460000,0.000000,30.780000,100.490000,0.000000,10.320000,15.140000,13.460000

92,22:45-23:00,13.35,0,0,0,0,0,13.35,43.01,0,0,0,18,0,0,0,0,17.34,0,18,54,0,0.000000,115.310000,13.170000,96.460000,87.010000,272.740000,48.230000,30.870000,261.890000,0.000000,7.880000,0.000000,12.420000,0.000000,38.580000,72.340000,10.590000,0.000000,24.120000,144.690000,0.000000,96.460000,0.000000,30.280000,100.490000,0.000000,10.320000,15.140000,13.460000

93,23:00-23:15,14.62,0,0,0,0,0,14.62,38.01,0,0,0,18.33,0,0,0,0,18.34,0,18.34,55,0,0.000000,115.310000,13.170000,96.460000,87.010000,272.740000,48.230000,30.870000,261.890000,0.000000,7.700000,0.000000,12.420000,0.000000,38.580000,72.340000,10.590000,0.000000,24.120000,144.690000,0.000000,96.460000,0.000000,30.790000,100.490000,0.000000,10.320000,15.140000,13.460000

94,23:15-23:30,15.99,0,0,0,0,0,15.99,38.01,0,0,0,19.17,0,0,0,0,19.34,0,19.16,57.5,0,0.000000,115.310000,13.170000,96.460000,87.010000,272.740000,48.230000,30.870000,261.890000,0.000000,7.700000,0.000000,12.420000,0.000000,38.580000,72.340000,10.590000,0.000000,24.120000,144.690000,0.000000,96.460000,0.000000,30.790000,100.490000,0.000000,10.320000,15.140000,13.460000

95,23:30-23:45,17.46,0,0,0,0,0,17.46,38.01,0,0,0,20,0,0,0,0,20.66,0,20,60,0,0.000000,115.310000,13.170000,96.460000,87.010000,272.740000,48.230000,30.870000,261.890000,0.000000,7.700000,0.000000,12.420000,0.000000,38.580000,72.340000,10.590000,0.000000,24.120000,144.690000,0.000000,96.460000,0.000000,30.280000,100.490000,0.000000,10.320000,15.140000,13.460000

96,23:45-24:00,15,0,0,0,0,0,15,38.01,0,0,0,20.83,0,0,0,0,21.34,0,20.84,62.5,0,0.000000,115.310000,13.170000,96.460000,87.010000,272.740000,48.230000,30.870000,261.890000,0.000000,7.700000,0.000000,12.420000,0.000000,38.580000,72.340000,10.590000,0.000000,24.120000,144.690000,0.000000,96.460000,0.000000,29.780000,100.490000,0.000000,10.320000,15.140000,13.460000

