Block,Time,UNCHAHAR3,RAPPB,DADRI_CRF,SEWA2,RIHAND1,NJPC,ANTA_RF,TANDA2,SALAL,DULHASTI,RAMPUR,AURY_CRF,TEHRI,UNCHAHAR1,ANTA_CRF,URI2,DHAULIGNGA,NAPP,UNCHAHAR4,RAPPC,SINGRAULI_HYDRO,AURY_RF,URI,JHAJJAR,PARBATI3,DADRI_LF,TANAKPUR,RIHAND3,KOTESHWR,CHAMERA2,KOLDAM,CHAMERA1,ANTA_LF,CHAMERA3,RIHAND2,SINGRAULI,NLCEXP,KAWAS-NAPM,KGSU3AND4,VSTPS I,KUDGI,KHARGONE-I,KAWAS-RLNG,GANDHAR-NAPM,KKNP,KAWAS-zLIQ,AURY_LF,ANTA_GF,KHSTPP-I,VALLURNTECL,VSTPS IV,GADARWARA-I,SIPAT I,KHSTPP-II,NTPL,KGSU1AND2,SIPAT II,KSTPS I&II,TALA,NLCIIST2,NNTPP,SOLAPUR,VSTPS III,BSIUL,DADRT2,NLCTS2EXP,MOUDA_II,AURY_GF,MAPS,MOUDA,KSTPS7,KAWAS-APM,KAPS,NLCIIST1,VSTPS II,SIMHST2,SASAN,TAPS-II,LARA-I,GANDHAR-RLNG,BRBCL,RSTPSU1TO6,KAWAS-ComGas,DADRI_RF,DADRI_GF,RSTPSU7,VSTPS V,FSTPP I & II,TALST2,UNCHAHAR2,KISHANGANGA,GANDHAR-ComGas,GANDHAR-APM,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
55,13:30-13:45,13.679803,0.000000,0.000000,17.465872,56.330369,0.000000,0.000000,2.165389,34.743219,18.239262,0.000000,0.000000,0.000000,5.002958,0.000000,35.210761,0.000000,45.932912,0.000000,62.645227,0.975637,0.000000,48.448764,241.320408,0.000000,0.000000,0.000000,88.565984,8.812865,0.000000,0.000000,0.000000,0.000000,0.000000,89.256952,95.094299,1.78,0.000000,2.10,2.273860,9.00,3.393268,0.000000,0.000000,1.55,0.000000,0.000000,0.000000,11.400390,3.44,2.570658,2.056526,4.414677,73.937702,3.65,1.92,1.791457,2.607879,0.000000,0.90,0.10,1.696634,1.877149,12.642280,364.358530,0.93,3.363787,0.000000,0.23,1.856470,1.285329,0.000000,0.545755,0.85,1.861130,1.78,282.658781,1.307899,4.078779,0.000000,14.467500,7.67,0.000000,0.000000,0.000000,1.87,1.271619,2.893500,2.92,22.033709,6.187132,0.000000,0.000000,0,0,0,0,0

56,13:45-14:00,13.679803,0.000000,0.000000,17.465872,56.330369,0.000000,0.000000,2.165389,80.693928,18.239262,0.000000,0.000000,0.000000,5.002958,0.000000,35.210761,0.000000,45.932912,0.000000,62.645227,0.975637,0.000000,48.448764,241.320408,0.000000,0.000000,0.000000,88.565984,8.812865,0.000000,0.000000,0.000000,0.000000,0.000000,89.256952,95.094299,1.78,0.000000,2.10,2.273860,9.00,3.393268,0.000000,0.000000,1.55,0.000000,0.000000,0.000000,22.225070,3.44,2.570658,2.056526,4.414677,73.937702,3.65,1.92,1.791457,2.607879,0.000000,0.90,0.10,1.696634,1.877149,12.642280,364.356136,0.93,3.363787,0.000000,0.23,1.856470,1.285329,0.000000,0.545755,0.85,1.861130,1.78,297.069767,1.307899,4.078779,0.000000,14.467500,7.67,0.000000,0.000000,0.000000,1.87,1.271619,9.027720,2.92,22.033709,6.187132,0.000000,0.000000,0,0,0,0,0

57,14:00-14:15,13.679803,0.000000,0.000000,17.465872,56.330369,0.000000,0.000000,2.163469,80.693928,18.239262,0.000000,0.000000,0.000000,5.002958,0.000000,35.210761,0.000000,45.932912,0.000000,62.645227,0.975637,0.000000,48.448764,241.320408,0.000000,0.000000,0.000000,88.565984,8.812865,0.000000,0.000000,0.000000,0.000000,0.000000,89.256952,95.094299,1.78,0.000000,2.10,2.294531,9.00,3.393268,0.000000,0.000000,1.55,0.000000,0.000000,0.000000,22.225070,3.44,2.570658,2.056526,4.414677,73.551902,3.65,1.92,1.791457,2.607879,0.000000,0.90,0.10,1.696634,1.877149,12.642280,364.356136,0.93,3.363787,0.000000,0.23,1.856470,1.285329,0.000000,0.545755,0.82,1.861130,1.78,309.242812,1.307899,4.078779,0.000000,14.467500,7.67,0.000000,0.000000,0.000000,1.87,1.271619,9.027720,2.92,21.931213,6.187132,0.000000,0.000000,0,0,0,0,0

58,14:15-14:30,13.679803,0.000000,0.000000,17.465872,56.330369,20.749983,0.000000,2.163469,80.693928,18.239262,0.639762,0.000000,0.000000,5.002958,0.000000,35.210761,0.000000,45.932912,0.000000,62.645227,0.975637,0.000000,48.448764,241.320408,0.000000,0.000000,0.000000,88.565984,8.812865,0.000000,0.000000,0.000000,0.000000,0.000000,89.256952,95.094299,1.78,0.000000,2.10,2.294531,9.00,3.393268,0.000000,0.000000,1.55,0.000000,0.000000,0.000000,22.225070,3.44,2.570658,2.056526,4.414677,73.551902,3.65,1.92,1.791457,2.607879,0.000000,0.90,0.10,1.696634,1.877149,12.642280,364.358530,0.93,3.363787,0.000000,0.23,1.856470,1.285329,0.000000,0.545755,0.82,1.861130,1.78,314.668125,1.307899,4.078779,0.000000,14.467500,7.67,0.000000,0.000000,0.000000,1.87,1.271619,9.027720,2.92,23.415889,6.187132,0.000000,0.000000,0,0,0,0,0

59,14:30-14:45,13.693829,0.000000,0.000000,17.465872,56.330369,20.749983,0.000000,2.163469,80.693928,18.239262,0.639762,0.000000,0.000000,5.002958,0.000000,35.210761,0.000000,45.932912,0.000000,62.645227,0.975637,0.000000,48.448764,277.971408,0.000000,0.000000,0.000000,88.565984,8.812865,0.000000,0.000000,0.000000,0.000000,0.000000,89.256952,95.094299,1.78,0.000000,2.10,2.294531,9.00,3.393268,0.000000,0.000000,1.55,0.000000,0.000000,0.000000,22.225070,3.44,2.570658,2.056526,4.414677,73.551902,3.65,1.92,1.791457,2.607879,0.000000,0.90,0.10,1.696634,1.877149,12.642280,364.356136,0.93,3.363787,0.000000,0.23,1.856470,1.285329,0.000000,0.545755,0.82,1.861130,1.78,325.518750,1.307899,4.078779,0.000000,14.467500,7.67,0.000000,0.000000,0.000000,1.87,1.271619,9.027720,2.92,23.415889,6.187132,0.000000,0.000000,0,0,0,0,0

60,14:45-15:00,13.693829,0.000000,0.000000,17.465872,56.330369,20.749983,0.000000,2.163469,34.743219,36.478524,0.639762,0.000000,0.000000,5.002958,0.000000,35.210761,0.000000,45.932912,0.000000,62.645227,0.975637,0.000000,48.448764,277.971408,0.000000,0.000000,0.000000,88.565984,8.812865,0.000000,0.000000,0.000000,0.000000,0.000000,89.256952,95.094299,1.78,0.000000,2.10,2.294531,9.00,3.393268,0.000000,0.000000,1.55,0.000000,0.000000,0.000000,22.225070,3.44,2.570658,2.056526,4.414677,73.551902,3.65,1.92,1.791457,2.607879,0.000000,0.88,0.10,1.696634,1.877149,12.642280,364.358530,0.93,3.363787,0.000000,0.23,1.856470,1.285329,0.000000,0.545755,0.79,1.861130,1.78,330.130266,1.307899,4.078779,0.000000,14.467500,7.67,0.000000,0.000000,0.000000,1.87,1.271619,9.027720,2.92,23.415889,6.187132,0.000000,0.000000,0,0,0,0,0

61,15:00-15:15,13.695837,0.000000,0.000000,17.465872,56.330369,20.749983,0.000000,2.165188,23.535729,36.478524,0.639762,0.000000,23.696637,5.002958,0.000000,35.210761,0.000000,45.932912,0.000000,62.645227,0.995963,0.000000,48.448764,277.971408,0.000000,0.000000,0.000000,83.743484,8.812865,0.000000,0.000000,0.000000,0.000000,0.000000,89.256952,103.958952,1.78,0.000000,2.10,2.294531,9.00,3.393268,0.000000,0.000000,1.55,0.000000,0.000000,0.000000,22.225070,3.44,2.570658,2.056526,4.848339,94.259813,3.65,1.92,1.791457,2.607879,0.000000,0.88,0.10,1.696634,1.877149,12.642280,364.356136,0.93,3.363787,0.000000,0.23,1.856470,1.285329,0.000000,0.545755,0.79,1.861130,1.78,330.944062,1.307899,4.078779,0.000000,14.467500,7.67,0.000000,0.000000,0.000000,1.87,1.271619,9.027720,2.92,23.415889,6.187132,0.000000,0.000000,0,0,0,0,0

62,15:15-15:30,13.695837,0.000000,0.000000,17.465872,56.330369,20.749983,0.000000,2.164855,23.535729,36.478524,0.639762,0.000000,23.696637,5.002958,0.000000,35.210761,0.000000,45.932912,0.000000,62.645227,0.995963,0.000000,48.448764,277.971408,0.000000,0.000000,0.000000,83.743484,8.812865,0.000000,0.000000,0.000000,0.000000,0.000000,89.256952,103.958952,1.78,0.000000,2.10,2.294531,9.00,3.393268,0.000000,0.000000,1.55,0.000000,0.000000,0.000000,22.225070,3.44,2.570658,2.056526,5.089903,94.259813,3.65,1.92,1.791457,2.607879,0.000000,0.88,0.10,1.696634,1.877149,12.642280,364.358530,0.93,3.363787,0.000000,0.23,1.856470,1.285329,0.000000,0.545755,0.79,1.861130,1.78,330.944062,1.307899,4.078779,0.000000,14.467500,7.67,0.000000,0.000000,0.000000,1.87,1.271619,9.027720,2.92,23.405058,6.187132,0.000000,0.000000,0,0,0,0,0

63,15:30-15:45,13.695837,0.000000,0.000000,17.465872,56.330369,20.749983,0.000000,2.163469,23.535729,36.478524,0.639762,0.000000,47.393271,5.002958,0.000000,35.210761,0.000000,45.932912,0.000000,62.645227,0.995963,0.000000,48.448764,277.971408,0.000000,0.000000,0.000000,83.743484,8.812865,0.000000,0.000000,13.258017,0.000000,0.000000,89.256952,103.958952,1.77,0.000000,2.10,2.294531,9.00,3.393268,0.000000,0.000000,1.55,0.000000,0.000000,0.000000,22.225070,3.44,2.570658,2.056526,5.089903,94.259813,3.65,1.92,1.791457,2.607879,0.000000,0.88,0.10,1.696634,1.877149,12.642280,364.356136,0.93,3.363787,0.000000,0.23,1.856470,1.285329,0.000000,0.545755,0.79,1.861130,1.78,330.944062,1.307899,4.078779,0.000000,14.467500,7.67,0.000000,0.000000,0.000000,1.87,1.271619,9.027720,2.92,23.415889,6.187132,0.000000,0.000000,0,0,0,0,0

64,15:45-16:00,13.695837,0.000000,0.000000,17.465872,56.330369,20.749983,0.000000,2.163469,23.535729,36.478524,0.639762,0.000000,47.393271,5.002958,0.000000,35.210761,0.000000,45.932912,0.000000,62.645227,0.995963,0.000000,48.448764,277.971408,0.000000,0.000000,0.000000,83.743484,8.812865,0.000000,0.000000,13.258017,0.000000,0.000000,89.256952,103.958952,1.77,0.000000,2.10,2.294531,9.00,3.393268,0.000000,0.000000,1.55,0.000000,0.000000,0.000000,22.225070,3.44,2.570658,2.056526,5.089903,94.259813,3.65,1.92,1.791457,2.607879,0.000000,0.88,0.10,1.696634,1.877149,12.642280,364.358530,0.93,3.363787,0.000000,0.23,1.856470,1.285329,0.000000,0.545755,0.79,1.861130,1.78,330.944062,1.307899,4.078779,0.000000,14.467500,7.67,0.000000,0.000000,0.000000,1.87,1.271619,9.027720,2.92,23.415889,6.187132,0.000000,0.000000,0,0,0,0,0

65,16:00-16:15,13.802564,0.000000,0.000000,17.465872,56.330369,20.749983,0.000000,2.165389,23.535729,36.478524,0.639762,0.000000,47.393271,5.002958,0.000000,36.232396,0.000000,45.932912,0.000000,62.645227,0.995963,0.000000,48.448764,277.971408,0.000000,0.000000,0.000000,83.743484,8.812865,14.804518,0.000000,13.258017,0.000000,0.000000,89.256952,103.958952,1.77,0.000000,2.10,2.294531,9.00,3.393268,0.000000,0.000000,1.55,0.000000,0.000000,0.000000,21.864058,3.44,2.570658,2.056526,5.089903,94.259813,3.65,1.92,1.791457,2.607879,0.000000,0.88,0.10,1.696634,1.877149,6.321140,363.713239,0.93,3.363787,0.000000,0.23,1.856470,1.285329,0.000000,0.545755,0.79,1.861130,1.78,330.944062,1.307899,4.078779,0.000000,14.467500,7.67,0.000000,0.000000,0.000000,1.87,1.271619,9.027720,2.92,23.422283,6.187132,0.000000,0.000000,0,0,0,0,0

66,16:15-16:30,13.802564,0.000000,0.000000,17.465872,56.330369,20.749983,0.000000,2.165389,23.535729,36.478524,0.639762,0.000000,47.393271,5.002958,0.000000,36.232396,0.000000,45.932912,0.000000,62.645227,0.995963,0.000000,51.110784,277.971408,0.000000,0.000000,0.000000,83.743484,8.812865,14.804518,0.000000,13.258017,0.000000,10.759192,89.256952,103.958952,1.77,0.000000,2.10,2.294531,9.00,3.393268,0.000000,0.000000,1.55,0.000000,0.000000,0.000000,21.864058,3.44,2.570658,2.056526,5.089903,94.259813,3.65,1.92,1.791457,2.607879,0.000000,0.88,0.10,1.696634,1.877149,6.321140,363.716395,0.93,3.363787,0.000000,0.23,1.856470,1.285329,0.000000,0.545755,0.79,1.861130,1.78,330.944062,1.307899,4.078779,0.000000,14.467500,7.67,0.000000,0.000000,0.000000,1.87,1.271619,9.027720,2.92,21.165784,6.187132,0.000000,0.000000,0,0,0,0,0

67,16:30-16:45,13.802564,0.000000,0.000000,17.465872,56.330369,41.499966,0.000000,2.166969,23.535729,36.478524,1.279524,0.000000,47.393271,5.002958,0.000000,35.210761,0.000000,45.932912,0.000000,62.645227,0.995963,0.000000,51.110784,277.971408,0.000000,0.000000,0.000000,83.743484,8.812865,14.804518,0.000000,13.258017,0.000000,10.759192,89.256952,95.307876,1.77,0.000000,2.10,2.294531,9.00,3.393268,0.000000,0.000000,1.55,0.000000,0.000000,0.000000,21.777253,3.44,2.570658,2.056526,5.089903,94.259813,3.65,1.92,1.791457,2.607879,0.000000,0.88,0.10,1.696634,1.877149,6.321140,363.713239,0.93,3.363787,0.000000,0.23,1.856470,1.285329,0.000000,0.545755,0.79,1.861130,1.78,330.944062,1.307899,4.078779,0.000000,14.467500,7.67,0.000000,0.000000,0.000000,1.87,1.271619,9.027720,2.92,23.416516,6.187132,0.000000,0.000000,0,0,0,0,0

68,16:45-17:00,13.802564,0.000000,0.000000,17.465872,56.330369,41.499966,0.000000,2.166969,23.535729,36.478524,1.279524,0.000000,47.393271,5.002958,0.000000,35.210761,8.769560,45.932912,0.000000,62.645227,0.995963,0.000000,48.448764,277.971408,0.000000,0.000000,0.000000,83.743484,8.812865,14.804518,0.000000,13.258017,0.000000,10.759192,89.256952,95.094299,1.77,0.000000,2.10,2.294531,9.00,3.393268,0.000000,0.000000,1.55,0.000000,0.000000,0.000000,21.777253,3.44,2.570658,2.056526,5.089903,94.259813,3.65,1.92,1.791457,2.607879,0.000000,0.88,0.10,1.696634,1.877149,6.321140,363.716395,0.93,3.363787,0.000000,0.23,1.856470,1.285329,0.000000,0.545755,0.79,1.861130,1.78,330.944062,1.307899,4.078779,0.000000,14.467500,7.67,0.000000,0.000000,0.000000,1.87,1.271619,9.027720,2.92,23.416516,6.187132,0.000000,0.000000,0,0,0,0,0

69,17:00-17:15,13.803593,0.000000,0.000000,17.465872,55.308449,41.499966,0.000000,2.166969,23.535729,36.478524,1.279524,0.000000,47.393271,5.002958,0.000000,35.210761,8.769560,45.932912,0.000000,62.645227,0.995963,0.000000,48.448764,241.320408,0.000000,0.000000,0.000000,82.537859,8.812865,14.804518,0.000000,13.258017,0.000000,10.759192,88.398547,95.094299,1.77,0.000000,2.10,2.294531,9.00,3.393268,0.000000,0.000000,1.55,0.000000,0.000000,0.000000,21.777253,3.44,2.570658,2.056526,5.089903,94.259813,3.65,1.92,1.791457,2.607879,0.000000,0.88,0.10,1.696634,1.877149,6.321140,363.713239,0.93,3.363787,0.000000,0.23,1.856470,1.285329,0.000000,0.545755,0.79,1.861130,1.78,330.944062,1.307899,4.078779,0.000000,14.467500,7.67,0.000000,0.000000,0.000000,1.87,1.271619,9.027720,2.92,23.411905,6.187132,0.000000,0.000000,0,0,0,0,0

70,17:15-17:30,13.803593,0.000000,0.000000,17.465872,55.307999,41.499966,0.000000,2.166969,23.535729,36.478524,1.279524,0.000000,47.393271,5.002958,0.000000,35.210761,8.769560,45.932912,0.000000,62.645227,0.995963,0.000000,48.448764,241.320408,0.000000,0.000000,0.000000,82.537859,8.812865,14.804518,0.000000,13.258017,0.000000,10.759192,88.398547,95.094299,1.77,0.000000,2.10,2.294531,9.00,3.393268,0.000000,0.000000,1.55,0.000000,0.000000,0.000000,22.037668,3.44,2.570658,2.056526,5.089903,94.259813,3.65,1.92,1.791457,2.607879,0.000000,0.88,0.10,1.696634,1.877149,6.321140,363.716395,0.93,3.363787,0.000000,0.23,1.856470,1.285329,0.000000,0.545755,0.79,1.861130,1.78,330.944062,1.307899,4.078779,0.000000,14.467500,7.67,0.000000,0.000000,0.000000,1.87,1.271619,9.027720,2.92,23.411905,6.187132,0.000000,0.000000,0,0,0,0,0

71,17:30-17:45,13.803593,0.000000,0.000000,17.465872,55.307999,62.249949,0.000000,2.165188,23.535729,36.478524,1.919286,0.000000,47.393271,5.002958,0.000000,35.210761,8.769560,45.932912,0.000000,62.645227,0.995963,0.000000,48.448764,241.320408,0.000000,0.000000,0.741315,82.537859,8.812865,14.804518,0.000000,13.258017,0.000000,10.759192,88.398547,95.094299,1.77,0.000000,2.10,2.294531,9.00,3.393268,0.000000,0.000000,1.55,0.000000,0.000000,0.000000,22.037668,3.44,2.570658,2.056526,5.089903,94.259813,3.65,1.92,1.791457,2.607879,0.000000,0.88,0.10,1.696634,1.877149,6.321140,363.713239,0.93,3.363787,0.000000,0.23,1.856470,1.285329,0.000000,0.545755,0.79,1.861130,1.78,330.944062,1.307899,4.078779,0.000000,14.467500,7.67,0.000000,0.000000,0.000000,1.87,1.271619,9.027720,2.92,23.404787,6.187132,0.000000,0.000000,0,0,0,0,0

72,17:45-18:00,13.803593,0.000000,0.000000,17.465872,55.307999,62.249949,0.000000,2.165188,23.535729,36.478524,1.919286,0.000000,47.393271,5.002958,0.000000,35.210761,8.769560,45.932912,0.000000,62.645227,0.995963,0.000000,48.448764,241.320408,0.000000,0.000000,0.741315,82.537859,8.812865,14.804518,0.000000,40.651823,0.000000,10.759192,88.398547,95.094299,1.77,0.000000,2.10,2.294531,9.00,3.393268,0.000000,0.000000,1.55,0.000000,0.000000,0.000000,22.037668,3.44,2.570658,2.056526,5.089903,94.259813,3.65,1.92,1.791457,2.607879,0.000000,0.88,0.10,1.696634,1.877149,6.321140,363.716395,0.93,3.363787,0.000000,0.23,1.856470,1.285329,0.000000,0.545755,0.79,1.861130,1.78,330.944062,1.307899,4.078779,0.000000,14.467500,7.67,0.000000,0.000000,0.000000,1.87,1.271619,9.027720,2.92,23.393695,6.187132,0.000000,0.000000,0,0,0,0,0

73,18:00-18:15,14.069177,0.000000,0.000000,17.465872,55.307999,67.956194,0.000000,3.944705,23.535729,36.478524,2.090650,0.000000,47.393271,5.002958,0.000000,35.210761,10.084994,45.932912,0.000000,62.645227,0.995963,0.000000,48.448764,241.320408,0.000000,0.000000,1.976839,95.244334,8.812865,14.804518,1.720022,40.651823,0.000000,21.539619,88.398547,103.282844,1.77,0.000000,2.10,2.294531,9.00,3.393268,0.000000,0.000000,1.55,0.000000,0.000000,0.000000,22.037668,3.44,2.570658,2.056526,5.089903,94.259813,3.65,1.92,1.791457,2.666156,0.000000,0.88,0.10,1.696634,1.877149,6.321140,363.886842,0.93,3.363787,0.000000,0.23,1.856470,1.285329,0.000000,0.545755,0.79,1.861130,1.78,330.944062,1.307899,4.078779,0.000000,14.467500,7.67,0.000000,0.000000,0.000000,1.87,1.271619,9.027720,2.92,23.364930,6.187132,0.000000,0.000000,0,0,0,0,0

74,18:15-18:30,14.048931,0.000000,0.000000,17.465872,55.307999,93.374923,0.000000,3.944705,23.535729,54.905879,2.867505,0.000000,47.393271,5.002958,0.000000,35.210761,20.169989,45.932912,0.000000,62.645227,0.995963,0.000000,51.110784,241.320408,0.000000,0.000000,6.177622,116.013282,8.812865,29.850743,3.978638,40.651823,0.000000,21.539619,88.398547,103.958952,1.77,0.000000,2.10,2.294531,9.00,3.393268,0.000000,0.000000,1.55,0.000000,0.000000,0.000000,22.037668,3.44,2.570658,2.056526,5.089903,94.259813,3.65,1.92,1.791457,2.666156,0.000000,0.88,0.10,1.696634,1.877149,6.321140,363.889789,0.93,3.363787,0.000000,0.23,1.856470,1.285329,0.000000,0.545755,0.79,1.861130,1.78,330.944062,1.307899,4.078779,0.000000,14.467500,7.67,0.000000,0.000000,0.000000,1.87,1.271619,9.027720,2.92,23.364930,6.187132,0.000000,0.000000,0,0,0,0,0

75,18:30-18:45,14.048931,0.000000,0.000000,17.465872,55.307999,119.312402,0.000000,3.944705,23.535729,54.905879,3.667206,0.000000,47.393271,5.002958,0.000000,35.210761,30.254983,45.932912,0.000000,62.645227,0.995963,0.000000,51.110784,237.462408,0.000000,0.000000,6.177622,123.890121,17.625730,29.850743,5.160066,40.651823,0.000000,21.539619,88.398547,103.958952,1.77,0.000000,2.10,2.294531,9.00,3.393268,0.000000,0.000000,1.55,0.000000,0.000000,0.000000,22.037668,3.44,2.570658,2.056526,5.089903,94.259813,3.65,1.92,1.791457,2.666156,0.000000,0.88,0.10,1.696634,1.877149,12.413115,364.827605,0.93,3.363787,0.000000,0.23,1.856470,1.285329,0.000000,0.545755,0.86,1.861130,1.78,330.944062,1.307899,4.078779,0.000000,14.467500,7.67,0.000000,0.000000,0.000000,1.87,1.271619,9.027720,2.92,23.392442,6.187132,0.000000,0.000000,0,0,0,0,0

76,18:45-19:00,14.048931,0.000000,0.000000,17.465872,55.307999,128.131145,0.000000,3.944705,23.535729,54.905879,3.941390,0.000000,47.393271,5.002958,0.000000,35.210761,40.339977,45.932912,0.000000,62.645227,0.995963,0.000000,48.448764,237.462408,0.000000,0.000000,3.459469,123.890121,26.868491,44.776114,5.160066,40.651823,0.000000,32.310138,88.398547,103.958952,1.77,0.000000,2.10,2.294531,9.00,3.393268,0.000000,0.000000,1.55,0.000000,0.000000,0.000000,22.037668,3.44,2.570658,2.056526,5.089903,94.259813,3.65,1.92,1.791457,2.666156,0.000000,0.88,0.10,1.696634,1.877149,18.963420,364.829555,0.93,3.363787,0.000000,0.23,1.856470,1.285329,0.000000,0.545755,0.88,1.861130,1.78,330.944062,1.307899,4.078779,0.000000,14.467500,7.67,0.000000,0.000000,0.000000,1.87,1.271619,9.027720,2.92,23.392442,6.299626,0.000000,0.000000,0,0,0,0,0

77,19:00-19:15,13.396187,0.000000,0.000000,17.465872,83.914274,128.131145,0.000000,3.944705,23.535729,54.905879,3.941390,0.000000,47.393271,5.002958,0.000000,35.210761,40.339977,45.932912,0.000000,62.645227,0.995963,0.000000,48.448764,237.462408,3.538243,0.000000,3.459469,123.890121,26.868491,44.776114,6.880089,40.651823,0.000000,32.310138,111.608720,103.958952,1.77,0.000000,2.10,2.294531,9.00,3.393268,0.000000,0.000000,1.55,0.000000,0.000000,0.000000,27.475036,3.44,2.570658,2.056526,5.089903,94.259813,3.65,1.92,1.791457,2.666156,0.000000,0.88,0.10,1.696634,1.877149,18.963420,364.474339,0.93,3.363787,0.000000,0.23,1.856470,1.285329,0.000000,0.545755,0.88,1.861130,1.78,330.944062,1.307899,4.078779,0.000000,14.467500,7.67,0.000000,0.000000,0.000000,1.87,1.271619,14.106198,2.92,23.207691,6.299626,0.000000,0.000000,0,0,0,0,0

78,19:15-19:30,13.396187,0.000000,0.000000,17.465872,91.525070,128.131145,0.000000,3.944705,23.535729,54.905879,3.941390,0.000000,47.393271,5.002958,0.000000,35.210761,40.339977,45.932912,0.000000,62.645227,0.995963,0.000000,48.448764,237.462408,7.076486,0.000000,2.965259,123.890121,26.868491,44.776114,6.880089,40.651823,0.000000,32.310138,118.083735,103.958952,1.77,0.000000,2.10,2.294531,9.00,3.393268,0.000000,0.000000,1.55,0.000000,0.000000,0.000000,27.475036,3.44,2.570658,2.056526,5.089903,94.259813,3.65,1.92,1.791457,2.666156,0.000000,0.88,0.10,1.696634,1.877149,18.963420,364.476715,0.93,3.363787,0.000000,0.23,1.856470,1.285329,0.000000,0.545755,0.88,1.861130,1.78,330.944062,1.307899,4.078779,0.000000,14.467500,7.67,0.000000,0.000000,0.000000,1.87,1.271619,14.106198,2.92,18.666536,6.299626,0.000000,0.000000,0,0,0,0,0

79,19:30-19:45,13.396187,0.000000,0.000000,17.465872,91.525070,128.131145,0.000000,3.944705,45.950709,54.905879,3.941390,0.000000,47.393271,5.002958,0.000000,35.210761,40.339977,45.932912,0.000000,62.645227,0.995963,0.000000,48.448764,237.462408,36.797731,0.000000,2.965259,123.890121,26.868491,44.776114,6.880089,40.651823,0.000000,32.310138,118.083735,103.958952,1.77,0.000000,2.10,2.294531,9.00,3.393268,0.000000,0.000000,1.55,0.000000,0.000000,0.000000,27.475036,3.44,2.570658,2.056526,5.089903,94.259813,3.65,1.92,1.791457,2.666156,0.000000,0.88,0.10,1.696634,1.877149,18.963420,364.474339,0.93,3.363787,0.000000,0.23,1.856470,1.285329,0.000000,0.545755,0.88,1.861130,1.78,330.944062,1.307899,4.078779,0.000000,14.467500,7.67,0.000000,0.000000,0.000000,1.87,1.271619,14.106198,2.92,23.207691,6.299626,0.000000,0.000000,0,0,0,0,0

80,19:45-20:00,13.396187,0.000000,0.000000,17.465872,91.525070,128.131145,0.000000,3.944705,80.693928,54.905879,3.941390,0.000000,47.393271,5.002958,0.000000,35.210761,40.339977,45.932912,0.000000,62.645227,0.995963,0.000000,48.448764,237.462408,36.797731,0.000000,2.965259,123.890121,26.868491,44.776114,6.880089,40.651823,0.000000,32.310138,118.083735,103.958952,1.77,0.000000,2.10,2.294531,9.00,3.393268,0.000000,0.000000,1.55,0.000000,0.000000,0.000000,27.475036,3.44,2.570658,2.056526,5.089903,94.259813,3.65,1.92,1.791457,2.666156,0.000000,0.88,0.10,1.696634,1.877149,18.963420,364.476715,0.93,3.363787,0.000000,0.23,1.856470,1.285329,0.000000,0.545755,0.88,1.861130,1.78,330.944062,1.307899,4.078779,0.000000,14.467500,7.67,0.000000,0.000000,0.000000,1.87,1.271619,14.106198,2.92,23.207691,6.299626,0.000000,0.000000,0,0,0,0,0

81,20:00-20:15,13.396187,0.000000,0.000000,17.465872,91.525070,128.131145,0.000000,3.944705,80.693928,54.905879,3.941390,0.000000,47.393271,5.002958,0.000000,35.210761,40.339977,45.932912,0.000000,62.645227,0.995963,0.000000,48.448764,237.462408,36.797731,0.000000,2.965259,123.890121,26.868491,44.776114,6.880089,40.651823,0.000000,32.310138,118.083735,103.958952,1.77,0.000000,2.10,2.294531,9.00,3.393268,0.000000,0.000000,1.55,0.000000,0.000000,0.000000,27.475036,3.44,2.570658,2.056526,5.089903,94.259813,3.65,1.92,1.791457,2.607879,0.000000,0.88,0.10,1.696634,1.877149,18.963420,364.474339,0.93,3.363787,0.000000,0.23,1.856470,1.285329,0.000000,0.545755,0.88,1.861130,1.78,330.944062,1.307899,4.078779,0.000000,14.467500,7.67,0.000000,0.000000,0.000000,1.87,1.271619,14.106198,2.92,23.207691,6.299626,0.000000,0.000000,0,0,0,0,0

82,20:15-20:30,13.396187,0.000000,0.000000,17.465872,91.525070,128.131145,0.000000,3.944705,80.693928,54.905879,3.941390,0.000000,47.393271,5.002958,0.000000,35.210761,40.339977,45.932912,0.000000,62.645227,0.995963,0.000000,48.448764,237.462408,36.797731,0.000000,1.606182,123.890121,26.868491,44.776114,5.160066,40.651823,0.000000,32.310138,118.083735,103.958952,1.77,0.000000,2.10,2.294531,9.00,3.393268,0.000000,0.000000,1.55,0.000000,0.000000,0.000000,17.011369,3.44,2.570658,2.056526,5.089903,94.259813,3.65,1.92,1.791457,2.607879,0.000000,0.88,0.10,1.696634,1.877149,18.963420,364.474339,0.93,3.363787,0.000000,0.23,1.856470,1.285329,0.000000,0.545755,0.79,1.861130,1.78,330.944062,1.307899,4.078779,0.000000,14.467500,7.67,0.000000,0.000000,0.000000,1.87,1.271619,7.971978,2.92,18.666536,6.299626,0.000000,0.000000,0,0,0,0,0

