Block,Time,URI2,URI,TANAKPUR,TANDA2,RIHAND2,UNCHAHAR4,RAPPB,KOLDAM,RIHAND1,TEHRI,ANTA_RF,CHAMERA3,RIHAND3,AURY_CRF,DADRT2,NJPC,CHAMERA1,DADRI_RF,JHAJJAR,DULHASTI,ANTA_LF,UNCHAHAR3,UNCHAHAR2,CHAMERA2,PARBATI3,AURY_LF,SINGRAULI_HYDRO,ANTA_GF,DADRI_LF,DADRI_CRF,RAMPUR,AURY_RF,KISHANGANGA,DADRI_GF,SINGRAULI,UNCHAHAR1,ANTA_CRF,KOTESHWR,NAPP,SALAL,BSIUL,RAPPC,AURY_GF,SEWA2,DHAULIGNGA,KHSTPP-II,KUDGI,GANDHAR-RLNG,SOLAPUR,GADARWARA-I,KHARGONE-I,SIMHST2,KHSTPP-I,NLCIIST1,KAWAS-APM,NNTPP,KGSU3AND4,KAWAS-NAPM,TAPS-II,VSTPS III,GANDHAR-ComGas,KSTPS I&II,TALST2,MAPS,KAPS,VSTPS II,SIPAT I,VSTPS V,GANDHAR-APM,NLCEXP,TALA,NTPL,VSTPS I,KAWAS-RLNG,LARA-I,NLCTS2EXP,FSTPP I & II,BRBCL,RSTPSU1TO6,KGSU1AND2,SASAN,MOUDA_II,KAWAS-ComGas,SIPAT II,VALLURNTECL,KKNP,MOUDA,KSTPS7,VSTPS IV,KAWAS-zLIQ,RSTPSU7,NLCIIST2,GANDHAR-NAPM,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
55,13:30-13:45,33.382780,48.930384,0.000000,2.351036,116.284815,1.350442,0.000000,0.000000,77.048149,0.000000,0.000000,0.000000,121.902116,0.000000,181.244746,0.000000,0.000000,0.000000,116.638612,0.000000,0.000000,7.626584,21.536152,0.000000,0.000000,0.000000,1.016558,0.000000,0.000000,0.000000,0.000000,0.000000,2.458347,0.000000,138.769784,9.437330,0.000000,8.394844,42.539088,38.625752,12.629173,57.277251,0.000000,16.552026,0.000000,74.872718,4.92,0.000000,1.706584,2.068586,1.706583,0.85,15.722875,0.76,0.000000,0.16,2.10,0.000000,2.502325,1.888156,0.000000,2.860953,2.92,0.24,0.799281,1.872044,5.119751,1.279076,0.000000,1.76,0.000000,1.82,2.287199,0.000000,4.102703,0.82,8.146778,10.829779,7.57,1.92,336.237412,1.905323,0.000000,1.801965,2.29,1.54,1.867362,1.292867,2.585733,0.000000,1.87,0.41,0.000000,0,0,0,0,0

56,13:45-14:00,33.382780,48.930384,0.000000,2.351036,116.284815,1.350442,0.000000,0.000000,77.048149,0.000000,0.000000,0.000000,121.902116,0.000000,181.244746,0.000000,0.000000,0.000000,116.638612,0.000000,0.000000,7.626584,21.536152,0.000000,0.000000,0.000000,1.016558,0.000000,0.000000,0.000000,0.000000,0.000000,2.458347,0.000000,138.769784,9.437330,0.000000,8.394844,42.539088,38.625752,12.629173,57.277251,0.000000,16.552026,0.000000,74.872718,4.92,0.000000,1.706584,2.068586,1.706583,0.85,15.722875,0.76,0.000000,0.16,2.10,0.000000,2.502325,1.888156,0.000000,2.860953,2.92,0.24,0.799281,1.872044,5.119751,1.279076,0.000000,1.76,0.000000,1.82,2.287199,0.000000,4.102703,0.82,8.146778,10.829779,7.57,1.92,336.237412,1.913907,0.000000,1.801965,2.29,1.54,1.867362,1.292867,2.585733,0.000000,1.87,0.41,0.000000,0,0,0,0,0

57,14:00-14:15,33.382780,48.930384,0.000000,2.351036,116.284815,1.350442,0.000000,0.000000,77.048149,10.075181,0.000000,0.000000,121.902116,0.000000,181.395598,0.000000,0.000000,0.000000,116.638612,0.000000,0.000000,7.626584,21.536152,0.000000,0.000000,0.000000,1.016558,0.000000,0.000000,0.000000,0.000000,0.000000,2.458347,0.000000,138.769784,9.437330,0.000000,8.394844,42.539088,38.625752,12.629173,57.277251,0.000000,16.552026,0.000000,74.872718,8.66,0.000000,1.706584,2.068586,1.706583,0.85,15.722875,0.76,0.000000,0.16,2.10,0.000000,2.502325,1.888156,0.000000,2.860953,2.92,0.24,0.799281,1.872044,5.119751,1.279076,0.000000,1.76,0.000000,1.82,2.287199,0.000000,4.102703,0.82,8.146778,10.829779,7.57,1.92,336.237412,2.050615,0.000000,1.801965,2.29,1.54,1.867362,1.292867,2.585733,0.000000,1.87,0.41,0.000000,0,0,0,0,0

58,14:15-14:30,33.382780,48.930384,0.000000,2.351036,116.284815,1.350442,0.000000,0.000000,77.048149,29.953240,0.000000,0.000000,121.902116,0.000000,181.395598,0.000000,0.000000,0.000000,116.638612,0.000000,0.000000,7.626584,21.536152,0.000000,0.000000,0.000000,1.016558,0.000000,0.000000,0.000000,0.000000,0.000000,2.458347,0.000000,138.769784,9.437330,0.000000,8.394844,42.539088,38.625752,12.629173,57.277251,0.000000,16.552026,0.000000,74.872718,8.66,0.000000,1.706584,2.068586,1.706583,0.85,15.722875,0.76,0.000000,0.16,2.10,0.000000,2.576326,1.888156,0.000000,2.860953,2.92,0.24,0.799281,1.872044,5.119751,1.279076,0.000000,1.76,0.000000,1.82,2.287199,0.000000,4.102703,0.82,8.146778,10.829779,7.57,1.92,336.237412,2.050615,0.000000,1.801965,2.29,1.54,1.867362,1.292867,2.585733,0.000000,1.87,0.41,0.000000,0,0,0,0,0

59,14:30-14:45,33.382780,48.930384,0.000000,2.351036,116.284815,1.350442,0.000000,0.000000,77.048149,30.225541,0.000000,0.000000,121.902116,0.000000,181.273128,0.000000,0.000000,0.000000,134.945112,0.000000,0.000000,7.616949,21.536152,0.000000,0.000000,0.000000,1.016558,0.000000,0.000000,0.000000,0.000000,0.000000,2.458347,0.000000,138.769784,10.361930,0.000000,8.394844,42.539088,38.625752,12.629173,57.277251,0.000000,16.552026,0.000000,93.303715,8.66,0.000000,1.706584,2.068586,1.706583,0.85,21.077914,0.76,0.000000,0.16,2.10,0.000000,2.576326,1.888156,0.000000,2.860953,2.92,0.24,0.799281,1.872044,5.119751,1.279076,0.000000,1.76,0.000000,1.82,2.287199,0.000000,4.102703,0.82,12.586200,10.829779,7.57,1.92,336.237412,2.175207,0.000000,1.801965,2.29,1.54,1.867362,1.292867,2.585733,0.000000,1.87,0.41,0.000000,0,0,0,0,0

60,14:45-15:00,33.382780,48.930384,0.000000,2.351036,116.284815,1.350442,0.000000,0.000000,77.048149,30.225541,0.000000,0.000000,121.902116,0.000000,181.273128,0.000000,0.000000,0.000000,159.032612,0.000000,0.000000,7.616949,21.536152,0.000000,0.000000,0.000000,1.016558,0.000000,0.000000,0.000000,0.000000,0.000000,2.458347,0.000000,138.769784,10.361930,0.000000,8.394844,42.539088,38.625752,12.629173,57.277251,0.000000,16.552026,0.000000,93.632159,8.66,0.000000,1.706584,2.068586,1.706583,0.85,21.372646,0.71,0.000000,0.16,2.10,0.000000,2.576326,1.888156,0.000000,2.860953,2.92,0.24,0.799281,1.872044,5.119751,1.279076,0.000000,1.76,0.000000,1.82,2.287199,0.000000,4.102703,0.82,12.586200,10.829779,7.57,1.92,336.237412,2.187322,0.000000,1.801965,2.29,1.54,1.867362,1.292867,2.585733,0.000000,1.87,0.40,0.000000,0,0,0,0,0

61,15:00-15:15,33.382780,48.930384,0.000000,2.351036,116.284815,1.350442,0.000000,0.000000,77.048149,30.225541,0.000000,0.000000,121.902116,0.000000,181.273128,0.000000,0.000000,0.000000,159.032612,0.000000,0.000000,7.616949,27.875211,0.000000,0.000000,0.000000,1.016558,0.000000,0.000000,0.000000,0.000000,0.000000,2.458347,0.000000,138.769784,10.361930,0.000000,8.394844,42.539088,38.625752,12.629173,57.277251,0.000000,16.552026,0.000000,93.632159,8.66,0.000000,1.706584,2.068586,1.706583,0.85,21.372646,0.71,0.000000,0.16,2.10,0.000000,2.576326,1.888156,0.000000,2.860953,2.92,0.24,0.799281,1.872044,5.119751,1.279076,0.000000,1.76,0.000000,1.82,2.287199,0.000000,4.102703,0.82,12.586200,10.829779,7.57,1.92,336.237412,2.324029,0.000000,1.801965,2.29,1.54,1.867362,1.292867,2.585733,0.000000,1.87,0.40,0.000000,0,0,0,0,0

62,15:15-15:30,33.382780,48.930384,0.000000,2.351036,116.284815,1.350442,0.000000,0.000000,77.048149,30.225541,0.000000,0.000000,121.902116,0.000000,181.273128,0.000000,0.000000,0.000000,159.032612,0.000000,0.000000,7.616949,27.875211,0.000000,0.000000,0.000000,1.016558,0.000000,0.000000,0.000000,0.000000,0.000000,2.458347,0.000000,138.769784,10.361930,0.000000,8.394844,42.539088,38.625752,12.629173,57.277251,0.000000,16.552026,0.000000,93.632159,8.66,0.000000,1.706584,2.068586,1.706583,0.85,21.372646,0.71,0.000000,0.16,2.10,0.000000,2.576326,1.888156,0.000000,2.860953,2.92,0.24,0.799281,1.872044,5.119751,1.279076,0.000000,1.76,0.000000,1.82,2.287199,0.000000,4.102703,0.82,12.586200,10.829779,7.57,1.92,336.237412,2.324029,0.000000,1.801965,2.29,1.54,1.867362,1.292867,2.585733,0.000000,1.87,0.40,0.000000,0,0,0,0,0

63,15:30-15:45,33.788239,48.930384,0.000000,2.351036,116.284815,1.350442,0.000000,0.000000,77.048149,30.225541,0.000000,0.000000,121.902116,0.000000,181.273128,0.000000,12.178640,0.000000,159.032612,17.253294,0.000000,7.616949,27.875211,13.900683,0.000000,0.000000,1.016558,0.000000,0.000000,0.000000,0.000000,0.000000,2.458347,0.000000,138.769784,9.471509,0.000000,8.394844,42.539088,38.625752,12.629173,57.277251,0.000000,16.552026,0.000000,93.632159,8.66,0.000000,1.706584,2.068586,1.706583,0.85,21.372646,0.71,0.000000,0.16,2.10,0.000000,2.576326,1.888156,0.000000,2.860953,2.92,0.24,0.799281,1.872044,5.119751,1.279076,0.000000,1.76,0.000000,1.82,2.287199,0.000000,4.102703,0.82,12.586200,10.829779,7.57,1.92,336.237412,2.460738,0.000000,1.801965,2.29,1.54,1.867362,1.292867,2.585733,0.000000,1.87,0.40,0.000000,0,0,0,0,0

64,15:45-16:00,33.788239,48.930384,0.000000,2.351036,116.284815,1.350442,0.000000,0.000000,77.048149,30.225541,0.000000,0.000000,121.902116,0.000000,181.273128,0.000000,26.869124,0.000000,159.032612,34.506588,0.000000,7.616949,27.875211,13.900683,0.000000,0.000000,1.016558,0.000000,0.000000,0.000000,0.000000,0.000000,2.458347,0.000000,138.769784,9.471509,0.000000,8.394844,42.539088,38.625752,12.629173,57.277251,0.000000,16.552026,0.000000,93.632159,8.66,0.000000,1.706584,2.068586,1.706583,0.85,21.372646,0.71,0.000000,0.16,2.10,0.000000,2.576326,1.888156,0.000000,2.860953,2.92,0.24,0.799281,1.872044,5.119751,1.279076,0.000000,1.76,0.000000,1.82,2.287199,0.000000,4.102703,0.82,12.586200,10.829779,7.57,1.92,336.237412,2.460738,0.000000,1.801965,2.29,1.54,1.867362,1.292867,2.585733,0.000000,1.87,0.40,0.000000,0,0,0,0,0

65,16:00-16:15,33.788239,48.398532,0.000000,2.351036,116.284815,1.350442,0.000000,0.000000,77.048149,30.225541,0.000000,0.000000,121.902116,0.000000,181.063952,0.000000,27.073117,0.000000,139.762612,51.937806,0.000000,7.616949,27.875211,13.900683,0.000000,0.000000,1.016558,0.000000,0.000000,0.000000,0.000000,0.000000,2.458347,0.000000,138.769784,9.468443,0.000000,8.394844,42.539088,25.750501,12.629173,57.277251,0.000000,16.552026,0.000000,93.632159,8.66,0.000000,1.706584,2.068586,1.706583,0.85,21.372646,0.71,0.000000,0.16,2.10,0.000000,2.576326,1.888156,0.000000,2.860953,2.92,0.24,0.799281,1.872044,5.119751,1.279076,0.000000,1.72,0.000000,1.82,2.287199,0.000000,4.102703,0.82,12.586200,10.829779,7.57,1.92,336.237412,2.595810,0.000000,1.801965,2.29,1.54,1.867362,1.292867,2.585733,0.000000,1.87,0.40,0.000000,0,0,0,0,0

66,16:15-16:30,33.788239,48.398532,0.000000,2.351036,116.284815,1.350442,0.000000,0.000000,77.048149,30.225541,0.000000,0.000000,121.902116,0.000000,181.063952,19.728169,27.073117,0.000000,139.762612,51.937806,0.000000,7.616949,32.336216,13.900683,0.000000,0.000000,1.016558,0.000000,0.000000,0.000000,0.381297,0.000000,2.458347,0.000000,138.769784,9.144830,0.000000,8.394844,42.539088,25.750501,12.629173,57.277251,0.000000,16.552026,0.000000,93.632159,8.66,0.000000,1.706584,2.068586,1.706583,0.85,21.372646,0.71,0.000000,0.16,2.10,0.000000,2.576326,1.888156,0.000000,2.860953,2.92,0.24,0.799281,1.872044,5.119751,1.279076,0.000000,1.72,0.000000,1.82,2.287199,0.000000,4.102703,0.82,12.586200,10.829779,7.57,1.92,336.237412,2.597446,0.000000,1.801965,2.29,1.54,1.867362,1.292867,2.585733,0.000000,1.87,0.40,0.000000,0,0,0,0,0

67,16:30-16:45,33.788239,48.930384,1.234244,2.351036,116.284815,1.350442,0.000000,0.000000,77.048149,30.225541,0.000000,0.000000,121.902116,0.000000,181.031203,19.728169,27.073117,0.000000,139.762612,51.937806,0.000000,10.902484,32.336216,13.900683,0.000000,0.000000,1.016558,0.000000,0.000000,0.000000,0.381297,0.000000,2.458347,0.000000,138.769784,10.064919,0.000000,8.394844,42.539088,25.750501,12.629173,57.277251,0.000000,16.552026,8.999422,98.128479,8.66,0.000000,1.706584,2.068586,1.706583,0.85,21.372646,0.71,0.000000,0.16,2.10,0.000000,2.576326,1.888156,0.000000,2.860953,2.92,0.24,0.799281,1.872044,5.119751,1.279076,0.000000,1.72,0.000000,1.82,2.317135,0.000000,4.102703,0.82,12.586200,10.829779,7.57,1.92,336.237412,2.747112,0.000000,1.801965,2.29,1.54,1.867362,1.292867,2.585733,0.000000,1.87,0.40,0.000000,0,0,0,0,0

68,16:45-17:00,33.788239,48.930384,1.234244,2.351036,116.284815,1.350442,0.000000,0.000000,77.048149,30.225541,0.000000,0.000000,121.902116,0.000000,181.031203,19.728169,27.073117,0.000000,139.762612,51.937806,0.000000,10.902484,32.336216,13.900683,0.000000,0.000000,1.016558,0.000000,0.000000,0.000000,0.381297,0.000000,2.458347,0.000000,138.769784,10.064919,0.000000,8.394844,42.539088,25.750501,12.629173,57.277251,0.000000,16.552026,8.999422,122.631077,8.66,0.000000,1.706584,2.068586,1.706583,0.85,21.372646,0.71,0.000000,0.16,2.10,0.000000,2.631141,1.888156,0.000000,2.860953,2.92,0.24,0.799281,1.872044,5.119751,1.279076,0.000000,1.72,0.000000,1.82,2.318388,0.000000,4.102703,0.82,12.586200,10.829779,7.57,1.92,336.237412,2.857190,0.000000,1.801965,2.29,1.54,1.867362,1.292867,2.585733,0.000000,1.87,0.40,0.000000,0,0,0,0,0

69,17:00-17:15,33.788239,48.930384,1.604517,2.351036,116.284815,1.350442,0.000000,0.000000,77.048149,30.225541,0.000000,0.000000,121.902116,0.000000,175.785076,19.728169,27.073117,0.000000,173.485112,51.937806,0.000000,10.902484,32.336216,13.900683,0.000000,0.000000,1.016558,0.000000,0.000000,0.000000,0.381297,0.000000,2.458347,0.000000,138.769784,9.836288,0.000000,8.394844,42.539088,25.750501,12.629173,57.277251,0.000000,16.552026,8.999422,142.131305,8.66,0.000000,1.706584,2.068586,1.706583,0.85,21.372646,0.71,0.000000,0.16,2.10,0.000000,2.631141,1.888156,0.000000,2.860953,2.92,0.24,0.799281,1.872044,5.119751,1.279076,0.000000,1.72,0.000000,1.82,2.318388,0.000000,4.102703,0.82,12.586200,10.829779,7.46,1.92,336.237412,3.111831,0.000000,1.801965,2.29,1.54,1.867362,1.292867,2.585733,0.000000,1.87,0.40,0.000000,0,0,0,0,0

70,17:15-17:30,33.788239,48.930384,1.604517,2.351036,116.284815,1.350442,0.000000,0.828388,77.048149,30.225541,0.000000,10.173847,121.902116,0.000000,209.604511,19.728169,27.073117,0.000000,192.755112,51.937806,0.000000,11.287402,41.956548,13.900683,0.000000,0.000000,1.016558,0.000000,0.000000,0.000000,0.381297,0.000000,2.458347,0.000000,138.769784,9.962656,0.000000,8.394844,42.539088,25.750501,12.629173,57.277251,0.000000,16.552026,8.999422,142.131305,8.66,0.000000,1.706584,2.068586,1.706583,0.85,31.289181,0.71,0.000000,0.16,2.10,0.000000,2.631141,1.888156,0.000000,2.860953,2.92,0.24,0.799281,1.872044,5.119751,1.279076,0.000000,1.72,0.000000,1.82,2.318388,0.000000,4.102703,0.82,17.477986,10.829779,7.46,1.92,336.237412,3.383514,0.000000,1.801965,2.29,1.54,1.867362,1.292867,2.585733,0.000000,1.87,0.40,0.000000,0,0,0,0,0

71,17:30-17:45,33.788239,48.930384,7.405461,2.351036,116.284815,1.375498,0.000000,0.828388,77.048149,30.225541,0.000000,10.173847,121.902116,0.000000,220.308996,19.728169,27.073117,0.000000,197.678597,51.937806,0.000000,18.287808,41.956548,13.900683,0.000000,0.000000,1.016558,0.000000,0.000000,0.000000,0.381297,0.000000,2.458347,0.000000,138.769784,14.556462,0.000000,8.394844,42.539088,25.750501,12.629173,57.277251,0.000000,16.552026,8.999422,142.131305,8.66,0.000000,1.706584,2.068586,1.706583,0.85,31.289181,0.71,0.000000,0.16,2.10,0.000000,2.631141,1.888156,0.000000,2.860953,2.92,0.24,0.799281,1.872044,5.119751,1.279076,0.000000,1.72,0.000000,1.82,2.318388,0.000000,4.102703,0.82,17.477986,10.829779,7.46,1.92,336.237412,3.383514,0.000000,1.801965,2.29,1.54,1.867362,1.292867,2.585733,0.000000,1.87,0.40,0.000000,0,0,0,0,0

72,17:45-18:00,33.788239,48.930384,7.405461,2.351036,116.284815,1.375498,0.000000,0.828388,77.048149,30.225541,0.000000,10.173847,121.902116,0.000000,241.505996,39.456339,27.073117,0.000000,197.678597,51.937806,0.000000,18.287808,41.956548,13.900683,0.000000,0.000000,1.016558,0.000000,0.000000,0.000000,0.762594,0.000000,2.458347,0.000000,138.769784,14.556462,0.000000,8.394844,42.539088,25.750501,12.629173,57.277251,0.000000,16.552026,8.999422,142.131305,8.66,0.000000,1.706584,2.068586,1.706583,0.85,31.289181,0.71,0.000000,0.16,2.10,0.000000,2.631141,1.888156,0.000000,2.860953,2.92,0.24,0.799281,1.872044,5.119751,1.279076,0.000000,1.72,0.000000,1.82,2.318388,0.000000,4.102703,0.82,17.477986,10.829779,7.46,1.92,336.237412,3.383514,0.000000,1.801965,2.29,1.54,1.867362,1.292867,2.585733,0.000000,1.87,0.40,0.000000,0,0,0,0,0

73,18:00-18:15,33.788239,48.930384,7.405461,2.351036,116.284815,1.375498,0.000000,1.656776,77.048149,30.225541,0.000000,10.173847,121.902116,0.000000,291.607996,59.184508,27.073117,0.000000,214.583547,51.937806,0.000000,18.287808,41.956548,13.900683,0.000000,0.000000,1.016558,0.000000,0.000000,0.000000,1.143892,0.000000,2.458347,0.000000,138.769784,14.556462,0.000000,6.347320,42.539088,49.261828,6.314586,57.277251,0.000000,16.552026,9.553234,142.131305,8.66,0.000000,1.706584,2.068586,1.706583,0.85,31.289181,0.71,0.000000,0.16,2.10,0.000000,2.631141,1.888156,0.000000,2.860953,2.92,0.24,0.799281,1.872044,5.119751,1.279076,0.000000,1.72,0.000000,1.82,2.318388,0.000000,4.102703,0.82,17.477986,10.829779,7.58,1.92,336.237412,3.383514,0.000000,1.801965,2.29,1.54,1.867362,1.292867,2.585733,0.000000,1.87,0.40,0.000000,0,0,0,0,0

74,18:15-18:30,33.788239,48.930384,7.405461,2.351036,116.284815,1.375498,0.000000,2.050261,77.048149,30.225541,0.000000,20.367772,121.902116,0.000000,327.277152,83.844720,27.073117,0.000000,236.218597,51.937806,0.000000,25.975960,41.956548,13.900683,0.000000,0.000000,1.016558,0.000000,0.000000,0.000000,1.613704,0.000000,2.458347,0.000000,138.769784,16.652547,0.000000,6.347320,42.539088,80.610264,6.314586,57.277251,0.000000,16.552026,19.106466,142.131305,8.66,0.000000,1.706584,2.068586,1.706583,0.85,31.289181,0.71,0.000000,0.16,2.10,0.000000,2.631141,1.888156,0.000000,2.860953,2.92,0.24,0.799281,1.872044,5.119751,1.279076,0.000000,1.72,0.000000,1.82,2.318388,0.000000,4.102703,0.82,17.477986,10.829779,7.59,1.92,336.237412,3.383514,0.000000,1.801965,2.29,1.54,1.867362,1.292867,2.585733,0.000000,1.87,0.40,0.000000,0,0,0,0,0

75,18:30-18:45,33.788239,51.057792,0.000000,2.351036,116.284815,1.375498,0.000000,2.899358,77.048149,30.225541,0.000000,20.367772,121.902116,0.000000,331.793558,108.504931,40.609675,0.000000,257.412123,51.937806,0.000000,25.975960,41.956548,28.028318,0.000000,0.000000,1.016558,0.000000,0.000000,0.000000,2.090327,0.000000,2.458347,0.000000,138.769784,20.168012,0.000000,16.789687,42.539088,80.610264,12.629173,57.277251,0.000000,16.552026,28.659700,142.131305,8.66,0.000000,1.706584,2.068586,1.706583,0.85,30.276253,0.71,0.000000,0.16,2.10,0.000000,2.631141,1.888156,0.000000,2.860953,2.92,0.24,0.799281,1.872044,5.119751,1.279076,0.000000,1.67,0.000000,1.82,2.318388,0.000000,4.102703,0.82,17.477986,10.829779,7.59,1.92,336.237412,3.383514,0.000000,1.801965,2.29,1.54,1.867362,1.292867,2.585733,0.000000,1.87,0.40,0.000000,0,0,0,0,0

76,18:45-19:00,33.788239,51.057792,0.000000,2.351036,116.284815,1.375498,0.000000,4.038392,77.048149,30.225541,0.000000,30.552328,121.902116,0.000000,331.793558,146.185735,40.609675,0.000000,257.415597,51.937806,0.000000,25.975960,41.956548,42.042477,0.000000,0.000000,1.016558,0.000000,0.000000,0.000000,2.778023,0.000000,2.514219,0.000000,138.769784,20.935217,0.000000,25.594036,42.539088,80.610264,18.943759,57.277251,0.000000,16.552026,38.212933,142.131305,8.66,0.000000,1.706584,2.068586,1.706583,0.85,30.276253,0.71,0.000000,0.16,2.10,0.000000,2.631141,1.888156,0.000000,2.860953,2.92,0.24,0.799281,1.872044,5.119751,1.279076,0.000000,1.67,0.000000,1.82,2.318388,0.000000,4.102703,0.82,17.477986,10.829779,7.59,1.92,336.237412,3.383514,0.000000,1.801965,2.29,1.54,1.867362,1.292867,2.585733,0.000000,1.87,0.40,0.000000,0,0,0,0,0

77,19:00-19:15,33.788239,48.930384,0.000000,2.351036,116.284815,1.375498,0.000000,4.100520,77.048149,30.225541,0.000000,30.552328,121.902116,0.000000,331.793558,146.185735,40.609675,0.000000,262.233097,51.937806,0.000000,25.975960,41.956548,42.042477,3.345696,0.000000,1.016558,0.000000,0.000000,0.000000,2.778023,0.000000,2.514219,0.000000,138.769784,20.935217,0.000000,25.594036,42.539088,80.610264,18.943759,57.277251,0.000000,16.552026,38.212933,142.131305,8.66,0.000000,1.706584,2.068586,1.706583,0.85,30.276253,0.71,0.000000,0.16,2.10,0.000000,2.631141,1.888156,0.000000,2.860953,2.92,0.24,0.799281,1.872044,5.119751,1.279076,0.000000,1.67,0.000000,1.82,2.318388,0.000000,4.102703,0.82,17.477986,10.829779,7.59,1.92,336.237412,3.383514,0.000000,1.801965,2.29,1.54,1.867362,1.292867,2.585733,0.000000,1.87,0.40,0.000000,0,0,0,0,0

78,19:15-19:30,33.788239,48.930384,0.000000,2.351036,116.284815,1.375498,0.000000,4.100520,77.048149,30.225541,0.000000,30.552328,121.902116,0.000000,331.793558,146.185735,40.609675,0.000000,262.233097,51.937806,0.000000,25.975960,41.956548,42.042477,6.691393,0.000000,1.016558,0.000000,0.000000,0.000000,2.778023,0.000000,2.514219,0.000000,138.769784,20.935217,0.000000,25.594036,42.539088,80.610264,18.943759,57.277251,0.000000,16.552026,38.212933,142.131305,8.66,0.000000,1.706584,2.068586,1.706583,0.85,30.276253,0.71,0.000000,0.16,2.10,0.000000,2.631141,1.888156,0.000000,2.860953,2.92,0.24,0.799281,1.872044,5.119751,1.279076,0.000000,1.67,0.000000,1.82,2.318388,0.000000,4.102703,0.82,17.477986,10.829779,7.59,1.92,336.237412,3.383514,0.000000,1.801965,2.29,1.54,1.867362,1.292867,2.585733,0.000000,1.87,0.40,0.000000,0,0,0,0,0

79,19:30-19:45,33.788239,48.930384,0.000000,2.351036,116.284815,1.375498,0.000000,4.100520,77.048149,30.225541,0.000000,30.552328,121.902116,0.000000,331.793558,146.185735,40.609675,0.000000,268.977597,51.937806,0.000000,25.975960,41.956548,42.042477,34.795243,0.000000,1.016558,0.000000,0.000000,0.000000,2.778023,0.000000,2.514219,0.000000,138.769784,20.935217,0.000000,25.594036,42.539088,80.610264,18.943759,57.277251,0.000000,16.552026,38.212933,142.131305,8.66,0.000000,1.706584,2.068586,1.706583,0.85,30.276253,0.71,0.000000,0.16,2.10,0.000000,2.631141,1.888156,0.000000,2.860953,2.92,0.24,0.799281,1.872044,5.119751,1.279076,0.000000,1.67,0.000000,1.82,2.318388,0.000000,4.102703,0.82,17.477986,10.829779,7.59,1.92,319.978350,3.383514,0.000000,1.801965,2.29,1.54,1.867362,1.292867,2.585733,0.000000,1.87,0.40,0.000000,0,0,0,0,0

80,19:45-20:00,33.788239,48.930384,0.000000,2.351036,116.284815,1.375498,0.000000,4.100520,77.048149,30.225541,0.000000,30.552328,121.902116,0.000000,331.793558,146.185735,40.609675,0.000000,268.977597,51.937806,0.000000,25.975960,41.956548,42.042477,52.192864,0.000000,1.016558,0.000000,0.000000,0.000000,2.778023,0.000000,2.514219,0.000000,138.769784,20.935217,0.000000,25.594036,42.539088,49.261828,18.943759,57.277251,0.000000,16.552026,38.212933,142.131305,8.66,0.000000,1.706584,2.068586,1.706583,0.85,30.276253,0.71,0.000000,0.16,2.10,0.000000,2.631141,1.888156,0.000000,2.860953,2.92,0.24,0.799281,1.872044,5.119751,1.279076,0.000000,1.67,0.000000,1.82,2.318388,0.000000,4.102703,0.82,17.477986,10.829779,7.59,1.92,319.978350,3.383514,0.000000,1.801965,2.29,1.54,1.867362,1.292867,2.585733,0.000000,1.87,0.40,0.000000,0,0,0,0,0

81,20:00-20:15,33.788239,48.930384,0.000000,2.351036,116.284815,1.375498,0.000000,4.100520,77.048149,30.225541,0.000000,30.552328,121.902116,0.000000,331.793558,146.185735,40.609675,0.000000,268.977597,51.937806,0.000000,25.975960,41.956548,42.042477,52.192864,0.000000,1.016558,0.000000,0.000000,0.000000,2.778023,0.000000,2.514219,0.000000,138.769784,20.935217,0.000000,25.594036,42.539088,38.625752,18.943759,57.277251,0.000000,16.552026,38.212933,142.131305,8.66,0.000000,1.706584,2.068586,1.706583,0.85,30.276253,0.71,0.000000,0.16,2.10,0.000000,2.631141,1.888156,0.000000,2.860953,2.92,0.24,0.799281,1.872044,5.119751,1.279076,0.000000,1.67,0.000000,1.82,2.318388,0.000000,4.102703,0.82,17.477986,10.829779,7.59,1.92,303.719288,3.383514,0.000000,1.801965,2.29,1.54,1.867362,1.292867,2.585733,0.000000,1.87,0.40,0.000000,0,0,0,0,0

82,20:15-20:30,33.788239,48.930384,0.000000,2.351036,116.284815,1.375498,0.000000,4.100520,77.048149,30.225541,0.000000,30.552328,121.902116,0.000000,331.793558,146.185735,40.609675,0.000000,268.977597,51.937806,0.000000,25.975960,41.956548,42.042477,52.192864,0.000000,1.016558,0.000000,0.000000,0.000000,2.778023,0.000000,2.514219,0.000000,138.769784,20.935217,0.000000,25.594036,42.539088,38.625752,18.943759,57.277251,0.000000,16.552026,38.212933,142.131305,8.66,0.000000,1.706584,2.068586,1.706583,0.85,30.276253,0.71,0.000000,0.16,2.10,0.000000,2.631141,1.888156,0.000000,2.860953,2.92,0.24,0.799281,1.872044,5.119751,1.279076,0.000000,1.67,0.000000,1.82,2.318388,0.000000,4.102703,0.82,17.477986,10.829779,7.59,1.92,287.460225,3.383514,0.000000,1.801965,2.29,1.54,1.867362,1.292867,2.585733,0.000000,1.87,0.40,0.000000,0,0,0,0,0

