Block,Time,CHAMERA2,RIHAND1,URI2,JHAJJAR,CHAMERA3,TANAKPUR,URI,KOTESHWR,BSIUL,CHAMERA1,ANTA_RF,TANDA2,TEHRI,DADRI_GF,AURY_GF,DADRI_LF,RIHAND2,DADRI_CRF,RIHAND3,DADRI_RF,NJPC,ANTA_GF,AURY_CRF,KOLDAM,SALAL,ANTA_LF,KISHANGANGA,UNCHAHAR3,UNCHAHAR2,SEWA2,AURY_RF,RAMPUR,ANTA_CRF,RAPPC,DADRT2,SINGRAULI_HYDRO,SINGRAULI,AURY_LF,PARBATI3,NAPP,RAPPB,DULHASTI,UNCHAHAR4,UNCHAHAR1,DHAULIGNGA,BRBCL,TALA,KHSTPP-II,SASAN,FSTPP I & II,KHSTPP-I,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
38,09:15-09:30,0.000000,88.356800,4.521755,418.191774,0.000000,0.246054,3.180845,8.522590,0.000000,0.000000,0.000000,0.000000,29.889569,0.000000,0.000000,0.000000,55.664688,0.000000,118.768466,0.000000,0.000000,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,25.345052,40.711452,0.000000,0.000000,0.000000,0.000000,52.406147,327.746200,0.790015,120.614235,0.000000,0.000000,0.000000,0.000000,15.826289,0.000000,5.876015,0.000000,14.406011,0.000000,141.674006,402.186708,17.421977,22.280838,0,0,0,0,0

39,09:30-09:45,0.000000,88.356800,4.521755,418.191774,0.000000,0.246054,3.180845,8.522590,0.000000,0.000000,0.000000,0.000000,29.889569,0.000000,0.000000,0.000000,55.664688,0.000000,118.768466,0.000000,0.000000,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,25.345052,40.711452,0.000000,0.000000,0.000000,0.000000,52.406147,327.746200,0.790015,120.614235,0.000000,0.000000,0.000000,0.000000,15.826289,0.000000,5.876015,0.000000,14.406011,0.000000,141.674006,402.186708,17.421977,22.280838,0,0,0,0,0

40,09:45-10:00,0.000000,88.356800,4.521755,418.191774,0.000000,0.246054,3.180845,8.522590,0.000000,0.000000,0.000000,0.000000,29.889569,0.000000,0.000000,0.000000,55.664688,0.000000,118.768466,0.000000,0.000000,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,25.345052,40.711452,0.000000,0.000000,0.000000,0.000000,52.406147,327.746200,0.790015,120.614235,0.000000,0.000000,0.000000,0.000000,15.826289,0.000000,5.876015,0.000000,14.406011,0.000000,141.674006,402.186708,17.421977,22.280838,0,0,0,0,0

41,10:00-10:15,0.000000,88.356800,4.521755,418.191774,0.000000,0.246054,3.710986,8.522590,0.000000,0.000000,0.000000,0.000000,26.501278,0.000000,0.000000,0.000000,55.664688,0.000000,118.768466,0.000000,0.000000,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,25.345052,40.711452,0.000000,0.000000,0.000000,0.000000,52.406147,328.034320,0.790015,120.614235,0.000000,0.000000,0.000000,0.000000,15.826289,0.000000,5.876015,0.000000,14.406011,0.000000,141.674006,402.186708,17.421977,22.280838,0,0,0,0,0

42,10:15-10:30,0.000000,88.356800,6.459650,418.191774,0.000000,0.246054,33.929011,8.522590,0.000000,0.000000,0.000000,0.000000,14.944784,0.000000,0.000000,0.000000,55.664688,0.000000,118.768466,0.000000,0.000000,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,25.345052,40.711452,0.000000,0.000000,0.000000,0.000000,52.406147,328.034320,0.790015,120.614235,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.876015,0.000000,14.406011,0.000000,141.674006,402.186708,17.421977,22.280838,0,0,0,0,0

43,10:30-10:45,0.000000,88.356800,16.019933,418.191774,0.000000,0.246054,33.929011,8.522590,0.000000,0.000000,0.000000,0.000000,12.101040,0.000000,0.000000,0.000000,55.664688,0.000000,118.768466,0.000000,0.000000,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,25.345052,40.711452,0.000000,0.000000,0.000000,0.000000,52.406147,328.034320,0.790015,120.614235,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.876015,0.000000,14.406011,0.000000,141.674006,402.186708,17.421977,22.280838,0,0,0,0,0

44,10:45-11:00,0.000000,88.356800,23.771513,418.191774,0.000000,0.246054,3.710986,8.522590,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.664688,0.000000,118.768466,0.000000,0.000000,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,25.345052,40.711452,0.000000,0.000000,0.000000,0.000000,52.406147,328.034320,0.790015,120.614235,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.876015,0.000000,14.406011,0.000000,141.674006,402.186708,17.421977,22.280838,0,0,0,0,0

45,11:00-11:15,0.000000,88.356800,23.771513,418.191774,0.000000,0.246054,3.180845,8.522590,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.664688,0.000000,118.768466,0.000000,0.000000,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,25.345052,40.711452,0.000000,0.000000,0.000000,0.000000,52.406147,328.034320,0.790015,120.614235,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.876015,0.000000,14.406011,0.000000,141.674006,402.186708,17.421977,22.280838,0,0,0,0,0

46,11:15-11:30,0.000000,88.356800,23.771513,418.191774,0.000000,0.246054,3.180845,8.522590,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.664688,0.000000,118.768466,0.000000,0.000000,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,25.345052,40.711452,0.000000,0.000000,0.000000,0.000000,52.406147,328.034320,0.790015,120.614235,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.876015,0.000000,14.406011,0.000000,141.674006,402.186708,17.421977,22.280838,0,0,0,0,0

47,11:30-11:45,0.000000,88.356800,23.771513,418.191774,0.000000,0.246054,2.332620,8.522590,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.664688,0.000000,118.768466,0.000000,0.000000,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,25.345052,40.711452,0.000000,0.000000,0.000000,0.000000,52.406147,328.034320,0.790015,120.614235,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.876015,0.000000,14.406011,0.000000,141.674006,402.186708,17.421977,11.140419,0,0,0,0,0

