Block,Time,TANDA2,RAPPB,SALAL,URI,ANTA_CRF,PARBATI3,NJPC,DADRI_CRF,CHAMERA1,RAPPC,CHAMERA3,TEHRI,RIHAND1,KOLDAM,DULHASTI,AURY_GF,UNCHAHAR1,KOTESHWR,AURY_LF,KISHANGANGA,ANTA_RF,AURY_CRF,RIHAND3,DADRI_LF,ANTA_LF,ANTA_GF,DADRT2,RIHAND2,RAMPUR,DHAULIGNGA,AURY_RF,TANAKPUR,DADRI_GF,SEWA2,SINGRAULI,UNCHAHAR3,DADRI_RF,NAPP,UNCHAHAR4,BSIUL,URI2,UNCHAHAR2,JHAJJAR,CHAMERA2,SINGRAULI_HYDRO,FSTPP I & II,KHSTPP-II,KHSTPP-I,TALA,KUDGI,NTPL,SIPAT I,VSTPS I,LARA-I,VALLURNTECL,KAWAS-RLNG,GANDHAR-APM,SIMHST2,NLCEXP,VSTPS III,KAWAS-ComGas,MOUDA_II,KKNP,KHARGONE-I,KGSU3AND4,SASAN,NLCIIST2,VSTPS V,VSTPS IV,NNTPP,GANDHAR-RLNG,VSTPS II,KAWAS-zLIQ,NLCTS2EXP,KAPS,TALST2,KAWAS-APM,KSTPS I&II,BRBCL,RSTPSU7,TAPS-II,KSTPS7,GANDHAR-ComGas,RSTPSU1TO6,MOUDA,SOLAPUR,KGSU1AND2,MAPS,GADARWARA-I,NLCIIST1,GANDHAR-NAPM,KAWAS-NAPM,SIPAT II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
55,13:30-13:45,2.351036,0.000000,63.816459,48.398532,0.000000,0.000000,44.388381,0.000000,40.609675,57.136865,0.000000,0.000000,47.444763,0.000000,51.937806,0.000000,11.630600,8.394844,0.000000,2.458347,0.000000,0.000000,88.288203,0.000000,0.000000,0.000000,181.784909,84.178586,0.857919,0.000000,0.000000,0.370273,0.000000,16.552026,138.769784,13.616258,0.000000,42.539088,0.739244,12.629173,33.382780,22.305691,232.380449,0.000000,1.055656,4.817500,40.467000,14.452500,0.000000,5.99,3.64,5.119751,2.307991,4.102703,2.29,0.000000,0.000000,1.78,1.76,1.888156,0.000000,3.383514,1.55,3.413168,2.10,336.237412,0.42,1.279076,2.585733,0.20,0.000000,1.872044,0.000000,0.85,0.799281,2.92,0.000000,2.860953,10.839401,1.87,2.691439,1.292867,0.000000,7.66,1.867362,3.413167,1.92,0.23,2.068586,0.85,0.000000,0.000000,1.801965,0,0,0,0,0

56,13:45-14:00,2.351036,0.000000,63.816459,48.398532,0.000000,0.000000,44.388381,0.000000,27.021358,57.136865,0.000000,0.000000,47.444763,0.000000,51.937806,0.000000,11.603748,8.394844,0.000000,2.458347,0.000000,0.000000,88.288203,0.000000,0.000000,0.000000,181.770493,84.178586,0.857919,0.000000,0.000000,0.370273,0.000000,16.552026,138.769784,13.616258,0.000000,42.539088,0.739244,12.629173,33.382780,22.305691,232.380449,0.000000,1.055656,4.817500,40.467000,14.452500,0.000000,5.99,3.64,5.119751,2.307991,4.102703,2.29,0.000000,0.000000,1.78,1.76,1.888156,0.000000,3.383514,1.55,3.413168,2.10,336.237412,0.42,1.279076,2.585733,0.20,0.000000,1.872044,0.000000,0.85,0.799281,2.92,0.000000,2.860953,10.839401,1.87,2.691439,1.292867,0.000000,7.66,1.867362,3.413167,1.92,0.23,2.068586,0.85,0.000000,0.000000,1.801965,0,0,0,0,0

57,14:00-14:15,2.351036,0.000000,81.729851,48.398532,0.000000,0.000000,44.388381,0.000000,27.021358,57.136865,0.000000,0.000000,47.409307,0.000000,51.937806,0.000000,11.603682,8.394844,0.000000,2.458347,0.000000,0.000000,88.238775,0.000000,0.000000,0.000000,181.799646,84.143611,0.857919,0.000000,0.000000,0.370273,0.000000,16.552026,138.699486,13.616188,0.000000,42.539088,0.739244,12.629173,33.382780,16.414942,232.370578,0.000000,1.055656,7.212203,63.688517,22.110125,0.000000,5.77,3.51,5.119751,2.307991,4.102703,2.21,0.000000,0.000000,1.72,1.70,1.888156,0.000000,3.383514,1.55,3.413168,2.10,336.237412,0.40,1.279076,2.585733,0.18,0.000000,1.872044,0.000000,0.82,0.799281,2.81,0.000000,2.860953,10.839401,1.80,2.691439,1.292867,0.000000,7.26,1.867362,3.413167,1.92,0.23,2.068586,0.84,0.000000,0.000000,1.801965,0,0,0,0,0

58,14:15-14:30,2.351036,0.000000,81.729851,48.398532,0.000000,0.000000,44.388381,0.000000,13.472620,57.136865,0.000000,0.000000,47.409307,0.000000,51.937806,0.000000,11.603682,8.394844,0.000000,2.458347,0.000000,0.000000,88.238775,0.000000,0.000000,0.000000,181.785472,84.143611,0.857919,0.000000,0.000000,0.370273,0.000000,16.552026,138.699486,13.616188,0.000000,42.539088,0.739244,12.629173,33.382780,18.332617,232.370578,0.000000,1.055656,8.642884,74.439143,23.124000,0.000000,5.77,3.51,5.119751,2.307991,4.102703,2.21,0.000000,0.000000,1.72,1.70,1.888156,0.000000,3.383514,1.55,3.413168,2.10,336.237412,0.40,1.279076,2.585733,0.18,0.000000,1.872044,0.000000,0.82,0.799281,2.81,0.000000,2.860953,10.839401,1.80,2.691439,1.292867,0.000000,7.26,1.867362,3.413167,1.92,0.23,2.068586,0.84,0.000000,0.000000,1.801965,0,0,0,0,0

59,14:30-14:45,2.351036,0.000000,81.729851,48.398532,0.000000,0.000000,44.388381,0.000000,13.472620,57.136865,0.000000,0.000000,90.841960,0.000000,51.937806,0.000000,11.603682,8.394844,0.000000,2.458347,0.000000,0.000000,121.852592,0.000000,0.000000,0.000000,181.799646,116.249840,0.857919,0.000000,0.000000,0.370273,0.000000,16.552026,138.699486,13.616188,0.000000,42.539088,0.739244,12.629173,33.382780,22.812785,259.104420,0.000000,1.055656,8.642884,74.439143,23.124000,0.000000,5.77,3.51,5.119751,2.307991,4.102703,2.21,0.000000,0.000000,1.72,1.70,1.888156,0.000000,3.383514,1.55,3.413168,2.10,336.237412,0.40,1.279076,2.585733,0.18,0.000000,1.872044,0.000000,0.82,0.799281,2.81,0.000000,2.860953,10.839401,1.80,2.691439,1.292867,0.000000,7.26,1.867362,3.413167,1.92,0.23,2.068586,0.84,0.000000,0.000000,1.801965,0,0,0,0,0

60,14:45-15:00,2.351036,0.000000,81.729851,48.398532,0.000000,0.000000,44.388381,0.000000,0.000000,57.136865,0.000000,0.000000,90.841960,0.000000,51.937806,0.000000,11.603682,8.394844,0.000000,2.458347,0.000000,0.000000,121.852592,0.000000,0.000000,0.000000,181.798354,116.249840,0.857919,0.000000,0.000000,0.370273,0.000000,16.552026,138.699486,13.616188,0.000000,42.539088,0.739244,12.629173,33.382780,22.812785,259.104420,0.000000,1.055656,8.642884,74.439143,23.124000,0.000000,5.77,3.51,5.119751,2.307991,4.102703,2.21,0.000000,0.000000,1.72,1.70,1.888156,0.000000,3.383514,1.55,3.413168,2.10,336.237412,0.40,1.279076,2.585733,0.18,0.000000,1.872044,0.000000,0.82,0.799281,2.81,0.000000,2.860953,10.839401,1.80,2.691439,1.292867,0.000000,7.26,1.867362,3.413167,1.92,0.23,2.068586,0.81,0.000000,0.000000,1.801965,0,0,0,0,0

61,15:00-15:15,2.351036,0.000000,81.729851,48.398532,0.000000,0.000000,44.388381,0.000000,0.000000,57.136865,0.000000,9.530576,90.841960,0.000000,51.937806,0.000000,11.603682,8.394844,0.000000,2.458347,0.000000,0.000000,121.852592,0.000000,0.000000,0.000000,181.799646,116.249840,0.857919,0.000000,0.000000,0.370273,0.000000,16.552026,138.699486,13.604191,0.000000,42.539088,0.739244,12.629173,34.351375,22.170119,263.854475,0.000000,1.055656,8.642884,74.439143,23.124000,0.000000,5.77,3.51,5.119751,2.307991,4.102703,2.21,0.000000,0.000000,1.72,1.70,1.888156,0.000000,3.383514,1.55,3.413168,2.10,336.237412,0.40,1.279076,2.585733,0.18,0.000000,1.872044,0.000000,0.82,0.799281,2.81,0.000000,2.860953,10.839401,1.80,2.691439,1.292867,0.000000,6.86,1.867362,3.413167,1.92,0.23,2.068586,0.81,0.000000,0.000000,1.801965,0,0,0,0,0

62,15:15-15:30,2.351036,0.000000,81.729851,48.398532,0.000000,0.000000,44.388381,0.000000,0.000000,57.136865,0.000000,16.338130,90.841960,0.000000,51.937806,0.000000,11.603682,8.394844,0.000000,2.458347,0.000000,0.000000,121.852592,0.000000,0.000000,0.000000,181.798354,116.249840,0.857919,0.000000,0.000000,0.370273,0.000000,16.552026,138.699486,13.604191,0.000000,42.539088,0.739244,18.943759,34.351375,22.078309,263.854475,13.900684,1.055656,13.094254,94.162084,29.661926,0.000000,5.77,3.51,5.119751,2.307991,4.102703,2.21,0.000000,0.000000,1.72,1.70,1.888156,0.000000,3.383514,1.55,3.413168,2.10,336.237412,0.39,1.279076,2.585733,0.18,0.000000,1.872044,0.000000,0.82,0.799281,2.81,0.000000,2.860953,10.839401,1.80,2.691439,1.292867,0.000000,6.86,1.867362,3.413167,1.92,0.23,2.068586,0.81,0.000000,0.000000,1.801965,0,0,0,0,0

63,15:30-15:45,2.351036,0.000000,63.816459,48.398532,0.000000,0.000000,44.388381,0.000000,0.000000,57.136865,10.173847,28.591728,90.841960,0.000000,51.937806,0.000000,11.603682,8.394844,0.000000,2.458347,0.000000,0.000000,121.852592,0.000000,0.000000,0.000000,181.792795,116.249840,0.857919,0.000000,0.000000,0.370273,0.000000,16.552026,138.699486,13.604191,0.000000,42.539088,0.739244,18.943759,34.351375,22.067516,302.394475,28.028318,1.055656,13.094254,115.766568,42.566756,0.000000,5.77,3.51,5.119751,2.307991,4.102703,2.21,0.000000,0.000000,1.72,1.69,1.888156,0.000000,3.383514,1.55,3.413168,2.10,336.237412,0.39,1.279076,2.585733,0.18,0.000000,1.872044,0.000000,0.82,0.799281,2.81,0.000000,2.860953,10.839401,1.80,2.691439,1.292867,0.000000,6.86,1.867362,3.413167,1.92,0.23,2.068586,0.81,0.000000,0.000000,1.801965,0,0,0,0,0

64,15:45-16:00,2.351036,0.000000,63.816459,48.398532,0.000000,0.000000,44.388381,0.000000,0.000000,57.136865,20.367772,28.591728,90.841960,0.000000,51.937806,0.000000,11.603682,8.394844,0.000000,2.458347,0.000000,0.000000,121.852592,0.000000,0.000000,0.000000,181.791493,116.249840,0.857919,0.000000,0.000000,0.370273,0.000000,16.552026,138.699486,13.604191,0.000000,42.539088,0.739244,18.943759,34.351375,22.067516,312.029475,28.028318,1.055656,18.438596,140.245545,42.566756,0.000000,5.77,3.51,5.119751,2.307991,4.102703,2.21,0.000000,0.000000,1.72,1.69,1.888156,0.000000,3.383514,1.55,3.413168,2.10,336.237412,0.39,1.279076,2.585733,0.18,0.000000,1.872044,0.000000,0.82,0.799281,2.81,0.000000,2.860953,10.839401,1.80,2.691439,1.292867,0.000000,6.86,1.867362,3.413167,1.92,0.23,2.068586,0.81,0.000000,0.000000,1.801965,0,0,0,0,0

65,16:00-16:15,2.351036,0.000000,51.501002,48.398532,0.000000,0.000000,44.388381,0.000000,0.000000,57.136865,20.367772,28.591728,90.841960,0.000000,51.937806,0.000000,11.603682,8.394844,0.000000,2.458347,0.000000,0.000000,121.852592,0.000000,0.000000,0.000000,181.777939,116.249840,0.857919,9.553234,0.000000,0.370273,0.000000,16.552026,138.699486,13.604191,0.000000,42.539088,0.739244,18.943759,33.382780,21.676052,312.029475,28.028318,1.055656,18.438596,142.131305,42.566756,0.000000,5.77,3.51,5.119751,2.266406,4.102703,2.21,0.000000,0.000000,1.72,1.69,1.888156,0.000000,3.383514,1.55,3.413168,2.10,336.237412,0.39,1.279076,2.585733,0.18,0.000000,1.872044,0.000000,0.82,0.799281,2.81,0.000000,2.860953,10.839401,1.80,2.691439,1.292867,0.000000,6.86,1.867362,3.413167,1.92,0.23,2.068586,0.81,0.000000,0.000000,1.801965,0,0,0,0,0

66,16:15-16:30,2.351036,0.000000,51.501002,51.057792,0.000000,0.000000,44.388381,0.000000,0.000000,57.136865,20.367772,28.591728,90.841960,0.000000,51.937806,0.000000,11.480030,8.394844,0.000000,2.458347,0.000000,0.000000,121.852592,0.000000,0.000000,0.000000,181.776618,116.249840,0.857919,9.553234,0.000000,0.370273,0.000000,16.552026,138.699486,13.152203,0.000000,42.539088,0.725292,18.943759,33.382780,21.676052,311.701885,28.028318,1.055656,18.438596,142.131305,42.566756,0.000000,5.77,3.51,5.119751,2.266406,4.102703,2.21,0.000000,0.000000,1.72,1.69,1.888156,0.000000,3.383514,1.55,3.413168,2.10,336.237412,0.39,1.279076,2.585733,0.18,0.000000,1.872044,0.000000,0.82,0.799281,2.81,0.000000,2.860953,10.839401,1.80,2.691439,1.292867,0.000000,6.86,1.867362,3.413167,1.92,0.23,2.068586,0.81,0.000000,0.000000,1.801965,0,0,0,0,0

67,16:30-16:45,2.351036,0.000000,51.501002,51.057792,0.000000,0.000000,44.388381,0.000000,0.000000,57.136865,20.367772,28.591728,90.841960,0.000000,51.937806,0.000000,11.480030,8.394844,0.000000,2.458347,0.000000,0.000000,121.852592,0.000000,0.000000,0.000000,181.765885,116.249840,0.857919,9.553234,0.000000,0.370273,0.000000,16.552026,138.699486,13.152203,0.000000,42.539088,0.725292,18.943759,33.382780,28.188570,311.701885,28.028318,0.547377,18.448231,142.131305,42.566756,0.000000,5.77,3.51,5.119751,2.266406,4.102703,2.21,0.000000,0.000000,1.72,1.69,1.888156,0.000000,3.383514,1.55,3.413168,2.10,336.237412,0.39,1.279076,2.585733,0.18,0.000000,1.872044,0.000000,0.82,0.799281,2.81,0.000000,2.860953,10.839401,1.80,2.691439,1.292867,0.000000,6.86,1.867362,3.413167,1.92,0.23,2.068586,0.81,0.000000,0.000000,1.801965,0,0,0,0,0

68,16:45-17:00,2.351036,0.000000,51.501002,48.930384,0.000000,0.000000,44.388381,0.000000,0.000000,57.136865,20.367772,28.591728,90.841960,0.000000,51.937806,0.000000,11.480030,8.394844,0.000000,2.458347,0.000000,0.000000,121.852592,0.000000,0.000000,0.000000,181.765885,116.249840,0.857919,9.553234,0.000000,0.370273,0.000000,16.552026,138.699486,13.152203,0.000000,42.539088,0.725292,18.943759,33.382780,41.945298,311.701885,28.028318,0.547377,18.438596,142.131305,42.566756,0.000000,5.77,3.51,5.119751,2.266406,4.102703,2.21,0.000000,0.000000,1.72,1.69,1.888156,0.000000,3.383514,1.55,3.413168,2.10,336.237412,0.39,1.279076,2.585733,0.18,0.000000,1.872044,0.000000,0.82,0.799281,2.81,0.000000,2.860953,10.839401,1.80,2.691439,1.292867,0.000000,6.86,1.867362,3.413167,1.92,0.23,2.068586,0.81,0.000000,0.000000,1.801965,0,0,0,0,0

69,17:00-17:15,2.351036,0.000000,63.816459,48.930384,0.000000,0.000000,44.388381,0.000000,0.000000,57.136865,20.367772,28.591728,90.841960,0.000000,51.937806,0.000000,11.480030,8.394844,0.000000,2.458347,0.000000,0.000000,121.852592,0.000000,0.000000,0.000000,181.765885,116.249840,0.857919,9.553234,0.000000,0.740546,0.000000,16.552026,138.699486,13.152203,0.000000,42.539088,1.361618,18.943759,33.382780,41.945298,322.386233,28.028318,0.664672,18.438596,142.131305,42.566756,0.000000,5.77,3.51,5.119751,2.266406,4.102703,2.21,0.000000,0.000000,1.72,1.69,1.888156,0.000000,3.383514,1.55,3.413168,2.10,336.237412,0.39,1.279076,2.585733,0.18,0.000000,1.872044,0.000000,0.82,0.799281,2.81,0.000000,2.860953,10.839401,1.80,2.691439,1.292867,0.000000,6.86,1.867362,3.413167,1.92,0.23,2.068586,0.81,0.000000,0.000000,1.801965,0,0,0,0,0

70,17:15-17:30,2.351036,0.000000,63.816459,48.930384,0.000000,0.000000,44.388381,0.000000,0.000000,57.136865,20.367772,29.408635,90.841960,0.000000,51.937806,0.000000,13.432924,8.394844,0.000000,2.458347,0.000000,0.000000,121.852592,0.000000,0.000000,0.000000,181.765885,116.249840,0.857919,9.553234,0.000000,0.740546,0.000000,16.552026,138.699486,16.746497,0.000000,42.539088,1.361618,6.359100,33.382780,41.945298,322.386233,28.028318,0.664672,18.438596,142.131305,42.566756,0.000000,5.77,3.51,5.119751,2.266406,4.102703,2.21,0.000000,0.000000,1.72,1.69,1.888156,0.000000,3.383514,1.55,3.413168,2.10,336.237412,0.39,1.279076,2.585733,0.18,0.000000,1.872044,0.000000,0.82,0.799281,2.81,0.000000,2.860953,10.839401,1.80,2.691439,1.292867,0.000000,6.86,1.867362,3.413167,1.92,0.23,2.068586,0.81,0.000000,0.000000,1.801965,0,0,0,0,0

71,17:30-17:45,2.351036,0.000000,51.501002,48.930384,0.000000,3.345696,44.388381,0.000000,13.536558,57.136865,20.367772,29.408635,90.841960,0.000000,51.937806,0.000000,16.844774,8.394844,0.000000,2.458347,0.000000,0.000000,121.852592,0.000000,0.000000,0.000000,181.765885,116.249840,0.857919,9.553234,0.000000,0.246849,0.000000,16.552026,138.699486,20.094660,0.000000,42.539088,1.361618,6.359100,33.382780,41.945298,274.211233,28.028318,0.664672,18.438596,142.131305,42.566756,0.000000,5.77,3.51,5.119751,2.266406,4.102703,2.21,0.000000,0.000000,1.72,1.69,1.888156,0.000000,3.383514,1.55,3.413168,2.10,336.237412,0.39,1.279076,2.585733,0.18,0.000000,1.872044,0.000000,0.82,0.799281,2.81,0.000000,2.860953,10.839401,1.80,2.691439,1.292867,0.000000,6.86,1.867362,3.413167,1.92,0.23,2.068586,0.81,0.000000,0.000000,1.801965,0,0,0,0,0

72,17:45-18:00,2.351036,0.000000,51.501002,48.930384,0.000000,3.345696,44.388381,0.000000,13.536558,57.136865,20.367772,29.408635,90.841960,0.000000,51.937806,0.000000,16.844774,8.394844,0.000000,2.458347,0.000000,0.000000,121.852592,0.000000,0.000000,0.000000,181.765885,116.249840,0.857919,9.553234,0.000000,0.246849,0.000000,16.552026,138.699486,20.094660,0.000000,42.539088,1.361618,6.359100,33.382780,41.945298,237.598233,28.028318,0.664672,18.438596,142.131305,42.566756,0.000000,5.77,3.51,5.119751,2.266406,4.102703,2.21,0.000000,0.000000,1.72,1.69,1.888156,0.000000,3.383514,1.55,3.413168,2.10,336.237412,0.39,1.279076,2.585733,0.18,0.000000,1.872044,0.000000,0.82,0.799281,2.81,0.000000,2.860953,10.839401,1.80,2.691439,1.292867,0.000000,6.86,1.867362,3.413167,1.92,0.23,2.068586,0.81,0.000000,0.000000,1.801965,0,0,0,0,0

73,18:00-18:15,2.351036,0.000000,51.501002,48.930384,0.000000,3.345696,44.388381,0.000000,27.073117,57.136865,4.015992,29.408635,90.841960,0.828388,51.937806,0.000000,16.844774,8.394844,0.000000,2.458347,0.000000,0.000000,121.852592,0.000000,0.000000,0.000000,181.825336,116.249840,0.857919,9.553234,0.000000,0.246849,0.000000,16.552026,136.715319,20.094660,0.000000,42.539088,1.361618,6.359100,33.382780,41.945298,237.598233,28.028318,0.664672,18.438596,142.131305,42.566756,0.000000,5.77,3.51,5.119751,2.266406,4.102703,2.21,0.000000,0.000000,1.72,1.69,1.888156,0.000000,3.383514,1.55,3.413168,2.10,336.237412,0.39,1.279076,2.585733,0.18,0.000000,1.872044,0.000000,0.82,0.799281,2.81,0.000000,2.860953,10.839401,1.80,2.691439,1.292867,0.000000,6.76,1.867362,3.413167,1.92,0.23,2.068586,0.81,0.000000,0.000000,1.801965,0,0,0,0,0

74,18:15-18:30,2.351036,0.000000,51.501002,48.930384,0.000000,3.345696,59.184508,0.000000,27.073117,57.136865,4.015992,29.408635,90.841960,0.828388,51.937806,0.000000,16.844774,8.394844,0.000000,2.458347,0.000000,0.000000,121.852592,0.000000,0.000000,0.000000,181.825336,116.249840,1.143891,9.553234,0.000000,0.246849,0.000000,16.552026,136.715319,20.094660,0.000000,42.539088,1.361618,6.359100,33.382780,41.945298,237.598233,42.042477,0.664672,18.438596,142.131305,42.566756,0.000000,5.77,3.51,5.119751,2.266406,4.102703,2.21,0.000000,0.000000,1.72,1.69,1.888156,0.000000,3.383514,1.55,3.413168,2.10,336.237412,0.39,1.279076,2.585733,0.18,0.000000,1.872044,0.000000,0.82,0.799281,2.81,0.000000,2.860953,10.839401,1.80,2.691439,1.292867,0.000000,6.76,1.867362,3.413167,1.92,0.23,2.068586,0.81,0.000000,0.000000,1.801965,0,0,0,0,0

75,18:30-18:45,2.351036,0.000000,51.501002,48.930384,0.000000,3.345696,83.844720,0.000000,39.580580,57.136865,30.552328,29.408635,90.841960,2.050261,51.937806,0.000000,13.432924,8.394844,0.000000,2.458347,0.000000,0.000000,121.852592,0.000000,0.000000,0.000000,181.825336,116.249840,1.613704,19.106467,0.000000,0.246849,0.000000,16.552026,136.667079,16.524892,0.000000,42.539088,1.361618,6.359100,33.382780,36.387059,236.634733,42.042477,0.664672,13.987226,120.485579,36.028830,0.000000,5.77,3.51,5.119751,2.266406,4.102703,2.21,0.000000,0.000000,1.72,1.69,1.888156,0.000000,3.383514,1.55,3.413168,2.10,336.237412,0.39,1.279076,2.585733,0.18,0.000000,1.872044,0.000000,0.82,0.799281,2.81,0.000000,2.860953,10.839401,1.80,2.691439,1.292867,0.000000,6.76,1.867362,3.413167,1.92,0.23,2.068586,0.81,0.000000,0.000000,1.801965,0,0,0,0,0

76,18:45-19:00,2.351036,0.000000,51.501002,48.930384,0.000000,3.345696,113.436973,0.000000,40.609675,57.136865,30.552328,29.408635,90.841960,3.075391,51.937806,0.000000,13.432924,17.403945,0.000000,2.514219,0.000000,0.000000,121.852592,0.000000,0.000000,0.000000,181.825336,116.249840,2.185652,28.659701,0.000000,0.246849,0.000000,16.552026,136.667079,16.524892,0.000000,42.539088,1.361618,12.629173,33.382780,36.387059,253.977733,42.042477,0.664672,13.987226,120.485579,36.028830,0.000000,5.77,3.51,5.119751,2.266406,4.102703,2.21,0.000000,0.000000,1.72,1.69,1.888156,0.000000,3.383514,1.55,3.413168,2.10,336.237412,0.39,1.279076,2.585733,0.18,0.000000,1.872044,0.000000,0.82,0.799281,2.81,0.000000,2.860953,10.839401,1.80,2.691439,1.292867,0.000000,6.76,1.867362,3.413167,1.92,0.23,2.068586,0.81,0.000000,0.000000,1.801965,0,0,0,0,0

77,19:00-19:15,2.351036,0.000000,51.501002,48.930384,0.000000,3.345696,146.185735,0.000000,40.609675,57.136865,30.552328,29.408635,90.841960,3.727746,51.937806,0.000000,13.432924,17.403945,0.000000,2.514219,0.000000,0.000000,121.852592,0.000000,0.000000,0.000000,181.825336,116.249840,2.778024,38.212934,0.000000,5.677520,0.000000,16.552026,132.979928,16.524892,0.000000,42.539088,1.361618,12.629173,33.382780,41.945298,311.768463,42.042477,0.664672,18.749614,142.131305,41.334733,0.000000,5.77,3.51,5.119751,2.286661,4.102703,2.21,0.000000,0.000000,1.72,1.69,1.888156,0.000000,3.383514,1.55,3.413168,2.10,336.237412,0.39,1.279076,2.585733,0.18,0.000000,1.872044,0.000000,0.82,0.799281,2.81,0.000000,2.860953,10.839401,1.80,2.691439,1.292867,0.000000,6.76,1.867362,3.413167,1.92,0.23,2.068586,0.81,0.000000,0.000000,1.801965,0,0,0,0,0

78,19:15-19:30,2.351036,0.000000,51.501002,51.057792,0.000000,8.029671,146.185735,0.000000,40.609675,57.136865,30.552328,29.408635,90.841960,4.100521,51.937806,0.000000,13.432924,17.403945,0.000000,2.514219,0.000000,0.000000,121.852592,0.000000,0.000000,0.000000,223.610337,116.249840,2.778024,38.212934,0.000000,5.677520,0.000000,16.552026,132.979928,16.524892,0.000000,42.539088,1.361618,12.629173,33.382780,41.945298,331.181061,42.042477,0.664672,18.749614,142.131305,41.334824,0.000000,5.77,3.51,5.119751,2.287199,4.102703,2.21,0.000000,0.000000,1.72,1.69,1.888156,0.000000,3.383514,1.55,3.413168,2.10,336.237412,0.39,1.279076,2.585733,0.18,0.000000,1.872044,0.000000,0.82,0.799281,2.81,0.000000,2.860953,10.839401,1.80,2.691439,1.292867,0.000000,6.76,1.867362,3.413167,1.92,0.23,2.068586,0.81,0.000000,0.000000,1.801965,0,0,0,0,0

79,19:30-19:45,2.351036,0.000000,51.501002,51.057792,0.000000,52.192864,146.185735,0.000000,40.609675,57.136865,30.552328,29.408635,90.841960,4.100521,51.937806,0.000000,17.956460,17.403945,0.000000,2.514219,0.000000,0.000000,121.852592,0.000000,0.000000,0.000000,287.951353,116.249840,2.778024,38.212934,0.000000,5.677520,0.000000,16.552026,132.979928,22.395883,0.000000,42.539088,1.361618,12.629173,33.382780,41.945298,388.520873,42.042477,0.664672,18.749614,142.131305,41.334824,0.000000,5.77,3.51,5.119751,2.287199,4.102703,2.21,0.000000,0.000000,1.72,1.69,1.888156,0.000000,3.383514,1.55,3.413168,2.10,336.237412,0.39,1.279076,2.585733,0.18,0.000000,1.872044,0.000000,0.82,0.799281,2.81,0.000000,2.860953,10.839401,1.80,2.691439,1.292867,0.000000,6.76,1.867362,3.413167,1.92,0.23,2.068586,0.81,0.000000,0.000000,1.801965,0,0,0,0,0

80,19:45-20:00,2.351036,0.000000,51.501002,48.930384,0.000000,69.590485,146.185735,0.000000,40.609675,57.136865,30.552328,29.408635,90.841960,4.100521,51.937806,0.000000,17.956460,17.403945,0.000000,2.514219,0.000000,0.000000,121.852592,0.000000,0.000000,0.000000,290.582639,116.249840,2.778024,38.212934,0.000000,5.677520,0.000000,16.552026,132.979928,22.395883,0.000000,42.539088,1.361618,18.943759,33.382780,41.945298,417.763098,42.042477,0.664672,18.749614,142.131305,41.334824,0.000000,5.77,3.51,5.119751,2.287199,4.102703,2.21,0.000000,0.000000,1.72,1.69,1.888156,0.000000,3.383514,1.55,3.413168,2.10,336.237412,0.39,1.279076,2.585733,0.18,0.000000,1.872044,0.000000,0.82,0.799281,2.81,0.000000,2.860953,10.839401,1.80,2.691439,1.292867,0.000000,6.76,1.867362,3.413167,1.92,0.23,2.068586,0.81,0.000000,0.000000,1.801965,0,0,0,0,0

81,20:00-20:15,2.351036,0.000000,51.501002,48.930384,0.000000,69.590485,146.185735,0.000000,40.609675,57.136865,30.552328,29.408635,90.841960,4.100521,51.937806,0.000000,20.956541,17.403945,0.000000,2.514219,0.000000,0.000000,121.852592,0.000000,0.000000,0.000000,330.939865,116.249840,2.778024,38.212934,0.000000,0.246849,0.000000,16.552026,138.699486,25.965651,0.000000,42.539088,1.361618,18.943759,33.382780,41.945298,447.645234,42.042477,0.664672,18.749614,142.131305,41.334824,0.000000,5.77,3.51,5.119751,2.287199,4.102703,2.21,0.000000,0.000000,1.72,1.69,1.888156,0.000000,3.383514,1.55,3.413168,2.10,336.237412,0.39,1.279076,2.585733,0.18,0.000000,1.872044,0.000000,0.82,0.799281,2.81,0.000000,2.860953,10.839401,1.80,2.691439,1.292867,0.000000,6.76,1.867362,3.413167,1.92,0.23,2.068586,0.81,0.000000,0.000000,1.801965,0,0,0,0,0

82,20:15-20:30,2.351036,0.000000,51.501002,48.930384,0.000000,69.590485,146.185735,0.000000,40.609675,57.136865,30.552328,29.408635,90.841960,4.100521,51.937806,0.000000,21.368310,17.403945,0.000000,2.514219,0.000000,0.000000,121.852592,0.000000,0.000000,0.000000,331.544878,116.249840,2.778024,38.212934,0.000000,0.246849,0.000000,16.552026,138.699486,25.965651,0.000000,42.539088,1.361618,18.943759,33.382780,41.945298,447.645234,42.042477,0.664672,18.749614,142.131305,41.334824,0.000000,5.77,3.51,5.119751,2.287199,4.102703,2.21,0.000000,0.000000,1.72,1.69,1.888156,0.000000,3.383514,1.55,3.413168,2.10,336.237412,0.39,1.279076,2.585733,0.18,0.000000,1.872044,0.000000,0.82,0.799281,2.81,0.000000,2.860953,10.839401,1.80,2.691439,1.292867,0.000000,6.76,1.867362,3.413167,1.92,0.23,2.068586,0.81,0.000000,0.000000,1.801965,0,0,0,0,0

