Block,Time,AURY_CRF,AURY_RF,UNCHAHAR3,RAMPUR,RAPPB,NAPP,CHAMERA1,URI,DADRI_LF,SALAL,ANTA_CRF,SINGRAULI,DADRI_CRF,PARBATI3,NJPC,CHAMERA3,CHAMERA2,DHAULIGNGA,DADRT2,KOLDAM,TANAKPUR,KOTESHWR,DADRI_RF,RIHAND3,JHAJJAR,DULHASTI,BSIUL,SINGRAULI_HYDRO,UNCHAHAR4,AURY_GF,UNCHAHAR2,ANTA_RF,ANTA_LF,ANTA_GF,TANDA2,URI2,RAPPC,RIHAND1,RIHAND2,UNCHAHAR1,TEHRI,DADRI_GF,SEWA2,AURY_LF,NLCIIST2,KGSU1AND2,VSTPS II,SIMHST2,VSTPS V,FSTPP I & II,KUDGI,KSTPS I&II,VSTPS I,KKNP,KAWAS-ComGas,KHSTPP-II,BRBCL,NNTPP,GADARWARA-I,MOUDA,NLCTS2EXP,SOLAPUR,SIPAT I,KISHANGANGA,TALST2,VSTPS III,GANDHAR-NAPM,KAPS,RSTPSU7,VSTPS IV,SASAN,TAPS-II,VALLURNTECL,KAWAS-RLNG,GANDHAR-ComGas,NTPL,KGSU3AND4,KSTPS7,LARA-I,SIPAT II,RSTPSU1TO6,KAWAS-APM,KAWAS-NAPM,TALA,NLCIIST1,GANDHAR-APM,NLCEXP,KAWAS-zLIQ,KHSTPP-I,MAPS,KHARGONE-I,MOUDA_II,GANDHAR-RLNG,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
1,00:00-00:15,0.000000,0.000000,22.386254,1.885687,0.000000,41.657611,41.243688,46.963277,0.000000,82.009777,0.000000,122.072547,0.000000,3.357155,97.790948,30.656970,42.186474,28.757859,428.766229,4.114565,1.114624,8.423597,0.000000,122.319536,483.995065,52.115693,0.000000,1.059272,1.380209,0.000000,42.100250,0.000000,0.000000,0.000000,2.359089,34.186497,56.909962,91.188559,116.683092,17.860373,26.640394,0.000000,16.608716,0.000000,0.41,1.93,1.878456,1.79,1.283457,13.779993,9.02,2.870752,2.274169,1.57,0.000000,142.618106,19.337740,0.19,4.151343,1.873758,1.17,1.712429,5.137286,2.466767,2.93,0.947311,0.000000,0.792042,1.88,2.594590,404.866836,2.700657,2.30,0.000000,0.000000,1.01,1.06,1.297295,4.116755,0.904068,5.85,0.000000,0.000000,0.000000,0.81,0.000000,0.00,0.000000,34.872295,0.24,3.424858,3.395103,0.000000,0,0,0,0,0

2,00:15-00:30,0.000000,0.000000,22.386254,1.885687,0.000000,41.657611,41.243688,46.963277,0.000000,82.009777,0.000000,138.458031,0.000000,3.357155,97.790948,30.656970,42.186474,28.757859,435.147109,4.114565,1.114624,8.423597,0.000000,122.319536,483.995065,52.115693,0.000000,1.059272,1.380209,0.000000,42.100250,0.000000,0.000000,0.000000,2.359089,34.186497,56.909962,91.188559,116.683092,17.860373,26.640394,0.000000,16.608716,0.000000,0.41,1.93,1.878456,1.79,1.283457,13.779993,9.02,2.870752,2.274169,1.57,0.000000,142.618106,19.337740,0.19,4.151343,1.873758,1.17,1.712429,5.137286,2.466767,2.93,0.947311,0.000000,0.792042,1.88,2.594590,404.866836,2.700657,2.30,0.000000,0.000000,1.01,1.06,1.297295,4.116755,0.904068,5.85,0.000000,0.000000,0.000000,0.81,0.000000,0.00,0.000000,38.145094,0.24,3.424858,3.395103,0.000000,0,0,0,0,0

3,00:30-00:45,0.000000,0.000000,14.561555,1.885687,0.000000,41.657611,41.243688,46.963277,0.000000,82.009777,0.000000,139.245073,0.000000,3.357155,97.790948,30.656970,42.186474,28.757859,430.883907,4.114565,1.114624,8.423597,0.000000,122.319536,446.369012,52.115693,0.000000,1.059272,1.380209,0.000000,42.100250,0.000000,0.000000,0.000000,2.359089,33.197630,56.909962,91.188559,116.683092,11.591932,26.640394,0.000000,16.608716,0.000000,0.41,1.93,1.878456,1.79,1.283457,13.779993,9.02,2.870752,2.274169,1.57,0.000000,142.618106,19.337740,0.18,4.151343,1.873758,1.17,1.712429,5.137286,2.466767,2.93,0.947311,0.000000,0.792042,1.88,2.594590,404.866836,2.700657,2.30,0.000000,0.000000,1.01,1.06,1.297295,4.116755,0.904068,5.85,0.000000,0.000000,0.000000,0.81,0.000000,0.00,0.000000,38.145094,0.24,3.424858,3.395103,0.000000,0,0,0,0,0

4,00:45-01:00,0.000000,0.000000,14.561555,1.885687,0.000000,41.657611,41.243688,46.963277,0.000000,82.009777,0.000000,139.245073,0.000000,3.357155,97.790948,30.656970,42.186474,28.757859,430.883907,4.114565,1.114624,8.423597,0.000000,122.319536,396.305435,52.115693,0.000000,1.059272,1.380209,0.000000,42.100250,0.000000,0.000000,0.000000,2.359089,33.197630,56.909962,91.188559,116.683092,11.591932,26.640394,0.000000,16.608716,0.000000,0.41,1.93,1.878456,1.79,1.283457,13.779993,9.02,2.870752,2.274169,1.57,0.000000,142.618106,19.337740,0.18,4.151343,1.873758,1.17,1.712429,5.137286,2.466767,2.93,0.947311,0.000000,0.792042,1.88,2.594590,404.866836,2.700657,2.30,0.000000,0.000000,1.01,1.06,1.297295,4.116755,0.904068,5.85,0.000000,0.000000,0.000000,0.81,0.000000,0.06,0.000000,38.145094,0.24,3.424858,3.395103,0.000000,0,0,0,0,0

5,01:00-01:15,0.000000,0.000000,14.561555,1.885687,0.000000,41.657611,41.243688,46.963277,0.000000,82.009777,0.000000,139.245073,0.000000,3.357155,97.790948,30.656970,42.186474,28.757859,371.291757,4.114565,8.545449,8.423597,0.000000,122.319536,363.878963,52.115693,0.000000,1.059272,1.380209,0.000000,42.100250,0.000000,0.000000,0.000000,2.359089,33.197630,56.909962,91.188559,116.683092,11.591932,26.640394,0.000000,16.608716,0.000000,0.41,1.93,1.878456,1.79,1.283457,13.779993,9.02,2.870752,2.274169,1.57,0.000000,142.618106,19.337740,0.18,4.151343,1.873758,1.17,1.712429,5.137286,2.466767,2.93,0.947311,0.000000,0.792042,1.88,2.594590,404.866836,2.700657,2.30,0.000000,0.000000,1.01,1.06,1.297295,4.116755,0.904068,5.85,0.000000,0.000000,0.000000,0.81,0.000000,0.08,0.000000,38.145094,0.24,3.424858,3.395103,0.000000,0,0,0,0,0

6,01:15-01:30,0.000000,0.000000,14.561555,1.885687,0.000000,41.657611,41.243688,46.963277,0.000000,82.009777,0.000000,139.245073,0.000000,3.357155,97.790948,30.656970,42.186474,28.757859,353.218181,4.114565,8.545449,8.423597,0.000000,122.319536,363.878963,52.115693,0.000000,1.059272,1.380209,0.000000,42.100250,0.000000,0.000000,0.000000,2.359089,33.197630,56.909962,91.188559,116.683092,11.591932,26.640394,0.000000,16.608716,0.000000,0.41,1.93,1.878456,1.79,1.283457,13.779993,9.02,2.870752,2.274169,1.57,0.000000,142.618106,19.337740,0.18,4.151343,1.873758,1.17,1.712429,5.137286,2.466767,2.93,0.947311,0.000000,0.792042,1.88,2.594590,404.866836,2.700657,2.30,0.000000,0.000000,1.01,1.06,1.297295,4.116755,0.904068,5.85,0.000000,0.000000,0.000000,0.81,0.000000,0.12,0.000000,38.145094,0.24,3.424858,3.395103,0.000000,0,0,0,0,0

7,01:30-01:45,0.000000,0.000000,14.561555,1.885687,0.000000,41.657611,41.243688,51.232666,0.000000,82.009777,0.000000,139.245073,0.000000,3.357155,97.790948,30.656970,42.186474,28.757859,365.258096,4.114565,8.545449,8.423597,0.000000,122.319536,363.878963,52.115693,0.000000,1.059272,1.380209,0.000000,42.100250,0.000000,0.000000,0.000000,2.359089,33.197630,56.909962,91.188559,116.683092,11.793322,26.640394,0.000000,16.608716,0.000000,0.41,1.93,1.878456,1.79,1.283457,13.779993,9.02,2.870752,2.274169,1.57,0.000000,142.618106,19.337740,0.19,4.151343,1.873758,1.05,1.712429,5.137286,2.466767,2.93,0.947311,0.000000,0.792042,1.88,2.594590,404.866836,2.700657,2.30,0.000000,0.000000,1.01,1.06,1.297295,4.116755,0.904068,5.85,0.000000,0.000000,0.000000,0.81,0.000000,0.08,0.000000,38.145094,0.24,3.424858,3.395103,0.000000,0,0,0,0,0

8,01:45-02:00,0.000000,0.000000,14.561555,1.885687,0.000000,41.657611,41.243688,51.232666,0.000000,82.009777,0.000000,139.245073,0.000000,3.357155,97.790948,30.656970,42.186474,28.757859,365.281514,4.114565,8.545449,8.423597,0.000000,122.319536,351.278901,52.115693,0.000000,1.059272,1.380209,0.000000,42.100250,0.000000,0.000000,0.000000,2.359089,33.197630,56.909962,91.188559,116.683092,11.793322,26.640394,0.000000,16.608716,0.000000,0.41,1.93,1.878456,1.79,1.283457,13.779993,9.02,2.870752,2.274169,1.57,0.000000,142.618106,19.337740,0.19,4.151343,1.873758,1.05,1.712429,5.137286,2.466767,2.93,0.947311,0.000000,0.792042,1.88,2.594590,404.866836,2.700657,2.30,0.000000,0.000000,1.01,1.06,1.297295,4.116755,0.904068,5.85,0.000000,0.000000,0.000000,0.81,0.000000,0.08,0.000000,38.145094,0.24,3.424858,3.395103,0.000000,0,0,0,0,0

9,02:00-02:15,0.000000,0.000000,14.561555,1.885687,0.000000,41.657611,41.243688,46.963277,0.000000,82.009777,0.000000,139.245073,0.000000,3.357155,97.790948,30.656970,42.186474,28.757859,365.456145,4.114565,8.545449,8.423597,0.000000,122.319536,351.322780,52.115693,0.000000,1.059272,1.380209,0.000000,42.100250,0.000000,0.000000,0.000000,2.359089,34.186497,56.909962,91.188559,116.683092,11.793322,26.640394,0.000000,16.608716,0.000000,0.41,1.93,1.878456,1.79,1.283457,13.776900,9.02,2.870752,2.274169,1.57,0.000000,142.618106,19.337740,0.19,4.151343,1.873758,0.98,1.712429,5.137286,2.466767,2.89,0.947311,0.000000,0.792042,1.88,2.594590,404.866836,2.700657,2.30,0.000000,0.000000,1.01,1.06,1.297295,4.116755,0.904068,5.85,0.000000,0.000000,0.000000,0.81,0.000000,0.08,0.000000,33.644640,0.24,3.424858,3.395103,0.000000,0,0,0,0,0

10,02:15-02:30,0.000000,0.000000,14.561555,1.885687,0.000000,41.657611,41.243688,46.963277,0.000000,82.009777,0.000000,139.245073,0.000000,3.357155,97.790948,30.656970,42.186474,28.757859,365.475997,4.114565,1.114624,8.423597,0.000000,122.319536,351.322780,52.115693,0.000000,1.059272,1.380209,0.000000,42.100250,0.000000,0.000000,0.000000,2.359089,34.186497,56.909962,91.188559,116.683092,11.793322,26.640394,0.000000,16.608716,0.000000,0.41,1.93,1.878456,1.79,1.283457,13.776900,9.02,2.870752,2.232440,1.57,0.000000,142.618106,19.337740,0.19,4.151343,1.873758,0.98,1.712429,5.137286,2.466767,2.89,0.947311,0.000000,0.792042,1.88,2.594590,404.866836,2.700657,2.30,0.000000,0.000000,1.01,1.06,1.297295,4.116755,0.904068,5.85,0.000000,0.000000,0.000000,0.81,0.000000,0.08,0.000000,33.644640,0.24,3.424858,3.395103,0.000000,0,0,0,0,0

11,02:30-02:45,0.000000,0.000000,13.900449,1.885687,0.000000,41.657611,41.243688,46.963277,0.000000,82.009777,0.000000,139.245073,0.000000,3.357155,97.790948,30.656970,42.186474,28.757859,365.456145,4.114565,1.114624,8.423597,0.000000,122.319536,351.169385,52.115693,0.000000,1.059272,0.742103,0.000000,36.526864,0.000000,0.000000,0.000000,2.359089,33.197630,56.909962,91.188559,116.683092,11.632464,26.640394,0.000000,16.608716,0.000000,0.41,1.93,1.878456,1.79,1.283457,13.776900,9.02,2.870752,2.190713,1.57,0.000000,142.618106,19.337740,0.19,4.151343,1.873758,0.98,1.712429,5.137286,2.466767,2.89,0.947311,0.000000,0.792042,1.88,2.594590,404.866836,2.700657,2.30,0.000000,0.000000,1.01,1.06,1.297295,4.116755,0.904068,5.85,0.000000,0.000000,0.000000,0.81,0.000000,0.15,0.000000,35.623293,0.24,3.424858,3.395103,0.000000,0,0,0,0,0

12,02:45-03:00,0.000000,0.000000,13.900449,1.885687,0.000000,41.657611,41.243688,46.963277,0.000000,82.009777,0.000000,139.245073,0.000000,3.357155,97.790948,30.656970,42.186474,28.757859,365.475997,4.114565,1.114624,8.423597,0.000000,122.319536,351.169385,52.115693,0.000000,1.059272,0.742103,0.000000,36.526864,0.000000,0.000000,0.000000,2.359089,33.197630,56.909962,91.188559,116.683092,11.632464,26.640394,0.000000,16.608716,0.000000,0.41,1.93,1.878456,1.79,1.283457,10.277567,9.02,2.870752,2.148986,1.57,0.000000,120.898243,19.337740,0.19,4.151343,1.873758,0.98,1.712429,5.137286,2.466767,2.89,0.947311,0.000000,0.792042,1.88,2.594590,404.866836,2.700657,2.30,0.000000,0.000000,1.01,1.06,1.297295,4.116755,0.904068,5.85,0.000000,0.000000,0.000000,0.81,0.000000,0.27,0.000000,31.911554,0.24,3.424858,3.395103,0.000000,0,0,0,0,0

13,03:00-03:15,0.000000,0.000000,13.900449,1.523581,0.000000,41.657611,41.243688,46.963277,0.000000,80.886355,0.000000,139.245073,0.000000,3.357155,79.182954,30.656970,42.186474,19.171907,365.456145,4.114565,1.114624,8.423597,0.000000,122.319536,351.153875,52.115693,0.000000,1.059272,0.742066,0.000000,36.526864,0.000000,0.000000,0.000000,2.359089,33.197630,56.909962,91.188559,116.683092,11.632464,26.640394,0.000000,16.608716,0.000000,0.41,1.93,1.878456,1.79,1.283457,10.277567,9.02,2.870752,2.107257,1.57,0.000000,120.898243,19.337740,0.19,4.151343,1.873758,1.00,1.712429,5.137286,2.466767,2.89,0.947311,0.000000,0.792042,1.88,2.594590,404.866836,2.700657,2.30,0.000000,0.000000,1.01,1.06,1.297295,4.116755,0.904068,5.85,0.000000,0.000000,0.000000,0.81,0.000000,0.38,0.000000,31.911554,0.24,3.424858,3.395103,0.000000,0,0,0,0,0

14,03:15-03:30,0.000000,0.000000,13.900449,1.523581,0.000000,41.657611,41.243688,46.963277,0.000000,80.886355,0.000000,139.245073,0.000000,3.357155,79.182954,30.656970,42.186474,19.171907,365.475997,4.114565,1.114624,8.423597,0.000000,122.319536,351.153875,52.115693,0.000000,1.059272,0.742066,0.000000,36.526864,0.000000,0.000000,0.000000,2.359089,33.197630,56.909962,91.188559,116.683092,11.632464,26.640394,0.000000,16.608716,0.000000,0.41,1.93,1.878456,1.79,1.283457,10.277567,9.02,2.870752,2.107257,1.57,0.000000,120.898243,19.337740,0.19,4.151343,1.873758,1.01,1.712429,5.137286,2.466767,2.89,0.947311,0.000000,0.792042,1.88,2.594590,404.866836,2.700657,2.30,0.000000,0.000000,1.01,1.06,1.297295,4.116755,0.904068,5.85,0.000000,0.000000,0.000000,0.81,0.000000,0.40,0.000000,31.911554,0.24,3.424858,3.395103,0.000000,0,0,0,0,0

15,03:30-03:45,0.000000,0.000000,13.900449,1.523581,0.000000,41.657611,41.243688,46.963277,0.000000,80.886355,0.000000,139.245073,0.000000,3.357155,79.182954,30.656970,42.186474,19.171907,365.456145,4.114565,8.545449,8.423597,0.000000,122.319536,351.153875,52.115693,0.000000,1.059272,0.742066,0.000000,24.665872,0.000000,0.000000,0.000000,2.359089,33.197630,56.909962,91.188559,116.683092,11.632464,26.640394,0.000000,16.608716,0.000000,0.41,1.93,1.878456,1.79,1.283457,7.127153,9.02,2.870752,2.107257,1.57,0.000000,101.764498,19.337740,0.19,4.151343,1.873758,1.05,1.712429,5.137286,2.466767,2.89,0.947311,0.000000,0.792042,1.88,2.594590,404.866836,2.700657,2.30,0.000000,0.000000,1.01,1.06,1.297295,4.116755,0.904068,5.85,0.000000,0.000000,0.000000,0.81,0.000000,0.40,0.000000,21.865795,0.24,3.424858,3.395103,0.000000,0,0,0,0,0

16,03:45-04:00,0.000000,0.000000,13.900449,1.523581,0.000000,41.657611,41.243688,46.963277,0.000000,80.886355,0.000000,139.245073,0.000000,3.357155,79.182954,30.656970,42.186474,19.171907,365.475997,4.114565,8.545449,8.423597,0.000000,122.319536,351.153875,52.115693,0.000000,1.059272,0.742066,0.000000,24.665872,0.000000,0.000000,0.000000,2.359089,33.197630,56.909962,91.188559,116.683092,11.632464,17.760263,0.000000,16.608716,0.000000,0.41,1.93,1.878456,1.79,1.283457,7.127153,9.02,2.870752,2.107257,1.57,0.000000,72.760498,19.337740,0.19,4.151343,1.873758,1.05,1.712429,5.137286,2.466767,2.89,0.947311,0.000000,0.792042,1.88,2.594590,404.866836,2.700657,2.30,0.000000,0.000000,1.01,1.06,1.297295,4.116755,0.904068,5.85,0.000000,0.000000,0.000000,0.81,0.000000,0.52,0.000000,19.990137,0.24,3.424858,3.395103,0.000000,0,0,0,0,0

17,04:00-04:15,0.000000,0.000000,13.900449,1.523581,0.000000,41.657611,41.243688,46.963277,0.000000,80.886355,0.000000,139.245073,0.000000,14.771484,79.182954,30.656970,42.186474,19.171907,365.456145,4.114565,8.545449,8.423597,0.000000,122.319536,351.153875,52.115693,0.000000,1.059272,0.742066,0.000000,24.665872,0.000000,0.000000,0.000000,2.359089,33.197630,56.909962,91.188559,116.683092,11.632464,17.760263,0.000000,16.608716,0.000000,0.41,1.93,1.878456,1.79,1.283457,7.127153,9.02,2.870752,2.107257,1.57,0.000000,72.760498,19.337740,0.19,4.151343,1.873758,1.10,1.712429,5.137286,2.466767,2.89,0.947311,0.000000,0.792042,1.88,2.594590,404.866836,2.700657,2.30,0.000000,0.000000,1.01,1.06,1.297295,4.116755,0.904068,5.85,0.000000,0.000000,0.000000,0.81,0.000000,0.67,0.000000,19.990137,0.24,3.424858,3.395103,0.000000,0,0,0,0,0

18,04:15-04:30,0.000000,0.000000,13.900449,1.523581,0.000000,41.657611,41.243688,46.963277,0.000000,80.886355,0.000000,139.245073,0.000000,14.771484,79.182954,30.656970,42.186474,19.171907,365.475997,4.114565,8.545449,8.423597,0.000000,122.319536,351.153875,52.115693,0.000000,1.059272,0.742066,0.000000,24.665872,0.000000,0.000000,0.000000,2.359089,33.197630,56.909962,91.188559,116.683092,11.632464,8.880131,0.000000,16.608716,0.000000,0.41,1.93,1.878456,1.79,1.283457,7.127153,9.02,2.870752,2.107257,1.57,0.000000,72.760498,19.337740,0.19,4.151343,1.873758,1.10,1.712429,5.137286,2.466767,2.89,0.947311,0.000000,0.792042,1.88,2.594590,404.866836,2.700657,2.30,0.000000,0.000000,1.01,1.06,1.297295,4.116755,0.904068,5.85,0.000000,0.000000,0.000000,0.81,0.000000,0.78,0.000000,19.990137,0.24,3.424858,3.395103,0.000000,0,0,0,0,0

19,04:30-04:45,0.000000,0.000000,13.898936,1.523581,0.000000,41.657611,41.243688,46.963277,0.000000,80.886355,0.000000,139.245073,0.000000,16.114346,79.182954,30.656970,42.186474,9.585953,365.456145,4.114565,1.114624,8.423597,0.000000,122.319536,351.153875,52.115693,0.000000,1.059272,0.742066,0.000000,24.665872,0.000000,0.000000,0.000000,2.359089,33.197630,56.909962,91.188559,116.683092,11.632107,0.000000,0.000000,16.608716,0.000000,0.41,1.93,1.878456,1.79,1.283457,7.127153,9.02,2.870752,2.107257,1.57,0.000000,72.760498,19.337740,0.19,4.151343,1.873758,1.05,1.712429,5.137286,2.466767,2.89,0.947311,0.000000,0.792042,1.88,2.594590,404.866836,2.700657,2.30,0.000000,0.000000,1.01,1.06,1.297295,4.116755,0.904068,5.85,0.000000,0.000000,0.000000,0.81,0.000000,0.79,0.000000,19.990137,0.24,3.424858,3.395103,0.000000,0,0,0,0,0

20,04:45-05:00,0.000000,0.000000,13.898936,1.523581,0.000000,41.657611,41.243688,46.963277,0.000000,80.886355,0.000000,139.245073,0.000000,17.457208,79.182954,30.656970,42.186474,9.585953,365.475997,4.114565,1.114624,8.423597,0.000000,122.319536,351.153875,52.115693,0.000000,1.059272,0.742066,0.000000,24.665872,0.000000,0.000000,0.000000,2.359089,33.197630,56.909962,91.188559,116.683092,11.632107,0.000000,0.000000,16.608716,0.000000,0.41,1.93,1.878456,1.79,1.283457,7.127153,9.02,2.870752,2.107257,1.57,0.000000,72.760498,19.337740,0.19,4.151343,1.873758,1.05,1.712429,5.137286,2.466767,2.89,0.947311,0.000000,0.792042,1.88,2.594590,404.866836,2.700657,2.30,0.000000,0.000000,1.01,1.06,1.297295,4.116755,0.904068,5.85,0.000000,0.000000,0.000000,0.81,0.000000,0.79,0.000000,19.990137,0.24,3.424858,3.395103,0.000000,0,0,0,0,0

21,05:00-05:15,0.000000,0.000000,13.616260,1.523581,0.000000,41.657611,41.243688,51.232666,0.000000,80.886355,0.000000,139.245073,0.000000,52.505911,79.182954,30.656970,42.186474,9.585953,365.456145,4.114565,1.114624,8.423597,0.000000,122.319536,350.657385,52.115693,0.000000,1.059272,0.741739,0.000000,24.665872,0.000000,0.000000,0.000000,2.359089,33.197630,56.909962,91.188559,116.683092,11.628966,0.000000,0.000000,16.608716,0.000000,0.41,1.93,1.878456,1.79,1.283457,7.127153,9.02,2.870752,2.107257,1.57,0.000000,72.760498,19.337740,0.19,4.151343,1.873758,0.98,1.712429,5.137286,2.466767,2.89,0.947311,0.000000,0.792042,1.88,2.594590,404.866836,2.700657,2.30,0.000000,0.000000,1.01,1.06,1.297295,4.116755,0.904068,5.85,0.000000,0.000000,0.000000,0.81,0.000000,0.79,0.000000,19.990137,0.24,3.424858,3.395103,0.000000,0,0,0,0,0

22,05:15-05:30,0.000000,0.000000,13.616260,1.523581,0.000000,41.657611,41.243688,51.232666,0.000000,80.886355,0.000000,139.245073,0.000000,52.505911,79.182954,30.656970,42.186474,9.585953,365.475997,4.114565,1.114624,8.423597,0.000000,122.319536,350.657385,52.115693,0.000000,1.059272,0.741739,0.000000,24.665872,0.000000,0.000000,0.000000,2.359089,33.197630,56.909962,91.188559,116.683092,11.628966,0.000000,0.000000,16.608716,0.000000,0.41,1.93,1.878456,1.79,1.283457,7.127153,9.02,2.870752,2.107257,1.57,0.000000,72.760498,19.337740,0.19,4.151343,1.873758,0.98,1.712429,5.137286,2.466767,2.89,0.947311,0.000000,0.792042,1.88,2.594590,404.866836,2.700657,2.30,0.000000,0.000000,1.01,1.06,1.297295,4.116755,0.904068,5.85,0.000000,0.000000,0.000000,0.81,0.000000,0.79,0.000000,19.990137,0.24,3.424858,3.395103,0.000000,0,0,0,0,0

23,05:30-05:45,0.000000,0.000000,13.898936,1.523581,0.000000,41.657611,41.243688,46.963277,0.000000,80.886355,0.000000,139.245073,0.000000,52.505911,79.182954,30.656970,42.186474,9.585953,365.456145,4.114565,1.114624,8.423597,0.000000,122.319536,350.657385,52.115693,0.000000,1.059272,0.742066,0.000000,24.665872,0.000000,0.000000,0.000000,2.359089,33.197630,56.909962,91.188559,116.683092,11.632107,0.000000,0.000000,16.608716,0.000000,0.41,1.93,1.878456,1.79,1.283457,7.127153,9.02,2.870752,2.107257,1.57,0.000000,72.760498,19.337740,0.19,4.151343,1.873758,0.98,1.712429,5.137286,2.466767,2.89,0.947311,0.000000,0.792042,1.88,2.594590,404.866836,2.700657,2.30,0.000000,0.000000,1.01,1.06,1.297295,4.116755,0.904068,5.85,0.000000,0.000000,0.000000,0.81,0.000000,0.69,0.000000,19.990137,0.24,3.424858,3.395103,0.000000,0,0,0,0,0

24,05:45-06:00,0.000000,0.000000,13.391260,1.523581,0.000000,41.657611,41.243688,46.963277,0.000000,80.886355,0.000000,139.245073,0.000000,52.505911,79.182954,30.656970,42.186474,9.585953,365.475997,4.114565,1.114624,8.423597,0.000000,122.319536,350.025830,52.115693,0.000000,1.059272,0.729949,0.000000,24.665872,0.000000,0.000000,0.000000,2.359089,33.197630,56.909962,91.188559,116.683092,11.147528,0.000000,0.000000,16.608716,0.000000,0.42,1.93,1.878456,1.79,1.283457,7.127153,9.02,2.870752,2.107257,1.57,0.000000,72.760498,19.337740,0.19,4.151343,1.873758,0.98,1.712429,5.137286,2.466767,2.89,0.947311,0.000000,0.792042,1.88,2.594590,404.866836,2.700657,2.30,0.000000,0.000000,1.01,1.06,1.297295,4.116755,0.904068,5.85,0.000000,0.000000,0.000000,0.85,0.000000,0.69,0.000000,19.990137,0.24,3.424858,3.395103,0.000000,0,0,0,0,0

