Block,Time,DHAULIGNGA,RAPPB,SEWA2,DADRI_LF,UNCHAHAR4,KISHANGANGA,TANDA2,DADRI_CRF,AURY_GF,URI2,AURY_RF,RAPPC,CHAMERA1,ANTA_LF,SALAL,NJPC,RIHAND1,KOLDAM,RIHAND3,CHAMERA3,KOTESHWR,PARBATI3,DADRT2,DULHASTI,ANTA_CRF,AURY_CRF,BSIUL,RAMPUR,UNCHAHAR3,DADRI_RF,URI,DADRI_GF,ANTA_GF,RIHAND2,CHAMERA2,AURY_LF,ANTA_RF,UNCHAHAR1,TEHRI,NAPP,JHAJJAR,SINGRAULI_HYDRO,TANAKPUR,UNCHAHAR2,SINGRAULI,SASAN,BRBCL,TALA,KHSTPP-II,KUDGI,KHSTPP-I,FSTPP I & II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,35.319915,0.000000,15.274612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.553191,0.000000,49.427487,41.230890,0.000000,81.422792,147.816993,86.018500,0.000000,119.522827,28.089204,36.212822,3.075886,364.570585,47.780431,0.000000,0.000000,19.002743,0.000000,14.590767,0.000000,45.348180,0.000000,0.000000,114.167812,38.186531,0.000000,0.000000,11.575258,64.786428,37.882547,254.189500,0.979925,11.390396,30.708025,134.643115,400.131000,14.497500,26.426043,76.333300,135.91,19.397462,9.656688,0,0,0,0,0

48,11:45-12:00,35.319915,0.000000,15.274612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.553191,0.000000,49.427487,41.230890,0.000000,81.422792,147.816993,86.018500,0.000000,119.522827,28.089204,36.212822,3.075886,364.553817,47.780431,0.000000,0.000000,19.002743,0.000000,14.590767,0.000000,45.348180,0.000000,0.000000,114.167812,38.186531,0.000000,0.000000,11.575258,64.786428,37.882547,244.524500,0.979925,11.390396,30.708025,134.643115,400.131000,14.497500,26.426043,76.333300,135.91,19.397462,9.656688,0,0,0,0,0

49,12:00-12:15,35.319915,0.000000,15.274612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.553191,0.000000,49.427487,41.230890,0.000000,81.422792,147.816993,86.018500,0.000000,119.522827,28.089204,34.306884,3.075886,364.570585,47.780431,0.000000,0.000000,6.334248,0.000000,14.590767,0.000000,45.348180,0.000000,0.000000,114.167812,38.186531,0.000000,0.000000,11.575258,65.029986,37.882547,244.524500,0.979925,11.390396,25.327422,134.643115,400.131000,14.497500,26.426043,76.333300,135.91,19.397462,6.158441,0,0,0,0,0

50,12:15-12:30,35.319915,0.000000,15.274612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.553191,0.000000,49.427487,41.230890,0.000000,81.422792,147.816993,86.018500,0.000000,119.522827,28.089204,34.306884,3.075886,364.553817,47.780431,0.000000,0.000000,6.334248,0.000000,14.590767,0.000000,45.348180,0.000000,0.000000,114.167812,38.186531,0.000000,0.000000,11.575258,65.029986,37.882547,244.524500,0.979925,11.390396,25.327422,134.643115,400.131000,14.497500,26.426043,76.333300,135.91,19.397462,6.158441,0,0,0,0,0

51,12:30-12:45,35.319915,0.000000,15.274612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.553191,0.000000,49.427487,41.230890,0.000000,81.422792,147.816993,86.018500,0.000000,119.522827,28.089204,34.306884,3.075886,364.570585,47.780431,0.000000,0.000000,6.334248,0.000000,14.590767,0.000000,45.348180,0.000000,0.000000,114.167812,38.186531,0.000000,0.000000,11.575258,65.029986,37.882547,244.524500,0.979925,11.390396,25.327422,134.643115,400.131000,14.497500,26.426043,76.333300,135.91,19.397462,6.158441,0,0,0,0,0

52,12:45-13:00,35.319915,0.000000,15.274612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.553191,0.000000,49.427487,41.230890,0.000000,81.422792,147.816993,86.018500,0.000000,119.522827,28.089204,34.306884,3.075886,364.553817,47.780431,0.000000,0.000000,6.334248,0.000000,14.590767,0.000000,45.348180,0.000000,0.000000,114.167812,38.186531,0.000000,0.000000,11.575258,65.029986,37.882547,244.524500,0.979925,11.390396,25.327422,134.643115,400.131000,14.497500,26.426043,76.333300,135.91,19.397462,6.158441,0,0,0,0,0

53,13:00-13:15,35.319915,0.000000,15.274612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.553191,0.000000,49.427487,41.230890,0.000000,81.422792,147.816993,86.018500,0.000000,119.522827,28.089204,34.306884,3.075886,364.570585,47.780431,0.000000,0.000000,6.334248,0.000000,14.590767,0.000000,45.348180,0.000000,0.000000,114.167812,38.186531,0.000000,0.000000,11.575258,65.029986,37.882547,217.462500,0.979925,11.390396,25.327422,134.643115,400.131000,14.497500,26.426043,76.420285,135.91,19.397462,8.168761,0,0,0,0,0

54,13:15-13:30,35.319915,0.000000,15.274612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.553191,0.000000,49.427487,41.230890,0.000000,81.422792,147.816993,86.018500,0.000000,119.522827,28.089204,34.306884,3.075886,364.553817,47.780431,0.000000,0.000000,6.334248,0.000000,14.590767,0.000000,45.348180,0.000000,0.000000,114.167812,38.186531,0.000000,0.000000,11.575258,65.029986,37.882547,217.462500,0.979925,11.390396,25.327422,134.643115,400.131000,14.497500,26.426043,100.582785,135.91,19.397462,8.168761,0,0,0,0,0

55,13:30-13:45,35.319915,0.000000,15.274612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.553191,0.000000,49.427487,41.230890,0.000000,81.422792,147.816993,86.018500,0.000000,119.522827,28.089204,34.306884,3.075886,364.570585,47.780431,0.000000,0.000000,6.334248,0.000000,14.590767,0.000000,45.348180,0.000000,0.000000,114.167812,38.186531,0.000000,0.000000,11.575258,65.029986,37.882547,217.462500,0.979925,11.390396,25.327422,134.643115,400.131000,14.497500,26.426043,124.543093,135.91,29.337141,12.284698,0,0,0,0,0

56,13:45-14:00,35.319915,0.000000,15.274612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.553191,0.000000,49.427487,41.230890,0.000000,81.422792,147.816993,86.018500,0.000000,119.522827,28.089204,34.306884,3.075886,364.545541,47.780431,0.000000,0.000000,6.334248,0.000000,14.590767,0.000000,45.348180,0.000000,0.000000,114.167812,38.186531,0.000000,0.000000,11.575258,65.029986,37.882547,217.462500,0.979925,11.390396,25.327422,134.643115,400.131000,14.497500,26.426043,124.543093,135.91,29.337141,12.284698,0,0,0,0,0

57,14:00-14:15,35.319915,0.000000,15.274612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.553191,0.000000,49.427487,41.230890,0.000000,81.422792,147.816993,86.018500,0.000000,119.522827,28.089204,34.306884,3.075886,364.623968,47.780431,0.000000,0.000000,19.002743,0.000000,14.590767,0.000000,45.348180,0.000000,0.000000,114.167812,38.186531,0.000000,0.000000,11.579240,65.029986,37.882547,244.524500,0.979925,12.504674,25.327422,134.643115,400.131000,14.497500,26.426043,124.456108,135.91,29.337141,12.284698,0,0,0,0,0

58,14:15-14:30,35.319915,0.000000,15.274612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.553191,0.000000,49.427487,41.230890,0.000000,81.422792,147.816993,86.018500,0.000000,119.522827,28.089204,34.306884,3.075886,364.623968,47.780431,0.000000,0.000000,19.002743,0.000000,14.590767,0.000000,45.348180,0.000000,0.000000,114.167812,38.186531,0.000000,0.000000,11.579240,65.029986,37.882547,254.189500,0.979925,12.504674,25.327422,134.643115,400.131000,14.497500,26.426043,124.456108,135.91,29.337141,12.284698,0,0,0,0,0

59,14:30-14:45,35.319915,0.000000,15.274612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.553191,0.000000,49.427487,41.230890,0.000000,81.422792,147.816993,86.018500,0.000000,119.522827,28.089204,34.306884,3.075886,364.545541,47.780431,0.000000,0.000000,19.002743,0.000000,14.590767,0.000000,45.348180,0.000000,0.000000,114.167812,38.186531,0.000000,0.000000,11.575258,65.029986,37.882547,283.184500,0.979925,12.504674,25.327422,134.643115,400.131000,14.497500,26.426043,124.456108,135.91,29.337141,12.284698,0,0,0,0,0

60,14:45-15:00,35.319915,0.000000,15.274612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.553191,0.000000,49.427487,41.230890,0.000000,81.422792,147.816993,86.018500,0.000000,119.522827,28.089204,34.306884,3.075886,364.545541,47.780431,0.000000,0.000000,19.002743,0.000000,14.590767,0.000000,45.348180,0.000000,0.000000,114.167812,38.186531,0.000000,0.000000,11.575258,65.029986,37.882547,283.184500,0.979925,11.390396,25.327422,134.643115,400.131000,14.497500,26.426043,124.456108,135.91,29.337141,12.284698,0,0,0,0,0

61,15:00-15:15,35.319915,0.000000,15.274612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.553191,0.000000,49.427487,41.230890,0.000000,81.422792,147.816993,86.018500,0.000000,119.522827,28.089204,34.306884,3.075886,364.545541,47.780431,0.000000,0.000000,19.002743,0.000000,14.590767,0.000000,45.348180,0.000000,0.000000,114.167812,38.186531,0.000000,0.000000,11.575258,65.029986,37.882547,283.184500,0.979925,12.504674,25.327422,134.643115,400.131000,14.497500,26.426043,124.456108,135.91,29.337141,12.284698,0,0,0,0,0

62,15:15-15:30,35.319915,0.000000,15.274612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.553191,0.000000,49.427487,41.230890,0.000000,81.422792,147.816993,86.018500,0.000000,119.522827,28.089204,34.306884,3.075886,364.545541,47.780431,0.000000,0.000000,19.002743,0.000000,14.590767,0.000000,45.348180,0.000000,0.000000,114.167812,38.186531,0.000000,0.000000,11.575258,65.029986,37.882547,283.184500,0.979925,11.390396,25.327422,134.643115,400.131000,14.497500,26.426043,124.456108,135.91,29.337141,12.284698,0,0,0,0,0

63,15:30-15:45,35.319915,0.000000,15.274612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.553191,0.000000,49.427487,41.230890,0.000000,81.422792,147.816993,86.018500,0.000000,119.522827,28.089204,34.306884,3.075886,364.545541,47.780431,0.000000,0.000000,19.002743,0.000000,14.590767,0.000000,45.348180,0.000000,0.000000,114.167812,38.186531,0.000000,0.000000,11.575258,65.029986,37.882547,328.610000,0.979925,7.428519,25.327422,134.643115,400.131000,14.497500,26.426043,124.543093,135.91,29.337141,12.294363,0,0,0,0,0

64,15:45-16:00,35.319915,0.000000,15.274612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.553191,0.000000,49.427487,41.230890,0.000000,81.422792,147.816993,86.018500,0.000000,119.522827,28.089204,34.306884,3.075886,364.545541,47.780431,0.000000,0.000000,19.002743,0.000000,21.926986,0.000000,45.348180,0.000000,0.000000,114.167812,38.186531,0.000000,0.000000,11.575258,65.029986,37.882547,317.012000,0.979925,7.428519,35.589430,134.643115,400.131000,14.497500,26.426043,124.543093,135.91,29.337141,12.294363,0,0,0,0,0

65,16:00-16:15,35.319915,0.000000,15.274612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,31.333273,0.000000,49.427487,41.230890,0.000000,81.422792,147.816993,86.018500,0.000000,119.522827,28.089204,34.306884,0.000000,408.866904,47.780431,0.000000,0.000000,19.002743,0.000000,21.926986,0.000000,45.348180,0.000000,0.000000,114.167812,38.186531,0.000000,0.000000,11.575258,65.029986,37.882547,323.777500,0.979925,7.428519,35.589430,134.643115,401.694012,14.497500,26.426043,124.456108,135.91,29.337141,12.284698,0,0,0,0,0

66,16:15-16:30,35.319915,0.000000,15.274612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,31.333273,0.000000,49.427487,41.230890,0.000000,81.422792,147.816993,86.018500,0.000000,119.522827,28.089204,34.306884,0.000000,408.866904,47.780431,0.000000,0.000000,19.002743,0.000000,21.926986,0.000000,45.348180,0.000000,0.000000,114.167812,38.186531,0.000000,0.000000,11.575258,65.029986,37.882547,317.012000,0.979925,7.428519,35.589430,134.643115,401.761969,14.497500,26.426043,124.456108,135.91,29.337141,12.284698,0,0,0,0,0

67,16:30-16:45,35.319915,0.000000,15.274612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,31.333273,0.000000,49.427487,41.230890,0.000000,81.422792,147.816993,86.018500,0.000000,119.522827,28.089204,34.306884,0.000000,457.191904,47.780431,0.000000,0.000000,19.002743,0.000000,21.926986,0.000000,45.348180,0.000000,0.000000,114.167812,38.186531,0.000000,0.000000,11.575258,65.029986,37.882547,379.834500,0.961436,7.428519,35.589430,134.643115,401.761969,14.497500,26.426043,124.456108,135.91,29.337141,12.284698,0,0,0,0,0

68,16:45-17:00,35.319915,0.000000,15.274612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,31.333273,0.000000,49.427487,41.230890,0.000000,81.422792,147.816993,86.018500,0.000000,119.522827,28.089204,34.306884,0.000000,505.516904,47.780431,0.000000,0.000000,19.002743,0.000000,21.926986,0.000000,45.348180,0.000000,0.000000,114.167812,38.186531,0.000000,0.000000,11.575258,65.029986,37.882547,379.834500,0.961436,7.428519,35.589430,134.643115,401.761969,14.497500,26.426043,124.456108,135.91,29.337141,12.284698,0,0,0,0,0

69,17:00-17:15,35.319915,0.000000,15.274612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.553191,0.000000,49.427487,41.230890,0.000000,81.422792,147.816993,86.018500,0.000000,119.522827,28.089204,34.306884,0.000000,505.516904,47.780431,0.000000,2.099238,19.002743,0.000000,21.926986,0.000000,50.149752,0.000000,0.000000,114.167812,38.186531,0.000000,0.000000,11.575258,65.029986,37.882547,413.662000,0.961436,7.428519,35.589430,134.643115,401.761969,14.497500,26.426043,142.573852,135.91,32.854428,13.772625,0,0,0,0,0

70,17:15-17:30,35.319915,0.000000,15.274612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.553191,0.000000,49.427487,41.230890,0.000000,81.422792,147.816993,86.018500,0.000000,119.522827,28.089204,34.306884,0.000000,505.516904,47.780431,0.000000,2.099238,19.002743,0.000000,21.926986,0.000000,50.149752,0.000000,0.000000,114.167812,38.186531,0.000000,0.000000,11.575258,65.029986,37.882547,423.327000,0.961436,7.428519,35.589430,134.643115,401.761969,14.497500,26.426043,142.573852,135.91,32.854428,13.772625,0,0,0,0,0

71,17:30-17:45,35.319915,0.000000,15.274612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.553191,0.000000,49.427487,41.230890,0.000000,81.422792,147.816993,86.018500,0.000000,119.522827,28.089204,34.306884,0.000000,505.516904,47.780431,0.000000,2.099238,19.002743,0.000000,21.926986,0.000000,45.348180,0.000000,0.000000,114.167812,38.186531,0.000000,0.000000,11.575258,65.029986,37.882547,423.327000,0.961436,11.390396,35.589430,134.643115,401.761969,14.497500,26.426043,142.573852,135.31,32.854428,13.772625,0,0,0,0,0

72,17:45-18:00,35.319915,0.000000,15.274612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.553191,0.000000,49.427487,41.230890,0.000000,81.422792,147.816993,86.018500,0.000000,119.522827,28.089204,34.306884,0.000000,505.516904,47.780431,0.000000,2.099238,19.002743,0.000000,21.926986,0.000000,45.348180,0.000000,0.000000,114.167812,38.186531,0.000000,0.000000,11.575258,65.029986,37.882547,413.662000,0.961436,11.390396,35.589430,134.643115,401.761969,14.497500,26.426043,142.573852,125.64,32.854428,13.772625,0,0,0,0,0

73,18:00-18:15,35.319915,0.000000,15.274612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.553191,0.000000,49.427487,41.230890,0.000000,81.422792,147.816993,86.018500,0.000000,119.522827,28.089204,34.306884,0.000000,553.841904,47.780431,0.000000,2.099238,19.002743,0.000000,21.926986,0.000000,45.348180,0.000000,0.000000,114.167812,38.186531,0.000000,0.000000,11.575258,65.029986,37.882547,417.528000,0.961436,11.390396,40.970032,134.643115,401.761969,14.497500,26.426043,142.573852,111.15,32.854428,13.772625,0,0,0,0,0

74,18:15-18:30,35.319915,0.000000,15.274612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.553191,0.000000,49.427487,41.230890,0.000000,81.422792,147.816993,86.018500,0.000000,119.522827,28.089204,34.306884,0.000000,585.096484,47.780431,0.000000,2.099238,19.002743,0.000000,21.926986,0.000000,45.348180,0.000000,0.000000,114.167812,38.186531,0.000000,0.000000,16.345931,65.029986,37.882547,419.461000,0.961436,11.390396,40.970032,134.643115,401.761969,14.497500,26.426043,142.573852,96.65,32.854428,13.772625,0,0,0,0,0

75,18:30-18:45,35.319915,0.000000,15.274612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.553191,0.000000,49.427487,41.230890,0.000000,81.422792,147.816993,86.018500,0.000000,119.522827,28.089204,34.306884,3.075886,663.772677,47.780431,0.000000,0.000000,19.002743,0.000000,24.633186,0.000000,45.348180,0.000000,0.000000,114.167812,38.186531,0.000000,0.000000,19.081126,65.029986,37.882547,419.461000,0.961436,12.628482,40.970032,134.643115,401.761969,14.497500,26.426043,142.573852,86.98,31.093272,13.772625,0,0,0,0,0

76,18:45-19:00,35.319915,0.000000,15.274612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.553191,0.000000,49.427487,41.230890,0.000000,81.422792,147.816993,86.018500,0.000000,119.522827,28.089204,34.306884,9.842836,663.772677,47.780431,0.000000,0.000000,19.002743,0.000000,24.633186,0.000000,50.149752,0.000000,0.000000,114.167812,38.186531,0.000000,0.000000,19.081126,65.029986,37.882547,419.461000,0.961436,12.628482,40.970032,134.643115,401.761969,14.497500,26.426043,142.573852,86.98,31.093272,13.772625,0,0,0,0,0

77,19:00-19:15,35.319915,0.000000,15.274612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.553191,0.000000,49.427487,41.230890,0.000000,81.422792,149.510253,86.018500,0.000000,119.522827,29.537786,38.881135,15.802673,663.772677,47.780431,0.000000,0.000000,19.002743,0.000000,21.926986,0.000000,50.149752,0.000000,0.000000,114.167812,38.779169,0.000000,0.000000,16.345931,65.029986,37.882547,419.461000,0.961436,12.628482,40.970032,129.027750,401.761969,14.497500,26.426043,142.573852,77.32,31.092402,13.772625,0,0,0,0,0

78,19:15-19:30,35.319915,0.000000,15.274612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.553191,0.000000,49.427487,41.230890,0.000000,81.422792,149.510253,86.018500,0.000000,119.522827,29.537786,38.881135,15.802673,663.772677,47.780431,0.000000,0.000000,19.002743,0.000000,21.926986,0.000000,45.348180,0.000000,0.000000,114.167812,38.779169,0.000000,0.000000,16.345931,65.029986,37.882547,453.288500,0.961436,12.628482,40.970032,129.027750,401.761969,14.497500,26.426043,142.573852,77.32,31.092402,13.772625,0,0,0,0,0

79,19:30-19:45,35.319915,0.000000,15.274612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.553191,0.000000,49.427487,41.230890,0.000000,81.422792,149.510253,86.018500,0.000000,119.522827,29.537786,38.881135,15.802673,663.772677,47.780431,0.000000,0.000000,19.002743,0.000000,25.506032,0.000000,45.348180,0.000000,0.000000,114.167812,38.779169,0.000000,0.000000,19.187662,65.029986,37.882547,462.953500,0.961436,12.628482,40.970032,129.027750,401.761969,14.497500,26.426043,142.573852,72.49,31.092402,13.772625,0,0,0,0,0

80,19:45-20:00,35.319915,0.000000,15.274612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.553191,0.000000,49.427487,41.230890,0.000000,81.422792,149.510253,86.018500,0.000000,119.522827,29.537786,38.881135,31.605346,663.772677,47.780431,0.000000,0.000000,19.002743,0.000000,25.506032,0.000000,45.348180,0.000000,0.000000,114.167812,38.779169,0.000000,0.000000,19.315502,65.029986,37.882547,491.948500,0.961436,12.628482,40.970032,129.027750,401.761969,14.497500,26.426043,142.573852,68.62,31.092402,13.772625,0,0,0,0,0

81,20:00-20:15,35.319915,0.000000,15.274612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.553191,0.000000,49.427487,41.230890,0.000000,81.422792,149.510253,75.387000,0.000000,119.522827,29.537786,38.881135,31.605346,663.772677,47.780431,0.000000,0.000000,19.002743,0.000000,25.506032,0.000000,45.348180,0.000000,0.000000,114.167812,38.779169,0.000000,0.000000,19.315502,65.029986,37.882547,525.998392,0.961436,12.628482,40.970032,129.027750,401.761969,14.497500,26.426043,142.573852,63.79,31.092402,13.772625,0,0,0,0,0

82,20:15-20:30,35.319915,0.000000,15.274612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.553191,0.000000,49.427487,41.230890,0.000000,81.422792,149.510253,62.822500,0.000000,119.522827,29.537786,38.881135,31.605346,663.772677,47.780431,0.000000,0.000000,19.002743,0.000000,25.506032,0.000000,45.348180,0.000000,0.000000,114.167812,38.779169,0.000000,0.000000,19.315502,65.029986,37.882547,525.998392,0.961436,12.628482,40.970032,129.027750,401.761969,14.497500,26.426043,142.573852,61.86,31.092402,13.772625,0,0,0,0,0

83,20:30-20:45,35.319915,0.000000,15.274612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.553191,0.000000,49.427487,41.230890,0.000000,81.422792,149.510253,41.559500,0.000000,119.522827,29.537786,38.881135,3.075886,663.772677,47.780431,0.000000,0.000000,19.002743,0.000000,25.506032,0.000000,45.348180,0.000000,0.000000,114.167812,38.779169,0.000000,0.000000,19.315502,65.029986,37.882547,545.328392,0.961436,12.628482,40.970032,129.027750,401.761969,14.497500,26.426043,142.573852,57.02,31.092402,13.772625,0,0,0,0,0

84,20:45-21:00,35.319915,0.000000,15.274612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.553191,0.000000,49.427487,41.230890,0.000000,81.422792,147.816993,41.559500,0.000000,119.522827,28.089204,34.306884,3.075886,663.772677,47.780431,0.000000,0.000000,12.651485,0.000000,25.506032,0.000000,45.348180,0.000000,0.000000,114.167812,38.186531,0.000000,0.000000,19.315502,65.029986,37.882547,545.328392,0.961436,12.628482,40.970032,129.027750,401.761969,14.497500,26.426043,142.573852,56.06,31.092402,13.772625,0,0,0,0,0

85,21:00-21:15,35.319915,0.000000,15.274612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.553191,0.000000,49.427487,41.230890,0.000000,81.422792,147.816993,41.559500,0.000000,119.522827,28.089204,34.306884,3.075886,663.772677,47.780431,0.000000,0.000000,12.651485,0.000000,25.506032,0.000000,45.348180,0.000000,0.000000,114.167812,38.186531,0.000000,0.000000,14.700852,65.029986,37.882547,539.529392,0.961436,12.628482,32.445405,129.027750,401.761969,14.497500,26.426043,142.573852,56.06,31.092402,13.772625,0,0,0,0,0

86,21:15-21:30,35.319915,0.000000,15.274612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.553191,0.000000,49.427487,41.230890,0.000000,81.422792,147.816993,41.559500,0.000000,119.522827,28.089204,34.306884,3.075886,663.772677,47.780431,0.000000,0.000000,12.651485,0.000000,25.506032,0.000000,45.348180,0.000000,0.000000,114.167812,38.186531,0.000000,0.000000,14.700852,65.029986,37.882547,539.529392,0.961436,12.628482,32.445405,129.027750,401.761969,14.497500,26.426043,142.573852,54.12,31.092402,13.772625,0,0,0,0,0

87,21:30-21:45,35.319915,0.000000,15.274612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.553191,0.000000,49.427487,41.230890,0.000000,81.422792,147.816993,41.559500,0.000000,119.522827,28.089204,34.306884,3.075886,603.523096,47.780431,0.000000,0.000000,12.651485,0.000000,25.506032,0.000000,45.348180,0.000000,0.000000,114.167812,38.186531,0.000000,0.000000,14.700852,65.029986,37.882547,515.144500,0.961436,11.390396,32.445405,129.027750,401.761969,14.497500,26.426043,142.573852,53.16,31.092402,13.772625,0,0,0,0,0

88,21:45-22:00,35.319915,0.000000,15.274612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.553191,0.000000,49.427487,41.230890,0.000000,81.422792,149.510253,41.559500,0.000000,119.522827,29.537786,38.881135,3.075886,619.953596,47.780431,0.000000,0.000000,19.002743,0.000000,25.506032,0.000000,45.348180,0.000000,0.000000,114.167812,38.779169,0.000000,0.000000,14.700852,65.029986,37.882547,534.474500,0.961436,11.390396,32.445405,129.027750,401.761969,14.497500,26.426043,142.573852,53.16,31.092402,13.772625,0,0,0,0,0

89,22:00-22:15,35.319915,0.000000,15.274612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.553191,0.000000,49.427487,41.230890,0.000000,81.422792,149.510253,41.559500,0.000000,119.522827,29.537786,38.881135,15.379431,603.523096,47.780431,0.000000,0.000000,19.002743,0.000000,25.506032,0.000000,45.348180,0.000000,0.000000,114.167812,38.779169,0.000000,0.000000,14.700852,65.029986,37.882547,553.804500,0.961436,11.390396,32.445405,129.027750,400.131000,14.497500,26.426043,142.573852,52.19,31.092402,13.772625,0,0,0,0,0

90,22:15-22:30,35.319915,0.000000,15.274612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.553191,0.000000,49.427487,41.230890,0.000000,81.422792,149.510253,41.559500,0.000000,119.522827,29.537786,38.881135,15.379431,610.288596,47.780431,0.000000,0.000000,19.002743,0.000000,25.506032,0.000000,45.348180,0.000000,0.000000,114.167812,38.779169,0.000000,0.000000,14.700852,65.029986,37.882547,558.637000,0.961436,11.390396,32.445405,129.027750,400.131000,14.497500,26.426043,142.573852,51.22,31.092402,13.772625,0,0,0,0,0

91,22:30-22:45,35.319915,0.000000,15.274612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.553191,0.000000,49.427487,41.230890,0.000000,81.422792,149.510253,41.559500,0.000000,119.522827,29.537786,38.881135,15.379431,572.595096,47.780431,0.000000,0.000000,19.002743,0.000000,25.506032,0.000000,45.348180,0.000000,0.000000,114.167812,38.779169,0.000000,0.000000,14.700852,65.029986,37.882547,505.479500,0.961436,11.390396,32.445405,129.027750,400.131000,14.497500,26.426043,142.573852,51.22,31.092402,13.772625,0,0,0,0,0

92,22:45-23:00,35.319915,0.000000,15.274612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.553191,0.000000,49.427487,41.230890,0.000000,81.422792,149.510253,41.559500,0.000000,119.522827,29.537786,38.881135,3.075886,566.796096,47.780431,0.000000,0.000000,19.002743,0.000000,25.506032,0.000000,45.348180,0.000000,0.000000,114.167812,38.779169,0.000000,0.000000,14.700852,65.029986,37.882547,560.560269,0.961436,11.390396,32.445405,129.027750,400.131000,14.497500,26.426043,142.573852,49.29,31.092402,13.772625,0,0,0,0,0

93,23:00-23:15,35.319915,0.000000,15.274612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.553191,0.000000,49.427487,41.230890,0.000000,81.422792,147.816993,41.559500,0.000000,119.522827,28.089204,34.306884,3.075886,560.997096,47.780431,0.000000,0.000000,16.266195,0.000000,25.506032,0.000000,45.348180,0.000000,0.000000,114.167812,38.186531,0.000000,0.000000,14.700852,65.029986,37.882547,563.469500,0.961436,11.390396,32.445405,129.027750,400.131000,14.497500,26.426043,142.573852,47.36,31.092402,13.772625,0,0,0,0,0

94,23:15-23:30,35.319915,0.000000,15.274612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.553191,0.000000,49.427487,41.230890,0.000000,81.422792,147.816993,41.559500,0.000000,119.522827,28.089204,34.306884,3.075886,558.097596,47.780431,0.000000,0.000000,12.651485,0.000000,25.506032,0.000000,45.348180,0.000000,0.000000,114.167812,38.186531,0.000000,0.000000,14.700852,65.029986,37.882547,524.809500,0.961436,11.390396,32.445405,129.027750,400.131000,14.497500,26.426043,142.573852,44.46,31.092402,13.772625,0,0,0,0,0

