Block,Time,URI,PARBATI3,UNCHAHAR4,AURY_RF,RAPPB,RAMPUR,DHAULIGNGA,TANAKPUR,NJPC,URI2,DULHASTI,TEHRI,SINGRAULI_HYDRO,RAPPC,KISHANGANGA,TANDA2,NAPP,KOTESHWR,ANTA_CRF,AURY_GF,SALAL,UNCHAHAR3,KHSTPP-II,KOLDAM,ANTA_LF,DADRI_RF,SINGRAULI,RIHAND3,CHAMERA1,DADRI_LF,DADRT2,AURY_LF,JHAJJAR,TALA,KHSTPP-I,AURY_CRF,CHAMERA2,UNCHAHAR2,ANTA_GF,CHAMERA3,RIHAND2,BRBCL,ANTA_RF,SEWA2,BSIUL,UNCHAHAR1,FSTPP I & II,DADRI_GF,DADRI_CRF,RIHAND1,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,37.283736,0.000000,2.343260,0.000000,0.000000,4.978152,10.502004,11.124332,129.024722,36.560562,57.098346,0.000000,1.149350,65.442416,8.047894,5.170020,47.135102,0.000000,0.000000,0.000000,51.575835,15.411479,114.983852,0.000000,0.000000,0.000000,144.724338,125.996738,0.000000,0.000000,363.654021,0.000000,174.889476,0.000000,34.590700,0.000000,35.524406,24.378777,0.000000,22.406766,120.014262,19.298000,0.000000,0.000000,6.291920,12.546788,11.048105,0.000000,0.000000,93.649279,397.297575,0,0,0,0,0

49,12:00-12:15,37.283736,0.000000,2.343260,0.000000,0.000000,4.978152,10.502004,2.472074,129.024722,36.560562,57.098346,0.000000,1.149350,65.442416,8.047894,5.170020,47.135102,0.000000,0.000000,0.000000,51.575835,15.411479,114.983852,0.000000,0.000000,0.000000,144.724338,125.996738,0.000000,0.000000,363.654021,0.000000,174.889476,0.000000,34.590700,0.000000,31.198323,24.378777,0.000000,22.406766,120.014262,19.298000,0.000000,0.000000,6.291920,12.546788,13.876613,0.000000,0.000000,93.649279,390.784500,0,0,0,0,0

50,12:15-12:30,31.957488,0.000000,2.343260,0.000000,0.000000,4.978152,10.502004,2.472074,129.024722,36.560562,57.098346,0.000000,1.149350,65.442416,8.047894,5.170020,47.135102,0.000000,0.000000,0.000000,62.787973,15.411479,114.983852,0.000000,0.000000,0.000000,144.724338,125.996738,0.000000,0.000000,363.654021,0.000000,174.889476,0.000000,34.590700,0.000000,31.198323,24.378777,0.000000,22.406766,120.014262,19.298000,0.000000,0.000000,6.291920,12.546788,13.876613,0.000000,0.000000,93.649279,390.784500,0,0,0,0,0

51,12:30-12:45,31.957488,0.000000,2.343260,0.000000,0.000000,4.978152,10.502004,2.472074,129.024722,36.560562,57.098346,0.000000,1.149350,65.442416,8.047894,5.170020,47.135102,0.000000,0.000000,0.000000,76.590115,15.411479,114.983852,0.000000,0.000000,0.000000,144.724338,125.996738,0.000000,0.000000,363.654021,0.000000,174.889476,0.000000,34.590700,0.000000,31.198323,24.378777,0.000000,22.406766,120.014262,19.298000,0.000000,0.000000,6.291920,12.546788,13.876613,0.000000,0.000000,93.552789,390.784500,0,0,0,0,0

52,12:45-13:00,31.957488,0.000000,2.343260,0.000000,0.000000,4.978152,10.502004,2.472074,129.024722,36.560562,57.098346,0.000000,1.149350,65.442416,8.047894,5.170020,47.135102,0.000000,0.000000,0.000000,76.590115,15.411479,114.983852,0.000000,0.000000,0.000000,144.724338,125.996738,0.000000,0.000000,363.654021,0.000000,174.889476,0.000000,34.590700,0.000000,31.198323,24.378777,0.000000,22.406766,120.014262,19.298000,0.000000,0.000000,6.291920,12.546788,13.876613,0.000000,0.000000,93.552789,390.784500,0,0,0,0,0

53,13:00-13:15,37.283736,0.000000,2.343260,0.000000,0.000000,4.978152,10.502004,3.708111,129.024722,36.560562,57.098346,0.000000,1.149350,65.442416,8.047894,5.170020,47.135102,0.000000,0.000000,0.000000,76.590115,15.411479,143.094670,0.000000,0.000000,0.000000,144.724338,125.996738,0.000000,0.000000,363.654021,0.000000,174.889476,0.000000,42.754719,0.000000,31.198323,24.378777,0.000000,22.406766,120.014262,19.298000,0.000000,0.000000,6.291920,12.546788,11.048105,0.000000,0.000000,93.649279,390.784500,0,0,0,0,0

54,13:15-13:30,37.283736,0.000000,2.343260,0.000000,0.000000,4.978152,10.502004,7.910636,129.024722,36.560562,57.098346,0.000000,1.149350,65.442416,8.047894,5.170020,47.135102,0.000000,0.000000,0.000000,76.590115,15.411479,143.094670,0.000000,0.000000,0.000000,144.724338,125.996738,0.000000,0.000000,363.654021,0.000000,174.889476,0.000000,42.754719,0.000000,31.198323,24.378777,0.000000,22.406766,120.014262,19.298000,0.000000,0.000000,6.291920,12.546788,11.048105,0.000000,0.000000,93.649279,390.784500,0,0,0,0,0

55,13:30-13:45,37.283736,0.000000,2.981541,0.000000,0.000000,4.978152,10.502004,7.910636,129.024722,36.560562,57.098346,0.000000,1.149350,65.442416,8.047894,5.170020,47.135102,0.000000,0.000000,0.000000,62.787973,20.415933,143.094670,0.000000,0.000000,0.000000,144.724338,125.996738,0.000000,0.000000,363.654021,0.000000,174.889476,0.000000,42.754719,0.000000,31.198323,32.888038,0.000000,22.406766,120.014262,19.298000,0.000000,0.000000,6.291920,16.375993,20.069920,0.000000,0.000000,93.552789,390.784500,0,0,0,0,0

56,13:45-14:00,31.957488,0.000000,2.981541,0.000000,0.000000,4.978152,10.502004,7.910636,129.024722,36.560562,57.098346,0.000000,1.149350,65.442416,8.047894,5.170020,47.135102,0.000000,0.000000,0.000000,62.787973,23.924117,142.033280,0.000000,0.000000,0.000000,144.724338,125.996738,0.000000,0.000000,429.267221,0.000000,174.889476,0.000000,42.754719,0.000000,31.198323,38.528746,0.000000,22.406766,120.014262,19.298000,0.000000,0.000000,6.291920,19.276676,20.069920,0.000000,0.000000,93.552789,390.784500,0,0,0,0,0

57,14:00-14:15,31.957488,0.000000,2.981541,0.000000,0.000000,4.978152,10.502004,7.910636,129.024722,36.560562,57.098346,0.000000,1.149350,65.442416,8.047894,5.170020,47.135102,0.000000,0.000000,0.000000,62.787973,16.333499,142.033280,0.000000,0.000000,0.000000,102.382242,89.139048,0.000000,0.000000,392.219237,0.000000,204.437636,0.000000,42.754719,0.000000,31.198323,26.713706,0.000000,22.406766,84.906619,19.298000,0.000000,0.000000,6.291920,13.712781,20.069920,0.000000,0.000000,66.128317,390.784500,0,0,0,0,0

58,14:15-14:30,31.957488,0.000000,2.981541,0.000000,0.000000,4.978152,10.502004,7.910636,129.024722,36.560562,57.098346,0.000000,1.149350,65.442416,8.047894,5.170020,47.135102,0.000000,0.000000,0.000000,62.787973,16.392258,142.033280,0.000000,0.000000,0.000000,102.750551,89.459716,0.000000,0.000000,317.921937,0.000000,205.173078,0.000000,42.754719,0.000000,31.198323,26.809805,0.000000,22.406766,85.212062,19.298000,0.000000,0.000000,6.291920,13.762111,20.069920,0.000000,0.000000,66.366206,390.784500,0,0,0,0,0

59,14:30-14:45,31.957488,0.000000,2.981541,0.000000,0.000000,4.978152,10.502004,3.708111,129.024722,36.560562,57.098346,0.000000,1.149350,65.442416,8.047894,5.170020,47.135102,0.000000,0.000000,0.000000,76.590115,16.640223,142.033280,1.807931,0.000000,0.000000,104.304859,90.812974,0.000000,0.000000,228.730988,0.000000,211.754024,0.000000,42.754719,0.000000,31.198323,27.215358,0.000000,22.406766,86.501066,19.298000,0.000000,0.000000,6.291920,13.970290,20.069920,0.000000,0.000000,67.370129,390.784500,0,0,0,0,0

60,14:45-15:00,31.957488,0.000000,2.981541,0.000000,0.000000,4.978152,10.502004,3.708111,129.024722,36.560562,57.098346,0.000000,1.149350,65.442416,8.047894,5.170020,47.135102,0.000000,0.000000,0.000000,76.590115,16.179415,142.033280,1.807931,0.000000,0.000000,101.416405,88.298143,0.000000,0.000000,228.730988,0.000000,205.890041,0.000000,42.754719,0.000000,31.198323,26.461698,0.000000,22.406766,84.105641,19.298000,0.000000,0.000000,6.291920,13.583419,20.069920,0.000000,0.000000,65.504486,390.784500,0,0,0,0,0

61,15:00-15:15,31.957488,0.000000,2.981541,0.000000,0.000000,4.978152,21.004010,3.708111,129.024722,36.560562,57.098346,0.000000,1.149350,65.442416,8.047894,5.170020,47.135102,0.000000,0.000000,0.000000,76.590115,17.802087,142.033280,3.615861,0.000000,0.000000,111.588197,97.154208,13.556227,0.000000,259.583077,0.000000,226.540256,0.000000,42.754719,0.000000,31.198323,29.115735,0.000000,22.406766,92.541209,19.298000,0.000000,0.000000,6.291920,14.945780,20.069920,0.000000,0.000000,72.074410,390.784500,0,0,0,0,0

62,15:15-15:30,31.957488,0.000000,2.981541,0.000000,0.000000,4.978152,21.004010,3.708111,129.024722,36.560562,57.098346,0.000000,1.149350,65.442416,8.047894,5.170020,47.135102,0.000000,0.000000,0.000000,76.590115,16.247979,142.033280,3.615861,0.000000,0.000000,101.846182,88.672328,13.556227,0.000000,243.711272,0.000000,294.707396,0.000000,42.754719,0.000000,31.198323,26.573836,0.000000,22.406766,84.462059,19.298000,0.000000,0.000000,6.291920,13.640982,20.069920,0.000000,0.000000,65.782078,390.784500,0,0,0,0,0

63,15:30-15:45,31.957488,0.000000,2.981541,0.000000,0.000000,4.978152,21.004010,2.472074,129.024722,36.560562,57.098346,0.000000,1.149350,65.442416,8.047894,5.170020,47.135102,0.000000,0.000000,0.000000,76.590115,16.522444,142.033280,3.615861,0.000000,0.000000,103.566591,90.170201,13.556227,0.000000,254.733455,0.000000,299.685662,0.000000,42.754719,0.000000,31.198323,27.022728,0.000000,22.406766,85.888812,19.298000,0.000000,0.000000,6.291920,13.871409,20.069920,0.000000,0.000000,66.893284,390.784500,0,0,0,0,0

64,15:45-16:00,31.957488,0.000000,2.981541,0.000000,0.000000,4.978152,21.004010,2.472074,129.024722,36.560562,57.098346,0.000000,1.149350,65.442416,8.047894,5.170020,47.135102,0.000000,0.000000,0.000000,76.590115,14.526605,142.033280,3.615861,0.000000,0.000000,91.056200,79.278036,27.060620,0.000000,226.998378,0.000000,266.520556,0.000000,42.754719,0.000000,31.198323,23.758500,0.000000,22.406766,75.513820,19.298000,0.000000,0.000000,6.291920,12.195803,20.069920,0.000000,0.000000,58.812868,390.784500,0,0,0,0,0

65,16:00-16:15,31.957488,0.000000,2.981541,0.000000,0.000000,4.978152,21.004010,4.326129,129.024722,36.560562,57.098346,0.000000,1.149350,65.442416,8.047894,5.170020,47.135102,0.000000,0.000000,0.000000,61.666759,15.205893,142.033280,3.615861,0.000000,0.000000,95.314138,82.985207,27.112455,0.000000,237.613196,0.000000,278.983495,0.000000,42.754719,0.000000,26.840662,24.869487,0.000000,22.406766,79.044970,19.298000,0.000000,0.000000,6.291920,12.766100,20.069920,0.000000,0.000000,61.563054,390.784500,0,0,0,0,0

66,16:15-16:30,31.957488,0.000000,2.981541,0.000000,0.000000,4.978152,21.004010,11.742351,129.024722,36.560562,57.098346,0.000000,1.149350,65.442416,8.047894,5.170020,47.135102,0.000000,0.000000,0.000000,61.666759,16.267227,142.033280,3.615861,0.000000,0.000000,101.966827,88.777368,40.668682,0.000000,254.198004,0.000000,298.455847,0.000000,42.754719,0.000000,26.840662,26.605315,0.000000,22.406766,84.562112,19.298000,0.000000,0.000000,6.291920,13.657142,20.069920,0.000000,0.000000,65.860002,390.784500,0,0,0,0,0

67,16:30-16:45,31.957488,0.000000,2.981541,0.000000,0.000000,6.508748,21.004010,11.742351,173.645772,36.560562,57.098346,0.000000,1.149350,65.442416,8.047894,5.170020,47.135102,0.000000,0.000000,0.000000,61.666759,26.668853,142.033280,4.226038,0.000000,0.000000,144.724338,125.996738,40.668682,0.000000,592.959129,0.000000,434.985411,0.000000,42.754719,0.000000,26.840662,43.330402,0.000000,22.406766,120.014262,19.298000,0.000000,0.000000,6.291920,21.751671,20.069920,0.000000,0.000000,93.552789,390.784500,0,0,0,0,0

68,16:45-17:00,31.957488,0.000000,2.981541,0.000000,0.000000,6.508748,21.004010,11.742351,173.645772,36.560562,57.098346,0.000000,1.149350,65.442416,8.047894,5.170020,47.135102,0.000000,0.000000,0.000000,61.666759,24.010958,142.033280,4.226038,0.000000,0.000000,144.724338,125.996738,40.668682,0.000000,592.959129,0.000000,367.954966,0.000000,42.754719,0.000000,26.840662,39.098037,0.000000,22.406766,120.014262,19.298000,0.000000,0.000000,6.291920,19.710881,20.069920,0.000000,0.000000,93.552789,390.784500,0,0,0,0,0

69,17:00-17:15,31.957488,0.000000,2.981541,0.000000,0.000000,6.508748,21.004010,11.742351,173.645772,36.560562,57.098346,0.000000,1.149350,65.442416,8.047894,5.170020,47.135102,0.000000,0.000000,0.000000,61.666759,24.010958,142.033280,4.226038,0.000000,0.000000,144.724338,125.996738,40.668682,0.000000,532.874902,0.000000,357.390662,0.000000,42.754719,0.000000,26.840662,39.098037,0.000000,33.608676,120.014262,19.298000,0.000000,0.000000,6.291920,19.710881,20.069920,0.000000,0.000000,93.552789,390.784500,0,0,0,0,0

70,17:15-17:30,31.957488,0.000000,2.981541,0.000000,0.000000,6.508748,21.004010,3.090092,173.645772,36.560562,57.098346,0.000000,1.149350,65.442416,8.047894,5.170020,47.135102,0.000000,0.000000,0.000000,61.666759,24.010958,142.033280,8.949257,0.000000,0.000000,144.724338,125.996738,40.668682,0.000000,504.045791,0.000000,309.145662,0.000000,42.754719,0.000000,26.840662,39.098037,0.000000,33.608676,120.014262,19.298000,0.000000,0.000000,6.291920,19.710881,20.069920,0.000000,0.000000,93.552789,390.784500,0,0,0,0,0

71,17:30-17:45,31.957488,0.000000,2.981541,0.000000,0.000000,6.508748,21.004010,3.090092,173.645772,36.560562,57.098346,0.000000,1.149350,65.442416,8.047894,5.170020,47.135102,0.000000,0.000000,0.000000,58.303118,24.010958,142.033280,8.949257,0.000000,0.000000,144.724338,125.996738,40.668682,0.000000,502.963002,0.000000,260.900662,0.000000,42.754719,0.000000,26.840662,39.098037,0.000000,33.608676,120.014262,19.298000,0.000000,5.202297,6.291920,19.710881,20.069920,0.000000,0.000000,93.552789,390.784500,0,0,0,0,0

72,17:45-18:00,31.957488,0.000000,2.981541,0.000000,0.000000,6.508748,21.004010,3.090092,173.645772,36.560562,57.098346,0.000000,1.149350,65.442416,8.047894,5.170020,47.135102,0.000000,0.000000,0.000000,58.303118,24.010958,142.033280,8.949257,0.000000,0.000000,144.724338,125.996738,40.668682,0.000000,501.033202,0.000000,231.953662,0.000000,42.754719,0.000000,46.797484,39.098037,0.000000,33.608676,120.014262,19.298000,0.000000,5.202297,6.291920,19.710881,20.069920,0.000000,0.000000,93.552789,390.784500,0,0,0,0,0

73,18:00-18:15,31.957488,0.000000,2.981541,0.000000,0.000000,6.508748,21.004010,1.112433,173.645772,36.560562,57.098346,0.000000,1.149350,65.442416,8.047894,5.170020,47.135102,0.000000,0.000000,0.000000,50.454621,24.010958,142.033280,8.949257,0.000000,0.000000,144.724338,125.996738,40.668682,0.000000,504.683805,0.000000,174.059662,0.000000,42.754719,0.000000,46.797484,39.098037,0.000000,33.608676,120.014262,19.298000,0.000000,5.202297,6.291920,19.710881,20.069920,0.000000,0.000000,93.552789,392.834912,0,0,0,0,0

74,18:15-18:30,31.957488,4.122141,2.981541,0.000000,0.000000,6.508748,21.004010,1.112433,173.645772,36.560562,57.098346,0.000000,1.149350,65.442416,8.047894,5.170020,47.135102,0.000000,0.000000,0.000000,50.454621,24.010958,142.033280,8.949257,0.000000,0.000000,144.724338,125.996738,40.668682,0.000000,491.175205,0.000000,174.059662,0.000000,33.588169,0.000000,46.797484,39.098037,0.000000,33.608676,120.014262,19.298000,0.000000,12.087690,6.291920,19.710881,20.069920,0.000000,0.000000,93.552789,392.955525,0,0,0,0,0

75,18:30-18:45,31.957488,5.888773,2.981541,0.000000,0.000000,6.508748,31.506014,2.348470,173.645772,36.560562,57.098346,0.000000,1.149350,65.442416,8.047894,5.170020,47.135102,0.000000,0.000000,0.000000,50.454621,24.010958,142.033280,8.949257,0.000000,0.000000,144.724338,125.996738,40.668682,0.000000,485.385805,0.000000,174.059662,0.000000,33.588169,0.000000,46.797484,39.098037,0.000000,33.608676,120.014262,19.298000,0.000000,12.087690,6.291920,19.710881,20.069920,0.000000,0.000000,93.552789,392.955525,0,0,0,0,0

76,18:45-19:00,31.957488,8.833160,2.981541,0.000000,0.000000,6.679640,42.847754,9.764692,175.634904,37.775547,57.098346,0.000000,1.149350,65.442416,8.194219,5.170020,47.135102,0.000000,0.000000,0.000000,50.454621,24.010958,142.033280,8.949257,0.000000,0.000000,144.724338,125.996738,40.668682,0.000000,530.736105,0.000000,174.059662,0.000000,33.588169,0.000000,48.155307,39.098037,0.000000,33.608676,120.014262,19.298000,0.000000,18.177437,18.971285,19.710881,20.069920,0.000000,0.000000,93.552789,392.955525,0,0,0,0,0

77,19:00-19:15,31.957488,57.415538,2.981541,0.000000,0.000000,6.679640,42.847754,9.764692,175.634904,37.775547,57.098346,0.000000,1.149350,65.442416,8.194219,5.170020,47.135102,0.000000,0.000000,0.000000,50.454621,26.668853,142.033280,8.949257,0.000000,0.000000,144.724338,125.996738,40.668682,0.000000,557.888651,0.000000,232.782448,0.000000,42.754719,0.000000,48.155307,43.330402,0.000000,33.608676,120.014262,19.298000,0.000000,18.177437,18.971285,21.835687,20.069920,0.000000,0.000000,93.552789,392.955525,0,0,0,0,0

78,19:15-19:30,31.957488,57.415538,2.981541,0.000000,0.000000,6.679640,42.847754,9.764692,175.634904,37.775547,57.098346,0.000000,1.149350,65.442416,8.194219,5.170020,47.135102,0.000000,0.000000,0.000000,80.727394,26.668853,142.033280,8.949257,0.000000,0.000000,144.724338,125.996738,40.668682,0.000000,637.656076,0.000000,350.192315,0.000000,42.754719,0.000000,48.155307,43.330402,0.000000,33.608676,120.014262,19.298000,0.000000,18.177437,18.971285,21.835687,20.069920,0.000000,0.000000,93.552789,392.955525,0,0,0,0,0

79,19:30-19:45,31.957488,57.415538,2.981541,0.000000,0.000000,6.679640,42.847754,1.112433,175.634904,37.775547,57.098346,0.000000,1.149350,65.442416,8.194219,5.170020,47.135102,0.000000,0.000000,0.000000,80.727394,26.668853,142.033280,8.949257,0.000000,0.000000,144.724338,125.996738,40.668682,0.000000,664.542017,0.000000,407.612356,0.000000,42.754719,0.000000,48.155307,43.330402,0.000000,33.608676,120.014262,19.298000,0.000000,18.177437,18.971285,21.835687,20.069920,0.000000,0.000000,93.552789,392.955525,0,0,0,0,0

80,19:45-20:00,31.957488,57.415538,2.981541,0.000000,0.000000,6.679640,42.847754,1.112433,175.634904,37.775547,57.098346,0.000000,1.149350,65.442416,8.194219,5.170020,47.135102,0.000000,0.000000,0.000000,80.727394,26.668853,142.033280,8.949257,0.000000,0.000000,144.724338,125.996738,40.668682,0.000000,663.963077,0.000000,407.612356,0.000000,42.754719,0.000000,48.155307,43.330402,0.000000,33.608676,120.014262,19.298000,0.000000,18.177437,18.971285,21.835687,20.069920,0.000000,0.000000,93.552789,392.955525,0,0,0,0,0

81,20:00-20:15,31.957488,57.415538,2.981541,0.000000,0.000000,6.679640,42.847754,1.112433,175.634904,37.775547,57.098346,0.000000,1.149350,65.442416,8.194219,5.170020,47.135102,0.000000,0.000000,0.000000,80.727394,26.668853,142.033280,8.949257,0.000000,0.000000,144.724338,125.996738,40.668682,0.000000,663.963077,0.000000,407.612356,0.000000,42.754719,0.000000,48.155307,43.330402,0.000000,33.608676,120.014262,19.298000,0.000000,18.177437,18.971285,21.835687,20.069920,0.000000,0.000000,93.552789,392.955525,0,0,0,0,0

82,20:15-20:30,31.957488,57.415538,2.981541,0.000000,0.000000,6.679640,42.847754,1.112433,175.634904,37.775547,57.098346,0.000000,1.149350,65.442416,8.194219,5.170020,47.135102,0.000000,0.000000,0.000000,49.333407,26.668853,142.033280,8.949257,0.000000,0.000000,144.724338,125.996738,40.668682,0.000000,663.963077,0.000000,407.612356,0.000000,42.754719,0.000000,48.155307,43.330402,0.000000,33.608676,120.014262,19.298000,0.000000,18.177437,18.971285,21.835687,20.069920,0.000000,0.000000,93.552789,392.955525,0,0,0,0,0

83,20:30-20:45,31.957488,5.888773,2.981541,0.000000,0.000000,6.679640,42.847754,1.112433,175.634904,37.775547,57.098346,0.000000,1.149350,65.442416,8.194219,5.170020,47.135102,0.000000,0.000000,0.000000,47.090980,26.668853,142.033280,8.949257,0.000000,0.000000,144.724338,125.996738,40.668682,0.000000,663.963077,0.000000,407.612356,0.000000,42.754719,0.000000,48.155307,43.330402,0.000000,33.608676,120.014262,19.298000,0.000000,18.177437,18.971285,21.835687,20.069920,0.000000,0.000000,93.552789,392.955525,0,0,0,0,0

84,20:45-21:00,31.957488,4.122141,2.981541,0.000000,0.000000,6.508748,42.008019,1.112433,173.645772,36.560562,57.098346,0.000000,1.149350,65.442416,8.047894,5.170020,47.135102,0.000000,0.000000,0.000000,47.090980,26.668853,142.033280,8.949257,0.000000,0.000000,144.724338,125.996738,40.668682,0.000000,663.963077,0.000000,407.612356,0.000000,42.754719,0.000000,33.156112,43.330402,0.000000,24.297558,120.014262,19.298000,0.000000,18.140715,3.184170,21.835687,20.069920,0.000000,0.000000,93.552789,392.955525,0,0,0,0,0

85,21:00-21:15,31.957488,4.122141,2.981541,0.000000,0.000000,6.508748,42.008019,1.112433,173.645772,36.560562,57.098346,0.000000,1.149350,65.442416,8.047894,5.170020,47.135102,0.000000,0.000000,0.000000,47.090980,26.668853,142.033280,8.949257,0.000000,0.000000,144.724338,125.996738,40.668682,0.000000,663.963077,0.000000,407.612356,0.000000,42.754719,0.000000,33.156112,43.330402,0.000000,24.297558,120.014262,19.298000,0.000000,18.140715,3.184170,21.835687,20.069920,0.000000,0.000000,93.552789,392.955525,0,0,0,0,0

86,21:15-21:30,31.957488,4.122141,2.981541,0.000000,0.000000,6.508748,42.008019,1.112433,173.645772,36.560562,57.098346,0.000000,1.149350,65.442416,8.047894,5.170020,47.135102,0.000000,0.000000,0.000000,47.090980,26.668853,142.033280,8.949257,0.000000,0.000000,144.724338,125.996738,40.668682,0.000000,663.963077,0.000000,407.612356,0.000000,42.754719,0.000000,33.156112,43.330402,0.000000,24.297558,120.014262,19.298000,0.000000,18.140715,3.184170,21.835687,20.069920,0.000000,0.000000,93.552789,392.955525,0,0,0,0,0

87,21:30-21:45,31.957488,16.194126,2.981541,0.000000,0.000000,6.508748,42.008019,1.112433,173.645772,36.560562,57.098346,0.000000,1.149350,65.442416,8.047894,5.170020,47.135102,0.000000,0.000000,0.000000,47.090980,26.668853,142.033280,8.949257,0.000000,0.000000,144.724338,125.996738,40.668682,0.000000,663.963077,0.000000,407.612356,0.000000,42.754719,0.000000,33.156112,43.330402,0.000000,24.297558,120.014262,19.298000,0.000000,18.140715,3.184170,21.835687,20.069920,0.000000,0.000000,93.552789,392.955525,0,0,0,0,0

88,21:45-22:00,31.957488,16.194126,2.981541,0.000000,0.000000,6.679640,42.008019,1.112433,175.634904,37.775547,57.098346,0.000000,1.149350,65.442416,8.194219,5.170020,47.135102,0.000000,0.000000,0.000000,77.363752,26.668853,142.033280,8.949257,0.000000,0.000000,144.724338,125.996738,40.668682,0.000000,663.963077,0.000000,407.612356,0.000000,42.754719,0.000000,48.155307,43.330402,0.000000,33.608676,120.014262,19.298000,0.000000,18.177437,18.971285,21.835687,20.069920,0.000000,0.000000,93.552789,392.955525,0,0,0,0,0

89,22:00-22:15,31.957488,16.194126,2.981541,0.000000,0.000000,6.679640,42.008019,1.112433,175.634904,37.775547,57.098346,0.000000,1.149350,65.442416,8.194219,5.170020,47.135102,0.000000,0.000000,0.000000,77.363752,26.668853,142.033280,8.949257,0.000000,0.000000,144.724338,125.996738,40.668682,0.000000,663.963077,0.000000,407.612356,0.000000,42.754719,0.000000,48.155307,43.330402,0.000000,33.608676,120.014262,19.298000,0.000000,18.177437,18.971285,9.712495,20.069920,0.000000,0.000000,93.552789,392.955525,0,0,0,0,0

90,22:15-22:30,31.957488,16.194126,2.981541,0.000000,0.000000,6.679640,42.008019,1.112433,175.634904,37.775547,57.098346,0.000000,1.149350,65.442416,8.194219,5.170020,47.135102,0.000000,0.000000,0.000000,77.363752,26.668853,142.033280,8.949257,0.000000,0.000000,144.724338,125.996738,40.668682,0.000000,663.963077,0.000000,407.612356,0.000000,42.754719,0.000000,48.155307,43.330402,0.000000,33.608676,120.014262,19.298000,0.000000,18.177437,18.971285,9.712495,20.069920,0.000000,0.000000,93.552789,392.955525,0,0,0,0,0

91,22:30-22:45,31.957488,16.194126,2.981541,0.000000,0.000000,6.679640,42.008019,1.112433,175.634904,37.775547,57.098346,0.000000,1.149350,65.442416,8.194219,5.170020,47.135102,0.000000,0.000000,0.000000,77.363752,26.668853,142.033280,8.949257,0.000000,0.000000,144.724338,125.996738,40.668682,0.000000,663.963077,0.000000,407.612356,0.000000,42.754719,0.000000,48.155307,43.330402,0.000000,33.608676,120.014262,19.298000,0.000000,18.177437,18.971285,9.712495,20.069920,0.000000,0.000000,93.552789,392.955525,0,0,0,0,0

92,22:45-23:00,31.957488,16.194126,2.981541,0.000000,0.000000,6.508748,42.008019,1.112433,173.645772,36.560562,57.098346,0.000000,1.149350,65.442416,8.047894,5.170020,47.135102,0.000000,0.000000,0.000000,49.333407,26.668853,142.033280,8.949257,0.000000,0.000000,144.724338,125.996738,40.668682,0.000000,663.963077,0.000000,407.612356,0.000000,42.754719,0.000000,46.797484,43.330402,0.000000,33.608676,120.014262,19.298000,0.000000,18.140715,6.291920,9.712495,20.069920,0.000000,0.000000,93.552789,392.955525,0,0,0,0,0

93,23:00-23:15,31.957488,4.122141,2.981541,0.000000,0.000000,6.508748,42.008019,1.112433,173.645772,36.560562,57.098346,0.000000,1.149350,65.442416,8.047894,5.170020,47.135102,0.000000,0.000000,0.000000,49.333407,26.668853,142.033280,8.949257,0.000000,0.000000,144.724338,125.996738,40.668682,0.000000,663.963077,0.000000,407.612356,0.000000,42.754719,0.000000,46.797484,43.330402,0.000000,33.608676,120.014262,19.298000,0.000000,18.140715,6.291920,9.712495,20.069920,0.000000,0.000000,93.552789,392.955525,0,0,0,0,0

94,23:15-23:30,31.957488,0.000000,2.981541,0.000000,0.000000,6.508748,42.008019,2.348470,173.645772,36.560562,57.098346,0.000000,1.149350,65.442416,8.047894,5.170020,47.135102,0.000000,0.000000,0.000000,49.333407,26.668853,142.033280,8.949257,0.000000,0.000000,144.724338,125.996738,40.668682,0.000000,663.963077,0.000000,407.612356,0.000000,42.754719,0.000000,46.797484,43.330402,0.000000,33.608676,120.014262,19.298000,0.000000,18.140715,6.291920,9.712495,20.069920,0.000000,0.000000,93.552789,392.955525,0,0,0,0,0

95,23:30-23:45,31.957488,0.000000,2.981541,0.000000,0.000000,6.508748,42.008019,9.764692,173.645772,36.560562,57.098346,0.000000,1.149350,65.442416,8.047894,5.170020,47.135102,0.000000,0.000000,0.000000,49.333407,26.668853,142.033280,8.949257,0.000000,0.000000,144.724338,125.996738,40.668682,0.000000,663.963077,0.000000,407.612356,0.000000,42.754719,0.000000,46.797484,43.330402,0.000000,33.608676,120.014262,19.298000,0.000000,18.140715,6.291920,9.712495,20.069920,0.000000,0.000000,93.552789,392.955525,0,0,0,0,0

96,23:45-24:00,31.957488,0.000000,2.981541,0.000000,0.000000,6.508748,42.008019,9.764692,173.645772,36.560562,57.098346,0.000000,1.149350,65.442416,8.047894,5.170020,47.135102,0.000000,0.000000,0.000000,49.333407,26.668853,142.033280,8.949257,0.000000,0.000000,144.724338,125.996738,40.668682,0.000000,663.963077,0.000000,407.612356,0.000000,42.754719,0.000000,46.797484,43.330402,0.000000,33.608676,120.014262,19.298000,0.000000,18.140715,6.291920,9.712495,20.069920,0.000000,0.000000,93.552789,392.955525,0,0,0,0,0

