Block,Time,SEWA2,SINGRAULI,TANAKPUR,TANDA2,UNCHAHAR1,UNCHAHAR2,UNCHAHAR4,URI2,UNCHAHAR3,TEHRI,SINGRAULI_HYDRO,URI,SALAL,RAPPB,RAPPC,RIHAND2,RIHAND3,BSIUL,CHAMERA1,CHAMERA3,DADRT2,DULHASTI,JHAJJAR,KOLDAM,KOTESHWR,NJPC,CHAMERA2,NAPP,RIHAND1,KISHANGANGA,PARBATI3,RAMPUR,DHAULIGNGA,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,NNTPP,NTPL,RSTPSU1TO6,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,RSTPSU7,VALLURNTECL,SIMHST1,SIMHST2,TALST2,BRBCL,FSTPP I & II,TALA,KHSTPP-II,KHSTPP-I,SASAN
56,13:45-14:00,15.804048,139.3125,10.5042,0,20.556,42.392196,0,31.897383,26.39091,0,0.65042,46.92,84.245,0,50.76,118.125,123.665624,0,42.66,29.069175,686.779958,16.4224,653.1525,0,7.888,152.9405,0,38.8752,92,0,0,0,36.5917,0,0,0,39.9,0,48.87,0,16.29,0,72.336,0,10.96,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,29.743,418.77

57,14:00-14:15,15.804048,139.3125,10.5042,0,20.556,42.392196,0,31.897383,26.39091,0,0.65042,46.92,84.245,0,50.76,118.125,123.665624,0,42.66,29.069175,686.779958,16.4224,653.1525,0,7.888,152.9405,0,38.8752,92,0,0,0,36.5917,0,0,0,39.9,0,48.87,0,16.29,0,72.336,0,10.96,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,29.743,418.77

58,14:15-14:30,15.804048,139.3125,10.5042,0,20.556,42.392196,0,31.897383,26.39091,0,0.65042,46.92,84.245,0,50.76,118.125,123.665624,0,42.66,29.069175,686.779958,16.4224,653.1525,0,7.888,152.9405,0,38.8752,92,0,0,0,36.5917,0,0,0,39.9,0,48.87,0,16.29,0,72.336,0,10.96,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,29.743,418.77

59,14:30-14:45,15.804048,139.3125,10.5042,0,20.556,42.392196,0,31.897383,26.39091,0,0.65042,46.92,84.245,0,50.76,118.125,123.665624,0,42.66,29.069175,686.779958,16.4224,653.1525,0,7.888,152.9405,0,38.8752,92,0,0,0,36.5917,0,0,0,39.9,0,48.87,0,16.29,0,72.336,0,10.96,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,29.743,418.77

60,14:45-15:00,15.804048,139.3125,10.5042,0,20.556,42.392196,0,31.897383,26.39091,0,0.65042,46.92,84.245,0,50.76,118.125,123.665624,0,42.66,29.069175,686.779958,16.4224,653.1525,0,7.888,152.9405,0,38.8752,92,0,0,0,36.5917,0,0,0,39.9,0,48.87,0,16.29,0,72.336,0,10.96,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,29.743,418.77

61,15:00-15:15,15.804048,139.3125,10.5042,0,20.556,42.392196,0,31.897383,26.39091,0,0.65042,46.92,84.245,0,50.76,118.125,123.665624,0,42.66,29.069175,686.779958,16.4224,653.1525,0,7.888,152.9405,0,38.8752,92,0,0,0,36.5917,0,0,0,39.9,0,65.16,0,16.29,0,72.336,0,10.96,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,29.743,418.77

62,15:15-15:30,15.804048,139.3125,10.5042,0,20.556,42.392196,0,31.897383,26.39091,0,0.65042,46.92,84.245,0,50.76,118.125,123.665624,0,42.66,29.069175,686.779958,16.4224,653.1525,0,7.888,152.9405,0,38.8752,92,0,0,0,36.5917,0,0,0,39.9,0,65.16,0,0,0,72.336,0,10.96,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,29.743,418.77

63,15:30-15:45,15.804048,139.3125,10.5042,0,20.556,42.392196,0,31.897383,26.39091,0,0.65042,46.92,84.245,0,50.76,118.125,123.665624,0,42.66,29.069175,686.779958,16.4224,653.1525,0,7.888,152.9405,0,38.8752,92,0,0,0,36.5917,0,0,0,39.9,0,65.16,0,0,0,72.336,0,10.96,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,29.743,418.77

64,15:45-16:00,15.804048,139.3125,10.5042,0,20.556,42.392196,0,31.897383,26.39091,0,0.65042,46.92,84.245,0,50.76,118.125,123.665624,0,42.66,29.069175,686.779958,16.4224,653.1525,0,7.888,152.9405,0,38.8752,92,0,0,0,36.5917,0,0,0,39.9,0,65.16,0,0,0,72.336,0,10.96,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,29.743,418.77

65,16:00-16:15,15.804048,139.3125,10.5042,0,20.556,42.392196,0,31.897383,26.39091,0,0.65042,46.92,84.245,0,50.76,118.125,123.665624,0,42.66,29.069175,686.779958,16.4224,653.1525,0,7.888,152.9405,0,38.8752,92,0,0,0,36.5917,0,0,0,39.9,0,65.16,0,0,0,72.336,0,10.96,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,29.743,418.77

66,16:15-16:30,15.804048,139.3125,10.5042,0,20.556,42.392196,0,31.897383,26.39091,0,0.65042,46.92,84.245,0,50.76,118.125,123.665624,0,42.66,29.069175,686.779958,16.4224,653.1525,0,7.888,152.9405,0,38.8752,92,0,0,0,36.5917,0,0,0,39.9,0,65.16,0,0,0,72.336,0,10.96,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,29.743,418.77

67,16:30-16:45,15.804048,139.3125,10.5042,0,20.556,42.392196,0,31.897383,26.39091,0,0.65042,46.92,84.245,0,50.76,118.125,123.665624,0,42.66,29.069175,686.779958,16.4224,653.1525,0,7.888,152.9405,0,38.8752,92,0,0,0,36.5917,0,0,0,39.9,0,65.16,0,0,0,72.336,0,10.96,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,30.957,418.77

68,16:45-17:00,15.804048,139.3125,10.5042,0,20.556,42.392196,0,31.897383,26.39091,0,0.65042,46.92,84.245,0,50.76,118.125,123.665624,0,42.66,29.069175,686.779958,16.4224,653.1525,0,7.888,152.9405,0,38.8752,92,0,0,0,36.5917,0,0,0,39.9,0,65.16,0,0,0,72.336,0,10.96,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,30.957,418.77

69,17:00-17:15,15.804048,139.3125,10.5042,0,20.556,42.392196,0,31.897383,26.39091,0,0.65042,51.888,84.245,0,50.76,118.125,123.665624,0,42.66,29.069175,686.779958,16.4224,653.1525,0,7.888,152.9405,0,38.8752,92,0,0,0,36.5917,0,0,0,39.9,0,65.16,0,0,0,72.336,0,10.96,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,136.37,30.957,418.77

70,17:15-17:30,15.804048,139.3125,10.5042,0,20.556,42.392196,0,31.897383,26.39091,0,0.65042,51.888,84.245,0,50.76,118.125,123.665624,0,42.66,29.069175,686.779958,16.4224,653.1525,0,7.888,152.9405,0,38.8752,92,0,0,0,36.5917,0,0,0,39.9,0,65.16,0,0,0,72.336,0,10.96,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,136.37,30.957,418.77

71,17:30-17:45,15.804048,139.3125,10.5042,0,20.556,42.392196,0,31.897383,26.39091,0,0.65042,46.92,84.245,0,50.76,118.125,123.665624,0,42.66,29.069175,686.779958,16.4224,653.1525,0,7.888,152.9405,0,38.8752,92,0,0,0,36.5917,0,0,0,39.9,0,65.16,0,0,0,72.336,0,10.96,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,136.37,30.957,418.77

72,17:45-18:00,15.804048,139.3125,10.5042,0,20.556,42.392196,0,31.897383,26.39091,0,0.65042,46.92,84.245,0,50.76,118.125,123.665624,0,42.66,29.069175,686.779958,16.4224,653.1525,0,7.888,152.9405,0,38.8752,92,0,0,0,36.5917,0,0,0,39.9,0,65.16,0,0,0,72.336,0,10.96,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,136.37,30.957,418.77

73,18:00-18:15,15.804048,139.3125,10.5042,0,20.556,42.392196,0,31.897383,26.39091,12.978,0.65042,46.92,84.245,0,50.76,118.125,123.665624,0,42.66,29.069175,686.779958,16.4224,653.1525,0,7.888,152.9405,0,38.8752,92,0,0,0,36.5917,0,0,0,39.9,0,65.16,0,0,0,72.336,0,10.96,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,136.37,30.957,418.77

74,18:15-18:30,15.804048,139.3125,10.5042,0,20.556,42.392196,0,31.897383,26.39091,27.72,0.65042,51.888,84.245,0,50.76,118.125,123.665624,0,42.66,29.069175,686.779958,16.4224,653.1525,0,7.888,152.9405,0,38.8752,92,0,0,0,36.5917,0,0,0,39.9,0,47.784,0,16.29,0,72.336,0,10.96,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,136.37,30.957,418.77

75,18:30-18:45,15.804048,139.3125,10.5042,0,20.556,42.392196,0,31.897383,26.39091,39.06,0.65042,51.888,84.245,0,50.76,118.125,123.665624,0,42.66,29.069175,686.779958,16.4224,653.1525,0,7.888,152.9405,0,38.8752,92,0,0,0,36.5917,0,0,0,39.9,0,47.784,0,16.29,0,72.336,0,10.96,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,29.136,418.77

76,18:45-19:00,15.804048,139.3125,10.5042,0,20.556,42.392196,0,31.897383,26.39091,52.92,0.65042,46.92,84.245,0,50.76,118.125,123.665624,0,42.66,29.069175,686.779958,16.4224,653.1525,0,7.888,152.9405,0,38.8752,92,0,0,0,36.5917,0,0,0,39.9,0,47.784,0,16.29,0,72.336,0,10.96,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,29.136,418.77

77,19:00-19:15,15.804048,139.3125,9.7356,0,20.556,42.392196,0,31.897383,26.39091,59.22,0.65042,46.92,84.245,0,50.76,118.125,123.665624,0,42.66,30.5616,686.779958,16.4224,653.1525,0,8.381,154.69245,0,38.8752,92,0,0,0,37.5164,0,0,0,39.9,0,47.784,0,16.29,0,72.336,0,10.96,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,29.743,418.77

78,19:15-19:30,15.804048,139.3125,9.7356,0,20.556,42.392196,0,31.897383,26.39091,59.22,0.65042,46.92,84.245,0,50.76,118.125,123.665624,0,42.66,30.5616,686.779958,16.4224,653.1525,0,8.381,154.69245,0,38.8752,92,0,0,0,37.5164,0,0,0,39.9,0,47.784,0,16.29,0,72.336,0,10.96,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,29.743,418.77

79,19:30-19:45,15.804048,139.3125,9.7356,0,20.556,42.392196,0,31.897383,26.39091,59.22,0.65042,46.92,84.245,0,50.76,118.125,123.665624,0,42.66,30.5616,686.779958,16.4224,653.1525,0,8.381,154.69245,0,38.8752,92,0,0,0,37.5164,0,0,0,39.9,0,47.784,0,16.29,0,72.336,0,10.96,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,29.743,418.77

80,19:45-20:00,15.804048,139.3125,9.7356,0,20.556,42.392196,0,31.897383,26.39091,59.22,0.65042,46.92,84.245,0,50.76,118.125,123.665624,0,42.66,30.5616,686.779958,16.4224,653.1525,0,8.381,154.69245,0,38.8752,92,0,0,0,37.5164,0,0,0,39.9,0,47.784,0,16.29,0,72.336,0,10.96,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,29.743,418.77

81,20:00-20:15,15.804048,139.3125,9.7356,0,20.556,42.392196,0,31.897383,26.39091,59.22,0.65042,46.92,84.245,0,50.76,118.125,123.665624,0,42.66,30.5616,686.779958,16.4224,653.1525,0,8.381,154.69245,0,38.8752,92,0,0,0,37.5164,0,0,0,39.9,0,47.784,0,16.29,0,72.336,0,10.96,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,29.743,418.77

82,20:15-20:30,15.804048,139.3125,9.7356,0,20.556,42.392196,0,31.897383,26.39091,59.22,0.65042,46.92,84.245,0,50.76,118.125,123.665624,0,42.66,30.5616,686.779958,16.4224,653.1525,0,8.381,154.69245,0,38.8752,92,0,0,0,37.5164,0,0,0,39.9,0,47.784,0,16.29,0,72.336,0,10.96,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,29.4,147.515625,29.743,418.77

83,20:30-20:45,15.804048,139.3125,10.5042,0,20.556,42.392196,0,31.897383,26.39091,59.22,0.99476,46.92,84.245,0,50.76,118.125,123.665624,0,42.66,30.5616,686.779958,16.4224,653.1525,0,8.381,154.69245,0,38.8752,92,0,0,0,37.5164,0,0,0,39.9,0,47.784,0,16.29,0,72.336,0,10.96,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,29.4,147.515625,29.743,418.77

84,20:45-21:00,15.804048,139.3125,10.5042,0,20.556,42.392196,0,31.897383,26.39091,55.44,0.99476,46.92,84.245,0,50.76,118.125,123.665624,0,42.66,29.062808,686.779958,16.4224,653.1525,0,7.888,152.9405,0,38.8752,92,0,0,0,36.5917,0,0,0,39.9,0,47.784,0,16.29,0,72.336,0,10.96,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,29.4,147.515625,29.743,418.77

85,21:00-21:15,15.804048,139.3125,10.5042,0,20.556,42.392196,0,31.897383,26.39091,55.44,0.99476,46.92,84.245,0,50.76,118.125,123.665624,0,42.66,29.062808,686.779958,16.4224,653.1525,0,16.0718,152.9405,0,38.8752,92,0,0,0,36.5917,0,0,0,39.9,0,47.784,0,16.29,0,72.336,0,10.96,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,29.4,147.515625,30.35,418.77

86,21:15-21:30,15.804048,139.3125,10.5042,0,20.556,42.392196,0,31.897383,26.39091,55.44,0.99476,46.92,84.245,0,50.76,118.125,123.665624,0,42.66,29.062808,686.779958,16.4224,653.1525,0,16.762,152.9405,0,38.8752,92,0,0,0,36.5917,0,0,0,39.9,0,47.784,0,16.29,0,72.336,0,10.96,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,29.4,147.515625,30.35,418.77

87,21:30-21:45,15.804048,139.3125,10.5042,0,20.556,42.392196,0,31.897383,26.39091,55.44,0.99476,46.92,84.245,0,50.76,118.125,123.665624,0,42.66,29.062808,686.779958,16.4224,653.1525,0,16.762,152.9405,0,38.8752,92,0,0,0,36.5917,0,0,0,39.9,0,47.784,0,16.29,0,72.336,0,10.96,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,29.4,147.515625,30.35,418.77

88,21:45-22:00,15.804048,139.3125,10.5042,0,20.556,42.392196,0,31.897383,26.39091,55.44,0.99476,46.92,84.245,0,50.76,118.125,123.665624,0,42.66,30.5616,686.779958,16.4224,653.1525,0,16.762,154.69245,0,38.8752,92,0,0,0,37.5164,0,0,0,39.9,0,47.784,0,16.29,0,72.336,0,10.96,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,29.4,147.515625,30.35,418.77

89,22:00-22:15,15.804048,139.3125,10.5042,0,20.556,42.392196,0,31.897383,26.39091,55.44,0.65042,46.92,84.245,0,50.76,118.125,123.665624,0,42.66,30.5616,686.779958,16.4224,653.1525,0,16.762,154.69245,0,38.8752,92,0,0,0,37.5164,0,0,0,39.9,0,47.784,0,16.29,0,72.336,0,10.96,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,29.4,147.515625,30.35,418.77

90,22:15-22:30,15.804048,139.3125,10.5042,0,20.556,42.392196,0,31.897383,26.39091,59.22,0.65042,46.92,84.245,0,50.76,118.125,123.665624,0,42.66,30.5616,686.779958,16.4224,653.1525,0,16.762,154.69245,0,38.8752,92,0,0,0,37.5164,0,0,0,39.9,0,47.784,0,16.29,0,72.336,0,10.96,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,29.4,147.515625,30.35,418.77

91,22:30-22:45,15.804048,139.3125,10.5042,0,20.556,42.392196,0,31.897383,26.39091,59.22,0.65042,46.92,84.245,0,50.76,118.125,123.665624,0,42.66,30.5616,686.779958,16.4224,653.1525,0,16.762,154.69245,0,38.8752,92,0,0,0,37.5164,0,0,0,39.9,0,47.784,0,16.29,0,72.336,0,10.96,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,29.4,147.515625,30.957,418.77

92,22:45-23:00,15.804048,139.3125,10.5042,0,20.556,42.392196,0,31.897383,26.39091,59.22,0.65042,46.92,84.245,0,50.76,118.125,123.665624,0,42.66,30.5616,686.779958,16.4224,653.1525,0,16.762,154.69245,0,38.8752,92,0,0,0,37.5164,0,0,0,39.9,0,47.784,0,16.29,0,72.336,0,10.96,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,29.4,147.515625,30.957,418.77

93,23:00-23:15,15.804048,139.3125,10.5042,0,20.556,42.392196,0,31.897383,26.39091,55.44,0.65042,46.92,84.245,0,50.76,118.125,123.665624,0,42.66,29.062808,686.779958,16.4224,653.1525,0,16.762,152.9405,0,38.8752,92,0,0,0,36.5917,0,0,0,39.9,0,47.784,0,16.29,0,72.336,0,10.96,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,29.4,147.515625,30.957,418.77

94,23:15-23:30,15.804048,139.3125,10.5042,0,20.556,42.392196,0,31.897383,26.39091,55.44,0.65042,46.92,84.245,0,50.76,118.125,123.665624,0,42.66,29.062808,686.779958,16.4224,653.1525,0,16.762,152.9405,0,38.8752,92,0,0,0,36.5917,0,0,0,39.9,0,47.784,0,16.29,0,72.336,0,10.96,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,29.4,147.515625,30.957,418.77

95,23:30-23:45,15.804048,139.3125,6.405,0,20.556,42.392196,0,31.897383,26.39091,55.44,0.65042,46.92,84.245,0,50.76,118.125,123.665624,0,42.66,29.062808,686.779958,16.4224,653.1525,0,24.2556,152.9405,0,38.8752,92,0,0,0,36.5917,0,0,0,39.9,0,47.784,0,16.29,0,72.336,0,10.96,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,29.4,147.515625,30.957,418.77

96,23:45-24:00,15.804048,139.3125,6.405,0,20.556,42.392196,0,31.897383,26.39091,55.44,0.65042,46.92,84.245,0,50.76,118.125,123.665624,0,42.66,29.062808,686.779958,16.4224,653.1525,0,24.2556,152.9405,0,38.8752,92,0,0,0,36.5917,0,0,0,39.9,0,47.784,0,16.29,0,72.336,0,10.96,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,29.4,147.515625,30.957,418.77

