Block,Time,UNCHAHAR2,AURY_GF,AURY_LF,TANDA2,AURY_RF,RAPPB,DADRI_RF,DULHASTI,CHAMERA2,TANAKPUR,KOTESHWR,DADRT2,RIHAND2,ANTA_RF,UNCHAHAR3,RIHAND1,SALAL,DHAULIGNGA,URI,CHAMERA3,KHSTPP-II,MOUDA,KHARGONE-I,SEWA2,GANDHAR-RLNG,RIHAND3,VSTPS II,GADARWARA-I,SIPAT II,JHAJJAR,NJPC,GANDHAR-APM,SIMHST2,KAWAS-APM,ANTA_CRF,NAPP,SINGRAULI_HYDRO,CHAMERA1,URI2,KISHANGANGA,KHSTPP-I,TALA,KAWAS-zLIQ,UNCHAHAR4,KAWAS-NAPM,SINGRAULI,FSTPP I & II,VSTPS I,KGSU3AND4,NLCIIST2,VALLURNTECL,NNTPP,TALST2,AURY_CRF,MOUDA_II,NLCIIST1,NTPL,NLCTS2EXP,SASAN,GANDHAR-NAPM,VSTPS V,PARBATI3,RAPPC,ANTA_GF,BRBCL,SOLAPUR,KAWAS-ComGas,ANTA_LF,BSIUL,VSTPS IV,KSTPS I&II,TAPS-II,DADRI_GF,RAMPUR,LARA-I,VSTPS III,KAWAS-RLNG,KSTPS7,UNCHAHAR1,SIPAT I,KUDGI,MAPS,KGSU1AND2,DADRI_LF,TEHRI,KOLDAM,RSTPSU7,NLCEXP,KKNP,RSTPSU1TO6,GANDHAR-ComGas,KAPS,DADRI_CRF,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
55,13:30-13:45,20.970260,0.000000,0.000000,3.944705,0.000000,0.000000,0.000000,18.239262,14.804518,0.000000,8.812865,363.377530,118.083735,0.000000,13.496925,92.484511,12.328239,0.000000,51.110784,10.759192,48.225000,1.856470,3.393268,17.465872,0.000000,123.890121,1.861130,4.113052,1.791457,338.734908,0.000000,0.000000,1.78,0.000000,0.000000,46.054107,1.056941,0.000000,30.441153,4.075258,14.293890,0.000000,0.000000,1.660290,0.000000,127.651671,6.683985,2.284195,2.10,1.49,3.44,0.21,2.87,0.000000,3.363787,1.00,3.65,0.00,336.586388,0.000000,1.271619,0.000000,63.103607,0.000000,14.467514,1.696634,0.000000,0.000000,6.365700,2.570658,2.844264,1.313349,0.000000,0.000000,4.078779,1.877149,0.000000,1.285329,11.423935,3.393268,9.00,0.24,1.94,0.000000,0.000000,0.000000,1.87,1.77,0.00,7.67,0.000000,1.099695,0.000000,0,0,0,0,0

56,13:45-14:00,20.970260,0.000000,0.000000,3.944705,0.000000,0.000000,0.000000,18.239262,14.804518,0.000000,8.812865,363.376623,118.083735,0.000000,13.496925,92.484511,12.328239,0.000000,51.110784,10.759192,48.225000,1.856470,3.393268,17.465872,0.000000,123.890121,1.861130,4.113052,1.791457,338.734908,0.000000,0.000000,1.78,0.000000,0.000000,46.054107,1.056941,0.000000,30.441153,4.075258,14.293890,0.000000,0.000000,1.660290,0.000000,127.651671,6.683985,2.284195,2.10,1.49,3.44,0.21,2.87,0.000000,3.363787,1.00,3.65,0.00,336.586388,0.000000,1.271619,0.000000,63.103607,0.000000,14.467514,1.696634,0.000000,0.000000,6.365700,2.570658,2.844264,1.313349,0.000000,0.000000,4.078779,1.877149,0.000000,1.285329,11.423935,3.393268,9.00,0.24,1.94,0.000000,0.000000,0.000000,1.87,1.77,0.00,7.67,0.000000,1.099695,0.000000,0,0,0,0,0

57,14:00-14:15,20.970260,0.000000,0.000000,3.944705,0.000000,0.000000,0.000000,18.239262,14.804518,0.000000,8.812865,363.377530,118.083735,0.000000,13.496925,92.484511,12.328239,0.000000,46.851552,10.759192,77.409902,1.856470,3.393268,17.465872,0.000000,123.890121,1.861130,4.113052,1.791457,338.734908,0.000000,0.000000,1.78,0.000000,0.000000,46.054107,1.056941,0.000000,30.441153,4.075258,14.293890,0.000000,0.000000,1.660290,0.000000,127.651671,6.683985,2.284195,2.10,1.49,3.44,0.21,2.87,0.000000,3.363787,1.00,3.65,0.00,336.586388,0.000000,1.271619,0.000000,63.103607,0.000000,14.467514,1.696634,0.000000,0.000000,6.259605,2.570658,2.844264,1.313349,0.000000,0.000000,4.078779,1.877149,0.000000,1.285329,11.423935,3.393268,9.00,0.24,1.94,0.000000,0.000000,0.000000,1.87,1.77,0.00,7.67,0.000000,1.099695,0.000000,0,0,0,0,0

58,14:15-14:30,23.711075,0.000000,0.000000,3.944705,0.000000,0.000000,0.000000,18.239262,14.804518,0.000000,8.812865,363.376623,118.083735,0.000000,13.496925,92.484511,12.328239,0.000000,46.851552,10.759192,77.409902,1.856470,3.393268,17.465872,0.000000,123.890121,1.861130,4.113052,1.791457,338.734908,0.000000,0.000000,1.78,0.000000,0.000000,46.054107,1.056941,0.000000,30.441153,4.075258,21.775227,0.000000,0.000000,1.660290,0.000000,127.651671,10.889205,2.284195,2.10,1.49,3.44,0.21,2.87,0.000000,3.363787,1.00,3.65,0.00,336.586388,0.000000,1.271619,0.000000,63.103607,0.000000,14.467514,1.696634,0.000000,0.000000,6.259605,2.570658,2.844264,1.313349,0.000000,0.000000,4.078779,1.877149,0.000000,1.285329,11.423935,3.393268,9.00,0.24,1.94,0.000000,0.000000,0.000000,1.87,1.77,0.00,7.67,0.000000,1.099695,0.000000,0,0,0,0,0

59,14:30-14:45,23.711075,0.000000,0.000000,3.944705,0.000000,0.000000,0.000000,18.239262,14.804518,0.000000,8.812865,363.377530,118.083735,0.000000,13.496925,92.484511,12.328239,0.000000,46.851552,10.759192,77.409902,1.856470,3.393268,17.465872,0.000000,123.890121,1.861130,4.113052,1.791457,338.734908,0.000000,0.000000,1.78,0.000000,0.000000,46.054107,0.975637,0.000000,30.441153,4.075258,21.775227,0.000000,0.000000,1.660290,0.000000,127.651671,10.889205,2.284195,2.10,1.49,3.44,0.21,2.87,0.000000,3.363787,1.00,3.65,0.00,336.586388,0.000000,1.271619,0.000000,63.103607,0.000000,14.467514,1.696634,0.000000,0.000000,6.259605,2.570658,2.844264,1.313349,0.000000,0.000000,4.078779,1.877149,0.000000,1.285329,11.423935,3.393268,9.00,0.24,1.94,0.000000,0.000000,0.000000,1.87,1.72,0.00,7.67,0.000000,1.099695,0.000000,0,0,0,0,0

60,14:45-15:00,23.711075,0.000000,0.000000,3.944705,0.000000,0.000000,0.000000,36.478524,14.804518,0.000000,8.812865,363.376623,118.083735,0.000000,13.496925,92.484511,12.328239,0.000000,46.851552,10.759192,77.409902,1.856470,3.393268,17.465872,0.000000,123.890121,1.861130,4.113052,1.791457,338.734908,0.000000,0.000000,1.78,0.000000,0.000000,46.054107,0.975637,0.000000,30.441153,4.075258,21.775227,0.000000,0.000000,1.660290,0.000000,127.651671,10.889205,2.284195,2.10,1.47,3.44,0.21,2.87,0.000000,3.363787,0.98,3.65,0.00,336.586388,0.000000,1.271619,0.000000,63.103607,0.000000,14.467514,1.696634,0.000000,0.000000,6.259605,2.570658,2.844264,1.313349,0.000000,0.000000,4.078779,1.877149,0.000000,1.285329,11.423935,3.393268,9.00,0.24,1.94,0.000000,0.000000,0.000000,1.87,1.72,0.00,7.67,0.000000,1.099695,0.000000,0,0,0,0,0

61,15:00-15:15,23.711075,0.000000,0.000000,3.944705,0.000000,0.000000,0.000000,36.478524,14.804518,0.000000,8.812865,363.377530,118.083735,0.000000,13.556504,92.484511,12.328239,0.000000,46.851552,10.759192,125.433129,1.856470,3.393268,17.465872,0.000000,123.890121,1.861130,4.113052,1.791457,338.734908,0.000000,0.000000,1.78,0.000000,0.000000,46.054107,0.975637,0.000000,30.441153,4.075258,21.775227,0.000000,0.000000,1.660290,0.000000,127.651671,10.889205,2.284195,2.10,1.47,3.44,0.21,2.87,0.000000,3.363787,0.98,3.65,0.00,336.586388,0.000000,1.271619,0.000000,63.103607,0.000000,14.467514,1.696634,0.000000,0.000000,6.259605,2.570658,2.844264,1.313349,0.000000,0.000000,4.078779,1.877149,0.000000,1.285329,11.450548,3.393268,9.00,0.24,1.94,0.000000,24.574289,0.000000,1.87,1.72,0.00,7.67,0.000000,1.099695,0.000000,0,0,0,0,0

62,15:15-15:30,23.711075,0.000000,0.000000,3.944705,0.000000,0.000000,0.000000,52.437879,14.804518,0.000000,8.812865,363.750631,118.083735,0.000000,13.556504,92.484511,12.328239,0.000000,46.851552,10.759192,130.255629,1.856470,3.393268,17.465872,0.000000,123.890121,1.861130,4.113052,1.791457,340.877290,0.000000,0.000000,1.78,0.000000,0.000000,46.054107,0.975637,0.000000,30.441153,4.075258,21.775227,0.000000,0.000000,1.660290,0.000000,127.651671,10.889205,2.284195,2.10,1.47,3.44,0.21,2.87,0.000000,3.363787,0.98,3.65,0.00,336.586388,0.000000,1.271619,0.000000,63.103607,0.000000,14.467514,1.696634,0.000000,0.000000,12.625305,2.570658,2.844264,1.313349,0.000000,0.000000,4.078779,1.877149,0.000000,1.285329,11.450548,3.393268,9.00,0.24,1.94,0.000000,36.861434,0.000000,1.87,1.72,0.00,7.67,0.000000,1.099695,0.000000,0,0,0,0,0

63,15:30-15:45,23.711075,0.000000,0.000000,3.944705,0.000000,0.000000,0.000000,54.905879,14.804518,0.000000,8.812865,363.751420,118.083735,0.000000,13.556504,92.484511,12.328239,0.000000,46.851552,10.759192,142.278820,1.856470,3.393268,17.465872,0.000000,123.890121,1.861130,4.113052,1.791457,340.877290,0.000000,0.000000,1.78,0.000000,0.000000,46.054107,0.975637,0.000000,30.441153,4.075258,21.775227,0.000000,0.000000,1.660290,0.000000,127.651671,10.889205,2.284195,2.10,1.47,3.44,0.21,2.87,0.000000,3.363787,0.98,3.65,0.00,336.586388,0.000000,1.271619,0.000000,63.103607,0.000000,14.467514,1.696634,0.000000,0.000000,12.625305,2.570658,2.844264,1.313349,0.000000,0.000000,4.078779,1.877149,0.000000,1.285329,11.450548,3.393268,9.00,0.24,1.94,0.000000,49.148578,0.000000,1.87,1.72,0.00,7.67,0.000000,1.099695,0.000000,0,0,0,0,0

64,15:45-16:00,23.711075,0.000000,0.000000,3.944705,0.000000,0.000000,0.000000,54.905879,14.804518,0.000000,8.812865,363.750631,118.083735,0.000000,13.556504,92.484511,12.328239,0.000000,46.851552,10.759192,142.278820,1.856470,3.393268,17.465872,0.000000,123.890121,1.861130,4.113052,1.791457,340.877290,0.000000,0.000000,1.78,0.000000,0.000000,46.054107,0.975637,0.000000,30.441153,4.075258,27.312711,0.000000,0.000000,1.660290,0.000000,127.651671,14.106198,2.284195,2.10,1.47,3.44,0.21,2.87,0.000000,3.363787,0.98,3.65,0.00,336.586388,0.000000,1.271619,0.000000,63.103607,0.000000,14.467514,1.696634,0.000000,0.000000,12.625305,2.570658,2.844264,1.313349,0.000000,0.000000,4.078779,1.877149,0.000000,1.285329,11.450548,3.393268,9.00,0.24,1.94,0.000000,49.148578,0.000000,1.87,1.72,0.00,7.67,0.000000,1.099695,0.000000,0,0,0,0,0

65,16:00-16:15,36.220833,0.000000,0.000000,3.944705,0.000000,0.000000,0.000000,54.905879,29.760103,0.000000,8.812865,363.751420,118.083735,0.000000,15.962571,92.484511,12.328239,0.000000,46.851552,10.759192,142.278820,1.856470,3.393268,17.465872,0.000000,123.890121,1.861130,3.290442,1.791457,349.484453,22.306232,0.000000,1.78,0.000000,0.000000,46.054107,0.975637,0.000000,31.480607,4.075258,40.103428,0.000000,0.000000,2.305155,0.000000,127.651671,19.994085,2.284195,2.10,1.47,3.44,0.21,2.87,0.000000,3.363787,0.98,3.65,0.00,336.586388,0.000000,1.271619,0.000000,63.103607,0.000000,14.467514,1.696634,0.000000,0.000000,12.625305,2.570658,2.844264,1.313349,0.000000,0.685459,4.078779,1.877149,0.000000,1.285329,13.699854,3.393268,9.00,0.24,1.94,0.000000,49.148578,0.000000,1.87,1.72,0.00,7.67,0.000000,1.099695,0.000000,0,0,0,0,0

66,16:15-16:30,36.220833,0.000000,0.000000,3.944705,0.000000,0.000000,0.000000,54.905879,29.760103,0.000000,8.812865,365.588344,118.083735,0.000000,15.962571,92.484511,12.328239,0.000000,51.110784,10.759192,142.278820,1.856470,3.393268,17.465872,0.000000,123.890121,1.861130,3.290442,1.791457,349.484453,22.306232,0.000000,1.78,0.000000,0.000000,46.054107,0.975637,0.000000,31.480607,4.075258,40.103428,0.000000,0.000000,2.305155,0.000000,127.651671,19.994085,2.284195,2.10,1.47,3.44,0.21,2.87,0.000000,3.363787,0.98,3.65,0.00,336.586388,0.000000,1.271619,0.000000,63.103607,0.000000,14.467514,1.696634,0.000000,0.000000,12.625305,2.570658,2.844264,1.313349,0.000000,0.685459,4.078779,1.877149,0.000000,1.285329,13.699854,3.393268,9.00,0.24,1.94,0.000000,49.148578,0.000000,1.87,1.72,0.00,7.67,0.000000,1.099695,0.000000,0,0,0,0,0

67,16:30-16:45,36.220833,0.000000,0.000000,3.944705,0.000000,0.000000,0.000000,54.905879,29.760103,0.000000,8.812865,363.745425,118.083735,0.000000,13.746900,92.484511,12.328239,0.000000,51.110784,10.759192,123.504129,1.856470,3.393268,17.465872,0.000000,123.890121,1.861130,3.290442,1.791457,341.443707,22.306232,0.000000,1.78,0.000000,0.000000,46.054107,0.975637,0.000000,31.926086,4.075258,34.739940,0.000000,0.000000,1.660290,0.000000,127.998795,19.815267,2.284195,2.10,1.47,3.44,0.21,2.87,0.000000,3.363787,0.98,3.65,0.00,336.586388,0.000000,1.271619,0.000000,63.103607,0.000000,14.467514,1.696634,0.000000,0.000000,12.625305,2.570658,2.844264,1.313349,0.000000,0.685459,4.078779,1.877149,0.000000,1.285329,11.592644,3.393268,9.00,0.24,1.94,0.000000,49.148578,0.000000,1.87,1.72,0.00,7.67,0.000000,1.099695,0.000000,0,0,0,0,0

68,16:45-17:00,36.220833,0.000000,0.000000,3.944705,0.000000,0.000000,0.000000,54.905879,29.760103,0.000000,8.812865,363.749591,118.083735,0.000000,13.746900,92.484511,23.535729,0.000000,46.851552,10.759192,123.504129,1.856470,3.393268,17.465872,0.000000,123.890121,1.861130,3.290442,1.791457,341.369871,22.306232,0.000000,1.78,0.000000,0.000000,46.054107,0.975637,0.000000,31.926086,4.075258,34.739940,0.000000,0.000000,1.660290,0.000000,127.998795,19.815267,2.284195,2.10,1.47,3.44,0.21,2.87,0.000000,3.363787,0.98,3.65,0.00,336.586388,0.000000,1.271619,0.000000,63.103607,0.000000,14.467514,1.696634,0.000000,0.000000,6.321140,2.570658,2.844264,1.313349,0.000000,0.685459,4.078779,1.877149,0.000000,1.285329,11.592644,3.393268,9.00,0.24,1.94,0.000000,49.148578,0.000000,1.87,1.72,0.00,7.67,0.000000,1.099695,0.000000,0,0,0,0,0

69,17:00-17:15,36.220833,0.000000,0.000000,3.944705,0.000000,0.000000,0.000000,54.905879,29.760103,0.000000,8.812865,363.745425,118.083735,0.000000,15.962571,92.484511,80.693928,0.000000,46.851552,10.759192,123.504129,1.856470,3.393268,17.465872,0.000000,123.890121,1.861130,3.290442,1.791457,349.484453,22.306232,0.000000,1.78,0.000000,0.000000,46.054107,0.995963,0.000000,31.926086,4.075258,34.739940,0.000000,0.000000,2.305155,0.000000,127.998795,19.815267,2.284195,2.10,1.47,3.44,0.21,2.87,0.000000,3.363787,0.98,3.65,0.00,336.586388,0.000000,1.271619,0.000000,63.103607,0.000000,14.467514,1.696634,0.000000,0.000000,6.321140,2.570658,2.844264,1.313349,0.000000,0.685459,4.078779,1.877149,0.000000,1.285329,13.699854,3.393268,9.00,0.24,1.94,0.000000,49.148578,0.000000,1.87,1.72,0.00,7.67,0.000000,1.099695,0.000000,0,0,0,0,0

70,17:15-17:30,36.220833,0.000000,0.000000,3.944705,0.000000,0.000000,0.000000,54.905879,29.760103,0.000000,8.812865,367.776485,118.083735,0.000000,15.962571,92.484511,80.693928,0.000000,46.851552,10.759192,123.504129,1.856470,3.393268,17.465872,0.000000,123.890121,1.861130,3.290442,1.791457,349.484453,22.306232,0.000000,1.78,0.000000,0.000000,46.054107,0.995963,0.000000,31.926086,4.075258,34.739940,0.000000,0.000000,2.305155,0.000000,127.998795,19.815267,2.284195,2.10,1.47,3.44,0.21,2.87,0.000000,3.363787,0.98,3.65,0.00,336.586388,0.000000,1.271619,0.000000,63.103607,0.000000,14.467514,1.696634,0.000000,0.000000,6.321140,2.570658,2.844264,1.313349,0.000000,0.685459,4.078779,1.877149,0.000000,1.285329,13.699854,3.393268,9.00,0.24,1.94,0.000000,49.148578,0.000000,1.87,1.72,0.00,7.67,0.000000,1.099695,0.000000,0,0,0,0,0

71,17:30-17:45,41.400198,0.000000,0.000000,3.944705,0.000000,0.000000,0.000000,54.905879,29.760103,0.000000,8.812865,367.776485,118.083735,0.000000,15.962571,92.484511,80.693928,0.000000,46.851552,21.539619,142.278820,1.856470,3.393268,17.465872,0.000000,123.890121,1.861130,3.290442,1.791457,349.484453,22.306232,0.000000,1.78,0.000000,0.000000,46.054107,0.995963,0.000000,31.926086,4.075258,34.739940,0.000000,0.000000,2.305155,0.000000,127.998795,14.915607,2.284195,2.10,1.47,3.44,0.21,2.87,0.000000,3.363787,0.98,3.65,0.00,336.586388,0.000000,1.271619,0.000000,63.103607,0.000000,14.467514,1.696634,0.000000,0.000000,6.321140,2.570658,2.844264,1.313349,0.000000,0.685459,4.078779,1.877149,0.000000,1.285329,13.699854,3.393268,9.00,0.24,1.94,0.000000,49.148578,0.000000,1.87,1.72,0.00,7.67,0.000000,1.099695,0.000000,0,0,0,0,0

72,17:45-18:00,41.400198,0.000000,0.000000,3.944705,0.000000,0.000000,0.000000,54.905879,29.760103,0.000000,8.812865,367.776485,118.083735,0.000000,15.962571,92.484511,80.693928,0.000000,46.851552,21.539619,142.278820,1.856470,3.393268,17.465872,0.000000,123.890121,1.861130,3.290442,1.791457,349.484453,22.306232,0.000000,1.78,0.000000,0.000000,46.054107,0.995963,0.000000,31.926086,4.075258,34.739940,0.000000,0.000000,2.305155,0.000000,127.998795,14.915607,2.284195,2.10,1.47,3.44,0.21,2.87,0.000000,3.363787,0.98,3.65,0.00,336.586388,0.000000,1.271619,0.000000,63.103607,0.000000,14.467514,1.696634,0.000000,0.000000,6.321140,2.570658,2.844264,1.313349,0.000000,0.685459,4.078779,1.877149,0.000000,1.285329,13.699854,3.393268,9.00,0.24,1.94,0.000000,49.148578,1.650527,1.87,1.72,0.00,7.67,0.000000,1.099695,0.000000,0,0,0,0,0

73,18:00-18:15,41.400198,0.000000,0.000000,3.944705,0.000000,0.000000,0.000000,54.905879,29.760103,6.424727,8.812865,364.450070,118.083735,0.000000,15.962571,92.484511,80.693928,0.000000,46.851552,21.539619,142.278820,1.856470,3.393268,17.465872,0.000000,123.890121,1.861130,3.290442,1.791457,349.484453,41.499966,0.000000,1.78,0.000000,0.000000,46.054107,1.016289,0.000000,31.926086,4.075258,40.103428,0.000000,0.000000,2.305155,0.000000,127.998795,17.510014,2.284195,2.10,1.47,3.44,0.21,2.87,0.000000,3.363787,0.98,3.65,0.00,336.586388,0.000000,1.271619,0.000000,63.103607,0.000000,14.467514,1.696634,0.000000,0.000000,6.321140,2.570658,2.844264,1.313349,0.000000,1.279524,4.078779,1.877149,0.000000,1.285329,13.699854,3.393268,9.00,0.24,1.94,0.000000,49.148578,1.720022,1.87,1.72,0.00,7.67,0.000000,1.099695,0.000000,0,0,0,0,0

74,18:15-18:30,41.400198,0.000000,0.000000,3.944705,0.000000,0.000000,0.000000,54.905879,29.850743,6.424727,8.812865,364.733443,118.083735,0.000000,15.962571,92.484511,80.693928,10.084994,46.851552,21.539619,142.278820,1.856470,3.393268,17.465872,0.000000,123.890121,1.861130,3.290442,1.791457,447.863453,72.624940,0.000000,1.78,0.000000,0.000000,46.054107,1.016289,12.191280,31.926086,4.075258,40.103428,0.000000,0.000000,2.305155,0.000000,127.998795,19.958423,2.284195,2.10,1.47,3.44,0.21,2.87,0.000000,3.363787,0.98,3.65,0.00,336.586388,0.000000,1.271619,0.000000,63.103607,0.000000,14.467514,1.696634,0.000000,0.000000,6.321140,2.570658,2.844264,1.313349,0.000000,2.239167,4.078779,1.877149,0.000000,1.285329,13.699854,3.393268,9.00,0.24,1.94,0.000000,49.148578,3.978638,1.87,1.72,0.00,7.67,0.000000,1.099695,0.000000,0,0,0,0,0

75,18:30-18:45,41.400198,0.000000,0.000000,3.944705,0.000000,0.000000,0.000000,54.905879,29.850743,6.424727,26.438595,365.150590,118.083735,0.000000,15.962571,92.484511,23.535729,20.169989,46.851552,32.310138,142.278820,1.856470,3.393268,17.465872,0.000000,123.890121,1.861130,3.290442,1.791457,544.313453,93.374923,0.000000,1.78,0.000000,0.000000,46.054107,1.016289,27.101215,31.926086,4.075258,40.103428,0.000000,0.000000,2.305155,0.000000,127.998795,19.994085,2.284195,2.10,1.47,3.44,0.21,2.87,0.000000,3.363787,0.98,3.65,0.00,336.586388,0.000000,1.271619,0.000000,63.103607,0.000000,14.467514,1.696634,0.000000,0.000000,12.413115,2.570658,2.844264,1.313349,0.000000,2.867505,4.078779,1.877149,0.000000,1.285329,13.699854,3.393268,9.00,0.24,1.94,0.000000,49.148578,5.160066,1.87,1.77,0.00,7.67,0.000000,1.099695,0.000000,0,0,0,0,0

76,18:45-19:00,41.784648,0.000000,0.000000,3.944705,0.000000,0.000000,0.000000,54.905879,44.776114,6.424727,34.391668,365.429246,118.083735,0.000000,26.379075,92.484511,12.328239,40.339977,46.851552,32.310138,142.278820,1.856470,3.393268,17.465872,0.000000,123.890121,1.861130,3.290442,1.791457,643.395416,128.131145,0.000000,1.78,0.000000,0.000000,46.054107,1.016289,40.651823,31.926086,4.075258,40.103428,0.000000,0.000000,2.305155,0.000000,127.998795,19.994085,2.284195,2.10,1.47,3.44,0.21,2.87,0.000000,3.363787,0.98,3.65,0.00,336.586388,0.000000,1.271619,0.000000,63.103607,0.000000,14.467514,1.696634,0.000000,0.000000,18.884910,2.570658,2.844264,1.313349,0.000000,3.941390,4.078779,1.877149,0.000000,1.285329,21.643380,3.393268,9.00,0.24,1.94,0.000000,49.148578,6.880089,1.87,1.77,0.00,7.67,0.000000,1.099695,0.000000,0,0,0,0,0

77,19:00-19:15,41.784648,0.000000,0.000000,3.944705,0.000000,0.000000,0.000000,54.905879,44.776114,6.424727,34.391668,440.211496,118.083735,0.000000,26.379075,92.484511,12.328239,40.339977,46.851552,32.310138,142.278820,1.856470,3.393268,17.465872,0.000000,123.890121,1.861130,3.290442,1.791457,643.395416,128.131145,0.000000,1.78,0.000000,0.000000,46.054107,1.016289,40.651823,31.926086,4.075258,40.103428,0.000000,0.000000,2.305155,0.000000,127.998795,19.994085,2.284195,2.10,1.47,3.44,0.21,2.87,0.000000,3.363787,0.98,3.65,0.00,336.586388,0.000000,1.271619,3.538243,63.103607,0.000000,14.467514,1.696634,0.000000,0.000000,18.884910,2.570658,2.844264,1.313349,0.000000,3.941390,4.078779,1.877149,0.000000,1.285329,21.643380,3.393268,9.00,0.24,1.94,0.000000,49.148578,6.880089,1.87,1.77,0.00,7.67,0.000000,1.099695,0.000000,0,0,0,0,0

78,19:15-19:30,41.784648,0.000000,0.000000,3.944705,0.000000,0.000000,0.000000,54.905879,44.776114,6.424727,34.391668,440.211496,118.083735,0.000000,26.379075,92.484511,12.328239,40.339977,51.110784,32.310138,142.278820,1.856470,3.393268,17.465872,0.000000,123.890121,1.861130,3.290442,1.791457,643.395416,128.131145,0.000000,1.78,0.000000,0.000000,46.054107,1.016289,40.651823,31.926086,4.075258,40.103428,0.000000,0.000000,2.305155,0.000000,127.998795,19.994085,2.284195,2.10,1.47,3.44,0.21,2.87,0.000000,3.363787,0.98,3.65,0.00,336.586388,0.000000,1.271619,7.076486,63.103607,0.000000,14.467514,1.696634,0.000000,0.000000,18.884910,2.570658,2.844264,1.313349,0.000000,3.941390,4.078779,1.877149,0.000000,1.285329,21.643380,3.393268,9.00,0.24,1.94,0.000000,49.148578,6.880089,1.87,1.77,0.00,7.67,0.000000,1.099695,0.000000,0,0,0,0,0

79,19:30-19:45,41.784648,0.000000,0.000000,3.944705,0.000000,0.000000,0.000000,54.905879,44.776114,0.617762,34.391668,440.211496,118.083735,0.000000,26.379075,92.484511,12.328239,40.339977,51.110784,32.310138,142.278820,1.856470,3.393268,17.465872,0.000000,123.890121,1.861130,3.290442,1.791457,643.395416,128.131145,0.000000,1.78,0.000000,0.000000,46.054107,1.016289,40.651823,31.926086,4.075258,40.103428,0.000000,0.000000,2.305155,0.000000,127.998795,19.994085,2.284195,2.10,1.47,3.44,0.21,2.87,0.000000,3.363787,0.98,3.65,0.00,336.586388,0.000000,1.271619,36.797731,63.103607,0.000000,14.467514,1.696634,0.000000,0.000000,18.963420,2.570658,2.844264,1.313349,0.000000,3.941390,4.078779,1.877149,0.000000,1.285329,21.643380,3.393268,9.00,0.24,1.94,0.000000,49.148578,6.880089,1.87,1.78,0.00,7.67,0.000000,1.099695,0.000000,0,0,0,0,0

80,19:45-20:00,41.784648,0.000000,0.000000,3.944705,0.000000,0.000000,0.000000,54.905879,44.776114,0.617762,34.391668,440.211496,118.083735,0.000000,26.379075,92.484511,12.328239,40.339977,46.851552,32.310138,142.278820,1.856470,3.393268,17.465872,0.000000,123.890121,1.861130,3.290442,1.791457,643.395416,128.131145,0.000000,1.78,0.000000,0.000000,46.054107,1.016289,40.651823,31.926086,4.075258,40.103428,0.000000,0.000000,2.305155,0.000000,127.998795,19.994085,2.284195,2.10,1.47,3.44,0.21,2.87,0.000000,3.363787,0.98,3.65,0.00,336.586388,0.000000,1.271619,36.797731,63.103607,0.000000,14.467514,1.696634,0.000000,0.000000,18.963420,2.570658,2.844264,1.313349,0.000000,3.941390,4.078779,1.877149,0.000000,1.285329,21.643380,3.393268,9.00,0.24,1.94,0.000000,49.148578,6.880089,1.87,1.78,0.00,7.67,0.000000,1.099695,0.000000,0,0,0,0,0

81,20:00-20:15,41.784648,0.000000,0.000000,3.944705,0.000000,0.000000,0.000000,54.905879,44.776114,0.617762,34.391668,440.211496,118.083735,0.000000,26.379075,92.484511,12.328239,40.339977,46.851552,32.310138,142.278820,1.856470,3.393268,17.465872,0.000000,123.890121,1.861130,3.290442,1.791457,643.395416,128.131145,0.000000,1.78,0.000000,0.000000,46.054107,1.016289,40.651823,31.926086,4.075258,40.103428,0.000000,0.000000,2.305155,0.000000,127.998795,19.994085,2.284195,2.10,1.47,3.18,0.21,2.87,0.000000,3.363787,0.98,3.65,0.00,336.586388,0.000000,1.271619,36.797731,63.103607,0.000000,14.467514,1.696634,0.000000,0.000000,18.963420,2.570658,2.844264,1.313349,0.000000,3.941390,4.078779,1.877149,0.000000,1.285329,21.643380,3.393268,9.00,0.24,1.94,0.000000,49.148578,6.880089,1.87,1.78,0.00,7.67,0.000000,1.099695,0.000000,0,0,0,0,0

82,20:15-20:30,41.784648,0.000000,0.000000,3.944705,0.000000,0.000000,0.000000,54.905879,44.776114,0.617762,34.391668,440.211496,118.083735,0.000000,26.379075,92.484511,12.328239,30.254983,46.851552,32.310138,142.278820,1.856470,3.393268,17.465872,0.000000,123.890121,1.861130,3.290442,1.791457,643.395416,114.124906,0.000000,1.78,0.000000,0.000000,46.054107,1.016289,40.651823,31.926086,4.075258,40.103428,0.000000,0.000000,2.305155,0.000000,127.998795,19.994085,2.284195,2.10,1.47,3.18,0.21,2.87,0.000000,3.363787,0.98,3.65,0.00,336.586388,0.000000,1.271619,36.797731,63.103607,0.000000,14.467514,1.696634,0.000000,0.000000,18.963420,2.570658,2.844264,1.313349,0.000000,3.507265,4.078779,1.877149,0.000000,1.285329,21.643380,3.393268,9.00,0.24,1.94,0.000000,49.148578,6.880089,1.87,1.78,0.00,7.67,0.000000,1.099695,0.000000,0,0,0,0,0

