Block,Time,UNCHAHAR3,URI2,TANDA2,RIHAND3,SINGRAULI,UNCHAHAR2,SEWA2,UNCHAHAR1,UNCHAHAR4,TEHRI,SINGRAULI_HYDRO,RIHAND2,CHAMERA3,DHAULIGNGA,NAPP,KISHANGANGA,CHAMERA2,JHAJJAR,KOTESHWR,PARBATI3,RAMPUR,RIHAND1,DADRT2,DULHASTI,KOLDAM,NJPC,RAPPC,URI,TANAKPUR,SALAL,BSIUL,RAPPB,CHAMERA1,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,KGSU3AND4,KKNP,KKNPPU2,NLCTS2EXP,NNTPP,NTPL,MAPS,KGSU1AND2,RSTPSU1TO6,RSTPSU7,TALST2,SIMHST1,SIMHST2,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,KHSTPP-I,KHSTPP-II,FSTPP I & II,TALA,BRBCL,SASAN
59,14:30-14:45,26.39091,18.8328,0,60.6786,125.5875,42.392196,0,10.91181,0,12.852,0.80346,118.125,0,0,43.6812,0,0,435.435,8.381,0,0,92,679.493168,16.478852,0,0,54.1863,35.328,0,2.324,0,0,0,0,71.2416,0,0,0,29.4,13.86,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

60,14:45-15:00,26.39091,18.8328,0,60.6786,125.5875,42.392196,0,10.91181,0,12.852,0.80346,118.125,0,0,43.6812,0,0,435.435,8.381,0,0,92,679.493168,16.478852,0,0,54.1863,35.328,0,2.324,0,0,0,0,71.2416,0,0,0,29.4,13.86,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

61,15:00-15:15,26.39091,18.8328,0,60.6786,125.5875,42.392196,0,10.91181,0,12.852,0.80346,118.125,0,0,43.6812,0,0,435.435,8.381,0,0,92,679.493168,16.478852,0,0,54.1863,26.496,0,2.324,0,0,0,0,71.2416,0,0,0,29.4,13.86,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

62,15:15-15:30,26.39091,18.8328,0,60.6786,125.5875,42.392196,0,10.91181,0,25.704,0.80346,118.125,0,0,43.6812,0,0,435.435,8.381,0,0,92,679.493168,16.478852,0,0,54.1863,26.496,0,2.324,0,0,0,0,71.2416,0,0,0,29.4,13.86,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

63,15:30-15:45,26.39091,18.8328,0,60.6786,125.5875,42.392196,5.27868,10.91181,0,25.83,0.80346,118.125,0,0,43.6812,0,0,435.435,8.381,0,0,92,679.493168,16.478852,0,0,54.1863,26.496,0,2.324,0,0,0,0,71.2416,0,0,0,29.4,13.86,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

64,15:45-16:00,26.39091,18.8328,0,60.6786,125.5875,42.392196,5.27868,10.91181,0,26.586,0.80346,118.125,0,0,43.6812,0,0,435.435,8.381,0,0,92,679.493168,16.478852,0,0,54.1863,26.496,0,2.324,0,0,0,0,71.2416,0,0,0,29.4,13.86,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

65,16:00-16:15,26.39091,18.8328,0,60.6786,125.5875,42.392196,10.55736,10.91181,0,26.586,0.80346,118.125,0,0,43.6812,0,0,435.435,8.381,0,0,92,679.493168,16.478852,0,0,54.1863,34.224,0,2.324,0,0,0,0,71.2416,0,0,0,29.4,13.86,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

66,16:15-16:30,26.39091,18.8328,0,60.6786,125.5875,42.392196,15.804048,10.91181,0,38.556,0.80346,118.125,0,0,43.6812,0,0,435.435,8.381,0,0,92,679.493168,16.478852,0,0,54.1863,34.224,0,2.324,0,0,0,0,71.2416,0,0,0,29.4,13.86,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

67,16:30-16:45,26.39091,18.8328,0,60.6786,125.5875,42.392196,15.804048,10.91181,0,38.556,0.80346,118.125,0,0,43.6812,0,0,435.435,8.381,0,0,92,679.493168,16.478852,0,22.2545,54.1863,34.224,0,2.324,0,0,0,0,71.2416,0,0,0,29.4,13.86,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

68,16:45-17:00,26.39091,18.8328,0,60.6786,125.5875,42.392196,15.804048,10.91181,0,39.06,0.80346,118.125,0,0,43.6812,0,0,435.435,8.381,0,0,92,679.193168,16.478852,0,44.9825,54.1863,34.224,0,2.324,0,0,0,0,71.2416,0,0,0,29.4,13.86,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

69,17:00-17:15,26.39091,16.1424,0,60.6786,125.5875,42.392196,15.804048,10.91181,0,39.69,0.80346,118.125,0,0,43.6812,0,3.3325,435.435,16.762,0,0,92,679.193168,16.478852,0,70.1727,54.1863,27.048,5.6364,2.324,0,0,0,0,71.2416,0,0,0,29.4,13.86,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

70,17:15-17:30,26.39091,16.1424,0,60.6786,125.5875,42.392196,15.804048,10.91181,0,39.69,0.80346,118.125,2.5468,9.136036,43.6812,0,6.665,435.435,25.143,0,0,92,679.493168,16.478852,0,90.2491,54.1863,27.048,5.6364,6.972,1.1,0,14.04936,0,71.2416,0,0,0,29.4,13.86,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

71,17:30-17:45,26.39091,16.1424,0,60.6786,125.5875,42.392196,15.804048,10.91181,0,39.69,0.80346,118.125,29.062808,18.272072,43.6812,0,39.51012,435.435,31.552,0,0,92,679.493168,32.957704,0,116.9545,54.1863,34.224,5.6364,56.357,19.5624,0,28.09872,0,71.2416,0,0,0,29.4,14.28,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

72,17:45-18:00,26.39091,16.1424,0,60.6786,125.5875,42.392196,15.804048,10.91181,0,39.69,0.80346,118.125,29.062808,27.408108,43.6812,0,39.51012,435.435,31.552,0,0,92,679.493168,32.957704,0,140.3454,54.1863,34.224,5.6364,56.357,19.5624,0,42.14808,0,71.2416,0,0,0,29.4,14.28,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

73,18:00-18:15,26.39091,16.1424,0,60.6786,125.5875,42.392196,15.804048,10.91181,0,39.69,0.80346,118.125,29.062808,27.408108,43.6812,0,39.51012,435.435,31.552,0,0,92,679.493168,32.957704,0,140.3454,54.1863,34.224,5.6364,56.357,19.5624,0,42.14808,0,71.2416,0,0,0,29.4,14.28,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

74,18:15-18:30,26.39091,16.1424,0,60.6786,125.5875,42.392196,15.804048,10.91181,0,39.69,0.80346,118.125,29.062808,27.408108,43.6812,0,39.51012,435.435,31.552,0,0,92,679.493168,32.957704,0,140.3454,54.1863,34.224,5.6364,56.357,19.5624,0,42.14808,0,71.2416,0,0,0,29.4,14.28,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

75,18:30-18:45,26.39091,14.7972,0,60.6786,125.5875,42.392196,15.804048,10.91181,0,39.69,0.80346,118.125,25.468,27.408108,43.6812,0,39.51012,435.435,31.552,0,0,92,679.493168,32.957704,0,116.9545,54.1863,19.872,0,56.357,19.5624,0,42.14808,0,71.2416,0,0,0,29.4,14.28,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

76,18:45-19:00,26.39091,14.7972,0,60.6786,125.5875,42.392196,15.804048,10.91181,0,39.69,0.80346,118.125,20.3744,15.852,43.6812,0,39.51012,435.435,31.552,0,0,92,679.193168,32.957704,0,93.5636,54.1863,19.872,0,56.357,13.0416,0,28.09872,0,71.2416,0,0,0,29.4,14.28,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

77,19:00-19:15,26.39091,16.1424,0,60.6786,125.5875,42.392196,15.804048,10.91181,0,39.69,0.80346,118.125,1.2734,8.0581,43.6812,0,3.3325,435.435,16.762,0,0,92,679.193168,16.478852,0,70.1727,54.1863,34.224,0,12.782,6.5208,0,14.04936,0,71.2416,0,0,0,29.4,14.28,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

78,19:15-19:30,26.39091,16.1424,0,60.6786,125.5875,42.392196,15.804048,10.91181,0,39.69,0.80346,118.125,0,0,43.6812,0,0,435.435,8.874,0,0,92,679.443168,16.478852,0,46.7818,54.1863,34.224,0,12.782,0,0,0,0,71.2416,0,0,0,29.4,14.28,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

79,19:30-19:45,26.39091,18.8328,0,60.6786,125.5875,42.392196,15.804048,10.91181,0,39.69,0.80346,118.125,0,0,43.6812,0,0,435.435,0,0,0,92,679.493168,16.478852,0,23.3909,54.1863,34.224,0,12.782,0,0,0,0,71.2416,0,0,0,29.4,13.86,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

80,19:45-20:00,26.39091,18.8328,0,60.6786,125.5875,42.392196,15.804048,10.91181,0,39.69,0.80346,118.125,0,0,43.6812,0,0,435.435,0,0,0,92,679.493168,16.478852,0,0,54.1863,34.224,0,12.782,0,0,0,0,71.2416,0,0,0,29.4,13.86,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

81,20:00-20:15,26.39091,18.8328,0,60.6786,125.5875,42.392196,15.804048,10.91181,0,39.69,0.80346,118.125,0,0,43.6812,0,0,435.435,0,0,0,92,679.493168,16.478852,0,0,54.1863,34.224,0,12.782,0,0,0,0,71.2416,0,0,0,29.4,13.86,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

82,20:15-20:30,26.39091,18.8328,0,60.6786,125.5875,42.392196,15.804048,10.91181,0,39.69,0.80346,118.125,0,0,43.6812,0,0,435.435,0,0,0,92,679.493168,16.478852,0,0,54.1863,34.224,0,12.782,0,0,0,0,71.2416,0,0,0,29.4,13.86,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

83,20:30-20:45,26.39091,16.1424,0,60.6786,125.5875,42.392196,15.804048,10.91181,0,39.69,0.80346,118.125,0,0,43.6812,0,0,435.435,0,0,0,92,679.493168,16.478852,0,0,54.1863,26.496,0,12.782,0,0,0,0,71.2416,0,0,0,29.4,13.86,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

84,20:45-21:00,26.39091,16.1424,0,60.6786,125.5875,42.392196,15.804048,10.91181,0,26.586,0.80346,118.125,0,0,43.6812,0,0,435.435,0,0,0,92,679.493168,16.478852,0,0,54.1863,26.496,0,12.782,0,0,0,0,71.2416,0,0,0,29.4,13.86,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

85,21:00-21:15,26.39091,18.8328,0,60.6786,125.5875,42.392196,15.804048,10.91181,0,26.586,0.80346,118.125,0,0,43.6812,0,0,435.435,0,0,0,92,679.493168,16.478852,0,0,54.1863,34.776,0,12.782,0,0,0,0,71.2416,0,0,0,29.4,13.86,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

86,21:15-21:30,26.39091,18.8328,0,60.6786,125.5875,42.392196,15.804048,10.91181,0,26.586,0.80346,118.125,0,0,43.6812,0,0,435.435,0,0,0,92,679.493168,16.478852,0,0,54.1863,34.776,0,12.782,0,0,0,0,71.2416,0,0,0,29.4,13.86,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

87,21:30-21:45,26.39091,21.5232,0,60.6786,125.5875,42.392196,15.804048,10.91181,0,26.586,0.80346,118.125,0,0,43.6812,0,0,435.435,0,0,0,92,679.493168,16.478852,0,0,54.1863,26.496,0,12.782,0,0,0,0,71.2416,0,0,0,29.4,13.86,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

88,21:45-22:00,26.39091,21.5232,0,60.6786,125.5875,42.392196,15.804048,10.91181,0,26.586,0.80346,118.125,0,0,43.6812,0,0,435.435,0,0,0,92,679.493168,16.478852,0,0,54.1863,26.496,0,12.782,0,0,0,0,71.2416,0,0,0,29.4,13.86,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

89,22:00-22:15,26.39091,18.8328,0,60.6786,125.5875,42.392196,9.9975,10.91181,0,13.293,0.80346,118.125,0,0,43.6812,0,0,435.435,0,0,0,92,679.493168,16.478852,0,0,54.1863,26.496,0,12.782,0,0,0,0,71.2416,0,0,0,29.4,13.86,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

90,22:15-22:30,26.39091,18.8328,0,60.6786,125.5875,42.392196,4.6655,10.91181,0,13.293,0.80346,118.125,0,0,43.6812,0,0,435.435,0,0,0,92,679.493168,16.478852,0,0,54.1863,26.496,0,12.782,0,0,0,0,71.2416,0,0,0,29.4,13.86,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

91,22:30-22:45,26.39091,18.8328,0,60.6786,125.5875,42.392196,3.999,10.91181,0,13.293,0.80346,118.125,0,0,43.6812,0,0,435.435,0,0,0,92,679.493168,16.478852,0,0,54.1863,34.776,0.5124,12.782,0,0,0,0,71.2416,0,0,0,29.4,13.86,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

92,22:45-23:00,26.39091,18.8328,0,60.6786,125.5875,42.392196,0,10.91181,0,13.293,0.80346,118.125,0,0,43.6812,0,0,435.435,0,0,0,92,679.493168,1.9245,0,0,54.1863,34.776,0.5124,12.782,0,0,0,0,71.2416,0,0,0,29.4,13.86,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

93,23:00-23:15,26.39091,18.8328,0,60.6786,125.5875,42.392196,0,10.91181,0,13.293,0.80346,118.125,0,0,43.6812,0,0,435.435,0,0,0,92,679.493168,1.9245,0,0,54.1863,34.776,0.5124,12.782,0,0,0,0,71.2416,0,0,0,29.4,13.86,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

94,23:15-23:30,26.39091,18.8328,0,60.6786,125.5875,42.392196,0,10.91181,0,0,0.80346,118.125,0,0,43.6812,0,0,435.435,0,0,0,92,679.493168,1.9245,0,0,54.1863,34.776,0.5124,12.782,0,0,0,0,71.2416,0,0,0,29.4,13.86,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

95,23:30-23:45,26.39091,20.178,0,60.6786,125.5875,42.392196,0,10.91181,0,0,0.80346,118.125,0,0,43.6812,0,0,435.435,0,0,0,92,679.493168,1.9245,0,0,54.1863,34.776,0.5124,12.782,0,0,0,0,71.2416,0,0,0,29.4,13.86,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

96,23:45-24:00,26.39091,20.178,0,60.6786,125.5875,42.392196,0,10.91181,0,0,0.80346,118.125,0,0,43.6812,0,0,435.435,0,0,0,92,679.493168,1.9245,0,0,54.1863,34.776,0.5124,12.782,0,0,0,0,71.2416,0,0,0,29.4,13.86,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

