Block,Time,KOLDAM,UNCHAHAR1,SINGRAULI_HYDRO,RIHAND1,ANTA_LF,DADRI_RF,SASAN,KHSTPP-I,FSTPP I & II,TALA,KHSTPP-II,BRBCL,SINGRAULI,CHAMERA2,NJPC,KOTESHWR,DULHASTI,RIHAND2,CHAMERA3,SALAL,PARBATI3,TANDA2,RAPPB,DADRI_LF,AURY_RF,NAPP,UNCHAHAR4,TANAKPUR,ANTA_RF,BSIUL,AURY_CRF,KISHANGANGA,ANTA_CRF,RAPPC,URI,AURY_LF,RAMPUR,DADRI_GF,TEHRI,JHAJJAR,URI2,UNCHAHAR3,RIHAND3,DADRI_CRF,SEWA2,ANTA_GF,UNCHAHAR2,DHAULIGNGA,CHAMERA1,AURY_GF,DADRT2,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
38,09:15-09:30,0.000000,12.044130,0.754252,65.661985,0.000000,0.000000,389.620350,29.437982,9.228996,0.000000,93.934540,19.348024,131.070221,46.918734,106.505591,8.921851,57.246285,97.263267,33.695754,76.788555,0.000000,5.183415,0.000000,0.000000,0.000000,48.527582,2.359005,0.619620,0.000000,18.924666,0.000000,5.379164,0.000000,66.586408,33.642302,0.000000,4.112029,0.000000,0.000000,174.009880,34.008786,14.929207,92.802295,0.000000,0.000000,0.000000,12.177438,21.009712,13.591351,0.000000,366.644600,0,0,0,0,0

39,09:30-09:45,0.000000,12.044130,0.754252,65.661985,0.000000,0.000000,389.620350,30.410703,9.228996,0.000000,96.864214,19.348024,131.070221,46.918734,106.505591,8.921851,57.246285,97.263267,33.695754,76.788555,0.000000,5.183415,0.000000,0.000000,0.000000,48.527582,2.359005,0.619620,0.000000,18.924666,0.000000,5.379164,0.000000,66.586408,33.642302,0.000000,4.112029,0.000000,0.000000,174.009880,34.008786,14.929207,92.802295,0.000000,0.000000,0.000000,12.177438,21.009712,12.227936,0.000000,366.644600,0,0,0,0,0

40,09:45-10:00,0.000000,12.044130,0.754252,65.661985,0.000000,0.000000,389.620350,30.410703,9.228996,0.000000,96.864214,19.348024,131.070221,46.918734,106.505591,8.921851,57.246285,97.263267,33.695754,76.788555,0.000000,5.183415,0.000000,0.000000,0.000000,48.527582,2.359005,0.619620,0.000000,18.924666,0.000000,5.379164,0.000000,66.586408,33.642302,0.000000,4.112029,0.000000,0.000000,174.009880,34.008786,14.929207,92.802295,0.000000,0.000000,0.000000,12.177438,21.009712,10.393746,0.000000,366.644600,0,0,0,0,0

41,10:00-10:15,0.000000,12.044130,0.754252,65.661985,0.000000,0.000000,389.620350,30.410703,11.141739,0.000000,96.864214,19.348024,131.070221,46.918734,106.505591,0.000000,57.246285,97.263267,33.695754,76.788555,0.000000,5.183415,0.000000,0.000000,0.000000,48.527582,2.359005,0.619620,0.000000,18.924666,0.000000,5.379164,0.000000,66.586408,33.642302,0.000000,4.112029,0.000000,0.000000,174.009880,34.008786,14.938881,92.802295,0.000000,0.000000,0.000000,12.177438,21.009712,0.000000,0.000000,366.644600,0,0,0,0,0

42,10:15-10:30,0.000000,12.044130,0.754252,65.661985,0.000000,0.000000,389.620350,30.410703,11.141739,0.000000,96.864214,19.348024,131.070221,46.918734,79.879193,0.000000,57.246285,97.263267,33.695754,76.788555,0.000000,5.183415,0.000000,0.000000,0.000000,48.527582,2.359005,0.619620,0.000000,18.924666,0.000000,5.379164,0.000000,66.586408,39.516355,0.000000,3.084022,0.000000,0.000000,174.009880,34.008786,14.938881,92.802295,0.000000,0.000000,0.000000,12.177438,21.009712,0.000000,0.000000,366.644600,0,0,0,0,0

43,10:30-10:45,0.000000,12.044130,0.754252,65.661985,0.000000,0.000000,389.620350,30.410703,11.141739,0.000000,96.864214,19.243647,145.099310,46.918734,79.879193,0.000000,57.246285,97.263267,22.441199,76.788555,0.000000,5.183415,0.000000,0.000000,0.000000,48.527582,2.359005,0.619620,0.000000,18.924666,0.000000,5.379164,0.000000,66.586408,39.516355,0.000000,3.084022,0.000000,0.000000,174.009880,34.008786,14.938881,92.802295,0.000000,0.000000,0.000000,15.003697,21.009712,0.000000,0.000000,366.644600,0,0,0,0,0

44,10:45-11:00,0.000000,12.044130,0.754252,65.661985,0.000000,0.000000,389.620350,30.410703,11.141739,0.000000,96.864214,17.105789,145.099310,46.918734,79.879193,0.000000,57.246285,97.263267,22.441199,76.788555,0.000000,5.183415,0.000000,0.000000,0.000000,48.527582,2.359005,0.619620,0.000000,18.924666,0.000000,5.379164,0.000000,66.586408,39.516355,0.000000,3.084022,0.000000,0.000000,174.009880,34.008786,14.938881,92.802295,0.000000,0.000000,0.000000,15.003697,21.009712,0.000000,0.000000,366.644600,0,0,0,0,0

45,11:00-11:15,0.000000,14.829662,0.754252,65.661985,0.000000,0.000000,389.620350,35.814212,11.015977,0.000000,116.249169,19.215712,131.070221,46.918734,79.879193,0.000000,57.246285,97.263267,22.441199,76.788555,0.000000,5.183415,0.000000,0.000000,0.000000,48.527582,2.359005,0.619620,0.000000,18.924666,0.000000,5.379164,0.000000,66.586408,33.642302,0.000000,3.084022,0.000000,0.000000,174.009880,34.008786,18.465828,92.802295,0.000000,0.000000,0.000000,15.003697,21.009712,0.000000,0.000000,366.644600,0,0,0,0,0

46,11:15-11:30,0.000000,14.829662,0.754252,65.661985,0.000000,0.000000,389.620350,35.814212,11.015977,0.000000,116.249169,19.348024,131.070221,46.918734,79.879193,0.000000,57.246285,97.263267,22.441199,76.788555,0.000000,5.183415,0.000000,0.000000,0.000000,48.527582,2.359005,9.294296,0.000000,18.924666,0.000000,5.379164,0.000000,66.586408,33.642302,0.000000,3.084022,0.000000,0.000000,174.009880,34.008786,18.465828,92.802295,0.000000,0.000000,0.000000,15.003697,21.009712,0.000000,0.000000,366.644600,0,0,0,0,0

47,11:30-11:45,0.000000,14.839336,0.754252,65.661985,0.000000,0.000000,389.620350,30.217223,11.015977,0.000000,99.156952,19.069989,131.070221,46.918734,79.879193,0.000000,57.246285,97.263267,22.441199,76.788555,0.000000,5.183415,0.000000,0.000000,0.000000,48.527582,2.359005,9.294296,0.000000,18.924666,0.000000,5.379164,0.000000,66.586408,33.642302,0.000000,3.084022,0.000000,0.000000,173.986890,34.008786,18.746374,92.802295,0.000000,0.000000,0.000000,15.535767,21.009712,0.000000,0.000000,366.451120,0,0,0,0,0

