Block,Time,CHAMERA2,URI2,UNCHAHAR2,UNCHAHAR1,SINGRAULI_HYDRO,TEHRI,SINGRAULI,UNCHAHAR4,TANDA2,UNCHAHAR3,DADRT2,JHAJJAR,KOTESHWR,SEWA2,DULHASTI,RIHAND3,CHAMERA3,PARBATI3,KOLDAM,DHAULIGNGA,RAMPUR,RIHAND2,NJPC,RIHAND1,KISHANGANGA,NAPP,RAPPC,CHAMERA1,BSIUL,TANAKPUR,URI,RAPPB,SALAL,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,TALST2,VALLURNTECL,NTPL,NLCIIST2,NLCTS2EXP,NNTPP,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,SIMHST2,RSTPSU1TO6,RSTPSU7,SIMHST1,KUDGI,MAPS,NLCEXP,NLCIIST1,BRBCL,FSTPP I & II,TALA,KHSTPP-II,KHSTPP-I,VSTPS I,VSTPS II,VSTPS III,VSTPS IV,VSTPS V,LARA-I,MOUDA,SIPAT I,SIPAT II,SOLAPUR,MOUDA_II,TAPS-II,SASAN,GADARWARA-I,KHARGONE-I,KSTPS I&II,KSTPS7,KAPS,GANDHAR-APM,GANDHAR-NAPM,GANDHAR-RLNG,GANDHAR-ComGas,KAWAS-APM,KAWAS-NAPM,KAWAS-RLNG,KAWAS-zLIQ,KAWAS-ComGas
65,16:00-16:15,43.635161,0,43.545976,22.193777,1.034778,0,144.026761,1.427606,2.525983,26.963602,689.353782,661.459879,8.712864,17.179061,53.905351,126.520838,31.709733,0,0,9.915135,1.462832,60.347343,75.861824,79.966942,2.551476,44.150584,59.009958,42.14808,0,8.967,49.128,0,66.815,0,72.0861,0,0,0,26.824567,17.494283,0,0,85.130591,0,0,3.03,2.38,1.04,0.44,0.77,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,7.94,0.25,0.84,1.32,11.5395,20.73185,0,147.515625,43.097,2.287522,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.007209,0.014864,0,0,0.005113,0,0.015021

66,16:15-16:30,43.635161,0,43.545976,20.323971,1.034778,0,144.026761,1.427606,2.525983,26.963602,689.353782,661.459879,8.712864,17.179061,53.905351,126.520838,31.709733,0,0,9.915135,1.462832,60.347343,75.861824,79.966942,2.551476,44.150584,59.009958,42.14808,0,8.967,52.992,0,66.815,0,72.0861,0,0,0,26.824567,17.494283,0,0,85.130591,0,0,3.03,2.38,1.04,0.44,0.77,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,7.94,0.25,0.84,1.32,11.5395,20.73185,0,147.515625,43.097,2.287522,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.007209,0.014864,0,0,0.005113,0,0.015021

67,16:30-16:45,43.635161,0,43.545976,19.743286,1.034778,0,144.026761,1.427606,2.525983,26.963602,689.353782,661.459879,8.712864,17.179061,53.905351,126.520838,31.709733,0,1.063965,9.915135,1.462832,60.347343,75.861824,79.966942,2.551476,44.150584,59.009958,42.14808,0,1.281,52.992,0,66.815,0,72.0861,0,0,0,26.824567,17.494283,0,0,85.130591,0,0,3.03,2.38,1.04,0.44,0.77,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,7.94,0.25,0.84,1.32,11.5395,20.73185,0,147.515625,43.097,2.287522,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.007208,0.014864,0,0,0.005113,0,0.015021

68,16:45-17:00,43.635161,0,43.545976,19.743286,1.034778,0,144.026761,1.427606,2.525983,26.963602,689.353782,661.459879,8.712864,17.179061,53.905351,126.520838,31.709733,0,1.063965,9.915135,1.462832,60.347343,75.861824,79.966942,2.551476,44.150584,59.009958,42.14808,0,1.281,49.128,0,66.815,0,72.0861,0,0,0,26.824567,17.494283,0,0,85.130591,0,0,3.03,2.38,1.04,0.44,0.77,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,7.94,0.25,0.84,1.32,11.5395,20.73185,0,147.515625,43.097,2.287522,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.00721,0.014864,0,0,0.005114,0,0.015021

69,17:00-17:15,43.635161,0,43.545976,19.743286,1.034778,9.185076,144.026761,1.427606,2.525983,26.963602,689.353782,661.459879,8.712864,17.179061,53.905351,126.520838,31.709733,0,1.063965,9.915135,1.462832,60.347343,75.861824,79.966942,2.551476,44.150584,59.009958,42.14808,0,1.6653,49.128,0,66.815,0,72.0861,0,0,0,26.824566,17.494283,0,0,85.130592,0,0,3.03,2.38,1.04,0.44,0.77,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,7.94,0.25,0.84,1.32,11.5395,20.73185,0,147.515625,43.097,2.287522,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022073,0,0,0,0.020135,0,0

70,17:15-17:30,43.635161,0,43.545976,19.743286,1.034778,18.370152,144.026761,1.427606,2.525983,26.963602,689.353782,661.459879,8.712864,17.179061,53.905351,126.520838,31.709733,0,1.063965,9.915135,1.462832,60.347343,75.861824,79.966942,2.551476,44.150584,59.009958,42.14808,0,1.6653,49.128,0,66.815,0,72.0861,0,0,0,26.824567,17.494283,0,0,85.130592,0,0,3.03,2.38,1.04,0.44,0.79,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,7.94,0.25,0.84,1.32,11.5395,20.73185,0,147.515625,43.097,2.287522,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022072,0,0,0,0.020135,0,0

71,17:30-17:45,43.635161,0,43.545976,19.743286,1.034778,18.370152,144.026761,1.427606,2.525983,26.963602,689.353782,661.459879,8.712864,17.179061,53.905351,126.520838,31.709733,0,1.063965,19.830272,1.462832,60.347343,75.861824,79.966942,2.551476,44.150584,59.009958,42.14808,0,1.1529,49.128,0,66.815,0,72.0861,0,0,0,26.824567,17.494283,0,0,85.130592,0,0,3.03,2.38,1.04,0.44,0.82,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,7.94,0.25,0.84,1.32,11.5395,20.73185,0,147.515625,43.097,2.287522,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022073,0,0,0,0.020135,0,0

72,17:45-18:00,43.635161,0,43.545976,19.743286,1.034778,18.370152,144.026761,1.427606,2.525983,26.963602,689.353782,661.459879,8.712864,17.179061,53.905351,126.520838,31.709733,0,1.063965,19.830272,1.462832,60.347343,75.861824,79.966942,2.551476,44.150584,59.009958,42.14808,0,1.1529,49.128,0,66.815,0,72.0861,0,0,0,26.824567,17.494283,0,0,85.130592,0,0,3.03,2.38,1.04,0.44,0.84,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,7.94,0.25,0.84,1.32,11.5395,20.73185,0,147.515625,43.097,2.287522,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022072,0,0,0,0.020135,0,0

73,18:00-18:15,43.635161,5.844704,43.545976,19.743286,1.034778,18.370152,144.026761,1.427606,2.525983,26.963602,689.353782,661.459879,8.712864,17.179061,53.905351,126.520838,31.709733,0,1.450862,17.243714,1.187225,60.347343,61.426578,79.966942,2.551476,44.150584,59.009958,40.922,0,1.1529,49.128,0,66.815,0,68.481795,0,0,0,26.824567,17.494283,0,0,85.130591,0,0,3.03,2.38,1.04,0.44,0.84,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,7.94,0.25,0.84,1.32,11.5395,20.73185,0,147.515625,43.097,2.287522,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,1.755846,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022296,0,0,0,0.020135,0,0

74,18:15-18:30,43.635161,11.68941,43.545976,19.743286,1.034778,27.555228,144.026761,1.427606,2.525983,26.963602,689.353782,661.459879,8.712864,17.179061,53.905351,126.520838,31.709733,0,1.719539,17.243714,1.575901,60.347343,81.902104,79.966942,2.551476,44.150584,59.009958,42.14808,0,1.1529,49.128,0,66.815,0,68.481795,0,0,0,26.824567,17.494283,0,0,85.130591,0,0,3.03,2.38,1.04,0.44,0.84,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,7.94,0.25,0.84,1.32,11.5395,20.73185,0,147.515625,43.097,2.287522,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,1.755846,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022296,0,0,0,0.020135,0,0

75,18:30-18:45,43.635161,17.534114,43.545976,19.743286,1.034778,27.555228,144.026761,1.427606,2.525983,26.963602,689.353782,661.459879,8.712864,17.179061,53.905351,126.520838,31.709733,0,3.191895,29.745407,2.438053,60.347343,126.436373,79.966942,2.551476,44.150584,59.009958,42.14808,6.5538,1.1529,49.128,0,66.815,0,68.481795,0,0,0,26.824567,17.494283,0,0,85.130591,0,0,3.03,2.38,1.04,0.44,0.84,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,7.94,0.25,0.84,1.32,11.5395,20.73185,0,147.515625,43.097,2.287522,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,1.755846,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022296,0,0,0,0.020135,0,0

76,18:45-19:00,43.635161,23.37882,43.545976,19.743286,1.034778,28.191118,144.026761,1.427606,2.525983,26.963602,689.353782,661.459879,9.031626,17.179061,53.905351,126.520838,31.709733,0,4.25586,39.75251,2.883263,60.347343,151.723648,79.966942,2.609464,44.150584,59.009958,42.14808,13.1076,1.1529,49.128,0,66.815,0,68.481795,0,0,0,26.824567,17.494283,0,0,85.130591,0,0,3.03,2.38,1.04,0.44,0.84,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,7.94,0.25,0.84,1.32,11.5395,20.73185,0,147.515625,43.097,2.287522,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,1.755846,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022296,0,0,0,0.020135,0,0

77,19:00-19:15,43.635161,34.64741,43.545976,19.743286,1.034778,28.191118,144.026761,1.427606,2.525983,26.963602,689.353782,661.459879,9.031626,17.179061,53.905351,126.520838,31.709733,3.47244,4.25586,39.75251,2.883263,60.347343,151.723648,79.966942,2.609464,44.150584,59.009958,42.14808,13.1076,1.1529,49.128,0,66.815,0,68.481795,0,0,0,26.824567,17.494283,0,0,85.130592,0,0,3.03,2.38,1.04,0.44,0.87,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,7.94,0.25,0.84,1.4,11.5395,20.73185,0,147.515625,43.097,2.287522,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,1.755846,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022296,0,0,0,0.020135,0,0

78,19:15-19:30,43.635161,34.64741,43.545976,19.743286,1.034778,28.191118,144.026761,1.427606,2.525983,26.963602,689.353782,661.459879,9.031626,17.179061,53.905351,126.520838,31.709733,8.333858,4.25586,39.75251,2.883263,60.347343,151.723648,79.966942,2.609464,44.150584,59.009958,42.14808,13.1076,1.1529,52.992,0,66.815,0,68.481795,0,0,0,26.824567,17.494283,0,0,85.130592,0,0,3.03,2.38,1.04,0.44,0.87,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,7.94,0.25,0.84,1.4,11.5395,20.73185,0,147.515625,43.097,2.287522,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,1.755846,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022296,0,0,0,0.020135,0,0

79,19:30-19:45,43.635161,34.64741,43.545976,19.743286,1.034778,28.191118,144.026761,1.427606,2.525983,26.963602,689.353782,661.459879,9.031626,17.179061,53.905351,126.520838,31.709733,54.308969,4.25586,39.75251,2.883263,60.347343,151.723648,79.966942,2.609464,44.150584,59.009958,42.14808,13.1076,1.1529,52.992,0,66.815,0,68.481795,0,0,0,26.824567,17.494283,0,0,85.130592,0,0,3.03,2.38,1.04,0.44,0.87,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,7.94,0.25,0.84,1.4,11.5395,20.73185,0,147.515625,43.097,2.287522,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,1.755846,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022296,0,0,0,0.020135,0,0

80,19:45-20:00,43.635161,34.64741,43.545976,19.743286,1.034778,28.191118,144.026761,1.427606,2.525983,26.963602,689.353782,661.459879,9.031626,17.179061,53.905351,126.520838,31.709733,54.308969,4.25586,39.75251,2.883263,60.347343,151.723648,79.966942,2.609464,44.150584,59.009958,42.14808,13.1076,1.1529,49.128,0,66.815,0,68.481795,0,0,0,26.824567,17.494283,0,0,85.130592,0,0,3.03,2.38,1.04,0.44,0.87,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,7.94,0.25,0.84,1.4,11.5395,20.73185,0,147.515625,43.097,2.287522,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,1.755846,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022296,0,0,0,0.020135,0,0

81,20:00-20:15,43.635161,26.301172,43.545976,19.743286,1.034778,28.191118,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,9.031626,17.179061,53.905351,126.520838,31.709733,54.308969,4.25586,39.75251,2.883263,60.347343,151.723648,79.966942,2.609464,44.150584,59.009958,42.14808,13.1076,2.4339,49.128,0,81.34,0,68.481795,0,0,0,26.824567,17.494283,0,0,85.130591,0,0,3.03,2.38,1.04,0.44,0.87,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,7.94,0.22,0.82,1.4,11.5395,20.73185,0,147.515625,43.097,2.287522,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,1.755846,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022483,0,0,0,0.020135,0,0

82,20:15-20:30,43.635161,26.301172,43.545976,19.743286,1.034778,28.191118,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,9.031626,17.179061,53.905351,126.520838,31.709733,54.308969,4.25586,39.75251,2.883263,60.347343,151.723648,79.966942,2.609464,44.150584,59.009958,42.14808,13.1076,2.4339,49.128,0,81.34,0,68.481795,0,0,0,26.824567,17.494283,0,0,85.130591,0,0,3.03,2.38,1.04,0.44,0.87,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,7.94,0.22,0.82,1.4,11.5395,20.73185,0,147.515625,43.097,2.287522,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,1.755846,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022483,0,0,0,0.020135,0,0

83,20:30-20:45,43.635161,26.301172,43.545976,19.743286,1.034778,28.191118,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,9.031626,17.179061,53.905351,126.520838,31.709733,54.308969,4.25586,39.75251,2.883263,60.347343,151.723648,79.966942,2.609464,44.150584,59.009958,42.14808,13.1076,2.4339,49.128,0,81.34,0,68.481795,0,0,0,26.824567,17.494283,0,0,85.130591,0,0,3.03,2.38,1.04,0.44,0.87,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,7.94,0.22,0.82,1.4,11.5395,20.73185,0,147.515625,43.097,2.287522,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,1.755846,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022483,0,0,0,0.020135,0,0

84,20:45-21:00,43.635161,26.301172,43.545976,19.743286,1.034778,28.191118,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,8.712864,17.179061,53.905351,126.520838,31.709733,54.308969,4.25586,29.745407,2.883263,60.347343,151.723648,79.966942,2.551476,44.150584,59.009958,42.14808,6.5538,2.4339,49.128,0,81.34,0,68.481795,0,0,0,26.824567,17.494283,0,0,85.130591,0,0,3.03,2.38,1.04,0.44,0.87,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,7.94,0.22,0.82,1.4,11.5395,20.73185,0,147.515625,43.097,2.287522,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,1.755846,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022483,0,0,0,0.020135,0,0

85,21:00-21:15,43.635161,35.652699,43.545976,20.323971,1.034778,28.191118,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,8.712864,17.179061,53.905351,126.520838,31.709733,18.05669,4.25586,29.745407,1.950442,60.347343,101.149098,79.966942,2.551476,44.150584,59.009958,42.14808,1.1,2.4339,49.128,0,81.34,0,68.481795,0,0,0,26.824567,17.494283,0,0,88.779044,0,0,3.03,2.38,1.04,0.44,0.87,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,7.94,0.22,0.82,1.32,11.5395,20.73185,0,147.515625,43.097,2.287522,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,1.755846,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022483,0,0,0,0.020294,0,0

86,21:15-21:30,43.635161,35.652699,43.545976,20.323971,1.034778,28.191118,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,8.712864,17.179061,53.905351,126.520838,31.709733,16.667714,4.25586,29.745407,1.950442,60.347343,101.149098,79.966942,2.551476,44.150584,59.009958,42.14808,1.1,2.4339,49.128,0,81.34,0,68.481795,0,0,0,26.824567,17.494283,0,0,88.779044,0,0,3.03,2.38,1.04,0.44,0.87,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,7.94,0.22,0.82,1.32,11.5395,20.73185,0,147.515625,43.097,2.287522,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,1.755846,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022483,0,0,0,0.020294,0,0

87,21:30-21:45,43.635161,35.652699,43.545976,20.323971,1.034778,28.191118,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,8.712864,17.179061,53.905351,126.520838,31.709733,16.667714,4.25586,29.745407,1.950442,60.347343,101.149098,79.966942,2.551476,44.150584,59.009958,42.14808,1.1,3.7149,49.128,0,81.34,0,68.481795,0,0,0,17.494282,17.494283,0,0,88.779045,0,0,3.03,2.38,1.04,0.44,0.87,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,7.94,0.22,0.82,1.32,11.5395,20.73185,0,147.515625,43.097,2.298312,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,1.755846,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022483,0,0,0,0.020294,0,0

88,21:45-22:00,43.635161,35.652699,43.545976,20.323971,1.034778,28.191118,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,8.712864,17.179061,53.905351,126.520838,31.709733,16.667714,4.25586,29.745407,1.950442,60.347343,101.149098,79.966942,2.551476,44.150584,59.009958,42.14808,1.1,3.7149,49.128,0,81.34,0,68.481795,0,0,0,17.494282,17.494283,0,0,88.779045,0,0,3.03,2.38,1.04,0.44,0.87,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,7.94,0.22,0.82,1.32,11.5395,20.73185,0,147.515625,43.097,2.298312,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,1.755846,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022483,0,0,0,0.020294,0,0

89,22:00-22:15,43.635161,35.652699,43.545976,20.323971,1.034778,28.191118,144.026761,1.427606,2.525983,26.963602,689.353782,561.451356,17.425726,17.179061,53.905351,126.520838,31.709733,3.47244,4.25586,39.75251,2.883263,60.347343,151.723648,79.966942,2.609464,44.150584,59.009958,42.14808,13.1076,3.7149,49.128,0,81.34,0,68.481795,0,0,0,26.824567,17.494283,0,0,88.779045,0,0,3.03,2.38,1.04,0.45,0.87,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,7.94,0.22,0.84,1.37,11.5395,20.73185,0,147.515625,43.097,2.298312,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,1.755846,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022668,0,0,0,0.020294,0,0

90,22:15-22:30,43.635161,35.652699,43.545976,20.323971,1.034778,28.191118,144.026761,1.427606,2.525983,26.963602,689.353782,584.845163,17.425726,17.179061,53.905351,126.520838,31.709733,3.47244,4.25586,39.75251,2.883263,60.347343,151.723648,79.966942,2.609464,44.150584,59.009958,42.14808,13.1076,3.7149,49.128,0,81.34,0,68.481795,0,0,0,44.318849,0,0,0,88.779045,0,0,3.03,2.38,1.04,0.45,0.87,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,7.94,0.22,0.84,1.37,11.5395,20.73185,0,147.515625,43.097,2.298312,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,1.755846,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022668,0,0,0,0.020294,0,0

91,22:30-22:45,43.635161,35.652699,43.545976,20.323971,1.034778,28.191118,144.026761,1.427606,2.525983,26.963602,689.353782,584.845163,17.425726,17.179061,53.905351,126.520838,31.709733,3.47244,4.25586,39.75251,2.883263,60.347343,151.723648,79.966942,2.609464,44.150584,59.009958,42.14808,13.1076,4.9959,49.128,0,81.34,0,68.481795,0,0,0,44.318849,0,0,0,88.779045,0,0,3.03,2.38,1.04,0.45,0.87,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,7.94,0.22,0.84,1.37,11.5395,20.73185,0,147.515625,43.097,2.298312,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,1.755846,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022668,0,0,0,0.020294,0,0

92,22:45-23:00,43.635161,35.652699,43.545976,20.323971,1.034778,28.191118,144.026761,1.427606,2.525983,26.963602,689.353782,584.845163,17.425726,17.179061,53.905351,126.520838,31.709733,3.47244,4.25586,39.75251,2.883263,60.347343,151.723648,79.966942,2.609464,44.150584,59.009958,42.14808,13.1076,4.9959,49.128,0,81.34,0,68.481795,0,0,0,44.318849,0,0,0,88.779045,0,0,3.03,2.38,1.04,0.44,0.87,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,7.94,0.22,0.84,1.33,11.5395,20.73185,0,147.515625,43.097,2.298312,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,1.755846,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022668,0,0,0,0.020294,0,0

93,23:00-23:15,43.635161,35.652699,43.545976,20.323971,1.034778,27.555228,144.026761,1.427606,2.525983,26.963602,689.353782,584.845163,17.213218,17.179061,53.905351,126.520838,31.709733,3.47244,4.25586,29.745407,2.883263,60.347343,151.723648,79.966942,2.551476,44.150584,59.009958,42.14808,6.5538,4.9959,49.128,0,66.815,0,68.481795,0,0,0,44.318849,0,0,0,88.779045,0,0,3.03,2.38,1.04,0.44,0.87,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,7.94,0.22,0.84,1.33,11.5395,20.73185,0,147.515625,43.097,2.298312,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,1.755846,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022853,0,0,0,0.020614,0,0

94,23:15-23:30,43.635161,35.652699,43.545976,20.323971,1.034778,27.555228,144.026761,1.427606,2.525983,26.963602,689.353782,584.845163,17.213218,17.179061,53.905351,126.520838,31.709733,3.47244,4.25586,19.830272,2.883263,60.347343,151.723648,79.966942,2.551476,44.150584,59.009958,42.14808,6.5538,4.9959,49.128,0,66.815,0,68.481795,0,0,0,44.318849,0,0,0,88.779045,0,0,3.03,2.38,1.04,0.44,0.87,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,7.94,0.22,0.84,1.33,11.5395,20.73185,0,147.515625,43.097,2.298312,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,1.755846,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022853,0,0,0,0.020614,0,0

95,23:30-23:45,43.635161,35.652699,43.545976,20.323971,1.034778,27.555228,144.026761,1.427606,2.525983,26.963602,689.353782,584.845163,17.213218,17.179061,53.905351,126.520838,31.709733,3.47244,4.25586,19.830272,2.883263,60.347343,151.723648,79.966942,2.551476,44.150584,59.009958,42.14808,0,4.9959,49.128,0,66.815,0,68.481795,0,0,0,44.318849,0,0,0,88.779045,0,0,3.03,2.38,1.04,0.44,0.87,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,7.94,0.22,0.84,1.33,11.5395,20.73185,0,147.515625,43.097,2.298312,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,1.755846,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022853,0,0,0,0.020614,0,0

96,23:45-24:00,43.635161,35.652699,43.545976,20.323971,1.034778,27.555228,144.026761,1.427606,2.525983,26.963602,689.353782,584.845163,17.213218,17.179061,53.905351,126.520838,31.709733,0,4.25586,19.830272,2.529922,60.347343,131.043367,79.966942,2.551476,44.150584,59.009958,42.14808,0,4.9959,49.128,0,66.815,0,68.481795,0,0,0,44.318849,0,0,0,88.779045,0,0,3.03,2.38,1.04,0.44,0.87,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,7.94,0.22,0.84,1.33,11.5395,20.73185,0,147.515625,43.097,2.298312,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,1.755846,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022853,0,0,0,0.020614,0,0

