Block,Time,CHAMERA1,CHAMERA2,BSIUL,UNCHAHAR4,URI2,SEWA2,SINGRAULI,TANAKPUR,TANDA2,TEHRI,UNCHAHAR2,UNCHAHAR3,UNCHAHAR1,SINGRAULI_HYDRO,URI,KOTESHWR,NAPP,NJPC,RAMPUR,RAPPC,RIHAND1,RIHAND2,SALAL,DADRT2,DHAULIGNGA,JHAJJAR,KISHANGANGA,DULHASTI,RAPPB,RIHAND3,CHAMERA3,PARBATI3,KOLDAM,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,TALST2,VALLURNTECL,NTPL,NLCIIST2,NLCTS2EXP,NNTPP,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,SIMHST2,RSTPSU1TO6,RSTPSU7,SIMHST1,KUDGI,MAPS,NLCEXP,NLCIIST1,BRBCL,FSTPP I & II,TALA,KHSTPP-II,KHSTPP-I,VSTPS I,VSTPS II,VSTPS III,VSTPS IV,VSTPS V,LARA-I,MOUDA,SIPAT I,SIPAT II,SOLAPUR,MOUDA_II,TAPS-II,SASAN,GADARWARA-I,KHARGONE-I,KSTPS I&II,KSTPS7,KAPS,GANDHAR-APM,GANDHAR-NAPM,GANDHAR-RLNG,GANDHAR-ComGas,KAWAS-APM,KAWAS-NAPM,KAWAS-RLNG,KAWAS-zLIQ,KAWAS-ComGas
65,16:00-16:15,42.14808,43.63516,0,1.427606,35.068229,17.179062,144.026761,9.6075,2.525983,0,43.545976,26.963602,20.904656,1.034778,49.128,8.712863,43.796435,101.149098,1.950442,59.301365,79.966942,60.347344,80.178,689.353782,9.915136,661.459879,2.551477,53.905351,0,126.520838,21.396393,0,3.191894,0,39.653708,0,0,0,68.481795,0,0,0,85.130592,0,0,3.03,2.38,0.94,0.44,0.75,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.23,0.82,1.32,15.386,20.73185,0,147.515625,46.39908,2.330683,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,1.755846,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022668,0,0,0,0.020134,0,0

66,16:15-16:30,42.14808,43.63516,0,1.427606,35.068229,17.179062,144.026761,9.6075,2.525983,0,43.545976,26.963602,20.904656,1.034778,52.992,8.712863,43.796435,101.149098,1.950442,59.301365,79.966942,60.347344,80.178,689.353782,9.915136,661.459879,2.551477,53.905351,0,126.520838,21.396393,0,3.191894,0,39.653708,0,0,0,68.481795,0,0,0,85.130592,0,0,3.03,2.38,0.94,0.44,0.75,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.23,0.82,1.32,15.386,20.73185,0,147.515625,46.39908,2.330683,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,1.755846,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022668,0,0,0,0.020134,0,0

67,16:30-16:45,42.14808,43.63516,0,1.427606,35.068229,17.179062,144.026761,3.843,2.525983,0,43.545976,26.963602,20.904656,1.034778,52.992,8.712863,43.796435,101.149098,1.950442,59.301365,79.966942,60.347344,80.178,689.353782,9.915136,661.459879,2.551477,53.905351,0,126.520838,21.396393,0,3.191894,0,39.653708,0,0,0,68.481795,0,0,0,85.130592,0,0,3.03,2.38,1.14,0.44,0.75,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.23,0.82,1.32,15.386,20.73185,0,147.515625,46.39908,2.330683,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,1.755846,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022296,0,0,0,0.020134,0,0

68,16:45-17:00,42.14808,43.63516,0,1.427606,35.068229,17.179062,144.026761,3.843,2.525983,0,43.545976,26.963602,20.904656,1.034778,49.128,8.712863,43.796435,101.149098,1.950442,59.301365,79.966942,60.347344,80.178,689.353782,9.915136,661.459879,2.551477,53.905351,0,126.520838,21.396393,0,2.12793,0,39.653708,0,0,0,68.481795,0,0,0,85.130592,0,0,3.03,2.38,1.14,0.44,0.75,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.23,0.82,1.32,15.386,20.73185,0,147.515625,46.39908,2.330683,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,1.755846,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022296,0,0,0,0.020134,0,0

69,17:00-17:15,42.14808,43.63516,0,1.427606,35.068229,17.179062,144.026761,4.2273,2.25371,9.185076,43.545976,26.963602,20.904656,1.034778,49.128,8.712863,43.796435,101.149098,1.950442,59.301365,79.966942,60.347344,80.178,689.353782,19.830271,661.459879,2.551477,53.905351,0,126.520838,31.709734,3.889133,2.12793,0,39.653708,0,0,0,68.481795,0,0,0,85.130592,0,0,3.03,2.38,1.54,0.44,0.75,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.23,0.82,1.32,15.386,20.73185,0,147.515625,46.39908,2.330683,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,1.755846,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022296,0,0,0,0.020134,0,0

70,17:15-17:30,42.14808,43.63516,0,1.427606,35.068229,17.179062,144.026761,4.2273,2.25371,18.370152,43.545976,26.963602,20.904656,1.034778,49.128,8.712863,43.796435,101.149098,1.950442,59.301365,79.966942,60.347344,80.178,689.353782,19.830271,661.459879,2.551477,53.905351,0,126.520838,31.709734,16.667714,2.12793,0,39.653708,0,0,0,68.481795,0,0,0,85.130592,0,0,3.03,2.38,1.54,0.44,0.75,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.23,0.82,1.32,15.386,20.73185,0,147.515625,46.39908,2.330683,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,1.755846,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022296,0,0,0,0.020134,0,0

71,17:30-17:45,42.14808,43.63516,13.1076,1.427606,35.068229,17.179062,144.026761,3.7149,2.294318,18.370152,43.545976,26.963602,20.904656,1.034778,49.128,8.712863,43.796435,64.497907,1.24376,59.301365,79.966942,60.347344,80.178,689.353782,19.830271,661.459879,2.551477,53.905351,0,126.520838,31.709734,16.667714,2.12793,0,39.653708,0,0,0,68.481795,0,0,0,85.130592,0,0,3.03,2.38,1.54,0.44,0.77,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.23,0.82,1.32,15.386,20.73185,0,147.515625,46.39908,2.330683,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,1.755846,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022296,0,0,0,0.020134,0,0

72,17:45-18:00,42.14808,43.63516,13.1076,1.427606,35.068229,17.179062,144.026761,3.7149,2.294318,18.370152,43.545976,26.963602,20.904656,1.034778,49.128,8.712863,43.796435,64.497907,1.24376,59.301365,79.966942,60.347344,80.178,689.353782,19.830271,661.459879,2.551477,53.905351,0,126.520838,31.709734,16.667714,2.12793,0,39.653708,0,0,0,68.481795,0,0,0,85.130592,0,0,3.03,2.38,1.54,0.44,0.77,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.23,0.82,1.32,15.386,20.73185,0,147.515625,46.39908,2.330683,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,1.755846,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022296,0,0,0,0.020134,0,0

73,18:00-18:15,40.922,43.63516,6.5538,1.427606,35.068229,17.179062,144.026761,4.9959,2.294318,18.370152,43.545976,26.963602,20.904656,1.034778,49.128,8.712863,43.796435,61.426578,1.187226,59.301365,79.966942,60.347344,80.178,689.353782,17.243715,661.459879,2.551477,53.905351,0,126.520838,31.709734,19.445667,1.719539,0,39.653708,0,0,0,68.481795,0,0,0,85.130592,0,0,3.03,2.38,1.54,0.44,0.87,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.23,0.82,1.32,15.386,20.73185,0,147.515625,46.39908,2.330683,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,1.755846,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022296,0,0,0,0.020294,0,0

74,18:15-18:30,42.14808,43.63516,6.5538,1.427606,35.068229,17.179062,144.026761,4.9959,2.294318,27.555228,43.545976,26.963602,20.904656,1.034778,49.128,8.712863,43.796435,61.426578,1.187226,59.301365,79.966942,60.347344,80.178,689.353782,17.243715,661.459879,2.551477,53.905351,0,126.520838,31.709734,19.445667,1.934481,0,39.653708,0,0,0,68.481795,0,0,0,85.130592,0,0,3.03,2.38,1.54,0.44,0.87,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.23,0.82,1.32,15.386,20.73185,0,147.515625,46.39908,2.330683,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,1.755846,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022296,0,0,0,0.020294,0,0

75,18:30-18:45,42.14808,43.63516,6.5538,1.427606,35.068229,17.179062,144.026761,4.9959,2.294318,27.555228,43.545976,26.963602,20.904656,1.034778,49.128,8.712863,43.796435,81.902104,1.575901,59.301365,79.966942,60.347344,82.502,689.353782,29.745407,661.459879,2.551477,53.905351,0,126.520838,31.709734,19.445667,3.191894,0,39.653708,0,0,0,68.481795,0,0,0,85.130592,0,0,3.03,2.38,1.34,0.44,0.87,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.23,0.82,1.32,15.386,20.73185,0,147.515625,46.39908,2.330683,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,1.755846,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022296,0,0,0,0.020294,0,0

76,18:45-19:00,42.14808,43.63516,19.8,1.427606,35.068229,17.179062,144.026761,4.9959,2.294318,28.191118,43.545976,26.963602,20.904656,1.034778,49.128,9.031626,43.796435,126.436373,2.438053,59.301365,79.966942,60.347344,82.502,689.353782,39.75251,661.459879,2.609464,53.905351,0,126.520838,31.709734,19.445667,4.255859,0,39.653708,0,0,0,68.481795,0,0,0,85.130592,0,0,3.03,2.38,1.34,0.44,0.87,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.23,0.82,1.32,15.386,20.73185,0,147.515625,46.39908,2.330683,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,1.755846,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022296,0,0,0,0.020294,0,0

77,19:00-19:15,42.14808,43.63516,19.8,1.427606,35.068229,17.179062,144.026761,4.9959,2.294318,28.191118,43.545976,26.963602,20.904656,1.034778,49.128,9.031626,43.796435,151.723648,2.883262,59.301365,79.966942,60.347344,82.502,689.353782,39.75251,661.459879,2.609464,53.905351,0,126.520838,31.709734,20.834643,4.255859,0,39.653708,0,0,0,68.481795,0,0,0,85.130592,0,0,3.03,2.38,1.34,0.44,0.87,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.23,0.82,1.32,15.386,20.73185,0,147.515625,46.39908,2.330683,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,1.755846,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022518,0,0,0,0.020294,0,0

78,19:15-19:30,42.14808,43.63516,19.8,1.427606,35.068229,17.179062,144.026761,4.9959,2.294318,28.191118,43.545976,26.963602,20.904656,1.034778,52.992,9.031626,43.796435,151.723648,2.883262,59.301365,79.966942,60.347344,82.502,689.353782,39.75251,661.459879,2.609464,53.905351,0,126.520838,31.709734,25.001572,4.255859,0,39.653708,0,0,0,68.481795,0,0,0,85.130592,0,0,3.03,2.38,1.34,0.44,0.87,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.23,0.82,1.32,15.386,20.73185,0,147.515625,46.39908,2.330683,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,1.755846,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022518,0,0,0,0.020294,0,0

79,19:30-19:45,42.14808,43.63516,19.8,1.427606,35.068229,17.179062,144.026761,4.9959,2.294318,28.191118,43.545976,26.963602,20.904656,1.034778,52.992,9.031626,43.796435,151.723648,2.883262,59.301365,79.966942,60.347344,82.502,689.353782,39.75251,661.459879,2.609464,53.905351,0,126.520838,31.709734,54.30897,4.255859,0,39.653708,0,0,0,68.481795,0,0,0,85.130592,0,0,3.03,2.38,1.34,0.44,0.87,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.23,0.82,1.32,15.386,20.73185,0,147.515625,43.704,2.330683,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,1.755846,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022518,0,0,0,0.020294,0,0

80,19:45-20:00,42.14808,43.63516,13.2,1.427606,35.068229,17.179062,144.026761,4.9959,2.294318,28.191118,43.545976,26.963602,20.904656,1.034778,49.128,9.031626,43.796435,151.723648,2.883262,59.301365,79.966942,60.347344,82.502,689.353782,39.75251,661.459879,2.609464,53.905351,0,126.520838,31.709734,54.30897,4.255859,0,39.653708,0,0,0,68.481795,0,0,0,85.130592,0,0,3.03,2.38,1.34,0.44,0.87,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.23,0.82,1.32,15.386,20.73185,0,147.515625,43.704,2.330683,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,1.755846,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022518,0,0,0,0.020294,0,0

81,20:00-20:15,42.14808,43.63516,13.2,1.427606,35.068229,17.179062,144.026761,4.9959,2.294318,28.191118,43.545976,26.963602,20.904656,1.034778,49.128,9.031626,43.796435,151.723648,2.883262,59.301365,79.966942,60.347344,82.502,689.353782,39.75251,661.459879,2.609464,53.905351,0,126.520838,31.709734,54.30897,4.255859,0,39.653708,0,0,0,68.481795,0,0,0,85.130592,0,0,3.03,2.38,1.34,0.44,0.79,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.23,0.82,1.32,15.386,20.73185,0,147.515625,43.704,2.330683,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,1.755846,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022518,0,0,0,0.020294,0,0

82,20:15-20:30,42.14808,43.63516,13.2,1.427606,35.068229,17.179062,144.026761,4.9959,2.294318,28.191118,43.545976,26.963602,20.904656,1.034778,49.128,9.031626,43.796435,151.723648,2.883262,59.301365,79.966942,60.347344,82.502,689.353782,39.75251,661.459879,2.609464,53.905351,0,126.520838,31.709734,54.30897,4.255859,0,39.653708,0,0,0,68.481795,0,0,0,85.130592,0,0,3.03,2.38,1.34,0.44,0.79,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.23,0.82,1.32,15.386,20.73185,0,147.515625,43.704,2.330683,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,1.755846,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022518,0,0,0,0.020294,0,0

83,20:30-20:45,42.14808,43.63516,13.2,1.427606,35.068229,17.179062,144.026761,4.9959,2.294318,28.191118,43.545976,26.963602,20.904656,1.034778,49.128,9.031626,43.796435,151.723648,2.883262,59.301365,79.966942,60.347344,82.502,689.353782,39.75251,661.459879,2.609464,53.905351,0,126.520838,31.709734,54.30897,4.255859,0,39.653708,0,0,0,68.481795,0,0,0,85.130592,0,0,3.03,2.38,1.34,0.44,0.87,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.23,0.82,1.32,15.386,20.73185,0,147.515625,43.704,2.330683,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,1.755846,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022518,0,0,0,0.020294,0,0

84,20:45-21:00,42.14808,43.63516,3.3,1.427606,35.068229,17.179062,144.026761,4.9959,2.294318,28.191118,43.545976,26.963602,20.904656,1.034778,49.128,8.712863,43.796435,151.723648,2.883262,59.301365,79.966942,60.347344,82.502,689.353782,39.75251,661.459879,2.551477,53.905351,0,126.520838,31.709734,54.30897,4.255859,0,39.653708,0,0,0,68.481795,0,0,0,85.130592,0,0,3.03,2.38,1.34,0.44,0.87,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.23,0.82,1.32,15.386,20.73185,0,147.515625,43.704,2.330683,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,1.755846,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022518,0,0,0,0.020294,0,0

85,21:00-21:15,42.14808,43.63516,3.3,1.427606,35.068229,17.179062,144.026761,2.4339,2.525983,28.191118,43.545976,26.963602,20.904656,1.034778,49.128,8.712863,43.796435,151.723648,2.883262,59.301365,79.966942,60.347344,82.502,689.353782,39.75251,661.459879,2.551477,53.905351,0,126.520838,31.709734,18.056691,4.255859,0,39.653708,0,0,0,68.481795,0,0,0,85.130592,0,0,3.03,2.38,1.34,0.44,0.87,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.23,0.82,1.32,15.386,20.73185,0,147.515625,43.704,2.330683,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,1.755846,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022668,0,0,0,0.020294,0,0

86,21:15-21:30,42.14808,43.63516,3.3,1.427606,35.068229,17.179062,144.026761,2.4339,2.525983,28.191118,43.545976,26.963602,20.904656,1.034778,49.128,8.712863,43.796435,151.723648,2.883262,59.301365,79.966942,60.347344,82.502,689.353782,39.75251,661.459879,2.551477,53.905351,0,126.520838,31.709734,16.667714,4.255859,0,39.653708,0,0,0,68.481795,0,0,0,85.130592,0,0,3.03,2.38,1.34,0.44,0.87,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.23,0.82,1.32,15.386,20.73185,0,147.515625,43.704,2.330683,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,1.755846,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022668,0,0,0,0.020294,0,0

87,21:30-21:45,42.14808,43.63516,3.3,1.427606,35.068229,17.179062,144.026761,1.1529,2.525983,28.191118,43.545976,26.963602,20.904656,1.034778,49.128,8.712863,43.796435,151.723648,2.883262,59.301365,79.966942,60.347344,82.502,689.353782,29.745407,661.459879,2.551477,53.905351,0,126.520838,31.709734,17.778895,4.255859,0,39.653708,0,0,0,68.481795,0,0,0,85.130592,0,0,3.03,2.38,0.72,0.44,0.87,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.23,0.82,1.32,15.386,20.73185,0,147.515625,43.704,2.341473,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,1.755846,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022668,0,0,0,0.020294,0,0

88,21:45-22:00,42.14808,43.63516,3.3,1.427606,35.068229,17.179062,144.026761,1.1529,2.525983,28.191118,43.545976,26.963602,20.904656,1.034778,49.128,8.925372,43.796435,151.723648,2.883262,59.301365,79.966942,60.347344,82.502,689.353782,29.745407,661.459879,2.551477,53.905351,0,126.520838,31.709734,17.778895,4.255859,0,39.653708,0,0,0,68.481795,0,0,0,85.130592,0,0,3.03,2.38,0.72,0.44,0.87,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.23,0.82,1.32,15.386,20.73185,0,147.515625,43.704,2.341473,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,1.755846,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022668,0,0,0,0.020294,0,0

89,22:00-22:15,42.14808,43.63516,13.1076,1.427606,35.068229,17.179062,144.026761,1.1529,2.525983,28.191118,43.545976,26.963602,20.904656,1.034778,49.128,17.425726,43.796435,151.723648,2.883262,59.301365,79.966942,60.347344,82.502,689.353782,39.75251,661.459879,2.609464,53.905351,0,126.520838,31.709734,17.778895,4.255859,0,40.819993,0,0,0,68.481795,0,0,0,85.130592,0,0,3.03,2.38,0.72,0.45,0.87,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.23,0.84,1.37,15.386,20.73185,0,147.515625,42.49,2.341473,1.829039,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,1.755846,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022668,0,0,0,0.020454,0,0

90,22:15-22:30,42.14808,43.63516,13.1076,1.427606,35.068229,17.179062,144.026761,1.1529,2.525983,28.191118,43.545976,26.963602,20.904656,1.034778,49.128,17.425726,43.796435,151.723648,2.883262,59.301365,79.966942,60.347344,82.502,689.353782,39.75251,661.459879,2.609464,53.905351,0,126.520838,31.709734,17.778895,4.255859,0,40.819993,0,0,0,68.481795,0,0,0,85.130592,0,0,3.03,2.38,0.72,0.45,0.87,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.23,0.84,1.37,15.386,20.73185,0,147.515625,42.49,2.341473,1.829039,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,1.755846,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022668,0,0,0,0.020454,0,0

91,22:30-22:45,42.14808,43.63516,13.1076,1.427606,35.068229,17.179062,144.026761,1.1529,2.525983,28.191118,43.545976,26.963602,20.904656,1.034778,49.128,17.425726,43.796435,151.723648,2.883262,59.301365,79.966942,60.347344,82.502,689.353782,39.75251,661.459879,2.609464,53.905351,0,126.520838,31.709734,3.472441,4.255859,0,40.819993,0,0,0,68.481795,0,0,0,85.130592,0,0,3.03,2.38,0.72,0.45,0.87,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.23,0.84,1.37,15.386,20.73185,0,147.515625,42.49,2.341473,1.829039,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,1.755846,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022741,0,0,0,0.020454,0,0

92,22:45-23:00,42.14808,43.63516,13.1076,1.427606,35.068229,17.179062,144.026761,1.1529,2.525983,28.191118,43.545976,26.963602,20.904656,1.034778,49.128,17.425726,43.796435,151.723648,2.883262,59.301365,79.966942,60.347344,82.502,689.353782,39.75251,661.459879,2.609464,53.905351,0,126.520838,31.709734,3.472441,4.255859,0,40.819993,0,0,0,68.481795,0,0,0,85.130592,0,0,3.03,2.38,0.72,0.44,0.87,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.23,0.84,1.33,15.386,20.73185,0,147.515625,42.49,2.341473,1.829039,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,1.755846,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022741,0,0,0,0.020454,0,0

93,23:00-23:15,42.14808,43.63516,0,1.427606,35.068229,17.179062,144.026761,1.1529,2.525983,27.555228,43.545976,26.963602,20.904656,1.034778,49.128,17.425726,43.796435,151.723648,2.883262,59.301365,79.966942,60.347344,82.502,689.353782,29.745407,661.459879,2.551477,53.905351,0,126.520838,31.709734,3.472441,4.255859,0,41.986278,0,0,0,68.481795,0,0,0,85.130592,0,0,3.03,2.38,0.92,0.44,0.87,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.23,0.84,1.33,15.386,20.73185,0,147.515625,42.49,2.341473,1.829039,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,1.755846,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022741,0,0,0,0.020454,0,0

94,23:15-23:30,42.14808,43.63516,0,1.427606,35.068229,17.179062,144.026761,1.1529,2.525983,27.555228,43.545976,26.963602,20.904656,1.034778,49.128,17.425726,43.796435,151.723648,2.883262,59.301365,79.966942,60.347344,82.502,689.353782,19.830271,661.459879,2.551477,53.905351,0,126.520838,31.709734,3.472441,4.255859,0,41.986278,0,0,0,68.481795,0,0,0,85.130592,0,0,3.03,2.38,1.04,0.44,0.87,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.23,0.84,1.33,15.386,20.73185,0,147.515625,42.49,2.341473,1.829039,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,1.755846,2.793398,418.77,4.2939,3.542468,2.905072,1.341844,0.821304,0,0,0.022741,0,0,0,0.020454,0,0

95,23:30-23:45,42.14808,43.63516,0,1.427606,35.068229,17.179062,144.026761,1.7934,2.525983,27.555228,43.545976,26.963602,20.904656,1.034778,49.128,17.425726,43.796435,151.723648,2.883262,59.301365,79.966942,60.347344,82.502,689.353782,19.830271,661.459879,2.551477,53.905351,0,126.520838,31.709734,3.472441,4.255859,0,41.986278,0,0,0,68.481795,0,0,0,85.130592,0,0,3.03,2.38,1.04,0.44,0.87,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.23,0.84,1.33,15.386,20.73185,0,147.515625,42.49,2.341473,1.672264,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,1.755846,2.793398,418.77,4.2939,3.542468,2.844233,1.341844,0.821304,0,0,0.022741,0,0,0,0.020454,0,0

96,23:45-24:00,42.14808,43.63516,0,1.427606,35.068229,17.179062,144.026761,1.7934,2.525983,27.555228,43.545976,26.963602,20.904656,1.034778,49.128,17.425726,43.796435,151.723648,2.883262,59.301365,79.966942,60.347344,82.502,689.353782,19.830271,661.459879,2.551477,53.905351,0,126.520838,31.709734,3.472441,4.255859,0,41.986278,0,0,0,68.481795,0,0,0,85.130592,0,0,3.03,2.38,1.04,0.44,0.87,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.23,0.84,1.33,15.386,20.73185,0,147.515625,42.49,2.341473,1.672264,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,1.755846,2.793398,418.77,4.2939,3.542468,2.783393,1.341844,0.821304,0,0,0.022741,0,0,0,0.020454,0,0

