Block,Time,UNCHAHAR2,DULHASTI,RAPPB,DHAULIGNGA,BSIUL,AURY_CRF,UNCHAHAR4,RIHAND1,ANTA_GF,NJPC,ANTA_CRF,CHAMERA1,JHAJJAR,SINGRAULI,TANDA2,ANTA_LF,DADRI_LF,AURY_RF,SEWA2,DADRT2,CHAMERA2,SINGRAULI_HYDRO,TEHRI,DADRI_CRF,NAPP,RAMPUR,KISHANGANGA,KAPS,AURY_GF,RIHAND3,AURY_LF,GANDHAR-APM,GANDHAR-ComGas,KSTPS I&II,KSTPS7,UNCHAHAR3,GADARWARA-I,DADRI_GF,VSTPS V,SIPAT I,SIPAT II,VSTPS II,URI,VSTPS III,KAWAS-ComGas,KAWAS-NAPM,ANTA_RF,TALA,BRBCL,TANAKPUR,RAPPC,UNCHAHAR1,KHSTPP-II,FSTPP I & II,KHARGONE-I,CHAMERA3,DADRI_RF,KAWAS-zLIQ,TAPS-II,VSTPS IV,KOTESHWR,RIHAND2,KHSTPP-I,SALAL,GANDHAR-NAPM,LARA-I,MOUDA_II,SASAN,GANDHAR-RLNG,URI2,PARBATI3,KOLDAM,KKNP,SOLAPUR,TALST2,NTPL,KAWAS-APM,MAPS,KGSU3AND4,NLCEXP,KAWAS-RLNG,NLCTS2EXP,KGSU1AND2,NNTPP,MOUDA,RSTPSU1TO6,NLCIIST1,RSTPSU7,VSTPS I,KUDGI,VALLURNTECL,NLCIIST2,SIMHST2,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
55,13:30-13:45,21.010909,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,92.484511,0.000000,0.000000,0.000000,0.000000,342.970583,127.998795,3.944705,0.000000,0.000000,0.000000,17.465872,363.728976,0.000000,0.995963,0.000000,0.000000,46.538888,0.000000,6.187132,1.099695,0.000000,123.890121,0.000000,0.000000,0.000000,2.844264,1.285329,13.107127,3.290442,0.000000,1.271619,3.393268,1.791457,1.861130,46.851552,1.877149,0.000000,0.000000,0.000000,0.000000,14.467514,6.177622,62.950813,0.000000,44.154810,0.000000,3.393268,0.000000,0.000000,0.000000,1.313349,2.570658,8.812865,118.083735,11.786190,34.743219,0.000000,4.078779,3.363787,301.647375,0.000000,30.441153,0.000000,0.000000,0.00,1.696634,2.92,3.65,0.000000,0.23,2.10,1.77,0.000000,0.00,1.94,0.21,1.856470,7.67,1.00,1.87,2.253189,9.00,3.44,1.49,1.78,0,0,0,0,0

56,13:45-14:00,21.010909,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,92.484511,0.000000,0.000000,0.000000,0.000000,342.970583,127.998795,3.944705,0.000000,0.000000,0.000000,17.465872,363.728976,0.000000,0.995963,0.000000,0.000000,46.538888,0.000000,6.187132,1.099695,0.000000,123.890121,0.000000,0.000000,0.000000,2.844264,1.285329,13.107127,3.290442,0.000000,1.271619,3.393268,1.791457,1.861130,46.851552,1.877149,0.000000,0.000000,0.000000,0.000000,14.467514,6.177622,62.950813,0.000000,44.154810,0.000000,3.393268,0.000000,0.000000,0.000000,1.313349,2.570658,8.812865,118.083735,11.786190,34.743219,0.000000,4.078779,3.363787,301.647375,0.000000,30.441153,0.000000,0.000000,0.00,1.696634,2.92,3.65,0.000000,0.23,2.10,1.77,0.000000,0.00,1.94,0.21,1.856470,7.67,1.00,1.87,2.253189,9.00,3.44,1.49,1.78,0,0,0,0,0

57,14:00-14:15,21.010909,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.236989,0.000000,0.000000,0.000000,0.000000,339.082128,127.998795,3.944705,0.000000,0.000000,0.000000,17.465872,363.728976,0.000000,0.995963,0.000000,0.000000,46.538888,0.000000,6.187132,1.099695,0.000000,123.890121,0.000000,0.000000,0.000000,2.844264,1.285329,13.041908,3.290442,0.000000,1.271619,3.393268,1.791457,1.861130,46.851552,1.877149,0.000000,0.000000,0.000000,0.000000,14.467514,6.177622,62.950813,0.000000,76.175342,0.000000,3.393268,0.000000,0.000000,0.000000,1.313349,2.570658,8.812865,118.083735,11.805480,34.743219,0.000000,4.078779,3.363787,301.647375,0.000000,30.441153,0.000000,0.000000,0.00,1.696634,2.92,3.65,0.000000,0.23,2.10,1.77,0.000000,0.00,1.94,0.22,1.856470,7.67,1.00,1.87,2.232517,9.00,3.44,1.49,1.78,0,0,0,0,0

58,14:15-14:30,21.206864,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.236989,0.000000,0.000000,0.000000,0.000000,339.082128,127.998795,3.944705,0.000000,0.000000,0.000000,17.465872,363.728976,0.000000,0.995963,0.000000,0.000000,46.538888,0.000000,6.187132,1.099695,0.000000,123.890121,0.000000,0.000000,0.000000,2.844264,1.285329,13.041908,3.290442,0.000000,1.271619,3.393268,1.791457,1.861130,46.851552,1.877149,0.000000,0.000000,0.000000,0.000000,14.467514,5.930518,62.950813,0.000000,76.175342,0.000000,3.393268,0.000000,0.000000,0.000000,1.313349,2.570658,8.812865,118.083735,11.805480,34.743219,0.000000,4.078779,3.363787,301.647375,0.000000,30.441153,0.000000,0.000000,0.00,1.696634,2.92,3.65,0.000000,0.23,2.10,1.77,0.000000,0.00,1.94,0.22,1.856470,7.67,1.00,1.87,2.232517,9.00,3.44,1.49,1.78,0,0,0,0,0

59,14:30-14:45,23.219591,18.239262,0.000000,0.000000,0.000000,0.000000,0.000000,45.236989,0.000000,0.000000,0.000000,0.000000,345.747413,127.998795,3.944705,0.000000,0.000000,0.000000,17.465872,363.728976,0.000000,0.995963,0.000000,0.000000,46.538888,0.000000,6.187132,1.099695,0.000000,123.890121,0.000000,0.000000,0.000000,2.844264,1.285329,13.535507,3.290442,0.000000,1.271619,3.393268,1.791457,1.861130,46.851552,1.877149,0.000000,0.000000,0.000000,0.000000,14.467514,0.000000,62.950813,0.000000,94.230782,6.134220,3.393268,0.000000,0.000000,0.000000,1.313349,2.570658,8.812865,118.083735,22.161027,34.743219,0.000000,4.078779,3.363787,301.647375,0.000000,30.441153,0.000000,0.000000,0.00,1.696634,2.92,3.65,0.000000,0.23,2.10,1.77,0.000000,0.00,1.94,0.22,1.856470,7.67,1.00,1.87,2.232517,9.00,3.44,1.49,1.78,0,0,0,0,0

60,14:45-15:00,23.219591,36.478524,0.000000,0.000000,0.000000,0.000000,0.000000,45.236989,0.000000,0.000000,0.000000,0.000000,345.747413,127.998795,3.944705,0.000000,0.000000,0.000000,17.465872,363.728976,0.000000,0.995963,0.000000,0.000000,46.538888,0.000000,6.187132,1.099695,0.000000,123.890121,0.000000,0.000000,0.000000,2.844264,1.285329,13.535507,3.290442,0.000000,1.271619,3.393268,1.791457,1.861130,46.851552,1.877149,0.000000,0.000000,0.000000,0.000000,14.467514,0.000000,62.950813,0.000000,76.175342,6.134220,3.393268,0.000000,0.000000,0.000000,1.313349,2.570658,8.812865,118.083735,22.161027,34.743219,0.000000,4.078779,3.363787,301.647375,0.000000,30.441153,0.000000,0.000000,0.00,1.696634,2.92,3.65,0.000000,0.23,2.10,1.77,0.000000,0.00,1.94,0.22,1.856470,7.67,0.98,1.87,2.232517,9.00,3.44,1.47,1.78,0,0,0,0,0

61,15:00-15:15,23.031028,36.478524,0.000000,0.000000,0.000000,0.000000,0.000000,45.236989,0.000000,0.000000,0.000000,0.000000,345.747413,127.998795,3.944705,0.000000,0.000000,0.000000,17.465872,363.120309,0.000000,0.995963,23.111533,0.000000,46.538888,0.000000,6.187132,1.099695,0.000000,123.890121,0.000000,0.000000,0.000000,2.844264,1.285329,13.535507,3.290442,0.000000,1.271619,3.393268,1.791457,1.861130,46.851552,1.877149,0.000000,0.000000,0.000000,0.000000,14.467514,0.000000,62.950813,0.000000,90.816452,11.212698,3.393268,0.000000,0.000000,0.000000,1.313349,2.570658,8.812865,118.083735,22.141737,34.743219,0.000000,4.078779,3.363787,305.408925,0.000000,30.441153,0.000000,0.000000,0.00,1.696634,2.92,3.65,0.000000,0.23,2.10,1.77,0.000000,0.00,1.94,0.22,1.856470,7.67,0.98,1.87,2.232517,9.00,3.44,1.47,1.78,0,0,0,0,0

62,15:15-15:30,23.031028,52.437879,0.000000,0.000000,0.000000,0.000000,0.000000,45.236989,0.000000,0.000000,0.000000,0.000000,345.747413,127.998795,3.944705,0.000000,0.000000,0.000000,17.465872,363.120309,0.000000,0.995963,34.667300,0.000000,46.538888,0.000000,6.187132,1.099695,0.000000,123.890121,0.000000,0.000000,0.000000,2.844264,1.285329,13.535507,3.290442,0.000000,1.271619,3.393268,1.791457,1.861130,46.851552,1.877149,0.000000,0.000000,0.000000,0.000000,14.467514,0.000000,62.950813,0.000000,94.259813,11.212698,3.393268,0.000000,0.000000,0.000000,1.313349,2.570658,8.812865,118.083735,22.141737,34.743219,0.000000,4.078779,3.363787,305.987625,0.000000,30.441153,0.000000,0.000000,0.00,1.696634,2.92,3.65,0.000000,0.23,2.10,1.77,0.000000,0.00,1.94,0.22,1.856470,7.67,0.98,1.87,2.232517,9.00,3.44,1.47,1.78,0,0,0,0,0

63,15:30-15:45,22.946516,54.905879,0.000000,0.000000,0.000000,0.000000,0.000000,45.236989,0.000000,0.000000,0.000000,0.000000,345.747413,127.998795,3.944705,0.000000,0.000000,0.000000,17.465872,363.109970,0.000000,0.995963,48.563476,0.000000,46.538888,0.000000,6.187132,1.099695,0.000000,123.890121,0.000000,0.000000,0.000000,2.844264,1.285329,13.535507,3.290442,0.000000,1.271619,3.393268,1.791457,1.861130,46.851552,1.877149,0.000000,0.000000,0.000000,0.000000,14.467514,0.000000,62.950813,0.000000,94.259813,11.212698,3.393268,10.759192,0.000000,0.000000,1.313349,2.570658,8.812865,118.083735,27.312711,34.743219,0.000000,4.078779,3.363787,305.987625,0.000000,30.441153,0.000000,0.000000,0.00,1.696634,2.92,3.65,0.000000,0.23,2.10,1.77,0.000000,0.00,1.94,0.22,1.856470,7.54,0.98,1.87,2.232517,9.00,3.44,1.47,1.78,0,0,0,0,0

64,15:45-16:00,22.946516,54.905879,0.000000,0.000000,0.000000,0.000000,0.000000,45.236989,0.000000,0.000000,0.000000,0.000000,345.747413,127.998795,3.944705,0.000000,0.000000,0.000000,17.465872,363.109970,0.000000,0.995963,48.563476,0.000000,46.538888,0.000000,6.187132,1.099695,0.000000,123.890121,0.000000,0.000000,0.000000,2.844264,1.285329,13.535507,3.290442,0.000000,1.271619,3.393268,1.791457,1.861130,46.851552,1.877149,0.000000,0.000000,0.000000,0.000000,14.467514,0.000000,62.950813,0.000000,94.259813,11.212698,3.393268,10.759192,0.000000,0.000000,1.313349,2.570658,8.812865,118.083735,27.312711,34.743219,0.000000,4.078779,3.363787,305.987625,0.000000,30.441153,0.000000,0.000000,0.00,1.696634,2.92,3.65,0.000000,0.23,2.10,1.77,0.000000,0.00,1.94,0.22,1.856470,7.54,0.98,1.87,2.232517,9.00,3.44,1.47,1.78,0,0,0,0,0

65,16:00-16:15,22.946516,54.905879,0.000000,0.000000,0.000000,0.000000,0.000000,45.236989,0.000000,0.000000,0.000000,0.000000,345.747413,127.998795,3.944705,0.000000,0.000000,0.000000,17.465872,363.105272,0.000000,0.995963,48.563476,0.000000,46.538888,0.000000,6.187132,1.099695,0.000000,123.890121,0.000000,0.000000,0.000000,2.844264,1.285329,13.535507,3.290442,0.000000,1.271619,3.393268,1.791457,1.861130,51.110784,1.877149,0.000000,0.000000,0.000000,0.000000,14.467514,0.000000,62.950813,0.000000,114.984872,11.212698,3.393268,10.759192,0.000000,0.000000,1.313349,2.570658,8.812865,118.083735,27.312711,34.743219,0.000000,4.078779,3.363787,305.987625,0.000000,30.441153,0.000000,0.000000,0.00,1.696634,2.92,3.65,0.000000,0.23,2.10,1.77,0.000000,0.00,1.94,0.22,1.856470,7.54,0.98,1.87,2.232517,9.00,3.44,1.47,1.78,0,0,0,0,0

66,16:15-16:30,22.946516,54.905879,0.000000,0.000000,0.000000,0.000000,0.000000,45.236989,0.000000,0.000000,0.000000,0.000000,345.747413,127.998795,3.944705,0.000000,0.000000,0.000000,17.465872,363.110491,0.000000,0.995963,48.563476,0.000000,46.538888,0.000000,6.187132,1.099695,0.000000,123.890121,0.000000,0.000000,0.000000,2.844264,1.285329,13.535507,3.290442,0.000000,1.271619,3.393268,1.791457,1.861130,51.110784,1.877149,0.000000,0.000000,0.000000,0.000000,14.467514,0.000000,62.950813,0.000000,142.278820,19.994085,3.393268,10.759192,0.000000,0.000000,1.313349,2.570658,8.812865,118.083735,27.312711,34.743219,0.000000,4.078779,3.363787,305.987625,0.000000,30.441153,0.000000,0.000000,0.00,1.696634,2.92,3.65,0.000000,0.23,2.10,1.77,0.000000,0.00,1.94,0.22,1.856470,7.54,0.98,1.87,2.232517,9.00,3.44,1.47,1.78,0,0,0,0,0

67,16:30-16:45,37.385274,54.905879,0.000000,0.000000,0.000000,0.000000,0.000000,45.236989,0.000000,0.000000,0.000000,0.000000,345.747413,127.998795,3.944705,0.000000,0.000000,0.000000,17.465872,363.105272,3.776663,0.995963,48.563476,0.000000,46.538888,0.000000,6.187132,1.099695,0.000000,123.890121,0.000000,0.000000,0.000000,2.844264,1.285329,13.535507,3.290442,0.000000,1.271619,3.393268,1.791457,1.861130,46.851552,1.877149,0.000000,0.000000,0.000000,0.000000,14.467514,0.000000,62.950813,0.000000,142.278820,19.994085,3.393268,10.759192,0.000000,0.000000,1.313349,2.570658,8.812865,118.083735,40.103428,34.743219,0.000000,4.078779,3.363787,313.221375,0.000000,30.441153,0.000000,0.000000,0.00,1.696634,2.92,3.65,0.000000,0.23,2.10,1.77,0.000000,0.00,1.94,0.22,1.856470,7.61,0.98,1.87,2.242852,9.00,3.44,1.47,1.78,0,0,0,0,0

68,16:45-17:00,37.385274,54.905879,0.000000,0.000000,6.259605,0.000000,0.000000,45.236989,0.000000,0.000000,0.000000,0.000000,361.868633,127.998795,3.944705,0.000000,0.000000,0.000000,17.465872,363.110491,14.804518,0.995963,48.563476,0.000000,46.538888,0.000000,6.187132,1.099695,0.000000,123.890121,0.000000,0.000000,0.000000,2.844264,1.285329,18.007311,3.290442,0.000000,1.271619,3.393268,1.791457,1.861130,46.851552,1.877149,0.000000,0.000000,0.000000,0.000000,14.467514,0.000000,62.950813,0.000000,142.278820,19.994085,3.393268,10.759192,0.000000,0.000000,1.313349,2.570658,8.812865,118.083735,40.103428,34.743219,0.000000,4.078779,3.363787,324.072000,0.000000,30.441153,0.000000,0.000000,0.00,1.696634,2.92,3.65,0.000000,0.23,2.10,1.77,0.000000,0.00,1.94,0.22,1.856470,7.61,0.98,1.87,2.242852,9.00,3.44,1.47,1.78,0,0,0,0,0

69,17:00-17:15,42.752489,54.905879,0.000000,0.000000,6.259605,0.000000,0.000000,45.236989,0.000000,0.000000,0.000000,0.000000,361.868633,127.998795,3.944705,0.000000,0.000000,0.000000,17.465872,363.809522,14.804518,0.995963,48.563476,0.000000,46.538888,0.000000,6.187132,1.099695,0.000000,123.890121,0.000000,0.000000,0.000000,2.844264,1.285329,18.007311,3.290442,0.000000,1.271619,3.393268,1.791457,1.861130,46.851552,1.877149,0.000000,0.000000,0.000000,0.000000,14.467514,0.000000,62.950813,0.000000,142.278820,19.994085,3.393268,10.759192,0.000000,0.000000,1.313349,2.570658,8.812865,118.083735,40.103428,34.743219,0.000000,4.078779,3.363787,332.209969,0.000000,31.183620,0.000000,0.000000,0.00,1.696634,2.92,3.65,0.000000,0.23,2.10,1.77,0.000000,0.00,1.94,0.21,1.856470,7.61,0.98,1.87,2.242852,9.00,3.44,1.47,1.78,0,0,0,0,0

70,17:15-17:30,42.752489,54.905879,0.000000,0.000000,6.259605,0.000000,0.000000,45.236989,0.000000,20.749983,0.000000,0.000000,361.868633,127.998795,3.944705,0.000000,0.000000,0.000000,17.465872,363.814114,14.804518,0.995963,48.563476,0.000000,46.538888,0.639762,6.187132,1.099695,0.000000,123.890121,0.000000,0.000000,0.000000,2.844264,1.285329,18.007311,3.290442,0.000000,1.271619,3.393268,1.791457,1.861130,46.851552,1.877149,0.000000,0.000000,0.000000,0.000000,14.467514,0.000000,62.950813,0.000000,142.278820,19.994085,3.393268,10.759192,0.000000,0.000000,1.313349,2.570658,8.812865,118.083735,40.103428,34.743219,0.000000,4.078779,3.363787,333.114188,0.000000,31.183620,0.000000,0.000000,0.00,1.696634,2.92,3.65,0.000000,0.23,2.10,1.77,0.000000,0.00,1.94,0.21,1.856470,7.61,0.98,1.87,2.242852,9.00,3.44,1.47,1.78,0,0,0,0,0

71,17:30-17:45,42.752489,54.905879,0.000000,0.000000,6.259605,0.000000,0.000000,45.236989,0.000000,41.499966,0.000000,0.000000,361.868633,127.998795,3.944705,0.000000,0.000000,0.000000,17.465872,425.521100,14.804518,0.995963,47.978374,0.000000,46.538888,1.279524,6.187132,1.099695,0.000000,123.890121,0.000000,0.000000,0.000000,2.844264,1.285329,18.007311,3.290442,0.000000,1.271619,3.393268,1.791457,1.861130,46.851552,1.877149,0.000000,0.000000,0.000000,0.000000,14.467514,0.000000,62.950813,0.000000,142.278820,19.994085,3.393268,10.759192,0.000000,0.000000,1.313349,2.570658,8.812865,118.083735,40.103428,34.743219,0.000000,4.078779,3.363787,333.114188,0.000000,31.183620,0.000000,0.000000,0.00,1.696634,2.92,3.65,0.000000,0.23,2.10,1.77,0.000000,0.00,1.94,0.21,1.856470,7.61,0.98,1.87,2.242852,9.00,3.44,1.47,1.78,0,0,0,0,0

72,17:45-18:00,42.752489,54.905879,0.000000,0.000000,6.259605,0.000000,0.000000,45.236989,0.000000,62.249949,0.000000,0.000000,351.343064,127.998795,3.944705,0.000000,0.000000,0.000000,17.465872,425.530745,14.804518,0.995963,46.223067,0.000000,46.538888,1.919286,6.187132,1.099695,0.000000,123.890121,0.000000,0.000000,0.000000,2.844264,1.285329,18.007311,3.290442,0.000000,1.271619,3.393268,1.791457,1.861130,46.851552,1.877149,0.000000,0.000000,0.000000,0.000000,14.467514,0.000000,62.950813,0.000000,142.278820,19.994085,3.393268,10.759192,0.000000,0.000000,1.313349,2.570658,8.812865,118.083735,40.103428,34.743219,0.000000,4.078779,3.363787,333.114188,0.000000,31.183620,0.000000,0.000000,0.00,1.696634,2.92,3.65,0.000000,0.23,2.10,1.77,0.000000,0.00,1.94,0.21,1.856470,7.61,0.98,1.87,2.242852,9.00,3.44,1.47,1.78,0,0,0,0,0

73,18:00-18:15,42.752489,54.905879,0.000000,10.084994,1.060950,0.000000,0.000000,45.236989,0.000000,75.737438,0.000000,0.000000,351.343064,127.998795,3.944705,0.000000,0.000000,0.000000,17.465872,425.521100,14.804518,0.995963,46.223067,0.000000,46.538888,2.330561,6.187132,1.099695,0.000000,123.890121,0.000000,0.000000,0.000000,2.844264,1.285329,18.007311,3.290442,0.000000,1.271619,3.393268,1.791457,1.861130,46.851552,1.877149,0.000000,0.000000,0.000000,0.000000,14.467514,0.000000,62.950813,0.000000,142.278820,19.994085,3.393268,21.539619,0.000000,0.000000,1.313349,2.570658,8.812865,118.083735,40.103428,23.535729,0.000000,4.078779,3.363787,333.114188,0.000000,31.183620,0.000000,1.720022,0.00,1.696634,2.92,3.65,0.000000,0.23,2.10,1.77,0.000000,0.00,1.94,0.21,1.856470,7.61,0.98,1.87,2.242852,9.00,3.44,1.47,1.78,0,0,0,0,0

74,18:15-18:30,42.752489,54.905879,0.000000,20.169989,2.121900,0.000000,0.000000,45.236989,0.000000,93.374923,0.000000,12.191280,448.673633,127.998795,3.944705,0.000000,0.000000,0.000000,17.465872,425.530745,29.850743,0.995963,48.563476,0.000000,46.538888,2.867505,6.187132,1.099695,0.000000,123.890121,0.000000,0.000000,0.000000,2.844264,1.285329,18.007311,3.290442,0.000000,1.271619,3.393268,1.791457,1.861130,46.851552,1.877149,0.000000,0.000000,0.000000,0.000000,14.467514,0.000000,62.950813,0.000000,142.278820,19.994085,3.393268,21.539619,0.000000,0.000000,1.313349,2.570658,17.625730,118.083735,40.103428,23.535729,0.000000,4.078779,3.363787,333.114188,0.000000,31.183620,0.000000,3.978638,0.00,1.696634,2.92,3.65,0.000000,0.23,2.10,1.77,0.000000,0.00,1.94,0.21,1.856470,7.61,0.98,1.87,2.242852,9.00,3.44,1.47,1.78,0,0,0,0,0

75,18:30-18:45,42.752489,54.905879,0.000000,30.254983,3.182850,0.000000,0.000000,45.236989,0.000000,119.312402,0.000000,27.101215,506.543633,127.998795,3.944705,0.000000,0.000000,0.000000,17.465872,425.521100,29.850743,0.995963,48.563476,0.000000,46.538888,3.667206,6.187132,1.099695,0.000000,123.890121,0.000000,0.000000,0.000000,2.844264,1.285329,18.007311,3.290442,0.000000,1.271619,3.393268,1.791457,1.861130,46.851552,1.877149,0.000000,0.000000,0.000000,0.000000,14.467514,0.000000,62.950813,0.000000,142.278820,19.994085,3.393268,21.539619,0.000000,0.000000,1.313349,2.570658,26.438595,118.083735,40.103428,23.535729,0.000000,4.078779,3.363787,333.114188,0.000000,31.183620,0.000000,5.160066,0.00,1.696634,2.92,3.65,0.000000,0.23,2.10,1.77,0.000000,0.00,1.94,0.21,1.856470,7.61,0.98,1.87,2.242852,9.00,3.44,1.47,1.78,0,0,0,0,0

76,18:45-19:00,42.752489,54.905879,0.000000,40.339977,18.963420,0.000000,0.000000,45.236989,0.000000,134.874889,0.000000,40.651823,574.058633,127.998795,3.944705,0.000000,0.000000,0.000000,17.465872,425.434295,44.776114,0.995963,48.563476,0.000000,46.538888,4.147028,6.187132,1.099695,0.000000,123.890121,0.000000,0.000000,0.000000,2.844264,1.285329,18.007311,3.290442,0.000000,1.271619,3.393268,1.791457,1.861130,46.851552,1.877149,0.000000,0.000000,0.000000,0.000000,14.467514,0.000000,62.950813,0.000000,142.278820,19.994085,3.393268,32.310138,0.000000,0.000000,1.313349,2.570658,34.391668,118.083735,40.103428,23.535729,0.000000,4.078779,3.363787,333.114188,0.000000,31.183620,0.000000,6.880089,0.00,1.696634,2.92,3.65,0.000000,0.23,2.10,1.77,0.000000,0.00,1.94,0.21,1.856470,7.61,0.98,1.87,2.242852,9.00,3.44,1.47,1.78,0,0,0,0,0

77,19:00-19:15,42.752489,54.905879,0.000000,40.339977,18.963420,0.000000,0.000000,45.236989,0.000000,150.437376,0.000000,40.651823,632.649115,127.998795,3.944705,0.000000,0.000000,0.000000,17.465872,391.116228,44.776114,1.016289,48.563476,0.000000,46.538888,4.626849,6.187132,1.099695,0.000000,123.890121,0.000000,0.000000,0.000000,2.844264,1.285329,17.447323,3.290442,0.000000,1.271619,3.393268,1.791457,1.861130,46.851552,1.877149,0.000000,0.000000,0.000000,0.000000,14.467514,0.000000,62.950813,0.000000,142.278820,19.994085,3.393268,32.310138,0.000000,0.000000,1.313349,2.570658,34.391668,118.083735,40.103428,23.535729,0.000000,4.078779,3.363787,333.114188,0.000000,31.183620,3.538243,6.880089,0.00,1.696634,2.92,3.65,0.000000,0.23,2.10,1.77,0.000000,0.00,1.94,0.21,1.856470,7.61,0.98,1.87,2.253189,9.00,3.44,1.47,1.78,0,0,0,0,0

78,19:15-19:30,42.752489,54.905879,0.000000,40.339977,18.963420,0.000000,0.000000,45.236989,0.000000,153.757373,0.000000,40.651823,632.649115,127.998795,3.944705,0.000000,0.000000,0.000000,17.465872,391.116228,44.776114,1.016289,48.563476,0.000000,46.538888,4.661123,6.187132,1.099695,0.000000,123.890121,0.000000,0.000000,0.000000,2.844264,1.285329,17.447323,3.290442,0.000000,1.271619,3.393268,1.791457,1.861130,46.851552,1.877149,0.000000,0.000000,0.000000,0.000000,14.467514,0.000000,62.950813,0.000000,142.278820,19.994085,3.393268,32.310138,0.000000,0.000000,1.313349,2.570658,34.391668,118.083735,40.103428,23.535729,0.000000,4.078779,3.363787,333.114188,0.000000,31.183620,7.076486,6.880089,0.00,1.696634,2.92,3.65,0.000000,0.23,2.10,1.77,0.000000,0.00,1.94,0.21,1.856470,7.61,0.98,1.87,2.253189,9.00,3.44,1.47,1.78,0,0,0,0,0

79,19:30-19:45,42.752489,54.905879,0.000000,40.339977,18.963420,0.000000,0.000000,45.236989,0.000000,153.757373,0.000000,40.651823,632.649115,127.998795,3.944705,0.000000,0.000000,0.000000,17.465872,391.116228,44.776114,1.016289,48.563476,0.000000,46.538888,4.661123,6.187132,1.099695,0.000000,123.890121,0.000000,0.000000,0.000000,2.844264,1.285329,17.447323,3.290442,0.000000,1.271619,3.393268,1.791457,1.861130,51.110784,1.877149,0.000000,0.000000,0.000000,0.000000,14.467514,0.000000,62.950813,0.000000,142.278820,19.994085,3.393268,32.310138,0.000000,0.000000,1.313349,2.570658,34.391668,118.083735,40.103428,23.535729,0.000000,4.078779,3.363787,333.114188,0.000000,31.183620,36.797731,6.880089,0.00,1.696634,2.92,3.65,0.000000,0.23,2.10,1.77,0.000000,0.00,1.94,0.21,1.856470,7.61,0.98,1.87,2.253189,9.00,3.44,1.47,1.78,0,0,0,0,0

80,19:45-20:00,42.752489,54.905879,0.000000,40.339977,18.963420,0.000000,0.000000,45.236989,0.000000,128.131145,0.000000,40.651823,632.649115,127.998795,3.944705,0.000000,0.000000,0.000000,17.465872,391.116228,44.776114,1.016289,48.563476,0.000000,46.538888,3.941390,6.187132,1.099695,0.000000,123.890121,0.000000,0.000000,0.000000,2.844264,1.285329,17.447323,3.290442,0.000000,1.271619,3.393268,1.791457,1.861130,51.110784,1.877149,0.000000,0.000000,0.000000,0.000000,14.467514,0.000000,62.950813,0.000000,142.278820,19.994085,3.393268,32.310138,0.000000,0.000000,1.313349,2.570658,34.391668,118.083735,40.103428,23.535729,0.000000,4.078779,3.363787,333.114188,0.000000,31.183620,36.797731,6.880089,0.00,1.696634,2.92,3.65,0.000000,0.23,2.10,1.77,0.000000,0.00,1.94,0.22,1.856470,7.61,0.98,1.87,2.253189,9.00,3.44,1.47,1.78,0,0,0,0,0

81,20:00-20:15,42.752489,54.905879,0.000000,40.339977,18.963420,0.000000,0.000000,45.236989,0.000000,128.131145,0.000000,40.651823,632.649115,127.998795,3.944705,0.000000,0.000000,0.000000,17.465872,391.116228,44.776114,1.016289,48.563476,0.000000,46.538888,3.941390,6.187132,1.099695,0.000000,123.890121,0.000000,0.000000,0.000000,2.844264,1.285329,17.447323,3.290442,0.000000,1.271619,3.393268,1.791457,1.861130,46.851552,1.877149,0.000000,0.000000,0.000000,0.000000,14.467514,0.000000,62.950813,0.000000,142.278820,19.994085,3.393268,32.310138,0.000000,0.000000,1.313349,2.570658,34.391668,118.083735,40.103428,23.535729,0.000000,4.078779,3.363787,333.114188,0.000000,31.183620,36.797731,6.880089,0.00,1.696634,2.92,3.65,0.000000,0.23,2.10,1.77,0.000000,0.00,1.94,0.22,1.856470,7.61,0.98,1.87,2.253189,9.00,3.44,1.47,1.78,0,0,0,0,0

82,20:15-20:30,42.752489,54.905879,0.000000,30.254983,18.963420,0.000000,0.000000,45.236989,0.000000,119.312402,0.000000,40.651823,632.649115,127.998795,3.944705,0.000000,0.000000,0.000000,17.465872,391.116228,44.776114,1.016289,48.563476,0.000000,46.538888,3.667206,6.187132,1.099695,0.000000,123.890121,0.000000,0.000000,0.000000,2.844264,1.285329,17.447323,3.290442,0.000000,1.271619,3.393268,1.791457,1.861130,46.851552,1.877149,0.000000,0.000000,0.000000,0.000000,14.467514,0.000000,62.950813,0.000000,142.278820,19.994085,3.393268,32.310138,0.000000,0.000000,1.313349,2.570658,34.391668,118.083735,40.103428,23.535729,0.000000,4.078779,3.363787,333.114188,0.000000,31.183620,36.797731,6.880089,0.00,1.696634,2.92,3.65,0.000000,0.23,2.10,1.77,0.000000,0.00,1.94,0.22,1.856470,7.61,0.98,1.87,2.253189,9.00,3.44,1.47,1.78,0,0,0,0,0

