Block,Time,RAMPUR,KISHANGANGA,AURY_GF,ANTA_RF,AURY_LF,UNCHAHAR3,RAPPC,DADRI_CRF,ANTA_LF,TANDA2,DADRI_GF,KOTESHWR,SINGRAULI_HYDRO,SINGRAULI,UNCHAHAR2,UNCHAHAR4,ANTA_GF,URI,CHAMERA1,BSIUL,AURY_CRF,CHAMERA3,DULHASTI,CHAMERA2,TANAKPUR,RAPPB,SALAL,UNCHAHAR1,JHAJJAR,TEHRI,AURY_RF,URI2,SEWA2,RIHAND1,DADRI_RF,DADRI_LF,NAPP,PARBATI3,NJPC,DADRT2,RIHAND3,DHAULIGNGA,RIHAND2,ANTA_CRF,KOLDAM,SOLAPUR,KAWAS-NAPM,KHSTPP-II,NLCIIST1,KSTPS7,SASAN,MOUDA,KGSU1AND2,TAPS-II,MOUDA_II,SIPAT II,GANDHAR-RLNG,KHSTPP-I,TALA,TALST2,VSTPS II,KAWAS-RLNG,GANDHAR-NAPM,RSTPSU7,KAWAS-ComGas,VSTPS V,KKNP,MAPS,NNTPP,KSTPS I&II,BRBCL,NLCIIST2,GANDHAR-APM,KUDGI,RSTPSU1TO6,GANDHAR-ComGas,NLCTS2EXP,GADARWARA-I,NLCEXP,KHARGONE-I,KAPS,VSTPS III,KGSU3AND4,LARA-I,VSTPS I,NTPL,SIPAT I,KAWAS-APM,FSTPP I & II,SIMHST2,VSTPS IV,VALLURNTECL,KAWAS-zLIQ,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
55,13:30-13:45,0.000000,2.466768,0.000000,0.000000,0.000000,14.037522,57.332560,0.000000,0.000000,1.274764,0.000000,8.423596,0.961191,103.447503,22.408458,0.000000,0.000000,46.963277,40.748764,19.142640,0.000000,20.417383,52.115693,28.124315,2.476942,0.000000,80.886355,0.000000,234.402869,0.000000,0.000000,32.491299,16.608717,57.275262,0.000000,0.000000,42.798915,0.000000,0.000000,182.359530,86.656991,0.000000,89.300899,0.000000,0.000000,1.712429,0.000000,46.503080,0.85,1.297295,333.908550,1.873758,1.93,2.700657,3.395103,0.904068,0.000000,10.828160,0.000000,2.93,1.878456,0.000000,0.000000,1.88,0.000000,1.283457,1.57,0.23,0.14,2.870752,14.502010,0.43,0.000000,0.00,5.85,0.000000,1.64,4.151343,0.88,3.424858,0.792042,1.894622,1.06,4.116755,2.295032,1.40,5.137286,0.000000,1.933600,0.00,2.594590,2.30,0.000000,0,0,0,0,0

56,13:45-14:00,0.000000,2.466768,0.000000,0.000000,0.000000,14.037522,57.332560,0.000000,0.000000,1.274764,0.000000,8.423596,0.961191,103.447503,22.408458,0.000000,0.000000,46.963277,40.748764,19.142640,0.000000,20.417383,52.115693,28.124315,2.476942,0.000000,80.886355,0.000000,305.901157,0.000000,0.000000,32.491299,16.608717,57.275262,0.000000,0.000000,42.798915,0.000000,0.000000,182.359530,86.656991,0.000000,89.300899,0.000000,0.000000,1.712429,0.000000,46.503080,0.85,1.297295,333.908550,1.873758,1.93,2.700657,3.395103,0.904068,0.000000,11.069860,0.000000,2.93,1.878456,0.000000,0.000000,1.88,0.000000,1.283457,1.57,0.23,0.14,2.870752,14.502010,0.43,0.000000,0.00,5.85,0.000000,1.64,4.151343,0.88,3.424858,0.792042,1.894622,1.06,4.116755,2.295032,1.40,5.137286,0.000000,1.933600,0.00,2.594590,2.30,0.000000,0,0,0,0,0

57,14:00-14:15,0.000000,2.466768,0.000000,0.000000,0.000000,14.037522,57.332560,0.000000,0.000000,1.283645,0.000000,8.423596,0.961191,103.447503,22.408458,0.000000,0.000000,46.963277,40.748764,19.142640,0.000000,20.417383,52.115693,28.124315,10.527002,0.000000,53.924237,0.000000,235.615566,0.000000,0.000000,32.491299,16.608717,57.275262,0.000000,0.000000,42.798915,0.000000,0.000000,182.359530,86.656991,0.000000,89.300899,0.000000,0.000000,1.712429,0.000000,46.503080,0.85,1.297295,333.908550,1.873758,1.93,2.700657,3.395103,0.904068,0.000000,11.069860,0.000000,2.93,1.878456,0.000000,0.000000,1.88,0.000000,1.283457,1.57,0.23,0.14,2.870752,14.502010,0.43,0.000000,0.00,5.85,0.000000,1.64,4.151343,0.88,3.424858,0.792042,1.894622,1.06,4.116755,2.148986,1.40,5.137286,0.000000,1.933600,0.00,2.594590,2.30,0.000000,0,0,0,0,0

58,14:15-14:30,0.000000,2.466768,0.000000,0.000000,0.000000,14.037522,57.332560,0.000000,0.000000,1.274637,0.000000,8.423596,0.961191,103.447503,22.335732,0.000000,0.000000,46.963277,40.748764,19.142640,0.000000,20.417383,52.115693,28.124315,10.527002,0.000000,53.924237,0.000000,235.615566,0.000000,0.000000,32.491299,16.608717,57.275262,0.000000,0.000000,42.798915,0.000000,0.000000,182.359530,86.656991,0.000000,89.300899,0.000000,0.000000,1.712429,0.000000,46.503080,0.85,1.297295,333.908550,1.873758,1.93,2.700657,3.395103,0.904068,0.000000,11.069860,0.000000,2.93,1.878456,0.000000,0.000000,1.88,0.000000,1.283457,1.57,0.23,0.14,2.870752,14.502010,0.43,0.000000,0.00,5.85,0.000000,1.64,4.151343,0.88,3.424858,0.792042,1.894622,1.06,4.116755,2.148986,1.40,5.137286,0.000000,1.933600,0.00,2.594590,2.30,0.000000,0,0,0,0,0

59,14:30-14:45,0.000000,2.466768,0.000000,0.000000,0.000000,14.037522,57.332560,0.000000,0.000000,1.274637,0.000000,8.423596,0.961191,103.447503,22.335732,0.000000,0.000000,46.963277,40.748764,12.672428,0.000000,20.417383,52.115693,28.124315,10.527002,0.000000,53.924237,0.000000,235.615566,0.000000,0.000000,32.491299,16.608717,57.275262,0.000000,0.000000,42.798915,0.000000,0.000000,182.359530,86.656991,0.000000,89.300899,0.000000,0.000000,1.712429,0.000000,46.503080,0.85,1.297295,333.908550,1.873758,1.93,2.700657,3.395103,0.904068,0.000000,11.069860,0.000000,2.93,1.878456,0.000000,0.000000,1.88,0.000000,1.283457,1.57,0.23,0.14,2.870752,14.502010,0.43,0.000000,0.00,5.85,0.000000,1.57,4.151343,0.86,3.424858,0.792042,1.894622,1.06,4.116755,2.148986,1.40,5.137286,0.000000,1.933600,0.00,2.594590,2.30,0.000000,0,0,0,0,0

60,14:45-15:00,0.000000,2.466768,0.000000,0.000000,0.000000,14.037522,57.332560,0.000000,0.000000,1.274637,0.000000,8.423596,0.961191,103.447503,22.335732,0.000000,0.000000,46.963277,40.748764,12.672428,0.000000,20.417383,52.115693,28.124315,10.527002,0.000000,53.924237,0.000000,235.615566,0.000000,0.000000,32.491299,16.608717,57.275262,0.000000,0.000000,42.798915,0.000000,0.000000,182.359530,86.656991,0.000000,89.300899,0.000000,0.000000,1.712429,0.000000,46.503080,0.81,1.297295,333.908550,1.873758,1.93,2.700657,3.395103,0.904068,0.000000,11.069860,0.000000,2.93,1.878456,0.000000,0.000000,1.88,0.000000,1.283457,1.57,0.23,0.14,2.870752,14.502010,0.41,0.000000,0.00,5.85,0.000000,1.57,4.151343,0.86,3.424858,0.792042,1.894622,1.06,4.116755,2.148986,1.40,5.137286,0.000000,1.933600,0.00,2.594590,2.30,0.000000,0,0,0,0,0

61,15:00-15:15,0.000000,2.466768,0.000000,0.000000,0.000000,13.787736,57.332560,0.000000,0.000000,2.359089,0.000000,8.423596,0.961191,103.447503,21.864377,0.000000,0.000000,46.963277,40.748764,12.672428,0.000000,20.417383,52.115693,28.124315,3.096177,0.000000,80.886355,0.000000,235.615566,0.000000,0.000000,34.186497,16.608717,57.275262,0.000000,0.000000,42.798915,0.000000,0.000000,182.442130,86.656991,0.000000,89.300899,0.000000,0.000000,1.712429,0.000000,46.503080,0.81,1.297295,333.908550,1.873758,1.93,2.700657,3.395103,0.904068,0.000000,11.069860,0.000000,2.93,1.878456,0.000000,0.000000,1.88,0.000000,1.283457,1.57,0.23,0.14,2.870752,14.502010,0.41,0.000000,0.00,5.85,0.000000,1.57,4.151343,0.84,3.424858,0.792042,1.894622,1.06,4.116755,2.148986,1.40,5.137286,0.000000,1.933600,0.00,2.594590,2.30,0.000000,0,0,0,0,0

62,15:15-15:30,0.382603,2.466768,0.000000,0.000000,0.000000,13.787736,57.332560,0.000000,0.000000,2.359089,0.000000,8.423596,0.961191,103.447503,21.864377,0.000000,0.000000,46.963277,40.748764,12.672428,0.000000,20.417383,52.115693,28.124315,3.096177,0.000000,80.886355,0.000000,235.615566,0.000000,0.000000,34.186497,16.608717,57.275262,0.000000,0.000000,42.798915,0.000000,19.795739,182.467027,86.656991,0.000000,89.300899,0.000000,0.000000,1.712429,0.000000,46.503080,0.81,1.297295,333.908550,1.873758,1.93,2.700657,3.395103,0.904068,0.000000,11.069860,0.000000,2.93,1.878456,0.000000,0.000000,1.88,0.000000,1.283457,1.57,0.23,0.14,2.870752,14.502010,0.41,0.000000,0.00,5.85,0.000000,1.57,4.151343,0.84,3.424858,0.792042,1.894622,1.06,4.116755,2.148986,1.40,5.137286,0.000000,1.933600,0.00,2.594590,2.30,0.000000,0,0,0,0,0

63,15:30-15:45,0.765206,2.466768,0.000000,0.000000,0.000000,13.787736,57.332560,0.000000,0.000000,2.359089,0.000000,8.423596,0.961191,103.447503,21.864377,0.000000,0.000000,51.232666,40.748764,12.672428,0.000000,20.417383,52.115693,28.124315,3.096177,0.000000,80.886355,0.000000,235.615566,0.000000,0.000000,32.491299,16.608717,57.275262,0.000000,0.000000,42.798915,0.000000,39.591477,182.326835,86.656991,0.000000,89.300899,0.000000,0.000000,1.712429,0.000000,46.503080,0.81,1.297295,333.908550,1.873758,1.93,2.700657,3.395103,0.904068,0.000000,11.069860,0.000000,2.93,1.878456,0.000000,0.000000,1.88,0.000000,1.283457,1.57,0.23,0.14,2.870752,14.502010,0.41,0.000000,0.00,5.85,0.000000,1.57,4.151343,0.84,3.424858,0.792042,1.894622,1.06,4.116755,2.148986,1.40,5.137286,0.000000,1.933600,0.00,2.594590,2.30,0.000000,0,0,0,0,0

64,15:45-16:00,1.147810,2.466768,0.000000,0.000000,0.000000,13.787736,57.332560,0.000000,0.000000,2.359089,0.000000,8.423596,0.961191,103.447503,21.864377,0.000000,0.000000,51.232666,40.748764,12.672428,0.000000,20.417383,52.115693,28.124315,3.096177,0.000000,80.886355,0.000000,235.615566,0.000000,0.000000,32.491299,16.608717,57.275262,0.000000,0.000000,42.798915,0.000000,59.387216,182.352115,86.656991,9.585953,89.300899,0.000000,0.000000,1.712429,0.000000,46.503080,0.81,1.297295,333.908550,1.873758,1.93,2.700657,3.395103,0.904068,0.000000,11.069860,0.000000,2.93,1.878456,0.000000,0.000000,1.88,0.000000,1.283457,1.57,0.23,0.14,2.870752,14.502010,0.41,0.000000,0.00,5.85,0.000000,1.57,4.151343,0.84,3.424858,0.792042,1.894622,1.06,4.116755,2.148986,1.40,5.137286,0.000000,1.933600,0.00,2.594590,2.30,0.000000,0,0,0,0,0

65,16:00-16:15,1.147810,2.466768,0.000000,0.000000,0.000000,13.799798,57.332560,0.000000,0.000000,2.359089,0.000000,8.423596,0.961191,103.447503,21.994103,0.000000,0.000000,47.496950,40.748764,12.672428,0.000000,20.417383,52.115693,28.124315,4.953883,0.000000,82.009777,0.000000,235.615566,0.000000,0.000000,32.491299,16.608717,53.042374,0.000000,0.000000,42.798915,0.000000,59.387216,182.317988,86.656991,9.585953,89.300899,0.000000,0.976690,1.712429,0.000000,46.503080,0.81,1.297295,333.908550,1.873758,1.93,2.700657,3.395103,0.904068,0.000000,11.069860,0.000000,2.93,1.878456,0.000000,0.000000,1.88,0.000000,1.283457,1.57,0.23,0.14,2.870752,14.502010,0.41,0.000000,0.00,5.85,0.000000,1.57,4.151343,0.84,3.424858,0.792042,1.894622,1.06,4.116755,2.148986,1.11,5.137286,0.000000,1.933600,0.00,2.594590,2.30,0.000000,0,0,0,0,0

66,16:15-16:30,1.147810,2.466768,0.000000,0.000000,0.000000,13.799798,57.332560,0.000000,0.000000,2.359089,0.000000,8.423596,0.961191,103.447503,21.994103,0.000000,0.000000,47.496950,40.748764,12.672428,0.000000,20.417383,52.115693,28.124315,4.953883,0.000000,82.009777,0.000000,235.615566,0.000000,0.000000,32.491299,16.608717,52.973969,0.000000,0.000000,42.798915,0.000000,59.387216,182.150349,86.656991,9.585953,89.300899,0.000000,1.028641,1.712429,0.000000,46.503080,0.81,1.297295,333.908550,1.873758,1.93,2.700657,3.395103,0.904068,0.000000,11.069860,0.000000,2.93,1.878456,0.000000,0.000000,1.88,0.000000,1.283457,1.57,0.23,0.14,2.870752,14.502010,0.41,0.000000,0.00,5.85,0.000000,1.57,4.151343,0.84,3.424858,0.792042,1.894622,1.06,4.116755,2.148986,1.01,5.137286,0.000000,1.933600,0.00,2.594590,2.30,0.000000,0,0,0,0,0

67,16:30-16:45,1.147810,2.466768,0.000000,0.000000,0.000000,12.420569,57.332560,0.000000,0.000000,2.359089,0.000000,8.423596,0.961191,103.447503,19.419848,0.000000,0.000000,47.496950,40.748764,12.672428,0.000000,20.417383,52.115693,28.124315,4.953883,0.000000,82.009777,0.000000,235.615566,0.000000,0.000000,32.491299,16.608717,52.973969,0.000000,0.000000,42.798915,0.000000,59.387216,178.527653,86.656991,9.585953,89.300899,0.000000,2.057283,1.712429,0.000000,46.503080,0.81,1.297295,333.908550,1.873758,1.93,2.700657,3.395103,0.904068,0.000000,11.069860,0.000000,2.93,1.878456,0.000000,0.000000,1.88,0.000000,1.283457,1.57,0.23,0.14,2.870752,14.502010,0.41,0.000000,0.00,5.85,0.000000,1.47,4.151343,0.84,3.424858,0.792042,1.894622,1.06,4.116755,2.148986,1.01,5.137286,0.000000,1.933600,0.00,2.594590,2.30,0.000000,0,0,0,0,0

68,16:45-17:00,1.414266,2.466768,0.000000,0.000000,0.000000,12.420569,57.332560,0.000000,0.000000,2.359089,0.000000,8.423596,0.961191,103.447503,19.419848,0.000000,0.000000,47.496950,40.748764,12.672428,0.000000,20.417383,52.115693,28.124315,4.953883,0.000000,82.009777,0.000000,235.615566,0.000000,0.000000,32.491299,16.608717,52.973969,0.000000,0.000000,42.798915,0.000000,73.343211,178.527653,86.656991,9.585953,89.300899,0.000000,2.057283,1.712429,0.000000,46.503080,0.81,1.297295,333.908550,1.873758,1.93,2.700657,3.395103,0.904068,0.000000,11.069860,0.000000,2.93,1.878456,0.000000,0.000000,1.88,0.000000,1.283457,1.57,0.23,0.14,2.870752,14.502010,0.41,0.000000,0.00,5.85,0.000000,1.47,4.151343,0.84,3.424858,0.792042,1.894622,1.06,4.116755,2.148986,1.01,5.137286,0.000000,1.933600,0.00,2.594590,2.30,0.000000,0,0,0,0,0

69,17:00-17:15,1.885687,2.466768,0.000000,0.000000,0.000000,12.420569,57.332560,0.000000,0.000000,2.359089,0.000000,8.423596,0.961191,103.447503,19.419848,0.000000,0.000000,47.496950,40.748764,12.672428,0.000000,20.417383,52.115693,28.124315,4.953883,0.000000,82.009777,0.000000,235.615566,8.675205,0.000000,32.491299,16.608717,52.973969,0.000000,0.000000,42.798915,0.000000,97.790948,178.527653,117.655271,9.585953,89.300899,0.000000,2.057283,1.712429,0.000000,46.503080,0.81,1.297295,333.908550,1.873758,1.93,2.700657,3.395103,0.904068,0.000000,11.069860,0.000000,2.93,1.878456,0.000000,0.000000,1.88,0.000000,1.283457,1.57,0.23,0.14,2.870752,14.502010,0.41,0.000000,0.00,5.85,0.000000,1.47,4.151343,0.84,3.424858,0.792042,1.894622,1.06,4.116755,2.148986,1.01,5.137286,0.000000,1.933600,0.00,2.594590,2.30,0.000000,0,0,0,0,0

70,17:15-17:30,1.885687,2.466768,0.000000,0.000000,0.000000,12.420569,57.332560,0.000000,0.000000,2.359089,0.000000,8.423596,0.961191,103.447503,19.419848,0.000000,0.000000,47.496950,40.748764,12.672428,0.000000,20.417383,52.115693,28.124315,4.953883,0.000000,82.009777,0.000000,235.615566,17.760263,0.000000,32.491299,16.608717,52.973969,0.000000,0.000000,42.798915,0.000000,97.790948,178.784463,122.319536,19.171906,116.683092,0.000000,2.057283,1.712429,0.000000,46.503080,0.81,1.297295,333.908550,1.873758,1.93,2.700657,3.395103,0.904068,0.000000,11.069860,0.000000,2.93,1.878456,0.000000,0.000000,1.88,0.000000,1.283457,1.57,0.23,0.14,2.870752,14.502010,0.41,0.000000,0.00,5.85,0.000000,1.47,4.151343,0.84,3.424858,0.792042,1.894622,1.06,4.116755,2.148986,1.01,5.137286,0.000000,1.933600,0.00,2.594590,2.30,0.000000,0,0,0,0,0

71,17:30-17:45,1.885687,2.466768,0.000000,0.000000,0.000000,13.969368,57.332560,0.000000,0.000000,2.359089,0.000000,8.423596,0.961191,103.447503,21.407752,0.000000,0.000000,47.496950,40.748764,12.672428,0.000000,20.417383,52.115693,28.124315,4.953883,0.000000,82.009777,0.000000,271.870566,17.760263,0.000000,32.491299,16.608717,77.312040,0.000000,0.000000,42.798915,0.000000,97.790948,218.622967,122.319536,19.171906,116.683092,0.000000,2.057283,1.712429,0.000000,110.438337,0.81,1.297295,333.908550,1.873758,1.93,2.700657,3.395103,0.904068,0.000000,29.963145,0.000000,2.93,1.878456,0.000000,0.000000,1.88,0.000000,1.283457,1.57,0.23,0.14,2.870752,14.502010,0.41,0.000000,0.00,5.85,0.000000,1.47,4.151343,0.84,3.424858,0.792042,1.894622,1.06,4.116755,2.128121,1.01,5.137286,0.000000,9.550147,0.00,2.594590,2.30,0.000000,0,0,0,0,0

72,17:45-18:00,1.885687,2.466768,0.000000,0.000000,0.000000,13.969368,57.332560,0.000000,0.000000,2.359089,0.000000,8.423596,0.961191,103.447503,21.407752,0.000000,0.000000,47.496950,40.748764,12.672428,0.000000,20.417383,52.115693,28.124315,4.953883,0.000000,82.009777,0.000000,288.789566,17.760263,0.000000,32.491299,16.608717,77.312040,0.000000,0.000000,42.798915,0.000000,97.790948,218.622967,122.319536,19.171906,116.683092,0.000000,2.057283,1.712429,0.000000,110.467438,0.81,1.297295,333.908550,1.873758,1.93,2.700657,3.395103,0.904068,0.000000,31.550164,0.000000,2.93,1.878456,0.000000,0.000000,1.88,0.000000,1.283457,1.57,0.23,0.14,2.870752,14.502010,0.41,0.000000,0.00,5.85,0.000000,1.47,4.151343,0.84,3.424858,0.792042,1.894622,1.06,4.116755,2.128121,1.01,5.137286,0.000000,9.550147,0.00,2.594590,2.30,0.000000,0,0,0,0,0

73,18:00-18:15,1.448426,2.466768,0.000000,0.000000,0.000000,13.969368,57.332560,0.000000,0.000000,2.359089,0.000000,8.423596,0.961191,103.447503,29.528779,0.000000,0.000000,47.496950,39.563390,12.672428,0.000000,20.417383,52.115693,42.186473,10.527002,0.000000,82.009777,0.000000,288.789566,17.760263,0.000000,32.491299,16.608717,77.312040,0.000000,0.000000,42.798915,0.000000,75.223807,218.622967,122.319536,19.171906,116.683092,0.000000,1.662450,1.712429,0.000000,110.467438,0.81,1.297295,333.908550,1.873758,1.93,2.700657,3.395103,0.904068,0.000000,31.550164,0.000000,2.93,1.878456,0.000000,0.000000,1.88,0.000000,1.283457,1.57,0.23,0.14,2.870752,14.502010,0.41,0.000000,0.00,5.85,0.000000,1.47,4.151343,0.84,3.424858,0.792042,1.894622,1.06,4.116755,2.128121,1.01,5.137286,0.000000,9.550147,0.00,2.594590,2.30,0.000000,0,0,0,0,0

74,18:15-18:30,1.523581,2.466768,0.000000,0.000000,0.000000,13.969368,57.332560,0.000000,0.000000,2.359089,0.000000,8.423596,0.961191,103.447503,29.528779,0.000000,0.000000,47.496950,40.748764,12.672428,0.000000,20.417383,52.115693,42.186473,10.527002,0.000000,82.009777,0.000000,288.789566,26.640394,0.000000,32.491299,16.608717,77.312040,0.000000,0.000000,42.798915,0.000000,79.182954,218.622967,122.319536,19.171906,116.683092,0.000000,1.662450,1.712429,0.000000,110.467438,0.81,1.297295,333.908550,1.873758,1.93,2.700657,3.395103,0.904068,0.000000,31.550164,0.000000,2.93,1.878456,0.000000,0.000000,1.88,0.000000,1.283457,1.57,0.23,0.14,2.870752,14.502010,0.41,0.000000,0.00,5.85,0.000000,1.47,4.151343,0.84,3.424858,0.792042,1.894622,1.06,4.116755,2.128121,1.01,5.137286,0.000000,9.550147,0.00,2.594590,2.30,0.000000,0,0,0,0,0

75,18:30-18:45,2.357110,2.466768,0.000000,0.000000,0.000000,13.956537,57.332560,0.000000,0.000000,2.359089,0.000000,8.423596,0.961191,103.447503,29.528779,0.000000,0.000000,47.496950,40.748764,19.008642,0.000000,20.417383,52.115693,42.186473,10.527002,0.000000,82.009777,0.000000,288.789566,26.640394,0.000000,32.491299,16.608717,77.312040,0.000000,0.000000,42.798915,0.000000,122.238685,218.622967,122.319536,28.757859,116.683092,0.000000,3.085923,1.712429,0.000000,110.467438,0.81,1.297295,333.908550,1.873758,1.93,2.700657,3.395103,0.904068,0.000000,31.550164,0.000000,2.93,1.878456,0.000000,0.000000,1.88,0.000000,1.283457,1.57,0.23,0.14,2.870752,14.502010,0.41,0.000000,0.00,5.85,0.000000,1.47,4.151343,0.84,3.424858,0.792042,1.894622,1.06,4.116755,2.128121,1.01,5.137286,0.000000,9.550147,0.00,2.594590,2.30,0.000000,0,0,0,0,0

76,18:45-19:00,2.787538,2.522830,0.000000,0.000000,0.000000,13.956537,57.332560,0.000000,0.000000,2.359089,0.000000,16.847192,0.961191,103.447503,29.528779,0.000000,0.000000,47.496950,40.748764,19.008642,0.000000,30.656971,52.115693,42.186473,4.953883,0.000000,82.009777,0.000000,288.789566,27.665025,0.000000,34.186497,16.608717,77.312040,0.000000,0.000000,42.798915,3.357156,146.686423,218.622967,122.319536,38.432727,116.683092,0.000000,4.114564,1.712429,0.000000,110.467438,0.81,1.297295,333.908550,1.873758,1.93,2.700657,3.395103,0.904068,0.000000,31.550164,0.000000,2.93,1.878456,0.000000,0.000000,1.88,0.000000,1.283457,1.57,0.23,0.14,2.870752,14.502010,0.41,0.000000,0.00,5.85,0.000000,1.47,4.151343,0.84,3.424858,0.792042,1.894622,1.06,4.116755,2.128121,1.01,5.137286,0.000000,9.550147,0.00,2.594590,2.30,0.000000,0,0,0,0,0

77,19:00-19:15,2.787538,2.522830,0.000000,0.000000,0.000000,13.492371,57.332560,0.000000,0.000000,2.359089,0.000000,16.847192,0.961191,103.447503,29.528779,0.000000,0.000000,47.496950,40.748764,19.008642,0.000000,30.656971,52.115693,42.186473,4.953883,0.000000,78.639512,0.000000,288.789566,27.665025,0.000000,34.186497,16.608717,77.312040,0.000000,0.000000,42.798915,5.371449,146.686423,185.203137,122.319536,38.432727,116.683092,0.000000,4.114564,1.712429,0.000000,110.467438,0.81,1.297295,333.908550,1.873758,1.93,2.700657,3.395103,0.904068,0.000000,29.851787,0.000000,2.93,1.878456,0.000000,0.000000,1.88,0.000000,1.283457,1.57,0.23,0.14,2.870752,14.502010,0.41,0.000000,0.00,5.85,0.000000,1.47,4.151343,0.84,3.424858,0.792042,1.894622,1.06,4.116755,2.128121,1.01,5.137286,0.000000,9.550147,0.00,2.594590,2.30,0.000000,0,0,0,0,0

78,19:15-19:30,2.787538,2.522830,0.000000,0.000000,0.000000,13.492371,57.332560,0.000000,0.000000,2.359089,0.000000,16.847192,0.961191,103.447503,29.528779,0.000000,0.000000,51.232666,40.748764,19.008642,0.000000,30.656971,52.115693,42.186473,4.953883,0.000000,78.639512,0.000000,288.789566,27.665025,0.000000,32.491299,16.608717,77.312040,0.000000,0.000000,42.798915,10.742898,146.686423,180.976439,122.319536,38.432727,116.683092,0.000000,4.114564,1.712429,0.000000,142.618106,0.81,1.297295,333.908550,1.873758,1.93,2.700657,3.395103,0.904068,0.000000,41.636993,0.000000,2.93,1.878456,0.000000,0.000000,1.88,0.000000,1.283457,1.57,0.23,0.14,2.870752,14.502010,0.41,0.000000,0.00,5.85,0.000000,1.47,4.151343,0.84,3.424858,0.792042,1.894622,1.06,4.116755,2.128121,1.01,5.137286,0.000000,9.550147,0.00,2.594590,2.30,0.000000,0,0,0,0,0

79,19:30-19:45,2.787538,2.522830,0.000000,0.000000,0.000000,13.492371,57.332560,0.000000,0.000000,2.359089,0.000000,16.847192,0.961191,103.447503,29.528779,0.000000,0.000000,51.232666,40.748764,19.008642,0.000000,30.656971,52.115693,42.186473,4.953883,0.000000,78.639512,0.000000,285.918170,27.665025,0.000000,32.491299,16.608717,77.312040,0.000000,0.000000,42.798915,52.505912,146.686423,219.589767,122.319536,38.432727,116.683092,0.000000,4.114564,1.712429,0.000000,142.618106,0.81,1.297295,333.908550,1.873758,1.93,2.700657,3.395103,0.904068,0.000000,41.666180,0.000000,2.93,1.878456,0.000000,0.000000,1.88,0.000000,1.283457,1.57,0.23,0.14,2.870752,14.502010,0.41,0.000000,0.00,5.85,0.000000,1.47,4.151343,0.84,3.424858,0.792042,1.894622,1.06,4.116755,2.128121,1.01,5.137286,0.000000,9.550147,0.00,2.594590,2.30,0.000000,0,0,0,0,0

80,19:45-20:00,2.787538,2.522830,0.000000,0.000000,0.000000,18.240229,57.332560,0.000000,0.000000,2.359089,0.000000,16.847192,0.961191,103.447503,29.528779,0.000000,0.000000,47.496950,40.748764,19.008642,0.000000,30.656971,52.115693,42.186473,4.953883,0.000000,78.639512,0.000000,285.918170,27.665025,0.000000,32.491299,16.608717,77.312040,0.000000,0.000000,42.798915,52.505912,146.686423,219.589767,122.319536,38.432727,116.683092,0.000000,4.114564,1.712429,0.000000,142.618106,0.81,1.297295,333.908550,1.873758,1.93,2.700657,3.395103,0.904068,0.000000,41.666180,0.000000,2.93,1.878456,0.000000,0.000000,1.88,0.000000,1.283457,1.57,0.23,0.14,2.870752,14.502010,0.41,0.000000,0.00,5.85,0.000000,1.47,4.151343,0.84,3.424858,0.792042,1.894622,1.06,4.116755,2.128121,1.01,5.137286,0.000000,9.550147,0.00,2.594590,2.30,0.000000,0,0,0,0,0

81,20:00-20:15,2.787538,2.522830,0.000000,0.000000,0.000000,18.240229,57.332560,0.000000,0.000000,2.359089,0.000000,16.847192,0.961191,103.447503,29.528779,0.000000,0.000000,47.496950,40.748764,19.008642,0.000000,30.656971,52.115693,42.186473,4.953883,0.000000,78.639512,0.000000,255.918366,27.665025,0.000000,32.491299,16.608717,77.312040,0.000000,0.000000,42.798915,52.505912,146.686423,248.593767,122.319536,38.432727,116.683092,0.000000,4.114564,1.712429,0.000000,142.618106,0.81,1.297295,333.908550,1.873758,1.93,2.700657,3.395103,0.904068,0.000000,41.666180,0.000000,2.93,1.878456,0.000000,0.000000,1.88,0.000000,1.283457,1.57,0.23,0.14,2.870752,14.502010,0.41,0.000000,0.00,5.85,0.000000,1.47,4.151343,0.84,3.424858,0.792042,1.894622,1.06,4.116755,2.128121,1.01,5.137286,0.000000,9.550147,0.00,2.594590,2.30,0.000000,0,0,0,0,0

82,20:15-20:30,2.787538,2.522830,0.000000,0.000000,0.000000,18.240229,57.332560,0.000000,0.000000,2.359089,0.000000,16.847192,0.961191,103.447503,29.528779,0.000000,0.000000,47.496950,40.748764,19.008642,0.000000,30.656971,52.115693,42.186473,4.953883,0.000000,78.639512,0.000000,255.918366,27.665025,0.000000,32.491299,16.608717,77.312040,0.000000,0.000000,42.798915,52.505912,146.686423,287.265767,122.319536,38.432727,116.683092,0.000000,4.114564,1.712429,0.000000,110.467438,0.81,1.297295,333.908550,1.873758,1.93,2.700657,3.395103,0.904068,0.000000,29.851787,0.000000,2.93,1.878456,0.000000,0.000000,1.88,0.000000,1.283457,1.57,0.23,0.14,2.870752,14.502010,0.41,0.000000,0.00,5.85,0.000000,1.47,4.151343,0.84,3.424858,0.792042,1.894622,1.06,4.116755,2.128121,1.01,5.137286,0.000000,9.550147,0.00,2.594590,2.30,0.000000,0,0,0,0,0

