Block,Time,CHAMERA2,URI2,UNCHAHAR2,UNCHAHAR1,SINGRAULI_HYDRO,TEHRI,SINGRAULI,UNCHAHAR4,TANDA2,UNCHAHAR3,DADRT2,JHAJJAR,KOTESHWR,SEWA2,DULHASTI,RIHAND3,CHAMERA3,PARBATI3,KOLDAM,DHAULIGNGA,RAMPUR,RIHAND2,NJPC,RIHAND1,KISHANGANGA,NAPP,RAPPC,CHAMERA1,BSIUL,TANAKPUR,URI,RAPPB,SALAL,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,TALST2,VALLURNTECL,NTPL,NLCIIST2,NLCTS2EXP,NNTPP,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,SIMHST2,RSTPSU1TO6,RSTPSU7,SIMHST1,KUDGI,MAPS,NLCEXP,NLCIIST1,BRBCL,FSTPP I & II,TALA,KHSTPP-II,KHSTPP-I,VSTPS I,VSTPS II,VSTPS III,VSTPS IV,VSTPS V,LARA-I,MOUDA,SIPAT I,SIPAT II,SOLAPUR,MOUDA_II,TAPS-II,SASAN,GADARWARA-I,KHARGONE-I,KSTPS I&II,KSTPS7,KAPS,GANDHAR-APM,GANDHAR-NAPM,GANDHAR-RLNG,GANDHAR-ComGas,KAWAS-APM,KAWAS-NAPM,KAWAS-RLNG,KAWAS-zLIQ,KAWAS-ComGas
65,16:00-16:15,43.635161,35.068228,43.545976,22.193777,1.095648,0,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,8.712864,17.179061,53.905351,126.520838,31.709733,3.47244,0,0,1.187225,120.694688,61.426578,94.319982,2.551476,41.317391,59.009958,14.04936,13.1076,8.967,50.784,0,67.396,0,70.283948,0,0,0,37.321136,0,0,0,43.781447,53.510657,0,3.03,2.38,3.78,0.42,0.88,0.21,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.84,20.0018,17.236,0,147.515625,43.704,2.373844,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.01858,0.003716,0,0,0.009908,0,0.009908

66,16:15-16:30,43.635161,35.068228,43.545976,22.193777,1.095648,0,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,8.712864,17.179061,53.905351,126.520838,31.709733,3.47244,0,0,1.187225,120.694688,61.426578,94.319982,2.551476,41.317391,59.009958,28.09872,13.1076,8.967,52.992,0,67.396,0,70.283948,0,0,0,37.321136,0,0,0,43.781447,53.510657,0,3.03,2.38,3.78,0.42,0.88,0.21,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.84,20.0018,17.236,0,147.515625,43.704,2.373844,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.01858,0.003716,0,0,0.009908,0,0.009908

67,16:30-16:45,43.635161,35.068228,43.545976,20.323971,1.095648,0,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,8.712864,17.179061,53.905351,126.520838,31.709733,3.47244,0.85977,0,1.187225,120.694688,61.426578,94.319982,2.551476,41.317391,59.009958,28.09872,13.1076,8.967,52.992,0,67.396,0,70.283948,0,0,0,37.321136,0,0,0,43.781447,53.510657,0,3.03,2.38,3.78,0.42,0.88,0.21,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.84,20.0018,17.236,0,147.515625,43.704,2.373844,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.01858,0.003716,0,0,0.009908,0,0.009908

68,16:45-17:00,43.635161,35.068228,43.545976,18.581917,1.095648,0,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,8.712864,17.179061,53.905351,126.520838,31.709733,3.47244,1.719539,0,1.187225,120.694688,61.426578,94.319982,2.551476,41.317391,59.009958,28.09872,13.1076,8.967,50.784,0,67.396,0,70.283948,0,0,0,37.321136,0,0,0,43.781447,53.510657,0,3.03,2.38,3.78,0.42,0.88,0.21,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.84,20.0018,17.236,0,147.515625,43.704,2.373844,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.01858,0.003716,0,0,0.009908,0,0.009908

69,17:00-17:15,43.635161,35.068228,43.545976,18.581917,1.095648,9.185076,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,8.712864,17.179061,53.905351,126.520838,31.709733,16.667714,2.579309,0,1.575901,120.694688,81.902104,94.319982,2.551476,42.497888,59.009958,28.09872,13.1076,0.7686,50.784,0,67.396,0,70.283948,0,0,0,37.321136,0,0,0,43.781447,53.510657,0,3.03,2.38,3.42,0.42,0.88,0.21,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.84,20.0018,17.236,0,147.515625,43.704,2.373844,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.01858,0.003716,0,0,0.009908,0,0.009908

70,17:15-17:30,43.635161,35.068228,43.545976,18.581917,1.095648,18.370152,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,8.712864,17.179061,53.905351,126.520838,31.709733,16.667714,2.68678,0,1.575901,120.694688,81.902104,94.319982,2.551476,42.497888,59.009958,28.09872,13.1076,0.7686,50.784,0,67.396,0,70.283948,0,0,0,37.321136,0,0,0,43.781447,53.510657,0,3.03,2.38,3.42,0.42,0.88,0.21,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.84,20.0018,17.236,0,147.515625,43.704,2.373844,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.01858,0.003716,0,0,0.009908,0,0.009908

71,17:30-17:45,43.635161,34.775994,43.545976,18.581917,1.095648,18.370152,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,8.712864,17.179061,53.905351,126.520838,31.709733,3.47244,3.181148,9.915135,1.575901,120.694688,81.902104,94.319982,2.551476,42.497888,59.009958,14.04936,13.1076,0.2562,50.784,0,67.396,0,70.283948,0,0,0,37.321136,0,0,0,43.781447,53.510657,0,3.03,2.38,3.42,0.42,0.88,0.21,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.84,20.0018,17.097,0,147.515625,43.704,2.373844,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.01858,0.003716,0,0,0.010067,0,0.010067

72,17:45-18:00,43.635161,34.775994,43.545976,18.581917,1.095648,18.370152,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,8.712864,17.179061,53.905351,126.520838,31.709733,3.47244,3.191895,9.915135,1.575901,120.694688,81.902104,94.319982,2.551476,42.497888,59.009958,14.04936,13.1076,0.2562,50.784,0,67.396,0,70.283948,0,0,0,37.321136,0,0,0,43.781447,53.510657,0,3.03,2.38,3.42,0.42,0.88,0.21,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.84,20.0018,17.097,0,147.515625,43.704,2.373844,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.01858,0.003716,0,0,0.010067,0,0.010067

73,18:00-18:15,43.635161,34.775994,43.545976,18.581917,1.095648,18.370152,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,8.712864,17.179061,53.905351,126.520838,31.709733,3.47244,2.579309,9.915135,1.187225,120.694688,61.426578,94.319982,2.551476,43.678385,59.009958,12.64,6.49,0.2562,50.784,0,67.396,0,70.283948,0,0,0,37.321136,0,0,0,43.781447,49.862204,0,3.03,2.38,3.42,0.42,0.88,0.21,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.84,20.0018,17.097,0,147.515625,43.704,2.384634,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.018765,0.003716,0,0,0.010067,0,0.010067

74,18:15-18:30,43.635161,34.775994,43.545976,18.581917,1.095648,27.555228,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,8.712864,17.179061,53.905351,126.520838,31.709733,3.47244,2.68678,19.830272,1.187225,120.694688,61.426578,94.319982,2.551476,43.678385,59.009958,12.64,6.49,0.2562,50.784,0,67.396,0,70.283948,0,0,0,37.321136,0,0,0,43.781447,46.213749,0,3.03,2.38,3.42,0.42,0.88,0.21,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.91,20.0018,17.097,0,147.515625,43.704,2.384634,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.018765,0.003716,0,0,0.010067,0,0.010067

75,18:30-18:45,43.635161,34.775994,43.545976,20.323971,1.095648,27.555228,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,8.712864,17.179061,53.905351,126.520838,31.709733,16.667714,3.191895,19.830272,1.575901,120.694688,82.209237,94.319982,2.551476,43.678385,59.009958,28.09872,13.1076,0.2562,50.784,0,67.396,0,70.283948,0,0,0,37.321136,0,0,0,43.781447,43.781447,0,3.03,2.38,3.42,0.42,0.88,0.21,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.9,20.0018,17.097,0,147.515625,43.704,2.384634,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.018765,0.003716,0,0,0.010067,0,0.010067

76,18:45-19:00,43.635161,34.775994,43.545976,22.193777,1.095648,28.615044,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,9.031626,17.179061,57.63782,126.520838,31.709733,16.667714,4.25586,29.745407,2.438053,120.694688,126.436373,94.319982,2.609464,43.678385,59.009958,42.14808,19.6614,0.2562,50.784,0,68.558,0,70.283948,0,0,0,37.321136,0,0,0,43.781447,43.781447,0,3.03,2.38,3.42,0.42,0.88,0.21,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.9,20.0018,17.097,0,147.515625,43.704,2.384634,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.018765,0.003716,0,0,0.010067,0,0.010067

77,19:00-19:15,43.635161,34.775994,43.545976,22.193777,1.095648,28.615044,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,9.031626,17.179061,57.63782,126.520838,31.709733,12.500786,4.25586,39.75251,2.883263,120.694688,151.723648,94.319982,2.609464,44.150584,59.009958,42.14808,19.6614,0.2562,50.784,0,67.396,0,70.283948,0,0,0,37.321136,0,0,0,43.781447,43.781447,0,3.03,2.38,3.42,0.42,0.88,0.21,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.9,20.0018,17.097,0,147.515625,43.704,2.384634,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.018765,0.003716,0,0,0.010067,0,0.010067

78,19:15-19:30,43.635161,34.775994,43.545976,22.193777,1.095648,28.615044,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,9.031626,17.179061,57.63782,126.520838,31.709733,16.667714,4.25586,39.75251,2.883263,120.694688,151.723648,94.319982,2.609464,44.150584,59.009958,42.14808,19.6614,0.2562,52.992,0,67.396,0,70.283948,0,0,0,37.321136,0,0,0,43.781447,43.781447,0,3.03,2.38,3.42,0.42,0.88,0.21,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.9,20.0018,17.097,0,147.515625,43.704,2.384634,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.018765,0.003716,0,0,0.010067,0,0.010067

79,19:30-19:45,43.635161,34.775994,43.545976,22.193777,1.095648,28.615044,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,9.031626,17.179061,55.371478,126.520838,31.709733,54.170072,4.25586,39.75251,2.883263,120.694688,151.723648,94.319982,2.609464,44.150584,59.009958,42.14808,19.6614,1.1529,52.992,0,66.234,0,70.283948,0,0,0,37.321136,0,0,0,43.781447,43.781447,0,3.03,2.38,3.42,0.42,0.88,0.21,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.9,20.0018,17.097,0,147.515625,43.704,2.384634,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.018765,0.003716,0,0,0.010067,0,0.010067

80,19:45-20:00,43.635161,34.775994,43.545976,22.193777,1.095648,28.615044,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,9.031626,17.179061,53.905351,126.520838,31.709733,54.170072,4.25586,39.75251,2.883263,120.694688,151.723648,94.319982,2.609464,44.150584,59.009958,42.14808,19.6614,1.1529,50.784,0,66.234,0,70.283948,0,0,0,37.321136,0,0,0,43.781447,43.781447,0,3.03,2.38,3.42,0.42,0.88,0.21,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.9,20.0018,17.097,0,147.515625,43.704,2.384634,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.018765,0.003716,0,0,0.010067,0,0.010067

81,20:00-20:15,43.635161,34.775994,43.545976,22.193777,1.095648,28.615044,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,9.031626,17.179061,53.905351,126.520838,31.709733,54.170072,4.25586,39.75251,2.883263,120.694688,151.723648,94.319982,2.609464,44.150584,59.009958,42.14808,19.6614,1.1529,50.784,0,66.234,0,70.283948,0,0,0,37.321136,0,0,0,43.781447,43.781447,0,3.03,2.38,3.42,0.42,0.88,0.21,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.83,20.0018,17.236,0,147.515625,43.704,2.384634,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.018765,0.003716,0,0,0.010067,0,0.010067

82,20:15-20:30,43.635161,34.775994,43.545976,22.193777,1.095648,28.615044,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,9.031626,17.179061,53.905351,126.520838,31.709733,54.170072,4.25586,39.75251,2.883263,120.694688,151.723648,94.319982,2.609464,44.150584,59.009958,42.14808,19.6614,1.1529,50.784,0,66.234,0,70.283948,0,0,0,37.321136,0,0,0,43.781447,43.781447,0,3.03,2.38,3.42,0.42,0.88,0.21,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.83,20.0018,17.236,0,147.515625,43.704,2.384634,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.018765,0.003716,0,0,0.010067,0,0.010067

83,20:30-20:45,43.635161,34.775994,43.545976,22.193777,1.095648,28.615044,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,9.031626,17.179061,53.905351,126.520838,31.709733,54.170072,4.25586,39.75251,2.883263,120.694688,151.723648,94.319982,2.609464,44.150584,59.009958,42.14808,19.6614,8.8389,50.784,0,66.234,0,70.283948,0,0,0,37.321136,0,0,0,43.781447,43.781447,0,3.03,2.38,3.78,0.42,0.88,0.21,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.83,20.0018,17.236,0,147.515625,44.311,2.384634,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.018765,0.003716,0,0,0.010067,0,0.010067

84,20:45-21:00,43.635161,34.775994,43.545976,22.193777,1.095648,28.615044,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,8.712864,17.179061,53.905351,126.520838,31.709733,54.170072,4.25586,39.75251,2.438053,120.694688,126.436373,94.319982,2.551476,44.150584,59.009958,42.14808,19.6614,8.8389,50.784,0,66.234,0,70.283948,0,0,0,37.321136,0,0,0,43.781447,43.781447,0,3.03,2.38,3.78,0.42,0.88,0.21,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.83,20.0018,17.236,0,147.515625,44.311,2.384634,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.018765,0.003716,0,0,0.010067,0,0.010067

85,21:00-21:15,43.635161,34.775994,43.545976,22.193777,1.095648,28.615044,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,8.712864,17.179061,53.905351,126.520838,31.709733,16.667714,4.25586,39.75251,2.438053,120.694688,126.436373,94.319982,2.551476,44.150584,59.009958,42.14808,19.6614,8.8389,50.784,0,66.234,0,70.283948,0,0,0,37.321136,0,0,0,43.781447,43.781447,0,3.03,2.38,3.78,0.42,0.88,0.21,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.83,20.0018,17.236,0,147.515625,44.311,2.384634,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.018765,0.003716,0,0,0.010227,0,0.010227

86,21:15-21:30,43.635161,34.775994,43.545976,22.193777,1.095648,28.615044,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,8.712864,17.179061,53.905351,126.520838,31.709733,16.667714,4.25586,39.75251,2.438053,120.694688,126.436373,94.319982,2.551476,44.150584,59.009958,42.14808,19.6614,1.1529,50.784,0,66.234,0,70.283948,0,0,0,37.321136,0,0,0,43.781447,43.781447,0,3.03,2.38,3.78,0.42,0.88,0.21,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.83,20.0018,17.236,0,147.515625,44.311,2.384634,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.018765,0.003716,0,0,0.010227,0,0.010227

87,21:30-21:45,43.635161,34.775994,43.545976,22.193777,1.095648,28.615044,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,8.712864,17.179061,53.905351,126.520838,31.709733,16.667714,4.25586,39.75251,2.438053,120.694688,126.436373,94.319982,2.551476,44.150584,59.009958,42.14808,19.6614,0.5124,50.784,0,66.234,0,70.283948,0,0,0,37.321136,0,0,0,43.781447,43.781447,0,3.03,2.38,3.78,0.42,0.88,0.21,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.83,20.0018,17.236,0,147.515625,44.311,2.395424,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.018765,0.003716,0,0,0.010227,0,0.010227

88,21:45-22:00,43.635161,34.775994,43.545976,22.193777,1.095648,28.615044,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,8.712864,17.179061,53.905351,126.520838,31.709733,16.667714,4.25586,39.75251,2.883263,120.694688,151.723648,94.319982,2.551476,44.150584,59.009958,42.14808,19.6614,0.5124,50.784,0,66.234,0,70.283948,0,0,0,37.321136,0,0,0,43.781447,43.781447,0,3.03,2.38,3.78,0.42,0.88,0.21,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.83,20.0018,17.236,0,147.515625,44.311,2.395424,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.018765,0.003716,0,0,0.010227,0,0.010227

89,22:00-22:15,43.635161,34.775994,43.545976,22.193777,1.095648,28.615044,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,18.063253,17.179061,53.905351,126.520838,31.709733,3.47244,4.25586,39.75251,2.883263,120.694688,151.723648,94.319982,2.609464,44.150584,59.009958,42.14808,19.6614,0.5124,50.784,0,66.234,0,70.283948,0,0,0,37.321136,0,0,0,43.781447,44.997598,0,3.03,2.38,3.78,0.44,0.88,0.21,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.87,20.0018,17.236,0,147.515625,43.704,2.395424,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.018765,0.003716,0,0,0.010227,0,0.010227

90,22:15-22:30,43.635161,34.775994,43.545976,22.193777,1.095648,28.615044,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,18.063253,17.179061,53.905351,126.520838,31.709733,3.47244,4.25586,39.75251,2.883263,120.694688,151.723648,94.319982,2.609464,44.150584,59.009958,42.14808,19.6614,0.5124,50.784,0,66.234,0,70.283948,0,0,0,37.321136,0,0,0,43.781447,44.997598,0,3.03,2.38,3.78,0.44,0.88,0.21,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.87,20.0018,17.236,0,147.515625,43.704,2.395424,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.018765,0.003716,0,0,0.010227,0,0.010227

91,22:30-22:45,43.635161,34.775994,43.545976,22.193777,1.095648,28.615044,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,18.063253,17.179061,53.905351,126.520838,31.709733,3.889133,4.25586,39.75251,2.883263,120.694688,151.723648,94.319982,2.609464,44.150584,59.009958,42.14808,19.6614,0.5124,50.784,0,66.234,0,70.283948,0,0,0,37.321136,0,0,0,43.781447,44.997598,0,3.03,2.38,3.78,0.44,0.88,0.21,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.87,20.0018,17.236,0,147.515625,43.704,2.395424,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.018765,0.003716,0,0,0.010227,0,0.010227

92,22:45-23:00,43.635161,34.775994,43.545976,22.193777,1.095648,28.615044,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,18.063253,17.179061,53.905351,126.520838,31.709733,3.889133,4.25586,39.75251,2.883263,120.694688,151.723648,94.319982,2.609464,44.150584,59.009958,42.14808,19.6614,0.5124,50.784,0,66.234,0,70.283948,0,0,0,37.321136,0,0,0,43.781447,44.997598,0,3.03,2.38,3.78,0.42,0.88,0.21,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.84,20.0018,17.236,0,147.515625,43.704,2.395424,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.018765,0.003716,0,0,0.010227,0,0.010227

93,23:00-23:15,43.635161,34.775994,43.545976,22.193777,1.095648,27.555228,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,9.244135,17.179061,53.905351,126.520838,31.709733,3.889133,4.25586,29.745407,2.883263,120.694688,151.723648,94.319982,2.551476,44.150584,59.009958,42.14808,19.6614,0.5124,50.784,0,53.452,0,70.283948,0,0,0,37.321136,0,0,0,43.781447,44.997598,0,3.03,2.38,3.78,0.42,0.88,0.21,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.84,20.0018,17.236,0,147.515625,43.704,2.395424,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.018765,0.003716,0,0,0.010227,0,0.010227

94,23:15-23:30,43.635161,34.775994,43.545976,22.193777,1.095648,27.555228,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,9.031626,17.179061,53.905351,126.520838,31.709733,3.889133,4.25586,29.745407,2.438053,120.694688,126.436373,94.319982,2.551476,44.150584,59.009958,42.14808,19.6614,0.5124,50.784,0,53.452,0,70.283948,0,0,0,37.321136,0,0,0,43.781447,44.997598,0,3.03,2.38,3.78,0.42,0.88,0.21,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.84,20.0018,17.236,0,147.515625,43.704,2.395424,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.018765,0.003716,0,0,0.010227,0,0.010227

95,23:30-23:45,43.635161,34.775994,43.545976,22.193777,1.095648,27.555228,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,9.031626,17.179061,53.905351,126.520838,31.709733,3.889133,4.25586,29.745407,2.438053,120.694688,126.436373,94.319982,2.551476,44.150584,59.009958,42.14808,19.6614,0.5124,50.784,0,53.452,0,70.283948,0,0,0,37.321136,0,0,0,43.781447,44.997598,0,3.03,2.38,3.78,0.42,0.88,0.22,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.84,20.0018,17.236,0,147.515625,43.704,2.395424,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,354.6,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.018765,0.003716,0,0,0.010227,0,0.010227

96,23:45-24:00,43.635161,34.775994,43.545976,22.193777,1.095648,27.555228,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,9.031626,17.179061,53.905351,126.520838,31.709733,3.889133,4.25586,19.830272,1.929242,120.694688,100.2277,94.319982,2.551476,44.150584,59.009958,42.14808,19.6614,0.5124,50.784,0,53.452,0,70.283948,0,0,0,37.321136,0,0,0,43.781447,44.997598,0,3.03,2.38,3.78,0.42,0.88,0.22,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.84,20.0018,17.236,0,147.515625,43.704,2.395424,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,360.225,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.018765,0.003716,0,0,0.010227,0,0.010227

