Block,Time,NJPC,AURY_GF,SALAL,TANDA2,DADRI_RF,RAMPUR,PARBATI3,URI2,DADRI_CRF,DADRT2,RIHAND3,KOTESHWR,SEWA2,ANTA_LF,AURY_RF,TANAKPUR,RIHAND1,UNCHAHAR2,AURY_LF,AURY_CRF,RIHAND2,DHAULIGNGA,CHAMERA3,ANTA_CRF,CHAMERA1,SINGRAULI,DULHASTI,FSTPP I & II,MOUDA_II,KHSTPP-I,TEHRI,KGSU3AND4,NLCIIST1,RSTPSU7,UNCHAHAR4,SOLAPUR,KHARGONE-I,KSTPS7,KOLDAM,KAWAS-zLIQ,UNCHAHAR3,KAWAS-APM,KSTPS I&II,SIPAT I,RAPPB,URI,BSIUL,NLCTS2EXP,SIMHST2,KGSU1AND2,KUDGI,SINGRAULI_HYDRO,NTPL,MAPS,KKNP,VALLURNTECL,NAPP,DADRI_GF,KAWAS-RLNG,KHSTPP-II,ANTA_RF,ANTA_GF,RAPPC,KISHANGANGA,GANDHAR-APM,BRBCL,MOUDA,KAWAS-ComGas,TALA,NLCIIST2,JHAJJAR,DADRI_LF,RSTPSU1TO6,TALST2,NNTPP,NLCEXP,UNCHAHAR1,CHAMERA2,KAPS,LARA-I,GADARWARA-I,VSTPS V,KAWAS-NAPM,VSTPS IV,GANDHAR-RLNG,TAPS-II,GANDHAR-ComGas,VSTPS II,SASAN,SIPAT II,GANDHAR-NAPM,VSTPS III,VSTPS I,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
55,13:30-13:45,0.000000,0.000000,80.560066,3.938161,0.000000,0.000000,0.000000,32.614360,0.000000,363.090471,123.684601,0.000000,17.436898,0.000000,0.000000,0.246695,92.331090,15.562775,0.000000,0.000000,117.887847,0.000000,0.000000,0.000000,0.000000,135.838207,36.418010,13.052495,3.381406,13.142815,24.971621,2.10,0.90,1.87,1.145606,1.705521,3.411042,1.292062,0.000000,0.000000,13.086682,0.000000,2.859171,3.307677,0.000000,47.836872,0.000000,1.58,1.78,1.95,8.98,1.014603,3.64,0.24,1.55,3.44,44.767769,0.000000,0.005540,98.917947,0.000000,0.000000,62.541305,6.102746,0.000000,8.704616,1.866200,0.004123,0.000000,1.32,341.161409,0.000000,5.69,2.92,0.19,1.81,11.055970,0.000000,0.798782,4.100149,4.134596,1.278279,0.000000,2.584122,0.008945,1.320230,0.005010,1.870878,265.399312,1.800843,0.000000,1.886980,2.264995,0,0,0,0,0

56,13:45-14:00,0.000000,0.000000,80.560066,3.938161,0.000000,0.000000,0.000000,32.614360,0.000000,363.089411,123.684601,8.798246,17.436898,0.000000,0.000000,0.123347,92.331090,28.087504,0.000000,0.000000,117.887847,0.000000,0.000000,0.000000,0.000000,135.838207,36.418010,13.052495,3.381406,21.686576,24.971621,2.10,0.90,1.87,1.145606,1.705521,3.411042,1.292062,0.000000,0.000000,13.086682,0.000000,2.859171,3.307677,0.000000,47.836872,0.000000,1.68,1.78,1.95,8.98,1.014603,3.64,0.24,1.55,3.44,44.767769,0.000000,0.005540,98.917947,0.000000,0.000000,62.541305,6.102746,0.000000,8.704616,1.866200,0.004123,0.000000,1.32,341.161409,0.000000,5.69,2.92,0.19,1.81,11.055970,0.000000,0.798782,4.100149,4.134596,1.278279,0.000000,2.584122,0.008945,1.320230,0.005010,1.870878,265.399312,1.800843,0.000000,1.886980,2.264995,0,0,0,0,0

57,14:00-14:15,0.000000,0.000000,70.490057,3.938161,0.000000,0.000000,0.000000,32.614360,0.000000,363.090471,123.684601,8.798246,17.436898,0.000000,0.000000,0.740085,92.331090,28.087504,0.000000,0.000000,117.887847,0.000000,0.000000,0.000000,0.000000,135.838207,36.418010,13.052495,3.381406,25.426241,24.971621,2.10,0.90,1.87,1.145606,1.705521,3.411042,1.292062,0.000000,0.000000,13.771050,0.000000,2.859171,3.307677,0.000000,47.836872,0.000000,1.71,1.78,1.95,8.98,1.014603,3.64,0.24,1.55,3.44,44.767769,0.000000,0.005540,98.917947,0.000000,0.000000,62.541305,6.102746,0.000000,8.704616,1.866200,0.004123,0.000000,1.32,414.319501,0.000000,5.69,2.92,0.19,1.76,11.428864,0.000000,0.798782,4.100149,4.134596,1.278279,0.000000,2.584122,0.008624,1.320230,0.005010,1.870878,265.399312,1.800843,0.000000,1.886980,2.264995,0,0,0,0,0

58,14:15-14:30,0.000000,0.000000,70.490057,3.938161,0.000000,0.000000,0.000000,32.614360,0.000000,363.089411,123.684601,8.798246,17.436898,0.000000,0.000000,0.740085,92.331090,28.087504,0.000000,0.000000,117.887847,0.000000,0.000000,0.000000,0.000000,135.838207,36.418010,13.052495,3.381406,25.426241,24.971621,2.10,0.90,1.87,1.145606,1.705521,3.411042,1.292062,0.000000,0.000000,13.771050,0.000000,2.859171,3.307677,0.000000,47.836872,0.000000,1.73,1.78,1.95,8.98,1.014603,3.64,0.24,1.55,3.44,44.767769,0.000000,0.005540,142.042795,0.000000,0.000000,62.541305,6.102746,0.000000,8.704616,1.866200,0.004123,0.000000,1.32,439.094918,0.000000,5.69,2.92,0.19,1.76,11.428864,0.000000,0.798782,4.100149,4.134596,1.278279,0.000000,2.584122,0.008624,1.320230,0.005010,1.870878,265.399312,1.800843,0.000000,1.886980,2.264995,0,0,0,0,0

59,14:30-14:45,0.000000,0.000000,70.490057,3.938161,0.000000,0.000000,0.000000,32.614360,0.000000,363.733930,123.684601,8.798246,17.436898,0.000000,0.000000,0.740085,92.331090,28.087504,0.000000,0.000000,117.887847,0.000000,0.000000,0.000000,0.000000,135.838207,36.418010,13.052495,3.381406,25.426241,24.971621,2.10,0.90,1.87,1.192270,1.705521,3.411042,1.292062,0.000000,0.000000,14.070913,0.000000,2.859171,3.307677,0.000000,47.836872,0.000000,1.46,1.78,1.95,8.98,1.034894,3.64,0.24,1.55,3.44,44.767769,0.000000,0.005540,142.042795,0.000000,0.000000,62.541305,6.102746,0.000000,8.704616,1.866200,0.004123,0.000000,1.32,468.164869,0.000000,5.69,2.92,0.19,1.76,11.750893,0.000000,0.798782,4.100149,4.134596,1.278279,0.000000,2.584122,0.008624,1.320230,0.005010,1.870878,265.399312,1.800843,0.000000,1.886980,2.264995,0,0,0,0,0

60,14:45-15:00,20.715561,0.000000,70.490057,3.938161,0.000000,0.638700,0.000000,32.614360,0.000000,363.733125,123.684601,8.798246,17.436898,0.000000,0.000000,0.616737,92.331090,28.087504,0.000000,0.000000,117.887847,0.000000,0.000000,0.000000,0.000000,135.838207,36.418010,19.960917,3.381406,38.379076,24.971621,2.10,0.88,1.87,1.192270,1.705521,3.411042,1.292062,0.000000,0.000000,14.070913,0.000000,2.859171,3.307677,0.000000,47.836872,0.000000,1.50,1.78,1.95,8.98,1.034894,3.64,0.24,1.55,3.44,44.767769,0.000000,0.005540,142.042795,0.000000,0.000000,62.541305,6.102746,0.000000,8.704616,1.866200,0.004123,0.000000,1.28,496.522274,0.000000,5.69,2.92,0.19,1.76,11.750893,0.000000,0.798782,4.100149,4.134596,1.278279,0.000000,2.584122,0.008624,1.320230,0.005010,1.870878,265.399312,1.800843,0.000000,1.886980,2.264995,0,0,0,0,0

61,15:00-15:15,41.431122,0.000000,71.608947,3.938161,0.000000,1.277401,0.000000,32.614360,0.000000,376.795384,123.684601,8.798246,17.436898,0.000000,0.000000,0.616737,92.331090,42.681567,0.000000,0.000000,117.887847,0.000000,0.000000,0.000000,0.000000,135.838207,36.418010,19.960917,3.381406,38.379076,24.971621,2.10,0.88,1.87,0.989468,1.705521,3.411042,1.292062,0.000000,0.000000,13.046536,0.000000,2.859171,3.307677,0.000000,47.836872,0.000000,1.42,1.78,1.95,8.98,1.034894,3.64,0.24,1.55,3.44,44.767769,0.000000,0.005540,142.042795,0.000000,0.000000,62.541305,6.102746,0.000000,8.704616,1.866200,0.004123,0.000000,1.28,520.190356,0.000000,5.69,2.92,0.19,1.76,11.659416,0.000000,0.798782,4.100149,4.134596,1.278279,0.000000,2.584122,0.008624,1.320230,0.005010,1.870878,265.399312,1.800843,0.000000,1.886980,2.264995,0,0,0,0,0

62,15:15-15:30,41.431122,0.000000,71.608947,3.938161,0.000000,1.277401,0.000000,32.614360,0.000000,376.795384,123.684601,8.798246,17.436898,0.000000,0.000000,0.616737,92.331090,42.681567,0.000000,0.000000,117.887847,0.000000,0.000000,0.000000,0.000000,135.838207,36.418010,19.960917,3.381406,38.379076,24.971621,2.10,0.88,1.87,2.301331,1.705521,3.411042,1.292062,0.000000,0.000000,13.046536,0.000000,2.859171,3.307677,0.000000,47.836872,0.000000,1.42,1.78,1.95,8.98,1.034894,3.64,0.24,1.55,3.44,44.767769,0.000000,0.005540,142.042795,0.000000,0.000000,62.541305,6.102746,0.000000,8.704616,1.866200,0.004123,0.000000,1.28,544.768571,0.000000,5.69,2.92,0.19,1.76,11.659416,0.000000,0.798782,4.100149,4.134596,1.278279,0.000000,2.584122,0.008624,1.320230,0.005010,1.870878,265.399312,1.800843,0.000000,1.886980,2.264995,0,0,0,0,0

63,15:30-15:45,41.431122,0.000000,71.608947,3.938161,0.000000,1.277401,0.000000,32.614360,0.000000,435.532284,123.684601,8.798246,17.436898,0.000000,0.000000,0.616737,92.331090,42.681567,0.000000,0.000000,117.887847,0.000000,0.000000,0.000000,0.000000,135.075612,36.418010,19.960917,3.381406,38.379076,24.971621,2.10,0.88,1.87,2.301331,1.705521,3.411042,1.292062,0.000000,0.000000,18.304825,0.000000,2.859171,3.307677,0.000000,45.710789,0.000000,1.42,1.78,1.95,8.98,1.034894,3.64,0.24,1.55,3.44,44.767769,0.000000,0.005540,142.042795,0.000000,0.000000,62.541305,6.102746,0.000000,8.704616,1.866200,0.004123,0.000000,1.28,558.643960,0.000000,5.69,2.92,0.19,1.76,15.159994,0.000000,0.798782,4.100149,4.134596,1.278279,0.000000,2.584122,0.008624,1.320230,0.005010,1.870878,265.399312,1.800843,0.000000,1.886980,2.264995,0,0,0,0,0

64,15:45-16:00,41.431122,0.000000,71.608947,3.938161,0.000000,1.277401,0.000000,32.614360,0.000000,445.161284,123.684601,8.798246,17.436898,0.000000,0.000000,0.616737,92.331090,42.681567,0.000000,0.000000,117.887847,0.000000,0.000000,0.000000,0.000000,135.075612,36.418010,19.960917,3.381406,38.379076,24.971621,2.10,0.88,1.87,2.301331,1.705521,3.411042,1.292062,0.000000,0.000000,18.304825,0.000000,2.859171,3.307677,0.000000,45.710789,0.000000,1.46,1.78,1.95,8.98,1.034894,3.64,0.24,1.55,3.44,44.767769,0.000000,0.005540,142.042795,0.000000,0.000000,62.541305,6.102746,0.000000,8.704616,1.866200,0.004123,0.000000,1.28,566.144951,0.000000,5.69,2.92,0.19,1.76,15.159994,0.000000,0.798782,4.100149,4.134596,1.278279,0.000000,2.584122,0.008624,1.320230,0.005010,1.870878,265.399312,1.800843,0.000000,1.886980,2.264995,0,0,0,0,0

65,16:00-16:15,41.431122,0.000000,72.727837,3.938161,0.000000,1.277401,0.000000,32.614360,0.000000,491.293823,123.684601,8.798246,17.436898,0.000000,0.000000,5.550637,92.331090,42.681567,0.000000,0.000000,117.887847,0.000000,10.741344,0.000000,0.000000,135.075612,54.769274,19.960917,3.381406,38.379076,24.971621,2.10,0.88,1.87,2.301331,1.705521,3.411042,1.292062,0.000000,0.000000,18.304825,0.000000,2.859171,3.307677,0.000000,45.710789,0.000000,1.51,1.78,1.95,8.98,1.034894,3.64,0.24,1.55,3.44,44.767769,0.000000,0.005540,142.042795,0.000000,0.000000,62.541305,6.102746,0.000000,8.704616,1.866200,0.004123,0.000000,1.28,568.407766,0.000000,5.69,2.92,0.19,1.76,15.159994,3.770398,0.798782,4.100149,4.134596,1.278279,0.000000,2.584122,0.008624,1.320230,0.005010,1.870878,265.399312,1.800843,0.000000,1.886980,2.264995,0,0,0,0,0

66,16:15-16:30,41.431122,0.000000,72.727837,3.938161,0.000000,1.277401,0.000000,32.614360,0.000000,510.551823,123.684601,8.798246,17.436898,0.000000,0.000000,5.550637,92.331090,42.681567,0.000000,0.000000,117.887847,0.000000,10.741344,0.000000,0.000000,135.075612,54.769274,19.960917,3.381406,38.379076,24.971621,2.10,0.88,1.87,2.301331,1.705521,3.411042,1.292062,3.434338,0.000000,18.304825,0.000000,2.859171,3.307677,0.000000,51.025997,0.000000,1.56,1.78,1.95,8.98,1.034894,3.64,0.24,1.55,3.44,44.767769,0.000000,0.005540,142.042795,0.000000,0.000000,62.541305,6.102746,0.000000,8.704616,1.866200,0.004123,0.000000,1.28,572.201592,0.000000,5.69,2.92,0.19,1.76,15.159994,14.779958,0.798782,4.100149,4.134596,1.278279,0.000000,2.584122,0.008624,1.320230,0.005010,1.870878,265.399312,1.800843,0.000000,1.886980,2.264995,0,0,0,0,0

67,16:30-16:45,41.431122,0.000000,72.727837,3.938161,0.000000,1.277401,0.000000,32.614360,0.000000,517.292123,123.684601,8.798246,17.436898,0.000000,0.000000,5.550637,92.331090,42.681567,0.000000,0.000000,117.887847,0.000000,10.741344,0.000000,0.000000,135.075612,54.769274,19.960917,3.381406,38.379076,24.971621,2.10,0.88,1.87,2.301331,1.705521,3.411042,1.292062,5.151506,0.000000,18.304825,0.000000,2.859171,3.307677,0.000000,51.025997,0.000000,1.63,1.78,1.95,8.98,1.034894,3.64,0.24,1.55,3.44,44.767769,0.000000,0.007847,142.042795,0.000000,0.000000,62.541305,6.102746,0.000000,8.704616,1.866200,0.000000,0.000000,1.28,575.042147,0.000000,5.69,2.92,0.19,1.73,15.159994,14.779958,0.798782,4.100149,4.134596,1.278279,0.000000,2.584122,0.008624,1.320230,0.005010,1.870878,265.399312,1.800843,0.000000,1.886980,2.264995,0,0,0,0,0

68,16:45-17:00,41.431122,0.000000,72.727837,3.938161,0.000000,1.277401,0.000000,32.614360,0.000000,516.329223,123.684601,17.596491,17.436898,0.000000,0.000000,5.550637,92.331090,42.681567,0.000000,0.000000,117.887847,0.000000,21.482687,0.000000,0.000000,135.075612,54.769274,19.960917,3.381406,38.379076,24.971621,2.10,0.88,1.87,2.301331,1.705521,3.411042,1.292062,5.151506,0.000000,18.304825,0.000000,2.859171,3.307677,0.000000,45.710789,0.000000,1.70,1.78,1.95,8.98,1.034894,3.64,0.24,1.55,3.44,44.767769,0.000000,0.007847,142.042795,0.000000,0.000000,62.541305,6.102746,0.000000,8.704616,1.866200,0.000000,0.000000,1.28,576.245772,0.000000,5.69,2.92,0.19,1.73,15.159994,29.710734,0.798782,4.100149,4.134596,1.278279,0.000000,2.584122,0.008624,1.320230,0.005010,1.870878,265.399312,1.800843,0.000000,1.886980,2.264995,0,0,0,0,0

69,17:00-17:15,41.431122,0.000000,73.846727,3.938161,0.000000,1.277401,0.000000,32.614360,0.000000,532.698523,123.684601,17.596491,17.436898,0.000000,0.000000,5.920680,92.331090,42.681567,0.000000,0.000000,117.887847,0.000000,21.482687,0.000000,11.410365,135.075612,54.769274,19.960917,3.381406,38.379076,24.971621,2.10,0.84,1.87,2.301331,1.705521,3.411042,1.292062,5.151506,0.000000,18.304825,0.000000,2.859171,3.307677,0.000000,4.252166,0.000000,1.73,1.78,1.95,8.98,1.034894,3.64,0.24,1.55,3.44,44.767769,0.000000,0.008617,142.042795,0.000000,0.000000,62.541305,6.102746,0.000000,8.704616,1.866200,0.000000,0.000000,1.24,565.326486,0.000000,5.69,2.92,0.19,1.73,15.159994,29.710734,0.798782,4.100149,4.134596,1.278279,0.000000,2.584122,0.008624,1.320230,0.005010,1.870878,265.399312,1.800843,0.000000,1.886980,2.264995,0,0,0,0,0

70,17:15-17:30,41.431122,0.000000,73.846727,3.938161,0.000000,1.277401,0.000000,32.614360,0.000000,551.956523,123.684601,17.596491,17.436898,0.000000,0.000000,5.920680,92.331090,42.681567,0.000000,0.000000,117.887847,0.000000,21.482687,0.000000,13.528129,135.075612,54.769274,19.960917,3.381406,38.379076,24.971621,2.10,0.84,1.87,2.301331,1.705521,3.411042,1.292062,5.151506,0.000000,18.304825,0.000000,2.859171,3.307677,0.000000,4.252166,0.000000,1.73,1.78,1.95,8.98,1.034894,3.64,0.24,1.55,3.44,44.767769,0.000000,0.008617,142.042795,0.000000,0.000000,62.541305,6.102746,0.000000,8.704616,1.866200,0.000000,0.000000,1.24,559.577973,0.000000,5.69,2.92,0.19,1.73,15.159994,44.701835,0.798782,4.100149,4.134596,1.278279,0.000000,2.584122,0.009123,1.320230,0.005010,1.870878,265.399312,1.800843,0.000000,1.886980,2.264995,0,0,0,0,0

71,17:30-17:45,41.431122,0.000000,73.846727,3.938161,0.000000,1.277401,0.000000,32.614360,0.000000,564.474223,123.684601,26.823919,17.436898,0.000000,0.000000,0.000000,92.331090,42.681567,0.000000,0.000000,117.887847,0.000000,21.482687,0.000000,13.528129,132.022528,54.769274,19.960917,3.381406,38.379076,24.971621,2.10,0.84,0.80,2.301331,1.705521,3.411042,1.292062,5.151506,0.000000,18.304825,0.000000,2.859171,3.307677,0.000000,12.756499,0.000000,1.73,1.78,1.95,8.98,1.034894,3.64,0.24,1.55,3.44,44.767769,0.000000,0.008617,142.042795,0.000000,0.000000,62.541305,6.102746,0.000000,8.704616,1.866200,0.000000,0.000000,1.30,548.377197,0.000000,5.69,2.92,0.19,1.73,15.159994,44.701835,0.798782,4.100149,4.134596,1.278279,0.000000,2.584122,0.008624,1.320230,0.005010,1.870878,265.399312,1.800843,0.000000,1.886980,2.264995,0,0,0,0,0

72,17:45-18:00,76.751154,0.000000,73.846727,3.938161,0.000000,2.360910,0.000000,32.614360,0.000000,650.505294,123.684601,26.823919,17.436898,0.000000,0.000000,0.000000,92.331090,42.681567,0.000000,0.000000,117.887847,0.000000,21.482687,0.000000,27.056257,135.075612,54.769274,19.960917,3.381406,38.379076,24.971621,2.10,0.84,0.80,2.301331,1.705521,3.411042,1.292062,5.151506,0.000000,18.304825,0.000000,2.859171,3.307677,0.000000,46.773830,0.000000,1.73,1.78,1.95,8.98,1.034894,3.64,0.24,1.55,3.44,44.767769,0.000000,0.008617,142.042795,0.000000,0.000000,62.541305,6.102746,0.000000,8.704616,1.866200,0.000000,0.000000,1.32,519.550220,0.000000,5.69,2.92,0.19,1.73,15.159994,44.701835,0.798782,4.100149,4.134596,1.278279,0.000000,2.584122,0.008624,1.320230,0.005010,1.870878,265.399312,1.800843,0.000000,1.886980,2.264995,0,0,0,0,0

73,18:00-18:15,67.325573,0.000000,73.846727,3.938161,0.000000,2.075777,0.000000,32.614360,0.000000,650.505294,123.684601,26.823919,17.436898,0.000000,0.000000,0.000000,92.331090,42.681567,0.000000,0.000000,117.887847,0.000000,21.482687,0.000000,27.056257,128.969983,54.769274,19.960917,3.381406,38.379076,24.971621,2.10,0.84,0.94,2.301331,1.705521,3.411042,1.292062,5.151506,0.000000,18.304825,0.000000,2.859171,3.307677,0.000000,46.773830,0.000000,1.73,1.78,1.95,8.98,1.034894,3.64,0.24,1.55,3.44,44.767769,0.000000,0.008617,142.042795,0.000000,0.000000,62.541305,6.102746,0.000000,8.704616,1.866200,0.000000,0.000000,1.32,519.386527,0.000000,5.69,2.92,0.19,1.73,15.159994,44.701835,0.798782,4.100149,4.134596,1.278279,0.000000,2.584122,0.008624,1.320230,0.005010,1.870878,265.399312,1.800843,0.000000,1.886980,2.264995,0,0,0,0,0

74,18:15-18:30,102.334871,0.000000,73.846727,3.938161,0.000000,3.147881,0.000000,32.614360,0.000000,650.505294,123.684601,26.823919,17.436898,0.000000,0.000000,0.000000,92.331090,42.681567,0.000000,0.000000,117.887847,10.068264,21.482687,0.000000,27.056257,128.206847,54.814796,19.960917,3.381406,38.379076,37.676481,2.10,0.84,1.04,2.301331,1.705521,3.411042,1.292062,5.151506,0.000000,18.304825,0.000000,2.859171,3.307677,0.000000,46.773830,0.000000,1.73,1.78,1.95,8.98,1.034894,3.64,0.24,1.55,3.44,44.767769,0.000000,0.008617,142.042795,0.000000,0.000000,62.541305,6.102746,0.000000,8.704616,1.866200,0.000000,0.000000,1.32,484.779901,0.000000,5.69,2.92,0.19,1.73,15.159994,44.701835,0.798782,4.100149,4.134596,1.278279,0.000000,2.584122,0.008624,1.320230,0.005010,1.870878,265.399312,1.800843,0.000000,1.886980,2.264995,0,0,0,0,0

75,18:30-18:45,119.114476,0.000000,73.846727,3.938161,0.000000,3.661123,0.000000,32.614360,0.000000,659.555398,123.684601,26.823919,17.436898,0.000000,0.000000,0.616737,92.331090,42.681567,0.000000,0.000000,117.887847,20.136529,21.503887,0.000000,40.584386,128.206847,54.814796,19.960917,3.381406,38.379076,49.943244,2.10,0.84,1.18,2.301331,1.705521,3.411042,1.292062,5.151506,0.000000,26.099308,0.000000,2.859171,3.307677,0.000000,46.773830,0.000000,1.73,1.78,1.95,8.98,1.034894,3.64,0.24,1.55,3.44,44.767769,0.000000,0.009439,142.042795,0.000000,0.000000,62.541305,6.102746,0.000000,8.704616,1.866200,0.000000,0.000000,1.32,574.624120,0.000000,5.69,2.92,0.19,1.73,15.189289,44.701835,0.798782,3.963477,4.134596,1.278279,0.000000,2.584122,0.009804,1.320230,0.003828,1.870878,265.399312,1.800843,0.000000,1.886980,2.264995,0,0,0,0,0

76,18:45-19:00,153.502307,0.000000,73.846727,3.938161,0.000000,4.653390,3.532374,32.614360,0.000000,659.555398,123.684601,37.553487,17.436898,0.000000,0.000000,0.616737,92.331090,42.681567,0.000000,0.000000,117.887847,30.204793,32.256539,0.000000,40.584386,128.206847,54.814796,19.960917,3.381406,38.379076,49.943244,2.10,0.84,1.39,2.301331,1.705521,3.411042,1.292062,5.151506,0.000000,26.099308,0.000000,2.859171,3.307677,0.000000,45.710789,0.000000,1.73,1.78,1.95,8.98,1.034894,3.64,0.24,1.55,3.44,44.767769,0.000000,0.010893,142.042795,0.000000,0.000000,62.541305,6.102746,0.000000,8.704616,1.866200,0.000000,0.000000,1.32,638.260314,0.000000,5.69,2.92,0.19,1.73,16.645199,44.701835,0.798782,3.963477,4.134596,1.278279,0.000000,2.584122,0.011199,1.320230,0.001253,1.870878,265.399312,1.800843,0.000000,1.886980,2.264995,0,0,0,0,0

77,19:00-19:15,153.502307,0.000000,73.846727,3.938161,0.000000,4.653390,8.477697,32.614360,0.000000,659.555398,123.684601,37.553487,17.436898,0.000000,0.000000,0.616737,92.331090,42.681567,0.000000,0.000000,117.887847,40.273058,32.256539,0.000000,40.584386,128.206847,54.814796,19.960917,3.381406,38.379076,49.943244,2.10,0.84,1.61,2.301331,1.705521,3.411042,1.292062,5.151506,0.000000,26.099308,0.000000,2.859171,3.307677,0.000000,51.025997,0.000000,1.46,1.78,1.95,8.98,1.034894,3.64,0.24,1.55,3.44,44.767769,0.000000,0.011485,142.042795,0.000000,0.000000,62.541305,6.102746,0.000000,8.704616,1.866200,0.000000,0.000000,1.32,642.328094,0.000000,5.69,2.92,0.19,1.73,16.963400,44.701835,0.798782,3.963477,4.134596,1.278279,0.000000,2.584122,0.011199,1.320230,0.000000,1.870878,243.734062,1.800843,0.000000,1.886980,2.264995,0,0,0,0,0

78,19:15-19:30,153.502307,0.000000,73.846727,3.938161,0.000000,4.653390,36.736688,32.614360,0.000000,659.555398,123.684601,37.553487,17.436898,0.000000,0.000000,0.616737,92.331090,42.681567,0.000000,0.000000,117.887847,40.273058,32.256539,0.000000,40.584386,128.206847,54.814796,19.960917,3.381406,38.379076,49.943244,2.10,0.84,1.85,2.301331,1.705521,3.411042,1.292062,5.151506,0.000000,26.099308,0.000000,2.859171,3.307677,0.000000,51.025997,0.000000,1.46,1.78,1.95,8.98,1.034894,3.64,0.24,1.55,3.44,44.767769,0.000000,0.011485,142.042795,0.000000,0.000000,62.541305,6.102746,0.000000,8.704616,1.866200,0.000000,0.000000,1.32,642.328094,0.000000,5.69,2.92,0.19,1.73,16.963400,44.701835,0.798782,3.963477,4.134596,1.278279,0.000000,2.584122,0.011199,1.320230,0.000000,1.870878,222.068812,1.800843,0.000000,1.886980,2.264995,0,0,0,0,0

79,19:30-19:45,153.502307,0.000000,73.846727,3.938161,0.000000,4.653390,36.736688,32.614360,0.000000,659.555398,123.684601,37.553487,17.436898,0.000000,0.000000,0.616737,92.331090,42.681567,0.000000,0.000000,117.887847,40.273058,32.256539,0.000000,40.584386,128.206847,54.814796,19.960917,3.381406,38.379076,49.943244,2.10,0.84,1.87,2.301331,1.705521,3.411042,1.292062,5.151506,0.000000,26.099308,0.000000,2.859171,3.307677,0.000000,45.710789,0.000000,1.46,1.78,1.95,8.98,1.034894,3.64,0.24,1.55,3.44,44.767769,0.000000,0.011485,142.042795,0.000000,0.000000,62.541305,6.102746,0.000000,8.704616,1.866200,0.000000,0.000000,1.32,642.328094,0.000000,5.69,2.92,0.19,1.73,16.963400,44.701835,0.798782,3.963477,4.134596,1.278279,0.000000,2.584122,0.014313,1.320230,0.000000,1.870878,197.153775,1.800843,0.000000,1.886980,2.285237,0,0,0,0,0

80,19:45-20:00,153.502307,0.000000,73.846727,3.938161,0.000000,4.653390,36.736688,32.614360,0.000000,659.555398,123.684601,37.553487,17.436898,0.000000,0.000000,0.616737,92.331090,42.681567,0.000000,0.000000,117.887847,40.273058,32.256539,0.000000,40.584386,128.206847,54.814796,19.960917,3.381406,38.379076,49.943244,2.10,0.84,1.87,2.301331,1.705521,3.411042,1.292062,5.151506,0.000000,26.099308,0.000000,2.859171,3.307677,0.000000,45.710789,0.000000,1.46,1.78,1.95,8.98,1.034894,3.64,0.24,1.55,3.44,44.767769,0.000000,0.011485,142.042795,0.000000,0.000000,62.541305,6.102746,0.000000,8.704616,1.866200,0.000000,0.000000,1.32,642.328094,0.000000,5.69,2.92,0.19,1.73,16.963400,44.701835,0.798782,3.963477,4.134596,1.278279,0.000000,2.584122,0.014313,1.320230,0.000000,1.870878,197.153775,1.800843,0.000000,1.886980,2.285774,0,0,0,0,0

81,20:00-20:15,153.502307,0.000000,73.846727,3.938161,14.443500,4.653390,36.736688,32.614360,0.000000,659.555398,123.684601,37.553487,17.436898,0.000000,9.629000,0.616737,92.331090,42.681567,0.000000,0.000000,117.887847,40.273058,32.256539,0.000000,40.584386,128.206847,54.814796,19.960917,3.381406,38.379076,49.943244,2.10,0.84,1.87,2.301331,1.705521,3.411042,1.292062,5.151506,0.000000,26.099308,0.000000,2.859171,3.224985,0.000000,46.773830,0.000000,1.46,1.78,1.95,8.98,1.034894,3.64,0.24,1.55,3.44,44.767769,0.000000,0.011485,142.042795,8.373282,0.000000,62.541305,6.102746,0.000000,8.704616,1.866200,0.000000,0.000000,1.32,642.328094,0.000000,5.69,2.92,0.19,1.73,21.414029,44.701835,0.798782,3.963477,4.134596,1.278279,0.000000,2.584122,0.014313,1.320230,0.000000,1.870878,197.153775,1.800843,0.000000,1.886980,2.285774,0,0,0,0,0

82,20:15-20:30,153.502307,0.000000,73.846727,3.938161,14.443500,4.653390,36.736688,32.614360,0.000000,659.555398,123.684601,37.553487,17.436898,0.000000,9.629000,0.616737,92.331090,42.681567,0.000000,0.000000,117.887847,30.204793,32.256539,0.000000,40.584386,128.206847,54.814796,19.960917,3.381406,38.379076,49.943244,2.10,0.84,1.87,2.301331,1.705521,3.411042,1.292062,5.151506,0.000000,26.099308,0.000000,2.859171,3.224985,0.000000,46.773830,0.000000,1.46,1.78,1.95,8.98,1.034894,3.64,0.24,1.55,3.44,44.767769,0.000000,0.011485,142.042795,8.373282,0.000000,62.541305,6.102746,0.000000,8.704616,1.866200,0.000000,0.000000,1.32,642.328094,0.000000,5.69,2.92,0.19,1.73,21.414029,44.701835,0.798782,3.963477,4.134596,1.278279,0.000000,2.584122,0.014313,1.320230,0.000000,1.870878,197.153775,1.800843,0.000000,1.886980,2.285774,0,0,0,0,0

