Block,Time,SALAL,CHAMERA3,SINGRAULI,TANDA2,BSIUL,UNCHAHAR4,ANTA_GF,PARBATI3,UNCHAHAR1,NJPC,KISHANGANGA,KOTESHWR,CHAMERA2,RIHAND2,URI2,KOLDAM,SEWA2,DADRI_RF,DADRI_CRF,TANAKPUR,RAMPUR,NAPP,RAPPC,RIHAND1,URI,ANTA_CRF,AURY_GF,RAPPB,AURY_LF,DADRT2,ANTA_LF,TEHRI,AURY_CRF,DADRI_LF,CHAMERA1,DHAULIGNGA,AURY_RF,RIHAND3,UNCHAHAR2,DADRI_GF,ANTA_RF,SIMHST2,KAWAS-RLNG,GANDHAR-ComGas,VSTPS II,KAWAS-NAPM,NNTPP,KHSTPP-II,SOLAPUR,SASAN,RSTPSU7,SIPAT I,GADARWARA-I,KKNP,VSTPS IV,VSTPS III,KHARGONE-I,VSTPS V,SIPAT II,SINGRAULI_HYDRO,KGSU1AND2,MOUDA_II,GANDHAR-NAPM,DULHASTI,KUDGI,KHSTPP-I,KSTPS7,TAPS-II,NLCIIST1,GANDHAR-RLNG,VALLURNTECL,VSTPS I,MOUDA,NTPL,GANDHAR-APM,KAWAS-APM,NLCEXP,TALA,LARA-I,KAPS,MAPS,KSTPS I&II,TALST2,NLCIIST2,KAWAS-zLIQ,RSTPSU1TO6,FSTPP I & II,NLCTS2EXP,JHAJJAR,KGSU3AND4,BRBCL,KAWAS-ComGas,UNCHAHAR3,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
55,13:30-13:45,51.501002,0.000000,137.462397,2.335136,12.629173,1.375498,0.000000,0.000000,11.751989,0.000000,2.458347,8.394844,13.900684,116.284815,33.382780,0.000000,16.552026,0.000000,0.000000,5.800944,0.000000,42.539088,57.558022,77.048149,48.930384,0.000000,0.000000,0.000000,0.000000,181.976828,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121.902020,25.206220,0.000000,0.000000,0.92,0.000000,0.000000,1.872044,0.000000,0.18,142.131305,1.706584,266.648625,1.87,4.275078,2.068586,1.56,2.585733,1.888156,1.706583,1.279076,1.537677,0.997009,1.92,3.383514,0.000000,0.000000,8.99,31.729597,1.292867,2.691439,0.76,0.000000,2.29,2.287199,1.867362,1.82,0.000000,0.000000,1.67,0.000000,4.102703,0.799281,0.23,2.860953,2.92,0.47,0.000000,7.57,13.038564,0.84,235.091206,2.10,10.839401,0.000000,14.666012,0,0,0,0,0

56,13:45-14:00,51.501002,0.000000,137.462397,2.335136,12.629173,1.375498,0.000000,0.000000,11.751989,0.000000,2.458347,8.394844,13.900684,116.284815,33.382780,0.000000,16.552026,0.000000,0.000000,5.800944,0.000000,42.539088,57.558022,77.048149,48.930384,0.000000,0.000000,0.000000,0.000000,181.976828,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121.902020,25.206220,0.000000,0.000000,0.92,0.000000,0.000000,1.872044,0.000000,0.18,142.131305,1.706584,266.648625,1.87,4.275078,2.068586,1.56,2.585733,1.888156,1.706583,1.279076,1.537677,0.997009,1.92,3.383514,0.000000,0.000000,8.99,31.613977,1.292867,2.691439,0.76,0.000000,2.29,2.287199,1.867362,1.82,0.000000,0.000000,1.67,0.000000,4.102703,0.799281,0.23,2.860953,2.92,0.47,0.000000,7.57,16.121764,0.84,235.091206,2.10,10.839401,0.000000,14.666012,0,0,0,0,0

57,14:00-14:15,51.501002,0.000000,137.462397,2.335136,12.629173,1.375498,0.000000,0.000000,11.729767,0.000000,2.458347,0.000000,13.900684,116.284815,33.382780,0.000000,16.552026,0.000000,0.000000,5.800944,0.000000,42.539088,57.558022,77.048149,48.930384,0.000000,0.000000,0.000000,0.000000,181.976828,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121.902020,39.295519,0.000000,0.000000,0.86,0.000000,0.000000,1.872044,0.000000,0.18,142.131305,1.706584,266.648625,1.87,4.275078,2.068586,1.56,2.585733,1.888156,1.706583,1.279076,1.537677,0.997009,1.92,3.383514,0.000000,0.000000,8.99,31.927789,1.292867,2.691439,0.76,0.000000,2.29,2.287199,1.867362,1.82,0.000000,0.000000,1.67,0.000000,4.102703,0.799281,0.23,2.860953,2.92,0.47,0.000000,7.57,17.477986,0.84,235.091206,2.10,10.839401,0.000000,14.666012,0,0,0,0,0

58,14:15-14:30,51.501002,0.000000,137.462397,2.335136,12.629173,1.375498,0.000000,0.000000,11.729767,0.000000,2.458347,0.000000,13.900684,116.284815,33.382780,0.000000,16.552026,0.000000,0.000000,5.800944,0.000000,42.539088,57.558022,77.048149,48.930384,0.000000,0.000000,0.000000,0.000000,181.812290,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121.902020,41.624356,0.000000,0.000000,0.86,0.000000,0.000000,1.872044,0.000000,0.18,142.131305,1.706584,266.648625,1.87,4.275078,2.068586,1.56,2.585733,1.888156,1.706583,1.279076,1.537677,0.997009,1.92,3.383514,0.000000,0.000000,8.99,31.927789,1.292867,2.691439,0.76,0.000000,2.29,2.287199,1.867362,1.82,0.000000,0.000000,1.67,0.000000,4.102703,0.799281,0.23,2.860953,2.92,0.41,0.000000,7.57,17.477986,0.84,267.850206,2.10,10.839401,0.000000,14.666012,0,0,0,0,0

59,14:30-14:45,61.577285,0.000000,137.462397,2.335136,12.629173,1.375498,0.000000,0.000000,11.691591,0.000000,2.458347,0.000000,13.900684,116.284815,33.382780,0.000000,16.552026,0.000000,0.000000,5.800944,0.000000,42.539088,57.558022,77.048149,48.930384,0.000000,0.000000,0.000000,0.000000,181.628252,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121.902020,41.624356,0.000000,0.000000,0.92,0.000000,0.000000,1.872044,0.000000,0.18,142.131305,1.969269,266.648625,1.87,4.275078,2.068586,1.56,2.585733,1.888156,1.706583,1.279076,1.537677,0.997009,1.92,3.383514,0.000000,17.312603,8.99,31.927789,1.292867,2.691439,0.76,0.000000,2.29,2.287199,1.867362,1.82,0.000000,0.000000,1.67,0.000000,4.102703,0.799281,0.23,2.860953,2.92,0.41,0.000000,7.57,17.477986,0.84,296.755206,2.10,10.839401,0.000000,14.666012,0,0,0,0,0

60,14:45-15:00,80.610264,10.173847,137.462397,2.335136,12.629173,1.375498,0.000000,0.000000,11.691591,0.000000,2.458347,0.000000,13.900684,116.284815,33.382780,0.000000,16.552026,0.000000,0.000000,5.800944,0.000000,42.539088,57.558022,77.048149,48.930384,0.000000,0.000000,0.000000,0.000000,181.628252,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121.902020,41.624356,0.000000,0.000000,0.92,0.000000,0.000000,1.872044,0.000000,0.18,142.131305,2.122894,266.648625,1.87,4.275078,2.068586,1.56,2.585733,1.888156,1.706583,1.279076,1.537677,0.997009,1.92,3.383514,0.000000,17.312603,8.99,31.927789,1.292867,2.691439,0.71,0.000000,2.29,2.287199,1.867362,1.82,0.000000,0.000000,1.67,0.000000,4.102703,0.799281,0.23,2.860953,2.92,0.40,0.000000,7.57,17.477986,0.84,325.660206,2.10,10.839401,0.000000,14.666012,0,0,0,0,0

61,15:00-15:15,80.610264,10.173847,137.462397,2.335136,12.629173,1.375498,0.000000,0.000000,11.671013,0.000000,2.458347,0.000000,13.900684,116.284815,34.351375,0.000000,16.552026,0.000000,0.000000,0.370273,0.000000,42.539088,57.558022,77.048149,48.930384,0.000000,0.000000,0.000000,0.000000,181.628252,0.000000,9.530576,0.000000,0.000000,0.000000,0.000000,0.000000,121.902020,41.605086,0.000000,0.000000,0.86,0.000000,0.000000,1.872044,0.000000,0.18,142.131305,2.205637,266.648625,1.87,4.275078,2.068586,1.56,2.585733,1.888156,1.706583,1.279076,1.537677,0.997009,1.92,3.383514,0.000000,17.312603,8.99,31.927789,1.292867,2.691439,0.71,0.000000,2.29,2.287199,1.867362,1.82,0.000000,0.000000,1.67,0.000000,4.102703,0.799281,0.23,2.860953,2.92,0.40,0.000000,7.57,17.477986,0.84,344.930206,2.10,10.839401,0.000000,14.666012,0,0,0,0,0

62,15:15-15:30,80.610264,10.173847,137.462397,2.335136,6.314586,1.375498,0.000000,0.000000,11.671013,0.000000,2.458347,0.000000,13.900684,116.284815,34.351375,0.000000,16.552026,0.000000,0.000000,0.370273,0.000000,42.539088,57.558022,77.048149,48.930384,0.000000,0.000000,0.000000,0.000000,181.628252,0.000000,17.018886,0.000000,0.000000,0.000000,0.000000,0.000000,121.902020,41.605086,0.000000,0.000000,0.86,0.000000,0.000000,1.872044,0.000000,0.18,142.131305,2.205637,266.648625,1.87,4.275078,2.068586,1.56,2.585733,1.888156,1.706583,1.279076,1.537677,0.997009,1.92,3.383514,0.000000,17.312603,8.99,31.927789,1.292867,2.691439,0.71,0.000000,2.29,2.287199,1.867362,1.82,0.000000,0.000000,1.67,0.000000,4.102703,0.799281,0.23,2.860953,2.92,0.40,0.000000,7.57,17.477986,0.84,370.491861,2.10,10.839401,0.000000,14.666012,0,0,0,0,0

63,15:30-15:45,80.610264,10.173847,137.462397,2.335136,6.314586,1.375498,0.000000,0.000000,11.670983,0.000000,2.458347,0.000000,13.900684,116.284815,34.351375,0.000000,16.552026,0.000000,0.000000,0.000000,0.000000,42.539088,57.558022,77.048149,48.930384,0.000000,0.000000,0.000000,0.000000,178.591259,0.000000,17.359264,0.000000,0.000000,0.000000,0.000000,0.000000,121.902020,41.605086,0.000000,0.000000,0.85,0.000000,0.000000,1.872044,0.000000,0.18,142.131305,2.205637,266.648625,1.87,4.275078,2.068586,1.56,2.585733,1.888156,1.706583,1.279076,1.537677,0.997009,1.92,3.383514,0.000000,17.312603,8.99,31.927789,1.292867,2.691439,0.71,0.000000,2.29,2.287199,1.867362,1.82,0.000000,0.000000,1.67,0.000000,4.102703,0.799281,0.23,2.860953,2.92,0.40,0.000000,7.57,17.477986,0.84,380.126861,2.10,10.839401,0.000000,14.666012,0,0,0,0,0

64,15:45-16:00,80.610264,10.173847,137.462397,2.335136,6.314586,1.375498,0.000000,0.000000,11.670983,0.000000,2.458347,0.000000,13.900684,116.284815,34.351375,0.000000,16.552026,0.000000,0.000000,0.000000,0.000000,42.539088,57.558022,77.048149,48.930384,0.000000,0.000000,0.000000,0.000000,178.591259,0.000000,28.591728,0.000000,0.000000,0.000000,0.000000,0.000000,121.902020,41.605086,0.000000,0.000000,0.85,0.000000,0.000000,1.872044,0.000000,0.18,142.131305,2.205637,266.648625,1.87,4.275078,2.068586,1.56,2.585733,1.888156,1.706583,1.279076,1.537677,0.997009,1.92,3.383514,0.000000,34.625204,8.99,31.927789,1.292867,2.691439,0.71,0.000000,2.29,2.287199,1.867362,1.82,0.000000,0.000000,1.67,0.000000,4.102703,0.799281,0.23,2.860953,2.92,0.40,0.000000,7.57,17.477986,0.84,380.126861,2.10,10.839401,0.000000,14.666012,0,0,0,0,0

65,16:00-16:15,80.610264,10.173847,137.462397,2.335136,6.314586,1.375498,0.000000,0.000000,11.565854,0.000000,2.458347,0.000000,13.900684,116.284815,33.382780,0.000000,16.552026,0.000000,0.000000,0.000000,0.000000,42.539088,57.558022,77.048149,48.930384,0.000000,0.000000,0.000000,0.000000,179.278058,0.000000,28.591728,0.000000,0.000000,0.000000,0.000000,0.000000,121.902020,41.605086,0.000000,0.000000,0.85,0.000000,0.000000,1.872044,0.000000,0.18,142.131305,2.205637,266.648625,1.87,4.275078,2.068586,1.56,2.585733,1.888156,1.706583,1.279076,1.537677,0.997009,1.92,3.383514,0.000000,51.937806,8.99,31.927789,1.292867,2.691439,0.71,0.000000,2.29,2.287199,1.867362,1.82,0.000000,0.000000,1.67,0.000000,4.102703,0.799281,0.23,2.860953,2.92,0.40,0.000000,7.53,17.477986,0.84,418.666861,2.10,10.839401,0.000000,14.666012,0,0,0,0,0

66,16:15-16:30,51.501002,10.173847,137.462397,2.335136,6.314586,1.375498,0.000000,0.000000,11.565854,0.000000,2.458347,0.000000,13.900684,116.284815,33.382780,0.000000,16.552026,0.000000,0.000000,0.000000,0.000000,42.539088,57.558022,77.048149,51.057792,0.000000,0.000000,0.000000,0.000000,197.484067,0.000000,28.591728,0.000000,0.000000,0.000000,0.000000,0.000000,121.902020,41.605086,0.000000,0.000000,0.85,0.000000,0.000000,1.872044,0.000000,0.18,142.131305,2.205637,266.648625,1.87,4.275078,2.068586,1.56,2.585733,1.888156,1.706583,1.279076,1.537677,0.997009,1.92,3.383514,0.000000,51.937806,8.99,31.927789,1.292867,2.691439,0.71,0.000000,2.29,2.287199,1.867362,1.82,0.000000,0.000000,1.67,0.000000,4.102703,0.799281,0.23,2.860953,2.92,0.40,0.000000,7.53,17.477986,0.84,418.666861,2.10,10.839401,0.000000,14.666012,0,0,0,0,0

67,16:30-16:45,51.501002,20.347692,137.462397,2.335136,6.314586,1.375498,0.000000,0.000000,11.565854,19.432247,2.458347,0.000000,13.900684,116.284815,33.382780,0.000000,16.552026,0.000000,0.000000,0.000000,0.374488,42.539088,57.558022,77.048149,51.057792,0.000000,0.000000,0.000000,0.000000,187.463667,0.000000,28.591728,0.000000,0.000000,0.000000,0.000000,0.000000,121.902020,41.605086,0.000000,0.000000,0.85,0.000000,0.000000,1.872044,0.000000,0.18,142.131305,2.565047,266.648625,1.87,4.275078,2.068586,1.56,2.585733,1.888156,1.790963,1.279076,1.537677,0.997009,1.92,3.383514,0.000000,51.937806,8.99,31.927789,1.292867,2.691439,0.71,0.000000,2.29,2.287199,1.867362,1.82,0.000000,0.000000,1.67,0.000000,4.102703,0.799281,0.23,2.860953,2.92,0.40,0.000000,7.53,17.477986,0.84,418.666861,2.10,10.839401,0.000000,14.666012,0,0,0,0,0

68,16:45-17:00,51.501002,20.347692,137.462397,2.335136,6.314586,1.375498,0.000000,0.000000,14.929529,19.728169,2.458347,0.000000,28.028318,116.284815,33.382780,0.000000,16.552026,0.000000,0.000000,0.000000,0.381296,42.539088,57.558022,77.048149,48.930384,0.000000,0.000000,0.000000,0.000000,192.473867,0.000000,28.591728,0.000000,0.000000,13.536558,0.000000,0.000000,121.902020,41.605086,0.000000,0.000000,0.85,0.000000,0.000000,1.872044,0.000000,0.18,142.131305,2.702953,266.648625,1.87,4.275078,2.068586,1.56,2.585733,1.888156,1.803117,1.279076,1.537677,0.997009,1.92,3.383514,0.000000,51.937806,8.99,31.927789,1.292867,2.691439,0.71,0.000000,2.29,2.287199,1.867362,1.82,0.000000,0.000000,1.67,0.000000,4.102703,0.799281,0.23,2.860953,2.92,0.40,0.000000,7.53,17.477986,0.84,418.666861,2.10,10.839401,0.000000,18.177969,0,0,0,0,0

69,17:00-17:15,51.501002,20.347692,136.711015,2.335136,6.314586,1.375498,0.000000,0.000000,14.929529,19.728169,2.458347,0.000000,28.028318,116.284815,33.382780,0.000000,16.552026,0.000000,0.000000,0.000000,0.381296,42.539088,57.558022,77.048149,48.930384,0.000000,0.000000,0.000000,0.000000,248.743246,0.000000,28.591728,0.000000,0.000000,13.536558,0.000000,0.000000,121.902020,41.605086,0.000000,0.000000,0.85,0.000000,0.000000,1.872044,0.000000,0.18,142.131305,2.702953,266.648625,1.87,4.275078,2.068586,1.56,2.585733,1.888156,1.803117,1.279076,1.537677,1.016558,1.92,3.383514,0.000000,51.937806,8.99,31.927789,1.292867,2.691439,0.71,0.000000,2.29,2.287199,1.867362,1.82,0.000000,0.000000,1.67,0.000000,4.102703,0.799281,0.23,2.860953,2.92,0.40,0.000000,7.53,17.477986,0.81,434.565457,2.10,10.839401,0.000000,18.177969,0,0,0,0,0

70,17:15-17:30,51.501002,20.347692,136.711015,2.335136,6.314586,1.375498,0.000000,0.000000,21.380065,19.728169,2.458347,0.000000,28.028318,116.284815,33.382780,0.828388,16.552026,0.000000,0.000000,0.000000,0.381296,42.539088,57.558022,77.048149,48.930384,0.000000,0.000000,0.000000,0.000000,317.466764,0.000000,28.591728,0.000000,0.000000,27.073117,8.445612,0.000000,121.902020,41.605086,0.000000,0.000000,0.85,0.000000,0.000000,1.872044,0.000000,0.18,142.131305,2.702953,266.648625,1.87,4.275078,2.068586,1.56,2.585733,1.888156,1.803117,1.279076,1.537677,1.016558,1.92,3.383514,0.000000,51.937806,8.99,31.927789,1.292867,2.691439,0.71,0.000000,2.29,2.287199,1.867362,1.82,0.000000,0.000000,1.67,0.000000,4.102703,0.799281,0.23,2.860953,2.92,0.40,0.000000,7.53,17.477986,0.81,435.551795,2.10,10.839401,0.000000,25.975960,0,0,0,0,0

71,17:30-17:45,51.501002,20.347692,136.711015,2.335136,12.629173,1.375498,0.000000,0.000000,14.929529,35.116142,2.458347,0.000000,28.028318,116.284815,33.382780,0.828388,16.552026,0.000000,0.000000,0.000000,0.674079,42.539088,57.558022,77.048149,48.930384,0.000000,0.000000,0.000000,0.000000,327.556567,0.000000,30.021314,0.000000,0.000000,27.073117,8.999423,0.000000,121.902020,41.605086,0.000000,0.000000,0.85,0.000000,0.000000,1.872044,0.000000,0.18,142.131305,2.813277,266.648625,1.87,4.275078,2.068586,1.56,2.585733,1.888156,1.830687,1.279076,1.537677,1.016558,1.92,3.383514,0.000000,51.937806,8.99,31.927789,1.292867,2.691439,0.71,0.000000,2.29,2.287199,1.867362,1.82,0.000000,0.000000,1.67,0.000000,4.102703,0.799281,0.23,2.860953,2.92,0.40,0.000000,7.53,17.477986,0.81,402.701666,2.10,10.839401,0.000000,18.177969,0,0,0,0,0

72,17:45-18:00,51.501002,20.347692,136.711015,2.335136,12.629173,1.375498,0.000000,0.000000,14.929529,39.456339,2.458347,0.000000,28.028318,116.284815,33.382780,0.828388,16.552026,0.000000,0.000000,0.000000,0.762595,42.539088,57.558022,77.048149,48.930384,0.000000,0.000000,0.000000,0.000000,327.556567,0.000000,30.021314,0.000000,0.000000,27.073117,8.999423,0.000000,121.902020,41.605086,0.000000,0.000000,0.85,0.000000,0.000000,1.872044,0.000000,0.18,142.131305,2.923602,266.648625,1.87,4.275078,2.068586,1.56,2.585733,1.888156,1.911703,1.279076,1.537677,1.016558,1.92,3.383514,0.000000,51.937806,8.99,31.927789,1.292867,2.691439,0.71,0.000000,2.29,2.287199,1.867362,1.82,0.000000,0.000000,1.67,0.000000,4.102703,0.799281,0.23,2.860953,2.92,0.40,0.000000,7.53,17.477986,0.81,373.796666,2.10,10.839401,0.000000,18.177969,0,0,0,0,0

73,18:00-18:15,51.501002,4.015992,136.711015,2.335136,6.314586,1.375498,0.000000,0.000000,14.929529,48.728578,2.458347,8.394844,13.900684,116.284815,33.382780,0.828388,16.552026,0.000000,0.000000,0.000000,0.939625,42.539088,57.558022,77.048149,48.930384,0.000000,0.000000,0.000000,0.000000,327.556567,0.000000,28.591728,0.000000,0.000000,27.073117,9.553234,0.000000,121.902020,41.605086,0.000000,0.000000,0.85,0.000000,0.000000,1.872044,0.000000,0.18,142.131305,3.033927,266.648625,1.87,4.275078,2.068586,1.56,2.585733,1.888156,1.954814,1.279076,1.537677,1.016558,1.92,3.383514,0.000000,44.481148,8.99,31.927789,1.292867,2.691439,0.71,0.000000,2.29,2.287199,1.867362,1.82,0.000000,0.000000,1.67,0.000000,4.102703,0.799281,0.23,2.860953,2.92,0.40,0.000000,7.53,17.477986,0.81,389.598066,2.10,10.839401,0.000000,18.177969,0,0,0,0,0

74,18:15-18:30,51.501002,20.347692,136.711015,2.335136,12.629173,1.375498,0.000000,0.000000,21.380065,78.912677,2.458347,8.394844,13.900684,116.284815,33.382780,2.050261,16.552026,0.000000,0.000000,0.000000,1.518381,42.539088,57.558022,77.048149,48.930384,0.000000,0.000000,0.000000,0.000000,332.089545,0.000000,30.021314,0.000000,0.000000,40.609675,19.106467,0.000000,121.902020,41.605086,0.000000,0.000000,0.85,0.000000,0.000000,1.872044,0.000000,0.18,142.131305,3.171832,266.648625,1.87,4.275078,2.068586,1.56,2.585733,1.888156,1.954814,1.279076,1.537677,1.016558,1.92,3.383514,0.000000,51.937806,8.99,31.927789,1.292867,2.691439,0.71,0.000000,2.29,2.287199,1.867362,1.82,0.000000,0.000000,1.67,0.000000,4.102703,0.799281,0.23,2.860953,2.92,0.40,0.000000,7.53,17.477986,0.81,430.542167,2.10,10.839401,0.000000,25.975960,0,0,0,0,0

75,18:30-18:45,51.501002,30.552328,136.711015,2.335136,11.340395,1.375498,0.000000,0.000000,21.380065,108.504931,2.458347,16.789688,13.900684,116.284815,33.382780,2.899358,16.552026,0.000000,0.000000,0.000000,2.090327,42.539088,57.558022,77.048149,48.930384,0.000000,0.000000,0.000000,0.000000,332.089545,0.000000,30.021314,0.000000,0.000000,40.609675,28.659701,0.000000,121.902020,41.605086,0.000000,0.000000,0.85,0.000000,0.000000,1.872044,0.000000,0.18,142.131305,2.758115,266.648625,1.87,4.501987,2.068586,1.56,2.585733,1.888156,1.981225,1.279076,1.639060,1.016558,1.92,3.383514,0.000000,51.937806,8.99,31.927789,1.292867,2.691439,0.71,0.000000,2.29,2.287199,1.867362,1.82,0.000000,0.000000,1.67,0.000000,4.102703,0.799281,0.23,2.860953,2.92,0.40,0.000000,7.53,17.477986,0.84,435.551795,2.10,10.839401,0.000000,25.975960,0,0,0,0,0

76,18:45-19:00,51.501002,30.552328,136.711015,2.335136,18.943759,1.375498,0.000000,0.000000,21.380065,146.185735,2.514219,26.617797,42.042477,116.284815,33.382780,4.038392,16.552026,0.000000,0.000000,0.000000,2.778024,42.539088,57.558022,77.048149,48.930384,0.000000,0.000000,0.000000,0.000000,332.089545,0.000000,30.021314,0.000000,0.000000,40.609675,38.212934,0.000000,121.902020,41.605086,0.000000,0.000000,0.85,0.000000,0.000000,1.872044,0.000000,0.18,142.131305,2.758115,266.648625,1.87,4.777799,2.068586,1.56,2.585733,1.888156,2.053116,1.279076,1.771128,1.016558,1.92,3.383514,0.000000,51.937806,8.99,31.927789,1.292867,2.691439,0.71,0.000000,2.29,2.287199,1.867362,1.82,0.000000,0.000000,1.67,0.000000,4.102703,0.799281,0.23,2.860953,2.92,0.40,0.000000,7.53,17.477986,0.84,430.214762,2.10,10.839401,0.000000,25.975960,0,0,0,0,0

77,19:00-19:15,51.501002,30.552328,136.711015,2.335136,18.943759,1.375498,0.000000,3.345696,21.380065,146.185735,2.514219,26.617797,42.042477,116.284815,33.382780,4.100521,16.552026,0.000000,0.000000,5.800944,2.778024,42.539088,57.558022,77.048149,48.930384,0.000000,0.000000,0.000000,0.000000,332.089545,0.000000,30.021314,0.000000,0.000000,40.609675,38.212934,0.000000,121.902020,41.605086,0.000000,0.000000,0.85,0.000000,0.000000,1.872044,0.000000,0.18,142.131305,2.509885,266.648625,1.87,5.064545,2.068586,1.56,2.585733,1.888156,2.065138,1.279076,1.801965,1.016558,1.92,3.383514,0.000000,51.937806,8.99,31.927789,1.292867,2.691439,0.71,0.000000,2.29,2.287199,1.867362,1.82,0.000000,0.000000,1.67,0.000000,4.102703,0.799281,0.23,2.860953,2.92,0.43,0.000000,7.46,17.477986,0.84,424.877729,2.10,10.839401,0.000000,25.975960,0,0,0,0,0

78,19:15-19:30,51.501002,30.552328,136.711015,2.335136,18.943759,1.375498,0.000000,8.029671,21.380065,146.185735,2.514219,26.617797,42.042477,116.284815,33.382780,4.100521,16.552026,0.000000,0.000000,5.800944,2.778024,42.539088,57.558022,77.048149,51.057792,0.000000,0.000000,0.000000,0.000000,332.089545,0.000000,30.021314,0.000000,0.000000,40.609675,38.212934,0.000000,121.902020,41.605086,0.000000,0.000000,0.85,0.000000,0.000000,1.872044,0.000000,0.18,142.131305,2.344398,266.648625,1.87,5.119751,2.068586,1.56,2.585733,1.888156,2.065138,1.279076,1.801965,1.016558,1.92,3.383514,0.000000,51.937806,8.99,31.927789,1.292867,2.691439,0.71,0.000000,2.29,2.287199,1.867362,1.82,0.000000,0.000000,1.67,0.000000,4.102703,0.799281,0.23,2.860953,2.92,0.46,0.000000,7.46,17.477986,0.84,424.877729,2.10,10.839401,0.000000,25.975960,0,0,0,0,0

79,19:30-19:45,51.501002,30.552328,136.715319,2.335136,18.943759,1.375498,0.000000,52.192864,21.380065,146.185735,2.514219,26.617797,42.042477,116.284815,33.382780,4.100521,16.552026,0.000000,0.000000,5.800944,2.778024,42.539088,57.558022,77.048149,51.057792,0.000000,0.000000,0.000000,0.000000,332.089545,0.000000,30.021314,0.000000,0.000000,40.609675,38.212934,0.000000,121.902020,41.956548,0.000000,0.000000,0.85,0.000000,0.000000,1.872044,0.000000,0.18,142.131305,2.344398,266.648625,1.87,5.119751,2.068586,1.56,2.585733,1.888156,2.166367,1.279076,1.801965,1.016558,1.92,3.383514,0.000000,51.937806,8.99,31.927789,1.292867,2.691439,0.71,0.000000,2.29,2.287199,1.867362,1.82,0.000000,0.000000,1.67,0.000000,4.102703,0.799281,0.23,2.860953,2.92,0.46,0.000000,7.46,18.111777,0.84,424.877729,2.10,10.839401,0.000000,25.975960,0,0,0,0,0

80,19:45-20:00,51.501002,29.450607,136.715319,2.335136,18.943759,1.375498,0.000000,52.192864,21.380065,146.185735,2.514219,26.617797,42.042477,116.284815,33.382780,4.100521,16.552026,0.000000,0.000000,5.800944,2.778024,42.539088,57.558022,77.048149,48.930384,0.000000,0.000000,0.000000,0.000000,332.089545,0.000000,30.021314,0.000000,0.000000,40.609675,38.212934,0.000000,121.902020,41.956548,0.000000,0.000000,0.85,0.000000,0.000000,1.872044,0.000000,0.18,142.131305,2.344398,266.648625,1.87,5.119751,2.068586,1.56,2.585733,1.888156,2.272584,1.279076,1.801965,1.016558,1.92,3.383514,0.000000,51.937806,8.99,31.927789,1.292867,2.691439,0.71,0.000000,2.29,2.287199,1.867362,1.82,0.000000,0.000000,1.67,0.000000,4.102703,0.799281,0.23,2.860953,2.92,0.46,0.000000,7.46,18.111777,0.84,424.877729,2.10,10.839401,0.000000,25.975960,0,0,0,0,0

81,20:00-20:15,51.501002,26.773279,136.715319,1.989905,18.943759,1.375498,0.000000,52.192864,21.380065,146.185735,2.514219,26.617797,42.042477,116.284815,33.382780,4.100521,16.552026,0.000000,0.000000,5.800944,2.778024,42.539088,57.558022,77.048149,48.930384,0.000000,0.000000,0.000000,0.000000,332.089545,0.000000,30.021314,0.000000,0.000000,40.609675,38.212934,0.000000,121.902020,41.956548,0.000000,0.000000,0.85,0.000000,0.000000,1.872044,0.000000,0.18,142.131305,2.344398,266.648625,1.87,5.119751,2.068586,1.56,2.585733,1.888156,2.355328,1.279076,1.801965,1.016558,1.92,3.383514,0.000000,51.937806,8.99,31.927789,1.292867,2.691439,0.71,0.000000,2.29,2.287199,1.867362,1.82,0.000000,0.000000,1.67,0.000000,4.102703,0.799281,0.23,2.860953,2.92,0.46,0.000000,7.46,18.111777,0.84,424.877729,2.10,10.839401,0.000000,25.975960,0,0,0,0,0

82,20:15-20:30,51.501002,26.773279,136.715319,1.989905,18.943759,1.375498,0.000000,52.192864,21.380065,146.185735,2.514219,26.617797,42.042477,116.284815,33.382780,4.100521,16.552026,0.000000,0.000000,5.800944,2.778024,42.539088,57.558022,77.048149,48.930384,0.000000,0.000000,0.000000,0.000000,332.089545,0.000000,30.021314,0.000000,0.000000,40.609675,38.212934,0.000000,121.902020,41.956548,0.000000,0.000000,0.85,0.000000,0.000000,1.872044,0.000000,0.18,142.131305,2.344398,266.648625,1.87,5.119751,2.068586,1.56,2.585733,1.888156,2.481203,1.279076,1.801965,1.016558,1.92,3.383514,0.000000,51.937806,8.99,31.927789,1.292867,2.691439,0.71,0.000000,2.29,2.287199,1.867362,1.82,0.000000,0.000000,1.67,0.000000,4.102703,0.799281,0.23,2.860953,2.92,0.46,0.000000,7.46,18.111777,0.84,424.877729,2.10,10.839401,0.000000,25.975960,0,0,0,0,0

