Block,Time,KOLDAM,KOTESHWR,UNCHAHAR2,NAPP,RAPPB,KISHANGANGA,CHAMERA1,DADRI_CRF,DADRI_GF,CHAMERA2,DADRI_LF,DHAULIGNGA,CHAMERA3,URI2,BSIUL,AURY_CRF,ANTA_CRF,SALAL,SINGRAULI_HYDRO,ANTA_GF,NJPC,RIHAND3,ANTA_RF,AURY_GF,TEHRI,RAPPC,URI,SINGRAULI,TALA,RIHAND1,TANAKPUR,AURY_LF,TANDA2,ANTA_LF,KHSTPP-II,FSTPP I & II,DADRI_RF,DADRT2,AURY_RF,UNCHAHAR4,DULHASTI,BRBCL,JHAJJAR,KHSTPP-I,SEWA2,PARBATI3,KUDGI,UNCHAHAR3,UNCHAHAR1,RIHAND2,RAMPUR,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,0.000000,0.000000,23.282052,40.627221,0.000000,1.408539,0.000000,0.000000,0.000000,26.912306,0.000000,0.000000,19.693985,32.762446,6.383520,0.000000,0.000000,51.698774,0.976282,0.000000,0.000000,121.185605,0.000000,0.000000,0.000000,54.578452,36.304819,127.918062,0.000000,90.227767,0.000000,0.000000,1.347048,0.000000,94.522231,12.740732,0.000000,349.893380,0.000000,0.078343,50.282029,14.508048,235.335332,30.003221,16.044750,0.000000,124.77,9.898320,7.350623,115.667448,0.000000,405.034344,0,0,0,0,0

48,11:45-12:00,0.000000,0.000000,23.282052,40.627221,0.000000,1.408539,0.000000,0.000000,0.000000,26.912306,0.000000,0.000000,19.693985,32.762446,6.383520,0.000000,0.000000,51.698774,0.976282,0.000000,0.000000,121.185605,0.000000,0.000000,0.000000,54.578452,36.304819,127.918062,0.000000,90.227767,0.000000,0.000000,1.347048,0.000000,94.522231,12.740732,0.000000,349.861177,0.000000,0.078343,50.282029,14.508048,235.335332,30.003221,16.044750,0.000000,126.70,9.898320,7.350623,115.667448,0.000000,405.034344,0,0,0,0,0

49,12:00-12:15,0.000000,8.166506,28.860474,40.627221,0.000000,1.408539,0.000000,0.000000,0.000000,26.912306,0.000000,0.000000,19.693985,32.762446,6.383520,0.000000,0.000000,64.623468,0.976282,0.000000,0.000000,121.185605,0.000000,0.000000,0.000000,54.578452,36.304819,127.918062,0.000000,90.227767,0.000000,0.000000,1.347048,0.000000,135.273755,17.545008,0.000000,349.872568,0.000000,0.078343,50.282029,14.508048,264.351332,44.511221,16.044750,0.000000,120.90,9.898320,7.350623,115.667448,0.000000,405.034344,0,0,0,0,0

50,12:15-12:30,0.000000,8.166506,28.860474,40.627221,0.000000,1.408539,0.000000,0.000000,0.000000,26.912306,0.000000,0.000000,19.693985,32.762446,6.383520,0.000000,0.000000,82.156096,0.976282,0.000000,0.000000,121.185605,0.000000,0.000000,0.000000,54.578452,36.304819,127.918062,0.000000,90.227767,0.000000,0.000000,1.347048,0.000000,142.676992,17.545008,0.000000,349.840356,0.000000,0.078343,50.282029,14.508048,264.351332,44.511221,16.044750,0.000000,121.87,9.898320,7.350623,115.667448,0.000000,405.034344,0,0,0,0,0

51,12:30-12:45,0.000000,8.166506,28.860474,40.627221,0.000000,1.408539,0.000000,0.000000,0.000000,26.912306,0.000000,0.000000,19.693985,32.762446,6.383520,0.000000,0.000000,82.156096,0.976282,0.000000,0.000000,121.185605,0.000000,0.000000,0.000000,54.578452,36.304819,130.117622,0.000000,90.227767,0.000000,0.000000,1.347048,0.000000,94.522231,12.740732,0.000000,349.872568,0.000000,0.078343,50.282029,14.508048,283.695332,30.003221,16.044750,0.000000,124.77,8.681787,5.416223,115.667448,0.000000,405.034344,0,0,0,0,0

52,12:45-13:00,0.000000,8.166506,28.860474,40.627221,0.000000,1.408539,0.000000,0.000000,0.000000,26.912306,0.000000,0.000000,19.693985,32.762446,6.383520,0.000000,0.000000,82.156096,0.976282,0.000000,0.000000,121.185605,0.000000,0.000000,0.000000,54.578452,36.304819,131.615116,0.000000,90.227767,0.000000,0.000000,1.347048,0.000000,94.522231,12.740732,0.000000,349.840356,0.000000,0.078343,50.282029,14.508048,264.351332,30.003221,16.044750,0.000000,124.77,8.681787,5.416223,115.667448,0.000000,405.034344,0,0,0,0,0

53,13:00-13:15,0.000000,8.166506,28.860474,40.627221,0.000000,1.408539,0.000000,0.000000,0.000000,26.912306,0.000000,0.000000,19.693985,32.762446,6.383520,0.000000,0.000000,82.156096,0.976282,0.000000,0.000000,121.185605,0.000000,0.000000,0.000000,54.578452,36.304819,131.615116,0.000000,90.227767,0.000000,0.000000,1.347048,0.000000,94.522231,12.740732,0.000000,350.753135,0.000000,0.078343,50.282029,14.508048,235.335332,30.003221,16.044750,0.000000,125.74,8.895189,5.416223,115.667448,0.000000,405.034344,0,0,0,0,0

54,13:15-13:30,0.000000,8.166506,28.860474,40.627221,0.000000,1.408539,0.000000,0.000000,0.000000,26.912306,0.000000,0.000000,19.693985,32.762446,6.383520,0.000000,0.000000,82.156096,0.976282,0.000000,0.000000,121.185605,0.000000,0.000000,0.000000,54.578452,36.304819,131.615116,0.000000,90.227767,0.000000,0.000000,1.347048,0.000000,94.522231,12.740732,0.000000,350.721928,0.000000,0.078343,50.282029,14.508048,235.335332,30.003221,16.044750,0.000000,125.74,8.895189,5.416223,115.667448,0.000000,405.034344,0,0,0,0,0

55,13:30-13:45,0.000000,8.166506,28.860474,40.627221,0.000000,1.408539,0.000000,0.000000,0.000000,26.912306,0.000000,0.000000,19.693985,32.762446,6.383520,0.000000,0.000000,82.156096,0.976282,0.000000,0.000000,121.185605,0.000000,0.000000,0.000000,54.578452,36.304819,131.615116,0.000000,90.227767,0.000000,0.000000,1.347048,0.000000,94.522231,12.740732,0.000000,350.515654,0.000000,0.078343,50.282029,14.508048,258.052248,30.003221,16.044750,0.000000,132.51,8.813912,5.464583,115.667448,0.000000,405.034344,0,0,0,0,0

56,13:45-14:00,0.000000,8.166506,28.860474,40.627221,0.000000,1.408539,0.000000,0.000000,0.000000,26.912306,0.000000,0.000000,19.693985,32.762446,6.383520,0.000000,0.000000,76.761441,0.976282,0.000000,0.000000,121.185605,0.000000,0.000000,0.000000,54.578452,36.304819,131.615116,0.000000,90.227767,0.000000,0.000000,1.347048,0.000000,94.522231,12.740732,0.000000,350.477669,0.000000,0.078343,50.282029,14.261356,277.396248,30.003221,16.044750,0.000000,132.51,8.813912,5.464583,115.667448,0.000000,405.034344,0,0,0,0,0

57,14:00-14:15,0.000000,8.166506,30.062790,40.627221,0.000000,1.408539,0.000000,0.000000,0.000000,26.912306,0.000000,0.000000,19.693985,32.762446,12.677671,0.000000,0.000000,76.761441,0.976282,0.000000,0.000000,121.185605,0.000000,0.000000,0.000000,54.578452,36.304819,131.615116,0.000000,90.227767,0.000000,0.000000,1.347048,0.000000,142.676992,17.381955,0.000000,381.614370,0.000000,0.783432,50.282029,14.508048,368.445684,30.003221,16.044750,0.000000,124.77,25.455447,20.074237,115.667448,0.000000,405.034344,0,0,0,0,0

58,14:15-14:30,0.000000,8.166506,35.732075,40.627221,0.000000,1.408539,11.843364,0.000000,0.000000,26.912306,0.000000,0.000000,19.693985,32.762446,12.677671,0.000000,0.000000,76.761441,0.976282,0.000000,0.000000,121.185605,0.000000,0.000000,0.000000,54.578452,36.304819,131.615116,0.000000,90.227767,0.000000,0.000000,1.347048,0.000000,142.676992,17.545008,0.000000,439.201458,0.000000,0.783432,50.282029,14.508048,424.210109,43.444690,16.044750,0.000000,130.57,25.455447,20.074237,115.667448,0.000000,405.034344,0,0,0,0,0

59,14:30-14:45,0.000000,8.166506,41.493647,40.627221,0.000000,1.408539,11.843364,0.000000,0.000000,26.912306,0.000000,0.000000,19.693985,32.762446,12.677671,0.000000,0.000000,76.761441,0.976282,0.000000,0.000000,121.185605,0.000000,0.000000,0.000000,54.578452,36.304819,132.341275,0.000000,90.227767,0.000000,0.000000,1.347048,0.000000,142.676992,17.545008,0.000000,439.678771,0.000000,0.783432,50.282029,14.508048,424.210109,43.444690,16.044750,0.000000,135.41,25.455447,20.074237,115.667448,0.000000,405.034344,0,0,0,0,0

60,14:45-15:00,0.000000,8.166506,41.637960,40.627221,0.000000,1.408539,11.843364,0.000000,0.000000,26.912306,0.000000,0.000000,19.693985,32.762446,12.677671,0.000000,0.000000,76.761441,0.976282,0.000000,0.000000,121.185605,0.000000,0.000000,0.000000,54.578452,36.304819,132.354526,0.000000,90.227767,0.000000,0.000000,1.347048,0.000000,142.676992,17.545008,0.000000,439.678771,0.000000,0.783432,50.282029,14.508048,424.210109,43.444690,16.044750,0.000000,136.01,25.455447,20.074237,115.667448,0.000000,405.034344,0,0,0,0,0

61,15:00-15:15,0.000000,8.166506,41.637960,40.627221,0.000000,1.408539,11.843364,0.000000,0.000000,26.912306,0.000000,0.000000,19.693985,32.762446,12.677671,0.000000,0.000000,64.623468,0.976282,0.000000,0.000000,121.185605,0.000000,0.000000,0.000000,54.578452,36.304819,133.080686,0.000000,90.227767,0.000000,0.000000,1.347048,0.000000,142.676992,17.545008,0.000000,439.678771,0.000000,0.783432,50.282029,14.508048,424.210109,43.444690,16.044750,0.000000,131.54,25.455447,20.074237,115.667448,0.000000,405.034344,0,0,0,0,0

62,15:15-15:30,0.000000,8.166506,41.637960,40.627221,0.000000,1.408539,11.843364,0.000000,0.000000,26.912306,0.000000,0.000000,19.693985,32.762446,12.677671,0.000000,0.000000,64.623468,0.976282,0.000000,0.000000,121.185605,0.000000,0.000000,0.000000,54.578452,36.304819,133.093937,0.000000,90.227767,0.000000,0.000000,1.347048,0.000000,142.676992,17.545008,0.000000,439.678771,0.000000,0.783432,50.282029,14.508048,424.210109,43.444690,16.044750,0.000000,130.57,25.455447,20.074237,115.667448,0.000000,405.034344,0,0,0,0,0

63,15:30-15:45,0.000000,8.166506,41.637960,40.627221,0.000000,1.408539,11.843364,0.000000,0.000000,26.912306,0.000000,9.257700,19.693985,32.762446,12.677671,0.000000,0.000000,64.623468,0.976282,0.000000,23.670567,121.185605,0.000000,0.000000,0.000000,54.578452,36.304819,133.093937,0.000000,90.227767,9.664069,0.000000,1.347048,0.000000,142.676992,17.545008,0.000000,439.678771,0.000000,0.783432,50.282029,14.508048,424.210109,43.444690,16.044750,0.000000,127.67,25.455447,20.074237,115.667448,0.269183,405.034344,0,0,0,0,0

64,15:45-16:00,0.000000,8.166506,41.637960,40.627221,0.000000,1.408539,11.843364,0.000000,0.000000,26.912306,0.000000,9.257700,19.693985,32.762446,12.677671,0.000000,0.000000,64.623468,0.976282,0.000000,23.670567,121.185605,0.000000,0.000000,0.000000,54.578452,36.304819,133.093937,0.000000,90.227767,9.664069,0.000000,1.347048,0.000000,142.676992,17.545008,0.000000,439.678771,0.000000,0.783432,50.282029,14.508048,424.210109,43.444690,16.044750,0.000000,127.67,25.455447,20.074237,115.667448,0.269183,405.034344,0,0,0,0,0

65,16:00-16:15,0.587361,8.166506,41.637960,40.627221,0.000000,1.408539,13.524358,0.000000,0.000000,26.912306,0.000000,9.257700,9.846993,32.762446,6.338835,0.000000,0.000000,64.623468,0.976282,0.000000,23.670567,121.185605,0.000000,0.000000,0.000000,54.578452,36.304819,132.784373,0.000000,90.227767,9.292374,0.000000,1.347048,0.000000,142.676992,17.545008,0.000000,439.678771,0.000000,0.783432,50.282029,14.508048,424.210109,43.444690,16.044750,0.000000,112.20,25.455447,20.074237,115.667448,0.269183,405.034344,0,0,0,0,0

66,16:15-16:30,0.587361,8.166506,41.637960,40.627221,0.000000,1.408539,13.524358,0.000000,0.000000,13.387848,0.000000,9.257700,9.846993,32.762446,6.338835,0.000000,0.000000,64.623468,0.976282,0.000000,23.670567,121.185605,0.000000,0.000000,0.000000,54.578452,36.304819,132.784373,0.000000,90.227767,9.292374,0.000000,1.347048,0.000000,142.676992,17.545008,0.000000,439.678771,0.000000,0.783432,50.282029,14.508048,424.210109,43.444690,16.044750,0.000000,106.39,25.455447,20.074237,115.667448,0.269183,405.034344,0,0,0,0,0

67,16:30-16:45,0.587361,8.166506,41.637960,40.627221,0.000000,1.408539,13.524358,0.000000,0.000000,13.387848,0.000000,9.257700,9.846993,32.762446,6.338835,0.000000,0.000000,64.623468,0.976282,0.000000,23.670567,121.185605,0.000000,0.000000,0.000000,54.578452,36.304819,132.784373,0.000000,90.227767,0.000000,0.000000,1.347048,0.000000,142.676992,17.545008,0.000000,439.678771,0.000000,0.702780,50.282029,13.008652,424.210109,43.444690,16.044750,0.000000,95.75,25.455447,20.074237,115.667448,0.269183,405.034344,0,0,0,0,0

68,16:45-17:00,1.174722,8.166506,41.637960,40.627221,0.000000,1.408539,27.125124,0.000000,0.000000,13.387848,0.000000,9.257700,9.846993,32.762446,6.338835,0.000000,0.000000,64.623468,0.976282,0.000000,47.341134,121.185605,0.000000,0.000000,0.000000,54.578452,36.304819,132.784373,0.000000,90.227767,0.000000,0.000000,1.347048,0.000000,142.676992,17.545008,0.000000,439.678771,0.000000,0.581728,50.282029,14.508048,424.210109,43.444690,16.044750,0.000000,87.05,25.455447,20.074237,115.667448,0.538369,405.034344,0,0,0,0,0

69,17:00-17:15,1.174722,8.166506,41.637960,40.627221,0.000000,1.408539,40.765623,0.000000,0.000000,13.387848,0.000000,18.515401,9.846993,32.762446,6.338835,0.000000,0.000000,64.623468,0.976282,0.000000,71.011701,121.185605,0.000000,0.000000,8.470698,54.578452,36.304819,132.784373,0.000000,90.227767,0.000000,0.000000,1.347048,0.000000,142.676992,17.545008,0.000000,439.678771,0.000000,0.418441,50.282029,14.508048,424.210109,43.444690,16.044750,0.000000,104.46,25.455447,20.074237,115.667448,0.807552,405.034344,0,0,0,0,0

70,17:15-17:30,1.174722,8.166506,41.637960,40.627221,0.000000,1.408539,40.765623,0.000000,0.000000,13.387848,0.000000,18.515401,9.846993,32.762446,6.338835,0.000000,0.000000,64.623468,0.976282,0.000000,94.682268,121.185605,0.000000,0.000000,8.470698,54.578452,36.304819,132.784373,0.000000,90.227767,0.000000,0.000000,1.347048,0.000000,142.676992,17.545008,0.000000,439.678771,0.000000,0.000000,50.282029,14.508048,424.210109,43.444690,16.044750,0.000000,95.75,25.455447,20.074237,115.667448,1.076737,405.034344,0,0,0,0,0

71,17:30-17:45,1.174722,8.166506,41.637960,40.627221,0.000000,1.408539,40.765623,0.000000,0.000000,13.387848,0.000000,18.515401,9.846993,32.762446,6.338835,0.000000,0.000000,64.623468,0.976282,0.000000,94.682268,121.185605,0.000000,0.000000,8.470698,54.578452,36.304819,132.784373,0.000000,90.227767,0.000000,0.000000,1.068857,0.000000,142.676992,17.545008,0.000000,439.678771,0.000000,0.000000,50.282029,14.508048,424.210109,43.444690,16.044750,0.000000,84.15,19.278972,14.072663,115.667448,1.076737,405.034344,0,0,0,0,0

72,17:45-18:00,1.174722,8.166506,41.637960,40.627221,0.000000,1.408539,40.765623,0.000000,0.000000,13.387848,0.000000,18.515401,9.846993,32.762446,6.338835,0.000000,0.000000,64.623468,0.976282,0.000000,94.682268,121.185605,0.000000,0.000000,8.470698,54.578452,36.304819,132.784373,0.000000,90.227767,0.000000,0.000000,1.068857,0.000000,142.676992,17.545008,0.000000,430.578483,0.000000,0.000000,50.282029,14.508048,424.210109,43.444690,16.044750,0.000000,74.47,17.825593,14.072663,115.667448,1.076737,405.034344,0,0,0,0,0

73,18:00-18:15,1.423905,8.166506,41.637960,40.627221,0.000000,1.408539,40.765623,0.000000,0.000000,13.387848,0.000000,18.515401,9.846993,32.762446,6.338835,0.000000,0.000000,64.623468,0.976282,0.000000,76.665804,121.185605,0.000000,0.000000,8.470698,54.578452,36.304819,134.532104,0.000000,90.227767,9.664069,0.000000,1.068857,0.000000,142.676992,17.545008,0.000000,407.003370,0.000000,0.000000,50.282029,14.508048,424.210109,43.444690,16.044750,0.000000,74.47,17.825593,14.072663,115.667448,0.869971,405.034344,0,0,0,0,0

74,18:15-18:30,1.423905,8.166506,41.637960,40.627221,0.000000,1.408539,40.765623,0.000000,0.000000,13.387848,0.000000,18.515401,9.846993,32.762446,6.338835,0.000000,0.000000,64.623468,0.976282,0.000000,76.665804,121.185605,0.000000,0.000000,25.412092,54.578452,36.304819,134.532104,0.000000,90.227767,9.664069,0.000000,1.068857,0.000000,142.676992,17.545008,0.000000,407.003370,0.000000,0.000000,50.282029,14.508048,424.210109,43.444690,16.044750,0.000000,74.47,17.825593,14.072663,115.667448,0.869971,405.034344,0,0,0,0,0

75,18:30-18:45,1.762084,8.166506,41.637960,40.627221,0.000000,1.408539,40.765623,0.000000,0.000000,26.994272,0.000000,18.515401,19.693985,32.762446,6.338835,0.000000,0.000000,64.623468,0.976282,0.000000,94.682268,121.185605,0.000000,0.000000,25.412092,54.578452,36.304819,136.134851,0.000000,90.227767,9.664069,0.000000,1.068857,0.000000,142.676992,17.545008,0.000000,429.490770,0.000000,0.000000,50.282029,14.508048,424.210109,43.444690,16.044750,3.238176,74.47,25.455447,19.773714,115.667448,1.076737,405.034344,0,0,0,0,0

76,18:45-19:00,2.349444,8.266097,41.637960,40.627221,0.000000,1.408539,40.765623,0.000000,0.000000,26.994272,0.000000,27.773101,29.570779,32.762446,6.338835,0.000000,0.000000,64.623468,0.976282,0.000000,129.373544,121.185605,0.000000,0.000000,25.412092,54.578452,36.304819,136.134851,0.000000,90.227767,9.664069,0.000000,1.068857,0.000000,142.676992,17.545008,0.000000,477.850770,0.000000,0.000000,50.282029,14.508048,424.210109,43.444690,16.044750,6.476350,74.47,25.455447,20.074237,115.667448,1.470761,405.034344,0,0,0,0,0

77,19:00-19:15,2.349444,8.465280,41.637960,40.627221,0.000000,1.440552,40.765623,0.000000,0.000000,40.491409,0.000000,37.116669,29.570779,32.762446,19.016506,0.000000,0.000000,64.623468,0.976282,0.000000,142.023402,121.185605,9.672000,0.000000,25.412092,54.578452,36.304819,136.134851,0.000000,90.227767,0.000000,0.000000,1.333514,0.000000,142.676992,17.545008,9.672000,531.530370,9.672000,0.000000,50.282029,14.508048,424.210109,43.444690,16.044750,50.645060,74.47,25.455447,20.074237,115.667448,1.591698,405.034344,0,0,0,0,0

78,19:15-19:30,2.349444,8.465280,41.637960,40.627221,0.000000,1.440552,40.765623,0.000000,0.000000,40.491409,0.000000,37.116669,29.570779,32.762446,19.016506,0.000000,0.000000,64.623468,0.976282,0.000000,142.023402,121.185605,9.672000,0.000000,25.412092,54.578452,36.304819,136.134851,0.000000,90.227767,0.000000,0.000000,1.347048,0.000000,142.676992,17.545008,9.672000,593.102999,9.672000,0.000000,50.282029,14.508048,424.210109,43.444690,16.044750,50.645060,74.47,25.455447,20.074237,115.667448,1.591698,405.034344,0,0,0,0,0

79,19:30-19:45,2.349444,8.465280,41.637960,40.627221,0.000000,1.440552,40.765623,0.000000,0.000000,40.491409,0.000000,37.116669,29.570779,32.762446,19.016506,0.000000,0.000000,64.623468,0.976282,0.000000,142.023402,121.185605,9.672000,0.000000,25.412092,54.578452,36.304819,136.134851,0.000000,90.227767,0.000000,0.000000,1.347048,0.000000,142.676992,17.545008,9.672000,593.102999,9.672000,0.000000,50.282029,14.508048,424.210109,42.857599,16.044750,67.354045,74.47,25.455447,20.074237,115.667448,1.591698,405.034344,0,0,0,0,0

80,19:45-20:00,2.349444,8.465280,41.637960,40.627221,0.000000,1.440552,40.765623,0.000000,0.000000,40.491409,0.000000,37.116669,29.570779,32.762446,19.016506,0.000000,0.000000,64.623468,0.976282,0.000000,142.023402,121.185605,9.672000,0.000000,25.412092,54.578452,36.304819,136.134851,0.000000,90.227767,0.000000,0.000000,1.347048,0.000000,142.676992,17.545008,9.672000,593.102999,9.672000,0.000000,50.282029,14.508048,424.210109,42.857599,16.044750,67.354045,74.47,25.455447,20.074237,115.667448,1.591698,405.034344,0,0,0,0,0

81,20:00-20:15,2.349444,8.465280,41.637960,40.627221,0.000000,1.440552,40.765623,0.000000,0.000000,40.491409,0.000000,37.116669,29.570779,32.762446,19.016506,0.000000,0.000000,64.623468,0.976282,0.000000,142.023402,121.185605,9.672000,0.000000,25.412092,54.578452,36.304819,136.134851,0.000000,90.227767,0.000000,0.000000,1.347048,0.000000,142.676992,17.545008,9.672000,656.324846,9.672000,0.000000,50.282029,14.508048,424.210109,42.857599,16.044750,67.354045,74.47,25.455447,20.074237,115.667448,1.591698,405.034344,0,0,0,0,0

82,20:15-20:30,2.349444,8.465280,41.637960,40.627221,0.000000,1.440552,40.765623,0.000000,0.000000,40.491409,0.000000,37.116669,29.570779,32.762446,19.016506,0.000000,0.000000,64.623468,0.976282,0.000000,142.023402,121.185605,9.672000,0.000000,25.412092,54.578452,36.304819,136.134851,0.000000,90.227767,0.000000,0.000000,1.347048,0.000000,142.676992,17.545008,9.672000,665.674446,9.672000,0.000000,50.282029,14.508048,424.210109,42.857599,16.044750,67.354045,74.47,25.455447,20.074237,115.667448,1.591698,405.034344,0,0,0,0,0

83,20:30-20:45,2.349444,8.465280,41.637960,40.627221,0.000000,1.440552,40.765623,0.000000,0.000000,40.491409,0.000000,37.116669,29.570779,32.762446,19.016506,0.000000,0.000000,64.623468,0.976282,0.000000,142.023402,121.185605,9.672000,0.000000,25.412092,54.578452,36.304819,136.134851,0.000000,90.227767,0.000000,0.000000,1.347048,0.000000,142.676992,17.545008,9.672000,665.674446,9.672000,0.000000,50.282029,14.508048,424.210109,42.857599,16.044750,10.362160,74.47,25.455447,20.074237,115.667448,1.591698,405.034344,0,0,0,0,0

84,20:45-21:00,1.762084,8.465280,41.637960,40.627221,0.000000,1.408539,40.765623,0.000000,0.000000,40.491409,0.000000,37.116669,29.570779,32.762446,6.338835,0.000000,0.000000,64.623468,0.976282,0.000000,118.352836,121.185605,9.672000,0.000000,25.412092,54.578452,36.304819,136.134851,0.000000,90.227767,0.000000,0.000000,1.347048,0.000000,142.676992,17.545008,9.672000,665.674446,9.672000,0.000000,50.282029,14.508048,424.210109,42.857599,16.044750,3.238176,74.47,25.455447,20.074237,115.667448,1.345921,405.034344,0,0,0,0,0

85,21:00-21:15,1.762084,8.465280,41.637960,40.627221,0.000000,1.408539,40.765623,0.000000,0.000000,40.491409,0.000000,37.116669,29.570779,32.762446,6.338835,0.000000,0.000000,64.623468,0.976282,0.000000,118.352836,121.185605,9.672000,0.000000,25.412092,54.578452,36.304819,136.134851,0.000000,90.227767,0.000000,0.000000,1.347048,0.000000,142.676992,17.545008,9.672000,665.674446,9.672000,0.000000,50.282029,14.508048,424.210109,42.857599,16.044750,3.238176,74.47,25.455447,20.074237,115.667448,1.345921,405.034344,0,0,0,0,0

86,21:15-21:30,1.762084,8.465280,41.637960,40.627221,0.000000,1.408539,40.765623,0.000000,0.000000,40.491409,0.000000,37.116669,29.570779,32.762446,6.338835,0.000000,0.000000,64.623468,0.976282,0.000000,118.352836,121.185605,9.672000,0.000000,25.412092,54.578452,36.304819,136.134851,0.000000,90.227767,0.000000,0.000000,1.347048,0.000000,142.676992,17.545008,9.672000,665.674446,9.672000,0.000000,50.282029,14.508048,424.210109,42.857599,16.044750,0.000000,74.47,25.455447,20.074237,115.667448,1.345921,405.034344,0,0,0,0,0

87,21:30-21:45,1.762084,8.465280,41.637960,40.627221,0.000000,1.408539,40.765623,0.000000,0.000000,40.491409,0.000000,37.116669,29.570779,32.762446,6.338835,0.000000,0.000000,64.623468,0.976282,0.000000,118.352836,121.185605,9.672000,0.000000,25.412092,54.578452,36.304819,136.134851,0.000000,90.227767,0.000000,0.000000,1.347048,0.000000,142.676992,17.545008,9.672000,665.674446,9.672000,0.000000,50.282029,14.508048,424.210109,42.857599,16.044750,0.000000,74.47,25.455447,20.074237,115.667448,1.345921,405.034344,0,0,0,0,0

88,21:45-22:00,2.349444,16.930559,41.637960,40.627221,0.000000,1.440552,40.765623,0.000000,0.000000,40.491409,0.000000,37.116669,29.570779,32.762446,19.016506,0.000000,0.000000,64.623468,0.976282,0.000000,142.023402,121.185605,9.672000,0.000000,25.412092,54.578452,36.304819,136.134851,0.000000,90.227767,0.000000,0.000000,1.347048,0.000000,142.676992,17.545008,9.672000,665.674446,9.672000,0.000000,50.282029,14.508048,424.210109,42.857599,16.044750,0.000000,74.47,25.455447,20.074237,115.667448,1.591698,405.034344,0,0,0,0,0

89,22:00-22:15,2.349444,16.930559,41.637960,40.627221,0.000000,1.440552,40.765623,0.000000,0.000000,40.491409,0.000000,37.116669,29.570779,32.762446,19.016506,0.000000,0.000000,64.623468,0.976282,0.000000,142.023402,121.185605,9.672000,0.000000,25.412092,54.578452,36.304819,136.134851,0.000000,90.227767,0.247797,0.000000,1.347048,0.000000,142.676992,17.545008,9.672000,665.674446,9.672000,0.000000,50.282029,14.508048,424.210109,42.857599,16.044750,0.000000,74.47,25.455447,20.074237,115.667448,1.591698,405.034344,0,0,0,0,0

90,22:15-22:30,2.349444,16.930559,41.637960,40.627221,0.000000,1.440552,40.765623,0.000000,0.000000,40.491409,0.000000,37.116669,29.570779,32.762446,19.016506,0.000000,0.000000,64.623468,0.976282,0.000000,142.023402,121.185605,9.672000,0.000000,25.412092,54.578452,36.304819,136.134851,0.000000,90.227767,0.247797,0.000000,1.347048,0.000000,142.676992,17.545008,9.672000,665.674446,9.672000,0.000000,50.282029,14.508048,424.210109,42.857599,16.044750,0.000000,74.47,25.455447,20.074237,115.667448,1.591698,405.034344,0,0,0,0,0

91,22:30-22:45,2.349444,16.930559,41.637960,40.627221,0.000000,1.440552,40.765623,0.000000,0.000000,40.491409,0.000000,37.116669,29.570779,32.762446,19.016506,0.000000,0.000000,64.623468,0.976282,0.000000,142.023402,121.185605,9.672000,0.000000,25.412092,54.578452,36.304819,136.134851,0.000000,90.227767,0.247797,0.000000,1.347048,0.000000,142.676992,17.545008,9.672000,665.674446,9.672000,0.000000,50.282029,14.459939,424.210109,42.857599,16.044750,0.000000,74.47,25.455447,20.074237,115.667448,1.591698,405.034344,0,0,0,0,0

92,22:45-23:00,2.349444,16.930559,41.637960,40.627221,0.000000,1.440552,40.765623,0.000000,0.000000,40.491409,0.000000,37.116669,29.570779,32.762446,19.016506,0.000000,0.000000,64.623468,0.976282,0.000000,124.581932,121.185605,9.672000,0.000000,25.412092,54.578452,36.304819,136.134851,0.000000,90.227767,0.247797,0.000000,1.347048,0.000000,142.676992,17.545008,9.672000,665.674446,9.672000,0.000000,50.282029,14.508048,424.210109,42.857599,16.044750,0.000000,74.47,25.455447,20.074237,115.667448,1.416143,405.034344,0,0,0,0,0

93,23:00-23:15,1.762084,16.333012,41.637960,40.627221,0.000000,1.408539,40.765623,0.000000,0.000000,40.491409,0.000000,24.150522,29.570779,32.762446,12.677671,0.000000,0.000000,64.623468,0.976282,0.000000,110.207093,121.185605,9.672000,0.000000,25.412092,54.578452,36.304819,136.134851,0.000000,90.227767,0.247797,0.000000,1.347048,0.000000,142.676992,17.545008,9.672000,665.674446,9.672000,0.000000,50.282029,14.508048,424.210109,42.857599,16.044750,0.000000,74.47,25.455447,20.074237,115.667448,1.252292,405.034344,0,0,0,0,0

94,23:15-23:30,1.174722,16.333012,41.637960,40.627221,0.000000,1.408539,40.765623,0.000000,0.000000,40.491409,0.000000,16.100349,29.570779,32.762446,12.677671,0.000000,0.000000,64.623468,0.976282,0.000000,99.953043,121.185605,9.968060,0.000000,25.412092,54.578452,36.304819,136.134851,0.000000,90.227767,0.247797,0.000000,1.347048,0.000000,142.676992,17.545008,19.344000,665.674446,9.672000,0.000000,50.282029,14.508048,424.210109,42.857599,16.044750,0.000000,74.47,25.455447,20.074237,115.667448,1.135255,405.034344,0,0,0,0,0

