Block,Time,KOLDAM,RIHAND1,KOTESHWR,UNCHAHAR1,SINGRAULI,AURY_LF,UNCHAHAR4,BSIUL,DADRI_LF,KISHANGANGA,DULHASTI,URI2,TEHRI,RAPPB,ANTA_LF,AURY_GF,RAPPC,SINGRAULI_HYDRO,ANTA_GF,RIHAND3,PARBATI3,SEWA2,DADRT2,DHAULIGNGA,UNCHAHAR3,DADRI_RF,NAPP,TANDA2,CHAMERA2,RIHAND2,NJPC,URI,SALAL,AURY_CRF,TANAKPUR,CHAMERA1,JHAJJAR,RAMPUR,ANTA_CRF,AURY_RF,CHAMERA3,DADRI_CRF,ANTA_RF,UNCHAHAR2,DADRI_GF,KGSU1AND2,SOLAPUR,KHARGONE-I,NLCIIST2,KAPS,SASAN,KKNP,VSTPS II,SIPAT I,MOUDA_II,TALST2,BRBCL,MOUDA,TAPS-II,SIPAT II,NLCIIST1,RSTPSU1TO6,KSTPS7,GANDHAR-RLNG,VALLURNTECL,NLCTS2EXP,KAWAS-NAPM,NLCEXP,VSTPS V,SIMHST2,GADARWARA-I,VSTPS IV,KAWAS-RLNG,KGSU3AND4,VSTPS I,KAWAS-zLIQ,NTPL,GANDHAR-ComGas,NNTPP,LARA-I,KSTPS I&II,KAWAS-ComGas,KAWAS-APM,RSTPSU7,KHSTPP-II,FSTPP I & II,KUDGI,GANDHAR-NAPM,GANDHAR-APM,MAPS,TALA,KHSTPP-I,VSTPS III,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
55,13:30-13:45,0.000000,90.877303,8.394844,5.677787,138.209475,0.000000,0.000000,18.943759,0.000000,2.458347,0.000000,33.788238,30.225541,0.000000,0.000000,0.000000,57.558022,1.036106,0.000000,121.902116,0.000000,16.552025,181.601812,0.000000,5.950094,0.000000,42.311605,1.175518,0.000000,116.284815,0.000000,48.930384,70.533981,0.000000,0.987395,0.000000,118.334372,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.619352,0.000000,1.92,1.706584,1.706583,0.41,0.799281,336.237412,1.56,1.872044,5.119751,3.383514,2.92,14.452466,1.867362,1.321053,1.801965,0.82,7.60,1.292867,0.000000,2.29,0.84,0.000000,1.76,1.279076,0.00,0.000000,2.585733,0.000000,2.10,2.266406,0.000000,1.82,0.000000,0.18,4.102703,2.755073,0.000000,0.000000,1.87,76.096363,8.252763,8.99,0.000000,0.000000,0.24,0.000000,17.041039,1.888156,0,0,0,0,0

56,13:45-14:00,0.000000,90.877303,8.394844,5.677787,138.209475,0.000000,0.000000,18.943759,0.000000,2.458347,0.000000,33.788238,30.225541,0.000000,0.000000,0.000000,57.558022,1.036106,0.000000,121.902116,0.000000,16.552025,181.600733,0.000000,5.950094,0.000000,42.311605,1.175518,0.000000,116.284815,0.000000,48.930384,70.533981,0.000000,0.987395,0.000000,118.334372,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.619352,0.000000,1.92,1.706584,1.706583,0.41,0.799281,336.237412,1.56,1.872044,5.119751,3.383514,2.92,14.452466,1.867362,1.321053,1.801965,0.82,7.60,1.292867,0.000000,2.29,0.84,0.000000,1.76,1.279076,0.00,0.000000,2.585733,0.000000,2.10,2.266406,0.000000,1.82,0.000000,0.18,4.102703,2.755073,0.000000,0.000000,1.87,76.096363,8.252763,8.99,0.000000,0.000000,0.24,0.000000,17.041039,1.888156,0,0,0,0,0

57,14:00-14:15,0.000000,90.877303,8.394844,5.547224,138.209475,0.000000,0.000000,12.629173,0.000000,2.458347,0.000000,33.788238,30.225541,0.000000,0.000000,0.000000,57.558022,1.036106,0.000000,121.902116,0.000000,16.552025,181.565845,0.000000,5.950094,0.000000,42.311605,1.175518,0.000000,116.284815,0.000000,48.930384,70.533981,0.000000,0.617122,0.000000,151.093372,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.619352,0.000000,1.92,1.706584,1.706583,0.41,0.799281,336.237412,1.56,1.872044,5.119751,3.383514,2.92,14.452466,1.867362,1.321053,1.801965,0.82,7.60,1.292867,0.000000,2.29,0.84,0.000000,1.76,1.279076,0.00,0.000000,2.585733,0.000000,2.10,2.266406,0.000000,1.82,0.000000,0.18,4.102703,2.755073,0.000000,0.000000,1.87,76.096363,8.252763,8.99,0.000000,0.000000,0.24,0.000000,17.041039,1.888156,0,0,0,0,0

58,14:15-14:30,0.000000,90.877303,8.394844,5.547224,138.209475,0.000000,0.000000,12.629173,0.000000,2.458347,0.000000,33.788238,30.838221,0.000000,0.000000,0.000000,57.558022,1.036106,0.000000,121.902116,0.000000,16.552025,181.564730,0.000000,5.950094,0.000000,42.311605,1.175518,0.000000,116.284815,0.000000,48.930384,70.533981,0.000000,0.617122,0.000000,170.363372,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.619352,0.000000,1.92,1.706584,1.706583,0.41,0.799281,336.237412,1.56,1.872044,5.119751,3.383514,2.92,14.452466,1.867362,1.321053,1.801965,0.82,7.60,1.292867,0.000000,2.29,0.84,0.000000,1.76,1.279076,0.00,0.000000,2.585733,0.000000,2.10,2.266406,0.000000,1.82,0.000000,0.18,4.102703,2.755073,0.000000,0.000000,1.87,76.096363,8.252763,8.99,0.000000,0.000000,0.24,0.000000,17.041039,1.888156,0,0,0,0,0

59,14:30-14:45,0.000000,90.877303,8.394844,5.547224,138.209475,0.000000,0.000000,12.629173,0.000000,2.458347,17.253293,33.788238,31.246675,0.000000,0.000000,0.000000,57.558022,1.036106,0.000000,121.902116,0.000000,16.552025,181.565845,0.000000,5.950094,0.000000,42.311605,1.175518,0.000000,116.284815,0.000000,48.930384,70.533981,0.000000,0.617122,0.000000,188.939652,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.619352,0.000000,1.92,1.706584,1.706583,0.41,0.799281,336.237412,1.56,1.872044,5.119751,3.125136,2.92,14.452466,1.867362,1.321053,1.801965,0.82,7.60,1.292867,0.000000,2.29,0.84,0.000000,1.72,1.279076,0.00,0.000000,2.585733,0.000000,2.10,2.266406,0.000000,1.82,0.000000,0.18,4.102703,2.755073,0.000000,0.000000,1.87,76.096363,8.252763,8.99,0.000000,0.000000,0.24,0.000000,17.041039,1.888156,0,0,0,0,0

60,14:45-15:00,0.000000,90.877303,8.394844,5.547224,138.209475,0.000000,0.000000,12.629173,0.000000,2.458347,34.506588,33.788238,31.246675,0.000000,0.000000,0.000000,57.558022,1.036106,0.000000,121.902116,0.000000,16.552025,181.564730,0.000000,5.950094,0.000000,42.311605,1.175518,0.000000,116.284815,0.000000,48.930384,70.533981,0.000000,0.617122,0.000000,204.095507,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.619352,0.000000,1.92,1.706584,1.706583,0.40,0.799281,336.237412,1.56,1.872044,5.119751,2.865392,2.92,14.452466,1.867362,1.321053,1.801965,0.78,7.60,1.292867,0.000000,2.29,0.84,0.000000,1.72,1.279076,0.00,0.000000,2.585733,0.000000,2.10,2.266406,0.000000,1.82,0.000000,0.18,4.102703,2.755073,0.000000,0.000000,1.87,76.096363,8.252763,8.99,0.000000,0.000000,0.24,0.000000,17.041039,1.888156,0,0,0,0,0

61,15:00-15:15,0.000000,90.877303,8.394844,11.298857,138.209475,0.000000,0.000000,12.629173,0.000000,2.458347,34.506588,33.788238,31.246675,0.000000,0.000000,0.000000,57.558022,1.036106,0.000000,121.902116,0.000000,16.552025,183.570838,0.000000,13.638246,0.000000,42.311605,1.175518,0.000000,116.284815,0.000000,48.930384,70.533981,0.000000,0.617122,0.000000,204.095507,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.628987,0.000000,1.92,1.706584,1.706583,0.40,0.799281,336.237412,1.56,1.872044,5.119751,2.605647,2.92,14.452466,1.867362,1.321053,1.801965,0.78,7.60,1.292867,0.000000,2.29,0.84,0.000000,1.72,1.279076,0.00,0.000000,2.585733,0.000000,2.10,2.266406,0.000000,1.82,0.000000,0.18,4.102703,2.755073,0.000000,0.000000,1.87,94.162084,12.260923,8.99,0.000000,0.000000,0.24,0.000000,23.624577,1.888156,0,0,0,0,0

62,15:15-15:30,0.000000,90.877303,8.394844,11.298857,138.209475,0.000000,0.000000,12.629173,0.000000,2.458347,49.603219,33.788238,31.246675,0.000000,0.000000,0.000000,57.558022,1.036106,0.000000,121.902116,0.000000,16.552025,183.561202,0.000000,13.638246,0.000000,42.311605,1.175518,0.000000,116.284815,0.000000,48.930384,70.533981,0.000000,0.617122,0.000000,204.095507,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.628987,0.000000,1.92,1.706584,1.706583,0.40,0.799281,336.237412,1.56,1.872044,5.119751,2.460738,2.92,14.452466,1.867362,1.321053,1.801965,0.78,7.60,1.292867,0.000000,2.29,0.84,0.000000,1.72,1.279076,0.00,0.000000,2.585733,0.000000,2.10,2.266406,0.000000,1.82,0.000000,0.18,4.102703,2.755073,0.000000,0.000000,1.87,94.162084,12.260923,8.99,0.000000,0.000000,0.24,0.000000,23.624577,1.888156,0,0,0,0,0

63,15:30-15:45,0.000000,90.877303,8.394844,11.298857,138.209475,0.000000,0.000000,0.000000,0.000000,2.458347,51.937806,33.788238,31.246675,0.000000,0.000000,0.000000,57.558022,1.036106,0.000000,121.902116,0.000000,16.552025,183.570838,0.000000,13.638246,0.000000,42.311605,1.175518,0.000000,116.284815,19.728169,48.930384,70.533981,0.000000,0.617122,13.472620,204.095507,0.381296,0.000000,0.000000,0.000000,0.000000,0.000000,24.628987,0.000000,1.92,1.706584,1.706583,0.40,0.799281,336.237412,1.56,1.872044,5.119751,2.460738,2.92,14.452466,1.867362,1.321053,1.801965,0.78,7.60,1.292867,0.000000,2.29,0.84,0.000000,1.72,1.279076,0.00,0.000000,2.585733,0.000000,2.10,2.266406,0.000000,1.82,0.000000,0.18,4.102703,2.755073,0.000000,0.000000,1.87,94.162084,12.260923,8.99,0.000000,0.000000,0.24,0.000000,23.624577,1.888156,0,0,0,0,0

64,15:45-16:00,0.000000,90.877303,8.394844,11.298857,138.209475,0.000000,0.000000,0.000000,0.000000,2.458347,51.937806,33.788238,31.246675,0.000000,0.000000,0.000000,57.558022,1.036106,0.000000,121.902116,0.000000,16.552025,183.561202,0.000000,13.638246,0.000000,42.311605,1.175518,0.000000,116.284815,19.728169,48.930384,70.533981,0.000000,0.617122,27.073117,204.095507,0.381296,0.000000,0.000000,0.000000,0.000000,0.000000,24.628987,0.000000,1.92,1.706584,1.706583,0.40,0.799281,336.237412,1.56,1.872044,5.119751,2.200993,2.92,14.452466,1.867362,1.321053,1.801965,0.78,7.60,1.292867,0.000000,2.29,0.84,0.000000,1.72,1.279076,0.00,0.000000,2.585733,0.000000,2.10,2.266406,0.000000,1.82,0.000000,0.18,4.102703,2.755073,0.000000,0.000000,1.87,94.162084,12.260923,8.99,0.000000,0.000000,0.24,0.000000,23.624577,1.888156,0,0,0,0,0

65,16:00-16:15,0.000000,90.877303,8.394844,11.298857,138.209475,0.000000,0.000000,0.000000,0.000000,2.458347,51.937806,33.788238,31.246675,0.000000,0.000000,0.000000,57.558022,1.036106,0.000000,121.902116,0.000000,16.552025,183.570838,8.307160,13.638246,0.000000,42.311605,1.175518,0.000000,116.284815,19.728169,48.930384,76.467792,0.000000,0.617122,27.073117,204.095507,0.381296,0.000000,0.000000,0.000000,0.000000,0.000000,24.628987,0.000000,1.92,1.706584,1.706583,0.40,0.799281,336.237412,1.56,1.872044,5.119751,1.691758,2.92,14.452466,1.867362,1.321053,1.801965,0.78,7.53,1.292867,0.000000,2.29,0.84,0.000000,1.72,1.279076,0.00,0.000000,2.585733,0.000000,2.10,2.266406,0.000000,1.82,0.000000,0.18,4.102703,2.755073,0.000000,0.000000,1.87,123.071468,12.692186,8.99,0.000000,0.000000,0.24,0.000000,23.624577,1.888156,0,0,0,0,0

66,16:15-16:30,0.000000,90.877303,8.394844,11.298857,138.209475,0.000000,0.000000,0.000000,0.000000,2.458347,51.937806,33.788238,31.246675,0.000000,0.000000,0.000000,57.558022,1.036106,0.000000,121.902116,0.000000,16.552025,183.561202,8.307160,13.638246,0.000000,42.311605,1.175518,0.000000,116.284815,19.728169,51.057792,76.467792,0.000000,0.617122,27.073117,204.095507,0.381296,0.000000,0.000000,0.000000,0.000000,0.000000,24.628987,0.000000,1.92,1.706584,1.706583,0.40,0.799281,336.237412,1.56,1.872044,5.119751,1.691758,2.92,14.452466,1.867362,1.321053,1.801965,0.78,7.53,1.292867,0.000000,2.29,0.84,0.000000,1.72,1.279076,0.00,0.000000,2.585733,0.000000,2.10,2.266406,0.000000,1.82,0.000000,0.18,4.102703,2.755073,0.000000,0.000000,1.87,123.071468,12.692186,8.99,0.000000,0.000000,0.24,0.000000,23.624577,1.888156,0,0,0,0,0

67,16:30-16:45,0.000000,90.877303,8.394844,11.298857,138.209475,0.000000,0.000000,0.000000,0.000000,2.458347,51.937806,33.788238,31.246675,0.000000,0.000000,0.000000,57.558022,1.036106,0.000000,121.902116,0.000000,16.552025,183.570838,8.307160,13.638246,0.000000,42.311605,1.175518,13.900684,116.284815,19.728169,51.057792,76.467792,0.000000,0.617122,27.073117,204.095507,0.381296,0.000000,0.000000,10.173846,0.000000,0.000000,24.628987,0.000000,1.92,1.706584,1.706583,0.40,0.799281,336.237412,1.56,1.872044,5.119751,1.691758,2.92,14.452466,1.867362,1.321053,1.801965,0.78,7.53,1.292867,0.000000,2.29,0.84,0.000000,1.72,1.279076,0.00,0.000000,2.585733,0.000000,2.10,2.266406,0.000000,1.82,0.000000,0.18,4.102703,2.755073,0.000000,0.000000,1.87,123.071468,12.692186,8.99,0.000000,0.000000,0.24,0.000000,23.624577,1.888156,0,0,0,0,0

68,16:45-17:00,0.000000,90.877303,8.394844,11.298857,138.209475,0.000000,0.000000,0.000000,0.000000,2.458347,51.937806,33.788238,31.246675,0.000000,0.000000,0.000000,57.558022,1.036106,0.000000,121.902116,0.000000,16.552025,183.561202,8.307160,13.638246,0.000000,42.311605,1.175518,13.900684,116.284815,19.728169,48.930384,76.467792,0.000000,0.617122,27.073117,204.095507,0.381296,0.000000,0.000000,10.173846,0.000000,0.000000,24.628987,0.000000,1.92,1.706584,1.706583,0.40,0.799281,336.237412,1.56,1.872044,5.119751,1.691758,2.92,14.452466,1.867362,1.321053,1.801965,0.78,7.53,1.292867,0.000000,2.29,0.84,0.000000,1.72,1.279076,0.00,0.000000,2.585733,0.000000,2.10,2.266406,0.000000,1.82,0.000000,0.18,4.102703,2.755073,0.000000,0.000000,1.87,123.071468,12.692186,8.99,0.000000,0.000000,0.24,0.000000,23.624577,1.888156,0,0,0,0,0

69,17:00-17:15,0.000000,90.877303,6.347321,13.380017,138.209475,0.000000,0.000000,6.359100,0.000000,2.458347,51.937806,33.788238,31.246675,0.000000,0.000000,0.000000,57.558022,1.036106,0.000000,121.902116,0.000000,16.552025,183.570838,8.307160,22.392222,0.000000,42.311605,1.175518,28.028318,116.284815,19.728169,48.930384,76.467792,0.000000,2.221638,27.073117,208.913007,0.381296,0.000000,0.000000,20.367772,0.000000,0.000000,36.787201,0.000000,1.92,1.706584,1.706583,0.40,0.799281,336.237412,1.56,1.872044,5.119751,1.691758,2.92,14.452466,1.867362,1.321053,1.801965,0.78,7.54,1.292867,0.000000,2.29,0.84,0.000000,1.73,1.279076,0.00,0.000000,2.585733,0.000000,2.10,2.266406,0.000000,1.82,0.000000,0.18,4.102703,2.755073,0.000000,0.000000,1.87,123.071468,17.477986,8.99,0.000000,0.000000,0.24,0.000000,33.495184,1.888156,0,0,0,0,0

70,17:15-17:30,0.000000,90.877303,6.347321,13.380017,138.209475,0.000000,0.000000,6.359100,0.000000,2.458347,51.937806,33.788238,31.246675,0.000000,0.000000,0.000000,57.558022,1.036106,0.000000,121.902116,0.000000,16.552025,222.101202,8.307160,22.392222,0.000000,42.311605,1.175518,28.028318,116.284815,19.728169,48.930384,76.467792,0.000000,6.171218,27.073117,208.913007,0.381296,0.000000,0.000000,20.367772,0.000000,0.000000,39.656477,0.000000,1.92,1.706584,1.706583,0.40,0.799281,336.237412,1.56,1.872044,5.119751,1.691758,2.92,14.452466,1.867362,1.321053,1.801965,0.78,7.54,1.292867,0.000000,2.29,0.84,0.000000,1.73,1.279076,0.00,0.000000,2.585733,0.000000,2.10,2.266406,0.000000,1.82,0.000000,0.18,4.102703,2.755073,0.000000,0.000000,1.87,123.071468,17.477986,8.99,0.000000,0.000000,0.24,0.000000,33.529135,1.888156,0,0,0,0,0

71,17:30-17:45,0.000000,90.877303,6.347321,16.655917,137.835936,0.000000,0.000000,6.359100,0.000000,2.458347,51.937806,34.632945,31.246675,0.000000,0.000000,0.000000,57.558022,1.036106,0.000000,121.902116,0.000000,16.552025,263.552768,8.307160,25.975960,0.000000,42.311605,1.175518,28.028318,116.284815,19.728169,48.930384,76.467792,0.000000,5.677520,27.073117,208.913007,0.381296,0.000000,0.000000,20.367772,0.000000,0.000000,41.952464,0.000000,1.92,1.706584,1.706583,0.40,0.799281,336.237412,1.56,1.872044,5.119751,1.691758,2.92,14.452466,1.867362,1.321053,1.801965,0.78,7.54,1.292867,0.000000,2.29,0.84,0.000000,1.73,1.279076,0.00,0.000000,2.585733,0.000000,2.10,2.286661,0.000000,1.82,0.000000,0.18,4.102703,2.755073,0.000000,0.000000,1.87,94.754203,17.477986,8.99,0.000000,0.000000,0.24,0.000000,22.352757,1.888156,0,0,0,0,0

72,17:45-18:00,1.025130,90.877303,6.347321,16.655917,137.835936,0.000000,0.000000,6.359100,0.000000,2.458347,51.937806,34.632945,31.246675,0.000000,0.000000,0.000000,57.558022,1.036106,0.000000,121.902116,0.000000,16.552025,304.162498,8.307160,25.975960,0.000000,42.311605,1.175518,28.028318,116.284815,39.456339,48.930384,76.467792,0.000000,7.282037,27.073117,224.656045,0.762595,0.000000,0.000000,20.367772,0.000000,0.000000,41.956548,0.000000,1.92,1.706584,1.706583,0.40,0.799281,336.237412,1.56,1.872044,5.119751,1.691758,2.92,14.452466,1.867362,1.321053,1.801965,0.78,7.54,1.292867,0.000000,2.29,0.84,0.000000,1.73,1.279076,0.00,0.000000,2.585733,0.000000,2.10,2.287199,0.000000,1.82,0.000000,0.18,4.102703,2.755073,0.000000,0.000000,1.87,94.754203,17.477986,8.99,0.000000,0.000000,0.24,0.000000,22.352757,1.888156,0,0,0,0,0

73,18:00-18:15,0.828388,90.877303,6.347321,16.655917,137.835936,0.000000,0.000000,6.359100,0.000000,2.458347,51.937806,34.632945,31.246675,0.000000,0.000000,0.000000,57.558022,1.036106,0.000000,121.902116,0.000000,16.552025,352.335725,9.553233,25.975960,0.000000,42.311605,1.133849,28.028318,116.284815,59.184508,48.930384,70.533981,0.000000,7.282037,27.073117,224.656045,1.143891,0.000000,0.000000,20.367772,0.000000,0.000000,41.956548,0.000000,1.92,1.706584,1.706583,0.40,0.799281,336.237412,1.56,1.872044,5.119751,1.691758,2.92,14.452466,1.867362,1.321053,1.801965,0.78,7.54,1.292867,0.000000,2.29,0.84,0.000000,1.73,1.279076,0.00,0.000000,2.585733,0.000000,2.10,2.287199,0.000000,1.82,0.000000,0.18,4.102703,2.755073,0.000000,0.000000,1.87,94.754203,17.477986,8.99,0.000000,0.000000,0.24,0.000000,28.919829,1.888156,0,0,0,0,0

74,18:15-18:30,2.050261,90.877303,6.347321,16.655917,137.835936,0.000000,0.000000,6.359100,0.000000,2.458347,51.937806,34.632945,31.246675,0.000000,0.000000,0.000000,57.558022,1.036106,0.000000,121.902116,0.000000,16.552025,352.335725,19.106467,25.975960,0.000000,42.311605,1.133849,28.028318,116.284815,83.844719,48.930384,70.533981,0.000000,1.727941,27.073117,221.712397,1.613704,0.000000,0.000000,20.367772,0.000000,0.000000,41.956548,0.000000,1.92,1.706584,1.706583,0.40,0.799281,336.237412,1.56,1.872044,5.119751,1.691758,2.92,14.452466,1.867362,1.321053,1.801965,0.78,7.54,1.292867,0.000000,2.29,0.84,0.000000,1.73,1.279076,0.00,0.000000,2.585733,0.000000,2.10,2.287199,0.000000,1.82,0.000000,0.18,4.102703,2.755073,0.000000,0.000000,1.87,94.754203,17.477986,8.99,0.000000,0.000000,0.24,0.000000,28.919829,1.888156,0,0,0,0,0

75,18:30-18:45,3.075391,90.877303,16.789687,12.308619,137.835936,0.000000,0.000000,6.314586,0.000000,2.458347,51.937806,34.632945,31.246675,0.000000,0.000000,0.000000,57.558022,1.036106,0.000000,121.902116,0.000000,16.552025,337.930614,28.659700,25.975960,0.000000,42.311605,1.133849,28.028318,116.284815,108.504931,48.930384,59.338111,0.000000,0.493697,40.609675,219.043880,2.090327,0.000000,0.000000,20.367772,0.000000,0.000000,41.956548,0.000000,1.92,1.706584,1.706583,0.40,0.799281,336.237412,1.56,1.872044,5.119751,1.691758,2.92,14.452466,1.867362,1.321053,1.801965,0.78,7.54,1.292867,0.000000,2.29,0.84,0.000000,1.73,1.279076,0.00,0.000000,2.585733,0.000000,2.10,2.287199,0.000000,1.82,0.000000,0.19,4.102703,2.755073,0.000000,0.000000,1.87,94.754203,17.477986,8.99,0.000000,0.000000,0.24,0.000000,22.352757,1.888156,0,0,0,0,0

76,18:45-19:00,4.100521,90.877303,25.184531,12.295213,137.835936,0.000000,0.000000,6.314586,0.000000,2.514219,51.937806,34.632945,31.246675,0.000000,0.000000,0.000000,57.558022,1.036106,0.000000,121.902116,0.000000,16.552025,337.920508,38.212933,25.975960,0.000000,42.311605,1.133849,42.042478,116.284815,146.185735,48.930384,59.338111,0.000000,0.493697,40.609675,218.843300,2.778024,0.000000,0.000000,30.552328,0.000000,0.000000,41.956548,0.000000,1.92,1.706584,1.706583,0.40,0.799281,336.237412,1.56,1.872044,5.119751,1.691758,2.92,14.452466,1.867362,1.321053,1.801965,0.78,7.54,1.292867,0.000000,2.29,0.84,0.000000,1.73,1.279076,0.00,0.000000,2.585733,0.000000,2.10,2.287199,0.000000,1.82,0.000000,0.19,4.102703,2.755073,0.000000,0.000000,1.87,94.754203,17.477986,8.99,0.000000,0.000000,0.24,0.000000,22.352757,1.888156,0,0,0,0,0

77,19:00-19:15,4.100521,90.877303,25.184531,16.655917,137.835936,0.000000,0.000000,6.314586,0.000000,2.514219,51.937806,34.632945,31.246675,0.000000,0.000000,0.000000,57.558022,1.036106,0.000000,121.902116,3.345696,16.552025,352.335725,38.212933,25.975960,0.000000,42.311605,1.133849,42.042478,116.284815,146.185735,48.930384,59.338111,0.000000,0.493697,40.609675,217.775898,2.778024,0.000000,0.000000,30.552328,0.000000,0.000000,41.956548,0.000000,1.92,1.706584,1.706583,0.40,0.799281,336.237412,1.56,1.872044,5.119751,1.691758,2.92,14.452466,1.867362,1.321053,1.801965,0.78,7.54,1.292867,0.000000,2.29,0.84,0.000000,1.73,1.279076,0.00,0.000000,2.585733,0.000000,2.10,2.287199,0.000000,1.82,0.000000,0.19,4.102703,2.755073,0.000000,0.000000,1.87,94.754203,17.477986,8.99,0.000000,0.000000,0.24,0.000000,22.352757,1.888156,0,0,0,0,0

78,19:15-19:30,4.100521,90.877303,25.184531,11.161720,137.835936,0.000000,0.000000,6.314586,0.000000,2.514219,51.937806,34.632945,31.246675,0.000000,0.000000,0.000000,57.558022,1.036106,0.000000,121.902116,6.691394,16.552025,336.262461,38.212933,25.975960,0.000000,42.311605,1.133849,42.042478,116.284815,146.185735,51.057792,59.338111,0.000000,0.493697,40.609675,215.107381,2.778024,0.000000,0.000000,30.552328,0.000000,0.000000,41.956548,0.000000,1.92,1.706584,1.706583,0.40,0.799281,336.237412,1.56,1.872044,5.119751,1.691758,2.92,14.452466,1.867362,1.321053,1.801965,0.78,7.54,1.292867,0.000000,2.29,0.84,0.000000,1.73,1.279076,0.00,0.000000,2.585733,0.000000,2.10,2.287199,0.000000,1.82,0.000000,0.19,4.102703,2.755073,0.000000,0.000000,1.87,94.754203,17.477986,8.99,0.000000,0.000000,0.24,0.000000,22.352757,1.888156,0,0,0,0,0

79,19:30-19:45,4.100521,90.877303,25.184531,11.161720,137.835936,0.000000,0.000000,0.000000,0.000000,2.514219,51.937806,34.632945,31.246675,0.000000,0.000000,0.000000,57.558022,1.036106,0.000000,121.902116,34.795244,16.552025,332.092590,38.212933,25.975960,0.000000,42.311605,1.133849,42.042478,116.284815,146.185735,51.057792,59.338111,0.000000,0.493697,40.609675,215.107381,2.778024,0.000000,0.000000,30.552328,0.000000,0.000000,41.956548,0.000000,1.92,1.706584,1.706583,0.40,0.799281,336.237412,1.56,1.872044,5.119751,1.691758,2.92,14.452466,1.867362,1.321053,1.801965,0.78,7.54,1.292867,0.000000,2.29,0.84,0.000000,1.73,1.279076,0.00,0.000000,2.585733,0.000000,2.10,2.287199,0.000000,1.82,0.000000,0.19,4.102703,2.755073,0.000000,0.000000,1.87,94.754203,17.477986,8.99,0.000000,0.000000,0.24,0.000000,22.352757,1.888156,0,0,0,0,0

80,19:45-20:00,4.100521,90.877303,25.184531,11.161720,137.835936,0.000000,0.000000,0.000000,0.000000,2.514219,51.937806,34.632945,31.246675,0.000000,0.000000,0.000000,57.558022,1.036106,0.000000,121.902116,51.566550,16.552025,332.092590,38.212933,25.975960,0.000000,42.311605,1.133849,42.042478,116.284815,146.185735,48.930384,59.338111,0.000000,0.493697,40.609675,215.107381,2.778024,0.000000,0.000000,30.552328,0.000000,0.000000,41.956548,0.000000,1.92,1.706584,1.706583,0.40,0.799281,336.237412,1.56,1.872044,5.119751,1.691758,2.92,14.452466,1.867362,1.321053,1.801965,0.78,7.54,1.292867,0.000000,2.29,0.84,0.000000,1.73,1.279076,0.00,0.000000,2.585733,0.000000,2.10,2.287199,0.000000,1.82,0.000000,0.19,4.102703,2.755073,0.000000,0.000000,1.87,94.754203,17.477986,8.99,0.000000,0.000000,0.24,0.000000,22.352757,1.888156,0,0,0,0,0

81,20:00-20:15,4.100521,90.877303,25.184531,10.691852,137.835936,0.000000,0.000000,0.000000,0.000000,2.514219,51.937806,34.632945,31.246675,0.000000,0.000000,0.000000,57.558022,1.036106,0.000000,121.902116,51.566550,16.552025,332.092590,38.212933,25.975960,0.000000,42.311605,1.133849,42.042478,116.284815,146.185735,48.930384,59.338111,0.000000,0.493697,40.609675,212.438865,2.778024,0.000000,0.000000,30.552328,0.000000,0.000000,41.956548,0.000000,1.92,1.706584,1.706583,0.40,0.799281,336.237412,1.56,1.872044,5.119751,1.691758,2.92,14.452466,1.867362,1.321053,1.801965,0.78,7.54,1.292867,0.000000,2.29,0.84,0.000000,1.73,1.279076,0.00,0.000000,2.585733,0.000000,2.10,2.287199,0.000000,1.82,0.000000,0.19,4.102703,2.755073,0.000000,0.000000,1.87,94.754203,17.477986,8.99,0.000000,0.000000,0.24,0.000000,22.352757,1.888156,0,0,0,0,0

82,20:15-20:30,4.100521,90.877303,25.184531,10.691852,137.835936,0.000000,0.000000,0.000000,0.000000,2.514219,51.937806,34.632945,31.246675,0.000000,0.000000,0.000000,57.558022,1.036106,0.000000,121.902116,51.566550,16.552025,332.092590,38.212933,25.975960,0.000000,42.311605,1.133849,42.042478,116.284815,146.185735,48.930384,59.338111,0.000000,0.493697,40.609675,212.438865,2.778024,0.000000,0.000000,30.552328,0.000000,0.000000,41.956548,0.000000,1.92,1.706584,1.706583,0.40,0.799281,336.237412,1.56,1.872044,5.119751,1.691758,2.92,14.452466,1.867362,1.321053,1.801965,0.78,7.54,1.292867,0.000000,2.29,0.84,0.000000,1.73,1.279076,0.00,0.000000,2.585733,0.000000,2.10,2.287199,0.000000,1.82,0.000000,0.19,4.102703,2.755073,0.000000,0.000000,1.87,94.754203,17.477986,8.99,0.000000,0.000000,0.24,0.000000,22.352757,1.888156,0,0,0,0,0

