Block,Time,PARBATI3,DULHASTI,RIHAND3,UNCHAHAR2,RAPPB,TANDA2,AURY_GF,UNCHAHAR3,UNCHAHAR4,RAPPC,DADRI_LF,AURY_LF,ANTA_LF,NAPP,UNCHAHAR1,KISHANGANGA,DADRI_RF,RAMPUR,TEHRI,AURY_RF,ANTA_RF,JHAJJAR,SINGRAULI_HYDRO,DADRT2,RIHAND1,SALAL,DADRI_GF,NJPC,ANTA_GF,DADRI_CRF,SINGRAULI,SEWA2,AURY_CRF,URI2,CHAMERA2,BSIUL,KOTESHWR,CHAMERA1,RIHAND2,KOLDAM,DHAULIGNGA,CHAMERA3,TANAKPUR,ANTA_CRF,URI,LARA-I,KHARGONE-I,NLCIIST1,SIPAT I,VSTPS II,NLCIIST2,FSTPP I & II,KAWAS-NAPM,VSTPS V,SIMHST2,GANDHAR-ComGas,TALST2,TALA,GANDHAR-RLNG,MAPS,KAWAS-RLNG,NLCTS2EXP,VSTPS IV,KSTPS I&II,VALLURNTECL,SASAN,KAWAS-ComGas,NTPL,KHSTPP-II,BRBCL,KGSU3AND4,NNTPP,SOLAPUR,TAPS-II,KSTPS7,KUDGI,KKNP,GANDHAR-NAPM,MOUDA_II,MOUDA,KAPS,SIPAT II,VSTPS I,KGSU1AND2,NLCEXP,KHSTPP-I,GANDHAR-APM,KAWAS-APM,RSTPSU1TO6,GADARWARA-I,RSTPSU7,KAWAS-zLIQ,VSTPS III,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
55,13:30-13:45,0.000000,0.000000,121.902116,36.777566,0.000000,2.258448,0.000000,8.011984,0.000000,57.136866,0.000000,0.000000,0.000000,42.539088,5.749877,2.458347,0.000000,0.000000,0.000000,0.000000,0.000000,117.997147,1.016557,176.517921,77.048149,38.065958,0.000000,0.000000,0.000000,0.000000,138.214075,16.552025,0.000000,33.382780,3.546092,6.314586,8.394844,0.000000,116.284815,0.000000,0.000000,10.173846,0.123424,0.000000,37.229640,4.102703,1.706583,0.76,5.119751,1.872044,0.41,13.038564,0.000000,1.279076,0.00,0.000000,2.92,0.000000,0.000000,0.24,0.000000,0.85,2.585733,2.828346,2.29,336.237412,0.000000,1.82,110.478452,10.829779,2.10,0.19,1.706584,1.321053,1.292867,8.99,1.56,0.000000,1.691758,1.867362,0.799281,1.801965,2.245613,1.92,1.76,30.022217,0.000000,0.000000,7.54,0.000000,1.87,0.000000,1.888156,0,0,0,0,0

56,13:45-14:00,0.000000,0.000000,121.902116,36.777566,0.000000,2.351036,0.000000,8.011984,0.000000,57.136866,0.000000,0.000000,0.000000,42.539088,5.749877,2.458347,0.000000,0.000000,0.000000,0.000000,0.000000,141.412584,1.016557,176.517921,77.048149,38.065958,0.000000,0.000000,0.000000,0.000000,138.214075,16.552025,0.000000,33.382780,13.900684,6.314586,8.394844,0.000000,116.284815,0.000000,0.000000,10.173846,0.123424,0.000000,37.229640,4.102703,1.706583,0.76,5.119751,1.872044,0.41,13.038564,0.000000,1.279076,0.00,0.000000,2.92,0.000000,0.000000,0.24,0.000000,0.85,2.585733,2.828346,2.29,336.237412,0.000000,1.82,94.754203,10.829779,2.10,0.19,1.706584,1.321053,1.292867,8.99,1.56,0.000000,1.691758,1.867362,0.799281,1.801965,2.245613,1.92,1.76,25.697067,0.000000,0.000000,7.54,0.000000,1.87,0.000000,1.888156,0,0,0,0,0

57,14:00-14:15,0.000000,0.000000,121.902116,30.765711,0.000000,1.641548,0.000000,13.772769,0.000000,57.136866,0.000000,0.000000,0.000000,42.539088,9.958254,2.458347,0.000000,0.000000,10.279407,0.000000,0.000000,200.959270,1.016557,179.107327,77.048149,38.065958,0.000000,0.000000,0.000000,0.000000,138.214075,16.552025,0.000000,33.382780,13.900684,6.314586,0.000000,0.000000,116.284815,0.000000,0.000000,10.173846,0.123424,0.000000,37.229640,4.102703,1.706583,0.76,5.119751,1.872044,0.41,13.038564,0.000000,1.279076,0.00,0.000000,2.92,0.000000,0.000000,0.24,0.000000,0.85,2.585733,2.828346,2.29,336.237412,0.000000,1.82,94.754203,10.829779,2.10,0.19,1.706584,1.321053,1.292867,8.99,1.56,0.000000,1.691758,1.867362,0.799281,1.801965,2.245613,1.92,1.76,23.880229,0.000000,0.000000,7.54,0.000000,1.87,0.000000,1.888156,0,0,0,0,0

58,14:15-14:30,0.000000,0.000000,121.902116,30.765711,0.000000,1.641548,0.000000,13.773136,0.000000,57.136866,0.000000,0.000000,0.000000,42.539088,9.958254,2.458347,0.000000,0.000000,20.558814,0.000000,0.000000,202.505732,1.016557,179.107327,77.048149,38.065958,0.000000,0.000000,0.000000,0.000000,138.214075,16.552025,0.000000,33.382780,13.900684,6.314586,0.000000,0.000000,116.284815,0.000000,0.000000,10.173846,0.123424,0.000000,37.229640,4.102703,1.706583,0.76,5.119751,1.872044,0.41,13.038564,0.000000,1.279076,0.00,0.000000,2.92,0.000000,0.000000,0.24,0.000000,0.85,2.585733,2.828346,2.29,336.237412,0.000000,1.82,94.754203,10.829779,2.10,0.19,1.706584,1.321053,1.292867,8.99,1.56,0.000000,1.691758,1.867362,0.799281,1.801965,2.245613,1.92,1.76,23.880229,0.000000,0.000000,7.54,0.000000,1.87,0.000000,1.888156,0,0,0,0,0

59,14:30-14:45,0.000000,17.253293,121.902116,30.765711,0.000000,1.641548,0.000000,13.773136,0.000000,57.136866,0.000000,0.000000,0.000000,42.539088,9.543949,2.458347,0.000000,0.000000,30.838221,0.000000,0.000000,203.421057,1.016557,179.107327,77.048149,38.065958,0.000000,0.000000,0.000000,0.000000,138.214075,16.552025,0.000000,33.382780,13.900684,6.314586,0.000000,0.000000,116.284815,0.000000,0.000000,10.173846,0.123424,0.000000,37.229640,4.102703,1.706583,0.76,5.119751,1.872044,0.41,13.038564,0.000000,1.279076,0.00,0.000000,2.92,0.000000,0.000000,0.24,0.000000,0.85,2.585733,2.828346,2.29,336.237412,0.000000,1.82,94.754203,10.829779,2.10,0.16,1.706584,1.321053,1.292867,8.99,1.56,0.000000,1.691758,1.867362,0.799281,1.801965,2.245613,1.92,1.76,30.022217,0.000000,0.000000,7.54,0.000000,1.87,0.000000,1.888156,0,0,0,0,0

60,14:45-15:00,0.000000,34.506588,121.902116,30.765711,0.000000,1.641548,0.000000,13.773136,0.000000,57.136866,0.000000,0.000000,0.000000,42.539088,9.543949,2.458347,0.000000,0.000000,30.838221,0.000000,0.000000,203.421057,1.016557,179.107327,77.048149,38.065958,0.000000,0.000000,0.000000,0.000000,138.214075,16.552025,0.000000,33.382780,13.900684,6.314586,0.000000,0.000000,116.284815,0.000000,0.000000,10.173846,0.123424,0.000000,37.229640,4.102703,1.706583,0.71,5.119751,1.872044,0.40,13.038564,0.000000,1.279076,0.00,0.000000,2.92,0.000000,0.000000,0.24,0.000000,0.85,2.585733,2.828346,2.29,336.237412,0.000000,1.82,94.754203,10.829779,2.10,0.16,1.706584,1.321053,1.292867,8.99,1.56,0.000000,1.691758,1.867362,0.799281,1.801965,2.245613,1.92,1.76,30.022217,0.000000,0.000000,7.54,0.000000,1.87,0.000000,1.888156,0,0,0,0,0

61,15:00-15:15,0.000000,34.506588,121.902116,30.765711,0.000000,1.641548,0.000000,16.865971,0.000000,57.136866,0.000000,0.000000,0.000000,42.539088,13.495637,2.458347,0.000000,0.000000,30.838221,0.000000,0.000000,216.832425,1.016557,180.096581,77.048149,38.065958,0.000000,0.000000,0.000000,0.000000,138.214075,16.552025,0.000000,33.382780,13.900684,0.000000,0.000000,0.000000,116.284815,0.000000,0.000000,10.173846,0.123424,0.000000,36.165936,4.102703,1.706583,0.71,5.119751,1.872044,0.40,17.046724,0.000000,1.279076,0.00,0.000000,2.92,0.000000,0.000000,0.24,0.000000,0.85,2.585733,2.859723,2.29,336.237412,0.000000,1.82,94.754203,10.829779,2.10,0.16,1.706584,1.321053,1.292867,8.99,1.56,0.000000,1.691758,1.867362,0.799281,1.801965,2.245613,1.92,1.76,31.660167,0.000000,0.000000,7.54,0.000000,1.87,0.000000,1.888156,0,0,0,0,0

62,15:15-15:30,0.000000,49.603219,121.902116,30.765711,0.000000,1.641548,0.000000,16.865971,0.000000,57.136866,0.000000,0.000000,0.000000,42.539088,13.495637,2.458347,0.000000,0.000000,30.838221,0.000000,0.000000,216.832425,1.016557,179.184407,77.048149,38.065958,0.000000,0.000000,0.000000,0.000000,138.214075,16.552025,0.000000,33.382780,13.900684,0.000000,0.000000,0.000000,116.284815,0.000000,0.000000,10.173846,0.123424,0.000000,36.165936,4.102703,1.706583,0.71,5.119751,1.872044,0.40,17.477986,0.000000,1.279076,0.00,0.000000,2.92,0.000000,0.000000,0.24,0.000000,0.85,2.585733,2.860953,2.29,336.237412,0.000000,1.82,94.754203,10.829779,2.10,0.16,1.706584,1.321053,1.292867,8.99,1.56,0.000000,1.691758,1.867362,0.799281,1.801965,2.245613,1.92,1.76,31.660167,0.000000,0.000000,7.54,0.000000,1.87,0.000000,1.888156,0,0,0,0,0

63,15:30-15:45,0.000000,51.937806,121.902116,30.765711,0.000000,1.641548,0.000000,16.865971,0.000000,57.136866,0.000000,0.000000,0.000000,42.539088,13.495637,2.458347,0.000000,0.000000,30.838221,0.000000,0.000000,216.832425,1.016557,179.184407,77.048149,38.065958,0.000000,0.000000,0.000000,0.000000,138.214075,16.552025,0.000000,33.788238,13.900684,0.000000,0.000000,12.178640,116.284815,0.000000,0.000000,10.173846,0.123424,0.000000,36.165936,4.102703,1.706583,0.71,5.119751,1.872044,0.40,17.477986,0.000000,1.279076,0.00,0.000000,2.92,0.000000,0.000000,0.24,0.000000,0.85,2.585733,2.860953,2.29,336.237412,0.000000,1.82,94.754203,10.829779,2.10,0.16,1.706584,1.321053,1.292867,8.99,1.56,0.000000,1.691758,1.867362,0.799281,1.801965,2.245613,1.92,1.67,31.660167,0.000000,0.000000,7.54,0.000000,1.87,0.000000,1.888156,0,0,0,0,0

64,15:45-16:00,0.000000,51.937806,121.902116,30.765711,0.000000,1.641548,0.000000,16.865971,0.000000,57.136866,0.000000,0.000000,0.000000,42.539088,13.495637,2.458347,0.000000,0.000000,30.838221,0.000000,0.000000,216.870965,1.016557,207.805186,77.048149,38.065958,0.000000,0.000000,0.000000,0.000000,138.214075,16.552025,0.000000,33.788238,13.900684,0.000000,0.000000,26.869124,116.284815,0.000000,0.000000,10.173846,0.123424,0.000000,36.165936,4.102703,1.706583,0.71,5.119751,1.872044,0.40,17.477986,0.000000,1.279076,0.00,0.000000,2.92,0.000000,0.000000,0.24,0.000000,0.85,2.585733,2.860953,2.29,336.237412,0.000000,1.82,94.754203,10.829779,2.10,0.16,1.706584,1.321053,1.292867,8.99,1.56,0.000000,1.691758,1.867362,0.799281,1.801965,2.245613,1.92,1.67,31.660167,0.000000,0.000000,7.54,0.000000,1.87,0.000000,1.888156,0,0,0,0,0

65,16:00-16:15,0.000000,51.937806,121.902116,41.956548,0.000000,2.351036,0.000000,16.865971,0.000000,57.136866,0.000000,0.000000,0.000000,42.539088,13.495637,2.458347,0.000000,0.000000,30.838221,0.000000,0.000000,217.775898,1.016557,219.340390,77.048149,51.501002,0.000000,0.000000,0.000000,0.000000,138.214075,16.552025,0.000000,33.788238,13.900684,0.000000,0.000000,27.073117,116.284815,0.000000,0.000000,10.173846,0.123424,0.000000,48.930384,4.102703,1.706583,0.71,5.119751,1.872044,0.40,17.477986,0.000000,1.279076,0.00,0.000000,2.92,0.000000,0.000000,0.24,0.000000,0.85,2.585733,2.860953,2.29,336.237412,0.000000,1.82,94.754203,10.829779,2.10,0.16,1.706584,1.321053,1.292867,8.99,1.56,0.000000,1.691758,1.867362,0.799281,1.801965,2.245613,1.92,1.67,22.564376,0.000000,0.000000,7.54,0.000000,1.87,0.000000,1.888156,0,0,0,0,0

66,16:15-16:30,0.000000,51.937806,121.902116,41.956548,0.000000,2.351036,0.000000,25.619947,0.000000,57.136866,0.000000,0.000000,0.000000,42.539088,21.107287,2.458347,0.000000,0.000000,30.838221,0.000000,0.000000,217.775898,1.016557,219.340390,77.048149,51.501002,0.000000,0.000000,0.000000,0.000000,138.214075,16.552025,0.000000,33.788238,13.900684,0.000000,0.000000,27.073117,116.284815,0.000000,0.000000,10.173846,0.123424,0.000000,48.930384,4.102703,1.706583,0.71,5.119751,1.872044,0.40,17.477986,0.000000,1.279076,0.00,0.000000,2.92,0.000000,0.000000,0.24,0.000000,0.85,2.585733,2.860953,2.29,336.237412,0.000000,1.82,94.754203,10.829779,2.10,0.16,1.706584,1.321053,1.292867,8.99,1.56,0.000000,1.691758,1.867362,0.799281,1.801965,2.245613,1.92,1.67,22.564376,0.000000,0.000000,7.54,0.000000,1.87,0.000000,1.888156,0,0,0,0,0

67,16:30-16:45,0.000000,51.937806,121.902116,41.956548,0.000000,2.351036,0.000000,25.619947,0.000000,57.136866,0.000000,0.000000,0.000000,42.539088,21.107287,2.458347,0.000000,0.000000,30.838221,0.000000,0.000000,217.775898,1.016557,257.880390,77.048149,62.696872,0.000000,0.000000,0.000000,0.000000,138.214075,16.552025,0.000000,33.788238,28.028318,0.000000,0.000000,27.073117,116.284815,0.000000,0.000000,20.367772,1.604517,0.000000,48.930384,4.102703,1.706583,0.71,5.119751,1.872044,0.40,17.477986,0.000000,1.279076,0.00,0.000000,2.92,0.000000,0.000000,0.24,0.000000,0.85,2.585733,2.860953,2.29,336.237412,0.000000,1.82,94.754203,10.829779,2.10,0.16,1.706584,1.321053,1.292867,8.99,1.56,0.000000,1.691758,1.867362,0.799281,1.801965,2.245613,1.92,1.67,22.352757,0.000000,0.000000,7.66,0.000000,1.87,0.000000,1.888156,0,0,0,0,0

68,16:45-17:00,0.000000,51.937806,121.902116,41.956548,0.000000,2.351036,0.000000,25.619947,0.000000,57.136866,0.000000,0.000000,0.000000,42.539088,21.107287,2.458347,0.000000,0.000000,30.838221,0.000000,0.000000,217.775898,1.016557,296.420390,77.048149,62.696872,0.000000,0.000000,0.000000,0.000000,138.214075,16.552025,0.000000,33.788238,28.028318,0.000000,0.000000,27.073117,116.284815,0.000000,0.000000,20.367772,7.405461,0.000000,48.930384,4.102703,1.706583,0.71,5.119751,1.872044,0.40,17.477986,0.000000,1.279076,0.00,0.000000,2.92,0.000000,0.000000,0.24,0.000000,0.85,2.585733,2.860953,2.29,336.237412,0.000000,1.82,94.754203,10.829779,2.10,0.16,1.706584,1.321053,1.292867,8.99,1.56,0.000000,1.691758,1.867362,0.799281,1.801965,2.245613,1.92,1.67,22.352757,0.000000,0.000000,7.66,0.000000,1.87,0.000000,1.888156,0,0,0,0,0

69,17:00-17:15,0.000000,51.937806,121.902116,41.956548,0.000000,2.351036,0.000000,25.619947,0.000000,57.136866,0.000000,0.000000,0.000000,42.539088,20.206508,2.458347,0.000000,0.340444,30.838221,0.000000,0.000000,217.775898,1.016557,332.088370,77.048149,62.696872,0.000000,17.755353,0.000000,0.000000,138.214075,16.552025,0.000000,33.788238,28.028318,0.000000,0.000000,27.073117,116.284815,0.000000,0.000000,20.367772,7.775734,0.000000,51.057792,4.102703,1.706583,0.71,5.119751,1.872044,0.40,17.477986,0.000000,1.279076,0.00,0.000000,2.92,0.000000,0.000000,0.24,0.000000,0.85,2.585733,2.860953,2.29,336.237412,0.000000,1.82,94.754203,10.829779,2.10,0.16,1.706584,1.321053,1.292867,8.99,1.56,0.000000,1.691758,1.867362,0.799281,1.801965,2.265868,1.92,1.67,22.352757,0.000000,0.000000,7.66,0.000000,1.87,0.000000,1.888156,0,0,0,0,0

70,17:15-17:30,0.000000,51.937806,121.902116,41.956548,0.000000,2.351036,0.000000,25.619947,0.000000,57.136866,0.000000,0.000000,0.000000,42.539088,20.206508,2.458347,0.000000,0.340444,30.838221,0.000000,0.000000,217.775898,1.016557,332.089545,77.048149,62.696872,0.000000,17.755353,0.000000,0.000000,138.214075,16.552025,0.000000,33.788238,28.028318,0.000000,0.000000,27.073117,116.284815,0.828388,0.000000,20.367772,7.775734,0.000000,51.057792,4.102703,1.706583,0.71,5.119751,1.872044,0.40,17.477986,0.000000,1.279076,0.00,0.000000,2.92,0.000000,0.000000,0.24,0.000000,0.85,2.585733,2.860953,2.29,336.237412,0.000000,1.82,94.754203,10.829779,2.10,0.16,1.706584,1.321053,1.292867,8.99,1.56,0.000000,1.691758,1.867362,0.799281,1.801965,2.266406,1.92,1.67,22.352757,0.000000,0.000000,7.66,0.000000,1.87,0.000000,1.888156,0,0,0,0,0

71,17:30-17:45,0.000000,51.937806,121.902116,41.956548,0.000000,2.351036,0.000000,25.619947,0.000000,57.136866,0.000000,0.000000,0.000000,42.539088,20.437748,2.458347,0.000000,0.687697,30.838221,0.000000,0.000000,217.775898,1.016557,332.089545,77.048149,51.501002,0.000000,35.510705,0.000000,0.000000,138.214075,16.552025,0.000000,33.788238,28.028318,0.000000,0.000000,27.073117,116.284815,0.828388,0.000000,20.367772,7.282037,0.000000,48.930384,4.102703,1.706583,0.71,5.119751,1.872044,0.40,17.477986,0.000000,1.279076,0.00,0.000000,2.92,0.000000,0.000000,0.24,0.000000,0.84,2.585733,2.860953,2.29,336.237412,0.000000,1.82,94.754203,10.829779,2.10,0.16,1.706584,1.321053,1.292867,8.99,1.56,0.000000,1.691758,1.867362,0.799281,1.801965,2.266406,1.92,1.67,22.352757,0.000000,0.000000,7.66,0.000000,1.87,0.000000,1.888156,0,0,0,0,0

72,17:45-18:00,0.000000,45.289897,121.902116,41.956548,0.000000,2.351036,0.000000,25.619947,0.000000,57.136866,0.000000,0.000000,0.000000,42.539088,20.437748,2.458347,0.000000,0.762595,30.838221,0.000000,0.000000,217.775898,1.016557,332.089545,77.048149,51.501002,0.000000,39.456339,0.000000,0.000000,138.214075,16.552025,0.000000,33.788238,28.028318,0.000000,0.000000,22.834950,116.284815,0.828388,8.307160,17.402631,1.727941,0.000000,48.930384,4.102703,1.706583,0.71,5.119751,1.872044,0.40,17.477986,0.000000,1.279076,0.00,0.000000,2.92,0.000000,0.000000,0.24,0.000000,0.84,2.585733,2.860953,2.29,336.237412,0.000000,1.82,94.754203,10.829779,2.10,0.16,1.706584,1.321053,1.292867,8.99,1.56,0.000000,1.691758,1.867362,0.799281,1.801965,2.266406,1.92,1.67,22.352757,0.000000,0.000000,7.66,0.000000,1.87,0.000000,1.888156,0,0,0,0,0

73,18:00-18:15,0.000000,18.196833,121.902116,41.956548,0.000000,2.351036,0.000000,25.619947,0.000000,57.136866,0.000000,0.000000,0.000000,42.539088,20.437748,2.458347,0.000000,0.762595,30.838221,0.000000,0.000000,276.607965,1.016557,323.073883,77.048149,38.065958,0.000000,39.456339,0.000000,0.000000,138.214075,16.552025,0.000000,33.788238,18.439683,0.000000,8.394844,7.611650,116.284815,0.828388,8.307160,11.780242,0.493697,0.000000,48.930384,4.102703,1.706583,0.71,5.119751,1.872044,0.40,17.477986,0.000000,1.279076,0.00,0.000000,2.92,0.000000,0.000000,0.24,0.000000,0.84,2.585733,2.860953,2.29,336.237412,0.000000,1.82,94.754203,10.829779,2.10,0.16,1.706584,1.321053,1.292867,8.99,1.56,0.000000,1.691758,1.867362,0.799281,1.801965,2.266406,1.92,1.67,20.761980,0.000000,0.000000,7.66,0.000000,1.87,0.000000,1.888156,0,0,0,0,0

74,18:15-18:30,0.000000,45.289897,121.902116,41.956548,0.000000,2.351036,0.000000,25.619947,0.000000,57.136866,0.000000,0.000000,0.000000,42.539088,20.437748,2.458347,0.000000,1.334541,30.838221,0.000000,0.000000,276.607965,1.016557,332.089545,77.048149,38.065958,0.000000,69.048593,0.000000,0.000000,138.214075,16.552025,0.000000,33.788238,28.028318,0.000000,16.789687,22.834950,116.284815,1.656776,16.614318,20.367772,0.493697,0.000000,48.930384,4.102703,1.706583,0.71,5.119751,1.872044,0.40,17.477986,0.000000,1.279076,0.00,0.000000,2.92,0.000000,0.000000,0.24,0.000000,0.84,2.585733,2.860953,2.29,336.237412,0.000000,1.82,94.754203,10.829779,2.10,0.16,1.706584,1.321053,1.292867,8.99,1.56,0.000000,1.691758,1.867362,0.799281,1.801965,2.266406,1.92,1.67,20.761980,0.000000,0.000000,7.66,0.000000,1.87,0.000000,1.888156,0,0,0,0,0

75,18:30-18:45,0.000000,51.937806,121.902116,41.956548,0.000000,2.351036,0.000000,25.975864,0.000000,57.136866,0.000000,0.000000,0.000000,42.539088,14.339381,2.458347,0.000000,1.899678,30.838221,0.000000,0.000000,276.338185,1.016557,332.089545,77.048149,38.065958,0.000000,98.640847,0.000000,0.000000,138.214075,16.552025,0.000000,33.788238,28.028318,0.000000,25.184531,40.609675,116.284815,3.075391,24.921479,30.552328,0.493697,0.000000,48.930384,4.102703,1.706583,0.71,5.119751,1.872044,0.40,17.477986,0.000000,1.279076,0.00,0.000000,2.92,0.000000,0.000000,0.24,0.000000,0.84,2.585733,2.860953,2.29,336.237412,0.000000,1.82,94.754203,10.829779,2.10,0.16,1.706584,1.321053,1.292867,8.99,1.56,0.000000,1.691758,1.867362,0.799281,1.801965,2.266406,1.92,1.67,20.761980,0.000000,0.000000,7.66,0.000000,1.87,0.000000,1.888156,0,0,0,0,0

76,18:45-19:00,0.000000,51.937806,121.902116,41.956548,0.000000,2.351036,0.000000,25.975960,0.000000,57.136866,0.000000,0.000000,0.000000,42.539088,14.339381,2.514219,0.000000,2.349064,30.838221,0.000000,0.000000,276.338185,1.016557,332.089545,77.048149,38.065958,0.000000,121.821445,0.000000,0.000000,138.214075,16.552025,0.000000,33.788238,42.042478,0.000000,26.617797,40.609675,116.284815,4.059101,38.212933,30.552328,0.493697,0.000000,51.057792,4.102703,1.706583,0.71,5.119751,1.872044,0.40,17.477986,0.000000,1.279076,0.00,0.000000,2.92,0.000000,0.000000,0.24,0.000000,0.84,2.585733,2.860953,2.29,336.237412,0.000000,1.82,94.754203,10.829779,2.10,0.16,1.706584,1.321053,1.292867,8.99,1.56,0.000000,1.691758,1.867362,0.799281,1.801965,2.266406,1.92,1.67,20.761980,0.000000,0.000000,7.66,0.000000,1.87,0.000000,1.888156,0,0,0,0,0

77,19:00-19:15,3.345696,51.937806,121.902116,41.956548,0.000000,2.351036,0.000000,25.975960,0.000000,57.136866,0.000000,0.000000,0.000000,42.539088,14.339381,2.514219,0.000000,2.778024,30.838221,0.000000,0.000000,217.449065,1.016557,332.089545,77.048149,38.065958,0.000000,146.185735,0.000000,0.000000,138.214075,16.552025,0.000000,33.788238,42.042478,0.000000,26.617797,40.609675,116.284815,4.100521,38.212933,30.552328,0.493697,0.000000,51.057792,4.102703,1.706583,0.71,5.119751,1.872044,0.40,17.477986,0.000000,1.279076,0.00,0.000000,2.92,0.000000,0.000000,0.24,0.000000,0.84,2.585733,2.860953,2.29,336.237412,0.000000,1.82,94.754203,10.829779,2.10,0.16,1.706584,1.321053,1.292867,8.99,1.56,0.000000,1.691758,1.867362,0.799281,1.801965,2.266406,1.92,1.67,20.761980,0.000000,0.000000,7.66,0.000000,1.87,0.000000,1.888156,0,0,0,0,0

78,19:15-19:30,6.691394,51.937806,121.902116,41.956548,0.000000,2.351036,0.000000,25.975960,0.000000,57.136866,0.000000,0.000000,0.000000,42.539088,15.395097,2.514219,0.000000,2.778024,30.838221,0.000000,0.000000,217.449065,1.016557,332.089545,77.048149,38.065958,0.000000,146.185735,0.000000,0.000000,138.214075,16.552025,0.000000,33.788238,42.042478,0.000000,26.617797,40.609675,116.284815,4.100521,38.212933,30.552328,0.493697,0.000000,48.930384,4.102703,1.706583,0.71,5.119751,1.872044,0.40,17.477986,0.000000,1.279076,0.00,0.000000,2.92,0.000000,0.000000,0.24,0.000000,0.84,2.585733,2.860953,2.29,336.237412,0.000000,1.82,94.754203,10.829779,2.10,0.16,1.706584,1.321053,1.292867,8.99,1.56,0.000000,1.691758,1.867362,0.799281,1.801965,2.266406,1.92,1.67,20.761980,0.000000,0.000000,7.66,0.000000,1.87,0.000000,1.888156,0,0,0,0,0

79,19:30-19:45,34.377700,51.937806,121.902116,41.956548,0.000000,2.351036,0.000000,25.975960,0.000000,57.136866,0.000000,0.000000,0.000000,42.539088,16.381971,2.514219,0.000000,2.778024,30.838221,0.000000,0.000000,217.449065,1.016557,332.089545,77.048149,38.065958,0.000000,146.185735,0.000000,0.000000,138.214075,16.552025,0.000000,33.788238,42.042478,0.000000,26.617797,40.609675,116.284815,4.100521,38.212933,30.552328,0.493697,0.000000,48.930384,4.102703,1.706583,0.71,5.119751,1.872044,0.40,17.477986,0.000000,1.279076,0.00,0.000000,2.92,0.000000,0.000000,0.24,0.000000,0.84,2.585733,2.860953,2.29,336.237412,0.000000,1.82,94.754203,10.829779,2.10,0.16,1.706584,1.321053,1.292867,8.99,1.56,0.000000,1.691758,1.867362,0.799281,1.801965,2.286656,1.92,1.67,20.761980,0.000000,0.000000,7.66,0.000000,1.87,0.000000,1.888156,0,0,0,0,0

80,19:45-20:00,51.566550,51.937806,121.902116,41.956548,0.000000,2.351036,0.000000,25.975960,0.000000,57.136866,0.000000,0.000000,0.000000,42.539088,16.797563,2.514219,0.000000,2.778024,30.838221,0.000000,0.000000,217.449065,1.016557,332.089545,77.048149,38.065958,0.000000,146.185735,0.000000,0.000000,138.214075,16.552025,0.000000,33.788238,42.042478,0.000000,26.617797,40.609675,116.284815,4.100521,38.212933,30.552328,0.493697,0.000000,48.930384,4.102703,1.706583,0.71,5.119751,1.872044,0.40,17.477986,0.000000,1.279076,0.00,0.000000,2.92,0.000000,0.000000,0.24,0.000000,0.84,2.585733,2.860953,2.29,336.237412,0.000000,1.82,94.754203,10.829779,2.10,0.16,1.706584,1.321053,1.292867,8.99,1.56,0.000000,1.691758,1.867362,0.799281,1.801965,2.287199,1.92,1.67,20.761980,0.000000,0.000000,7.66,0.000000,1.87,0.000000,1.888156,0,0,0,0,0

81,20:00-20:15,51.566550,51.937806,121.902116,41.956548,0.000000,2.351036,0.000000,25.975960,0.000000,57.136866,0.000000,0.000000,0.000000,42.539088,17.362805,2.514219,0.000000,2.778024,30.838221,0.000000,0.000000,217.449065,1.016557,332.089545,77.048149,51.501002,0.000000,146.185735,0.000000,0.000000,138.214075,16.552025,0.000000,33.788238,42.042478,0.000000,26.617797,40.609675,116.284815,4.100521,38.212933,30.552328,1.110819,0.000000,48.930384,4.102703,1.706583,0.71,5.119751,1.872044,0.40,17.477986,0.000000,1.279076,0.00,0.000000,2.92,0.000000,0.000000,0.24,0.000000,0.84,2.585733,2.860953,2.29,336.237412,0.000000,1.82,94.754203,10.829779,2.10,0.16,1.706584,1.321053,1.292867,8.99,1.56,0.000000,1.691758,1.867362,0.799281,1.801965,2.287199,1.92,1.67,20.761980,0.000000,0.000000,7.66,0.000000,1.87,0.000000,1.888156,0,0,0,0,0

82,20:15-20:30,51.566550,51.937806,121.902116,41.956548,0.000000,2.351036,0.000000,25.975960,0.000000,57.136866,0.000000,0.000000,0.000000,42.539088,18.031502,2.514219,0.000000,2.778024,30.838221,0.000000,0.000000,217.449065,1.016557,332.089545,77.048149,80.610264,0.000000,146.185735,0.000000,0.000000,138.214075,16.552025,0.000000,33.788238,42.042478,0.000000,26.617797,40.609675,116.284815,4.100521,38.212933,30.552328,1.110819,0.000000,48.930384,4.102703,1.706583,0.71,5.119751,1.872044,0.40,17.477986,0.000000,1.279076,0.00,0.000000,2.92,0.000000,0.000000,0.24,0.000000,0.84,2.585733,2.860953,2.29,336.237412,0.000000,1.82,94.754203,10.829779,2.10,0.16,1.706584,1.321053,1.292867,8.99,1.56,0.000000,1.691758,1.867362,0.799281,1.801965,2.287199,1.92,1.67,20.761980,0.000000,0.000000,7.66,0.000000,1.87,0.000000,1.888156,0,0,0,0,0

