Block,Time,CHAMERA1,CHAMERA2,BSIUL,UNCHAHAR4,URI2,SEWA2,SINGRAULI,TANAKPUR,TANDA2,TEHRI,UNCHAHAR2,UNCHAHAR3,UNCHAHAR1,SINGRAULI_HYDRO,URI,KOTESHWR,NAPP,NJPC,RAMPUR,RAPPC,RIHAND1,RIHAND2,SALAL,DADRT2,DHAULIGNGA,JHAJJAR,KISHANGANGA,DULHASTI,RAPPB,RIHAND3,CHAMERA3,PARBATI3,KOLDAM,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,TALST2,VALLURNTECL,NTPL,NLCIIST2,NLCTS2EXP,NNTPP,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,SIMHST2,RSTPSU1TO6,RSTPSU7,SIMHST1,KUDGI,MAPS,NLCEXP,NLCIIST1,BRBCL,FSTPP I & II,TALA,KHSTPP-II,KHSTPP-I,VSTPS I,VSTPS II,VSTPS III,VSTPS IV,VSTPS V,LARA-I,MOUDA,SIPAT I,SIPAT II,SOLAPUR,MOUDA_II,TAPS-II,SASAN,GADARWARA-I,KHARGONE-I,KSTPS I&II,KSTPS7,KAPS,GANDHAR-APM,GANDHAR-NAPM,GANDHAR-RLNG,GANDHAR-ComGas,KAWAS-APM,KAWAS-NAPM,KAWAS-RLNG,KAWAS-zLIQ,KAWAS-ComGas
65,16:00-16:15,14.04936,43.63516,13.1076,1.427606,34.775994,11.475891,105.451625,0.3843,2.525983,0,43.545976,26.963602,22.193777,0.953618,50.784,6.587775,44.150584,101.149098,1.950442,61.195512,94.319982,120.694688,83.664,689.353782,9.915136,503.902592,2.551477,53.905351,0,126.520838,31.709734,0,1.719539,0,37.321136,0,0,0,69.68323,0,0,0,86.346742,0,0,2.92,2.38,1.45,0.81,0.88,0.21,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.41,20.0018,17.236,0,147.515625,43.097,2.352264,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,317.25,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.022481,0,0,0,0.009908,0,0.009908

66,16:15-16:30,28.09872,43.63516,13.1076,1.427606,34.775994,11.475891,105.451625,0.3843,2.525983,0,43.545976,26.963602,22.193777,0.953618,52.992,6.587775,44.150584,101.149098,1.950442,61.195512,94.319982,120.694688,83.664,689.353782,9.915136,503.902592,2.551477,53.905351,0,126.520838,31.709734,0,2.149424,0,37.321136,0,0,0,69.68323,0,0,0,86.346742,0,0,2.92,2.38,1.45,0.81,0.88,0.21,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.41,20.0018,17.236,0,147.515625,43.097,2.352264,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,317.25,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.022481,0,0,0,0.009908,0,0.009908

67,16:30-16:45,28.09872,43.63516,13.1076,1.427606,34.775994,11.475891,105.451625,8.967,2.525983,0,43.545976,26.963602,22.193777,0.953618,52.992,6.587775,44.150584,101.149098,1.950442,61.195512,94.319982,120.694688,83.664,689.353782,9.915136,503.902592,2.551477,53.905351,0,126.520838,31.709734,0,2.579309,0,37.321136,0,0,0,69.68323,0,0,0,86.346742,0,0,2.94,2.38,1.45,0.81,0.77,0.21,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.41,20.0018,17.236,0,147.515625,43.097,2.363054,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,317.25,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.022668,0,0,0,0.009908,0,0.009908

68,16:45-17:00,28.09872,43.63516,13.1076,1.427606,34.775994,14.344864,105.451625,8.967,2.525983,0,43.545976,26.963602,22.193777,0.953618,50.784,6.587775,44.150584,101.149098,1.950442,61.195512,94.319982,120.694688,83.664,689.353782,9.915136,503.902592,2.551477,53.905351,0,126.520838,31.709734,0,3.170401,0,37.321136,0,0,0,69.68323,0,0,0,86.346742,0,0,2.94,2.38,1.45,0.81,0.82,0.21,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.41,20.0018,17.236,0,147.515625,43.097,2.363054,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,317.25,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.023189,0,0,0,0.019815,0,0

69,17:00-17:15,28.09872,43.63516,13.1076,1.427606,35.652699,17.179062,105.451625,1.6653,2.525983,9.185076,43.545976,26.963602,22.193777,0.87246,50.784,6.587775,44.150584,101.149098,1.950442,61.195512,94.319982,120.694688,83.664,689.353782,9.915136,503.902592,2.551477,53.905351,0,126.520838,31.709734,3.472441,3.191894,0,18.660568,0,0,0,69.68323,0,0,0,86.346741,0,0,2.94,2.38,1.45,0.81,0.88,0.21,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.41,20.0018,17.236,0,147.515625,43.097,2.363054,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,317.25,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.023189,0,0,0,0.019688,0,0

70,17:15-17:30,28.09872,43.63516,13.1076,1.427606,35.652699,17.179062,105.451625,1.6653,2.525983,18.370152,43.545976,26.963602,22.193777,0.87246,50.784,6.587775,44.150584,101.149098,1.950442,61.195512,94.319982,120.694688,83.664,689.353782,9.915136,503.902592,2.551477,53.905351,0,126.520838,31.709734,3.472441,3.191894,0,18.660568,0,0,0,69.68323,0,0,0,86.346741,0,0,2.94,2.38,1.45,0.81,0.88,0.21,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.41,20.0018,17.236,0,147.515625,43.097,2.363054,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,317.25,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.023189,0,0,0,0.019687,0,0

71,17:30-17:45,14.04936,43.63516,13.1076,1.427606,34.775994,17.179062,105.451625,2.4339,2.525983,18.370152,43.545976,26.963602,20.904656,0.87246,50.784,6.587775,44.150584,101.149098,1.950442,61.195512,94.319982,120.694688,83.664,689.353782,9.915136,503.902592,2.551477,53.905351,0,126.520838,31.709734,3.472441,3.191894,0,18.660568,0,0,0,69.68323,0,0,0,86.346743,0,0,2.94,2.38,1.45,0.81,0.88,0.21,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.41,20.0018,17.236,0,147.515625,43.097,2.363054,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,317.25,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.023189,0,0,0,0.019688,0,0

72,17:45-18:00,14.04936,43.63516,13.1076,1.427606,34.775994,17.179062,105.451625,2.4339,2.525983,18.370152,43.545976,26.963602,20.904656,0.87246,50.784,6.587775,44.150584,126.436373,2.438053,61.195512,94.319982,120.694688,83.664,689.353782,9.915136,503.902592,2.551477,53.905351,0,126.520838,31.709734,3.472441,3.191894,0,18.660568,0,0,0,69.68323,0,0,0,86.346743,0,0,2.94,2.38,1.45,0.81,0.88,0.21,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.41,20.0018,17.236,0,147.515625,43.097,2.363054,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,317.25,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.023152,0,0,0,0.019688,0,0

73,18:00-18:15,12.64,43.63516,6.49,1.427606,34.775994,17.179062,105.451625,3.0744,2.525983,18.370152,43.545976,26.963602,20.904656,0.87246,50.784,6.587775,44.150584,126.436373,2.438053,61.195512,94.319982,120.694688,83.664,689.353782,17.243715,503.902592,2.551477,53.905351,0,126.520838,31.709734,3.472441,2.579309,0,18.660568,0,0,0,69.68323,0,0,0,86.346741,0,0,2.94,2.38,1.45,0.81,0.88,0.21,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.41,20.0018,17.236,0,147.515625,43.097,2.363054,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,317.25,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.023151,0,0,0,0.019688,0,0

74,18:15-18:30,28.09872,43.63516,6.49,1.427606,34.775994,17.179062,105.451625,3.0744,2.525983,27.555228,43.545976,26.963602,20.904656,0.87246,50.784,6.587775,44.150584,126.436373,2.438053,61.195512,94.319982,120.694688,83.664,689.353782,19.830271,503.902592,2.551477,53.905351,0,126.520838,31.709734,3.472441,2.68678,0,18.660568,0,0,0,69.68323,0,0,0,86.346741,0,0,2.94,2.38,1.45,0.81,0.88,0.21,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.41,20.0018,17.236,0,147.515625,43.097,2.363054,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,317.25,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.023039,0,0,0,0.019687,0,0

75,18:30-18:45,42.14808,43.63516,13.1076,1.427606,34.775994,17.179062,105.451625,3.0744,2.525983,27.555228,43.545976,26.963602,20.904656,0.87246,52.992,8.712863,44.150584,126.436373,2.438053,61.195512,94.319982,120.694688,83.664,689.353782,19.830271,503.902592,2.551477,53.905351,0,126.520838,31.709734,3.472441,3.191894,0,18.660568,0,0,0,69.68323,0,0,0,86.346742,0,0,2.94,2.38,1.45,0.81,0.88,0.21,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.41,20.0018,17.236,0,147.515625,43.097,2.352264,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,317.25,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.023039,0,0,0,0.019687,0,0

76,18:45-19:00,42.14808,45.195662,19.6614,1.427606,34.775994,17.179062,105.451625,3.0744,2.525983,28.615044,43.545976,26.963602,20.904656,0.87246,52.992,9.031626,44.150584,151.723648,2.883262,61.195512,94.319982,120.694688,83.664,689.353782,29.745407,503.902592,2.609464,57.637819,0,126.520838,31.709734,3.472441,4.255859,0,18.660568,0,0,0,69.683231,0,0,0,86.346742,0,0,2.94,2.38,1.45,0.81,0.88,0.21,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.41,20.0018,17.236,0,147.515625,43.097,2.352264,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,317.25,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.02304,0,0,0,0.019687,0,0

77,19:00-19:15,42.14808,45.195662,19.6614,1.427606,34.775994,17.179062,105.451625,4.3554,2.525983,28.615044,43.545976,26.963602,20.904656,0.87246,50.784,9.031626,44.150584,151.723648,2.883262,61.195512,94.319982,120.694688,83.664,689.353782,39.75251,503.902592,2.609464,57.637819,0,126.520838,31.709734,3.472441,4.255859,0,18.660568,0,0,0,69.68323,0,0,0,86.346742,0,0,2.94,2.38,1.45,0.9,0.88,0.2,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.47,20.0018,17.236,0,147.515625,43.097,2.352264,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,319.5,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.021924,0,0,0,0.019687,0,0

78,19:15-19:30,42.14808,45.195662,19.6614,1.427606,34.775994,17.179062,105.451625,4.3554,2.525983,28.615044,43.545976,26.963602,20.904656,0.87246,50.784,9.031626,44.150584,151.723648,2.883262,61.195512,94.319982,120.694688,83.664,689.353782,39.75251,503.902592,2.609464,57.637819,0,126.520838,31.709734,8.333857,4.255859,0,18.660568,0,0,0,69.68323,0,0,0,86.346742,0,0,2.94,2.38,1.45,0.9,0.88,0.2,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.47,20.0018,17.236,0,147.515625,43.097,2.352264,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,319.5,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.021924,0,0,0,0.019687,0,0

79,19:30-19:45,42.14808,45.195662,19.6614,1.427606,34.775994,17.179062,105.451625,1.7934,2.525983,28.615044,43.545976,26.963602,20.904656,0.87246,50.784,9.031626,44.150584,151.723648,2.883262,61.195512,94.319982,120.694688,83.664,689.353782,39.75251,503.902592,2.609464,55.371478,0,126.520838,31.709734,54.170072,4.255859,0,18.660568,0,0,0,69.68323,0,0,0,86.346742,0,0,2.94,2.38,1.45,0.9,0.88,0.2,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.47,20.0018,17.236,0,147.515625,43.097,2.352264,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,319.5,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.021924,0,0,0,0.019687,0,0

80,19:45-20:00,42.14808,45.195662,19.6614,1.427606,34.775994,17.179062,105.451625,1.7934,2.525983,28.615044,43.545976,26.963602,20.904656,0.87246,50.784,9.031626,44.150584,151.723648,2.883262,61.195512,94.319982,120.694688,83.664,689.353782,39.75251,503.902592,2.609464,53.905351,0,126.520838,31.709734,54.170072,4.255859,0,18.660568,0,0,0,69.68323,0,0,0,86.346742,0,0,2.94,2.38,1.45,0.9,0.88,0.2,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.47,20.0018,17.236,0,147.515625,43.097,2.352264,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,319.5,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.021924,0,0,0,0.019687,0,0

81,20:00-20:15,42.14808,45.195662,19.6614,1.427606,34.775994,17.179062,105.451625,1.7934,2.525983,28.615044,43.545976,26.963602,20.904656,0.87246,50.784,9.031626,44.150584,151.723648,2.883262,61.195512,94.319982,120.694688,83.664,689.353782,39.75251,503.902592,2.609464,53.905351,0,126.520838,31.709734,54.170072,4.255859,0,18.660568,0,0,0,69.68323,0,0,0,86.346742,0,0,2.94,2.38,1.45,0.9,0.89,0.2,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.47,20.0018,17.236,0,147.515625,43.097,2.352264,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,319.5,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.022111,0,0,0,0.019687,0,0

82,20:15-20:30,42.14808,45.195662,19.6614,1.427606,34.775994,17.179062,105.451625,1.7934,2.525983,28.615044,43.545976,26.963602,20.904656,0.87246,50.784,9.031626,44.150584,151.723648,2.883262,61.195512,94.319982,120.694688,83.664,689.353782,39.75251,503.902592,2.609464,53.905351,0,126.520838,31.709734,54.170072,4.255859,0,18.660568,0,0,0,69.68323,0,0,0,86.346742,0,0,2.94,2.38,1.45,0.9,0.89,0.2,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.47,20.0018,17.236,0,147.515625,43.097,2.352264,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,319.5,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.022111,0,0,0,0.019687,0,0

83,20:30-20:45,42.14808,45.195662,19.6614,1.427606,34.775994,17.179062,105.451625,8.8389,2.525983,28.615044,43.545976,26.963602,20.904656,0.87246,52.992,9.031626,44.150584,151.723648,2.883262,61.195512,94.319982,120.694688,83.664,689.353782,39.75251,503.902592,2.609464,53.905351,0,126.520838,31.709734,54.170072,4.255859,0,19.826854,0,0,0,69.68323,0,0,0,82.698288,0,0,2.92,2.38,1.45,0.9,0.89,0.2,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.47,20.0018,17.236,0,147.515625,43.097,2.352264,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,319.5,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.022111,0,0,0,0.019687,0,0

84,20:45-21:00,42.14808,43.63516,19.6614,1.427606,34.775994,17.179062,105.451625,8.8389,2.525983,28.615044,43.545976,26.963602,20.904656,0.87246,52.992,8.712863,44.150584,151.723648,2.883262,61.195512,94.319982,120.694688,83.664,689.353782,39.75251,503.902592,2.551477,53.905351,0,126.520838,31.709734,54.170072,4.255859,0,19.826854,0,0,0,69.68323,0,0,0,82.698288,0,0,2.92,2.38,1.45,0.84,0.89,0.2,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.47,20.0018,17.236,0,147.515625,43.097,2.352264,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,319.5,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.022111,0,0,0,0.019687,0,0

85,21:00-21:15,42.14808,43.63516,19.6614,1.427606,34.775994,17.179062,105.451625,8.8389,2.525983,28.615044,43.545976,26.963602,21.485342,0.87246,50.784,8.712863,44.150584,151.723648,2.883262,61.195512,94.319982,120.694688,83.664,689.353782,39.75251,503.902592,2.551477,53.905351,0,126.520838,31.709734,18.056691,4.255859,0,19.826854,0,0,0,69.68323,0,0,0,82.698288,0,0,2.93,2.38,1.45,0.84,0.89,0.2,2,1.1,1.62,0,1.7,6.05,1.94,0,9.33,0.25,0.82,0.41,20.0018,17.514,0,147.515625,43.097,2.352264,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,319.5,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.022111,0,0,0,0.019815,0,0

86,21:15-21:30,42.14808,43.63516,19.6614,1.427606,34.775994,17.179062,105.451625,3.0744,2.525983,28.615044,43.545976,26.963602,21.485342,0.87246,50.784,8.712863,44.150584,151.723648,2.883262,61.195512,94.319982,120.694688,83.664,689.353782,39.75251,503.902592,2.551477,53.905351,0,126.520838,31.709734,16.667714,4.255859,0,19.826854,0,0,0,69.68323,0,0,0,82.698288,0,0,2.93,2.38,1.45,0.84,0.89,0.2,2,1.1,1.62,0,1.56,6.05,1.94,0,9.33,0.25,0.82,0.41,20.0018,17.514,0,147.515625,43.097,2.352264,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,319.5,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.022111,0,0,0,0.019815,0,0

87,21:30-21:45,42.14808,43.63516,19.6614,1.427606,34.775994,17.179062,105.451625,3.0744,2.525983,28.615044,43.545976,26.963602,21.485342,0.87246,50.784,8.712863,44.150584,151.723648,2.883262,61.195512,94.319982,120.694688,83.664,689.353782,39.75251,503.902592,2.551477,53.905351,0,126.520838,31.709734,16.667714,4.255859,0,19.826854,0,0,0,69.68323,0,0,0,82.698288,0,0,2.93,2.38,1.45,0.84,0.89,0.2,2,1.1,1.62,0,1.47,6.05,1.94,0,9.33,0.25,0.82,0.41,20.0018,17.514,0,147.515625,43.097,2.352264,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,319.5,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.022668,0,0,0,0.019815,0,0

88,21:45-22:00,42.14808,43.63516,19.6614,1.427606,34.775994,17.179062,105.451625,3.0744,2.525983,28.615044,43.545976,26.963602,21.485342,0.87246,50.784,8.712863,44.150584,151.723648,2.883262,61.195512,94.319982,120.694688,83.664,689.353782,39.75251,503.902592,2.551477,53.905351,0,126.520838,31.709734,16.667714,4.255859,0,19.826854,0,0,0,69.68323,0,0,0,82.698288,0,0,2.93,2.38,1.45,0.84,0.89,0.2,2,1.1,1.62,0,1.47,6.05,1.94,0,9.33,0.25,0.82,0.41,20.0018,17.514,0,147.515625,43.097,2.352264,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,319.5,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.022668,0,0,0,0.019815,0,0

89,22:00-22:15,42.14808,45.195662,19.6614,1.427606,34.775994,17.179062,105.451625,3.0744,2.525983,28.615044,43.545976,26.963602,21.485342,0.87246,50.784,18.063253,44.150584,151.723648,2.883262,61.195512,94.319982,120.694688,83.664,689.353782,39.75251,503.902592,2.609464,53.905351,0,126.520838,31.709734,16.667714,4.255859,0,19.826854,0,0,0,69.68323,0,0,0,82.698288,0,0,2.93,2.38,1.45,0.88,0.87,0.2,2,1.1,1.62,0,1.47,6.05,1.94,0,9.33,0.25,0.82,0.43,20.0018,17.514,0,147.515625,43.097,2.352264,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,319.5,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.022668,0,0,0,0.019815,0,0

90,22:15-22:30,42.14808,45.195662,19.6614,1.427606,34.775994,17.179062,105.451625,3.0744,2.525983,28.615044,43.545976,26.963602,21.485342,0.87246,50.784,18.063253,44.150584,151.723648,2.883262,61.195512,94.319982,120.694688,83.664,689.353782,39.75251,503.902592,2.609464,53.905351,0,126.520838,31.709734,16.667714,4.255859,0,19.826854,0,0,0,69.68323,0,0,0,82.698288,0,0,2.93,2.38,1.45,0.88,0.87,0.2,2,1.1,1.62,0,1.47,6.05,1.94,0,9.33,0.25,0.82,0.43,20.0018,17.514,0,147.515625,43.097,2.352264,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,319.5,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.022668,0,0,0,0.019815,0,0

91,22:30-22:45,42.14808,45.195662,19.6614,1.427606,34.775994,17.179062,105.451625,1.5372,2.525983,28.615044,43.545976,26.963602,21.485342,0.87246,50.784,18.063253,44.150584,151.723648,2.883262,61.195512,94.319982,120.694688,83.664,689.353782,39.75251,503.902592,2.609464,53.905351,0,126.520838,31.709734,3.889133,4.255859,0,19.826854,0,0,0,69.68323,0,0,0,82.698288,0,0,2.93,2.38,1.45,0.88,0.87,0.2,2,1.1,1.62,0,1.47,6.05,1.94,0,9.33,0.25,0.82,0.43,20.0018,17.514,0,147.515625,43.097,2.352264,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,319.5,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.022668,0,0,0,0.019815,0,0

92,22:45-23:00,42.14808,45.195662,19.6614,1.427606,34.775994,17.179062,105.451625,1.5372,2.525983,28.615044,43.545976,26.963602,21.485342,0.87246,50.784,18.063253,44.150584,151.723648,2.883262,61.195512,94.319982,120.694688,83.664,689.353782,39.75251,503.902592,2.609464,53.905351,0,126.520838,31.709734,3.889133,4.255859,0,19.826854,0,0,0,69.68323,0,0,0,82.698288,0,0,2.93,2.38,1.45,0.84,0.87,0.2,2,1.1,1.62,0,1.47,6.05,1.94,0,9.33,0.25,0.82,0.41,20.0018,17.514,0,147.515625,43.097,2.352264,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,319.5,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.022668,0,0,0,0.019815,0,0

93,23:00-23:15,42.14808,43.63516,19.6614,1.427606,34.775994,17.179062,105.451625,1.5372,2.525983,27.555228,43.545976,26.963602,21.485342,0.87246,50.784,8.712863,44.150584,126.436373,2.438053,61.195512,94.319982,120.694688,83.664,689.353782,29.745407,503.902592,2.551477,53.905351,0,126.520838,31.709734,3.889133,4.255859,0,19.826854,0,0,0,69.68323,0,0,0,82.698288,0,0,2.96,2.38,1.45,0.84,0.87,0.2,2,1.1,1.62,0,1.47,6.05,1.94,0,9.33,0.25,0.82,0.41,20.0018,17.792,0,147.515625,43.097,2.352264,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,319.5,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.022668,0,0,0,0.019815,0,0

94,23:15-23:30,42.14808,43.63516,19.6614,1.427606,34.775994,17.179062,105.451625,1.5372,2.525983,27.555228,43.545976,26.963602,21.485342,0.87246,50.784,8.712863,44.150584,124.286443,2.395652,61.195512,94.319982,120.694688,83.664,689.353782,29.745407,503.902592,2.551477,53.905351,0,126.520838,31.709734,3.889133,4.255859,0,19.826854,0,0,0,69.68323,0,0,0,82.698288,0,0,2.96,2.38,1.45,0.84,0.87,0.2,2,1.1,1.62,0,1.47,6.05,1.94,0,9.33,0.25,0.82,0.41,20.0018,17.792,0,147.515625,43.097,2.352264,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,319.5,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.022668,0,0,0,0.019815,0,0

95,23:30-23:45,42.14808,43.63516,19.6614,1.427606,34.775994,17.179062,105.451625,1.1529,2.525983,27.555228,43.545976,26.963602,21.485342,0.87246,50.784,8.712863,44.150584,126.436373,2.438053,61.195512,94.319982,120.694688,83.664,689.353782,29.745407,503.902592,2.551477,53.905351,0,126.520838,31.709734,3.889133,4.255859,0,19.826854,0,0,0,69.68323,0,0,0,82.698288,0,0,2.96,2.38,1.45,0.84,0.87,0.2,2,1.1,1.62,0,1.47,6.05,1.94,0,9.33,0.25,0.82,0.41,20.0018,17.792,0,147.515625,39.455,2.352264,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,319.5,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.022742,0,0,0,0.019815,0,0

96,23:45-24:00,42.14808,43.63516,19.6614,1.427606,34.775994,17.179062,105.451625,1.1529,2.525983,27.555228,43.545976,26.963602,21.485342,0.87246,50.784,8.712863,44.150584,132.476653,2.551122,61.195512,94.319982,120.694688,83.664,689.353782,19.830271,503.902592,2.551477,53.905351,0,126.520838,31.709734,3.889133,4.255859,0,19.826854,0,0,0,69.68323,0,0,0,82.698288,0,0,2.96,2.38,1.45,0.84,0.87,0.2,2,1.1,1.62,0,1.47,6.05,1.94,0,9.33,0.25,0.82,0.41,20.0018,17.792,0,147.515625,34.79931,2.352264,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,319.5,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.022742,0,0,0,0.019815,0,0

