Block,Time,URI2,NAPP,RAMPUR,UNCHAHAR4,BSIUL,JHAJJAR,TANDA2,RIHAND3,RIHAND1,RAPPC,CHAMERA1,KOLDAM,NJPC,AURY_RF,RAPPB,CHAMERA3,ANTA_CRF,DADRI_GF,TANAKPUR,SINGRAULI_HYDRO,UNCHAHAR1,KISHANGANGA,SINGRAULI,DADRI_RF,AURY_GF,ANTA_RF,AURY_LF,ANTA_GF,DULHASTI,DHAULIGNGA,SEWA2,UNCHAHAR2,URI,ANTA_LF,UNCHAHAR3,KHSTPP-I,DADRI_LF,TALA,PARBATI3,RIHAND2,FSTPP I & II,KHSTPP-II,SALAL,KOTESHWR,DADRI_CRF,AURY_CRF,DADRT2,BRBCL,CHAMERA2,TEHRI,SASAN,KUDGI,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,32.789545,40.551227,1.710148,0.784080,19.032235,232.601450,1.348163,121.285842,90.302397,53.424540,41.294880,2.594839,154.897106,0.000000,0.000000,29.595238,0.000000,0.000000,0.000000,1.034565,11.568048,2.114555,137.456000,0.000000,0.000000,0.000000,0.000000,0.000000,50.323618,37.147370,16.058021,23.499846,45.952896,0.000000,13.890157,23.099481,0.000000,8.537760,19.445122,115.763120,14.970604,123.945140,59.615248,7.973913,0.000000,0.000000,181.409071,11.170236,40.524901,0.000000,405.369360,130.68,0,0,0,0,0

48,11:45-12:00,32.789545,40.551227,1.710148,0.784080,19.032235,232.601450,1.348163,121.285842,90.302397,53.424540,41.294880,2.594839,154.897106,0.000000,0.000000,29.595238,0.000000,0.000000,0.000000,1.034565,11.568048,2.114555,137.456000,0.000000,0.000000,0.000000,0.000000,0.000000,50.323618,37.147370,16.058021,23.499846,45.952896,0.000000,13.890157,23.099481,0.000000,8.537760,19.445122,115.763120,14.970604,123.945140,59.615248,7.973913,0.000000,0.000000,181.398481,11.170236,40.524901,0.000000,405.369360,130.68,0,0,0,0,0

49,12:00-12:15,32.789545,40.551227,1.710148,0.784080,19.032235,232.601450,1.348163,121.285842,90.302397,53.424540,41.294880,2.594839,154.897106,0.000000,0.000000,29.595238,0.000000,0.000000,0.000000,1.034565,11.568048,2.114555,137.456000,0.000000,0.000000,0.000000,0.000000,0.000000,50.323618,37.147370,16.058021,23.499846,45.952896,0.000000,13.890157,23.099481,0.000000,8.537760,19.445122,115.763120,14.970604,123.945140,59.615248,7.973913,0.000000,0.000000,181.409071,11.170236,40.524901,0.000000,405.369360,135.52,0,0,0,0,0

50,12:15-12:30,32.789545,40.551227,1.710148,0.784080,19.032235,232.601450,1.348163,121.285842,90.302397,53.424540,41.294880,2.594839,154.897106,0.000000,0.000000,29.595238,0.000000,0.000000,0.000000,1.034565,11.568048,2.114555,137.456000,0.000000,0.000000,0.000000,0.000000,0.000000,50.323618,37.147370,16.058021,23.499846,45.952896,0.000000,13.890157,23.099481,0.000000,8.537760,19.445122,115.763120,14.970604,123.945140,59.615248,7.973913,0.000000,0.000000,181.398481,11.170236,40.524901,0.000000,405.369360,135.52,0,0,0,0,0

51,12:30-12:45,32.789545,40.551227,1.710148,0.784080,19.032235,232.601450,1.348163,121.285842,90.302397,53.424540,41.294880,2.594839,154.897106,0.000000,0.000000,29.595238,0.000000,0.000000,0.000000,1.034565,11.568048,2.114555,137.456000,0.000000,0.000000,0.000000,0.000000,0.000000,50.323618,37.147370,16.058021,23.499846,45.952896,0.000000,13.890157,23.099481,0.000000,8.537760,19.445122,115.763120,14.970604,123.945140,59.615248,7.973913,0.000000,0.000000,181.409071,11.170236,40.524901,0.000000,405.369360,135.52,0,0,0,0,0

52,12:45-13:00,32.789545,40.551227,1.710148,0.784080,19.032235,232.601450,1.348163,121.285842,90.302397,53.424540,41.294880,2.594839,154.897106,0.000000,0.000000,29.595238,0.000000,0.000000,0.000000,1.034565,11.568048,2.114555,137.456000,0.000000,0.000000,0.000000,0.000000,0.000000,50.323618,37.147370,16.058021,23.499846,45.952896,0.000000,13.890157,23.099481,0.000000,8.537760,19.445122,115.763120,14.970604,123.945140,59.615248,7.973913,0.000000,0.000000,181.398481,11.170236,40.524901,0.000000,405.369360,135.52,0,0,0,0,0

53,13:00-13:15,32.789545,40.551227,1.710148,0.784080,19.032235,238.289075,1.348163,121.285842,90.302397,53.424540,41.294880,2.594839,154.897106,0.000000,0.000000,29.595238,0.000000,0.000000,0.000000,1.034565,13.176126,2.114555,137.456000,0.000000,0.000000,0.000000,0.000000,0.000000,50.323618,37.147370,16.058021,23.499846,45.952896,0.000000,16.379818,23.099481,0.000000,8.537760,19.445122,115.763120,8.813446,94.658590,59.615248,7.973913,0.000000,0.000000,200.518199,11.170236,40.524901,0.000000,405.369360,136.12,0,0,0,0,0

54,13:15-13:30,32.789545,40.551227,1.710148,0.784080,19.032235,238.289075,1.348163,121.285842,90.302397,53.424540,41.294880,2.594839,154.897106,0.000000,0.000000,29.595238,0.000000,0.000000,0.000000,1.034565,13.176126,2.114555,137.456000,0.000000,0.000000,0.000000,0.000000,0.000000,50.323618,37.147370,16.058021,23.499846,45.952896,0.000000,16.379818,23.099481,0.000000,8.537760,19.445122,115.763120,8.813446,94.658590,59.615248,7.973913,0.000000,0.000000,200.518199,11.170236,40.524901,0.000000,405.369360,136.12,0,0,0,0,0

55,13:30-13:45,32.789545,40.551227,1.710148,0.784080,19.032235,238.289075,1.348163,121.285842,90.302397,53.424540,41.294880,2.594839,154.897106,0.000000,0.000000,29.595238,0.000000,0.000000,0.000000,1.034565,13.176126,2.114555,137.456000,0.000000,0.000000,0.000000,0.000000,0.000000,50.323618,37.147370,16.058021,23.499846,45.952896,0.000000,16.379818,23.099481,0.000000,8.537760,19.445122,115.763120,8.813446,123.945140,59.615248,7.973913,0.000000,0.000000,219.878199,11.170236,40.524901,0.000000,405.369360,136.12,0,0,0,0,0

56,13:45-14:00,32.789545,40.551227,1.710148,0.784080,19.032235,238.289075,1.348163,121.285842,90.302397,53.424540,41.294880,2.594839,154.897106,0.000000,0.000000,29.595238,0.000000,0.000000,0.000000,1.034565,13.176126,2.114555,137.456000,0.000000,0.000000,0.000000,0.000000,0.000000,50.323618,37.147370,16.058021,23.499846,45.952896,0.000000,16.379818,23.099481,0.000000,8.537760,16.204269,115.763120,14.970604,123.945140,59.615248,7.973913,0.000000,0.000000,219.878199,11.170236,40.524901,0.000000,405.369360,136.12,0,0,0,0,0

57,14:00-14:15,32.789545,40.551227,1.710148,0.784080,19.032235,238.289075,1.348163,121.285842,90.302397,53.424540,41.294880,2.594839,154.897106,0.000000,0.000000,29.595238,0.000000,0.000000,0.000000,1.034565,13.176126,2.114555,137.456000,0.000000,0.000000,0.000000,0.000000,0.000000,50.323618,37.147370,16.058021,36.089363,45.952896,0.000000,16.379818,34.207765,0.000000,8.537760,19.445122,115.763120,14.970604,123.945140,59.615248,7.973913,0.000000,0.000000,253.758199,11.170236,40.524901,0.000000,402.930000,136.12,0,0,0,0,0

58,14:15-14:30,32.789545,40.551227,1.710148,0.784080,19.032235,238.289075,1.348163,121.285842,90.302397,53.424540,41.294880,2.594839,154.897106,0.000000,0.000000,29.595238,0.000000,0.000000,0.000000,1.034565,13.176126,2.114555,137.456000,0.000000,0.000000,0.000000,0.000000,0.000000,50.323618,37.147370,16.058021,36.089363,45.952896,0.000000,16.379818,34.207765,0.000000,8.537760,19.445122,115.763120,14.970604,123.945140,59.615248,7.973913,0.000000,0.000000,263.438199,11.170236,40.524901,0.000000,402.930000,136.12,0,0,0,0,0

59,14:30-14:45,32.789545,40.551227,1.710148,0.784080,19.032235,238.289075,1.348163,121.285842,90.302397,53.424540,41.294880,2.594839,154.897106,0.000000,0.000000,29.595238,0.000000,0.000000,0.000000,1.015406,13.176126,2.114555,137.456000,0.000000,0.000000,0.000000,0.000000,0.000000,50.323618,37.147370,16.058021,36.089363,45.952896,0.000000,16.379818,34.207765,0.000000,8.537760,19.445122,115.763120,14.970604,123.945140,59.615248,7.973913,0.000000,0.000000,273.118199,11.170236,40.524901,0.000000,402.930000,136.12,0,0,0,0,0

60,14:45-15:00,32.789545,40.551227,1.710148,0.784080,19.032235,238.289075,1.348163,121.285842,90.302397,53.424540,41.294880,2.594839,154.897106,0.000000,0.000000,29.595238,0.000000,0.000000,0.000000,1.015406,13.176126,2.114555,137.456000,0.000000,0.000000,0.000000,0.000000,0.000000,50.323618,37.147370,16.058021,36.089363,45.952896,0.000000,16.379818,34.207765,0.000000,8.537760,19.445122,115.763120,14.970604,123.945140,59.615248,7.973913,0.000000,0.000000,282.798199,11.170236,40.524901,0.000000,402.930000,136.12,0,0,0,0,0

61,15:00-15:15,32.789545,40.551227,1.710148,0.391322,19.032235,232.771717,1.348163,121.285842,90.302397,53.424540,41.294880,2.594839,154.897106,0.000000,0.000000,29.595238,0.000000,0.000000,0.000000,1.015406,11.529439,2.114555,137.456000,0.000000,0.000000,0.000000,0.000000,0.000000,50.323618,37.147370,16.058021,36.089363,45.952896,0.000000,13.822912,34.207765,0.000000,8.537760,19.445122,115.763120,14.970604,123.945140,59.615248,5.980434,0.000000,0.000000,244.078199,11.170236,40.524901,0.000000,402.930000,136.12,0,0,0,0,0

62,15:15-15:30,32.789545,40.551227,1.710148,0.391322,19.032235,232.771717,1.348163,121.285842,90.302397,53.424540,41.294880,2.594839,154.897106,0.000000,0.000000,29.595238,0.000000,0.000000,0.000000,1.015406,11.529439,2.114555,137.456000,0.000000,0.000000,0.000000,0.000000,0.000000,50.323618,37.147370,16.058021,36.089363,45.952896,0.000000,13.822912,34.207765,0.000000,8.537760,19.445122,115.763120,14.970604,123.945140,59.615248,5.980434,0.000000,0.000000,205.368715,11.170236,40.524901,0.000000,402.930000,136.12,0,0,0,0,0

63,15:30-15:45,32.789545,40.551227,1.710148,0.375517,19.032235,232.771717,1.348163,121.285842,90.302397,53.424540,41.294880,2.594839,154.897106,0.000000,0.000000,29.595238,0.000000,0.000000,0.000000,1.015406,11.529439,2.114555,137.456000,0.000000,0.000000,0.000000,0.000000,0.000000,50.323618,37.147370,16.058021,36.089363,45.952896,0.000000,13.822912,34.207765,0.000000,8.537760,19.445122,115.763120,14.970604,123.945140,50.616720,5.980434,0.000000,0.000000,181.414367,11.170236,40.524901,0.000000,402.930000,136.12,0,0,0,0,0

64,15:45-16:00,32.789545,40.551227,1.710148,0.375517,19.032235,232.771717,1.348163,121.285842,90.302397,53.424540,41.294880,2.594839,154.897106,0.000000,0.000000,29.595238,0.000000,0.000000,0.000000,1.015406,11.529439,2.114555,137.456000,0.000000,0.000000,0.000000,0.000000,0.000000,50.323618,37.147370,16.058021,36.089363,45.952896,0.000000,13.822912,34.207765,0.000000,8.537760,19.445122,115.763120,14.970604,123.945140,59.615248,5.980434,0.000000,0.000000,181.403776,11.170236,40.524901,0.000000,402.930000,136.12,0,0,0,0,0

65,16:00-16:15,32.789545,40.551227,1.710148,0.359713,19.032235,232.771717,1.348163,121.285842,90.302397,53.424540,41.294880,2.594839,154.897106,0.000000,0.000000,29.595238,0.000000,0.000000,0.000000,1.015406,11.529439,2.114555,137.456000,0.000000,0.000000,0.000000,0.000000,0.000000,50.323618,37.147370,16.058021,36.089363,45.952896,0.000000,13.822912,34.207765,0.000000,8.537760,19.445122,115.763120,14.970604,123.945140,59.615248,5.980434,0.000000,0.000000,181.377299,11.170236,40.524901,0.000000,402.930000,135.52,0,0,0,0,0

66,16:15-16:30,32.789545,40.551227,1.710148,0.359713,19.032235,232.771717,1.348163,121.285842,90.302397,53.424540,41.294880,2.594839,154.897106,0.000000,0.000000,29.595238,0.000000,0.000000,0.000000,1.015406,11.529439,2.114555,137.456000,0.000000,0.000000,0.000000,0.000000,0.000000,50.323618,37.147370,16.058021,36.089363,45.952896,0.000000,13.822912,34.207765,0.000000,8.537760,19.445122,115.763120,14.970604,123.945140,59.615248,5.980434,0.000000,0.000000,181.405894,11.170236,40.524901,0.000000,402.930000,135.52,0,0,0,0,0

67,16:30-16:45,32.789545,40.551227,1.710148,0.391322,19.032235,232.771717,1.348163,121.285842,90.302397,53.424540,41.294880,2.594839,154.897106,0.000000,0.000000,29.595238,0.000000,0.000000,0.000000,1.015406,11.529439,2.114555,137.456000,0.000000,0.000000,0.000000,0.000000,0.000000,50.323618,37.147370,16.058021,36.089363,45.952896,0.000000,13.822912,34.207765,0.000000,8.537760,19.445122,115.763120,14.970604,123.945140,59.615248,5.980434,0.000000,0.000000,181.377299,11.170236,40.524901,0.000000,402.930000,125.84,0,0,0,0,0

68,16:45-17:00,32.789545,40.551227,1.710148,0.391322,19.032235,232.771717,1.348163,121.285842,90.302397,53.424540,41.294880,2.594839,154.897106,0.000000,0.000000,29.595238,0.000000,0.000000,0.000000,1.015406,11.529439,2.114555,137.456000,0.000000,0.000000,0.000000,0.000000,0.000000,50.323618,37.147370,16.058021,36.089363,45.952896,0.000000,13.822912,34.207765,0.000000,8.537760,19.445122,115.763120,14.970604,123.945140,59.615248,5.980434,0.000000,0.000000,181.382594,11.170236,40.524901,0.000000,402.930000,121.00,0,0,0,0,0

69,17:00-17:15,32.789545,40.551227,1.710148,0.391322,19.032235,232.771717,1.348163,121.285842,90.302397,53.424540,41.294880,2.594839,154.897106,0.000000,0.000000,29.595238,0.000000,0.000000,0.000000,1.015406,11.529439,2.114555,137.456000,0.000000,0.000000,0.000000,0.000000,0.000000,50.323618,37.147370,16.058021,36.089363,50.227584,0.000000,13.822912,34.207765,0.000000,8.537760,19.445122,115.763120,14.970604,123.945140,59.615248,7.973913,0.000000,0.000000,181.382594,11.170236,40.524901,0.000000,402.930000,129.71,0,0,0,0,0

70,17:15-17:30,32.789545,40.551227,1.710148,0.391322,19.032235,232.771717,1.348163,121.285842,90.302397,53.424540,41.294880,2.594839,154.897106,0.000000,0.000000,29.595238,0.000000,0.000000,0.000000,1.015406,11.529439,2.114555,137.456000,0.000000,0.000000,0.000000,0.000000,0.000000,50.323618,37.147370,16.058021,36.089363,50.227584,0.000000,13.822912,34.207765,0.000000,8.537760,6.481707,115.763120,14.970604,123.945140,59.615248,7.973913,0.000000,0.000000,181.382594,11.170236,40.524901,0.000000,402.930000,129.71,0,0,0,0,0

71,17:30-17:45,32.789545,40.551227,1.710148,0.784080,19.032235,238.289075,1.348163,121.285842,90.302397,53.424540,41.294880,2.594839,154.897106,0.000000,0.000000,29.595238,0.000000,0.000000,0.000000,1.015406,13.176126,2.114555,137.456000,0.000000,0.000000,0.000000,0.000000,0.000000,50.323618,37.147370,16.058021,36.089363,45.952896,0.000000,16.379818,34.207765,0.000000,8.537760,6.481707,115.763120,14.970604,123.945140,59.615248,7.973913,0.000000,0.000000,181.387890,11.170236,40.524901,0.000000,402.930000,116.16,0,0,0,0,0

72,17:45-18:00,32.789545,40.551227,1.710148,0.784080,19.032235,238.289075,1.348163,121.285842,90.302397,53.424540,41.294880,2.594839,154.897106,0.000000,0.000000,29.595238,0.000000,0.000000,0.000000,1.015406,13.176126,2.114555,137.456000,0.000000,0.000000,0.000000,0.000000,0.000000,50.323618,37.147370,16.058021,36.089363,45.952896,0.000000,16.379818,34.207765,0.000000,8.537760,6.481707,115.763120,14.970604,123.945140,59.615248,7.973913,0.000000,0.000000,181.382594,11.170236,40.524901,0.000000,402.930000,103.58,0,0,0,0,0

73,18:00-18:15,32.789545,40.551227,1.710148,0.784080,19.032235,238.289075,1.348163,121.285842,90.302397,53.424540,41.294880,2.594839,154.897106,0.000000,0.000000,29.595238,0.000000,0.000000,0.000000,1.015406,13.176126,2.114555,137.456000,0.000000,0.000000,0.000000,0.000000,0.000000,50.323618,37.147370,16.058021,36.089363,45.952896,0.000000,16.379818,34.207765,0.000000,8.537760,6.481707,115.763120,14.970604,123.945140,65.239328,7.973913,0.000000,0.000000,215.038199,11.170236,40.524901,8.477704,402.930000,93.90,0,0,0,0,0

74,18:15-18:30,32.789545,40.551227,1.710148,0.784080,19.032235,238.289075,1.348163,121.285842,90.302397,53.424540,41.294880,2.594839,154.897106,0.000000,0.000000,29.595238,0.000000,0.000000,0.000000,1.015406,13.176126,2.114555,137.456000,0.000000,0.000000,0.000000,0.000000,0.000000,50.323618,37.147370,16.058021,36.089363,50.227584,0.000000,16.379818,34.207765,0.000000,8.537760,19.445122,115.763120,14.970604,123.945140,65.239328,7.973913,0.000000,0.000000,253.758199,11.170236,40.524901,16.955407,402.930000,86.15,0,0,0,0,0

75,18:30-18:45,32.789545,40.551227,1.710148,0.784080,19.032235,238.289075,1.348163,121.285842,90.302397,53.424540,41.294880,2.594839,154.897106,0.000000,0.000000,29.595238,0.000000,0.000000,0.000000,1.015406,13.176126,2.114555,137.456000,0.000000,0.000000,0.000000,0.000000,0.000000,50.323618,37.147370,16.058021,36.089363,50.227584,0.000000,16.379818,41.842023,0.000000,8.537760,19.445122,115.763120,16.098551,141.734091,65.239328,7.973913,0.000000,0.000000,292.478199,11.170236,40.524901,25.433111,402.930000,80.34,0,0,0,0,0

76,18:45-19:00,32.789545,40.551227,1.710148,0.784080,19.032235,238.289075,1.348163,121.285842,90.302397,53.424540,41.294880,2.594839,154.897106,0.000000,0.000000,29.595238,0.000000,0.000000,0.000000,1.015406,13.176126,2.114555,137.456000,0.000000,0.000000,0.000000,0.000000,0.000000,50.323618,37.147370,16.058021,36.089363,45.952896,0.000000,16.379818,42.893048,0.000000,8.537760,23.334145,115.763120,18.875108,142.795004,65.239328,7.973913,0.000000,0.000000,292.478199,11.170236,40.524901,34.171667,402.930000,80.34,0,0,0,0,0

77,19:00-19:15,32.789545,40.551227,1.755050,0.784080,19.032235,238.289075,1.348163,121.285842,90.302397,53.424540,41.294880,2.594839,156.671470,0.000000,0.000000,31.121487,0.000000,0.000000,0.000000,1.015406,13.176126,2.165818,137.456000,0.000000,0.000000,0.000000,0.000000,0.000000,50.323618,37.147370,16.058021,41.672400,45.952896,0.000000,16.379818,42.011684,0.000000,8.537760,66.600837,115.763120,20.066640,142.795004,65.239328,8.472282,0.000000,0.000000,292.478199,11.170236,42.384344,34.171667,402.930000,67.76,0,0,0,0,0

78,19:15-19:30,32.789545,40.551227,1.755050,0.784080,19.032235,238.289075,1.348163,121.285842,90.302397,53.424540,41.294880,2.594839,156.671470,0.000000,0.000000,31.121487,0.000000,0.000000,0.000000,1.015406,13.176126,2.165818,137.456000,0.000000,0.000000,0.000000,0.000000,0.000000,50.323618,37.147370,16.058021,41.672400,45.952896,0.000000,16.379818,42.011684,0.000000,8.537760,66.600837,115.763120,20.066640,142.795004,65.239328,8.472282,0.000000,0.000000,292.478199,11.170236,42.384344,34.171667,402.930000,67.76,0,0,0,0,0

79,19:30-19:45,32.789545,40.551227,1.755050,0.784080,19.032235,313.793075,1.348163,121.285842,90.302397,53.424540,41.294880,2.594839,156.671470,0.000000,0.000000,31.121487,0.000000,0.000000,0.000000,1.015406,13.176126,2.165818,137.456000,0.000000,0.000000,0.000000,0.000000,0.000000,50.323618,37.147370,16.058021,41.672400,45.952896,0.000000,16.379818,42.011684,0.000000,7.114800,66.600837,115.763120,20.066640,142.795004,65.239328,8.472282,0.000000,0.000000,292.478199,11.170236,42.384344,34.171667,402.930000,67.76,0,0,0,0,0

80,19:45-20:00,32.789545,40.551227,1.755050,0.784080,19.032235,313.793075,1.348163,121.285842,90.302397,53.424540,41.294880,2.594839,156.671470,0.000000,0.000000,31.121487,0.000000,0.000000,0.000000,1.015406,13.176126,2.165818,137.456000,0.000000,0.000000,0.000000,0.000000,0.000000,50.323618,37.147370,16.058021,41.672400,45.952896,0.000000,16.379818,42.011684,0.000000,7.114800,66.600837,115.763120,20.066640,142.795004,65.239328,8.472282,0.000000,0.000000,292.478199,11.170236,42.384344,34.171667,402.930000,67.76,0,0,0,0,0

81,20:00-20:15,32.789545,40.551227,1.755050,0.784080,19.032235,313.793075,1.348163,121.285842,90.302397,53.424540,41.294880,2.594839,156.671470,0.000000,0.000000,31.121487,0.000000,0.000000,0.000000,1.015406,13.176126,2.165818,137.456000,0.000000,0.000000,0.000000,0.000000,0.000000,50.323618,37.147370,16.058021,41.672400,45.952896,0.000000,16.379818,42.011684,0.000000,7.114800,66.600837,115.763120,20.066640,142.795004,65.239328,8.472282,0.000000,0.000000,292.478199,11.170236,42.384344,34.171667,402.930000,62.92,0,0,0,0,0

82,20:15-20:30,32.789545,40.551227,1.755050,0.784080,19.032235,313.793075,1.348163,121.285842,90.302397,53.424540,41.294880,2.594839,156.671470,0.000000,0.000000,31.121487,0.000000,0.000000,0.000000,1.015406,13.176126,2.165818,137.456000,0.000000,0.000000,0.000000,0.000000,0.000000,50.323618,37.147370,16.058021,41.672400,45.952896,0.000000,16.379818,42.011684,0.000000,7.114800,66.600837,115.763120,20.066640,142.795004,65.239328,8.472282,0.000000,0.000000,292.478199,11.170236,42.384344,34.171667,402.930000,58.08,0,0,0,0,0

83,20:30-20:45,32.516299,40.551227,1.755050,0.784080,19.032235,422.693075,1.348163,121.285842,90.302397,53.424540,41.294880,2.594839,156.671470,0.000000,0.000000,31.121487,0.000000,0.000000,0.000000,1.015406,16.445642,2.165818,137.456000,0.000000,0.000000,0.000000,0.000000,0.000000,50.323618,37.147370,16.058021,41.672400,45.952896,0.000000,19.910405,42.011684,0.000000,7.114800,36.297560,115.763120,20.066640,142.795004,65.239328,8.472282,0.000000,0.000000,367.401399,11.170236,42.384344,34.171667,402.930000,55.18,0,0,0,0,0

84,20:45-21:00,32.516299,40.551227,1.710148,0.784080,19.032235,522.135618,1.348163,121.285842,90.302397,53.424540,41.294880,2.594839,154.897106,0.000000,0.000000,29.595238,0.000000,0.000000,0.000000,1.015406,16.445642,2.114555,137.456000,0.000000,0.000000,0.000000,0.000000,0.000000,50.323618,37.147370,16.058021,41.672400,45.952896,0.000000,19.910405,42.011684,0.000000,7.114800,32.408535,115.763120,20.066640,142.795004,65.239328,8.472282,0.000000,0.000000,389.220119,11.170236,40.524901,34.171667,402.930000,52.27,0,0,0,0,0

85,21:00-21:15,32.516299,40.551227,1.710148,0.784080,19.032235,551.175618,1.348163,121.285842,90.302397,53.424540,41.294880,2.594839,154.897106,0.000000,0.000000,29.595238,0.000000,0.000000,0.000000,1.015406,16.445642,2.114555,137.456000,0.000000,0.000000,0.000000,0.000000,0.000000,50.323618,37.147370,16.058021,41.672400,45.952896,0.000000,19.910405,42.011684,0.000000,7.114800,32.408535,115.763120,20.066640,142.795004,65.239328,7.973913,0.000000,0.000000,389.220119,11.170236,40.524901,34.171667,402.930000,50.34,0,0,0,0,0

86,21:15-21:30,32.516299,40.551227,1.710148,0.784080,19.032235,616.595515,1.348163,121.285842,90.302397,53.424540,41.294880,2.594839,154.897106,0.000000,0.000000,29.595238,0.000000,0.000000,0.000000,1.015406,16.445642,2.114555,137.456000,0.000000,0.000000,0.000000,0.000000,0.000000,50.323618,37.147370,16.058021,41.672400,45.952896,0.000000,19.910405,42.011684,0.000000,7.114800,32.408535,115.763120,20.066640,142.795004,65.239328,7.973913,0.000000,0.000000,389.220119,11.170236,40.524901,34.171667,402.930000,49.37,0,0,0,0,0

87,21:30-21:45,32.516299,40.551227,1.710148,0.784080,19.032235,636.841479,1.348163,121.285842,90.302397,53.424540,41.294880,2.594839,154.897106,0.000000,0.000000,29.595238,0.000000,0.000000,3.720024,1.015406,20.927579,2.114555,137.456000,0.000000,0.000000,0.000000,0.000000,0.000000,50.323618,37.147370,16.058021,41.672400,45.952896,0.000000,25.862818,42.011684,0.000000,7.114800,32.408535,115.763120,20.066640,142.795004,65.239328,7.973913,0.000000,0.000000,440.010014,11.170236,40.524901,34.171667,402.930000,48.40,0,0,0,0,0

88,21:45-22:00,32.516299,40.551227,1.755050,0.784080,19.032235,636.841479,1.348163,121.285842,90.302397,53.424540,41.294880,2.594839,156.671470,0.000000,0.000000,31.121487,0.000000,0.000000,7.440048,1.015406,20.927579,2.165818,137.456000,0.000000,0.000000,0.000000,0.000000,0.000000,50.323618,37.147370,16.058021,41.672400,45.952896,0.000000,25.862818,42.011684,0.000000,7.114800,32.408535,115.763120,20.066640,142.795004,65.239328,16.346521,0.000000,0.000000,440.010014,11.170236,42.384344,34.171667,402.930000,47.43,0,0,0,0,0

89,22:00-22:15,32.516299,40.551227,1.755050,0.784080,19.032235,636.841479,1.348163,121.285842,90.302397,53.424540,41.294880,2.594839,156.671470,0.000000,0.000000,31.121487,0.000000,0.000000,11.160072,1.015406,20.927579,2.165818,137.456000,0.000000,0.000000,0.000000,0.000000,0.000000,50.323618,37.147370,16.058021,41.672400,45.952896,0.000000,25.862818,41.424108,0.000000,7.114800,32.408535,115.763120,20.066640,142.795004,65.239328,16.346521,0.000000,0.000000,440.010014,11.170236,42.384344,34.171667,402.930000,46.46,0,0,0,0,0

90,22:15-22:30,32.516299,40.551227,1.755050,0.784080,19.032235,636.841479,1.348163,121.285842,90.302397,53.424540,41.294880,2.594839,156.671470,0.000000,0.000000,31.121487,0.000000,0.000000,11.160072,1.015406,20.927579,2.165818,137.456000,0.000000,0.000000,0.000000,0.000000,0.000000,50.323618,37.147370,16.058021,41.672400,45.952896,0.000000,25.862818,41.424108,0.000000,7.114800,32.408535,115.763120,20.066640,142.795004,65.239328,16.346521,0.000000,0.000000,440.010014,11.170236,42.384344,34.171667,402.930000,47.43,0,0,0,0,0

91,22:30-22:45,32.516299,40.551227,1.755050,0.784080,19.032235,636.841479,1.348163,121.285842,90.302397,53.424540,41.294880,2.594839,156.671470,0.000000,0.000000,31.121487,0.000000,0.000000,11.160072,1.015406,20.927579,2.165818,137.456000,0.000000,0.000000,0.000000,0.000000,0.000000,50.323618,37.147370,16.058021,41.672400,45.952896,0.000000,25.862818,41.424108,0.000000,7.114800,32.408535,115.763120,20.066640,142.795004,65.239328,16.346521,0.000000,0.000000,440.010014,11.170236,42.384344,34.171667,402.930000,45.50,0,0,0,0,0

92,22:45-23:00,32.516299,40.551227,1.755050,0.784080,19.032235,636.841479,1.348163,121.285842,90.302397,53.424540,41.294880,2.594839,156.671470,0.000000,0.000000,31.121487,0.000000,0.000000,11.160072,1.015406,20.927579,2.165818,137.456000,0.000000,0.000000,0.000000,0.000000,0.000000,50.323618,37.147370,16.058021,41.672400,45.952896,0.000000,25.862818,41.424108,0.000000,7.114800,32.408535,115.763120,20.066640,142.795004,65.239328,16.346521,0.000000,0.000000,440.010014,11.170236,42.384344,34.171667,402.930000,43.56,0,0,0,0,0

93,23:00-23:15,32.516299,40.551227,1.710148,0.784080,19.032235,636.841479,1.348163,121.285842,90.302397,53.424540,41.294880,2.594839,154.897106,0.000000,0.000000,29.595238,0.000000,0.000000,7.440048,1.015406,20.927579,2.114555,137.456000,0.000000,0.000000,0.000000,0.000000,0.000000,50.323618,37.147370,16.058021,41.672400,45.952896,0.000000,25.862818,41.711509,0.000000,7.114800,32.408535,115.763120,20.066640,142.795004,65.239328,7.973913,0.000000,0.000000,440.010014,11.170236,40.524901,34.171667,402.930000,43.56,0,0,0,0,0

94,23:15-23:30,32.516299,40.551227,1.710148,0.784080,19.032235,636.841479,1.348163,121.285842,90.302397,53.424540,41.294880,2.594839,154.897106,0.000000,0.000000,29.595238,0.000000,0.000000,7.440048,1.015406,20.927579,2.114555,137.456000,0.000000,0.000000,0.000000,0.000000,0.000000,50.323618,37.147370,16.058021,41.672400,45.952896,0.000000,25.862818,41.717896,0.000000,7.114800,32.408535,115.763120,20.066640,142.795004,65.239328,7.973913,0.000000,0.000000,440.010014,11.170236,40.524901,34.171667,402.930000,43.56,0,0,0,0,0

