Block,Time,DHAULIGNGA,RAMPUR,CHAMERA3,KISHANGANGA,NJPC,NAPP,CHAMERA2,JHAJJAR,PARBATI3,KOTESHWR,DULHASTI,DADRT2,KOLDAM,RIHAND3,TEHRI,UNCHAHAR4,SINGRAULI,RIHAND2,TANDA2,UNCHAHAR3,SEWA2,RIHAND1,URI2,UNCHAHAR2,RAPPC,UNCHAHAR1,SINGRAULI_HYDRO,RAPPB,BSIUL,CHAMERA1,TANAKPUR,SALAL,URI,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,TALST2,VALLURNTECL,NTPL,NLCIIST2,NLCTS2EXP,NNTPP,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,SIMHST2,RSTPSU1TO6,RSTPSU7,SIMHST1,KUDGI,MAPS,NLCEXP,NLCIIST1,TALA,FSTPP I & II,BRBCL,KHSTPP-I,KHSTPP-II,TAPS-II,VSTPS V,VSTPS I,KSTPS7,SOLAPUR,GADARWARA-I,KSTPS I&II,SIPAT II,KHARGONE-I,SIPAT I,VSTPS IV,MOUDA_II,VSTPS III,MOUDA,VSTPS II,LARA-I,KAPS,SASAN,KAWAS-APM,KAWAS-NAPM,KAWAS-RLNG,KAWAS-zLIQ,KAWAS-ComGas,GANDHAR-APM,GANDHAR-NAPM,GANDHAR-RLNG,GANDHAR-ComGas
65,16:00-16:15,0,0,21.139359,2.551476,0,45.56718,43.635161,661.459879,0,8.712864,53.905351,689.353782,1.063965,126.520838,33.4902,1.427606,141.894467,120.694688,2.525983,26.963602,17.179061,94.319982,34.64741,43.545976,59.738476,22.193776,1.075357,0,13.1076,42.66,7.0455,36.022,50.232,0,6.080756,91.211348,0,0,72.0861,0,0,0,6.41457,30.906565,0,2.96,3.57,3.78,0.42,0.87,0.21,2,2.18,1.59,0,1.85,6.92,1.94,0,9.33,0.25,1.73,0.81,0,20.73185,20.0018,43.16377,147.515625,1.361689,1.318423,2.293256,1.332638,3.518162,4.26444,2.870026,1.857394,3.518162,2.757671,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,276.75,0,0,0.00254,0,0.017145,0,0,0.001846,0.020965

66,16:15-16:30,0,0.395741,21.139359,2.551476,20.475526,45.56718,43.635161,661.459879,0,8.712864,53.905351,689.353782,2.461091,126.520838,33.4902,1.427606,141.894467,120.694688,2.525983,26.963602,17.179061,94.319982,34.64741,43.545976,59.738476,22.193776,1.075357,0,13.1076,42.66,7.0455,36.022,50.232,0,6.080756,91.211348,0,0,72.0861,0,0,0,6.41457,30.906565,0,2.96,3.57,3.78,0.42,0.87,0.21,2,2.18,1.59,0,1.85,6.31,1.94,0,9.33,0.25,1.73,0.81,0,20.73185,20.0018,40.73577,147.515625,1.361689,1.318423,2.293256,1.332638,3.518162,4.26444,2.870026,1.857394,3.518162,2.757671,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,276.75,0,0,0.00254,0,0.017145,0,0,0.001846,0.020965

67,16:30-16:45,0,0.395741,21.139359,2.551476,20.475526,45.56718,29.001777,661.459879,0,8.712864,53.905351,689.353782,2.461091,126.520838,33.4902,1.427606,141.894467,120.694688,2.525983,26.963602,17.179061,94.319982,34.64741,43.545976,59.738476,22.193776,1.075357,0,13.09,42.66,7.0455,36.022,50.232,0,6.080756,91.211348,0,0,72.0861,0,0,0,6.41457,30.906565,0,2.96,3.57,3.78,0.42,0.87,0.21,2,2.18,1.59,0,1.85,6.31,1.94,0,9.33,0.25,1.73,0.81,0,20.73185,18.0236,40.73577,147.515625,1.361689,1.318423,2.293256,1.332638,3.518162,4.26444,2.870026,1.857394,3.518162,2.757671,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,276.75,0,0,0.00254,0,0.017145,0,0,0.001846,0.021039

68,16:45-17:00,0,0.395741,21.139359,2.551476,20.475526,45.56718,29.001777,661.459879,0,8.712864,53.905351,689.353782,4.040917,126.520838,33.4902,1.427606,141.894467,120.694688,2.525983,26.963602,17.179061,94.319982,34.64741,43.545976,59.738476,22.193776,1.075357,0,13.09,42.66,7.0455,36.022,50.232,0,6.080756,91.211348,0,0,72.0861,0,0,0,6.41457,30.906565,0,2.96,3.57,3.78,0.42,0.87,0.21,2,2.18,1.59,0,1.85,6.31,1.94,0,9.33,0.25,1.73,0.81,0,20.73185,15.386,40.73577,147.515625,1.361689,1.318423,2.293256,1.332638,3.518162,4.26444,2.870026,1.857394,3.518162,2.757671,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,276.75,0,0,0.00254,0,0.017145,0,0,0.001846,0.021039

69,17:00-17:15,0,0.395741,21.139359,2.551476,20.475526,45.56718,29.090107,661.459879,0,8.712864,53.905351,689.353782,4.25586,126.520838,33.4902,1.427606,141.894467,120.694688,2.525983,26.963602,17.179061,94.319982,34.64741,43.545976,59.738476,22.193776,1.075357,0,13.09,42.66,7.0455,36.022,50.232,0,6.080756,91.211348,0,0,72.0861,0,0,0,6.41457,30.906565,0,2.96,3.57,3.78,0.42,0.87,0.21,2,2.18,1.33,0,1.85,6.92,1.94,0,9.33,0.25,1.73,0.81,0,20.73185,15.386,40.73577,147.515625,1.361689,1.318423,2.293256,1.332638,3.518162,4.26444,2.870026,1.857394,3.518162,2.899819,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,276.75,0,0,0.00254,0,0.017145,0,0,0.001846,0.021039

70,17:15-17:30,0,0.395741,21.139359,2.551476,20.475526,45.56718,29.090107,661.459879,0,8.712864,53.905351,689.353782,4.25586,126.520838,33.4902,1.427606,141.894467,120.694688,2.525983,26.963602,17.179061,94.319982,34.64741,43.545976,59.738476,22.193776,1.075357,0,13.09,42.66,7.0455,36.022,50.232,0,6.080756,91.211348,0,0,72.0861,0,0,0,6.41457,30.906565,0,2.96,3.57,3.78,0.42,0.87,0.21,2,2.18,1.33,0,1.85,6.92,1.94,0,9.33,0.25,1.73,0.81,0,20.73185,15.386,40.73577,147.515625,1.361689,1.318423,2.293256,1.332638,3.518162,4.26444,2.870026,1.857394,3.518162,2.899819,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,276.75,0,0,0.00254,0,0.017145,0,0,0.001846,0.021039

71,17:30-17:45,0,0.395741,21.139359,2.551476,20.475526,45.56718,29.090107,661.459879,0,8.712864,53.905351,689.353782,4.25586,126.520838,33.4902,1.427606,141.894467,120.694688,2.525983,26.963602,17.179061,94.319982,34.64741,43.545976,59.738476,22.193776,1.075357,0,19.624,42.66,7.0455,36.022,50.232,0,6.080756,91.211348,0,0,72.0861,0,0,0,6.41457,30.906565,0,2.96,3.57,3.78,0.42,0.87,0.21,2,2.18,1.33,0,1.85,6.92,1.94,0,9.33,0.25,1.73,0.81,0,20.73185,15.386,40.73577,147.515625,1.361689,1.318423,2.293256,1.332638,3.518162,4.26444,2.870026,1.857394,3.518162,2.985108,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,280.125,0,0,0.00254,0,0.017145,0,0,0.001846,0.021039

72,17:45-18:00,0,0.791484,21.139359,2.551476,40.951052,45.56718,29.090107,661.459879,0,8.712864,53.905351,689.353782,4.25586,126.520838,33.4902,1.427606,141.894467,120.694688,2.525983,26.963602,17.179061,94.319982,34.64741,43.545976,59.738476,22.193776,1.075357,0,19.624,42.66,7.0455,36.022,50.232,0,6.080756,91.211348,0,0,72.0861,0,0,0,6.41457,30.906565,0,2.96,3.57,3.78,0.42,0.87,0.21,2,2.18,0.85,0,1.85,7.12,1.94,0,9.33,0.25,1.73,0.81,0,20.73185,15.386,40.73577,147.515625,1.361689,1.318423,2.293256,1.332638,3.518162,4.26444,2.870026,1.857394,3.518162,2.985108,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,280.125,0,0,0.00254,0,0.017145,0,0,0.001846,0.021039

73,18:00-18:15,9.484043,1.187225,21.139359,2.551476,61.426578,45.56718,29.090107,661.459879,0,8.712864,53.905351,689.353782,4.25586,126.520838,33.278236,1.427606,141.894467,120.694688,2.525983,26.963602,17.179061,94.319982,34.64741,43.545976,59.738476,22.193776,1.075357,0,19.624,42.66,7.0455,36.022,50.232,0,6.080756,91.211348,0,0,72.0861,0,0,0,6.41457,31.489708,0,2.96,3.57,3.78,0.42,0.87,0.21,2,2.18,0,0,1.85,7.33,1.94,0,9.33,0.25,1.73,0.81,0,20.73185,15.386,38.91477,147.515625,1.361689,1.318423,2.293256,1.332638,3.518162,4.26444,2.870026,1.857394,3.518162,3.070397,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,280.125,0,0,0.00254,0,0.017303,0,0,0.001846,0.021039

74,18:15-18:30,19.830272,1.674836,21.139359,2.551476,87.020985,45.56718,29.090107,661.459879,0,8.712864,53.905351,689.353782,4.25586,126.520838,33.4902,1.427606,141.894467,120.694688,2.525983,26.963602,17.179061,94.319982,34.64741,43.545976,59.738476,22.193776,1.075357,0,19.624,42.66,7.0455,36.022,50.232,0,6.080756,91.211348,0,0,72.0861,0,0,0,6.41457,31.489708,0,2.96,3.57,3.78,0.42,0.87,0.21,2,2.18,0,0,1.85,7.74,1.94,0,9.33,0.25,1.73,0.81,0,20.73185,15.386,38.91477,147.515625,1.361689,1.318423,2.293256,1.332638,3.518162,4.26444,2.870026,1.857394,3.518162,3.155686,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,280.125,0,0,0.00254,0,0.017303,0,0,0.001846,0.021039

75,18:30-18:45,29.745407,2.169514,21.139359,2.551476,112.615393,45.56718,29.090107,661.459879,0,17.425726,53.905351,689.353782,4.25586,126.520838,33.4902,1.427606,141.894467,120.694688,2.525983,26.963602,17.179061,94.319982,34.64741,43.545976,59.738476,22.193776,1.075357,0,19.624,42.66,7.0455,36.022,50.232,0,6.080756,91.211348,0,0,72.0861,0,0,0,6.41457,31.489708,0,2.96,3.57,3.78,0.42,0.87,0.21,2,2.18,0,0,1.85,7.74,1.94,0,9.33,0.25,1.73,0.81,0,20.73185,15.386,38.91477,147.515625,1.361689,1.318423,2.293256,1.332638,3.518162,4.26444,2.870026,1.857394,3.518162,3.383122,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,280.125,0,0,0.00254,0,0.017303,0,0,0.001846,0.021039

76,18:45-19:00,39.660543,2.883263,31.709733,2.609464,151.723648,45.56718,43.635161,661.459879,0,27.626152,53.905351,689.353782,4.25586,126.520838,33.4902,1.427606,141.894467,120.694688,2.525983,26.963602,17.179061,94.319982,34.64741,43.545976,59.738476,22.193776,1.075357,0,19.6614,42.66,4.9959,36.022,50.232,0,6.080756,91.211348,0,0,72.0861,0,0,0,6.41457,32.072852,0,2.96,3.57,3.78,0.42,0.87,0.21,2,2.18,0,0,1.85,7.74,1.94,0,9.33,0.25,1.73,0.81,0,20.73185,15.386,38.91477,147.515625,1.361689,1.318423,2.293256,1.332638,3.518162,4.26444,2.870026,1.857394,3.518162,3.610559,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,280.125,0,0,0.00254,0,0.017303,0,0,0.001846,0.021039

77,19:00-19:15,39.660543,2.883263,31.709733,2.609464,151.723648,45.56718,43.635161,661.459879,3.47244,27.626152,53.905351,689.353782,4.25586,126.520838,33.4902,1.427606,141.894467,120.694688,2.525983,26.963602,17.179061,94.319982,34.64741,43.545976,59.738476,22.193776,1.075357,0,19.6614,42.66,3.0744,48.804,50.232,0,6.080756,91.211348,0,0,72.0861,0,0,0,6.41457,32.072852,0,2.96,2.99,3.78,0.42,0.87,0.21,2,2.18,0,0,1.85,7.74,1.94,0,9.33,0.25,1.75,0.81,0,20.73185,15.386,38.91477,147.515625,1.361689,1.318423,2.293256,1.332638,3.518162,4.26444,2.870026,1.857394,3.518162,3.837996,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,308.25,0,0,0.00254,0,0.017303,0,0,0.001846,0.021112

78,19:15-19:30,39.660543,2.883263,31.709733,2.609464,151.723648,45.56718,43.635161,661.459879,6.944882,27.626152,53.905351,689.353782,4.25586,126.520838,33.4902,1.427606,141.894467,120.694688,2.525983,26.963602,17.179061,94.319982,34.64741,43.545976,59.738476,22.193776,1.075357,0,19.6614,42.66,3.0744,83.664,52.992,0,6.080756,91.211348,0,0,72.0861,0,0,0,6.41457,32.072852,0,2.96,2.99,3.78,0.42,0.87,0.21,2,2.18,0,0,1.85,7.74,1.94,0,9.33,0.25,1.75,0.81,0,20.73185,15.386,38.91477,147.515625,1.361689,1.318423,2.293256,1.332638,3.518162,4.26444,2.870026,1.857394,3.518162,4.008574,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,319.5,0,0,0.00254,0,0.017303,0,0,0.001846,0.021112

79,19:30-19:45,39.660543,2.883263,31.709733,2.609464,151.723648,45.56718,43.635161,661.459879,36.113382,27.626152,53.905351,689.353782,4.25586,126.520838,33.4902,1.427606,141.894467,120.694688,2.525983,26.963602,17.179061,94.319982,34.64741,43.545976,59.738476,22.193776,1.075357,0,19.6614,42.66,3.0744,83.664,52.992,0,6.080756,91.211348,0,0,72.0861,0,0,0,6.41457,32.655994,0,2.96,2.99,3.78,0.42,0.87,0.21,2,2.18,0,0,1.85,7.74,1.94,0,9.33,0.25,1.75,0.81,0,20.73185,15.386,38.91477,147.515625,1.361689,1.318423,2.293256,1.332638,3.518162,4.26444,2.870026,1.857394,3.518162,4.179151,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,325.125,0,0,0.00254,0,0.017462,0,0,0.001846,0.021112

80,19:45-20:00,39.660543,2.883263,31.709733,2.609464,151.723648,45.56718,43.635161,661.459879,36.113382,27.626152,53.905351,689.353782,4.25586,126.520838,33.4902,1.427606,141.894467,120.694688,2.525983,26.963602,17.179061,94.319982,34.64741,43.545976,59.738476,22.193776,1.075357,0,19.6614,42.66,5.124,83.664,50.232,0,6.080756,91.211348,0,0,72.0861,0,0,0,6.41457,32.655994,0,2.96,2.99,3.78,0.42,0.87,0.21,2,2.18,0,0,1.85,7.74,1.94,0,9.33,0.25,1.75,0.81,0,20.73185,15.386,38.91477,147.515625,1.361689,1.318423,2.293256,1.332638,3.518162,4.26444,2.870026,1.857394,3.518162,4.349729,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,330.75,0,0,0.00254,0,0.017462,0,0,0.001846,0.021112

81,20:00-20:15,39.660543,2.883263,31.709733,2.609464,151.723648,45.56718,43.635161,661.459879,54.170072,27.626152,53.905351,689.353782,4.25586,126.520838,33.4902,1.427606,141.894467,120.694688,2.525983,26.963602,17.179061,94.319982,34.64741,43.545976,59.738476,22.193776,1.075357,0,19.6614,42.66,3.843,83.664,50.232,0,6.080756,92.427499,0,0,72.0861,0,0,0,6.41457,32.655994,0,2.96,2.99,3.78,0.42,0.88,0.21,2,2.18,0,0,1.85,7.74,1.94,0,9.33,0.25,1.75,0.81,0,20.73185,15.386,38.91477,147.515625,1.361689,1.318423,2.293256,1.332638,3.518162,4.26444,2.870026,1.857394,3.518162,4.463447,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,336.375,0,0,0.00254,0,0.017462,0,0,0.001846,0.021223

82,20:15-20:30,39.660543,2.883263,31.709733,2.609464,151.723648,45.56718,43.635161,661.459879,54.170072,27.626152,53.905351,689.353782,4.25586,126.520838,33.4902,1.427606,141.894467,120.694688,2.525983,26.963602,17.179061,94.319982,34.64741,43.545976,59.738476,22.193776,1.075357,0,19.6614,42.66,3.843,48.804,50.232,0,6.080756,92.427499,0,0,72.0861,0,0,0,6.41457,33.239137,0,2.96,2.99,3.78,0.42,0.88,0.21,2,2.18,0,0,1.85,7.74,1.94,0,9.33,0.25,1.75,0.81,0,20.73185,15.386,38.91477,147.515625,1.361689,1.318423,2.293256,1.332638,3.518162,4.26444,2.870026,1.857394,3.518162,4.548736,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,342,0,0,0.00254,0,0.017462,0,0,0.001846,0.021223

83,20:30-20:45,39.660543,2.367384,31.709733,2.609464,122.853156,45.56718,43.635161,661.459879,54.170072,27.626152,53.905351,689.353782,4.25586,126.520838,33.4902,1.427606,141.894467,120.694688,2.525983,26.963602,17.179061,94.319982,34.64741,43.545976,59.738476,22.193776,1.075357,0,19.6614,42.66,3.843,36.022,50.232,0,6.080756,92.427499,0,0,72.0861,0,0,0,6.41457,33.239137,0,2.96,2.99,3.78,0.42,0.88,0.21,2,2.18,0,0,1.85,7.82,1.94,0,9.33,0.25,1.75,0.81,0,20.73185,15.386,38.91477,147.515625,1.361689,1.318423,2.314688,1.332638,3.518162,4.26444,2.870026,1.857394,3.518162,4.548736,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,346.5,0,0,0.00254,0,0.017462,0,0,0.001846,0.021223

84,20:45-21:00,19.830272,1.950442,21.118518,2.551476,101.149098,45.56718,29.001777,661.459879,54.170072,26.13859,53.905351,689.353782,4.25586,126.520838,33.4902,1.427606,141.894467,120.694688,2.525983,26.963602,17.179061,94.319982,34.64741,43.545976,59.738476,22.193776,1.075357,0,19.6614,42.66,3.843,36.022,50.232,0,6.080756,92.427499,0,0,72.0861,0,0,0,6.41457,33.239137,0,2.96,2.99,3.78,0.42,0.88,0.21,2,2.18,0,0,1.85,7.82,1.94,0,9.33,0.25,1.75,0.81,0,20.73185,15.386,38.91477,147.515625,1.361689,1.318423,2.314688,1.332638,3.518162,4.26444,2.870026,1.857394,3.518162,4.548736,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,346.5,0,0,0.00254,0,0.017462,0,0,0.001846,0.021223

85,21:00-21:15,9.196647,1.950442,21.118518,2.551476,101.149098,45.56718,29.001777,661.459879,18.05669,26.13859,53.905351,689.353782,4.25586,126.520838,33.4902,1.427606,141.894467,120.694688,2.525983,26.963602,17.179061,94.319982,34.64741,43.545976,59.738476,22.193776,1.075357,0,19.6614,42.66,3.843,36.022,50.232,0,6.080756,92.427499,0,0,72.0861,0,0,0,6.41457,33.82228,0,2.96,2.99,3.78,0.42,0.88,0.21,2,2.18,0,0,1.85,7.82,1.94,0,9.33,0.25,1.75,0.81,0,20.73185,15.386,40.43227,147.515625,1.361689,1.318423,2.314688,1.332638,3.518162,4.26444,2.870026,1.857394,3.518162,4.548736,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,346.5,0,0,0.00254,0,0.017622,0,0,0.001846,0.021408

86,21:15-21:30,8.621858,1.950442,21.118518,2.551476,101.149098,45.56718,29.001777,661.459879,3.47244,26.13859,53.905351,689.353782,4.25586,126.520838,33.4902,1.427606,141.894467,120.694688,2.525983,26.963602,17.179061,94.319982,34.64741,43.545976,59.738476,22.193776,1.075357,0,19.6614,42.66,3.843,36.022,50.232,0,6.080756,92.427499,0,0,72.0861,0,0,0,6.41457,33.82228,0,2.96,2.99,3.78,0.42,0.88,0.21,2,2.18,0,0,1.85,7.82,1.94,0,9.33,0.25,1.75,0.81,0,20.73185,15.386,40.43227,147.515625,1.361689,1.318423,2.314688,1.332638,3.518162,4.26444,2.870026,1.857394,3.518162,4.548736,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,346.5,0,0,0.00254,0,0.017622,0,0,0.001846,0.021408

87,21:30-21:45,8.621858,1.950442,21.118518,2.551476,101.149098,45.56718,29.001777,661.459879,3.47244,26.13859,53.905351,689.353782,4.25586,126.520838,33.4902,1.427606,141.894467,120.694688,2.525983,26.963602,17.179061,94.319982,34.64741,43.545976,59.738476,22.193776,1.075357,0,19.6614,42.66,3.843,36.022,50.232,0,6.080756,92.427499,0,0,72.0861,0,0,0,6.41457,33.82228,0,2.99,2.99,3.78,0.42,0.88,0.21,2,2.18,0,0,1.85,7.86,1.94,0,9.33,0.25,1.75,0.81,0,20.73185,15.386,43.16377,147.515625,1.361689,1.318423,2.314688,1.332638,3.518162,4.26444,2.870026,1.857394,3.518162,4.548736,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,346.5,0,0,0.00254,0,0.017622,0,0,0.001846,0.021408

88,21:45-22:00,18.68069,1.950442,21.118518,2.551476,101.149098,45.56718,29.001777,661.459879,3.47244,26.13859,53.905351,689.353782,4.25586,126.520838,33.4902,1.427606,141.894467,120.694688,2.525983,26.963602,17.179061,94.319982,34.64741,43.545976,59.738476,22.193776,1.075357,0,19.6614,42.66,3.843,36.022,50.232,0,6.080756,92.427499,0,0,72.0861,0,0,0,6.41457,33.82228,0,2.99,2.99,3.78,0.42,0.88,0.21,2,2.18,0,0,1.85,7.86,1.94,0,9.33,0.25,1.75,0.81,0,20.73185,15.386,46.39908,147.515625,1.361689,1.318423,2.314688,1.332638,3.518162,4.26444,2.870026,1.857394,3.518162,4.548736,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,346.5,0,0,0.00254,0,0.017622,0,0,0.001846,0.021408

89,22:00-22:15,28.739524,2.438053,31.709733,2.609464,126.436373,45.56718,43.635161,661.459879,3.47244,27.626152,53.905351,689.353782,4.25586,126.520838,33.4902,1.427606,141.894467,120.694688,2.525983,26.963602,17.179061,94.319982,34.64741,43.545976,59.738476,22.193776,1.075357,0,19.6614,42.66,3.843,36.022,50.232,0,6.080756,92.427499,0,0,72.0861,0,0,0,6.41457,34.405422,0,2.99,2.99,3.78,0.42,0.87,0.21,2,2.18,0,0,1.85,7.86,1.94,0,9.33,0.25,1.75,0.86,0,20.73185,15.386,46.39908,147.515625,1.361689,1.318423,2.314688,1.332638,3.518162,4.26444,2.870026,1.857394,3.518162,4.548736,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,346.5,0,0,0.00254,0,0.01778,0,0,0.001846,0.021408

90,22:15-22:30,28.739524,2.438053,31.709733,2.609464,126.436373,45.56718,43.635161,661.459879,3.47244,27.626152,53.905351,689.353782,4.25586,126.520838,33.4902,1.427606,141.894467,120.694688,2.525983,26.963602,17.179061,94.319982,34.64741,43.545976,59.738476,22.193776,1.075357,0,19.6614,42.66,3.843,36.022,50.232,0,6.080756,92.427499,0,0,72.0861,0,0,0,6.41457,34.405422,0,2.99,2.99,3.78,0.42,0.87,0.21,2,2.18,0,0,1.85,7.86,1.94,0,9.33,0.25,1.75,0.86,0,20.73185,15.386,46.39908,147.515625,1.361689,1.318423,2.314688,1.332638,3.518162,4.26444,2.870026,1.857394,3.518162,4.548736,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,346.5,0,0,0.00254,0,0.01778,0,0,0.001846,0.021408

91,22:30-22:45,28.739524,2.438053,31.709733,2.609464,126.436373,45.56718,43.635161,661.459879,0,27.626152,53.905351,689.353782,4.25586,126.520838,33.4902,1.427606,141.894467,120.694688,2.525983,26.963602,17.179061,94.319982,34.64741,43.545976,59.738476,22.193776,1.075357,0,19.6614,42.66,5.124,36.022,50.232,0,6.080756,92.427499,0,0,72.0861,0,0,0,6.41457,34.405422,0,2.99,2.99,3.78,0.42,0.87,0.21,2,2.18,0,0,1.85,7.95,1.94,0,9.33,0.25,1.75,0.86,0,20.73185,15.386,40.43227,147.515625,1.361689,1.318423,2.314688,1.332638,3.518162,4.26444,2.870026,1.857394,3.518162,4.548736,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,346.5,0,0,0.00254,0,0.01778,0,0,0.001846,0.021592

92,22:45-23:00,18.68069,2.254316,31.709733,2.609464,116.812876,45.56718,43.635161,661.459879,0,27.626152,53.905351,689.353782,4.25586,126.520838,33.4902,1.427606,141.894467,120.694688,2.525983,26.963602,17.179061,94.319982,34.64741,43.545976,59.738476,22.193776,1.075357,0,19.6614,42.66,5.124,36.022,50.232,0,6.080756,92.427499,0,0,72.0861,0,0,0,6.41457,34.405422,0,2.99,2.99,3.78,0.42,0.87,0.21,2,2.18,0,0,1.85,7.95,1.94,0,9.33,0.25,1.75,0.82,0,20.73185,15.386,40.43227,147.515625,1.361689,1.318423,2.314688,1.332638,3.518162,4.26444,2.870026,1.857394,3.518162,4.548736,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,346.5,0,0,0.00254,0,0.01778,0,0,0.001846,0.021592

93,23:00-23:15,8.621858,1.773772,21.118518,2.551476,92.139867,45.56718,43.635161,661.459879,0,26.351098,53.905351,689.353782,4.25586,126.520838,33.4902,1.427606,141.894467,120.694688,2.525983,26.963602,17.179061,94.319982,34.64741,43.545976,59.738476,22.193776,1.075357,0,19.6614,42.66,3.843,36.022,50.232,0,6.080756,92.427499,0,0,72.0861,0,0,0,6.41457,34.405422,0,2.99,2.99,3.78,0.42,0.87,0.21,2,2.18,0,0,1.85,7.95,1.94,0,9.33,0.25,1.75,0.82,0,20.73185,15.386,43.16377,147.515625,1.361689,1.318423,2.314688,1.332638,3.518162,4.26444,2.870026,1.857394,3.518162,4.548736,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,346.5,0,0,0.00254,0,0.017939,0,0,0.001846,0.021592

94,23:15-23:30,0,1.187225,21.118518,2.551476,61.426578,45.56718,43.635161,661.459879,0,26.13859,53.905351,689.353782,4.25586,126.520838,33.4902,1.427606,141.894467,120.694688,2.525983,26.963602,17.179061,94.319982,34.64741,43.545976,59.738476,22.193776,1.075357,0,19.6614,42.66,3.843,36.022,50.232,0,6.080756,92.427499,0,0,72.0861,0,0,0,6.41457,34.405422,0,2.99,2.99,3.78,0.42,0.87,0.21,2,2.18,0,0,1.85,7.95,1.94,0,9.33,0.25,1.75,0.82,0,20.73185,15.386,46.39908,147.515625,1.361689,1.318423,2.314688,1.332638,3.518162,4.26444,2.870026,1.857394,3.518162,4.548736,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,346.5,0,0,0.00254,0,0.017939,0,0,0.001846,0.021592

95,23:30-23:45,0,0.791484,21.118518,2.551476,40.951052,45.56718,43.635161,661.459879,0,26.13859,53.905351,689.353782,4.03017,126.520838,33.4902,1.427606,141.894467,120.694688,2.525983,26.963602,17.179061,94.319982,34.64741,43.545976,59.738476,22.193776,1.075357,0,19.6614,42.66,3.843,36.022,50.232,0,6.080756,92.427499,0,0,72.0861,0,0,0,6.41457,34.405422,0,2.99,2.99,3.78,0.42,0.87,0.22,2,2.18,0,0,1.85,7.95,1.94,0,9.33,0.25,1.75,0.82,0,20.73185,15.386,46.39908,147.515625,1.361689,1.318423,2.325404,1.332638,3.518162,4.26444,2.870026,1.857394,3.518162,4.548736,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,346.5,0,0,0.00254,0,0.017939,0,0,0.001846,0.021777

96,23:45-24:00,0,0.791484,21.118518,2.551476,40.951052,45.56718,43.635161,661.459879,0,26.13859,53.905351,689.353782,3.191895,126.520838,33.4902,1.427606,141.894467,120.694688,2.525983,26.963602,17.179061,94.319982,34.64741,43.545976,59.738476,22.193776,1.075357,0,19.6614,42.66,3.843,36.022,50.232,0,6.080756,92.427499,0,0,72.0861,0,0,0,6.41457,34.405422,0,2.99,2.99,3.78,0.42,0.87,0.22,2,2.18,0,0,1.85,7.95,1.94,0,9.33,0.25,1.75,0.82,0,20.73185,15.386,46.39908,147.515625,1.361689,1.318423,2.325404,1.332638,3.518162,4.26444,2.870026,1.857394,3.518162,4.548736,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,346.5,0,0,0.00254,0,0.017939,0,0,0.001846,0.021777

