Block,Time,SEWA2,DHAULIGNGA,TANAKPUR,KOLDAM,NJPC,UNCHAHAR3,SINGRAULI,ANTA_LF,AURY_GF,TEHRI,DADRI_GF,DADRI_CRF,JHAJJAR,UNCHAHAR1,URI2,CHAMERA3,RIHAND2,RAPPB,SINGRAULI_HYDRO,ANTA_CRF,RAPPC,ANTA_GF,NAPP,UNCHAHAR2,DADRI_RF,AURY_RF,RIHAND1,DADRI_LF,KISHANGANGA,URI,DADRT2,DULHASTI,AURY_LF,CHAMERA2,UNCHAHAR4,BSIUL,RAMPUR,SALAL,CHAMERA1,KOTESHWR,ANTA_RF,RIHAND3,TANDA2,PARBATI3,AURY_CRF,FSTPP I & II,VSTPS II,KGSU1AND2,MOUDA_II,NLCIIST1,KSTPS7,RSTPSU7,GANDHAR-ComGas,TAPS-II,KAWAS-NAPM,VALLURNTECL,BRBCL,NNTPP,KAWAS-APM,GADARWARA-I,RSTPSU1TO6,GANDHAR-NAPM,SIPAT I,KGSU3AND4,KAWAS-ComGas,VSTPS III,KAWAS-RLNG,NLCEXP,TALA,MOUDA,GANDHAR-RLNG,KKNP,SIPAT II,VSTPS IV,KUDGI,KHSTPP-I,MAPS,LARA-I,SIMHST2,NTPL,KAPS,SASAN,KAWAS-zLIQ,GANDHAR-APM,TALST2,KHSTPP-II,VSTPS I,NLCTS2EXP,SOLAPUR,KHARGONE-I,KSTPS I&II,VSTPS V,NLCIIST2,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
55,13:30-13:45,16.603563,0.000000,3.095216,0.000000,0.000000,14.111232,117.978915,0.000000,0.000000,32.573141,0.000000,0.000000,134.505099,6.569300,33.486722,20.411048,116.646885,0.000000,1.039333,0.000000,57.737237,0.000000,44.040680,16.578181,0.000000,0.000000,91.160264,0.000000,2.466002,48.549228,0.000000,34.614029,0.000000,28.030217,0.000000,0.000000,0.000000,47.169066,13.514570,8.420983,0.000000,122.281677,0.000000,0.000000,0.000000,7.988509,1.864989,1.93,3.370763,0.82,1.287995,1.88,0.000000,1.316072,0.000000,0.93,14.497506,0.19,0.000000,0.000000,7.68,0.000000,5.100457,2.11,0.000000,1.881042,0.000000,1.67,0.000000,1.860319,0.000000,0.88,1.795171,2.575988,0.00,16.223282,0.24,4.087237,0.00,3.65,1.107445,337.284338,0.000000,0.000000,0.00,94.204852,2.216432,0.59,1.700152,1.700152,2.744681,1.274256,0.42,0,0,0,0,0

56,13:45-14:00,16.603563,0.000000,3.095216,0.000000,0.000000,14.111232,117.978915,0.000000,0.000000,32.573141,0.000000,0.000000,134.505099,6.569300,33.486722,20.411048,116.646885,0.000000,1.039333,0.000000,57.737237,0.000000,44.040680,16.578181,0.000000,0.000000,91.160264,0.000000,2.466002,48.549228,0.000000,34.614029,0.000000,28.030217,0.000000,0.000000,0.000000,47.169066,13.514570,8.420983,0.000000,122.281677,0.000000,0.000000,0.000000,7.988509,1.864989,1.93,3.370763,0.82,1.287995,1.88,0.000000,1.316072,0.000000,0.93,14.497506,0.19,0.000000,0.000000,7.68,0.000000,5.100457,2.11,0.000000,1.881042,0.000000,1.67,0.000000,1.860319,0.000000,0.88,1.795171,2.575988,0.00,16.223282,0.24,4.087237,0.00,3.65,1.107445,337.284338,0.000000,0.000000,0.00,94.204852,2.216432,0.59,1.700152,1.700152,2.744681,1.274256,0.42,0,0,0,0,0

57,14:00-14:15,16.603563,0.000000,3.095216,0.000000,0.000000,17.888252,117.978915,0.000000,0.000000,32.573141,0.000000,0.000000,138.371099,9.471897,33.486722,20.411048,116.646885,0.000000,1.039333,0.000000,57.737237,0.000000,44.040680,29.585844,0.000000,0.000000,91.160264,0.000000,2.466002,48.549228,0.000000,34.614029,0.000000,28.030217,0.000000,0.000000,0.000000,47.169066,13.578706,0.000000,0.000000,122.281677,0.000000,0.000000,0.000000,13.888605,1.864989,1.93,3.370763,0.82,1.287995,1.88,0.000000,1.316072,0.000000,0.93,14.497506,0.19,0.000000,0.000000,7.68,0.000000,5.100457,2.11,0.000000,1.881042,0.000000,1.67,0.000000,1.860319,0.000000,0.88,1.795171,2.575988,0.00,24.893465,0.24,4.087237,0.00,3.65,1.107445,337.284338,0.000000,0.000000,0.00,123.300426,2.216432,0.59,1.700152,1.700152,2.744681,1.274256,0.42,0,0,0,0,0

58,14:15-14:30,16.603563,0.000000,3.095216,0.000000,0.000000,18.344750,117.978915,0.000000,0.000000,32.573141,0.000000,0.000000,138.371099,10.435300,33.486722,30.647457,116.646885,0.000000,1.039333,0.000000,57.737237,0.000000,44.040680,29.740751,0.000000,0.000000,91.160264,0.000000,2.466002,48.549228,0.000000,34.614029,0.000000,28.030217,0.000000,0.000000,0.000000,47.169066,13.578706,0.000000,0.000000,122.281677,0.000000,0.000000,0.000000,20.035545,1.864989,1.93,3.370763,0.82,1.287995,1.88,0.000000,1.316072,0.000000,0.93,14.497506,0.19,0.000000,0.000000,7.68,0.000000,5.100457,2.11,0.000000,1.881042,0.000000,1.67,0.000000,1.860319,0.000000,0.88,1.795171,2.575988,0.00,26.854782,0.24,4.087237,0.00,3.65,1.107445,337.284338,0.000000,0.000000,0.00,123.454669,2.216432,0.59,1.700152,1.700152,2.744681,1.274256,0.42,0,0,0,0,0

59,14:30-14:45,16.603563,0.000000,3.095216,0.000000,0.000000,18.344750,118.681561,0.000000,0.000000,32.573141,0.000000,0.000000,138.371099,10.435300,33.486722,30.647457,116.646885,0.000000,1.039333,0.000000,57.737237,0.000000,44.040680,42.087186,0.000000,0.000000,91.160264,0.000000,2.466002,48.549228,0.000000,52.099521,0.000000,42.116469,0.000000,0.000000,0.000000,47.169066,27.157413,0.000000,0.000000,122.281677,0.000000,0.000000,0.000000,20.035545,1.864989,1.93,3.370763,0.82,1.287995,1.88,0.000000,1.316072,0.000000,0.93,14.497506,0.19,0.000000,0.000000,7.68,0.000000,5.100457,2.11,0.000000,1.881042,0.000000,1.67,0.000000,1.860319,0.000000,0.88,1.795171,2.575988,0.00,40.611663,0.24,4.087237,0.00,3.65,1.107445,337.284338,0.000000,0.000000,0.00,123.454669,2.216432,0.00,1.700152,1.700152,2.744681,1.274256,0.42,0,0,0,0,0

60,14:45-15:00,16.603563,0.000000,3.095216,0.000000,0.000000,18.344750,118.681561,0.000000,0.000000,32.573141,0.000000,0.000000,138.371099,10.435300,33.486722,30.647457,116.646885,0.000000,1.039333,0.000000,57.737237,0.000000,44.040680,42.087186,0.000000,0.000000,91.160264,0.000000,2.466002,48.549228,0.000000,52.099521,0.000000,42.116469,0.000000,0.000000,0.000000,47.169066,27.157413,0.000000,0.000000,122.281677,0.000000,0.000000,0.000000,20.035545,1.864989,1.93,3.370763,0.78,1.287995,1.88,0.000000,1.316072,0.000000,0.93,14.497506,0.19,0.000000,0.000000,7.68,0.000000,5.100457,2.11,0.000000,1.881042,0.000000,1.67,0.000000,1.860319,0.000000,0.88,1.795171,2.575988,0.00,40.611663,0.24,4.087237,0.00,3.65,1.107445,337.284338,0.000000,0.000000,0.00,123.454669,2.216432,0.00,1.700152,1.700152,2.744681,1.274256,0.41,0,0,0,0,0

61,15:00-15:15,16.603563,9.582979,3.095216,0.000000,0.000000,18.344750,118.681561,0.000000,0.000000,32.573141,0.000000,0.000000,138.371099,10.435300,33.486722,30.647457,116.646885,0.000000,1.039333,0.000000,57.737237,0.000000,44.040680,42.087186,0.000000,0.000000,91.160264,0.000000,2.466002,48.549228,0.000000,52.099521,0.000000,42.116469,0.000000,0.000000,0.000000,59.522869,27.157413,0.000000,0.000000,122.281677,0.000000,0.000000,0.000000,20.035545,1.864989,1.93,3.370763,0.78,1.287995,1.88,0.000000,1.316072,0.000000,0.00,14.497506,0.19,0.000000,0.000000,7.68,0.000000,5.100457,2.11,0.000000,1.881042,0.000000,1.67,0.000000,1.860319,0.000000,0.88,1.795171,2.575988,0.00,40.611663,0.24,4.087237,0.00,3.65,1.107445,267.478875,0.000000,0.000000,0.00,123.454669,2.216432,0.00,1.700152,1.700152,2.744681,1.274256,0.41,0,0,0,0,0

62,15:15-15:30,16.603563,9.582979,3.095216,0.000000,0.000000,18.344750,118.681561,0.000000,0.000000,32.573141,0.000000,0.000000,138.371099,10.435300,33.486722,30.647457,116.646885,0.000000,1.039333,0.000000,57.737237,0.000000,44.040680,42.087186,0.000000,0.000000,91.160264,0.000000,2.466002,48.549228,0.000000,52.099521,0.000000,42.116469,0.000000,0.000000,0.000000,59.522869,27.157413,0.000000,0.000000,122.281677,0.000000,0.000000,0.000000,20.035545,1.864989,1.93,3.370763,0.78,1.287995,1.88,0.000000,1.316072,0.000000,0.00,14.497506,0.19,0.000000,0.000000,7.68,0.000000,5.100457,2.11,0.000000,1.881042,0.000000,1.67,0.000000,1.860319,0.000000,0.88,1.795171,2.575988,0.00,40.611663,0.24,4.087237,0.00,3.65,1.107445,267.478875,0.000000,0.000000,0.00,123.454669,2.216432,0.00,1.700152,1.700152,2.744681,1.274256,0.41,0,0,0,0,0

63,15:30-15:45,16.603563,9.582979,3.095216,0.000000,0.000000,18.344750,118.681561,0.000000,0.000000,32.573141,0.000000,0.000000,138.371099,10.435300,33.486722,30.647457,116.646885,0.000000,1.039333,0.000000,57.737237,0.000000,44.040680,42.087186,0.000000,0.000000,91.160264,0.000000,2.466002,48.549228,0.000000,52.099521,0.000000,42.116469,0.000000,0.000000,0.000000,59.522869,27.157413,0.000000,0.000000,122.281677,0.000000,0.000000,0.000000,20.035545,1.864989,1.93,3.370763,0.78,1.287995,1.88,0.000000,1.316072,0.000000,0.00,14.497506,0.19,0.000000,0.000000,7.68,0.000000,5.100457,2.11,0.000000,1.881042,0.000000,1.67,0.000000,1.860319,0.000000,0.88,1.795171,2.575988,0.00,40.611663,0.24,4.087237,0.00,3.65,1.107445,267.478875,0.000000,0.000000,0.00,123.454669,2.216432,0.00,1.700152,1.700152,2.744681,1.274256,0.41,0,0,0,0,0

64,15:45-16:00,16.603563,9.582979,3.095216,0.000000,19.789596,18.344750,118.681561,0.000000,0.000000,32.573141,0.000000,0.000000,138.371099,10.435300,33.486722,30.647457,116.646885,0.000000,1.039333,0.000000,57.737237,0.000000,44.040680,42.087186,0.000000,0.000000,91.160264,0.000000,2.466002,48.549228,0.000000,52.099521,0.000000,42.116469,0.000000,0.000000,0.382485,59.522869,27.157413,0.000000,0.000000,122.281677,0.000000,0.000000,0.000000,20.035545,1.864989,1.93,3.370763,0.78,1.287995,1.88,0.000000,1.316072,0.000000,0.00,14.497506,0.19,0.000000,0.000000,7.68,0.000000,5.100457,2.11,0.000000,1.881042,0.000000,1.67,0.000000,1.860319,0.000000,0.88,1.795171,2.575988,0.00,40.611663,0.24,4.087237,0.00,3.65,1.107445,267.478875,0.000000,0.000000,0.00,123.454669,2.216432,0.00,1.700152,1.700152,2.744681,1.274256,0.41,0,0,0,0,0

65,16:00-16:15,16.603563,9.582979,3.095216,0.000000,19.789596,18.344750,118.681561,0.000000,0.000000,32.573141,0.000000,0.000000,134.940024,10.435300,33.486722,30.647457,116.646885,0.000000,1.039333,0.000000,57.737237,0.000000,44.040680,29.740751,0.000000,0.000000,91.160264,0.000000,2.466002,51.216768,0.000000,52.099521,0.000000,42.116469,0.000000,0.000000,0.382485,59.522869,40.736119,0.000000,0.000000,122.281677,0.000000,0.000000,0.000000,13.888605,1.864989,1.93,3.370763,0.78,1.287995,1.88,0.000000,1.316072,0.000000,1.18,14.497506,0.19,0.000000,0.000000,7.68,0.000000,5.100457,2.11,0.000000,1.881042,0.000000,1.67,0.000000,1.860319,0.000000,0.88,1.795171,2.575988,0.00,26.854782,0.24,4.087237,0.00,3.65,1.107445,267.478875,0.000000,0.000000,0.00,121.985589,2.216432,0.00,1.700152,1.700152,2.744681,1.274256,0.41,0,0,0,0,0

66,16:15-16:30,16.603563,9.582979,3.095216,0.000000,19.789596,18.344750,118.681561,0.000000,0.000000,32.573141,0.000000,0.000000,134.940024,10.435300,33.486722,30.647457,116.646885,0.000000,1.039333,0.000000,57.737237,0.000000,44.040680,29.740751,0.000000,0.000000,91.160264,0.000000,2.466002,51.216768,0.000000,52.099521,0.000000,42.116469,0.000000,0.000000,0.382485,59.522869,40.736119,0.000000,0.000000,122.281677,0.000000,0.000000,0.000000,13.888605,1.864989,1.93,3.370763,0.78,1.287995,1.88,0.000000,1.316072,0.000000,1.18,14.497506,0.19,0.000000,0.000000,7.68,0.000000,5.100457,2.11,0.000000,1.881042,0.000000,1.67,0.000000,1.860319,0.000000,0.88,1.795171,2.575988,0.00,26.854782,0.24,4.087237,0.00,3.65,1.107445,267.478875,0.000000,0.000000,0.00,121.985589,2.216432,0.00,1.700152,1.700152,2.744681,1.274256,0.41,0,0,0,0,0

67,16:30-16:45,16.603563,9.582979,1.857130,0.000000,19.789596,13.979542,118.681561,0.000000,0.000000,32.573141,0.000000,0.000000,121.401557,6.569300,33.486722,30.647457,116.646885,0.000000,1.039333,0.000000,57.737237,0.000000,44.040680,29.740751,0.000000,0.000000,91.160264,0.000000,2.466002,48.549228,0.000000,52.099521,0.000000,42.116469,0.000000,0.000000,0.382485,59.522869,40.736119,0.000000,0.000000,122.281677,0.000000,0.000000,0.000000,13.888605,1.864989,1.93,3.370763,0.78,1.287995,1.88,0.000000,1.316072,0.000000,0.00,14.497506,0.19,0.000000,0.000000,7.68,0.000000,5.100457,2.11,0.000000,1.881042,0.000000,1.67,0.000000,1.860319,0.000000,0.88,1.795171,2.575988,0.00,26.854782,0.24,4.087237,0.00,3.65,1.107445,267.478875,0.000000,0.000000,0.00,94.204852,2.216432,0.00,1.700152,1.700152,2.744681,1.274256,0.41,0,0,0,0,0

68,16:45-17:00,16.603563,9.582979,1.857130,0.000000,19.789596,13.979542,118.681561,0.000000,0.000000,32.573141,0.000000,0.000000,132.572099,6.569300,33.486722,30.647457,116.646885,0.000000,1.039333,0.000000,57.737237,0.000000,44.040680,29.740751,0.000000,0.000000,91.160264,0.000000,2.466002,48.549228,0.000000,52.099521,0.000000,42.116469,0.000000,0.000000,0.382485,59.522869,40.736119,0.000000,0.000000,122.281677,0.000000,3.356113,0.000000,13.888605,1.864989,1.93,3.370763,0.78,1.287995,1.88,0.000000,1.316072,0.000000,0.00,14.497506,0.19,0.000000,0.000000,7.68,0.000000,5.100457,2.11,0.000000,1.881042,0.000000,1.67,0.000000,1.860319,0.000000,0.88,1.795171,2.575988,0.00,26.854782,0.24,4.087237,0.00,3.65,1.107445,267.478875,0.000000,0.000000,0.00,94.204852,2.216432,0.00,1.700152,1.700152,2.744681,1.274256,0.41,0,0,0,0,0

69,17:00-17:15,16.603563,9.582979,2.228556,0.000000,19.789596,13.979542,118.681561,0.000000,0.000000,32.573141,0.000000,0.000000,122.018636,6.569300,33.486722,30.647457,116.646885,0.000000,1.039333,0.000000,57.737237,0.000000,44.040680,29.740751,0.000000,0.000000,91.160264,0.000000,2.466002,48.549228,0.000000,52.099521,0.000000,42.116469,0.000000,0.000000,0.382485,59.522869,40.736119,0.000000,0.000000,122.281677,0.000000,17.451792,0.000000,13.888605,1.864989,1.93,3.370763,0.78,1.287995,1.88,0.000000,1.316072,0.000000,0.00,14.497506,0.19,0.000000,0.000000,7.68,0.000000,5.100457,2.11,0.000000,1.881042,0.000000,1.67,0.000000,1.860319,0.000000,0.88,1.795171,2.575988,0.00,26.854782,0.24,4.087237,0.00,3.65,1.107445,267.478875,0.000000,0.000000,0.00,94.204852,2.216432,0.00,1.700152,1.700152,2.744681,1.274256,0.41,0,0,0,0,0

70,17:15-17:30,16.603563,9.582979,2.228556,0.000000,19.789596,13.979542,118.681561,0.000000,0.000000,32.573141,0.000000,0.000000,132.572099,6.569300,33.486722,30.647457,116.646885,0.000000,1.039333,0.000000,57.737237,0.000000,44.040680,29.740751,0.000000,0.000000,91.160264,0.000000,2.466002,48.549228,0.000000,52.099521,0.000000,42.116469,0.000000,0.000000,0.382485,59.522869,40.736119,0.000000,0.000000,122.281677,0.000000,17.451792,0.000000,13.888605,1.864989,1.93,3.370763,0.78,1.287995,1.88,0.000000,1.316072,0.000000,0.00,14.497506,0.19,0.000000,0.000000,7.68,0.000000,5.100457,2.11,0.000000,1.881042,0.000000,1.67,0.000000,1.860319,0.000000,0.88,1.795171,2.575988,0.00,26.854782,0.24,4.087237,0.00,3.65,1.107445,267.478875,0.000000,0.000000,0.00,94.204852,2.216432,0.00,1.700152,1.700152,2.744681,1.274256,0.41,0,0,0,0,0

71,17:30-17:45,16.603563,9.582979,1.733321,0.000000,19.789596,13.979542,118.681561,0.000000,0.000000,32.573141,0.000000,0.000000,132.572099,6.569300,33.486722,30.647457,116.646885,0.000000,1.039333,0.000000,57.737237,0.000000,44.040680,29.740751,0.000000,0.000000,91.160264,0.000000,2.466002,48.549228,0.000000,52.099521,0.000000,42.116469,0.000000,0.000000,0.382485,59.522869,40.736119,0.000000,0.000000,122.281677,0.000000,17.451792,0.000000,13.888605,1.864989,1.93,3.370763,0.78,1.287995,1.88,0.000000,1.316072,0.000000,0.00,14.497506,0.19,0.000000,0.000000,7.56,0.000000,5.100457,2.11,0.000000,1.881042,0.000000,1.67,0.000000,1.860319,0.000000,0.88,1.795171,2.575988,0.00,26.854782,0.24,4.087237,0.00,3.65,1.107445,267.478875,0.000000,0.000000,0.00,94.204852,2.216432,0.00,1.700152,1.700152,2.744681,1.274256,0.41,0,0,0,0,0

72,17:45-18:00,16.603563,9.582979,1.733321,1.028322,39.579192,18.344750,118.681561,0.000000,0.000000,32.573141,0.000000,0.000000,136.438099,10.435300,33.486722,30.647457,116.646885,0.000000,1.039333,0.000000,57.737237,0.000000,44.040680,29.740751,0.000000,0.000000,91.160264,0.000000,2.466002,48.549228,0.000000,52.099521,0.000000,42.116469,0.000000,0.000000,0.764969,59.522869,40.736119,0.000000,0.000000,122.281677,0.000000,3.758847,0.000000,13.888605,1.864989,1.93,3.370763,0.78,1.287995,1.88,0.000000,1.316072,0.000000,0.00,14.497506,0.19,0.000000,0.000000,7.56,0.000000,5.100457,2.11,0.000000,1.881042,0.000000,1.67,0.000000,1.860319,0.000000,0.88,1.795171,2.575988,0.00,26.854782,0.24,4.087237,0.00,3.65,1.107445,267.478875,0.000000,0.000000,0.00,94.204852,2.216432,0.00,1.700152,1.700152,2.744681,1.274256,0.41,0,0,0,0,0

73,18:00-18:15,16.603563,9.582979,1.733321,0.830968,59.368788,18.344750,118.681561,0.000000,0.000000,32.573141,0.000000,0.000000,155.768099,10.435300,33.486722,30.647457,116.646885,0.000000,1.039333,0.000000,57.737237,0.000000,44.040680,29.740751,0.000000,0.000000,91.160264,0.000000,2.466002,48.549228,0.000000,52.099521,0.000000,42.116469,0.000000,0.000000,1.147454,47.169066,40.736119,8.420983,0.000000,122.281677,0.000000,17.451792,0.000000,13.888605,1.864989,1.93,3.370763,0.78,1.287995,1.88,0.000000,1.316072,0.000000,0.00,14.497506,0.19,0.000000,0.000000,7.56,0.000000,5.100457,2.11,0.000000,1.881042,0.000000,1.67,0.000000,1.860319,0.000000,0.88,1.795171,2.575988,0.00,26.854782,0.24,4.087237,0.00,3.65,1.107445,267.478875,0.000000,0.000000,0.00,94.204852,2.216432,0.00,1.700152,1.700152,2.744681,1.274256,0.41,0,0,0,0,0

74,18:15-18:30,16.603563,19.165958,1.733321,2.378643,84.105783,18.344750,118.681561,0.000000,0.000000,32.573141,0.000000,0.000000,155.768099,10.435300,33.486722,30.647457,116.646885,0.000000,1.039333,0.000000,57.737237,0.000000,44.040680,29.740751,0.000000,0.000000,91.160264,0.000000,2.466002,48.549228,0.000000,52.099521,0.000000,42.116469,0.000000,0.000000,1.618729,47.169066,40.736119,16.841964,0.000000,122.281677,0.000000,17.451792,0.000000,13.888605,1.864989,1.93,3.370763,0.78,1.287995,1.88,0.000000,1.316072,0.000000,0.00,14.497506,0.19,0.000000,0.000000,7.56,0.000000,5.100457,2.11,0.000000,1.881042,0.000000,1.67,0.000000,1.860319,0.000000,0.88,1.795171,2.575988,0.00,26.854782,0.24,4.087237,0.00,3.65,1.107445,267.478875,0.000000,0.000000,0.00,113.405380,2.216432,0.00,1.700152,1.700152,2.744681,1.274256,0.41,0,0,0,0,0

75,18:30-18:45,16.603563,28.748936,1.733321,3.084967,108.842777,22.210750,118.681561,0.000000,0.000000,32.573141,0.000000,0.000000,155.768099,10.435300,33.486722,30.647457,116.646885,0.000000,1.039333,0.000000,57.737237,0.000000,44.040680,42.087186,0.000000,0.000000,91.160264,0.000000,2.466002,48.549228,0.000000,52.099521,0.000000,42.116469,0.000000,0.000000,2.096835,47.169066,40.736119,25.673727,0.000000,122.281677,0.000000,3.758847,0.000000,20.035545,1.864989,1.93,3.370763,0.78,1.287995,1.88,0.000000,1.316072,0.000000,0.00,14.497506,0.19,0.000000,0.000000,7.56,0.000000,5.100457,2.11,0.000000,1.881042,0.000000,1.67,0.000000,1.860319,0.000000,0.88,1.795171,2.575988,0.00,40.611663,0.24,4.087237,0.00,3.65,1.107445,267.478875,0.000000,0.000000,0.00,100.046479,2.216432,0.00,1.700152,1.700152,2.744681,1.274256,0.41,0,0,0,0,0

76,18:45-19:00,16.603563,38.331915,1.733321,4.113288,146.640906,22.210750,118.681561,0.000000,0.000000,32.573141,0.000000,0.000000,155.768099,10.435300,33.486722,30.647457,116.646885,0.000000,1.039333,0.000000,57.737237,0.000000,44.040680,42.087186,0.000000,0.000000,91.160264,0.000000,2.522047,48.549228,0.000000,52.099521,0.000000,42.173382,0.000000,0.000000,2.786674,47.169066,40.736119,26.700676,0.000000,122.281677,0.000000,3.758847,0.000000,20.035545,1.864989,1.93,3.370763,0.78,1.287995,1.88,0.000000,1.316072,0.000000,0.00,14.497506,0.19,0.000000,0.000000,7.56,0.000000,5.100457,2.11,0.000000,1.881042,0.000000,1.67,0.000000,1.860319,0.000000,0.88,1.795171,2.575988,0.00,40.611663,0.24,4.087237,0.00,3.65,1.107445,267.478875,0.000000,0.000000,0.00,100.046479,2.216432,0.00,1.700152,1.700152,2.744681,1.274256,0.41,0,0,0,0,0

77,19:00-19:15,16.603563,38.331915,1.733321,4.113288,146.640906,22.210750,118.681561,0.000000,0.000000,32.573141,0.000000,0.000000,186.463414,10.435300,33.486722,30.647457,116.646885,0.000000,1.039333,0.000000,57.737237,0.000000,44.040680,42.087186,0.000000,0.000000,91.160264,0.000000,2.522047,48.549228,0.000000,52.099521,0.000000,42.173382,0.000000,0.000000,2.786674,47.169066,40.736119,26.700676,0.000000,122.281677,0.000000,3.758847,0.000000,20.035545,1.864989,1.93,3.370763,0.78,1.287995,1.88,0.000000,1.316072,0.000000,0.00,14.497506,0.19,0.000000,0.000000,7.48,0.000000,5.100457,2.11,0.000000,1.881042,0.000000,1.67,0.000000,1.860319,0.000000,0.88,1.795171,2.575988,0.00,40.611663,0.24,4.087237,0.00,3.65,1.107445,267.478875,0.000000,0.000000,0.00,100.046479,2.216432,0.00,1.700152,1.700152,2.744681,1.274256,0.41,0,0,0,0,0

78,19:15-19:30,16.603563,38.331915,1.733321,4.113288,146.640906,22.210750,118.681561,0.000000,0.000000,32.573141,0.000000,0.000000,223.422544,10.435300,33.486722,30.647457,116.646885,0.000000,1.039333,0.000000,57.737237,0.000000,44.040680,42.087186,0.000000,0.000000,91.160264,0.000000,2.522047,51.216768,0.000000,52.099521,0.000000,42.173382,0.000000,0.000000,2.786674,47.169066,40.736119,26.700676,0.000000,122.281677,0.000000,6.712227,0.000000,20.035545,1.864989,1.93,3.370763,0.78,1.287995,1.88,0.000000,1.316072,0.000000,0.00,14.497506,0.19,0.000000,0.000000,7.48,0.000000,5.100457,2.11,0.000000,1.881042,0.000000,1.67,0.000000,1.860319,0.000000,0.88,1.795171,2.575988,0.00,40.611663,0.24,4.087237,0.00,3.65,1.107445,267.478875,0.000000,0.000000,0.00,100.046479,2.216432,0.00,1.700152,1.700152,2.744681,1.274256,0.41,0,0,0,0,0

79,19:30-19:45,16.603563,38.331915,1.733321,4.113288,146.640906,26.056840,118.681561,0.000000,0.000000,32.573141,0.000000,0.000000,223.422544,10.435300,33.486722,30.647457,116.646885,0.000000,1.039333,0.000000,57.737237,0.000000,44.040680,42.087186,0.000000,0.000000,91.160264,0.000000,2.522047,51.216768,0.000000,52.099521,0.000000,42.173382,0.000000,0.000000,2.786674,47.169066,40.736119,26.700676,0.000000,122.281677,0.000000,34.903583,0.000000,20.035545,1.864989,1.93,3.370763,0.78,1.287995,1.88,0.000000,1.316072,0.000000,0.00,11.143745,0.19,0.000000,0.000000,7.48,0.000000,5.100457,2.11,0.000000,1.881042,0.000000,1.67,0.000000,1.860319,0.000000,0.88,1.795171,2.575988,0.00,40.611663,0.24,4.087237,0.00,3.65,1.107445,267.478875,0.000000,0.000000,0.00,100.046479,2.216432,0.00,1.700152,1.700152,2.744681,1.274256,0.41,0,0,0,0,0

80,19:45-20:00,16.603563,38.331915,1.733321,4.113288,146.640906,26.056840,118.681561,0.000000,0.000000,32.573141,0.000000,0.000000,223.422544,10.435300,33.486722,30.647457,116.646885,0.000000,1.039333,0.000000,57.737237,0.000000,44.040680,42.087186,0.000000,0.000000,91.160264,0.000000,2.522047,48.549228,0.000000,52.099521,0.000000,42.173382,0.000000,0.000000,2.786674,47.169066,40.736119,26.700676,0.000000,122.281677,0.000000,52.355375,0.000000,20.035545,1.864989,1.93,3.370763,0.78,1.287995,1.88,0.000000,1.316072,0.000000,0.00,11.143745,0.19,0.000000,0.000000,7.48,0.000000,5.100457,2.11,0.000000,1.881042,0.000000,1.67,0.000000,1.860319,0.000000,0.88,1.795171,2.575988,0.00,40.611663,0.24,4.087237,0.00,3.65,1.107445,267.478875,0.000000,0.000000,0.00,100.046479,2.216432,0.00,1.700152,1.700152,2.744681,1.274256,0.41,0,0,0,0,0

81,20:00-20:15,16.603563,38.331915,2.971408,4.113288,146.640906,26.056840,118.681561,0.000000,0.000000,32.573141,0.000000,0.000000,223.422544,10.435300,33.486722,30.647457,116.646885,0.000000,1.039333,0.000000,57.737237,0.000000,44.040680,42.087186,0.000000,0.000000,91.160264,0.000000,2.522047,48.549228,0.000000,52.099521,0.000000,42.173382,0.000000,0.000000,2.786674,47.169066,40.736119,26.700676,0.000000,122.281677,0.000000,52.355375,0.000000,20.035545,1.864989,1.93,3.370763,0.78,1.287995,1.88,0.000000,1.316072,0.000000,0.00,11.143745,0.19,0.000000,0.000000,7.48,0.000000,5.100457,2.11,0.000000,1.881042,0.000000,1.67,0.000000,1.860319,0.000000,0.88,1.795171,2.575988,0.00,40.611663,0.24,4.087237,0.00,3.65,1.107445,267.478875,0.000000,0.000000,0.00,115.005552,2.216432,0.00,1.700152,1.700152,2.744681,1.274256,0.41,0,0,0,0,0

82,20:15-20:30,16.603563,38.331915,2.971408,4.113288,146.640906,20.277750,118.681561,0.000000,0.000000,32.573141,0.000000,0.000000,187.178794,10.435300,33.486722,30.647457,116.646885,0.000000,1.039333,0.000000,57.737237,0.000000,44.040680,42.087186,0.000000,0.000000,91.160264,0.000000,2.522047,48.549228,0.000000,52.099521,0.000000,42.173382,0.000000,0.000000,2.786674,47.169066,40.736119,26.700676,0.000000,122.281677,0.000000,52.355375,0.000000,20.035545,1.864989,1.93,3.370763,0.78,1.287995,1.88,0.000000,1.316072,0.000000,0.00,11.143745,0.19,0.000000,0.000000,7.48,0.000000,5.100457,2.11,0.000000,1.881042,0.000000,1.67,0.000000,1.860319,0.000000,0.88,1.795171,2.575988,0.00,40.611663,0.24,4.087237,0.00,3.65,1.107445,267.478875,0.000000,0.000000,0.00,115.005552,2.216432,0.00,1.700152,1.700152,2.744681,1.274256,0.41,0,0,0,0,0

