Block,Time,UNCHAHAR3,URI2,TANDA2,RIHAND3,SINGRAULI,UNCHAHAR2,SEWA2,UNCHAHAR1,UNCHAHAR4,TEHRI,SINGRAULI_HYDRO,RIHAND2,CHAMERA3,DHAULIGNGA,NAPP,KISHANGANGA,CHAMERA2,JHAJJAR,KOTESHWR,PARBATI3,RAMPUR,RIHAND1,DADRT2,DULHASTI,KOLDAM,NJPC,RAPPC,URI,TANAKPUR,SALAL,BSIUL,RAPPB,CHAMERA1,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,KGSU3AND4,KKNP,KKNPPU2,NLCTS2EXP,NNTPP,NTPL,MAPS,KGSU1AND2,RSTPSU1TO6,RSTPSU7,TALST2,SIMHST1,SIMHST2,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,KHSTPP-I,KHSTPP-II,FSTPP I & II,TALA,BRBCL,SASAN
58,14:15-14:30,26.39091,29.86344,0,61.832812,125.5875,40.713696,16.1293,10.91181,0,13.608,0.82259,118.125,0,0,43.0404,0,0,435.435,8.381,0,0,92,679.493168,1.9245,0,0,53.9325,33.12,0,12.782,6.5208,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,348.975

59,14:30-14:45,26.39091,29.86344,0,61.832812,125.5875,40.713696,16.1293,10.91181,0,13.608,0.82259,118.125,0,0,43.0404,0,0,435.435,8.381,0,0,92,679.493168,1.9245,0,0,53.9325,33.12,0,25.564,6.5208,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,348.975

60,14:45-15:00,26.39091,29.86344,0,61.832812,125.5875,40.713696,16.1293,10.91181,0,27.216,0.82259,118.125,0,0,43.0404,0,0,435.435,8.381,0,0,92,679.493168,1.9245,0,0,53.9325,33.12,0,25.564,6.5208,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,348.975

61,15:00-15:15,26.39091,22.8684,0,61.832812,125.5875,40.713696,16.1293,10.91181,0,27.216,0.82259,118.125,0,0,43.0404,0,0,435.435,8.381,0,0,92,679.493168,1.9245,0,0,53.9325,33.12,0,25.564,6.5208,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,348.975

62,15:15-15:30,26.39091,22.8684,0,61.832812,125.5875,40.713696,16.1293,10.91181,0,40.824,0.82259,118.125,0,0,43.0404,0,0,435.435,8.381,0,0,92,679.493168,1.9245,0,0,53.9325,33.12,0,25.564,6.5208,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,348.975

63,15:30-15:45,26.39091,22.8684,0,61.832812,125.5875,40.713696,16.1293,10.91181,0,40.824,0.82259,118.125,0,0,43.0404,0,0,435.435,8.381,0,0,92,679.493168,1.9245,0,0,53.9325,33.12,0,12.782,0,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,348.975

64,15:45-16:00,26.39091,22.8684,0,61.832812,125.5875,40.713696,16.1293,10.91181,0,40.824,0.82259,118.125,0,0,43.0404,0,0,435.435,8.381,0,0,92,679.493168,1.9245,0,0,53.9325,33.12,0,12.782,0,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,348.975

65,16:00-16:15,26.39091,22.8684,0,61.832812,125.5875,40.713696,16.1293,10.91181,0,40.824,0.82259,118.125,0,0,43.0404,0,0,435.435,8.381,0,0,92,679.493168,1.9245,0,0,53.9325,37.536,0,12.782,0,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,348.975

66,16:15-16:30,26.39091,22.8684,0,61.832812,125.5875,40.713696,15.7294,10.91181,0,40.824,0.82259,118.125,0,0,43.0404,0,0,435.435,8.381,0,0,92,679.493168,1.9245,0,0,53.9325,37.536,0,12.782,0,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,348.975

67,16:30-16:45,26.39091,22.8684,0,61.832812,125.5875,40.713696,15.7294,10.91181,0,40.824,0.82259,118.125,0,0,43.0404,0,0,435.435,8.381,0,0,92,679.493168,1.9245,0,22.728,53.9325,37.536,0,12.782,0,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,348.975

68,16:45-17:00,26.39091,22.8684,0,61.832812,125.5875,40.713696,15.7294,10.91181,0,40.824,0.82259,118.125,0,0,43.0404,0,0,435.435,8.381,0,0,92,679.493168,1.9245,0,41.668,53.9325,37.536,0,12.782,0,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,348.975

69,17:00-17:15,26.39091,22.8684,0,61.832812,125.5875,40.713696,15.7294,10.91181,0,40.824,0.82259,118.125,0,0,43.0404,0,3.3325,435.435,16.762,0,0,92,679.493168,1.9245,0,70.078,53.9325,38.088,0,2.324,0,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,348.975

70,17:15-17:30,26.39091,22.8684,0,61.832812,125.5875,40.713696,15.7294,10.91181,0,40.824,0.82259,118.125,1.2734,9.136036,43.0404,0,13.17004,435.435,25.143,0,0,92,679.493168,16.478852,0,93.5636,53.9325,38.088,0,12.782,1.1,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,348.975

71,17:30-17:45,26.39091,22.8684,0,61.832812,125.5875,40.713696,16.7958,10.91181,0,40.824,0.82259,118.125,29.062808,18.272072,43.0404,0,39.51012,435.435,35.496,0,0,92,679.493168,32.957704,0,113.64,53.9325,38.088,5.5083,56.357,19.5624,0,14.062,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,348.975

72,17:45-18:00,26.39091,22.8684,0,61.832812,125.5875,40.713696,16.7958,10.91181,0,40.824,0.82259,118.125,29.062808,27.408108,43.0404,0,39.51012,435.435,35.496,0,0,92,679.493168,32.957704,0,116.9545,53.9325,38.088,5.5083,56.357,19.5624,0,28.09872,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,348.975

73,18:00-18:15,26.39091,22.8684,0,61.832812,125.5875,40.713696,16.7958,10.91181,0,40.824,0.82259,118.125,29.062808,27.408108,43.0404,0,39.51012,435.435,35.496,0,0,92,679.493168,32.957704,0,116.9545,53.9325,38.088,5.5083,56.357,19.5624,0,42.107,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,348.975

74,18:15-18:30,26.39091,22.8684,0,61.832812,125.5875,40.713696,16.7958,10.91181,0,40.824,0.82259,118.125,29.062808,27.408108,43.0404,0,39.51012,435.435,35.496,0,0,92,679.493168,32.957704,0,116.9545,53.9325,38.088,5.5083,56.357,13.0416,0,42.107,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,348.975

75,18:30-18:45,26.39091,22.8684,0,61.832812,125.5875,40.713696,16.7958,10.91181,0,40.824,0.82259,118.125,29.062808,27.408108,43.0404,0,39.51012,435.435,35.496,0,0,92,679.193168,32.957704,0,116.9545,53.9325,38.088,0,56.357,13.0416,0,42.107,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,348.975

76,18:45-19:00,26.39091,22.8684,0,61.832812,125.5875,40.713696,16.7958,10.91181,0,40.824,0.82259,118.125,29.062808,15.852,43.0404,0,39.51012,435.435,35.496,0,0,92,679.193168,32.957704,0,93.5636,53.9325,38.088,0,56.357,13.0416,0,42.107,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,348.975

77,19:00-19:15,26.39091,22.8684,0,61.832812,125.5875,40.713696,15.7294,10.91181,0,40.824,0.82259,118.125,1.2734,7.926,43.0404,0,13.17004,435.435,16.762,0,0,92,679.193168,16.478852,0,70.078,53.9325,38.088,0,12.782,6.5208,0,26.07,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,348.975

78,19:15-19:30,26.39091,22.8684,0,61.832812,125.5875,40.713696,15.7294,10.91181,0,40.824,0.82259,118.125,0,0,43.0404,0,0,435.435,8.381,0,0,92,679.193168,16.478852,0,37.88,53.9325,38.088,0,2.324,6.5208,0,13.43,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,348.975

79,19:30-19:45,26.39091,22.8684,0,61.832812,125.5875,40.713696,15.7294,10.91181,0,40.824,0.82259,118.125,0,0,43.0404,0,0,435.435,0,0,0,92,679.193168,16.478852,0,18.94,53.9325,38.088,0,2.324,6.5208,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,348.975

80,19:45-20:00,26.39091,22.8684,0,61.832812,125.5875,40.713696,15.7294,10.91181,0,27.216,0.82259,118.125,0,0,43.0404,0,0,435.435,0,0,0,92,679.493168,16.478852,0,18.94,53.9325,38.088,0,2.324,6.5208,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,348.975

81,20:00-20:15,26.39091,22.8684,0,61.832812,125.5875,40.713696,15.7294,10.91181,0,27.216,0.82259,118.125,0,0,43.0404,0,0,435.435,0,0,0,92,679.493168,16.478852,0,18.94,53.9325,38.088,0,2.324,6.5208,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,348.975

82,20:15-20:30,26.39091,22.8684,0,61.832812,125.5875,40.713696,15.7294,10.91181,0,27.216,0.82259,118.125,0,0,43.0404,0,0,435.435,0,0,0,92,679.493168,16.478852,0,18.94,53.9325,38.088,0,2.324,6.5208,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,348.975

83,20:30-20:45,26.39091,29.86344,0,61.832812,125.5875,40.713696,15.7294,10.91181,0,27.216,0.82259,118.125,0,0,43.0404,0,0,435.435,0,0,0,92,679.493168,16.478852,0,18.94,53.9325,38.088,0,2.324,6.5208,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,348.975

84,20:45-21:00,26.39091,29.86344,0,61.832812,125.5875,40.713696,15.7294,10.91181,0,27.216,0.82259,118.125,0,0,43.0404,0,0,435.435,0,0,0,92,679.493168,16.478852,0,0,53.9325,38.088,0,2.324,6.5208,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,348.975

85,21:00-21:15,26.39091,29.86344,0,61.832812,125.5875,40.713696,15.7294,10.91181,0,27.216,0.82259,118.125,0,0,43.0404,0,0,435.435,0,0,0,92,679.493168,16.478852,0,0,53.9325,38.088,0,2.324,6.5208,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,348.975

86,21:15-21:30,26.39091,29.86344,0,61.832812,125.5875,40.713696,15.7294,10.91181,0,27.216,0.82259,118.125,0,0,43.0404,0,0,435.435,0,0,0,92,679.493168,16.478852,0,0,53.9325,38.088,0,2.324,6.5208,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,348.975

87,21:30-21:45,26.39091,29.86344,0,61.832812,125.5875,40.713696,15.7294,10.91181,0,27.216,0.82259,118.125,0,0,43.0404,0,0,435.435,0,0,0,92,679.493168,16.478852,0,0,53.9325,38.088,0,2.324,6.5208,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,348.975

88,21:45-22:00,26.39091,29.86344,0,61.832812,125.5875,40.713696,15.7294,10.91181,0,13.608,0.82259,118.125,0,0,43.0404,0,0,435.435,0,0,0,92,679.493168,16.478852,0,0,53.9325,38.088,0,2.324,6.5208,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,348.975

89,22:00-22:15,26.39091,29.86344,0,61.832812,125.5875,40.713696,15.7294,10.91181,0,13.608,0.82259,118.125,0,0,43.0404,0,0,435.435,0,0,0,92,679.493168,13.8564,0,0,53.9325,38.088,0,2.324,6.5208,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,348.975

90,22:15-22:30,26.39091,29.86344,0,61.832812,125.5875,40.713696,15.7294,10.91181,0,13.608,0.82259,118.125,0,0,43.0404,0,0,435.435,0,0,0,92,679.493168,1.9245,0,0,53.9325,38.088,0,2.324,6.5208,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,348.975

91,22:30-22:45,26.39091,24.2136,0,61.832812,125.5875,40.713696,15.7294,10.91181,0,0,0.82259,118.125,0,0,43.0404,0,0,435.435,0,0,0,92,679.493168,1.9245,0,0,53.9325,38.088,0,12.782,6.5208,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,348.975

92,22:45-23:00,26.39091,24.2136,0,61.832812,125.5875,40.713696,15.7294,10.91181,0,0,0.82259,118.125,0,0,43.0404,0,0,435.435,0,0,0,92,679.493168,1.9245,0,0,53.9325,38.088,0,12.782,6.5208,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,348.975

93,23:00-23:15,26.39091,24.2136,0,61.832812,125.5875,40.713696,15.7294,10.91181,0,0,0.82259,118.125,0,0,43.0404,0,0,435.435,8.381,0,0,92,679.493168,1.9245,0,0,53.9325,19.872,0,12.782,6.5208,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,348.975

94,23:15-23:30,26.39091,24.2136,0,61.832812,125.5875,40.713696,15.7294,10.91181,0,0,0.82259,118.125,0,0,43.0404,0,0,435.435,8.381,0,0,92,679.493168,1.9245,0,0,53.9325,19.872,0,12.782,6.5208,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,348.975

95,23:30-23:45,26.39091,24.2136,0,61.832812,125.5875,40.713696,15.7294,10.91181,0,0,0.82259,118.125,0,0,43.0404,0,0,435.435,8.381,0,0,92,679.493168,1.9245,0,0,53.9325,34.776,0,12.782,6.5208,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,348.975

96,23:45-24:00,26.39091,24.2136,0,61.832812,125.5875,40.713696,15.7294,10.91181,0,0,0.82259,118.125,0,0,43.0404,0,0,435.435,8.381,0,0,92,679.493168,1.9245,0,0,53.9325,34.776,0,12.782,6.5208,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,348.975

