Block,Time,UNCHAHAR2,ANTA_LF,ANTA_GF,DADRI_LF,AURY_GF,KOLDAM,UNCHAHAR4,RAPPB,DADRI_CRF,PARBATI3,URI2,CHAMERA3,SEWA2,BSIUL,SINGRAULI,AURY_RF,TANAKPUR,RAPPC,TEHRI,URI,RAMPUR,SALAL,SASAN,BRBCL,KHSTPP-II,FSTPP I & II,TALA,KHSTPP-I,AURY_CRF,RIHAND2,ANTA_CRF,DADRT2,TANDA2,DADRI_RF,RIHAND1,NJPC,DULHASTI,DHAULIGNGA,UNCHAHAR3,ANTA_RF,DADRI_GF,AURY_LF,CHAMERA2,CHAMERA1,SINGRAULI_HYDRO,RIHAND3,KOTESHWR,NAPP,JHAJJAR,KISHANGANGA,UNCHAHAR1,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
86,21:15-21:30,42.125722,0.000000,0.000000,0.000000,0.000000,9.850160,2.985038,0.000000,0.000000,17.660827,26.203454,33.598227,9.177669,1.061060,103.218183,0.000000,11.120873,65.584005,62.718243,29.817715,6.506724,63.889316,333.691312,14.469000,142.569423,13.793780,8.507772,31.031278,0.000000,119.880488,0.000000,663.949563,5.002666,0.000000,93.620163,173.591783,57.080594,41.994958,26.660560,0.000000,0.000000,0.000000,46.782935,40.656038,0.981867,125.861008,37.808120,47.373781,404.977568,8.045392,20.275670,0,0,0,0,0

87,21:30-21:45,42.125722,0.000000,0.000000,0.000000,0.000000,9.850160,2.985038,0.000000,0.000000,17.660827,26.203454,33.598227,9.177669,2.122120,103.218183,0.000000,11.120873,65.584005,62.718243,38.337062,6.506724,63.889316,333.691312,14.469000,142.569423,13.793780,8.791364,31.031278,0.000000,119.880488,0.000000,663.949563,5.002666,0.000000,93.620163,173.591783,57.080594,41.994958,26.660560,0.000000,0.000000,0.000000,46.782935,40.656038,0.981867,125.861008,37.808120,47.373781,404.977568,8.045392,20.275670,0,0,0,0,0

88,21:45-22:00,42.125722,0.000000,0.000000,0.000000,0.000000,9.850160,2.985038,0.000000,0.000000,17.660827,26.203454,33.598227,18.171785,18.965386,103.218183,0.000000,11.120873,65.584005,62.718243,38.337062,6.677563,63.889316,333.691312,14.469000,142.569423,13.793780,8.791364,31.031278,0.000000,119.880488,0.000000,663.949563,5.002666,0.000000,93.620163,175.580295,57.080594,41.994958,26.660560,0.000000,0.000000,0.000000,48.298171,40.656038,0.981867,125.861008,44.035339,47.373781,404.977568,8.191672,20.275670,0,0,0,0,0

89,22:00-22:15,42.125722,0.000000,0.000000,0.000000,0.000000,9.850160,2.985038,0.000000,0.000000,17.660827,26.203454,33.598227,18.171785,18.965386,107.878995,0.000000,11.120873,65.584005,62.718243,38.337062,6.677563,63.889316,333.691312,14.469000,142.569423,13.793780,8.791364,31.031278,0.000000,119.880488,0.000000,663.949563,5.002666,0.000000,93.620163,175.580295,57.080594,41.994958,26.660560,0.000000,0.000000,0.000000,48.298171,40.656038,0.981867,125.861008,44.035339,47.373781,404.977568,8.191672,20.275670,0,0,0,0,0

90,22:15-22:30,42.125722,0.000000,0.000000,0.000000,0.000000,9.850160,2.985038,0.000000,0.000000,17.660827,26.203454,33.598227,18.171785,18.965386,112.539806,0.000000,11.120873,65.584005,62.718243,38.337062,6.677563,63.889316,333.691312,14.469000,142.569423,13.793780,8.791364,31.031278,0.000000,119.880488,0.000000,663.949563,5.002666,0.000000,93.620163,175.580295,57.080594,41.994958,26.660560,0.000000,0.000000,0.000000,48.298171,40.656038,0.981867,125.861008,44.035339,47.373781,404.977568,8.191672,20.275670,0,0,0,0,0

91,22:30-22:45,42.125722,0.000000,0.000000,0.000000,0.000000,9.850160,2.985038,0.000000,0.000000,17.660827,26.203454,33.598227,18.171785,18.965386,117.200617,0.000000,11.120873,65.584005,62.718243,38.337062,6.677563,63.889316,333.691312,14.469000,142.569423,13.793780,8.791364,31.031278,0.000000,119.880488,0.000000,663.949563,5.002666,0.000000,93.620163,175.580295,57.080594,41.994958,26.660560,0.000000,0.000000,0.000000,48.298171,40.656038,0.981867,125.861008,44.035339,47.373781,404.977568,8.191672,20.275670,0,0,0,0,0

92,22:45-23:00,42.125722,0.000000,0.000000,0.000000,0.000000,9.850160,2.985038,0.000000,0.000000,17.660827,26.203454,33.598227,9.177669,6.289964,122.638229,0.000000,11.120873,65.584005,62.718243,38.337062,6.506724,63.889316,333.691312,14.469000,142.569423,13.793780,8.791364,31.031278,0.000000,119.880488,0.000000,663.949563,5.002666,0.000000,93.620163,173.591783,57.080594,41.994958,26.660560,0.000000,0.000000,0.000000,46.782935,40.656038,0.981867,125.861008,37.808120,47.373781,404.977568,8.045392,20.275670,0,0,0,0,0

93,23:00-23:15,42.125722,0.000000,0.000000,0.000000,0.000000,9.850160,2.985038,0.000000,0.000000,17.660827,26.203454,33.598227,0.000000,6.289964,122.638229,0.000000,11.120873,65.584005,62.718243,29.817715,6.506724,63.889316,333.691312,14.469000,142.569423,13.793780,8.791364,31.031278,0.000000,119.880488,0.000000,663.949563,5.002666,0.000000,93.620163,173.591783,57.080594,41.994958,26.660560,0.000000,0.000000,0.000000,46.782935,40.656038,0.981867,125.861008,37.808120,47.373781,404.977568,8.045392,20.275670,0,0,0,0,0

94,23:15-23:30,42.125722,0.000000,0.000000,0.000000,0.000000,9.850160,2.985038,0.000000,0.000000,17.660827,26.203454,33.598227,0.000000,6.289964,122.638229,0.000000,11.120873,65.584005,62.718243,29.817715,6.506724,63.889316,333.691312,14.469000,142.569423,13.793780,8.791364,31.031278,0.000000,119.880488,0.000000,663.949563,5.002666,0.000000,93.620163,173.591783,57.080594,41.994958,26.660560,0.000000,0.000000,0.000000,46.782935,40.656038,0.981867,125.861008,37.808120,47.373781,404.977568,8.045392,20.275670,0,0,0,0,0

95,23:30-23:45,42.125722,0.000000,0.000000,0.000000,0.000000,9.850160,2.985038,0.000000,0.000000,17.660827,26.203454,33.598227,0.000000,6.289964,122.638229,0.000000,11.120873,65.584005,62.718243,29.817715,6.506724,63.889316,333.691312,14.469000,142.569423,13.793780,8.791364,31.031278,0.000000,119.880488,0.000000,663.949563,5.002666,0.000000,93.620163,173.591783,57.080594,41.994958,26.660560,0.000000,0.000000,0.000000,46.782935,40.656038,0.981867,125.861008,37.808120,47.373781,404.977568,8.045392,20.275670,0,0,0,0,0

96,23:45-24:00,42.125722,0.000000,0.000000,0.000000,0.000000,9.850160,2.985038,0.000000,0.000000,17.660827,26.203454,33.598227,0.000000,6.289964,122.638229,0.000000,11.120873,65.584005,62.718243,29.817715,6.506724,63.889316,333.691312,14.469000,142.569423,13.793780,8.791364,31.031278,0.000000,119.880488,0.000000,663.949563,5.002666,0.000000,93.620163,173.591783,57.080594,41.994958,26.660560,0.000000,0.000000,0.000000,46.782935,40.656038,0.981867,125.861008,37.808120,47.373781,404.977568,8.045392,20.275670,0,0,0,0,0

