Block,Time,RSTPSU7,SIPAT II,NLCTS2EXP,TALA,KHSTPP-II,LARA-I,VSTPS II,KGSU3AND4,VSTPS I,NNTPP,KHSTPP-I,NTPL,RSTPSU1TO6,SIPAT I,MAPS,KAWAS-NAPM,KAWAS-zLIQ,KSTPS I&II,KUDGI,BRBCL,SASAN,KKNP,TAPS-II,VSTPS III,GANDHAR-ComGas,NLCEXP,GANDHAR-APM,SIMHST2,KAPS,MOUDA,TALST2,FSTPP I & II,GANDHAR-RLNG,VSTPS IV,VALLURNTECL,KAWAS-RLNG,SOLAPUR,GANDHAR-NAPM,KAWAS-APM,NLCIIST1,KGSU1AND2,KSTPS7,VSTPS V,KAWAS-ComGas,MOUDA_II,KHARGONE-I,GADARWARA-I,NLCIIST2,DADRI_LF,CHAMERA1,SALAL,CHAMERA3,UNCHAHAR3,UNCHAHAR1,DADRI_GF,AURY_RF,JHAJJAR,TEHRI,AURY_GF,AURY_LF,ANTA_GF,DADRI_RF,RIHAND3,DHAULIGNGA,UNCHAHAR2,CHAMERA2,KOLDAM,TANDA2,RAPPC,RIHAND1,DULHASTI,BSIUL,DADRT2,SINGRAULI,KISHANGANGA,SEWA2,ANTA_RF,AURY_CRF,RIHAND2,DADRI_CRF,KOTESHWR,ANTA_CRF,UNCHAHAR4,RAPPB,SINGRAULI_HYDRO,PARBATI3,TANAKPUR,ANTA_LF,URI,NAPP,NJPC,RAMPUR,URI2,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
83,20:30-20:45,1.87,0.900795,0.85,0.000000,142.101802,4.101852,1.871655,1.06,2.276330,0.18,30.401748,3.29,5.11,5.118688,0.23,0.000000,0.000000,2.637288,8.99,14.449498,336.167618,1.55,2.690880,1.887764,0.000000,1.76,0.000000,1.55,0.799115,1.866975,2.92,17.578106,0.006981,2.585197,2.29,0.006927,3.412458,0.000000,0.000000,0.81,1.93,1.292598,1.278811,0.002770,3.382812,3.412459,4.136314,0.40,0.000000,40.601245,61.564503,30.545986,25.970568,20.048585,0.000000,0.000000,450.571630,27.973241,0.000000,0.000000,0.000000,0.000000,121.876716,38.293593,41.947839,42.033750,4.099669,2.350549,56.844293,90.858440,51.927025,18.939827,664.050759,132.203292,2.513697,16.548590,0.000000,0.000000,116.260677,0.000000,25.588724,0.000000,1.361336,0.000000,1.055437,52.182030,8.020917,0.000000,48.920227,20.355391,146.155390,2.777447,33.781225,0,0,0,0,0

84,20:45-21:00,1.87,0.900795,0.85,0.000000,142.101802,4.101852,1.871655,1.06,2.276330,0.18,30.401748,3.29,5.11,5.118688,0.23,0.000000,0.000000,2.637288,8.99,14.449498,336.167618,1.55,2.690880,1.887764,0.000000,1.76,0.000000,1.55,0.799115,1.866975,2.92,17.578106,0.006981,2.585197,2.29,0.006927,3.412458,0.000000,0.000000,0.81,1.93,1.292598,1.278811,0.002770,3.382812,3.412459,4.136314,0.40,0.000000,40.601245,61.564503,30.545986,25.970568,20.048585,0.000000,0.000000,450.571630,27.973241,0.000000,0.000000,0.000000,0.000000,121.876716,28.653751,41.947839,27.937412,4.099669,2.350549,56.844293,90.858440,51.927025,12.626551,664.050759,132.203292,2.457837,16.548590,0.000000,0.000000,116.260677,0.000000,16.786203,0.000000,1.361336,0.000000,1.055437,52.182030,8.020917,0.000000,48.920227,20.355391,113.413427,2.185197,33.781225,0,0,0,0,0

85,21:00-21:15,1.87,0.900795,0.85,0.000000,142.101802,4.101852,1.871655,1.06,2.276330,0.18,30.401748,3.29,5.11,5.118688,0.23,0.000000,0.000000,2.637288,8.99,14.449498,336.167618,1.55,2.690880,1.887764,0.000000,1.76,0.000000,1.55,0.799115,1.866975,2.92,17.578106,0.007159,2.585197,2.29,0.006927,3.412458,0.000000,0.000000,0.81,1.93,1.292598,1.278811,0.002770,3.382812,3.412459,4.136314,0.40,0.000000,40.601245,51.490312,30.545986,25.970568,20.048585,0.000000,0.000000,450.571630,27.973241,0.000000,0.000000,0.000000,0.000000,121.876716,28.653751,41.947839,27.937412,4.099669,2.350549,56.844293,90.858440,51.927025,12.626551,664.050759,132.203292,2.457837,16.548590,0.000000,0.000000,116.260677,0.000000,16.786203,0.000000,1.361336,0.000000,1.055437,16.056010,7.897519,0.000000,48.920227,20.355391,113.413427,2.185197,33.781225,0,0,0,0,0

86,21:15-21:30,1.87,0.900795,0.85,0.000000,142.101802,4.101852,1.871655,1.06,2.276330,0.18,30.401748,3.29,5.11,5.118688,0.23,0.000000,0.000000,2.637288,8.99,14.449498,336.167618,1.55,2.690880,1.887764,0.000000,1.76,0.000000,1.55,0.799115,1.866975,2.92,17.578106,0.007159,2.585197,2.29,0.006927,3.412458,0.000000,0.000000,0.81,1.93,1.292598,1.278811,0.002770,3.382812,3.412459,4.136314,0.40,0.000000,40.601245,51.490312,30.545986,25.970568,20.048585,0.000000,0.000000,450.571630,27.973241,0.000000,0.000000,0.000000,0.000000,121.876716,28.653751,41.947839,27.937412,4.099669,2.350549,56.844293,90.858440,51.927025,12.626551,664.050759,132.203292,2.457837,16.548590,0.000000,0.000000,116.260677,0.000000,16.786203,0.000000,1.361336,0.000000,1.055437,16.056010,0.493595,0.000000,48.920227,20.355391,113.413427,2.185197,33.781225,0,0,0,0,0

87,21:30-21:45,1.87,0.900795,0.85,0.000000,142.101802,4.101852,1.871655,1.06,2.276330,0.18,30.401748,3.29,5.11,5.118688,0.23,0.000000,0.000000,2.637288,8.99,14.449498,336.167618,1.55,2.690880,1.887764,0.000000,1.76,0.000000,1.55,0.799115,1.866975,2.92,17.578106,0.007159,2.585197,2.29,0.006927,3.412458,0.000000,0.000000,0.81,1.93,1.292598,1.278811,0.002770,3.382812,3.412459,4.136314,0.40,0.000000,40.601245,51.490312,30.545986,25.970568,20.048585,0.000000,0.000000,450.571630,27.973241,0.000000,0.000000,0.000000,0.000000,121.876716,28.653751,41.947839,27.937412,4.099669,2.350549,56.844293,90.858440,51.927025,12.626551,664.050759,132.203292,2.457837,16.548590,0.000000,0.000000,116.260677,0.000000,16.786203,0.000000,1.361336,0.000000,1.055437,16.056010,0.493595,0.000000,48.920227,20.355391,113.413427,2.185197,33.781225,0,0,0,0,0

88,21:45-22:00,1.87,0.900795,0.85,0.000000,142.101802,4.101852,1.871655,1.06,2.276330,0.18,30.401748,3.29,5.11,5.118688,0.23,0.000000,0.000000,2.637288,8.99,14.449498,336.167618,1.55,2.690880,1.887764,0.000000,1.76,0.000000,1.55,0.799115,1.866975,2.92,17.578106,0.007159,2.585197,2.29,0.006927,3.412458,0.000000,0.000000,0.81,1.93,1.292598,1.278811,0.002770,3.382812,3.412459,4.136314,0.40,0.000000,40.601245,51.490312,30.545986,25.970568,20.048585,0.000000,0.000000,450.571630,27.973241,0.000000,0.000000,0.000000,0.000000,121.876716,28.653751,41.947839,27.937412,4.099669,2.350549,56.844293,90.858440,51.927025,12.626551,664.050759,132.203292,2.457837,16.548590,0.000000,0.000000,116.260677,0.000000,16.786203,0.000000,1.361336,0.000000,1.055437,3.345001,0.493595,0.000000,48.920227,20.355391,113.413427,2.185197,33.781225,0,0,0,0,0

89,22:00-22:15,1.87,0.900795,0.85,0.000000,142.101802,4.101852,1.871655,1.06,2.276330,0.18,30.401748,3.29,5.11,5.118688,0.23,0.000000,0.000000,2.637288,8.99,14.449498,336.167618,1.55,2.690880,1.887764,0.000000,1.76,0.000000,1.55,0.799115,1.866975,2.92,17.578106,0.007159,2.585197,2.29,0.006927,3.412458,0.000000,0.000000,0.85,1.93,1.292598,1.278811,0.002770,3.382812,3.412459,4.136314,0.41,0.000000,40.601245,51.490312,30.545986,25.970568,20.048585,0.000000,0.000000,450.705076,27.973241,0.000000,0.000000,0.000000,0.000000,121.876716,38.293593,41.947839,42.033750,4.099669,2.350549,56.844293,90.858440,51.927025,18.939827,664.050759,132.203292,2.513697,16.548590,0.000000,0.000000,116.260677,0.000000,17.400333,0.000000,1.361336,0.000000,1.055437,0.000000,0.493595,0.000000,48.920227,20.355391,146.155390,2.777447,33.781225,0,0,0,0,0

90,22:15-22:30,1.87,0.900795,0.85,0.000000,142.101802,4.101852,1.871655,1.06,2.276330,0.18,30.401748,3.29,5.11,5.118688,0.23,0.000000,0.000000,2.637288,8.99,14.449498,336.167618,1.55,2.690880,1.887764,0.000000,1.76,0.000000,1.55,0.799115,1.866975,2.92,17.578106,0.007159,2.585197,2.29,0.006927,3.412458,0.000000,0.000000,0.86,1.93,1.292598,1.278811,0.002770,3.382812,3.412459,4.136314,0.42,0.000000,40.601245,51.490312,30.545986,25.970568,20.048585,0.000000,0.000000,450.705076,27.973241,0.000000,0.000000,0.000000,0.000000,121.876716,38.293593,41.947839,42.033750,4.099669,2.350549,56.844293,90.858440,51.927025,18.939827,664.050759,132.203292,2.513697,16.548590,0.000000,0.000000,116.260677,0.000000,17.400333,0.000000,1.361336,0.000000,1.055437,0.000000,0.493595,0.000000,48.920227,20.355391,146.155390,2.777447,33.781225,0,0,0,0,0

91,22:30-22:45,1.87,0.900795,0.85,0.000000,142.101802,4.101852,1.871655,1.06,2.276330,0.18,30.401748,3.29,5.11,5.118688,0.23,0.000000,0.000000,2.637288,8.99,14.449498,336.167618,1.55,2.690880,1.887764,0.000000,1.76,0.000000,1.55,0.799115,1.866975,2.92,17.578106,0.007159,2.585197,2.29,0.006927,3.412458,0.000000,0.000000,0.86,1.93,1.292598,1.278811,0.002770,3.382812,3.412459,4.136314,0.42,0.000000,40.601245,51.490312,30.545986,25.970568,20.048585,0.000000,0.000000,450.705076,27.973241,0.000000,0.000000,0.000000,0.000000,121.876716,38.293593,41.947839,42.033750,4.099669,2.350549,56.844293,90.858440,51.927025,18.939827,664.050759,132.203292,2.513697,16.548590,0.000000,0.000000,116.260677,0.000000,17.400333,0.000000,1.361336,0.000000,1.055437,0.000000,0.493595,0.000000,48.920227,20.355391,146.155390,2.777447,33.781225,0,0,0,0,0

92,22:45-23:00,1.87,0.900795,0.85,0.000000,142.101802,4.101852,1.871655,1.06,2.276330,0.18,30.401748,3.29,5.11,5.118688,0.23,0.000000,0.000000,2.637288,8.99,14.449498,336.167618,1.55,2.690880,1.887764,0.000000,1.76,0.000000,1.55,0.799115,1.866975,2.92,17.578106,0.007159,2.585197,2.29,0.006927,3.412458,0.000000,0.000000,0.82,1.93,1.292598,1.278811,0.002770,3.382812,3.412459,4.136314,0.40,0.000000,40.601245,51.490312,30.545986,25.970568,20.048585,0.000000,0.000000,450.705076,27.973241,0.000000,0.000000,0.000000,0.000000,121.876716,38.293593,41.947839,42.033750,4.099669,2.350549,56.844293,90.858440,51.927025,18.939827,664.050759,132.203292,2.513697,16.548590,0.000000,0.000000,116.260677,0.000000,17.400333,0.000000,1.361336,0.000000,1.055437,0.000000,0.493595,0.000000,48.920227,20.355391,146.155390,2.777447,33.781225,0,0,0,0,0

93,23:00-23:15,1.87,0.900795,0.85,0.000000,142.101802,4.101852,1.871655,1.06,2.265936,0.18,30.401748,3.29,5.11,5.118688,0.23,0.000000,0.000000,2.637288,8.99,14.449498,336.167618,1.55,2.690880,1.887764,0.000000,1.76,0.000000,1.55,0.799115,1.866975,2.92,17.578106,0.007159,2.585197,2.29,0.006927,3.412458,0.000000,0.000000,0.82,1.93,1.292598,1.278811,0.002770,3.382812,3.412459,4.136314,0.40,0.000000,40.601245,51.490312,30.545986,25.970568,20.048585,0.000000,23.755171,450.705076,27.973241,0.000000,0.000000,0.000000,9.071878,121.876716,28.653751,41.947839,42.033750,4.099669,2.350549,56.844293,90.858440,51.927025,18.939827,664.050759,132.203292,2.457837,16.548590,9.928733,0.000000,116.260677,0.000000,16.786203,0.000000,1.361336,0.000000,1.055437,0.000000,0.493595,0.000000,48.920227,20.355391,113.413427,2.185197,33.781225,0,0,0,0,0

94,23:15-23:30,1.87,0.900795,0.85,0.000000,142.101802,4.101852,1.871655,1.06,2.265936,0.18,30.401748,3.29,5.11,5.118688,0.23,0.000000,0.000000,2.637288,8.99,14.449498,336.167618,1.55,2.690880,1.887764,0.000000,1.76,0.000000,1.55,0.799115,1.866975,2.92,17.578106,0.007159,2.585197,2.29,0.006927,3.412458,0.000000,0.000000,0.82,1.93,1.292598,1.278811,0.002770,3.382812,3.412459,4.136314,0.40,0.000000,40.601245,51.490312,30.545986,25.970568,20.048585,0.000000,43.023916,450.705076,27.973241,0.000000,0.000000,0.000000,9.071878,121.876716,19.102501,41.947839,42.033750,4.099669,2.350549,56.844293,90.858440,51.927025,18.939827,664.050759,132.203292,2.457837,16.548590,9.928733,0.000000,116.260677,0.000000,16.786203,0.000000,1.361336,0.000000,1.055437,0.000000,0.493595,0.000000,48.920227,20.355391,83.827315,1.613370,33.781225,0,0,0,0,0

95,23:30-23:45,1.87,0.900795,0.85,0.000000,142.101802,4.101852,1.871655,1.06,2.265936,0.18,30.401748,3.29,5.11,5.118688,0.23,0.000000,0.000000,2.637288,8.99,14.449498,336.167618,1.55,2.690880,1.887764,0.000000,1.76,0.000000,1.55,0.799115,1.866975,2.92,17.578106,0.007159,2.585197,2.29,0.006927,3.412458,0.000000,0.000000,0.82,1.93,1.292598,1.278811,0.002770,3.382812,3.412459,4.136314,0.40,0.000000,40.601245,51.490312,30.545986,25.970568,20.048585,0.000000,33.388171,450.705076,27.973241,0.000000,0.000000,0.000000,9.071878,121.876716,9.551251,41.947839,42.033750,4.099669,2.350549,56.844293,90.858440,51.927025,18.939827,664.050759,132.203292,2.457837,16.548590,9.928733,0.000000,116.260677,0.000000,16.786203,0.000000,1.361336,0.000000,1.055437,0.000000,0.493595,0.000000,48.920227,20.355391,64.103241,1.238959,33.781225,0,0,0,0,0

96,23:45-24:00,1.87,0.900795,0.85,0.000000,142.101802,4.101852,1.871655,1.06,2.265936,0.18,30.401748,3.29,5.11,5.118688,0.23,0.000000,0.000000,2.637288,8.99,14.449498,336.167618,1.55,2.690880,1.887764,0.000000,1.76,0.000000,1.55,0.799115,1.866975,2.92,17.578106,0.007159,2.585197,2.29,0.006927,3.412458,0.000000,0.000000,0.82,1.93,1.292598,1.278811,0.002770,3.382812,3.412459,4.136314,0.40,0.000000,40.601245,51.490312,30.545986,25.970568,20.048585,0.000000,33.388171,450.705076,27.973241,0.000000,0.000000,0.000000,9.071878,121.876716,9.412826,41.947839,42.033750,4.099669,2.350549,56.844293,90.858440,51.927025,18.939827,664.050759,132.203292,2.457837,16.548590,9.928733,0.000000,116.260677,0.000000,16.786203,0.000000,1.361336,0.000000,1.055437,0.000000,0.493595,0.000000,48.920227,20.355391,44.379166,0.857741,33.781225,0,0,0,0,0

