Block,Time,AURY_LF,KOTESHWR,BSIUL,CHAMERA3,SINGRAULI,RAMPUR,NJPC,DADRI_RF,CHAMERA1,UNCHAHAR3,KISHANGANGA,URI,RIHAND3,DADRI_CRF,AURY_RF,ANTA_RF,RIHAND2,KOLDAM,TANAKPUR,RIHAND1,SALAL,TANDA2,ANTA_LF,RAPPB,DADRT2,SINGRAULI_HYDRO,CHAMERA2,URI2,ANTA_GF,UNCHAHAR1,DADRI_GF,DULHASTI,DHAULIGNGA,UNCHAHAR2,ANTA_CRF,AURY_GF,SEWA2,PARBATI3,DADRI_LF,RAPPC,AURY_CRF,NAPP,UNCHAHAR4,JHAJJAR,TEHRI,TALA,BRBCL,KHSTPP-I,FSTPP I & II,KHSTPP-II,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.000000,8.906173,0.000000,11.200881,144.844329,0.000000,0.000000,0.000000,27.134934,14.874001,5.369711,33.583183,126.101798,0.000000,0.000000,0.000000,120.113766,0.000000,0.742237,93.726924,49.374310,4.064031,0.000000,0.000000,367.827984,0.752926,15.612094,0.000000,0.000000,12.479934,0.000000,19.048563,10.486395,24.447565,0.000000,0.000000,18.155756,0.000000,0.000000,32.748337,0.000000,49.964053,2.528685,361.669136,0.000000,0.000000,19.314039,39.955258,10.797105,125.484796,404.406189,0,0,0,0,0

49,12:00-12:15,0.000000,8.906173,0.000000,11.200881,144.844329,0.000000,0.000000,0.000000,27.134934,15.356851,5.369711,33.050117,126.101798,0.000000,0.000000,0.000000,120.113766,0.000000,0.000000,93.726924,49.374310,4.064031,0.000000,0.000000,367.151994,0.752926,15.612094,0.000000,0.000000,12.170910,0.000000,19.048563,10.486395,24.640705,0.000000,0.000000,18.155756,0.000000,0.000000,32.748337,0.000000,49.964053,2.528685,363.503966,0.000000,0.000000,19.314039,30.898054,10.043280,99.282072,404.406189,0,0,0,0,0

50,12:15-12:30,0.000000,8.906173,0.000000,11.200881,144.844329,0.000000,0.000000,0.000000,27.134934,15.356851,5.369711,33.050117,126.101798,0.000000,0.000000,0.000000,120.113766,0.000000,0.000000,93.726924,49.374310,4.064031,0.000000,0.000000,367.151994,0.752926,15.612094,0.000000,0.000000,12.170910,0.000000,19.048563,10.486395,24.640705,0.000000,0.000000,18.155756,0.000000,0.000000,32.748337,0.000000,49.964053,2.528685,363.503966,0.000000,0.000000,19.314039,30.898054,10.043280,99.282072,404.406189,0,0,0,0,0

51,12:30-12:45,0.000000,8.906173,0.000000,11.200881,144.844329,0.000000,0.000000,0.000000,27.134934,15.356851,5.369711,33.583183,126.101798,0.000000,0.000000,0.000000,106.437329,0.000000,0.000000,93.726924,49.374310,4.064031,0.000000,0.000000,370.049094,0.752926,15.612094,0.000000,0.000000,12.170910,0.000000,19.048563,10.486395,24.640705,0.000000,0.000000,18.155756,0.000000,0.000000,32.748337,0.000000,49.964053,2.528685,363.503966,0.000000,0.000000,19.314039,30.675943,9.946710,98.644710,404.406189,0,0,0,0,0

52,12:45-13:00,0.000000,8.906173,0.000000,11.200881,144.844329,0.000000,0.000000,0.000000,27.134934,15.356851,5.369711,39.446914,126.101798,0.000000,0.000000,0.000000,106.437329,0.000000,0.000000,72.306498,49.374310,4.064031,0.000000,0.000000,370.049094,0.752926,15.612094,0.000000,0.000000,12.170910,0.000000,19.048563,10.486395,24.640705,0.000000,0.000000,18.155756,0.000000,0.000000,32.748337,0.000000,49.964053,2.528685,363.503966,0.000000,0.000000,19.314039,30.675943,9.946710,98.644710,404.406189,0,0,0,0,0

53,13:00-13:15,0.000000,8.906173,0.000000,11.200881,144.844329,0.000000,0.000000,0.000000,40.702401,15.356851,5.369711,39.446914,126.101798,0.000000,0.000000,0.000000,84.381611,0.000000,0.494825,65.546598,49.374310,4.064031,0.000000,0.000000,370.049094,0.752926,15.612094,0.000000,0.000000,12.170910,0.000000,19.048563,10.486395,24.640705,0.000000,0.000000,18.155756,0.000000,0.000000,32.748337,0.000000,49.964053,2.528685,363.503966,0.000000,0.000000,19.314039,30.675943,9.946710,98.644710,404.406189,0,0,0,0,0

54,13:15-13:30,0.000000,8.906173,0.000000,11.200881,144.844329,0.000000,0.000000,0.000000,40.702401,15.356851,5.369711,39.446914,126.101798,0.000000,0.000000,0.000000,84.381611,0.000000,0.494825,65.546598,49.374310,4.064031,0.000000,0.000000,370.049094,0.752926,15.612094,0.000000,0.000000,12.170910,0.000000,19.048563,10.486395,24.640705,0.000000,0.000000,18.155756,0.000000,0.000000,32.748337,0.000000,49.964053,2.528685,363.503966,0.000000,0.000000,19.314039,30.675943,9.946710,98.644710,404.406189,0,0,0,0,0

55,13:30-13:45,0.000000,8.906173,0.000000,0.000000,144.844329,0.000000,0.000000,0.000000,40.702401,15.356851,5.369711,33.583183,126.101798,0.000000,0.000000,0.000000,95.970011,0.000000,0.494825,65.546598,49.374310,4.064031,0.000000,0.000000,370.049094,0.752926,15.612094,0.000000,0.000000,12.170910,0.000000,19.048563,0.000000,24.640705,0.000000,0.000000,18.155756,0.000000,0.000000,32.748337,0.000000,49.964053,2.528685,363.503966,0.000000,0.000000,19.314039,30.675943,10.803479,98.644710,404.406189,0,0,0,0,0

56,13:45-14:00,0.000000,8.906173,0.000000,0.000000,144.844329,0.000000,0.000000,0.000000,27.134934,15.356851,5.369711,33.583183,126.101798,0.000000,0.000000,0.000000,106.437329,0.000000,0.494825,72.306498,49.374310,4.064031,0.000000,0.000000,370.049094,0.752926,15.612094,0.000000,0.000000,12.170910,0.000000,19.048563,0.000000,30.247462,0.000000,0.000000,18.155756,0.000000,0.000000,32.748337,0.000000,49.964053,2.528685,363.503966,0.000000,0.000000,19.314039,30.675943,10.803479,98.644710,404.406189,0,0,0,0,0

57,14:00-14:15,0.000000,8.906173,0.000000,11.200881,144.844329,0.000000,0.000000,0.000000,27.134934,18.694117,5.369711,33.583183,126.101798,0.000000,0.000000,0.000000,105.471629,0.000000,0.494825,93.726924,49.374310,4.064031,0.000000,0.000000,370.049094,0.752926,15.612094,0.000000,0.000000,14.987085,0.000000,19.048563,0.000000,30.054322,0.000000,0.000000,18.155756,0.000000,0.000000,32.748337,0.000000,49.964053,2.528685,363.503966,0.000000,0.000000,19.314039,30.463489,10.706909,124.229386,404.406189,0,0,0,0,0

58,14:15-14:30,0.000000,8.906173,0.000000,33.636541,144.844329,0.000000,0.000000,0.000000,27.134934,18.694117,5.369711,33.583183,126.101798,0.000000,0.000000,0.000000,105.471629,0.000000,0.494825,93.726924,49.374310,4.064031,0.000000,0.000000,370.049094,0.752926,15.612094,0.000000,0.000000,14.987085,0.000000,19.048563,0.000000,30.054322,0.000000,0.000000,18.155756,0.000000,0.000000,32.748337,0.000000,49.964053,2.528685,363.503966,0.000000,0.000000,19.314039,30.463489,10.706909,124.229386,404.406189,0,0,0,0,0

59,14:30-14:45,0.000000,8.906173,0.000000,33.636541,144.844329,0.000000,0.000000,0.000000,27.134934,18.694117,5.369711,33.583183,126.101798,0.000000,0.000000,0.000000,105.471629,0.000000,1.731886,93.726924,49.374310,4.064031,0.000000,0.000000,370.049094,0.752926,15.612094,0.000000,0.000000,14.987085,0.000000,19.048563,0.000000,30.054322,0.000000,0.000000,18.155756,0.000000,0.000000,32.748337,0.000000,49.964053,2.528685,409.751338,0.000000,0.000000,19.314039,40.187026,12.869941,125.185429,404.406189,0,0,0,0,0

60,14:45-15:00,0.000000,8.906173,0.000000,33.636541,144.844329,0.000000,0.000000,0.000000,27.134934,18.694117,5.369711,33.583183,126.101798,0.000000,0.000000,0.000000,105.471629,0.000000,1.731886,93.726924,49.374310,5.174307,0.000000,0.000000,370.049094,0.752926,15.612094,0.000000,0.000000,14.987085,0.000000,19.048563,0.000000,38.560980,0.000000,0.000000,18.155756,0.000000,0.000000,32.748337,0.000000,49.964053,2.528685,429.876526,0.000000,0.000000,19.314039,40.187026,13.198994,125.185429,404.406189,0,0,0,0,0

61,15:00-15:15,0.000000,8.906173,0.000000,11.200881,144.844329,0.000000,0.000000,0.000000,27.134934,23.944145,5.369711,39.446914,126.101798,0.000000,0.000000,0.000000,116.576506,0.000000,1.731886,93.726924,49.374310,5.174307,0.000000,0.000000,413.505594,0.752926,15.612094,0.000000,0.000000,19.302315,0.000000,19.048563,0.000000,38.560980,0.000000,0.000000,18.155756,0.000000,0.000000,32.748337,0.000000,49.964053,2.984013,447.802526,0.000000,0.000000,19.314039,40.187026,13.198994,125.185429,404.406189,0,0,0,0,0

62,15:15-15:30,0.000000,8.906173,0.000000,0.000000,144.844329,0.000000,0.000000,0.000000,27.134934,23.944145,5.369711,39.446914,126.101798,0.000000,0.000000,0.000000,120.113766,0.000000,1.731886,93.726924,49.374310,5.174307,0.000000,0.000000,461.790594,0.752926,15.612094,0.000000,0.000000,19.302315,0.000000,19.048563,0.000000,38.560980,0.000000,0.000000,18.155756,0.000000,0.000000,32.748337,0.000000,49.964053,2.984013,457.865120,0.000000,0.000000,19.314010,40.187026,13.198994,125.185429,404.406189,0,0,0,0,0

63,15:30-15:45,0.000000,8.906173,0.000000,0.000000,144.844329,0.000000,0.000000,0.000000,27.134934,23.944145,5.369711,39.446914,126.101798,0.000000,0.000000,0.000000,120.113766,0.000000,1.731886,93.726924,49.374310,5.174307,0.000000,0.000000,510.075594,0.752926,4.424480,0.000000,0.000000,19.302315,0.000000,19.048563,0.000000,38.763777,0.000000,0.000000,18.155756,0.000000,0.000000,32.748337,0.000000,49.964053,2.984013,462.896417,0.000000,0.000000,19.314004,44.807592,13.198994,143.213310,404.406189,0,0,0,0,0

64,15:45-16:00,0.000000,8.906173,0.000000,0.000000,144.844329,0.000000,0.000000,0.000000,40.702401,23.944145,5.369711,33.583183,126.101798,0.000000,0.000000,0.000000,120.113766,0.000000,1.731886,93.726924,49.374310,5.174307,0.000000,0.000000,558.360594,0.752926,4.424480,0.000000,0.000000,19.302315,0.000000,19.048563,0.000000,38.763777,0.000000,0.000000,18.155756,0.000000,0.000000,32.748337,0.000000,49.964053,2.984013,498.105839,0.000000,0.000000,19.314000,44.807592,13.198994,143.213310,404.406189,0,0,0,0,0

65,16:00-16:15,0.000000,8.906173,0.000000,0.000000,106.543212,0.000000,0.000000,0.000000,40.702401,23.944145,5.369711,33.583183,126.101798,0.000000,0.000000,0.000000,120.113766,0.000000,1.731886,93.726924,49.374310,5.174307,0.000000,0.000000,589.523636,0.752926,4.424480,0.000000,0.000000,19.302315,0.000000,19.048563,10.486395,43.366328,0.000000,0.000000,18.155756,0.000000,0.000000,32.748337,0.000000,49.964053,2.984013,498.105839,0.000000,0.000000,19.314000,44.807592,13.809510,143.213310,404.406189,0,0,0,0,0

66,16:15-16:30,0.000000,8.906173,0.000000,0.000000,106.543212,0.000000,0.000000,0.000000,40.702401,23.944145,5.369711,33.583183,126.101798,0.000000,0.000000,0.000000,120.113766,0.000000,1.731886,93.726924,49.374310,5.174307,0.000000,0.000000,589.523636,0.752926,4.424480,0.000000,0.000000,19.302315,0.000000,38.097125,10.486395,43.366328,0.000000,0.000000,18.155756,0.000000,0.000000,32.748337,0.000000,49.964053,2.984013,498.105839,0.000000,0.000000,19.314000,44.807592,13.809510,143.213310,404.406189,0,0,0,0,0

67,16:30-16:45,0.000000,8.906173,0.000000,0.000000,106.543212,0.000000,0.000000,0.000000,40.702401,23.944145,5.369711,33.583183,126.101798,0.000000,0.000000,0.000000,120.113766,0.000000,1.731886,93.726924,61.717887,5.174307,0.000000,0.000000,589.523636,0.752926,4.424480,0.000000,0.000000,19.302315,0.000000,38.097125,10.486395,43.366328,0.000000,0.000000,18.155756,0.000000,0.000000,32.748337,0.000000,49.964053,2.984013,513.190073,0.000000,0.000000,19.314000,44.807592,13.809510,143.213310,404.406189,0,0,0,0,0

68,16:45-17:00,0.000000,8.906173,0.000000,0.000000,106.543212,0.000000,0.000000,0.000000,40.702401,23.944145,5.369711,33.583183,126.101798,0.000000,0.000000,0.000000,120.113766,0.000000,1.731886,93.726924,61.717887,5.174307,0.000000,0.000000,589.523636,0.752926,15.612094,0.000000,0.000000,19.302315,0.000000,38.097125,10.486395,43.366328,0.000000,0.000000,18.155756,0.000000,0.000000,32.748337,0.000000,49.964053,2.984013,513.190073,0.000000,0.000000,19.314000,44.807592,13.809510,143.213310,404.406189,0,0,0,0,0

69,17:00-17:15,0.000000,8.906173,0.000000,0.000000,106.543212,0.743624,19.369755,0.000000,40.702401,23.944145,5.369711,33.583183,126.101798,0.000000,0.000000,0.000000,120.113766,0.000000,0.494825,93.726924,61.717887,5.174307,0.000000,0.000000,589.523636,0.752926,15.612094,0.000000,0.000000,19.302315,0.000000,38.097125,10.486395,43.366328,0.000000,0.000000,18.155756,0.000000,0.000000,32.748337,0.000000,49.964053,2.984013,503.127479,0.000000,0.000000,19.314000,44.807592,13.809510,143.213310,404.406189,0,0,0,0,0

70,17:15-17:30,0.000000,8.906173,0.000000,0.000000,106.543212,0.907221,23.674144,0.000000,40.702401,23.944145,5.369711,33.583183,126.101798,0.000000,0.000000,0.000000,120.113766,0.000000,0.494825,93.726924,61.717887,5.174307,0.000000,0.000000,589.523636,0.752926,15.612094,0.000000,0.000000,19.302315,0.000000,19.048563,10.486395,43.366328,0.000000,0.000000,18.155756,0.000000,0.000000,32.748337,0.000000,49.964053,2.984013,513.190073,0.000000,0.000000,19.314000,44.807592,13.809510,143.213310,404.406189,0,0,0,0,0

71,17:30-17:45,0.000000,8.906173,0.000000,0.000000,106.543212,1.665718,43.043899,0.000000,27.134934,23.944145,5.369711,33.583183,126.101798,0.000000,0.000000,0.000000,120.113766,1.809430,1.731886,93.726924,61.717887,5.174307,0.000000,0.000000,589.523636,0.752926,15.612094,0.000000,0.000000,19.302315,0.000000,19.048563,10.486395,43.366328,0.000000,0.000000,18.155756,0.000000,0.000000,32.748337,0.000000,49.964053,2.984013,543.368198,11.311392,0.000000,19.314000,44.807592,13.809510,143.213310,404.406189,0,0,0,0,0

72,17:45-18:00,0.000000,8.906173,0.000000,11.200881,106.543212,2.662173,68.870239,0.000000,27.134934,26.690964,5.369711,33.583183,126.101798,0.000000,0.000000,0.000000,120.113766,3.618859,1.731886,93.726924,61.717887,5.174307,0.000000,0.000000,589.523636,0.752926,15.612094,0.000000,0.000000,21.330170,0.000000,19.048563,10.486395,43.366328,0.000000,0.000000,18.155756,0.000000,0.000000,32.748337,0.000000,49.964053,2.984013,543.368198,30.779296,0.000000,19.314000,44.807592,13.809510,143.213310,404.406189,0,0,0,0,0

73,18:00-18:15,0.000000,8.906173,0.000000,11.200881,106.543212,3.108347,80.707310,0.000000,27.134934,26.690964,5.369711,33.583183,126.101798,0.000000,0.000000,0.000000,120.113766,3.618859,1.731886,93.726924,61.717887,5.174307,0.000000,0.000000,589.523636,0.752926,15.612094,0.000000,0.000000,21.853791,0.000000,19.048563,10.486395,43.366328,0.000000,0.000000,18.155756,0.000000,0.000000,32.748337,0.000000,49.964053,2.984013,563.483729,33.934175,0.000000,19.314000,44.807592,13.809510,143.213310,404.406189,0,0,0,0,0

74,18:15-18:30,0.000000,8.906173,0.000000,22.401763,106.543212,4.565850,118.370722,0.000000,40.702401,26.690964,5.369711,33.583183,126.101798,0.000000,0.000000,0.000000,120.113766,5.428290,1.731886,93.726924,61.717887,5.174307,0.000000,0.000000,593.450752,0.752926,31.224190,0.000000,0.000000,21.853791,0.000000,38.097125,20.972792,43.366328,0.000000,0.000000,18.155756,0.000000,0.000000,32.748337,0.000000,49.964053,2.984013,622.130593,45.245565,0.000000,19.314000,44.807592,13.809510,143.213310,404.406189,0,0,0,0,0

75,18:30-18:45,0.000000,10.019445,0.000000,33.636541,106.543212,5.934117,153.881939,0.000000,40.702401,26.690964,5.467342,33.583183,126.101798,0.000000,0.000000,0.000000,120.113766,8.956677,7.298664,93.726924,63.962174,5.174307,0.000000,0.000000,593.450752,0.752926,47.879197,0.000000,0.000000,21.853791,0.000000,57.145687,31.459187,43.366328,0.000000,0.000000,19.295084,3.683535,0.000000,32.748337,0.000000,49.964053,2.984013,651.671577,45.245565,0.000000,19.314000,44.807592,13.809510,143.213310,404.406189,0,0,0,0,0

76,18:45-19:00,0.000000,10.019445,0.000000,33.636541,106.543212,5.934117,153.881939,0.000000,40.702401,26.690964,5.467342,33.583183,126.101798,0.000000,0.000000,0.000000,120.113766,8.956677,7.298664,93.726924,76.653616,5.174307,0.000000,0.000000,593.230186,0.752926,47.879197,0.000000,0.000000,21.853791,0.000000,57.145687,42.042848,43.366328,0.000000,0.000000,19.295084,5.893656,0.000000,32.748337,0.000000,49.964053,2.984013,651.671577,45.245565,0.000000,19.314000,44.807592,13.809510,143.213310,404.406189,0,0,0,0,0

77,19:00-19:15,0.000000,10.019445,0.000000,33.636541,106.543212,5.934117,153.881939,0.000000,40.702401,26.690964,5.467342,33.583183,126.101798,0.000000,0.000000,0.000000,120.113766,8.956677,7.298664,93.726924,76.653616,5.174307,0.000000,0.000000,593.230186,0.752926,47.879197,0.000000,0.000000,21.853791,0.000000,57.145687,42.042848,43.366328,0.000000,0.000000,19.295084,37.849056,0.000000,32.748337,0.000000,49.964053,2.984013,651.671577,45.245565,0.000000,19.314000,44.807592,13.809510,143.213310,404.406189,0,0,0,0,0

78,19:15-19:30,0.000000,10.019445,0.000000,33.636541,106.543212,5.934117,153.881939,0.000000,40.702401,26.690964,5.467342,33.583183,126.101798,0.000000,0.000000,0.000000,120.113766,8.956677,7.298664,93.726924,76.653616,5.174307,0.000000,0.000000,593.230186,0.752926,47.879197,0.000000,0.000000,21.853791,0.000000,57.145687,42.042848,43.366328,0.000000,0.000000,19.295084,37.849056,0.000000,32.748337,0.000000,49.964053,2.984013,651.671577,45.245565,0.000000,19.314000,44.807592,13.809510,143.213310,404.406189,0,0,0,0,0

79,19:30-19:45,0.000000,18.925618,0.000000,33.636541,106.543212,5.934117,153.881939,0.000000,40.702401,26.690964,5.467342,33.583183,126.101798,0.000000,0.000000,0.000000,120.113766,8.956677,6.185308,93.726924,76.653616,5.174307,0.000000,0.000000,647.897627,0.752926,47.879197,0.000000,0.000000,21.853791,0.000000,57.145687,42.042848,43.366328,0.000000,0.000000,19.295084,37.849056,0.000000,32.748337,0.000000,49.964053,2.984013,651.671577,45.245565,0.000000,19.314000,44.807592,13.809510,143.213310,404.406189,0,0,0,0,0

80,19:45-20:00,0.000000,18.925618,0.000000,33.636541,106.543212,5.934117,153.881939,0.000000,40.702401,26.690964,5.467342,33.583183,126.101798,0.000000,0.000000,0.000000,120.113766,8.956677,6.185308,93.726924,76.653616,5.174307,0.000000,0.000000,664.803280,0.752926,47.879197,0.000000,0.000000,21.853791,0.000000,57.145687,42.042848,43.366328,0.000000,0.000000,19.295084,37.849056,0.000000,32.748337,0.000000,49.964053,2.984013,651.671577,45.245565,0.000000,19.314000,44.807592,13.809510,143.213310,404.406189,0,0,0,0,0

81,20:00-20:15,0.000000,18.925618,0.000000,33.636541,106.543212,5.934117,153.881939,0.000000,40.702401,26.690964,5.467342,33.583183,126.101798,0.000000,0.000000,0.000000,120.113766,8.956677,6.185308,93.726924,76.653616,5.174307,0.000000,0.000000,664.803280,0.752926,47.879197,0.000000,0.000000,21.853791,0.000000,57.145687,42.042848,43.366328,0.000000,0.000000,19.295084,37.849056,0.000000,32.748337,0.000000,49.964053,2.984013,651.671577,45.245565,0.000000,19.314000,44.807592,13.809510,143.213310,404.406189,0,0,0,0,0

82,20:15-20:30,0.000000,18.925618,0.000000,33.636541,106.543212,5.934117,153.881939,0.000000,40.702401,26.690964,5.467342,33.583183,126.101798,0.000000,0.000000,0.000000,120.113766,8.956677,6.185308,93.726924,76.653616,5.174307,0.000000,0.000000,664.803280,0.752926,47.879197,0.000000,0.000000,21.853791,0.000000,57.145687,42.042848,43.366328,0.000000,0.000000,19.295084,37.849056,0.000000,32.748337,0.000000,49.964053,2.984013,651.671577,45.245565,0.000000,19.314000,44.807592,13.809510,143.213310,404.406189,0,0,0,0,0

83,20:30-20:45,0.000000,8.906173,0.000000,33.636541,106.543212,5.131004,132.898038,0.000000,40.702401,26.690964,5.369711,33.583183,126.101798,0.000000,0.000000,0.000000,120.113766,8.956677,0.000000,93.726924,49.374310,5.174307,0.000000,0.000000,633.744391,0.752926,46.836284,0.000000,0.000000,21.853791,0.000000,18.983307,31.459187,43.366328,0.000000,0.000000,18.155756,5.893656,0.000000,32.748337,0.000000,49.964053,2.984013,651.671577,45.245565,0.000000,19.314000,44.807592,13.809510,143.213310,404.406189,0,0,0,0,0

84,20:45-21:00,0.000000,8.906173,0.000000,33.636541,106.543212,3.732991,96.848772,0.000000,40.702401,26.690964,5.369711,33.583183,126.101798,0.000000,0.000000,0.000000,120.113766,7.803166,0.000000,93.726924,49.374310,5.174307,0.000000,0.000000,598.979191,0.752926,46.836284,0.000000,0.000000,21.853791,0.000000,18.983307,31.459187,43.366328,0.000000,0.000000,18.155756,0.000000,0.000000,32.748337,0.000000,49.964053,2.984013,651.671577,45.245565,0.000000,19.314000,44.807592,13.809510,143.213310,404.406189,0,0,0,0,0

85,21:00-21:15,0.000000,8.906173,0.000000,33.636541,106.543212,2.662173,68.870239,0.000000,40.702401,26.690964,5.369711,33.583183,126.101798,0.000000,0.000000,0.000000,120.113766,7.871020,0.865943,93.726924,38.713947,5.174307,0.000000,0.000000,563.248291,0.752926,46.836284,0.000000,0.000000,21.853791,0.000000,18.983307,31.459187,43.366328,0.000000,0.000000,18.155756,0.000000,0.000000,32.748337,0.000000,49.964053,2.984013,651.671577,45.245565,0.000000,19.314000,44.807592,13.809510,143.213310,404.406189,0,0,0,0,0

86,21:15-21:30,0.000000,8.906173,0.000000,33.636541,106.543212,3.732991,96.848772,0.000000,40.702401,26.690964,5.369711,33.583183,126.101798,0.000000,0.000000,0.000000,120.113766,8.956677,0.865943,93.726924,38.713947,5.174307,0.000000,0.000000,573.870991,0.752926,46.836284,0.000000,0.000000,21.853791,0.000000,18.983307,31.459187,43.366328,0.000000,0.000000,18.155756,0.000000,0.000000,32.748337,0.000000,49.964053,2.984013,651.671577,45.245565,0.000000,19.314000,44.807592,13.809510,143.213310,404.406189,0,0,0,0,0

87,21:30-21:45,0.000000,8.906173,0.000000,33.636541,106.543212,3.316562,86.087798,0.000000,40.702401,26.690964,5.369711,33.583183,126.101798,0.000000,0.000000,0.000000,120.113766,8.956677,0.865943,93.726924,38.713947,5.174307,0.000000,0.000000,614.545599,0.752926,46.836284,0.000000,0.000000,21.853791,0.000000,18.983307,31.459187,43.366328,0.000000,0.000000,18.155756,0.000000,0.000000,32.748337,0.000000,49.964053,2.984013,651.671577,45.245565,0.000000,19.314000,44.807592,13.809510,143.213310,404.406189,0,0,0,0,0

88,21:45-22:00,0.000000,28.388426,0.000000,33.636541,106.543212,5.131004,132.898038,0.000000,40.702401,26.690964,5.467342,33.583183,126.101798,0.000000,0.000000,0.000000,120.113766,8.956677,1.731886,93.726924,76.653616,5.174307,0.000000,0.000000,646.413699,0.752926,47.879197,0.000000,0.000000,21.853791,0.000000,57.145687,31.459187,43.366328,0.000000,0.000000,19.295084,0.000000,0.000000,32.748337,0.000000,49.964053,2.984013,651.671577,45.245565,0.000000,19.314000,44.807592,13.809510,143.213310,404.406189,0,0,0,0,0

89,22:00-22:15,0.000000,28.388426,0.000000,33.636541,106.543212,5.131004,132.898038,0.000000,40.702401,26.690964,5.467342,33.583183,126.101798,0.000000,0.000000,0.000000,120.113766,8.956677,1.731886,93.726924,76.653616,5.174307,0.000000,0.000000,664.803280,0.752926,47.879197,0.000000,0.000000,21.853791,0.000000,57.145687,31.459187,43.366328,0.000000,0.000000,19.295084,0.000000,0.000000,32.748337,0.000000,49.964053,2.984013,651.671577,45.245565,0.000000,19.314000,44.807592,13.809510,143.213310,404.406189,0,0,0,0,0

90,22:15-22:30,0.000000,28.388426,0.000000,33.636541,106.543212,5.131004,132.898038,0.000000,40.702401,26.690964,5.467342,33.583183,126.101798,0.000000,0.000000,0.000000,120.113766,8.956677,1.731886,93.726924,76.653616,5.174307,0.000000,0.000000,664.803280,0.752926,47.879197,0.000000,0.000000,21.853791,0.000000,57.145687,31.459187,43.366328,0.000000,0.000000,19.295084,0.000000,0.000000,32.748337,0.000000,49.964053,2.984013,651.671577,45.245565,0.000000,19.314000,44.807592,13.809510,143.213310,404.406189,0,0,0,0,0

91,22:30-22:45,0.000000,28.388426,0.000000,33.636541,106.543212,5.131004,132.898038,0.000000,40.702401,26.690964,5.467342,33.583183,126.101798,0.000000,0.000000,0.000000,120.113766,8.956677,1.731886,93.726924,76.653616,5.174307,0.000000,0.000000,664.803280,0.752926,47.879197,0.000000,0.000000,21.853791,0.000000,57.145687,31.459187,43.366328,0.000000,0.000000,19.295084,0.000000,0.000000,32.748337,0.000000,49.964053,2.984013,651.671577,45.245565,0.000000,19.314000,44.807592,13.809510,143.213310,404.406189,0,0,0,0,0

92,22:45-23:00,0.000000,8.906173,0.000000,22.401763,106.543212,3.732991,96.848772,0.000000,40.702401,26.690964,5.369711,33.583183,126.101798,0.000000,0.000000,0.000000,120.113766,8.956677,0.000000,93.726924,51.618596,5.174307,0.000000,0.000000,664.803280,0.752926,46.836284,0.000000,0.000000,21.853791,0.000000,38.097125,20.972792,43.366328,0.000000,0.000000,18.155756,0.000000,0.000000,32.748337,0.000000,49.964053,2.984013,651.671577,45.245565,0.000000,19.314000,44.807592,13.809510,143.213310,404.406189,0,0,0,0,0

93,23:00-23:15,0.000000,8.906173,0.000000,33.636541,106.543212,3.316562,86.087798,0.000000,40.702401,26.690964,5.369711,33.583183,126.101798,0.000000,0.000000,0.000000,120.113766,8.956677,0.000000,93.726924,51.618596,5.174307,0.000000,0.000000,664.803280,0.752926,46.836284,0.000000,0.000000,21.853791,0.000000,38.097125,10.486395,43.366328,0.000000,0.000000,18.155756,0.000000,0.000000,32.748337,0.000000,49.964053,2.984013,651.671577,45.245565,0.000000,19.314000,44.807592,13.809510,143.213310,404.406189,0,0,0,0,0

94,23:15-23:30,0.000000,8.906173,0.000000,33.636541,106.543212,2.498576,64.565848,0.000000,40.702401,26.690964,5.369711,33.583183,126.101798,0.000000,0.000000,0.000000,120.113766,8.956677,0.000000,93.726924,51.618596,5.174307,0.000000,0.000000,664.803280,0.752926,46.836284,0.000000,0.000000,21.853791,0.000000,38.097125,0.000000,43.366328,0.000000,0.000000,18.155756,0.000000,0.000000,32.748337,0.000000,49.964053,2.984013,651.671577,45.245565,0.000000,19.314000,44.807592,13.809510,143.213310,404.406189,0,0,0,0,0

95,23:30-23:45,0.000000,8.906173,0.000000,33.636541,106.543212,1.665718,43.043899,0.000000,40.702401,26.690964,5.369711,33.583183,126.101798,0.000000,0.000000,0.000000,120.113766,6.333005,0.000000,93.726924,64.523246,5.174307,0.000000,0.000000,664.803280,0.752926,46.836284,0.000000,0.000000,21.853791,0.000000,38.097125,0.000000,43.366328,0.000000,0.000000,18.155756,0.000000,0.000000,32.748337,0.000000,49.964053,2.984013,651.671577,45.245565,0.000000,19.314000,44.807592,13.809510,143.213310,404.406189,0,0,0,0,0

96,23:45-24:00,0.000000,8.906173,0.000000,33.636541,106.543212,0.832858,21.521949,0.000000,40.702401,26.690964,5.369711,33.583183,126.101798,0.000000,0.000000,0.000000,120.113766,3.618859,0.000000,93.726924,64.523246,5.174307,0.000000,0.000000,664.803280,0.752926,46.836284,0.000000,0.000000,21.853791,0.000000,38.097125,0.000000,43.366328,0.000000,0.000000,18.155756,0.000000,0.000000,32.748337,0.000000,49.964053,2.984013,651.671577,45.245565,0.000000,19.049416,44.807592,13.809510,143.213310,404.406189,0,0,0,0,0

